디엔에이링크(127120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-10,4980,5080,4750,4780,107027,30011.0,6278496.0
2017-02-13,4710,5110,4710,5010,54184,31455.0,6278496.0
2017-02-14,5030,5030,4860,4930,7211,30953.0,6278496.0
2017-02-15,4915,5100,4870,5100,19273,32020.0,6278496.0
2017-02-16,5130,5180,5020,5130,24294,32209.0,6278496.0
2017-02-17,5090,5120,5020,5090,13446,31958.0,6278496.0
2017-02-20,5200,5200,5030,5090,5603,31958.0,6278496.0
2017-02-21,5070,5570,5040,5380,64481,33778.0,6278496.0
2017-02-22,5300,5610,5230,5540,44756,34783.0,6278496.0
2017-02-23,5600,6650,5420,6400,406278,40182.0,6278496.0
2017-02-24,6520,6520,6180,6210,71955,38989.0,6278496.0
2017-02-27,6230,6230,5950,6040,28373,37922.0,6278496.0
2017-02-28,6110,6200,5860,5970,31413,37483.0,6278496.0
2017-03-02,5920,6020,5660,5770,35501,36227.0,6278496.0
2017-03-03,5770,5950,5480,5870,23233,36855.0,6278496.0
2017-03-06,5780,5890,5550,5890,6867,36980.0,6278496.0
2017-03-07,5900,5990,5800,5880,15815,36918.0,6278496.0
2017-03-08,5810,5890,5700,5730,12494,35976.0,6278496.0
2017-03-09,5730,6370,5730,6130,107337,38487.0,6278496.0
2017-03-10,6070,6470,5990,6420,111648,40308.0,6278496.0
2017-03-13,6300,6320,6070,6150,46766,38613.0,6278496.0
2017-03-14,6230,6230,5860,5860,44609,36792.0,6278496.0
2017-03-15,5860,5910,5280,5720,89265,35913.0,6278496.0
2017-03-16,5650,5720,5460,5710,21229,35850.0,6278496.0
2017-03-17,5850,5850,5540,5700,14909,35787.0,6278496.0
2017-03-20,5850,5890,5650,5830,42862,36604.0,6278496.0
2017-03-21,5930,6280,5740,6150,89008,38613.0,6278496.0
2017-03-22,6090,6370,6090,6190,37073,38864.0,6278496.0
2017-03-23,6190,6190,5950,6020,34268,37797.0,6278496.0
2017-03-24,5760,5970,5410,5510,91532,34595.0,6278496.0
2017-03-27,5240,5420,4610,4750,176423,29823.0,6278496.0
2017-03-28,4810,5150,4750,4920,63346,30890.0,6278496.0
2017-03-29,4875,5170,4870,4895,43391,30733.0,6278496.0
2017-03-30,3430,3550,3430,3430,1235214,21535.0,6278496.0
2017-03-31,3920,4455,3735,4455,1391979,27971.0,6278496.0
2017-04-03,4675,5480,4660,4710,763872,29572.0,6278496.0
2017-04-04,4640,4790,4360,4470,149043,28065.0,6278496.0
2017-04-05,4475,4620,4320,4485,97625,28159.0,6278496.0
2017-04-06,4450,4545,4305,4540,58076,28504.0,6278496.0
2017-04-07,4670,5400,4575,4930,481690,30953.0,6278496.0
2017-04-10,4950,5230,4705,4850,122943,30451.0,6278496.0
2017-04-11,4850,4990,4725,4850,56479,30451.0,6278496.0
2017-04-12,4845,4950,4790,4930,35201,30953.0,6278496.0
2017-04-13,4900,4935,4795,4905,22816,30796.0,6278496.0
2017-04-14,4935,4935,4775,4845,17731,30419.0,6278496.0
2017-04-17,4845,4925,4680,4900,31037,30765.0,6278496.0
2017-04-18,4900,5150,4860,5110,58632,32083.0,6278496.0
2017-04-19,5160,5230,5030,5130,37102,32209.0,6278496.0
2017-04-20,5130,5450,5030,5450,58733,34218.0,6278496.0
2017-04-21,5380,5460,5300,5430,39075,34092.0,6278496.0
2017-04-24,5340,5430,5080,5200,33504,32648.0,6278496.0
2017-04-25,5200,5430,5120,5270,19196,33088.0,6278496.0
2017-04-26,5170,5350,5170,5210,15716,32711.0,6278496.0
2017-04-27,5210,5370,5150,5360,16684,33653.0,6278496.0
2017-04-28,5300,5380,5180,5220,17612,32774.0,6278496.0
2017-05-02,5150,5240,5090,5150,8330,32334.0,6278496.0
2017-05-04,5150,5340,5100,5320,5089,33402.0,6278496.0
2017-05-08,5320,5400,5140,5300,6798,33276.0,6278496.0
2017-05-10,5300,5320,5130,5240,21584,32899.0,6278496.0
2017-05-11,5240,5240,5050,5150,27584,32334.0,6278496.0
2017-05-12,5170,5240,4985,5100,30323,32020.0,6278496.0
2017-05-15,5100,5110,4765,4850,56814,30451.0,6278496.0
2017-05-16,4900,4900,4415,4850,76115,30451.0,6278496.0
2017-05-17,4900,4900,4630,4685,25225,29415.0,6278496.0
2017-05-18,4685,4685,4480,4500,22174,28253.0,6278496.0
2017-05-19,4500,4545,4435,4500,14056,28253.0,6278496.0
2017-05-22,4550,4650,4380,4500,22452,28253.0,6278496.0
2017-05-23,4500,4590,4410,4425,9935,27782.0,6278496.0
2017-05-24,4500,4600,4410,4600,29312,28881.0,6278496.0
2017-05-25,4630,4685,4510,4685,22104,29415.0,6278496.0
2017-05-26,4770,4770,4525,4535,33566,28473.0,6278496.0
2017-05-29,4685,4685,4405,4505,17678,28285.0,6278496.0
2017-05-30,4380,4520,4360,4390,26638,27563.0,6278496.0
2017-05-31,4390,4475,4380,4475,20881,28096.0,6278496.0
2017-06-01,4400,4440,4360,4400,16610,27625.0,6278496.0
2017-06-02,4405,4470,4335,4465,12110,28033.0,6278496.0
2017-06-05,4490,4490,4405,4470,15106,28065.0,6278496.0
2017-06-07,4500,4565,4355,4355,38325,27343.0,6278496.0
2017-06-08,4450,5050,4445,4700,294200,29509.0,6278496.0
2017-06-09,4700,4725,4510,4665,53937,29289.0,6278496.0
2017-06-12,4810,4810,4500,4605,42510,28912.0,6278496.0
2017-06-13,4585,4800,4205,4335,292866,27217.0,6278496.0
2017-06-14,4335,4360,4050,4290,166721,26935.0,6278496.0
2017-06-15,4335,4580,4250,4250,247154,26684.0,6278496.0
2017-06-16,4250,4285,4100,4100,51175,25742.0,6278496.0
2017-06-19,4100,4210,4010,4140,63791,25993.0,6278496.0
2017-06-20,4180,4250,3965,3980,44633,24988.0,6278496.0
2017-06-21,4070,4160,3990,4075,24832,25585.0,6278496.0
2017-06-22,4040,4055,3875,3895,65407,24455.0,6278496.0
2017-06-23,3975,3975,3790,3865,53745,24266.0,6278496.0
2017-06-26,3905,3905,3735,3760,40785,28637.0,7616287.0
2017-06-27,3800,3800,3615,3695,45943,28142.0,7616287.0
2017-06-28,3750,3750,3610,3690,37259,28104.0,7616287.0
2017-06-29,3675,3940,3615,3900,89996,29704.0,7616287.0
2017-06-30,3885,3910,3800,3820,20646,29094.0,7616287.0
2017-07-03,3815,4000,3750,3840,90208,29247.0,7616287.0
2017-07-04,3840,3875,3700,3770,28614,28713.0,7616287.0
2017-07-05,3775,3850,3705,3840,7440,29247.0,7616287.0
2017-07-06,3800,3845,3725,3820,42245,29094.0,7616287.0
2017-07-07,3820,3825,3705,3810,15006,29018.0,7616287.0
2017-07-10,3815,3850,3695,3715,25020,28295.0,7616287.0
2017-07-11,3705,3845,3705,3770,13618,28713.0,7616287.0
2017-07-12,3830,3830,3680,3770,6598,28713.0,7616287.0
2017-07-13,3780,3785,3700,3750,14213,28561.0,7616287.0
2017-07-14,3790,3800,3700,3700,6487,28180.0,7616287.0
2017-07-17,3800,3800,3600,3655,27783,27838.0,7616287.0
2017-07-18,3655,3780,3600,3695,21920,28142.0,7616287.0
2017-07-19,3800,4100,3720,3945,125314,30046.0,7616287.0
2017-07-20,3850,4135,3820,4110,56424,31303.0,7616287.0
2017-07-21,4130,4190,4030,4110,25157,31303.0,7616287.0
2017-07-24,4195,4195,4010,4095,29196,31189.0,7616287.0
2017-07-25,4080,4140,4040,4085,18258,31113.0,7616287.0
2017-07-26,4110,4190,3990,4015,19299,30579.0,7616287.0
2017-07-27,4000,4015,3850,3930,36860,29932.0,7616287.0
2017-07-28,3920,4030,3790,3950,14935,30084.0,7616287.0
2017-07-31,4000,4000,3790,3845,17085,29285.0,7616287.0
2017-08-01,3975,3975,3810,3930,6385,29932.0,7616287.0
2017-08-02,4025,4025,3890,3950,12770,30084.0,7616287.0
2017-08-03,3880,3900,3760,3840,20282,29247.0,7616287.0
2017-08-04,3865,3945,3740,3900,12500,29704.0,7616287.0
2017-08-07,4025,4025,3740,3970,3792,30237.0,7616287.0
2017-08-08,4000,4455,3900,4180,425993,31836.0,7616287.0
2017-08-09,4180,4660,4180,4405,1338984,33550.0,7616287.0
2017-08-10,4445,4450,4250,4310,183861,32826.0,7616287.0
2017-08-11,4280,4290,3950,3975,207295,30275.0,7616287.0
2017-08-14,3960,4005,3730,3730,112339,28409.0,7616287.0
2017-08-16,3755,3800,3600,3680,75848,28028.0,7616287.0
2017-08-17,3735,3800,3640,3790,34772,28866.0,7616287.0
2017-08-18,3755,3985,3700,3985,48104,30351.0,7616287.0
2017-08-21,4000,4140,3935,4135,68202,31493.0,7616287.0
2017-08-22,4060,4230,4020,4050,25583,30846.0,7616287.0
2017-08-23,4030,4110,3960,4030,15825,30694.0,7616287.0
2017-08-24,4050,4090,3735,3850,74734,29323.0,7616287.0
2017-08-25,3845,3915,3800,3850,26706,29323.0,7616287.0
2017-08-28,3855,3975,3795,3925,28829,29894.0,7616287.0
2017-08-29,3975,3975,3850,3850,23164,29323.0,7616287.0
2017-08-30,3870,4045,3870,3940,36556,30008.0,7616287.0
2017-08-31,3940,4070,3940,4020,24724,30617.0,7616287.0
2017-09-01,4020,4095,3950,4025,30622,30656.0,7616287.0
2017-09-04,3970,4015,3820,3925,34764,29894.0,7616287.0
2017-09-05,3950,4010,3875,3910,18293,29780.0,7616287.0
2017-09-06,3925,3975,3855,3860,11453,29399.0,7616287.0
2017-09-07,3860,3940,3810,3895,42992,29665.0,7616287.0
2017-09-08,3865,3950,3865,3940,36894,30008.0,7616287.0
2017-09-11,4000,4245,3990,4160,146183,31684.0,7616287.0
2017-09-12,4110,4270,4110,4195,78303,31950.0,7616287.0
2017-09-13,4220,4320,4130,4145,34936,31570.0,7616287.0
2017-09-14,4240,4240,4050,4075,33858,31036.0,7616287.0
2017-09-15,4090,4090,3940,4040,22500,30770.0,7616287.0
2017-09-18,4115,4240,4040,4130,45677,31455.0,7616287.0
2017-09-19,4130,4500,4130,4430,210464,33740.0,7616287.0
2017-09-20,4430,4430,4255,4270,52789,32522.0,7616287.0
2017-09-21,4300,4300,4100,4160,67672,31684.0,7616287.0
2017-09-22,4225,4225,3980,4090,78036,31151.0,7616287.0
2017-09-25,4010,4070,3885,3890,44426,29627.0,7616287.0
2017-09-26,3800,4015,3800,3850,23877,29323.0,7616287.0
2017-09-27,3850,3980,3820,3850,21784,29323.0,7616287.0
2017-09-28,3850,3980,3830,3880,26852,29551.0,7616287.0
2017-09-29,3970,3970,3855,3960,19195,30160.0,7616287.0
2017-10-10,3950,4010,3925,3985,19435,30351.0,7616287.0
2017-10-11,4000,4095,3945,4050,17171,30846.0,7616287.0
2017-10-12,4050,4050,3995,4050,12183,30846.0,7616287.0
2017-10-13,3995,4370,3995,4085,183100,31113.0,7616287.0
2017-10-16,4130,4130,3980,3995,33203,30427.0,7616287.0
2017-10-17,4030,4075,3935,4000,22532,30465.0,7616287.0
2017-10-18,4080,4105,3960,4095,53583,31189.0,7616287.0
2017-10-19,4100,4230,4095,4160,26889,31684.0,7616287.0
2017-10-20,4175,4180,4050,4095,15173,31189.0,7616287.0
2017-10-23,4130,4130,3945,3975,35472,30275.0,7616287.0
2017-10-24,3965,3990,3895,3980,30779,30313.0,7616287.0
2017-10-25,4030,4245,3990,4165,66074,31722.0,7616287.0
2017-10-26,4250,4460,4215,4335,273121,33017.0,7616287.0
2017-10-27,4400,4435,4265,4280,69238,32598.0,7616287.0
2017-10-30,4350,4380,4260,4365,31352,33245.0,7616287.0
2017-10-31,4400,4445,4310,4445,49648,33854.0,7616287.0
2017-11-01,4500,4570,4380,4480,156103,34121.0,7616287.0
2017-11-02,4480,4480,4255,4330,80852,32979.0,7616287.0
2017-11-03,4330,4950,4250,4750,1228110,36177.0,7616287.0
2017-11-06,4780,4945,4630,4700,420273,35797.0,7616287.0
2017-11-07,4690,4755,4580,4730,116245,36025.0,7616287.0
2017-11-08,4780,6140,4570,6140,1364124,46764.0,7616287.0
2017-11-09,6410,7000,6020,6240,3401188,47526.0,7616287.0
2017-11-10,6110,6150,5640,5800,743199,44174.0,7616287.0
2017-11-13,5800,6000,5600,5940,446664,45241.0,7616287.0
2017-11-14,5770,5900,5470,5650,563604,43032.0,7616287.0
2017-11-15,5750,5940,5300,5460,571561,41585.0,7616287.0
2017-11-16,5530,5590,5200,5530,385777,42118.0,7616287.0
2017-11-17,5600,6210,5340,6070,1038591,46231.0,7616287.0
2017-11-20,6130,6380,5820,6200,686800,47221.0,7616287.0
2017-11-21,6300,6650,6000,6000,716907,45698.0,7616287.0
2017-11-22,5960,6080,5410,5500,461591,41890.0,7616287.0
2017-11-23,5490,5550,5060,5370,232145,40899.0,7616287.0
2017-11-24,5300,5580,5280,5440,195599,41433.0,7616287.0
2017-11-27,5370,5440,4950,5000,333816,45885.0,9177042.0
2017-11-28,5100,5120,4760,4815,288926,44187.0,9177042.0
2017-11-29,4830,4960,4815,4935,128856,45289.0,9177042.0
2017-11-30,4885,4925,4805,4810,77622,44142.0,9177042.0
2017-12-01,4970,5340,4900,5210,809953,47812.0,9177042.0
2017-12-04,5140,5300,5030,5290,246951,48547.0,9177042.0
2017-12-05,5230,5300,5180,5250,163609,48179.0,9177042.0
2017-12-06,5230,5550,5140,5200,354435,47721.0,9177042.0
2017-12-07,5140,5280,4960,5000,209380,45885.0,9177042.0
2017-12-08,5010,5090,4700,4810,95367,44142.0,9177042.0
2017-12-11,4730,5050,4725,5020,58448,53904.0,10737800.0
2017-12-12,5020,5070,4850,4870,62025,52293.0,10737800.0
2017-12-13,4870,5040,4870,5020,58245,53904.0,10737800.0
2017-12-14,5030,5410,4995,5130,223726,55085.0,10737800.0
2017-12-15,5110,5340,5110,5240,145526,56266.0,10737800.0
2017-12-18,5270,5900,5270,5680,865872,60991.0,10737800.0
2017-12-19,5760,5830,5440,5750,356574,61742.0,10737800.0
2017-12-20,5750,5750,5500,5600,187732,60132.0,10737800.0
2017-12-21,5600,5810,5370,5780,235288,62064.0,10737800.0
2017-12-22,5780,5960,5560,5560,262867,59702.0,10737800.0
2017-12-26,5500,5640,5220,5300,178900,56910.0,10737800.0
2017-12-27,5380,5590,5290,5530,95822,59380.0,10737800.0
2017-12-28,5530,5850,5530,5800,248314,62279.0,10737800.0
2018-01-02,5810,6270,5810,6190,482076,66467.0,10737800.0
2018-01-03,6190,6270,5790,5990,309037,64319.0,10737800.0
2018-01-04,5960,6330,5860,5860,313438,62924.0,10737800.0
2018-01-05,5950,6180,5800,6080,184423,65286.0,10737800.0
2018-01-08,6080,6130,5810,5950,158157,63890.0,10737800.0
2018-01-09,5950,5950,5580,5700,135865,61205.0,10737800.0
2018-01-10,5650,5800,5580,5750,77719,61742.0,10737800.0
2018-01-11,5670,5850,5540,5750,193199,61742.0,10737800.0
2018-01-12,5810,6180,5550,5990,478280,64319.0,10737800.0
2018-01-15,6250,6870,6190,6760,2960075,72588.0,10737800.0
2018-01-16,6730,6770,6530,6720,622855,72158.0,10737800.0
2018-01-17,6790,6960,6410,6600,548700,70869.0,10737800.0
2018-01-18,6700,6850,6310,6670,623906,71621.0,10737800.0
2018-01-19,6700,7240,6540,7020,787651,75379.0,10737800.0
2018-01-22,7140,7420,6770,6800,405314,73017.0,10737800.0
2018-01-23,6880,7070,6650,6830,190066,73339.0,10737800.0
2018-01-24,6700,7050,6630,6990,305021,75057.0,10737800.0
2018-01-25,7000,7300,6850,7280,347622,78171.0,10737800.0
2018-01-26,7340,7340,7120,7220,138422,77527.0,10737800.0
2018-01-29,7230,7290,7020,7080,162622,76024.0,10737800.0
2018-01-30,7120,7190,6970,7110,211104,76346.0,10737800.0
2018-01-31,6980,7010,6680,6700,294852,71943.0,10737800.0
2018-02-01,6790,6950,6600,6940,160238,74520.0,10737800.0
2018-02-02,6940,7010,6720,7000,98497,75165.0,10737800.0
2018-02-05,6860,6880,6700,6750,86235,72480.0,10737800.0
2018-02-06,6190,6460,6100,6350,185320,68185.0,10737800.0
2018-02-07,6540,7280,6300,6480,742048,69581.0,10737800.0
2018-02-08,6520,6850,6520,6800,111049,73017.0,10737800.0
2018-02-09,6420,6780,6420,6510,99871,69903.0,10737800.0
2018-02-12,6670,6670,6440,6520,52194,70010.0,10737800.0
2018-02-13,6650,6780,6500,6570,115748,70547.0,10737800.0
2018-02-14,6520,6890,6500,6840,101139,73447.0,10737800.0
2018-02-19,6850,7010,6840,6940,115397,74520.0,10737800.0
2018-02-20,6940,6980,6760,6800,50153,73017.0,10737800.0
2018-02-21,6850,6950,6750,6790,48798,72910.0,10737800.0
2018-02-22,6830,6840,6350,6720,121343,72158.0,10737800.0
2018-02-23,6800,7150,6770,7070,336255,75916.0,10737800.0
2018-02-26,7200,8120,7070,7400,1249683,79460.0,10737800.0
2018-02-27,7490,7490,7230,7250,147123,77849.0,10737800.0
2018-02-28,7250,7250,6840,7020,151939,75379.0,10737800.0
2018-03-02,6800,7000,6700,6870,68060,73769.0,10737800.0
2018-03-05,6880,7000,6700,6700,78443,71943.0,10737800.0
2018-03-06,6750,6840,6620,6840,68576,73447.0,10737800.0
2018-03-07,6870,6870,6490,6530,64244,70118.0,10737800.0
2018-03-08,6610,6730,6550,6680,39131,71729.0,10737800.0
2018-03-09,6650,6980,6620,6780,81708,72802.0,10737800.0
2018-03-12,6800,7190,6780,7110,150517,76346.0,10737800.0
2018-03-13,7100,7200,6890,7200,157980,77312.0,10737800.0
2018-03-14,7190,7350,7050,7300,117780,78386.0,10737800.0
2018-03-15,7270,7300,7030,7230,85341,77634.0,10737800.0
2018-03-16,7290,7870,7150,7560,320505,81178.0,10737800.0
2018-03-19,7560,7690,7100,7250,190386,77849.0,10737800.0
2018-03-20,7100,7290,7030,7270,84592,78064.0,10737800.0
2018-03-21,7300,7500,7200,7380,137389,79245.0,10737800.0
2018-03-22,7300,7850,7300,7380,283348,79245.0,10737800.0
2018-03-23,7210,7210,6820,6870,238421,73769.0,10737800.0
2018-03-26,6700,7190,6700,7150,196138,76775.0,10737800.0
2018-03-27,7150,7260,7090,7200,111170,77312.0,10737800.0
2018-03-28,7120,7180,6900,6940,82261,74520.0,10737800.0
2018-03-29,7090,7130,6960,7110,40841,76346.0,10737800.0
2018-03-30,7110,7660,7100,7590,246446,81500.0,10737800.0
2018-04-02,7700,7910,7360,7490,195222,80426.0,10737800.0
2018-04-03,7470,7880,7210,7860,238623,84399.0,10737800.0
2018-04-04,7990,8560,7740,8070,453397,86654.0,10737800.0
2018-04-05,8280,8280,7860,7970,96567,85580.0,10737800.0
2018-04-06,7970,8130,7840,8130,90758,87298.0,10737800.0
2018-04-09,8090,8870,8090,8700,829380,93419.0,10737800.0
2018-04-10,8700,9400,7840,8660,1452050,92989.0,10737800.0
2018-04-11,8660,8720,8410,8450,273788,90734.0,10737800.0
2018-04-12,8350,8350,7770,7990,406371,85795.0,10737800.0
2018-04-13,8070,8350,7890,8270,237776,88802.0,10737800.0
2018-04-16,8410,8580,8210,8330,226868,89446.0,10737800.0
2018-04-17,8360,8540,8240,8290,151203,89016.0,10737800.0
2018-04-18,8430,8430,7610,7650,277249,82144.0,10737800.0
2018-04-19,7650,7730,6950,7160,363482,76883.0,10737800.0
2018-04-20,7160,7380,7010,7260,125310,77956.0,10737800.0
2018-04-23,7450,7450,6780,7100,242098,76238.0,10737800.0
2018-04-24,7100,7240,6970,7130,79489,76561.0,10737800.0
2018-04-25,7160,7160,6820,6910,92871,74198.0,10737800.0
2018-04-26,6920,7220,6920,7150,74867,76775.0,10737800.0
2018-04-27,7150,7500,7150,7500,189367,80534.0,10737800.0
2018-04-30,7450,7500,6900,7200,128561,77312.0,10737800.0
2018-05-02,7090,7100,6750,6900,159536,74091.0,10737800.0
2018-05-03,7000,7000,6880,6880,61651,73876.0,10737800.0
2018-05-04,6900,7040,6710,6770,79683,72695.0,10737800.0
2018-05-08,6710,6980,6500,6500,112773,69796.0,10737800.0
2018-05-09,6650,6720,6100,6720,117161,72158.0,10737800.0
2018-05-10,6970,7240,6810,7010,174796,75272.0,10737800.0
2018-05-11,6940,7280,6940,7120,75976,76453.0,10737800.0
2018-05-14,7130,7180,6790,6800,76102,73017.0,10737800.0
2018-05-15,6950,7070,6590,6680,84698,71729.0,10737800.0
2018-05-16,6610,6610,6300,6450,149480,69259.0,10737800.0
2018-05-17,6380,6590,6300,6320,58143,67863.0,10737800.0
2018-05-18,6330,6520,6190,6420,38810,68937.0,10737800.0
2018-05-21,6400,6540,6230,6530,32343,70118.0,10737800.0
2018-05-23,6490,6560,6210,6300,78245,67648.0,10737800.0
2018-05-24,6210,6370,6160,6230,63831,66896.0,10737800.0
2018-05-25,6150,6280,6040,6250,52765,67111.0,10737800.0
2018-05-28,6200,6340,6110,6330,54706,67970.0,10737800.0
2018-05-29,6450,6770,6320,6550,76231,70333.0,10737800.0
2018-05-30,6500,6790,6450,6770,77357,72695.0,10737800.0
2018-05-31,6850,6900,6700,6890,112899,73983.0,10737800.0
2018-06-01,6890,6980,6560,6890,63577,73983.0,10737800.0
2018-06-04,6830,6860,6700,6800,35695,73017.0,10737800.0
2018-06-05,6690,6800,6660,6680,16210,71729.0,10737800.0
2018-06-07,7330,7720,6860,6870,687669,73769.0,10737800.0
2018-06-08,6770,6850,6660,6720,64069,72158.0,10737800.0
2018-06-11,6800,7180,6760,7020,132894,75379.0,10737800.0
2018-06-12,6950,7300,6920,7290,368569,78279.0,10737800.0
2018-06-14,9470,9470,8610,9470,10363207,101687.0,10737800.0
2018-06-15,9000,9470,8560,9300,4423278,99862.0,10737800.0
2018-06-18,9500,9960,9070,9600,3202317,103083.0,10737800.0
2018-06-19,9400,9460,8600,8940,1356548,95996.0,10737800.0
2018-06-20,9250,9750,8810,9400,1730923,100935.0,10737800.0
2018-06-21,9460,9590,8590,8870,1282507,95244.0,10737800.0
2018-06-22,8710,8780,7490,7830,1294153,84077.0,10737800.0
2018-06-25,7850,7870,7370,7510,593687,80641.0,10737800.0
2018-06-26,7350,7510,6900,7160,529630,76883.0,10737800.0
2018-06-27,7140,7520,6580,7520,2299468,80748.0,10737800.0
2018-06-28,7240,7240,6680,6700,696178,71943.0,10737800.0
2018-06-29,6700,6820,6320,6520,301123,70010.0,10737800.0
2018-07-02,6650,6720,6140,6200,229169,66574.0,10737800.0
2018-07-03,6210,6450,5900,6100,189119,65501.0,10737800.0
2018-07-04,5960,6440,5950,6170,167496,66252.0,10737800.0
2018-07-05,6160,6220,5850,6000,157712,64427.0,10737800.0
2018-07-06,6070,6300,5980,6290,189961,67541.0,10737800.0
2018-07-09,6050,6200,5800,5980,286910,64212.0,10737800.0
2018-07-10,6070,6420,6070,6420,167748,68937.0,10737800.0
2018-07-11,6490,6660,6270,6370,237903,68400.0,10737800.0
2018-07-12,6430,6570,6300,6300,143240,67648.0,10737800.0
2018-07-13,6380,6820,6300,6750,302465,72480.0,10737800.0
2018-07-16,6990,7000,6510,6660,316888,71514.0,10737800.0
2018-07-17,6590,6590,6330,6360,165984,68292.0,10737800.0
2018-07-18,6290,6430,6020,6050,156557,64964.0,10737800.0
2018-07-19,6100,6190,5800,6050,92202,64964.0,10737800.0
2018-07-20,6050,6280,5980,6060,88847,65071.0,10737800.0
2018-07-23,6020,6120,5530,5530,124915,59380.0,10737800.0
2018-07-24,5680,5890,5500,5730,98837,61528.0,10737800.0
2018-07-25,5820,5910,5630,5790,86089,62172.0,10737800.0
2018-07-26,5800,6250,5800,6250,161575,67111.0,10737800.0
2018-07-27,6500,6500,6100,6260,332585,67219.0,10737800.0
2018-07-30,6340,6870,6270,6390,467400,68615.0,10737800.0
2018-07-31,6550,6550,6120,6400,195054,68722.0,10737800.0
2018-08-01,6460,6460,6170,6210,122673,66682.0,10737800.0
2018-08-02,6180,6280,5950,6000,95813,64427.0,10737800.0
2018-08-03,6050,6200,5900,6040,67068,64856.0,10737800.0
2018-08-06,6000,6040,5840,5950,92443,63890.0,10737800.0
2018-08-07,5950,6360,5790,6000,282336,64427.0,10737800.0
2018-08-08,6000,6100,5930,6030,59610,64749.0,10737800.0
2018-08-09,6020,6240,5940,6060,71808,65071.0,10737800.0
2018-08-10,6150,6200,5980,6000,83799,64427.0,10737800.0
2018-08-13,6060,6160,5650,5650,148875,60669.0,10737800.0
2018-08-14,5670,5830,5600,5720,54398,61420.0,10737800.0
2018-08-16,5800,5800,5330,5660,88427,60776.0,10737800.0
2018-08-17,5730,5990,5670,5880,67936,63138.0,10737800.0
2018-08-20,6030,6250,5870,6220,226661,66789.0,10737800.0
2018-08-21,6220,6250,6130,6190,111571,66467.0,10737800.0
2018-08-22,6160,6290,6070,6070,143755,65178.0,10737800.0
2018-08-23,6130,6200,6050,6120,59584,65715.0,10737800.0
2018-08-24,6120,6240,6080,6240,87505,67004.0,10737800.0
2018-08-27,6050,6280,5920,6200,124932,66574.0,10737800.0
2018-08-28,6270,6300,6090,6110,77156,65608.0,10737800.0
2018-08-29,6110,6220,6080,6130,53157,65823.0,10737800.0
2018-08-30,6140,6260,6090,6190,60201,66467.0,10737800.0
2018-08-31,6190,6440,6150,6420,228947,68937.0,10737800.0
2018-09-03,6440,6440,6270,6360,91891,68292.0,10737800.0
2018-09-04,6360,6450,6300,6400,69607,68722.0,10737800.0
2018-09-05,6400,6430,6190,6230,79753,66896.0,10737800.0
2018-09-06,6230,6390,6110,6350,120342,68185.0,10737800.0
2018-09-07,6320,6320,6130,6200,66866,66574.0,10737800.0
2018-09-10,6240,6590,6240,6370,314217,68400.0,10737800.0
2018-09-11,6400,6710,6360,6610,586667,70977.0,10737800.0
2018-09-12,6740,6950,6520,6950,611102,74628.0,10737800.0
2018-09-13,7060,7280,6640,6660,1028212,71514.0,10737800.0
2018-09-14,6680,6900,6500,6880,358831,73876.0,10737800.0
2018-09-17,6900,6930,6700,6810,200927,73124.0,10737800.0
2018-09-18,6780,7050,6760,6880,473321,73876.0,10737800.0
2018-09-19,6980,7140,6410,6480,670590,69581.0,10737800.0
2018-09-20,6680,6720,6420,6520,296356,70010.0,10737800.0
2018-09-21,6590,6590,6400,6580,125509,70655.0,10737800.0
2018-09-27,6620,6720,6450,6460,132379,69366.0,10737800.0
2018-09-28,6470,6490,6230,6330,102130,67970.0,10737800.0
2018-10-01,6480,6490,6070,6080,119696,65286.0,10737800.0
2018-10-02,6070,6100,5750,5760,138156,61850.0,10737800.0
2018-10-04,5900,5900,5600,5800,61215,62279.0,10737800.0
2018-10-05,5700,5810,5530,5560,67289,59702.0,10737800.0
2018-10-08,5570,5710,5460,5560,27640,59702.0,10737800.0
2018-10-10,5570,5570,5050,5100,139851,54763.0,10737800.0
2018-10-11,4750,5170,4750,4820,123666,51756.0,10737800.0
2018-10-12,4645,5000,4600,4955,61947,53206.0,10737800.0
2018-10-15,5010,5010,4655,4720,70404,50682.0,10737800.0
2018-10-16,4750,4890,4710,4810,43189,51649.0,10737800.0
2018-10-17,4865,4995,4800,4940,60277,53045.0,10737800.0
2018-10-18,4925,4925,4835,4890,30405,52508.0,10737800.0
2018-10-19,4810,4870,4670,4855,46966,52132.0,10737800.0
2018-10-22,4860,4860,4705,4820,32951,51756.0,10737800.0
2018-10-23,4820,4820,4600,4615,55436,49555.0,10737800.0
2018-10-24,4600,4650,4360,4360,60061,46817.0,10737800.0
2018-10-25,4250,4355,4090,4290,66517,46065.0,10737800.0
2018-10-26,4440,4440,4000,4100,64925,44025.0,10737800.0
2018-10-29,4100,4140,3700,3855,75498,41394.0,10737800.0
2018-10-30,3690,3980,3610,3980,106015,42736.0,10737800.0
2018-10-31,3975,4280,3880,4255,172230,45689.0,10737800.0
2018-11-01,4420,4680,4100,4255,187925,45689.0,10737800.0
2018-11-02,4305,4410,4205,4390,49717,47139.0,10737800.0
2018-11-05,4305,4440,4265,4370,30799,46924.0,10737800.0
