이수앱지스(086890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-13,6622,6622,6416,6596,13965,83187.0,11241510.0
2012-06-14,6594,6630,6506,6614,8707,83412.0,11241510.0
2012-06-15,6567,6657,6470,6596,7532,83187.0,11241510.0
2012-06-18,6746,6746,6523,6685,12359,84311.0,11241510.0
2012-06-19,6683,6915,6612,6846,25039,86335.0,11241510.0
2012-06-20,6836,7396,6791,7131,48738,89932.0,11241510.0
2012-06-21,7129,7396,7058,7388,52735,93192.0,11241510.0
2012-06-22,7272,7451,7272,7317,38862,92293.0,11241510.0
2012-06-25,7298,7388,7219,7290,25199,91956.0,11241510.0
2012-06-26,7290,7414,7182,7353,15946,92742.0,11241510.0
2012-06-27,7308,7753,6995,7335,149504,92518.0,11241510.0
2012-06-28,7343,7396,7058,7086,18939,89370.0,11241510.0
2012-06-29,7201,7370,7085,7353,16443,92742.0,11241510.0
2012-07-02,7396,7396,7138,7290,14406,91956.0,11241510.0
2012-07-03,7290,7317,7156,7290,15064,91956.0,11241510.0
2012-07-04,7298,7486,7237,7353,75084,92742.0,11241510.0
2012-07-05,7325,7414,7317,7327,19860,92405.0,11241510.0
2012-07-06,7414,7441,7290,7300,18203,92068.0,11241510.0
2012-07-09,7290,7325,7138,7174,16971,90494.0,11241510.0
2012-07-10,7201,7548,7129,7246,57849,91393.0,11241510.0
2012-07-11,7272,7530,7219,7353,81651,92742.0,11241510.0
2012-07-12,7352,7736,7272,7460,123099,94091.0,11241510.0
2012-07-13,7459,7530,7147,7327,42218,92405.0,11241510.0
2012-07-16,7361,7414,7201,7202,14347,90831.0,11241510.0
2012-07-17,7201,7423,7085,7237,22738,91281.0,11241510.0
2012-07-18,7272,7361,7138,7184,23721,90607.0,11241510.0
2012-07-19,7182,7343,7147,7273,17750,91731.0,11241510.0
2012-07-20,7325,7325,7192,7282,17074,91843.0,11241510.0
2012-07-23,7280,7280,7085,7148,18867,90157.0,11241510.0
2012-07-24,7201,7201,7005,7015,11855,88471.0,11241510.0
2012-07-25,6978,7023,6683,6889,31879,86897.0,11241510.0
2012-07-26,6933,7049,6773,6934,3193,87459.0,11241510.0
2012-07-27,6969,7049,6951,7032,6849,88696.0,11241510.0
2012-07-30,6951,7317,6951,7166,34796,90382.0,11241510.0
2012-07-31,7156,7280,7156,7264,7364,91618.0,11241510.0
2012-08-01,7237,7290,7147,7174,7219,90494.0,11241510.0
2012-08-02,7147,7280,7147,7193,13269,90719.0,11241510.0
2012-08-03,7147,7237,7147,7237,6026,91281.0,11241510.0
2012-08-06,7237,7343,7201,7202,11971,90831.0,11241510.0
2012-08-07,7192,7298,7129,7202,19499,90831.0,11241510.0
2012-08-08,7201,7227,7094,7157,14130,90269.0,11241510.0
2012-08-09,7129,7165,7040,7095,23430,89482.0,11241510.0
2012-08-10,7129,7165,7005,7059,13967,89033.0,11241510.0
2012-08-13,7138,7182,6995,7148,12563,90157.0,11241510.0
2012-08-14,7147,7174,6995,7050,27205,88920.0,11241510.0
2012-08-16,7049,7076,6987,7015,15165,88471.0,11241510.0
2012-08-17,7023,7129,6933,7050,17339,88920.0,11241510.0
2012-08-20,7049,7067,6995,7005,13665,88358.0,11241510.0
2012-08-21,7111,7111,6951,6979,14838,88021.0,11241510.0
2012-08-22,6915,7005,6880,6952,17792,87684.0,11241510.0
2012-08-23,6915,7013,6897,6952,17416,87684.0,11241510.0
2012-08-24,6862,6969,6862,6952,16890,87684.0,11241510.0
2012-08-27,7103,7103,6862,6872,13835,86672.0,11241510.0
2012-08-28,6871,7013,6755,6863,22991,86560.0,11241510.0
2012-08-29,6862,6995,6836,6952,13946,87684.0,11241510.0
2012-08-30,6951,7013,6889,6899,9759,87009.0,11241510.0
2012-08-31,6791,6907,6755,6854,36346,86447.0,11241510.0
2012-09-03,6862,6862,6639,6818,33085,85998.0,11241510.0
2012-09-04,6755,6817,6622,6622,23890,83524.0,11241510.0
2012-09-05,6657,6657,6488,6506,34236,82063.0,11241510.0
2012-09-06,6532,6639,6506,6640,16159,83749.0,11241510.0
2012-09-07,6648,6773,6639,6711,12374,84649.0,11241510.0
2012-09-10,6630,6746,6630,6685,13487,84311.0,11241510.0
2012-09-11,6738,6764,6675,6730,7681,84873.0,11241510.0
2012-09-12,6701,6773,6675,6756,16800,85211.0,11241510.0
2012-09-13,6683,6844,6630,6846,13678,86335.0,11241510.0
2012-09-14,6791,6889,6710,6854,25143,86447.0,11241510.0
2012-09-17,6799,6844,6728,6747,13278,85098.0,11241510.0
2012-09-18,6755,6755,6657,6738,16922,84986.0,11241510.0
2012-09-19,6773,6773,6630,6693,23593,84424.0,11241510.0
2012-09-20,6701,6728,6657,6702,14788,84536.0,11241510.0
2012-09-21,6799,6897,6657,6846,26651,86335.0,11241510.0
2012-09-24,6844,6951,6773,6836,8396,86222.0,11241510.0
2012-09-25,6826,6826,6622,6693,17713,84424.0,11241510.0
2012-09-26,6738,6791,6683,6738,9256,84986.0,11241510.0
2012-09-27,6773,6773,6514,6738,20713,84986.0,11241510.0
2012-09-28,6604,6897,6604,6765,8093,85323.0,11241510.0
2012-10-02,6514,6951,6514,6836,28225,86222.0,11241510.0
2012-10-04,6836,6862,6728,6863,16173,86560.0,11241510.0
2012-10-05,6880,7263,6826,7157,56992,90269.0,11241510.0
2012-10-08,7237,7237,7085,7166,27104,90382.0,11241510.0
2012-10-09,7094,7227,6995,6997,27213,88246.0,11241510.0
2012-10-10,7138,7869,7129,7443,301277,93867.0,11241510.0
2012-10-11,7396,7575,7272,7478,75937,94316.0,11241510.0
2012-10-12,7477,7816,7352,7728,71488,97464.0,11241510.0
2012-10-15,7718,7718,7245,7308,46191,92180.0,11241510.0
2012-10-16,7308,7396,7023,7166,42453,90382.0,11241510.0
2012-10-17,7280,7280,7031,7148,23596,90157.0,11241510.0
2012-10-18,7174,7280,7013,7023,20287,88583.0,11241510.0
2012-10-19,7005,7111,6701,7023,12332,88583.0,11241510.0
2012-10-22,6987,7111,6728,7103,18814,89595.0,11241510.0
2012-10-23,7049,7129,6924,7050,10657,88920.0,11241510.0
2012-10-24,6951,7040,6862,6952,12756,87684.0,11241510.0
2012-10-25,6880,6987,6773,6774,11869,85435.0,11241510.0
2012-10-26,6817,7031,6665,6693,14587,84424.0,11241510.0
2012-10-29,6683,6853,6630,6640,18953,83749.0,11241510.0
2012-10-30,6639,7005,6612,6899,14531,87009.0,11241510.0
2012-10-31,6933,6960,6728,6774,12104,85435.0,11241510.0
2012-11-01,6942,6942,6720,6774,6940,85435.0,11241510.0
2012-11-02,6773,6862,6728,6791,7278,85660.0,11241510.0
2012-11-05,7121,7308,6853,7131,36313,89932.0,11241510.0
2012-11-06,7219,7396,7129,7264,30723,91618.0,11241510.0
2012-11-07,7280,7280,7129,7219,12356,91056.0,11241510.0
2012-11-08,7219,7219,6951,6952,17668,87684.0,11241510.0
2012-11-09,6969,7156,6942,7068,13027,89145.0,11241510.0
2012-11-12,7076,7182,6532,6614,12612,83412.0,11241510.0
2012-11-13,6630,6836,6630,6791,19391,85660.0,11241510.0
2012-11-14,7013,7013,6683,6685,11571,84311.0,11241510.0
2012-11-15,6416,6648,6416,6551,15419,82625.0,11241510.0
2012-11-16,6443,6683,6363,6506,12690,82063.0,11241510.0
2012-11-19,6514,6622,6425,6596,7038,83187.0,11241510.0
2012-11-20,6594,6675,6461,6631,6469,83637.0,11241510.0
2012-11-21,6693,6693,6496,6533,7432,82400.0,11241510.0
2012-11-22,6506,6567,6416,6426,14564,81051.0,11241510.0
2012-11-23,6434,6506,6282,6373,11789,80377.0,11241510.0
2012-11-26,6363,6398,6220,6230,23733,78578.0,11241510.0
2012-11-27,6238,6318,6211,6239,9606,78691.0,11241510.0
2012-11-28,6247,6318,6149,6310,7190,79590.0,11241510.0
2012-11-29,6309,6372,6176,6186,6158,78016.0,11241510.0
2012-11-30,6194,6265,6176,6194,5426,78128.0,11241510.0
2012-12-03,6202,6318,6202,6239,5835,78691.0,11241510.0
2012-12-04,6309,6363,6149,6159,4658,77679.0,11241510.0
2012-12-05,6282,6398,6149,6212,5019,78353.0,11241510.0
2012-12-06,6238,6292,6158,6203,6563,78241.0,11241510.0
2012-12-07,6184,6265,6095,6239,14451,78691.0,11241510.0
2012-12-10,6238,6238,6104,6176,6225,77904.0,11241510.0
2012-12-11,6149,6229,6060,6088,6695,76780.0,11241510.0
2012-12-12,6060,6194,6024,6132,6283,77342.0,11241510.0
2012-12-13,6131,6158,6068,6150,4049,77566.0,11241510.0
2012-12-14,6149,6149,6060,6150,14071,77566.0,11241510.0
2012-12-17,6068,6140,6015,6114,8314,77117.0,11241510.0
2012-12-18,6149,6149,6024,6123,5078,77229.0,11241510.0
2012-12-20,6265,6265,6095,6096,3016,76892.0,11241510.0
2012-12-21,6149,6149,6042,6096,5415,76892.0,11241510.0
2012-12-24,6060,6131,5997,6105,6027,77004.0,11241510.0
2012-12-26,6060,6131,5970,5972,15902,75318.0,11241510.0
2012-12-27,6060,6060,5944,5980,8501,75431.0,11241510.0
2012-12-28,6060,6060,5909,6007,6684,75768.0,11241510.0
2013-01-02,6078,6078,5980,6060,8099,76442.0,11241510.0
2013-01-03,6060,6229,6042,6060,5646,76442.0,11241510.0
2013-01-04,6060,6149,6060,6096,6996,76892.0,11241510.0
2013-01-07,6123,6211,6068,6212,8176,78353.0,11241510.0
2013-01-08,6282,6282,6176,6239,10637,78691.0,11241510.0
2013-01-09,6238,6282,6176,6186,7407,78016.0,11241510.0
2013-01-10,6184,6639,6176,6400,41145,80714.0,11241510.0
2013-01-11,6345,6470,6336,6471,15385,81613.0,11241510.0
2013-01-14,6443,6496,6425,6480,6304,81726.0,11241510.0
2013-01-15,6416,6496,6354,6417,10829,80939.0,11241510.0
2013-01-16,6398,6461,6354,6390,6454,80602.0,11241510.0
2013-01-17,6354,6683,6354,6498,7574,81951.0,11241510.0
2013-01-18,6408,6541,6408,6498,7687,81951.0,11241510.0
2013-01-21,6416,6523,6372,6461,14155,81501.0,11241510.0
2013-01-22,6496,6496,6327,6408,7901,80826.0,11241510.0
2013-01-23,6408,6451,6274,6284,12432,79253.0,11241510.0
2013-01-24,6282,6363,6238,6257,8899,78915.0,11241510.0
2013-01-25,6238,6247,6123,6194,10480,78128.0,11241510.0
2013-01-28,6158,6327,6086,6212,12639,78353.0,11241510.0
2013-01-29,6282,6292,6149,6239,4084,78691.0,11241510.0
2013-01-30,6292,6300,6158,6239,3477,78691.0,11241510.0
2013-01-31,6202,6238,6104,6186,4921,78016.0,11241510.0
2013-02-01,6194,6211,6042,6141,20092,77454.0,11241510.0
2013-02-04,6086,6220,6033,6159,8001,77679.0,11241510.0
2013-02-05,6158,6194,6015,6070,5650,76555.0,11241510.0
2013-02-06,6202,6202,6007,6043,6607,76217.0,11241510.0
2013-02-07,6024,6176,5917,6034,11858,76105.0,11241510.0
2013-02-08,6033,6042,5952,5962,4767,75206.0,11241510.0
2013-02-12,5962,6095,5935,5962,8490,75206.0,11241510.0
2013-02-13,5935,6095,5935,5980,7690,75431.0,11241510.0
2013-02-14,5980,6194,5980,6123,5854,77229.0,11241510.0
2013-02-15,6024,6149,5793,5883,45190,74194.0,11241510.0
2013-02-18,5899,5988,5881,5962,7912,75206.0,11241510.0
2013-02-19,5970,6095,5970,6060,7507,76442.0,11241510.0
2013-02-20,6060,6211,6060,6150,14655,77566.0,11241510.0
2013-02-21,6123,6309,6123,6186,11442,78016.0,11241510.0
2013-02-22,6194,6238,6104,6194,15391,78128.0,11241510.0
2013-02-25,6149,6363,6140,6355,29213,80152.0,11241510.0
2013-02-26,6372,6390,6211,6310,16580,79590.0,11241510.0
2013-02-27,6327,6372,6149,6159,16156,77679.0,11241510.0
2013-02-28,6166,6408,6123,6239,26616,78691.0,11241510.0
2013-03-04,6238,6274,6123,6230,20439,78578.0,11241510.0
2013-03-05,6229,6470,6158,6390,30910,80602.0,11241510.0
2013-03-06,6416,6416,6166,6203,14535,78241.0,11241510.0
2013-03-07,6123,6166,5988,6043,40024,76217.0,11241510.0
2013-03-08,6051,6176,6051,6159,6572,77679.0,11241510.0
2013-03-11,6229,6229,6051,6159,6820,77679.0,11241510.0
2013-03-12,6158,6194,6078,6194,6574,78128.0,11241510.0
2013-03-13,6211,6282,6149,6239,23841,78691.0,11241510.0
2013-03-14,6194,6416,6194,6382,23982,80489.0,11241510.0
2013-03-15,6300,6390,6265,6382,16842,80489.0,11241510.0
2013-03-18,6398,6416,6238,6248,14606,78803.0,11241510.0
2013-03-19,6238,6292,6184,6257,23540,78915.0,11241510.0
2013-03-20,6238,6256,6113,6203,13895,78241.0,11241510.0
2013-03-21,6229,6229,6123,6176,7294,77904.0,11241510.0
2013-03-22,6104,6345,6104,6337,18689,79927.0,11241510.0
2013-03-25,6390,6398,6247,6310,11235,79590.0,11241510.0
2013-03-26,6309,6380,6149,6239,22146,78691.0,11241510.0
2013-03-27,6238,6282,6104,6105,13304,77004.0,11241510.0
2013-03-28,6104,6363,6104,6319,20439,79702.0,11241510.0
2013-03-29,6282,6372,6282,6328,20876,79815.0,11241510.0
2013-04-01,6416,6416,6220,6292,10607,79365.0,11241510.0
2013-04-02,6265,6327,6220,6292,12393,79365.0,11241510.0
2013-04-03,6265,6354,6247,6337,9047,79927.0,11241510.0
2013-04-04,6327,6327,6104,6239,33541,78691.0,11241510.0
2013-04-05,6238,6318,6068,6176,16079,77904.0,11241510.0
2013-04-08,6078,6211,6060,6070,26804,76555.0,11241510.0
2013-04-09,6024,6211,6024,6212,17346,78353.0,11241510.0
2013-04-10,6256,6256,6113,6194,3441,78128.0,11241510.0
2013-04-11,6166,6238,6113,6239,11854,78691.0,11241510.0
2013-04-12,6238,6274,6131,6212,19444,78353.0,11241510.0
2013-04-15,6104,6265,6104,6230,11728,78578.0,11241510.0
2013-04-16,6166,6238,6158,6221,13464,78466.0,11241510.0
2013-04-17,6194,6274,6166,6248,21264,78803.0,11241510.0
2013-04-18,6211,7182,6211,7184,330508,90607.0,11241510.0
2013-04-19,7085,7726,6924,7131,296363,89932.0,11241510.0
2013-04-22,7085,7753,7049,7576,187418,95553.0,11241510.0
2013-04-23,7664,7736,7219,7585,80172,95665.0,11241510.0
2013-04-24,7602,7620,7335,7443,60473,93867.0,11241510.0
2013-04-25,7317,8199,7317,8101,203675,102185.0,11241510.0
2013-04-26,8199,8537,8021,8307,173260,104771.0,11241510.0
2013-04-29,8555,8645,8297,8502,105252,107244.0,11241510.0
2013-04-30,8404,8627,8243,8502,80391,107244.0,11241510.0
2013-05-02,8502,8582,8279,8485,66046,107019.0,11241510.0
2013-05-03,8466,8671,8297,8628,91955,108818.0,11241510.0
2013-05-06,8600,8787,8520,8663,59411,109267.0,11241510.0
2013-05-07,8796,8832,8591,8699,67269,109717.0,11241510.0
2013-05-08,8822,9447,8734,9270,117557,116912.0,11241510.0
2013-05-09,9268,9714,9090,9314,128751,117474.0,11241510.0
2013-05-10,9402,9981,9268,9581,131562,120846.0,11241510.0
2013-05-13,9535,9848,9090,9136,116883,115225.0,11241510.0
2013-05-14,9090,9179,8600,8958,133972,112977.0,11241510.0
2013-05-15,9090,9535,8867,9314,69361,117474.0,11241510.0
2013-05-16,9447,9535,9135,9358,77611,118036.0,11241510.0
2013-05-20,9268,9313,8903,9180,65327,115788.0,11241510.0
2013-05-21,9090,9447,7842,8021,687317,101174.0,11241510.0
2013-05-22,8030,8038,7227,7763,230515,97914.0,11241510.0
2013-05-23,7789,7798,7396,7558,116340,95328.0,11241510.0
2013-05-24,7557,7736,7477,7549,68381,95216.0,11241510.0
2013-05-27,7557,7798,7557,7781,50269,98138.0,11241510.0
2013-05-28,7798,8038,7744,7950,60974,100274.0,11241510.0
2013-05-29,7976,8021,7851,7986,53887,100724.0,11241510.0
2013-05-30,8083,8083,7851,7852,38483,99038.0,11241510.0
2013-05-31,7851,7922,7718,7772,40621,98026.0,11241510.0
2013-06-03,7708,7779,7308,7353,69356,92742.0,11241510.0
2013-06-04,7352,7869,7308,7514,59982,94766.0,11241510.0
2013-06-05,7620,7620,7263,7308,42473,92180.0,11241510.0
2013-06-07,6488,7486,6488,7041,99302,88808.0,11241510.0
2013-06-10,7237,7237,7040,7050,22365,88920.0,11241510.0
2013-06-11,7049,7192,6817,7131,40246,89932.0,11241510.0
2013-06-12,7121,7138,6995,7113,11795,89707.0,11241510.0
2013-06-13,7121,7209,6809,7166,63850,90730.0,11284850.0
2013-06-14,7335,7343,7111,7193,26641,91069.0,11284850.0
2013-06-17,6978,7219,6978,7193,24353,91069.0,11284850.0
2013-06-18,7201,8270,7201,8271,187180,104723.0,11284850.0
2013-06-19,8600,8779,8164,8583,259251,108673.0,11284850.0
2013-06-20,8466,8903,8404,8797,187931,111381.0,11284850.0
2013-06-21,8734,8822,8466,8806,88271,111494.0,11284850.0
2013-06-24,8903,8956,8600,8771,103452,111043.0,11284850.0
2013-06-25,8689,8734,8109,8360,92535,105852.0,11284850.0
2013-06-26,8565,9046,7352,7844,541972,99307.0,11284850.0
2013-06-27,8021,8288,7708,8021,254667,101564.0,11284850.0
2013-06-28,8065,8145,7895,8013,51864,101451.0,11284850.0
2013-07-01,8235,8422,8065,8137,120217,103031.0,11284850.0
2013-07-02,8190,8199,7869,7959,66035,100774.0,11284850.0
2013-07-03,8065,8181,7851,7897,93615,99984.0,11284850.0
2013-07-04,7940,8011,7646,7844,41256,99688.0,11328190.0
2013-07-05,7895,8030,7718,7736,45171,98329.0,11328190.0
2013-07-08,7700,7914,7396,7406,61297,94245.0,11341192.0
2013-07-09,7798,7798,7433,7540,42169,95946.0,11341192.0
2013-07-10,7557,7593,7423,7487,30606,95266.0,11341192.0
2013-07-11,7494,7922,7494,7736,45218,98442.0,11341192.0
2013-07-12,7736,8021,7682,7924,38904,100823.0,11341192.0
2013-07-15,7895,8038,7824,7959,27758,101277.0,11341192.0
2013-07-16,7985,8003,7593,7710,57918,98101.0,11341192.0
2013-07-17,7664,7753,7530,7656,30086,97421.0,11341192.0
2013-07-18,7575,7736,7539,7576,44412,108434.0,12756967.0
2013-07-19,7584,7610,7406,7487,48914,107159.0,12756967.0
2013-07-22,7451,7602,7451,7487,28167,107159.0,12756967.0
2013-07-23,7566,7566,7441,7460,39760,106776.0,12756967.0
2013-07-24,7396,7468,7129,7398,99600,105991.0,12769969.0
2013-07-25,7361,7486,7245,7327,22810,104969.0,12769969.0
2013-07-26,7335,7834,7325,7567,55355,108417.0,12769969.0
2013-07-29,7744,7779,7396,7478,36342,107140.0,12769969.0
2013-07-30,7566,7566,7352,7398,20308,106063.0,12778637.0
2013-07-31,7361,7494,7290,7371,30984,105679.0,12778637.0
2013-08-01,7396,7557,7335,7451,12138,106829.0,12778637.0
2013-08-02,7459,7557,7396,7478,18550,107213.0,12778637.0
2013-08-05,7522,7602,7423,7558,20308,108363.0,12778637.0
2013-08-06,7557,7557,7396,7398,21051,106063.0,12778637.0
2013-08-07,7396,7584,7325,7531,36903,107979.0,12778637.0
2013-08-08,7451,7575,7423,7487,19062,107341.0,12778637.0
2013-08-09,7486,7486,7352,7371,21535,105679.0,12778637.0
2013-08-12,7441,7441,7272,7371,29397,105679.0,12778637.0
2013-08-13,7308,7396,7280,7398,18661,106063.0,12778637.0
2013-08-14,7433,7433,7298,7345,10563,105296.0,12778637.0
2013-08-16,7388,7388,7219,7290,20505,104529.0,12778637.0
2013-08-19,7156,7396,7156,7345,8398,105403.0,12791639.0
2013-08-20,7237,7379,7209,7219,17344,103612.0,12791639.0
2013-08-21,7227,7325,7085,7103,25509,101949.0,12791639.0
2013-08-22,7103,7111,6799,6809,48259,97728.0,12791639.0
2013-08-23,6809,7129,6809,7103,9632,101949.0,12791639.0
2013-08-26,7049,7237,6978,7193,11038,103229.0,12791639.0
2013-08-27,7298,7298,7040,7121,8355,102205.0,12791639.0
2013-08-28,7103,7165,6942,7131,9780,102333.0,12791639.0
2013-08-29,7138,7325,7040,7113,9728,102077.0,12791639.0
2013-08-30,7263,7263,7013,7086,9842,101694.0,12791639.0
2013-09-02,7121,7147,6871,7023,10592,100798.0,12791639.0
2013-09-03,7040,7040,6915,6970,18807,100031.0,12791639.0
2013-09-04,7067,7067,6897,6979,9698,100159.0,12791639.0
2013-09-05,6987,7013,6773,6809,29494,97728.0,12791639.0
2013-09-06,6773,6817,6693,6730,18679,96577.0,12791639.0
2013-09-09,6764,6773,6665,6667,14679,95681.0,12791639.0
2013-09-10,6701,6826,6639,6685,18271,95937.0,12791639.0
2013-09-11,6791,6897,6701,6881,8993,98751.0,12791639.0
2013-09-12,6942,7237,6889,6997,30161,100414.0,12791639.0
2013-09-13,6960,7005,6907,6979,7401,100159.0,12791639.0
2013-09-16,6907,7121,6907,6979,25241,100159.0,12791639.0
2013-09-17,7219,7575,7031,7113,76649,102077.0,12791639.0
2013-09-23,7049,7165,6915,6917,17732,99263.0,12791639.0
2013-09-24,6951,6951,6781,6943,26973,99647.0,12791639.0
2013-09-25,6933,7111,6826,6863,13825,98496.0,12791639.0
2013-09-26,6862,6942,6791,6854,23846,98368.0,12791639.0
2013-09-27,6817,6907,6817,6827,12530,97984.0,12791639.0
2013-09-30,6853,6853,6728,6730,15576,96577.0,12791639.0
2013-10-01,6683,6817,6622,6658,20150,95554.0,12791639.0
2013-10-02,6683,6773,6541,6551,15401,94019.0,12791639.0
2013-10-04,6514,6665,6416,6435,18860,92356.0,12791639.0
2013-10-07,6451,6514,6408,6453,25519,92611.0,12791639.0
2013-10-08,6451,6594,6451,6542,11807,93891.0,12791639.0
2013-10-10,6559,6773,6550,6604,13972,94786.0,12791639.0
2013-10-11,6604,6738,6594,6675,4138,95809.0,12791639.0
2013-10-14,6836,6836,6470,6524,6861,93635.0,12791639.0
2013-10-15,6461,6683,6461,6596,8676,94658.0,12791639.0
2013-10-16,6720,6728,6506,6596,14939,94658.0,12791639.0
2013-10-17,6594,6604,6434,6453,32186,92611.0,12791639.0
2013-10-18,6567,6577,6461,6577,8434,94402.0,12791639.0
2013-10-21,6612,6622,6461,6533,7458,93763.0,12791639.0
2013-10-22,6612,6612,6443,6444,9373,92484.0,12791639.0
2013-10-23,6648,6648,6434,6488,9085,93123.0,12791639.0
2013-10-24,6577,6577,6372,6498,13904,93251.0,12791639.0
2013-10-25,6470,6567,6461,6506,4236,93379.0,12791639.0
2013-10-28,6506,6550,6443,6551,12589,94019.0,12791639.0
2013-10-29,6550,6577,6434,6524,7686,93635.0,12791639.0
2013-10-30,6416,6559,6416,6498,3871,93251.0,12791639.0
2013-10-31,6479,6514,6461,6480,8256,92995.0,12791639.0
2013-11-01,6479,6496,6443,6471,5042,92867.0,12791639.0
2013-11-04,6434,6496,6408,6417,11457,92100.0,12791639.0
2013-11-05,6443,6443,6238,6328,18896,90821.0,12791639.0
2013-11-06,6398,6398,6229,6230,12457,89414.0,12791639.0
2013-11-07,6238,6336,6184,6194,14062,88902.0,12791639.0
2013-11-08,6220,6274,6194,6239,3284,89541.0,12791639.0
2013-11-11,6256,6256,6166,6203,22345,89030.0,12791639.0
2013-11-12,6238,6256,6166,6248,6664,89669.0,12791639.0
2013-11-13,6282,6282,6158,6168,15355,88518.0,12791639.0
2013-11-14,6158,6256,6131,6132,25106,88006.0,12791639.0
2013-11-15,6104,6220,6015,6123,11906,87879.0,12791639.0
2013-11-18,6104,6211,6024,6088,17302,87367.0,12791639.0
2013-11-19,5952,6131,5881,5962,32624,85576.0,12791639.0
2013-11-20,5970,6042,5917,6007,9441,86216.0,12791639.0
2013-11-21,5970,6078,5970,6043,4746,86727.0,12791639.0
2013-11-22,6068,6113,5970,6088,14102,87367.0,12791639.0
2013-11-25,6060,6158,6015,6078,20037,87239.0,12791639.0
2013-11-26,6042,6140,6007,6123,11799,87879.0,12791639.0
2013-11-27,6131,6194,6051,6150,8389,88262.0,12791639.0
2013-11-28,6113,6194,6060,6141,7711,88134.0,12791639.0
2013-11-29,6140,6176,6060,6150,3004,88262.0,12791639.0
2013-12-02,6318,6327,5997,6132,10560,88006.0,12791639.0
2013-12-03,6238,6238,5997,6114,5177,87751.0,12791639.0
2013-12-04,6113,6229,6015,6060,4500,86983.0,12791639.0
2013-12-05,6095,6095,5988,6052,5210,86855.0,12791639.0
2013-12-06,6238,6238,5909,5980,5753,85832.0,12791639.0
2013-12-09,6007,6176,5917,6070,6875,87111.0,12791639.0
2013-12-10,6068,6176,5926,6078,5082,87239.0,12791639.0
2013-12-11,6078,6086,5935,5945,4490,85320.0,12791639.0
2013-12-12,6042,6042,5837,5901,7395,84681.0,12791639.0
2013-12-13,5926,6007,5793,5820,4022,83529.0,12791639.0
2013-12-16,5952,5952,5793,5793,5532,83146.0,12791639.0
2013-12-17,5926,5970,5579,5606,11287,80459.0,12791639.0
2013-12-18,5623,5623,5471,5544,18671,79564.0,12791639.0
2013-12-19,5641,5650,4990,5294,17978,75982.0,12791639.0
2013-12-20,5347,5481,5294,5339,9252,76622.0,12791639.0
2013-12-23,5347,5347,5222,5232,9904,75087.0,12791639.0
2013-12-24,5239,5347,5231,5347,8086,76750.0,12791639.0
2013-12-26,5436,5436,5239,5321,9012,76366.0,12791639.0
2013-12-27,5329,5400,5294,5304,7837,76110.0,12791639.0
2013-12-30,5569,6095,5569,6096,31701,87495.0,12791639.0
2014-01-02,6416,6639,5970,6168,119106,88518.0,12791639.0
2014-01-03,6149,6166,5801,5962,49436,85576.0,12791639.0
2014-01-06,6095,6095,5793,6060,17777,86983.0,12791639.0
2014-01-07,5944,6318,5909,6212,12747,89158.0,12791639.0
2014-01-08,6318,6630,6202,6364,86906,91332.0,12791639.0
2014-01-09,6488,6612,6292,6435,38200,92356.0,12791639.0
2014-01-10,6443,6470,6176,6284,14340,90181.0,12791639.0
2014-01-13,6309,6327,6015,6017,22308,86344.0,12791639.0
2014-01-14,5970,6113,5881,6017,30293,86344.0,12791639.0
2014-01-15,6015,6060,5881,5954,11979,85448.0,12791639.0
2014-01-16,5909,6104,5909,6060,12347,86983.0,12791639.0
2014-01-17,6060,6104,5899,6088,22207,87367.0,12791639.0
2014-01-20,6060,6104,5970,5972,19020,85704.0,12791639.0
2014-01-21,5926,6166,5926,6168,25545,88518.0,12791639.0
2014-01-22,6166,6166,6015,6070,14277,87111.0,12791639.0
2014-01-23,6068,6095,5988,5999,8860,86088.0,12791639.0
2014-01-24,5944,6060,5864,5962,13030,85576.0,12791639.0
2014-01-27,5899,5962,5748,5883,18637,84425.0,12791639.0
2014-01-28,5909,5944,5748,5918,19795,84936.0,12791639.0
2014-01-29,5944,6051,5881,5927,12851,85064.0,12791639.0
2014-02-03,6060,6060,5810,5936,12710,85192.0,12791639.0
2014-02-04,5881,5935,5766,5767,6587,82762.0,12791639.0
2014-02-05,5793,5854,5641,5687,13496,81611.0,12791639.0
2014-02-06,5685,5783,5641,5722,3410,82122.0,12791639.0
2014-02-07,5810,5854,5614,5767,9384,82762.0,12791639.0
2014-02-10,5703,5801,5703,5785,6500,83018.0,12791639.0
2014-02-11,5793,5854,5703,5838,6638,83785.0,12791639.0
2014-02-12,5793,5970,5793,5918,17916,84936.0,12791639.0
2014-02-13,5970,6104,5917,6060,12741,86983.0,12791639.0
2014-02-14,6068,6104,6007,6060,5107,86983.0,12791639.0
2014-02-17,6015,6060,5909,6025,7766,86471.0,12791639.0
2014-02-18,6060,6506,6051,6302,42395,90437.0,12791639.0
2014-02-19,6318,6496,6211,6480,19891,92995.0,12791639.0
2014-02-20,6479,6496,6354,6444,15331,92484.0,12791639.0
2014-02-21,6408,6451,6309,6417,10448,92100.0,12791639.0
2014-02-24,6372,6728,6372,6506,13718,93379.0,12791639.0
2014-02-25,6594,7219,6550,7131,101032,102333.0,12791639.0
