바텍(043150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-20,21350,21450,20450,20750,69604,186981.0,9011115.0
2008-06-23,20000,20500,19900,20150,50429,181574.0,9011115.0
2008-06-24,20150,20400,19800,20150,26620,181574.0,9011115.0
2008-06-25,20350,20400,20050,20300,28423,182926.0,9011115.0
2008-06-26,20350,21600,20300,21000,55659,189233.0,9011115.0
2008-06-27,20500,20850,20500,20650,44033,186080.0,9011115.0
2008-06-30,20650,21450,20650,20900,46250,188332.0,9011115.0
2008-07-01,20900,21100,20700,21000,27377,189233.0,9011115.0
2008-07-02,21450,21450,20250,20700,38246,186530.0,9011115.0
2008-07-03,20450,20550,19600,20550,29578,185178.0,9011115.0
2008-07-04,20550,20750,20200,20250,18639,182475.0,9011115.0
2008-07-07,20150,20200,19100,19650,26735,177068.0,9011115.0
2008-07-08,19650,19950,17900,18400,50811,165805.0,9011115.0
2008-07-09,18650,19150,18350,18500,22785,166706.0,9011115.0
2008-07-10,18200,18700,17900,18700,75675,168508.0,9011115.0
2008-07-11,18750,19100,18350,18750,47135,168958.0,9011115.0
2008-07-14,18750,19000,18200,18450,23035,166255.0,9011115.0
2008-07-15,18200,18450,17700,18100,22224,163101.0,9011115.0
2008-07-16,18000,18300,16500,16750,164580,150936.0,9011115.0
2008-07-17,17000,17300,15750,16250,117287,146431.0,9011115.0
2008-07-18,16400,16700,16050,16200,44929,145980.0,9011115.0
2008-07-21,16650,17300,16650,17250,49254,155442.0,9011115.0
2008-07-22,17000,17550,16900,17150,30746,154541.0,9011115.0
2008-07-23,17250,18500,17250,18000,37272,162200.0,9011115.0
2008-07-24,18400,18650,18050,18550,43220,167156.0,9011115.0
2008-07-25,18300,19450,18000,19100,42843,172112.0,9011115.0
2008-07-28,19100,19400,18850,19000,28555,171211.0,9011115.0
2008-07-29,19000,20000,18350,19950,32385,179772.0,9011115.0
2008-07-30,20250,20500,19500,19700,15606,177519.0,9011115.0
2008-07-31,20000,20400,19300,19850,14635,178871.0,9011115.0
2008-08-01,19100,19850,19100,19600,12483,176618.0,9011115.0
2008-08-04,19800,19800,18800,19000,24824,171211.0,9011115.0
2008-08-05,18650,19200,18350,19200,76328,173013.0,9011115.0
2008-08-06,19200,20000,19100,19650,29227,177068.0,9011115.0
2008-08-07,19550,19750,19350,19700,23717,177519.0,9011115.0
2008-08-08,19250,20400,19250,19800,39720,178420.0,9011115.0
2008-08-11,19850,20350,19600,20000,40396,180222.0,9011115.0
2008-08-12,19800,20050,19500,19800,14441,178420.0,9011115.0
2008-08-13,19200,19900,19200,19900,21954,179321.0,9011115.0
2008-08-14,20000,20200,19700,20200,22130,182025.0,9011115.0
2008-08-18,20200,20200,19700,19700,10033,177519.0,9011115.0
2008-08-19,20000,20000,19200,19400,15893,174816.0,9011115.0
2008-08-20,19100,19600,19100,19500,11580,175717.0,9011115.0
2008-08-21,19500,20050,19300,20000,36666,180222.0,9011115.0
2008-08-22,20000,20000,19200,19500,12009,175717.0,9011115.0
2008-08-25,19500,19500,19200,19200,10866,173013.0,9011115.0
2008-08-26,19100,19300,18350,19300,26909,173915.0,9011115.0
2008-08-27,19050,19300,18500,18900,22600,170310.0,9011115.0
2008-08-28,18900,19200,18000,18100,13021,163101.0,9011115.0
2008-08-29,18550,18550,17700,18200,8167,164002.0,9011115.0
2008-09-01,17650,18350,16500,18200,75548,164002.0,9011115.0
2008-09-02,18200,18200,17050,17050,22505,153640.0,9011115.0
2008-09-03,16500,17300,16100,16100,68282,145079.0,9011115.0
2008-09-04,15750,16850,15750,16200,41595,145980.0,9011115.0
2008-09-05,15800,16700,15750,16000,36648,144178.0,9011115.0
2008-09-08,16400,16750,16000,16150,46074,145530.0,9011115.0
2008-09-09,16500,16500,16150,16300,9899,146881.0,9011115.0
2008-09-10,16250,17000,16000,16700,34718,150486.0,9011115.0
2008-09-11,17000,17900,17000,17500,54320,157695.0,9011115.0
2008-09-12,17600,17800,17400,17650,29255,159046.0,9011115.0
2008-09-16,16300,16800,16100,16300,39067,146881.0,9011115.0
2008-09-17,16550,17000,16550,16650,42023,150035.0,9011115.0
2008-09-18,16300,16450,15750,16000,44150,144178.0,9011115.0
2008-09-19,16650,16700,16200,16500,31444,148683.0,9011115.0
2008-09-22,16850,16850,15800,15800,47143,142376.0,9011115.0
2008-09-23,15650,16250,14950,16200,75562,145980.0,9011115.0
2008-09-24,16100,16750,16100,16200,42540,145980.0,9011115.0
2008-09-25,16300,16500,16150,16150,26225,145530.0,9011115.0
2008-09-26,16300,16300,15700,15900,25081,143277.0,9011115.0
2008-09-29,16250,16400,15650,15700,35884,141475.0,9011115.0
2008-09-30,14850,15400,14000,15400,59097,138771.0,9011115.0
2008-10-01,15600,15600,14800,14800,50123,133365.0,9011115.0
2008-10-02,14800,14900,13800,13800,65829,124353.0,9011115.0
2008-10-06,13300,13500,11750,12900,247790,116243.0,9011115.0
2008-10-07,12300,12850,12000,12500,61435,112639.0,9011115.0
2008-10-08,11850,12450,10650,10650,75737,95968.0,9011115.0
2008-10-09,10650,11200,10500,10850,74160,97771.0,9011115.0
2008-10-10,9550,10000,9310,10000,77928,90111.0,9011115.0
2008-10-13,10000,11000,9700,11000,60623,99122.0,9011115.0
2008-10-14,11700,11950,11400,11700,69020,105430.0,9011115.0
2008-10-15,11450,11500,10550,10600,107680,95518.0,9011115.0
2008-10-16,9700,9890,9180,9250,49173,83353.0,9011115.0
2008-10-17,9620,9790,8010,9320,84361,83984.0,9011115.0
2008-10-20,9210,9410,8630,8970,56501,80830.0,9011115.0
2008-10-21,8970,9140,8830,8950,56035,80649.0,9011115.0
2008-10-22,8750,9150,8300,8480,61651,76414.0,9011115.0
2008-10-23,7700,8440,7210,7270,89963,65511.0,9011115.0
2008-10-24,7050,7450,6180,6180,80292,55689.0,9011115.0
2008-10-27,5640,6200,5530,5620,81165,50642.0,9011115.0
2008-10-28,5080,6080,5080,6020,61405,54247.0,9011115.0
2008-10-29,6600,6920,5600,6100,91053,54968.0,9011115.0
2008-10-30,6660,7010,6510,7010,150966,63168.0,9011115.0
2008-10-31,7650,8060,7200,8060,109458,72630.0,9011115.0
2008-11-03,8210,8900,8210,8540,120677,76955.0,9011115.0
2008-11-04,8650,8700,8120,8660,53560,78036.0,9011115.0
2008-11-05,8920,9950,8860,9510,122903,85696.0,9011115.0
2008-11-06,9000,9000,8090,8090,78822,72900.0,9011115.0
2008-11-07,7350,8720,7110,8300,82655,74792.0,9011115.0
2008-11-10,8340,8800,8330,8530,40146,76865.0,9011115.0
2008-11-11,8230,8400,8100,8270,26585,74522.0,9011115.0
2008-11-12,7900,8260,7800,8230,21366,74161.0,9011115.0
2008-11-13,7530,7780,7240,7500,102654,67583.0,9011115.0
2008-11-14,7990,8050,7790,7850,35063,70737.0,9011115.0
2008-11-17,7600,7940,7000,7700,45923,69386.0,9011115.0
2008-11-18,7690,8800,7500,7730,125359,69656.0,9011115.0
2008-11-19,8190,8190,7430,7600,47049,68484.0,9011115.0
2008-11-20,7200,7200,6560,6560,64410,59113.0,9011115.0
2008-11-21,6110,7170,6110,7170,40008,64610.0,9011115.0
2008-11-24,7210,7320,7050,7190,26900,64790.0,9011115.0
2008-11-25,7650,7650,7130,7150,14654,64429.0,9011115.0
2008-11-26,7150,7400,7100,7230,27909,65150.0,9011115.0
2008-11-27,7280,7490,7280,7330,42166,66051.0,9011115.0
2008-11-28,7350,7940,7310,7750,68261,69836.0,9011115.0
2008-12-01,7900,8370,7740,8100,90361,72990.0,9011115.0
2008-12-02,7420,7770,7350,7600,39066,68484.0,9011115.0
2008-12-03,7680,7950,7460,7670,59463,69115.0,9011115.0
2008-12-04,7940,8230,7740,7990,66090,71999.0,9011115.0
2008-12-05,8000,8700,7990,8560,106975,77135.0,9011115.0
2008-12-08,8900,9700,8900,9700,133757,87408.0,9011115.0
2008-12-09,10000,10000,9350,9980,101218,89931.0,9011115.0
2008-12-10,9800,11450,9660,11450,185474,103177.0,9011115.0
2008-12-11,11800,11900,11000,11200,176985,100924.0,9011115.0
2008-12-12,11000,11550,9850,11200,134308,100924.0,9011115.0
2008-12-15,11500,12400,11200,12400,175598,111738.0,9011115.0
2008-12-16,12100,12400,11800,11950,86890,107683.0,9011115.0
2008-12-17,12200,12300,10900,11600,96334,104529.0,9011115.0
2008-12-18,11600,11600,11150,11600,34554,104529.0,9011115.0
2008-12-19,11200,12100,11200,11700,65857,105430.0,9011115.0
2008-12-22,11750,12000,11500,11700,42830,105430.0,9011115.0
2008-12-23,11500,11500,10800,10800,47465,97320.0,9011115.0
2008-12-24,10900,11300,10400,11200,62060,100924.0,9011115.0
2008-12-26,11000,11450,10850,11450,103399,103177.0,9011115.0
2008-12-29,11450,11850,10550,10750,46293,96869.0,9011115.0
2008-12-30,10800,11050,10600,11000,64192,99122.0,9011115.0
2009-01-02,11300,11300,10600,10600,92269,95518.0,9011115.0
2009-01-05,10600,10750,9700,9700,210543,87408.0,9011115.0
2009-01-06,9800,9870,9150,9650,169258,86957.0,9011115.0
2009-01-07,9950,10200,9600,10200,119620,91913.0,9011115.0
2009-01-08,10150,10150,9800,10000,83707,90111.0,9011115.0
2009-01-09,9910,10050,9700,9890,48799,89120.0,9011115.0
2009-01-12,9790,9890,9130,9310,143503,83893.0,9011115.0
2009-01-13,9150,9310,8810,9010,109027,81190.0,9011115.0
2009-01-14,9020,9910,9020,9750,227826,87858.0,9011115.0
2009-01-15,9400,9540,9000,9000,168976,81100.0,9011115.0
2009-01-16,9100,9520,8950,9490,135022,85515.0,9011115.0
2009-01-19,9520,10900,9490,10900,349682,98221.0,9011115.0
2009-01-20,11650,11900,10950,11600,479400,104529.0,9011115.0
2009-01-21,10950,12350,10900,11600,443426,104529.0,9011115.0
2009-01-22,12000,12350,11700,11950,293708,107683.0,9011115.0
2009-01-23,12050,12750,11100,11500,291099,103628.0,9011115.0
2009-01-28,12300,12300,11650,12000,171887,108133.0,9011115.0
2009-01-29,12250,12900,11650,12350,312983,111287.0,9011115.0
2009-01-30,11900,13050,11900,12550,372051,113089.0,9011115.0
2009-02-02,12700,12800,11850,12150,187722,109485.0,9011115.0
2009-02-03,12150,12300,11900,12300,138565,110837.0,9011115.0
2009-02-04,12450,12850,11900,12800,337567,115342.0,9011115.0
2009-02-05,12650,12700,12200,12400,125331,111738.0,9011115.0
2009-02-06,12700,13000,12300,12800,214254,115342.0,9011115.0
2009-02-09,13350,13350,12750,13100,200926,118046.0,9011115.0
2009-02-10,13200,14400,13100,13400,374374,120749.0,9011115.0
2009-02-11,12800,13250,12750,13150,112933,118496.0,9011115.0
2009-02-12,13150,13250,12450,12700,160389,114441.0,9011115.0
2009-02-13,12650,13150,12550,13050,110215,117595.0,9011115.0
2009-02-16,13000,13200,12650,12750,91664,114892.0,9011115.0
2009-02-17,12550,12700,11350,11400,178473,102727.0,9011115.0
2009-02-18,11050,11750,10600,11650,132464,104979.0,9011115.0
2009-02-19,11800,12200,11350,11450,113141,103177.0,9011115.0
2009-02-20,11050,11400,10000,10700,102489,96419.0,9011115.0
2009-02-23,10650,11150,10300,11100,70733,100023.0,9011115.0
2009-02-24,10500,10750,10350,10500,42443,94617.0,9011115.0
2009-02-25,10800,11700,10650,11700,184547,105430.0,9011115.0
2009-02-26,11850,12450,11150,11750,197641,105881.0,9011115.0
2009-02-27,11700,11950,11350,11800,75202,106331.0,9011115.0
2009-03-02,11600,11800,10550,11300,45758,101826.0,9011115.0
2009-03-03,10550,11150,10500,11150,44326,100474.0,9011115.0
2009-03-04,11200,11450,10350,11100,145292,100023.0,9011115.0
2009-03-05,11100,11250,10650,11000,95384,99122.0,9011115.0
2009-03-06,10700,11450,10650,11400,73823,102727.0,9011115.0
2009-03-09,11550,11700,11150,11350,115704,102276.0,9011115.0
2009-03-10,11250,12250,11150,12050,215989,108584.0,9011115.0
2009-03-11,12400,12900,12200,12900,363608,116243.0,9011115.0
2009-03-12,13050,13300,12600,12800,203128,115342.0,9011115.0
2009-03-13,12800,12900,12350,12500,109230,112639.0,9011115.0
2009-03-16,12700,13150,12500,12550,163448,113089.0,9011115.0
2009-03-17,12000,12600,12000,12600,132833,113540.0,9011115.0
2009-03-18,12700,13200,12300,12900,158174,116243.0,9011115.0
2009-03-19,13050,13200,12700,12850,73943,115793.0,9011115.0
2009-03-20,12900,14100,12850,14000,389013,126156.0,9011115.0
2009-03-23,14250,15000,14200,15000,376003,135167.0,9011115.0
2009-03-24,15200,15200,14300,14350,179886,129310.0,9011115.0
2009-03-25,14300,15400,14000,15400,195730,138771.0,9011115.0
2009-03-26,15350,15450,14650,15400,194612,138771.0,9011115.0
2009-03-27,15400,15600,14650,14800,124921,133365.0,9011115.0
2009-03-30,14800,14900,13650,13650,87074,123002.0,9011115.0
2009-03-31,13700,14450,13700,14450,83895,130211.0,9011115.0
2009-04-01,14200,15150,14150,15000,115559,135167.0,9011115.0
2009-04-02,15100,15300,14850,15100,121295,136068.0,9011115.0
2009-04-03,15300,15450,14500,14750,99239,132914.0,9011115.0
2009-04-06,15000,15150,14500,15100,123283,136068.0,9011115.0
2009-04-07,15000,16300,14700,16300,318930,146881.0,9011115.0
2009-04-08,16500,18600,16350,16750,655613,150936.0,9011115.0
2009-04-09,17200,18150,16500,17900,434904,161299.0,9011115.0
2009-04-10,18200,19200,17650,18200,245272,164002.0,9011115.0
2009-04-13,18250,18800,17350,17400,304081,156793.0,9011115.0
2009-04-14,17400,17600,16550,16850,175233,151837.0,9011115.0
2009-04-15,16950,17650,16100,17100,184387,154090.0,9011115.0
2009-04-16,17200,17700,16100,16500,207770,148683.0,9011115.0
2009-04-17,16750,16950,15350,15950,131643,143727.0,9011115.0
2009-04-20,16050,16500,15350,16400,74982,147782.0,9011115.0
2009-04-21,15850,16950,15700,16950,85107,152738.0,9011115.0
2009-04-22,17200,17200,16700,17000,95217,153189.0,9011115.0
2009-04-23,17050,17100,16400,16700,76110,150486.0,9011115.0
2009-04-24,16650,16700,15900,16700,92003,150486.0,9011115.0
2009-04-27,16650,16800,15850,16300,68239,146881.0,9011115.0
2009-04-28,16300,16300,14700,15100,161540,136068.0,9011115.0
2009-04-29,15100,16050,14800,16000,76911,144178.0,9011115.0
2009-04-30,16300,16350,15800,16300,59104,146881.0,9011115.0
2009-05-04,16500,16500,16000,16400,39368,147782.0,9011115.0
2009-05-06,16500,16500,16000,16300,63855,146881.0,9011115.0
2009-05-07,16350,16550,16100,16350,55597,147332.0,9011115.0
2009-05-08,16300,16400,15600,16000,72840,144178.0,9011115.0
2009-05-11,16100,16250,15850,16250,49855,146431.0,9011115.0
2009-05-12,16000,16300,15800,16300,42748,146881.0,9011115.0
2009-05-13,16500,17700,16500,17450,228305,157244.0,9011115.0
2009-05-14,17100,17350,16700,16950,84894,152738.0,9011115.0
2009-05-15,17100,17950,16850,17500,192720,157695.0,9011115.0
2009-05-18,17550,17550,16650,17100,76349,154090.0,9011115.0
2009-05-19,17250,17300,16850,17200,85958,154991.0,9011115.0
2009-05-20,17250,17300,16400,16800,166613,151387.0,9011115.0
2009-05-21,16700,16750,15600,15600,134608,140573.0,9011115.0
2009-05-22,15500,15800,15100,15200,107119,136969.0,9011115.0
2009-05-25,15150,15500,12950,14650,104031,132013.0,9011115.0
2009-05-26,14650,15800,14650,15350,98797,138321.0,9011115.0
2009-05-27,15650,15800,14700,15200,48236,136969.0,9011115.0
2009-05-28,14750,15150,13900,15150,106996,136518.0,9011115.0
2009-05-29,15300,15400,14800,15400,39565,138771.0,9011115.0
2009-06-01,15650,16100,15400,15950,51639,143727.0,9011115.0
2009-06-02,16050,17000,15800,17000,247153,153189.0,9011115.0
2009-06-03,17000,17350,16650,17350,124966,156343.0,9011115.0
2009-06-04,17300,17300,16650,17000,67071,153189.0,9011115.0
2009-06-05,17100,17400,16400,17400,76361,156793.0,9011115.0
2009-06-08,17700,17700,17250,17500,63317,157695.0,9011115.0
2009-06-09,17350,17750,17050,17400,60436,156793.0,9011115.0
2009-06-10,17400,18300,17300,17900,138874,161299.0,9011115.0
2009-06-11,17900,18050,17550,17950,62463,161750.0,9011115.0
2009-06-12,17700,17950,16500,17800,80332,160398.0,9011115.0
2009-06-15,17650,17650,16950,17000,62826,153189.0,9011115.0
2009-06-16,16750,17100,16500,17000,37020,153189.0,9011115.0
2009-06-17,16700,17000,16550,17000,33943,153189.0,9011115.0
2009-06-18,17000,17200,16800,16950,36447,152738.0,9011115.0
2009-06-19,16800,16850,16200,16450,57770,148233.0,9011115.0
2009-06-22,16450,16550,15700,15800,81471,142376.0,9011115.0
2009-06-23,15450,15600,15050,15600,51971,140573.0,9011115.0
2009-06-24,15550,15900,15250,15750,79247,141925.0,9011115.0
2009-06-25,15700,16400,15700,16250,29767,146431.0,9011115.0
2009-06-26,16250,16500,15700,16500,27318,148683.0,9011115.0
2009-06-29,16200,16600,16000,16200,29529,145980.0,9011115.0
2009-06-30,16100,16500,15650,16500,55959,148683.0,9011115.0
2009-07-01,16600,16600,16100,16550,18936,149134.0,9011115.0
2009-07-02,16650,16700,15900,16450,61933,148233.0,9011115.0
2009-07-03,16000,16600,15900,16600,32169,149585.0,9011115.0
2009-07-06,16500,16600,16150,16300,51506,146881.0,9011115.0
2009-07-07,16000,16250,15500,16050,74857,144628.0,9011115.0
2009-07-08,15950,16050,15550,15600,35007,140573.0,9011115.0
2009-07-09,15600,15850,15400,15700,20264,141475.0,9011115.0
2009-07-10,15700,15800,14600,15800,128751,142376.0,9011115.0
2009-07-13,15650,15650,14650,15150,201501,136518.0,9011115.0
2009-07-14,15100,15450,14700,15200,100490,136969.0,9011115.0
2009-07-15,15300,16500,15000,16000,138238,144178.0,9011115.0
2009-07-16,16300,16450,15200,15700,81048,141475.0,9011115.0
2009-07-17,15500,15850,15200,15700,49265,141475.0,9011115.0
2009-07-20,15650,15850,15500,15700,53271,141475.0,9011115.0
2009-07-21,15750,15750,14900,14900,136263,134266.0,9011115.0
2009-07-22,15000,15150,14250,14700,141245,132463.0,9011115.0
2009-07-23,14400,14850,14400,14700,38524,132463.0,9011115.0
2009-07-24,14850,15050,14650,14900,29022,134266.0,9011115.0
2009-07-27,15000,15200,14700,14900,51357,134266.0,9011115.0
2009-07-28,15000,15000,14550,14650,37568,132013.0,9011115.0
2009-07-29,14700,14750,13950,14100,121604,127057.0,9011115.0
2009-07-30,14050,14400,13950,14400,72494,129760.0,9011115.0
2009-07-31,14300,15200,13700,14950,223505,134716.0,9011115.0
2009-08-03,14900,15000,14600,14700,33672,132463.0,9011115.0
2009-08-04,14700,14800,13000,14800,76017,133365.0,9011115.0
2009-08-05,14700,15200,14600,15200,73642,136969.0,9011115.0
2009-08-06,15200,15350,14900,15200,53889,136969.0,9011115.0
2009-08-07,15200,15200,14850,15200,29061,136969.0,9011115.0
2009-08-10,15200,15250,14950,15250,27834,137420.0,9011115.0
2009-08-11,15150,15250,14900,15150,34210,136518.0,9011115.0
2009-08-12,15050,15050,14850,15000,25521,135167.0,9011115.0
2009-08-13,14900,15200,14550,15000,107719,135167.0,9011115.0
2009-08-14,14800,15000,14550,14950,103933,134716.0,9011115.0
2009-08-17,14900,14900,14550,14550,24517,131112.0,9011115.0
2009-08-18,14250,14500,14000,14250,55289,128408.0,9011115.0
2009-08-19,14250,14500,14100,14350,34080,129310.0,9011115.0
2009-08-20,14400,14900,14100,14700,65360,132463.0,9011115.0
2009-08-21,14500,14700,14300,14700,45457,132463.0,9011115.0
2009-08-24,14800,14900,14300,14650,37031,132013.0,9011115.0
2009-08-25,14600,14650,14400,14400,20542,129760.0,9011115.0
2009-08-26,14500,14900,14300,14750,62365,132914.0,9011115.0
2009-08-27,14700,14800,14300,14500,53550,130661.0,9011115.0
2009-08-28,14400,14550,14250,14450,25078,130211.0,9011115.0
2009-08-31,14300,14650,14150,14650,38918,132013.0,9011115.0
2009-09-01,14500,14700,14200,14700,38974,132463.0,9011115.0
2009-09-02,14500,14750,14350,14600,23630,131562.0,9011115.0
2009-09-03,14500,14700,14400,14450,26041,130211.0,9011115.0
2009-09-04,14400,14450,14050,14250,33477,128408.0,9011115.0
2009-09-07,14250,14350,14050,14300,31792,128859.0,9011115.0
2009-09-08,14300,15000,14300,14800,52301,133365.0,9011115.0
2009-09-09,14800,14800,14300,14400,35329,129760.0,9011115.0
2009-09-10,14400,14600,14000,14000,61490,126156.0,9011115.0
2009-09-11,14100,14250,13350,13900,94884,125254.0,9011115.0
2009-09-14,13650,13800,13150,13150,62056,118496.0,9011115.0
2009-09-15,13200,13400,12900,12950,57499,116694.0,9011115.0
2009-09-16,13000,13100,12300,12450,115096,112188.0,9011115.0
2009-09-17,12450,12600,11750,12000,163672,108133.0,9011115.0
2009-09-18,12000,12600,12000,12600,138615,113540.0,9011115.0
2009-09-21,12500,12900,12450,12850,60348,115793.0,9011115.0
2009-09-22,12850,12950,12600,12750,59119,114892.0,9011115.0
2009-09-23,12800,12800,12200,12750,52154,114892.0,9011115.0
2009-09-24,12500,12700,12400,12700,31284,114441.0,9011115.0
2009-09-25,13350,14600,12750,12750,335247,114892.0,9011115.0
2009-09-28,12900,13700,12500,13400,124034,120749.0,9011115.0
2009-09-29,13400,14000,13400,14000,67744,126156.0,9011115.0
2009-09-30,13900,13950,13450,13950,64565,125705.0,9011115.0
2009-10-01,13750,13900,13550,13750,51806,123903.0,9011115.0
2009-10-05,13400,13600,13350,13500,37985,121650.0,9011115.0
2009-10-06,13450,13600,13200,13200,24690,118947.0,9011115.0
2009-10-07,13250,13400,12750,13300,56381,119848.0,9011115.0
2009-10-08,13300,13300,13050,13300,12035,119848.0,9011115.0
2009-10-09,13200,13300,13000,13250,46852,119397.0,9011115.0
2009-10-12,13000,13450,13000,13200,23062,118947.0,9011115.0
2009-10-13,13050,13350,12800,12900,25639,116243.0,9011115.0
2009-10-14,13000,13300,12700,13250,27382,119397.0,9011115.0
2009-10-15,13250,13450,13250,13450,12365,121199.0,9011115.0
2009-10-16,13400,13450,13250,13450,19456,121199.0,9011115.0
2009-10-19,13300,13400,13000,13250,24250,119397.0,9011115.0
2009-10-20,13300,13300,12900,12900,17566,116243.0,9011115.0
2009-10-21,12900,12900,12600,12600,22751,113540.0,9011115.0
