쎄트렉아이(099320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-08,16854,16955,16577,16729,6552,121512.0,3659990.0
2016-12-09,16627,17257,16527,17233,14366,125172.0,3659990.0
2016-12-12,17031,18139,17031,17988,9212,130662.0,3659990.0
2016-12-13,17812,18643,17812,18643,7286,135420.0,3659990.0
2016-12-14,18593,19096,18567,18845,5885,136884.0,3659990.0
2016-12-15,18693,19071,18467,18895,4931,137250.0,3659990.0
2016-12-16,18819,19248,18593,18946,5821,137616.0,3659990.0
2016-12-19,18769,18769,18240,18593,6740,135054.0,3659990.0
2016-12-20,18517,18844,17786,17862,10932,129747.0,3659990.0
2016-12-21,17837,18063,17484,17484,6132,127002.0,3659990.0
2016-12-22,17484,17635,17383,17610,2820,127917.0,3659990.0
2016-12-23,17484,17509,17106,17434,5186,126636.0,3659990.0
2016-12-26,17282,17534,17282,17459,5097,126819.0,3659990.0
2016-12-27,17333,17534,17333,17333,7915,125904.0,3659990.0
2016-12-28,17232,18114,17232,18114,6718,131577.0,3659990.0
2016-12-29,17988,18315,17837,18266,4869,132675.0,3659990.0
2017-01-02,18215,18769,18215,18669,4719,135603.0,3659990.0
2017-01-03,18668,18819,18240,18391,8541,133590.0,3659990.0
2017-01-04,18391,18567,18139,18266,4316,132675.0,3659990.0
2017-01-05,18265,18668,18164,18568,5869,134871.0,3659990.0
2017-01-06,18794,18970,18341,18517,7697,134505.0,3659990.0
2017-01-09,18517,18567,18341,18366,2411,133407.0,3659990.0
2017-01-10,18189,18391,18038,18215,3450,132309.0,3659990.0
2017-01-11,18391,18467,17887,18089,4488,131394.0,3659990.0
2017-01-12,18063,18215,17560,18039,5572,131028.0,3659990.0
2017-01-13,17736,18089,17459,18039,13982,131028.0,3659990.0
2017-01-16,17786,17887,17660,17812,3728,129381.0,3659990.0
2017-01-17,17560,18038,17560,17812,6626,129381.0,3659990.0
2017-01-18,17812,17988,17635,17837,2044,129564.0,3659990.0
2017-01-19,17837,18240,17660,18190,5235,132126.0,3659990.0
2017-01-20,18290,18341,18038,18240,2570,132492.0,3659990.0
2017-01-23,18063,18391,17786,17787,7459,129198.0,3659990.0
2017-01-24,17635,17837,17232,17409,11246,126453.0,3659990.0
2017-01-25,17282,17585,16829,17333,12072,125904.0,3659990.0
2017-01-26,17182,17585,17156,17535,4717,127368.0,3659990.0
2017-01-31,17761,17761,17257,17510,5151,127185.0,3659990.0
2017-02-01,17459,17635,17358,17585,1963,127734.0,3659990.0
2017-02-02,17585,17837,17383,17636,2736,128100.0,3659990.0
2017-02-03,17534,17761,17182,17610,7263,127917.0,3659990.0
2017-02-06,17560,17837,17383,17535,4101,127368.0,3659990.0
2017-02-07,17509,17534,17106,17384,5523,126270.0,3659990.0
2017-02-08,17358,17358,16098,16401,22065,119133.0,3659990.0
2017-02-09,16124,16224,15468,15771,35778,114558.0,3659990.0
2017-02-10,15821,15972,15594,15620,17532,113460.0,3659990.0
2017-02-13,15620,16073,15569,15973,11216,116022.0,3659990.0
2017-02-14,15821,16224,15821,16200,6609,117669.0,3659990.0
2017-02-15,16199,17308,16199,16880,11360,122610.0,3659990.0
2017-02-16,17333,17660,16980,17384,16441,126270.0,3659990.0
2017-02-17,17333,18366,17282,18316,16716,133041.0,3659990.0
2017-02-20,18315,18366,17937,18039,5610,131028.0,3659990.0
2017-02-21,18038,18794,18038,18593,9460,135054.0,3659990.0
2017-02-22,18467,18718,18341,18341,6385,133224.0,3659990.0
2017-02-23,18290,18844,18290,18543,5806,134688.0,3659990.0
2017-02-24,18542,18693,18189,18694,4171,135786.0,3659990.0
2017-02-27,18693,18945,18265,18316,5281,133041.0,3659990.0
2017-02-28,18139,18517,18139,18215,4693,132309.0,3659990.0
2017-03-02,18215,18643,17686,18064,5331,131211.0,3659990.0
2017-03-03,18063,18567,17660,18064,6146,131211.0,3659990.0
2017-03-06,18063,18366,17736,18316,2289,133041.0,3659990.0
2017-03-07,18315,18341,18038,18240,4393,132492.0,3659990.0
2017-03-08,18240,18416,17887,17938,2906,130296.0,3659990.0
2017-03-09,17912,18139,17786,17963,6304,130479.0,3659990.0
2017-03-10,17963,18441,17635,17913,3806,130113.0,3659990.0
2017-03-13,17912,18013,17686,17812,2634,129381.0,3659990.0
2017-03-14,17736,17812,17207,17535,7511,127368.0,3659990.0
2017-03-15,17635,17761,17408,17560,2088,127551.0,3659990.0
2017-03-16,17560,18013,17383,17610,4143,127917.0,3659990.0
2017-03-17,17358,17937,17308,17762,3036,129015.0,3659990.0
2017-03-20,17761,17761,17308,17535,5716,127368.0,3659990.0
2017-03-21,17509,17635,17182,17384,3580,126270.0,3659990.0
2017-03-22,17131,18240,17081,17535,3438,127368.0,3659990.0
2017-03-23,17333,17560,17182,17233,2822,125172.0,3659990.0
2017-03-24,17711,17736,17081,17308,5825,125721.0,3659990.0
2017-03-27,17308,18164,17131,18165,12326,131943.0,3659990.0
2017-03-28,18315,18567,18013,18543,8316,134688.0,3659990.0
2017-03-29,18643,18668,18391,18517,5840,134505.0,3659990.0
2017-03-30,18517,20029,18517,20029,27396,145485.0,3659990.0
2017-03-31,20381,20558,20029,20533,13432,149145.0,3659990.0
2017-04-03,20608,20684,20230,20533,9659,149145.0,3659990.0
2017-04-04,20331,20910,20281,20508,9699,148962.0,3659990.0
2017-04-05,20457,20507,19651,19828,21372,144021.0,3659990.0
2017-04-06,19701,20003,19449,19979,6655,145119.0,3659990.0
2017-04-07,20029,20155,19751,19953,7214,144936.0,3659990.0
2017-04-10,19777,20054,19298,19349,10077,140544.0,3659990.0
2017-04-11,19222,19550,19147,19248,5679,139812.0,3659990.0
2017-04-12,19248,19500,18794,19223,5630,139629.0,3659990.0
2017-04-13,19575,19802,19348,19576,13678,142191.0,3659990.0
2017-04-14,19676,20331,19651,19903,11280,144570.0,3659990.0
2017-04-17,20810,20810,19928,20155,17071,146400.0,3659990.0
2017-04-18,20155,20306,19903,20180,7401,146583.0,3659990.0
2017-04-19,20180,20255,19928,20105,4555,146034.0,3659990.0
2017-04-20,20155,20507,19953,20382,8749,148047.0,3659990.0
2017-04-21,20406,20633,20155,20609,11650,149694.0,3659990.0
2017-04-24,20406,20658,20155,20331,9490,147681.0,3659990.0
2017-04-25,20331,20331,20054,20155,5177,146400.0,3659990.0
2017-04-26,20230,20482,20029,20457,6308,148596.0,3659990.0
2017-04-27,20356,20558,20230,20231,4135,146949.0,3659990.0
2017-04-28,20356,20633,20129,20205,2645,146766.0,3659990.0
2017-05-02,20558,20558,19600,19651,6939,142740.0,3659990.0
2017-05-04,19550,19777,19399,19576,4403,142191.0,3659990.0
2017-05-08,19575,19978,19449,19576,6590,142191.0,3659990.0
2017-05-10,19575,19827,19550,19702,4662,143106.0,3659990.0
2017-05-11,19701,19777,19500,19702,2774,143106.0,3659990.0
2017-05-12,19701,20205,19550,20205,4805,146766.0,3659990.0
2017-05-15,20532,20532,19600,19702,9081,143106.0,3659990.0
2017-05-16,19827,19827,19273,19298,5941,140178.0,3659990.0
2017-05-17,19273,19374,18945,19374,7241,140727.0,3659990.0
2017-05-18,19903,21868,19222,21012,66016,152622.0,3659990.0
2017-05-19,21414,24186,21288,22624,118000,164334.0,3659990.0
2017-05-22,23127,23279,22397,22977,41211,166896.0,3659990.0
2017-05-23,23001,23329,22724,23052,24489,167445.0,3659990.0
2017-05-24,23127,24160,22699,23934,41201,173850.0,3659990.0
2017-05-25,23934,23934,23127,23178,28857,168360.0,3659990.0
2017-05-26,23178,23178,22346,22851,28647,165981.0,3659990.0
2017-05-29,22850,23077,22598,22700,10903,164883.0,3659990.0
2017-05-30,22699,23001,22069,22372,13076,162504.0,3659990.0
2017-05-31,22422,22875,22246,22876,12520,166164.0,3659990.0
2017-06-01,22649,23304,22548,22775,8636,165432.0,3659990.0
2017-06-02,22598,22926,22271,22548,11493,163785.0,3659990.0
2017-06-05,22548,22548,22170,22271,9032,161772.0,3659990.0
2017-06-07,22321,22422,21666,22070,13035,160308.0,3659990.0
2017-06-08,22069,22724,22069,22649,14301,164517.0,3659990.0
2017-06-09,22649,23606,22649,23607,20560,171471.0,3659990.0
2017-06-12,23606,23833,22674,22750,19348,165249.0,3659990.0
2017-06-13,22749,23581,22749,23027,11385,167262.0,3659990.0
2017-06-14,23027,23279,22825,23203,12798,168543.0,3659990.0
2017-06-15,23178,23228,22775,23128,11658,167994.0,3659990.0
2017-06-16,23127,23354,22850,23229,11709,168726.0,3659990.0
2017-06-19,23153,23883,22850,23581,22687,171288.0,3659990.0
2017-06-20,23581,24110,23531,23581,17428,171288.0,3659990.0
2017-06-21,23581,24110,23430,23581,16359,171288.0,3659990.0
2017-06-22,23908,24060,23581,23783,18084,172752.0,3659990.0
2017-06-23,23883,24085,23782,24085,22945,174948.0,3659990.0
2017-06-26,24135,25596,24135,24640,38071,178974.0,3659990.0
2017-06-27,24639,24967,23430,24136,22837,175314.0,3659990.0
2017-06-28,24135,24135,23430,23481,20927,170556.0,3659990.0
2017-06-29,23581,23833,23304,23682,13222,172020.0,3659990.0
2017-06-30,23505,23757,23279,23329,6459,169458.0,3659990.0
2017-07-03,23379,23556,22220,22473,23623,163236.0,3659990.0
2017-07-04,22321,22775,22246,22674,17137,164700.0,3659990.0
2017-07-05,22699,22850,22145,22271,12489,161772.0,3659990.0
2017-07-06,22523,22523,21968,22246,8052,161589.0,3659990.0
2017-07-07,21918,22220,21616,21818,13974,158478.0,3659990.0
2017-07-10,21792,22372,21666,22246,7060,161589.0,3659990.0
2017-07-11,22447,23682,22422,23178,28366,168360.0,3659990.0
2017-07-12,23581,23631,22447,22901,17155,166347.0,3659990.0
2017-07-13,22875,23430,22120,22372,21529,162504.0,3659990.0
2017-07-14,22372,23102,22170,23103,8422,167811.0,3659990.0
2017-07-17,23379,24437,23178,23934,43360,173850.0,3659990.0
2017-07-18,23934,24160,22699,22977,31377,166896.0,3659990.0
2017-07-19,22976,23405,22498,22876,20226,166164.0,3659990.0
2017-07-20,22750,23379,22750,23128,11431,167994.0,3659990.0
2017-07-21,23052,23354,22523,22523,11381,163602.0,3659990.0
2017-07-24,22775,22926,21742,21843,22840,158661.0,3659990.0
2017-07-25,21868,22019,21439,21843,12714,158661.0,3659990.0
2017-07-26,21817,21843,21137,21415,12407,155550.0,3659990.0
2017-07-27,21465,21817,21112,21415,7531,155550.0,3659990.0
2017-07-28,21465,21666,20658,21112,8201,153354.0,3659990.0
2017-07-31,21112,21490,21062,21289,3869,154635.0,3659990.0
2017-08-01,20885,21565,20885,21138,9502,153537.0,3659990.0
2017-08-02,21137,21717,20860,21717,13871,157746.0,3659990.0
2017-08-03,21868,21868,21112,21163,10795,153720.0,3659990.0
2017-08-04,21162,21238,20583,20634,8237,149877.0,3659990.0
2017-08-07,20532,21717,20507,21112,13388,153354.0,3659990.0
2017-08-08,21162,21994,21162,21969,13963,159576.0,3659990.0
2017-08-09,21616,21641,18945,19147,214445,139080.0,3659990.0
2017-08-10,18819,19122,17635,17711,110768,128649.0,3659990.0
2017-08-11,17711,17887,17333,17585,34538,127734.0,3659990.0
2017-08-14,17585,17887,17358,17484,14688,127002.0,3659990.0
2017-08-16,15317,16703,14360,16703,123669,121329.0,3659990.0
2017-08-17,16728,17282,15821,16275,99558,118218.0,3659990.0
2017-08-18,15922,17383,15922,17333,44484,125904.0,3659990.0
2017-08-21,17383,18139,17383,17837,29401,129564.0,3659990.0
2017-08-22,17937,18013,17534,18014,9684,130845.0,3659990.0
2017-08-23,18089,18441,17383,17610,28410,127917.0,3659990.0
2017-08-24,17660,17937,17333,17762,8713,129015.0,3659990.0
2017-08-25,17635,18114,17484,17837,10882,129564.0,3659990.0
2017-08-28,18542,19399,18441,18946,46780,137616.0,3659990.0
2017-08-29,19046,19651,18643,18971,26948,137799.0,3659990.0
2017-08-30,19222,19348,18970,19147,12353,139080.0,3659990.0
2017-08-31,19651,19978,19399,19802,39500,143838.0,3659990.0
2017-09-01,19802,19802,19424,19601,11130,142374.0,3659990.0
2017-09-04,19449,19903,19147,19248,19655,139812.0,3659990.0
2017-09-05,19248,19701,18970,19072,8541,138531.0,3659990.0
2017-09-06,19071,19248,19021,19147,7180,139080.0,3659990.0
2017-09-07,19147,19399,19071,19399,7049,140910.0,3659990.0
2017-09-08,19172,19474,19021,19172,4881,139263.0,3659990.0
2017-09-11,19172,19424,18593,18795,11435,136518.0,3659990.0
2017-09-12,18844,19122,18139,18921,10174,137433.0,3659990.0
2017-09-13,18593,19374,18593,19021,11727,138165.0,3659990.0
2017-09-14,19046,19298,19046,19273,6229,139995.0,3659990.0
2017-09-15,19147,19525,19147,19424,7256,141093.0,3659990.0
2017-09-18,19500,19525,18844,18845,9760,136884.0,3659990.0
2017-09-19,19046,19147,18794,19021,6562,138165.0,3659990.0
2017-09-20,18945,19021,17912,18064,17175,131211.0,3659990.0
2017-09-21,18063,18391,17786,18291,14277,132858.0,3659990.0
2017-09-22,18215,18693,18139,18190,5137,132126.0,3659990.0
2017-09-25,18164,18492,17812,17837,5698,129564.0,3659990.0
2017-09-26,17736,18416,17736,18391,6658,133590.0,3659990.0
2017-09-27,18391,19248,18391,19072,9300,138531.0,3659990.0
2017-09-28,19071,19298,19046,19172,5312,139263.0,3659990.0
2017-09-29,18819,19676,18819,19601,14643,142374.0,3659990.0
2017-10-10,20180,20180,19701,19903,9962,144570.0,3659990.0
2017-10-11,19903,20155,19701,19903,8975,144570.0,3659990.0
2017-10-12,19903,20079,19651,19651,8088,142740.0,3659990.0
2017-10-13,19625,19802,19474,19626,7343,142557.0,3659990.0
2017-10-16,19726,19726,19374,19374,6147,140727.0,3659990.0
2017-10-17,19399,19751,19399,19525,4371,141825.0,3659990.0
2017-10-18,19600,19953,19525,19777,5611,143655.0,3659990.0
2017-10-19,19777,20003,19348,19550,8657,142008.0,3659990.0
2017-10-20,19701,19701,18996,19550,5024,142008.0,3659990.0
2017-10-23,19550,19903,19500,19576,6468,142191.0,3659990.0
2017-10-24,19449,19953,19449,19752,8583,143472.0,3659990.0
2017-10-25,19903,19978,19777,19928,7078,144753.0,3659990.0
2017-10-26,19928,19928,19575,19651,6489,142740.0,3659990.0
2017-10-27,19651,20054,19550,19979,9857,145119.0,3659990.0
2017-10-30,20129,20936,20129,20760,20943,150792.0,3659990.0
2017-10-31,20835,22749,20835,22574,59026,163968.0,3659990.0
2017-11-01,22724,22951,21994,22574,24979,163968.0,3659990.0
2017-11-02,22523,22523,21742,22171,16107,161040.0,3659990.0
2017-11-03,21717,22372,21717,22347,12937,162321.0,3659990.0
2017-11-06,22019,22573,21339,21339,11866,155001.0,3659990.0
2017-11-07,21263,21616,20658,21163,10811,153720.0,3659990.0
2017-11-08,20910,21313,20734,20911,6735,151890.0,3659990.0
2017-11-09,20910,21137,20406,20961,5596,152256.0,3659990.0
2017-11-10,20961,21414,20784,20886,6603,151707.0,3659990.0
2017-11-13,21062,21162,20658,20860,7627,151524.0,3659990.0
2017-11-14,20860,21062,20054,20130,18277,146217.0,3659990.0
2017-11-15,20205,20759,20155,20457,6747,148596.0,3659990.0
2017-11-16,20230,20432,20054,20054,10124,145668.0,3659990.0
2017-11-17,20003,20281,20003,20105,5651,146034.0,3659990.0
2017-11-20,20180,20986,20129,20886,10743,151707.0,3659990.0
2017-11-21,20910,21313,20558,20961,11260,152256.0,3659990.0
2017-11-22,21087,21112,20583,21012,6424,152622.0,3659990.0
2017-11-23,20910,22246,20810,21818,22482,158478.0,3659990.0
2017-11-24,22271,22649,21414,22019,10271,159942.0,3659990.0
2017-11-27,22019,22447,21868,22095,24915,160491.0,3659990.0
2017-11-28,22170,22321,21616,21919,12254,159210.0,3659990.0
2017-11-29,22120,22548,21968,22473,49495,163236.0,3659990.0
2017-11-30,24664,24664,22926,24035,121699,174582.0,3659990.0
2017-12-01,24236,24513,23052,23934,40433,173850.0,3659990.0
2017-12-04,27209,27209,24715,25017,84036,181719.0,3659990.0
2017-12-05,24614,26000,24160,25169,47517,182817.0,3659990.0
2017-12-06,25193,25244,22775,23279,49779,169092.0,3659990.0
2017-12-07,23001,23153,21465,21767,36988,158112.0,3659990.0
2017-12-08,22069,22069,21616,21843,11732,158661.0,3659990.0
2017-12-11,21918,21918,20079,21062,35346,152988.0,3659990.0
2017-12-12,20558,21515,20507,21364,19971,155184.0,3659990.0
2017-12-13,21465,21591,21112,21364,6573,155184.0,3659990.0
2017-12-14,21187,21364,21011,21238,8236,154269.0,3659990.0
2017-12-15,21339,21389,20936,21364,8876,155184.0,3659990.0
2017-12-18,21137,21238,20885,20911,10783,151890.0,3659990.0
2017-12-19,20961,20986,19751,20306,29851,147498.0,3659990.0
2017-12-20,19903,20432,19903,20432,5144,148413.0,3659990.0
2017-12-21,20608,20759,19777,19777,6277,143655.0,3659990.0
2017-12-22,19399,20432,19348,20331,9357,147681.0,3659990.0
2017-12-26,20356,21036,20281,20407,10412,148230.0,3659990.0
2017-12-27,20331,20910,20331,20709,6539,150426.0,3659990.0
2017-12-28,20658,21313,20230,20986,11316,152439.0,3659990.0
2018-01-02,21162,21263,20608,20810,11135,151158.0,3659990.0
2018-01-03,20810,21968,20810,21415,16128,155550.0,3659990.0
2018-01-04,21414,24589,21389,24438,118570,177510.0,3659990.0
2018-01-05,24689,25042,23052,23632,59874,171654.0,3659990.0
2018-01-08,23379,23480,22624,23229,21257,168726.0,3659990.0
2018-01-09,23203,23203,21893,22372,25329,162504.0,3659990.0
2018-01-10,22372,22372,21313,21490,29636,156099.0,3659990.0
2018-01-11,21490,22271,21465,21667,9580,157380.0,3659990.0
2018-01-12,21666,22422,21666,22019,14417,159942.0,3659990.0
2018-01-15,22044,22800,21717,21767,15063,158112.0,3659990.0
2018-01-16,21767,22372,21767,21994,7089,159759.0,3659990.0
2018-01-17,22069,22724,22069,22574,16881,163968.0,3659990.0
2018-01-18,22775,22775,22195,22473,8122,163236.0,3659990.0
2018-01-19,22447,22447,21968,22297,8029,161955.0,3659990.0
2018-01-22,22296,22296,21817,21893,8659,159027.0,3659990.0
2018-01-23,22170,22271,21792,22070,12569,160308.0,3659990.0
2018-01-24,22120,23279,21994,23103,23662,167811.0,3659990.0
2018-01-25,23102,23934,23027,23808,31351,172935.0,3659990.0
2018-01-26,24135,24160,23480,24085,27636,174948.0,3659990.0
2018-01-29,24387,24639,24337,24438,23637,177510.0,3659990.0
2018-01-30,24664,24689,23757,24186,20529,175680.0,3659990.0
2018-01-31,23782,23984,22472,23279,21239,169092.0,3659990.0
2018-02-01,23354,23682,23052,23304,6622,169275.0,3659990.0
2018-02-02,23178,23531,22825,23329,9389,169458.0,3659990.0
2018-02-05,23027,23027,22069,22095,26975,160491.0,3659990.0
2018-02-06,21011,21843,20986,21516,28083,156282.0,3659990.0
2018-02-07,21641,22145,21465,21465,12297,155916.0,3659990.0
2018-02-08,21364,22120,21162,21969,6772,159576.0,3659990.0
2018-02-09,21238,21868,21187,21364,10650,155184.0,3659990.0
2018-02-12,21641,21641,20910,21364,13545,155184.0,3659990.0
2018-02-13,21490,21515,21213,21490,4742,156099.0,3659990.0
2018-02-14,21339,21641,21339,21516,7625,156282.0,3659990.0
2018-02-19,21918,22019,21691,21742,5342,157929.0,3659990.0
2018-02-20,21742,22523,21742,21944,13751,159393.0,3659990.0
2018-02-21,22372,22498,21943,22221,7690,161406.0,3659990.0
2018-02-22,22220,22321,21717,21944,7066,159393.0,3659990.0
2018-02-23,21994,21994,21515,21717,7678,157746.0,3659990.0
2018-02-26,21691,22094,21162,21364,10509,155184.0,3659990.0
2018-02-27,21465,21465,20180,20357,31912,147864.0,3659990.0
2018-02-28,20356,20860,20356,20609,28435,149694.0,3659990.0
2018-03-02,20507,20507,18492,18643,111668,135420.0,3659990.0
2018-03-05,18315,18366,16476,16855,156685,122427.0,3659990.0
2018-03-06,17106,17383,16980,17233,44134,125172.0,3659990.0
2018-03-07,17182,17282,16854,16955,24107,123159.0,3659990.0
2018-03-08,17031,17106,16854,16955,17379,123159.0,3659990.0
2018-03-09,16955,17207,16829,17081,19444,124074.0,3659990.0
2018-03-12,17282,17786,17131,17787,33885,129198.0,3659990.0
2018-03-13,17812,18416,17434,18190,30710,132126.0,3659990.0
2018-03-14,18240,18467,18013,18190,11508,132126.0,3659990.0
2018-03-15,18189,18189,17862,18190,11534,132126.0,3659990.0
2018-03-16,18139,18341,17988,18291,8072,132858.0,3659990.0
2018-03-19,18290,18290,17534,17610,25145,127917.0,3659990.0
2018-03-20,17333,17761,17333,17711,9782,128649.0,3659990.0
2018-03-21,17635,17786,17459,17484,12079,127002.0,3659990.0
2018-03-22,17408,17534,16527,16880,45175,122610.0,3659990.0
2018-03-23,16854,17610,16627,16930,30392,122976.0,3659990.0
2018-03-26,16930,17358,16930,17258,10081,125355.0,3659990.0
2018-03-27,17182,17434,17182,17308,5213,125721.0,3659990.0
2018-03-28,17308,17308,16980,17056,13013,123891.0,3659990.0
2018-03-29,17005,17308,17005,17308,6399,125721.0,3659990.0
2018-03-30,17408,18240,17408,17888,25001,129930.0,3659990.0
2018-04-02,17912,17937,17686,17862,6379,129747.0,3659990.0
2018-04-03,17736,17837,17358,17736,8657,128832.0,3659990.0
2018-04-04,17736,17736,17106,17308,12248,125721.0,3659990.0
2018-04-05,17434,17560,17232,17535,6077,127368.0,3659990.0
2018-04-06,17534,17635,17434,17535,6888,127368.0,3659990.0
2018-04-09,17459,17837,17031,17837,25992,129564.0,3659990.0
2018-04-10,17635,18492,17635,18039,11958,131028.0,3659990.0
2018-04-11,18089,18114,17635,17988,12906,130662.0,3659990.0
2018-04-12,18038,18038,17560,17636,11088,128100.0,3659990.0
2018-04-13,17660,18089,17484,17988,5939,130662.0,3659990.0
2018-04-16,17837,17837,17383,17535,15246,127368.0,3659990.0
2018-04-17,17434,17736,17434,17686,7886,128466.0,3659990.0
2018-04-18,17736,17937,17610,17610,12417,127917.0,3659990.0
2018-04-19,17484,17736,17131,17132,14281,124440.0,3659990.0
2018-04-20,16980,17156,16728,17157,12984,124623.0,3659990.0
2018-04-23,17131,17131,16552,16703,15119,121329.0,3659990.0
2018-04-24,16678,16854,16527,16552,11167,120231.0,3659990.0
2018-04-25,16375,16501,15695,15746,27947,114375.0,3659990.0
2018-04-26,15695,15695,15015,15393,56588,111813.0,3659990.0
2018-04-27,15393,15872,15091,15746,32871,114375.0,3659990.0
2018-04-30,15872,15872,14939,15066,32768,109434.0,3659990.0
2018-05-02,15015,15166,14562,14864,31693,107970.0,3659990.0
2018-05-03,14788,15317,14788,15217,19337,110532.0,3659990.0
2018-05-04,15393,15569,15141,15469,16062,112362.0,3659990.0
2018-05-08,15569,16023,15393,15570,28881,113094.0,3659990.0
2018-05-09,15796,15796,15292,15469,9465,112362.0,3659990.0
2018-05-10,15393,15594,15343,15444,7953,112179.0,3659990.0
2018-05-11,15368,15695,15242,15620,8925,113460.0,3659990.0
2018-05-14,15670,15746,15292,15570,13120,113094.0,3659990.0
2018-05-15,15569,15569,15368,15444,8374,112179.0,3659990.0
2018-05-16,15368,15519,14939,14965,23994,108702.0,3659990.0
2018-05-17,14889,15217,14889,15167,5714,110166.0,3659990.0
2018-05-18,15166,15393,15065,15368,8670,111630.0,3659990.0
2018-05-21,15393,15468,15191,15368,6604,111630.0,3659990.0
2018-05-23,15317,15443,15015,15066,11452,109434.0,3659990.0
2018-05-24,15166,15166,14965,15041,9037,109251.0,3659990.0
2018-05-25,15116,15191,14889,15041,7533,109251.0,3659990.0
2018-05-28,14990,15040,14562,14587,21039,105957.0,3659990.0
2018-05-29,14436,14562,14108,14386,19996,104493.0,3659990.0
2018-05-30,14360,14436,14007,14008,26220,101748.0,3659990.0
2018-05-31,14083,14335,14032,14058,9380,102114.0,3659990.0
2018-06-01,14058,14486,14058,14486,11044,105225.0,3659990.0
2018-06-04,14486,15620,14486,14965,16960,108702.0,3659990.0
2018-06-05,14864,14914,14562,14713,5901,106872.0,3659990.0
2018-06-07,14687,14990,14511,14663,4959,106506.0,3659990.0
2018-06-08,14713,14914,14562,14814,9191,107604.0,3659990.0
2018-06-11,14889,14889,14587,14587,6625,105957.0,3659990.0
2018-06-12,14612,14813,14587,14638,2874,106323.0,3659990.0
2018-06-14,14713,14713,14032,14209,15192,103212.0,3659990.0
2018-06-15,14133,14234,13705,13932,22043,101199.0,3659990.0
2018-06-18,13932,13932,12974,13025,39981,94611.0,3659990.0
2018-06-19,13125,13176,12067,12395,39011,90036.0,3659990.0
2018-06-20,12395,13579,12244,13101,25087,95160.0,3659990.0
2018-06-21,13050,13151,12773,12950,9771,94062.0,3659990.0
2018-06-22,13100,13302,12722,12798,11428,92964.0,3659990.0
2018-06-25,12798,12848,12496,12698,6038,92232.0,3659990.0
2018-06-26,12395,12697,12269,12446,7621,90402.0,3659990.0
2018-06-27,12546,12571,12370,12395,4476,90036.0,3659990.0
2018-06-28,12244,12344,11815,11891,14859,86376.0,3659990.0
2018-06-29,11967,12042,11740,11816,9227,85827.0,3659990.0
2018-07-02,11614,11891,11362,11589,19924,84180.0,3659990.0
2018-07-03,11463,11790,11463,11514,5208,83631.0,3659990.0
2018-07-04,11186,11614,11186,11438,9048,83082.0,3659990.0
2018-07-05,12093,12823,11538,11589,44842,84180.0,3659990.0
2018-07-06,11664,12470,11664,12471,13674,90585.0,3659990.0
2018-07-09,12470,12823,12118,12824,12018,93147.0,3659990.0
2018-07-10,12622,14032,12622,13529,53310,98271.0,3659990.0
2018-07-11,13781,13831,13226,13453,21412,97722.0,3659990.0
2018-07-12,13428,13478,13277,13353,7387,96990.0,3659990.0
2018-07-13,13352,13730,13352,13579,9777,98637.0,3659990.0
2018-07-16,13755,13755,13352,13579,5070,98637.0,3659990.0
2018-07-17,13604,13781,13428,13579,8137,98637.0,3659990.0
2018-07-18,13503,14083,13302,13302,11138,96624.0,3659990.0
2018-07-19,13251,13377,12773,13126,8928,95343.0,3659990.0
2018-07-20,13352,13352,12773,13050,7472,94794.0,3659990.0
2018-07-23,13100,13377,12798,13076,9216,94977.0,3659990.0
2018-07-24,13075,13302,13025,13050,6037,94794.0,3659990.0
2018-07-25,13050,13251,12596,12672,13646,92049.0,3659990.0
2018-07-26,12672,12722,11992,12295,10909,89304.0,3659990.0
2018-07-27,12294,12546,12218,12370,7230,89853.0,3659990.0
2018-07-30,12596,13377,12571,13328,20961,96807.0,3659990.0
2018-07-31,13327,13428,13075,13252,5485,96258.0,3659990.0
2018-08-01,13251,13377,13025,13252,4784,96258.0,3659990.0
2018-08-02,13176,13277,13100,13202,4549,95892.0,3659990.0
2018-08-03,13151,13478,13151,13479,8746,97905.0,3659990.0
2018-08-06,13453,13554,13277,13378,6587,97173.0,3659990.0
2018-08-07,13554,13554,13251,13378,5256,97173.0,3659990.0
2018-08-08,13655,13957,13428,13957,22411,101382.0,3659990.0
2018-08-09,14108,14914,14058,14461,38357,105042.0,3659990.0
2018-08-10,14612,14738,14058,14335,16197,104127.0,3659990.0
2018-08-13,14284,14310,13781,14008,16835,101748.0,3659990.0
2018-08-14,13906,14209,13831,13957,11530,101382.0,3659990.0
2018-08-16,13629,13957,13352,13857,9459,100650.0,3659990.0
2018-08-17,13781,14209,13755,13907,9525,101016.0,3659990.0
2018-08-20,13906,14259,13831,13857,8778,100650.0,3659990.0
2018-08-21,14058,14058,13781,13882,5711,100833.0,3659990.0
2018-08-22,13856,13982,13781,13932,5754,101199.0,3659990.0
2018-08-23,14032,14083,13730,13781,12360,100101.0,3659990.0
2018-08-24,13806,13957,13755,13907,6856,101016.0,3659990.0
2018-08-27,13906,14007,13755,13932,9809,101199.0,3659990.0
2018-08-28,13906,15191,13781,15116,38604,109800.0,3659990.0
2018-08-29,15267,15317,14713,14839,16978,107787.0,3659990.0
