THE MIDONG(161570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-04,3385,3510,3325,3490,196791,48133.0,13791786.0
2019-01-07,3520,3735,3390,3650,365274,50340.0,13791786.0
2019-01-08,3730,3750,3400,3450,312202,47582.0,13791786.0
2019-01-09,3450,3550,3440,3510,92603,48409.0,13791786.0
2019-01-10,3550,3550,3460,3490,83446,48133.0,13791786.0
2019-01-11,3480,3550,3455,3490,49201,48133.0,13791786.0
2019-01-14,3485,3580,3390,3420,111397,47168.0,13791786.0
2019-01-15,3435,3575,3420,3550,127645,48961.0,13791786.0
2019-01-16,3600,3600,3500,3595,141950,49581.0,13791786.0
2019-01-17,3660,3670,3570,3590,119671,49513.0,13791786.0
2019-01-18,3630,4130,3590,3740,818789,51581.0,13791786.0
2019-01-21,3740,3860,3685,3795,176444,52340.0,13791786.0
2019-01-22,3815,3860,3630,3740,119539,51581.0,13791786.0
2019-01-23,3720,3880,3665,3770,198539,51995.0,13791786.0
2019-01-24,3815,3815,3705,3740,54414,51581.0,13791786.0
2019-01-25,3765,3765,3665,3700,87639,51030.0,13791786.0
2019-01-28,3700,3760,3690,3705,62302,51099.0,13791786.0
2019-01-29,3705,3710,3570,3595,55885,49581.0,13791786.0
2019-01-30,3605,3670,3595,3610,28987,49788.0,13791786.0
2019-01-31,3600,3870,3600,3750,207354,51719.0,13791786.0
2019-02-01,3795,3835,3680,3800,144750,52409.0,13791786.0
2019-02-07,3780,3820,3700,3700,70199,51030.0,13791786.0
2019-02-08,3630,3785,3630,3770,65503,51995.0,13791786.0
2019-02-11,3770,3780,3690,3710,56459,51168.0,13791786.0
2019-02-12,3710,3820,3680,3715,63298,51236.0,13791786.0
2019-02-13,3755,3770,3690,3710,52256,51168.0,13791786.0
2019-02-14,3715,3980,3710,3785,192012,52202.0,13791786.0
2019-02-15,3785,3840,3720,3830,61151,52823.0,13791786.0
2019-02-18,3800,3880,3785,3815,64350,52616.0,13791786.0
2019-02-19,3780,3810,3740,3755,58722,51788.0,13791786.0
2019-02-20,3775,3875,3725,3730,67327,51443.0,13791786.0
2019-02-21,3730,3770,3635,3730,77820,51443.0,13791786.0
2019-02-22,3675,3745,3675,3690,36596,50892.0,13791786.0
2019-02-25,3715,3775,3710,3710,59007,51168.0,13791786.0
2019-02-26,3715,3810,3715,3735,65041,51512.0,13791786.0
2019-02-27,3740,3800,3740,3750,62342,51719.0,13791786.0
2019-02-28,3850,4870,3810,3900,10895270,53788.0,13791786.0
2019-03-04,3985,4570,3980,4200,3661974,57926.0,13791786.0
2019-03-05,4230,4480,4050,4105,1149921,56615.0,13791786.0
2019-03-06,4045,4140,3885,3915,496003,53995.0,13791786.0
2019-03-07,3980,4570,3970,4165,4686232,57443.0,13791786.0
2019-03-08,4075,4085,3880,3900,587977,53788.0,13791786.0
2019-03-11,3930,4150,3930,4020,1254235,55443.0,13791786.0
2019-03-12,3990,4320,3900,4065,1237130,56064.0,13791786.0
2019-03-13,4080,4100,3930,3940,265462,54340.0,13791786.0
2019-03-14,4000,4080,3955,4010,241153,55305.0,13791786.0
2019-03-15,4050,4050,3715,3750,347905,51719.0,13791786.0
2019-03-18,3720,3800,3555,3580,256472,49375.0,13791786.0
2019-03-19,3580,3580,3015,3120,673815,43030.0,13791786.0
2019-03-20,3125,3155,2875,2900,392367,39996.0,13791786.0
2019-03-21,3400,3770,3300,3425,5253455,47237.0,13791786.0
2019-03-22,3385,3465,3275,3300,550895,45513.0,13791786.0
2019-03-25,3305,3305,3105,3105,270692,42823.0,13791786.0
2019-03-26,3075,3155,3060,3115,150877,42961.0,13791786.0
2019-03-27,3120,3165,3070,3075,91349,42410.0,13791786.0
2019-03-28,0,0,0,3075,0,42410.0,13791786.0
2019-03-29,3000,3030,2845,2915,248741,40203.0,13791786.0
2019-04-01,3060,3095,2920,3090,119087,42617.0,13791786.0
2019-04-02,3110,4015,3095,4015,3724059,55374.0,13791786.0
2019-04-03,3950,4625,3870,4090,8051482,56408.0,13791786.0
2019-04-04,4085,4340,3925,4115,2981882,56753.0,13791786.0
2019-04-05,4150,4245,3950,4245,1460130,58546.0,13791786.0
2019-04-08,4210,4470,4075,4075,2379220,56202.0,13791786.0
2019-04-09,4075,4150,3910,4000,546883,55167.0,13791786.0
2019-04-10,4015,4300,3920,4035,1156750,55650.0,13791786.0
2019-04-11,4015,4330,4010,4115,2028849,56753.0,13791786.0
2019-04-12,4080,4235,4070,4110,512673,56684.0,13791786.0
2019-04-15,4175,4190,4020,4040,467083,55719.0,13791786.0
2019-04-16,4005,4210,3910,3945,427065,54409.0,13791786.0
2019-04-17,3980,4130,3895,4030,449690,55581.0,13791786.0
2019-04-18,4070,4505,3980,3985,3721517,54960.0,13791786.0
2019-04-19,3985,4160,3985,4005,472657,55236.0,13791786.0
2019-04-22,4140,4140,3980,3985,238801,54960.0,13791786.0
2019-04-23,3985,4095,3965,3970,195800,54753.0,13791786.0
2019-04-24,3970,4150,3950,4045,561007,55788.0,13791786.0
2019-04-25,4040,4410,3965,3965,2807733,54684.0,13791786.0
2019-04-26,4025,4190,4000,4085,1185837,56339.0,13791786.0
2019-04-29,4115,4275,4055,4160,1364503,57374.0,13791786.0
2019-04-30,4150,4195,4015,4090,440016,56408.0,13791786.0
2019-05-02,4090,4200,4080,4150,413266,57236.0,13791786.0
2019-05-03,4180,4430,4070,4135,1495023,57029.0,13791786.0
2019-05-07,4070,4225,4000,4175,389563,57581.0,13791786.0
2019-05-08,4110,4450,4100,4170,1539321,57512.0,13791786.0
2019-05-09,4240,4255,4000,4085,530077,56339.0,13791786.0
2019-05-10,4100,4170,3975,3990,470739,55029.0,13791786.0
2019-05-13,4070,4150,3700,3750,363603,51719.0,13791786.0
2019-05-14,3660,3820,3435,3710,314145,51168.0,13791786.0
2019-05-15,3720,3965,3720,3900,141755,53788.0,13791786.0
2019-05-16,3995,4000,3710,3725,157028,51374.0,13791786.0
2019-05-17,3690,3810,3550,3555,172225,49030.0,13791786.0
2019-05-20,3495,3625,3325,3330,185030,45927.0,13791786.0
2019-05-21,3300,3500,3300,3460,141716,47720.0,13791786.0
2019-05-22,3470,3565,3335,3430,89654,47306.0,13791786.0
2019-05-23,3420,3560,3160,3210,185700,44272.0,13791786.0
2019-05-24,3145,3325,3145,3200,89722,44134.0,13791786.0
2019-05-27,3200,3325,3155,3230,95783,44547.0,13791786.0
2019-05-28,3210,3290,3180,3250,59681,44823.0,13791786.0
2019-05-29,3230,3280,3045,3065,164574,42272.0,13791786.0
2019-05-30,3030,3800,3030,3200,3679462,44134.0,13791786.0
2019-05-31,3170,3235,3110,3180,327086,43858.0,13791786.0
2019-06-03,3180,3320,3110,3320,169104,45789.0,13791786.0
2019-06-04,3330,3435,3280,3350,242802,46202.0,13791786.0
2019-06-05,3355,3390,3320,3335,78941,45996.0,13791786.0
2019-06-07,3365,3470,3345,3395,112292,46823.0,13791786.0
2019-06-10,3395,3435,3350,3415,117457,47099.0,13791786.0
2019-06-11,3385,3520,3385,3470,108763,47857.0,13791786.0
2019-06-12,3495,3505,3335,3360,154503,46340.0,13791786.0
2019-06-13,3360,3440,3355,3405,82775,46961.0,13791786.0
2019-06-14,3430,3575,3365,3380,194024,46616.0,13791786.0
2019-06-17,3380,3485,3350,3430,148175,47306.0,13791786.0
2019-06-18,3410,3560,3410,3560,285708,49099.0,13791786.0
2019-06-19,3670,3670,3465,3520,247703,48547.0,13791786.0
2019-06-20,3545,3575,3475,3505,187821,48340.0,13791786.0
2019-06-21,3505,3565,3380,3420,139451,47168.0,13791786.0
2019-06-24,3415,3490,3285,3285,146701,45306.0,13791786.0
2019-06-25,3285,3325,3215,3245,104414,44754.0,13791786.0
2019-06-26,3235,3305,3185,3235,59440,44616.0,13791786.0
2019-06-27,3315,3315,3050,3145,124922,43375.0,13791786.0
2019-06-28,3150,3340,3055,3115,120971,42961.0,13791786.0
2019-07-01,3090,3195,3090,3145,60432,43375.0,13791786.0
2019-07-02,3125,3255,3125,3240,78351,44685.0,13791786.0
2019-07-03,3240,3280,3155,3165,59619,43651.0,13791786.0
2019-07-04,3170,3225,3120,3170,60124,43720.0,13791786.0
2019-07-05,3150,3200,3100,3130,34945,43168.0,13791786.0
2019-07-08,3070,3095,2920,3000,78813,41375.0,13791786.0
2019-07-09,3000,3070,2880,2880,65027,39720.0,13791786.0
2019-07-10,2980,2980,2885,2920,47144,40272.0,13791786.0
2019-07-11,2910,3020,2910,2970,36934,40962.0,13791786.0
2019-07-12,2940,3025,2940,3000,27250,41375.0,13791786.0
2019-07-15,2995,3050,2945,2960,48937,40824.0,13791786.0
2019-07-16,2945,3045,2945,2985,25496,41168.0,13791786.0
2019-07-17,3010,3010,2825,2890,88473,39858.0,13791786.0
2019-07-18,2890,2910,2840,2860,55046,39445.0,13791786.0
2019-07-19,2850,2935,2850,2885,32286,39789.0,13791786.0
2019-07-22,2880,2920,2850,2880,38024,39720.0,13791786.0
2019-07-23,2870,2920,2850,2875,51056,39651.0,13791786.0
2019-07-24,2880,2880,2750,2755,70912,37996.0,13791786.0
2019-07-25,2750,2750,2480,2635,91160,36341.0,13791786.0
2019-07-26,2785,2785,2620,2655,34562,36617.0,13791786.0
2019-07-29,2655,2655,2420,2440,70175,33652.0,13791786.0
2019-07-30,2375,2610,2375,2535,61087,34962.0,13791786.0
2019-07-31,2525,2595,2405,2565,57480,35376.0,13791786.0
2019-08-01,2565,2625,2525,2530,36759,34893.0,13791786.0
2019-08-02,2430,2555,2425,2505,38343,34548.0,13791786.0
2019-08-05,2440,2500,2015,2040,156612,28135.0,13791786.0
2019-08-06,1900,2255,1900,2170,290135,29928.0,13791786.0
2019-08-07,2055,2240,2055,2160,76447,29790.0,13791786.0
2019-08-08,2200,2265,2175,2215,67289,30549.0,13791786.0
2019-08-09,2140,2360,2140,2300,95666,31721.0,13791786.0
2019-08-12,2255,2675,2255,2415,233671,33307.0,13791786.0
2019-08-13,2440,2475,2335,2375,69337,32755.0,13791786.0
2019-08-14,2375,2445,2355,2355,54510,32480.0,13791786.0
2019-08-16,2390,2390,2285,2305,21977,31790.0,13791786.0
2019-08-19,2305,2370,2305,2355,31573,32480.0,13791786.0
2019-08-20,2355,2445,2305,2445,77211,33721.0,13791786.0
2019-08-21,2445,2745,2420,2645,591006,36479.0,13791786.0
2019-08-22,2630,2630,2440,2445,164098,33721.0,13791786.0
2019-08-23,2425,2425,2285,2290,146108,31583.0,13791786.0
2019-08-26,2230,2230,2100,2130,99798,29377.0,13791786.0
2019-08-27,2155,2220,2110,2145,44270,29583.0,13791786.0
2019-08-28,2105,2200,2105,2180,44131,30066.0,13791786.0
2019-08-29,2155,2210,2105,2120,23168,29239.0,13791786.0
2019-08-30,2130,2185,2130,2170,43496,29928.0,13791786.0
2019-09-02,2170,2280,2165,2225,32290,30687.0,13791786.0
2019-09-03,2225,2250,2160,2180,33387,30066.0,13791786.0
2019-09-04,2185,2260,2175,2235,36282,30825.0,13791786.0
2019-09-05,2235,2390,2220,2230,62540,30756.0,13791786.0
2019-09-06,2280,2280,2205,2240,58235,30894.0,13791786.0
2019-09-09,2285,2285,2140,2215,34516,30549.0,13791786.0
2019-09-10,2190,2210,2090,2090,106276,28825.0,13791786.0
2019-09-11,2100,2180,2090,2160,47112,29790.0,13791786.0
2019-09-16,2165,2210,2150,2180,36499,30066.0,13791786.0
2019-09-17,2180,2240,2110,2220,34464,30618.0,13791786.0
2019-09-18,2240,2250,2130,2165,41103,29859.0,13791786.0
2019-09-19,2165,2265,2165,2245,60515,30963.0,13791786.0
2019-09-20,2250,2270,2205,2225,33995,30687.0,13791786.0
2019-09-23,2230,2230,2160,2160,52746,29790.0,13791786.0
2019-09-24,2295,2700,2210,2515,2831878,34686.0,13791786.0
2019-09-25,2510,2530,2340,2365,341467,32618.0,13791786.0
2019-09-26,2350,2475,2250,2305,312078,31790.0,13791786.0
2019-09-27,2270,2395,2225,2380,127736,32824.0,13791786.0
2019-09-30,2440,2545,2310,2360,262426,32549.0,13791786.0
2019-10-01,2365,2425,2300,2320,71181,31997.0,13791786.0
2019-10-02,2420,2420,2255,2290,115747,31583.0,13791786.0
2019-10-04,2290,2335,2175,2235,70207,30825.0,13791786.0
2019-10-07,2205,2270,2125,2140,76629,29514.0,13791786.0
