인탑스(049070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-21,10349,10499,10274,10400,20198,178450.0,8600000.0
2015-12-22,10349,10725,10324,10725,33424,184040.0,8600000.0
2015-12-23,10825,10825,10449,10575,25023,181460.0,8600000.0
2015-12-24,10550,10750,10424,10600,17513,181890.0,8600000.0
2015-12-28,10625,10825,10524,10776,30017,184900.0,8600000.0
2015-12-29,10875,10900,10725,10801,19376,185330.0,8600000.0
2015-12-30,10675,10825,10650,10776,9317,184900.0,8600000.0
2016-01-04,10675,10875,10550,10575,21694,181460.0,8600000.0
2016-01-05,10650,10675,10374,10450,19964,179310.0,8600000.0
2016-01-06,10625,10625,10324,10425,26951,178880.0,8600000.0
2016-01-07,10424,10675,10424,10500,20043,180170.0,8600000.0
2016-01-08,10399,10424,10048,10099,32584,173290.0,8600000.0
2016-01-11,10098,10274,9848,10124,34799,173720.0,8600000.0
2016-01-12,10149,10399,10149,10324,20149,177160.0,8600000.0
2016-01-13,10424,10800,10324,10801,27357,185330.0,8600000.0
2016-01-14,10775,10850,10550,10776,27587,184900.0,8600000.0
2016-01-15,10775,10925,10600,10625,11508,182320.0,8600000.0
2016-01-18,10524,10625,10349,10475,12846,179740.0,8600000.0
2016-01-19,10675,10675,9973,10049,13897,172430.0,8600000.0
2016-01-20,10174,10224,9823,10024,25823,172000.0,8600000.0
2016-01-21,9948,10073,9748,9873,9305,169420.0,8600000.0
2016-01-22,10023,10123,9798,10024,15830,172000.0,8600000.0
2016-01-25,10550,10550,9572,9723,33295,166840.0,8600000.0
2016-01-26,9647,9773,9422,9422,17777,161680.0,8600000.0
2016-01-27,9572,9723,9572,9673,15664,165980.0,8600000.0
2016-01-28,9748,9923,9597,9698,15307,166410.0,8600000.0
2016-01-29,9697,9873,9597,9823,19987,168560.0,8600000.0
2016-02-01,10073,10073,9823,10024,15718,172000.0,8600000.0
2016-02-02,9823,10073,9823,10049,11666,172430.0,8600000.0
2016-02-03,10149,10149,9723,9949,18417,170710.0,8600000.0
2016-02-04,9848,10023,9823,9848,35233,168990.0,8600000.0
2016-02-05,9798,10123,9723,10124,15109,173720.0,8600000.0
2016-02-11,9848,9973,9697,9823,22354,168560.0,8600000.0
2016-02-12,9773,9848,9322,9573,32672,164260.0,8600000.0
2016-02-15,9773,9773,9497,9673,11827,165980.0,8600000.0
2016-02-16,9597,9723,9572,9698,12766,166410.0,8600000.0
2016-02-17,9773,9823,9622,9698,7670,166410.0,8600000.0
2016-02-18,9672,9773,9647,9673,9793,165980.0,8600000.0
2016-02-19,9597,9848,9547,9773,13510,167700.0,8600000.0
2016-02-22,9773,9823,9572,9723,22192,166840.0,8600000.0
2016-02-23,9672,9798,9472,9623,41808,165120.0,8600000.0
2016-02-24,9622,9748,9472,9472,25264,162540.0,8600000.0
2016-02-25,9572,9923,9497,9648,21415,165550.0,8600000.0
2016-02-26,9672,9873,9647,9723,43823,166840.0,8600000.0
2016-02-29,9948,9948,9773,9773,22460,167700.0,8600000.0
2016-03-02,9873,9898,9672,9723,28432,166840.0,8600000.0
2016-03-03,9672,9723,9572,9698,17523,166410.0,8600000.0
2016-03-04,9748,9748,9572,9623,19484,165120.0,8600000.0
2016-03-07,9622,9672,9547,9623,21241,165120.0,8600000.0
2016-03-08,9672,9672,9447,9573,14682,164260.0,8600000.0
2016-03-09,9672,9723,9497,9573,12514,164260.0,8600000.0
2016-03-10,9572,9697,9497,9623,16502,165120.0,8600000.0
2016-03-11,9547,9647,9497,9623,9894,165120.0,8600000.0
2016-03-14,9622,9647,9472,9548,20319,163830.0,8600000.0
2016-03-15,9547,9697,9472,9598,19315,164690.0,8600000.0
2016-03-16,9547,9622,9497,9623,15994,165120.0,8600000.0
2016-03-17,9622,9647,9497,9648,23438,165550.0,8600000.0
2016-03-18,9647,9672,9246,9272,72224,159100.0,8600000.0
2016-03-21,9347,9372,9121,9197,43117,157810.0,8600000.0
2016-03-22,9246,9297,9096,9297,50948,159530.0,8600000.0
2016-03-23,9322,9422,9221,9372,16887,160820.0,8600000.0
2016-03-24,9397,9622,9271,9498,26935,162970.0,8600000.0
2016-03-25,9497,9697,9472,9623,21743,165120.0,8600000.0
2016-03-28,9773,9773,9497,9698,17166,166410.0,8600000.0
2016-03-29,9672,9848,9572,9773,24767,167700.0,8600000.0
2016-03-30,9773,10174,9773,9974,41799,171140.0,8600000.0
2016-03-31,10123,10299,9923,10299,38304,176730.0,8600000.0
2016-04-01,10123,10474,10123,10274,31911,176300.0,8600000.0
2016-04-04,10399,10399,10073,10224,15230,175440.0,8600000.0
2016-04-05,10149,10600,10149,10600,44010,181890.0,8600000.0
2016-04-06,10625,10900,10399,10776,52872,184900.0,8600000.0
2016-04-07,10875,10900,10600,10750,18545,184470.0,8600000.0
2016-04-08,10800,10875,10650,10750,25530,184470.0,8600000.0
2016-04-11,10825,10976,10750,10826,23243,185760.0,8600000.0
2016-04-12,10775,10850,10600,10826,19008,185760.0,8600000.0
2016-04-14,10675,10950,10650,10776,12694,184900.0,8600000.0
2016-04-15,10775,10875,10675,10851,17484,186190.0,8600000.0
2016-04-18,10825,10925,10575,10876,11778,186620.0,8600000.0
2016-04-19,10875,10875,10524,10650,20248,182750.0,8600000.0
2016-04-20,10625,10750,10524,10650,9627,182750.0,8600000.0
2016-04-21,10875,11001,10675,10901,38511,187050.0,8600000.0
2016-04-22,10850,10900,10775,10876,10007,186620.0,8600000.0
2016-04-25,10875,10900,10650,10851,18830,186190.0,8600000.0
2016-04-26,10850,10850,10675,10776,11719,184900.0,8600000.0
2016-04-27,10850,10850,10625,10625,13897,182320.0,8600000.0
2016-04-28,10875,10875,10650,10725,12255,184040.0,8600000.0
2016-04-29,10650,10675,10274,10475,21613,179740.0,8600000.0
2016-05-02,10524,10524,10249,10249,6755,175870.0,8600000.0
2016-05-03,10349,10374,10048,10324,14015,177160.0,8600000.0
2016-05-04,10424,10424,10123,10124,5797,173720.0,8600000.0
2016-05-09,10123,10299,10123,10274,8719,176300.0,8600000.0
2016-05-10,10299,10299,10149,10224,4277,175440.0,8600000.0
2016-05-11,10249,10424,10149,10400,10429,178450.0,8600000.0
2016-05-12,10399,10424,10299,10324,5101,177160.0,8600000.0
2016-05-13,10399,10399,10224,10249,5793,175870.0,8600000.0
2016-05-16,10149,10274,9898,9974,15005,171140.0,8600000.0
2016-05-17,9973,10123,9748,10124,12687,173720.0,8600000.0
2016-05-18,10149,10199,10048,10074,21117,172860.0,8600000.0
2016-05-19,10048,10123,9948,10124,7312,173720.0,8600000.0
2016-05-20,10123,10123,9898,9898,7626,169850.0,8600000.0
2016-05-23,9848,9998,9748,9823,9177,168560.0,8600000.0
2016-05-24,9823,10073,9773,9898,18884,169850.0,8600000.0
2016-05-25,10123,10123,9923,10024,12202,172000.0,8600000.0
2016-05-26,9923,9973,9723,9748,15317,167270.0,8600000.0
2016-05-27,9748,9898,9723,9823,7284,168560.0,8600000.0
2016-05-30,9873,9898,9547,9623,26292,165120.0,8600000.0
2016-05-31,9572,9748,9522,9673,49529,165980.0,8600000.0
2016-06-01,9672,9823,9647,9748,25146,167270.0,8600000.0
2016-06-02,9798,9823,9697,9723,9375,166840.0,8600000.0
2016-06-03,9723,9748,9572,9623,12966,165120.0,8600000.0
2016-06-07,9622,9748,9572,9723,14188,166840.0,8600000.0
2016-06-08,9748,9923,9697,9898,17413,169850.0,8600000.0
2016-06-09,9948,9948,9697,9848,16860,168990.0,8600000.0
2016-06-10,9848,10048,9748,9848,8370,168990.0,8600000.0
2016-06-13,9848,9898,9748,9748,17678,167270.0,8600000.0
2016-06-14,9798,9923,9748,9873,9458,169420.0,8600000.0
2016-06-15,9973,9973,9773,9823,9578,168560.0,8600000.0
2016-06-16,9798,9923,9647,9673,12890,165980.0,8600000.0
2016-06-17,9697,9973,9547,9974,22037,171140.0,8600000.0
2016-06-20,9973,10023,9848,9949,13519,170710.0,8600000.0
2016-06-21,9898,9948,9773,9873,6334,169420.0,8600000.0
2016-06-22,9873,9973,9773,9974,7114,171140.0,8600000.0
2016-06-23,9973,10023,9848,9924,14489,170280.0,8600000.0
2016-06-24,9998,9998,9422,9623,21745,165120.0,8600000.0
2016-06-27,9397,9572,9372,9523,25687,163400.0,8600000.0
2016-06-28,9522,9723,9472,9673,10575,165980.0,8600000.0
2016-06-29,9672,9923,9572,9873,12405,169420.0,8600000.0
2016-06-30,9973,9998,9823,9898,10347,169850.0,8600000.0
2016-07-01,9898,9973,9773,9823,8664,168560.0,8600000.0
2016-07-04,9823,9848,9647,9748,12804,167270.0,8600000.0
2016-07-05,9748,9773,9572,9723,9634,166840.0,8600000.0
2016-07-06,9723,9748,9522,9673,7689,165980.0,8600000.0
2016-07-07,9672,9798,9622,9698,7701,166410.0,8600000.0
2016-07-08,9672,9723,9547,9573,7729,164260.0,8600000.0
2016-07-11,9547,9697,9522,9573,5447,164260.0,8600000.0
2016-07-12,9572,9823,9547,9773,13402,167700.0,8600000.0
2016-07-13,9823,9923,9597,9698,29732,166410.0,8600000.0
2016-07-14,9622,9848,9597,9623,25082,165120.0,8600000.0
2016-07-15,9622,9723,9547,9623,19371,165120.0,8600000.0
2016-07-18,9572,10600,9572,10600,91353,181890.0,8600000.0
2016-07-19,10625,10650,10399,10575,52117,181460.0,8600000.0
2016-07-20,10600,10600,10123,10350,68694,177590.0,8600000.0
2016-07-21,10224,10449,10199,10350,42575,177590.0,8600000.0
2016-07-22,10274,10349,10174,10224,20332,175440.0,8600000.0
2016-07-25,10199,10324,10098,10099,26194,173290.0,8600000.0
2016-07-26,10098,10199,10048,10199,20391,175010.0,8600000.0
2016-07-27,10199,10274,10098,10199,14181,175010.0,8600000.0
2016-07-28,10123,10149,9948,9974,45798,171140.0,8600000.0
2016-07-29,10023,10123,9923,9999,11228,171570.0,8600000.0
2016-08-01,10023,10123,9898,9999,15351,171570.0,8600000.0
2016-08-02,9998,10073,9823,9999,15156,171570.0,8600000.0
2016-08-03,9998,10123,9898,10049,23347,172430.0,8600000.0
2016-08-04,10048,10399,10048,10224,19154,175440.0,8600000.0
2016-08-05,10349,10775,10224,10776,68327,184900.0,8600000.0
2016-08-08,10800,10875,10650,10776,50775,184900.0,8600000.0
2016-08-09,10775,10825,10575,10600,25937,181890.0,8600000.0
2016-08-10,10600,10700,10299,10475,45530,179740.0,8600000.0
2016-08-11,10399,10575,10274,10375,28160,178020.0,8600000.0
2016-08-12,10374,10474,10224,10224,28274,175440.0,8600000.0
2016-08-16,10274,10499,10249,10274,41964,176300.0,8600000.0
2016-08-17,10274,10274,10073,10199,15913,175010.0,8600000.0
2016-08-18,10199,10199,9973,10074,35573,172860.0,8600000.0
2016-08-19,10073,10098,9848,9924,37475,170280.0,8600000.0
2016-08-22,9873,9898,9748,9848,16320,168990.0,8600000.0
2016-08-23,9823,9923,9748,9924,18857,170280.0,8600000.0
2016-08-24,9848,9973,9848,9924,12156,170280.0,8600000.0
2016-08-25,9923,9923,9672,9698,27431,166410.0,8600000.0
2016-08-26,9672,9848,9547,9798,15358,168130.0,8600000.0
2016-08-29,9672,9798,9472,9723,35272,166840.0,8600000.0
2016-08-30,9622,9773,9572,9673,17802,165980.0,8600000.0
2016-08-31,9672,9773,9597,9723,8219,166840.0,8600000.0
2016-09-01,9748,9748,9572,9623,16160,165120.0,8600000.0
2016-09-02,9622,9798,9622,9723,9205,166840.0,8600000.0
2016-09-05,9823,9873,9672,9723,15123,166840.0,8600000.0
2016-09-06,9697,9798,9647,9723,13217,166840.0,8600000.0
2016-09-07,9748,9798,9672,9748,7704,167270.0,8600000.0
2016-09-08,9798,9798,9522,9598,19044,164690.0,8600000.0
2016-09-09,9572,9572,9397,9472,25407,162540.0,8600000.0
2016-09-12,9372,9622,9246,9498,13280,162970.0,8600000.0
2016-09-13,9697,9697,9397,9447,7337,162110.0,8600000.0
2016-09-19,9447,9472,9297,9322,15394,159960.0,8600000.0
2016-09-20,9422,9472,9297,9447,8817,162110.0,8600000.0
2016-09-21,9447,9447,9271,9272,32103,159100.0,8600000.0
2016-09-22,9397,9397,9221,9347,11624,160390.0,8600000.0
2016-09-23,9322,9372,9196,9372,11316,160820.0,8600000.0
2016-09-26,9372,9372,9196,9347,18396,160390.0,8600000.0
2016-09-27,9347,9422,9196,9372,10644,160820.0,8600000.0
2016-09-28,9372,9422,9297,9322,9846,159960.0,8600000.0
2016-09-29,9322,9748,9271,9322,27206,159960.0,8600000.0
2016-09-30,9297,9372,9146,9172,25940,157380.0,8600000.0
2016-10-04,9171,9322,9171,9297,12540,159530.0,8600000.0
2016-10-05,9246,9447,9221,9272,13513,159100.0,8600000.0
2016-10-06,9322,9422,9196,9297,17247,159530.0,8600000.0
2016-10-07,9297,9397,9196,9222,15509,158240.0,8600000.0
2016-10-10,9221,9297,9121,9247,13178,158670.0,8600000.0
2016-10-11,9221,9246,9121,9197,20057,157810.0,8600000.0
2016-10-12,9196,9447,9096,9222,16238,158240.0,8600000.0
2016-10-13,9271,9271,9121,9222,7503,158240.0,8600000.0
2016-10-14,9121,9271,9121,9272,7792,159100.0,8600000.0
2016-10-17,9271,9422,9146,9347,16507,160390.0,8600000.0
2016-10-18,9347,9497,9322,9498,13614,162970.0,8600000.0
2016-10-19,9472,9597,9372,9523,13007,163400.0,8600000.0
2016-10-20,9447,9597,9447,9523,13394,163400.0,8600000.0
2016-10-21,9522,9572,9372,9548,7090,163830.0,8600000.0
2016-10-24,9497,9497,9322,9397,5435,161250.0,8600000.0
2016-10-25,9472,12203,9472,11377,1954436,195220.0,8600000.0
2016-10-26,11502,11627,10550,10700,590896,183610.0,8600000.0
2016-10-27,10575,10650,10299,10350,268514,177590.0,8600000.0
2016-10-28,10249,10399,9923,9999,269601,171570.0,8600000.0
2016-10-31,10123,10299,9973,10124,149731,173720.0,8600000.0
2016-11-01,10324,10725,10249,10249,327488,175870.0,8600000.0
2016-11-02,10374,10399,10023,10049,149266,172430.0,8600000.0
2016-11-03,9998,10474,9998,10350,100840,177590.0,8600000.0
2016-11-04,10374,10600,10224,10375,97124,178020.0,8600000.0
2016-11-07,10424,10700,10324,10575,78143,181460.0,8600000.0
2016-11-08,10625,10675,10349,10450,84884,179310.0,8600000.0
2016-11-09,10474,10600,9773,10224,199150,175440.0,8600000.0
2016-11-10,10249,10875,10249,10550,197881,181030.0,8600000.0
2016-11-11,11450,12550,10200,10400,485159,89440.0,8600000.0
2016-11-14,10400,10650,10150,10600,123186,91160.0,8600000.0
2016-11-15,10650,11100,10500,11100,188899,95460.0,8600000.0
2016-11-16,11100,11400,11000,11200,144572,96320.0,8600000.0
2016-11-17,11400,11600,11200,11600,164071,99760.0,8600000.0
2016-11-18,11650,12000,11450,11950,215458,102770.0,8600000.0
2016-11-21,11950,11950,11450,11550,84799,99330.0,8600000.0
2016-11-22,11550,11800,11400,11700,83486,100620.0,8600000.0
2016-11-23,11850,11850,11350,11400,64962,98040.0,8600000.0
2016-11-24,11500,11750,11200,11400,60403,98040.0,8600000.0
2016-11-25,11400,11650,11200,11500,52304,98900.0,8600000.0
2016-11-28,11500,11500,11050,11100,48015,95460.0,8600000.0
2016-11-29,11200,11300,11000,11300,50782,97180.0,8600000.0
2016-11-30,11300,11300,11000,11000,30008,94600.0,8600000.0
2016-12-01,11000,11100,10700,11000,44521,94600.0,8600000.0
2016-12-02,10750,11000,10500,10700,64659,92020.0,8600000.0
2016-12-05,10650,10650,10300,10300,46212,88580.0,8600000.0
2016-12-06,10100,10400,10000,10200,234038,175440.0,17200000.0
2016-12-07,10250,10250,9800,9810,187151,168732.0,17200000.0
2016-12-08,9830,10000,9650,9980,65651,171656.0,17200000.0
2016-12-09,9960,10050,9830,9950,71373,171140.0,17200000.0
2016-12-12,9910,9990,9710,9720,147104,167184.0,17200000.0
2016-12-13,9730,9830,9610,9750,101486,167700.0,17200000.0
2016-12-14,9830,9860,9600,9750,114342,167700.0,17200000.0
2016-12-15,9720,9850,9650,9790,61201,168388.0,17200000.0
2016-12-16,9790,10300,9720,10100,249432,173720.0,17200000.0
2016-12-19,10150,10300,9940,10000,85695,172000.0,17200000.0
2016-12-20,10100,10100,9900,9960,62773,171312.0,17200000.0
2016-12-21,9990,10000,9800,9810,83882,168732.0,17200000.0
2016-12-22,9850,9950,9720,9860,61426,169592.0,17200000.0
2016-12-23,9820,9930,9810,9890,39805,170108.0,17200000.0
2016-12-26,9890,9990,9840,9850,35606,169420.0,17200000.0
2016-12-27,9850,9970,9850,9970,58774,171484.0,17200000.0
2016-12-28,10000,10200,9890,10150,77690,174580.0,17200000.0
2016-12-29,10150,10200,10000,10150,52679,174580.0,17200000.0
2017-01-02,10200,10200,10000,10000,48067,172000.0,17200000.0
2017-01-03,9970,10600,9970,10550,151734,181460.0,17200000.0
2017-01-04,10550,10550,10350,10500,56015,180600.0,17200000.0
2017-01-05,10400,10450,10300,10350,60919,178020.0,17200000.0
2017-01-06,10250,10600,10200,10550,96048,181460.0,17200000.0
2017-01-09,10600,10600,10400,10550,58593,181460.0,17200000.0
2017-01-10,10500,10500,10150,10250,80564,176300.0,17200000.0
2017-01-11,10200,10350,10100,10300,81205,177160.0,17200000.0
2017-01-12,10250,10350,10150,10300,41702,177160.0,17200000.0
2017-01-13,10250,10300,9990,10050,99883,172860.0,17200000.0
2017-01-16,10050,10100,9800,9850,87184,169420.0,17200000.0
2017-01-17,9810,10050,9810,9950,34741,171140.0,17200000.0
2017-01-18,10000,10200,9860,10100,68220,173720.0,17200000.0
2017-01-19,10200,10300,9990,10000,69331,172000.0,17200000.0
2017-01-20,9920,9990,9830,9900,44459,170280.0,17200000.0
2017-01-23,10000,10000,9800,9850,37776,169420.0,17200000.0
2017-01-24,9790,9860,9620,9740,75778,167528.0,17200000.0
2017-01-25,9730,10000,9650,10000,55125,172000.0,17200000.0
2017-01-26,10000,10000,9800,9880,56000,169936.0,17200000.0
2017-01-31,9900,9980,9740,9920,40279,170624.0,17200000.0
2017-02-01,9920,10050,9810,9930,41278,170796.0,17200000.0
2017-02-02,9950,9950,9780,9850,53077,169420.0,17200000.0
2017-02-03,9850,9940,9820,9900,35598,170280.0,17200000.0
2017-02-06,10000,10400,10000,10300,208216,177160.0,17200000.0
2017-02-07,10300,10450,10150,10300,79776,177160.0,17200000.0
2017-02-08,10350,10400,10000,10250,89438,176300.0,17200000.0
2017-02-09,10250,10450,10200,10450,87672,179740.0,17200000.0
2017-02-10,10450,10450,10150,10250,56662,176300.0,17200000.0
2017-02-13,10300,10350,10050,10050,61206,172860.0,17200000.0
2017-02-14,10150,10450,10000,10400,150698,178880.0,17200000.0
2017-02-15,10400,10450,10150,10350,85056,178020.0,17200000.0
2017-02-16,10450,11400,10350,11200,1418752,192640.0,17200000.0
2017-02-17,11200,11400,11050,11350,413951,195220.0,17200000.0
2017-02-20,11350,11400,11150,11350,225446,195220.0,17200000.0
2017-02-21,11350,11500,11050,11100,284924,190920.0,17200000.0
2017-02-22,11100,11700,11050,11450,707976,196940.0,17200000.0
2017-02-23,11450,11550,11200,11400,197498,196080.0,17200000.0
2017-02-24,11400,11600,11000,11100,249105,190920.0,17200000.0
2017-02-27,11150,11300,11050,11150,160530,191780.0,17200000.0
2017-02-28,11250,11300,11050,11150,79799,191780.0,17200000.0
2017-03-02,11250,11250,10750,10800,188724,185760.0,17200000.0
2017-03-03,10800,10900,10450,10500,283037,180600.0,17200000.0
2017-03-06,10600,11450,10550,11400,515734,196080.0,17200000.0
2017-03-07,11350,11850,11200,11700,378108,201240.0,17200000.0
2017-03-08,11750,11850,11500,11700,144607,201240.0,17200000.0
2017-03-09,11700,11800,11350,11500,130521,197800.0,17200000.0
2017-03-10,11650,12000,11250,11900,191675,204680.0,17200000.0
2017-03-13,11950,12000,11650,11700,157110,201240.0,17200000.0
2017-03-14,11800,11850,11400,11500,141372,197800.0,17200000.0
2017-03-15,11500,11850,11400,11550,157107,198660.0,17200000.0
2017-03-16,11600,11750,11350,11600,147070,199520.0,17200000.0
2017-03-17,11500,11650,11400,11450,66478,196940.0,17200000.0
2017-03-20,11450,11600,11100,11550,91660,198660.0,17200000.0
2017-03-21,11550,11650,11200,11200,134643,192640.0,17200000.0
2017-03-22,11100,11400,11050,11400,82712,196080.0,17200000.0
2017-03-23,11450,11550,11100,11150,112992,191780.0,17200000.0
2017-03-24,11250,11250,10850,11050,115004,190060.0,17200000.0
2017-03-27,11000,11300,11000,11200,104236,192640.0,17200000.0
2017-03-28,11200,11350,11150,11300,69975,194360.0,17200000.0
2017-03-29,11300,11450,10800,10950,219081,188340.0,17200000.0
2017-03-30,11050,11350,10800,11250,101053,193500.0,17200000.0
2017-03-31,11250,11300,11000,11150,112249,191780.0,17200000.0
2017-04-03,11150,11300,11000,11200,81192,192640.0,17200000.0
2017-04-04,11200,11200,10950,11000,107564,189200.0,17200000.0
2017-04-05,11000,11400,10950,11250,197527,193500.0,17200000.0
2017-04-06,11350,11400,11100,11350,101032,195220.0,17200000.0
2017-04-07,11350,11600,11250,11500,99395,197800.0,17200000.0
2017-04-10,11500,11600,11350,11500,108330,197800.0,17200000.0
2017-04-11,11550,11950,11450,11900,292158,204680.0,17200000.0
2017-04-12,11900,12400,11800,12400,328567,213280.0,17200000.0
2017-04-13,12350,12600,12100,12250,256240,210700.0,17200000.0
2017-04-14,12300,12400,12050,12150,80110,208980.0,17200000.0
2017-04-17,12100,12350,12050,12200,59061,209840.0,17200000.0
2017-04-18,12250,12450,12100,12250,102346,210700.0,17200000.0
2017-04-19,12350,12350,12050,12100,73799,208120.0,17200000.0
2017-04-20,12100,12150,11700,11850,186039,203820.0,17200000.0
2017-04-21,11850,12300,11800,12100,90435,208120.0,17200000.0
2017-04-24,12150,12150,11800,11850,70796,203820.0,17200000.0
2017-04-25,11950,12100,11800,12050,48466,207260.0,17200000.0
2017-04-26,12000,12250,11900,12150,63327,208980.0,17200000.0
2017-04-27,12150,12250,11950,12150,63778,208980.0,17200000.0
2017-04-28,12150,12400,12050,12200,71256,209840.0,17200000.0
2017-05-02,12250,12400,11750,11750,110693,202100.0,17200000.0
2017-05-04,11700,11800,11450,11650,147889,200380.0,17200000.0
2017-05-08,11650,11900,11600,11900,62267,204680.0,17200000.0
2017-05-10,11950,11950,11700,11750,60670,202100.0,17200000.0
2017-05-11,11750,11950,11750,11800,79431,202960.0,17200000.0
2017-05-12,11800,11950,11800,11850,42151,203820.0,17200000.0
2017-05-15,11750,11950,11600,11950,42525,205540.0,17200000.0
2017-05-16,11900,11950,11600,11650,93871,200380.0,17200000.0
2017-05-17,11650,11900,11600,11800,69628,202960.0,17200000.0
2017-05-18,11650,11950,11600,11950,62754,205540.0,17200000.0
2017-05-19,11950,12150,11850,12000,62263,206400.0,17200000.0
2017-05-22,12000,12200,11800,11850,61150,203820.0,17200000.0
2017-05-23,11850,11900,11700,11800,66659,202960.0,17200000.0
2017-05-24,11800,11800,11200,11250,146395,193500.0,17200000.0
2017-05-25,11450,11450,11150,11150,85280,191780.0,17200000.0
2017-05-26,11300,11400,11200,11250,67007,193500.0,17200000.0
2017-05-29,11250,11500,11250,11400,61513,196080.0,17200000.0
2017-05-30,11450,11700,11400,11600,92093,199520.0,17200000.0
2017-05-31,11700,11750,11400,11450,80963,196940.0,17200000.0
2017-06-01,11400,11550,11350,11450,49084,196940.0,17200000.0
2017-06-02,11550,11700,11350,11550,64064,198660.0,17200000.0
2017-06-05,11650,11650,11300,11350,76002,195220.0,17200000.0
2017-06-07,11350,11500,11300,11500,71028,197800.0,17200000.0
2017-06-08,11450,11900,11450,11800,150524,202960.0,17200000.0
2017-06-09,11950,12000,11700,11700,96555,201240.0,17200000.0
2017-06-12,11650,11850,11500,11800,66175,202960.0,17200000.0
2017-06-13,11950,12100,11800,12000,111471,206400.0,17200000.0
2017-06-14,12000,12150,11800,12050,118712,207260.0,17200000.0
2017-06-15,12050,12150,11900,12100,71258,208120.0,17200000.0
2017-06-16,12100,12200,12050,12050,56995,207260.0,17200000.0
2017-06-19,12050,12200,12050,12050,34890,207260.0,17200000.0
2017-06-20,12050,12600,11900,12500,136092,215000.0,17200000.0
2017-06-21,12400,12400,11950,12100,183250,208120.0,17200000.0
2017-06-22,12050,12300,12000,12100,53759,208120.0,17200000.0
2017-06-23,12100,12250,12050,12150,30928,208980.0,17200000.0
2017-06-26,12200,12300,12050,12200,44628,209840.0,17200000.0
2017-06-27,12250,12550,12150,12250,74473,210700.0,17200000.0
2017-06-28,12250,12250,12000,12050,65134,207260.0,17200000.0
2017-06-29,12050,12150,11850,11900,90398,204680.0,17200000.0
2017-06-30,11850,12150,11850,11950,81277,205540.0,17200000.0
2017-07-03,12000,12150,11700,11750,52093,202100.0,17200000.0
2017-07-04,11700,11850,11450,11500,75763,197800.0,17200000.0
2017-07-05,11400,11650,11400,11500,26685,197800.0,17200000.0
2017-07-06,11550,11750,11500,11500,46672,197800.0,17200000.0
2017-07-07,11600,11850,11550,11700,66581,201240.0,17200000.0
2017-07-10,11850,11850,11550,11750,44000,202100.0,17200000.0
2017-07-11,11750,11850,11550,11650,33502,200380.0,17200000.0
2017-07-12,11650,12000,11600,11750,64259,202100.0,17200000.0
2017-07-13,11800,11850,11600,11700,83894,201240.0,17200000.0
2017-07-14,11700,11850,11650,11750,63344,202100.0,17200000.0
2017-07-17,11750,11900,11550,11700,68548,201240.0,17200000.0
2017-07-18,11700,11800,11300,11350,195537,195220.0,17200000.0
2017-07-19,11350,11500,11200,11350,94914,195220.0,17200000.0
2017-07-20,11450,11550,11350,11500,75062,197800.0,17200000.0
2017-07-21,11550,11650,11400,11600,50231,199520.0,17200000.0
2017-07-24,11550,11650,11500,11600,45006,199520.0,17200000.0
2017-07-25,11600,11700,11450,11500,54191,197800.0,17200000.0
2017-07-26,11500,11600,11350,11550,79491,198660.0,17200000.0
2017-07-27,11600,11650,11450,11550,38843,198660.0,17200000.0
2017-07-28,11500,11650,11450,11500,75945,197800.0,17200000.0
2017-07-31,11500,11800,11500,11750,97284,202100.0,17200000.0
2017-08-01,11500,11800,11500,11700,94233,201240.0,17200000.0
2017-08-02,11700,12000,11700,11850,56790,203820.0,17200000.0
2017-08-03,11850,12050,11150,11200,191915,192640.0,17200000.0
2017-08-04,11200,11300,10950,11150,70359,191780.0,17200000.0
2017-08-07,11150,11150,10900,11000,40595,189200.0,17200000.0
2017-08-08,10950,11250,10900,11200,36461,192640.0,17200000.0
2017-08-09,11200,11200,11000,11150,36800,191780.0,17200000.0
2017-08-10,11150,11250,10950,11100,44103,190920.0,17200000.0
2017-08-11,10900,11000,10700,10850,46839,186620.0,17200000.0
2017-08-14,10850,11000,10750,10900,34778,187480.0,17200000.0
2017-08-16,10900,11200,10900,11100,35828,190920.0,17200000.0
2017-08-17,11200,11250,11100,11150,21625,191780.0,17200000.0
2017-08-18,11150,11200,10950,11150,40411,191780.0,17200000.0
2017-08-21,11200,11250,11000,11100,18059,190920.0,17200000.0
2017-08-22,11050,11150,10950,11000,29503,189200.0,17200000.0
2017-08-23,11150,11250,11100,11200,29183,192640.0,17200000.0
2017-08-24,11250,11300,10950,11000,55956,189200.0,17200000.0
2017-08-25,11000,11150,10950,11000,43196,189200.0,17200000.0
2017-08-28,11050,11050,10750,10950,58019,188340.0,17200000.0
2017-08-29,10950,10950,10700,10800,59211,185760.0,17200000.0
2017-08-30,10850,11100,10800,11000,25884,189200.0,17200000.0
2017-08-31,11000,11250,10900,11050,69220,190060.0,17200000.0
2017-09-01,11100,11200,11000,11100,39146,190920.0,17200000.0
2017-09-04,10900,11200,10800,11050,39778,190060.0,17200000.0
2017-09-05,11100,11250,11000,11050,44768,190060.0,17200000.0
2017-09-06,11000,11200,11000,11150,17542,191780.0,17200000.0
