칩스앤미디어(094360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-17,10800,11150,10100,10100,1296966,74898.0,7415627.0
2019-04-18,10150,10700,10000,10400,672823,77123.0,7415627.0
2019-04-19,10600,10750,10100,10200,405394,75639.0,7415627.0
2019-04-22,10200,10650,10050,10100,382448,74898.0,7415627.0
2019-04-23,10850,11500,10150,10200,1872088,75639.0,7415627.0
2019-04-24,10350,13250,10300,12900,6694518,95662.0,7415627.0
2019-04-25,12950,14200,12200,12600,4362877,93437.0,7415627.0
2019-04-26,12350,12500,11650,11950,1431122,88617.0,7415627.0
2019-04-29,12250,12850,12000,12450,2105536,92325.0,7415627.0
2019-04-30,12650,13500,12600,12900,2703488,95662.0,7415627.0
2019-05-02,13100,13400,12700,12750,1383864,94549.0,7415627.0
2019-05-03,12950,13450,12750,13050,1134416,96774.0,7415627.0
2019-05-07,12650,13100,12550,12650,558888,93808.0,7415627.0
2019-05-08,12500,12600,12100,12400,495163,91954.0,7415627.0
2019-05-09,12700,13050,11650,11900,985667,88246.0,7415627.0
2019-05-10,11900,12050,10900,11700,789662,86763.0,7415627.0
2019-05-13,11800,12200,11450,11450,518590,84909.0,7415627.0
2019-05-14,11050,11600,10800,11350,457505,84167.0,7415627.0
2019-05-15,11650,12150,11450,11900,555917,88246.0,7415627.0
2019-05-16,12050,12550,11150,11150,546745,82684.0,7415627.0
2019-05-17,11300,11700,10850,10850,403588,80460.0,7415627.0
2019-05-20,10900,11150,10550,10600,330488,78606.0,7415627.0
2019-05-21,10500,10900,10450,10850,297968,80460.0,7415627.0
2019-05-22,11050,11050,10500,10700,330936,79347.0,7415627.0
2019-05-23,10850,11900,10500,10700,838870,79347.0,7415627.0
2019-05-24,10600,11150,10600,10900,364820,80830.0,7415627.0
2019-05-27,11000,11250,10450,10600,414511,78606.0,7415627.0
2019-05-28,10650,10900,10300,10900,266484,80830.0,7415627.0
2019-05-29,10750,10750,10150,10200,395466,75639.0,7415627.0
2019-05-30,10250,10900,9980,10450,831089,77493.0,7415627.0
2019-05-31,10350,10550,10200,10400,190967,77123.0,7415627.0
2019-06-03,10450,10800,10350,10650,334246,78976.0,7415627.0
2019-06-04,11200,12150,10800,10850,1916422,80460.0,7415627.0
2019-06-05,11050,11250,10700,11200,458198,83055.0,7415627.0
2019-06-07,11250,11900,11050,11700,1033786,86763.0,7415627.0
2019-06-10,12050,12100,11600,11800,500670,87504.0,7415627.0
2019-06-11,11850,12100,11650,11750,374450,87134.0,7415627.0
2019-06-12,11650,11750,11150,11200,302286,83055.0,7415627.0
2019-06-13,11250,11850,11250,11600,600651,86021.0,7415627.0
2019-06-14,11700,12050,11400,11400,454290,84538.0,7415627.0
2019-06-17,11400,11750,11150,11400,206408,84538.0,7415627.0
2019-06-18,11500,11900,11250,11550,451405,85650.0,7415627.0
2019-06-19,11800,12100,11600,12000,930103,88988.0,7415627.0
2019-06-20,12150,12650,12000,12000,1091381,88988.0,7415627.0
2019-06-21,12100,12600,11900,12300,713388,91212.0,7415627.0
2019-06-24,12300,12700,12100,12600,609968,93437.0,7415627.0
2019-06-25,12700,12800,11500,11750,698187,87134.0,7415627.0
2019-06-26,11700,12100,11450,11750,373836,87134.0,7415627.0
2019-06-27,11800,12050,10750,10850,591336,80460.0,7415627.0
2019-06-28,10950,11150,10700,10900,266782,80830.0,7415627.0
2019-07-01,10900,11100,10400,10600,371767,78606.0,7415627.0
2019-07-02,10450,11000,10400,10900,281381,80830.0,7415627.0
2019-07-03,11000,11100,10500,10550,208087,78235.0,7415627.0
2019-07-04,10600,10700,10400,10600,205194,78606.0,7415627.0
2019-07-05,10800,10800,10150,10350,209446,76752.0,7415627.0
2019-07-08,10250,10250,9350,9430,578813,69929.0,7415627.0
2019-07-09,9500,9690,9220,9220,321868,68372.0,7415627.0
2019-07-10,9280,9470,9200,9280,223140,68817.0,7415627.0
2019-07-11,9330,9600,9290,9600,266413,71190.0,7415627.0
2019-07-12,9870,9880,9480,9580,358813,71042.0,7415627.0
2019-07-15,9580,9580,9000,9000,256955,66741.0,7415627.0
2019-07-16,9010,9220,8920,9120,198574,67631.0,7415627.0
2019-07-17,9090,9140,8500,8820,249589,65406.0,7415627.0
2019-07-18,8790,9090,8730,8960,125937,66444.0,7415627.0
2019-07-19,9010,9580,9010,9320,295699,69114.0,7415627.0
2019-07-22,9300,9630,9110,9600,142622,71190.0,7415627.0
2019-07-23,9590,9690,9370,9420,133156,69855.0,7415627.0
2019-07-24,9410,9830,9410,9450,209653,70078.0,7415627.0
2019-07-25,9470,9870,9400,9410,263099,69781.0,7415627.0
2019-07-26,9430,9570,9090,9300,113207,68965.0,7415627.0
2019-07-29,9210,9440,9000,9000,128258,66741.0,7415627.0
2019-07-30,8860,9500,8840,9400,152609,69707.0,7415627.0
2019-07-31,9300,9720,9030,9590,192230,71116.0,7415627.0
2019-08-01,9560,9900,9410,9650,218280,71561.0,7415627.0
2019-08-02,9480,9750,9240,9650,132757,71561.0,7415627.0
2019-08-05,9560,9700,8350,8450,321852,62662.0,7415627.0
2019-08-06,7970,8570,7680,8020,260052,59473.0,7415627.0
2019-08-07,8020,8380,8000,8270,140357,61327.0,7415627.0
2019-08-08,8450,8940,8300,8910,168149,66073.0,7415627.0
2019-08-09,9000,9240,9000,9180,116478,68075.0,7415627.0
2019-08-12,9250,9510,9110,9410,119486,69781.0,7415627.0
2019-08-13,9400,9760,9310,9410,164605,69781.0,7415627.0
2019-08-14,9510,9880,9510,9680,237160,71783.0,7415627.0
2019-08-16,9580,9700,9450,9610,112860,71264.0,7415627.0
2019-08-19,9750,9850,9610,9650,114269,71561.0,7415627.0
2019-08-20,9730,10450,9700,9860,523384,73118.0,7415627.0
2019-08-21,9900,10050,9780,10050,173486,74527.0,7415627.0
2019-08-22,10100,10100,9780,9790,113816,72599.0,7415627.0
2019-08-23,9690,9840,9500,9770,77393,72451.0,7415627.0
2019-08-26,9500,9590,8910,9120,183870,67631.0,7415627.0
2019-08-27,9250,9750,9220,9460,115956,70152.0,7415627.0
2019-08-28,9410,9660,9390,9490,62202,70374.0,7415627.0
2019-08-29,9510,9640,9220,9380,78700,69559.0,7415627.0
2019-08-30,9480,9640,9470,9560,49297,70893.0,7415627.0
2019-09-02,9680,9750,9620,9640,53741,71487.0,7415627.0
2019-09-03,9720,9800,9590,9600,78654,71190.0,7415627.0
2019-09-04,9600,10100,9600,9960,202307,73860.0,7415627.0
2019-09-05,10050,10200,9900,9970,186952,73934.0,7415627.0
2019-09-06,10100,10100,9800,9870,84342,73192.0,7415627.0
2019-09-09,9870,10100,9670,9680,106079,71783.0,7415627.0
2019-09-10,9680,9750,9340,9340,105768,69262.0,7415627.0
2019-09-11,9340,9450,9150,9280,87594,68817.0,7415627.0
2019-09-16,9330,9340,9170,9270,34684,68743.0,7415627.0
2019-09-17,9340,9420,9190,9380,83969,69559.0,7415627.0
2019-09-18,9470,9570,9350,9370,75869,69484.0,7415627.0
2019-09-19,9500,9750,9420,9530,91999,70671.0,7415627.0
2019-09-20,9680,9990,9540,9760,199700,72377.0,7415627.0
2019-09-23,9700,9790,9540,9630,69296,71412.0,7415627.0
2019-09-24,10350,10450,9820,9920,616263,73563.0,7415627.0
2019-09-25,9940,10050,9550,9660,147905,71635.0,7415627.0
2019-09-26,9730,9950,9460,9540,111861,70745.0,7415627.0
2019-09-27,9550,9650,9250,9310,109103,69039.0,7415627.0
2019-09-30,9300,9620,9280,9580,99516,71042.0,7415627.0
2019-10-01,9530,9700,9490,9580,57018,71042.0,7415627.0
2019-10-02,9570,9570,9320,9360,63118,69410.0,7415627.0
2019-10-04,9360,9360,9000,9020,149335,66889.0,7415627.0
2019-10-07,9130,9250,8930,8990,80845,66666.0,7415627.0
