에코바이오(038870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-16,22073,23277,21687,22989,66491,212669.0,8916941.0
2016-05-17,23133,23133,22024,22507,54743,208211.0,8916941.0
2016-05-18,22506,22506,21109,21832,78169,201969.0,8916941.0
2016-05-19,21783,24579,21783,23326,131317,215790.0,8916941.0
2016-05-20,23277,23759,22747,23663,75222,218911.0,8916941.0
2016-05-23,23711,24049,22892,23230,56965,214898.0,8916941.0
2016-05-24,23036,23229,22217,22266,67612,205981.0,8916941.0
2016-05-25,20241,20723,17976,18121,734086,167638.0,8916941.0
2016-05-26,18506,18506,17687,18121,221299,167638.0,8916941.0
2016-05-27,18121,18410,17928,18025,84605,166747.0,8916941.0
2016-05-30,18217,18217,16434,16434,415253,152034.0,8916941.0
2016-05-31,16675,17109,16482,17013,173057,157384.0,8916941.0
2016-06-01,17157,18313,17012,18218,302528,168530.0,8916941.0
2016-06-02,18217,18940,17880,18940,182574,175218.0,8916941.0
2016-06-03,18988,19904,18458,18940,185320,175218.0,8916941.0
2016-06-07,19422,19856,18121,18507,225678,171205.0,8916941.0
2016-06-08,18747,18747,17301,17543,235074,162288.0,8916941.0
2016-06-09,17687,18121,17157,17543,206457,162288.0,8916941.0
2016-06-10,17928,17928,17157,17350,204266,160505.0,8916941.0
2016-06-13,17250,17850,16900,17550,68783,156492.0,8916941.0
2016-06-14,17200,17650,16950,17400,40112,155155.0,8916941.0
2016-06-15,17050,17400,16950,17150,48380,152926.0,8916941.0
2016-06-16,17200,17350,16700,16750,35797,149359.0,8916941.0
2016-06-17,16950,16950,15900,16200,73053,144454.0,8916941.0
2016-06-20,16300,16850,16200,16650,60529,148467.0,8916941.0
2016-06-21,16650,16750,16150,16300,50310,145346.0,8916941.0
2016-06-22,16400,16450,15400,15700,125993,139996.0,8916941.0
2016-06-23,15450,15700,14750,15450,76616,137767.0,8916941.0
2016-06-24,15700,15750,13900,15050,144159,134200.0,8916941.0
2016-06-27,14500,15200,14500,15000,69476,133754.0,8916941.0
2016-06-28,14950,16400,14750,15500,75259,138213.0,8916941.0
2016-06-29,15700,16300,15450,16150,85505,144009.0,8916941.0
2016-06-30,16200,16500,15900,16000,53947,142671.0,8916941.0
2016-07-01,16000,16200,15950,16200,46462,144454.0,8916941.0
2016-07-04,16250,17300,16150,17050,153215,152034.0,8916941.0
2016-07-05,17050,17650,17000,17350,91285,154709.0,8916941.0
2016-07-06,17150,17400,16650,17300,72551,154263.0,8916941.0
2016-07-07,17300,18700,17000,18600,142171,165855.0,8916941.0
2016-07-08,18500,19100,18300,18600,123200,165855.0,8916941.0
2016-07-11,18350,18600,17900,18300,104649,163180.0,8916941.0
2016-07-12,18350,18350,17050,17150,79567,152926.0,8916941.0
2016-07-13,16850,18050,16850,17900,128944,159613.0,8916941.0
2016-07-14,17800,18000,17050,17250,103759,153817.0,8916941.0
2016-07-15,17350,17700,16900,17050,70396,152034.0,8916941.0
2016-07-18,17100,17450,17000,17300,23111,154263.0,8916941.0
2016-07-19,17350,17600,17250,17500,41401,156046.0,8916941.0
2016-07-20,17500,18100,17350,18000,60681,160505.0,8916941.0
2016-07-21,18200,18200,17800,18100,49785,161397.0,8916941.0
2016-07-22,18000,18000,17050,17350,105022,154709.0,8916941.0
2016-07-25,17100,17550,17050,17350,35633,154709.0,8916941.0
2016-07-26,17350,17500,16800,17100,53172,152480.0,8916941.0
2016-07-27,17250,17250,16750,17000,36271,151588.0,8916941.0
2016-07-28,16850,17300,16750,16950,66957,151142.0,8916941.0
2016-07-29,16900,17150,16800,16900,34459,150696.0,8916941.0
2016-08-01,16550,16600,15700,16300,181683,145346.0,8916941.0
2016-08-02,16150,16400,15800,15850,122466,141334.0,8916941.0
2016-08-03,15800,16300,15500,16000,143908,171471.0,10716941.0
2016-08-04,15950,16200,15800,16100,82396,172543.0,10716941.0
2016-08-05,16100,16150,15450,15600,97805,167184.0,10716941.0
2016-08-08,15600,15700,14550,15450,148764,165577.0,10716941.0
2016-08-09,15450,15500,14900,15050,76828,161290.0,10716941.0
2016-08-10,15200,15550,14800,15500,109716,166113.0,10716941.0
2016-08-11,15500,16150,15400,16000,132820,171471.0,10716941.0
2016-08-12,16000,16100,15800,16000,83141,171471.0,10716941.0
2016-08-16,15800,15850,15050,15150,121824,162362.0,10716941.0
2016-08-17,15150,15400,14850,15000,85098,160754.0,10716941.0
2016-08-18,15000,15500,14800,15450,105917,165577.0,10716941.0
2016-08-19,15500,16450,15350,16150,222513,173079.0,10716941.0
2016-08-22,16300,16300,15700,15900,60893,170399.0,10716941.0
2016-08-23,15900,15950,15550,15750,53594,168792.0,10716941.0
2016-08-24,15750,16450,15700,16400,142759,175758.0,10716941.0
2016-08-25,16300,16550,16200,16350,76952,175222.0,10716941.0
2016-08-26,16250,16600,16200,16350,48446,175222.0,10716941.0
2016-08-29,16400,16400,15400,15450,106812,165577.0,10716941.0
2016-08-30,15350,15850,15350,15600,29197,167184.0,10716941.0
2016-08-31,15750,15750,15000,15350,51343,164505.0,10716941.0
2016-09-01,15200,15650,15200,15550,31290,166648.0,10716941.0
2016-09-02,15600,15600,14950,15200,51277,162898.0,10716941.0
2016-09-05,15350,15400,15100,15400,25536,165041.0,10716941.0
2016-09-06,15500,15600,15350,15450,27456,165577.0,10716941.0
2016-09-07,15500,15650,15150,15150,35101,162362.0,10716941.0
2016-09-08,15150,17150,14800,17000,673231,182188.0,10716941.0
2016-09-09,18300,22100,17800,22100,5276790,236844.0,10716941.0
2016-09-12,21900,22900,18650,19400,3387966,207909.0,10716941.0
2016-09-13,19900,20150,17000,18500,1817243,198263.0,10716941.0
2016-09-19,19650,20150,18650,18700,1470575,200407.0,10716941.0
2016-09-20,18350,19350,17750,19350,629027,207373.0,10716941.0
2016-09-21,19650,19700,18400,18400,498672,197192.0,10716941.0
2016-09-22,18750,22200,18650,19300,3269482,206837.0,10716941.0
2016-09-23,19200,19800,18700,19500,586026,208980.0,10716941.0
2016-09-26,19850,22150,19700,20800,2213580,222912.0,10716941.0
2016-09-27,20500,21400,17500,17800,2135259,190762.0,10716941.0
2016-09-28,17950,18000,16800,17000,881020,182188.0,10716941.0
2016-09-29,17150,17300,16650,17200,410005,184331.0,10716941.0
2016-09-30,17150,17150,16050,16200,421556,173614.0,10716941.0
2016-10-04,15950,16300,15850,15850,248608,169864.0,10716941.0
2016-10-05,15750,16650,15750,16300,288635,174686.0,10716941.0
2016-10-06,16250,16750,16200,16350,169433,175222.0,10716941.0
2016-10-07,16700,16750,16100,16100,103436,172543.0,10716941.0
2016-10-10,16000,16200,15600,15700,141408,168256.0,10716941.0
2016-10-11,15750,16000,15250,15250,125473,163433.0,10716941.0
2016-10-12,15300,15850,15300,15700,104680,168256.0,10716941.0
2016-10-13,15850,16050,15550,15700,81628,168256.0,10716941.0
2016-10-14,15850,16050,15600,16050,61887,172007.0,10716941.0
2016-10-17,16150,16150,15300,15400,135178,165041.0,10716941.0
2016-10-18,15500,15650,15200,15250,110751,163433.0,10716941.0
2016-10-19,15300,16050,15250,15700,114212,168256.0,10716941.0
2016-10-20,15750,15800,15200,15350,80233,164505.0,10716941.0
2016-10-21,15500,15600,15050,15100,72009,161826.0,10716941.0
2016-10-24,15050,15300,14900,15050,105306,161290.0,10716941.0
2016-10-25,15000,15100,14100,14400,167732,154324.0,10716941.0
2016-10-26,14250,14250,12950,13250,286422,141999.0,10716941.0
2016-10-27,13250,13850,13250,13400,103489,143607.0,10716941.0
2016-10-28,13400,13550,12550,12550,186621,134498.0,10716941.0
2016-10-31,12400,12650,12000,12200,126809,130747.0,10716941.0
2016-11-01,12000,12550,12000,12200,161910,130747.0,10716941.0
2016-11-02,12050,12200,11250,11400,209245,122173.0,10716941.0
2016-11-03,11200,11950,11200,11650,94285,124852.0,10716941.0
2016-11-04,11600,11850,11450,11750,66367,125924.0,10716941.0
2016-11-07,11750,12200,11750,12200,74465,130747.0,10716941.0
2016-11-08,12200,12250,11600,11900,108028,127532.0,10716941.0
2016-11-09,11850,12100,10200,10850,262081,116279.0,10716941.0
2016-11-10,11400,11850,11150,11850,92084,126996.0,10716941.0
2016-11-11,11850,11900,11450,11550,68804,123781.0,10716941.0
2016-11-14,11650,11750,11150,11250,76029,120566.0,10716941.0
2016-11-15,11200,11500,11150,11200,53066,120030.0,10716941.0
2016-11-16,11350,11650,11200,11400,114289,122173.0,10716941.0
2016-11-17,11550,11650,11300,11650,62402,124852.0,10716941.0
2016-11-18,11700,11750,11350,11400,60478,122173.0,10716941.0
2016-11-21,11450,11450,11050,11150,51460,119494.0,10716941.0
2016-11-22,11150,11300,11000,11050,50984,118422.0,10716941.0
2016-11-23,11100,11150,10100,10200,220902,109313.0,10716941.0
2016-11-24,10100,10350,9890,9890,158217,105991.0,10716941.0
2016-11-25,9750,10150,9750,10050,126043,107705.0,10716941.0
2016-11-28,10100,10100,9870,9870,44762,105776.0,10716941.0
2016-11-29,9900,10250,9870,10100,71559,108241.0,10716941.0
2016-11-30,10150,10700,10150,10700,101721,114671.0,10716941.0
2016-12-01,10700,10800,10450,10550,59662,113064.0,10716941.0
2016-12-02,10500,10750,10400,10400,52252,111456.0,10716941.0
2016-12-05,10250,10500,9820,9900,76938,106098.0,10716941.0
2016-12-06,10000,10400,10000,10350,79760,110920.0,10716941.0
2016-12-07,10400,10650,10100,10100,79999,108241.0,10716941.0
2016-12-08,10200,10600,10200,10350,64386,110920.0,10716941.0
2016-12-09,10250,11350,10250,11150,213149,119494.0,10716941.0
2016-12-12,11350,11950,11050,11600,229579,124317.0,10716941.0
2016-12-13,11650,11650,11300,11450,102489,122709.0,10716941.0
2016-12-14,11500,11800,11250,11250,114474,120566.0,10716941.0
2016-12-15,11200,11550,11150,11350,77488,121637.0,10716941.0
2016-12-16,11400,11750,11300,11500,90071,123245.0,10716941.0
2016-12-19,11550,14800,11550,13700,2368518,146822.0,10716941.0
2016-12-20,13700,14000,13000,13300,646198,142535.0,10716941.0
2016-12-21,13400,14000,13050,14000,640600,150037.0,10716941.0
2016-12-22,14150,14350,13700,13750,329285,147358.0,10716941.0
2016-12-23,13950,14050,13450,13450,201548,144143.0,10716941.0
2016-12-26,13200,13250,12450,12450,334267,133426.0,10716941.0
2016-12-27,12600,12900,12000,12150,369877,130211.0,10716941.0
2016-12-28,12400,12650,12200,12450,155488,133426.0,10716941.0
2016-12-29,12300,12850,12050,12750,181098,136641.0,10716941.0
2017-01-02,12750,13250,12500,13250,174922,141999.0,10716941.0
2017-01-03,13200,13400,12950,13200,112079,141464.0,10716941.0
2017-01-04,13300,13350,13000,13150,88130,140928.0,10716941.0
2017-01-05,13100,13150,12700,12900,101481,138249.0,10716941.0
2017-01-06,12900,13450,12800,13400,124173,143607.0,10716941.0
2017-01-09,13300,13500,12850,12850,131956,137713.0,10716941.0
2017-01-10,12850,13000,12400,12450,106264,133426.0,10716941.0
2017-01-11,12500,13150,12500,12800,111663,137177.0,10716941.0
2017-01-12,12700,12900,12200,12400,106191,132890.0,10716941.0
2017-01-13,12300,12600,12000,12150,95419,130211.0,10716941.0
2017-01-16,12250,12250,11700,11800,79399,126460.0,10716941.0
2017-01-17,11700,12350,11700,11850,80989,126996.0,10716941.0
2017-01-18,11850,11900,11200,11450,122459,122709.0,10716941.0
2017-01-19,11500,11600,11150,11150,62001,119494.0,10716941.0
2017-01-20,11150,11300,10900,10950,84709,117351.0,10716941.0
2017-01-23,10900,11200,10550,10700,106167,114671.0,10716941.0
2017-01-24,10650,11100,10450,10750,89733,115207.0,10716941.0
2017-01-25,10800,10900,10550,10600,40401,113600.0,10716941.0
2017-01-26,10650,11150,10500,11150,78968,119494.0,10716941.0
2017-01-31,11150,11150,10800,11000,38826,117886.0,10716941.0
2017-02-01,10950,11150,10800,11000,85962,117886.0,10716941.0
2017-02-02,10200,10900,10050,10550,188240,113064.0,10716941.0
2017-02-03,10100,10450,9960,9990,241880,107062.0,10716941.0
2017-02-06,10000,10200,9920,9990,67852,107062.0,10716941.0
2017-02-07,9920,10550,9920,10500,109093,112528.0,10716941.0
2017-02-08,10550,11050,10250,10300,154640,110384.0,10716941.0
2017-02-09,10300,10450,10200,10300,34055,110384.0,10716941.0
2017-02-10,10400,10500,10300,10300,33429,110384.0,10716941.0
2017-02-13,10300,10450,10200,10300,41147,110384.0,10716941.0
2017-02-14,10450,10750,10350,10650,70209,114135.0,10716941.0
2017-02-15,10750,10800,10550,10750,61525,115207.0,10716941.0
2017-02-16,10700,10800,10300,10300,63722,110384.0,10716941.0
2017-02-17,10350,10550,10100,10500,38288,112528.0,10716941.0
2017-02-20,10400,10500,10200,10250,54451,109849.0,10716941.0
2017-02-21,10300,10450,10250,10250,22766,109849.0,10716941.0
2017-02-22,10250,10300,10050,10150,58364,108777.0,10716941.0
2017-02-23,10200,10300,9960,9980,75915,106955.0,10716941.0
2017-02-24,9980,10050,9790,9810,79760,105133.0,10716941.0
2017-02-27,9810,9850,9410,9500,81807,101811.0,10716941.0
2017-02-28,9450,9540,9410,9420,48688,100954.0,10716941.0
2017-03-02,9450,9630,9420,9430,56859,101061.0,10716941.0
2017-03-03,9440,9560,9130,9200,84856,98596.0,10716941.0
2017-03-06,9030,9160,8800,8870,112450,95059.0,10716941.0
2017-03-07,8770,9060,8770,8980,49385,96238.0,10716941.0
2017-03-08,9110,9110,8960,9000,31980,96452.0,10716941.0
2017-03-09,8970,9620,8950,9450,87414,101275.0,10716941.0
2017-03-10,9570,9610,9300,9570,67438,102561.0,10716941.0
2017-03-13,9570,9750,9550,9630,37523,103204.0,10716941.0
2017-03-14,9630,9660,9470,9550,46590,102347.0,10716941.0
2017-03-15,9550,9600,9370,9480,37350,101597.0,10716941.0
2017-03-16,9480,9570,9400,9500,37286,101811.0,10716941.0
2017-03-17,9590,9600,9440,9580,22118,102668.0,10716941.0
2017-03-20,9680,9680,9480,9580,37565,102668.0,10716941.0
2017-03-21,9650,9740,9490,9740,42734,104383.0,10716941.0
2017-03-22,9550,9630,9510,9530,43435,102132.0,10716941.0
2017-03-23,9590,9650,9390,9450,40302,101275.0,10716941.0
2017-03-24,9410,9520,9300,9310,26815,99775.0,10716941.0
2017-03-27,9260,9440,9110,9120,36824,97739.0,10716941.0
2017-03-28,9030,9510,9030,9370,42555,100418.0,10716941.0
2017-03-29,9340,9540,9340,9490,25221,101704.0,10716941.0
2017-03-30,9490,9600,9440,9480,36390,101597.0,10716941.0
2017-03-31,9480,9560,9380,9430,27549,101061.0,10716941.0
2017-04-03,9490,9800,9360,9710,51857,104061.0,10716941.0
2017-04-04,9620,9710,9550,9590,28586,102775.0,10716941.0
2017-04-05,9590,9680,9470,9540,20634,102240.0,10716941.0
2017-04-06,9450,9470,9300,9390,32486,100632.0,10716941.0
2017-04-07,9310,9320,9140,9250,56810,99132.0,10716941.0
2017-04-10,9260,9270,8650,8880,125151,95166.0,10716941.0
2017-04-11,8770,8880,8530,8540,100894,91523.0,10716941.0
2017-04-12,8450,8570,8380,8490,84643,90987.0,10716941.0
2017-04-13,8500,8500,8380,8450,66523,90558.0,10716941.0
2017-04-14,8460,8520,8290,8290,54007,88843.0,10716941.0
2017-04-17,8300,8540,8300,8520,45720,91308.0,10716941.0
2017-04-18,8540,8550,8380,8520,42926,91308.0,10716941.0
2017-04-19,8500,8780,8410,8780,41335,94095.0,10716941.0
2017-04-20,8780,8890,8610,8670,41872,92916.0,10716941.0
2017-04-21,8620,8730,8500,8570,32937,91844.0,10716941.0
2017-04-24,8680,8680,8400,8460,32130,90665.0,10716941.0
2017-04-25,8460,8610,8410,8540,22923,91523.0,10716941.0
2017-04-26,8630,8680,8520,8590,25200,92059.0,10716941.0
2017-04-27,8660,8660,8440,8490,24155,90987.0,10716941.0
2017-04-28,8490,8490,8390,8470,38150,90772.0,10716941.0
2017-05-02,8400,8720,8390,8640,40454,92594.0,10716941.0
2017-05-04,8640,9230,8640,8960,179408,96024.0,10716941.0
2017-05-08,8880,9080,8880,9030,51467,96774.0,10716941.0
2017-05-10,9030,9090,8790,8790,60822,94202.0,10716941.0
2017-05-11,8890,8890,8730,8780,30689,94095.0,10716941.0
2017-05-12,8780,8870,8650,8800,48786,94309.0,10716941.0
2017-05-15,8850,8850,8650,8740,15725,93666.0,10716941.0
2017-05-16,8800,10350,8800,9480,2020496,101597.0,10716941.0
2017-05-17,9700,9840,9330,9570,336782,102561.0,10716941.0
2017-05-18,9460,9460,9270,9360,197958,100311.0,10716941.0
2017-05-19,9350,9750,9350,9660,193536,103526.0,10716941.0
2017-05-22,9880,9970,9610,9690,135561,103847.0,10716941.0
2017-05-23,9750,9780,9610,9650,70093,103418.0,10716941.0
2017-05-24,9650,9980,9570,9580,520248,102668.0,10716941.0
2017-05-25,9580,9730,9500,9540,50500,102240.0,10716941.0
2017-05-26,9520,9670,9360,9400,68287,100739.0,10716941.0
2017-05-29,9400,9490,9180,9210,67083,98703.0,10716941.0
2017-05-30,9300,9410,9220,9410,62121,100846.0,10716941.0
2017-05-31,9460,9710,9410,9710,96263,104061.0,10716941.0
2017-06-01,9710,9790,9450,9510,52962,101918.0,10716941.0
2017-06-02,9510,9510,9310,9350,83304,100203.0,10716941.0
2017-06-05,9400,9400,9170,9180,70592,98382.0,10716941.0
2017-06-07,9180,9280,9130,9140,40406,97953.0,10716941.0
2017-06-08,9200,9200,9050,9090,48266,97417.0,10716941.0
2017-06-09,9050,9050,8830,8870,105359,95059.0,10716941.0
2017-06-12,8880,8950,8810,8850,39373,94845.0,10716941.0
2017-06-13,8850,8960,8760,8830,56196,94631.0,10716941.0
2017-06-14,8830,8930,8780,8930,29227,95702.0,10716941.0
2017-06-15,8860,8980,8710,8760,60536,93880.0,10716941.0
2017-06-16,8710,8780,8700,8750,16256,93773.0,10716941.0
2017-06-19,8710,9500,8620,9330,258019,99989.0,10716941.0
2017-06-20,9330,12100,9260,12100,4007804,129675.0,10716941.0
2017-06-21,12100,12100,11250,11600,2294346,124317.0,10716941.0
2017-06-22,11450,11950,11300,11750,1591588,125924.0,10716941.0
2017-06-23,11550,11750,10650,10800,1058451,115743.0,10716941.0
2017-06-26,10850,11100,10600,11050,738322,118422.0,10716941.0
2017-06-27,10950,11200,10650,11200,502858,120030.0,10716941.0
2017-06-28,11300,13800,11250,12500,9332051,133962.0,10716941.0
2017-06-29,12550,12650,12100,12550,1309673,134498.0,10716941.0
2017-06-30,12350,12450,12250,12450,318737,133426.0,10716941.0
2017-07-03,12500,12650,12450,12600,282135,135033.0,10716941.0
2017-07-04,12750,12800,12600,12600,341269,135033.0,10716941.0
2017-07-05,12700,12800,11900,12150,766422,130211.0,10716941.0
2017-07-06,12150,12300,11650,11850,451632,126996.0,10716941.0
2017-07-07,11850,12050,11500,11750,253557,125924.0,10716941.0
2017-07-10,11800,11900,11250,11350,387262,121637.0,10716941.0
2017-07-11,11450,12000,11300,11850,564368,126996.0,10716941.0
2017-07-12,11850,12200,11550,11650,463916,124852.0,10716941.0
2017-07-13,11800,11950,11050,11050,398392,118422.0,10716941.0
2017-07-14,11150,11500,10650,11300,512926,121101.0,10716941.0
2017-07-17,11200,11300,10750,10850,159512,116279.0,10716941.0
2017-07-18,10850,11200,10500,11050,194886,118422.0,10716941.0
2017-07-19,11050,11200,10900,11100,164859,118958.0,10716941.0
2017-07-20,11300,11600,11150,11200,333649,120030.0,10716941.0
2017-07-21,11100,11450,11100,11200,156524,120030.0,10716941.0
2017-07-24,11300,11350,10800,10950,133247,117351.0,10716941.0
2017-07-25,10950,11150,10650,10700,143659,114671.0,10716941.0
2017-07-26,10800,10850,10350,10600,168403,113600.0,10716941.0
2017-07-27,10500,10750,10450,10450,87306,111992.0,10716941.0
2017-07-28,10450,10550,9850,9930,283421,106419.0,10716941.0
2017-07-31,9810,9960,9280,9490,235414,101704.0,10716941.0
2017-08-01,9440,9780,9360,9700,99747,103954.0,10716941.0
2017-08-02,9670,9860,9650,9790,56894,104919.0,10716941.0
2017-08-03,9700,9790,9430,9510,75584,101918.0,10716941.0
2017-08-04,9460,9630,9310,9420,65968,100954.0,10716941.0
2017-08-07,9360,9750,9360,9670,60298,103633.0,10716941.0
2017-08-08,9660,9750,9580,9620,46778,103097.0,10716941.0
2017-08-09,9600,9620,9300,9380,94623,100525.0,10716941.0
2017-08-10,9300,9440,9120,9120,102377,97739.0,10716941.0
2017-08-11,8990,8990,8700,8850,143828,94845.0,10716941.0
2017-08-14,9000,9060,8840,9000,56960,96452.0,10716941.0
2017-08-16,9000,9150,8910,9000,47856,96452.0,10716941.0
2017-08-17,9010,9410,9010,9350,100558,100203.0,10716941.0
2017-08-18,9280,9480,9220,9420,58082,100954.0,10716941.0
2017-08-21,9450,9450,9150,9280,42834,99453.0,10716941.0
2017-08-22,9500,11250,9450,10300,4227350,110384.0,10716941.0
2017-08-23,10300,10400,9940,10100,526203,108241.0,10716941.0
2017-08-24,10050,10200,9900,10200,326177,109313.0,10716941.0
2017-08-25,10200,10200,10000,10150,131564,108777.0,10716941.0
2017-08-28,10150,10150,9830,9890,151513,105991.0,10716941.0
2017-08-29,9780,9850,9500,9750,160949,104490.0,10716941.0
2017-08-30,9780,9950,9690,9800,96274,105026.0,10716941.0
2017-08-31,9800,9930,9670,9790,109617,104919.0,10716941.0
2017-09-01,10000,10250,9850,10100,257938,108241.0,10716941.0
2017-09-04,9700,9970,9700,9860,90303,105669.0,10716941.0
2017-09-05,9900,10150,9760,10100,106561,108241.0,10716941.0
2017-09-06,10100,10550,10000,10050,368036,107705.0,10716941.0
2017-09-07,10150,10300,10050,10050,79399,107705.0,10716941.0
2017-09-08,10000,10200,9850,10150,83412,108777.0,10716941.0
2017-09-11,10200,10300,10000,10000,77862,107169.0,10716941.0
2017-09-12,10000,10400,9950,10100,97879,108241.0,10716941.0
2017-09-13,10300,11100,10150,10700,679979,114671.0,10716941.0
2017-09-14,11600,12050,10650,10700,1227750,114671.0,10716941.0
2017-09-15,10500,10950,10250,10800,295366,115743.0,10716941.0
2017-09-18,10800,11700,10750,11450,486851,122709.0,10716941.0
2017-09-19,11550,11600,11150,11350,169660,121637.0,10716941.0
2017-09-20,11400,11450,10450,10450,214477,111992.0,10716941.0
2017-09-21,10550,10800,10300,10400,133625,111456.0,10716941.0
2017-09-22,10350,10550,9940,9970,158841,106848.0,10716941.0
2017-09-25,9820,10000,9410,9410,157874,100846.0,10716941.0
2017-09-26,9150,9630,9150,9500,87378,101811.0,10716941.0
2017-09-27,9380,9940,9380,9670,104563,103633.0,10716941.0
2017-09-28,9700,9950,9670,9700,48656,103954.0,10716941.0
2017-09-29,9690,9880,9600,9730,45577,104276.0,10716941.0
2017-10-10,9730,9810,9510,9530,45910,102132.0,10716941.0
2017-10-11,9450,9770,9450,9740,26529,104383.0,10716941.0
2017-10-12,9700,9930,9540,9550,41257,102347.0,10716941.0
2017-10-13,9550,9590,9210,9330,66130,99989.0,10716941.0
2017-10-16,9390,9390,8960,9090,76804,97417.0,10716941.0
2017-10-17,9050,9210,9000,9050,50043,96988.0,10716941.0
2017-10-18,9020,9120,8840,8850,68655,94845.0,10716941.0
2017-10-19,8980,9730,8830,9570,182539,102561.0,10716941.0
2017-10-20,9580,9720,8630,9140,148150,97953.0,10716941.0
2017-10-23,9160,9300,9150,9170,43668,98274.0,10716941.0
2017-10-24,9150,9450,9150,9200,55116,98596.0,10716941.0
2017-10-25,9400,9400,9170,9190,52959,98489.0,10716941.0
2017-10-26,9150,9300,9020,9050,63958,96988.0,10716941.0
2017-10-27,8990,9160,8990,9110,42945,97631.0,10716941.0
2017-10-30,9210,9330,9070,9190,46303,98489.0,10716941.0
2017-10-31,9190,9290,9130,9200,40596,98596.0,10716941.0
2017-11-01,9210,9470,9200,9370,64055,100418.0,10716941.0
2017-11-02,9370,9570,9300,9440,82617,101168.0,10716941.0
2017-11-03,9440,9810,9420,9600,70575,102883.0,10716941.0
2017-11-06,9600,9860,9460,9470,52294,101489.0,10716941.0
2017-11-07,9500,9610,9490,9600,33223,102883.0,10716941.0
2017-11-08,9600,9690,9480,9490,39009,101704.0,10716941.0
2017-11-09,9630,9640,9390,9490,42849,101704.0,10716941.0
2017-11-10,9510,9560,9380,9450,32862,101275.0,10716941.0
2017-11-13,9450,10150,9400,10150,143287,108777.0,10716941.0
2017-11-14,10150,10250,9740,9960,142350,106741.0,10716941.0
2017-11-15,10000,10850,9990,10400,422668,111456.0,10716941.0
2017-11-16,10600,10800,10250,10450,138805,111992.0,10716941.0
2017-11-17,10550,10700,10250,10600,95184,113600.0,10716941.0
2017-11-20,10750,10900,10500,10500,133953,112528.0,10716941.0
2017-11-21,10600,10600,10050,10050,141720,107705.0,10716941.0
2017-11-22,10000,10300,9920,10300,124304,110384.0,10716941.0
2017-11-23,10150,10550,10100,10550,101828,113064.0,10716941.0
2017-11-24,10700,10900,10250,10300,140374,110384.0,10716941.0
2017-11-27,10250,10450,10150,10300,61403,110384.0,10716941.0
2017-11-28,10300,10350,9970,9970,93135,106848.0,10716941.0
2017-11-29,9980,10100,9960,10050,62576,107705.0,10716941.0
2017-11-30,10050,10050,9500,9650,73700,103418.0,10716941.0
2017-12-01,9700,9880,9540,9830,47547,105348.0,10716941.0
2017-12-04,9920,9920,9620,9790,35072,104919.0,10716941.0
2017-12-05,9790,10200,9670,10000,61071,107169.0,10716941.0
2017-12-06,9980,10150,9820,10000,57754,107169.0,10716941.0
2017-12-07,10100,10850,9970,10250,343306,109849.0,10716941.0
2017-12-08,10300,10500,9620,9990,148530,107062.0,10716941.0
2017-12-11,9720,9960,9700,9880,47078,105883.0,10716941.0
2017-12-12,9950,9950,9660,9750,42086,104490.0,10716941.0
2017-12-13,9820,9940,9650,9790,56994,104919.0,10716941.0
2017-12-14,9790,9850,9650,9700,41228,103954.0,10716941.0
2017-12-15,9770,9830,9650,9690,28306,103847.0,10716941.0
2017-12-18,9720,9840,9450,9660,88970,103526.0,10716941.0
2017-12-19,9660,9800,9210,9280,92378,99453.0,10716941.0
2017-12-20,9310,9690,9300,9460,76846,101382.0,10716941.0
2017-12-21,9410,9550,9350,9440,82958,101168.0,10716941.0
2017-12-22,9470,9640,9290,9300,60870,99668.0,10716941.0
2017-12-26,9320,9460,9020,9160,51237,98167.0,10716941.0
2017-12-27,9020,9350,9020,9340,88707,100096.0,10716941.0
2017-12-28,9390,9440,9280,9340,33892,100096.0,10716941.0
2018-01-02,9340,9670,9340,9650,45731,103418.0,10716941.0
2018-01-03,9520,9950,9490,9940,84002,106526.0,10716941.0
2018-01-04,10000,10000,9680,9940,75404,106526.0,10716941.0
2018-01-05,9930,9970,9650,9800,64409,105026.0,10716941.0
2018-01-08,9880,9880,9500,9500,59546,101811.0,10716941.0
2018-01-09,9450,9630,9100,9210,94946,98703.0,10716941.0
2018-01-10,9250,9250,9120,9220,50115,98810.0,10716941.0
2018-01-11,9250,9400,9250,9300,37591,99668.0,10716941.0
2018-01-12,9390,9390,9190,9260,35180,99239.0,10716941.0
2018-01-15,9280,9750,9110,9280,50703,99453.0,10716941.0
2018-01-16,9280,9340,9160,9200,53646,98596.0,10716941.0
2018-01-17,9220,9320,9170,9270,61776,99346.0,10716941.0
2018-01-18,9350,9660,9310,9420,79549,100954.0,10716941.0
2018-01-19,9520,9690,9430,9620,67051,103097.0,10716941.0
2018-01-22,9630,9630,9360,9360,69658,100311.0,10716941.0
2018-01-23,9400,9470,9340,9380,94928,100525.0,10716941.0
2018-01-24,9450,11500,9370,10500,1959848,112528.0,10716941.0
2018-01-25,10500,10900,10300,10850,533090,116279.0,10716941.0
2018-01-26,10900,11100,10550,10950,329083,117351.0,10716941.0
2018-01-29,10900,11150,10800,10850,288196,116279.0,10716941.0
2018-01-30,10900,10950,10500,10850,152580,116279.0,10716941.0
