실리콘웍스(108320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-30,30200,30250,29900,30200,41101,491182.0,16264300.0
2017-03-31,30350,30700,30100,30650,74638,498501.0,16264300.0
2017-04-03,30700,30700,30150,30450,78965,495248.0,16264300.0
2017-04-04,30050,30050,28900,29450,180930,478984.0,16264300.0
2017-04-05,29450,29750,29150,29750,99809,483863.0,16264300.0
2017-04-06,29700,29950,29300,29900,58487,486303.0,16264300.0
2017-04-07,29950,30050,29500,30000,48429,487929.0,16264300.0
2017-04-10,29750,30250,29350,29400,65142,478170.0,16264300.0
2017-04-11,29200,30000,28950,29950,88415,487116.0,16264300.0
2017-04-12,29900,30100,29650,29950,58593,487116.0,16264300.0
2017-04-13,29700,30250,29700,30150,68524,490369.0,16264300.0
2017-04-14,29850,30150,29200,29300,76114,476544.0,16264300.0
2017-04-17,29400,30000,29300,29850,76658,485489.0,16264300.0
2017-04-18,29850,29950,29300,29550,105067,480610.0,16264300.0
2017-04-19,29400,29400,28900,29050,151203,472478.0,16264300.0
2017-04-20,28800,29000,28550,28600,120345,465159.0,16264300.0
2017-04-21,28900,28950,28600,28950,90968,470851.0,16264300.0
2017-04-24,29000,29400,28700,29350,75788,477357.0,16264300.0
2017-04-25,29250,29800,29050,29650,77256,482236.0,16264300.0
2017-04-26,29850,30100,29500,30000,67507,487929.0,16264300.0
2017-04-27,29900,29900,29250,29300,443062,476544.0,16264300.0
2017-04-28,29700,29800,29200,29300,86336,476544.0,16264300.0
2017-05-02,29300,29650,29100,29500,50578,479797.0,16264300.0
2017-05-04,29550,29750,29250,29650,73363,482236.0,16264300.0
2017-05-08,29700,29850,29500,29700,70854,483050.0,16264300.0
2017-05-10,29700,30050,29550,29900,83515,486303.0,16264300.0
2017-05-11,29700,30050,29600,30050,59913,488742.0,16264300.0
2017-05-12,29800,30350,29800,30200,95218,491182.0,16264300.0
2017-05-15,30400,30650,30100,30500,189614,496061.0,16264300.0
2017-05-16,29950,31150,29750,31150,178028,506633.0,16264300.0
2017-05-17,31150,31400,30700,31250,92590,508259.0,16264300.0
2017-05-18,30650,31100,30350,30550,74515,496874.0,16264300.0
2017-05-19,30450,30750,29800,29850,100436,485489.0,16264300.0
2017-05-22,29950,30250,29600,30100,33565,489555.0,16264300.0
2017-05-23,30000,30550,29950,29950,53180,487116.0,16264300.0
2017-05-24,30050,31050,29900,31000,103593,504193.0,16264300.0
2017-05-25,30950,31100,30400,30400,56238,494435.0,16264300.0
2017-05-26,30500,30850,30400,30650,37133,498501.0,16264300.0
2017-05-29,30650,30750,30200,30500,42389,496061.0,16264300.0
2017-05-30,30450,31950,30450,31900,144091,518831.0,16264300.0
2017-05-31,32000,32000,31350,31400,129386,510699.0,16264300.0
2017-06-01,31250,31300,30500,30900,111562,502567.0,16264300.0
2017-06-02,31150,31850,31050,31700,92614,515578.0,16264300.0
2017-06-05,31700,31850,31250,31300,55654,509073.0,16264300.0
2017-06-07,31350,33350,31350,33050,335094,537535.0,16264300.0
2017-06-08,33450,35900,33300,35800,680962,582262.0,16264300.0
2017-06-09,36150,36150,35150,35800,224660,582262.0,16264300.0
2017-06-12,35500,35550,33350,33500,457293,544854.0,16264300.0
2017-06-13,33800,34950,33650,34850,349063,566811.0,16264300.0
2017-06-14,35100,35200,33850,34000,181667,552986.0,16264300.0
2017-06-15,34200,34250,33300,34000,123099,552986.0,16264300.0
2017-06-16,33950,35900,33800,35900,384434,583888.0,16264300.0
2017-06-19,36200,36250,34950,35450,141251,576569.0,16264300.0
2017-06-20,35450,35450,34000,34550,159208,561932.0,16264300.0
2017-06-21,34550,35500,33250,33400,213362,543228.0,16264300.0
2017-06-22,33500,34350,33400,33400,110733,543228.0,16264300.0
2017-06-23,33450,34050,33300,33600,105316,546480.0,16264300.0
2017-06-26,33600,35050,33550,34750,132348,565184.0,16264300.0
2017-06-27,34450,35500,34200,35400,134410,575756.0,16264300.0
2017-06-28,35400,36100,34900,35400,143351,575756.0,16264300.0
2017-06-29,36000,36150,34750,35300,102009,574130.0,16264300.0
2017-06-30,34800,35200,34650,35100,54135,570877.0,16264300.0
2017-07-03,35100,35200,33550,34150,108886,555426.0,16264300.0
2017-07-04,34200,35100,34100,34300,86244,557865.0,16264300.0
2017-07-05,34200,35750,34100,34800,167145,565998.0,16264300.0
2017-07-06,34800,35350,34100,35200,70572,572503.0,16264300.0
2017-07-07,35200,35650,34400,35200,69226,572503.0,16264300.0
2017-07-10,35300,35350,34000,34100,71769,554613.0,16264300.0
2017-07-11,34200,34850,34200,34750,61527,565184.0,16264300.0
2017-07-12,35150,36050,34750,35800,163119,582262.0,16264300.0
2017-07-13,36000,38500,35500,38500,397655,626176.0,16264300.0
2017-07-14,38400,38400,37250,37600,271952,611538.0,16264300.0
2017-07-17,37650,38350,37150,38350,159738,623736.0,16264300.0
2017-07-18,38150,39150,37800,38500,216863,626176.0,16264300.0
2017-07-19,38550,39550,38150,39400,148310,640813.0,16264300.0
2017-07-20,39500,39500,37650,37950,306533,617230.0,16264300.0
2017-07-21,37950,38000,36600,37100,269350,603406.0,16264300.0
2017-07-24,37300,38450,37050,38450,177768,625362.0,16264300.0
2017-07-25,38100,38450,37100,37500,143737,609911.0,16264300.0
2017-07-26,38300,38300,35650,36500,222701,593647.0,16264300.0
2017-07-27,36500,36700,35400,36100,169701,587141.0,16264300.0
2017-07-28,36000,36250,34900,35750,127915,581449.0,16264300.0
2017-07-31,35250,35700,34800,35650,111081,579822.0,16264300.0
2017-08-01,35200,35900,35150,35600,52585,579009.0,16264300.0
2017-08-02,36100,36500,35600,36000,91734,585515.0,16264300.0
2017-08-03,35950,35950,34900,35200,71168,572503.0,16264300.0
2017-08-04,35200,35800,34850,35500,63091,577383.0,16264300.0
2017-08-07,35500,35900,35050,35800,47455,582262.0,16264300.0
2017-08-08,35500,36400,34500,36400,81920,592021.0,16264300.0
2017-08-09,36200,36200,35300,35700,55677,580636.0,16264300.0
2017-08-10,35350,35800,34200,35100,114563,570877.0,16264300.0
2017-08-11,34100,34850,34000,34700,54047,564371.0,16264300.0
2017-08-14,35100,36500,34950,36050,99574,586328.0,16264300.0
2017-08-16,36300,36450,35400,35550,59677,578196.0,16264300.0
2017-08-17,35400,35900,35350,35700,25393,580636.0,16264300.0
2017-08-18,35500,37350,35050,37000,186129,601779.0,16264300.0
2017-08-21,37050,38450,36700,38050,168799,618857.0,16264300.0
2017-08-22,38050,38350,37500,38350,107612,623736.0,16264300.0
2017-08-23,38350,39400,38350,39300,122131,639187.0,16264300.0
2017-08-24,39300,39450,38400,38750,128956,630242.0,16264300.0
2017-08-25,38900,39700,38800,39350,86526,640000.0,16264300.0
2017-08-28,39250,39550,38400,39050,55510,635121.0,16264300.0
2017-08-29,39050,40000,38450,40000,138672,650572.0,16264300.0
2017-08-30,40200,41750,40000,41500,202067,674968.0,16264300.0
2017-08-31,41750,44500,41700,43850,280780,713190.0,16264300.0
2017-09-01,43850,47600,43750,47000,466641,764422.0,16264300.0
2017-09-04,45800,46400,43800,43850,417092,713190.0,16264300.0
2017-09-05,44300,44750,43100,44400,228967,722135.0,16264300.0
2017-09-06,44000,44450,42850,43350,194409,705057.0,16264300.0
2017-09-07,43350,45200,43000,44600,184222,725388.0,16264300.0
2017-09-08,44300,45000,43200,44150,134920,718069.0,16264300.0
2017-09-11,44550,44550,42400,44150,211994,718069.0,16264300.0
2017-09-12,45000,48400,44900,47500,418479,772554.0,16264300.0
2017-09-13,47400,47750,46150,46650,141722,758730.0,16264300.0
2017-09-14,46700,47250,45750,47250,108423,768488.0,16264300.0
2017-09-15,46750,48000,46400,47250,86579,768488.0,16264300.0
2017-09-18,47750,47750,46250,46850,79763,761982.0,16264300.0
2017-09-19,46050,47000,44100,47000,201656,764422.0,16264300.0
2017-09-20,47300,48550,46250,47000,168880,764422.0,16264300.0
2017-09-21,47300,47600,44600,46200,171649,751411.0,16264300.0
2017-09-22,45950,46650,44900,46200,112208,751411.0,16264300.0
2017-09-25,46000,48250,46000,48050,197366,781500.0,16264300.0
2017-09-26,48050,48050,44100,45000,313643,731894.0,16264300.0
2017-09-27,45000,46100,43550,45700,138642,743279.0,16264300.0
2017-09-28,45750,45950,43300,43800,163065,712376.0,16264300.0
2017-09-29,44200,44200,42450,44200,138483,718882.0,16264300.0
2017-10-10,44900,46850,44450,46400,161454,754664.0,16264300.0
2017-10-11,46900,47000,45700,46000,90327,748158.0,16264300.0
2017-10-12,46600,47000,45500,45800,98099,744905.0,16264300.0
2017-10-13,45800,46400,45000,46000,103439,748158.0,16264300.0
2017-10-16,45700,45750,43050,43500,159041,707497.0,16264300.0
2017-10-17,43400,45200,43300,43800,88347,712376.0,16264300.0
2017-10-18,43700,44300,43300,44000,55866,715629.0,16264300.0
2017-10-19,44300,46200,43550,45700,123895,743279.0,16264300.0
2017-10-20,46000,46000,43200,43550,204992,708310.0,16264300.0
2017-10-23,44000,44000,43150,43700,63480,710750.0,16264300.0
2017-10-24,43750,44600,43600,43750,124611,711563.0,16264300.0
2017-10-25,44300,46750,44250,45700,399270,743279.0,16264300.0
2017-10-26,45700,45800,43350,43650,243636,709937.0,16264300.0
2017-10-27,44100,44800,43650,44650,85919,726201.0,16264300.0
2017-10-30,45000,45950,43750,44400,147845,722135.0,16264300.0
2017-10-31,44750,44950,44200,44900,59719,730267.0,16264300.0
2017-11-01,45000,45650,44050,45550,98278,740839.0,16264300.0
2017-11-02,45650,45700,44400,44750,56508,727827.0,16264300.0
2017-11-03,45000,45500,44650,45500,62378,740026.0,16264300.0
2017-11-06,47800,50800,47250,50400,560131,819721.0,16264300.0
2017-11-07,50500,52100,49650,51100,173965,831106.0,16264300.0
2017-11-08,51100,52300,49500,51700,165107,840864.0,16264300.0
2017-11-09,51100,51500,50000,51300,80035,834359.0,16264300.0
2017-11-10,51200,52200,49850,51900,144302,844117.0,16264300.0
2017-11-13,52100,53000,50400,52900,118567,860381.0,16264300.0
2017-11-14,52500,54900,52000,54500,179309,886404.0,16264300.0
2017-11-15,54500,57000,53800,55500,181266,902669.0,16264300.0
2017-11-16,55100,56000,54000,55000,110310,894536.0,16264300.0
2017-11-17,54300,54600,52600,54000,136903,878272.0,16264300.0
2017-11-20,54000,55000,53100,54200,74785,881525.0,16264300.0
2017-11-21,54200,55900,53100,55100,139250,896163.0,16264300.0
2017-11-22,55100,58300,54500,58000,164017,943329.0,16264300.0
2017-11-23,58000,59100,57000,58800,99680,956341.0,16264300.0
2017-11-24,58800,59400,57900,58500,60083,951462.0,16264300.0
2017-11-27,59000,59500,55900,57800,118510,940077.0,16264300.0
2017-11-28,58000,58000,54600,54900,183052,892910.0,16264300.0
2017-11-29,54500,55300,52200,54100,276829,879899.0,16264300.0
2017-11-30,53200,53500,51800,52500,163645,853876.0,16264300.0
2017-12-01,52800,53000,49900,50700,242932,824600.0,16264300.0
2017-12-04,50600,51900,48500,51400,250648,835985.0,16264300.0
2017-12-05,50600,51500,49100,49700,134582,808336.0,16264300.0
2017-12-06,50500,51800,49550,49900,133794,811589.0,16264300.0
2017-12-07,49700,50600,49100,49850,113340,810775.0,16264300.0
2017-12-08,50400,50900,49200,49800,74050,809962.0,16264300.0
2017-12-11,50100,51600,49000,51600,107207,839238.0,16264300.0
2017-12-12,51200,51800,50100,51300,121347,834359.0,16264300.0
2017-12-13,51100,51700,50000,51300,84053,834359.0,16264300.0
2017-12-14,51300,51400,50000,51200,203744,832732.0,16264300.0
2017-12-15,51200,51500,49950,49950,135131,812402.0,16264300.0
2017-12-18,50200,51000,49700,50200,57786,816468.0,16264300.0
2017-12-19,50200,50700,49350,50100,76069,814841.0,16264300.0
2017-12-20,50100,50400,49200,49750,43763,809149.0,16264300.0
2017-12-21,49200,49700,47900,49000,86732,796951.0,16264300.0
2017-12-22,48900,53400,48700,52900,124964,860381.0,16264300.0
2017-12-26,53200,53500,51100,51200,165425,832732.0,16264300.0
2017-12-27,52700,53600,50800,51300,141245,834359.0,16264300.0
2017-12-28,51300,52900,50800,52900,102033,860381.0,16264300.0
2018-01-02,52500,52500,50600,51100,105742,831106.0,16264300.0
2018-01-03,51300,54500,50800,53500,158549,870140.0,16264300.0
2018-01-04,53900,54200,50800,51000,190774,829479.0,16264300.0
2018-01-05,50900,51500,50400,51200,102479,832732.0,16264300.0
2018-01-08,50700,50900,49050,49650,150978,807522.0,16264300.0
2018-01-09,49800,50900,49750,50800,129371,826226.0,16264300.0
2018-01-10,50900,51200,49550,50500,78524,821347.0,16264300.0
2018-01-11,50600,52900,50200,52600,106015,855502.0,16264300.0
2018-01-12,52300,52800,50100,51700,144985,840864.0,16264300.0
2018-01-15,51300,51500,49900,50400,102316,819721.0,16264300.0
2018-01-16,50100,53500,50000,53500,218137,870140.0,16264300.0
2018-01-17,53600,54900,52700,54800,212380,891284.0,16264300.0
2018-01-18,55600,56300,54800,55700,127259,905922.0,16264300.0
2018-01-19,55700,56600,55100,56300,104890,915680.0,16264300.0
2018-01-22,56300,56300,50400,51000,237346,829479.0,16264300.0
2018-01-23,51500,53500,50500,53500,172794,870140.0,16264300.0
2018-01-24,53200,53800,52400,53400,80972,868514.0,16264300.0
2018-01-25,54000,54200,53100,53800,79362,875019.0,16264300.0
2018-01-26,54000,54000,52000,53100,83614,863634.0,16264300.0
2018-01-29,53500,54200,52200,53600,90213,871766.0,16264300.0
2018-01-30,53000,53700,52400,53300,89637,866887.0,16264300.0
2018-01-31,53000,54500,52800,53700,84539,873393.0,16264300.0
2018-02-01,53700,56300,53700,55800,153868,907548.0,16264300.0
2018-02-02,56000,56000,53000,54500,151707,886404.0,16264300.0
2018-02-05,53600,53700,51800,51900,132613,844117.0,16264300.0
2018-02-06,50000,53000,49900,53000,177777,862008.0,16264300.0
2018-02-07,53100,54300,52200,52900,151628,860381.0,16264300.0
2018-02-08,53800,55000,53200,53600,278242,871766.0,16264300.0
2018-02-09,51700,53200,51500,53200,137982,865261.0,16264300.0
2018-02-12,54100,54200,52300,53200,91572,865261.0,16264300.0
2018-02-13,54000,54000,52600,52900,49907,860381.0,16264300.0
2018-02-14,52900,53500,51600,52900,72788,860381.0,16264300.0
2018-02-19,53100,53700,51800,53700,87289,873393.0,16264300.0
2018-02-20,54000,54000,52300,52900,86111,860381.0,16264300.0
2018-02-21,52600,52800,49450,49550,286853,805896.0,16264300.0
2018-02-22,49500,49500,43800,44150,661328,718069.0,16264300.0
2018-02-23,44700,45250,43400,43950,386539,714816.0,16264300.0
2018-02-26,44500,44800,44050,44750,232159,727827.0,16264300.0
2018-02-27,44250,45250,44200,44400,100950,722135.0,16264300.0
2018-02-28,44400,44400,43350,43750,143230,711563.0,16264300.0
2018-03-02,43500,43500,41850,42450,169266,690420.0,16264300.0
2018-03-05,42600,42750,40850,41300,178355,671716.0,16264300.0
2018-03-06,41500,42300,40900,41700,144592,678221.0,16264300.0
2018-03-07,41850,42250,40400,40450,127623,657891.0,16264300.0
2018-03-08,40500,41600,40450,41000,87672,666836.0,16264300.0
2018-03-09,41300,43000,41300,41850,146653,680661.0,16264300.0
2018-03-12,42100,43550,42100,43550,171087,708310.0,16264300.0
2018-03-13,43500,43500,42250,42950,124671,698552.0,16264300.0
2018-03-14,42350,42500,40600,41350,201375,672529.0,16264300.0
2018-03-15,40950,42200,40900,42150,88702,685540.0,16264300.0
2018-03-16,42200,42200,40900,41850,98767,680661.0,16264300.0
2018-03-19,41850,41950,41100,41300,50607,671716.0,16264300.0
2018-03-20,40900,41100,39050,39150,245094,636747.0,16264300.0
2018-03-21,39200,40450,39150,39250,138550,638374.0,16264300.0
2018-03-22,39300,39600,38950,38950,90139,633494.0,16264300.0
2018-03-23,38000,38700,36450,36450,179720,592834.0,16264300.0
2018-03-26,36100,37350,36100,37350,105335,607472.0,16264300.0
2018-03-27,37500,37950,36650,36850,90522,599339.0,16264300.0
2018-03-28,36800,37200,36200,36900,64116,600153.0,16264300.0
2018-03-29,36900,38200,36100,38050,88928,618857.0,16264300.0
2018-03-30,37700,38100,36850,37300,75553,606658.0,16264300.0
2018-04-02,38700,38700,37100,37300,117887,606658.0,16264300.0
2018-04-03,37100,37400,36400,37350,85883,607472.0,16264300.0
2018-04-04,37400,37500,35700,35700,110908,580636.0,16264300.0
2018-04-05,36000,36650,35800,36100,57829,587141.0,16264300.0
2018-04-06,36050,36100,35250,35500,41898,577383.0,16264300.0
2018-04-09,35650,36900,35650,36500,60375,593647.0,16264300.0
2018-04-10,36550,36550,35050,35650,132873,579822.0,16264300.0
2018-04-11,36100,38000,36000,37700,190955,613164.0,16264300.0
2018-04-12,37850,39450,37400,39150,196380,636747.0,16264300.0
2018-04-13,39700,40050,38750,39200,209531,637561.0,16264300.0
2018-04-16,39200,40200,37950,40050,161057,651385.0,16264300.0
2018-04-17,40200,40200,39000,39200,105058,637561.0,16264300.0
2018-04-18,39700,39700,38600,39150,122558,636747.0,16264300.0
2018-04-19,39150,40400,39150,40400,145295,657078.0,16264300.0
2018-04-20,40500,40750,39350,40350,117721,656265.0,16264300.0
2018-04-23,40250,40650,39150,39700,102732,645693.0,16264300.0
2018-04-24,39250,39700,38100,39250,129393,638374.0,16264300.0
2018-04-25,38550,39200,38150,38500,63944,626176.0,16264300.0
2018-04-26,38900,39450,37800,39300,96062,639187.0,16264300.0
2018-04-27,39400,39750,38500,39100,50059,635934.0,16264300.0
2018-04-30,38550,39500,36800,37550,102117,610724.0,16264300.0
2018-05-02,37550,38450,36950,37950,93731,617230.0,16264300.0
2018-05-03,37600,38300,37450,37500,37858,609911.0,16264300.0
2018-05-04,37100,37700,36350,36350,80439,591207.0,16264300.0
2018-05-08,36400,37800,36050,36050,100817,586328.0,16264300.0
2018-05-09,35900,37900,35900,37900,88074,616417.0,16264300.0
2018-05-10,37550,37750,36650,37400,81922,608285.0,16264300.0
2018-05-11,37450,37650,36650,37100,98161,603406.0,16264300.0
2018-05-14,37000,37300,35550,35600,124945,579009.0,16264300.0
2018-05-15,35600,36250,35400,35550,68063,578196.0,16264300.0
2018-05-16,35950,35950,34150,34300,97712,557865.0,16264300.0
2018-05-17,34300,34750,33800,34250,71708,557052.0,16264300.0
2018-05-18,34300,35000,33950,35000,41350,569250.0,16264300.0
2018-05-21,34950,35050,34150,34550,86689,561932.0,16264300.0
2018-05-23,34800,36450,34600,36400,164861,592021.0,16264300.0
2018-05-24,36600,36600,35650,35800,59514,582262.0,16264300.0
2018-05-25,35500,35750,34150,34400,128420,559492.0,16264300.0
2018-05-28,34400,34450,33250,33500,109366,544854.0,16264300.0
2018-05-29,33700,35100,33600,34100,150291,554613.0,16264300.0
2018-05-30,35250,39250,35050,38900,783290,632681.0,16264300.0
2018-05-31,39400,39650,37400,38900,303222,632681.0,16264300.0
2018-06-01,38450,38450,37300,38000,135920,618043.0,16264300.0
2018-06-04,38000,38500,37100,38000,83776,618043.0,16264300.0
2018-06-05,38050,38350,37550,37800,96292,614791.0,16264300.0
2018-06-07,38000,40500,38000,40500,239223,658704.0,16264300.0
2018-06-08,41500,43450,41050,42150,535226,685540.0,16264300.0
2018-06-11,42000,42100,41000,41550,141106,675782.0,16264300.0
2018-06-12,41200,41800,40450,41000,154834,666836.0,16264300.0
2018-06-14,41000,41000,38800,39400,215686,640813.0,16264300.0
2018-06-15,39400,40450,39000,39500,174791,642440.0,16264300.0
2018-06-18,39500,39600,36600,37750,203073,613977.0,16264300.0
2018-06-19,38100,39150,36800,37050,185771,602592.0,16264300.0
2018-06-20,37550,38650,37050,38650,110498,628615.0,16264300.0
2018-06-21,38150,38300,36100,36100,120115,587141.0,16264300.0
2018-06-22,35650,36450,34950,36450,130031,592834.0,16264300.0
2018-06-25,36450,36450,35000,35550,88961,578196.0,16264300.0
2018-06-26,34750,36600,34700,36300,80776,590394.0,16264300.0
2018-06-27,36300,37300,35600,35950,69655,584702.0,16264300.0
2018-06-28,35850,35850,33850,34050,112679,553799.0,16264300.0
2018-06-29,34700,36400,34500,36100,126186,587141.0,16264300.0
2018-07-02,35850,36900,35300,35300,117092,574130.0,16264300.0
2018-07-03,35800,38350,35650,37900,191623,616417.0,16264300.0
2018-07-04,38000,39150,37100,39150,112306,636747.0,16264300.0
2018-07-05,39100,39450,38100,39050,84548,635121.0,16264300.0
2018-07-06,39050,39400,37400,39100,119463,635934.0,16264300.0
2018-07-09,39150,39600,38150,38900,91860,632681.0,16264300.0
2018-07-10,39300,40150,38750,40100,96608,652198.0,16264300.0
2018-07-11,40450,42150,39500,39800,366280,647319.0,16264300.0
2018-07-12,39800,41900,39800,41850,212990,680661.0,16264300.0
2018-07-13,41850,42550,41500,42200,142086,686353.0,16264300.0
2018-07-16,42400,42550,41400,42100,100301,684727.0,16264300.0
2018-07-17,42100,42350,41100,41300,101665,671716.0,16264300.0
2018-07-18,41350,43000,41300,41500,126137,674968.0,16264300.0
2018-07-19,41900,42300,40850,41900,128678,681474.0,16264300.0
2018-07-20,42050,42450,41500,41950,93002,682287.0,16264300.0
2018-07-23,41750,42150,40150,40250,134701,654638.0,16264300.0
2018-07-24,40800,42650,40550,42200,154866,686353.0,16264300.0
2018-07-25,42500,43600,42200,42700,185980,694486.0,16264300.0
2018-07-26,43500,43500,42450,43350,100016,705057.0,16264300.0
2018-07-27,45000,47550,44850,47000,510480,764422.0,16264300.0
2018-07-30,46300,48550,46300,47750,199526,776620.0,16264300.0
2018-07-31,48000,48100,46450,47450,120345,771741.0,16264300.0
2018-08-01,47600,47800,45800,46800,197119,761169.0,16264300.0
2018-08-02,46500,47200,45800,46700,93355,759543.0,16264300.0
2018-08-03,47200,47450,46000,46900,125391,762796.0,16264300.0
2018-08-06,46900,47600,46450,46800,78445,761169.0,16264300.0
2018-08-07,46600,47500,46400,46950,57385,763609.0,16264300.0
2018-08-08,46800,47200,46000,46400,74840,754664.0,16264300.0
2018-08-09,46800,46850,45200,46350,89581,753850.0,16264300.0
2018-08-10,46000,46750,45600,46100,61381,749784.0,16264300.0
2018-08-13,45750,45750,43350,43700,154909,710750.0,16264300.0
2018-08-14,44100,45450,43700,44500,100929,723761.0,16264300.0
2018-08-16,43850,46050,43650,45150,80741,734333.0,16264300.0
2018-08-17,45650,45800,44700,45700,57136,743279.0,16264300.0
2018-08-20,45400,45650,44400,44750,52084,727827.0,16264300.0
2018-08-21,44400,46550,44400,46350,65369,753850.0,16264300.0
2018-08-22,46350,46350,44850,44850,70649,729454.0,16264300.0
2018-08-23,44850,45300,43700,44500,92889,723761.0,16264300.0
2018-08-24,44750,45300,43850,45000,71557,731894.0,16264300.0
2018-08-27,45000,45600,44500,45100,54275,733520.0,16264300.0
2018-08-28,45300,47100,45300,46100,141918,749784.0,16264300.0
2018-08-29,46450,46700,45800,46100,68116,749784.0,16264300.0
2018-08-30,45900,46150,45350,45650,63904,742465.0,16264300.0
2018-08-31,45400,46300,44400,46300,82021,753037.0,16264300.0
2018-09-03,46850,47550,46100,46500,76650,756290.0,16264300.0
2018-09-04,46500,46750,45850,46650,53219,758730.0,16264300.0
2018-09-05,46650,47800,46050,47200,123088,767675.0,16264300.0
2018-09-06,47250,47400,46550,47050,74270,765235.0,16264300.0
2018-09-07,46450,46550,45450,45850,127618,745718.0,16264300.0
2018-09-10,45600,46850,45050,46700,81645,759543.0,16264300.0
2018-09-11,47050,47050,45250,45700,71390,743279.0,16264300.0
2018-09-12,45350,45800,44100,44350,146762,721322.0,16264300.0
2018-09-13,44350,44450,42800,43650,200955,709937.0,16264300.0
2018-09-14,44000,45850,44000,44700,105843,727014.0,16264300.0
2018-09-17,44250,44600,43450,43900,67111,714003.0,16264300.0
2018-09-18,43550,44500,43500,43500,50761,707497.0,16264300.0
2018-09-19,43700,44000,42350,42500,71538,691233.0,16264300.0
2018-09-20,42300,42950,41600,42050,93607,683914.0,16264300.0
2018-09-21,42100,42400,41650,41700,54062,678221.0,16264300.0
2018-09-27,41700,42850,41350,41700,82820,678221.0,16264300.0
2018-09-28,41950,41950,40300,40550,104438,659517.0,16264300.0
2018-10-01,40850,41450,40500,40800,50509,663583.0,16264300.0
2018-10-02,40350,41200,39700,39700,47832,645693.0,16264300.0
2018-10-04,39850,40950,39850,40000,37847,650572.0,16264300.0
2018-10-05,39750,40150,37700,38500,126564,626176.0,16264300.0
2018-10-08,38450,39500,37800,38400,80529,624549.0,16264300.0
2018-10-10,38900,38900,36000,36700,139339,596900.0,16264300.0
2018-10-11,35700,36050,35050,35550,137624,578196.0,16264300.0
2018-10-12,35000,36200,35000,36150,105783,587954.0,16264300.0
2018-10-15,36250,36250,34950,36050,87967,586328.0,16264300.0
2018-10-16,35950,37050,35950,36700,68268,596900.0,16264300.0
2018-10-17,37050,37800,36750,37500,53080,609911.0,16264300.0
2018-10-18,37500,37500,36200,36500,55309,593647.0,16264300.0
2018-10-19,35850,36900,35850,36350,64654,591207.0,16264300.0
2018-10-22,36300,37150,36000,36900,41362,600153.0,16264300.0
2018-10-23,37100,37350,35250,35450,61830,576569.0,16264300.0
2018-10-24,36300,36300,35200,35450,69796,576569.0,16264300.0
2018-10-25,34800,36000,34200,35800,97757,582262.0,16264300.0
2018-10-26,35800,36350,34750,36150,86396,587954.0,16264300.0
2018-10-29,36100,36800,32500,34300,151217,557865.0,16264300.0
2018-10-30,34450,37450,33850,37100,253435,603406.0,16264300.0
2018-10-31,37250,40200,37150,39450,156658,641627.0,16264300.0
2018-11-01,39450,39450,37500,37900,143500,616417.0,16264300.0
2018-11-02,38100,38750,37250,38650,134835,628615.0,16264300.0
2018-11-05,37900,38300,37000,37850,125188,615604.0,16264300.0
2018-11-06,37900,38650,37550,38400,67474,624549.0,16264300.0
2018-11-07,38500,39250,38050,38250,89761,622109.0,16264300.0
2018-11-08,38600,40300,38300,38700,117638,629428.0,16264300.0
2018-11-09,38700,39450,38300,39050,63478,635121.0,16264300.0
2018-11-12,39200,39350,38100,38150,52461,620483.0,16264300.0
2018-11-13,37500,38350,36600,37950,78587,617230.0,16264300.0
2018-11-14,37500,37950,36900,36950,65790,600966.0,16264300.0
2018-11-15,36950,38000,36700,37950,58908,617230.0,16264300.0
2018-11-16,38200,38250,36950,37350,61646,607472.0,16264300.0
2018-11-19,37000,37400,36700,37300,56158,606658.0,16264300.0
2018-11-20,36550,36750,35900,35900,69275,583888.0,16264300.0
2018-11-21,35500,36400,35250,36400,51398,592021.0,16264300.0
2018-11-22,36050,36350,35550,36000,37318,585515.0,16264300.0
2018-11-23,35550,36150,34550,34550,68134,561932.0,16264300.0
2018-11-26,34800,35500,34700,35150,44031,571690.0,16264300.0
2018-11-27,35350,35750,34500,35350,59000,574943.0,16264300.0
2018-11-28,35800,36200,35250,36200,41347,588768.0,16264300.0
2018-11-29,36650,37050,35950,36400,61754,592021.0,16264300.0
2018-11-30,36000,36700,35850,36500,58797,593647.0,16264300.0
2018-12-03,36750,37000,36300,36750,92730,597713.0,16264300.0
2018-12-04,36650,37000,36050,36500,44616,593647.0,16264300.0
2018-12-05,35750,36400,35550,36200,33639,588768.0,16264300.0
2018-12-06,35750,36150,34700,34800,67343,565998.0,16264300.0
2018-12-07,34900,35550,34850,35400,43230,575756.0,16264300.0
2018-12-10,34900,34900,33600,33800,97373,549733.0,16264300.0
2018-12-11,34400,34600,33350,33550,49452,545667.0,16264300.0
2018-12-12,33400,35100,33400,35100,35883,570877.0,16264300.0
2018-12-13,34800,35400,34400,35300,63317,574130.0,16264300.0
2018-12-14,35500,35500,33900,34000,51762,552986.0,16264300.0
2018-12-17,34100,34600,34000,34350,33651,558679.0,16264300.0
2018-12-18,33850,34650,33750,34500,59723,561118.0,16264300.0
2018-12-19,34600,35000,34100,34500,32038,561118.0,16264300.0
2018-12-20,33800,34000,33200,33250,55585,540788.0,16264300.0
