테라젠이텍스(066700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-01-26,3500,3585,3350,3450,299342,30705.0,8900000.0
2006-01-27,3490,3750,3490,3720,247959,33108.0,8900000.0
2006-01-31,3700,3980,3650,3760,257157,33464.0,8900000.0
2006-02-01,3760,3840,3380,3435,214967,30572.0,8900000.0
2006-02-02,3610,3610,3250,3430,168650,30527.0,8900000.0
2006-02-03,3260,3380,3205,3300,108714,29370.0,8900000.0
2006-02-06,3225,3400,3100,3330,112884,29637.0,8900000.0
2006-02-07,3305,3450,3305,3360,129002,29904.0,8900000.0
2006-02-08,3360,3475,3340,3350,116155,29815.0,8900000.0
2006-02-09,3445,3450,3300,3345,95413,29770.0,8900000.0
2006-02-10,3345,3555,3330,3525,139380,31372.0,8900000.0
2006-02-13,3510,3685,3430,3590,156621,31951.0,8900000.0
2006-02-14,3590,3670,3415,3530,77221,31417.0,8900000.0
2006-02-15,3425,3485,3125,3180,474213,28302.0,8900000.0
2006-02-16,3165,3245,3110,3195,151435,28436.0,8900000.0
2006-02-17,3175,3290,2960,3000,274398,26700.0,8900000.0
2006-02-20,2980,3030,2910,2960,170737,26344.0,8900000.0
2006-02-21,2920,2995,2910,2985,277579,26566.0,8900000.0
2006-02-22,3000,3040,2870,2950,191213,26255.0,8900000.0
2006-02-23,2960,3045,2905,2980,364451,26522.0,8900000.0
2006-02-24,2980,3105,2925,2945,383895,26210.0,8900000.0
2006-02-27,2910,2990,2820,2935,226114,26122.0,8900000.0
2006-02-28,2935,2980,2870,2890,188959,25721.0,8900000.0
2006-03-02,2870,2915,2820,2825,104226,25142.0,8900000.0
2006-03-03,2820,2860,2800,2835,96333,25232.0,8900000.0
2006-03-06,2840,2955,2840,2930,113887,26077.0,8900000.0
2006-03-07,2935,2950,2860,2880,128080,25632.0,8900000.0
2006-03-08,2855,2925,2855,2880,139770,25632.0,8900000.0
2006-03-09,2875,2945,2875,2925,159709,26032.0,8900000.0
2006-03-10,2935,3360,2895,3350,1231747,29815.0,8900000.0
2006-03-13,3390,3390,3205,3340,392957,29726.0,8900000.0
2006-03-14,3350,3840,3350,3665,1075591,32618.0,8900000.0
2006-03-15,3700,3770,3540,3650,293579,32485.0,8900000.0
2006-03-16,3690,3695,3110,3305,251546,29414.0,8900000.0
2006-03-17,3220,3345,3180,3210,118625,28569.0,8900000.0
2006-03-20,3110,3450,3110,3450,192705,30705.0,8900000.0
2006-03-21,3405,3540,3360,3510,77630,31239.0,8900000.0
2006-03-22,3550,3550,3365,3385,168258,30126.0,8900000.0
2006-03-23,3360,3785,3360,3390,353785,30171.0,8900000.0
2006-03-24,3460,3550,3330,3430,86528,30527.0,8900000.0
2006-03-27,3430,3700,3390,3630,260013,32307.0,8900000.0
2006-03-28,3550,3690,3475,3520,341198,31328.0,8900000.0
2006-03-29,3500,3550,3330,3340,244816,29726.0,8900000.0
2006-03-30,3355,3400,3320,3375,133220,30038.0,8900000.0
2006-03-31,3375,3380,3180,3235,272347,28792.0,8900000.0
2006-04-03,3245,3330,3240,3250,111810,28925.0,8900000.0
2006-04-04,3230,3290,3190,3245,122942,28880.0,8900000.0
2006-04-05,3265,3290,3230,3265,109728,29058.0,8900000.0
2006-04-06,3265,3415,3265,3320,169487,29548.0,8900000.0
2006-04-07,3360,3675,3350,3485,365151,31016.0,8900000.0
2006-04-10,3495,3495,3365,3385,173970,30126.0,8900000.0
2006-04-11,3375,3475,3330,3470,236870,30883.0,8900000.0
2006-04-12,3440,3635,3440,3560,250966,31684.0,8900000.0
2006-04-13,3550,3800,3470,3750,380249,33375.0,8900000.0
2006-04-14,3810,3870,3665,3740,345599,33286.0,8900000.0
2006-04-17,3740,3790,3675,3700,176811,32930.0,8900000.0
2006-04-18,3710,3790,3590,3600,170370,32040.0,8900000.0
2006-04-19,3610,3670,3530,3570,140802,31773.0,8900000.0
2006-04-20,3630,3740,3520,3730,207070,33197.0,8900000.0
2006-04-21,3780,3820,3650,3670,152715,32663.0,8900000.0
2006-04-24,3660,3660,3500,3500,125149,31150.0,8900000.0
2006-04-25,3450,3600,3320,3380,165838,30082.0,8900000.0
2006-04-26,3310,3425,3300,3320,115467,29548.0,8900000.0
2006-04-27,3320,3400,3305,3305,45132,29414.0,8900000.0
2006-04-28,3250,3320,3040,3250,69869,28925.0,8900000.0
2006-05-02,3350,3645,3245,3485,78095,31016.0,8900000.0
2006-05-03,3550,3550,3350,3370,50077,29993.0,8900000.0
2006-05-04,3410,3535,3370,3450,72598,30705.0,8900000.0
2006-05-08,3470,3600,3445,3590,93135,31951.0,8900000.0
2006-05-09,3590,3590,3365,3385,50805,30126.0,8900000.0
2006-05-10,3385,3385,3215,3245,64590,28880.0,8900000.0
2006-05-11,3185,3330,3185,3250,58318,28925.0,8900000.0
2006-05-12,3250,3300,3120,3165,48314,28168.0,8900000.0
2006-05-15,3250,3250,3150,3205,23359,28524.0,8900000.0
2006-05-16,3190,3390,3145,3145,54966,27990.0,8900000.0
2006-05-17,3180,3240,3120,3150,39793,28035.0,8900000.0
2006-05-18,3160,3160,2990,3005,78348,26744.0,8900000.0
2006-05-19,3005,3105,2950,3100,61557,27590.0,8900000.0
2006-05-22,3055,3200,3050,3100,30886,27590.0,8900000.0
2006-05-23,3060,3150,3060,3135,16819,27902.0,8900000.0
2006-05-24,3200,3200,3060,3090,25394,27501.0,8900000.0
2006-05-25,3160,3170,3065,3100,25412,27590.0,8900000.0
2006-05-26,3035,3140,3035,3060,35025,27234.0,8900000.0
2006-05-29,3120,3310,3120,3150,31602,28035.0,8900000.0
2006-05-30,3230,3230,3100,3190,31000,28391.0,8900000.0
2006-06-01,3220,3220,3125,3125,22214,27812.0,8900000.0
2006-06-02,3125,3200,3060,3085,45975,27456.0,8900000.0
2006-06-05,3145,3145,3045,3080,15784,27412.0,8900000.0
2006-06-07,3015,3110,2800,2870,65032,25543.0,8900000.0
2006-06-08,2880,2890,2650,2870,21674,25543.0,8900000.0
2006-06-09,2830,2980,2830,2925,16940,26032.0,8900000.0
2006-06-12,2875,2940,2870,2920,22340,25988.0,8900000.0
2006-06-13,2905,2905,2840,2885,21553,25676.0,8900000.0
2006-06-14,2770,2920,2770,2880,26806,25632.0,8900000.0
2006-06-15,2850,2920,2850,2905,32628,25854.0,8900000.0
2006-06-16,2940,2975,2900,2970,21725,26433.0,8900000.0
2006-06-19,2935,2970,2875,2905,14312,25854.0,8900000.0
2006-06-20,2935,2935,2830,2830,14652,25187.0,8900000.0
2006-06-21,2930,2930,2850,2900,13511,25810.0,8900000.0
2006-06-22,2860,2920,2860,2875,7858,25588.0,8900000.0
2006-06-23,2805,2890,2805,2880,16699,25632.0,8900000.0
2006-06-26,2880,2885,2850,2870,14284,25543.0,8900000.0
2006-06-27,2910,2910,2810,2850,20217,25365.0,8900000.0
2006-06-28,2850,2850,2740,2830,12342,25187.0,8900000.0
2006-06-29,2835,3060,2740,2940,117329,26166.0,8900000.0
2006-06-30,2940,2975,2880,2940,46848,26166.0,8900000.0
2006-07-03,2930,2970,2910,2920,28564,25988.0,8900000.0
2006-07-04,2930,2940,2880,2880,8443,25632.0,8900000.0
2006-07-05,2820,3185,2820,3010,63545,26789.0,8900000.0
2006-07-06,3075,3075,2930,2980,13479,26522.0,8900000.0
2006-07-07,2910,3000,2910,2940,17935,26166.0,8900000.0
2006-07-10,3090,3380,3050,3075,270194,27368.0,8900000.0
2006-07-11,3070,3100,2990,3035,46651,27012.0,8900000.0
2006-07-12,3000,3095,2975,3010,45046,26789.0,8900000.0
2006-07-13,2945,3075,2945,3020,44831,26878.0,8900000.0
2006-07-14,3020,3280,2980,3170,108442,28213.0,8900000.0
2006-07-18,3200,3250,3050,3105,62362,27634.0,8900000.0
2006-07-19,3105,3245,3100,3240,65575,28836.0,8900000.0
2006-07-20,3300,3300,3210,3225,47026,28702.0,8900000.0
2006-07-21,3160,3250,3140,3215,22939,28614.0,8900000.0
2006-07-24,3240,3240,3070,3070,16305,27323.0,8900000.0
2006-07-25,3045,3155,3045,3130,18406,27857.0,8900000.0
2006-07-26,3100,3165,3055,3055,27256,27190.0,8900000.0
2006-07-27,3010,3130,3000,3055,31171,27190.0,8900000.0
2006-07-28,3015,3050,2980,2980,24875,26522.0,8900000.0
2006-07-31,2985,3010,2950,2950,20196,26255.0,8900000.0
2006-08-01,2955,3010,2945,2950,32934,26255.0,8900000.0
2006-08-02,2950,2990,2940,2970,9296,26433.0,8900000.0
2006-08-03,2955,2985,2940,2965,13439,26388.0,8900000.0
2006-08-04,2980,2995,2870,2940,17433,26166.0,8900000.0
2006-08-07,2900,2940,2850,2870,14562,25543.0,8900000.0
2006-08-08,2815,2940,2815,2900,10999,25810.0,8900000.0
2006-08-09,2930,2930,2845,2900,6925,25810.0,8900000.0
2006-08-10,2905,2980,2845,2930,8670,26077.0,8900000.0
2006-08-11,2930,3355,2870,3050,56510,27145.0,8900000.0
2006-08-14,3095,3100,2980,3065,7437,27278.0,8900000.0
2006-08-16,3035,3085,2905,3025,58056,26922.0,8900000.0
2006-08-17,2950,3060,2930,2980,35971,26522.0,8900000.0
2006-08-18,2960,3045,2950,2960,14484,26344.0,8900000.0
2006-08-21,2920,3000,2905,2930,12714,26077.0,8900000.0
2006-08-22,2910,3000,2880,2980,31460,26522.0,8900000.0
2006-08-23,2990,2990,2855,2950,17721,26255.0,8900000.0
2006-08-24,2950,2970,2875,2880,19967,25632.0,8900000.0
2006-08-25,2900,2940,2820,2860,22511,25454.0,8900000.0
2006-08-28,2835,2900,2825,2850,18485,25365.0,8900000.0
2006-08-29,2805,2880,2785,2835,44447,25232.0,8900000.0
2006-08-30,2810,2925,2800,2830,28727,25187.0,8900000.0
2006-08-31,2830,2940,2815,2865,30598,25498.0,8900000.0
2006-09-01,2930,2930,2820,2860,15006,25454.0,8900000.0
2006-09-04,2890,2900,2830,2850,35882,25365.0,8900000.0
2006-09-05,2825,2880,2825,2850,26654,25365.0,8900000.0
2006-09-06,2885,2890,2840,2840,10395,25276.0,8900000.0
2006-09-07,2855,2870,2820,2855,13408,25410.0,8900000.0
2006-09-08,2815,2855,2815,2845,11827,25320.0,8900000.0
2006-09-11,2880,2890,2820,2890,23114,25721.0,8900000.0
2006-09-12,2890,2900,2460,2900,42345,25810.0,8900000.0
2006-09-13,2905,2905,2835,2865,16895,25498.0,8900000.0
2006-09-14,2860,2895,2800,2845,30482,25320.0,8900000.0
2006-09-15,2840,2865,2810,2810,18376,25009.0,8900000.0
2006-09-18,2815,2885,2800,2805,24311,24964.0,8900000.0
2006-09-19,2810,3000,2805,2870,56513,25543.0,8900000.0
2006-09-20,2885,2970,2810,2870,13562,25543.0,8900000.0
2006-09-21,2830,2925,2830,2880,26781,25632.0,8900000.0
2006-09-22,2830,2925,2790,2890,42174,25721.0,8900000.0
2006-09-25,2905,2990,2855,2925,26134,26032.0,8900000.0
2006-09-26,2985,3105,2910,2985,111394,26566.0,8900000.0
2006-09-27,3000,3365,2990,3185,442192,28346.0,8900000.0
2006-09-28,3200,3345,3200,3310,232763,29459.0,8900000.0
2006-09-29,3335,3335,3110,3130,199926,27857.0,8900000.0
2006-10-02,3080,3595,3080,3540,680081,31506.0,8900000.0
2006-10-04,3555,3965,3545,3735,444480,33242.0,8900000.0
2006-10-09,3750,3870,3175,3405,400343,30304.0,8900000.0
2006-10-10,3580,3690,3440,3535,261960,31462.0,8900000.0
2006-10-11,3450,3785,3380,3665,203067,32618.0,8900000.0
2006-10-12,3700,4195,3610,4195,470419,37336.0,8900000.0
2006-10-13,4305,4590,4240,4420,495075,39338.0,8900000.0
2006-10-16,4405,4495,4100,4240,308989,37736.0,8900000.0
2006-10-17,4240,4420,3990,4420,293284,39338.0,8900000.0
2006-10-18,4500,4630,4450,4460,228501,39694.0,8900000.0
2006-10-19,4465,4540,4270,4330,149502,38537.0,8900000.0
2006-10-20,4340,4470,4220,4390,243644,39071.0,8900000.0
2006-10-23,4410,4410,4170,4390,214855,42213.0,9615820.0
2006-10-24,4350,4920,4320,4765,233334,45819.0,9615820.0
2006-10-25,4785,4895,4600,4720,174308,45387.0,9615820.0
2006-10-26,4700,4825,4680,4715,174527,45339.0,9615820.0
2006-10-27,4720,4730,4410,4620,185553,44425.0,9615820.0
2006-10-30,4500,4750,4200,4750,190184,45675.0,9615820.0
2006-10-31,4800,4825,4695,4730,138568,45483.0,9615820.0
2006-11-01,4790,4790,4685,4700,88605,45194.0,9615820.0
2006-11-02,4755,4770,4620,4740,108916,45579.0,9615820.0
2006-11-03,4750,4980,4750,4780,258838,45964.0,9615820.0
2006-11-06,4750,4850,4300,4800,277218,46156.0,9615820.0
2006-11-07,4750,4845,4750,4800,117510,46156.0,9615820.0
2006-11-08,4820,4880,4760,4850,244203,46637.0,9615820.0
2006-11-09,4855,4970,4630,4700,142046,45194.0,9615820.0
2006-11-10,4610,4780,4010,4340,146200,41733.0,9615820.0
2006-11-13,4210,4380,4000,4220,149721,40579.0,9615820.0
2006-11-14,4185,4290,4050,4170,101426,40098.0,9615820.0
2006-11-15,4080,4195,3850,3960,202134,38079.0,9615820.0
2006-11-16,3975,4400,3910,4300,225617,41348.0,9615820.0
2006-11-17,4255,4360,4110,4225,50846,40627.0,9615820.0
2006-11-20,4150,4360,4150,4200,51667,40386.0,9615820.0
2006-11-21,4135,4340,4035,4235,58668,40723.0,9615820.0
2006-11-22,4235,4350,4160,4160,66912,40002.0,9615820.0
2006-11-23,4165,4320,4165,4300,77439,41348.0,9615820.0
2006-11-24,4240,4360,4240,4300,38070,41348.0,9615820.0
2006-11-27,4305,4420,4250,4410,131869,42406.0,9615820.0
2006-11-28,4460,4460,4325,4395,47432,42262.0,9615820.0
2006-11-29,4400,4450,4300,4355,34204,41877.0,9615820.0
2006-11-30,4300,4400,4290,4330,39226,41637.0,9615820.0
2006-12-01,3955,4300,3955,4150,54550,39906.0,9615820.0
2006-12-04,4050,4230,4050,4095,28182,39377.0,9615820.0
2006-12-05,4070,4180,3970,4100,29101,39425.0,9615820.0
2006-12-06,4060,4090,3600,4000,101201,38463.0,9615820.0
2006-12-07,4000,4050,3800,3800,24618,36540.0,9615820.0
2006-12-08,3745,3860,3640,3695,54294,35530.0,9615820.0
2006-12-11,3605,3700,3560,3565,36203,34280.0,9615820.0
2006-12-12,3510,3630,3200,3340,71960,32117.0,9615820.0
2006-12-13,3330,3480,3165,3410,60504,32790.0,9615820.0
2006-12-14,3470,3550,3365,3550,54983,34136.0,9615820.0
2006-12-15,3530,3900,3530,3850,87962,37021.0,9615820.0
2006-12-18,3890,4280,3890,4220,119827,40579.0,9615820.0
2006-12-19,4075,4345,4000,4005,114261,38511.0,9615820.0
2006-12-20,4075,4140,3970,4020,43780,38656.0,9615820.0
2006-12-21,4000,4190,3860,3900,77552,37502.0,9615820.0
2006-12-22,3850,4060,3850,3920,40603,37694.0,9615820.0
2006-12-26,3860,3950,3660,3825,48147,36781.0,9615820.0
2006-12-27,3825,3935,3800,3840,22864,36925.0,9615820.0
2006-12-28,3950,3950,3810,3910,37344,37598.0,9615820.0
2007-01-02,3970,4300,3970,4225,163959,40627.0,9615820.0
2007-01-03,4200,4270,4175,4210,95455,40483.0,9615820.0
2007-01-04,4280,4550,4210,4430,618925,42598.0,9615820.0
2007-01-05,4320,4455,4000,4320,214731,41540.0,9615820.0
2007-01-08,4395,4395,4290,4290,97774,41252.0,9615820.0
2007-01-09,4180,4340,4120,4300,60957,41348.0,9615820.0
2007-01-10,4240,4345,4150,4305,71357,41396.0,9615820.0
2007-01-11,4380,4420,4330,4385,100218,42165.0,9615820.0
2007-01-12,4480,4480,4305,4415,66861,42454.0,9615820.0
2007-01-15,4420,4525,4315,4390,41902,42213.0,9615820.0
2007-01-16,4330,4465,4330,4360,46012,41925.0,9615820.0
2007-01-17,4300,4400,4250,4365,28397,41973.0,9615820.0
2007-01-18,4370,4370,4275,4345,20799,41781.0,9615820.0
2007-01-19,4210,4390,4190,4220,38094,40579.0,9615820.0
2007-01-22,4190,4190,4075,4170,39978,40098.0,9615820.0
2007-01-23,4150,4275,4130,4275,56823,41108.0,9615820.0
2007-01-24,4185,4315,4125,4280,42855,41156.0,9615820.0
2007-01-25,4240,4320,4240,4240,22113,40771.0,9615820.0
2007-01-26,4020,4170,3980,4055,70446,38992.0,9615820.0
2007-01-29,3905,4100,3890,4020,32182,38656.0,9615820.0
2007-01-30,3915,4200,3915,4200,29411,40607.0,9668414.0
2007-01-31,4230,4315,4075,4245,63634,41042.0,9668414.0
2007-02-01,4255,4290,4100,4145,33755,40076.0,9668414.0
2007-02-02,4290,4290,4060,4175,23095,40366.0,9668414.0
2007-02-05,4100,4230,4020,4020,48100,38867.0,9668414.0
2007-02-06,3915,4095,3915,3960,39065,38287.0,9668414.0
2007-02-07,3960,3970,3700,3950,85619,38190.0,9668414.0
2007-02-08,3950,4030,3845,3935,43806,38045.0,9668414.0
2007-02-09,4020,4020,3880,4010,29560,38770.0,9668414.0
2007-02-12,3900,4055,3900,4010,10793,38770.0,9668414.0
2007-02-13,4040,4100,3915,3985,10807,38529.0,9668414.0
2007-02-14,3940,4070,3850,3990,18224,38577.0,9668414.0
2007-02-15,3950,4060,3950,4050,8562,39157.0,9668414.0
2007-02-16,4120,4120,3920,3950,7675,38190.0,9668414.0
2007-02-20,3875,3995,3865,3950,7097,38190.0,9668414.0
2007-02-21,3805,3950,3610,3950,26889,38190.0,9668414.0
2007-02-22,3965,3975,3800,3900,10141,37707.0,9668414.0
2007-02-23,3820,3945,3820,3935,29034,38045.0,9668414.0
2007-02-26,3980,3980,3725,3725,16723,36015.0,9668414.0
2007-02-27,3730,4200,3730,3925,5794,37949.0,9668414.0
2007-02-28,3925,3925,3690,3890,6364,37610.0,9668414.0
2007-03-02,3730,3945,3730,3850,10006,37223.0,9668414.0
2007-03-05,3710,3900,3710,3875,3645,37465.0,9668414.0
2007-03-06,3900,3920,3775,3870,16046,37417.0,9668414.0
2007-03-07,3820,3880,3770,3825,13536,36982.0,9668414.0
2007-03-08,3750,4190,3750,3995,54568,38625.0,9668414.0
2007-03-09,4000,4420,4000,4220,332358,40801.0,9668414.0
2007-03-12,4255,4380,4135,4270,113221,41284.0,9668414.0
2007-03-13,4340,4340,4055,4220,67966,40801.0,9668414.0
2007-03-14,3990,4220,3990,4150,47724,40124.0,9668414.0
2007-03-15,4090,4200,4030,4130,16439,39931.0,9668414.0
2007-03-16,4075,4170,4050,4120,18212,39834.0,9668414.0
2007-03-19,4120,4170,4030,4120,12840,39834.0,9668414.0
2007-03-20,4070,4120,4040,4120,40712,39834.0,9668414.0
2007-03-21,4180,4260,4100,4200,65078,40607.0,9668414.0
2007-03-22,4200,4330,4180,4235,36864,40946.0,9668414.0
2007-03-23,4300,4300,4160,4190,24597,40511.0,9668414.0
2007-03-26,4005,4250,4005,4185,43767,40462.0,9668414.0
2007-03-27,4120,4320,4120,4300,60698,41574.0,9668414.0
2007-03-28,4385,4385,4215,4300,42749,41574.0,9668414.0
2007-03-29,4230,4360,4170,4290,41854,41477.0,9668414.0
2007-03-30,4335,4335,4185,4270,14362,41284.0,9668414.0
2007-04-02,4280,4300,4150,4195,34173,40559.0,9668414.0
2007-04-03,4195,4250,4000,4150,39905,40124.0,9668414.0
2007-04-04,4000,4130,4000,4080,18289,39447.0,9668414.0
2007-04-05,4030,4100,3995,4075,31407,39399.0,9668414.0
2007-04-06,4075,4095,4000,4060,17132,39254.0,9668414.0
2007-04-09,4060,4060,3995,4040,16811,39060.0,9668414.0
2007-04-10,4290,4290,3995,4015,33206,38819.0,9668414.0
2007-04-11,4005,4070,3850,4045,12861,39109.0,9668414.0
2007-04-12,4040,4045,3910,3980,39128,38480.0,9668414.0
2007-04-13,3925,4070,3925,3975,14977,38432.0,9668414.0
2007-04-16,4020,4095,3890,3975,20999,38432.0,9668414.0
2007-04-17,4100,4100,3945,4030,25504,38964.0,9668414.0
2007-04-18,4100,4240,4055,4170,23550,40317.0,9668414.0
2007-04-19,4170,4300,3990,4075,21938,39399.0,9668414.0
2007-04-20,4075,4120,3935,4085,45928,39495.0,9668414.0
2007-04-23,4270,4270,4085,4185,62240,40462.0,9668414.0
2007-04-24,4120,4235,4080,4080,47659,39447.0,9668414.0
2007-04-25,4125,4150,3910,3910,41756,37803.0,9668414.0
2007-04-26,3930,4025,3900,3910,22880,37803.0,9668414.0
2007-04-27,4070,4070,3870,3975,14897,38432.0,9668414.0
2007-04-30,3910,3965,3790,3790,15634,36643.0,9668414.0
2007-05-02,3865,3865,3810,3840,11345,37127.0,9668414.0
2007-05-03,3820,4030,3820,3990,13595,38577.0,9668414.0
2007-05-04,4070,4070,3900,3955,9394,38239.0,9668414.0
2007-05-07,3955,4030,3955,3980,41131,38480.0,9668414.0
2007-05-08,3930,4000,3830,3890,11454,37610.0,9668414.0
2007-05-09,3950,3950,3800,3900,25454,37707.0,9668414.0
2007-05-10,3900,3900,3750,3810,28308,36837.0,9668414.0
2007-05-11,3700,3980,3700,3980,28511,38480.0,9668414.0
2007-05-14,4020,4100,4000,4070,294748,39350.0,9668414.0
2007-05-15,4140,4305,4080,4100,92276,39640.0,9668414.0
2007-05-16,4175,4175,4000,4140,39226,40027.0,9668414.0
2007-05-17,4140,4160,3990,4040,33715,39060.0,9668414.0
2007-05-18,4130,4130,3950,4030,15689,38964.0,9668414.0
2007-05-21,4060,4150,3980,4150,86121,40124.0,9668414.0
2007-05-22,4170,4190,4080,4145,61419,40076.0,9668414.0
2007-05-23,4165,4190,4040,4115,32711,43248.0,10509928.0
2007-05-25,4050,4145,4010,4065,48841,42723.0,10509928.0
2007-05-28,4070,4220,4070,4220,67357,44352.0,10509928.0
2007-05-29,4280,4280,4100,4240,38695,44562.0,10509928.0
2007-05-30,4250,4250,4080,4190,39298,44037.0,10509928.0
2007-05-31,4230,4250,4145,4160,58228,43721.0,10509928.0
2007-06-01,4240,4780,4200,4780,355091,50237.0,10509928.0
2007-06-04,5490,5490,5200,5490,558796,57700.0,10509928.0
2007-06-05,5380,5800,4890,4990,420350,52445.0,10509928.0
2007-06-07,4990,5080,4580,4615,283351,48503.0,10509928.0
2007-06-08,4645,4790,4615,4705,250461,49449.0,10509928.0
2007-06-11,4660,4685,4500,4560,150232,47925.0,10509928.0
2007-06-12,4690,4690,4540,4635,66662,48714.0,10509928.0
2007-06-13,4635,4650,4490,4525,70961,47557.0,10509928.0
2007-06-14,4525,4570,4350,4350,106706,45718.0,10509928.0
2007-06-15,4320,4495,4200,4490,125117,47190.0,10509928.0
2007-06-18,4590,4590,4350,4420,86275,50018.0,11316379.0
2007-06-19,4520,4520,4200,4210,66183,47642.0,11316379.0
2007-06-20,4130,4330,4005,4170,72970,47189.0,11316379.0
2007-06-21,4170,4170,3900,4005,101230,45322.0,11316379.0
2007-06-22,4035,4500,4000,4150,146234,46963.0,11316379.0
2007-06-25,4090,4360,4070,4175,44480,47246.0,11316379.0
2007-06-26,4070,4240,4005,4190,79274,47416.0,11316379.0
2007-06-27,4090,4200,4025,4095,56173,46341.0,11316379.0
2007-06-28,4140,4330,4100,4215,67623,47699.0,11316379.0
2007-06-29,4290,4290,4170,4270,30339,48321.0,11316379.0
2007-07-02,4215,4280,4085,4150,50057,46963.0,11316379.0
2007-07-03,4150,4480,4100,4370,102034,49453.0,11316379.0
2007-07-04,4370,4730,4365,4700,150711,53187.0,11316379.0
2007-07-05,4780,4800,4460,4690,78907,53074.0,11316379.0
2007-07-06,4600,4745,4325,4550,72932,51490.0,11316379.0
2007-07-09,4680,4680,4350,4480,26254,50697.0,11316379.0
2007-07-10,4630,4630,4310,4570,34431,51716.0,11316379.0
2007-07-11,4600,4600,4450,4500,4459,50924.0,11316379.0
2007-07-12,4540,4630,4500,4560,55351,51603.0,11316379.0
2007-07-13,4670,4670,4400,4500,35398,50924.0,11316379.0
2007-07-16,4500,4600,4470,4530,68429,51263.0,11316379.0
2007-07-18,4960,5080,4700,4890,181691,55337.0,11316379.0
2007-07-19,4890,4890,4510,4800,57739,54319.0,11316379.0
2007-07-20,4700,4850,4500,4610,70795,52169.0,11316379.0
2007-07-23,4630,4650,4420,4585,91693,51886.0,11316379.0
2007-07-24,4505,4650,4310,4455,58938,50414.0,11316379.0
2007-07-25,4540,4540,4290,4380,18990,49566.0,11316379.0
2007-07-26,4305,4380,4230,4330,46385,49000.0,11316379.0
2007-07-27,4340,4340,4055,4270,31876,48321.0,11316379.0
2007-07-30,4350,4350,4135,4210,45896,47642.0,11316379.0
2007-07-31,4225,4375,4220,4300,26751,48660.0,11316379.0
2007-08-01,4225,4335,4160,4300,16824,48660.0,11316379.0
2007-08-02,4305,4380,4200,4320,15783,48887.0,11316379.0
2007-08-03,4330,4410,4230,4300,28661,48660.0,11316379.0
2007-08-06,4310,4310,4155,4280,40978,48434.0,11316379.0
2007-08-07,4190,4340,4095,4135,54007,46793.0,11316379.0
2007-08-08,4160,4220,4080,4195,43088,47472.0,11316379.0
2007-08-09,4200,4280,4085,4280,62165,48434.0,11316379.0
2007-08-10,4280,4280,4180,4275,45951,48378.0,11316379.0
2007-08-13,4490,4550,4285,4400,164981,49792.0,11316379.0
2007-08-14,4430,4470,4330,4385,34330,49622.0,11316379.0
2007-08-16,4005,4420,4005,4100,39215,46397.0,11316379.0
2007-08-17,4240,4250,4010,4100,31742,46397.0,11316379.0
