테크윙(089030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-23,13750,14000,13650,13900,145082,250919.0,18051691.0
2016-12-26,13900,14050,13650,13650,128306,246406.0,18051691.0
2016-12-27,13700,14050,13500,13900,140509,250919.0,18051691.0
2016-12-28,13900,13900,13600,13700,110941,247749.0,18083869.0
2016-12-29,13700,13800,13550,13800,137996,249557.0,18083869.0
2017-01-02,13850,14300,13800,14250,392140,257695.0,18083869.0
2017-01-03,14300,14450,14050,14150,328506,255887.0,18083869.0
2017-01-04,14050,14100,13600,13650,236774,246845.0,18083869.0
2017-01-05,13850,14200,13650,13800,319634,249557.0,18083869.0
2017-01-06,13700,14200,13550,13950,298999,252270.0,18083869.0
2017-01-09,13800,13950,13650,13700,135629,247749.0,18083869.0
2017-01-10,13700,13700,13250,13450,199844,243228.0,18083869.0
2017-01-11,13600,14200,13600,13950,326390,252270.0,18083869.0
2017-01-12,13950,14200,13650,13650,167793,246845.0,18083869.0
2017-01-13,13700,14000,13400,13550,162250,245036.0,18083869.0
2017-01-16,13550,13800,13350,13450,155726,243228.0,18083869.0
2017-01-17,13550,13650,13350,13450,77645,243228.0,18083869.0
2017-01-18,13400,13800,13250,13800,132726,249557.0,18083869.0
2017-01-19,13800,13950,13550,13550,78896,245036.0,18083869.0
2017-01-20,13500,13600,13250,13350,141912,241420.0,18083869.0
2017-01-23,13350,13800,13250,13350,151885,241420.0,18083869.0
2017-01-24,13350,13650,13350,13450,99808,243228.0,18083869.0
2017-01-25,13450,13650,13300,13350,85085,241420.0,18083869.0
2017-01-26,13400,13600,13300,13500,102599,244132.0,18083869.0
2017-01-31,13600,13650,13350,13500,58978,244132.0,18083869.0
2017-02-01,13550,13850,13500,13700,112619,247749.0,18083869.0
2017-02-02,13700,13700,13150,13150,201396,237803.0,18083869.0
2017-02-03,13100,13250,13000,13200,133272,238707.0,18083869.0
2017-02-06,13150,13300,12800,12850,101630,232378.0,18083869.0
2017-02-07,12850,13000,12300,12500,174087,226048.0,18083869.0
2017-02-08,12700,12900,12500,12650,52459,228761.0,18083869.0
2017-02-09,12650,12900,12600,12650,59665,228761.0,18083869.0
2017-02-10,12750,13000,12700,12750,88757,230569.0,18083869.0
2017-02-13,12700,12900,12500,12600,52721,227857.0,18083869.0
2017-02-14,12600,12750,12450,12600,53237,227857.0,18083869.0
2017-02-15,12600,12650,12300,12400,104116,224240.0,18083869.0
2017-02-16,12400,12900,12350,12800,105898,231474.0,18083869.0
2017-02-17,12750,12850,12650,12750,53955,230569.0,18083869.0
2017-02-20,12750,12950,12700,12900,80844,233282.0,18083869.0
2017-02-21,12800,12950,12700,12950,72105,234186.0,18083869.0
2017-02-22,12950,13050,12800,13000,85657,235090.0,18083869.0
2017-02-23,13000,13000,12550,12600,87408,227857.0,18083869.0
2017-02-24,12600,12700,12200,12500,73216,226048.0,18083869.0
2017-02-27,12500,12650,12100,12600,75307,227857.0,18083869.0
2017-02-28,12650,12650,12300,12400,43010,224240.0,18083869.0
2017-03-02,12400,12500,12350,12350,41986,223336.0,18083869.0
2017-03-03,12250,12400,12000,12350,75068,223336.0,18083869.0
2017-03-06,12350,12500,12100,12450,63309,225144.0,18083869.0
2017-03-07,12500,12500,12250,12350,65380,223336.0,18083869.0
2017-03-08,12300,12350,11900,12000,127926,217006.0,18083869.0
2017-03-09,12000,12200,11800,11900,64093,215198.0,18083869.0
2017-03-10,11900,12200,11850,12150,78923,219719.0,18083869.0
2017-03-13,12100,12500,12050,12250,64409,221527.0,18083869.0
2017-03-14,12300,12400,12050,12050,48205,217911.0,18083869.0
2017-03-15,12000,12100,11500,11500,116402,207964.0,18083869.0
2017-03-16,11550,11950,11550,11750,108109,212485.0,18083869.0
2017-03-17,11650,11900,11550,11700,93186,211581.0,18083869.0
2017-03-20,11750,11900,11600,11650,46259,210677.0,18083869.0
2017-03-21,11600,11800,11400,11600,105492,209773.0,18083869.0
2017-03-22,11550,11800,11500,11650,71127,210677.0,18083869.0
2017-03-23,11600,11800,11500,11550,84841,208869.0,18083869.0
2017-03-24,11500,11950,11500,11850,74896,214294.0,18083869.0
2017-03-27,11850,11900,11600,11600,43356,209773.0,18083869.0
2017-03-28,11600,11650,10950,11050,181815,199827.0,18083869.0
2017-03-29,11200,11550,10850,11450,179169,207060.0,18083869.0
2017-03-30,11450,11600,11200,11200,101010,202539.0,18083869.0
2017-03-31,11200,11500,11200,11500,50780,207964.0,18083869.0
2017-04-03,11650,11900,11500,11900,91736,215198.0,18083869.0
2017-04-04,11900,12100,11800,11850,103944,214294.0,18083869.0
2017-04-05,12000,12150,11800,11900,84962,215198.0,18083869.0
2017-04-06,11800,12000,11700,11900,67311,215198.0,18083869.0
2017-04-07,11850,11950,11700,11850,68193,214294.0,18083869.0
2017-04-10,11850,11900,11300,11450,120585,207060.0,18083869.0
2017-04-11,11350,11700,11350,11500,148372,207964.0,18083869.0
2017-04-12,11450,11900,11400,11850,131386,214294.0,18083869.0
2017-04-13,11750,11800,11300,11350,170509,205252.0,18083869.0
2017-04-14,11350,11500,11100,11200,88350,202539.0,18083869.0
2017-04-17,11200,11650,11200,11600,105473,209773.0,18083869.0
2017-04-18,11550,11900,11550,11800,187990,213390.0,18083869.0
2017-04-19,11850,12250,11700,12050,266294,217911.0,18083869.0
2017-04-20,11950,12050,11700,11850,210112,214294.0,18083869.0
2017-04-21,11850,12250,11600,12200,218833,220623.0,18083869.0
2017-04-24,12100,12250,11950,12250,107513,221527.0,18083869.0
2017-04-25,12250,12400,11950,12250,143618,221527.0,18083869.0
2017-04-26,12450,12450,12200,12450,159199,225144.0,18083869.0
2017-04-27,12450,12500,12100,12150,114885,219719.0,18083869.0
2017-04-28,12300,12350,11950,12200,105769,220623.0,18083869.0
2017-05-02,12200,12300,12000,12150,92986,219719.0,18083869.0
2017-05-04,12150,12250,11950,12050,117841,217911.0,18083869.0
2017-05-08,12150,12400,11800,12350,181679,223336.0,18083869.0
2017-05-10,12400,12550,12250,12450,118998,225144.0,18083869.0
2017-05-11,12400,12550,12300,12400,104108,224240.0,18083869.0
2017-05-12,12450,12500,12150,12300,110961,222432.0,18083869.0
2017-05-15,12200,12250,11900,12100,117924,218815.0,18083869.0
2017-05-16,12100,12150,11650,11750,175134,212485.0,18083869.0
2017-05-17,11700,12000,11650,11800,101981,213390.0,18083869.0
2017-05-18,11650,11950,11650,11750,123866,212485.0,18083869.0
2017-05-19,11800,12000,11750,11900,67275,215198.0,18083869.0
2017-05-22,11950,12000,11650,11750,124349,212485.0,18083869.0
2017-05-23,11800,11950,11750,11850,138766,214294.0,18083869.0
2017-05-24,11950,12150,11950,12000,93374,217006.0,18083869.0
2017-05-25,12100,12100,11850,12000,69766,217006.0,18083869.0
2017-05-26,12000,12100,11900,12050,79991,217911.0,18083869.0
2017-05-29,12100,12150,11850,11900,146619,215198.0,18083869.0
2017-05-30,11850,12300,11850,12300,134166,222432.0,18083869.0
2017-05-31,12300,12300,12100,12150,123963,219719.0,18083869.0
2017-06-01,12150,12550,12050,12500,146150,226048.0,18083869.0
2017-06-02,12500,12900,12400,12900,268424,233282.0,18083869.0
2017-06-05,13000,13050,12650,13000,176286,235090.0,18083869.0
2017-06-07,13000,13400,12850,13200,186093,238707.0,18083869.0
2017-06-08,13100,13400,12900,13400,162365,242324.0,18083869.0
2017-06-09,13400,13550,13100,13200,137597,238707.0,18083869.0
2017-06-12,13100,13100,12650,12750,215789,230569.0,18083869.0
2017-06-13,12800,13300,12800,13150,137292,237803.0,18083869.0
2017-06-14,13200,13250,12900,13000,82193,235090.0,18083869.0
2017-06-15,13000,13100,12650,12800,136730,231474.0,18083869.0
2017-06-16,12800,13150,12700,13150,99097,237803.0,18083869.0
2017-06-19,13300,13650,13100,13400,211341,242324.0,18083869.0
2017-06-20,13300,13650,13100,13200,222601,238707.0,18083869.0
2017-06-21,13200,13200,12900,12950,133280,234186.0,18083869.0
2017-06-22,12950,13100,12750,12750,104107,230569.0,18083869.0
2017-06-23,12800,12950,12700,12850,84925,232378.0,18083869.0
2017-06-26,13000,13400,12750,13350,198713,241420.0,18083869.0
2017-06-27,13400,13400,13000,13100,133255,236899.0,18083869.0
2017-06-28,13100,13400,12950,12950,127871,234186.0,18083869.0
2017-06-29,13000,13100,12800,12900,130932,233282.0,18083869.0
2017-06-30,12900,13000,12750,12800,47960,231474.0,18083869.0
2017-07-03,12950,12950,12450,12500,116446,226048.0,18083869.0
2017-07-04,12450,12650,12100,12350,202493,223336.0,18083869.0
2017-07-05,12350,12600,12350,12450,54550,225144.0,18083869.0
2017-07-06,12700,12750,12450,12600,101287,227857.0,18083869.0
2017-07-07,12600,12700,12400,12600,91817,227857.0,18083869.0
2017-07-10,12650,12700,12450,12550,82591,226953.0,18083869.0
2017-07-11,12600,12650,12300,12400,123275,224240.0,18083869.0
2017-07-12,12350,12650,12350,12500,120827,226048.0,18083869.0
2017-07-13,12750,13300,12700,13300,286419,240515.0,18083869.0
2017-07-14,13350,13400,12850,13300,300412,240515.0,18083869.0
2017-07-17,13250,13800,13200,13800,294067,249557.0,18083869.0
2017-07-18,13800,14050,13650,13950,294846,252270.0,18083869.0
2017-07-19,14000,14150,13800,13850,206477,250462.0,18083869.0
2017-07-20,14100,14450,13900,13950,300159,252270.0,18083869.0
2017-07-21,14100,14850,13850,14800,444211,267641.0,18083869.0
2017-07-24,14950,15050,14600,14600,210731,264024.0,18083869.0
2017-07-25,14700,14750,14350,14450,153668,261312.0,18083869.0
2017-07-26,14650,14650,13900,14300,246468,258599.0,18083869.0
2017-07-27,14650,14650,14200,14500,138267,262216.0,18083869.0
2017-07-28,14500,14500,13800,14000,197986,253174.0,18083869.0
2017-07-31,14000,14300,13500,14150,166900,255887.0,18083869.0
2017-08-01,14200,14400,13850,14050,95156,254078.0,18083869.0
2017-08-02,14150,14250,14000,14100,58929,254983.0,18083869.0
2017-08-03,14100,14100,13100,13350,168992,241420.0,18083869.0
2017-08-04,13500,13750,13150,13400,117697,242324.0,18083869.0
2017-08-07,13400,13600,13250,13450,85464,243228.0,18083869.0
2017-08-08,13600,13850,13300,13750,103419,248653.0,18083869.0
2017-08-09,13800,13800,13300,13350,119043,241420.0,18083869.0
2017-08-10,13350,13600,13050,13400,105162,242324.0,18083869.0
2017-08-11,13100,13350,12950,13200,92700,238707.0,18083869.0
2017-08-14,13350,13550,13250,13550,51467,245036.0,18083869.0
2017-08-16,13650,13900,13550,13700,97941,247749.0,18083869.0
2017-08-17,13800,13850,13500,13850,70319,250462.0,18083869.0
2017-08-18,13750,13950,13600,13600,68782,245941.0,18083869.0
2017-08-21,13700,13700,13250,13350,109268,241420.0,18083869.0
2017-08-22,13550,13750,13350,13750,69187,248653.0,18083869.0
2017-08-23,13950,13950,13600,13800,67957,249557.0,18083869.0
2017-08-24,13900,13950,13550,13750,100988,248653.0,18083869.0
2017-08-25,13750,13800,13400,13550,138460,245036.0,18083869.0
2017-08-28,13700,14250,13650,14200,247287,256791.0,18083869.0
2017-08-29,14150,14450,13950,14350,183138,259504.0,18083869.0
2017-08-30,14350,14600,14250,14350,121295,259504.0,18083869.0
2017-08-31,14500,15000,14300,14950,424080,270354.0,18083869.0
2017-09-01,15000,15200,14650,15050,351073,272162.0,18083869.0
2017-09-04,14650,15800,14600,15500,577574,280300.0,18083869.0
2017-09-05,15450,16250,15400,16250,637281,293863.0,18083869.0
2017-09-06,16450,16650,16100,16300,368675,294767.0,18083869.0
2017-09-07,16250,17000,16250,16600,453419,300192.0,18083869.0
2017-09-08,16600,16850,16100,16400,288327,296575.0,18083869.0
2017-09-11,16700,17800,16650,17800,657899,321893.0,18083869.0
2017-09-12,17850,18250,17500,17850,574442,322797.0,18083869.0
2017-09-13,17850,17850,17200,17250,416409,311947.0,18083869.0
2017-09-14,17300,17550,17050,17400,251292,314659.0,18083869.0
2017-09-15,17100,17400,16900,17100,241195,309234.0,18083869.0
2017-09-18,17200,17600,17000,17200,267904,311043.0,18083869.0
2017-09-19,17200,17600,16850,17550,302188,317372.0,18083869.0
2017-09-20,17950,17950,17150,17300,305446,312851.0,18083869.0
2017-09-21,17550,18000,16900,17550,325499,317372.0,18083869.0
2017-09-22,17600,17650,16650,16850,289681,304713.0,18083869.0
2017-09-25,16700,17150,16450,16800,115924,303809.0,18083869.0
2017-09-26,17000,17300,16600,17150,171499,310138.0,18083869.0
2017-09-27,17400,18000,17000,17650,377286,319180.0,18083869.0
2017-09-28,17750,17950,16700,16700,469590,302001.0,18083869.0
2017-09-29,16800,17050,16650,16750,149329,302905.0,18083869.0
2017-10-10,16900,16950,16200,16200,270008,292959.0,18083869.0
2017-10-11,16250,16900,16250,16850,203493,304713.0,18083869.0
2017-10-12,16900,17150,16050,16350,310811,295671.0,18083869.0
2017-10-13,16500,16550,15950,16200,196133,292959.0,18083869.0
2017-10-16,16200,16400,15600,15950,212737,288438.0,18083869.0
2017-10-17,16100,16600,16050,16200,207516,292959.0,18083869.0
2017-10-18,16150,16200,15700,15750,157666,284821.0,18083869.0
2017-10-19,15900,16150,15700,16100,111442,291150.0,18083869.0
2017-10-20,16250,16300,15750,16200,122499,292959.0,18083869.0
2017-10-23,16100,16550,16100,16400,108155,296575.0,18083869.0
2017-10-24,16850,17000,16250,16350,306254,295671.0,18083869.0
2017-10-25,16550,17250,16400,17250,368022,311947.0,18083869.0
2017-10-26,17150,17500,16350,16650,263046,301096.0,18083869.0
2017-10-27,16650,16950,16400,16500,111874,298384.0,18083869.0
2017-10-30,16550,16700,16100,16150,120556,292054.0,18083869.0
2017-10-31,16200,16750,16200,16700,138927,302001.0,18083869.0
2017-11-01,16900,16900,16500,16700,126498,302001.0,18083869.0
2017-11-02,16700,17400,16550,16900,191716,305617.0,18083869.0
2017-11-03,16900,17100,16600,16800,103496,303809.0,18083869.0
2017-11-06,16850,17300,16750,16900,118455,305617.0,18083869.0
2017-11-07,16950,17050,16750,16950,56892,306522.0,18083869.0
2017-11-08,17000,17150,16800,17050,88886,308330.0,18083869.0
2017-11-09,17250,17400,16800,16900,110127,305617.0,18083869.0
2017-11-10,16900,18100,16850,18000,577589,325510.0,18083869.0
2017-11-13,18250,18800,18000,18250,624908,330031.0,18083869.0
2017-11-14,18200,18700,17950,18500,318667,334552.0,18083869.0
2017-11-15,18800,19050,18050,18400,372881,332743.0,18083869.0
2017-11-16,18400,18450,17600,17900,413180,323701.0,18083869.0
2017-11-17,17850,18150,17500,18000,213167,325510.0,18083869.0
2017-11-20,18000,18050,17550,17600,174564,318276.0,18083869.0
2017-11-21,17700,18250,17500,18000,153996,327116.0,18173134.0
2017-11-22,17950,18300,17600,18250,184186,331660.0,18173134.0
2017-11-23,18550,18700,18200,18650,268165,338929.0,18173134.0
2017-11-24,18800,19700,18350,19200,438784,348924.0,18173134.0
2017-11-27,19550,19600,17950,18500,679342,336203.0,18173134.0
2017-11-28,18500,18650,18050,18200,218647,330751.0,18173134.0
2017-11-29,18150,18550,17800,18050,260970,328025.0,18173134.0
2017-11-30,17750,17800,16850,16900,360666,307126.0,18173134.0
2017-12-01,17100,17500,16950,17250,232083,317424.0,18401365.0
2017-12-04,17450,17450,16350,16550,322506,304543.0,18401365.0
2017-12-05,16450,16750,16150,16450,121193,302702.0,18401365.0
2017-12-06,16400,16650,16150,16200,129462,298102.0,18401365.0
2017-12-07,16250,16300,15600,16150,129137,297182.0,18401365.0
2017-12-08,16250,16350,15750,16000,133366,294422.0,18401365.0
2017-12-11,16200,16500,15950,16400,193787,301782.0,18401365.0
2017-12-12,16400,16750,16200,16400,139484,301782.0,18401365.0
2017-12-13,16400,16950,16250,16850,229266,310063.0,18401365.0
2017-12-14,16850,17000,16550,17000,154661,312823.0,18401365.0
2017-12-15,16950,16950,16600,16850,98762,310063.0,18401365.0
2017-12-18,17350,17450,16950,17300,297138,318344.0,18401365.0
2017-12-19,17450,18300,17300,18300,460561,336745.0,18401365.0
2017-12-20,18550,19000,18300,18600,460303,342265.0,18401365.0
2017-12-21,18650,19250,18250,18250,385991,335825.0,18401365.0
2017-12-22,18250,20050,18200,19900,722168,366187.0,18401365.0
2017-12-26,19900,20700,19700,20100,371280,369867.0,18401365.0
2017-12-27,20200,20550,19800,20400,229959,375388.0,18401365.0
2017-12-28,20550,21250,20300,20550,284622,378148.0,18401365.0
2018-01-02,20600,20950,19900,20050,280459,368947.0,18401365.0
2018-01-03,20150,20400,19600,20050,312690,368947.0,18401365.0
2018-01-04,20200,20200,19500,19600,196163,360667.0,18401365.0
2018-01-05,19800,20450,19600,20050,300718,368947.0,18401365.0
2018-01-08,20300,20300,19200,19500,264282,358827.0,18401365.0
2018-01-09,19650,20000,19300,19550,188270,359747.0,18401365.0
2018-01-10,19600,19800,18750,19200,250021,353306.0,18401365.0
2018-01-11,19050,19700,19050,19200,120181,353306.0,18401365.0
2018-01-12,19400,19400,18300,18900,264813,347786.0,18401365.0
2018-01-15,18750,19050,18550,18800,130033,345946.0,18401365.0
2018-01-16,18950,20100,18850,20000,282391,368027.0,18401365.0
2018-01-17,20000,20000,19300,19450,148088,357907.0,18401365.0
2018-01-18,19700,20150,19050,19250,235967,354226.0,18401365.0
2018-01-19,19350,19750,19000,19050,89010,350546.0,18401365.0
2018-01-22,19050,19450,18700,19050,171471,350546.0,18401365.0
2018-01-23,19500,19500,18700,18700,149088,344106.0,18401365.0
2018-01-24,18650,19100,18600,18850,129780,346866.0,18401365.0
2018-01-25,19000,19300,18700,19150,112534,352386.0,18401365.0
2018-01-26,19150,19350,18750,18900,116882,347786.0,18401365.0
2018-01-29,19000,19050,18700,18800,122906,345946.0,18401365.0
2018-01-30,18950,19000,18200,18350,187246,337665.0,18401365.0
2018-01-31,18300,18550,18000,18550,120354,341345.0,18401365.0
2018-02-01,18650,18950,18300,18700,119670,344106.0,18401365.0
2018-02-02,18950,18950,18300,18500,125241,340425.0,18401365.0
2018-02-05,18100,18450,17450,17950,184219,330305.0,18401365.0
2018-02-06,17250,18050,17100,17750,173996,326624.0,18401365.0
2018-02-07,18400,18850,18000,18000,227895,331225.0,18401365.0
2018-02-08,18400,18900,17400,18800,171660,345946.0,18401365.0
2018-02-09,18150,18700,18150,18300,111041,336745.0,18401365.0
2018-02-12,18400,19350,18350,19300,221373,355146.0,18401365.0
2018-02-13,19700,19750,18950,19000,180713,349626.0,18401365.0
2018-02-14,19000,19250,18700,19050,91829,350546.0,18401365.0
2018-02-19,19250,19350,18750,18750,92278,345026.0,18401365.0
2018-02-20,18900,19700,18750,19400,235251,356986.0,18401365.0
2018-02-21,19450,19700,19300,19400,115801,356986.0,18401365.0
2018-02-22,19500,20300,19250,19800,291508,364347.0,18401365.0
2018-02-23,19800,19900,19050,19150,205824,352523.0,18408508.0
2018-02-26,19050,19650,19050,19150,101065,352523.0,18408508.0
2018-02-27,19500,19700,19200,19550,92597,359886.0,18408508.0
2018-02-28,19050,19500,19050,19350,96541,356205.0,18408508.0
2018-03-02,19100,19750,19000,19450,78710,358045.0,18408508.0
2018-03-05,19450,19750,19200,19450,149898,358045.0,18408508.0
2018-03-06,19850,19850,19300,19650,103099,361727.0,18408508.0
2018-03-07,19650,19700,19200,19500,127756,358966.0,18408508.0
2018-03-08,19400,19550,19050,19250,80094,354364.0,18408508.0
2018-03-09,19300,19650,18850,18950,132592,348841.0,18408508.0
2018-03-12,19000,19200,18800,19000,109318,349762.0,18408508.0
2018-03-13,19000,21100,19000,21000,588537,386579.0,18408508.0
2018-03-14,20800,21300,20650,21150,189793,389340.0,18408508.0
2018-03-15,20850,21850,20850,21100,200454,388420.0,18408508.0
2018-03-16,21100,21400,20750,20800,198607,382897.0,18408508.0
2018-03-19,20800,21750,20400,21450,251321,394862.0,18408508.0
2018-03-20,21450,22300,20850,21750,417344,400385.0,18408508.0
2018-03-21,22000,22000,21400,21600,165238,397624.0,18408508.0
2018-03-22,21950,22100,21400,21950,251540,404067.0,18408508.0
2018-03-23,21200,21700,20950,21050,281755,387499.0,18408508.0
2018-03-26,21000,21650,20750,21250,293309,391181.0,18408508.0
2018-03-27,21400,21700,21000,21600,212909,397624.0,18408508.0
2018-03-28,21450,21550,20950,21000,95023,386579.0,18408508.0
2018-03-29,20950,21250,20850,21250,62584,391181.0,18408508.0
2018-03-30,21450,21500,21050,21300,77837,392101.0,18408508.0
2018-04-02,21350,21350,19950,20000,267830,368170.0,18408508.0
2018-04-03,19800,20250,19600,19800,142696,364488.0,18408508.0
2018-04-04,19950,19950,18550,19250,329604,354364.0,18408508.0
2018-04-05,19350,19450,18750,18950,125565,348841.0,18408508.0
2018-04-06,18900,18900,18250,18400,154438,341827.0,18577568.0
2018-04-09,18350,18550,17700,18150,249208,337183.0,18577568.0
2018-04-10,18150,18900,17750,18600,228397,347901.0,18704362.0
2018-04-11,18600,18700,18200,18500,138730,346031.0,18704362.0
2018-04-12,18600,19300,18450,18800,248569,351642.0,18704362.0
2018-04-13,19100,19450,18450,18700,271022,349772.0,18704362.0
2018-04-16,18800,19400,18650,19050,148302,356318.0,18704362.0
2018-04-17,18900,19100,18700,18750,80852,350707.0,18704362.0
2018-04-18,18700,19450,18700,18950,158393,354448.0,18704362.0
2018-04-19,19000,19400,19000,19150,120734,358189.0,18704362.0
2018-04-20,19050,19150,18650,18950,97037,354448.0,18704362.0
2018-04-23,19050,19200,18400,18950,121571,354448.0,18704362.0
2018-04-24,18950,19100,18200,18400,116530,344160.0,18704362.0
2018-04-25,18050,18600,18050,18400,78019,344160.0,18704362.0
2018-04-26,18450,18800,18150,18350,49809,343225.0,18704362.0
2018-04-27,18600,18650,18150,18450,55652,345095.0,18704362.0
2018-04-30,18250,18600,18050,18350,154436,343225.0,18704362.0
2018-05-02,18400,19150,18150,19000,167792,356555.0,18766047.0
2018-05-03,19000,19050,18500,18650,90443,349987.0,18766047.0
2018-05-04,18700,19100,18350,18650,116500,349987.0,18766047.0
2018-05-08,18850,19450,18850,19000,116400,356555.0,18766047.0
2018-05-09,19000,19300,18400,19100,91281,358431.0,18766047.0
2018-05-10,19100,19200,18500,19100,124166,358431.0,18766047.0
2018-05-11,19300,19300,18700,18950,119109,355617.0,18766047.0
2018-05-14,18900,19050,18200,18400,115601,345295.0,18766047.0
2018-05-15,18350,18600,17900,17900,144386,335912.0,18766047.0
2018-05-16,17900,18050,17350,17900,128634,335912.0,18766047.0
2018-05-17,17900,19000,17900,18950,147307,355617.0,18766047.0
2018-05-18,18950,19900,18950,19700,277899,369691.0,18766047.0
2018-05-21,19700,19800,18650,18950,137299,355617.0,18766047.0
2018-05-23,18950,20100,18900,19400,174397,364061.0,18766047.0
2018-05-24,19550,19750,18800,19100,127383,358431.0,18766047.0
2018-05-25,18850,19200,18700,19200,75744,360308.0,18766047.0
2018-05-28,19200,19650,18900,19200,246808,360308.0,18766047.0
2018-05-29,19450,19600,18400,18900,247826,355844.0,18827732.0
2018-05-30,18800,19000,18150,18500,141997,348313.0,18827732.0
2018-05-31,18500,18800,18150,18300,124472,344547.0,18827732.0
2018-06-01,18150,18400,17900,17950,175959,337958.0,18827732.0
2018-06-04,17950,18450,17950,18300,77163,344547.0,18827732.0
2018-06-05,18250,18650,18200,18650,85179,351137.0,18827732.0
2018-06-07,18600,18750,18300,18450,93136,347372.0,18827732.0
2018-06-08,18450,18850,18200,18450,87136,347372.0,18827732.0
2018-06-11,18550,18550,18150,18400,47750,346430.0,18827732.0
2018-06-12,18650,18650,18000,18150,70169,341723.0,18827732.0
2018-06-14,18150,18300,17800,17950,65483,337958.0,18827732.0
2018-06-15,18000,18200,17400,17550,137551,330427.0,18827732.0
2018-06-18,17250,17500,16100,16250,272781,305951.0,18827732.0
2018-06-19,16150,16550,15300,15900,250960,299361.0,18827732.0
2018-06-20,15700,16050,15300,15650,204345,294654.0,18827732.0
2018-06-21,15850,15950,14500,14950,217435,281475.0,18827732.0
2018-06-22,14950,15250,14350,15150,277986,285240.0,18827732.0
2018-06-25,15100,15300,14750,14950,170021,281475.0,18827732.0
2018-06-26,14800,15200,14650,14950,95663,281475.0,18827732.0
2018-06-27,14950,15550,14800,14950,123404,281475.0,18827732.0
2018-06-28,14700,15100,14450,14500,88011,273002.0,18827732.0
2018-06-29,14500,15400,14450,14900,161407,280533.0,18827732.0
2018-07-02,14750,15200,14500,14550,100838,273944.0,18827732.0
2018-07-03,14850,14900,14300,14550,136459,273944.0,18827732.0
2018-07-04,14550,14550,14150,14500,89423,273002.0,18827732.0
2018-07-05,14500,14600,14150,14600,77308,274885.0,18827732.0
2018-07-06,14400,15100,14300,14900,105754,280533.0,18827732.0
2018-07-09,15200,15200,14600,14750,66966,277709.0,18827732.0
2018-07-10,14750,15050,14450,14600,74580,274885.0,18827732.0
2018-07-11,14500,15000,14250,14450,139158,272061.0,18827732.0
2018-07-12,14400,14750,14300,14400,64250,271119.0,18827732.0
2018-07-13,14500,14950,14400,14850,100288,279592.0,18827732.0
2018-07-16,14850,15300,14800,15300,116852,288064.0,18827732.0
2018-07-17,15200,15700,14900,15450,92912,290888.0,18827732.0
2018-07-18,15650,15650,15050,15300,72868,288064.0,18827732.0
2018-07-19,15300,15350,14800,14850,40050,279592.0,18827732.0
2018-07-20,14650,15100,14550,14600,39297,274885.0,18827732.0
2018-07-23,14750,14750,14150,14350,83119,270178.0,18827732.0
2018-07-24,14200,14500,14200,14400,55673,271119.0,18827732.0
2018-07-25,14300,14550,13650,13800,105666,259823.0,18827732.0
2018-07-26,13850,14900,13150,14700,182095,276768.0,18827732.0
2018-07-27,14600,15250,14450,15200,86771,286182.0,18827732.0
2018-07-30,15200,15300,14800,15050,47024,283357.0,18827732.0
2018-07-31,15100,15850,15050,15550,61852,292771.0,18827732.0
2018-08-01,15750,15850,15350,15750,48906,296537.0,18827732.0
2018-08-02,15850,16050,15700,15750,72345,296537.0,18827732.0
2018-08-03,16000,16000,15450,15600,56093,293713.0,18827732.0
2018-08-06,15700,15700,15150,15550,43398,292771.0,18827732.0
2018-08-07,15450,15800,15350,15750,19405,296537.0,18827732.0
2018-08-08,15900,15900,15400,15500,24510,291830.0,18827732.0
2018-08-09,15600,15600,15100,15350,38483,289006.0,18827732.0
2018-08-10,15500,15500,14750,14800,52507,278650.0,18827732.0
2018-08-13,15100,15150,14800,14950,46734,281475.0,18827732.0
2018-08-14,15050,15300,14900,14950,24741,281475.0,18827732.0
2018-08-16,14950,14950,14500,14900,44214,280533.0,18827732.0
2018-08-17,14850,15450,14650,14700,59802,276768.0,18827732.0
2018-08-20,14700,14850,14000,14550,73017,273944.0,18827732.0
2018-08-21,14400,15050,14400,14900,40948,280533.0,18827732.0
2018-08-22,14900,15350,14750,15300,62346,288064.0,18827732.0
2018-08-23,15200,15500,15150,15450,19668,290888.0,18827732.0
2018-08-24,15500,15500,14800,15050,62772,283357.0,18827732.0
2018-08-27,15300,15300,14900,15200,37173,286182.0,18827732.0
2018-08-28,15400,15700,15150,15550,41356,292771.0,18827732.0
2018-08-29,15500,15750,15250,15650,36179,294654.0,18827732.0
2018-08-30,15500,15700,15400,15650,37192,294654.0,18827732.0
2018-08-31,15350,15850,15350,15850,31137,298420.0,18827732.0
2018-09-03,15950,16300,15400,15950,61332,300302.0,18827732.0
2018-09-04,15850,16650,15800,16400,79957,308775.0,18827732.0
2018-09-05,16300,16600,16000,16100,46385,303126.0,18827732.0
2018-09-06,16100,16350,15850,16150,34227,304068.0,18827732.0
2018-09-07,16050,16100,15400,15850,63920,298420.0,18827732.0
2018-09-10,15900,16100,15650,15950,23005,300302.0,18827732.0
2018-09-11,15950,16200,15800,15950,37257,300302.0,18827732.0
2018-09-12,16050,16050,15300,15750,62425,296537.0,18827732.0
2018-09-13,15750,15850,15200,15350,78247,289006.0,18827732.0
2018-09-14,15350,15800,15350,15550,55733,292771.0,18827732.0
