네오위즈(095660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-12,12800,12950,12550,12550,87766,275033.0,21915008.0
2016-09-13,12600,13350,12400,13100,172373,287087.0,21915008.0
2016-09-19,13000,13100,12800,12850,44332,281608.0,21915008.0
2016-09-20,12850,13000,12750,12900,55204,282704.0,21915008.0
2016-09-21,12950,13250,12900,13050,77457,285991.0,21915008.0
2016-09-22,13200,13300,13000,13200,90707,289278.0,21915008.0
2016-09-23,13300,13400,13050,13100,81738,287087.0,21915008.0
2016-09-26,13150,13300,13100,13250,68653,290374.0,21915008.0
2016-09-27,13200,13250,12950,13000,80308,284895.0,21915008.0
2016-09-28,12850,13000,12600,12600,211566,276129.0,21915008.0
2016-09-29,12550,12750,12450,12600,111279,276129.0,21915008.0
2016-09-30,12550,12700,11900,12000,262573,262980.0,21915008.0
2016-10-04,11950,12250,11950,12200,114104,267363.0,21915008.0
2016-10-05,12050,12550,12050,12450,119392,272842.0,21915008.0
2016-10-06,12500,12550,12300,12300,59589,269555.0,21915008.0
2016-10-07,12350,12400,12000,12000,116615,262980.0,21915008.0
2016-10-10,12000,12300,11900,12300,72851,269555.0,21915008.0
2016-10-11,12300,12400,12150,12200,62615,267363.0,21915008.0
2016-10-12,12150,12350,12150,12350,32973,270650.0,21915008.0
2016-10-13,12250,12350,12050,12050,54797,264076.0,21915008.0
2016-10-14,12100,12150,11600,11700,189970,256406.0,21915008.0
2016-10-17,11600,11750,11100,11150,271818,244352.0,21915008.0
2016-10-18,11050,11300,11000,11050,182767,242161.0,21915008.0
2016-10-19,11050,11150,11000,11050,95708,242161.0,21915008.0
2016-10-20,11200,11350,11150,11250,93692,246544.0,21915008.0
2016-10-21,11200,11350,11100,11100,67011,243257.0,21915008.0
2016-10-24,11150,11250,10950,11050,80686,242161.0,21915008.0
2016-10-25,11150,11200,10800,11050,84173,242161.0,21915008.0
2016-10-26,11000,11050,10800,10900,81884,238874.0,21915008.0
2016-10-27,10950,11200,10950,11150,76001,244352.0,21915008.0
2016-10-28,11100,11250,11100,11150,58891,244352.0,21915008.0
2016-10-31,11150,11150,10750,10800,113035,236682.0,21915008.0
2016-11-01,10650,10950,10650,10950,63020,239969.0,21915008.0
2016-11-02,10850,11050,10500,10500,134419,230108.0,21915008.0
2016-11-03,10400,10650,10400,10500,110548,230108.0,21915008.0
2016-11-04,10450,10650,10400,10650,84842,233395.0,21915008.0
2016-11-07,10750,11100,10550,11050,87807,242161.0,21915008.0
2016-11-08,11000,11150,10900,10950,58127,239969.0,21915008.0
2016-11-09,11050,11200,10200,10600,220927,232299.0,21915008.0
2016-11-10,10800,11000,10700,10950,68322,239969.0,21915008.0
2016-11-11,11000,11000,10750,10900,50273,238874.0,21915008.0
2016-11-14,10750,10800,10550,10800,52059,236682.0,21915008.0
2016-11-15,10750,11000,10650,10800,52361,236682.0,21915008.0
2016-11-16,10850,11300,10800,11250,126225,246544.0,21915008.0
2016-11-17,11250,11250,11100,11100,55220,243257.0,21915008.0
2016-11-18,11100,11450,11100,11300,101687,247640.0,21915008.0
2016-11-21,11250,11300,10800,10800,75567,236682.0,21915008.0
2016-11-22,10800,11000,10750,10900,43000,238874.0,21915008.0
2016-11-23,10850,10950,10700,10900,57363,238874.0,21915008.0
2016-11-24,10750,10850,10550,10550,66348,231203.0,21915008.0
2016-11-25,10500,11000,10450,10900,61774,238874.0,21915008.0
2016-11-28,10850,10950,10550,10550,64820,231203.0,21915008.0
2016-11-29,10650,10950,10550,10900,63319,238874.0,21915008.0
2016-11-30,10800,10950,10700,10900,44274,238874.0,21915008.0
2016-12-01,10850,10900,10700,10750,25766,235586.0,21915008.0
2016-12-02,10850,10850,10450,10500,63568,230108.0,21915008.0
2016-12-05,10400,10500,10150,10300,111479,225725.0,21915008.0
2016-12-06,10250,10600,10250,10400,38025,227916.0,21915008.0
2016-12-07,10450,10600,10450,10600,37542,232299.0,21915008.0
2016-12-08,10600,10900,10550,10900,82975,238874.0,21915008.0
2016-12-09,10800,11150,10750,11150,75962,244352.0,21915008.0
2016-12-12,11150,11450,11150,11250,85257,246544.0,21915008.0
2016-12-13,11250,11400,11150,11300,46466,247640.0,21915008.0
2016-12-14,11300,11450,11050,11400,71482,249831.0,21915008.0
2016-12-15,11300,11450,11150,11450,54725,250927.0,21915008.0
2016-12-16,11450,11550,11150,11550,112612,253118.0,21915008.0
2016-12-19,11650,11700,11350,11400,60101,249831.0,21915008.0
2016-12-20,11400,11400,11150,11250,53730,246544.0,21915008.0
2016-12-21,11200,11250,11100,11200,76229,245448.0,21915008.0
2016-12-22,11150,11250,11050,11100,74402,243257.0,21915008.0
2016-12-23,11200,11300,11100,11250,37515,246544.0,21915008.0
2016-12-26,11400,11550,11300,11300,71305,247640.0,21915008.0
2016-12-27,11350,11500,11200,11300,73499,247640.0,21915008.0
2016-12-28,11350,11450,11200,11450,46386,250927.0,21915008.0
2016-12-29,11400,11550,11250,11350,41192,248735.0,21915008.0
2017-01-02,11250,11300,11150,11150,41889,244352.0,21915008.0
2017-01-03,11200,11550,11200,11550,101699,253118.0,21915008.0
2017-01-04,11550,11600,11350,11550,61717,253118.0,21915008.0
2017-01-05,11600,11850,11500,11650,115268,255310.0,21915008.0
2017-01-06,11650,11800,11500,11600,57021,254214.0,21915008.0
2017-01-09,11550,11600,11250,11250,72886,246544.0,21915008.0
2017-01-10,11250,11300,10850,10850,135491,237778.0,21915008.0
2017-01-11,10750,10850,10600,10700,135495,234491.0,21915008.0
2017-01-12,10700,10750,10550,10650,91322,233395.0,21915008.0
2017-01-13,10650,10900,10650,10800,54806,236682.0,21915008.0
2017-01-16,10900,10950,10600,10700,61038,234491.0,21915008.0
2017-01-17,10650,10850,10650,10650,40787,233395.0,21915008.0
2017-01-18,10600,10700,10550,10700,35526,234491.0,21915008.0
2017-01-19,10750,10850,10600,10650,70554,233395.0,21915008.0
2017-01-20,10650,10750,10550,10650,43421,233395.0,21915008.0
2017-01-23,10450,10700,10350,10400,111295,227916.0,21915008.0
2017-01-24,10450,10600,10450,10550,57019,231203.0,21915008.0
2017-01-25,10500,10650,10500,10650,53195,233395.0,21915008.0
2017-01-26,10650,10700,10500,10600,32388,232299.0,21915008.0
2017-01-31,10550,10800,10550,10700,55017,234491.0,21915008.0
2017-02-01,10700,11250,10700,11200,145571,245448.0,21915008.0
2017-02-02,11250,11250,10950,11150,81796,244352.0,21915008.0
2017-02-03,11150,11200,10750,10850,38118,237778.0,21915008.0
2017-02-06,10850,11050,10800,10800,65401,236682.0,21915008.0
2017-02-07,10900,11100,10850,11000,58196,241065.0,21915008.0
2017-02-08,11100,11100,10850,10850,44407,237778.0,21915008.0
2017-02-09,10850,11100,10800,10900,92966,238874.0,21915008.0
2017-02-10,11050,11500,11000,11400,212097,249831.0,21915008.0
2017-02-13,11450,11450,11100,11200,231986,245448.0,21915008.0
2017-02-14,11200,11200,10900,10900,137653,238874.0,21915008.0
2017-02-15,10900,11000,10800,11000,107289,241065.0,21915008.0
2017-02-16,11050,11100,10850,10950,76119,239969.0,21915008.0
2017-02-17,11000,11150,10900,10950,87264,239969.0,21915008.0
2017-02-20,11000,11150,10900,11000,127062,241065.0,21915008.0
2017-02-21,11000,11200,10950,11200,94881,245448.0,21915008.0
2017-02-22,11250,11600,11250,11550,301029,253118.0,21915008.0
2017-02-23,11650,11700,11150,11150,169142,244352.0,21915008.0
2017-02-24,11150,11550,11100,11550,171086,253118.0,21915008.0
2017-02-27,11500,11600,11350,11450,86947,250927.0,21915008.0
2017-02-28,11500,12100,11400,11900,468548,260789.0,21915008.0
2017-03-02,12000,12000,11600,11650,229824,255310.0,21915008.0
2017-03-03,11600,11750,11200,11300,145190,247640.0,21915008.0
2017-03-06,11250,11550,11200,11400,95660,249831.0,21915008.0
2017-03-07,11300,11350,11050,11250,109811,246544.0,21915008.0
2017-03-08,11300,11500,11250,11350,100224,248735.0,21915008.0
2017-03-09,11350,11700,11350,11550,173976,253118.0,21915008.0
2017-03-10,11500,11600,11150,11500,138289,252023.0,21915008.0
2017-03-13,11600,11600,11300,11550,71253,253118.0,21915008.0
2017-03-14,11500,11500,11300,11400,108415,249831.0,21915008.0
2017-03-15,11450,11450,11300,11400,63319,249831.0,21915008.0
2017-03-16,11400,11600,11350,11400,76615,249831.0,21915008.0
2017-03-17,11450,11800,11350,11700,192941,256406.0,21915008.0
2017-03-20,11750,12000,11500,11850,198189,259693.0,21915008.0
2017-03-21,11900,12150,11750,11850,159717,259693.0,21915008.0
2017-03-22,11650,11850,11600,11800,96879,258597.0,21915008.0
2017-03-23,11900,11900,11550,11600,80129,254214.0,21915008.0
2017-03-24,11700,11750,11600,11700,49619,256406.0,21915008.0
2017-03-27,11700,11900,11550,11650,77899,255310.0,21915008.0
2017-03-28,11600,11700,11500,11600,70916,254214.0,21915008.0
2017-03-29,11650,11800,11550,11750,88162,257501.0,21915008.0
2017-03-30,11800,11850,11650,11700,40227,256406.0,21915008.0
2017-03-31,11700,11850,11650,11800,67648,258597.0,21915008.0
2017-04-03,11800,11850,11700,11850,100815,259693.0,21915008.0
2017-04-04,11900,12000,11750,11850,135489,259693.0,21915008.0
2017-04-05,11850,12150,11750,12150,176514,266267.0,21915008.0
2017-04-06,12200,12450,12100,12250,222670,268459.0,21915008.0
2017-04-07,12300,12350,12100,12200,82809,267363.0,21915008.0
2017-04-10,12200,12250,11600,11650,213313,255310.0,21915008.0
2017-04-11,11650,11850,11450,11700,104138,256406.0,21915008.0
2017-04-12,11650,11900,11650,11750,82725,257501.0,21915008.0
2017-04-13,11750,12050,11750,11900,90779,260789.0,21915008.0
2017-04-14,11950,11950,11550,11550,83049,253118.0,21915008.0
2017-04-17,11700,11750,11500,11650,97136,255310.0,21915008.0
2017-04-18,11600,11700,11350,11500,131337,252023.0,21915008.0
2017-04-19,11500,11700,11400,11500,113085,252023.0,21915008.0
2017-04-20,11550,11700,11450,11700,117934,256406.0,21915008.0
2017-04-21,11750,11750,11550,11550,122188,253118.0,21915008.0
2017-04-24,11600,11700,11300,11350,106695,248735.0,21915008.0
2017-04-25,11350,11550,11350,11550,68953,253118.0,21915008.0
2017-04-26,11600,11650,11550,11550,63157,253118.0,21915008.0
2017-04-27,11700,11750,11450,11550,115767,253118.0,21915008.0
2017-04-28,11650,11750,11500,11700,125127,256406.0,21915008.0
2017-05-02,12350,12750,11950,12150,666356,266267.0,21915008.0
2017-05-04,12900,14400,12850,14150,3678002,310097.0,21915008.0
2017-05-08,14250,14600,14000,14600,1074023,319959.0,21915008.0
2017-05-10,14850,15100,14500,14900,549403,326534.0,21915008.0
2017-05-11,14800,14800,14250,14350,598742,314480.0,21915008.0
2017-05-12,14500,14500,14000,14300,368772,313385.0,21915008.0
2017-05-15,13950,14400,13950,14400,302785,315576.0,21915008.0
2017-05-16,14350,14350,13700,13800,268955,302427.0,21915008.0
2017-05-17,13800,14150,13700,13850,198652,303523.0,21915008.0
2017-05-18,13700,13900,13550,13900,156301,304619.0,21915008.0
2017-05-19,13950,14000,13650,13850,109078,303523.0,21915008.0
2017-05-22,14100,14150,13750,13900,167983,304619.0,21915008.0
2017-05-23,13900,14000,13850,14000,123745,306810.0,21915008.0
2017-05-24,14200,14200,13550,13550,154686,296948.0,21915008.0
2017-05-25,13650,13650,13350,13550,123290,296948.0,21915008.0
2017-05-26,13550,13650,13400,13600,89174,298044.0,21915008.0
2017-05-29,13700,13700,13000,13050,186638,285991.0,21915008.0
2017-05-30,13000,13600,13000,13550,190560,296948.0,21915008.0
2017-05-31,13450,13650,12850,12850,351093,281608.0,21915008.0
2017-06-01,13050,13550,12900,13400,192486,293661.0,21915008.0
2017-06-02,13450,13550,13250,13400,74267,293661.0,21915008.0
2017-06-05,13550,13650,13400,13600,95224,298044.0,21915008.0
2017-06-07,13700,13700,13350,13600,145615,298044.0,21915008.0
2017-06-08,13650,13650,13250,13300,156085,291470.0,21915008.0
2017-06-09,13350,13600,13150,13600,134010,298044.0,21915008.0
2017-06-12,13500,13550,13150,13250,90949,290374.0,21915008.0
2017-06-13,13200,13350,13150,13300,75230,291470.0,21915008.0
2017-06-14,13500,13500,13200,13250,85440,290374.0,21915008.0
2017-06-15,13300,13300,12950,13050,104550,285991.0,21915008.0
2017-06-16,13050,13100,12650,12800,160522,280512.0,21915008.0
2017-06-19,13000,13450,12850,13200,152997,289278.0,21915008.0
2017-06-20,13350,13350,13050,13250,144517,290374.0,21915008.0
2017-06-21,13250,13500,12950,13450,129153,294757.0,21915008.0
2017-06-22,13400,13500,13300,13350,71756,292565.0,21915008.0
2017-06-23,13300,13900,13100,13750,231846,301331.0,21915008.0
2017-06-26,13800,14600,13800,14500,379697,317768.0,21915008.0
2017-06-27,14500,14500,14100,14200,215838,311193.0,21915008.0
2017-06-28,14100,14300,13800,13800,168377,302427.0,21915008.0
2017-06-29,13900,14300,13850,14150,113340,310097.0,21915008.0
2017-06-30,14000,14300,13900,14000,117274,306810.0,21915008.0
2017-07-03,14100,14100,13100,13100,203207,287087.0,21915008.0
2017-07-04,13200,14100,13200,13700,352205,300236.0,21915008.0
2017-07-05,13700,14200,13700,14200,143088,311193.0,21915008.0
2017-07-06,14100,14300,13950,14150,79742,310097.0,21915008.0
2017-07-07,14150,14150,13800,14000,73110,306810.0,21915008.0
2017-07-10,14000,14000,13700,13750,68890,301331.0,21915008.0
2017-07-11,13900,13900,13500,13600,56656,298044.0,21915008.0
2017-07-12,13800,13800,13500,13650,37515,299140.0,21915008.0
2017-07-13,13700,13700,13300,13650,63222,299140.0,21915008.0
2017-07-14,13650,13650,13200,13400,57256,293661.0,21915008.0
2017-07-17,13300,13350,12950,13000,100404,284895.0,21915008.0
2017-07-18,13100,13150,12500,12600,194046,276129.0,21915008.0
2017-07-19,12600,13000,12450,12900,114027,282704.0,21915008.0
2017-07-20,12900,13300,12700,13200,88224,289278.0,21915008.0
2017-07-21,13200,13300,13000,13300,57130,291470.0,21915008.0
2017-07-24,13200,13300,12900,12950,60741,283799.0,21915008.0
2017-07-25,12950,13100,12550,12600,113938,276129.0,21915008.0
2017-07-26,12600,12850,12600,12650,63891,277225.0,21915008.0
2017-07-27,12800,12800,12400,12550,74562,275033.0,21915008.0
2017-07-28,12500,12600,12150,12200,84741,267363.0,21915008.0
2017-07-31,12150,12350,11900,12050,91970,264076.0,21915008.0
2017-08-01,12050,12500,12050,12400,84141,271746.0,21915008.0
2017-08-02,12300,12350,12050,12100,58708,265172.0,21915008.0
2017-08-03,12100,12150,11700,11800,95776,258597.0,21915008.0
2017-08-04,11800,12200,11750,12000,94523,262980.0,21915008.0
2017-08-07,12000,12300,12000,12200,75760,267363.0,21915008.0
2017-08-08,12250,12400,12150,12250,54079,268459.0,21915008.0
2017-08-09,12150,12200,12050,12150,42866,266267.0,21915008.0
2017-08-10,12050,12250,11650,11850,137021,259693.0,21915008.0
2017-08-11,11550,11700,11300,11500,147816,252023.0,21915008.0
2017-08-14,11500,11700,11000,11100,103034,243257.0,21915008.0
2017-08-16,11150,11400,11100,11250,74867,246544.0,21915008.0
2017-08-17,11250,11500,11150,11400,86639,249831.0,21915008.0
2017-08-18,11200,11400,11150,11400,47810,249831.0,21915008.0
2017-08-21,11400,11500,11100,11100,58746,243257.0,21915008.0
2017-08-22,11100,11450,11100,11300,71888,247640.0,21915008.0
2017-08-23,11400,11550,11250,11350,58430,248735.0,21915008.0
2017-08-24,11300,11650,11300,11650,72310,255310.0,21915008.0
2017-08-25,11650,11950,11550,11800,69912,258597.0,21915008.0
2017-08-28,11800,11900,11600,11850,42017,259693.0,21915008.0
2017-08-29,11750,11900,11550,11900,72508,260789.0,21915008.0
2017-08-30,11900,12000,11600,11700,75867,256406.0,21915008.0
2017-08-31,11700,11750,11550,11600,69282,254214.0,21915008.0
2017-09-01,11700,11900,11600,11850,57795,259693.0,21915008.0
2017-09-04,11500,11750,11450,11600,36848,254214.0,21915008.0
2017-09-05,11700,11700,11100,11200,145301,245448.0,21915008.0
2017-09-06,11250,11500,11250,11500,52343,252023.0,21915008.0
2017-09-07,11500,11800,11500,11700,49231,256406.0,21915008.0
2017-09-08,11700,11750,11500,11500,28628,252023.0,21915008.0
2017-09-11,11500,11650,11300,11500,49377,252023.0,21915008.0
2017-09-12,11500,11550,11250,11300,53192,247640.0,21915008.0
2017-09-13,11400,11400,11100,11250,64806,246544.0,21915008.0
2017-09-14,11350,11500,11250,11350,67403,248735.0,21915008.0
2017-09-15,11400,13500,11400,12700,1587301,278321.0,21915008.0
2017-09-18,12900,12900,12400,12600,327766,276129.0,21915008.0
2017-09-19,12700,12700,12150,12550,261015,275033.0,21915008.0
2017-09-20,12400,12950,12250,12300,288498,269555.0,21915008.0
2017-09-21,12300,12300,11900,11950,142309,261884.0,21915008.0
2017-09-22,11950,12050,11500,11550,137528,253118.0,21915008.0
2017-09-25,11400,11600,10600,10700,251778,234491.0,21915008.0
2017-09-26,10550,10800,10500,10600,158616,232299.0,21915008.0
2017-09-27,10700,10900,10550,10550,107028,231203.0,21915008.0
2017-09-28,10550,10800,10300,10500,85568,230108.0,21915008.0
2017-09-29,10500,10750,10450,10650,63747,233395.0,21915008.0
2017-10-10,10650,10750,10400,10400,98740,227916.0,21915008.0
2017-10-11,10450,10650,10450,10500,53860,230108.0,21915008.0
2017-10-12,10650,10650,10450,10600,69862,232299.0,21915008.0
2017-10-13,10550,10650,10350,10400,98303,227916.0,21915008.0
2017-10-16,10450,10850,10450,10750,91608,235586.0,21915008.0
2017-10-17,10700,10850,10600,10600,59849,232299.0,21915008.0
2017-10-18,10650,11600,10600,11400,285519,249831.0,21915008.0
2017-10-19,11250,12000,11050,11500,318196,252023.0,21915008.0
2017-10-20,11750,11800,11250,11600,155806,254214.0,21915008.0
2017-10-23,11600,11800,11150,11250,100066,246544.0,21915008.0
2017-10-24,11300,11450,11100,11300,74565,247640.0,21915008.0
2017-10-25,11400,11500,11250,11450,50146,250927.0,21915008.0
2017-10-26,11350,11600,11350,11500,55330,252023.0,21915008.0
2017-10-27,11600,11800,11500,11700,77663,256406.0,21915008.0
2017-10-30,11750,11750,11450,11650,74141,255310.0,21915008.0
2017-10-31,11650,11850,11550,11700,73078,256406.0,21915008.0
2017-11-01,11700,11850,11500,11550,79785,253118.0,21915008.0
2017-11-02,11500,11700,11250,11300,102798,247640.0,21915008.0
2017-11-03,11450,11500,11250,11450,44807,250927.0,21915008.0
2017-11-06,11500,11850,11350,11700,130168,256406.0,21915008.0
2017-11-07,11650,11800,11450,11750,96218,257501.0,21915008.0
2017-11-08,11800,11950,11650,11800,99618,258597.0,21915008.0
2017-11-09,11850,11950,11650,11800,99635,258597.0,21915008.0
2017-11-10,11800,11850,11600,11800,89154,258597.0,21915008.0
2017-11-13,12000,12600,11800,12450,282124,272842.0,21915008.0
2017-11-14,12500,13450,12400,13450,420543,294757.0,21915008.0
2017-11-15,13300,13900,13100,13700,345200,300236.0,21915008.0
2017-11-16,13550,13700,13200,13400,144040,293661.0,21915008.0
2017-11-17,13300,13400,12900,13050,124567,285991.0,21915008.0
2017-11-20,13050,13150,12650,12850,182098,281608.0,21915008.0
2017-11-21,12950,13050,12600,12700,173143,278321.0,21915008.0
2017-11-22,12700,13050,12500,12950,205352,283799.0,21915008.0
2017-11-23,13100,13100,12650,12850,146661,281608.0,21915008.0
2017-11-24,12950,12950,12550,12600,124361,276129.0,21915008.0
2017-11-27,12500,12700,12050,12300,140405,269555.0,21915008.0
2017-11-28,12550,12550,12000,12100,106720,265172.0,21915008.0
2017-11-29,12200,12600,12100,12600,116341,276129.0,21915008.0
2017-11-30,12500,12500,12150,12200,103556,267363.0,21915008.0
2017-12-01,12300,12400,12150,12400,61385,271746.0,21915008.0
2017-12-04,12400,12550,12350,12450,58161,272842.0,21915008.0
2017-12-05,12550,13100,12450,12600,191503,276129.0,21915008.0
2017-12-06,12650,12850,12450,12600,68558,276129.0,21915008.0
2017-12-07,12700,12700,12100,12150,96146,266267.0,21915008.0
2017-12-08,12150,12350,11950,12000,87223,262980.0,21915008.0
2017-12-11,12150,12500,12000,12500,70736,273938.0,21915008.0
2017-12-12,12500,12600,12350,12350,42558,270650.0,21915008.0
2017-12-13,12350,12750,12350,12600,71295,276129.0,21915008.0
2017-12-14,12650,12700,12200,12250,133969,268459.0,21915008.0
2017-12-15,12300,12400,12100,12350,85256,270650.0,21915008.0
2017-12-18,12500,12850,12350,12800,119067,280512.0,21915008.0
2017-12-19,12900,13000,12550,12600,95873,276129.0,21915008.0
2017-12-20,12700,12750,12150,12150,94815,266267.0,21915008.0
2017-12-21,12150,12400,11650,11650,135023,255310.0,21915008.0
2017-12-22,11750,12200,11450,12200,130128,267363.0,21915008.0
2017-12-26,12100,12550,12050,12400,104972,271746.0,21915008.0
2017-12-27,12450,12450,11900,12200,132662,267363.0,21915008.0
2017-12-28,12200,12400,12000,12250,119599,268459.0,21915008.0
2018-01-02,12250,12800,12200,12750,177334,279416.0,21915008.0
2018-01-03,12650,12850,12550,12650,132347,277225.0,21915008.0
2018-01-04,12700,12750,12100,12150,207290,266267.0,21915008.0
2018-01-05,12150,12350,12000,12100,127470,265172.0,21915008.0
2018-01-08,12150,12250,11650,11850,211440,259693.0,21915008.0
2018-01-09,11850,12000,11600,11850,135929,259693.0,21915008.0
2018-01-10,11850,12000,11700,11950,110546,261884.0,21915008.0
2018-01-11,11900,11950,11600,11800,190269,258597.0,21915008.0
2018-01-12,11750,11750,11250,11600,237715,254214.0,21915008.0
2018-01-15,11450,11550,11300,11350,118552,248735.0,21915008.0
2018-01-16,11350,11650,11300,11600,94788,254214.0,21915008.0
2018-01-17,11650,11900,11450,11850,135805,259693.0,21915008.0
2018-01-18,11900,12500,11850,12300,318959,269555.0,21915008.0
2018-01-19,12400,12650,12150,12300,115668,269555.0,21915008.0
2018-01-22,12300,12600,12000,12450,131310,272842.0,21915008.0
2018-01-23,12650,12800,12350,12700,191296,278321.0,21915008.0
2018-01-24,12800,16500,12450,16500,7205199,361598.0,21915008.0
2018-01-25,16200,17450,15900,17000,4075436,372555.0,21915008.0
2018-01-26,16750,16950,16250,16600,1086524,363789.0,21915008.0
2018-01-29,16450,16450,15350,15600,1840442,341874.0,21915008.0
2018-01-30,15400,15650,15100,15600,861340,341874.0,21915008.0
2018-01-31,15400,15650,15000,15150,742823,332012.0,21915008.0
2018-02-01,15300,15800,15050,15350,1012796,336395.0,21915008.0
2018-02-02,15550,15900,14500,14500,1178193,317768.0,21915008.0
2018-02-05,14250,14700,13900,14150,524213,310097.0,21915008.0
2018-02-06,13550,13950,13150,13800,769364,302427.0,21915008.0
2018-02-07,14200,14200,13300,13300,525077,291470.0,21915008.0
2018-02-08,13350,14100,13350,14000,455941,306810.0,21915008.0
2018-02-09,13400,13650,13200,13450,254582,294757.0,21915008.0
2018-02-12,13900,14450,13850,13900,477479,304619.0,21915008.0
2018-02-13,13950,14600,13800,14000,330422,306810.0,21915008.0
2018-02-14,14050,14250,13750,14100,140098,309002.0,21915008.0
2018-02-19,14200,14700,14150,14650,279618,321055.0,21915008.0
2018-02-20,14500,14700,14100,14200,159166,311193.0,21915008.0
2018-02-21,14250,14350,14000,14050,165899,307906.0,21915008.0
2018-02-22,14150,14200,13700,14100,139571,309002.0,21915008.0
2018-02-23,14150,14500,14050,14250,120226,312289.0,21915008.0
2018-02-26,14450,14650,14150,14200,145498,311193.0,21915008.0
2018-02-27,14300,14800,14300,14350,229880,314480.0,21915008.0
2018-02-28,14350,14700,13900,13900,232181,304619.0,21915008.0
2018-03-02,13800,14150,13750,13950,139891,305714.0,21915008.0
2018-03-05,14000,14450,13900,14150,185821,310097.0,21915008.0
2018-03-06,14200,14950,14200,14850,424173,325438.0,21915008.0
2018-03-07,14900,15000,14550,14750,202182,323246.0,21915008.0
2018-03-08,14950,15350,14700,15000,419010,328725.0,21915008.0
2018-03-09,15250,15250,14450,14600,330307,319959.0,21915008.0
2018-03-12,15000,15450,14750,15350,475535,336395.0,21915008.0
2018-03-13,15400,15500,15100,15450,229097,338587.0,21915008.0
2018-03-14,15450,16200,15150,15250,497474,334204.0,21915008.0
2018-03-15,15050,15100,14200,14750,538411,323246.0,21915008.0
2018-03-16,14700,14850,14500,14850,163572,325438.0,21915008.0
2018-03-19,14750,14850,14300,14400,192828,315576.0,21915008.0
2018-03-20,14200,14750,14100,14750,115838,323246.0,21915008.0
2018-03-21,14800,14800,14450,14600,98370,319959.0,21915008.0
2018-03-22,14600,17300,14500,16350,2266589,358310.0,21915008.0
2018-03-23,15900,17000,15700,15800,1058602,346257.0,21915008.0
2018-03-26,16150,16850,15750,16500,687749,361598.0,21915008.0
2018-03-27,16300,18800,16200,18200,2332598,398853.0,21915008.0
2018-03-28,18100,20100,17950,19650,2880955,430630.0,21915008.0
2018-03-29,20000,20350,18900,20100,1111236,440492.0,21915008.0
2018-03-30,20000,20900,19400,19850,969966,435013.0,21915008.0
2018-04-02,19700,20550,19300,19500,733407,427343.0,21915008.0
2018-04-03,19100,20400,19050,20100,534413,440492.0,21915008.0
2018-04-04,20100,20100,18550,18850,696131,413098.0,21915008.0
2018-04-05,19100,19650,18500,18750,522315,410906.0,21915008.0
2018-04-06,18850,19300,18700,18800,231915,412002.0,21915008.0
2018-04-09,18600,19050,18400,18950,290366,415289.0,21915008.0
2018-04-10,19000,19050,17950,18550,418703,406523.0,21915008.0
2018-04-11,18600,19150,18250,18700,248470,409811.0,21915008.0
2018-04-12,18850,19350,18100,18250,314445,399949.0,21915008.0
2018-04-13,18450,19250,18250,18900,313377,414194.0,21915008.0
2018-04-16,19150,19400,18600,19100,192969,418577.0,21915008.0
2018-04-17,19100,19400,18650,19350,222546,424055.0,21915008.0
2018-04-18,19350,19350,18250,18500,342142,405428.0,21915008.0
2018-04-19,18250,18700,18150,18500,199531,405428.0,21915008.0
2018-04-20,18600,18950,18350,18650,116812,408715.0,21915008.0
2018-04-23,18400,19250,18250,19000,206084,416385.0,21915008.0
2018-04-24,19250,19300,18600,19050,169315,417481.0,21915008.0
2018-04-25,18900,18900,17950,18300,290297,401045.0,21915008.0
2018-04-26,18300,19150,18200,18850,161334,413098.0,21915008.0
2018-04-27,19100,19100,17650,17850,404009,391183.0,21915008.0
2018-04-30,17850,18050,17350,17450,244317,382417.0,21915008.0
2018-05-02,17500,18100,17450,17600,157435,385704.0,21915008.0
2018-05-03,17650,17950,17550,17600,80997,385704.0,21915008.0
2018-05-04,17500,17950,17400,17400,98717,381321.0,21915008.0
2018-05-08,17350,17800,16500,16550,165117,362693.0,21915008.0
2018-05-09,16800,17350,16550,17200,199105,376938.0,21915008.0
2018-05-10,17100,17650,17100,17250,117237,378034.0,21915008.0
2018-05-11,17600,17600,17150,17500,92024,383513.0,21915008.0
2018-05-14,18000,18150,17550,17600,167833,385704.0,21915008.0
2018-05-15,17850,18150,17750,17900,158074,392279.0,21915008.0
2018-05-16,17750,17800,17200,17400,116560,381321.0,21915008.0
2018-05-17,17450,18750,17450,18600,328982,407619.0,21915008.0
2018-05-18,18550,18650,18050,18600,161588,407619.0,21915008.0
2018-05-21,18600,19100,18250,18750,156784,410906.0,21915008.0
2018-05-23,18900,19600,18700,18750,307284,410906.0,21915008.0
2018-05-24,18650,19150,18550,18800,111208,412002.0,21915008.0
2018-05-25,18200,18800,17600,17650,349140,386800.0,21915008.0
2018-05-28,17650,18100,17600,18050,129736,395566.0,21915008.0
2018-05-29,18400,23450,18400,23450,3230915,513907.0,21915008.0
2018-05-30,22900,24250,20600,21000,4297435,460215.0,21915008.0
2018-05-31,21700,27000,21050,24000,7962034,525960.0,21915008.0
2018-06-01,23500,23950,22250,23250,2253630,509524.0,21915008.0
2018-06-04,23250,23600,21350,21500,1097362,471173.0,21915008.0
