현성바이탈(204990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-15,3115,3185,2915,2975,594800,94159.0,31650123.0
2018-10-16,2975,3105,2975,3000,353095,94950.0,31650123.0
2018-10-17,3040,3340,3040,3220,2149209,101913.0,31650123.0
2018-10-18,3185,3240,3125,3125,366739,98907.0,31650123.0
2018-10-19,3100,3105,2940,3040,360085,96216.0,31650123.0
2018-10-22,3050,3270,3040,3165,867454,100173.0,31650123.0
2018-10-23,3165,3245,2860,2975,405774,94159.0,31650123.0
2018-10-24,2970,3060,2635,2675,590556,84664.0,31650123.0
2018-10-25,2535,2630,2370,2465,881293,78018.0,31650123.0
2018-10-26,2655,2660,2290,2345,605459,74220.0,31650123.0
2018-10-29,2280,2335,2055,2065,608670,65358.0,31650123.0
2018-10-30,1920,2185,1920,2120,435948,67098.0,31650123.0
2018-10-31,2135,2305,2105,2225,503196,70422.0,31650123.0
2018-11-01,2220,2440,2220,2355,389515,74536.0,31650123.0
2018-11-02,2335,2460,2320,2460,199081,77859.0,31650123.0
2018-11-05,2570,2950,2550,2655,3097481,84031.0,31650123.0
2018-11-06,2625,2750,2600,2620,589882,82923.0,31650123.0
2018-11-07,2635,2665,2500,2525,248114,79917.0,31650123.0
2018-11-08,2550,2620,2530,2580,146344,81657.0,31650123.0
2018-11-09,2635,2635,2375,2485,229138,78651.0,31650123.0
2018-11-12,2500,2570,2440,2445,93960,77385.0,31650123.0
2018-11-13,2405,2560,2255,2550,171709,80708.0,31650123.0
2018-11-14,2510,2560,2400,2465,112792,78018.0,31650123.0
2018-11-15,2495,2630,2460,2600,116061,82290.0,31650123.0
2018-11-16,2585,2740,2560,2715,394074,85930.0,31650123.0
2018-11-19,2705,2745,2620,2630,256127,83240.0,31650123.0
2018-11-20,2560,2615,2520,2600,145872,82290.0,31650123.0
2018-11-21,2535,2590,2490,2565,132922,81183.0,31650123.0
2018-11-22,2600,2600,2500,2530,85032,80075.0,31650123.0
2018-11-23,2495,2585,2415,2415,93643,76435.0,31650123.0
2018-11-26,2390,2555,2390,2480,117695,78492.0,31650123.0
2018-11-27,2480,2540,2425,2475,108491,78334.0,31650123.0
2018-11-28,2510,2540,2440,2440,87935,77226.0,31650123.0
2018-11-29,2460,2535,2415,2420,116026,76593.0,31650123.0
2018-11-30,2370,2415,2250,2285,401085,72321.0,31650123.0
2018-12-03,2285,2340,2275,2295,94356,72637.0,31650123.0
2018-12-04,2295,2330,2250,2325,148942,73587.0,31650123.0
2018-12-05,2330,2330,2265,2295,66171,72637.0,31650123.0
2018-12-06,2280,2295,2150,2175,145481,68839.0,31650123.0
2018-12-07,2175,2255,2150,2205,110559,69789.0,31650123.0
2018-12-10,2140,2250,2135,2135,104641,67573.0,31650123.0
2018-12-11,2105,2145,2000,2005,164798,63458.0,31650123.0
2018-12-12,1985,2075,1985,2040,90289,64566.0,31650123.0
2018-12-13,2050,2180,2045,2135,109878,67573.0,31650123.0
2018-12-14,2110,2190,2100,2100,37290,66465.0,31650123.0
2018-12-17,2070,2135,1995,1995,72179,63142.0,31650123.0
2018-12-18,1950,2000,1870,1905,199831,60293.0,31650123.0
2018-12-19,1880,1920,1815,1895,154338,59977.0,31650123.0
2018-12-20,1930,1975,1880,1900,111721,60135.0,31650123.0
2018-12-21,1885,1920,1825,1845,109969,58394.0,31650123.0
2018-12-24,1820,1845,1770,1770,209680,56021.0,31650123.0
2018-12-26,1720,1750,1620,1645,194925,52064.0,31650123.0
2018-12-27,1690,2135,1690,2135,2136090,67573.0,31650123.0
2018-12-28,2305,2530,2150,2220,5399881,70263.0,31650123.0
2019-01-02,2270,2275,2185,2255,1204283,71371.0,31650123.0
2019-01-03,2500,2580,2210,2210,3804048,69947.0,31650123.0
2019-01-04,2215,2235,2080,2205,616594,69789.0,31650123.0
2019-01-07,2250,2300,2150,2235,529555,70738.0,31650123.0
2019-01-08,2250,2470,2240,2385,2197395,75486.0,31650123.0
2019-01-09,2355,2425,2310,2325,701614,73587.0,31650123.0
2019-01-10,2315,2450,2300,2360,528802,74694.0,31650123.0
2019-01-11,2320,2385,2255,2255,271192,71371.0,31650123.0
2019-01-14,2260,2260,2155,2160,253539,68364.0,31650123.0
2019-01-15,2145,2255,2145,2215,173951,70105.0,31650123.0
2019-01-16,2240,2240,2125,2220,135038,70263.0,31650123.0
2019-01-17,2230,2345,2160,2295,398315,72637.0,31650123.0
2019-01-18,2295,2340,2230,2285,234366,72321.0,31650123.0
2019-01-21,2285,2305,2195,2235,213377,70738.0,31650123.0
2019-01-22,2230,2700,2230,2490,3934921,78809.0,31650123.0
2019-01-23,2530,2650,2470,2625,1625745,83082.0,31650123.0
2019-01-24,2835,2835,2510,2545,1412962,80550.0,31650123.0
2019-01-25,2550,2655,2465,2535,698741,80233.0,31650123.0
2019-01-28,2515,2650,2480,2620,490256,82923.0,31650123.0
2019-01-29,2625,2815,2610,2780,979282,87987.0,31650123.0
2019-01-30,2805,3245,2760,3090,2572577,97799.0,31650123.0
2019-01-31,3090,3100,2915,2915,825271,92260.0,31650123.0
2019-02-01,2905,3030,2745,2880,595753,91152.0,31650123.0
2019-02-07,2900,2900,2660,2760,433404,87354.0,31650123.0
2019-02-08,2760,2890,2720,2790,216393,88304.0,31650123.0
2019-02-11,2660,2780,2540,2660,542171,84189.0,31650123.0
2019-02-12,2710,2710,2570,2600,187307,82290.0,31650123.0
2019-02-13,2600,2645,2540,2585,175446,81816.0,31650123.0
2019-02-14,2600,2745,2595,2730,439940,86405.0,31650123.0
2019-02-15,2715,3140,2700,2930,2817403,92735.0,31650123.0
2019-02-18,2915,2945,2830,2885,712914,91311.0,31650123.0
2019-02-19,2885,3050,2850,2950,560600,93368.0,31650123.0
2019-02-20,2940,3000,2865,2920,427466,92418.0,31650123.0
2019-02-21,2945,3045,2830,2850,466722,90203.0,31650123.0
2019-02-22,2850,2880,2730,2780,244014,87987.0,31650123.0
2019-02-25,2820,2865,2695,2755,138446,87196.0,31650123.0
2019-02-26,2760,2760,2665,2710,184984,85772.0,31650123.0
2019-02-27,2700,2740,2650,2715,140739,85930.0,31650123.0
2019-02-28,2725,2750,2525,2525,236520,79917.0,31650123.0
2019-03-04,2540,2700,2535,2635,243665,83398.0,31650123.0
2019-03-05,2650,3035,2650,2830,1689756,89570.0,31650123.0
2019-03-06,2810,2850,2755,2790,176874,88304.0,31650123.0
2019-03-07,2835,2845,2690,2745,238718,86880.0,31650123.0
2019-03-08,2870,3200,2840,2865,3251235,90678.0,31650123.0
2019-03-11,2865,2875,2700,2785,678490,88146.0,31650123.0
2019-03-12,2810,2910,2810,2850,700511,90203.0,31650123.0
2019-03-13,2805,3070,2805,3045,2257250,96375.0,31650123.0
2019-03-14,3085,3100,2955,2955,955226,93526.0,31650123.0
2019-03-15,2925,2945,2820,2820,541482,89253.0,31650123.0
2019-03-18,2810,2840,2710,2735,405735,86563.0,31650123.0
2019-03-19,2765,2765,2680,2700,265426,85455.0,31650123.0
2019-03-20,2665,2830,2580,2830,921626,89570.0,31650123.0
2019-03-21,2820,2865,2705,2705,260450,85614.0,31650123.0
2019-03-22,2700,2725,2540,2625,722691,83082.0,31650123.0
2019-03-25,2580,2655,2550,2570,208337,81341.0,31650123.0
2019-03-26,2575,2655,2515,2600,163592,82290.0,31650123.0
2019-03-27,2640,2660,2475,2475,228191,78334.0,31650123.0
2019-03-28,2430,2465,2245,2255,999465,71371.0,31650123.0
2019-03-29,2255,2300,2135,2180,425464,68997.0,31650123.0
2019-04-01,2215,2280,2150,2255,198273,71371.0,31650123.0
2019-04-02,2245,2365,2240,2280,268428,72162.0,31650123.0
2019-04-03,2300,2360,2265,2330,169215,73745.0,31650123.0
2019-04-04,2360,2360,2300,2320,76002,73428.0,31650123.0
2019-04-05,2395,2395,2285,2315,125332,73270.0,31650123.0
2019-04-08,2315,2375,2285,2290,81010,72479.0,31650123.0
2019-04-09,2290,2500,2290,2380,461494,75327.0,31650123.0
2019-04-10,2370,2580,2365,2560,643417,81024.0,31650123.0
2019-04-11,2560,2585,2460,2480,256250,78492.0,31650123.0
2019-04-12,2490,2525,2445,2510,144850,79442.0,31650123.0
2019-04-15,2525,2545,2400,2440,233196,77226.0,31650123.0
2019-04-16,2440,2485,2405,2435,144733,77068.0,31650123.0
2019-04-17,2480,2580,2435,2560,303678,81024.0,31650123.0
2019-04-18,2560,2690,2440,2480,615877,78492.0,31650123.0
2019-04-19,2500,2530,2440,2485,188208,78651.0,31650123.0
2019-04-22,2485,2485,2415,2450,115191,77543.0,31650123.0
2019-04-23,2430,2460,2385,2405,72679,76119.0,31650123.0
2019-04-24,2405,2445,2300,2300,161067,72795.0,31650123.0
2019-04-25,2300,2325,2235,2250,167571,71213.0,31650123.0
2019-04-26,2275,2290,2160,2290,98582,72479.0,31650123.0
2019-04-29,2290,2380,2230,2380,95916,75327.0,31650123.0
2019-04-30,2380,2395,2310,2325,82385,73587.0,31650123.0
2019-05-02,2250,2360,2250,2285,78462,72321.0,31650123.0
2019-05-03,2285,2340,2250,2280,108812,72162.0,31650123.0
2019-05-07,2215,2280,2205,2230,75445,70580.0,31650123.0
2019-05-08,2260,2260,2180,2180,78625,68997.0,31650123.0
2019-05-09,2180,2235,2000,2095,167982,66307.0,31650123.0
2019-05-10,2020,2105,2010,2040,124075,64566.0,31650123.0
2019-05-13,1995,2080,1995,2000,69147,63300.0,31650123.0
2019-05-14,1915,2040,1850,2000,146011,63300.0,31650123.0
2019-05-15,1960,2085,1960,2040,65430,64566.0,31650123.0
2019-05-16,2010,2110,1970,1970,94079,62351.0,31650123.0
2019-05-17,1910,2065,1910,1970,101248,62351.0,31650123.0
2019-05-20,1990,2010,1945,1945,53503,61559.0,31650123.0
2019-05-21,1975,1990,1890,1895,132808,59977.0,31650123.0
2019-05-22,1900,2020,1870,1945,68990,61559.0,31650123.0
2019-05-23,2000,2000,1850,1850,101660,58553.0,31650123.0
2019-05-24,1850,1870,1765,1780,123093,56337.0,31650123.0
2019-05-27,1735,1845,1735,1820,73769,57603.0,31650123.0
2019-05-28,1800,1915,1780,1900,58324,60135.0,31650123.0
2019-05-29,1900,1925,1795,1795,107239,56812.0,31650123.0
2019-05-30,1775,1845,1775,1815,76939,57445.0,31650123.0
2019-05-31,1925,1925,1830,1880,58311,59502.0,31650123.0
2019-06-03,1875,1900,1815,1820,57229,57603.0,31650123.0
2019-06-04,1825,1900,1800,1815,48692,57445.0,31650123.0
2019-06-05,1820,1885,1810,1860,62659,58869.0,31650123.0
2019-06-07,1890,2090,1890,2040,732763,64566.0,31650123.0
2019-06-10,2045,2045,1940,1985,244879,62825.0,31650123.0
2019-06-11,1985,2010,1950,1985,78289,62825.0,31650123.0
2019-06-12,1985,2175,1985,2140,646121,67731.0,31650123.0
2019-06-13,2140,2215,2100,2155,266057,68206.0,31650123.0
2019-06-14,2150,2265,2130,2200,254052,69630.0,31650123.0
2019-06-17,2200,2265,2170,2200,113370,69630.0,31650123.0
2019-06-18,2185,2220,2005,2040,168605,64566.0,31650123.0
2019-06-19,2040,2090,2000,2090,178679,66149.0,31650123.0
2019-06-20,2100,2135,2055,2130,98561,67415.0,31650123.0
2019-06-21,2210,2220,2130,2135,105660,67573.0,31650123.0
2019-06-24,2155,2340,2080,2330,572594,73745.0,31650123.0
2019-06-25,2290,2340,2140,2180,195112,68997.0,31650123.0
2019-06-26,2130,2185,2010,2070,96682,65516.0,31650123.0
2019-06-27,2095,2140,2020,2025,87401,64091.0,31650123.0
2019-06-28,2095,2095,2020,2025,77677,64091.0,31650123.0
2019-07-01,2085,2120,2025,2110,94849,66782.0,31650123.0
2019-07-02,2110,2280,2075,2130,408317,67415.0,31650123.0
2019-07-03,2105,2150,2015,2150,254911,68048.0,31650123.0
2019-07-04,2340,2340,2085,2095,383964,66307.0,31650123.0
2019-07-05,2095,2175,2055,2065,102595,65358.0,31650123.0
2019-07-08,2140,2145,1890,1890,193459,59819.0,31650123.0
2019-07-09,1855,2190,1855,1935,376010,61243.0,31650123.0
2019-07-10,1895,1960,1890,1925,80676,60926.0,31650123.0
2019-07-11,1935,1995,1900,1995,98738,63142.0,31650123.0
2019-07-12,2040,2040,1935,1965,88743,62192.0,31650123.0
2019-07-15,1965,1965,1890,1955,61444,61876.0,31650123.0
2019-07-16,1925,2115,1925,2045,441318,64725.0,31650123.0
2019-07-17,2030,2220,2030,2110,1043967,66782.0,31650123.0
2019-07-18,2110,2150,2050,2050,174508,64883.0,31650123.0
2019-07-19,2050,2220,2050,2155,518731,68206.0,31650123.0
2019-07-22,2140,2150,2055,2080,230099,65832.0,31650123.0
2019-07-23,2065,2070,1920,1960,251964,62034.0,31650123.0
2019-07-24,1980,2050,1920,1990,183416,62984.0,31650123.0
2019-07-25,2010,2010,1885,1920,82048,60768.0,31650123.0
2019-07-26,1965,1990,1880,1905,53529,60293.0,31650123.0
2019-07-29,1860,1960,1760,1760,159225,55704.0,31650123.0
2019-07-30,1715,1925,1710,1830,190954,57920.0,31650123.0
2019-07-31,1775,1905,1775,1855,111481,58711.0,31650123.0
2019-08-01,1890,1965,1850,1860,55317,58869.0,31650123.0
2019-08-02,1850,1910,1820,1850,60553,58553.0,31650123.0
2019-08-05,1800,1820,1510,1510,208338,47792.0,31650123.0
2019-08-06,1380,1645,1260,1395,347717,44152.0,31650123.0
2019-08-07,1365,1755,1335,1615,940308,51115.0,31650123.0
2019-08-08,1700,2095,1700,2080,5076336,65832.0,31650123.0
2019-08-09,2045,2595,1985,2325,5666565,73587.0,31650123.0
2019-08-12,2290,2395,2210,2245,1130240,71055.0,31650123.0
2019-08-13,2210,2580,2100,2435,3904397,77068.0,31650123.0
2019-08-14,2445,2650,2335,2445,2411080,77385.0,31650123.0
2019-08-16,2320,2540,2080,2080,1075198,65832.0,31650123.0
2019-08-19,2170,2625,2160,2475,3529305,78334.0,31650123.0
2019-08-20,2505,2915,2195,2310,6972701,73112.0,31650123.0
2019-08-21,2500,2545,2205,2310,2573551,73112.0,31650123.0
2019-08-22,2275,2360,2215,2360,996113,74694.0,31650123.0
2019-08-23,2300,2700,2260,2675,1727220,84664.0,31650123.0
2019-08-26,2500,2660,2370,2575,2967728,81499.0,31650123.0
2019-08-27,2650,2985,2435,2490,6657516,78809.0,31650123.0
2019-08-28,2560,2750,2445,2720,1706394,86088.0,31650123.0
2019-08-29,2720,2985,2650,2980,4161539,94317.0,31650123.0
2019-08-30,2975,3300,2870,3145,4287376,99540.0,31650123.0
2019-09-02,3300,4085,3300,4085,6160853,129291.0,31650123.0
2019-09-03,4085,4380,3835,3990,7136864,126284.0,31650123.0
2019-09-04,3910,4225,3550,3825,3831810,121062.0,31650123.0
2019-09-05,3860,4055,2770,2900,6412726,91785.0,31650123.0
2019-09-06,3140,3770,3115,3770,12593192,119321.0,31650123.0
2019-09-09,4135,4870,3835,4480,17230737,141793.0,31650123.0
2019-09-10,4530,4600,3720,3895,5436091,123277.0,31650123.0
2019-09-11,3800,4490,3750,3980,5087043,125967.0,31650123.0
2019-09-16,4000,4000,3665,3680,1664136,116472.0,31650123.0
2019-09-17,3540,3975,3345,3600,3306351,113940.0,31650123.0
2019-09-18,3600,3730,3450,3610,970707,114257.0,31650123.0
2019-09-19,3625,3925,3545,3820,1804644,120903.0,31650123.0
2019-09-20,3860,4015,3740,3820,1989273,120903.0,31650123.0
2019-09-23,3815,3875,3615,3660,877322,115839.0,31650123.0
2019-09-24,3655,3850,3500,3700,1178891,117105.0,31650123.0
2019-09-25,3760,3920,3600,3700,1513240,117105.0,31650123.0
2019-09-26,3620,3855,3555,3605,732176,114099.0,31650123.0
2019-09-27,3605,3685,2905,3240,4071257,102546.0,31650123.0
2019-09-30,3240,3365,2650,2660,2198909,,
2019-10-01,2710,2825,2310,2500,2960804,,
2019-10-02,2450,2510,2330,2375,1398566,,
2019-10-04,2400,2455,2330,2370,852571,,
2019-10-07,2355,2635,2315,2500,2600626,,
