큐로홀딩스(051780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-28,2630,2630,2300,2395,786419,87670.0,36605528.0
2015-12-29,2255,3050,2220,2615,2300835,95723.0,36605528.0
2015-12-30,2615,2875,2530,2695,756492,99176.0,36799828.0
2016-01-04,2710,2830,2625,2635,361409,99527.0,37771329.0
2016-01-05,2610,2795,2590,2675,509321,101038.0,37771329.0
2016-01-06,2705,2780,2630,2745,379180,103682.0,37771329.0
2016-01-07,2770,2820,2620,2770,512589,104627.0,37771329.0
2016-01-08,2785,2865,2680,2710,481140,102360.0,37771329.0
2016-01-11,2710,2710,2590,2615,319616,98772.0,37771329.0
2016-01-12,2615,2675,2480,2510,337147,94806.0,37771329.0
2016-01-13,2575,2575,2460,2510,297171,94806.0,37771329.0
2016-01-14,2440,2470,2400,2425,320961,91595.0,37771329.0
2016-01-15,2430,2465,2270,2360,723981,89140.0,37771329.0
2016-01-18,2275,2745,2275,2510,1990046,94806.0,37771329.0
2016-01-19,2560,2560,2350,2360,378015,89140.0,37771329.0
2016-01-20,2350,2570,2285,2330,634860,88007.0,37771329.0
2016-01-21,2345,2485,2330,2390,303158,90273.0,37771329.0
2016-01-22,2460,2465,2315,2400,248183,90651.0,37771329.0
2016-01-25,2550,2550,2415,2460,292771,92917.0,37771329.0
2016-01-26,2425,2510,2400,2420,181246,91407.0,37771329.0
2016-01-27,2435,2900,2390,2590,5836221,97828.0,37771329.0
2016-01-28,2550,2580,2380,2390,1159384,90273.0,37771329.0
2016-01-29,2390,2430,2310,2375,446187,89707.0,37771329.0
2016-02-01,2400,2500,2350,2425,628978,91595.0,37771329.0
2016-02-02,2385,2440,2330,2420,341308,91407.0,37771329.0
2016-02-03,2410,2435,2340,2405,398280,90840.0,37771329.0
2016-02-04,2405,2445,2370,2420,182803,91407.0,37771329.0
2016-02-05,2435,2580,2390,2495,1639835,94239.0,37771329.0
2016-02-11,2380,2520,2335,2400,610328,90651.0,37771329.0
2016-02-12,2365,2435,2200,2290,306556,86496.0,37771329.0
2016-02-15,2305,2460,2230,2350,433807,88763.0,37771329.0
2016-02-16,2350,2465,2350,2400,283224,90651.0,37771329.0
2016-02-17,2355,2425,2350,2390,163467,90273.0,37771329.0
2016-02-18,2445,2445,2375,2400,186575,90651.0,37771329.0
2016-02-19,2385,2415,2335,2380,226896,89896.0,37771329.0
2016-02-22,2380,2505,2360,2385,732178,90085.0,37771329.0
2016-02-23,2385,2420,2320,2360,269843,89140.0,37771329.0
2016-02-24,2345,2465,2320,2330,559545,88007.0,37771329.0
2016-02-25,2395,2395,2270,2290,255736,86496.0,37771329.0
2016-02-26,2290,2345,2210,2250,167176,84985.0,37771329.0
2016-02-29,2245,2275,2100,2140,513054,80831.0,37771329.0
2016-03-02,2180,2180,2100,2125,254358,80264.0,37771329.0
2016-03-03,2115,2230,2085,2145,327510,81020.0,37771329.0
2016-03-04,2155,2240,2135,2135,359336,80642.0,37771329.0
2016-03-07,2135,2180,2125,2155,200857,81397.0,37771329.0
2016-03-08,2180,2185,2070,2100,243861,79320.0,37771329.0
2016-03-09,2100,2350,2040,2255,730773,85174.0,37771329.0
2016-03-10,2225,2340,2225,2320,204650,87629.0,37771329.0
2016-03-11,2315,2450,2285,2440,495153,92162.0,37771329.0
2016-03-14,2480,2495,2360,2465,324902,93106.0,37771329.0
2016-03-15,2455,2485,2390,2400,299257,90651.0,37771329.0
2016-03-16,2440,2440,2315,2360,173188,89140.0,37771329.0
2016-03-17,2400,2435,2340,2350,148607,88763.0,37771329.0
2016-03-18,2335,2375,2325,2360,129899,89140.0,37771329.0
2016-03-21,2390,2390,2310,2310,106863,87252.0,37771329.0
2016-03-22,2310,2315,2215,2235,223398,84419.0,37771329.0
2016-03-23,2210,2270,2200,2235,125220,84419.0,37771329.0
2016-03-24,2255,2495,2255,2460,1005934,92917.0,37771329.0
2016-03-25,2545,2730,2455,2575,2447142,97261.0,37771329.0
2016-03-28,2605,2650,2455,2535,860465,95750.0,37771329.0
2016-03-29,2550,2635,2500,2520,983055,95184.0,37771329.0
2016-03-30,2480,2590,2475,2495,404727,94239.0,37771329.0
2016-03-31,2495,2540,2415,2490,579090,94051.0,37771329.0
2016-04-01,2500,2575,2430,2480,551473,93673.0,37771329.0
2016-04-04,2490,2505,2250,2290,692197,86496.0,37771329.0
2016-04-05,2315,2975,2290,2975,10657966,112370.0,37771329.0
2016-04-06,2850,3030,2805,3010,9081088,113692.0,37771329.0
2016-04-07,3010,3090,2880,2975,4550638,112370.0,37771329.0
2016-04-08,3030,3045,2705,2895,4158111,124384.0,42965144.0
2016-04-11,2800,2815,2655,2710,2940925,116436.0,42965144.0
2016-04-12,2600,2630,2450,2470,3387903,106124.0,42965144.0
2016-04-14,2450,2560,2320,2510,2403085,115229.0,45907809.0
2016-04-15,2430,2710,2430,2535,4845224,118742.0,46841141.0
2016-04-18,2530,2680,2450,2575,5396094,122333.0,47507807.0
2016-04-19,2555,2555,2385,2420,2857340,114969.0,47507807.0
2016-04-20,2445,2475,2380,2410,1467033,114494.0,47507807.0
2016-04-21,2415,2440,2210,2360,2219512,112118.0,47507807.0
2016-04-22,2305,2475,2300,2380,1234484,113069.0,47507807.0
2016-04-25,2405,2450,2370,2375,609707,112831.0,47507807.0
2016-04-26,2380,2445,2340,2415,1720776,114731.0,47507807.0
2016-04-27,2415,2415,2340,2375,862889,112831.0,47507807.0
2016-04-28,2385,2495,2385,2410,2148222,114494.0,47507807.0
2016-04-29,2395,2415,2330,2350,669810,111643.0,47507807.0
2016-05-02,2330,2395,2190,2265,1310063,107605.0,47507807.0
2016-05-03,2150,2150,1960,1995,6110743,94778.0,47507807.0
2016-05-04,1950,2040,1950,2010,1876469,95491.0,47507807.0
2016-05-09,2020,2085,2010,2050,1444371,113326.0,55281040.0
2016-05-10,2085,2350,2065,2290,4142419,127973.0,55883358.0
2016-05-11,2265,2320,2245,2280,1301176,130117.0,57068912.0
2016-05-12,2270,2320,2220,2240,1289467,127834.0,57068912.0
2016-05-13,2230,2450,2110,2170,5045037,123840.0,57068912.0
2016-05-16,2195,2220,2115,2190,1119952,124981.0,57068912.0
2016-05-17,2360,2370,2165,2180,2958573,124410.0,57068912.0
2016-05-18,2160,2160,2045,2080,1517088,118703.0,57068912.0
2016-05-19,2050,2155,2040,2155,1125047,122984.0,57068912.0
2016-05-20,2155,2200,2105,2200,851317,125552.0,57068912.0
2016-05-23,2205,2305,2190,2260,1856253,128976.0,57068912.0
2016-05-24,2240,2315,2210,2250,1292095,128405.0,57068912.0
2016-05-25,2265,2280,2145,2165,1052786,124395.0,57457382.0
2016-05-26,2160,2495,2080,2380,10185689,136749.0,57457382.0
2016-05-27,2400,2465,2325,2375,3470311,136461.0,57457382.0
2016-05-30,2390,2420,2200,2215,1977328,127268.0,57457382.0
2016-05-31,2220,2275,2195,2230,920496,128130.0,57457382.0
2016-06-01,2230,2440,2205,2350,2990628,135025.0,57457382.0
2016-06-02,2385,2430,2330,2385,2052106,137036.0,57457382.0
2016-06-03,2395,2455,2365,2400,1404687,137898.0,57457382.0
2016-06-07,2450,2455,2380,2395,1247047,137610.0,57457382.0
2016-06-08,2400,2415,2295,2350,1556138,135025.0,57457382.0
2016-06-09,2350,2370,2255,2310,1580618,132727.0,57457382.0
2016-06-10,2310,2330,2260,2320,1324555,133301.0,57457382.0
2016-06-13,2415,2460,2295,2345,2246710,134738.0,57457382.0
2016-06-14,2330,2345,2265,2330,941611,133876.0,57457382.0
2016-06-15,2310,2330,2275,2290,863442,131577.0,57457382.0
2016-06-16,2340,2375,2110,2120,1823847,121810.0,57457382.0
2016-06-17,2170,2240,2110,2155,1618549,123821.0,57457382.0
2016-06-20,2175,2220,2125,2195,665376,126119.0,57457382.0
2016-06-21,2195,2275,2165,2220,808631,127555.0,57457382.0
2016-06-22,2220,2245,2180,2210,728626,126981.0,57457382.0
2016-06-23,2190,2210,2120,2130,779660,122384.0,57457382.0
2016-06-24,2180,2180,1780,1935,2529649,111180.0,57457382.0
2016-06-27,1940,2040,1925,2000,1208100,114915.0,57457382.0
2016-06-28,1995,2075,1910,2055,713529,118075.0,57457382.0
2016-06-29,2055,2195,2030,2095,1024250,120373.0,57457382.0
2016-06-30,2100,2170,2050,2085,952529,119799.0,57457382.0
2016-07-01,2085,2125,2070,2100,545928,120661.0,57457382.0
2016-07-04,2080,2110,2065,2080,694999,119511.0,57457382.0
2016-07-05,2105,2225,2050,2200,1857220,126406.0,57457382.0
2016-07-06,2195,2220,2130,2185,968113,125544.0,57457382.0
2016-07-07,2210,2250,2175,2210,899537,126981.0,57457382.0
2016-07-08,2195,2235,2120,2185,676957,125544.0,57457382.0
2016-07-11,2170,2195,2095,2130,970787,122384.0,57457382.0
2016-07-12,2125,2140,2030,2085,1211125,119799.0,57457382.0
2016-07-13,2065,2100,2045,2070,792630,118937.0,57457382.0
2016-07-14,2060,2075,2020,2050,398734,117788.0,57457382.0
2016-07-15,2065,2105,2035,2070,811946,118937.0,57457382.0
2016-07-18,2070,2095,2040,2070,376374,118937.0,57457382.0
2016-07-19,2065,2095,2060,2065,371252,119420.0,57830342.0
2016-07-20,2055,2225,2025,2110,3654397,122022.0,57830342.0
2016-07-21,2085,2140,2065,2080,744818,120287.0,57830342.0
2016-07-22,2100,2155,2060,2135,731467,123468.0,57830342.0
2016-07-25,2140,2210,2135,2200,1221436,127227.0,57830342.0
2016-07-26,2180,2200,2155,2165,498636,125203.0,57830342.0
2016-07-27,2175,2175,2055,2155,1787218,124624.0,57830342.0
2016-07-28,2160,2170,2100,2110,602407,122022.0,57830342.0
2016-07-29,2085,2095,2065,2090,533987,120865.0,57830342.0
2016-08-01,2085,2125,2060,2085,575502,120576.0,57830342.0
2016-08-02,2070,2135,2055,2100,892582,121444.0,57830342.0
2016-08-03,2080,2105,2055,2070,416863,119709.0,57830342.0
2016-08-04,2070,2120,2060,2080,672106,120287.0,57830342.0
2016-08-05,2075,2125,2075,2095,595895,121155.0,57830342.0
2016-08-08,2100,2245,2085,2150,2753397,124335.0,57830342.0
2016-08-09,2160,2170,2100,2120,753522,122600.0,57830342.0
2016-08-10,2135,2155,2080,2080,713166,120287.0,57830342.0
2016-08-11,2080,2125,2060,2100,519180,121444.0,57830342.0
2016-08-12,2075,2115,2075,2100,301352,121444.0,57830342.0
2016-08-16,2100,2160,2095,2140,839094,123757.0,57830342.0
2016-08-17,2140,2335,2090,2205,3336093,127516.0,57830342.0
2016-08-18,2210,2340,2170,2310,3435654,133588.0,57830342.0
2016-08-19,2280,2335,2235,2255,1485496,130407.0,57830342.0
2016-08-22,2255,2315,2220,2275,1222927,131564.0,57830342.0
2016-08-23,2285,2340,2230,2300,2047613,133010.0,57830342.0
2016-08-24,2325,2325,2225,2225,1118657,128673.0,57830342.0
2016-08-25,2195,2215,2120,2165,1085844,125203.0,57830342.0
2016-08-26,2165,2175,2105,2110,741459,122022.0,57830342.0
2016-08-29,2075,2125,2060,2070,533599,119709.0,57830342.0
2016-08-30,2070,2160,2065,2080,659473,120287.0,57830342.0
2016-08-31,2080,2110,2005,2035,893838,117685.0,57830342.0
2016-09-01,2030,2160,2030,2075,959267,119998.0,57830342.0
2016-09-02,2080,2085,2045,2085,583592,123835.0,59393222.0
2016-09-05,2085,2125,2065,2105,895164,125023.0,59393222.0
2016-09-06,2115,2115,2055,2060,574518,122350.0,59393222.0
2016-09-07,2050,2095,2035,2055,666823,122053.0,59393222.0
2016-09-08,2045,2210,2040,2115,8189374,125617.0,59393222.0
2016-09-09,2180,2745,2170,2745,24641005,163034.0,59393222.0
2016-09-12,3005,3460,2850,2920,32157314,173428.0,59393222.0
2016-09-13,3040,3070,2665,2845,13716936,168974.0,59393222.0
2016-09-19,3025,3490,3020,3195,16613758,189761.0,59393222.0
2016-09-20,3100,3230,2975,3180,6465990,188870.0,59393222.0
2016-09-21,3395,3400,3085,3225,5408519,191543.0,59393222.0
2016-09-22,3220,3220,2900,3020,4930938,179368.0,59393222.0
2016-09-23,3010,3010,2885,2960,2218994,175804.0,59393222.0
2016-09-26,2980,3050,2800,2800,4199638,166301.0,59393222.0
2016-09-27,2800,2965,2725,2855,4711588,169568.0,59393222.0
2016-09-28,2800,2905,2765,2810,1887650,166895.0,59393222.0
2016-09-29,2800,3105,2770,2960,5027914,175804.0,59393222.0
2016-09-30,2965,3115,2875,3050,3669011,181149.0,59393222.0
2016-10-04,3070,3165,2985,3000,2900556,178180.0,59393222.0
2016-10-05,3000,3070,2930,2965,1551510,176101.0,59393222.0
2016-10-06,2950,2955,2820,2880,1816440,171052.0,59393222.0
2016-10-07,2880,2945,2725,2730,1519920,162143.0,59393222.0
2016-10-10,2690,2930,2655,2800,2225591,166301.0,59393222.0
2016-10-11,2800,2845,2660,2720,1077713,161550.0,59393222.0
2016-10-12,2720,2765,2565,2620,1072949,155610.0,59393222.0
2016-10-13,2620,2655,2530,2575,1078918,152938.0,59393222.0
2016-10-14,2585,2610,2510,2585,1065470,153531.0,59393222.0
2016-10-17,2595,2630,2550,2585,614560,153531.0,59393222.0
2016-10-18,2605,2655,2550,2625,977563,155907.0,59393222.0
2016-10-19,2605,2620,2550,2570,478036,152641.0,59393222.0
2016-10-20,2570,2595,2400,2455,991437,145810.0,59393222.0
2016-10-21,2455,2500,2355,2400,820736,142544.0,59393222.0
2016-10-24,2400,2440,2295,2335,1317429,138683.0,59393222.0
2016-10-25,2330,2370,2195,2245,1383862,135134.0,60193222.0
2016-10-26,2155,2190,1995,2100,2423132,126406.0,60193222.0
2016-10-27,2095,2230,2070,2150,1571028,129415.0,60193222.0
2016-10-28,2175,2175,2050,2125,958982,127911.0,60193222.0
2016-10-31,2030,2100,1915,1960,1357298,117979.0,60193222.0
2016-11-01,1960,2050,1940,2015,808237,121289.0,60193222.0
2016-11-02,1980,2005,1810,1845,1173002,111056.0,60193222.0
2016-11-03,1845,1930,1810,1845,662626,111056.0,60193222.0
2016-11-04,1845,1935,1800,1875,554390,112862.0,60193222.0
2016-11-07,1890,1960,1880,1935,821990,116474.0,60193222.0
2016-11-08,1940,1945,1860,1910,523974,114969.0,60193222.0
2016-11-09,1880,1935,1570,1730,2507954,104134.0,60193222.0
2016-11-10,1790,1850,1755,1800,808901,108348.0,60193222.0
2016-11-11,1795,1955,1775,1825,957620,109853.0,60193222.0
2016-11-14,1845,1880,1830,1850,330285,111357.0,60193222.0
2016-11-15,1870,1920,1810,1870,739230,112561.0,60193222.0
2016-11-16,1870,1955,1870,1930,831810,116173.0,60193222.0
2016-11-17,1970,2000,1910,1925,975992,115872.0,60193222.0
2016-11-18,1935,1935,1855,1930,568077,116173.0,60193222.0
2016-11-21,1925,1925,1810,1850,828439,111357.0,60193222.0
2016-11-22,1860,1905,1830,1885,848579,113464.0,60193222.0
2016-11-23,1885,1935,1805,1810,897509,108950.0,60193222.0
2016-11-24,1835,1850,1730,1770,641146,106542.0,60193222.0
2016-11-25,1770,1795,1735,1785,413605,107445.0,60193222.0
2016-11-28,1780,1810,1750,1770,516738,106542.0,60193222.0
2016-11-29,1750,1810,1630,1740,1082939,104736.0,60193222.0
2016-11-30,1790,1795,1695,1755,738591,105639.0,60193222.0
2016-12-01,1740,1760,1690,1700,688557,102328.0,60193222.0
2016-12-02,1700,1715,1610,1650,691174,99319.0,60193222.0
2016-12-05,1620,1880,1530,1585,4208569,95406.0,60193222.0
2016-12-06,1590,1680,1585,1630,618909,98115.0,60193222.0
2016-12-07,1650,1655,1525,1570,1167672,94503.0,60193222.0
2016-12-08,1555,1600,1520,1555,507647,93600.0,60193222.0
2016-12-09,1570,1645,1525,1620,1136807,97513.0,60193222.0
2016-12-12,1670,1875,1630,1845,3624679,111056.0,60193222.0
2016-12-13,1805,1935,1755,1855,2784851,111658.0,60193222.0
2016-12-14,1865,1865,1790,1810,725101,108950.0,60193222.0
2016-12-15,1790,1855,1765,1855,758274,111658.0,60193222.0
2016-12-16,1845,2410,1840,2410,17057209,145066.0,60193222.0
2016-12-19,2570,2950,2550,2860,27304834,172153.0,60193222.0
2016-12-20,2805,2820,2635,2685,9116498,161619.0,60193222.0
2016-12-21,2890,3120,2605,2905,16687446,174861.0,60193222.0
2016-12-22,2825,2985,2780,2915,7795996,175463.0,60193222.0
2016-12-23,2900,2945,2455,2495,13806870,150182.0,60193222.0
2016-12-26,2380,2695,2290,2425,11055812,145969.0,60193222.0
2016-12-27,2525,2615,2475,2520,5037881,151687.0,60193222.0
2016-12-28,2560,2570,2470,2570,2301966,154697.0,60193222.0
2016-12-29,2570,2595,2500,2565,1826355,154396.0,60193222.0
2017-01-02,2565,2635,2550,2620,2000405,157706.0,60193222.0
2017-01-03,2640,2780,2610,2770,3024413,166735.0,60193222.0
2017-01-04,2790,2880,2725,2840,2538649,170949.0,60193222.0
2017-01-05,2840,2925,2815,2920,2383300,175764.0,60193222.0
2017-01-06,2880,2975,2840,2960,2864728,178172.0,60193222.0
2017-01-09,3110,3140,2895,2955,2665571,177871.0,60193222.0
2017-01-10,2960,2975,2770,2960,3178161,178172.0,60193222.0
2017-01-11,2850,2925,2735,2735,2270912,164628.0,60193222.0
2017-01-12,2735,2840,2580,2625,3946451,158007.0,60193222.0
2017-01-13,2740,2750,2375,2540,5976786,152891.0,60193222.0
2017-01-16,2500,2535,2415,2440,1972828,146871.0,60193222.0
2017-01-17,2480,2580,2355,2370,2828817,142658.0,60193222.0
2017-01-18,2300,2355,2175,2310,3272937,139046.0,60193222.0
2017-01-19,2330,2330,2095,2125,3443547,127911.0,60193222.0
2017-01-20,2115,2165,2045,2055,2830638,123697.0,60193222.0
2017-01-23,2080,2110,1930,1950,2193048,117377.0,60193222.0
2017-01-24,1950,2080,1885,2045,3516568,123095.0,60193222.0
2017-01-25,2045,2065,1785,1830,2598783,110154.0,60193222.0
2017-01-26,1815,1880,1770,1875,1463010,112862.0,60193222.0
2017-01-31,1820,1850,1720,1780,1599865,107144.0,60193222.0
2017-02-01,1780,1855,1740,1800,1199401,108348.0,60193222.0
2017-02-02,1260,1410,1260,1320,15317703,79455.0,60193222.0
2017-02-03,1320,1375,1285,1325,2941812,79756.0,60193222.0
2017-02-06,1340,1375,1325,1350,1449952,81261.0,60193222.0
2017-02-07,1290,1305,1205,1285,3972918,77348.0,60193222.0
2017-02-08,1285,1350,1240,1330,1463040,80057.0,60193222.0
2017-02-09,1340,1355,1295,1335,693926,80358.0,60193222.0
2017-02-10,1360,1430,1320,1400,1439826,84271.0,60193222.0
2017-02-13,1450,1570,1425,1535,3523825,92397.0,60193222.0
2017-02-14,1510,1525,1460,1520,975756,91494.0,60193222.0
2017-02-15,1525,1565,1490,1555,1146350,93600.0,60193222.0
2017-02-16,1555,1555,1510,1515,569697,91193.0,60193222.0
2017-02-17,1535,1535,1490,1505,602299,90591.0,60193222.0
2017-02-20,1520,1540,1500,1515,501820,91193.0,60193222.0
2017-02-21,1515,1550,1515,1550,735380,93299.0,60193222.0
2017-02-22,1565,1565,1510,1525,423766,91795.0,60193222.0
2017-02-23,1530,1570,1515,1530,514103,92096.0,60193222.0
2017-02-24,1525,1530,1470,1480,725220,89086.0,60193222.0
2017-02-27,1485,1490,1405,1445,486321,86979.0,60193222.0
2017-02-28,1445,1545,1420,1485,672785,89387.0,60193222.0
2017-03-02,1470,1560,1430,1545,972365,92999.0,60193222.0
2017-03-03,1505,1530,1430,1510,1210383,90892.0,60193222.0
2017-03-06,1510,1570,1475,1555,943165,93600.0,60193222.0
2017-03-07,1555,1615,1530,1595,1407337,96008.0,60193222.0
2017-03-08,1590,1615,1570,1575,302065,94804.0,60193222.0
2017-03-09,1605,1630,1490,1510,1301877,90892.0,60193222.0
2017-03-10,1515,1550,1425,1520,845118,91494.0,60193222.0
2017-03-13,1520,1695,1445,1685,2608777,101426.0,60193222.0
2017-03-14,1695,1735,1660,1695,1923584,102028.0,60193222.0
2017-03-15,1700,1735,1645,1680,1045486,101125.0,60193222.0
2017-03-16,1680,1720,1675,1695,993329,102028.0,60193222.0
2017-03-17,1705,1760,1690,1710,820191,102930.0,60193222.0
2017-03-20,1720,1740,1700,1715,522618,103231.0,60193222.0
2017-03-21,1725,1765,1660,1745,725633,105037.0,60193222.0
2017-03-22,1755,1755,1685,1700,521918,102328.0,60193222.0
2017-03-23,1660,1825,1610,1635,2120924,98416.0,60193222.0
2017-03-24,1635,1680,1585,1590,768782,95707.0,60193222.0
2017-03-27,1600,1665,1505,1510,1378957,90892.0,60193222.0
2017-03-28,1510,1580,1430,1565,833618,94202.0,60193222.0
2017-03-29,1575,1585,1510,1525,646069,91795.0,60193222.0
2017-03-30,1525,1530,1460,1470,713874,88484.0,60193222.0
2017-03-31,1470,1500,1455,1470,397518,88484.0,60193222.0
2017-04-03,1470,1490,1450,1490,519156,89688.0,60193222.0
2017-04-04,1490,1495,1415,1430,781792,86076.0,60193222.0
2017-04-05,1420,1435,1390,1425,680763,85775.0,60193222.0
2017-04-06,1420,1450,1405,1425,583900,85775.0,60193222.0
2017-04-07,1430,1470,1410,1445,471884,86979.0,60193222.0
2017-04-10,1425,1435,1335,1350,1038256,81261.0,60193222.0
2017-04-11,1340,1365,1295,1300,809963,78251.0,60193222.0
2017-04-12,1270,1350,1270,1335,699753,80358.0,60193222.0
2017-04-13,1320,1330,1300,1300,310787,78251.0,60193222.0
2017-04-14,1300,1305,1240,1250,512830,75242.0,60193222.0
2017-04-17,1245,1470,1235,1340,2101869,80659.0,60193222.0
2017-04-18,1350,1435,1340,1415,727996,85173.0,60193222.0
2017-04-19,1400,1420,1350,1350,621688,81261.0,60193222.0
2017-04-20,1335,1375,1335,1350,347539,81261.0,60193222.0
2017-04-21,1340,1370,1305,1325,485090,79756.0,60193222.0
2017-04-24,1320,1325,1260,1260,494415,75843.0,60193222.0
2017-04-25,1265,1320,1260,1305,463031,78552.0,60193222.0
2017-04-26,1305,1320,1275,1290,261173,77649.0,60193222.0
2017-04-27,1290,1290,1260,1270,354959,76445.0,60193222.0
2017-04-28,1270,1280,1245,1255,290437,75542.0,60193222.0
2017-05-02,1240,1290,1220,1220,353820,73436.0,60193222.0
2017-05-04,1220,1245,1205,1235,396372,74339.0,60193222.0
2017-05-08,1255,1280,1220,1275,264484,76746.0,60193222.0
2017-05-10,1275,1285,1245,1275,242214,76746.0,60193222.0
2017-05-11,1280,1280,1245,1245,252318,74941.0,60193222.0
2017-05-12,1235,1260,1220,1225,244868,73737.0,60193222.0
2017-05-15,1240,1260,1230,1230,230618,74038.0,60193222.0
2017-05-16,1250,1250,1170,1190,672357,71630.0,60193222.0
2017-05-17,1180,1190,1160,1170,298743,70426.0,60193222.0
2017-05-18,1145,1165,1080,1100,876534,66213.0,60193222.0
2017-05-19,1100,1430,1085,1325,13015587,79756.0,60193222.0
2017-05-22,1365,1390,1245,1285,3956755,77348.0,60193222.0
2017-05-23,1275,1350,1250,1305,2556436,78552.0,60193222.0
2017-05-24,1340,1495,1330,1355,12900134,81562.0,60193222.0
2017-05-25,1355,1385,1320,1380,1353588,83067.0,60193222.0
2017-05-26,1380,1450,1345,1390,2249806,83669.0,60193222.0
2017-05-29,1370,1410,1350,1375,677802,82766.0,60193222.0
2017-05-30,1400,1400,1300,1335,807192,80358.0,60193222.0
2017-05-31,1345,1440,1345,1375,2004516,82766.0,60193222.0
2017-06-01,1375,1395,1340,1385,743497,83368.0,60193222.0
2017-06-02,1425,1435,1370,1380,883357,83067.0,60193222.0
2017-06-05,1380,1395,1335,1345,466248,80960.0,60193222.0
2017-06-07,1330,1385,1320,1350,610330,81261.0,60193222.0
2017-06-08,1325,1355,1305,1310,375562,78853.0,60193222.0
2017-06-09,1330,1395,1325,1365,1123168,82164.0,60193222.0
2017-06-12,1365,1390,1350,1370,472800,82465.0,60193222.0
2017-06-13,1375,1385,1335,1355,548615,81562.0,60193222.0
2017-06-14,1355,1370,1315,1360,630487,81863.0,60193222.0
2017-06-15,1405,1430,1345,1345,1390938,80960.0,60193222.0
2017-06-16,1350,1375,1330,1360,462209,81863.0,60193222.0
2017-06-19,1365,1375,1340,1345,358164,80960.0,60193222.0
2017-06-20,1345,1345,1295,1305,474245,78552.0,60193222.0
2017-06-21,1290,1305,1275,1285,321986,77348.0,60193222.0
2017-06-22,1285,1410,1275,1315,1075612,79154.0,60193222.0
2017-06-23,1315,1320,1290,1290,223507,77649.0,60193222.0
2017-06-26,1305,1325,1285,1295,154591,77950.0,60193222.0
2017-06-27,1295,1305,1265,1275,235965,76746.0,60193222.0
2017-06-28,1275,1280,1230,1240,293303,74640.0,60193222.0
2017-06-29,1240,1325,1240,1270,868484,76445.0,60193222.0
2017-06-30,1290,1290,1240,1245,168331,74941.0,60193222.0
2017-07-03,1245,1275,1215,1270,426205,76445.0,60193222.0
2017-07-04,1270,1290,1215,1245,297670,74941.0,60193222.0
2017-07-05,1260,1265,1230,1250,137293,75242.0,60193222.0
2017-07-06,1250,1280,1245,1260,251877,75843.0,60193222.0
2017-07-07,1260,1270,1240,1265,98903,76144.0,60193222.0
2017-07-10,1265,1270,1230,1230,133678,74038.0,60193222.0
2017-07-11,1225,1250,1200,1240,258170,74640.0,60193222.0
2017-07-12,1245,1245,1190,1190,278509,71630.0,60193222.0
2017-07-13,1200,1215,1135,1135,318849,68319.0,60193222.0
2017-07-14,1115,1245,1110,1185,930997,71329.0,60193222.0
2017-07-17,1210,1240,1140,1155,532012,69523.0,60193222.0
2017-07-18,1175,1185,1125,1135,267537,68319.0,60193222.0
2017-07-19,1140,1150,1120,1140,140583,68620.0,60193222.0
2017-07-20,1145,1165,1140,1160,136767,69824.0,60193222.0
2017-07-21,1150,1170,1145,1155,162337,69523.0,60193222.0
2017-07-24,1160,1165,1120,1140,313448,68620.0,60193222.0
2017-07-25,1140,1205,1130,1170,1065634,70426.0,60193222.0
2017-07-26,1150,1170,1115,1130,440408,68018.0,60193222.0
2017-07-27,1130,1150,1105,1130,323385,68018.0,60193222.0
2017-07-28,1130,1130,1105,1110,181468,66814.0,60193222.0
2017-07-31,1110,1115,1090,1105,164449,66514.0,60193222.0
2017-08-01,1105,1130,1100,1105,124192,66514.0,60193222.0
2017-08-02,1110,1140,1110,1140,190673,68620.0,60193222.0
2017-08-03,1145,1145,1090,1100,359174,66213.0,60193222.0
2017-08-04,1090,1120,1085,1120,186357,67416.0,60193222.0
2017-08-07,1120,1145,1100,1135,211678,68319.0,60193222.0
2017-08-08,1140,1230,1135,1170,1026082,70426.0,60193222.0
2017-08-09,1160,1160,1135,1135,159774,68319.0,60193222.0
2017-08-10,1135,1160,1125,1145,210308,68921.0,60193222.0
2017-08-11,1150,1150,1105,1110,175018,66814.0,60193222.0
2017-08-14,1120,1125,1095,1115,102184,67115.0,60193222.0
2017-08-16,1125,1135,1095,1105,163837,66514.0,60193222.0
2017-08-17,1110,1120,1095,1105,161146,66514.0,60193222.0
2017-08-18,1100,1110,1065,1070,404728,64407.0,60193222.0
2017-08-21,1070,1080,1040,1050,202476,63203.0,60193222.0
2017-08-22,1060,1060,1025,1045,172529,62902.0,60193222.0
2017-08-23,1045,1050,1010,1025,225938,61698.0,60193222.0
2017-08-24,1025,1050,1015,1035,172305,62300.0,60193222.0
2017-08-25,1040,1080,1030,1050,206248,63203.0,60193222.0
2017-08-28,1050,1050,1020,1030,172086,61999.0,60193222.0
2017-08-29,1030,1035,998,1010,430278,60795.0,60193222.0
2017-08-30,1015,1025,1000,1005,216324,60494.0,60193222.0
2017-08-31,1020,1025,1005,1010,92187,60795.0,60193222.0
2017-09-01,1015,1035,1010,1020,136178,61397.0,60193222.0
2017-09-04,1000,1015,990,1010,236291,60795.0,60193222.0
2017-09-05,1015,1020,996,996,174193,59952.0,60193222.0
2017-09-06,1000,1010,993,998,103357,60073.0,60193222.0
