KH바텍(060720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-09,18404,18484,17743,18125,180323,361600.0,8000000.0
2004-02-10,17863,18123,17281,17524,59736,349600.0,8000000.0
2004-02-11,17342,17643,16921,17042,88328,340000.0,8000000.0
2004-02-12,17041,18023,16960,17544,136289,350000.0,8000000.0
2004-02-13,17382,18906,17382,18646,167586,372000.0,8000000.0
2004-02-16,18846,19548,18485,19248,176353,384000.0,8000000.0
2004-02-17,19166,19527,18525,18847,60970,376000.0,8000000.0
2004-02-18,18845,19407,18525,18847,57905,376000.0,8000000.0
2004-02-19,18765,19186,18283,18366,56335,366400.0,8000000.0
2004-02-20,18244,18726,18244,18586,21030,370800.0,8000000.0
2004-02-23,18565,18565,18163,18205,24708,363200.0,8000000.0
2004-02-24,18044,18164,17623,17884,31964,356800.0,8000000.0
2004-02-25,17643,18084,17562,17964,22446,358400.0,8000000.0
2004-02-26,17963,18043,17482,17524,31040,349600.0,8000000.0
2004-02-27,17282,17582,17022,17162,60216,342400.0,8000000.0
2004-03-02,17222,17844,17042,17764,81768,354400.0,8000000.0
2004-03-03,17764,17844,17462,17764,38767,354400.0,8000000.0
2004-03-04,17623,18084,17623,18024,35712,359600.0,8000000.0
2004-03-05,18043,18444,17642,18406,62389,367200.0,8000000.0
2004-03-08,18243,19085,18243,18847,80716,376000.0,8000000.0
2004-03-09,18666,18826,18124,18606,32032,371200.0,8000000.0
2004-03-10,18785,18785,17843,18125,59788,361600.0,8000000.0
2004-03-11,17843,18183,17522,18065,47438,360400.0,8000000.0
2004-03-12,18064,18525,15899,18044,84444,360000.0,8000000.0
2004-03-15,17863,18805,17863,18807,66502,375200.0,8000000.0
2004-03-16,18665,19607,18464,19107,91629,381200.0,8000000.0
2004-03-17,19507,19687,18885,18947,74701,378000.0,8000000.0
2004-03-18,19085,19928,18765,19689,91586,392800.0,8000000.0
2004-03-19,19527,19728,19147,19448,25511,388000.0,8000000.0
2004-03-22,19447,19447,18965,19067,29230,380400.0,8000000.0
2004-03-23,18806,19267,18645,19248,22796,384000.0,8000000.0
2004-03-24,19427,19427,19085,19087,27600,380800.0,8000000.0
2004-03-25,18906,19167,18384,18486,32842,368800.0,8000000.0
2004-03-26,18525,19507,18043,19509,86906,389200.0,8000000.0
2004-03-29,19467,19467,19086,19368,15888,386400.0,8000000.0
2004-03-30,19628,19628,19127,19127,13089,381600.0,8000000.0
2004-03-31,19286,19607,19126,19609,31894,391200.0,8000000.0
2004-04-01,19647,19988,19487,19769,65610,394400.0,8000000.0
2004-04-02,19767,20329,19767,20211,98206,403200.0,8000000.0
2004-04-06,20810,21251,20690,20972,102862,418400.0,8000000.0
2004-04-07,21211,22214,20851,21974,160504,438400.0,8000000.0
2004-04-08,22013,22173,21492,21934,25279,437600.0,8000000.0
2004-04-09,21693,21733,20851,20851,25209,416000.0,8000000.0
2004-04-12,20731,21171,20691,20851,18627,416000.0,8000000.0
2004-04-13,20891,21533,20851,21333,24934,425600.0,8000000.0
2004-04-14,20931,21412,20731,21293,517704,424800.0,8000000.0
2004-04-16,21372,22454,21332,22376,166602,446400.0,8000000.0
2004-04-19,22294,23658,21933,23498,91135,468800.0,8000000.0
2004-04-20,23657,23657,22494,22536,101850,449600.0,8000000.0
2004-04-21,22655,22816,21573,22055,121188,440000.0,8000000.0
2004-04-22,22294,22494,21692,22376,71958,446400.0,8000000.0
2004-04-23,22454,23055,21772,21814,111277,435200.0,8000000.0
2004-04-26,22054,22776,21372,22095,79856,440800.0,8000000.0
2004-04-27,21893,22334,21051,21293,91044,424800.0,8000000.0
2004-04-28,20891,21533,19889,19989,110702,398800.0,8000000.0
2004-04-29,19989,20249,18064,18646,85669,372000.0,8000000.0
2004-04-30,18083,18444,17441,18165,177310,362400.0,8000000.0
2004-05-03,18344,18846,18244,18726,104139,373600.0,8000000.0
2004-05-04,19167,20249,19086,20049,118702,400000.0,8000000.0
2004-05-06,19728,19929,19006,19248,80511,384000.0,8000000.0
2004-05-07,19167,19307,17844,19248,84687,384000.0,8000000.0
2004-05-10,18926,19167,18044,18646,38459,372000.0,8000000.0
2004-05-11,17643,18846,17643,17844,115163,356000.0,8000000.0
2004-05-12,18123,19005,18123,18787,54719,374800.0,8000000.0
2004-05-13,18525,19206,18123,19087,37121,380800.0,8000000.0
2004-05-14,19046,19527,18565,19368,74443,386400.0,8000000.0
2004-05-17,19247,19247,18164,18446,66849,368000.0,8000000.0
2004-05-18,18484,19366,18484,18967,70082,378400.0,8000000.0
2004-05-19,18926,19447,18525,19248,116548,384000.0,8000000.0
2004-05-20,18885,18965,18605,18847,46139,376000.0,8000000.0
2004-05-21,18965,19527,18925,19067,38706,380400.0,8000000.0
2004-05-24,19527,19767,19326,19769,33109,394400.0,8000000.0
2004-05-25,19568,20049,19327,20009,47811,399200.0,8000000.0
2004-05-27,20249,20409,19287,19288,71063,384800.0,8000000.0
2004-05-28,19588,19588,19247,19448,52829,388000.0,8000000.0
2004-05-31,19587,19587,18685,18847,31238,376000.0,8000000.0
2004-06-01,18665,18965,18645,18967,41597,378400.0,8000000.0
2004-06-02,18806,19487,18806,19248,45191,384000.0,8000000.0
2004-06-03,19366,19607,18083,18245,52647,364000.0,8000000.0
2004-06-04,18244,18404,17764,17964,48198,358400.0,8000000.0
2004-06-07,18203,18525,18163,18286,54450,364800.0,8000000.0
2004-06-08,18284,18525,17784,18044,29647,360000.0,8000000.0
2004-06-09,18044,18304,17964,18004,17225,359200.0,8000000.0
2004-06-10,17643,17844,17002,17303,92552,345200.0,8000000.0
2004-06-11,17121,17542,16058,16240,70759,324000.0,8000000.0
2004-06-14,15958,16158,15076,15238,72657,304000.0,8000000.0
2004-06-15,15276,15998,15276,16000,70882,319200.0,8000000.0
2004-06-16,15998,17441,15978,16842,151787,336000.0,8000000.0
2004-06-17,16840,16940,15838,16000,43779,319200.0,8000000.0
2004-06-18,15677,15878,15236,15238,69439,304000.0,8000000.0
2004-06-21,15356,16419,15356,16160,67595,322400.0,8000000.0
2004-06-22,15918,16178,15376,16160,36408,322400.0,8000000.0
2004-06-23,16158,17001,16158,16762,81182,334400.0,8000000.0
2004-06-24,16860,17081,16780,16802,27182,335200.0,8000000.0
2004-06-25,16640,17442,16640,17202,44253,343200.0,8000000.0
2004-06-28,17202,17562,17202,17202,29692,343200.0,8000000.0
2004-06-29,16901,17202,16901,17102,9851,341200.0,8000000.0
2004-06-30,17122,18124,17122,17964,63425,358400.0,8000000.0
2004-07-01,18323,18323,17562,17564,41905,350400.0,8000000.0
2004-07-02,17441,17561,16278,16641,55716,332000.0,8000000.0
2004-07-05,16881,16961,16259,16461,37019,328400.0,8000000.0
2004-07-06,16559,16680,16178,16180,35870,322800.0,8000000.0
2004-07-07,15678,16500,15658,16441,26532,328000.0,8000000.0
2004-07-08,16278,16720,16178,16180,31395,322800.0,8000000.0
2004-07-09,16039,16420,16039,16401,14080,327200.0,8000000.0
2004-07-12,16400,16640,15778,15799,48952,315200.0,8000000.0
2004-07-13,15798,15838,15436,15438,65011,308000.0,8000000.0
2004-07-14,15337,15337,14896,14897,84360,297200.0,8000000.0
2004-07-15,14715,14795,14093,14556,108607,290400.0,8000000.0
2004-07-16,14354,14775,14133,14576,78479,290800.0,8000000.0
2004-07-19,14215,14575,14074,14275,69955,284800.0,8000000.0
2004-07-20,14074,14235,13673,13694,64462,273200.0,8000000.0
2004-07-21,13993,14113,13813,14075,80588,280800.0,8000000.0
2004-07-22,13613,13713,13533,13554,33051,270400.0,8000000.0
2004-07-23,13472,13993,13472,13835,39070,276000.0,8000000.0
2004-07-26,13432,13653,13372,13634,29111,272000.0,8000000.0
2004-07-27,13473,14335,13392,14315,56535,285600.0,8000000.0
2004-07-28,14475,14515,14154,14195,47507,283200.0,8000000.0
2004-07-29,14113,14294,13752,13875,23079,276800.0,8000000.0
2004-07-30,13914,14435,13914,14195,39256,283200.0,8000000.0
2004-08-02,13873,14435,13873,14195,26089,283200.0,8000000.0
2004-08-03,14195,15177,14195,14957,39158,298400.0,8000000.0
2004-08-04,14775,14835,14434,14837,13224,296000.0,8000000.0
2004-08-05,14896,15436,14876,15278,34619,304800.0,8000000.0
2004-08-06,14856,15839,14755,15639,39896,312000.0,8000000.0
2004-08-09,15236,15778,15236,15458,15510,308400.0,8000000.0
2004-08-10,15257,15497,14916,15057,55900,300400.0,8000000.0
2004-08-11,15236,15336,14554,14576,45066,290800.0,8000000.0
2004-08-12,14475,14735,14315,14496,44114,289200.0,8000000.0
2004-08-13,14594,15016,14594,14717,52485,293600.0,8000000.0
2004-08-16,14675,14816,14014,14275,75509,284800.0,8000000.0
2004-08-17,14555,14755,14295,14335,27577,286000.0,8000000.0
2004-08-18,14374,14374,14013,14055,65729,280400.0,8000000.0
2004-08-19,14114,14415,14114,14315,35379,285600.0,8000000.0
2004-08-20,14254,14795,14234,14597,46099,291200.0,8000000.0
2004-08-23,14876,14876,14574,14737,27511,294000.0,8000000.0
2004-08-24,14876,15017,14675,14997,25267,299200.0,8000000.0
2004-08-25,14855,15076,14775,14857,27467,296400.0,8000000.0
2004-08-26,14996,15376,14916,15238,55203,304000.0,8000000.0
2004-08-27,15236,15436,15076,15438,54445,308000.0,8000000.0
2004-08-30,15436,15597,15256,15258,34256,304400.0,8000000.0
2004-08-31,15216,15356,14755,14837,33870,296000.0,8000000.0
2004-09-01,14956,15276,14956,15278,53392,304800.0,8000000.0
2004-09-02,15277,15437,14856,15037,19393,300000.0,8000000.0
2004-09-03,14956,15036,14634,14717,34899,293600.0,8000000.0
2004-09-06,14695,14715,14195,14355,74019,286400.0,8000000.0
2004-09-07,14235,14435,14215,14235,48003,284000.0,8000000.0
2004-09-08,14274,14434,14033,14075,76116,280800.0,8000000.0
2004-09-09,13873,14194,13873,14035,47383,280000.0,8000000.0
2004-09-10,14153,14334,14013,14035,145786,280000.0,8000000.0
2004-09-13,14355,15077,14175,15077,228722,300800.0,8000000.0
2004-09-14,15117,15357,14475,14476,110167,288800.0,8000000.0
2004-09-15,14675,14675,14275,14295,65871,285200.0,8000000.0
2004-09-16,14154,14195,13593,13694,212726,273200.0,8000000.0
2004-09-17,13793,13954,13673,13794,78417,275200.0,8000000.0
2004-09-20,13833,13873,13371,13393,127026,267200.0,8000000.0
2004-09-21,13392,13613,13372,13473,53716,268800.0,8000000.0
2004-09-22,13473,13693,12690,12832,111135,256000.0,8000000.0
2004-09-23,12830,13111,11687,12030,809550,240000.0,8000000.0
2004-09-24,12089,12149,11807,11950,124409,238400.0,8000000.0
2004-09-30,11708,11868,10626,10907,240841,217600.0,8000000.0
2004-10-01,10845,11827,10845,11749,198615,234400.0,8000000.0
2004-10-04,11848,11988,11667,11870,130669,236800.0,8000000.0
2004-10-05,11868,11868,11387,11709,158743,233600.0,8000000.0
2004-10-06,11667,11667,11086,11188,140357,223200.0,8000000.0
2004-10-07,11126,11347,10986,11008,91598,219600.0,8000000.0
2004-10-08,10765,11306,10665,11208,168110,223600.0,8000000.0
2004-10-11,11186,11747,11026,11709,146351,233600.0,8000000.0
2004-10-12,11708,11968,11147,11528,207807,230000.0,8000000.0
2004-10-13,11547,11868,11547,11850,113118,236400.0,8000000.0
2004-10-14,11948,11948,11507,11770,69118,234800.0,8000000.0
2004-10-15,11547,11948,11427,11830,61323,236000.0,8000000.0
2004-10-18,11688,11828,11508,11629,56835,232000.0,8000000.0
2004-10-19,11648,11708,11448,11629,74625,232000.0,8000000.0
2004-10-20,11547,12349,11507,11910,114433,237600.0,8000000.0
2004-10-21,12049,12150,11468,11629,97495,232000.0,8000000.0
2004-10-22,11628,11648,11247,11368,66148,226800.0,8000000.0
2004-10-25,11026,11326,10705,11228,66054,224000.0,8000000.0
2004-10-26,11066,11648,11066,11649,60553,232400.0,8000000.0
2004-10-27,11989,11989,11508,11629,68999,232000.0,8000000.0
2004-10-28,11828,11828,11628,11669,74664,232800.0,8000000.0
2004-10-29,11707,11988,11527,11990,54601,239200.0,8000000.0
2004-11-01,12149,12469,12109,12411,122562,247600.0,8000000.0
2004-11-02,12589,12689,12449,12631,89410,252000.0,8000000.0
2004-11-03,12430,12590,12089,12230,138132,244000.0,8000000.0
2004-11-04,12250,12410,12049,12310,40408,245600.0,8000000.0
2004-11-05,12430,12610,12310,12390,74212,247200.0,8000000.0
2004-11-08,12349,12549,12089,12471,64945,248800.0,8000000.0
2004-11-09,12429,12549,12309,12511,63603,249600.0,8000000.0
2004-11-10,12510,12550,12109,12130,141531,242000.0,8000000.0
2004-11-11,12169,12269,11767,11770,93732,234800.0,8000000.0
2004-11-12,11787,11948,11747,11930,114085,238000.0,8000000.0
2004-11-15,11828,11888,11267,11669,114485,232800.0,8000000.0
2004-11-16,11628,11628,11307,11348,148557,226400.0,8000000.0
2004-11-17,11307,11568,11187,11508,165992,229600.0,8000000.0
2004-11-18,11528,11728,11348,11669,84661,232800.0,8000000.0
2004-11-19,11808,11828,11468,11548,86454,230400.0,8000000.0
2004-11-22,11307,11588,11086,11448,41731,228400.0,8000000.0
2004-11-23,11467,11848,11467,11850,69257,236400.0,8000000.0
2004-11-24,12008,12008,11767,11870,33957,236800.0,8000000.0
2004-11-25,11928,11928,11727,11770,36387,234800.0,8000000.0
2004-11-26,11708,11788,11388,11388,34127,227200.0,8000000.0
2004-11-29,11467,11507,11006,11108,47636,221600.0,8000000.0
2004-11-30,10966,11126,10945,10988,49942,219200.0,8000000.0
2004-12-01,11026,11026,10504,10586,108698,211200.0,8000000.0
2004-12-02,10726,10766,10505,10626,66944,212000.0,8000000.0
2004-12-03,10626,10686,10144,10205,88727,203600.0,8000000.0
2004-12-06,10024,10204,9924,9925,72342,198000.0,8000000.0
2004-12-07,9863,10104,9803,10045,56175,200400.0,8000000.0
2004-12-08,9862,9943,9582,9624,87236,192000.0,8000000.0
2004-12-09,9602,9862,9522,9764,54381,194800.0,8000000.0
2004-12-10,9762,9902,9662,9764,57557,194800.0,8000000.0
2004-12-13,9682,9742,9462,9644,52051,192400.0,8000000.0
2004-12-14,9662,9742,9502,9584,43101,191200.0,8000000.0
2004-12-15,9662,9842,9662,9764,68651,194800.0,8000000.0
2004-12-16,9762,9882,9722,9804,61606,195600.0,8000000.0
2004-12-17,9842,9842,9562,9624,48311,192000.0,8000000.0
2004-12-20,9562,9702,9562,9584,28344,191200.0,8000000.0
2004-12-21,9502,9702,9502,9664,35123,192800.0,8000000.0
2004-12-22,9823,10806,9823,10626,293874,212000.0,8000000.0
2004-12-23,10605,10605,10024,10065,89809,200800.0,8000000.0
2004-12-24,10225,10225,9944,10045,38522,200400.0,8000000.0
2004-12-27,9923,10023,9722,9824,30467,196000.0,8000000.0
2004-12-28,9722,9862,9722,9824,26457,196000.0,8000000.0
2004-12-29,9662,9902,9662,9845,19820,196400.0,8000000.0
2004-12-30,9843,10064,9843,9965,24934,198800.0,8000000.0
2005-01-03,10063,10444,9983,10426,57073,208000.0,8000000.0
2005-01-04,10585,10585,10124,10185,38754,203200.0,8000000.0
2005-01-05,10164,10886,10104,10867,155819,216800.0,8000000.0
2005-01-06,10986,11266,10705,11028,189473,220000.0,8000000.0
2005-01-07,11187,11247,10726,10867,74451,216800.0,8000000.0
2005-01-10,10885,11407,10885,11248,151168,224400.0,8000000.0
2005-01-11,11348,11388,10726,10747,112448,214400.0,8000000.0
2005-01-12,10666,10886,10565,10747,63871,214400.0,8000000.0
2005-01-13,10666,10946,10646,10907,59052,217600.0,8000000.0
2005-01-14,10866,11287,10866,10947,80889,218400.0,8000000.0
2005-01-17,11086,11508,11006,11488,245199,229200.0,8000000.0
2005-01-18,11747,11807,11126,11148,177207,222400.0,8000000.0
2005-01-19,11147,11227,10626,10646,247731,212400.0,8000000.0
2005-01-20,10425,10465,10104,10165,173650,202800.0,8000000.0
2005-01-21,10023,10264,9862,9905,189470,197600.0,8000000.0
2005-01-24,9823,10144,9823,9985,95646,199200.0,8000000.0
2005-01-25,10023,10084,9622,9624,134810,192000.0,8000000.0
2005-01-26,9682,9802,9622,9664,86838,192800.0,8000000.0
2005-01-27,9702,9822,9682,9744,67795,194400.0,8000000.0
2005-01-28,9762,9963,9742,9885,46140,197200.0,8000000.0
2005-01-31,9663,9783,9443,9503,177187,189600.0,8000000.0
2005-02-01,9422,9442,8900,8963,298410,178800.0,8000000.0
2005-02-02,9101,9141,8681,8681,129176,173200.0,8000000.0
2005-02-03,8620,8720,8419,8421,108018,168000.0,8000000.0
2005-02-04,8420,8721,8420,8621,86825,172000.0,8000000.0
2005-02-07,8701,8901,8661,8822,78997,176000.0,8000000.0
2005-02-11,8820,8920,8680,8862,51733,176800.0,8000000.0
2005-02-14,8940,9020,8820,9003,91101,179600.0,8000000.0
2005-02-15,9021,9041,8701,8701,153348,173600.0,8000000.0
2005-02-16,8780,8920,8740,8862,91867,176800.0,8000000.0
2005-02-17,8841,8861,8741,8761,59456,174800.0,8000000.0
2005-02-18,8701,8901,8561,8701,78436,173600.0,8000000.0
2005-02-21,8840,9020,8800,9023,127626,180000.0,8000000.0
2005-02-22,9021,9041,8781,8781,81691,175200.0,8000000.0
2005-02-23,8661,8701,8521,8541,71916,170400.0,8000000.0
2005-02-24,8581,8741,8561,8661,52958,172800.0,8000000.0
2005-02-25,8661,8841,8641,8661,84050,172800.0,8000000.0
2005-02-28,8761,8781,8521,8661,77117,172800.0,8000000.0
2005-03-02,8740,9302,8740,9023,231148,180000.0,8000000.0
2005-03-03,9000,9141,8840,9023,158438,180000.0,8000000.0
2005-03-04,9020,9020,8900,8902,98427,177600.0,8000000.0
2005-03-07,9021,9101,8541,8581,105915,171200.0,8000000.0
2005-03-08,8600,8700,8339,8381,76828,167200.0,8000000.0
2005-03-09,8359,8419,8038,8161,103855,162800.0,8000000.0
2005-03-10,8018,8259,8018,8221,45755,164000.0,8000000.0
2005-03-11,8138,8299,8098,8261,61112,164800.0,8000000.0
2005-03-14,8239,8459,8239,8361,34491,166800.0,8000000.0
2005-03-15,8359,8419,8098,8221,145107,164000.0,8000000.0
2005-03-16,8179,8199,7558,8060,200453,160800.0,8000000.0
2005-03-17,7938,8580,7818,8461,246740,168800.0,8000000.0
2005-03-18,8460,8641,8199,8581,157063,171200.0,8000000.0
2005-03-21,8419,8540,8339,8441,61364,168400.0,8000000.0
2005-03-22,8159,8319,8098,8161,95427,162800.0,8000000.0
2005-03-23,8019,8099,7999,8020,37260,160000.0,8000000.0
2005-03-24,8019,8159,7698,7819,64353,156000.0,8000000.0
2005-03-25,7717,8239,7717,8181,84846,163200.0,8000000.0
2005-03-28,8380,8901,8259,8601,264139,171600.0,8000000.0
2005-03-29,8641,8701,8360,8681,177655,173200.0,8000000.0
2005-03-30,8740,9020,8580,8862,216635,176800.0,8000000.0
2005-03-31,8980,9041,8840,9003,142043,179600.0,8000000.0
2005-04-01,9000,9061,8780,9003,81067,179600.0,8000000.0
2005-04-04,9000,9101,8880,9063,85008,180800.0,8000000.0
2005-04-06,8980,9101,8840,9083,52639,181200.0,8000000.0
2005-04-07,9081,9161,9020,9023,21141,180000.0,8000000.0
2005-04-08,9020,9061,8900,9023,37536,180000.0,8000000.0
2005-04-11,9020,9061,8940,9043,17038,180400.0,8000000.0
2005-04-12,8960,9161,8960,9063,27953,180800.0,8000000.0
2005-04-13,9061,9101,9020,9043,11882,180400.0,8000000.0
2005-04-14,8980,9000,8860,8942,32354,178400.0,8000000.0
2005-04-15,8801,8941,8561,8661,59798,172800.0,8000000.0
2005-04-18,8239,8640,8239,8301,27276,165600.0,8000000.0
2005-04-19,8259,8540,8259,8381,14833,167200.0,8000000.0
2005-04-20,8379,8580,8379,8421,13166,168000.0,8000000.0
2005-04-21,8239,8359,8239,8341,27098,166400.0,8000000.0
2005-04-22,8439,8479,8299,8301,11305,165600.0,8000000.0
2005-04-25,8239,8259,8039,8040,33742,160400.0,8000000.0
2005-04-26,8019,8139,7999,8140,21215,162400.0,8000000.0
2005-04-27,8019,8099,7979,8020,16225,160000.0,8000000.0
2005-04-28,8019,8079,7899,8040,18821,160400.0,8000000.0
2005-04-29,7939,7959,7879,7899,43829,157600.0,8000000.0
2005-05-02,7898,7898,7617,7619,13113,152000.0,8000000.0
2005-05-03,7617,7798,7617,7779,13154,155200.0,8000000.0
2005-05-04,7657,7777,7557,7619,35134,152000.0,8000000.0
2005-05-06,7618,7618,7357,7418,69884,148000.0,8000000.0
2005-05-09,7397,7657,7397,7619,42355,152000.0,8000000.0
2005-05-10,7617,7697,7457,7659,15171,152800.0,8000000.0
2005-05-11,7537,7717,7517,7559,21424,150800.0,8000000.0
2005-05-12,7518,7859,7518,7819,24834,156000.0,8000000.0
2005-05-13,7819,7899,7678,7859,21112,156800.0,8000000.0
2005-05-16,7939,8099,7799,8100,26863,161600.0,8000000.0
2005-05-17,8199,8199,7979,8100,19348,161600.0,8000000.0
2005-05-18,8019,8119,8019,8060,7016,160800.0,8000000.0
2005-05-19,8099,8159,8019,8120,20215,162000.0,8000000.0
2005-05-20,8179,8179,8059,8080,9744,161200.0,8000000.0
2005-05-23,8019,8119,8019,8060,6422,160800.0,8000000.0
2005-05-24,8059,8119,7979,8120,7450,162000.0,8000000.0
2005-05-25,8079,8320,8079,8120,24122,162000.0,8000000.0
2005-05-26,8018,8259,8018,8181,8574,163200.0,8000000.0
2005-05-27,8299,8299,8118,8181,14958,163200.0,8000000.0
2005-05-30,8179,8279,8179,8221,10891,164000.0,8000000.0
2005-05-31,8219,8339,8138,8341,11012,166400.0,8000000.0
2005-06-01,8339,8479,8259,8341,15385,166400.0,8000000.0
2005-06-02,8339,8479,8179,8181,20315,163200.0,8000000.0
2005-06-03,8138,8239,8058,8241,19922,164400.0,8000000.0
2005-06-07,8099,8119,7959,7960,45570,158800.0,8000000.0
2005-06-08,7979,8059,7899,7980,14527,159200.0,8000000.0
2005-06-09,7979,8079,7819,8080,30774,161200.0,8000000.0
2005-06-10,8159,8159,8039,8140,17864,162400.0,8000000.0
2005-06-13,8039,8139,8039,8080,19648,161200.0,8000000.0
2005-06-14,8079,8139,8019,8060,23662,160800.0,8000000.0
2005-06-15,8059,8119,7979,8120,13848,162000.0,8000000.0
