리더스 기술투자(019570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-20,9791,11038,9791,11037,41480,36400.0,5200000.0
2000-09-21,10243,10859,9707,10548,13970,34788.0,5200000.0
2000-09-22,9290,9559,9290,9287,76330,30628.0,5200000.0
2000-09-25,8228,9697,8228,8988,36840,29640.0,5200000.0
2000-09-26,8670,9396,8403,9319,7540,30732.0,5200000.0
2000-09-27,9774,10089,9492,9965,53400,32864.0,5200000.0
2000-09-28,9967,9967,9147,9855,41350,32500.0,5200000.0
2000-09-29,9930,11036,9616,11022,212560,36348.0,5200000.0
2000-10-02,10221,10771,9967,10533,99720,34736.0,5200000.0
2000-10-04,10489,10879,9933,10801,155090,35620.0,5200000.0
2000-10-05,10155,11670,10155,11431,201820,37700.0,5200000.0
2000-10-06,11025,11984,11025,11510,126570,37960.0,5200000.0
2000-10-09,11099,12440,10816,11116,132690,36660.0,5200000.0
2000-10-10,10456,11273,10456,10722,30520,35360.0,5200000.0
2000-10-11,10297,11436,10095,10627,28650,35048.0,5200000.0
2000-10-12,10517,10517,9885,10091,13080,33280.0,5200000.0
2000-10-13,9637,10611,8893,10612,46910,34996.0,5200000.0
2000-10-16,10879,11307,10643,10880,29530,35880.0,5200000.0
2000-10-17,10406,11038,9664,10328,27030,34060.0,5200000.0
2000-10-18,9637,10248,9147,9934,59680,32760.0,5200000.0
2000-10-19,9758,9933,9758,9934,6180,32760.0,5200000.0
2000-10-20,9933,10248,9777,9934,25490,32760.0,5200000.0
2000-10-23,9616,9918,8891,9114,21170,30056.0,5200000.0
2000-10-24,8671,9444,8671,9303,55830,30680.0,5200000.0
2000-10-25,8859,9462,8751,8988,53200,29640.0,5200000.0
2000-10-26,8689,8831,7979,8309,103910,27404.0,5200000.0
2000-10-27,8183,8471,7808,8105,63480,26728.0,5200000.0
2000-10-30,7886,7886,7349,7348,73190,24232.0,5200000.0
2000-10-31,6939,6939,6478,6780,249150,22360.0,5200000.0
2000-11-01,6544,7189,6544,6780,78450,22360.0,5200000.0
2000-11-02,6782,6782,6466,6764,70030,22308.0,5200000.0
2000-11-03,6864,7241,6864,6906,73640,22776.0,5200000.0
2000-11-06,7078,7722,6810,7726,274470,25480.0,5200000.0
2000-11-07,7884,8180,7475,7647,179010,25220.0,5200000.0
2000-11-08,7571,7645,7255,7395,87510,24388.0,5200000.0
2000-11-09,7098,7258,6673,7080,66940,23348.0,5200000.0
2000-11-10,6781,7551,6700,7064,53620,23296.0,5200000.0
2000-11-13,6863,7097,6547,6859,134550,22620.0,5200000.0
2000-11-14,6338,7062,6338,7017,60990,23140.0,5200000.0
2000-11-15,7012,7408,6889,7048,62480,23244.0,5200000.0
2000-11-16,6683,7092,6683,7095,47770,23400.0,5200000.0
2000-11-17,7174,7568,7093,7316,82670,24128.0,5200000.0
2000-11-20,7255,7316,7001,7237,87310,23868.0,5200000.0
2000-11-21,7095,7142,6624,6622,64050,21840.0,5200000.0
2000-11-22,7018,7414,6387,6859,165170,22620.0,5200000.0
2000-11-23,6628,6863,6406,6859,104000,22620.0,5200000.0
2000-11-24,6779,7678,6465,7679,603280,25324.0,5200000.0
2000-11-27,7677,8589,7253,8593,785080,28340.0,5200000.0
2000-11-28,8436,8858,7724,8199,379960,27040.0,5200000.0
2000-11-29,8279,8279,7257,7884,220400,26000.0,5200000.0
2000-11-30,7412,7888,6941,6938,381800,22880.0,5200000.0
2000-12-01,6941,7331,6197,7285,134690,24024.0,5200000.0
2000-12-04,6828,7333,6828,6938,93680,22880.0,5200000.0
2000-12-05,6941,7016,6639,6938,33740,22880.0,5200000.0
2000-12-06,6939,7160,6625,6780,85260,22360.0,5200000.0
2000-12-07,6494,6918,6494,6827,27520,22516.0,5200000.0
2000-12-08,6481,7602,6481,7490,76670,24700.0,5200000.0
2000-12-11,6938,7490,6859,7253,32620,23920.0,5200000.0
2000-12-12,6940,7302,6940,7300,48310,24076.0,5200000.0
2000-12-13,7255,7646,7096,7111,33160,23452.0,5200000.0
2000-12-14,7396,7396,6874,7348,15440,24232.0,5200000.0
2000-12-15,7094,7550,6919,7253,21000,23920.0,5200000.0
2000-12-18,7253,7253,6745,6749,99950,22256.0,5200000.0
2000-12-19,6863,6924,6562,6859,43250,22620.0,5200000.0
2000-12-20,6626,6862,6057,6307,66060,20800.0,5200000.0
2000-12-21,5800,6022,5551,5834,106520,19240.0,5200000.0
2000-12-22,5750,6507,5563,6149,62930,20280.0,5200000.0
2000-12-26,6057,6327,5488,6134,29190,20228.0,5200000.0
2001-01-02,5756,6626,5615,6307,94070,20800.0,5200000.0
2001-01-03,6307,6383,5927,6071,29640,20020.0,5200000.0
2001-01-04,6449,6792,6163,6796,689170,22412.0,5200000.0
2001-01-05,6779,7395,6637,6843,198510,22568.0,5200000.0
2001-01-08,6889,6889,6367,6827,67870,22516.0,5200000.0
2001-01-09,6764,7631,6465,7631,693240,25168.0,5200000.0
2001-01-10,7851,8542,7093,8041,225710,26520.0,5200000.0
2001-01-11,8059,8515,7522,8325,116240,27456.0,5200000.0
2001-01-12,7619,8989,7619,7836,369150,25844.0,5200000.0
2001-01-15,7911,8178,7581,7726,160770,25480.0,5200000.0
2001-01-16,7646,7646,7095,7237,110520,23868.0,5200000.0
2001-01-17,7097,7412,6941,6938,81330,22880.0,5200000.0
2001-01-18,6814,7424,6814,7174,81720,23660.0,5200000.0
2001-01-19,7574,7574,6943,7080,41280,23348.0,5200000.0
2001-01-22,7331,7570,6812,7568,95840,24960.0,5200000.0
2001-01-26,7886,8041,7142,7395,114600,24388.0,5200000.0
2001-01-29,7477,7477,7110,7174,80890,23660.0,5200000.0
2001-01-30,7097,7888,7097,7884,334820,26000.0,5200000.0
2001-01-31,8338,8338,7298,7726,96950,25480.0,5200000.0
2001-02-01,7725,7725,7301,7411,170340,24440.0,5200000.0
2001-02-02,7302,8295,7302,8294,452520,27352.0,5200000.0
2001-02-05,8794,9284,7882,7900,1606480,26052.0,5200000.0
2001-02-06,7962,8203,7681,7884,242860,26000.0,5200000.0
2001-02-07,7899,7899,7425,7568,125230,24960.0,5200000.0
2001-02-08,7270,7726,7189,7442,397940,24544.0,5200000.0
2001-02-09,7570,7725,7348,7411,219380,24440.0,5200000.0
2001-02-12,7255,7571,7255,7442,177540,24544.0,5200000.0
2001-02-13,7585,7852,7491,7568,435510,24960.0,5200000.0
2001-02-14,7643,8468,7488,8325,1473650,27456.0,5200000.0
2001-02-15,8358,8358,7808,7884,638400,26000.0,5200000.0
2001-02-16,7981,8107,7806,7963,295070,26260.0,5200000.0
2001-02-19,7870,8674,7621,8436,837440,27820.0,5200000.0
2001-02-20,8293,9441,8199,9445,2334960,31148.0,5200000.0
2001-02-21,10565,10565,8848,8956,3246240,29536.0,5200000.0
2001-02-22,8217,8392,7888,7884,1002260,26000.0,5200000.0
2001-02-23,7945,8039,7583,7695,303080,25376.0,5200000.0
2001-02-26,7690,7882,7628,7726,332950,25480.0,5200000.0
2001-02-27,7725,7772,7377,7411,478980,24440.0,5200000.0
2001-02-28,7350,7397,6860,6953,461330,22932.0,5200000.0
2001-03-02,7098,7098,6293,6307,339970,20800.0,5200000.0
2001-03-05,6231,6406,5850,6307,415250,20800.0,5200000.0
2001-03-06,6370,6498,6163,6386,384780,21060.0,5200000.0
2001-03-07,6323,6827,6323,6733,570880,22204.0,5200000.0
2001-03-08,6652,6920,6558,6843,313470,22568.0,5200000.0
2001-03-09,6793,6811,6604,6733,71140,22204.0,5200000.0
2001-03-12,6605,6605,6309,6402,211410,21112.0,5200000.0
2001-03-13,5833,6417,5833,6291,201370,20748.0,5200000.0
2001-03-14,6450,6748,6309,6544,106970,21580.0,5200000.0
2001-03-15,5995,6312,5995,6307,85890,20800.0,5200000.0
2001-03-16,6451,6451,6163,6291,177150,20748.0,5200000.0
2001-03-19,6038,6475,5864,6149,475520,20280.0,5200000.0
2001-03-20,6307,6354,6067,6071,194730,20020.0,5200000.0
2001-03-21,5944,6214,5917,5913,98690,19500.0,5200000.0
2001-03-22,5917,6119,5823,5913,112700,19500.0,5200000.0
2001-03-23,5597,5974,5597,5897,132160,19448.0,5200000.0
2001-03-26,6069,6498,5993,6291,212680,20748.0,5200000.0
2001-03-27,6051,6428,6051,6149,131540,20280.0,5200000.0
2001-03-28,5990,6273,5925,5929,116650,19552.0,5200000.0
2001-03-29,5837,5978,5709,5913,253150,19500.0,5200000.0
2001-03-30,6134,6606,5927,6512,555970,21476.0,5200000.0
2001-04-02,6606,7284,6480,7285,417840,24024.0,5200000.0
2001-04-03,7600,8155,6955,7616,2125970,25116.0,5200000.0
2001-04-04,7538,7617,6779,7568,516550,24960.0,5200000.0
2001-04-06,7572,7870,7238,7663,545960,25272.0,5200000.0
2001-04-09,8199,8574,7804,8041,2197890,26520.0,5200000.0
2001-04-10,7933,8041,7302,7348,464210,24232.0,5200000.0
2001-04-11,7097,7555,6989,7490,638300,24700.0,5200000.0
2001-04-12,7490,7551,7176,7348,212690,24232.0,5200000.0
2001-04-13,7408,7455,6938,6969,368680,22984.0,5200000.0
2001-04-16,6812,7046,6732,6843,254960,22568.0,5200000.0
2001-04-17,6937,7092,6777,7095,328650,23400.0,5200000.0
2001-04-18,7016,7257,6893,6938,238100,22880.0,5200000.0
2001-04-19,7094,7725,7094,7411,488160,24440.0,5200000.0
2001-04-20,7508,7634,6528,6859,1468710,22620.0,5200000.0
2001-04-23,6858,7253,6636,7143,533860,23556.0,5200000.0
2001-04-24,6954,7176,6954,7064,62290,23296.0,5200000.0
2001-04-25,7396,7522,7108,7253,365570,23920.0,5200000.0
2001-04-26,7331,7538,7109,7332,393740,24180.0,5200000.0
2001-04-27,7411,8202,7256,7505,916200,24752.0,5200000.0
2001-04-30,7886,7886,7457,7568,399000,24960.0,5200000.0
2001-05-02,7492,7728,7351,7490,408930,24700.0,5200000.0
2001-05-03,7569,7569,7189,7300,197640,24076.0,5200000.0
2001-05-04,7255,7570,7095,7568,531510,24960.0,5200000.0
2001-05-07,7571,7679,7364,7442,353460,24544.0,5200000.0
2001-05-08,7490,7505,7162,7174,291590,23660.0,5200000.0
2001-05-09,7302,7329,7095,7190,223340,23712.0,5200000.0
2001-05-10,7649,7649,7191,7490,284800,24700.0,5200000.0
2001-05-11,7302,7724,7302,7521,468640,24804.0,5200000.0
2001-05-14,7649,7728,7492,7490,213060,24700.0,5200000.0
2001-05-15,7488,7643,7488,7553,232960,24908.0,5200000.0
2001-05-16,7550,7550,7316,7363,154840,24284.0,5200000.0
2001-05-17,7725,7725,7363,7458,306740,24596.0,5200000.0
2001-05-18,7350,7444,7303,7332,131550,24180.0,5200000.0
2001-05-21,7302,7536,7302,7521,692270,24804.0,5200000.0
2001-05-22,7536,7724,7208,7521,920620,24804.0,5200000.0
2001-05-23,7569,7569,7349,7348,274120,24232.0,5200000.0
2001-05-24,7191,7477,7129,7269,665600,23972.0,5200000.0
2001-05-25,7350,7411,7190,7332,248790,24180.0,5200000.0
2001-05-28,7176,7553,7176,7269,140720,23972.0,5200000.0
2001-05-29,7272,7573,7178,7490,607460,24700.0,5200000.0
2001-05-30,7423,7643,7313,7600,441530,25064.0,5200000.0
2001-05-31,7570,7961,7377,7631,1570470,25168.0,5200000.0
2001-06-01,7744,7744,7109,7411,981650,24440.0,5200000.0
2001-06-04,7492,7492,7257,7269,399660,23972.0,5200000.0
2001-06-05,7314,7314,7125,7143,265590,23556.0,5200000.0
2001-06-07,7176,7237,7016,7017,181430,23140.0,5200000.0
2001-06-08,6952,7220,6937,7143,472960,23556.0,5200000.0
2001-06-11,7175,7317,7034,7127,203470,23504.0,5200000.0
2001-06-12,7035,7163,6988,7158,145100,23608.0,5200000.0
2001-06-13,7096,7303,7082,7285,129230,24024.0,5200000.0
2001-06-14,7236,7236,7000,7127,174280,23504.0,5200000.0
2001-06-15,7001,7109,6860,7017,198120,23140.0,5200000.0
2001-06-18,6940,7082,6893,6890,183460,22724.0,5200000.0
2001-06-19,6861,7003,6796,6890,278710,22724.0,5200000.0
2001-06-20,6813,6939,6732,6780,146590,22360.0,5200000.0
2001-06-21,6729,6904,6697,6827,150030,22516.0,5200000.0
2001-06-22,6776,6965,6776,6827,198210,22516.0,5200000.0
2001-06-25,6965,6965,6824,6875,169950,22672.0,5200000.0
2001-06-26,6793,7349,6793,7127,741320,23504.0,5200000.0
2001-06-27,7186,7408,6984,7095,295730,23400.0,5200000.0
2001-06-28,7014,7330,7014,7253,191930,23920.0,5200000.0
2001-06-29,7256,7397,7209,7332,567030,24180.0,5200000.0
2001-07-02,7328,7503,7126,7427,1138040,24492.0,5200000.0
2001-07-03,7476,7631,7254,7631,400610,25168.0,5200000.0
2001-07-04,7711,7724,7331,7568,420840,24960.0,5200000.0
2001-07-05,7491,7646,7096,7111,395740,23452.0,5200000.0
2001-07-06,7014,7236,6576,6622,392020,21840.0,5200000.0
2001-07-09,6698,6698,6069,6465,318410,21320.0,5200000.0
2001-07-10,6323,6779,6323,6607,181700,21788.0,5200000.0
2001-07-11,6466,6592,5994,6544,230220,21580.0,5200000.0
2001-07-12,6525,6638,6498,6607,54860,21788.0,5200000.0
2001-07-13,6608,6749,6312,6307,62780,20800.0,5200000.0
2001-07-16,6323,6338,6087,6339,60790,20904.0,5200000.0
2001-07-18,6337,6450,6243,6354,47190,20956.0,5200000.0
2001-07-19,6385,6699,6277,6496,286230,21424.0,5200000.0
2001-07-20,6628,6628,6044,6181,146770,20384.0,5200000.0
2001-07-23,6198,6337,5802,6323,180410,20852.0,5200000.0
2001-07-24,6019,6226,5563,5755,48530,18980.0,5200000.0
2001-07-25,5361,6433,5361,6307,444910,20800.0,5200000.0
2001-07-26,6432,7063,6165,7064,133830,23296.0,5200000.0
2001-07-27,7047,7047,6384,6733,453350,22204.0,5200000.0
2001-07-30,6625,6733,5942,6496,48110,21424.0,5200000.0
2001-07-31,6623,6731,6463,6528,37890,21528.0,5200000.0
2001-08-01,6431,6559,6310,6559,98950,21632.0,5200000.0
2001-08-02,6432,6526,6403,6449,83680,21268.0,5200000.0
2001-08-03,6468,6989,6468,6638,166250,21892.0,5200000.0
2001-08-06,6466,6748,6466,6480,29420,21372.0,5200000.0
2001-08-07,6323,6543,6257,6512,163630,21476.0,5200000.0
2001-08-08,6402,6685,6402,6465,62620,21320.0,5200000.0
2001-08-09,6511,6624,6195,6465,71960,21320.0,5200000.0
2001-08-10,6231,6626,6231,6433,74330,21216.0,5200000.0
2001-08-13,6431,6606,6431,6512,24120,21476.0,5200000.0
2001-08-14,6310,6606,6310,6559,15180,21632.0,5200000.0
2001-08-16,6385,6546,6324,6323,22850,20852.0,5200000.0
2001-08-17,6323,6859,6323,6843,310580,22568.0,5200000.0
2001-08-20,6920,6920,6477,6622,76520,21840.0,5200000.0
2001-08-21,6701,6748,6481,6717,106930,22152.0,5200000.0
2001-08-22,6448,6605,6416,6575,21370,21684.0,5200000.0
2001-08-23,6624,6624,6496,6512,58180,21476.0,5200000.0
2001-08-24,6450,6497,6324,6496,45400,21424.0,5200000.0
2001-08-27,6498,6687,6150,6433,158110,21216.0,5200000.0
2001-08-28,6323,6590,6323,6465,52960,21320.0,5200000.0
2001-08-29,6334,6428,6193,6197,110730,20436.0,5200000.0
2001-08-30,6149,6338,6149,6291,17610,20748.0,5200000.0
2001-08-31,6008,7034,5994,6449,677010,21268.0,5200000.0
2001-09-03,6312,6500,6199,6307,13420,20800.0,5200000.0
2001-09-04,6309,6357,6150,6339,100020,20904.0,5200000.0
2001-09-05,6149,6310,6149,6275,4410,20696.0,5200000.0
2001-09-06,6228,6309,6149,6291,24420,20748.0,5200000.0
2001-09-07,6149,6243,6069,6228,8770,20540.0,5200000.0
2001-09-10,6089,6244,6089,6212,5950,20488.0,5200000.0
2001-09-11,6117,6277,6102,6275,900,20696.0,5200000.0
2001-09-12,5533,6243,5533,5597,68090,18460.0,5200000.0
2001-09-13,5156,5627,5156,5597,67250,18460.0,5200000.0
2001-09-14,5584,5584,4940,4935,64430,16276.0,5200000.0
2001-09-17,4684,4859,4354,4841,52670,15964.0,5200000.0
2001-09-18,4574,5219,4433,5093,64840,16796.0,5200000.0
2001-09-19,4763,5158,4763,5093,5380,16796.0,5200000.0
2001-09-20,4605,4996,4573,4983,8010,16432.0,5200000.0
2001-09-21,4605,4714,4398,4714,60740,15548.0,5200000.0
2001-09-24,4257,4681,4257,4557,19290,15028.0,5200000.0
2001-09-25,4572,4728,4572,4651,7370,15340.0,5200000.0
2001-09-26,4606,4887,4606,4825,9710,15912.0,5200000.0
2001-09-27,4826,4921,4507,4919,17240,16224.0,5200000.0
2001-09-28,4727,4994,4727,4998,2760,16484.0,5200000.0
2001-10-04,4994,5186,4932,5124,88450,16900.0,5200000.0
2001-10-05,5015,5141,4995,5046,19010,16640.0,5200000.0
2001-10-08,5013,5039,4725,5030,6200,16588.0,5200000.0
2001-10-09,5127,5287,4844,5282,110340,17420.0,5200000.0
2001-10-10,5282,5457,4949,5456,50700,17992.0,5200000.0
2001-10-11,5356,5516,5186,5251,269510,17316.0,5200000.0
2001-10-12,5171,5331,4921,4919,71350,16224.0,5200000.0
2001-10-15,5088,5088,4824,4856,39830,16016.0,5200000.0
2001-10-16,4838,5087,4824,5030,79570,16588.0,5200000.0
2001-10-17,5030,5284,5030,5093,75590,16796.0,5200000.0
2001-10-18,5093,5360,4936,5140,255230,16952.0,5200000.0
2001-10-19,5440,5440,5157,5203,146690,17160.0,5200000.0
2001-10-22,5237,5601,5205,5519,253630,18200.0,5200000.0
2001-10-23,5597,5913,5531,5676,177040,18720.0,5200000.0
2001-10-24,5614,5774,5520,5519,58600,18200.0,5200000.0
2001-10-25,5533,5834,5533,5597,54370,18460.0,5200000.0
2001-10-26,5522,5837,5522,5739,56570,18928.0,5200000.0
2001-10-29,5754,6008,5612,5771,57660,19032.0,5200000.0
2001-10-30,5691,5832,5531,5676,55400,18720.0,5200000.0
2001-10-31,5516,6148,5377,6118,178160,20176.0,5200000.0
2001-11-01,5671,6145,5671,6149,40850,20280.0,5200000.0
2001-11-02,6008,6385,5848,6386,288380,21060.0,5200000.0
2001-11-05,6385,6546,6292,6323,21540,20852.0,5200000.0
2001-11-06,6148,6590,6148,6417,331450,21164.0,5200000.0
2001-11-07,6309,6498,5927,6291,272790,20748.0,5200000.0
2001-11-08,6291,6291,6069,6291,43210,20748.0,5200000.0
2001-11-09,6010,6386,6010,6307,42170,20800.0,5200000.0
2001-11-12,6211,6290,5753,6275,69860,20696.0,5200000.0
2001-11-13,6088,6310,6009,6275,26180,20696.0,5200000.0
2001-11-14,6291,6309,6149,6291,14210,20748.0,5200000.0
2001-11-15,6135,6308,6135,6228,9590,20540.0,5200000.0
2001-11-16,6044,6185,5997,6134,59740,20228.0,5200000.0
2001-11-19,6152,6312,6026,6181,68180,20384.0,5200000.0
2001-11-20,6101,6370,5818,5834,372050,19240.0,5200000.0
2001-11-21,6113,6113,5704,5976,20920,19708.0,5200000.0
2001-11-22,5913,5940,5752,5897,98420,19448.0,5200000.0
2001-11-23,5846,5972,5770,5976,59750,19708.0,5200000.0
2001-11-26,5882,6291,5822,6260,111370,20644.0,5200000.0
2001-11-27,6229,6337,5994,6228,21730,20540.0,5200000.0
2001-11-28,6229,6258,5834,6102,71540,20124.0,5200000.0
2001-11-29,5993,6102,5707,5944,21140,19604.0,5200000.0
2001-11-30,5835,6104,5821,6039,58610,19916.0,5200000.0
2001-12-03,5865,6181,5865,6118,34840,20176.0,5200000.0
2001-12-04,6116,6211,5881,5881,46750,19396.0,5200000.0
2001-12-05,5884,6214,5884,6007,90510,19812.0,5200000.0
2001-12-06,6069,6148,5818,6118,140440,20176.0,5200000.0
2001-12-07,6120,6468,6012,6007,377890,19812.0,5200000.0
2001-12-10,6025,6185,5997,6007,125510,19812.0,5200000.0
2001-12-11,6006,6226,5865,6197,158980,20436.0,5200000.0
2001-12-12,6089,6230,6008,6212,21600,20488.0,5200000.0
2001-12-13,6040,6309,6040,6291,76260,20748.0,5200000.0
2001-12-14,6098,6273,6066,6149,52950,20280.0,5200000.0
2001-12-17,6152,6185,6010,6134,19760,20228.0,5200000.0
2001-12-18,5943,6292,5943,6102,188420,20124.0,5200000.0
2001-12-19,6053,6148,5993,6118,10340,20176.0,5200000.0
2001-12-20,5997,6118,5963,6086,32550,20072.0,5200000.0
2001-12-21,5837,6119,5837,5913,11350,19500.0,5200000.0
2001-12-24,5925,6113,5925,5976,10220,19708.0,5200000.0
2001-12-26,5390,6273,5390,5976,58110,19708.0,5200000.0
2001-12-27,5707,6196,5551,5881,12190,19396.0,5200000.0
2001-12-28,5817,6038,5817,5976,23320,19708.0,5200000.0
2002-01-02,6070,6070,5850,5992,2350,19760.0,5200000.0
2002-01-03,5917,5996,5677,5913,30630,19500.0,5200000.0
2002-01-04,5996,5996,5709,5866,45050,19344.0,5200000.0
2002-01-07,5899,5899,5535,5739,67760,18928.0,5200000.0
2002-01-08,5836,5883,5676,5692,94530,18772.0,5200000.0
2002-01-09,5674,5773,5674,5708,38430,18824.0,5200000.0
2002-01-10,5725,5738,5578,5676,35320,18720.0,5200000.0
2002-01-11,5550,5672,5550,5676,53750,18720.0,5200000.0
2002-01-14,5532,5660,5377,5613,10220,18512.0,5200000.0
2002-01-15,5659,5659,5439,5597,5940,18460.0,5200000.0
2002-01-16,5659,5659,5455,5629,37860,18564.0,5200000.0
2002-01-17,5659,6134,5471,5724,17010,18876.0,5200000.0
2002-01-18,5725,5912,5484,5850,17420,19292.0,5200000.0
2002-01-21,5674,5833,5566,5834,730,19240.0,5200000.0
2002-01-22,5821,5821,5520,5597,38710,18460.0,5200000.0
2002-01-23,5660,5660,5487,5487,12040,18096.0,5200000.0
2002-01-24,5644,5753,5504,5676,39100,18720.0,5200000.0
2002-01-25,5739,5834,5458,5708,337020,18824.0,5200000.0
2002-01-28,5869,6185,5775,6181,470680,20384.0,5200000.0
2002-01-29,6089,6151,5868,5992,157820,19760.0,5200000.0
2002-01-30,5881,6148,5706,5834,94380,19240.0,5200000.0
2002-01-31,5725,6040,5725,5724,158430,18876.0,5200000.0
2002-02-01,5850,6406,5850,6086,1482830,20072.0,5200000.0
2002-02-04,6407,6407,5870,5960,551610,19656.0,5200000.0
2002-02-05,5911,5958,5689,5929,386160,19552.0,5200000.0
2002-02-06,5753,6021,5673,5724,143610,18876.0,5200000.0
2002-02-07,5581,5788,5313,5314,174280,17524.0,5200000.0
2002-02-08,5331,5473,5331,5471,16720,18044.0,5200000.0
2002-02-14,5535,5601,5473,5519,146930,18200.0,5200000.0
2002-02-15,5439,5599,5377,5440,123670,17940.0,5200000.0
2002-02-18,5516,5516,5200,5251,152500,17316.0,5200000.0
2002-02-19,5360,5360,5145,5188,91280,17108.0,5200000.0
2002-02-20,5252,5252,5092,5093,55690,16796.0,5200000.0
2002-02-21,5093,5266,5093,5188,64600,17108.0,5200000.0
2002-02-22,5121,5280,5073,5251,90600,17316.0,5200000.0
2002-02-25,5207,5852,5207,5787,326840,19084.0,5200000.0
2002-02-26,5550,6067,5456,6071,336130,20020.0,5200000.0
2002-02-27,5834,5942,5391,5550,417360,18304.0,5200000.0
2002-02-28,5628,5628,5217,5487,62700,18096.0,5200000.0
2002-03-04,5656,5656,5247,5251,127630,17316.0,5200000.0
2002-03-05,5309,5357,5155,5219,154510,17212.0,5200000.0
2002-03-06,5217,5392,5203,5393,78100,17784.0,5200000.0
2002-03-07,5440,5566,5285,5534,248340,18252.0,5200000.0
2002-03-08,5392,5487,5219,5361,89770,17680.0,5200000.0
2002-03-11,5361,5647,5285,5582,314700,18408.0,5200000.0
2002-03-12,5674,5725,5457,5503,99080,18148.0,5200000.0
2002-03-13,5519,5833,5411,5661,89140,18668.0,5200000.0
2002-03-14,5756,5995,5581,5992,675750,19760.0,5200000.0
2002-03-15,5835,6198,5552,5992,240660,19760.0,5200000.0
2002-03-18,6312,6386,5963,6307,415590,20800.0,5200000.0
2002-03-19,6310,6310,6042,6212,86410,20488.0,5200000.0
