티에스이(131290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-23,10650,10700,10300,10450,15555,115592.0,11061429.0
2016-02-24,10450,10500,10250,10350,9841,114486.0,11061429.0
2016-02-25,10450,10450,10250,10400,11624,115039.0,11061429.0
2016-02-26,10400,10400,10000,10050,20138,111167.0,11061429.0
2016-02-29,10050,10350,9950,10200,5179,112827.0,11061429.0
2016-03-02,10200,10750,10150,10650,22006,117804.0,11061429.0
2016-03-03,10650,10700,10300,10650,10203,117804.0,11061429.0
2016-03-04,10700,10700,10350,10600,4332,117251.0,11061429.0
2016-03-07,10700,10800,10350,10500,24022,116145.0,11061429.0
2016-03-08,10500,10750,10350,10550,9634,116698.0,11061429.0
2016-03-09,10750,10750,10400,10450,3497,115592.0,11061429.0
2016-03-10,10600,10600,10200,10350,12071,114486.0,11061429.0
2016-03-11,10350,10350,10100,10250,7200,113380.0,11061429.0
2016-03-14,10350,10350,10000,10050,17164,111167.0,11061429.0
2016-03-15,10150,10200,10050,10100,3801,111720.0,11061429.0
2016-03-16,10200,10250,9980,10100,11103,111720.0,11061429.0
2016-03-17,10100,10150,9980,10050,8114,111167.0,11061429.0
2016-03-18,10050,10050,9940,9980,8086,110393.0,11061429.0
2016-03-21,10050,10200,9920,10050,8778,111167.0,11061429.0
2016-03-22,10050,10150,9950,10050,3969,111167.0,11061429.0
2016-03-23,10050,10050,9900,9900,6948,109508.0,11061429.0
2016-03-24,9900,9940,9800,9850,6090,108955.0,11061429.0
2016-03-25,9850,9850,9660,9790,4003,108291.0,11061429.0
2016-03-28,9870,9870,9710,9770,3595,108070.0,11061429.0
2016-03-29,9830,9830,9640,9740,8772,107738.0,11061429.0
2016-03-30,9670,9790,9640,9640,7301,106632.0,11061429.0
2016-03-31,9610,9690,9430,9430,9123,104309.0,11061429.0
2016-04-01,9320,9550,9320,9490,6234,104973.0,11061429.0
2016-04-04,9490,9600,9490,9560,4524,105747.0,11061429.0
2016-04-05,9590,9990,9590,9970,16136,110282.0,11061429.0
2016-04-06,9970,10100,9920,10050,4971,111167.0,11061429.0
2016-04-07,10200,10300,9810,9850,9466,108955.0,11061429.0
2016-04-08,9700,10350,9670,10300,19156,113933.0,11061429.0
2016-04-11,10400,10400,10100,10400,5525,115039.0,11061429.0
2016-04-12,10500,10500,10050,10200,4776,112827.0,11061429.0
2016-04-14,10100,10300,9990,10000,3117,110614.0,11061429.0
2016-04-15,9980,10150,9950,9980,578,110393.0,11061429.0
2016-04-18,9960,9980,9830,9830,9432,108734.0,11061429.0
2016-04-19,9830,9850,9690,9850,8712,108955.0,11061429.0
2016-04-20,9850,9930,9800,9910,654,109619.0,11061429.0
2016-04-21,9860,9950,9720,9750,12375,107849.0,11061429.0
2016-04-22,9730,9820,9570,9740,10397,107738.0,11061429.0
2016-04-25,9740,9750,9590,9660,8108,106853.0,11061429.0
2016-04-26,9650,9660,9530,9640,5412,106632.0,11061429.0
2016-04-27,9600,9680,9460,9630,4277,106522.0,11061429.0
2016-04-28,9580,9630,9480,9630,13044,106522.0,11061429.0
2016-04-29,9510,9600,9440,9520,8671,105305.0,11061429.0
2016-05-02,9440,9600,9440,9490,10051,104973.0,11061429.0
2016-05-03,9410,9500,9400,9410,5640,104088.0,11061429.0
2016-05-04,9410,9430,9380,9380,2536,103756.0,11061429.0
2016-05-09,9380,9470,9210,9270,8954,102539.0,11061429.0
2016-05-10,9230,9330,9220,9310,3731,102982.0,11061429.0
2016-05-11,9250,9410,9250,9400,1845,103977.0,11061429.0
2016-05-12,9270,9410,9260,9410,3666,104088.0,11061429.0
2016-05-13,9410,9480,9290,9390,4041,103867.0,11061429.0
2016-05-16,9350,9450,9300,9360,2328,103535.0,11061429.0
2016-05-17,9190,9300,9170,9180,6073,101544.0,11061429.0
2016-05-18,9150,9260,9150,9250,3874,102318.0,11061429.0
2016-05-19,9190,9240,9150,9160,3167,101323.0,11061429.0
2016-05-20,9130,9200,9130,9150,1738,101212.0,11061429.0
2016-05-23,9130,9260,9050,9210,1802,101876.0,11061429.0
2016-05-24,9200,9200,9000,9030,7783,99885.0,11061429.0
2016-05-25,9030,9150,9030,9080,1066,100438.0,11061429.0
2016-05-26,9050,9240,9050,9050,12069,100106.0,11061429.0
2016-05-27,9000,9180,9000,9050,4484,100106.0,11061429.0
2016-05-30,9020,9320,9000,9250,3833,102318.0,11061429.0
2016-05-31,9150,9430,9150,9400,3344,103977.0,11061429.0
2016-06-01,9210,9420,9080,9290,4184,102761.0,11061429.0
2016-06-02,9160,9420,9160,9420,6555,104199.0,11061429.0
2016-06-03,9350,9440,9270,9400,4354,103977.0,11061429.0
2016-06-07,9340,9410,9150,9230,3406,102097.0,11061429.0
2016-06-08,9150,9250,9090,9230,4357,102097.0,11061429.0
2016-06-09,9080,9410,9080,9340,6499,103314.0,11061429.0
2016-06-10,9250,9690,9250,9650,9404,106743.0,11061429.0
2016-06-13,9650,9680,9450,9660,5585,106853.0,11061429.0
2016-06-14,9660,9660,9340,9500,6010,105084.0,11061429.0
2016-06-15,9400,9640,9250,9470,4947,104752.0,11061429.0
2016-06-16,9340,9510,9250,9250,3580,102318.0,11061429.0
2016-06-17,9260,9300,9200,9220,4296,101986.0,11061429.0
2016-06-20,9250,9400,9180,9400,1962,103977.0,11061429.0
2016-06-21,9400,9400,9270,9300,549,102871.0,11061429.0
2016-06-22,9210,9420,9210,9420,2141,104199.0,11061429.0
2016-06-23,9310,9480,9310,9410,888,104088.0,11061429.0
2016-06-24,9390,9390,9010,9230,10565,102097.0,11061429.0
2016-06-27,9000,9140,9000,9080,1809,100438.0,11061429.0
2016-06-28,9000,9150,8960,9130,1430,100991.0,11061429.0
2016-06-29,9130,9260,9060,9190,1479,101655.0,11061429.0
2016-06-30,9190,9250,9110,9250,757,102318.0,11061429.0
2016-07-01,9250,9300,9170,9270,524,102539.0,11061429.0
2016-07-04,9300,9300,9020,9230,5844,102097.0,11061429.0
2016-07-05,9100,9250,9070,9250,1179,102318.0,11061429.0
2016-07-06,9200,9230,9030,9200,1459,101765.0,11061429.0
2016-07-07,9200,9210,9070,9120,2083,100880.0,11061429.0
2016-07-08,9110,9200,9050,9120,2122,100880.0,11061429.0
2016-07-11,9120,9250,9040,9250,4183,102318.0,11061429.0
2016-07-12,9300,9360,9110,9360,1171,103535.0,11061429.0
2016-07-13,9400,9950,9180,9360,20991,103535.0,11061429.0
2016-07-14,9360,9490,9010,9090,9457,100548.0,11061429.0
2016-07-15,9150,9190,9020,9020,8048,99774.0,11061429.0
2016-07-18,8990,9140,8930,9050,6761,100106.0,11061429.0
2016-07-19,9050,9130,9000,9120,2709,100880.0,11061429.0
2016-07-20,9110,9200,9100,9200,8348,101765.0,11061429.0
2016-07-21,9200,9450,9100,9390,13105,103867.0,11061429.0
2016-07-22,9300,9490,9300,9330,4743,103203.0,11061429.0
2016-07-25,9430,9520,9390,9470,2733,104752.0,11061429.0
2016-07-26,9450,9450,9300,9450,1613,104531.0,11061429.0
2016-07-27,9420,9450,9300,9300,7337,102871.0,11061429.0
2016-07-28,9270,9480,9230,9270,5538,102539.0,11061429.0
2016-07-29,9290,9500,9210,9270,12696,102539.0,11061429.0
2016-08-01,9270,9410,9150,9220,12992,101986.0,11061429.0
2016-08-02,9220,9800,9220,9440,10431,104420.0,11061429.0
2016-08-03,9440,11750,9440,10600,820922,117251.0,11061429.0
2016-08-04,10500,11700,10450,11500,171861,127206.0,11061429.0
2016-08-05,11700,12300,11300,11600,114375,128313.0,11061429.0
2016-08-08,11550,11750,11300,11500,41624,127206.0,11061429.0
2016-08-09,11300,11400,10900,11000,32376,121676.0,11061429.0
2016-08-10,11100,11100,10550,10650,40456,117804.0,11061429.0
2016-08-11,10700,10750,10350,10400,23664,115039.0,11061429.0
2016-08-12,10400,10800,10400,10800,19236,119463.0,11061429.0
2016-08-16,10650,10750,10100,10200,34402,112827.0,11061429.0
2016-08-17,10200,10450,10000,10400,21369,115039.0,11061429.0
2016-08-18,10450,10450,10100,10300,12674,113933.0,11061429.0
2016-08-19,10300,10300,10050,10200,14122,112827.0,11061429.0
2016-08-22,10200,10200,9870,10000,15136,110614.0,11061429.0
2016-08-23,10000,10000,9910,10000,5146,110614.0,11061429.0
2016-08-24,10100,10150,9960,10050,4202,111167.0,11061429.0
2016-08-25,10050,10250,9910,10000,6319,110614.0,11061429.0
2016-08-26,10000,10150,9890,10150,6018,112274.0,11061429.0
2016-08-29,10150,10350,9920,10200,12263,112827.0,11061429.0
2016-08-30,10400,10400,10050,10050,8595,111167.0,11061429.0
2016-08-31,10000,10050,9870,9960,5625,110172.0,11061429.0
2016-09-01,9960,9960,9230,9930,10914,109840.0,11061429.0
2016-09-02,9990,10100,9840,9950,8383,110061.0,11061429.0
2016-09-05,9950,9950,9300,9470,61043,104752.0,11061429.0
2016-09-06,9470,9650,9470,9510,8364,105194.0,11061429.0
2016-09-07,9530,9640,9350,9540,6933,105526.0,11061429.0
2016-09-08,9540,9540,9210,9240,9027,102208.0,11061429.0
2016-09-09,9260,9260,9000,9110,10599,100770.0,11061429.0
2016-09-12,8920,9280,8850,8870,16238,98115.0,11061429.0
2016-09-13,8920,9260,8920,9150,7039,101212.0,11061429.0
2016-09-19,9150,9320,9110,9140,4366,101101.0,11061429.0
2016-09-20,9240,9400,9100,9200,2888,101765.0,11061429.0
2016-09-21,9200,9390,9080,9220,4838,101986.0,11061429.0
2016-09-22,9350,9350,9090,9250,4206,102318.0,11061429.0
2016-09-23,9350,9360,9100,9360,8487,103535.0,11061429.0
2016-09-26,9420,9420,9210,9360,13622,103535.0,11061429.0
2016-09-27,9470,9470,9210,9260,5365,102429.0,11061429.0
2016-09-28,9260,9300,9250,9260,848,102429.0,11061429.0
2016-09-29,9260,9360,9260,9290,1150,102761.0,11061429.0
2016-09-30,9290,9340,9170,9330,3599,103203.0,11061429.0
2016-10-04,9400,9400,9240,9320,1539,103093.0,11061429.0
2016-10-05,9350,9390,9260,9320,1450,103093.0,11061429.0
2016-10-06,9340,9350,9200,9300,6304,102871.0,11061429.0
2016-10-07,9300,9300,9190,9260,2891,102429.0,11061429.0
2016-10-10,9260,9260,9130,9140,1714,101101.0,11061429.0
2016-10-11,9140,9280,9140,9260,4892,102429.0,11061429.0
2016-10-12,9350,9350,9300,9340,2428,103314.0,11061429.0
2016-10-13,9340,9380,9150,9290,2548,102761.0,11061429.0
2016-10-14,9320,9320,9010,9260,2934,102429.0,11061429.0
2016-10-17,9260,9270,9190,9250,973,102318.0,11061429.0
2016-10-18,9190,9300,9160,9270,5834,102539.0,11061429.0
2016-10-19,9260,9340,9220,9260,1983,102429.0,11061429.0
2016-10-20,9260,9320,9160,9230,2226,102097.0,11061429.0
2016-10-21,9140,9200,9120,9200,6160,101765.0,11061429.0
2016-10-24,9200,9200,9090,9090,3374,100548.0,11061429.0
2016-10-25,9090,9120,8900,8900,7170,98447.0,11061429.0
2016-10-26,8570,8860,8560,8570,8315,94796.0,11061429.0
2016-10-27,8570,8650,8500,8650,5645,95681.0,11061429.0
2016-10-28,8650,8770,8540,8570,4619,94796.0,11061429.0
2016-10-31,8410,8570,8150,8150,5679,90151.0,11061429.0
2016-11-01,8150,8300,8070,8280,5712,91589.0,11061429.0
2016-11-02,8120,8190,7920,8040,4979,88934.0,11061429.0
2016-11-03,7720,8090,7720,8050,4505,89045.0,11061429.0
2016-11-04,7900,8050,7900,8050,1798,89045.0,11061429.0
2016-11-07,7980,8140,7960,8100,1130,89598.0,11061429.0
2016-11-08,8400,8400,8060,8130,3344,89929.0,11061429.0
2016-11-09,8130,8260,7700,7980,15474,88270.0,11061429.0
2016-11-10,7980,8300,7980,8260,4219,91367.0,11061429.0
2016-11-11,8350,8430,8120,8270,1372,91478.0,11061429.0
2016-11-14,8270,8300,8100,8300,545,91810.0,11061429.0
2016-11-15,8300,8300,8000,8020,2518,88713.0,11061429.0
2016-11-16,8020,8250,8020,8200,3094,90704.0,11061429.0
2016-11-17,8200,8290,8010,8270,1579,91478.0,11061429.0
2016-11-18,8270,8270,8090,8130,973,89929.0,11061429.0
2016-11-21,8130,8130,7940,8050,622,89045.0,11061429.0
2016-11-22,7920,8220,7920,8140,2860,90040.0,11061429.0
2016-11-23,8010,8010,7810,7820,5832,86500.0,11061429.0
2016-11-24,7800,8000,7700,8000,3147,88491.0,11061429.0
2016-11-25,8000,8000,7740,7740,3358,85615.0,11061429.0
2016-11-28,7750,7850,7560,7850,2243,86832.0,11061429.0
2016-11-29,7770,7990,7720,7800,5564,86279.0,11061429.0
2016-11-30,7800,7800,7540,7660,16858,84731.0,11061429.0
2016-12-01,7660,7700,7490,7590,4604,83956.0,11061429.0
2016-12-02,7590,7660,7300,7430,2129,82186.0,11061429.0
2016-12-05,7430,7800,7350,7420,2606,82076.0,11061429.0
2016-12-06,7330,7800,7330,7560,847,83624.0,11061429.0
2016-12-07,7700,7700,7310,7310,4168,80859.0,11061429.0
2016-12-08,7160,7310,7030,7200,17425,79642.0,11061429.0
2016-12-09,7130,7350,7090,7170,4163,79310.0,11061429.0
2016-12-12,7180,7440,7170,7390,3313,81744.0,11061429.0
2016-12-13,7390,7500,7230,7390,6433,81744.0,11061429.0
2016-12-14,7340,7530,7340,7530,6387,83293.0,11061429.0
2016-12-15,7530,7740,7410,7730,4321,85505.0,11061429.0
2016-12-16,7740,7790,7500,7650,6683,84620.0,11061429.0
2016-12-19,7500,7730,7490,7540,2659,83403.0,11061429.0
2016-12-20,7510,7690,7430,7680,2299,84952.0,11061429.0
2016-12-21,7680,7700,7530,7690,6486,85062.0,11061429.0
2016-12-22,7690,7730,7520,7690,3900,85062.0,11061429.0
2016-12-23,7730,7750,7560,7740,2355,85615.0,11061429.0
2016-12-26,7630,7750,7580,7580,2236,83846.0,11061429.0
2016-12-27,7580,7660,7540,7600,1636,84067.0,11061429.0
2016-12-28,7600,7790,7580,7740,1297,85615.0,11061429.0
2016-12-29,7740,8150,7740,8000,7482,88491.0,11061429.0
2017-01-02,8180,8180,7940,8090,7527,89487.0,11061429.0
2017-01-03,8020,8290,7950,8270,10005,91478.0,11061429.0
2017-01-04,8270,8330,8190,8270,7152,91478.0,11061429.0
2017-01-05,8330,8350,8240,8320,3230,92031.0,11061429.0
2017-01-06,8390,10800,8270,10800,804812,119463.0,11061429.0
2017-01-09,10800,10900,10400,10900,431968,120570.0,11061429.0
2017-01-10,10800,10950,10550,10950,210785,121123.0,11061429.0
2017-01-11,10750,11000,10600,11000,157940,121676.0,11061429.0
2017-01-12,11050,11100,10550,10750,107385,118910.0,11061429.0
2017-01-13,10700,10700,9930,10100,157714,111720.0,11061429.0
2017-01-16,10100,10200,9480,9670,82790,106964.0,11061429.0
2017-01-17,9610,9840,9600,9710,40129,107406.0,11061429.0
2017-01-18,9670,10200,9470,10000,147764,110614.0,11061429.0
2017-01-19,10150,10200,9970,10000,38793,110614.0,11061429.0
2017-01-20,10100,10100,9580,9660,37164,106853.0,11061429.0
2017-01-23,9790,10150,9700,10100,45942,111720.0,11061429.0
2017-01-24,10100,10400,10000,10150,54612,112274.0,11061429.0
2017-01-25,10200,10400,10000,10000,30486,110614.0,11061429.0
2017-01-26,10000,10000,9710,9760,37225,107960.0,11061429.0
2017-01-31,9740,9740,9440,9520,17010,105305.0,11061429.0
2017-02-01,9950,9950,9560,9870,24603,109176.0,11061429.0
2017-02-02,9870,9940,9720,9940,17593,109951.0,11061429.0
2017-02-03,9810,9940,9730,9800,26027,108402.0,11061429.0
2017-02-06,9810,9970,9670,9900,13518,109508.0,11061429.0
2017-02-07,9900,10300,9800,10150,30640,112274.0,11061429.0
2017-02-08,10250,10600,10150,10250,91312,113380.0,11061429.0
2017-02-09,10550,10600,10100,10100,55027,111720.0,11061429.0
2017-02-10,10150,10250,9900,10050,29093,111167.0,11061429.0
2017-02-13,10050,10500,9870,9980,11555,110393.0,11061429.0
2017-02-14,9880,9880,9220,9740,25774,107738.0,11061429.0
2017-02-15,9580,9720,9220,9390,38257,103867.0,11061429.0
2017-02-16,9390,9390,9090,9140,11988,101101.0,11061429.0
2017-02-17,9290,9400,9140,9380,6078,103756.0,11061429.0
2017-02-20,9180,9390,9170,9300,9227,102871.0,11061429.0
2017-02-21,9300,9490,9150,9230,9176,102097.0,11061429.0
2017-02-22,9230,9330,9040,9100,8213,100659.0,11061429.0
2017-02-23,9100,9140,8800,9050,11520,100106.0,11061429.0
2017-02-24,9050,9100,8500,8690,22620,96124.0,11061429.0
2017-02-27,8690,10400,8690,9240,221383,102208.0,11061429.0
2017-02-28,9240,10250,9050,9190,167342,101655.0,11061429.0
2017-03-02,9240,9240,8990,8990,12937,99442.0,11061429.0
2017-03-03,8860,8890,8590,8700,32395,96234.0,11061429.0
2017-03-06,8670,8980,8620,8890,5258,98336.0,11061429.0
2017-03-07,8720,8890,8550,8890,5044,98336.0,11061429.0
2017-03-08,8890,9190,8880,9130,2848,100991.0,11061429.0
2017-03-09,9130,9200,8840,8850,10685,97894.0,11061429.0
2017-03-10,8790,8990,8770,8950,5831,99000.0,11061429.0
2017-03-13,8870,8990,8830,8840,6306,97783.0,11061429.0
2017-03-14,8820,9130,8780,8860,5896,98004.0,11061429.0
2017-03-15,8870,9080,8840,9060,2978,100217.0,11061429.0
2017-03-16,9060,9130,8900,9090,2611,100548.0,11061429.0
2017-03-17,9170,9170,8910,9120,2961,100880.0,11061429.0
2017-03-20,9120,9120,8880,9050,4149,100106.0,11061429.0
2017-03-21,9050,9050,8930,8960,1335,99110.0,11061429.0
2017-03-22,8950,9010,8830,9000,1842,99553.0,11061429.0
2017-03-23,8910,8990,8800,8970,5599,99221.0,11061429.0
2017-03-24,8930,8930,8780,8830,1683,97672.0,11061429.0
2017-03-27,8830,8910,8780,8820,2170,97562.0,11061429.0
2017-03-28,8820,8820,8670,8700,9638,96234.0,11061429.0
2017-03-29,8700,8780,8650,8700,4998,96234.0,11061429.0
2017-03-30,8610,8880,8610,8880,3254,98225.0,11061429.0
2017-03-31,8880,8980,8700,8870,3137,98115.0,11061429.0
2017-04-03,8950,8950,8750,8870,4702,98115.0,11061429.0
2017-04-04,8870,8990,8740,8920,4434,98668.0,11061429.0
2017-04-05,8920,9010,8820,8910,13751,98557.0,11061429.0
2017-04-06,8900,8910,8710,8870,5098,98115.0,11061429.0
2017-04-07,8870,9700,8800,9100,39861,100659.0,11061429.0
2017-04-10,9200,9200,8890,9040,6774,99995.0,11061429.0
2017-04-11,9150,9210,8950,9160,4323,101323.0,11061429.0
2017-04-12,9290,9300,9060,9250,3235,102318.0,11061429.0
2017-04-13,9330,9330,9000,9240,3106,102208.0,11061429.0
2017-04-14,9290,9290,9070,9200,1535,101765.0,11061429.0
2017-04-17,9280,9280,9090,9190,3645,101655.0,11061429.0
2017-04-18,9190,9400,9110,9400,5722,103977.0,11061429.0
2017-04-19,9460,9740,9330,9630,21893,106522.0,11061429.0
2017-04-20,9680,10100,9510,9970,31990,110282.0,11061429.0
2017-04-21,10000,10000,9750,9750,9563,107849.0,11061429.0
2017-04-24,9650,9960,9580,9920,7157,109729.0,11061429.0
2017-04-25,9870,10000,9710,9890,3577,109398.0,11061429.0
2017-04-26,10000,10000,9390,9840,5072,108844.0,11061429.0
2017-04-27,9760,9840,9690,9780,3688,108181.0,11061429.0
2017-04-28,9780,9960,9770,9890,8929,109398.0,11061429.0
2017-05-02,9990,9990,9780,9850,4067,108955.0,11061429.0
2017-05-04,9850,9850,9720,9720,403,107517.0,11061429.0
2017-05-08,9700,9760,9600,9740,7836,107738.0,11061429.0
2017-05-10,9800,10000,9710,9750,5752,107849.0,11061429.0
2017-05-11,9620,9830,9620,9830,1701,108734.0,11061429.0
2017-05-12,9940,9940,9700,9820,1201,108623.0,11061429.0
2017-05-15,9900,11500,9850,10600,218895,117251.0,11061429.0
2017-05-16,10650,11150,10450,10750,55119,118910.0,11061429.0
2017-05-17,10750,11300,10650,11150,37073,123335.0,11061429.0
2017-05-18,10900,13200,10800,11650,306597,128866.0,11061429.0
2017-05-19,11600,11700,11250,11350,61217,125547.0,11061429.0
2017-05-22,11300,12200,11300,11850,44429,131078.0,11061429.0
2017-05-23,11850,13000,11850,12900,76130,142692.0,11061429.0
2017-05-24,12700,12900,12450,12900,22810,142692.0,11061429.0
2017-05-25,13000,13450,12750,12900,37446,142692.0,11061429.0
2017-05-26,12900,13300,12750,12950,18465,143246.0,11061429.0
2017-05-29,13050,13100,12000,12000,47029,132737.0,11061429.0
2017-05-30,12000,12200,11450,11550,61154,127760.0,11061429.0
2017-05-31,11550,12350,11500,12200,38284,134949.0,11061429.0
2017-06-01,12400,12800,12100,12450,29344,137715.0,11061429.0
2017-06-02,12450,12650,12000,12100,13992,133843.0,11061429.0
2017-06-05,11900,12200,11750,12050,11538,133290.0,11061429.0
2017-06-07,12000,12300,11950,12100,7113,133843.0,11061429.0
2017-06-08,12200,13400,12100,12600,38945,139374.0,11061429.0
2017-06-09,12650,12800,12100,12650,19914,139927.0,11061429.0
2017-06-12,12550,13050,12400,12850,18262,142139.0,11061429.0
2017-06-13,13000,13450,12600,12900,18893,142692.0,11061429.0
2017-06-14,12900,13050,12550,12600,6203,139374.0,11061429.0
2017-06-15,12600,12600,12200,12350,6971,136609.0,11061429.0
2017-06-16,12350,12950,12350,12900,11961,142692.0,11061429.0
2017-06-19,12900,13250,12650,12800,15171,141586.0,11061429.0
2017-06-20,12850,12850,12350,12500,6589,138268.0,11061429.0
2017-06-21,12500,12650,12100,12500,8614,138268.0,11061429.0
2017-06-22,12400,13150,12350,12800,30906,141586.0,11061429.0
2017-06-23,12800,13100,12600,13050,27190,144352.0,11061429.0
2017-06-26,13100,14850,12900,14200,340801,157072.0,11061429.0
2017-06-27,14150,14550,13800,14300,97726,158178.0,11061429.0
2017-06-28,14200,14600,13700,13750,48198,152095.0,11061429.0
2017-06-29,13900,14350,13700,13800,64449,152648.0,11061429.0
2017-06-30,13700,13900,13400,13700,27150,151542.0,11061429.0
2017-07-03,13900,13900,13300,13500,15062,149329.0,11061429.0
2017-07-04,13350,13600,13150,13200,19237,146011.0,11061429.0
2017-07-05,13400,13550,13100,13450,23048,148776.0,11061429.0
2017-07-06,13450,13450,13000,13200,22792,146011.0,11061429.0
2017-07-07,13050,13200,12750,12850,40669,142139.0,11061429.0
2017-07-10,12850,12950,12500,12750,24496,141033.0,11061429.0
2017-07-11,12800,13000,12550,13000,26825,143799.0,11061429.0
2017-07-12,13000,13200,12600,12700,9012,140480.0,11061429.0
2017-07-13,12600,13300,12600,12850,26876,142139.0,11061429.0
2017-07-14,13100,13700,13000,13000,47582,143799.0,11061429.0
2017-07-17,13100,13100,12700,12950,10918,143246.0,11061429.0
2017-07-18,12950,13000,12650,12950,11723,143246.0,11061429.0
2017-07-19,13000,13200,12850,12900,15840,142692.0,11061429.0
2017-07-20,13200,14450,13050,14150,109658,156519.0,11061429.0
2017-07-21,14350,14650,14000,14500,62634,160391.0,11061429.0
2017-07-24,14650,14650,14200,14350,21392,158732.0,11061429.0
2017-07-25,14300,14600,13500,13600,89247,150435.0,11061429.0
2017-07-26,13600,13900,13400,13600,20992,150435.0,11061429.0
2017-07-27,13600,13800,13400,13800,11411,152648.0,11061429.0
2017-07-28,13800,13800,13000,13000,15965,143799.0,11061429.0
2017-07-31,12950,13000,12500,13000,22788,143799.0,11061429.0
2017-08-01,12950,13150,12750,13000,10248,143799.0,11061429.0
2017-08-02,13000,14150,12850,13700,40335,151542.0,11061429.0
2017-08-03,13800,13800,12900,12950,21910,143246.0,11061429.0
2017-08-04,12950,13150,12700,12950,14465,143246.0,11061429.0
2017-08-07,13000,13450,12900,13200,22428,146011.0,11061429.0
2017-08-08,13250,13600,13100,13400,16562,148223.0,11061429.0
2017-08-09,13550,13750,13200,13500,26802,149329.0,11061429.0
2017-08-10,13400,13700,13100,13200,17901,146011.0,11061429.0
2017-08-11,13200,13900,13200,13700,62173,151542.0,11061429.0
2017-08-14,13800,14150,13750,13850,64110,153201.0,11061429.0
2017-08-16,14050,14700,13850,14150,58508,156519.0,11061429.0
2017-08-17,14150,15850,14000,15750,231731,174218.0,11061429.0
2017-08-18,15550,15850,15350,15450,65559,170899.0,11061429.0
2017-08-21,15450,15600,14950,15200,38703,168134.0,11061429.0
2017-08-22,15200,15550,14950,15100,53153,167028.0,11061429.0
2017-08-23,15150,15150,14600,14900,38251,164815.0,11061429.0
2017-08-24,15050,15550,15050,15450,37043,170899.0,11061429.0
2017-08-25,15600,15600,15050,15100,38567,167028.0,11061429.0
2017-08-28,15250,15900,15100,15600,47489,172558.0,11061429.0
2017-08-29,15650,16350,15600,16000,72197,176983.0,11061429.0
2017-08-30,16200,16250,15850,15950,31099,176430.0,11061429.0
2017-08-31,16100,16850,15950,16800,60653,185832.0,11061429.0
2017-09-01,16950,17200,16400,16550,38762,183067.0,11061429.0
2017-09-04,16000,16800,16000,16600,36694,183620.0,11061429.0
2017-09-05,16600,16900,16100,16200,38094,179195.0,11061429.0
2017-09-06,16350,16900,16350,16550,16569,183067.0,11061429.0
2017-09-07,16450,17500,16450,17400,52205,192469.0,11061429.0
2017-09-08,17350,17450,16900,17200,42893,190257.0,11061429.0
2017-09-11,17100,17400,16800,16850,34074,186385.0,11061429.0
2017-09-12,17150,18000,16850,17100,37482,189150.0,11061429.0
2017-09-13,17050,17450,16250,16400,49644,181407.0,11061429.0
2017-09-14,16500,17000,15900,16250,49721,179748.0,11061429.0
2017-09-15,16350,16500,15700,16400,34293,181407.0,11061429.0
2017-09-18,16400,17150,16250,16950,24344,187491.0,11061429.0
2017-09-19,17400,17400,16600,16700,10966,184726.0,11061429.0
2017-09-20,16900,17000,16150,16150,25195,178642.0,11061429.0
2017-09-21,16450,16800,15900,16500,30783,182514.0,11061429.0
2017-09-22,16550,16800,16100,16300,26509,180301.0,11061429.0
2017-09-25,16050,16350,16000,16100,17170,178089.0,11061429.0
2017-09-26,15900,16300,15900,16150,12417,178642.0,11061429.0
2017-09-27,16150,16650,16100,16100,12420,178089.0,11061429.0
2017-09-28,16200,16400,15900,16200,18434,179195.0,11061429.0
2017-09-29,16350,16500,16000,16300,12469,180301.0,11061429.0
2017-10-10,16450,16500,15700,16050,13476,177536.0,11061429.0
2017-10-11,15700,16050,15250,15350,47134,169793.0,11061429.0
2017-10-12,15400,15600,14600,14600,46673,161497.0,11061429.0
2017-10-13,14650,14850,13950,14700,70739,162603.0,11061429.0
2017-10-16,14700,14700,13850,14000,41916,154860.0,11061429.0
2017-10-17,14100,14550,14000,14400,9136,159285.0,11061429.0
2017-10-18,14400,14400,13900,14200,9201,157072.0,11061429.0
2017-10-19,14200,14300,13850,14200,6575,157072.0,11061429.0
2017-10-20,14200,14450,14100,14400,7995,159285.0,11061429.0
2017-10-23,14400,14650,14200,14650,12925,162050.0,11061429.0
2017-10-24,14800,15000,14600,14950,18068,165368.0,11061429.0
2017-10-25,14950,15250,14950,15200,8284,168134.0,11061429.0
2017-10-26,15350,15500,15100,15200,12850,168134.0,11061429.0
2017-10-27,15200,15500,14850,15400,22337,170346.0,11061429.0
2017-10-30,15450,15950,15350,15800,31705,174771.0,11061429.0
2017-10-31,15600,16250,15600,16200,32001,179195.0,11061429.0
2017-11-01,16200,17000,16150,16450,27611,181961.0,11061429.0
2017-11-02,16450,16900,16200,16500,14321,182514.0,11061429.0
2017-11-03,16500,16800,16000,16500,22011,182514.0,11061429.0
2017-11-06,16500,16650,15800,15800,20651,174771.0,11061429.0
2017-11-07,15800,16200,15250,15600,17966,172558.0,11061429.0
2017-11-08,15600,16150,15050,16000,22529,176983.0,11061429.0
2017-11-09,16000,16250,15600,15700,13217,173664.0,11061429.0
2017-11-10,15700,16400,15500,16300,10006,180301.0,11061429.0
