제로투세븐(159580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-12,5160,5190,5040,5080,26268,62433.0,12290000.0
2018-04-13,5100,5110,5000,5040,12253,61942.0,12290000.0
2018-04-16,4965,5110,4965,5090,23067,62556.0,12290000.0
2018-04-17,5040,5200,5040,5200,48635,63908.0,12290000.0
2018-04-18,5400,5400,5200,5210,72780,64031.0,12290000.0
2018-04-19,5210,5300,5050,5300,35621,65137.0,12290000.0
2018-04-20,5430,5560,5220,5460,112153,67103.0,12290000.0
2018-04-23,5620,5760,5500,5750,318396,70668.0,12290000.0
2018-04-24,6040,6250,5810,6000,606234,73740.0,12290000.0
2018-04-25,5940,6910,5940,6700,815619,82343.0,12290000.0
2018-04-26,7300,8290,6920,8100,1801623,99549.0,12290000.0
2018-04-27,8210,9360,8090,9200,1318968,113068.0,12290000.0
2018-04-30,8800,9340,8610,9240,520481,113560.0,12290000.0
2018-05-02,9180,9240,8730,9140,204431,112331.0,12290000.0
2018-05-03,8970,9130,7780,7890,247207,96968.0,12290000.0
2018-05-04,8050,8540,8050,8280,215794,101761.0,12290000.0
2018-05-08,8280,8570,7920,8370,138273,102867.0,12290000.0
2018-05-09,8700,8700,8200,8230,62200,101147.0,12290000.0
2018-05-10,8250,9070,8020,9010,154785,110733.0,12290000.0
2018-05-11,9020,9910,8900,9240,303198,113560.0,12290000.0
2018-05-14,9100,9330,8920,9160,75229,112576.0,12290000.0
2018-05-15,9100,9600,9100,9400,79733,115526.0,12290000.0
2018-05-16,9200,9200,8660,8860,88275,108889.0,12290000.0
2018-05-17,9070,9110,8670,8670,56501,106554.0,12290000.0
2018-05-18,8640,9000,8420,8840,103229,108644.0,12290000.0
2018-05-21,8810,10800,8770,10500,855875,129045.0,12290000.0
2018-05-23,11350,11450,10300,10300,786158,126587.0,12290000.0
2018-05-24,10300,10700,9840,10450,157965,128430.0,12290000.0
2018-05-25,9800,10350,9430,9750,238416,119828.0,12290000.0
2018-05-28,9760,10300,9750,9850,123267,121056.0,12290000.0
2018-05-29,9850,9850,8920,9050,250230,111224.0,12290000.0
2018-05-30,9050,9230,8300,8610,267618,105817.0,12290000.0
2018-05-31,8610,9280,8200,9170,187579,112699.0,12290000.0
2018-06-01,9150,9740,9150,9600,183696,117984.0,12290000.0
2018-06-04,9550,9590,8800,8960,131226,110118.0,12290000.0
2018-06-05,8970,8970,8290,8550,145448,105080.0,12290000.0
2018-06-07,8690,8780,8420,8680,65710,106677.0,12290000.0
2018-06-08,8890,8890,8510,8760,65037,107660.0,12290000.0
2018-06-11,8730,9300,8640,8900,95881,109381.0,12290000.0
2018-06-12,8800,9120,8550,8800,61413,108152.0,12290000.0
2018-06-14,8740,8740,8210,8690,51555,106800.0,12290000.0
2018-06-15,8600,8650,8290,8520,25700,104711.0,12290000.0
2018-06-18,8430,8600,8040,8370,82183,102867.0,12290000.0
2018-06-19,8120,8500,7820,7970,56205,97951.0,12290000.0
2018-06-20,7870,8430,7870,8350,53647,102622.0,12290000.0
2018-06-21,8300,8580,8260,8400,30719,103236.0,12290000.0
2018-06-22,8400,8730,8300,8510,47930,104588.0,12290000.0
2018-06-25,8500,8850,8500,8800,45639,108152.0,12290000.0
2018-06-26,8940,8950,8320,8550,104123,105080.0,12290000.0
2018-06-27,8540,9000,8380,8800,105718,108152.0,12290000.0
2018-06-28,8670,8970,8550,8750,60508,107538.0,12290000.0
2018-06-29,8770,8770,8400,8730,70599,107292.0,12290000.0
2018-07-02,8730,8740,8190,8410,28658,103359.0,12290000.0
2018-07-03,8570,8570,7800,7920,38543,97337.0,12290000.0
2018-07-04,7820,8200,7800,8190,75150,100655.0,12290000.0
2018-07-05,8490,8490,7010,7580,252407,93158.0,12290000.0
2018-07-06,7780,7930,7300,7760,83375,95370.0,12290000.0
2018-07-09,7760,7760,7470,7690,28462,94510.0,12290000.0
2018-07-10,7690,7880,7530,7530,39130,92544.0,12290000.0
2018-07-11,7430,7600,7380,7430,15473,91315.0,12290000.0
2018-07-12,7640,7990,7430,7890,69441,96968.0,12290000.0
2018-07-13,7830,8000,7700,8000,41692,98320.0,12290000.0
2018-07-16,8000,8390,7850,8170,81255,100409.0,12290000.0
2018-07-17,8170,8250,8080,8240,39688,101270.0,12290000.0
2018-07-18,8240,8690,8060,8640,125125,106186.0,12290000.0
2018-07-19,8630,8950,8290,8450,70866,103850.0,12290000.0
2018-07-20,8310,8740,8200,8260,59096,101515.0,12290000.0
2018-07-23,8260,8540,7970,8050,48646,98934.0,12290000.0
2018-07-24,7960,8320,7650,8010,98746,98443.0,12290000.0
2018-07-25,7970,8010,7700,7850,24233,96476.0,12290000.0
2018-07-26,7580,8490,7570,8300,95308,102007.0,12290000.0
2018-07-27,8300,8640,8180,8480,38372,104219.0,12290000.0
2018-07-30,8480,8560,8170,8560,20958,105202.0,12290000.0
2018-07-31,8560,8680,8290,8520,17223,104711.0,12290000.0
2018-08-01,8310,8700,8110,8510,124942,104588.0,12290000.0
2018-08-02,8350,8460,8180,8300,17946,102007.0,12290000.0
2018-08-03,8180,8470,8160,8340,18340,102499.0,12290000.0
2018-08-06,8490,8490,8220,8300,7438,102007.0,12290000.0
2018-08-07,8480,8480,7930,8220,30998,101024.0,12290000.0
2018-08-08,8320,8350,8100,8290,81860,101884.0,12290000.0
2018-08-09,8360,8430,8180,8250,27133,101392.0,12290000.0
2018-08-10,8340,8340,7980,8200,24944,100778.0,12290000.0
2018-08-13,8190,8190,7630,7700,54062,94633.0,12290000.0
2018-08-14,7750,8100,7530,7940,45026,97583.0,12290000.0
2018-08-16,7940,8360,7750,8210,32101,100901.0,12290000.0
2018-08-17,8210,8290,8000,8070,41262,99180.0,12290000.0
2018-08-20,7990,8150,7790,7800,38755,95862.0,12290000.0
2018-08-21,7800,8040,7730,8000,41774,98320.0,12290000.0
2018-08-22,8000,8220,7810,7820,39176,96108.0,12290000.0
2018-08-23,7900,7900,7690,7740,23368,95125.0,12290000.0
2018-08-24,7830,8420,7830,8050,121090,98934.0,12290000.0
2018-08-27,8150,8150,7950,7950,30335,97706.0,12290000.0
2018-08-28,7950,8150,7910,8100,52646,99549.0,12290000.0
2018-08-29,8250,8290,8020,8170,47800,100409.0,12290000.0
2018-08-30,8260,8500,8060,8170,62052,100409.0,12290000.0
2018-08-31,7980,8480,7980,8420,74484,103482.0,12290000.0
2018-09-03,8420,8570,8300,8570,31803,105325.0,12290000.0
2018-09-04,8690,8730,8530,8550,90646,105080.0,12290000.0
2018-09-05,8550,8590,8430,8490,18725,104342.0,12290000.0
2018-09-06,8440,8440,8000,8130,37877,99918.0,12290000.0
2018-09-07,8010,8560,8010,8350,89560,102622.0,12290000.0
2018-09-10,8570,8570,8120,8270,29076,101638.0,12290000.0
2018-09-11,8390,8480,8210,8380,119971,102990.0,12290000.0
2018-09-12,8380,9180,8380,8880,728650,109135.0,12290000.0
2018-09-13,9150,9160,8460,8570,371778,105325.0,12290000.0
2018-09-14,8790,8980,8640,8840,261578,108644.0,12290000.0
2018-09-17,8900,8960,8220,8340,187564,102499.0,12290000.0
2018-09-18,8200,8330,8050,8270,120585,101638.0,12290000.0
2018-09-19,8250,8260,8050,8160,82096,100286.0,12290000.0
2018-09-20,8110,8310,8110,8200,47725,100778.0,12290000.0
2018-09-21,8200,8390,8130,8250,41343,101392.0,12290000.0
2018-09-27,8250,8330,8220,8250,24367,101392.0,12290000.0
2018-09-28,8250,8340,8200,8330,45326,102376.0,12290000.0
2018-10-01,8290,8600,8220,8580,116327,105448.0,12290000.0
2018-10-02,8650,9270,8450,8590,830028,105571.0,12290000.0
2018-10-04,8580,8580,7860,8040,247950,98812.0,12290000.0
2018-10-05,7920,7920,7270,7360,210446,90454.0,12290000.0
2018-10-08,7500,8120,7360,7850,178574,96476.0,12290000.0
2018-10-10,7760,8030,7600,7800,70927,95862.0,12290000.0
2018-10-11,7210,7750,7000,7490,138188,92052.0,12290000.0
2018-10-12,7490,7770,7400,7690,82569,94510.0,12290000.0
2018-10-15,7010,7600,7010,7460,30171,91683.0,12290000.0
2018-10-16,7460,7570,7230,7340,42615,90209.0,12290000.0
2018-10-17,7400,7760,7390,7460,14138,91683.0,12290000.0
2018-10-18,7440,7480,7280,7280,48490,89471.0,12290000.0
2018-10-19,7200,7660,6990,7510,102790,92298.0,12290000.0
2018-10-22,7570,7580,7320,7440,20702,91438.0,12290000.0
2018-10-23,7440,7440,6890,6910,74363,84924.0,12290000.0
2018-10-24,6950,7100,6160,6250,125743,76812.0,12290000.0
2018-10-25,6150,6150,5740,5950,79351,73126.0,12290000.0
2018-10-26,6200,6200,5150,5780,83359,71036.0,12290000.0
2018-10-29,5780,6170,5460,5500,67990,67595.0,12290000.0
2018-10-30,5230,5840,5230,5700,62944,70053.0,12290000.0
2018-10-31,5950,5960,5600,5700,22485,70053.0,12290000.0
2018-11-01,6200,6200,5700,5780,42399,71036.0,12290000.0
2018-11-02,5970,6090,5710,6090,33376,74846.0,12290000.0
2018-11-05,6120,6700,5910,6170,72550,75829.0,12290000.0
2018-11-06,6080,6270,6020,6060,26009,74477.0,12290000.0
2018-11-07,6040,6150,5880,5880,39085,72265.0,12290000.0
2018-11-08,5860,6110,5860,6090,34944,74846.0,12290000.0
2018-11-09,5980,6090,5900,5970,10961,73371.0,12290000.0
2018-11-12,5970,6090,5790,5890,8642,72388.0,12290000.0
2018-11-13,5750,5800,5480,5770,11176,115588.0,20032636.0
2018-11-14,5790,5800,5610,5610,10775,112383.0,20032636.0
2018-11-15,5610,5900,5400,5840,26628,116991.0,20032636.0
2018-11-16,6010,6190,5840,6000,37244,120196.0,20032636.0
2018-11-19,6590,7800,6510,7800,1142625,156255.0,20032636.0
2018-11-20,7940,8350,7610,7990,1368351,160061.0,20032636.0
2018-11-21,8160,8440,7700,8400,707947,168274.0,20032636.0
2018-11-22,8400,8830,8010,8480,529252,169877.0,20032636.0
2018-11-23,8710,8800,8300,8560,408825,171479.0,20032636.0
2018-11-26,8490,8700,8300,8400,160589,168274.0,20032636.0
2018-11-27,8400,8550,8070,8110,179148,162465.0,20032636.0
2018-11-28,8310,9000,7830,7930,698455,158859.0,20032636.0
2018-11-29,8000,8000,7580,7650,214695,153250.0,20032636.0
2018-11-30,7690,7930,7510,7930,103919,158859.0,20032636.0
2018-12-03,7920,8020,7430,7580,238950,151847.0,20032636.0
2018-12-04,7580,7760,7540,7680,82550,153851.0,20032636.0
2018-12-05,7560,7650,7420,7590,52331,152048.0,20032636.0
2018-12-06,7730,7890,7490,7490,155563,150044.0,20032636.0
2018-12-07,7520,8190,7520,7970,569724,159660.0,20032636.0
2018-12-10,7900,7940,7360,7460,197250,149443.0,20032636.0
2018-12-11,7430,7460,7160,7230,93976,144836.0,20032636.0
2018-12-12,7300,7300,7000,7110,92379,142432.0,20032636.0
2018-12-13,7230,7330,7010,7330,63331,146839.0,20032636.0
2018-12-14,7380,7380,7040,7040,57791,141030.0,20032636.0
2018-12-17,7000,7250,6930,7100,43786,142232.0,20032636.0
2018-12-18,7050,7230,6930,7200,45276,144235.0,20032636.0
2018-12-19,7260,7260,7060,7140,23647,143033.0,20032636.0
2018-12-20,7120,7180,6910,6910,33143,138426.0,20032636.0
2018-12-21,7000,7000,6360,6540,152258,131013.0,20032636.0
2018-12-24,6580,6580,6110,6120,84351,122600.0,20032636.0
2018-12-26,6100,6980,5900,6400,334639,128209.0,20032636.0
2018-12-27,6430,6970,6410,6860,226886,137424.0,20032636.0
2018-12-28,6890,7150,6810,6870,26371,137624.0,20032636.0
2019-01-02,6850,7100,6440,6680,28484,133818.0,20032636.0
2019-01-03,6680,6820,6160,6340,41838,127007.0,20032636.0
2019-01-04,6330,6430,6130,6290,21012,126005.0,20032636.0
2019-01-07,6470,6480,6070,6240,31705,125004.0,20032636.0
2019-01-08,6240,6650,6200,6450,49582,129211.0,20032636.0
2019-01-09,6650,6650,6400,6570,30477,131614.0,20032636.0
2019-01-10,6610,6610,6420,6450,32479,129211.0,20032636.0
2019-01-11,6450,6530,6310,6420,17938,128610.0,20032636.0
2019-01-14,6420,6520,6250,6470,27346,129611.0,20032636.0
2019-01-15,6470,6570,6290,6390,42432,128009.0,20032636.0
2019-01-16,6520,6650,6430,6540,31786,131013.0,20032636.0
2019-01-17,6730,6730,6510,6550,44443,131214.0,20032636.0
2019-01-18,6600,6750,6480,6750,44413,135220.0,20032636.0
2019-01-21,6760,6900,6600,6760,55467,135421.0,20032636.0
2019-01-22,6760,6800,6580,6640,38424,133017.0,20032636.0
2019-01-23,6650,7120,6540,7070,204962,141631.0,20032636.0
2019-01-24,7320,7450,7010,7200,292407,144235.0,20032636.0
2019-01-25,7250,7700,7170,7620,250421,152649.0,20032636.0
2019-01-28,7570,7760,7380,7460,145027,149443.0,20032636.0
2019-01-29,7390,7440,6980,7150,139295,143233.0,20032636.0
2019-01-30,7110,7350,6990,7250,73947,145237.0,20032636.0
2019-01-31,7250,7350,7060,7100,27840,142232.0,20032636.0
2019-02-01,7100,7230,7090,7120,43168,142632.0,20032636.0
2019-02-07,7120,7210,6720,7020,62786,140629.0,20032636.0
2019-02-08,6930,7020,6870,6900,50066,138225.0,20032636.0
2019-02-11,6850,6940,6780,6820,50990,136623.0,20032636.0
2019-02-12,6820,7070,6750,6910,22538,138426.0,20032636.0
2019-02-13,6920,7070,6810,6900,59771,138225.0,20032636.0
2019-02-14,6950,6950,6750,6810,51232,136422.0,20032636.0
2019-02-15,6750,6880,6750,6860,24363,137424.0,20032636.0
2019-02-18,6940,7350,6820,7350,161108,147240.0,20032636.0
2019-02-19,7390,7630,7180,7400,280753,148242.0,20032636.0
2019-02-20,7400,7640,7290,7410,104457,148442.0,20032636.0
2019-02-21,7410,7700,7280,7510,202571,150445.0,20032636.0
2019-02-22,7580,7730,7310,7390,250398,148041.0,20032636.0
2019-02-25,7390,7460,6800,7460,140093,149443.0,20032636.0
2019-02-26,7560,7560,7180,7270,76400,145637.0,20032636.0
2019-02-27,7270,7570,7150,7550,98551,151246.0,20032636.0
2019-02-28,7500,7660,7350,7460,67525,149443.0,20032636.0
2019-03-04,7470,7660,7350,7660,94059,153450.0,20032636.0
2019-03-05,7660,7660,7480,7630,72038,152849.0,20032636.0
2019-03-06,7630,7700,7460,7630,64912,152849.0,20032636.0
2019-03-07,7570,7690,7370,7430,62582,148842.0,20032636.0
2019-03-08,7430,7540,7210,7450,22179,149243.0,20032636.0
2019-03-11,7300,7510,7190,7490,35855,150044.0,20032636.0
2019-03-12,7490,7500,7300,7440,31245,149043.0,20032636.0
2019-03-13,7510,7510,7140,7410,67431,148442.0,20032636.0
2019-03-14,7480,7480,6990,7310,112453,146439.0,20032636.0
2019-03-15,7280,7330,6880,7090,162454,142031.0,20032636.0
2019-03-18,7120,7180,6910,7040,54968,141030.0,20032636.0
2019-03-19,7040,7200,6990,7140,95216,143033.0,20032636.0
2019-03-20,7190,8170,7010,8170,624646,163667.0,20032636.0
2019-03-21,8220,8440,7930,8380,283776,167873.0,20032636.0
2019-03-22,8340,8550,8000,8500,149387,170277.0,20032636.0
2019-03-25,8240,8530,8010,8100,191906,162264.0,20032636.0
2019-03-26,8260,8880,8260,8420,484372,168675.0,20032636.0
2019-03-27,8480,8700,8000,8600,183139,172281.0,20032636.0
2019-03-28,8700,9100,8500,8620,266809,172681.0,20032636.0
2019-03-29,8600,8750,8110,8410,151672,168474.0,20032636.0
2019-04-01,8510,8660,8360,8370,159586,167673.0,20032636.0
2019-04-02,8410,8450,8150,8220,102443,164668.0,20032636.0
2019-04-03,8220,8230,7920,8000,151905,160261.0,20032636.0
2019-04-04,8000,8170,7730,7730,155694,154852.0,20032636.0
2019-04-05,7770,7920,7430,7510,196003,150445.0,20032636.0
2019-04-08,7600,8090,7530,8070,279468,161663.0,20032636.0
2019-04-09,8020,8300,7790,8300,183979,166271.0,20032636.0
2019-04-10,8300,8410,8100,8300,121602,166271.0,20032636.0
2019-04-11,8300,8890,8300,8700,247350,174284.0,20032636.0
2019-04-12,8790,9700,8650,9540,587117,191111.0,20032636.0
2019-04-15,9760,9760,9200,9280,224289,185903.0,20032636.0
2019-04-16,9170,9470,8920,9060,154625,181496.0,20032636.0
2019-04-17,9000,9420,8950,9260,141955,185502.0,20032636.0
2019-04-18,9200,9270,8760,8800,126209,176287.0,20032636.0
2019-04-19,8800,9000,8640,8800,91101,176287.0,20032636.0
2019-04-22,8770,8840,8680,8770,62312,175686.0,20032636.0
2019-04-23,8700,8860,8660,8710,62744,174484.0,20032636.0
2019-04-24,8690,9050,8550,8680,68945,173883.0,20032636.0
2019-04-25,8610,8770,8160,8160,134997,163466.0,20032636.0
2019-04-26,8030,8430,8030,8180,91922,163867.0,20032636.0
2019-04-29,8310,8400,8070,8320,48479,166672.0,20032636.0
2019-04-30,8320,8440,8090,8300,65090,166271.0,20032636.0
2019-05-02,8350,8350,8100,8300,55911,166271.0,20032636.0
2019-05-03,8250,8330,7970,8100,95305,162264.0,20032636.0
2019-05-07,7920,8270,7880,8190,53326,164067.0,20032636.0
2019-05-08,8190,8250,7960,8110,52654,162465.0,20032636.0
2019-05-09,8120,8180,7530,7650,159841,153250.0,20032636.0
2019-05-10,7580,7860,7350,7640,97141,153049.0,20032636.0
2019-05-13,7640,8090,7640,7720,72010,154652.0,20032636.0
2019-05-14,7650,8140,7330,7850,72224,157256.0,20032636.0
2019-05-15,7860,8660,7860,8500,263744,170277.0,20032636.0
2019-05-16,8750,8950,8400,8610,201565,172481.0,20032636.0
2019-05-17,8700,9250,8550,9130,392210,182898.0,20032636.0
2019-05-20,9350,11850,9350,10800,3152330,216352.0,20032636.0
2019-05-21,10900,11400,10600,11050,722130,221361.0,20032636.0
2019-05-22,10900,11700,10650,11300,393552,226369.0,20032636.0
2019-05-23,11250,12150,10600,11850,584936,237387.0,20032636.0
2019-05-24,11650,11750,10700,11150,461601,223364.0,20032636.0
2019-05-27,11000,11200,10600,11000,235292,220359.0,20032636.0
2019-05-28,11000,11800,10750,11750,443698,235383.0,20032636.0
2019-05-29,11750,11750,10850,11250,268581,225367.0,20032636.0
2019-05-30,11000,11250,10200,10400,444345,208339.0,20032636.0
2019-05-31,10400,10900,10100,10500,256853,210343.0,20032636.0
2019-06-03,10150,10800,10150,10500,122250,210343.0,20032636.0
2019-06-04,10450,10450,10100,10400,81635,208339.0,20032636.0
2019-06-05,10500,11650,10300,11500,396392,230375.0,20032636.0
2019-06-07,11800,12500,11700,12400,472534,248405.0,20032636.0
2019-06-10,12400,12600,11800,11950,223652,239390.0,20032636.0
2019-06-11,11900,12300,11800,12050,85403,241393.0,20032636.0
2019-06-12,11950,12200,11650,12100,90645,242395.0,20032636.0
2019-06-13,12300,12750,11850,12500,165149,250408.0,20032636.0
2019-06-14,12700,13700,12050,12050,348219,241393.0,20032636.0
2019-06-17,12150,12300,11850,12150,47560,243397.0,20032636.0
2019-06-18,12000,12350,11400,11950,192589,239390.0,20032636.0
2019-06-19,12000,12150,11550,12050,77790,241393.0,20032636.0
2019-06-20,12300,12400,11650,11850,102983,237387.0,20032636.0
2019-06-21,11800,12050,11250,11700,100474,234382.0,20032636.0
2019-06-24,11800,12300,11400,11500,153350,230375.0,20032636.0
2019-06-25,11500,13000,11250,12700,480361,254414.0,20032636.0
2019-06-26,12500,14550,12000,13900,1078865,278454.0,20032636.0
2019-06-27,13800,13900,13300,13450,210445,269439.0,20032636.0
2019-06-28,13300,13500,12900,13200,4416308,264431.0,20032636.0
2019-07-01,13200,14250,12900,13500,277796,270441.0,20032636.0
2019-07-02,13500,13650,12800,13150,159380,263429.0,20032636.0
2019-07-03,13150,13500,12850,13050,85134,261426.0,20032636.0
2019-07-04,13000,13450,12600,13050,84399,261426.0,20032636.0
2019-07-05,12850,13200,12800,13100,58717,262428.0,20032636.0
2019-07-08,12600,13000,12300,12600,103075,252411.0,20032636.0
2019-07-09,12600,12900,12350,12500,56668,250408.0,20032636.0
2019-07-10,12500,13500,12500,13000,154224,260424.0,20032636.0
2019-07-11,12950,13500,12950,13150,92278,263429.0,20032636.0
2019-07-12,13150,13300,12550,13000,82928,260424.0,20032636.0
2019-07-15,13000,13150,11750,12100,157672,242395.0,20032636.0
2019-07-16,12150,12750,11950,12250,114862,245400.0,20032636.0
2019-07-17,12000,12400,11350,11750,149822,235383.0,20032636.0
2019-07-18,11850,11850,11050,11300,173767,226369.0,20032636.0
2019-07-19,11350,12450,11350,12250,174347,245400.0,20032636.0
2019-07-22,12200,12450,11650,12000,76655,240392.0,20032636.0
2019-07-23,12300,12300,11700,11900,37262,238388.0,20032636.0
2019-07-24,11900,11950,11000,11100,182674,222362.0,20032636.0
2019-07-25,11600,11600,10600,11050,205281,221361.0,20032636.0
2019-07-26,11050,11250,10800,11050,76233,221361.0,20032636.0
2019-07-29,11000,11200,10250,10650,95949,213348.0,20032636.0
2019-07-30,10400,11350,10300,10350,225591,207338.0,20032636.0
2019-07-31,10400,10600,10150,10400,129734,208339.0,20032636.0
2019-08-01,10200,10800,9850,10000,297944,200326.0,20032636.0
2019-08-02,9850,10450,9800,10400,108235,208339.0,20032636.0
2019-08-05,10200,10250,9460,9750,99730,195318.0,20032636.0
2019-08-06,9380,9910,8920,9310,264140,186504.0,20032636.0
2019-08-07,9530,9850,9200,9370,194580,187706.0,20032636.0
2019-08-08,9440,10600,9400,10300,279090,206336.0,20032636.0
2019-08-09,10350,10800,10050,10250,165128,205335.0,20032636.0
2019-08-12,10150,10450,10000,10450,94501,209341.0,20032636.0
2019-08-13,10450,10950,10200,10550,169510,211344.0,20032636.0
2019-08-14,10700,10700,9680,9900,252209,198323.0,20032636.0
2019-08-16,9700,9700,9020,9200,360199,184300.0,20032636.0
2019-08-19,9320,9670,9260,9370,78875,187706.0,20032636.0
2019-08-20,9400,9770,9400,9710,64856,194517.0,20032636.0
2019-08-21,9710,9850,9610,9730,41884,194918.0,20032636.0
2019-08-22,9700,9760,9190,9240,100324,185102.0,20032636.0
2019-08-23,9170,9520,8970,9350,77421,187305.0,20032636.0
2019-08-26,9000,9250,8480,8780,137867,175887.0,20032636.0
2019-08-27,8850,9380,8850,9070,79199,181696.0,20032636.0
2019-08-28,9190,9480,9000,9340,100617,187105.0,20032636.0
2019-08-29,9560,9560,9160,9460,43175,189509.0,20032636.0
2019-08-30,9460,9460,8790,9060,180850,181496.0,20032636.0
2019-09-02,9050,9180,8870,9070,39818,181696.0,20032636.0
2019-09-03,9170,9770,9050,9170,190970,183699.0,20032636.0
2019-09-04,9350,9400,8950,9130,103390,182898.0,20032636.0
2019-09-05,9240,9460,9170,9310,123654,186504.0,20032636.0
2019-09-06,9460,10700,9340,9830,804380,196921.0,20032636.0
2019-09-09,9800,10150,9510,9740,192362,195118.0,20032636.0
2019-09-10,9720,10150,9670,9850,93367,197321.0,20032636.0
2019-09-11,10250,10250,9340,9600,327600,192313.0,20032636.0
2019-09-16,9590,9600,9170,9500,193642,190310.0,20032636.0
2019-09-17,9380,10050,9380,9910,264515,198523.0,20032636.0
2019-09-18,9890,10400,9810,10300,235506,206336.0,20032636.0
2019-09-19,10300,10600,10100,10450,157731,209341.0,20032636.0
2019-09-20,10600,10600,10000,10400,133679,208339.0,20032636.0
2019-09-23,10400,10400,10100,10400,51404,208339.0,20032636.0
2019-09-24,10400,11150,10050,11100,226988,222362.0,20032636.0
2019-09-25,11100,11300,10650,11000,205767,220359.0,20032636.0
2019-09-26,11150,11200,10850,10950,140958,219357.0,20032636.0
2019-09-27,10950,11600,10900,11550,312058,231377.0,20032636.0
2019-09-30,11350,11900,11250,11650,167832,233380.0,20032636.0
2019-10-01,11600,11800,11100,11600,173896,232379.0,20032636.0
2019-10-02,11350,11600,11200,11350,64893,227370.0,20032636.0
2019-10-04,11200,11250,10750,10950,109710,219357.0,20032636.0
2019-10-07,11100,11250,10700,10950,90875,219357.0,20032636.0
