청담러닝(096240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-09,12500,12650,12400,12400,36719,77048.0,6213550.0
2015-04-10,12500,12500,12250,12350,48896,76737.0,6213550.0
2015-04-13,12450,12750,12350,12450,79054,77359.0,6213550.0
2015-04-14,12550,12600,12250,12350,76825,76737.0,6213550.0
2015-04-15,12550,12950,12500,12950,77119,80465.0,6213550.0
2015-04-16,12800,12900,12650,12750,42160,79223.0,6213550.0
2015-04-17,12850,12850,12550,12650,28370,78601.0,6213550.0
2015-04-20,12600,12700,12150,12400,94680,77048.0,6213550.0
2015-04-21,12500,12600,12250,12400,100461,77048.0,6213550.0
2015-04-22,12450,12750,12000,12350,96562,76737.0,6213550.0
2015-04-23,12350,12550,12250,12450,41407,77359.0,6213550.0
2015-04-24,12550,12600,12150,12200,86557,75805.0,6213550.0
2015-04-27,12100,12350,12100,12100,35944,75184.0,6213550.0
2015-04-28,12200,12350,12150,12250,32946,76116.0,6213550.0
2015-04-29,12200,12450,12200,12350,42658,76737.0,6213550.0
2015-04-30,12350,12650,12350,12550,73152,77980.0,6213550.0
2015-05-04,12600,12600,12050,12050,98086,74873.0,6213550.0
2015-05-06,12100,12200,11700,12200,85836,75805.0,6213550.0
2015-05-07,12200,12500,11900,12400,58973,77048.0,6213550.0
2015-05-08,12400,12550,12150,12300,64795,76427.0,6213550.0
2015-05-11,12500,12900,12450,12900,91077,80155.0,6213550.0
2015-05-12,12900,13050,12650,12900,147141,80155.0,6213550.0
2015-05-13,12950,13350,12700,13300,77140,82640.0,6213550.0
2015-05-14,13300,13300,12800,12800,51682,79533.0,6213550.0
2015-05-15,12800,13250,12700,12900,57140,80155.0,6213550.0
2015-05-18,12400,12400,11900,12100,147214,75184.0,6213550.0
2015-05-19,12100,12350,12100,12300,52534,76427.0,6213550.0
2015-05-20,12300,12400,12100,12200,77254,75805.0,6213550.0
2015-05-21,12250,12500,12250,12400,66566,77048.0,6213550.0
2015-05-22,12400,12600,12300,12400,45565,77048.0,6213550.0
2015-05-26,12400,12500,12200,12250,44590,76116.0,6213550.0
2015-05-27,12250,12350,12150,12300,36659,76427.0,6213550.0
2015-05-28,12400,12450,12200,12250,31795,76116.0,6213550.0
2015-05-29,12350,12400,11850,11950,118065,74252.0,6213550.0
2015-06-01,11900,12050,11800,11900,57742,73941.0,6213550.0
2015-06-02,12000,12300,11700,12150,88748,75495.0,6213550.0
2015-06-03,12300,12600,12000,12050,163429,74873.0,6213550.0
2015-06-04,12250,12400,11800,11950,103593,74252.0,6213550.0
2015-06-05,11850,12050,11800,11900,46068,73941.0,6213550.0
2015-06-08,12050,12050,11700,11750,76004,73009.0,6213550.0
2015-06-09,11750,11850,11650,11750,63948,73009.0,6213550.0
2015-06-10,11750,11750,11500,11600,57563,72077.0,6213550.0
2015-06-11,11650,11650,11250,11250,88163,69902.0,6213550.0
2015-06-12,11250,11350,10900,11000,104054,68349.0,6213550.0
2015-06-15,10950,11200,10950,11050,24054,68660.0,6213550.0
2015-06-16,11100,11200,10900,11050,44238,68660.0,6213550.0
2015-06-17,11100,11400,11100,11350,29327,70524.0,6213550.0
2015-06-18,11450,11500,11300,11350,23325,70524.0,6213550.0
2015-06-19,11450,11450,11200,11300,59063,70213.0,6213550.0
2015-06-22,11300,11500,11300,11400,22588,70834.0,6213550.0
2015-06-23,11500,11750,11350,11700,30443,72699.0,6213550.0
2015-06-24,11750,11900,11650,11900,48639,73941.0,6213550.0
2015-06-25,11900,12000,11800,12000,42002,74563.0,6213550.0
2015-06-26,11900,12000,11750,11950,60455,74252.0,6213550.0
2015-06-29,11650,11650,11400,11400,24706,70834.0,6213550.0
2015-06-30,11400,11450,11250,11400,19270,70834.0,6213550.0
2015-07-01,11300,11600,11300,11550,21461,71767.0,6213550.0
2015-07-02,11550,11600,11350,11550,15932,71767.0,6213550.0
2015-07-03,11550,11750,11400,11700,27852,72699.0,6213550.0
2015-07-06,11700,11800,11450,11450,26500,71145.0,6213550.0
2015-07-07,11400,11550,11200,11250,59291,69902.0,6213550.0
2015-07-08,11300,11700,11250,11500,33306,71456.0,6213550.0
2015-07-09,11350,11600,11200,11600,29660,72077.0,6213550.0
2015-07-10,11650,11650,11300,11600,19898,72077.0,6213550.0
2015-07-13,11600,11650,11250,11600,22178,72077.0,6213550.0
2015-07-14,11600,11700,11250,11600,89965,72077.0,6213550.0
2015-07-15,11650,11650,11450,11450,273735,71145.0,6213550.0
2015-07-16,11900,12150,11200,11350,214245,70524.0,6213550.0
2015-07-17,11350,11450,11100,11150,67100,69281.0,6213550.0
2015-07-20,11150,11450,11100,11300,43650,70213.0,6213550.0
2015-07-21,11250,11450,11150,11200,38274,69592.0,6213550.0
2015-07-22,11200,11350,11100,11300,36123,70213.0,6213550.0
2015-07-23,11250,11300,11100,11150,40924,69281.0,6213550.0
2015-07-24,11100,11200,11050,11100,41439,68970.0,6213550.0
2015-07-27,11000,11250,10850,11250,58476,69902.0,6213550.0
2015-07-28,11250,11250,10900,11150,34743,69281.0,6213550.0
2015-07-29,11200,11300,11100,11100,26400,68970.0,6213550.0
2015-07-30,11100,11250,10950,10950,50016,68038.0,6213550.0
2015-07-31,10950,11150,10900,11150,58093,69281.0,6213550.0
2015-08-03,11150,11250,11050,11200,23910,69592.0,6213550.0
2015-08-04,11150,11350,11150,11300,48527,70213.0,6213550.0
2015-08-05,11300,11400,11100,11300,43262,70213.0,6213550.0
2015-08-06,11200,11300,11100,11250,19710,69902.0,6213550.0
2015-08-07,11150,11750,11100,11200,52172,69592.0,6213550.0
2015-08-10,11200,11400,11100,11100,25898,68970.0,6213550.0
2015-08-11,11250,11250,11000,11100,44161,68970.0,6213550.0
2015-08-12,11000,11200,10950,11100,31291,68970.0,6213550.0
2015-08-13,11100,11200,10950,11050,27162,68660.0,6213550.0
2015-08-17,11050,11150,11000,11050,14558,68660.0,6213550.0
2015-08-18,10950,11050,10550,10550,125317,65553.0,6213550.0
2015-08-19,10600,10650,10300,10400,77985,64621.0,6213550.0
2015-08-20,10300,10650,10300,10500,26992,65242.0,6213550.0
2015-08-21,10250,10500,9970,10000,105262,62136.0,6213550.0
2015-08-24,9850,10100,9590,9720,84822,60396.0,6213550.0
2015-08-25,9720,9910,9500,9730,75559,60458.0,6213550.0
2015-08-26,9800,10050,9710,10050,40933,62446.0,6213550.0
2015-08-27,10200,10200,9960,10000,57567,62136.0,6213550.0
2015-08-28,10150,10350,10100,10350,26460,64310.0,6213550.0
2015-08-31,10350,10450,10150,10250,19882,63689.0,6213550.0
2015-09-01,10350,10400,10050,10150,13391,63068.0,6213550.0
2015-09-02,10050,10200,9960,10100,25886,62757.0,6213550.0
2015-09-03,10100,10250,10100,10100,7605,62757.0,6213550.0
2015-09-04,10150,10200,9940,9960,22424,61887.0,6213550.0
2015-09-07,9930,10200,9900,10000,6596,62136.0,6213550.0
2015-09-08,10000,10150,9940,10000,12650,62136.0,6213550.0
2015-09-09,10100,10300,9990,10250,20785,63689.0,6213550.0
2015-09-10,10250,10250,10000,10100,8858,62757.0,6213550.0
2015-09-11,10100,10400,10050,10250,29352,63689.0,6213550.0
2015-09-14,10300,10350,10200,10250,9072,63689.0,6213550.0
2015-09-15,10150,10300,10100,10250,10510,63689.0,6213550.0
2015-09-16,10300,10350,10250,10250,7694,63689.0,6213550.0
2015-09-17,10350,10400,10250,10400,14124,64621.0,6213550.0
2015-09-18,10400,10450,10300,10450,17507,64932.0,6213550.0
2015-09-21,10450,10650,10250,10550,14982,65553.0,6213550.0
2015-09-22,10650,10750,10500,10550,17988,65553.0,6213550.0
2015-09-23,10550,10600,10350,10400,8132,64621.0,6213550.0
2015-09-24,10350,10600,10300,10400,4293,64621.0,6213550.0
2015-09-25,10400,10600,10300,10500,8161,65242.0,6213550.0
2015-09-30,10350,10500,10300,10400,11530,64621.0,6213550.0
2015-10-01,10400,10600,10350,10550,22370,65553.0,6213550.0
2015-10-02,10500,10650,10400,10500,40073,65242.0,6213550.0
2015-10-05,10450,10600,10300,10300,25038,64000.0,6213550.0
2015-10-06,10350,10500,10350,10400,20350,64621.0,6213550.0
2015-10-07,10350,10450,10350,10450,26963,64932.0,6213550.0
2015-10-08,10450,10550,10400,10400,13148,64621.0,6213550.0
2015-10-12,10400,10850,10400,10850,48984,67417.0,6213550.0
2015-10-13,10850,10850,10550,10550,19777,65553.0,6213550.0
2015-10-14,10500,10650,10400,10450,42251,64932.0,6213550.0
2015-10-15,10400,10650,10400,10650,11247,66174.0,6213550.0
2015-10-16,10650,10650,10350,10500,31417,65242.0,6213550.0
2015-10-19,10500,10500,10350,10500,16058,65242.0,6213550.0
2015-10-20,10500,10500,10400,10500,25481,65242.0,6213550.0
2015-10-21,10500,10650,10450,10650,19003,66174.0,6213550.0
2015-10-22,10600,10700,10500,10550,19430,65553.0,6213550.0
2015-10-23,10550,10650,10400,10550,15515,65553.0,6213550.0
2015-10-26,10450,10700,10450,10650,19424,66174.0,6213550.0
2015-10-27,10550,10750,10550,10750,10855,66796.0,6213550.0
2015-10-28,10800,10850,10600,10750,13166,66796.0,6213550.0
2015-10-29,10750,10750,10650,10650,4276,66174.0,6213550.0
2015-10-30,10650,10700,10400,10550,32848,65553.0,6213550.0
2015-11-02,10450,10600,10450,10450,17374,64932.0,6213550.0
2015-11-03,10450,10700,10450,10500,16641,65242.0,6213550.0
2015-11-04,10500,10750,10450,10650,14584,66174.0,6213550.0
2015-11-05,10650,10700,10500,10650,16606,66174.0,6213550.0
2015-11-06,10600,10750,10500,10550,13245,65553.0,6213550.0
2015-11-09,10550,10650,10400,10500,18238,65242.0,6213550.0
2015-11-10,10400,10500,10250,10400,25397,64621.0,6213550.0
2015-11-11,10400,10500,10400,10500,7967,65242.0,6213550.0
2015-11-12,10550,10550,10350,10450,12265,64932.0,6213550.0
2015-11-13,10400,10450,10250,10450,13571,64932.0,6213550.0
2015-11-16,10250,10450,10150,10150,18793,63068.0,6213550.0
2015-11-17,10250,10400,10250,10300,18970,64000.0,6213550.0
2015-11-18,10250,10400,10100,10100,15955,62757.0,6213550.0
2015-11-19,10100,10450,9950,10300,51432,64000.0,6213550.0
2015-11-20,10400,10450,10300,10450,15832,64932.0,6213550.0
2015-11-23,10450,10550,10350,10500,31784,65242.0,6213550.0
2015-11-24,10500,10550,10350,10500,20883,65242.0,6213550.0
2015-11-25,10550,10550,10250,10350,31642,64310.0,6213550.0
2015-11-26,10350,10450,10200,10250,48140,63689.0,6213550.0
2015-11-27,10250,10300,10200,10250,4310,63689.0,6213550.0
2015-11-30,10250,10300,10200,10300,13190,64000.0,6213550.0
2015-12-01,10300,10450,10250,10350,16288,64310.0,6213550.0
2015-12-02,10400,10700,10350,10600,39492,65864.0,6213550.0
2015-12-03,10600,11300,10550,11200,132810,69592.0,6213550.0
2015-12-04,11150,11250,11100,11100,32529,68970.0,6213550.0
2015-12-07,11200,11500,10800,10950,56638,68038.0,6213550.0
2015-12-08,11150,11300,11000,11300,46693,70213.0,6213550.0
2015-12-09,11400,14650,11050,14650,2880679,91029.0,6213550.0
2015-12-10,16750,17250,12450,12700,3248272,78912.0,6213550.0
2015-12-11,13000,13200,12100,12250,747378,76116.0,6213550.0
2015-12-14,12050,12300,11550,11800,455106,73320.0,6213550.0
2015-12-15,12200,12350,11650,11900,376205,73941.0,6213550.0
2015-12-16,12000,12600,11850,12150,448187,75495.0,6213550.0
2015-12-17,12250,12450,12000,12450,253681,77359.0,6213550.0
2015-12-18,12200,12400,12100,12250,186701,76116.0,6213550.0
2015-12-21,12100,12650,12100,12600,236164,78291.0,6213550.0
2015-12-22,12650,12650,12150,12150,204685,75495.0,6213550.0
2015-12-23,12250,12400,12100,12200,128186,75805.0,6213550.0
2015-12-24,12250,12550,12150,12250,132866,76116.0,6213550.0
2015-12-28,12300,12700,12250,12550,183485,77980.0,6213550.0
2015-12-29,12200,12250,11800,12000,146434,74563.0,6213550.0
2015-12-30,12100,12200,11900,12050,66827,74873.0,6213550.0
2016-01-04,12100,12100,11500,11500,103108,71456.0,6213550.0
2016-01-05,11100,11700,11000,11600,78753,72183.0,6222697.0
2016-01-06,11600,11950,11450,11950,55262,74361.0,6222697.0
2016-01-07,11800,11950,11350,11550,46083,71872.0,6222697.0
2016-01-08,11250,11550,11200,11350,59597,70628.0,6222697.0
2016-01-11,11350,11700,11350,11450,36325,71250.0,6222697.0
2016-01-12,11450,11900,11450,11850,55750,73739.0,6222697.0
2016-01-13,11850,12450,11700,12200,108896,75917.0,6222697.0
2016-01-14,11900,12100,11650,12050,49600,74983.0,6222697.0
2016-01-15,12100,12350,11900,11950,140496,74361.0,6222697.0
2016-01-18,11750,12100,11700,11800,25902,73428.0,6222697.0
2016-01-19,11900,12050,11600,11600,28734,72183.0,6222697.0
2016-01-20,11550,11700,11250,11300,65108,70316.0,6222697.0
2016-01-21,11200,11700,11200,11250,33567,70005.0,6222697.0
2016-01-22,11350,12450,11300,12050,159637,74983.0,6222697.0
2016-01-25,12250,12450,11900,12400,92909,77161.0,6222697.0
2016-01-26,12350,12500,12050,12100,40756,75295.0,6222697.0
2016-01-27,12200,12850,12150,12850,121160,79962.0,6222697.0
2016-01-28,12650,12800,12450,12600,94453,78406.0,6222697.0
2016-01-29,12750,14150,12750,13000,557614,80895.0,6222697.0
2016-02-01,13050,13200,12600,12950,121966,80584.0,6222697.0
2016-02-02,13000,13950,12800,13250,275438,82451.0,6222697.0
2016-02-03,13200,14200,13100,13950,269780,86807.0,6222697.0
2016-02-04,14200,14300,13650,14200,132627,88362.0,6222697.0
2016-02-05,14050,14200,13650,13900,78004,86495.0,6222697.0
2016-02-11,13500,13500,12700,13050,167851,81206.0,6222697.0
2016-02-12,12750,13900,12050,13250,195948,82451.0,6222697.0
2016-02-15,13250,13600,12800,13400,114239,83384.0,6222697.0
2016-02-16,13400,13500,13100,13450,77071,83695.0,6222697.0
2016-02-17,13400,13500,12900,13100,59522,81517.0,6222697.0
2016-02-18,13300,13700,13000,13650,112890,84940.0,6222697.0
2016-02-19,13650,14500,13500,13800,197256,85873.0,6222697.0
2016-02-22,13800,14100,13600,14100,107775,87740.0,6222697.0
2016-02-23,14450,14800,13500,13700,298864,85251.0,6222697.0
2016-02-24,13650,14150,13500,14000,76985,87118.0,6222697.0
2016-02-25,14000,14300,13850,14100,80591,87740.0,6222697.0
2016-02-26,14250,14950,14250,14900,279447,92718.0,6222697.0
2016-02-29,15200,15650,14400,14700,219730,91474.0,6222697.0
2016-03-02,14750,15200,14600,14900,115429,92718.0,6222697.0
2016-03-03,14700,15000,14550,14800,93156,92096.0,6222697.0
2016-03-04,14800,15000,14700,14750,35060,91785.0,6222697.0
2016-03-07,14750,15400,14700,15250,161092,94896.0,6222697.0
2016-03-08,15400,15650,15000,15400,58448,95830.0,6222697.0
2016-03-09,15350,15550,14950,15250,112205,94896.0,6222697.0
2016-03-10,15250,15450,15050,15200,55879,94585.0,6222697.0
2016-03-11,15150,15300,14450,14650,127404,91163.0,6222697.0
2016-03-14,14650,14850,14600,14800,29197,92096.0,6222697.0
2016-03-15,14850,15200,14700,15150,57775,94274.0,6222697.0
2016-03-16,15200,15200,14550,14650,94622,91163.0,6222697.0
2016-03-17,14500,14850,14450,14700,43963,91474.0,6222697.0
2016-03-18,14700,14800,14100,14200,70302,88362.0,6222697.0
2016-03-21,14250,14450,13900,14000,40324,87118.0,6222697.0
2016-03-22,13900,14300,13750,13900,81615,87335.0,6283067.0
2016-03-23,13900,14000,13450,13550,120411,85136.0,6283067.0
2016-03-24,13600,14450,13600,14400,116385,90476.0,6283067.0
2016-03-25,14200,14500,13800,13850,63389,87020.0,6283067.0
2016-03-28,13850,14350,13800,14250,45026,89534.0,6283067.0
2016-03-29,14400,14950,14350,14900,73900,93618.0,6283067.0
2016-03-30,15100,15100,14300,14750,117319,92675.0,6283067.0
2016-03-31,14900,14900,14450,14650,52019,92047.0,6283067.0
2016-04-01,14700,15150,14650,15000,98502,94246.0,6283067.0
2016-04-04,15150,15350,14750,14900,66809,93618.0,6283067.0
2016-04-05,14850,15200,14750,14750,96544,92675.0,6283067.0
2016-04-06,14900,15000,14600,14850,61200,93304.0,6283067.0
2016-04-07,14900,14900,13800,14300,169524,89848.0,6283067.0
2016-04-08,14300,14600,14100,14350,65932,90162.0,6283067.0
2016-04-11,14350,15250,14350,14900,134768,93618.0,6283067.0
2016-04-12,14950,15000,14300,14350,92816,90162.0,6283067.0
2016-04-14,14400,14550,14100,14350,45599,90162.0,6283067.0
2016-04-15,14400,14550,14250,14450,64057,90790.0,6283067.0
2016-04-18,14300,14550,14300,14550,27932,91419.0,6283067.0
2016-04-19,14600,14650,14100,14300,55205,89848.0,6283067.0
2016-04-20,14300,14450,14200,14250,23722,89534.0,6283067.0
2016-04-21,14250,14400,14100,14100,49309,88591.0,6283067.0
2016-04-22,14250,14250,13700,14050,78485,88277.0,6283067.0
2016-04-25,13950,14000,13600,13700,53799,86078.0,6283067.0
2016-04-26,13700,13900,13500,13900,44929,87335.0,6283067.0
2016-04-27,13900,14150,13700,14000,46888,87963.0,6283067.0
2016-04-28,14100,14200,13550,13650,70404,85764.0,6283067.0
2016-04-29,13650,13750,13450,13700,22577,86078.0,6283067.0
2016-05-02,13700,13750,13500,13500,20907,84821.0,6283067.0
2016-05-03,13500,13600,13300,13450,35185,84507.0,6283067.0
2016-05-04,13350,13650,13300,13550,25480,85136.0,6283067.0
2016-05-09,13550,13700,13000,13700,62273,86078.0,6283067.0
2016-05-10,13700,13850,13600,13750,16662,86392.0,6283067.0
2016-05-11,13700,16000,13700,15100,545418,94874.0,6283067.0
2016-05-12,15100,15500,14700,15450,136789,97073.0,6283067.0
2016-05-13,15450,15950,15250,15600,107539,98016.0,6283067.0
2016-05-16,15650,15650,15000,15200,61122,95503.0,6283067.0
2016-05-17,15100,15200,14950,15000,35667,94246.0,6283067.0
2016-05-18,14950,15050,14500,14750,52844,92675.0,6283067.0
2016-05-19,14750,15400,14750,15350,51601,96445.0,6283067.0
2016-05-20,15350,15800,14700,14850,81288,93304.0,6283067.0
2016-05-23,14700,15350,14600,15100,49565,94874.0,6283067.0
2016-05-24,15100,15300,14700,14850,48984,93304.0,6283067.0
2016-05-25,14750,15300,14600,15150,48124,95188.0,6283067.0
2016-05-26,15300,15950,15000,15000,47409,94246.0,6283067.0
2016-05-27,15000,15200,14600,14800,43426,92989.0,6283067.0
2016-05-30,14750,15750,14700,15750,129644,98958.0,6283067.0
2016-05-31,15650,16250,15550,15800,91647,99272.0,6283067.0
2016-06-01,15800,16650,15500,16250,97865,102100.0,6283067.0
2016-06-02,16050,16200,15700,16000,65364,100529.0,6283067.0
2016-06-03,16500,16750,16200,16400,120276,103042.0,6283067.0
2016-06-07,16400,16400,15750,15950,58428,100215.0,6283067.0
2016-06-08,15800,16250,15700,15950,53331,100507.0,6301361.0
2016-06-09,15950,16600,15800,16000,118882,100822.0,6301361.0
2016-06-10,16000,18000,16000,16300,663605,102712.0,6301361.0
2016-06-13,16100,16650,15900,16250,75410,102397.0,6301361.0
2016-06-14,16050,16250,15600,15850,76906,99877.0,6301361.0
2016-06-15,15650,16650,15650,16500,76158,103972.0,6301361.0
2016-06-16,16500,16700,16100,16200,43766,102082.0,6301361.0
2016-06-17,16100,16550,16000,16550,53188,104288.0,6301361.0
2016-06-20,16550,16550,16250,16400,42029,103342.0,6301361.0
2016-06-21,16600,17450,16400,17300,244641,109014.0,6301361.0
2016-06-22,17250,17500,16850,17000,71249,108056.0,6356245.0
2016-06-23,17000,17600,16550,17300,96460,109963.0,6356245.0
2016-06-24,17300,17500,15750,16950,232789,107738.0,6356245.0
2016-06-27,16600,17650,16500,17650,200215,112188.0,6356245.0
2016-06-28,17850,19200,17650,18800,511505,119497.0,6356245.0
2016-06-29,18750,20150,18250,18700,638512,118862.0,6356245.0
2016-06-30,18900,19000,18500,18800,189432,119497.0,6356245.0
2016-07-01,19100,20600,18950,20400,478696,132093.0,6475158.0
2016-07-04,20400,21700,19850,21050,304840,136302.0,6475158.0
2016-07-05,21050,22800,21000,22800,363000,147634.0,6475158.0
2016-07-06,23300,24500,22200,22900,294210,148281.0,6475158.0
2016-07-07,23500,24800,22350,24700,414262,159936.0,6475158.0
2016-07-08,25000,26350,24700,25800,340362,167059.0,6475158.0
2016-07-11,25300,26400,25050,25500,192351,165117.0,6475158.0
2016-07-12,25500,25800,23100,24100,489886,156051.0,6475158.0
2016-07-13,24350,27900,23350,27900,552434,182699.0,6548337.0
2016-07-14,27900,29000,26050,27350,417088,179097.0,6548337.0
2016-07-15,26800,28700,26800,27550,170224,180407.0,6548337.0
2016-07-18,27550,28150,27000,27050,134378,177133.0,6548337.0
2016-07-19,27200,28000,26050,28000,167781,183353.0,6548337.0
2016-07-20,27700,28300,27000,27950,150620,183026.0,6548337.0
2016-07-21,27950,28000,26200,26200,144545,171566.0,6548337.0
2016-07-22,26200,27100,25600,26300,172040,175565.0,6675483.0
2016-07-25,26300,27250,26000,26700,272995,178235.0,6675483.0
2016-07-26,26950,28650,26550,28200,338211,188249.0,6675483.0
2016-07-27,28700,28850,27450,27800,144716,185578.0,6675483.0
2016-07-28,28050,29600,27850,29550,218390,197261.0,6675483.0
2016-07-29,29650,30250,29000,29150,115478,194590.0,6675483.0
2016-08-01,29050,30200,28250,29350,127735,195925.0,6675483.0
2016-08-02,29650,29650,28500,28800,59461,192254.0,6675483.0
2016-08-03,28700,29100,27400,27700,127906,184911.0,6675483.0
2016-08-04,27750,29050,27750,28950,102792,193255.0,6675483.0
2016-08-05,29400,29450,26500,28000,177838,186914.0,6675483.0
2016-08-08,27950,28000,26500,27600,65203,184243.0,6675483.0
2016-08-09,27700,28050,26000,27100,119980,180906.0,6675483.0
2016-08-10,27400,27400,25600,26100,129368,174230.0,6675483.0
2016-08-11,26200,26300,24300,25250,243077,168556.0,6675483.0
2016-08-12,25300,26200,24900,25550,251755,170559.0,6675483.0
2016-08-16,26050,27800,25500,27700,232718,190232.0,6867578.0
2016-08-17,27700,28800,27250,28150,165445,193322.0,6867578.0
2016-08-18,28150,28750,26550,26850,120967,184394.0,6867578.0
2016-08-19,26850,27400,25850,26200,118322,179931.0,6867578.0
2016-08-22,26250,26350,25500,25750,42252,176840.0,6867578.0
2016-08-23,25950,26650,25650,26400,44199,181304.0,6867578.0
2016-08-24,26300,27350,25750,26800,76388,184051.0,6867578.0
2016-08-25,26550,27050,25650,26100,58426,179244.0,6867578.0
2016-08-26,26100,26100,25400,26100,47528,179244.0,6867578.0
2016-08-29,25800,26300,24700,24800,88729,170316.0,6867578.0
2016-08-30,24950,25400,23800,24200,75439,166195.0,6867578.0
2016-08-31,24200,24450,22850,23300,207023,160015.0,6867578.0
2016-09-01,24050,26600,23350,26200,248761,179931.0,6867578.0
2016-09-02,26200,26750,25200,25500,116063,175123.0,6867578.0
2016-09-05,25300,25800,24650,24900,62956,171003.0,6867578.0
2016-09-06,24900,25900,23800,24600,119463,168942.0,6867578.0
2016-09-07,24800,25000,23750,23850,73543,164483.0,6896578.0
2016-09-08,23650,23850,22600,23150,151745,159656.0,6896578.0
2016-09-09,22900,23700,22250,23400,68235,161380.0,6896578.0
2016-09-12,23400,23700,22900,23200,65398,160001.0,6896578.0
2016-09-13,23200,24600,23050,24150,90413,166552.0,6896578.0
2016-09-19,23600,24250,23550,24100,53028,166208.0,6896578.0
2016-09-20,24100,25150,24000,25100,79842,173104.0,6896578.0
2016-09-21,25000,26200,24700,26100,126600,180001.0,6896578.0
2016-09-22,26350,26800,25650,26050,99562,179656.0,6896578.0
2016-09-23,26350,27400,26250,27200,121635,187587.0,6896578.0
2016-09-26,27200,27500,26550,27000,81535,186208.0,6896578.0
2016-09-27,27000,27450,26550,27250,55873,187932.0,6896578.0
2016-09-28,27200,28050,26600,27700,86192,191035.0,6896578.0
2016-09-29,28000,28000,26800,27100,88053,186897.0,6896578.0
2016-09-30,26800,27200,25100,26150,156879,180346.0,6896578.0
2016-10-04,26150,26300,25450,25650,61208,176897.0,6896578.0
2016-10-05,25450,27050,25450,26900,88690,185518.0,6896578.0
2016-10-06,26950,27050,26050,26600,53631,183449.0,6896578.0
2016-10-07,26650,26800,25650,26050,62447,179656.0,6896578.0
2016-10-10,26150,26200,25700,25950,37016,178966.0,6896578.0
2016-10-11,25950,26550,25500,25650,31493,176897.0,6896578.0
2016-10-12,25300,25650,24650,25000,58050,172414.0,6896578.0
2016-10-13,25050,25200,24400,24400,34239,168277.0,6896578.0
2016-10-14,24400,24800,24300,24650,22159,170001.0,6896578.0
2016-10-17,24550,24900,23800,24900,31377,171725.0,6896578.0
2016-10-18,25000,25400,24500,25000,23284,172414.0,6896578.0
2016-10-19,25150,25150,23950,24050,45582,165863.0,6896578.0
2016-10-20,23900,24450,23800,24100,30824,166208.0,6896578.0
2016-10-21,24100,24400,23850,24050,20518,165863.0,6896578.0
2016-10-24,24050,25200,23800,24750,50158,170690.0,6896578.0
2016-10-25,25000,25000,23600,23850,55945,164483.0,6896578.0
2016-10-26,23700,23900,22600,23650,60797,163104.0,6896578.0
2016-10-27,23700,24500,23650,24000,27284,165518.0,6896578.0
2016-10-28,24200,24550,23900,24000,17802,165518.0,6896578.0
2016-10-31,23900,23950,22900,23400,34366,161380.0,6896578.0
2016-11-01,22950,24100,22950,24100,33494,166208.0,6896578.0
2016-11-02,23700,25500,23400,24800,135899,171035.0,6896578.0
2016-11-03,24350,25250,24150,24650,53299,170001.0,6896578.0
2016-11-04,24350,24650,23500,23900,51979,164828.0,6896578.0
2016-11-07,23800,24100,23300,23300,37284,160690.0,6896578.0
2016-11-08,23150,23650,22950,23400,29481,161380.0,6896578.0
2016-11-09,23250,23400,20900,22400,114997,154483.0,6896578.0
2016-11-10,22550,23150,22400,22700,40311,156552.0,6896578.0
2016-11-11,22450,22650,22000,22600,32754,155863.0,6896578.0
2016-11-14,22200,22350,20400,21700,156831,149656.0,6896578.0
2016-11-15,21950,22750,21350,22500,80754,155173.0,6896578.0
2016-11-16,22600,22800,21750,22050,46399,152070.0,6896578.0
2016-11-17,22000,22300,21100,21900,62427,151035.0,6896578.0
2016-11-18,21800,22000,21350,21400,19825,147587.0,6896578.0
2016-11-21,21400,21400,20400,20450,67195,141035.0,6896578.0
2016-11-22,20500,20800,19950,20250,54490,139656.0,6896578.0
2016-11-23,20250,20400,17900,18500,575435,127587.0,6896578.0
2016-11-24,18750,18900,17150,17300,243907,119311.0,6896578.0
2016-11-25,16950,17600,16900,17200,184624,118621.0,6896578.0
2016-11-28,17000,17500,16850,17000,82818,117242.0,6896578.0
2016-11-29,17000,17750,17000,17300,112928,119311.0,6896578.0
2016-11-30,17250,18300,17200,18000,113605,124138.0,6896578.0
2016-12-01,18150,18150,17700,17800,50037,122759.0,6896578.0
2016-12-02,17700,18150,17050,17400,95180,120000.0,6896578.0
2016-12-05,17250,17450,16200,16250,180810,112069.0,6896578.0
2016-12-06,16350,17300,16350,16750,134113,115518.0,6896578.0
2016-12-07,16700,16850,16250,16250,79767,112069.0,6896578.0
2016-12-08,16400,16800,16300,16600,70522,114483.0,6896578.0
2016-12-09,16850,17750,16600,17550,121103,121035.0,6896578.0
2016-12-12,17750,17950,17300,17650,83153,121725.0,6896578.0
2016-12-13,17450,17850,17200,17550,96867,121035.0,6896578.0
2016-12-14,17800,18000,17550,17900,77084,123449.0,6896578.0
2016-12-15,17750,19050,17600,19000,234746,131035.0,6896578.0
2016-12-16,19000,19200,18500,18550,90066,127932.0,6896578.0
2016-12-19,18500,19050,18100,18300,96879,126207.0,6896578.0
2016-12-20,18300,18500,18050,18500,40678,127587.0,6896578.0
2016-12-21,18500,18600,18000,18350,60105,126552.0,6896578.0
