제닉(123330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-21,19644,20213,19644,19977,39976,139260.0,6600000.0
2016-09-22,19834,20260,19834,20024,58252,139590.0,6600000.0
2016-09-23,20023,20213,19692,19883,48378,138600.0,6600000.0
2016-09-26,19929,20070,19503,19504,44589,135960.0,6600000.0
2016-09-27,19219,20023,19219,19788,27324,137940.0,6600000.0
2016-09-28,19787,19929,19455,19457,40274,135630.0,6600000.0
2016-09-29,19408,20166,19219,19977,108071,139260.0,6600000.0
2016-09-30,20070,20970,19692,20640,136146,143880.0,6600000.0
2016-10-04,20734,21160,20213,20261,86775,141240.0,6600000.0
2016-10-05,20638,21160,20638,20877,139728,145530.0,6600000.0
2016-10-06,21065,21065,20544,20687,46325,144210.0,6600000.0
2016-10-07,20923,20923,19787,19788,67618,137940.0,6600000.0
2016-10-10,19739,20070,19219,19267,89381,134310.0,6600000.0
2016-10-11,19266,19692,19266,19315,67750,134640.0,6600000.0
2016-10-12,19124,19644,19029,19361,49003,134970.0,6600000.0
2016-10-13,19361,19455,18461,18604,96429,129690.0,6600000.0
2016-10-14,18509,18887,18509,18557,30478,129360.0,6600000.0
2016-10-17,18840,18840,18224,18273,35808,127380.0,6600000.0
2016-10-18,18224,18556,17941,17989,44701,125400.0,6600000.0
2016-10-19,18082,18698,17893,18652,41054,130020.0,6600000.0
2016-10-20,18698,18887,18177,18273,26979,127380.0,6600000.0
2016-10-21,18130,18414,17610,17658,87124,123090.0,6600000.0
2016-10-24,17988,17988,17230,17326,56852,120780.0,6600000.0
2016-10-25,17562,17562,16047,16805,179766,117150.0,6600000.0
2016-10-26,16425,17136,16425,17042,65800,118800.0,6600000.0
2016-10-27,17041,17467,17041,17421,41039,121440.0,6600000.0
2016-10-28,17373,17373,16994,17090,26295,119130.0,6600000.0
2016-10-31,16851,17183,16094,16237,86213,113190.0,6600000.0
2016-11-01,16047,16710,16047,16237,80775,113190.0,6600000.0
2016-11-02,16142,16425,15242,15291,101123,106590.0,6600000.0
2016-11-03,15006,15811,15006,15337,57857,106920.0,6600000.0
2016-11-04,15195,15479,15052,15433,40606,107580.0,6600000.0
2016-11-07,15479,16189,15337,16190,61330,112860.0,6600000.0
2016-11-08,16236,16805,15905,16711,53455,116490.0,6600000.0
2016-11-09,16520,16710,15148,16142,121203,112530.0,6600000.0
2016-11-10,16520,17183,16283,17090,61886,119130.0,6600000.0
2016-11-11,17136,17278,16662,16853,29973,117480.0,6600000.0
2016-11-14,16473,16615,16236,16427,40027,114510.0,6600000.0
2016-11-15,16331,16568,15905,15953,49382,111210.0,6600000.0
2016-11-16,15952,16189,15811,16096,42500,112200.0,6600000.0
2016-11-17,16283,16283,15574,15622,100930,108900.0,6600000.0
2016-11-18,15716,15716,15431,15527,31248,108240.0,6600000.0
2016-11-21,15385,15431,14248,14343,161465,99990.0,6600000.0
2016-11-22,14485,14580,14058,14486,97775,100980.0,6600000.0
2016-11-23,14532,14532,13301,13444,173331,93720.0,6600000.0
2016-11-24,13443,13775,12827,12877,115295,89760.0,6600000.0
2016-11-25,12781,13727,12781,13303,112831,92730.0,6600000.0
2016-11-28,13396,13680,13349,13539,36678,94380.0,6600000.0
2016-11-29,13538,14390,13443,14297,79015,99660.0,6600000.0
2016-11-30,14201,14532,14012,14249,41845,99330.0,6600000.0
2016-12-01,14201,14485,14058,14297,22191,99660.0,6600000.0
2016-12-02,14248,14532,13822,14012,39827,97680.0,6600000.0
2016-12-05,14058,14201,13491,13492,26017,94050.0,6600000.0
2016-12-06,13538,13917,13538,13871,13303,96690.0,6600000.0
2016-12-07,13775,13917,13443,13634,18111,95040.0,6600000.0
2016-12-08,13680,14058,13632,13823,20348,96360.0,6600000.0
2016-12-09,13917,14769,13822,14770,95387,102960.0,6600000.0
2016-12-12,14958,15006,14485,14722,63903,102630.0,6600000.0
2016-12-13,14674,14958,14532,14912,22247,103950.0,6600000.0
2016-12-14,14911,15100,14674,14817,39420,103290.0,6600000.0
2016-12-15,14626,15195,14626,15148,46332,105600.0,6600000.0
2016-12-16,15052,15289,14674,14817,63187,103290.0,6600000.0
2016-12-19,14721,14911,14390,14580,38039,101640.0,6600000.0
2016-12-20,14769,14769,14295,14439,34067,100650.0,6600000.0
2016-12-21,14437,14769,14201,14391,43102,100320.0,6600000.0
2016-12-22,14485,14626,14390,14628,34564,101970.0,6600000.0
2016-12-23,14626,14911,14580,14722,33765,102630.0,6600000.0
2016-12-26,14721,14911,14532,14722,29180,102630.0,6600000.0
2016-12-27,14817,14911,14626,14817,46794,103290.0,6600000.0
2016-12-28,14866,15411,14866,15214,30575,101310.0,6600000.0
2016-12-29,15263,15411,15015,15065,24279,100320.0,6600000.0
2017-01-02,15064,15064,14420,14470,57552,96360.0,6600000.0
2017-01-03,14470,14668,14272,14421,51650,96030.0,6600000.0
2017-01-04,14420,14420,14024,14272,74801,95040.0,6600000.0
2017-01-05,14272,14569,14222,14569,49772,97020.0,6600000.0
2017-01-06,14618,14718,14420,14619,27097,97350.0,6600000.0
2017-01-09,14668,14668,13974,14074,76200,93720.0,6600000.0
2017-01-10,14024,14123,13578,13628,101593,90750.0,6600000.0
2017-01-11,13479,13776,13181,13430,90865,89430.0,6600000.0
2017-01-12,13380,13429,13181,13430,60184,89430.0,6600000.0
2017-01-13,13528,13875,13330,13677,63635,91080.0,6600000.0
2017-01-16,13826,13826,13479,13578,36425,90420.0,6600000.0
2017-01-17,13726,13974,13578,13776,62042,91740.0,6600000.0
2017-01-18,13627,13925,13528,13925,39397,92730.0,6600000.0
2017-01-19,13974,14123,13726,13727,37745,91410.0,6600000.0
2017-01-20,13726,13726,13479,13677,35341,91080.0,6600000.0
2017-01-23,13776,13875,13330,13330,32871,88770.0,6600000.0
2017-01-24,13280,13627,13280,13578,23263,90420.0,6600000.0
2017-01-25,13677,13776,13231,13380,32505,89100.0,6600000.0
2017-01-26,13380,13627,13280,13430,33702,89430.0,6600000.0
2017-01-31,13280,13677,13280,13628,18403,90750.0,6600000.0
2017-02-01,13627,13875,13479,13578,37579,90420.0,6600000.0
2017-02-02,13677,13677,13380,13380,27138,89100.0,6600000.0
2017-02-03,13380,13528,13231,13380,23017,89100.0,6600000.0
2017-02-06,13330,13380,13132,13182,28315,87780.0,6600000.0
2017-02-07,13132,13330,13082,13281,22253,88440.0,6600000.0
2017-02-08,13181,13330,12983,13083,26798,87120.0,6600000.0
2017-02-09,13033,13479,13033,13430,25274,89430.0,6600000.0
2017-02-10,13479,13726,13330,13677,28532,91080.0,6600000.0
2017-02-13,13677,14073,13528,14074,48553,93720.0,6600000.0
2017-02-14,13627,13677,13380,13430,96898,89430.0,6600000.0
2017-02-15,13429,13825,13429,13628,40026,90750.0,6600000.0
2017-02-16,13726,13776,13528,13628,24556,90750.0,6600000.0
2017-02-17,13627,13677,13479,13628,13950,90750.0,6600000.0
2017-02-20,13726,13825,13627,13776,25326,91740.0,6600000.0
2017-02-21,13627,13826,13528,13578,34003,90420.0,6600000.0
2017-02-22,13528,13677,13479,13578,20559,90420.0,6600000.0
2017-02-23,13528,13726,13479,13529,19515,90090.0,6600000.0
2017-02-24,13528,14371,13528,13876,170927,92400.0,6600000.0
2017-02-27,13825,13875,13578,13628,39091,90750.0,6600000.0
2017-02-28,13627,13627,13280,13281,48248,88440.0,6600000.0
2017-03-02,13330,13330,12785,12785,74924,85140.0,6600000.0
2017-03-03,12686,12686,11645,11745,137524,78210.0,6600000.0
2017-03-06,11645,12091,11596,11992,37570,79860.0,6600000.0
2017-03-07,11893,11992,11744,11943,39995,79530.0,6600000.0
2017-03-08,11893,12041,11595,11844,48219,78870.0,6600000.0
2017-03-09,11794,12339,11794,11943,56496,79530.0,6600000.0
2017-03-10,12141,12240,11843,12240,29993,81510.0,6600000.0
2017-03-13,12240,12537,12190,12339,38140,82170.0,6600000.0
2017-03-14,12537,12537,12091,12141,14231,80850.0,6600000.0
2017-03-15,12141,12141,11794,11893,30131,79200.0,6600000.0
2017-03-16,11893,12141,11843,12092,20042,80520.0,6600000.0
2017-03-17,11992,12289,11942,12141,30885,80850.0,6600000.0
2017-03-20,12141,12190,11893,12042,27484,80190.0,6600000.0
2017-03-21,11942,12042,11794,11943,45368,79530.0,6600000.0
2017-03-22,11744,11992,11695,11844,43248,78870.0,6600000.0
2017-03-23,11843,11843,11546,11596,53491,77220.0,6600000.0
2017-03-24,11546,11794,11546,11745,44204,78210.0,6600000.0
2017-03-27,11695,11744,11546,11695,31731,77880.0,6600000.0
2017-03-28,11695,12042,11596,11794,39937,78540.0,6600000.0
2017-03-29,11992,11992,11843,11893,20971,79200.0,6600000.0
2017-03-30,11893,11992,11794,11943,15418,79530.0,6600000.0
2017-03-31,12042,12042,11794,11893,23428,79200.0,6600000.0
2017-04-03,11893,12785,11893,12736,116959,84810.0,6600000.0
2017-04-04,12735,12785,12488,12785,69127,85140.0,6600000.0
2017-04-05,12834,13082,12735,12934,75871,86130.0,6600000.0
2017-04-06,12934,13132,12834,12984,37843,86460.0,6600000.0
2017-04-07,12884,13082,12488,12587,40535,83820.0,6600000.0
2017-04-10,12438,12537,12190,12191,55088,81180.0,6600000.0
2017-04-11,12190,12438,12190,12339,18784,82170.0,6600000.0
2017-04-12,12537,12537,12240,12290,20399,81840.0,6600000.0
2017-04-13,12190,12587,12190,12488,24667,83160.0,6600000.0
2017-04-14,12438,12686,12388,12538,31920,83490.0,6600000.0
2017-04-17,12686,13479,12686,13231,158878,88110.0,6600000.0
2017-04-18,13231,13231,12884,13132,44028,87450.0,6600000.0
2017-04-19,13181,13379,12884,13330,75075,88770.0,6600000.0
2017-04-20,13330,14569,13330,13776,300671,91740.0,6600000.0
2017-04-21,13627,14172,13528,13776,107188,96327.0,6930000.0
2017-04-24,13776,13875,12934,12934,102208,90436.0,6930000.0
2017-04-25,13132,13330,13033,13330,45386,93208.0,6930000.0
2017-04-26,13380,13677,13380,13529,34024,94594.0,6930000.0
2017-04-27,13528,13627,13181,13231,38905,92516.0,6930000.0
2017-04-28,13181,13330,13082,13281,31340,92862.0,6930000.0
2017-05-02,13280,13380,12934,13083,30301,91476.0,6930000.0
2017-05-04,13082,13578,13082,13529,48582,94594.0,6930000.0
2017-05-08,13578,14024,13578,14024,92979,98060.0,6930000.0
2017-05-10,14272,14272,13875,13876,82902,97020.0,6930000.0
2017-05-11,13875,14172,13677,14074,71431,98406.0,6930000.0
2017-05-12,14272,14321,13726,13727,83474,95980.0,6930000.0
2017-05-15,13380,14916,13330,14916,474385,104296.0,6930000.0
2017-05-16,14916,15064,14123,14272,250760,99792.0,6930000.0
2017-05-17,14420,15263,14420,15263,252758,106722.0,6930000.0
2017-05-18,15015,15659,15015,15313,279242,107068.0,6930000.0
2017-05-19,15461,15560,15164,15263,128134,106722.0,6930000.0
2017-05-22,15510,15510,14668,14768,163109,103257.0,6930000.0
2017-05-23,14866,14866,14519,14619,72098,102218.0,6930000.0
2017-05-24,14718,14767,14371,14470,65642,101178.0,6930000.0
2017-05-25,14371,14569,14321,14371,71248,100485.0,6930000.0
2017-05-26,14420,14668,14321,14520,74419,101524.0,6930000.0
2017-05-29,14470,14618,13974,14024,109692,98060.0,6930000.0
2017-05-30,13875,14321,13726,14322,72039,100138.0,6930000.0
2017-05-31,14371,14371,14073,14222,42352,99446.0,6930000.0
2017-06-01,14222,14222,13826,13876,59034,97020.0,6930000.0
2017-06-02,13875,13974,13627,13776,65680,96327.0,6930000.0
2017-06-05,13875,14123,13776,14024,47947,98060.0,6930000.0
2017-06-07,14024,14073,13726,13727,72593,95980.0,6930000.0
2017-06-08,13726,13925,13578,13776,53027,96327.0,6930000.0
2017-06-09,13776,14123,13776,13975,47984,97713.0,6930000.0
2017-06-12,13875,13875,13479,13628,58454,95288.0,6930000.0
2017-06-13,13528,13627,13380,13430,62036,93902.0,6930000.0
2017-06-14,13429,13528,13132,13330,55370,93208.0,6930000.0
2017-06-15,13380,13826,13280,13677,99965,95634.0,6930000.0
2017-06-16,13776,13776,13132,13182,73012,92169.0,6930000.0
2017-06-19,13379,13379,12834,12835,67279,89744.0,6930000.0
2017-06-20,12934,12983,12388,12686,90545,88704.0,6930000.0
2017-06-21,12785,12785,12438,12488,56539,87318.0,6930000.0
2017-06-22,12636,12636,12388,12488,25214,87318.0,6930000.0
2017-06-23,12488,13033,12488,12884,48799,90090.0,6930000.0
2017-06-26,12934,12934,12388,12488,35465,87318.0,6930000.0
2017-06-27,12488,12785,12488,12587,22357,88011.0,6930000.0
2017-06-28,12686,13330,12438,12835,34693,89744.0,6930000.0
2017-06-29,12983,12983,12636,12736,21327,89050.0,6930000.0
2017-06-30,12587,13033,12042,12587,48600,88011.0,6930000.0
2017-07-03,12686,12735,12388,12438,22410,86972.0,6930000.0
2017-07-04,12388,12488,12091,12141,36098,84892.0,6930000.0
2017-07-05,12141,12240,12042,12092,23558,84546.0,6930000.0
2017-07-06,12091,12289,12091,12240,10834,85586.0,6930000.0
2017-07-07,12289,12636,12041,12389,26188,86625.0,6930000.0
2017-07-10,12537,12537,11794,11893,43624,83160.0,6930000.0
2017-07-11,11893,12041,11843,11844,22539,82814.0,6930000.0
2017-07-12,11794,11992,11645,11794,22637,82467.0,6930000.0
2017-07-13,11843,11843,11199,11398,77560,79695.0,6930000.0
2017-07-14,11496,11496,11199,11447,31666,80042.0,6930000.0
2017-07-17,11447,11496,11199,11249,25598,78656.0,6930000.0
2017-07-18,11348,11645,11249,11299,31587,79002.0,6930000.0
2017-07-19,11397,11397,11249,11398,32827,79695.0,6930000.0
2017-07-20,11447,11794,11397,11497,62515,80388.0,6930000.0
2017-07-21,11447,11496,11298,11348,34003,79348.0,6930000.0
2017-07-24,11348,11447,11199,11249,34602,78656.0,6930000.0
2017-07-25,11249,11348,11050,11100,37092,77616.0,6930000.0
2017-07-26,11100,11645,11050,11497,61083,80388.0,6930000.0
2017-07-27,11447,11645,11447,11596,24466,81081.0,6930000.0
2017-07-28,11695,11695,11199,11249,21763,78656.0,6930000.0
2017-07-31,11050,11546,10753,10803,51325,75537.0,6930000.0
2017-08-01,10902,11050,10704,11051,17226,77270.0,6930000.0
2017-08-02,10951,11050,10753,10853,40204,75884.0,6930000.0
2017-08-03,10803,10803,10208,10208,69163,71379.0,6930000.0
2017-08-04,10109,10406,10059,10109,40863,70686.0,6930000.0
2017-08-07,10109,10357,10109,10357,26368,72418.0,6930000.0
2017-08-08,10307,10555,10158,10555,16516,73804.0,6930000.0
2017-08-09,10357,10505,10258,10308,15804,72072.0,6930000.0
2017-08-10,10208,10505,10158,10208,21482,71379.0,6930000.0
2017-08-11,10208,10208,9911,10159,26041,71032.0,6930000.0
2017-08-14,10158,10258,9960,10010,22254,69993.0,6930000.0
2017-08-16,10208,10208,10010,10060,9163,70340.0,6930000.0
2017-08-17,10059,12091,10010,11100,643462,77616.0,6930000.0
2017-08-18,11050,11843,10951,11646,249700,81428.0,6930000.0
2017-08-21,11843,12339,11794,11794,164914,82467.0,6930000.0
2017-08-22,11794,11992,11496,11893,60290,83160.0,6930000.0
2017-08-23,12141,12141,11695,11695,32395,81774.0,6930000.0
2017-08-24,11596,11794,11447,11646,51391,81428.0,6930000.0
2017-08-25,11695,11843,11596,11646,21002,81428.0,6930000.0
2017-08-28,11893,12091,11298,11992,37849,83853.0,6930000.0
2017-08-29,12042,12042,11496,11794,44859,82467.0,6930000.0
2017-08-30,11843,11942,11546,11596,35225,81081.0,6930000.0
2017-08-31,11645,11794,11496,11596,21298,81081.0,6930000.0
2017-09-01,11596,11596,11100,11249,56819,78656.0,6930000.0
2017-09-04,10803,11100,10803,10902,56642,76230.0,6930000.0
2017-09-05,11001,11001,10505,10605,34473,74151.0,6930000.0
2017-09-06,10555,10803,10456,10506,19932,73458.0,6930000.0
2017-09-07,10505,10803,10456,10654,27061,74498.0,6930000.0
2017-09-08,10654,10753,10307,10407,32001,72765.0,6930000.0
2017-09-11,10307,11050,10307,10555,20656,73804.0,6930000.0
2017-09-12,10555,10951,10456,10754,31808,75190.0,6930000.0
2017-09-13,10704,11150,10604,10605,18666,74151.0,6930000.0
2017-09-14,10803,10803,10555,10704,13106,74844.0,6930000.0
2017-09-15,10555,10704,10158,10208,53042,71379.0,6930000.0
2017-09-18,10258,10357,9960,10060,51538,70340.0,6930000.0
2017-09-19,9960,10505,9911,10208,63011,71379.0,6930000.0
2017-09-20,10158,10357,10010,10060,28914,70340.0,6930000.0
2017-09-21,10010,10258,9911,10159,52270,71032.0,6930000.0
2017-09-22,10208,10208,9821,10010,55471,69993.0,6930000.0
2017-09-25,9812,10059,9425,9425,62321,65904.0,6930000.0
2017-09-26,9266,9683,9266,9614,22839,67221.0,6930000.0
2017-09-27,9702,10109,9693,9822,24387,68676.0,6930000.0
2017-09-28,9792,10109,9792,10010,21211,69993.0,6930000.0
2017-09-29,9911,10753,9911,10704,104233,74844.0,6930000.0
2017-10-10,10704,10753,10109,10109,46983,70686.0,6930000.0
2017-10-11,10010,10307,10010,10308,21641,72072.0,6930000.0
2017-10-12,10307,10555,10109,10109,25933,70686.0,6930000.0
2017-10-13,10109,10505,9901,10308,50314,72072.0,6930000.0
2017-10-16,10307,11496,10307,11001,169385,76923.0,6930000.0
2017-10-17,11050,11050,10456,10605,68515,74151.0,6930000.0
2017-10-18,10753,12240,10555,11299,366806,79002.0,6930000.0
2017-10-19,11249,11447,11050,11100,69718,77616.0,6930000.0
2017-10-20,11100,11249,10852,10952,40314,76576.0,6930000.0
2017-10-23,11100,11496,11001,11299,51728,79002.0,6930000.0
2017-10-24,11298,11596,11100,11596,74870,81081.0,6930000.0
2017-10-25,11596,12240,11397,11497,146992,80388.0,6930000.0
2017-10-26,11447,12091,11397,11695,158987,81774.0,6930000.0
2017-10-27,12289,12438,11893,11992,165142,83853.0,6930000.0
2017-10-30,12289,13132,12091,13132,239154,91822.0,6930000.0
2017-10-31,13330,13429,12636,13033,242039,91130.0,6930000.0
2017-11-01,13280,13280,12488,12538,95539,87664.0,6930000.0
2017-11-02,12636,12884,12141,12290,104144,85932.0,6930000.0
2017-11-03,12438,12537,12190,12290,54175,85932.0,6930000.0
2017-11-06,12388,13132,12388,13083,121192,91476.0,6930000.0
2017-11-07,13082,13132,12735,13132,66315,91822.0,6930000.0
2017-11-08,13280,13379,12983,13330,85725,93208.0,6930000.0
2017-11-09,13330,13330,12785,12984,90056,90783.0,6930000.0
2017-11-10,12983,13033,12636,12736,68064,89050.0,6930000.0
2017-11-13,13033,13181,12834,12884,85340,90090.0,6930000.0
2017-11-14,12884,12934,12388,12587,109835,88011.0,6930000.0
2017-11-15,12388,12537,12141,12438,109538,86972.0,6930000.0
2017-11-16,12537,13082,12388,12984,139171,90783.0,6930000.0
2017-11-17,13033,13033,12636,12686,71680,88704.0,6930000.0
2017-11-20,12785,12983,12636,12637,50465,88358.0,6930000.0
2017-11-21,12785,12785,11893,12092,157631,84546.0,6930000.0
2017-11-22,12190,12190,11249,11348,196228,79348.0,6930000.0
2017-11-23,11496,13181,11447,13033,430220,91130.0,6930000.0
2017-11-24,13082,13578,12686,13033,379662,91130.0,6930000.0
2017-11-27,13082,13231,12636,12686,121322,88704.0,6930000.0
2017-11-28,12587,13826,12537,13677,297358,95634.0,6930000.0
2017-11-29,13875,14222,13677,14024,455437,98060.0,6930000.0
2017-11-30,14024,14073,13429,13479,176212,94248.0,6930000.0
2017-12-01,13677,13677,13033,13479,115942,94248.0,6930000.0
2017-12-04,13479,13974,13181,13430,106592,93902.0,6930000.0
2017-12-05,13380,13826,13181,13677,91674,95634.0,6930000.0
2017-12-06,13677,13726,13033,13132,85607,91822.0,6930000.0
2017-12-07,13181,13231,12537,12884,76120,90090.0,6930000.0
2017-12-08,12934,12983,12488,12686,55786,88704.0,6930000.0
2017-12-11,12686,14569,12587,13430,439661,93902.0,6930000.0
2017-12-12,13429,13429,12735,12785,120316,89397.0,6930000.0
2017-12-13,12785,13082,12735,12984,70063,90783.0,6930000.0
2017-12-14,12934,12983,12388,12538,88913,87664.0,6930000.0
2017-12-15,12488,12587,12141,12290,89301,85932.0,6930000.0
2017-12-18,12388,12735,12339,12488,75402,87318.0,6930000.0
2017-12-19,12289,12438,11992,12141,63395,84892.0,6930000.0
2017-12-20,12091,12240,11942,11943,40681,83506.0,6930000.0
2017-12-21,11893,12091,11546,11596,102967,81081.0,6930000.0
2017-12-22,11645,11843,10951,11348,84558,79348.0,6930000.0
2017-12-26,11348,11397,10902,11150,49669,77962.0,6930000.0
2017-12-27,11250,11450,11200,11200,38997,77616.0,6930000.0
2017-12-28,11500,12000,11400,11950,51859,82814.0,6930000.0
2018-01-02,12150,12500,12000,12500,52363,86625.0,6930000.0
2018-01-03,12350,12450,12100,12250,44320,84892.0,6930000.0
2018-01-04,12300,12550,12150,12300,30436,85239.0,6930000.0
2018-01-05,12300,12450,11850,12050,45924,83506.0,6930000.0
2018-01-08,12150,12150,11650,11900,45213,82467.0,6930000.0
2018-01-09,11700,12200,11600,11850,41880,82120.0,6930000.0
2018-01-10,11800,12300,11750,12000,69485,83160.0,6930000.0
2018-01-11,12150,12300,11850,11850,50557,82120.0,6930000.0
2018-01-12,12050,12050,11600,11850,56298,82120.0,6930000.0
2018-01-15,11800,12050,11700,11950,29404,82814.0,6930000.0
2018-01-16,12000,12300,11950,12150,52432,84200.0,6930000.0
2018-01-17,12100,12950,12100,12800,178736,88704.0,6930000.0
2018-01-18,12800,12900,12600,12750,70610,88358.0,6930000.0
2018-01-19,12950,13200,12750,12900,102306,89397.0,6930000.0
2018-01-22,13100,16750,13050,16400,4415997,113652.0,6930000.0
2018-01-23,16950,17800,16250,17150,1884845,118850.0,6930000.0
2018-01-24,16900,17000,16300,16950,760121,117464.0,6930000.0
2018-01-25,16700,17200,16250,17200,620030,119196.0,6930000.0
2018-01-26,16950,17800,16750,17450,799655,120928.0,6930000.0
2018-01-29,17500,17700,16250,16550,471683,114692.0,6930000.0
2018-01-30,16550,17200,16350,16900,447507,117117.0,6930000.0
2018-01-31,16650,17400,16450,16900,399298,117117.0,6930000.0
2018-02-01,17150,19650,17000,18000,2759300,124740.0,6930000.0
2018-02-02,18300,18750,17900,18500,555310,128205.0,6930000.0
2018-02-05,18150,18250,16300,16300,474905,112959.0,6930000.0
2018-02-06,15100,16250,14550,15950,529270,110534.0,6930000.0
2018-02-07,16400,16600,15050,15100,332615,104643.0,6930000.0
2018-02-08,15200,16050,14950,15900,152173,110187.0,6930000.0
2018-02-09,15150,15750,15050,15300,129467,106029.0,6930000.0
2018-02-12,15450,15800,15100,15100,92500,104643.0,6930000.0
2018-02-13,14750,15800,14750,15150,193179,104990.0,6930000.0
2018-02-14,15450,15600,14950,15200,82284,105336.0,6930000.0
2018-02-19,15450,16500,15200,16200,174984,112266.0,6930000.0
2018-02-20,16150,16150,15550,15550,88534,107762.0,6930000.0
2018-02-21,15550,15850,15450,15650,89654,108454.0,6930000.0
2018-02-22,15550,15800,15150,15300,51561,106029.0,6930000.0
2018-02-23,15650,15650,15100,15600,56437,108108.0,6930000.0
2018-02-26,15600,17000,15550,15950,267610,110534.0,6930000.0
2018-02-27,16150,16700,16100,16250,125259,112612.0,6930000.0
2018-02-28,16150,16250,15500,15600,82844,108108.0,6930000.0
2018-03-02,15200,15400,14800,15300,87894,106029.0,6930000.0
2018-03-05,15150,15300,14750,14800,65003,102564.0,6930000.0
2018-03-06,14900,15050,14150,14600,121189,101178.0,6930000.0
2018-03-07,14700,15000,14250,14550,92455,100832.0,6930000.0
2018-03-08,14550,15150,14550,15050,80782,104296.0,6930000.0
2018-03-09,15300,17450,15100,16650,878359,115384.0,6930000.0
2018-03-12,16800,16900,16250,16350,213298,113306.0,6930000.0
2018-03-13,16300,17250,16150,17050,328660,118156.0,6930000.0
2018-03-14,17050,17450,15900,16000,343984,110880.0,6930000.0
2018-03-15,16050,16700,16050,16550,192757,114692.0,6930000.0
2018-03-16,16600,16600,16100,16500,143857,114345.0,6930000.0
2018-03-19,16550,16650,16000,16000,86953,110880.0,6930000.0
2018-03-20,15600,16350,15500,16200,69631,112266.0,6930000.0
2018-03-21,16200,16450,15900,16000,94538,110880.0,6930000.0
2018-03-22,16200,16700,15950,16350,254127,113306.0,6930000.0
2018-03-23,15800,15800,14850,14950,175266,103604.0,6930000.0
2018-03-26,14950,15300,14400,15150,125942,104990.0,6930000.0
2018-03-27,15350,15500,15050,15250,125042,105682.0,6930000.0
2018-03-28,15000,15900,14950,15850,145097,109840.0,6930000.0
2018-03-29,16050,16050,15450,15700,50824,108801.0,6930000.0
2018-03-30,15850,16450,15550,16300,145423,112959.0,6930000.0
2018-04-02,17050,17550,16700,16700,502783,115731.0,6930000.0
2018-04-03,16450,17000,16300,17000,130586,117810.0,6930000.0
2018-04-04,17250,17250,15900,16100,157102,111573.0,6930000.0
2018-04-05,16350,16400,15100,15400,196208,106722.0,6930000.0
2018-04-06,15300,15750,15100,15550,71898,107762.0,6930000.0
2018-04-09,15500,16050,15500,15950,84019,110534.0,6930000.0
2018-04-10,16100,16100,15500,15900,90432,110187.0,6930000.0
2018-04-11,16100,16500,15750,16200,100900,112266.0,6930000.0
2018-04-12,16150,16350,15450,15650,94483,108454.0,6930000.0
2018-04-13,15700,16950,15650,16700,243929,115731.0,6930000.0
2018-04-16,17000,17250,16550,16900,241845,117117.0,6930000.0
2018-04-17,17200,18000,16800,17800,559572,123354.0,6930000.0
2018-04-18,17800,18250,17300,17700,266969,122661.0,6930000.0
2018-04-19,17650,18450,17300,18400,330205,127512.0,6930000.0
2018-04-20,18350,18850,18000,18450,305959,129150.0,7000000.0
2018-04-23,18750,18850,17150,17750,327351,124250.0,7000000.0
2018-04-24,17900,18400,17500,17600,217111,123200.0,7000000.0
2018-04-25,17250,17750,16800,17050,185677,119350.0,7000000.0
2018-04-26,17100,19000,16850,18900,626419,132300.0,7000000.0
2018-04-27,18850,19050,18250,19050,346710,133350.0,7000000.0
2018-04-30,18800,19600,18450,19350,310230,135450.0,7000000.0
2018-05-02,19150,19650,18650,18650,266359,130550.0,7000000.0
2018-05-03,18800,18800,17650,17800,194373,124600.0,7000000.0
2018-05-04,19000,19350,18050,18350,247069,128450.0,7000000.0
2018-05-08,18750,18850,17800,17800,203062,124600.0,7000000.0
2018-05-09,17950,18400,17100,18200,120329,127400.0,7000000.0
2018-05-10,18000,18150,17600,17650,78564,123550.0,7000000.0
2018-05-11,17600,18400,17600,17950,91499,125650.0,7000000.0
2018-05-14,18000,18000,17050,17150,141002,120050.0,7000000.0
2018-05-15,17150,17400,16500,16800,127157,117600.0,7000000.0
2018-05-16,16500,16650,15750,16000,162598,112000.0,7000000.0
2018-05-17,16100,16500,15700,15950,113005,111650.0,7000000.0
2018-05-18,15950,16350,15850,16050,113051,112350.0,7000000.0
2018-05-21,16100,16250,15850,16000,78771,112000.0,7000000.0
2018-05-23,16150,16200,15500,15500,82787,108500.0,7000000.0
2018-05-24,15550,16300,15500,16250,109674,113750.0,7000000.0
2018-05-25,15900,16450,15600,16350,90418,114450.0,7000000.0
2018-05-28,16200,16500,15950,16400,82955,114800.0,7000000.0
2018-05-29,16400,16600,16100,16100,62723,112700.0,7000000.0
2018-05-30,16050,16300,15550,15750,64539,110250.0,7000000.0
2018-05-31,15900,16500,15900,16000,83939,112000.0,7000000.0
2018-06-01,15900,16400,15850,15950,56336,111650.0,7000000.0
2018-06-04,15950,16250,15550,15650,77444,109550.0,7000000.0
2018-06-05,15500,15800,15000,15100,131417,105700.0,7000000.0
2018-06-07,15300,15300,14800,15100,79159,105700.0,7000000.0
2018-06-08,15150,15200,14800,15100,53000,105700.0,7000000.0
2018-06-11,15150,15150,14650,15000,74071,105000.0,7000000.0
