선데이토즈(123420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-01,17400,19500,17050,18850,217553,180392.0,9569842.0
2018-11-02,19200,20550,19200,20200,203786,193311.0,9569842.0
2018-11-05,20300,21100,19500,20450,204703,195703.0,9569842.0
2018-11-06,20550,21500,19350,20000,131978,191397.0,9569842.0
2018-11-07,20450,23800,19750,20900,791436,200010.0,9569842.0
2018-11-08,21700,22600,20550,20650,340971,197617.0,9569842.0
2018-11-09,21000,21000,19450,19950,187252,190918.0,9569842.0
2018-11-12,20050,22100,20050,21150,540043,202402.0,9569842.0
2018-11-13,21000,22500,20300,22500,427633,215321.0,9569842.0
2018-11-14,23050,27300,22900,25800,2212612,246902.0,9569842.0
2018-11-15,26050,26200,24300,25100,865206,240203.0,9569842.0
2018-11-16,25100,25600,24500,25500,526066,244031.0,9569842.0
2018-11-19,25950,28050,25100,25400,1517559,243074.0,9569842.0
2018-11-20,24850,25300,23800,24200,436751,231590.0,9569842.0
2018-11-21,24200,24800,23500,24400,368294,233504.0,9569842.0
2018-11-22,24650,24850,23050,23050,297678,220585.0,9569842.0
2018-11-23,23150,23700,22400,23450,280634,224413.0,9569842.0
2018-11-26,23450,23650,22250,22400,244597,214364.0,9569842.0
2018-11-27,22550,22750,21400,22350,278076,213886.0,9569842.0
2018-11-28,22400,23050,21900,22400,240452,214364.0,9569842.0
2018-11-29,22400,22850,21800,21800,169734,208623.0,9569842.0
2018-11-30,21850,22000,21200,21400,162640,204795.0,9569842.0
2018-12-03,21750,22100,21150,21400,150886,204795.0,9569842.0
2018-12-04,21450,23200,21400,22950,533849,219628.0,9569842.0
2018-12-05,22500,23200,22250,22450,162095,214843.0,9569842.0
2018-12-06,22450,22500,20350,20450,232842,195703.0,9569842.0
2018-12-07,20900,21100,20400,20550,109248,196660.0,9569842.0
2018-12-10,20000,20050,18650,18800,301996,179913.0,9569842.0
2018-12-11,19000,19200,18400,18550,114357,177521.0,9569842.0
2018-12-12,18350,19300,18350,19050,101921,182305.0,9569842.0
2018-12-13,19300,19700,19200,19200,71916,183741.0,9569842.0
2018-12-14,19300,19400,18650,18800,57687,179913.0,9569842.0
2018-12-17,18800,19250,18300,19250,51626,184219.0,9569842.0
2018-12-18,19100,19100,18100,18150,110148,173693.0,9569842.0
2018-12-19,18100,18500,17850,18200,63027,174171.0,9569842.0
2018-12-20,17950,18300,17500,17850,85331,170822.0,9569842.0
2018-12-21,17550,18700,17500,18300,132695,175128.0,9569842.0
2018-12-24,18550,19350,18000,18150,226797,173693.0,9569842.0
2018-12-26,17700,18350,17050,17050,174108,163166.0,9569842.0
2018-12-27,17500,18000,17450,17700,101442,169386.0,9569842.0
2018-12-28,17750,18900,17650,18650,88529,178478.0,9569842.0
2019-01-02,18800,19450,18800,19050,117290,182305.0,9569842.0
2019-01-03,19000,20000,18600,18900,142583,180870.0,9569842.0
2019-01-04,18700,20100,18400,20000,133770,191397.0,9569842.0
2019-01-07,20500,21350,20150,21150,187845,202402.0,9569842.0
2019-01-08,20900,21550,20350,21300,114482,203838.0,9569842.0
2019-01-09,21350,21750,20800,21250,83091,203359.0,9569842.0
2019-01-10,21350,22200,21150,21550,145231,206230.0,9569842.0
2019-01-11,21600,22000,20650,20800,111036,199053.0,9569842.0
2019-01-14,20800,21100,20300,20800,51328,199053.0,9569842.0
2019-01-15,20800,21600,20650,21500,85666,205752.0,9569842.0
2019-01-16,21900,22000,21450,21450,56542,205273.0,9569842.0
2019-01-17,21600,21850,21000,21200,66027,202881.0,9569842.0
2019-01-18,21200,21450,20900,21300,60578,203838.0,9569842.0
2019-01-21,21200,21350,20700,21100,91833,201924.0,9569842.0
2019-01-22,21200,21200,20600,20850,50647,199531.0,9569842.0
2019-01-23,20600,20950,20550,20900,32752,200010.0,9569842.0
2019-01-24,20900,21100,20600,20700,42474,198096.0,9569842.0
2019-01-25,20700,21750,20700,21300,123994,203838.0,9569842.0
2019-01-28,21500,21750,21200,21200,73667,202881.0,9569842.0
2019-01-29,21200,21550,21050,21150,46936,202402.0,9569842.0
2019-01-30,21400,22500,21250,22350,226107,213886.0,9569842.0
2019-01-31,22400,22600,21600,22000,147464,210537.0,9569842.0
2019-02-01,22150,22500,21950,22400,117564,214364.0,9569842.0
2019-02-07,22450,22450,21800,22100,88035,211494.0,9569842.0
2019-02-08,22100,22300,21500,21950,55928,210058.0,9569842.0
2019-02-11,21950,22450,21800,22400,76977,214364.0,9569842.0
2019-02-12,22650,22650,22050,22350,72347,213886.0,9569842.0
2019-02-13,22350,22500,21850,22050,87299,211015.0,9569842.0
2019-02-14,22000,23600,21900,23150,243046,221542.0,9569842.0
2019-02-15,23200,24200,22850,23800,160963,227762.0,9569842.0
2019-02-18,23850,25100,23850,24400,245462,233504.0,9569842.0
2019-02-19,24650,24700,24050,24550,81920,234940.0,9569842.0
2019-02-20,24650,26300,24250,25900,384343,247859.0,9569842.0
2019-02-21,25900,26900,25800,26500,191330,253601.0,9569842.0
2019-02-22,26750,26750,25850,26100,92578,249773.0,9569842.0
2019-02-25,25950,26300,24850,24900,192196,238289.0,9569842.0
2019-02-26,24900,25100,23550,24500,244787,234461.0,9569842.0
2019-02-27,24700,26100,24150,25700,352850,245945.0,9569842.0
2019-02-28,25700,25850,23100,23400,329545,223934.0,9569842.0
2019-03-04,23900,24450,23500,23750,187663,227284.0,9569842.0
2019-03-05,23850,24450,23750,24050,145822,230155.0,9569842.0
2019-03-06,23900,24050,22250,22500,294027,215321.0,9569842.0
2019-03-07,22500,22700,21800,22200,124849,212450.0,9569842.0
2019-03-08,22100,22600,21850,22200,83943,212450.0,9569842.0
2019-03-11,22000,22550,21950,22150,60066,211972.0,9569842.0
2019-03-12,22400,23400,22350,23400,117457,223934.0,9569842.0
2019-03-13,23450,23450,22900,23350,60923,223456.0,9569842.0
2019-03-14,23400,23800,23300,23550,76990,225370.0,9569842.0
2019-03-15,23600,23850,22500,22950,93200,219628.0,9569842.0
2019-03-18,23150,24200,22950,23950,101046,229198.0,9569842.0
2019-03-19,24000,24000,23100,23400,73283,223934.0,9569842.0
2019-03-20,23300,23400,22600,23050,51320,220585.0,9569842.0
2019-03-21,23100,24500,23100,24400,135736,233504.0,9569842.0
2019-03-22,24400,25200,23950,24950,220484,238768.0,9569842.0
2019-03-25,24300,24850,23600,23650,109502,226327.0,9569842.0
2019-03-26,23950,24450,23650,23950,84253,229198.0,9569842.0
2019-03-27,23650,24450,23250,24050,89598,230155.0,9569842.0
2019-03-28,23950,24450,23700,24000,47907,229676.0,9569842.0
2019-03-29,24350,24500,23600,23700,70212,226805.0,9569842.0
2019-04-01,23750,24400,23600,23850,83744,228241.0,9569842.0
2019-04-02,24150,24700,23400,23550,143675,225370.0,9569842.0
2019-04-03,24200,24200,23500,23550,97261,225370.0,9569842.0
2019-04-04,23600,25600,23350,25300,302486,242117.0,9569842.0
2019-04-05,25650,27300,25600,26700,513494,255515.0,9569842.0
2019-04-08,27300,27450,26100,26650,174110,255036.0,9569842.0
2019-04-09,26650,27100,25750,26700,172454,255515.0,9569842.0
2019-04-10,26700,27650,26400,26400,167823,252644.0,9569842.0
2019-04-11,26050,26150,24650,24750,492286,236854.0,9569842.0
2019-04-12,24550,25000,24300,24850,146775,237811.0,9569842.0
2019-04-15,24950,25000,24000,24050,213429,230155.0,9569842.0
2019-04-16,23900,24200,23700,23900,122855,228719.0,9569842.0
2019-04-17,24150,24300,23550,24050,107074,230155.0,9569842.0
2019-04-18,24200,24200,23000,23150,169329,221542.0,9569842.0
2019-04-19,23200,23400,23100,23200,64086,222020.0,9569842.0
2019-04-22,23300,23550,22950,23150,72041,221542.0,9569842.0
2019-04-23,23200,23350,22400,23000,129858,220106.0,9569842.0
2019-04-24,22950,23000,22450,22650,90227,216757.0,9569842.0
2019-04-25,22500,23250,22200,22550,106286,215800.0,9569842.0
2019-04-26,22400,22700,21950,21950,118022,210058.0,9569842.0
2019-04-29,22300,22300,21700,21900,67568,209580.0,9569842.0
2019-04-30,21950,22500,21900,22250,59130,212929.0,9569842.0
2019-05-02,22050,22900,21900,22800,108803,218192.0,9569842.0
2019-05-03,22800,23250,22550,22850,70999,218671.0,9569842.0
2019-05-07,22500,23000,22100,22950,52533,219628.0,9569842.0
2019-05-08,22550,23000,22500,23000,54926,220106.0,9569842.0
2019-05-09,23150,23150,21850,21950,91342,210058.0,9569842.0
2019-05-10,22850,22850,21250,21500,89714,205752.0,9569842.0
2019-05-13,21450,21700,20200,20450,103966,195703.0,9569842.0
2019-05-14,19700,20350,19500,20050,132751,191875.0,9569842.0
2019-05-15,20100,22350,20100,21950,162708,210058.0,9569842.0
2019-05-16,22000,22000,21350,21650,35648,207187.0,9569842.0
2019-05-17,21750,22000,20800,20850,41689,199531.0,9569842.0
2019-05-20,20800,21750,20700,21100,44291,201924.0,9569842.0
2019-05-21,20700,21350,20650,21100,28335,201924.0,9569842.0
2019-05-22,21000,21200,20500,21050,47506,201445.0,9569842.0
2019-05-23,21100,21100,19950,20300,62760,194268.0,9569842.0
2019-05-24,20050,21150,19900,20700,80389,198096.0,9569842.0
2019-05-27,20100,20300,19450,19600,106925,187569.0,9569842.0
2019-05-28,19750,20000,19550,19950,45418,190918.0,9569842.0
2019-05-29,19600,19850,19150,19300,57904,184698.0,9569842.0
2019-05-30,19300,19600,19150,19400,36744,185655.0,9569842.0
2019-05-31,19250,19650,19200,19550,38811,187090.0,9569842.0
2019-06-03,19350,19950,19300,19750,36851,189004.0,9569842.0
2019-06-04,19800,19900,19450,19650,28394,188047.0,9569842.0
2019-06-05,19650,19850,19500,19600,52028,187569.0,9569842.0
2019-06-07,19750,20500,19600,20350,72964,194746.0,9569842.0
2019-06-10,20650,20750,20200,20350,56473,194746.0,9569842.0
2019-06-11,20550,20650,20250,20450,37905,195703.0,9569842.0
2019-06-12,20600,20600,20350,20450,29603,195703.0,9569842.0
2019-06-13,20450,20950,20400,20500,31965,196182.0,9569842.0
2019-06-14,20500,20850,20400,20450,27456,195703.0,9569842.0
2019-06-17,20600,20700,20300,20500,20316,196182.0,9569842.0
2019-06-18,20350,20600,19850,19900,59678,190440.0,9569842.0
2019-06-19,20100,20300,19750,20000,45947,191397.0,9569842.0
2019-06-20,20000,20400,19950,20350,44443,194746.0,9569842.0
2019-06-21,20450,20550,19850,19950,51513,190918.0,9569842.0
2019-06-24,20100,20200,19750,20000,18916,191397.0,9569842.0
2019-06-25,20000,21800,19950,21450,203840,205273.0,9569842.0
2019-06-26,21350,21650,21050,21250,55342,203359.0,9569842.0
2019-06-27,21300,21900,21300,21500,81156,205752.0,9569842.0
2019-06-28,21950,21950,21100,21500,64072,205752.0,9569842.0
2019-07-01,21650,21950,21500,21850,66246,209101.0,9569842.0
2019-07-02,21750,21900,21450,21850,38178,209101.0,9569842.0
2019-07-03,21900,22500,21850,22050,69364,211015.0,9569842.0
2019-07-04,22100,22750,21400,22600,118779,216278.0,9569842.0
2019-07-05,22500,22600,22200,22350,45155,213886.0,9569842.0
2019-07-08,22100,22150,20600,20650,69534,197617.0,9569842.0
2019-07-09,20400,20850,19750,19850,76604,189961.0,9569842.0
2019-07-10,19800,20250,19800,19800,48609,189483.0,9569842.0
2019-07-11,19900,20550,19800,20250,65925,193789.0,9569842.0
2019-07-12,20100,20650,20050,20250,35706,193789.0,9569842.0
2019-07-15,20450,20450,19200,19500,81085,186612.0,9569842.0
2019-07-16,19400,19750,18750,18750,103340,179435.0,9569842.0
2019-07-17,18500,18800,18200,18350,69201,175607.0,9569842.0
2019-07-18,18200,18750,18150,18250,38663,174650.0,9569842.0
2019-07-19,18250,18650,18250,18550,35985,177521.0,9569842.0
2019-07-22,18550,18650,18100,18600,12163,177999.0,9569842.0
2019-07-23,18750,19100,18500,18600,48470,177999.0,9569842.0
2019-07-24,18850,18850,18000,18200,61309,174171.0,9569842.0
2019-07-25,18000,18200,17200,17450,83902,166994.0,9569842.0
2019-07-26,17200,17450,16750,16800,80003,160773.0,9569842.0
2019-07-29,16750,16750,15600,15950,122907,152639.0,9569842.0
2019-07-30,15650,16450,15650,16350,67574,156467.0,9569842.0
2019-07-31,16050,16950,16050,16950,69514,162209.0,9569842.0
2019-08-01,16600,17200,16600,17050,39600,163166.0,9569842.0
2019-08-02,16650,17550,16600,17200,51773,164601.0,9569842.0
2019-08-05,16900,17150,15500,15500,92861,148333.0,9569842.0
2019-08-06,14950,15800,13850,14000,179856,133978.0,9569842.0
2019-08-07,14100,15050,14100,15000,113931,143548.0,9569842.0
2019-08-08,14900,15850,14900,15700,92999,150247.0,9569842.0
2019-08-09,16000,16100,15400,15800,59553,151204.0,9569842.0
2019-08-12,15550,16000,15200,15750,46275,150725.0,9569842.0
2019-08-13,15500,16200,15450,15750,45024,150725.0,9569842.0
2019-08-14,15900,16000,15400,15400,57687,147376.0,9569842.0
2019-08-16,15050,15250,14500,14800,61155,141634.0,9569842.0
2019-08-19,14800,15050,14450,14850,38191,142112.0,9569842.0
2019-08-20,14850,15850,14850,15850,59749,151682.0,9569842.0
2019-08-21,15800,16050,15550,15800,27448,151204.0,9569842.0
2019-08-22,16150,16450,15650,15900,54032,152160.0,9569842.0
2019-08-23,15700,15950,15550,15800,37885,151204.0,9569842.0
2019-08-26,15150,15400,14850,15100,40084,144505.0,9569842.0
2019-08-27,15150,15350,14800,15200,28194,145462.0,9569842.0
2019-08-28,15200,15450,15050,15400,25120,147376.0,9569842.0
2019-08-29,15450,15450,15000,15200,24991,145462.0,9569842.0
2019-08-30,15200,15650,15150,15200,37359,145462.0,9569842.0
2019-09-02,15200,15650,15150,15500,30330,148333.0,9569842.0
2019-09-03,15600,15650,15350,15500,22951,148333.0,9569842.0
2019-09-04,15500,15750,15350,15500,25966,148333.0,9569842.0
2019-09-05,15800,16200,15600,15950,64024,152639.0,9569842.0
2019-09-06,15950,16050,15700,15850,22733,151682.0,9569842.0
2019-09-09,15950,15950,15250,15450,34694,147854.0,9569842.0
2019-09-10,15450,15800,15200,15800,30429,151204.0,9569842.0
2019-09-11,15650,16250,15650,16200,40190,155031.0,9569842.0
2019-09-16,16250,16250,15850,15950,27769,152639.0,9569842.0
2019-09-17,15800,16500,15650,16250,37869,155510.0,9569842.0
2019-09-18,16250,17000,16200,16900,88290,161730.0,9569842.0
2019-09-19,16700,17100,16400,16550,42957,158381.0,9569842.0
2019-09-20,16650,16650,16150,16200,29604,155031.0,9569842.0
2019-09-23,16100,16300,15850,16150,29977,154553.0,9569842.0
2019-09-24,16150,16350,15900,16000,26280,153117.0,9569842.0
2019-09-25,15900,16300,15300,15400,51793,147376.0,9569842.0
2019-09-26,15500,15750,15000,15250,48945,145940.0,9569842.0
2019-09-27,15200,15300,14750,14900,52105,142591.0,9569842.0
2019-09-30,15000,15850,14950,15800,55342,151204.0,9569842.0
2019-10-01,15700,16100,15700,15850,38146,151682.0,9569842.0
2019-10-02,15650,15950,15450,15650,29095,149768.0,9569842.0
2019-10-04,15800,19950,15800,18800,2606586,179913.0,9569842.0
2019-10-07,18900,19600,18800,19550,543881,187090.0,9569842.0
