컴투스(078340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-24,8582,8698,8271,8441,109160,95723.0,10086746.0
2009-03-25,8422,8556,8342,8414,93475,95421.0,10086746.0
2009-03-26,8431,8876,8422,8779,164059,99556.0,10086746.0
2009-03-27,8778,8858,8457,8601,116247,97539.0,10086746.0
2009-03-30,8608,8608,8093,8574,132525,97236.0,10086746.0
2009-03-31,8573,8778,8271,8627,51392,97841.0,10086746.0
2009-04-01,8671,8671,8448,8503,74771,96429.0,10086746.0
2009-04-02,8538,9738,8484,9250,370104,104902.0,10086746.0
2009-04-03,9249,9427,8813,8850,170106,100363.0,10086746.0
2009-04-06,8804,9072,8582,8636,193095,97942.0,10086746.0
2009-04-07,8591,8636,8387,8583,160109,97337.0,10086746.0
2009-04-08,8582,9249,8467,8716,245070,98850.0,10086746.0
2009-04-09,9027,9516,8893,9206,375938,104398.0,10086746.0
2009-04-10,9516,10583,8884,10139,503141,114989.0,10086746.0
2009-04-13,10405,10894,9783,10718,494496,121545.0,10086746.0
2009-04-14,12184,12184,10984,11073,737072,125580.0,10086746.0
2009-04-15,10761,11028,10228,10406,295679,118015.0,10086746.0
2009-04-16,10717,10761,9605,9606,234555,108937.0,10086746.0
2009-04-17,9827,9960,8538,8983,222745,101876.0,10086746.0
2009-04-20,9160,9827,8716,9783,180292,110954.0,10086746.0
2009-04-21,9427,9827,9249,9828,121894,111459.0,10086746.0
2009-04-22,10049,10139,9738,9873,179035,111963.0,10086746.0
2009-04-23,10094,10583,9516,10406,285701,118015.0,10086746.0
2009-04-24,10628,10939,9338,9962,352643,112972.0,10086746.0
2009-04-27,9783,9872,9072,9072,247859,102885.0,10086746.0
2009-04-28,9116,9516,8804,8867,214338,100565.0,10086746.0
2009-04-29,8893,10183,8867,10184,375424,115493.0,10086746.0
2009-04-30,10228,11073,9917,10807,627160,122554.0,10086746.0
2009-05-04,11028,11028,10450,10451,215379,118519.0,10086746.0
2009-05-06,10673,10984,10360,10496,209610,119024.0,10086746.0
2009-05-07,10628,11206,10450,11207,357548,127093.0,10086746.0
2009-05-08,11117,11650,11028,11340,349860,128606.0,10086746.0
2009-05-11,11295,11295,10939,11029,122350,125076.0,10086746.0
2009-05-12,11117,12274,10850,12007,713497,136171.0,10086746.0
2009-05-13,12140,12184,10850,11607,502921,131632.0,10086746.0
2009-05-14,11117,11650,11028,11340,205783,128606.0,10086746.0
2009-05-15,11650,11740,11250,11384,143532,129110.0,10086746.0
2009-05-18,11384,11473,11028,11252,98829,127597.0,10086746.0
2009-05-19,11295,11650,11073,11652,219585,132136.0,10086746.0
2009-05-20,11961,12362,11650,11963,479015,135667.0,10086746.0
2009-05-21,11961,11961,11250,11474,208009,130119.0,10086746.0
2009-05-22,11161,11829,11161,11518,246405,130623.0,10086746.0
2009-05-25,11561,11740,9827,10496,252666,119024.0,10086746.0
2009-05-26,10805,10805,10049,10095,128103,114485.0,10086746.0
2009-05-27,10450,10450,9338,9517,140872,107928.0,10086746.0
2009-05-28,9293,10094,9293,10095,134644,114485.0,10086746.0
2009-05-29,10094,10405,10049,10273,62148,116502.0,10086746.0
2009-06-01,10183,10405,9960,10317,69310,117006.0,10086746.0
2009-06-02,10673,11206,10539,10584,169137,120032.0,10086746.0
2009-06-03,10761,11028,10583,10851,87506,123058.0,10086746.0
2009-06-04,10850,10984,10183,10317,82951,117006.0,10086746.0
2009-06-05,10539,10539,10005,10317,35762,117006.0,10086746.0
2009-06-08,10317,10450,9960,10228,40151,115998.0,10086746.0
2009-06-09,10272,10272,9694,9695,62781,109946.0,10086746.0
2009-06-10,9694,9783,9160,9695,114110,109946.0,10086746.0
2009-06-11,9694,9738,9249,9250,164770,104902.0,10086746.0
2009-06-12,9293,9338,8893,9027,170381,102380.0,10086746.0
2009-06-15,9072,9293,8796,8895,132858,100867.0,10086746.0
2009-06-16,8742,9383,8724,9295,145030,105406.0,10086746.0
2009-06-17,9338,9338,8938,9072,63392,102885.0,10086746.0
2009-06-18,9204,9204,8787,8787,72215,99657.0,10086746.0
2009-06-19,8893,8938,8493,8743,78129,99153.0,10086746.0
2009-06-22,8689,8867,8662,8770,47705,99455.0,10086746.0
2009-06-23,8618,8671,8182,8191,77369,92899.0,10086746.0
2009-06-24,8404,8404,8004,8005,77064,90781.0,10086746.0
2009-06-25,8173,9160,8093,8895,158952,100867.0,10086746.0
2009-06-26,8982,9027,8671,8672,56993,98346.0,10086746.0
2009-06-29,8359,8698,8359,8441,40329,95723.0,10086746.0
2009-06-30,8679,8679,8155,8361,68364,94815.0,10086746.0
2009-07-01,8271,8502,8271,8423,25750,95521.0,10086746.0
2009-07-02,8448,8689,8422,8610,30909,97640.0,10086746.0
2009-07-03,8359,9116,8271,9072,56216,102885.0,10086746.0
2009-07-06,9072,9293,8938,9117,47564,103389.0,10086746.0
2009-07-07,9116,9204,8893,8939,53477,101372.0,10086746.0
2009-07-08,8893,9427,8804,9383,78319,106415.0,10086746.0
2009-07-09,9383,9694,9072,9161,72842,103893.0,10086746.0
2009-07-10,9160,9249,8858,8983,40172,101876.0,10086746.0
2009-07-13,8893,9027,8448,8450,39040,95824.0,10086746.0
2009-07-14,8484,8876,8404,8867,45776,100565.0,10086746.0
2009-07-15,8813,9160,8813,9117,42638,103389.0,10086746.0
2009-07-16,9204,9249,8796,8805,42493,99859.0,10086746.0
2009-07-17,8760,9160,8671,8939,49056,101372.0,10086746.0
2009-07-20,8893,8893,8377,8672,175299,98346.0,10086746.0
2009-07-21,8876,8876,8422,8627,152934,97841.0,10086746.0
2009-07-22,8662,8662,8439,8441,57156,95723.0,10086746.0
2009-07-23,8448,8528,8359,8441,73557,95723.0,10086746.0
2009-07-24,8448,8769,8448,8565,67086,97135.0,10086746.0
2009-07-27,8698,8698,8519,8636,81638,97942.0,10086746.0
2009-07-28,8582,8724,8368,8530,105978,96732.0,10086746.0
2009-07-29,8528,8528,8359,8476,41819,96127.0,10086746.0
2009-07-30,8493,8538,8217,8361,70494,94815.0,10086746.0
2009-07-31,8288,8484,8262,8262,58639,93706.0,10086746.0
2009-08-03,8262,8493,8217,8361,49786,94815.0,10086746.0
2009-08-04,8377,8448,8164,8182,80568,92798.0,10086746.0
2009-08-05,8199,8431,8084,8085,83552,91689.0,10086746.0
2009-08-06,8022,8173,7871,7960,101474,90276.0,10086746.0
2009-08-07,8039,8039,7862,7925,45650,89873.0,10086746.0
2009-08-10,7924,7986,7915,7925,41228,89873.0,10086746.0
2009-08-11,7968,8022,7817,7925,72908,89873.0,10086746.0
2009-08-12,7968,7968,7799,7862,67363,89167.0,10086746.0
2009-08-13,7871,7915,7755,7765,119043,88057.0,10086746.0
2009-08-14,7853,7915,7763,7880,77015,89369.0,10086746.0
2009-08-17,7879,7879,7479,7506,85542,85132.0,10086746.0
2009-08-18,7292,7497,7239,7445,57357,84426.0,10086746.0
2009-08-19,7551,7683,7515,7525,71696,85334.0,10086746.0
2009-08-20,7631,7915,7568,7819,99165,88662.0,10086746.0
2009-08-21,7826,7897,7559,7631,43640,86544.0,10086746.0
2009-08-24,7657,7728,7203,7382,55957,83720.0,10086746.0
2009-08-25,7292,7595,7292,7596,43549,86141.0,10086746.0
2009-08-26,7639,8039,7595,7827,131684,88763.0,10086746.0
2009-08-27,7843,8066,7773,8022,110614,90982.0,10086746.0
2009-08-28,8066,8182,7968,8067,76148,91487.0,10086746.0
2009-08-31,8146,8253,7799,7827,77459,88763.0,10086746.0
2009-09-01,7666,7995,7603,7960,53114,90276.0,10086746.0
2009-09-02,7871,7951,7737,7800,42782,88461.0,10086746.0
2009-09-03,7906,7906,7595,7649,101820,86746.0,10086746.0
2009-09-04,7755,7755,7603,7605,26838,86242.0,10086746.0
2009-09-07,7711,7711,7523,7658,50721,86847.0,10086746.0
2009-09-08,7657,7746,7452,7587,72867,86040.0,10086746.0
2009-09-09,7586,7586,7372,7462,42083,84628.0,10086746.0
2009-09-10,7461,7586,7426,7480,58965,84830.0,10086746.0
2009-09-11,7595,7595,7471,7560,18805,85737.0,10086746.0
2009-09-14,7559,7657,7381,7631,38804,86544.0,10086746.0
2009-09-15,7692,8004,7648,8005,94878,90781.0,10086746.0
2009-09-16,8004,8093,7826,7836,48275,88864.0,10086746.0
2009-09-17,7826,8359,7826,8182,119954,92798.0,10086746.0
2009-09-18,8199,8422,8102,8156,53785,92495.0,10086746.0
2009-09-21,8182,8359,8039,8147,36278,92395.0,10086746.0
2009-09-22,8191,8627,8155,8539,139930,96833.0,10086746.0
2009-09-23,8573,8716,8342,8441,78515,95723.0,10086746.0
2009-09-24,8502,8760,8316,8547,101593,96934.0,10086746.0
2009-09-25,8849,9827,8849,9606,1755411,108937.0,10086746.0
2009-09-28,9293,9472,8858,9250,398626,104902.0,10086746.0
2009-09-29,9383,9783,9116,9561,275975,108433.0,10086746.0
2009-09-30,9605,10984,9560,10984,1128329,124571.0,10086746.0
2009-10-01,11561,11961,10317,10362,1929218,117511.0,10086746.0
2009-10-05,10673,10894,10272,10851,934158,123058.0,10086746.0
2009-10-06,11117,11384,9249,9250,1061337,104902.0,10086746.0
2009-10-07,9338,9427,8742,8743,745294,99153.0,10086746.0
2009-10-08,8893,9116,8359,8387,516552,95118.0,10086746.0
2009-10-09,8608,8716,8476,8583,301928,97337.0,10086746.0
2009-10-12,8759,8769,8431,8467,184164,96026.0,10086746.0
2009-10-13,8627,8636,8396,8459,151205,95925.0,10086746.0
2009-10-14,8627,8671,8484,8521,140798,96631.0,10086746.0
2009-10-15,8627,8644,8253,8387,179795,95118.0,10086746.0
2009-10-16,8359,8439,8066,8182,159532,92798.0,10086746.0
2009-10-19,8226,8751,8182,8672,347627,98346.0,10086746.0
2009-10-20,8893,8982,8636,8805,158648,99859.0,10086746.0
2009-10-21,8893,8893,8538,8672,73228,98346.0,10086746.0
2009-10-22,8849,8884,8599,8796,126844,99758.0,10086746.0
2009-10-23,8893,9249,8679,8681,193483,98447.0,10086746.0
2009-10-26,8679,8716,8262,8450,161000,95824.0,10086746.0
2009-10-27,8297,8404,8164,8396,103400,95219.0,10086746.0
2009-10-28,8689,8689,8137,8262,96674,93706.0,10086746.0
2009-10-29,8146,8146,7826,7970,72846,90377.0,10086746.0
2009-10-30,8031,8182,7959,7987,30521,90579.0,10086746.0
2009-11-02,7791,7986,7568,7862,47310,89167.0,10086746.0
2009-11-03,7879,8448,7879,8254,53728,93605.0,10086746.0
2009-11-04,8164,8271,8093,8130,21469,92193.0,10086746.0
2009-11-05,8137,8316,8066,8147,19962,92395.0,10086746.0
2009-11-06,8208,8351,8102,8147,31126,92395.0,10086746.0
2009-11-09,8253,8253,8057,8191,50457,92899.0,10086746.0
2009-11-10,8306,8538,8155,8210,103834,93101.0,10086746.0
2009-11-11,8164,8511,8164,8342,44510,94614.0,10086746.0
2009-11-12,8519,8519,8182,8352,61846,94715.0,10086746.0
2009-11-13,8387,8760,8316,8574,178483,97236.0,10086746.0
2009-11-16,8893,9605,8804,9295,519093,105406.0,10086746.0
2009-11-17,9427,9605,8938,9250,229713,104902.0,10086746.0
2009-11-18,9293,9827,9027,9695,278244,109946.0,10086746.0
2009-11-19,9694,10628,9338,9962,755375,112972.0,10086746.0
2009-11-20,9917,10583,9827,10496,657925,119024.0,10086746.0
2009-11-23,10539,10539,10183,10273,215127,116502.0,10086746.0
2009-11-24,10272,10272,9293,9339,384270,105911.0,10086746.0
2009-11-25,9560,9872,9383,9783,284296,110954.0,10086746.0
2009-11-26,10228,10628,9960,9962,743324,112972.0,10086746.0
2009-11-27,9560,9917,9072,9117,332137,103389.0,10086746.0
2009-11-30,9472,10450,9472,10451,390556,118519.0,10086746.0
2009-12-01,10939,11028,10094,10718,784850,121545.0,10086746.0
2009-12-02,10805,10939,10272,10673,469230,121041.0,10086746.0
2009-12-03,10494,10805,9917,10184,401751,115493.0,10086746.0
2009-12-04,10183,10673,10183,10451,381387,118519.0,10086746.0
2009-12-07,10539,10583,10005,10051,244644,113980.0,10086746.0
2009-12-08,9960,10360,9783,10362,240322,117511.0,10086746.0
2009-12-09,10183,10850,10139,10762,418934,122050.0,10086746.0
2009-12-10,10805,11250,10628,10851,498029,123058.0,10086746.0
2009-12-11,11028,11829,10850,11296,888331,128102.0,10086746.0
2009-12-14,11384,11650,11250,11563,325907,131128.0,10086746.0
2009-12-15,11650,11650,11295,11474,201470,130119.0,10086746.0
2009-12-16,11384,11473,10984,11384,233496,129110.0,10086746.0
2009-12-17,11384,11561,11161,11207,178174,127093.0,10086746.0
2009-12-18,11250,12807,11073,12541,1589111,142223.0,10086746.0
2009-12-21,12717,13385,12229,12319,1219016,139701.0,10086746.0
2009-12-22,12406,12585,11873,12140,504041,137684.0,10086746.0
2009-12-23,12229,12674,11918,11918,335609,135162.0,10086746.0
2009-12-24,12095,12540,11918,12229,349919,138693.0,10086746.0
2009-12-28,12317,13162,11561,11918,739515,135162.0,10086746.0
2009-12-29,11918,12184,11695,12007,266260,136171.0,10086746.0
2009-12-30,12006,12540,12006,12097,361771,137180.0,10086746.0
2010-01-04,12451,13875,12451,13875,844660,157353.0,10086746.0
2010-01-05,14541,14541,13385,13830,2232268,156849.0,10086746.0
2010-01-06,13562,13785,13162,13653,876337,154832.0,10086746.0
2010-01-07,13430,14096,12896,13119,904874,148780.0,10086746.0
2010-01-08,13341,13607,12717,13608,417928,154327.0,10086746.0
2010-01-11,13652,14007,13118,13208,652419,149788.0,10086746.0
2010-01-12,13074,13696,12762,13564,476708,153823.0,10086746.0
2010-01-13,13341,13696,13162,13475,302576,152814.0,10086746.0
2010-01-14,13607,14141,13474,14009,667388,158866.0,10086746.0
2010-01-15,14007,14007,13385,13830,428127,156849.0,10086746.0
2010-01-18,13785,15031,13430,14720,1101255,166936.0,10086746.0
2010-01-19,14586,14630,13696,14275,466507,161892.0,10086746.0
2010-01-20,14408,14408,13341,13698,557626,155336.0,10086746.0
2010-01-21,13562,14096,13341,13698,342618,155336.0,10086746.0
2010-01-22,13385,13696,13029,13653,315439,154832.0,10086746.0
2010-01-25,13385,13607,12095,12853,337542,145753.0,10086746.0
2010-01-26,12940,13074,11961,12363,422527,140206.0,10086746.0
2010-01-27,12406,12851,12006,12853,503415,145753.0,10086746.0
2010-01-28,12807,12851,12274,12408,281613,140710.0,10086746.0
2010-01-29,12184,12184,10984,11340,608803,128606.0,10086746.0
2010-02-01,11561,11784,11295,11696,337371,132641.0,10086746.0
2010-02-02,11829,12274,11650,11652,414500,132136.0,10086746.0
2010-02-03,12184,12274,11784,12097,279842,137180.0,10086746.0
2010-02-04,12095,12274,11829,12229,217182,138693.0,10086746.0
2010-02-05,11473,11784,11161,11340,331248,128606.0,10086746.0
2010-02-08,11518,11740,11161,11162,176110,126589.0,10086746.0
2010-02-09,10850,11473,10761,11384,192686,129110.0,10086746.0
2010-02-10,11561,11606,11161,11518,141005,130623.0,10086746.0
2010-02-11,11518,12051,11428,12052,362774,136675.0,10086746.0
2010-02-12,13074,13830,13074,13830,1216278,156849.0,10086746.0
2010-02-16,13430,14096,12940,13875,2215454,157353.0,10086746.0
2010-02-17,14318,14363,13474,13830,1008289,156849.0,10086746.0
2010-02-18,13830,14363,13518,14364,1188856,162901.0,10086746.0
2010-02-19,14096,14452,13118,13119,944690,148780.0,10086746.0
2010-02-22,13430,13696,13162,13519,434900,153319.0,10086746.0
2010-02-23,13162,13652,13118,13519,281910,153319.0,10086746.0
2010-02-24,13296,13341,13029,13075,246956,148275.0,10086746.0
2010-02-25,13207,13296,12274,12274,367490,139197.0,10086746.0
2010-02-26,12451,12585,12229,12229,167663,138693.0,10086746.0
2010-03-02,12629,13430,12406,13030,499703,147771.0,10086746.0
2010-03-03,13029,13251,12717,13253,263197,150293.0,10086746.0
2010-03-04,13296,13341,12896,12897,260157,146258.0,10086746.0
2010-03-05,12985,13207,12896,13075,177489,148275.0,10086746.0
2010-03-08,13385,13652,13162,13253,315191,150293.0,10086746.0
2010-03-09,13341,13652,13162,13653,254027,154832.0,10086746.0
2010-03-10,13875,13918,13341,13475,222876,152814.0,10086746.0
2010-03-11,13562,13607,13251,13253,182622,150293.0,10086746.0
2010-03-12,13518,13696,13207,13653,271071,154832.0,10086746.0
2010-03-15,13562,13696,13341,13341,185100,151301.0,10086746.0
2010-03-16,13474,13562,13074,13341,226784,151301.0,10086746.0
2010-03-17,13474,13518,13118,13208,156546,149788.0,10086746.0
2010-03-18,13074,13918,13029,13786,560144,156345.0,10086746.0
2010-03-19,13785,14096,13607,13964,409145,158362.0,10086746.0
2010-03-22,14007,14452,13696,13741,392373,155840.0,10086746.0
2010-03-23,13963,14186,13785,14142,311434,160379.0,10086746.0
2010-03-24,14275,14318,13562,13564,309516,153823.0,10086746.0
2010-03-25,13562,13696,13385,13475,112013,152814.0,10086746.0
2010-03-26,13562,13785,13474,13653,191267,154832.0,10086746.0
2010-03-29,13518,13607,13074,13119,290586,148780.0,10086746.0
2010-03-30,13162,13296,12495,12630,391541,143232.0,10086746.0
2010-03-31,12585,12940,12406,12585,309081,142727.0,10086746.0
2010-04-01,12629,13207,12629,13208,383705,149788.0,10086746.0
2010-04-02,13251,13251,11250,12497,267435,141719.0,10086746.0
2010-04-05,13162,13385,12495,12763,353922,144745.0,10086746.0
2010-04-06,12940,12985,12362,12941,220867,146762.0,10086746.0
2010-04-07,12940,13251,12762,13253,131688,150293.0,10086746.0
2010-04-08,13207,13207,12940,12985,76221,147266.0,10086746.0
2010-04-09,13074,13562,12985,13564,197637,153823.0,10086746.0
2010-04-12,13562,13963,13518,13653,267569,154832.0,10086746.0
2010-04-13,13696,13785,13385,13564,144336,153823.0,10086746.0
2010-04-14,13785,13785,13207,13253,118163,150293.0,10086746.0
2010-04-15,13251,13430,12851,13430,170447,152310.0,10086746.0
2010-04-16,13430,13430,13029,13119,65503,148780.0,10086746.0
2010-04-19,12585,13074,12585,12719,94263,144240.0,10086746.0
2010-04-20,12807,13074,12807,12985,46350,147266.0,10086746.0
2010-04-21,13118,13162,12807,13119,153309,148780.0,10086746.0
2010-04-22,13118,13118,12717,12719,134318,144240.0,10086746.0
2010-04-23,12851,12896,12585,12674,122710,143736.0,10086746.0
2010-04-26,12674,13607,12674,13386,358970,151806.0,10086746.0
2010-04-27,13385,13741,13162,13519,228482,153319.0,10086746.0
2010-04-28,13251,14586,12896,14586,717235,165423.0,10086746.0
2010-04-29,14586,15431,14408,14631,918558,165927.0,10086746.0
2010-04-30,14763,15653,14497,15476,758329,175509.0,10086746.0
2010-05-03,15297,15964,15208,15921,783504,180553.0,10086746.0
2010-05-04,16231,16320,15519,15654,523730,177527.0,10086746.0
2010-05-06,15119,15742,14763,15209,477211,172483.0,10086746.0
2010-05-07,14897,16898,14763,16366,1071236,185596.0,10086746.0
2010-05-10,16453,17165,16142,16899,677820,191648.0,10086746.0
2010-05-11,16898,17032,15919,15921,519771,180553.0,10086746.0
2010-05-12,16009,16142,15208,15521,438512,176014.0,10086746.0
2010-05-13,15964,16854,15876,16276,405604,184587.0,10086746.0
2010-05-14,16453,17165,15919,16721,467778,189631.0,10086746.0
2010-05-17,16453,16543,15386,15387,313625,174501.0,10086746.0
2010-05-18,15697,16320,15253,15743,470155,178535.0,10086746.0
2010-05-19,15697,16676,15386,16677,480110,189126.0,10086746.0
2010-05-20,16498,16854,14230,15209,485841,172483.0,10086746.0
2010-05-24,15208,15386,14408,14765,224118,167440.0,10086746.0
2010-05-25,14675,14986,13430,14231,414620,161388.0,10086746.0
2010-05-26,14541,14852,14141,14542,220866,164918.0,10086746.0
2010-05-27,14541,15119,14408,14676,230406,166431.0,10086746.0
2010-05-28,14986,15476,14719,14720,316378,166936.0,10086746.0
2010-05-31,14942,15386,14763,15387,185801,174501.0,10086746.0
2010-06-01,15342,15476,14808,14854,218488,168449.0,10086746.0
2010-06-03,14942,15163,14719,14765,197710,167440.0,10086746.0
2010-06-04,14719,14942,14541,14586,200573,165423.0,10086746.0
2010-06-07,14052,14675,13875,14498,218321,164414.0,10086746.0
2010-06-08,14497,15476,14363,15342,347609,173996.0,10086746.0
2010-06-09,15564,15564,14942,15031,200382,170466.0,10086746.0
2010-06-10,15208,15386,14763,15031,297322,170466.0,10086746.0
2010-06-11,15297,16009,14852,14854,685164,168449.0,10086746.0
2010-06-14,14852,14986,14452,14542,234746,164918.0,10086746.0
2010-06-15,14630,14808,14318,14409,201145,163405.0,10086746.0
2010-06-16,14675,14719,14408,14542,151318,164918.0,10086746.0
2010-06-17,14675,15342,14586,15120,485088,171475.0,10086746.0
2010-06-18,15208,15431,14852,14854,149018,168449.0,10086746.0
2010-06-21,14942,15075,14497,14586,149586,165423.0,10086746.0
2010-06-22,14630,14986,14408,14409,166234,163405.0,10086746.0
2010-06-23,14318,14586,14230,14498,143988,164414.0,10086746.0
2010-06-24,14541,14675,14141,14186,260256,160884.0,10086746.0
2010-06-25,13963,14275,13696,13786,258580,156345.0,10086746.0
2010-06-28,13875,13918,13118,13119,398323,148780.0,10086746.0
2010-06-29,13074,13474,13029,13030,189053,147771.0,10086746.0
2010-06-30,12674,13341,12674,13164,127829,149284.0,10086746.0
2010-07-01,13074,13385,12851,13030,85787,147771.0,10086746.0
2010-07-02,12896,13162,12896,12897,67592,146258.0,10086746.0
2010-07-05,13251,13741,13207,13430,197064,152310.0,10086746.0
2010-07-06,13341,13430,12985,13208,92748,149788.0,10086746.0
2010-07-07,13385,13385,13029,13164,51748,149284.0,10086746.0
2010-07-08,13385,13607,13118,13164,102036,149284.0,10086746.0
2010-07-09,13207,13296,12896,13030,85170,147771.0,10086746.0
2010-07-12,13074,13118,12717,12897,142223,146258.0,10086746.0
2010-07-13,13029,13251,12896,12941,106825,146762.0,10086746.0
2010-07-14,13029,13118,12717,12808,125972,145249.0,10086746.0
2010-07-15,12762,13074,12629,12941,106123,146762.0,10086746.0
2010-07-16,12674,12985,12629,12674,78587,143736.0,10086746.0
2010-07-19,12495,12540,12229,12452,133018,141214.0,10086746.0
2010-07-20,12229,12274,11473,11696,370822,132641.0,10086746.0
2010-07-21,11650,11873,11518,11563,98303,131128.0,10086746.0
2010-07-22,11428,11561,11028,11029,174300,125076.0,10086746.0
2010-07-23,11073,11339,10717,11252,173579,127597.0,10086746.0
2010-07-26,11117,11650,10939,10984,115397,124571.0,10086746.0
2010-07-27,10673,10717,10139,10184,495437,115493.0,10086746.0
2010-07-28,10228,10450,10049,10228,303437,115998.0,10086746.0
2010-07-29,10272,10317,9738,9917,393660,112467.0,10086746.0
2010-07-30,9827,10183,9827,9873,175305,111963.0,10086746.0
2010-08-02,10049,10094,9605,9739,164377,110450.0,10086746.0
2010-08-03,9738,10005,9605,9739,267008,110450.0,10086746.0
2010-08-04,9827,10228,9605,9873,307499,111963.0,10086746.0
2010-08-05,9917,9917,9472,9517,190650,107928.0,10086746.0
2010-08-06,9472,9516,9160,9206,291445,104398.0,10086746.0
2010-08-09,9293,9738,9249,9695,160132,109946.0,10086746.0
2010-08-10,9694,10094,9605,9783,190827,110954.0,10086746.0
2010-08-11,9872,9872,9383,9428,139435,106920.0,10086746.0
2010-08-12,9204,9605,9116,9339,84752,105911.0,10086746.0
