예스티(122640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-02,14750,14750,14250,14250,148822,155355.0,10902073.0
2018-08-03,14300,14700,14200,14650,66488,159715.0,10902073.0
2018-08-06,14750,14850,14350,14350,64937,156445.0,10902073.0
2018-08-07,14450,14600,14050,14450,88514,157535.0,10902073.0
2018-08-08,14500,14800,14450,14650,69069,159715.0,10902073.0
2018-08-09,14800,14800,14300,14350,41777,156445.0,10902073.0
2018-08-10,14350,14500,13250,13400,173423,146088.0,10902073.0
2018-08-13,13250,13250,12500,12850,139769,141374.0,11001835.0
2018-08-14,12950,13500,12650,12950,157720,142474.0,11001835.0
2018-08-16,12700,13350,12100,12450,150135,136973.0,11001835.0
2018-08-17,12600,12900,12350,12500,66027,137523.0,11001835.0
2018-08-20,12400,13000,12400,12850,35544,141374.0,11001835.0
2018-08-21,13050,13050,12700,12900,55042,141924.0,11001835.0
2018-08-22,13150,13350,12850,13000,60646,143024.0,11001835.0
2018-08-23,13000,13500,13000,13400,83889,147425.0,11001835.0
2018-08-24,13600,13850,13050,13200,52293,145224.0,11001835.0
2018-08-27,13200,13550,13000,13250,70953,145774.0,11001835.0
2018-08-28,13350,13400,12750,12750,64119,140273.0,11001835.0
2018-08-29,12800,13100,12750,13100,29407,144124.0,11001835.0
2018-08-30,13150,13300,12750,13100,56448,144124.0,11001835.0
2018-08-31,13100,13100,12350,12350,144181,135873.0,11001835.0
2018-09-03,12400,12450,11200,11300,315719,124321.0,11001835.0
2018-09-04,11400,11400,10750,10750,275907,118270.0,11001835.0
2018-09-05,10700,11000,10600,10700,130421,117720.0,11001835.0
2018-09-06,10900,11050,10350,10400,220719,114419.0,11001835.0
2018-09-07,10250,10450,9850,10000,366580,110018.0,11001835.0
2018-09-10,10100,10450,10050,10350,217067,113869.0,11001835.0
2018-09-11,10400,11150,10350,11050,277487,121570.0,11001835.0
2018-09-12,11100,11200,10650,10750,148703,118270.0,11001835.0
2018-09-13,10750,10950,10600,10650,96620,117170.0,11001835.0
2018-09-14,10750,10850,10450,10650,108197,117170.0,11001835.0
2018-09-17,10600,10750,10150,10200,132571,112219.0,11001835.0
2018-09-18,10200,10300,9980,10050,111824,110568.0,11001835.0
2018-09-19,10100,10200,9940,10000,81072,110018.0,11001835.0
2018-09-20,9970,10050,9740,9740,116870,107158.0,11001835.0
2018-09-21,9750,9940,9730,9750,73137,107268.0,11001835.0
2018-09-27,9610,9830,9610,9830,67626,108148.0,11001835.0
2018-09-28,9830,9960,9640,9690,66839,106608.0,11001835.0
2018-10-01,9720,9740,9380,9440,72945,103857.0,11001835.0
2018-10-02,9380,9790,9380,9740,107118,107158.0,11001835.0
2018-10-04,9660,9840,8950,8980,97467,98796.0,11001835.0
2018-10-05,8850,9340,8850,9330,111177,102647.0,11001835.0
2018-10-08,9140,9480,9140,9300,99999,102317.0,11001835.0
2018-10-10,9190,9290,8570,8650,108908,95166.0,11001835.0
2018-10-11,8120,8370,7320,7510,160905,82624.0,11001835.0
2018-10-12,7300,8260,7300,8210,179193,90325.0,11001835.0
2018-10-15,8100,8630,8100,8480,54129,93296.0,11001835.0
2018-10-16,8420,8880,8410,8790,76381,96706.0,11001835.0
2018-10-17,9170,9200,8600,9060,65677,99677.0,11001835.0
2018-10-18,9170,9530,9060,9460,112828,104077.0,11001835.0
2018-10-19,9320,10600,9070,10050,149016,110568.0,11001835.0
2018-10-22,9890,10350,9650,9880,103203,108698.0,11001835.0
2018-10-23,9880,10000,9530,9810,59481,107928.0,11001835.0
2018-10-24,9820,10800,9460,9460,147274,104077.0,11001835.0
2018-10-25,9300,9300,8810,8940,73569,98356.0,11001835.0
2018-10-26,8960,9130,8370,8460,77352,93076.0,11001835.0
2018-10-29,8160,8450,7740,8000,104472,88015.0,11001835.0
2018-10-30,7500,8020,7500,7900,73633,86914.0,11001835.0
2018-10-31,7830,8230,7830,8020,29241,88235.0,11001835.0
2018-11-01,8150,8300,7920,8240,26844,90655.0,11001835.0
2018-11-02,8250,8570,8220,8480,54796,93296.0,11001835.0
2018-11-05,8320,8390,8160,8290,21621,91205.0,11001835.0
2018-11-06,8310,8310,7870,8040,37017,88455.0,11001835.0
2018-11-07,8100,8270,7950,8050,68906,88565.0,11001835.0
2018-11-08,8180,8240,8040,8080,49908,88895.0,11001835.0
2018-11-09,8040,8130,7910,8080,22761,88895.0,11001835.0
2018-11-12,7970,8200,7970,8080,18928,88895.0,11001835.0
2018-11-13,8110,8110,7850,8020,11834,88235.0,11001835.0
2018-11-14,8070,8070,7710,7800,33293,85814.0,11001835.0
2018-11-15,7770,7890,7640,7840,26821,86254.0,11001835.0
2018-11-16,7930,8040,7810,7960,57479,87575.0,11001835.0
2018-11-19,7980,7980,7810,7820,23618,86034.0,11001835.0
2018-11-20,7800,7820,7430,7530,65666,82844.0,11001835.0
2018-11-21,7510,7730,7400,7460,79005,82074.0,11001835.0
2018-11-22,7460,7540,7260,7440,51219,81854.0,11001835.0
2018-11-23,7440,7480,7170,7170,45848,78883.0,11001835.0
2018-11-26,7160,7300,7150,7200,54827,79213.0,11001835.0
2018-11-27,7300,7400,7260,7400,64826,81414.0,11001835.0
2018-11-28,7360,7570,7330,7400,50657,81414.0,11001835.0
2018-11-29,7530,7830,7450,7700,85125,84714.0,11001835.0
2018-11-30,7800,7890,7410,7700,42352,84714.0,11001835.0
2018-12-03,7700,7960,7660,7790,32790,85704.0,11001835.0
2018-12-04,7790,7790,7390,7490,70191,82404.0,11001835.0
2018-12-05,7350,7450,7190,7300,39333,80313.0,11001835.0
2018-12-06,7260,7290,6730,6730,73926,74042.0,11001835.0
2018-12-07,6880,6890,6690,6810,27379,74922.0,11001835.0
2018-12-10,6730,6820,6640,6720,21653,73932.0,11001835.0
2018-12-11,6720,6760,6350,6390,38691,70302.0,11001835.0
2018-12-12,6330,6700,6330,6690,34824,73602.0,11001835.0
2018-12-13,6620,6820,6510,6510,33127,71622.0,11001835.0
2018-12-14,6540,6570,6300,6370,117221,70082.0,11001835.0
2018-12-17,6290,6400,6200,6220,16627,68431.0,11001835.0
2018-12-18,6020,6690,5990,6510,99780,71622.0,11001835.0
2018-12-19,6540,6590,6250,6380,140774,70192.0,11001835.0
2018-12-20,6250,6380,6000,6200,145528,68211.0,11001835.0
2018-12-21,6070,6300,6070,6190,45044,68101.0,11001835.0
2018-12-24,6170,6270,5950,5950,61311,65461.0,11001835.0
2018-12-26,5800,5960,5640,5640,79286,62050.0,11001835.0
2018-12-27,5700,7330,5700,7070,635455,77783.0,11001835.0
2018-12-28,7210,8260,6930,7520,949269,82734.0,11001835.0
2019-01-02,7530,7560,7150,7190,143133,79103.0,11001835.0
2019-01-03,7190,7470,6800,6830,133145,75143.0,11001835.0
2019-01-04,6830,7880,6830,6950,657882,76463.0,11001835.0
2019-01-07,7020,7420,7000,7200,220969,79213.0,11001835.0
2019-01-08,7210,7400,7200,7200,79222,79213.0,11001835.0
2019-01-09,7200,7320,7150,7320,49556,80533.0,11001835.0
2019-01-10,7350,7400,7090,7120,63436,78333.0,11001835.0
2019-01-11,7130,7300,6910,6960,64622,76573.0,11001835.0
2019-01-14,7030,7030,6740,6750,45439,74262.0,11001835.0
2019-01-15,6730,7030,6720,6820,56174,75033.0,11001835.0
2019-01-16,6860,7070,6820,6920,32275,76133.0,11001835.0
2019-01-17,7020,7150,6710,6870,50476,75583.0,11001835.0
2019-01-18,6820,7090,6820,7050,57107,77563.0,11001835.0
2019-01-21,7080,7150,6920,7130,57385,78443.0,11001835.0
2019-01-22,7130,7240,6990,7020,60125,77233.0,11001835.0
2019-01-23,6980,8010,6910,8010,621436,88125.0,11001835.0
2019-01-24,8210,8540,7660,7730,543676,85044.0,11001835.0
2019-01-25,7730,9550,7700,8860,2284900,97476.0,11001835.0
2019-01-28,8850,8930,8600,8720,373586,95936.0,11001835.0
2019-01-29,8680,8900,8470,8900,419571,97916.0,11001835.0
2019-01-30,8890,9180,8710,9000,363499,99017.0,11001835.0
2019-01-31,9110,9110,8520,8520,210103,93736.0,11001835.0
2019-02-01,8530,8690,8150,8220,235632,90435.0,11001835.0
2019-02-07,8290,8590,8240,8360,220900,91975.0,11001835.0
2019-02-08,8380,8470,8140,8210,118671,90325.0,11001835.0
2019-02-11,8350,8350,8180,8230,65648,90545.0,11001835.0
2019-02-12,8220,8320,8050,8220,135469,90435.0,11001835.0
2019-02-13,8250,9890,8200,9660,2060467,106278.0,11001835.0
2019-02-14,9640,11300,9580,10650,2912902,117170.0,11001835.0
2019-02-15,10600,10750,9960,9980,892455,109798.0,11001835.0
2019-02-18,10100,11100,10000,10800,1326386,118820.0,11001835.0
2019-02-19,10800,10850,10400,10600,337843,116619.0,11001835.0
2019-02-20,10550,10600,9990,10150,716188,111669.0,11001835.0
2019-02-21,10200,10200,9710,9800,431075,107818.0,11001835.0
2019-02-22,9890,9900,9590,9620,167890,105838.0,11001835.0
2019-02-25,9830,10050,9420,9960,291295,109578.0,11001835.0
2019-02-26,10050,10850,10000,10100,916972,111119.0,11001835.0
2019-02-27,10050,10350,9890,10100,246841,111119.0,11001835.0
2019-02-28,10100,10150,9510,9550,280038,105068.0,11001835.0
2019-03-04,9600,10250,9600,10100,210683,111873.0,11076573.0
2019-03-05,10350,10350,9890,9940,126454,110101.0,11076573.0
2019-03-06,10400,10800,10200,10550,771783,116858.0,11076573.0
2019-03-07,10550,11600,10400,10600,1323317,117412.0,11076573.0
2019-03-08,10550,10750,10150,10700,348634,118519.0,11076573.0
2019-03-11,10700,11100,10650,10800,313668,119627.0,11076573.0
2019-03-12,11000,11750,10800,11750,540118,130150.0,11076573.0
2019-03-13,11700,12450,11450,11900,476851,131811.0,11076573.0
2019-03-14,11900,12500,11650,12400,291939,137350.0,11076573.0
2019-03-15,12250,12500,11750,12000,255147,132919.0,11076573.0
2019-03-18,12100,13350,12000,13250,666892,146894.0,11086364.0
2019-03-19,13200,14150,12900,13600,747491,150775.0,11086364.0
2019-03-20,13650,14700,13350,14500,428878,160752.0,11086364.0
2019-03-21,14500,15400,12800,14150,860325,156872.0,11086364.0
2019-03-22,13900,14950,13600,14200,392574,157426.0,11086364.0
2019-03-25,13850,14450,13850,14000,146929,155209.0,11086364.0
2019-03-26,14250,15800,13900,15700,630866,174056.0,11086364.0
2019-03-27,15500,16450,14900,15600,560597,172947.0,11086364.0
2019-03-28,15600,15900,15300,15350,277571,170176.0,11086364.0
2019-03-29,15400,16050,14950,15150,404664,167958.0,11086364.0
2019-04-01,15300,16500,15250,16400,508126,181816.0,11086364.0
2019-04-02,16300,16950,16150,16300,321645,180708.0,11086364.0
2019-04-03,16300,16450,15000,15950,519232,176828.0,11086364.0
2019-04-04,15900,16400,15800,16100,199291,178490.0,11086364.0
2019-04-05,16200,16700,15700,15850,191697,175719.0,11086364.0
2019-04-08,16200,16600,15800,15800,172762,175165.0,11086364.0
2019-04-09,15950,16050,15150,15400,214448,170730.0,11086364.0
2019-04-10,15200,15350,14400,14650,448569,162415.0,11086364.0
2019-04-11,14750,15200,14600,14850,262046,164633.0,11086364.0
2019-04-12,14650,14700,13500,13700,684575,151883.0,11086364.0
2019-04-15,13800,14100,13100,13300,306689,147449.0,11086364.0
2019-04-16,13650,14050,13200,13950,533771,164380.0,11783490.0
2019-04-17,13950,14650,13900,14100,563629,166147.0,11783490.0
2019-04-18,14250,14350,13200,13700,276677,161434.0,11783490.0
2019-04-19,13700,13900,12950,13300,235241,156720.0,11783490.0
2019-04-22,13300,13300,12600,12650,326286,149061.0,11783490.0
2019-04-23,12500,13300,12450,13200,251538,156002.0,11818302.0
2019-04-24,13350,13350,12350,12950,277475,153047.0,11818302.0
2019-04-25,12900,13900,12750,13700,366787,161911.0,11818302.0
2019-04-26,13500,15400,13250,15100,681450,186670.0,12362252.0
2019-04-29,15200,16600,15150,15550,1144755,192233.0,12362252.0
2019-04-30,15450,15800,15100,15450,283157,190997.0,12362252.0
2019-05-02,15400,15600,14800,15200,209207,187906.0,12362252.0
2019-05-03,15200,15950,15050,15500,241928,191615.0,12362252.0
2019-05-07,15000,15500,14800,15000,125761,185434.0,12362252.0
2019-05-08,14850,14850,13850,13950,279209,172453.0,12362252.0
2019-05-09,13600,14300,13600,13850,155571,171217.0,12362252.0
2019-05-10,13700,14100,13100,14100,137962,174308.0,12362252.0
2019-05-13,14300,14700,13750,13750,151149,169981.0,12362252.0
2019-05-14,13500,13900,13100,13650,112538,168745.0,12362252.0
2019-05-15,13700,15150,13550,14650,284954,181107.0,12362252.0
2019-05-16,14700,14700,13800,13800,171577,170749.0,12373131.0
2019-05-17,13800,14250,13500,13950,151944,172605.0,12373131.0
2019-05-20,13850,13950,12350,13100,282217,162088.0,12373131.0
2019-05-21,13000,13200,12350,12950,255731,175670.0,13565236.0
2019-05-22,13200,13400,12950,13250,115022,179739.0,13565236.0
2019-05-23,13300,13400,12850,12850,77944,174313.0,13565236.0
2019-05-24,12800,12850,11650,11800,245274,160070.0,13565236.0
2019-05-27,11700,12750,11500,12700,239796,172278.0,13565236.0
2019-05-28,12800,13750,12500,13600,212712,184487.0,13565236.0
2019-05-29,13300,14650,13300,14000,417235,189913.0,13565236.0
2019-05-30,14000,15650,14000,14950,510151,202800.0,13565236.0
2019-05-31,14800,15050,13600,14550,332272,197612.0,13581553.0
2019-06-03,14400,15150,14100,14650,156407,198970.0,13581553.0
2019-06-04,14600,14950,14200,14550,75278,197612.0,13581553.0
2019-06-05,14800,15300,14400,15100,205711,205081.0,13581553.0
2019-06-07,15000,15400,14900,15200,108000,206440.0,13581553.0
2019-06-10,15050,15350,14650,14750,73403,200328.0,13581553.0
2019-06-11,14750,15300,14650,14750,66922,200328.0,13581553.0
2019-06-12,15000,15000,14000,14250,180033,193537.0,13581553.0
2019-06-13,14150,16000,13350,15950,660006,216626.0,13581553.0
2019-06-14,15800,17500,15800,16350,984563,222058.0,13581553.0
2019-06-17,16450,17300,16450,17000,450746,230886.0,13581553.0
2019-06-18,16900,17200,16600,16900,220100,229528.0,13581553.0
2019-06-19,17250,17450,15700,16400,469542,229490.0,13993320.0
2019-06-20,16400,16550,15950,16400,166408,229490.0,13993320.0
2019-06-21,16400,17500,16100,16900,329989,236487.0,13993320.0
2019-06-24,17200,17250,16100,16500,173448,230890.0,13993320.0
2019-06-25,16650,16650,14950,15200,295994,212851.0,14003328.0
2019-06-26,15200,15550,14750,15100,114750,211450.0,14003328.0
2019-06-27,15050,15300,14050,14300,460907,200248.0,14003328.0
2019-06-28,14450,14450,13400,13650,365750,191145.0,14003328.0
2019-07-01,13900,14600,13700,14000,204628,196047.0,14003328.0
2019-07-02,13800,14750,13800,14300,149971,200248.0,14003328.0
2019-07-03,14250,15250,14150,14600,306486,204449.0,14003328.0
2019-07-04,14700,14850,13800,14150,186015,198147.0,14003328.0
2019-07-05,14350,14800,13200,13400,375948,187645.0,14003328.0
2019-07-08,13200,13400,11750,11750,428701,164539.0,14003328.0
2019-07-09,11750,12450,11550,11550,224514,161738.0,14003328.0
2019-07-10,11550,11900,11450,11700,202221,163839.0,14003328.0
2019-07-11,11750,13000,11750,12800,240225,179243.0,14003328.0
2019-07-12,12800,13750,12600,13500,290606,189045.0,14003328.0
2019-07-15,13400,13500,12500,12900,181766,180643.0,14003328.0
2019-07-16,12900,12900,12300,12300,147844,172241.0,14003328.0
2019-07-17,12500,12750,11950,12050,118414,168740.0,14003328.0
2019-07-18,13250,13500,12300,12400,493144,173641.0,14003328.0
2019-07-19,12350,12500,12000,12200,144124,170841.0,14003328.0
2019-07-22,12200,13000,11900,12700,256159,177842.0,14003328.0
2019-07-23,12650,12950,12400,12600,96035,176442.0,14003328.0
2019-07-24,12500,12700,12100,12400,63342,173641.0,14003328.0
2019-07-25,12200,12400,11000,11650,414954,163139.0,14003328.0
2019-07-26,11600,11750,11050,11550,102351,161738.0,14003328.0
2019-07-29,11500,11550,10500,11050,190840,154737.0,14003328.0
2019-07-30,10900,11700,10900,11100,95902,155437.0,14003328.0
2019-07-31,11000,11350,10600,11200,98688,156837.0,14003328.0
2019-08-01,11200,11300,10550,10750,121278,150536.0,14003328.0
2019-08-02,10450,11050,10400,10800,78958,151236.0,14003328.0
2019-08-05,10700,10900,9230,9400,378768,131631.0,14003328.0
2019-08-06,9220,9450,8700,8700,348781,121829.0,14003328.0
2019-08-07,8720,9320,8380,8800,275763,123229.0,14003328.0
2019-08-08,8800,9400,8800,9400,206480,131631.0,14003328.0
2019-08-09,9400,9560,8910,8990,187753,125890.0,14003328.0
2019-08-12,8900,10500,8900,9680,343368,135552.0,14003328.0
2019-08-13,9640,9800,9360,9570,101257,134012.0,14003328.0
2019-08-14,9670,10150,9530,9990,138758,139893.0,14003328.0
2019-08-16,9890,10150,9500,9950,125099,139333.0,14003328.0
2019-08-19,10100,10700,9980,10350,156607,144934.0,14003328.0
2019-08-20,10400,10650,10150,10450,65912,146335.0,14003328.0
2019-08-21,10450,11250,10450,11050,168244,154737.0,14003328.0
2019-08-22,11050,11050,10200,10600,171580,148435.0,14003328.0
2019-08-23,10500,10500,10050,10100,182023,141434.0,14003328.0
2019-08-26,9890,9890,9370,9560,107480,133872.0,14003328.0
2019-08-27,9940,10900,9940,10000,358875,140033.0,14003328.0
2019-08-28,9930,10900,9710,10400,217282,145635.0,14003328.0
2019-08-29,10700,11000,9880,9880,305502,138353.0,14003328.0
2019-08-30,10200,10850,10100,10550,172182,147735.0,14003328.0
2019-09-02,10550,10900,10400,10550,79849,147735.0,14003328.0
2019-09-03,10600,11550,10600,11200,322815,156837.0,14003328.0
2019-09-04,10950,11900,10950,11600,265957,162439.0,14003328.0
2019-09-05,11550,12350,11550,11900,276186,166640.0,14003328.0
2019-09-06,12150,12450,11700,11900,109975,166640.0,14003328.0
2019-09-09,11800,12200,11200,11700,144449,163839.0,14003328.0
2019-09-10,11700,12150,11400,11800,84466,165239.0,14003328.0
2019-09-11,11900,11900,11250,11400,129716,159638.0,14003328.0
2019-09-16,11450,11500,11050,11150,62424,156137.0,14003328.0
2019-09-17,11050,11500,11050,11400,60780,159638.0,14003328.0
2019-09-18,11600,12550,11600,12550,404077,175742.0,14003328.0
2019-09-19,12450,12700,12400,12500,131992,175042.0,14003328.0
2019-09-20,12550,12850,12450,12600,115268,176442.0,14003328.0
2019-09-23,12100,12700,12000,12350,144889,172941.0,14003328.0
2019-09-24,12450,12900,11500,11950,508117,167340.0,14003328.0
2019-09-25,11900,12050,11550,11800,168343,165239.0,14003328.0
2019-09-26,12050,12100,11750,11900,89858,166640.0,14003328.0
2019-09-27,12100,12400,11850,11900,137852,166640.0,14003328.0
2019-09-30,12000,12050,11600,11950,53636,167340.0,14003328.0
2019-10-01,11850,11850,11150,11500,216279,161038.0,14003328.0
2019-10-02,11250,11700,11200,11400,49016,159638.0,14003328.0
2019-10-04,11300,11600,11300,11450,49092,160338.0,14003328.0
2019-10-07,11500,12050,11450,11500,155360,161038.0,14003328.0
