팅크웨어(084730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-05,15700,15800,14900,15150,410357,148106.0,9776005.0
2016-08-08,15250,15450,14900,15200,172474,148595.0,9776005.0
2016-08-09,15250,15750,15150,15300,233760,149573.0,9776005.0
2016-08-10,15300,15800,15150,15150,312490,148106.0,9776005.0
2016-08-11,15200,15300,14550,14900,202025,145662.0,9776005.0
2016-08-12,15000,15050,14300,14300,227162,139797.0,9776005.0
2016-08-16,14800,16350,14500,15550,1260159,152017.0,9776005.0
2016-08-17,14950,15200,14150,14350,518144,140286.0,9776005.0
2016-08-18,14450,14600,13700,13800,377001,134909.0,9776005.0
2016-08-19,13800,14100,13700,13800,197132,134909.0,9776005.0
2016-08-22,13750,14250,13750,13850,167246,136566.0,9860378.0
2016-08-23,13850,14150,13700,13900,181030,137059.0,9860378.0
2016-08-24,14000,14050,13500,13600,197222,134101.0,9860378.0
2016-08-25,13800,14350,13800,14050,410959,138538.0,9860378.0
2016-08-26,13950,14100,13600,13850,138406,136566.0,9860378.0
2016-08-29,13950,13950,12600,12600,345361,124241.0,9860378.0
2016-08-30,12650,13100,12450,12700,161847,125227.0,9860378.0
2016-08-31,12750,12800,11950,12050,304152,118818.0,9860378.0
2016-09-01,12150,12350,11950,12200,106227,120297.0,9860378.0
2016-09-02,12250,12300,12000,12050,92419,118818.0,9860378.0
2016-09-05,12150,12400,12100,12250,82729,120790.0,9860378.0
2016-09-06,12250,12300,12000,12000,106469,118325.0,9860378.0
2016-09-07,12000,12100,11300,11400,351152,112408.0,9860378.0
2016-09-08,11400,11700,11300,11650,177336,114873.0,9860378.0
2016-09-09,11650,11650,11200,11500,158809,113394.0,9860378.0
2016-09-12,11100,11300,10950,11000,179016,108464.0,9860378.0
2016-09-13,11200,11300,10700,10800,182182,106492.0,9860378.0
2016-09-19,10850,11300,10800,11250,124646,110929.0,9860378.0
2016-09-20,11250,11600,11200,11450,116526,112901.0,9860378.0
2016-09-21,11550,11800,11250,11450,172051,112901.0,9860378.0
2016-09-22,11600,11600,11300,11550,144266,113887.0,9860378.0
2016-09-23,11650,11700,11450,11550,83249,113887.0,9860378.0
2016-09-26,11450,11550,11050,11150,180968,109943.0,9860378.0
2016-09-27,11200,11700,11100,11700,216630,115366.0,9860378.0
2016-09-28,11700,12350,11550,12100,303858,119311.0,9860378.0
2016-09-29,12300,12550,12150,12350,310792,121776.0,9860378.0
2016-09-30,12300,12450,12100,12300,145978,121283.0,9860378.0
2016-10-04,12650,12700,12350,12400,164079,122269.0,9860378.0
2016-10-05,12350,12350,12050,12100,143349,119311.0,9860378.0
2016-10-06,12150,12450,12050,12300,123251,121283.0,9860378.0
2016-10-07,12400,12400,11950,12050,108941,118818.0,9860378.0
2016-10-10,12250,12350,12100,12250,71207,120790.0,9860378.0
2016-10-11,12300,12400,12100,12300,81605,121283.0,9860378.0
2016-10-12,12300,12400,12150,12400,104947,122269.0,9860378.0
2016-10-13,12450,12900,12350,12600,297654,124241.0,9860378.0
2016-10-14,12600,12650,12400,12600,88670,124241.0,9860378.0
2016-10-17,12550,12850,12450,12450,79906,122762.0,9860378.0
2016-10-18,12450,12500,12150,12200,129526,120297.0,9860378.0
2016-10-19,12250,12600,12100,12450,153757,122762.0,9860378.0
2016-10-20,12450,12550,11900,11900,108440,117338.0,9860378.0
2016-10-21,11950,12000,11400,11500,164862,113394.0,9860378.0
2016-10-24,11700,13000,11650,12600,593538,124241.0,9860378.0
2016-10-25,12700,12700,12150,12300,223926,121283.0,9860378.0
2016-10-26,12300,12600,11650,12100,198363,119311.0,9860378.0
2016-10-27,11950,12200,11850,12050,76063,118818.0,9860378.0
2016-10-28,12000,12150,11700,11850,81878,116845.0,9860378.0
2016-10-31,11750,11850,11200,11350,103312,111915.0,9860378.0
2016-11-01,11350,11700,11200,11500,79981,113394.0,9860378.0
2016-11-02,11350,11600,10650,10800,210075,106492.0,9860378.0
2016-11-03,10550,11150,10550,10950,91752,107971.0,9860378.0
2016-11-04,11050,11050,10750,10950,34917,107971.0,9860378.0
2016-11-07,11000,11500,10950,11500,55007,113394.0,9860378.0
2016-11-08,11600,11700,11300,11500,50392,113394.0,9860378.0
2016-11-09,11500,11600,10400,10900,261473,107478.0,9860378.0
2016-11-10,11150,11300,10950,11200,83859,110436.0,9860378.0
2016-11-11,11250,11300,11000,11200,95579,110436.0,9860378.0
2016-11-14,11250,11400,11150,11400,96233,112408.0,9860378.0
2016-11-15,11800,12000,11400,11500,402547,113394.0,9860378.0
2016-11-16,11650,11750,11500,11550,114293,113887.0,9860378.0
2016-11-17,11650,11650,11250,11350,143161,111915.0,9860378.0
2016-11-18,11350,12000,11000,11650,403442,114873.0,9860378.0
2016-11-21,11550,11650,11200,11200,78613,110436.0,9860378.0
2016-11-22,11200,11400,11100,11200,67384,110436.0,9860378.0
2016-11-23,11200,11400,10800,11050,142903,108957.0,9860378.0
2016-11-24,10900,11050,10600,10600,92965,104520.0,9860378.0
2016-11-25,10450,10850,10450,10650,63826,105013.0,9860378.0
2016-11-28,10750,10900,10600,10850,42962,106985.0,9860378.0
2016-11-29,10850,11050,10650,10800,45073,106492.0,9860378.0
2016-11-30,10800,10850,10550,10800,70462,106492.0,9860378.0
2016-12-01,10700,10750,10500,10550,55851,104027.0,9860378.0
2016-12-02,10400,10700,10150,10200,104911,100576.0,9860378.0
2016-12-05,10200,10400,10000,10050,92135,99097.0,9860378.0
2016-12-06,10050,10200,9990,10050,94378,99097.0,9860378.0
2016-12-07,10100,10200,9600,9830,120929,96928.0,9860378.0
2016-12-08,9930,10100,9840,9880,80163,97421.0,9860378.0
2016-12-09,9960,10300,9910,10250,92061,101069.0,9860378.0
2016-12-12,10250,10650,10250,10500,93437,103534.0,9860378.0
2016-12-13,10650,10650,10400,10450,62725,103041.0,9860378.0
2016-12-14,10550,10650,10350,10350,61685,102055.0,9860378.0
2016-12-15,10350,10500,10250,10450,111254,103041.0,9860378.0
2016-12-16,10350,10450,10300,10450,76450,103041.0,9860378.0
2016-12-19,10450,10550,10350,10450,45089,103041.0,9860378.0
2016-12-20,10500,10800,10300,10800,133254,106492.0,9860378.0
2016-12-21,10900,10950,10600,10650,73978,105013.0,9860378.0
2016-12-22,10650,10750,10400,10500,64059,103534.0,9860378.0
2016-12-23,10550,10750,10450,10500,69190,103534.0,9860378.0
2016-12-26,10500,10650,10450,10450,66997,103041.0,9860378.0
2016-12-27,10500,10700,10400,10650,89737,105013.0,9860378.0
2016-12-28,10700,10950,10550,10800,81814,106492.0,9860378.0
2016-12-29,10850,11350,10700,11250,280240,110929.0,9860378.0
2017-01-02,11300,11400,11150,11350,104136,111915.0,9860378.0
2017-01-03,11450,11500,11200,11300,86505,111422.0,9860378.0
2017-01-04,11750,12350,11500,11500,674615,113394.0,9860378.0
2017-01-05,11500,11650,11300,11500,106423,113394.0,9860378.0
2017-01-06,11550,11800,11350,11450,106420,112901.0,9860378.0
2017-01-09,11450,11450,11200,11300,71675,111422.0,9860378.0
2017-01-10,11350,11500,11250,11350,87818,111915.0,9860378.0
2017-01-11,11400,11550,11100,11150,158120,109943.0,9860378.0
2017-01-12,11200,11350,11050,11300,75887,111422.0,9860378.0
2017-01-13,11300,11350,11100,11100,50298,109450.0,9860378.0
2017-01-16,11150,11500,11050,11150,120167,109943.0,9860378.0
2017-01-17,11150,11250,10700,10900,204130,107478.0,9860378.0
2017-01-18,10900,11150,10850,10950,48630,107971.0,9860378.0
2017-01-19,10950,11050,10500,10550,115932,104027.0,9860378.0
2017-01-20,10450,10550,10400,10450,48005,103041.0,9860378.0
2017-01-23,10500,10600,10300,10300,51437,101562.0,9860378.0
2017-01-24,10550,10950,10400,10650,247318,105013.0,9860378.0
2017-01-25,10950,11450,10600,10600,496644,104520.0,9860378.0
2017-01-26,10650,10750,10400,10600,100787,104520.0,9860378.0
2017-01-31,10650,10900,10650,10850,89291,106985.0,9860378.0
2017-02-01,10750,10950,10700,10900,62128,107478.0,9860378.0
2017-02-02,10800,10900,10450,10500,98076,103534.0,9860378.0
2017-02-03,10500,10700,10450,10550,51079,104027.0,9860378.0
2017-02-06,10600,10700,10500,10500,47256,103534.0,9860378.0
2017-02-07,10550,10600,10250,10350,86356,102055.0,9860378.0
2017-02-08,10350,10350,10050,10150,131359,100083.0,9860378.0
2017-02-09,10100,10300,10100,10250,74968,101069.0,9860378.0
2017-02-10,10250,10300,10050,10100,95628,99590.0,9860378.0
2017-02-13,10100,10200,10050,10150,44994,100083.0,9860378.0
2017-02-14,10200,10350,10150,10300,87196,101562.0,9860378.0
2017-02-15,10250,10400,10200,10300,84041,101562.0,9860378.0
2017-02-16,10400,10400,10150,10200,102534,100576.0,9860378.0
2017-02-17,10150,10250,10100,10150,77981,100083.0,9860378.0
2017-02-20,10200,10350,10200,10350,73807,102055.0,9860378.0
2017-02-21,10300,10600,10300,10500,119562,103534.0,9860378.0
2017-02-22,10500,10650,10400,10550,105113,104027.0,9860378.0
2017-02-23,10550,10750,10400,10650,170526,105013.0,9860378.0
2017-02-24,10800,10850,10400,10400,118523,102548.0,9860378.0
2017-02-27,10450,10500,10350,10450,38534,103041.0,9860378.0
2017-02-28,10450,10550,10200,10300,117130,101562.0,9860378.0
2017-03-02,10300,10350,10150,10200,41815,100576.0,9860378.0
2017-03-03,10200,10300,9990,10300,134046,101562.0,9860378.0
2017-03-06,10200,10400,10150,10400,47873,102548.0,9860378.0
2017-03-07,10300,10400,10200,10250,54983,101069.0,9860378.0
2017-03-08,10250,10600,10200,10600,97965,104520.0,9860378.0
2017-03-09,10600,10600,10450,10450,31114,103041.0,9860378.0
2017-03-10,10550,10650,10300,10600,63644,104520.0,9860378.0
2017-03-13,10650,10800,10550,10800,109470,106492.0,9860378.0
2017-03-14,11200,11400,10800,10800,377327,106492.0,9860378.0
2017-03-15,10850,10900,10650,10700,73525,105506.0,9860378.0
2017-03-16,10800,11250,10800,11250,301237,110929.0,9860378.0
2017-03-17,11100,11300,11000,11200,113646,110436.0,9860378.0
2017-03-20,11250,11300,10900,11050,100632,108957.0,9860378.0
2017-03-21,10900,11050,10800,10900,94086,107478.0,9860378.0
2017-03-22,10900,11200,10750,11100,139928,109450.0,9860378.0
2017-03-23,11000,11100,10700,10750,135387,105999.0,9860378.0
2017-03-24,10750,10800,10500,10600,93119,104520.0,9860378.0
2017-03-27,10600,10650,10350,10450,57383,103041.0,9860378.0
2017-03-28,10450,10850,10450,10750,77026,105999.0,9860378.0
2017-03-29,10800,10850,10700,10750,42708,105999.0,9860378.0
2017-03-30,10850,11200,10800,11200,165363,110436.0,9860378.0
2017-03-31,11350,11350,11200,11250,144829,110929.0,9860378.0
2017-04-03,11250,11600,11200,11500,171341,113394.0,9860378.0
2017-04-04,11900,12150,11600,11650,661895,114873.0,9860378.0
2017-04-05,11650,11850,11650,11750,110611,115859.0,9860378.0
2017-04-06,11800,11900,11600,11900,81618,117338.0,9860378.0
2017-04-07,11950,11950,11700,11900,94850,117338.0,9860378.0
2017-04-10,11750,11800,11350,11500,266610,113394.0,9860378.0
2017-04-11,11650,11850,11450,11650,201425,114873.0,9860378.0
2017-04-12,11750,11850,11600,11800,104331,116352.0,9860378.0
2017-04-13,11900,12400,11800,12250,361361,120790.0,9860378.0
2017-04-14,12150,12250,11950,12000,147743,118325.0,9860378.0
2017-04-17,11900,12300,11900,12150,139659,119804.0,9860378.0
2017-04-18,12150,12800,12150,12600,455584,124241.0,9860378.0
2017-04-19,12600,12650,12350,12450,152197,122762.0,9860378.0
2017-04-20,12450,12750,12350,12500,174645,123255.0,9860378.0
2017-04-21,12600,12650,12300,12400,94660,122269.0,9860378.0
2017-04-24,12400,12450,12050,12150,147152,119804.0,9860378.0
2017-04-25,12250,12350,12100,12150,86345,119804.0,9860378.0
2017-04-26,12350,12600,12150,12550,149803,123748.0,9860378.0
2017-04-27,12450,12500,12150,12250,94837,120790.0,9860378.0
2017-04-28,12250,12350,11750,11800,154275,116352.0,9860378.0
2017-05-02,11950,12100,11700,11700,90944,115366.0,9860378.0
2017-05-04,11750,12200,11700,12050,80429,118818.0,9860378.0
2017-05-08,12150,12150,11900,12050,70370,118818.0,9860378.0
2017-05-10,12050,12100,11650,11700,94226,115366.0,9860378.0
2017-05-11,11750,12000,11700,11850,86939,116845.0,9860378.0
2017-05-12,11900,12000,11750,11900,59538,117338.0,9860378.0
2017-05-15,11900,12300,11800,12250,122106,120790.0,9860378.0
2017-05-16,12300,12350,11900,12000,103580,118325.0,9860378.0
2017-05-17,12100,12100,11800,12000,76303,118325.0,9860378.0
2017-05-18,11750,11950,11650,11950,85007,117832.0,9860378.0
2017-05-19,11950,12100,11950,12100,73786,119311.0,9860378.0
2017-05-22,12150,12150,11900,12000,77073,118325.0,9860378.0
2017-05-23,12000,12050,11800,11900,91971,117338.0,9860378.0
2017-05-24,11850,12000,11800,12000,65877,118325.0,9860378.0
2017-05-25,12050,12050,11850,11850,61241,116845.0,9860378.0
2017-05-26,11900,12100,11850,12000,78947,118325.0,9860378.0
2017-05-29,12000,12250,11950,12050,101423,118818.0,9860378.0
2017-05-30,12150,12500,12050,12500,206806,123255.0,9860378.0
2017-05-31,12550,12550,12300,12400,112431,122269.0,9860378.0
2017-06-01,12450,12800,12350,12750,161889,125720.0,9860378.0
2017-06-02,12750,12800,12400,12450,177074,122762.0,9860378.0
2017-06-05,12550,12600,12400,12450,79657,122762.0,9860378.0
2017-06-07,12450,12600,12300,12500,108381,123255.0,9860378.0
2017-06-08,12500,12700,12450,12550,84582,123748.0,9860378.0
2017-06-09,12650,12650,12350,12500,52994,123255.0,9860378.0
2017-06-12,12500,12500,11900,12050,124632,118818.0,9860378.0
2017-06-13,11900,12150,11900,12050,61573,118818.0,9860378.0
2017-06-14,11950,12100,11800,12000,92912,118325.0,9860378.0
2017-06-15,12100,12150,11900,12100,85292,119311.0,9860378.0
2017-06-16,12100,12150,11900,11950,66191,117832.0,9860378.0
2017-06-19,12000,12050,11750,11800,104746,116352.0,9860378.0
2017-06-20,11850,11950,11700,11700,68631,115366.0,9860378.0
2017-06-21,11700,11800,11450,11450,63092,112901.0,9860378.0
2017-06-22,11500,11800,11450,11550,72337,113887.0,9860378.0
2017-06-23,11500,11750,11500,11750,36028,115859.0,9860378.0
2017-06-26,11800,11800,11450,11700,62802,115366.0,9860378.0
2017-06-27,11750,11800,11350,11400,107939,112408.0,9860378.0
2017-06-28,11400,11500,11000,11100,115232,109450.0,9860378.0
2017-06-29,11250,11250,11000,11050,54176,108957.0,9860378.0
2017-06-30,11000,11100,10750,10900,101247,107478.0,9860378.0
2017-07-03,10900,11000,10700,10850,71832,106985.0,9860378.0
2017-07-04,10800,10950,10750,10850,63103,112478.0,10366621.0
2017-07-05,10850,11000,10750,10900,55381,112996.0,10366621.0
2017-07-06,10950,11150,10900,11050,61871,114551.0,10366621.0
2017-07-07,11050,11100,10900,11100,34947,115069.0,10366621.0
2017-07-10,11350,11650,11250,11450,164917,118698.0,10366621.0
2017-07-11,11350,11700,11300,11700,101052,121289.0,10366621.0
2017-07-12,12350,12450,11850,12000,440517,124399.0,10366621.0
2017-07-13,12100,12150,11850,12000,110334,124399.0,10366621.0
2017-07-14,12050,12200,11900,12200,132254,126473.0,10366621.0
2017-07-17,12200,12300,11950,12150,91758,125954.0,10366621.0
2017-07-18,12150,12150,11650,11900,167850,123363.0,10366621.0
2017-07-19,11950,12100,11800,11950,94412,123881.0,10366621.0
2017-07-20,12100,12300,12050,12050,134172,124918.0,10366621.0
2017-07-21,12250,12300,12050,12100,89375,125436.0,10366621.0
2017-07-24,12200,12600,12100,12600,292830,130619.0,10366621.0
2017-07-25,12500,12550,12250,12450,144636,129064.0,10366621.0
2017-07-26,12550,12600,12050,12200,114964,126473.0,10366621.0
2017-07-27,12250,12250,11700,11950,153346,123881.0,10366621.0
2017-07-28,11950,11950,11300,11550,132453,119734.0,10366621.0
2017-07-31,11350,11550,11150,11450,67304,118698.0,10366621.0
2017-08-01,11350,11600,11250,11400,83348,118179.0,10366621.0
2017-08-02,11400,11650,11350,11500,42689,119216.0,10366621.0
2017-08-03,11500,11600,11100,11300,44223,117143.0,10366621.0
2017-08-04,11400,11400,11000,11100,55406,115069.0,10366621.0
2017-08-07,11150,11350,11100,11150,38858,116246.0,10425682.0
2017-08-08,11250,11300,11000,11100,47570,115725.0,10425682.0
2017-08-09,11200,11200,10900,10900,52482,113640.0,10425682.0
2017-08-10,10900,11050,10700,10850,52891,113119.0,10425682.0
2017-08-11,10750,10850,10550,10750,46838,112076.0,10425682.0
2017-08-14,10950,10950,10700,10800,30240,112597.0,10425682.0
2017-08-16,10850,11100,10800,11000,47311,114683.0,10425682.0
2017-08-17,10950,11050,10850,10900,37925,113640.0,10425682.0
2017-08-18,10850,10900,10750,10900,21149,113640.0,10425682.0
2017-08-21,11000,11000,10800,10800,29230,112597.0,10425682.0
2017-08-22,10800,11200,10750,11100,76004,115725.0,10425682.0
2017-08-23,11200,11200,10900,11100,25220,115725.0,10425682.0
2017-08-24,11100,11200,10950,11200,35309,116768.0,10425682.0
2017-08-25,11300,11300,11100,11200,16185,116768.0,10425682.0
2017-08-28,11300,11350,11100,11300,38896,117810.0,10425682.0
2017-08-29,11300,11300,11000,11100,30148,115725.0,10425682.0
2017-08-30,11250,11300,11000,11050,30875,115204.0,10425682.0
2017-08-31,11050,11200,11000,11150,22505,116246.0,10425682.0
2017-09-01,11150,11450,11050,11350,72964,118331.0,10425682.0
2017-09-04,10950,11200,10900,10950,47991,114161.0,10425682.0
2017-09-05,11000,11100,10600,10750,83675,112076.0,10425682.0
2017-09-06,10700,10900,10700,10800,18857,112597.0,10425682.0
2017-09-07,10850,11050,10800,10850,32869,113119.0,10425682.0
2017-09-08,10850,11050,10700,10800,46810,112597.0,10425682.0
2017-09-11,10950,11100,10850,10900,29402,113640.0,10425682.0
2017-09-12,10950,11300,10950,11100,46657,115725.0,10425682.0
2017-09-13,11100,11350,11050,11150,39105,116246.0,10425682.0
2017-09-14,11250,11550,11100,11550,113376,120417.0,10425682.0
2017-09-15,11450,11650,11350,11400,58331,118853.0,10425682.0
2017-09-18,11400,11450,11200,11400,49194,118853.0,10425682.0
2017-09-19,11500,11500,11200,11200,40107,116768.0,10425682.0
2017-09-20,11250,11250,10800,10800,68024,112597.0,10425682.0
2017-09-21,10900,11000,10700,10800,48042,112597.0,10425682.0
2017-09-22,10800,10800,10600,10800,46926,112597.0,10425682.0
2017-09-25,10700,10800,10150,10200,89726,106342.0,10425682.0
2017-09-26,10000,10300,9980,10200,82315,106342.0,10425682.0
2017-09-27,10200,10400,10150,10200,36551,106342.0,10425682.0
2017-09-28,10250,10350,10200,10250,24814,106863.0,10425682.0
2017-09-29,10250,10400,10200,10350,28770,107906.0,10425682.0
2017-10-10,10350,10450,10200,10250,31645,106863.0,10425682.0
2017-10-11,10200,10400,10200,10400,29167,108427.0,10425682.0
2017-10-12,10450,10500,10300,10400,25511,108427.0,10425682.0
2017-10-13,10350,10450,10200,10250,50948,106863.0,10425682.0
2017-10-16,10300,10400,10100,10150,36859,105821.0,10425682.0
2017-10-17,10150,10200,10150,10150,29876,105821.0,10425682.0
2017-10-18,10150,10250,10000,10100,74484,105299.0,10425682.0
2017-10-19,10050,10250,10050,10150,35580,105821.0,10425682.0
2017-10-20,10150,10250,10100,10200,35771,106342.0,10425682.0
2017-10-23,10200,10250,10150,10150,20841,105821.0,10425682.0
2017-10-24,10150,10450,10150,10450,54647,108948.0,10425682.0
2017-10-25,10450,10550,10350,10450,41425,108948.0,10425682.0
2017-10-26,10400,10450,10250,10350,33175,107906.0,10425682.0
2017-10-27,10350,10500,10300,10500,43251,109470.0,10425682.0
2017-10-30,10450,10500,10300,10350,30294,107906.0,10425682.0
2017-10-31,10350,10450,10300,10450,22667,108948.0,10425682.0
2017-11-01,10450,10550,10400,10400,37782,108427.0,10425682.0
2017-11-02,10500,10500,10300,10350,40315,107906.0,10425682.0
2017-11-03,10400,10400,10200,10300,46533,107385.0,10425682.0
2017-11-06,10350,10400,10200,10400,42176,108427.0,10425682.0
2017-11-07,10350,10500,10300,10450,33056,108948.0,10425682.0
2017-11-08,10400,10750,10400,10550,75770,109991.0,10425682.0
2017-11-09,10600,10650,10500,10650,32007,111034.0,10425682.0
2017-11-10,10700,10700,10450,10500,38713,109470.0,10425682.0
2017-11-13,10500,10800,10500,10800,47050,112597.0,10425682.0
2017-11-14,10900,10900,10600,10650,31316,111034.0,10425682.0
2017-11-15,10650,10850,10450,10600,83637,110512.0,10425682.0
2017-11-16,10650,10650,10350,10600,41245,110512.0,10425682.0
2017-11-17,10650,10650,10450,10550,61711,109991.0,10425682.0
2017-11-20,10500,10600,10450,10600,41823,110512.0,10425682.0
2017-11-21,10600,10650,10350,10400,62412,108427.0,10425682.0
2017-11-22,10400,10550,10350,10500,83856,109470.0,10425682.0
2017-11-23,10550,11000,10550,10900,167850,113640.0,10425682.0
2017-11-24,10950,10950,10750,10750,85174,112076.0,10425682.0
2017-11-27,10850,11350,10800,11250,185090,117289.0,10425682.0
2017-11-28,11250,11300,10900,10950,77591,114161.0,10425682.0
2017-11-29,11000,11150,10850,10950,63055,114161.0,10425682.0
2017-11-30,10950,11150,10700,10750,88239,112076.0,10425682.0
2017-12-01,10850,11150,10800,11050,83679,115204.0,10425682.0
2017-12-04,11050,11400,11050,11400,130952,118853.0,10425682.0
2017-12-05,11550,11550,11200,11250,87786,117289.0,10425682.0
2017-12-06,11200,11400,10850,11050,86171,115204.0,10425682.0
2017-12-07,11200,11200,10800,10950,54173,114161.0,10425682.0
2017-12-08,11050,11050,10650,10700,50827,111555.0,10425682.0
2017-12-11,10700,10800,10600,10650,49881,111034.0,10425682.0
2017-12-12,10800,10850,10550,10550,51103,109991.0,10425682.0
2017-12-13,10600,10700,10450,10550,73235,109991.0,10425682.0
2017-12-14,10650,10750,10500,10650,32927,111034.0,10425682.0
2017-12-15,10700,10750,10500,10500,45200,109470.0,10425682.0
2017-12-18,10550,10700,10450,10450,136890,108948.0,10425682.0
2017-12-19,10450,10550,10200,10400,59454,108427.0,10425682.0
2017-12-20,10400,10450,10200,10200,39834,106342.0,10425682.0
2017-12-21,10150,10350,9930,9940,84325,103631.0,10425682.0
2017-12-22,9940,10200,9940,10200,40141,106342.0,10425682.0
2017-12-26,10150,10300,10100,10200,41110,106342.0,10425682.0
2017-12-27,10300,10350,10100,10300,28567,107385.0,10425682.0
2017-12-28,10300,10350,10150,10250,56245,106863.0,10425682.0
2018-01-02,10200,10350,10150,10200,57112,106342.0,10425682.0
2018-01-03,10300,10500,10250,10500,103030,109470.0,10425682.0
2018-01-04,10500,10500,10300,10300,99669,107385.0,10425682.0
2018-01-05,10350,10500,10300,10400,83202,108427.0,10425682.0
2018-01-08,10600,11350,10550,10900,341359,113640.0,10425682.0
2018-01-09,11050,11200,10750,10900,162024,113640.0,10425682.0
2018-01-10,10900,11000,10500,10600,140661,110512.0,10425682.0
2018-01-11,11000,11200,10550,10700,351284,111555.0,10425682.0
2018-01-12,10750,10850,10400,10500,162201,109470.0,10425682.0
2018-01-15,10500,10550,10150,10250,151843,106863.0,10425682.0
2018-01-16,10250,10450,10150,10400,89420,108427.0,10425682.0
2018-01-17,10400,10600,10350,10600,91833,110512.0,10425682.0
2018-01-18,10700,10850,10650,10700,131020,111555.0,10425682.0
2018-01-19,10750,10800,10600,10700,132334,111555.0,10425682.0
2018-01-22,10800,10900,10700,10850,114269,113119.0,10425682.0
2018-01-23,10800,11000,10700,10700,139919,111555.0,10425682.0
2018-01-24,10700,11050,10650,11000,163799,114683.0,10425682.0
2018-01-25,11100,11150,10900,11050,105275,115204.0,10425682.0
2018-01-26,11200,11250,11050,11250,131022,117289.0,10425682.0
2018-01-29,11300,11400,11100,11250,144960,117289.0,10425682.0
2018-01-30,11150,11250,10900,11000,97243,114683.0,10425682.0
2018-01-31,11400,11950,11200,11200,748497,116768.0,10425682.0
2018-02-01,11350,11400,11050,11200,145226,116768.0,10425682.0
2018-02-02,11150,11250,10850,10950,133809,114161.0,10425682.0
2018-02-05,10600,10750,10500,10550,155014,109991.0,10425682.0
2018-02-06,10100,10450,9960,10400,237524,108427.0,10425682.0
2018-02-07,10500,10600,10050,10100,174069,105299.0,10425682.0
2018-02-08,10100,10350,10100,10350,71300,107906.0,10425682.0
2018-02-09,10050,10200,10050,10100,66592,105299.0,10425682.0
2018-02-12,10250,10250,10100,10150,42570,105821.0,10425682.0
2018-02-13,10250,10300,10000,10050,98435,104778.0,10425682.0
2018-02-14,10050,10250,9960,10150,49766,105821.0,10425682.0
2018-02-19,10200,10250,10150,10250,48576,106863.0,10425682.0
2018-02-20,10250,10600,10200,10550,101555,109991.0,10425682.0
2018-02-21,10550,10600,10350,10500,55139,109470.0,10425682.0
2018-02-22,10450,10600,10400,10400,44418,108427.0,10425682.0
2018-02-23,10450,10550,10400,10450,34975,108948.0,10425682.0
2018-02-26,10500,10550,10300,10350,50840,107906.0,10425682.0
2018-02-27,10400,10750,10400,10600,144751,110512.0,10425682.0
2018-02-28,10600,10600,10350,10550,46076,109991.0,10425682.0
2018-03-02,10400,10450,10250,10300,39923,107385.0,10425682.0
2018-03-05,10300,10400,10100,10150,72949,105821.0,10425682.0
2018-03-06,10200,10300,10050,10150,54707,105821.0,10425682.0
2018-03-07,10150,10300,10100,10100,79617,105299.0,10425682.0
2018-03-08,10200,10250,10000,10100,89000,105299.0,10425682.0
2018-03-09,10100,10250,10100,10250,97495,106863.0,10425682.0
2018-03-12,10350,10550,10250,10400,119647,108427.0,10425682.0
2018-03-13,10400,10500,10350,10450,29593,108948.0,10425682.0
2018-03-14,10400,11000,10350,11000,216127,114683.0,10425682.0
2018-03-15,10900,11450,10850,11300,522548,117810.0,10425682.0
2018-03-16,11400,11450,11100,11250,186438,117289.0,10425682.0
2018-03-19,11250,11700,11050,11650,256623,121459.0,10425682.0
2018-03-20,11450,11800,11350,11650,199727,121459.0,10425682.0
2018-03-21,11550,11700,11450,11550,102433,120417.0,10425682.0
2018-03-22,11600,12550,11550,12100,684027,126151.0,10425682.0
2018-03-23,11800,12000,11300,11300,204260,117810.0,10425682.0
2018-03-26,11300,12400,11250,12250,327843,127715.0,10425682.0
2018-03-27,12250,12550,12050,12450,220114,129800.0,10425682.0
2018-03-28,12250,12250,11500,11850,431903,123544.0,10425682.0
2018-03-29,12100,12450,11800,12100,319971,126151.0,10425682.0
2018-03-30,12050,12300,11950,12050,119639,125629.0,10425682.0
2018-04-02,12000,12200,11500,11650,113906,121459.0,10425682.0
2018-04-03,11600,11850,11450,11750,91121,122502.0,10425682.0
2018-04-04,11700,11800,11300,11450,100571,119374.0,10425682.0
2018-04-05,11700,11800,11250,11300,101380,117810.0,10425682.0
2018-04-06,11350,11750,11150,11450,87585,119374.0,10425682.0
2018-04-09,11400,11550,11200,11250,66379,117289.0,10425682.0
2018-04-10,11250,11350,10800,11050,143671,115204.0,10425682.0
2018-04-11,11100,11500,11100,11400,100838,118853.0,10425682.0
2018-04-12,11500,11500,11250,11350,68239,118331.0,10425682.0
2018-04-13,11400,11550,11150,11500,85792,119895.0,10425682.0
2018-04-16,11500,11600,11250,11350,81701,118331.0,10425682.0
2018-04-17,11350,11600,11250,11600,107132,120938.0,10425682.0
2018-04-18,11800,11950,11600,11950,226012,124587.0,10425682.0
2018-04-19,11850,12200,11350,11550,190053,120417.0,10425682.0
2018-04-20,11400,11500,11150,11200,147963,116768.0,10425682.0
2018-04-23,11200,11250,10700,10800,270702,112597.0,10425682.0
2018-04-24,10800,10800,10500,10600,166349,110512.0,10425682.0
2018-04-25,10500,10600,10300,10350,233760,107906.0,10425682.0
