마크로젠(038290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-11-13,10800,10966,10566,10767,123956,72352.0,4480000.0
2001-11-14,11066,11200,10933,11067,199020,74368.0,4480000.0
2001-11-15,11066,11366,10866,11267,353316,75712.0,4480000.0
2001-11-16,11600,11666,11033,11200,290391,75264.0,4480000.0
2001-11-19,11100,11233,11033,11133,163526,74816.0,4480000.0
2001-11-20,11333,11500,10666,10867,196093,73024.0,4480000.0
2001-11-21,10666,10866,10600,10700,126166,71904.0,4480000.0
2001-11-22,11000,11200,10666,10667,230234,71680.0,4480000.0
2001-11-23,10600,10833,10600,10733,153035,72128.0,4480000.0
2001-11-26,10866,11066,10666,10800,260686,72576.0,4480000.0
2001-11-27,11066,11400,10900,10900,354449,73248.0,4480000.0
2001-11-28,10800,10900,10066,10067,186567,67648.0,4480000.0
2001-11-29,9866,10133,9699,10033,109069,67424.0,4480000.0
2001-11-30,10166,10266,10033,10033,94617,67424.0,4480000.0
2001-12-03,9933,10333,9933,10167,83789,68320.0,4480000.0
2001-12-04,10000,10666,10000,10233,212193,68768.0,4480000.0
2001-12-05,10333,10466,10166,10367,113106,69664.0,4480000.0
2001-12-06,10666,10666,10200,10233,129093,68768.0,4480000.0
2001-12-07,10400,10600,10266,10433,114004,70112.0,4480000.0
2001-12-10,10433,11000,10366,11000,290612,73920.0,4480000.0
2001-12-11,11000,11333,10800,11333,309249,76160.0,4480000.0
2001-12-12,11466,11500,10933,11200,250594,75264.0,4480000.0
2001-12-13,11333,11400,10933,10933,227132,73472.0,4480000.0
2001-12-14,11333,11900,11033,11100,741135,74592.0,4480000.0
2001-12-17,11333,11500,10366,10467,257879,70336.0,4480000.0
2001-12-18,11000,11133,10033,10133,299168,68096.0,4480000.0
2001-12-19,9900,10266,9666,9733,162169,65408.0,4480000.0
2001-12-20,9566,9900,9466,9767,118925,65632.0,4480000.0
2001-12-21,9266,9533,9266,9300,108410,62496.0,4480000.0
2001-12-24,9333,9466,9066,9100,67745,61152.0,4480000.0
2001-12-26,9200,9233,9000,9067,58381,60928.0,4480000.0
2001-12-27,9166,9833,9133,9733,81724,65408.0,4480000.0
2001-12-28,9933,10033,9666,10000,95069,67200.0,4480000.0
2002-01-02,10333,10333,10000,10267,55722,68992.0,4480000.0
2002-01-03,10333,10333,9966,10033,83493,67424.0,4480000.0
2002-01-04,10333,10566,10233,10400,152452,69888.0,4480000.0
2002-01-07,10666,10666,10000,10233,97428,68768.0,4480000.0
2002-01-08,10233,10433,9933,10000,95463,67200.0,4480000.0
2002-01-09,9866,10133,9800,9900,104368,66528.0,4480000.0
2002-01-10,9866,10100,9766,10000,90399,67200.0,4480000.0
2002-01-11,10000,10233,9866,9867,98969,66304.0,4480000.0
2002-01-14,9733,10133,9733,9900,70521,66528.0,4480000.0
2002-01-15,9700,9900,9600,9600,67814,64512.0,4480000.0
2002-01-16,9600,10000,9500,9533,156125,64064.0,4480000.0
2002-01-17,9466,9466,9200,9367,70010,62944.0,4480000.0
2002-01-18,9333,9433,9299,9333,40242,62720.0,4480000.0
2002-01-21,9233,9300,9000,9200,42741,61824.0,4480000.0
2002-01-22,9266,9466,9233,9233,44686,62048.0,4480000.0
2002-01-23,9333,9466,9200,9467,50811,63616.0,4480000.0
2002-01-24,9666,9733,9233,9333,78157,62720.0,4480000.0
2002-01-25,9400,10100,9300,9867,205348,66304.0,4480000.0
2002-01-28,10066,11000,9800,11000,410808,73920.0,4480000.0
2002-01-29,11000,11000,10200,10200,219602,68544.0,4480000.0
2002-01-30,9733,9866,9466,9600,128157,64512.0,4480000.0
2002-01-31,9666,9900,9500,9667,80219,64960.0,4480000.0
2002-02-01,9533,9766,9466,9467,70174,63616.0,4480000.0
2002-02-04,9266,9733,9266,9433,61041,63392.0,4480000.0
2002-02-05,9333,9600,9300,9467,41289,63616.0,4480000.0
2002-02-06,9566,9666,9333,9400,39958,63168.0,4480000.0
2002-02-07,9466,9500,9100,9200,50755,61824.0,4480000.0
2002-02-08,9066,9366,9066,9367,31653,62944.0,4480000.0
2002-02-14,10000,10200,9633,9667,81397,64960.0,4480000.0
2002-02-15,9600,9633,9333,9500,61572,63840.0,4480000.0
2002-02-18,9333,9433,9199,9333,81772,62720.0,4480000.0
2002-02-19,9266,9400,9166,9167,57565,61600.0,4480000.0
2002-02-20,9066,9266,9033,9167,58060,61600.0,4480000.0
2002-02-21,9366,9399,9099,9233,85605,62048.0,4480000.0
2002-02-22,9133,9533,9033,9400,93287,63168.0,4480000.0
2002-02-25,9333,9466,9166,9233,54658,62048.0,4480000.0
2002-02-26,9299,9366,9199,9233,49228,62048.0,4480000.0
2002-02-27,9299,9666,9233,9633,155198,64736.0,4480000.0
2002-02-28,9466,9733,9433,9733,90660,65408.0,4480000.0
2002-03-04,9866,10433,9666,10133,374382,68096.0,4480000.0
2002-03-05,10333,10533,9900,9900,229762,66528.0,4480000.0
2002-03-06,10033,11033,10033,10667,650660,71680.0,4480000.0
2002-03-07,10900,11266,10200,10200,392887,68544.0,4480000.0
2002-03-08,10200,10433,9700,9867,179812,66304.0,4480000.0
2002-03-11,10066,10800,10000,10600,268690,71232.0,4480000.0
2002-03-12,10666,11066,10400,10733,228313,72128.0,4480000.0
2002-03-13,10666,10666,10333,10433,130010,70112.0,4480000.0
2002-03-14,10366,10666,10333,10433,113855,70112.0,4480000.0
2002-03-15,10433,11333,10333,11100,313793,74592.0,4480000.0
2002-03-18,11266,11700,11000,11133,339760,74816.0,4480000.0
2002-03-19,11400,11466,11066,11267,168427,75712.0,4480000.0
2002-03-20,11400,11466,10600,10667,245305,71680.0,4480000.0
2002-03-21,10400,10633,10333,10467,120945,70336.0,4480000.0
2002-03-22,10666,10966,10466,10567,141302,71008.0,4480000.0
2002-03-25,10600,10866,10400,10400,143529,69888.0,4480000.0
2002-03-26,10400,10900,10300,10533,174423,70784.0,4480000.0
2002-03-27,10666,10900,10466,10467,146290,70336.0,4480000.0
2002-03-28,10466,10633,10033,10167,143353,68320.0,4480000.0
2002-03-29,10066,10300,9833,9933,91660,66752.0,4480000.0
2002-04-01,9833,9966,9199,9233,101140,62048.0,4480000.0
2002-04-02,9333,9666,9333,9600,97777,64512.0,4480000.0
2002-04-03,9600,10000,9433,9600,162055,64512.0,4480000.0
2002-04-04,9699,9800,9066,9500,95812,63840.0,4480000.0
2002-04-08,9366,9600,9299,9333,82257,62720.0,4480000.0
2002-04-09,9600,9666,9366,9467,107840,63616.0,4480000.0
2002-04-10,9233,9466,9099,9133,91351,61376.0,4480000.0
2002-04-11,9333,9533,9200,9300,59318,62496.0,4480000.0
2002-04-12,9166,9333,9133,9267,52812,62272.0,4480000.0
2002-04-15,9333,9633,9266,9400,64015,63168.0,4480000.0
2002-04-16,9333,9533,9300,9500,49839,63840.0,4480000.0
2002-04-17,9600,9666,9400,9400,69717,63168.0,4480000.0
2002-04-18,9433,9633,9400,9400,94158,63168.0,4480000.0
2002-04-19,9466,10033,9400,9767,192553,65632.0,4480000.0
2002-04-22,9766,9766,9099,9233,103367,62048.0,4480000.0
2002-04-23,9200,9400,9100,9200,70315,61824.0,4480000.0
2002-04-24,9100,9300,9100,9200,63058,61824.0,4480000.0
2002-04-25,9133,9133,8133,8167,131486,54880.0,4480000.0
2002-04-26,8066,8299,7766,8233,49104,55328.0,4480000.0
2002-04-29,8000,8233,7800,7900,53458,53088.0,4480000.0
2002-04-30,7666,8833,7666,8833,137206,59360.0,4480000.0
2002-05-02,9166,9266,8666,8700,169493,58464.0,4480000.0
2002-05-03,8666,8666,8299,8433,58546,56672.0,4480000.0
2002-05-06,8266,8600,8033,8267,66449,55552.0,4480000.0
2002-05-07,7933,8166,7933,8133,58572,54656.0,4480000.0
2002-05-08,8266,8366,8166,8167,49569,54880.0,4480000.0
2002-05-09,8566,8600,8200,8267,85957,55552.0,4480000.0
2002-05-10,8366,8366,8100,8100,30799,54432.0,4480000.0
2002-05-13,8133,8266,8100,8133,34344,54656.0,4480000.0
2002-05-14,8200,8333,8100,8167,38426,54880.0,4480000.0
2002-05-15,8266,8300,8033,8033,72728,53984.0,4480000.0
2002-05-16,8066,8100,7900,7933,77590,53312.0,4480000.0
2002-05-17,7900,8400,7900,8267,112297,55552.0,4480000.0
2002-05-20,8266,8266,8066,8100,67255,54432.0,4480000.0
2002-05-21,8233,8466,8100,8100,171716,54432.0,4480000.0
2002-05-22,8000,8166,7900,8000,75591,53760.0,4480000.0
2002-05-23,8066,8200,7766,7800,86629,52416.0,4480000.0
2002-05-24,8000,8066,7766,7800,68003,52416.0,4480000.0
2002-05-27,7833,7933,7633,7633,63171,51296.0,4480000.0
2002-05-28,7466,7700,7466,7500,47922,50400.0,4480000.0
2002-05-29,7666,7700,7400,7467,37558,50176.0,4480000.0
2002-05-30,7366,7500,7266,7300,42729,49056.0,4480000.0
2002-05-31,7200,7466,7133,7133,40222,47936.0,4480000.0
2002-06-03,6966,7233,6600,6767,72974,45472.0,4480000.0
2002-06-04,6666,6800,6620,6767,37565,45472.0,4480000.0
2002-06-05,6700,7566,6700,7567,236168,50848.0,4480000.0
2002-06-07,7166,7566,7000,7367,91780,49504.0,4480000.0
2002-06-10,7266,7433,7233,7333,37428,49280.0,4480000.0
2002-06-11,6466,6866,6466,6767,329692,45472.0,4480000.0
2002-06-12,6533,6766,6500,6733,53669,45248.0,4480000.0
2002-06-14,6733,7333,6600,6967,193623,46816.0,4480000.0
2002-06-17,7100,7300,6666,6800,90721,45696.0,4480000.0
2002-06-18,7466,7466,6966,7033,166648,47264.0,4480000.0
2002-06-19,7166,7233,6613,6667,90121,44800.0,4480000.0
2002-06-20,6600,6733,6466,6607,41395,44397.0,4480000.0
2002-06-21,6480,6653,6480,6567,40664,44128.0,4480000.0
2002-06-24,6466,6533,6233,6233,47110,41888.0,4480000.0
2002-06-25,6306,6373,6066,6067,37469,40768.0,4480000.0
2002-06-26,5700,5800,5380,5407,56523,36333.0,4480000.0
2002-06-27,5333,5600,5333,5400,64403,36288.0,4480000.0
2002-06-28,5533,5753,5533,5733,68838,38528.0,4480000.0
2002-07-02,5566,5640,5333,5573,60877,37453.0,4480000.0
2002-07-03,5433,5733,5433,5667,64279,38080.0,4480000.0
2002-07-04,5733,6046,5633,5920,103013,39782.0,4480000.0
2002-07-05,5920,6133,5920,6007,83074,40365.0,4480000.0
2002-07-08,6326,6326,5873,5893,60863,39603.0,4480000.0
2002-07-09,5866,6086,5820,6033,67608,40544.0,4480000.0
2002-07-10,6033,6166,5933,6027,59247,40499.0,4480000.0
2002-07-11,6006,6026,5833,5907,53434,39693.0,4480000.0
2002-07-12,6033,6200,5980,6067,75837,40768.0,4480000.0
2002-07-15,6133,6320,6033,6133,83882,41216.0,4480000.0
2002-07-16,6173,6226,5733,5800,80867,38976.0,4480000.0
2002-07-18,5933,5966,5800,5800,47699,38976.0,4480000.0
2002-07-19,5800,5833,5493,5533,52128,37184.0,4480000.0
2002-07-22,5313,5326,5133,5200,60465,34944.0,4480000.0
2002-07-23,5200,5413,5080,5333,52685,35840.0,4480000.0
2002-07-24,5206,5266,5086,5113,34474,34362.0,4480000.0
2002-07-25,5726,5726,5726,5727,58714,38483.0,4480000.0
2002-07-26,6413,6413,6413,6413,50617,43098.0,4480000.0
2002-07-29,7166,7166,7166,7167,19662,48160.0,4480000.0
2002-07-30,8000,8000,8000,8000,448868,53760.0,4480000.0
2002-07-31,8000,8900,7533,8300,2586399,55776.0,4480000.0
2002-08-01,8533,9233,8133,8433,1782294,56672.0,4480000.0
2002-08-02,8233,8333,7433,7433,792164,49952.0,4480000.0
2002-08-05,7066,7333,6566,6567,733184,44128.0,4480000.0
2002-08-06,6466,7266,6466,7100,1446044,47712.0,4480000.0
2002-08-07,7100,7333,6533,6600,1275705,44352.0,4480000.0
2002-08-08,6666,6833,6520,6600,264449,44352.0,4480000.0
2002-08-09,6733,6966,6633,6700,519981,45024.0,4480000.0
2002-08-12,6733,7500,6733,7367,1308603,49504.0,4480000.0
2002-08-13,8233,8233,8233,8233,102573,55328.0,4480000.0
2002-08-14,8433,8933,7533,7600,2029973,51072.0,4480000.0
2002-08-16,7633,8166,7333,8133,1193691,54656.0,4480000.0
2002-08-19,8333,8666,7633,7667,1268892,51520.0,4480000.0
2002-08-20,7733,8000,7533,7533,515847,50624.0,4480000.0
2002-08-21,7433,7700,7300,7333,313979,49280.0,4480000.0
2002-08-22,7433,7800,7400,7400,436824,49728.0,4480000.0
2002-08-23,7466,7700,7033,7033,310493,47264.0,4480000.0
2002-08-26,6966,7166,6833,6867,154690,46144.0,4480000.0
2002-08-27,6766,7133,6766,7133,218197,47936.0,4480000.0
2002-08-28,7133,7300,6766,6767,233057,45472.0,4480000.0
2002-08-29,6833,6833,6573,6733,169153,45248.0,4480000.0
2002-08-30,6866,6866,6633,6667,113084,44800.0,4480000.0
2002-09-02,6666,6933,6586,6867,128932,46144.0,4480000.0
2002-09-03,6866,7100,6766,6933,271178,46592.0,4480000.0
2002-09-04,6733,6800,6606,6667,135768,44800.0,4480000.0
2002-09-05,6766,7200,6766,7000,337313,47040.0,4480000.0
2002-09-06,6800,6900,6646,6653,177854,44710.0,4480000.0
2002-09-09,6666,6833,5940,5973,158161,40141.0,4480000.0
2002-09-10,5980,6153,5933,5973,125412,40141.0,4480000.0
2002-09-11,5920,6193,5920,6067,113453,40768.0,4480000.0
2002-09-12,5866,6080,5866,6013,84077,40410.0,4480000.0
2002-09-13,5886,6066,5886,5980,85097,40186.0,4480000.0
2002-09-16,6333,6333,6013,6020,90078,40454.0,4480000.0
2002-09-17,6033,6120,6020,6060,83502,40723.0,4480000.0
2002-09-18,5986,6033,5906,5940,56718,39917.0,4480000.0
2002-09-19,5946,6020,5826,5833,47382,39200.0,4480000.0
2002-09-23,5366,5833,5366,5487,49170,36870.0,4480000.0
2002-09-24,5140,5366,5140,5267,57849,35392.0,4480000.0
2002-09-25,5626,5893,5526,5893,83000,39603.0,4480000.0
2002-09-26,5893,6253,5573,5600,486946,37632.0,4480000.0
2002-09-27,5666,5980,5646,5733,319039,38528.0,4480000.0
2002-09-30,5766,6126,5446,5467,523079,36736.0,4480000.0
2002-10-01,5200,5460,5200,5413,153701,36378.0,4480000.0
2002-10-02,5566,5566,5206,5207,161965,34989.0,4480000.0
2002-10-04,5113,5260,5113,5193,95656,34899.0,4480000.0
2002-10-07,5133,5253,5006,5067,84624,34048.0,4480000.0
2002-10-08,5033,5166,5033,5053,85644,33958.0,4480000.0
2002-10-09,5086,5653,5086,5333,630117,35840.0,4480000.0
2002-10-10,5453,5453,5013,5127,130642,34451.0,4480000.0
2002-10-11,5360,5360,5053,5087,126812,34182.0,4480000.0
2002-10-14,5146,5286,5146,5240,119645,35213.0,4480000.0
2002-10-15,5366,5866,5366,5480,582571,36826.0,4480000.0
2002-10-16,5646,5646,5280,5300,163556,35616.0,4480000.0
2002-10-17,5326,5473,5280,5413,137838,36378.0,4480000.0
2002-10-18,5566,5793,5513,5733,300760,38528.0,4480000.0
2002-10-21,5726,5766,5466,5467,141354,36736.0,4480000.0
2002-10-22,5553,5580,5353,5467,110198,36736.0,4480000.0
2002-10-23,5333,5466,5333,5440,123191,36557.0,4480000.0
2002-10-24,5493,5560,5360,5373,131625,36109.0,4480000.0
2002-10-25,5213,5353,5213,5293,95195,35571.0,4480000.0
2002-10-28,5306,5500,5306,5340,135140,35885.0,4480000.0
2002-10-29,5286,5420,5286,5340,99482,35885.0,4480000.0
2002-10-30,5413,5720,5366,5480,358966,36826.0,4480000.0
2002-10-31,5506,5653,5406,5420,155710,36422.0,4480000.0
2002-11-01,5386,5833,5373,5600,381819,37632.0,4480000.0
2002-11-04,5600,5660,5486,5653,158674,37990.0,4480000.0
2002-11-05,5760,5846,5546,5547,252168,37274.0,4480000.0
2002-11-06,5673,5720,5520,5527,162734,37139.0,4480000.0
2002-11-07,5473,5540,5420,5467,100950,36736.0,4480000.0
2002-11-08,5346,5400,5306,5333,94714,35840.0,4480000.0
2002-11-11,5240,5373,5240,5253,50919,35302.0,4480000.0
2002-11-12,5253,5340,5206,5207,58549,34989.0,4480000.0
2002-11-13,5213,5293,5166,5180,57617,34810.0,4480000.0
2002-11-14,5173,5220,5133,5133,61711,34496.0,4480000.0
2002-11-15,5160,5240,5160,5233,82294,35168.0,4480000.0
2002-11-18,5220,5333,5206,5227,62718,35123.0,4480000.0
2002-11-19,5213,5280,5146,5180,69743,34810.0,4480000.0
2002-11-20,5153,5300,5153,5267,97690,35392.0,4480000.0
2002-11-21,5466,5680,5366,5413,356756,36378.0,4480000.0
2002-11-22,5533,5533,5233,5233,119355,35168.0,4480000.0
2002-11-25,5220,5466,5200,5347,115061,35930.0,4480000.0
2002-11-26,5346,5986,5346,5987,484617,40230.0,4480000.0
2002-11-27,6066,6066,5813,5880,355096,39514.0,4480000.0
2002-11-28,5993,6066,5846,6047,313217,40634.0,4480000.0
2002-11-29,6133,6220,6026,6033,321953,40544.0,4480000.0
2002-12-02,6200,6733,6106,6560,499198,44083.0,4480000.0
2002-12-03,6600,6600,6280,6407,252387,43053.0,4480000.0
2002-12-04,6353,6373,6026,6267,227699,42112.0,4480000.0
2002-12-05,6433,6646,6226,6227,514410,41843.0,4480000.0
2002-12-06,6366,6366,6086,6113,166033,41082.0,4480000.0
2002-12-09,6080,6833,6080,6833,316446,45920.0,4480000.0
2002-12-10,7100,7400,6573,6733,787179,45248.0,4480000.0
2002-12-11,6833,6866,6433,6507,198989,43725.0,4480000.0
2002-12-12,6506,7266,6420,6833,500561,46795.0,4565400.0
2002-12-13,6666,7500,6666,7133,789536,48850.0,4565400.0
2002-12-16,7133,7433,6800,6900,272308,47252.0,4565400.0
2002-12-17,7000,7100,6800,6800,218010,46567.0,4565400.0
2002-12-18,6733,7600,6733,7333,1540229,50219.0,4565400.0
2002-12-20,7366,7400,6633,6667,305269,45654.0,4565400.0
2002-12-23,6733,6833,5866,5933,251454,40632.0,4565400.0
2002-12-24,5840,5960,5333,5593,157995,38304.0,4565400.0
2002-12-26,5466,5766,5400,5600,163119,38349.0,4565400.0
2002-12-27,5533,5920,5533,5687,189878,38943.0,4565400.0
2002-12-30,5533,6360,5293,5600,250830,38349.0,4565400.0
2003-01-02,5633,5973,5633,5933,134533,40632.0,4565400.0
2003-01-03,6100,6233,6000,6013,198726,41180.0,4565400.0
2003-01-06,6086,6180,5913,6147,123792,42093.0,4565400.0
2003-01-07,6333,6866,6333,6867,222505,47024.0,4565400.0
2003-01-08,7666,7666,6766,6833,1855699,46795.0,4565400.0
2003-01-09,6733,6766,6446,6620,272384,45334.0,4565400.0
2003-01-10,6766,7100,6333,6467,864487,44284.0,4565400.0
2003-01-13,6473,6766,6413,6767,204080,46339.0,4565400.0
2003-01-14,6866,7100,6766,6800,509631,46567.0,4565400.0
2003-01-15,6833,6866,6506,6600,170986,45197.0,4565400.0
2003-01-16,6540,6540,6426,6433,123556,44056.0,4565400.0
2003-01-17,6246,6493,5973,5987,136791,40997.0,4565400.0
2003-01-20,5833,6073,5833,5880,81478,40267.0,4565400.0
2003-01-21,5873,6066,5853,5933,100635,40632.0,4565400.0
2003-01-22,5933,6066,5806,5807,111713,39765.0,4565400.0
2003-01-23,5833,5933,5773,5867,81085,40176.0,4565400.0
2003-01-24,5893,5926,5413,5420,119807,37117.0,4565400.0
2003-01-27,5266,5420,5240,5287,66768,36204.0,4565400.0
2003-01-28,5200,5446,5200,5400,81372,36980.0,4565400.0
2003-01-29,5566,5593,5340,5347,68166,36615.0,4565400.0
2003-01-30,5373,5466,5373,5373,47893,36797.0,4565400.0
2003-02-03,5373,5633,5373,5600,78226,38349.0,4565400.0
2003-02-04,5666,5933,5633,5760,152218,39445.0,4565400.0
2003-02-05,5673,5706,5586,5693,69434,38989.0,4565400.0
2003-02-06,5680,5766,5466,5467,68753,37436.0,4565400.0
2003-02-07,5400,5760,5360,5740,217908,39308.0,4565400.0
2003-02-10,5753,5960,5700,5853,204504,40084.0,4565400.0
2003-02-11,5993,5993,5413,5620,146225,38486.0,4565400.0
2003-02-12,5626,5733,5500,5567,52320,38121.0,4565400.0
2003-02-13,5533,5666,5420,5447,60215,37299.0,4565400.0
2003-02-14,5433,5586,5400,5433,96130,37208.0,4565400.0
2003-02-17,5506,5620,5506,5620,86067,38486.0,4565400.0
2003-02-18,5666,5760,5533,5620,81968,38486.0,4565400.0
2003-02-19,5693,5840,5620,5667,104083,38806.0,4565400.0
2003-02-20,5666,5726,5533,5613,50800,38441.0,4565400.0
2003-02-21,5733,5733,5533,5533,49944,37893.0,4565400.0
2003-02-24,5533,5726,5533,5600,85992,38349.0,4565400.0
2003-02-25,5506,5533,5386,5407,76311,37025.0,4565400.0
2003-02-26,5466,5513,5400,5400,67565,36980.0,4565400.0
2003-02-27,5366,5473,5306,5400,66993,36980.0,4565400.0
2003-02-28,5420,5446,5320,5333,38217,36523.0,4565400.0
2003-03-03,5273,5360,5273,5360,40951,36706.0,4565400.0
2003-03-04,5320,5353,5186,5207,56676,35656.0,4565400.0
2003-03-05,5080,5133,4800,4933,68659,33784.0,4565400.0
2003-03-06,4866,4946,4666,4687,69937,32095.0,4565400.0
2003-03-07,4533,4626,4400,4400,82320,30132.0,4565400.0
2003-03-10,4266,4886,4266,4533,210778,31045.0,4565400.0
2003-03-11,4400,4586,4333,4340,63004,29721.0,4565400.0
2003-03-12,4346,4553,4346,4533,62370,31045.0,4565400.0
2003-03-13,4486,4540,4346,4420,64480,30269.0,4565400.0
2003-03-14,4600,4780,4500,4513,101362,30908.0,4565400.0
2003-03-17,4533,4533,4013,4013,55325,27484.0,4565400.0
2003-03-18,4240,4313,4160,4273,50048,29264.0,4565400.0
2003-03-19,4180,4466,4180,4333,76261,29675.0,4565400.0
2003-03-20,4400,4853,4400,4773,254339,32688.0,4565400.0
2003-03-21,4773,4880,4673,4807,132291,32917.0,4565400.0
2003-03-24,4900,4900,4726,4760,110640,32597.0,4565400.0
2003-03-25,4439,5326,4439,4787,292300,32780.0,4565400.0
2003-03-26,4833,5086,4786,4820,152292,33008.0,4565400.0
2003-03-27,4873,5026,4773,4900,133528,33556.0,4565400.0
2003-03-28,4946,5153,4940,5013,230485,34332.0,4565400.0
2003-03-31,5013,5013,4646,4667,104048,31958.0,4565400.0
2003-04-01,4480,4720,4480,4720,68864,32323.0,4565400.0
2003-04-02,4726,4893,4680,4853,80564,33236.0,4565400.0
2003-04-03,5106,5406,5000,5333,509651,36523.0,4565400.0
2003-04-04,5320,5433,5000,5100,243689,34925.0,4565400.0
2003-04-07,5300,5380,5240,5280,199598,36158.0,4565400.0
2003-04-08,5213,5526,5213,5333,256834,36523.0,4565400.0
2003-04-09,5333,5973,5306,5973,581537,40906.0,4565400.0
2003-04-10,6400,6446,5686,5693,692699,38989.0,4565400.0
2003-04-11,5673,5766,5566,5620,143050,38486.0,4565400.0
2003-04-14,5666,6133,5666,5853,269556,40084.0,4565400.0
