디티앤씨(187220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-25,11000,11350,10700,11200,47284,110365.0,9854054.0
2018-05-28,11150,14000,11050,13350,1718089,131552.0,9854054.0
2018-05-29,15000,15350,13500,13700,1504231,135001.0,9854054.0
2018-05-30,13600,13900,12700,13000,515363,128103.0,9854054.0
2018-05-31,13400,14400,13250,13300,575701,131059.0,9854054.0
2018-06-01,13100,13350,12550,12800,222822,126132.0,9854054.0
2018-06-04,13000,13050,12500,12700,96895,125146.0,9854054.0
2018-06-05,12900,12900,12400,12500,107148,123176.0,9854054.0
2018-06-07,12600,12850,12450,12750,103656,125639.0,9854054.0
2018-06-08,12800,12850,12000,12150,184071,119727.0,9854054.0
2018-06-11,12250,12550,12100,12300,88209,121205.0,9854054.0
2018-06-12,12350,12550,12100,12300,61162,121205.0,9854054.0
2018-06-14,12300,12300,11600,11650,109984,114800.0,9854054.0
2018-06-15,11800,12000,11600,11700,54254,115292.0,9854054.0
2018-06-18,11600,11850,11300,11450,65366,112829.0,9854054.0
2018-06-19,11350,11650,10600,10750,156393,105931.0,9854054.0
2018-06-20,10700,11100,10700,11000,42306,108395.0,9854054.0
2018-06-21,10900,11350,10850,11050,47021,108887.0,9854054.0
2018-06-22,10900,11200,10600,11100,66192,109380.0,9854054.0
2018-06-25,10800,11300,10800,11150,35446,109873.0,9854054.0
2018-06-26,10900,11250,10750,10950,55031,107902.0,9854054.0
2018-06-27,10850,11050,10750,10850,32301,106916.0,9854054.0
2018-06-28,10750,10950,10300,10400,67996,102482.0,9854054.0
2018-06-29,10350,10500,9350,9750,276072,96077.0,9854054.0
2018-07-02,9660,9900,9200,9200,124377,90657.0,9854054.0
2018-07-03,9220,9680,9220,9680,65557,95387.0,9854054.0
2018-07-04,9510,10450,9510,9870,63047,97260.0,9854054.0
2018-07-05,9900,9900,9410,9690,29635,95486.0,9854054.0
2018-07-06,9710,9910,9520,9910,22632,97654.0,9854054.0
2018-07-09,10000,10000,9720,9840,22736,96964.0,9854054.0
2018-07-10,9730,9980,9730,9900,12100,97555.0,9854054.0
2018-07-11,9900,10250,9740,10000,31594,98541.0,9854054.0
2018-07-12,9960,10150,9910,10050,14437,99033.0,9854054.0
2018-07-13,10050,10300,9940,9940,26547,97949.0,9854054.0
2018-07-16,10100,10100,9710,9900,18671,97555.0,9854054.0
2018-07-17,9830,9990,9730,9890,17068,97457.0,9854054.0
2018-07-18,9890,9920,9690,9690,22227,95486.0,9854054.0
2018-07-19,9600,9790,9260,9290,49150,91544.0,9854054.0
2018-07-20,9290,9530,9210,9210,36267,90756.0,9854054.0
2018-07-23,9100,9190,8980,9060,31366,89278.0,9854054.0
2018-07-24,9060,9280,9020,9280,23445,91446.0,9854054.0
2018-07-25,9500,9500,9000,9330,16367,91938.0,9854054.0
2018-07-26,9170,9600,9170,9450,21348,93121.0,9854054.0
2018-07-27,9350,9470,9350,9470,16645,93318.0,9854054.0
2018-07-30,9500,9960,9500,9720,18778,95781.0,9854054.0
2018-07-31,9610,9900,9410,9480,21137,93416.0,9854054.0
2018-08-01,9480,9610,9400,9590,9880,94500.0,9854054.0
2018-08-02,9580,9690,9410,9620,20949,94796.0,9854054.0
2018-08-03,9610,9680,9460,9600,14136,94599.0,9854054.0
2018-08-06,9510,9800,9510,9700,19783,95584.0,9854054.0
2018-08-07,9670,9910,9620,9720,9821,95781.0,9854054.0
2018-08-08,9760,9850,9680,9850,18788,97062.0,9854054.0
2018-08-09,9750,9850,9620,9840,12742,96964.0,9854054.0
2018-08-10,9840,9840,9660,9730,14163,95880.0,9854054.0
2018-08-13,9750,9890,9270,9500,39095,93614.0,9854054.0
2018-08-14,9340,9750,9230,9500,17205,93614.0,9854054.0
2018-08-16,9500,9510,9200,9420,16349,92825.0,9854054.0
2018-08-17,9400,9450,9300,9440,22166,93022.0,9854054.0
2018-08-20,9500,10650,9440,9900,439407,97555.0,9854054.0
2018-08-21,10000,10000,9780,9830,91297,96865.0,9854054.0
2018-08-22,9950,10150,9790,10000,73727,98541.0,9854054.0
2018-08-23,9990,10500,9980,10250,121117,101004.0,9854054.0
2018-08-24,10350,10350,9980,10200,47949,100511.0,9854054.0
2018-08-27,10000,10450,10000,10250,28697,101004.0,9854054.0
2018-08-28,10350,10950,10250,10750,100734,105931.0,9854054.0
2018-08-29,10950,11450,10850,11000,140792,108395.0,9854054.0
2018-08-30,11050,11350,10850,11250,51543,110858.0,9854054.0
2018-08-31,11250,11500,11000,11250,84053,110858.0,9854054.0
2018-09-03,11100,11350,10950,11350,26162,111844.0,9854054.0
2018-09-04,11250,11400,11100,11150,28973,109873.0,9854054.0
2018-09-05,11050,11100,10700,10700,37604,105438.0,9854054.0
2018-09-06,10700,11000,10600,10800,15720,106424.0,9854054.0
2018-09-07,10700,10900,10400,10800,45038,106424.0,9854054.0
2018-09-10,10800,11000,10650,10800,21406,106424.0,9854054.0
2018-09-11,10850,11350,10800,11300,54264,111351.0,9854054.0
2018-09-12,11300,11400,11150,11400,32414,112336.0,9854054.0
2018-09-13,11400,11400,11050,11200,30946,110365.0,9854054.0
2018-09-14,11700,11750,11250,11550,72620,113814.0,9854054.0
2018-09-17,11550,11600,11250,11350,34596,111844.0,9854054.0
2018-09-18,11150,11350,11100,11200,22678,110365.0,9854054.0
2018-09-19,11100,11350,10800,10950,25793,107902.0,9854054.0
2018-09-20,10950,11050,10650,10750,29707,105931.0,9854054.0
2018-09-21,11300,11500,11000,11200,71767,110365.0,9854054.0
2018-09-27,11200,11400,11100,11250,30794,110858.0,9854054.0
2018-09-28,11150,11300,11150,11250,34402,110858.0,9854054.0
2018-10-01,11300,12250,11300,11750,147949,115785.0,9854054.0
2018-10-02,11800,11950,11450,11550,76969,113814.0,9854054.0
2018-10-04,11550,11700,10800,10950,72965,107902.0,9854054.0
2018-10-05,10900,10900,10200,10550,80596,103960.0,9854054.0
2018-10-08,10300,10650,10300,10500,21188,103468.0,9854054.0
2018-10-10,10500,10700,9910,9910,47861,97654.0,9854054.0
2018-10-11,9350,9680,9000,9110,80138,89770.0,9854054.0
2018-10-12,8750,9680,8750,9590,43414,94500.0,9854054.0
2018-10-15,9420,9580,9420,9490,13153,93515.0,9854054.0
2018-10-16,9340,9700,9340,9690,10702,95486.0,9854054.0
2018-10-17,9660,9800,9660,9790,19342,96471.0,9854054.0
2018-10-18,9820,9870,9670,9860,8368,97161.0,9854054.0
2018-10-19,9810,10300,9650,10100,29290,99526.0,9854054.0
2018-10-22,10100,10100,9600,9940,20698,97949.0,9854054.0
2018-10-23,9940,9940,9610,9820,18037,96767.0,9854054.0
2018-10-24,9760,9890,9480,9550,33158,94106.0,9854054.0
2018-10-25,9100,9300,8880,9190,53610,90559.0,9854054.0
2018-10-26,9210,9300,8680,8730,47283,86026.0,9854054.0
2018-10-29,8500,8800,7670,7670,88068,75581.0,9854054.0
2018-10-30,7210,8000,7210,7830,72037,77157.0,9854054.0
2018-10-31,7850,8380,7850,8150,29028,80311.0,9854054.0
2018-11-01,8260,8490,8170,8300,26105,81789.0,9854054.0
2018-11-02,8460,8680,8350,8550,22389,84252.0,9854054.0
2018-11-05,8550,8570,8400,8470,9506,83464.0,9854054.0
2018-11-06,8560,8560,8350,8470,19434,83464.0,9854054.0
2018-11-07,8410,8640,8330,8410,14175,82873.0,9854054.0
2018-11-08,8590,8640,8360,8420,15429,82971.0,9854054.0
2018-11-09,8760,8760,8240,8340,15203,82183.0,9854054.0
2018-11-12,8410,8410,8160,8200,13705,80803.0,9854054.0
2018-11-13,8110,8390,7930,8310,21293,81887.0,9854054.0
2018-11-14,8180,8390,8180,8300,22203,81789.0,9854054.0
2018-11-15,8380,8380,8100,8330,21190,82084.0,9854054.0
2018-11-16,8330,8470,8230,8440,20106,83168.0,9854054.0
2018-11-19,8560,8770,8480,8640,12124,85139.0,9854054.0
2018-11-20,8640,8660,8450,8660,11786,85336.0,9854054.0
2018-11-21,8510,8710,8320,8680,16509,85533.0,9854054.0
2018-11-22,8690,8740,8370,8490,24178,83661.0,9854054.0
2018-11-23,8450,8490,8330,8380,11372,82577.0,9854054.0
2018-11-26,8300,8570,8270,8390,30631,82676.0,9854054.0
2018-11-27,8360,8550,8360,8500,15326,83759.0,9854054.0
2018-11-28,8600,8720,8390,8480,32430,83562.0,9854054.0
2018-11-29,8500,8620,8500,8570,13440,84449.0,9854054.0
2018-11-30,8510,8650,8370,8470,38650,83464.0,9854054.0
2018-12-03,8500,9000,8480,8850,51549,87208.0,9854054.0
2018-12-04,8900,8950,8500,8790,31703,86617.0,9854054.0
2018-12-05,8750,8800,8590,8800,18480,86716.0,9854054.0
2018-12-06,8840,8840,8420,8670,32526,85435.0,9854054.0
2018-12-07,8670,8790,8600,8740,26782,86124.0,9854054.0
2018-12-10,8650,9030,8500,8610,23410,84843.0,9854054.0
2018-12-11,8700,8760,8600,8650,14757,85238.0,9854054.0
2018-12-12,8840,9170,8670,9110,47869,89770.0,9854054.0
2018-12-13,9140,9370,9100,9320,26010,91840.0,9854054.0
2018-12-14,9350,9400,9120,9370,26418,92332.0,9854054.0
2018-12-17,9180,9360,8860,8870,18409,87405.0,9854054.0
2018-12-18,8740,8850,8520,8650,32685,85238.0,9854054.0
2018-12-19,8650,8780,8600,8730,9373,86026.0,9854054.0
2018-12-20,8720,8720,8550,8680,9224,85533.0,9854054.0
2018-12-21,8510,8670,8490,8550,11825,84252.0,9854054.0
2018-12-24,8600,8600,8380,8430,19049,83070.0,9854054.0
2018-12-26,8430,8430,8060,8120,30688,80015.0,9854054.0
2018-12-27,8150,8280,8070,8120,22588,80015.0,9854054.0
2018-12-28,8050,8280,8050,8210,11465,80902.0,9854054.0
2019-01-02,8260,8520,8260,8350,33056,82281.0,9854054.0
2019-01-03,8310,8350,8090,8100,21633,79818.0,9854054.0
2019-01-04,7960,8240,7960,8090,10832,79719.0,9854054.0
2019-01-07,8120,8300,8120,8220,35289,81000.0,9854054.0
2019-01-08,8220,8400,8110,8160,14030,80409.0,9854054.0
2019-01-09,8160,8450,8150,8430,30055,83070.0,9854054.0
2019-01-10,8430,8450,8240,8440,15765,83168.0,9854054.0
2019-01-11,8360,8920,8360,8870,47589,87405.0,9854054.0
2019-01-14,8870,8970,8650,8760,21491,86322.0,9854054.0
2019-01-15,8720,9070,8650,8840,36641,87110.0,9854054.0
2019-01-16,8990,9640,8820,9460,89983,93219.0,9854054.0
2019-01-17,9500,9610,9080,9150,43552,90165.0,9854054.0
2019-01-18,9020,9450,9020,9260,38037,91249.0,9854054.0
2019-01-21,9260,9300,9200,9260,13290,91249.0,9854054.0
2019-01-22,9200,9300,9020,9100,10676,89672.0,9854054.0
2019-01-23,9220,9520,9100,9430,23177,92924.0,9854054.0
2019-01-24,9480,9480,9350,9420,14942,92825.0,9854054.0
2019-01-25,9480,9480,9280,9450,23434,93121.0,9854054.0
2019-01-28,9500,10250,9420,9990,72638,98442.0,9854054.0
2019-01-29,9980,10850,9710,10700,186381,105438.0,9854054.0
2019-01-30,10650,11800,10550,10850,516634,106916.0,9854054.0
2019-01-31,11100,11500,10500,10500,358468,103468.0,9854054.0
2019-02-01,10500,10750,10250,10500,75408,103468.0,9854054.0
2019-02-07,10600,10700,10200,10500,61123,103468.0,9854054.0
2019-02-08,10500,10550,10200,10250,49088,101004.0,9854054.0
2019-02-11,10300,10750,10100,10350,71820,101989.0,9854054.0
2019-02-12,10350,10450,10100,10200,40127,100511.0,9854054.0
2019-02-13,10200,10700,10200,10500,64282,103468.0,9854054.0
2019-02-14,10500,10600,10300,10300,40162,101497.0,9854054.0
2019-02-15,10400,11050,10300,10850,251150,106916.0,9854054.0
2019-02-18,10700,11250,10400,10500,343275,103468.0,9854054.0
2019-02-19,10600,10600,10250,10250,67233,101004.0,9854054.0
2019-02-20,10250,10350,9980,10000,95818,98541.0,9854054.0
2019-02-21,10100,10150,9610,9790,66767,96471.0,9854054.0
2019-02-22,9790,10150,9680,9910,52305,97654.0,9854054.0
2019-02-25,9820,10100,9820,10000,32963,98541.0,9854054.0
2019-02-26,9970,10200,9760,9760,44343,96176.0,9854054.0
2019-02-27,9930,9930,9720,9750,24902,96077.0,9854054.0
2019-02-28,9710,9850,9330,9430,41546,92924.0,9854054.0
2019-03-04,9400,9790,9400,9480,61769,93416.0,9854054.0
2019-03-05,9350,9600,9330,9590,30845,94500.0,9854054.0
2019-03-06,9590,9660,9470,9600,11673,94599.0,9854054.0
2019-03-07,9570,9680,9340,9400,24476,92628.0,9854054.0
2019-03-08,9330,9410,9070,9180,25857,90460.0,9854054.0
2019-03-11,9090,9260,8950,9010,21327,88785.0,9854054.0
2019-03-12,8960,9240,8960,9220,9426,90854.0,9854054.0
2019-03-13,9160,9300,9050,9190,18618,90559.0,9854054.0
2019-03-14,9180,9360,9180,9350,14027,92135.0,9854054.0
2019-03-15,9310,9430,9240,9300,17819,91643.0,9854054.0
2019-03-18,9420,9750,9370,9680,43087,95387.0,9854054.0
2019-03-19,9750,9750,9610,9680,15219,95387.0,9854054.0
2019-03-20,9680,11600,9310,11000,2647167,108395.0,9854054.0
2019-03-21,10800,11100,10500,10900,775700,107409.0,9854054.0
2019-03-22,10900,11200,10650,11100,303716,109380.0,9854054.0
2019-03-25,10800,11050,10150,10300,300108,101497.0,9854054.0
2019-03-26,10300,10650,10150,10450,160347,102975.0,9854054.0
2019-03-27,10600,10650,9990,10000,229075,98541.0,9854054.0
2019-03-28,10000,10200,9940,9960,100384,98146.0,9854054.0
2019-03-29,9960,10250,9870,10000,82193,98541.0,9854054.0
2019-04-01,10050,10300,10050,10250,53988,101004.0,9854054.0
2019-04-02,10350,10350,10050,10200,77146,100511.0,9854054.0
2019-04-03,10200,10550,10200,10500,140551,103468.0,9854054.0
2019-04-04,10550,10900,10350,10650,216647,104946.0,9854054.0
2019-04-05,10800,11100,10500,10500,248153,103468.0,9854054.0
2019-04-08,10600,10800,10300,10450,107074,102975.0,9854054.0
2019-04-09,10550,10650,10200,10650,90737,104946.0,9854054.0
2019-04-10,10550,10900,10350,10900,93515,107409.0,9854054.0
2019-04-11,11050,11100,10650,10800,79436,106424.0,9854054.0
2019-04-12,10800,11000,10650,11000,151838,108395.0,9854054.0
2019-04-15,11100,11250,10900,11100,119395,109380.0,9854054.0
2019-04-16,11050,11150,10800,11000,99795,108395.0,9854054.0
2019-04-17,11050,12000,10850,11850,440993,116771.0,9854054.0
2019-04-18,11850,11900,11200,11200,135520,113438.0,10128417.0
2019-04-19,11200,11650,11200,11600,96707,117490.0,10128417.0
2019-04-22,11500,11700,11150,11250,82657,113945.0,10128417.0
2019-04-23,11150,11500,11000,11050,89086,111919.0,10128417.0
2019-04-24,11050,11300,10750,10950,74392,110906.0,10128417.0
2019-04-25,10850,11000,10750,11000,70133,111413.0,10128417.0
2019-04-26,11000,11150,10600,10900,57083,110400.0,10128417.0
2019-04-29,10900,11150,10900,11000,24968,111413.0,10128417.0
2019-04-30,11000,12400,11000,11600,1114786,117490.0,10128417.0
2019-05-02,11450,11550,11050,11100,330492,112425.0,10128417.0
2019-05-03,11050,11150,10900,10950,177516,110906.0,10128417.0
2019-05-07,10650,11000,10650,11000,64407,111413.0,10128417.0
2019-05-08,10800,11150,10750,11000,76579,111413.0,10128417.0
2019-05-09,10900,11050,10450,10650,129344,107868.0,10128417.0
2019-05-10,10650,11000,10500,10800,96867,109387.0,10128417.0
2019-05-13,10800,11250,10650,10800,92958,109387.0,10128417.0
2019-05-14,10600,11150,10500,11000,76431,111413.0,10128417.0
2019-05-15,11100,11400,10800,11200,178516,113438.0,10128417.0
2019-05-16,11250,11300,10650,10700,133732,108374.0,10128417.0
2019-05-17,10900,11150,10700,10700,87075,108374.0,10128417.0
2019-05-20,10700,10800,10450,10450,73374,105842.0,10128417.0
2019-05-21,10300,10550,10050,10100,69967,102297.0,10128417.0
2019-05-22,10100,10750,10100,10550,62683,106855.0,10128417.0
2019-05-23,10750,10750,10200,10350,42308,104829.0,10128417.0
2019-05-24,10200,10550,10100,10400,58956,105336.0,10128417.0
2019-05-27,10300,10450,10150,10150,30340,102803.0,10128417.0
2019-05-28,10100,10600,10100,10550,43735,106855.0,10128417.0
2019-05-29,10600,10900,10300,10850,52096,109893.0,10128417.0
2019-05-30,10900,10950,10600,10700,79488,108374.0,10128417.0
2019-05-31,10650,11450,10650,10950,227218,110906.0,10128417.0
2019-06-03,10900,11200,10750,10950,89190,110906.0,10128417.0
2019-06-04,11000,11050,10750,10800,51320,109387.0,10128417.0
2019-06-05,10900,11250,10800,11050,80334,111919.0,10128417.0
2019-06-07,11100,11100,10750,10950,105392,110906.0,10128417.0
2019-06-10,11150,12000,10950,11950,918507,121035.0,10128417.0
2019-06-11,12150,12250,11800,12000,424985,121541.0,10128417.0
2019-06-12,12050,12350,11800,12200,343271,123567.0,10128417.0
2019-06-13,12250,13050,11950,12850,742907,130150.0,10128417.0
2019-06-14,12800,13000,12600,12750,270521,129137.0,10128417.0
2019-06-17,12650,12750,12050,12250,384530,124073.0,10128417.0
2019-06-18,12200,12450,11850,11900,230118,120528.0,10128417.0
2019-06-19,12100,12250,11900,12050,140036,122047.0,10128417.0
2019-06-20,12000,12200,11750,11800,526594,129228.0,10951507.0
2019-06-21,11850,12050,11600,11750,177875,128680.0,10951507.0
2019-06-24,11800,11900,11150,11200,239612,122657.0,10951507.0
2019-06-25,11200,11350,11000,11150,102455,122109.0,10951507.0
2019-06-26,11000,11650,10900,11050,564279,121014.0,10951507.0
2019-06-27,11000,11100,10450,10550,253058,115538.0,10951507.0
2019-06-28,10600,10750,10400,10750,94094,117729.0,10951507.0
2019-07-01,10700,11050,10600,11000,83901,120467.0,10951507.0
2019-07-02,11050,11050,10700,10800,88778,118276.0,10951507.0
2019-07-03,10700,10900,10650,10650,54427,116634.0,10951507.0
2019-07-04,10650,10750,10100,10500,133546,114991.0,10951507.0
2019-07-05,10500,10800,10450,10650,66366,116634.0,10951507.0
2019-07-08,10600,10700,10050,10050,91541,110063.0,10951507.0
2019-07-09,10000,10300,9850,9850,77420,107872.0,10951507.0
2019-07-10,9850,10100,9840,9880,86879,108201.0,10951507.0
2019-07-11,9890,10100,9890,10100,27206,110610.0,10951507.0
2019-07-12,10100,10200,9970,10100,38286,110610.0,10951507.0
2019-07-15,10100,10200,9980,10000,31327,109515.0,10951507.0
2019-07-16,9980,10100,9950,10050,36910,110063.0,10951507.0
2019-07-17,9950,10450,9920,9990,107292,109406.0,10951507.0
2019-07-18,10100,10100,9950,9980,28096,109296.0,10951507.0
2019-07-19,10000,10200,9990,10050,36525,110063.0,10951507.0
2019-07-22,10100,10200,10000,10200,18702,111705.0,10951507.0
2019-07-23,10300,10650,10050,10100,72489,110610.0,10951507.0
2019-07-24,10150,10300,9860,9900,47314,108420.0,10951507.0
2019-07-25,9840,9980,9460,9590,99179,105025.0,10951507.0
2019-07-26,9530,9680,9260,9430,48771,103273.0,10951507.0
2019-07-29,9410,9410,8500,8750,85810,95826.0,10951507.0
2019-07-30,8620,8950,8620,8670,85905,94950.0,10951507.0
2019-07-31,8510,8900,8470,8860,57792,97030.0,10951507.0
2019-08-01,8690,9090,8690,8900,51354,97468.0,10951507.0
2019-08-02,8800,9000,8580,8850,44889,96921.0,10951507.0
2019-08-05,8850,8850,7800,7800,172336,85422.0,10951507.0
2019-08-06,7350,8170,7220,7500,111634,82136.0,10951507.0
2019-08-07,7400,7800,7400,7670,54017,83998.0,10951507.0
2019-08-08,7650,8040,7630,8030,49021,87941.0,10951507.0
2019-08-09,8090,8170,7950,8130,36964,89036.0,10951507.0
2019-08-12,8010,8250,7930,8150,29064,89255.0,10951507.0
2019-08-13,7980,8250,7960,8020,22329,87831.0,10951507.0
2019-08-14,8120,8240,8070,8090,35212,88598.0,10951507.0
2019-08-16,7900,8090,7680,7680,94521,84108.0,10951507.0
2019-08-19,7680,7760,7460,7550,70726,82684.0,10951507.0
2019-08-20,7590,8180,7550,8170,68088,89474.0,10951507.0
2019-08-21,8170,8720,8130,8500,87122,93088.0,10951507.0
2019-08-22,8610,8630,8220,8250,36643,90350.0,10951507.0
2019-08-23,8120,8280,8090,8280,33798,90678.0,10951507.0
2019-08-26,8190,8190,7660,7860,64136,86079.0,10951507.0
2019-08-27,7990,8090,7860,7940,24624,86955.0,10951507.0
2019-08-28,7900,8100,7880,8030,12858,87941.0,10951507.0
2019-08-29,8080,8080,7900,7990,16320,87503.0,10951507.0
2019-08-30,8030,8280,7980,8190,29703,89693.0,10951507.0
2019-09-02,8080,8390,8080,8250,24907,90350.0,10951507.0
2019-09-03,8260,8530,8260,8400,49018,91993.0,10951507.0
2019-09-04,8450,8640,8400,8630,52824,94512.0,10951507.0
2019-09-05,8700,8890,8500,8600,66771,94183.0,10951507.0
2019-09-06,8600,8730,8440,8530,28414,93416.0,10951507.0
2019-09-09,8530,8550,8290,8310,36138,91007.0,10951507.0
2019-09-10,8400,8440,8310,8380,17271,91774.0,10951507.0
2019-09-11,8310,8430,8290,8380,12672,91774.0,10951507.0
2019-09-16,8390,8420,8300,8370,24854,91664.0,10951507.0
2019-09-17,8420,8660,8340,8600,29419,94183.0,10951507.0
2019-09-18,8420,8650,8420,8520,24125,93307.0,10951507.0
2019-09-19,8930,8930,8510,8520,46138,93307.0,10951507.0
2019-09-20,8510,8730,8450,8650,41877,94731.0,10951507.0
2019-09-23,8650,8670,8540,8600,19305,94183.0,10951507.0
2019-09-24,8520,8690,8500,8600,23654,94183.0,10951507.0
2019-09-25,8600,8600,8220,8270,36232,90569.0,10951507.0
2019-09-26,8360,8740,8090,8200,103671,89802.0,10951507.0
2019-09-27,8300,8690,8250,8380,67085,91774.0,10951507.0
2019-09-30,8260,8340,7910,8000,49481,87612.0,10951507.0
2019-10-01,8010,8170,7920,8140,20483,89145.0,10951507.0
2019-10-02,8150,8270,8000,8090,26397,88598.0,10951507.0
2019-10-04,8010,8140,7940,8060,16216,88269.0,10951507.0
2019-10-07,8060,8100,7880,8010,22958,87722.0,10951507.0
