한글과컴퓨터(030520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-21,22800,23850,22500,23550,511621,543586.0,23082211.0
2015-08-24,23500,24250,22800,23150,411486,534353.0,23082211.0
2015-08-25,23600,24600,23000,24400,349200,563206.0,23082211.0
2015-08-26,24550,25100,23850,25100,355239,579363.0,23082211.0
2015-08-27,25450,25650,24650,25000,245451,577055.0,23082211.0
2015-08-28,25350,25650,24700,25300,208525,583980.0,23082211.0
2015-08-31,25500,26200,25150,25650,181361,592059.0,23082211.0
2015-09-01,25700,25900,24300,24850,154136,573593.0,23082211.0
2015-09-02,24350,24400,23500,24000,244852,553973.0,23082211.0
2015-09-03,24200,24450,23000,23350,271144,538970.0,23082211.0
2015-09-04,23650,23650,22500,22650,289150,522812.0,23082211.0
2015-09-07,22650,23300,22650,23000,162113,530891.0,23082211.0
2015-09-08,22850,23250,22150,22450,144081,518196.0,23082211.0
2015-09-09,22850,23500,22700,23200,171228,535507.0,23082211.0
2015-09-10,23000,23400,22550,23300,94737,537816.0,23082211.0
2015-09-11,23200,24300,23050,24200,210661,558590.0,23082211.0
2015-09-14,24300,24300,23650,23750,101659,548203.0,23082211.0
2015-09-15,23950,24500,23650,24350,150758,562052.0,23082211.0
2015-09-16,24550,24600,23650,24100,178264,556281.0,23082211.0
2015-09-17,24350,24350,22950,23400,253396,540124.0,23082211.0
2015-09-18,23500,23850,23100,23850,222202,550511.0,23082211.0
2015-09-21,23800,23900,23200,23500,110840,542432.0,23082211.0
2015-09-22,23300,23800,23000,23550,157833,543586.0,23082211.0
2015-09-23,23150,23450,22600,22650,136993,522812.0,23082211.0
2015-09-24,22900,23200,22500,22700,121703,523966.0,23082211.0
2015-09-25,22600,23200,22350,23200,121020,535507.0,23082211.0
2015-09-30,23100,23950,22450,23900,157559,551665.0,23082211.0
2015-10-01,23900,23950,23150,23750,142507,548203.0,23082211.0
2015-10-02,23750,23750,23150,23200,86913,535507.0,23082211.0
2015-10-05,23050,23350,22450,22450,165117,518196.0,23082211.0
2015-10-06,22450,23000,22300,22550,90456,520504.0,23082211.0
2015-10-07,22550,22800,21500,21550,223407,497422.0,23082211.0
2015-10-08,21600,21950,21600,21850,73367,504346.0,23082211.0
2015-10-12,21900,21950,21450,21600,114699,498576.0,23082211.0
2015-10-13,21600,21950,21350,21950,99130,506655.0,23082211.0
2015-10-14,21750,22500,21750,22250,86027,513579.0,23082211.0
2015-10-15,22150,22400,21750,22400,63129,517042.0,23082211.0
2015-10-16,22250,22350,21700,21700,90142,500884.0,23082211.0
2015-10-19,21950,22000,21450,21750,70945,502038.0,23082211.0
2015-10-20,21800,22150,21550,21900,56031,505500.0,23082211.0
2015-10-21,21900,22050,21600,21700,58046,500884.0,23082211.0
2015-10-22,21700,21850,20850,21150,135541,488189.0,23082211.0
2015-10-23,21300,21500,20950,21150,69296,488189.0,23082211.0
2015-10-26,21700,22050,21350,21900,94688,505500.0,23082211.0
2015-10-27,21850,22050,21600,21800,57730,503192.0,23082211.0
2015-10-28,22100,22800,22100,22150,179518,511271.0,23082211.0
2015-10-29,22350,22500,21400,21550,124576,497422.0,23082211.0
2015-10-30,21350,21650,20700,20850,122087,481264.0,23082211.0
2015-11-02,21000,21350,20700,21100,67402,487035.0,23082211.0
2015-11-03,21100,21700,21100,21350,62793,492805.0,23082211.0
2015-11-04,21350,21650,20900,21250,65842,490497.0,23082211.0
2015-11-05,21050,21350,20500,20700,120599,477802.0,23082211.0
2015-11-06,20650,21100,20400,20750,93478,478956.0,23082211.0
2015-11-09,20800,20800,19950,20000,128715,461644.0,23082211.0
2015-11-10,19650,20350,19650,19650,95091,453565.0,23082211.0
2015-11-11,19600,20200,19600,20200,71498,466261.0,23082211.0
2015-11-12,19950,20450,19850,20100,123217,463952.0,23082211.0
2015-11-13,19950,20500,19650,20500,102864,473185.0,23082211.0
2015-11-16,20100,20200,19050,19450,224668,448949.0,23082211.0
2015-11-17,19650,19900,19350,19500,107653,450103.0,23082211.0
2015-11-18,19250,20500,19250,20100,167849,463952.0,23082211.0
2015-11-19,20400,20600,19950,20200,66431,466261.0,23082211.0
2015-11-20,20050,20300,19800,19850,99689,458182.0,23082211.0
2015-11-23,20000,20100,19650,19650,76651,453565.0,23082211.0
2015-11-24,19700,20150,19600,19700,102163,454720.0,23082211.0
2015-11-25,19700,21250,19700,21000,303714,484726.0,23082211.0
2015-11-26,21400,22500,20950,21850,229404,504346.0,23082211.0
2015-11-27,21950,22150,21600,22150,104771,511271.0,23082211.0
2015-11-30,22150,22850,21700,22000,171840,507809.0,23082211.0
2015-12-01,22500,23000,22050,22800,137592,526274.0,23082211.0
2015-12-02,22800,22800,22250,22300,157861,514733.0,23082211.0
2015-12-03,22600,23400,22150,23400,163983,540124.0,23082211.0
2015-12-04,23200,23650,22900,22900,147742,528583.0,23082211.0
2015-12-07,22700,23050,22350,22400,114298,517042.0,23082211.0
2015-12-08,22400,23150,22050,22200,121787,512425.0,23082211.0
2015-12-09,21900,22900,21900,22500,75740,519350.0,23082211.0
2015-12-10,22750,22800,21800,22600,63159,521658.0,23082211.0
2015-12-11,22550,22600,22100,22150,44809,511271.0,23082211.0
2015-12-14,21650,22400,21600,21700,48101,500884.0,23082211.0
2015-12-15,21800,22200,21800,22150,53812,511271.0,23082211.0
2015-12-16,22450,22600,21900,21900,262572,505500.0,23082211.0
2015-12-17,22450,23000,22000,22550,307438,520504.0,23082211.0
2015-12-18,22450,24450,22400,24400,447142,563206.0,23082211.0
2015-12-21,24400,24700,23950,24200,125908,558590.0,23082211.0
2015-12-22,24100,24300,23350,23600,152795,544740.0,23082211.0
2015-12-23,23850,23900,23200,23500,93061,542432.0,23082211.0
2015-12-24,23500,23850,22950,22950,102191,529737.0,23082211.0
2015-12-28,22050,22750,21950,22500,241605,519350.0,23082211.0
2015-12-29,22600,23250,22600,23050,140349,532045.0,23082211.0
2015-12-30,23100,23650,23000,23400,96156,540124.0,23082211.0
2016-01-04,23550,23700,22250,22250,150797,513579.0,23082211.0
2016-01-05,22000,22500,21800,22500,138066,519350.0,23082211.0
2016-01-06,22400,22600,21450,21750,215676,502038.0,23082211.0
2016-01-07,21650,21700,20700,21250,178371,490497.0,23082211.0
2016-01-08,20800,21400,20400,21200,136698,489343.0,23082211.0
2016-01-11,20800,21550,20800,21000,92203,484726.0,23082211.0
2016-01-12,21100,21600,21050,21250,71609,490497.0,23082211.0
2016-01-13,21350,21550,21200,21400,91436,493959.0,23082211.0
2016-01-14,21000,21350,20600,21000,94312,484726.0,23082211.0
2016-01-15,21100,21750,21100,21450,90793,495113.0,23082211.0
2016-01-18,21250,21250,20650,21050,89217,485881.0,23082211.0
2016-01-19,21000,21050,20600,20750,89371,478956.0,23082211.0
2016-01-20,20850,21000,19400,20000,179984,461644.0,23082211.0
2016-01-21,20000,20200,19250,19250,188549,444333.0,23082211.0
2016-01-22,19350,19800,19200,19600,134510,452411.0,23082211.0
2016-01-25,20000,20400,19800,20250,116401,467415.0,23082211.0
2016-01-26,20100,20450,19500,20250,153091,467415.0,23082211.0
2016-01-27,22200,24400,21400,21400,1122311,493959.0,23082211.0
2016-01-28,21350,22800,21150,22750,335748,525120.0,23082211.0
2016-01-29,22800,23850,21800,22250,474947,513579.0,23082211.0
2016-02-01,22250,22350,21500,22000,176862,507809.0,23082211.0
2016-02-02,21700,22600,21550,22350,151978,515887.0,23082211.0
2016-02-03,22100,22800,21800,22600,164604,521658.0,23082211.0
2016-02-04,22900,23350,22500,23200,172909,535507.0,23082211.0
2016-02-05,23400,23550,22400,22400,152382,517042.0,23082211.0
2016-02-11,21600,21750,20600,20600,231005,475494.0,23082211.0
2016-02-12,20200,20800,18950,20050,354223,462798.0,23082211.0
2016-02-15,20050,20350,19750,20250,177303,467415.0,23082211.0
2016-02-16,20400,20950,20400,20650,134863,476648.0,23082211.0
2016-02-17,20700,21250,20450,20800,169302,480110.0,23082211.0
2016-02-18,21050,21750,20950,21650,182984,499730.0,23082211.0
2016-02-19,21750,21900,21250,21550,89051,497422.0,23082211.0
2016-02-22,21750,22150,21500,22100,108335,510117.0,23082211.0
2016-02-23,22400,22600,22050,22050,113542,508963.0,23082211.0
2016-02-24,22150,22500,21350,21400,137419,493959.0,23082211.0
2016-02-25,21550,22000,21050,21400,111210,493959.0,23082211.0
2016-02-26,21200,21600,20550,21250,170928,490497.0,23082211.0
2016-02-29,21000,21650,20600,21650,89714,499730.0,23082211.0
2016-03-02,21800,21850,21250,21350,75903,492805.0,23082211.0
2016-03-03,21400,21500,21000,21200,55031,489343.0,23082211.0
2016-03-04,21050,21200,20850,21000,67842,484726.0,23082211.0
2016-03-07,21000,21300,20850,20850,66608,481264.0,23082211.0
2016-03-08,20950,21150,20600,21150,78119,488189.0,23082211.0
2016-03-09,21150,21200,20650,20950,88807,483572.0,23082211.0
2016-03-10,21000,21250,20900,21250,36582,490497.0,23082211.0
2016-03-11,21300,21300,20800,21000,47669,484726.0,23082211.0
2016-03-14,21000,21050,20650,20650,64421,476648.0,23082211.0
2016-03-15,20600,20850,20150,20200,98633,466261.0,23082211.0
2016-03-16,20200,20500,19950,20250,142417,467415.0,23082211.0
2016-03-17,20250,20450,20100,20200,48899,466261.0,23082211.0
2016-03-18,20200,20550,20000,20200,95662,466261.0,23082211.0
2016-03-21,20350,20350,19950,20050,94541,462798.0,23082211.0
2016-03-22,20100,20300,19750,19850,119148,458182.0,23082211.0
2016-03-23,19950,20250,19850,19950,82537,460490.0,23082211.0
2016-03-24,20000,20050,19700,19750,66011,455874.0,23082211.0
2016-03-25,19750,19950,19450,19800,109778,457028.0,23082211.0
2016-03-28,19850,19950,18850,19250,228176,444333.0,23082211.0
2016-03-29,19250,19450,19000,19200,126513,443178.0,23082211.0
2016-03-30,19550,19550,19100,19250,94172,444333.0,23082211.0
2016-03-31,19350,19400,19000,19250,104824,444333.0,23082211.0
2016-04-01,19150,19250,18750,18900,173742,436254.0,23082211.0
2016-04-04,18950,19150,18800,18850,92299,435100.0,23082211.0
2016-04-05,18900,19300,18900,19150,92430,442024.0,23082211.0
2016-04-06,19100,19400,19100,19200,67583,443178.0,23082211.0
2016-04-07,19350,20300,19200,20100,254373,463952.0,23082211.0
2016-04-08,20050,20400,19950,20150,75769,465107.0,23082211.0
2016-04-11,20150,20150,19650,19850,84941,458182.0,23082211.0
2016-04-12,20000,20050,19600,19800,77922,457028.0,23082211.0
2016-04-14,20000,20000,19550,19900,63714,459336.0,23082211.0
2016-04-15,19900,19900,19550,19850,84303,458182.0,23082211.0
2016-04-18,19850,20200,19850,20050,74676,462798.0,23082211.0
2016-04-19,20100,20150,19850,20050,56307,462798.0,23082211.0
2016-04-20,20000,20400,20000,20100,65239,463952.0,23082211.0
2016-04-21,20300,21150,20100,20850,257803,481264.0,23082211.0
2016-04-22,20850,21000,20550,20800,103758,480110.0,23082211.0
2016-04-25,20700,21150,20600,20800,98678,480110.0,23082211.0
2016-04-26,20950,20950,20450,20550,77026,474339.0,23082211.0
2016-04-27,20800,20900,20200,20300,112504,468569.0,23082211.0
2016-04-28,20550,21200,20400,20700,114634,477802.0,23082211.0
2016-04-29,20950,21450,20500,21350,161939,492805.0,23082211.0
2016-05-02,21450,21750,20850,20950,77630,483572.0,23082211.0
2016-05-03,21150,21700,20900,21650,149269,499730.0,23082211.0
2016-05-04,21400,21950,21300,21700,124782,500884.0,23082211.0
2016-05-09,21700,21700,20700,20700,137262,477802.0,23082211.0
2016-05-10,20800,21200,20750,21100,58611,487035.0,23082211.0
2016-05-11,21100,21250,20900,21050,47435,485881.0,23082211.0
2016-05-12,20900,21450,20750,21400,63227,493959.0,23082211.0
2016-05-13,21400,21550,21150,21500,51029,496268.0,23082211.0
2016-05-16,21350,21500,20950,20950,46824,483572.0,23082211.0
2016-05-17,20950,21100,20700,20850,86796,481264.0,23082211.0
2016-05-18,20650,20850,19950,20200,137881,466261.0,23082211.0
2016-05-19,20400,20400,19700,20150,71197,465107.0,23082211.0
2016-05-20,20150,20400,19750,20300,37480,468569.0,23082211.0
2016-05-23,20300,20500,20150,20400,49675,470877.0,23082211.0
2016-05-24,20300,20600,20300,20500,46992,473185.0,23082211.0
2016-05-25,20550,20600,20200,20300,43964,468569.0,23082211.0
2016-05-26,20300,20400,19800,19900,72511,459336.0,23082211.0
2016-05-27,19800,20450,19800,19950,71355,460490.0,23082211.0
2016-05-30,20000,20450,19650,20300,123454,468569.0,23082211.0
2016-05-31,20350,20450,19850,20100,96271,463952.0,23082211.0
2016-06-01,20000,20050,19600,19900,75526,459336.0,23082211.0
2016-06-02,19900,20000,19650,19700,72113,454720.0,23082211.0
2016-06-03,19700,20100,19700,19950,64138,460490.0,23082211.0
2016-06-07,19950,20050,19700,19800,37875,457028.0,23082211.0
2016-06-08,19750,20000,19700,19850,41075,458182.0,23082211.0
2016-06-09,19750,20950,19750,20400,158465,470877.0,23082211.0
2016-06-10,20350,20400,20050,20200,55553,466261.0,23082211.0
2016-06-13,20300,20300,19550,19600,86461,452411.0,23082211.0
2016-06-14,19600,19800,19050,19300,130923,445487.0,23082211.0
2016-06-15,19050,19300,18600,18700,229583,431637.0,23082211.0
2016-06-16,18800,18900,18400,18400,110370,424713.0,23082211.0
2016-06-17,18650,18850,18300,18700,101363,431637.0,23082211.0
2016-06-20,18700,19300,18650,19300,113863,445487.0,23082211.0
2016-06-21,19200,19250,18950,19150,54600,442024.0,23082211.0
2016-06-22,19150,19250,18950,19100,73500,440870.0,23082211.0
2016-06-23,18900,19050,18600,18650,133991,430483.0,23082211.0
2016-06-24,18900,19200,17000,17900,298847,413172.0,23082211.0
2016-06-27,17300,18000,16900,17750,321668,409709.0,23082211.0
2016-06-28,17350,18550,17350,18350,231915,423559.0,23082211.0
2016-06-29,18700,19000,18500,18700,166954,431637.0,23082211.0
2016-06-30,18700,18950,18600,18650,61098,430483.0,23082211.0
2016-07-01,19000,19400,18900,19350,132626,446641.0,23082211.0
2016-07-04,19200,19600,19150,19550,65481,451257.0,23082211.0
2016-07-05,19500,19500,19050,19350,69996,446641.0,23082211.0
2016-07-06,19350,19450,18950,19450,107829,448949.0,23082211.0
2016-07-07,19500,20100,19450,20050,167289,462798.0,23082211.0
2016-07-08,20050,20100,19650,19650,61477,453565.0,23082211.0
2016-07-11,19750,20000,19450,19600,38946,452411.0,23082211.0
2016-07-12,19600,19850,19050,19250,145182,444333.0,23082211.0
2016-07-13,19500,19650,19200,19450,69176,448949.0,23082211.0
2016-07-14,19550,19550,19100,19400,68236,447795.0,23082211.0
2016-07-15,19550,19900,19450,19800,95662,457028.0,23082211.0
2016-07-18,19800,20350,19700,19750,249996,455874.0,23082211.0
2016-07-19,19650,20300,19650,20150,155115,465107.0,23082211.0
2016-07-20,20350,20850,20100,20350,370066,469723.0,23082211.0
2016-07-21,20500,20500,20000,20300,70163,468569.0,23082211.0
2016-07-22,20350,20350,19800,19850,72080,458182.0,23082211.0
2016-07-25,19950,20000,19550,19600,42938,452411.0,23082211.0
2016-07-26,19550,19850,19500,19500,41519,450103.0,23082211.0
2016-07-27,19600,19600,19150,19250,72489,444333.0,23082211.0
2016-07-28,19400,19500,18950,19100,116867,440870.0,23082211.0
2016-07-29,19300,19450,19100,19350,53128,446641.0,23082211.0
2016-08-01,19350,20000,19300,19800,122687,457028.0,23082211.0
2016-08-02,19900,19900,19350,19800,68434,457028.0,23082211.0
2016-08-03,19750,19950,19250,19250,93588,444333.0,23082211.0
2016-08-04,19300,19500,19250,19400,56154,447795.0,23082211.0
2016-08-05,19400,19500,18750,18850,106574,435100.0,23082211.0
2016-08-08,18900,19150,18750,18850,76284,435100.0,23082211.0
2016-08-09,18950,19350,18800,19300,95148,445487.0,23082211.0
2016-08-10,19300,19450,18900,18950,100488,437408.0,23082211.0
2016-08-11,19000,19050,18600,18900,90632,436254.0,23082211.0
2016-08-12,19050,19050,18700,18800,56150,433946.0,23082211.0
2016-08-16,18850,18900,18650,18650,45214,430483.0,23082211.0
2016-08-17,18600,18650,18000,18250,103876,421250.0,23082211.0
2016-08-18,18250,18550,18100,18500,66369,427021.0,23082211.0
2016-08-19,18450,18500,18250,18400,36385,424713.0,23082211.0
2016-08-22,18400,18400,17900,18250,106717,421250.0,23082211.0
2016-08-23,18300,18450,18150,18300,33445,422404.0,23082211.0
2016-08-24,18400,18600,18150,18150,55158,418942.0,23082211.0
2016-08-25,18100,18550,18050,18350,66319,423559.0,23082211.0
2016-08-26,18400,18450,18100,18200,63921,420096.0,23082211.0
2016-08-29,18100,18250,17700,17750,109614,409709.0,23082211.0
2016-08-30,17700,17950,17450,17600,83156,406247.0,23082211.0
2016-08-31,17500,17650,17100,17250,128567,398168.0,23082211.0
2016-09-01,17300,17550,17200,17350,79381,400476.0,23082211.0
2016-09-02,17300,17850,17300,17650,96446,407401.0,23082211.0
2016-09-05,17950,17950,17400,17450,67570,402785.0,23082211.0
2016-09-06,17550,17650,17300,17400,67461,401630.0,23082211.0
2016-09-07,17500,17600,17300,17350,46498,400476.0,23082211.0
2016-09-08,17300,17350,16900,16900,126907,390089.0,23082211.0
2016-09-09,17050,17200,16800,16900,89973,390089.0,23082211.0
2016-09-12,16700,17000,16400,16800,177544,387781.0,23082211.0
2016-09-13,16850,17000,16700,16750,93566,386627.0,23082211.0
2016-09-19,16850,17100,16600,17100,104482,394706.0,23082211.0
2016-09-20,17150,17150,16850,17100,65586,394706.0,23082211.0
2016-09-21,17100,17350,16950,17350,90082,400476.0,23082211.0
2016-09-22,17550,17900,17550,17800,139001,410863.0,23082211.0
2016-09-23,17750,18050,17700,18050,70957,416634.0,23082211.0
2016-09-26,18200,18600,17800,17800,168645,410863.0,23082211.0
2016-09-27,17850,17850,17400,17650,86428,407401.0,23082211.0
2016-09-28,17700,17900,17400,17450,67471,402785.0,23082211.0
2016-09-29,17450,17600,17350,17400,46787,401630.0,23082211.0
2016-09-30,17500,17600,17000,17200,62704,397014.0,23082211.0
2016-10-04,17200,17500,16900,17000,115711,392398.0,23082211.0
2016-10-05,16950,17300,16900,17300,175261,399322.0,23082211.0
2016-10-06,17450,17450,17000,17200,64320,397014.0,23082211.0
2016-10-07,17200,17550,16900,16900,121892,390089.0,23082211.0
2016-10-10,16950,17200,16900,16900,51979,390089.0,23082211.0
2016-10-11,17050,17300,16900,17050,51493,393552.0,23082211.0
2016-10-12,17100,17450,16950,17400,63479,401630.0,23082211.0
2016-10-13,17400,17550,17350,17550,46480,405093.0,23082211.0
2016-10-14,17550,17600,17350,17600,40430,406247.0,23082211.0
2016-10-17,17700,18000,17400,17900,98281,413172.0,23082211.0
2016-10-18,17850,17850,17600,17650,52170,407401.0,23082211.0
2016-10-19,17550,17700,17100,17200,63875,397014.0,23082211.0
2016-10-20,17250,17350,17100,17200,38525,397014.0,23082211.0
2016-10-21,17250,17900,17100,17900,108497,413172.0,23082211.0
2016-10-24,17900,17950,17650,17800,69311,410863.0,23082211.0
2016-10-25,17700,17950,17500,17500,66687,403939.0,23082211.0
2016-10-26,17550,17950,17300,17550,123022,405093.0,23082211.0
2016-10-27,17600,17900,17500,17500,75821,403939.0,23082211.0
2016-10-28,17550,17750,17350,17400,65396,401630.0,23082211.0
2016-10-31,17550,17700,17300,17650,71276,407401.0,23082211.0
2016-11-01,17500,17800,17500,17500,41929,403939.0,23082211.0
2016-11-02,17400,17600,17150,17150,89584,395860.0,23082211.0
2016-11-03,17100,17500,17100,17500,46631,403939.0,23082211.0
2016-11-04,17400,17400,17050,17100,58824,394706.0,23082211.0
2016-11-07,17150,17450,17100,17450,37808,402785.0,23082211.0
2016-11-08,17500,17650,17300,17650,49412,407401.0,23082211.0
2016-11-09,17650,18000,16800,17100,220851,394706.0,23082211.0
2016-11-10,17550,17650,17300,17600,95470,406247.0,23082211.0
2016-11-11,17550,17750,17400,17450,59445,402785.0,23082211.0
2016-11-14,17400,17550,17150,17250,58345,398168.0,23082211.0
2016-11-15,17250,17450,17150,17300,53669,399322.0,23082211.0
2016-11-16,17350,17700,17350,17700,74007,408555.0,23082211.0
2016-11-17,17750,17800,17400,17650,42809,407401.0,23082211.0
2016-11-18,17650,17700,17250,17400,59380,401630.0,23082211.0
2016-11-21,17400,17400,17100,17200,38857,397014.0,23082211.0
2016-11-22,17250,17300,16900,17200,75485,397014.0,23082211.0
2016-11-23,17300,17300,16900,16900,61156,390089.0,23082211.0
2016-11-24,16950,17100,16450,16450,138541,379702.0,23082211.0
2016-11-25,16450,16700,16050,16300,156318,376240.0,23082211.0
2016-11-28,16350,16450,15850,16250,115401,375086.0,23082211.0
2016-11-29,16200,16400,16100,16400,46523,378548.0,23082211.0
2016-11-30,16650,16700,16050,16050,68225,370469.0,23082211.0
2016-12-01,16150,16150,15850,16050,62423,370469.0,23082211.0
2016-12-02,16000,16050,15850,15950,48937,368161.0,23082211.0
2016-12-05,15950,15950,15500,15600,63962,360082.0,23082211.0
2016-12-06,15600,15950,15600,15900,62681,367007.0,23082211.0
2016-12-07,15900,16100,15700,16000,39575,369315.0,23082211.0
2016-12-08,16300,16400,16050,16200,78779,373932.0,23082211.0
2016-12-09,16200,16450,16200,16350,46575,377394.0,23082211.0
2016-12-12,16450,16600,16300,16500,72096,380856.0,23082211.0
2016-12-13,16500,16550,16200,16450,63932,379702.0,23082211.0
2016-12-14,16500,16700,16300,16400,61113,378548.0,23082211.0
2016-12-15,16350,16400,16100,16300,76622,376240.0,23082211.0
2016-12-16,16300,16600,16300,16450,41662,379702.0,23082211.0
2016-12-19,16550,16800,16450,16800,42384,387781.0,23082211.0
2016-12-20,16950,16950,16600,16750,56492,386627.0,23082211.0
2016-12-21,16850,16850,16500,16500,35901,380856.0,23082211.0
2016-12-22,16550,16750,16450,16600,46943,383165.0,23082211.0
2016-12-23,16650,16650,16450,16550,40503,382011.0,23082211.0
2016-12-26,16700,16750,16550,16600,49599,383165.0,23082211.0
2016-12-27,16650,16800,16650,16800,52376,387781.0,23082211.0
2016-12-28,16650,16700,16400,16600,62945,383165.0,23082211.0
2016-12-29,16550,16700,16350,16550,29316,382011.0,23082211.0
2017-01-02,16550,16550,16200,16400,34554,378548.0,23082211.0
2017-01-03,16400,16550,16200,16400,58808,378548.0,23082211.0
2017-01-04,16500,16500,16100,16250,76452,375086.0,23082211.0
2017-01-05,16250,16350,16050,16200,77499,373932.0,23082211.0
2017-01-06,16100,16200,16050,16150,58741,372778.0,23082211.0
2017-01-09,16250,16400,16000,16050,48133,370469.0,23082211.0
2017-01-10,16050,16150,15850,16000,71210,369315.0,23082211.0
2017-01-11,16050,16200,15900,16150,70411,372778.0,23082211.0
2017-01-12,16100,16150,15950,16100,36175,371624.0,23082211.0
2017-01-13,16000,16100,15700,15850,120730,365853.0,23082211.0
2017-01-16,15850,15900,15450,15550,109484,358928.0,23082211.0
2017-01-17,15450,15650,15400,15550,103367,358928.0,23082211.0
2017-01-18,15550,15700,15450,15650,63031,361237.0,23082211.0
2017-01-19,15600,15750,15450,15450,66498,356620.0,23082211.0
2017-01-20,15800,16300,15700,15800,245152,364699.0,23082211.0
2017-01-23,15800,15900,15600,15650,48609,361237.0,23082211.0
2017-01-24,15650,16000,15650,15950,71842,368161.0,23082211.0
2017-01-25,16100,16100,15750,15950,39216,368161.0,23082211.0
2017-01-26,15950,16050,15700,16050,47331,370469.0,23082211.0
2017-01-31,16100,16100,15800,16000,43798,369315.0,23082211.0
2017-02-01,16200,16450,16000,16450,78741,379702.0,23082211.0
2017-02-02,16450,16500,16100,16150,39531,372778.0,23082211.0
2017-02-03,16200,16250,15800,15900,79908,367007.0,23082211.0
2017-02-06,15900,16150,15800,16100,63072,371624.0,23082211.0
2017-02-07,16200,16250,15950,16050,56004,370469.0,23082211.0
2017-02-08,16050,16200,15900,16000,53290,369315.0,23082211.0
2017-02-09,16050,16150,15750,16000,50299,369315.0,23082211.0
2017-02-10,16050,16100,15800,16000,41637,369315.0,23082211.0
2017-02-13,16050,16150,15850,16050,56270,370469.0,23082211.0
2017-02-14,16100,16100,15900,16100,47750,371624.0,23082211.0
2017-02-15,16100,16700,16100,16350,148708,377394.0,23082211.0
2017-02-16,16400,16500,16200,16450,46534,379702.0,23082211.0
2017-02-17,16350,16600,16300,16450,52491,379702.0,23082211.0
2017-02-20,16450,16600,16350,16450,32045,379702.0,23082211.0
2017-02-21,16500,16550,16200,16350,76530,377394.0,23082211.0
2017-02-22,16300,16450,16200,16400,79774,378548.0,23082211.0
2017-02-23,16400,16500,16250,16400,44015,378548.0,23082211.0
2017-02-24,16400,16450,16150,16300,55714,376240.0,23082211.0
2017-02-27,16300,16350,16050,16200,35803,373932.0,23082211.0
2017-02-28,16200,16450,16050,16450,67310,379702.0,23082211.0
2017-03-02,16450,16550,16350,16450,36028,379702.0,23082211.0
2017-03-03,16450,16450,16250,16400,43405,378548.0,23082211.0
2017-03-06,16400,16400,16250,16400,44351,378548.0,23082211.0
2017-03-07,16300,16550,16250,16400,69572,378548.0,23082211.0
2017-03-08,16400,16550,16200,16200,58728,373932.0,23082211.0
2017-03-09,16100,16300,15950,16300,54136,376240.0,23082211.0
2017-03-10,16300,16400,15900,16200,56946,373932.0,23082211.0
2017-03-13,16150,16250,16000,16050,30836,370469.0,23082211.0
2017-03-14,16150,16200,16000,16050,40240,370469.0,23082211.0
2017-03-15,16000,16100,15750,15950,58379,368161.0,23082211.0
2017-03-16,16000,16100,15650,15800,80159,364699.0,23082211.0
2017-03-17,15850,15850,15600,15750,57385,363545.0,23082211.0
2017-03-20,15800,16000,15750,15950,45869,368161.0,23082211.0
2017-03-21,15950,16150,15900,16050,48788,370469.0,23082211.0
2017-03-22,16000,16000,15750,15900,36103,367007.0,23082211.0
2017-03-23,15950,15950,15800,15900,21657,367007.0,23082211.0
2017-03-24,15950,16150,15800,16100,46027,371624.0,23082211.0
2017-03-27,16100,16200,15850,15950,31689,368161.0,23082211.0
2017-03-28,16050,16100,15850,16100,38388,371624.0,23082211.0
2017-03-29,16050,16100,15900,16050,31837,370469.0,23082211.0
2017-03-30,16050,16150,16050,16100,39141,371624.0,23082211.0
2017-03-31,16200,16850,16100,16500,232781,380856.0,23082211.0
2017-04-03,16600,16650,16400,16600,97624,383165.0,23082211.0
2017-04-04,16700,16750,16450,16650,81659,384319.0,23082211.0
2017-04-05,16700,16700,16400,16550,65724,382011.0,23082211.0
2017-04-06,16550,16600,16500,16600,57474,383165.0,23082211.0
2017-04-07,16550,16700,16450,16550,69590,382011.0,23082211.0
2017-04-10,16600,16750,16300,16500,108244,380856.0,23082211.0
2017-04-11,16600,17100,16450,17100,221983,394706.0,23082211.0
2017-04-12,17100,17350,16900,17300,192555,399322.0,23082211.0
2017-04-13,17300,17450,17100,17350,122653,400476.0,23082211.0
2017-04-14,17250,17450,16800,16850,116510,388935.0,23082211.0
2017-04-17,16900,17300,16850,17250,110694,398168.0,23082211.0
2017-04-18,17300,17450,17200,17350,105698,400476.0,23082211.0
2017-04-19,17350,17500,17150,17500,83350,403939.0,23082211.0
2017-04-20,17400,17550,17100,17300,78179,399322.0,23082211.0
2017-04-21,17300,17400,17100,17350,82451,400476.0,23082211.0
2017-04-24,17350,17550,17200,17200,86189,397014.0,23082211.0
2017-04-25,17250,17400,17150,17350,53119,400476.0,23082211.0
2017-04-26,17250,17400,17150,17300,77973,399322.0,23082211.0
2017-04-27,17200,17300,16900,17200,89254,397014.0,23082211.0
2017-04-28,17250,17300,17050,17200,80192,397014.0,23082211.0
2017-05-02,17200,17200,16750,16950,59615,391243.0,23082211.0
2017-05-04,16950,17400,16750,17400,81951,401630.0,23082211.0
2017-05-08,17400,17450,17200,17350,63690,400476.0,23082211.0
2017-05-10,17400,18300,17150,18300,389653,422404.0,23082211.0
