KTH(036030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-09-14,3900,4080,3620,3620,69880,124890.0,34500000.0
2001-09-17,3510,3530,3190,3200,70402,110400.0,34500000.0
2001-09-18,3360,3500,3320,3480,98309,120060.0,34500000.0
2001-09-19,3470,3750,3400,3690,58386,127305.0,34500000.0
2001-09-20,3700,3700,3550,3570,39460,123165.0,34500000.0
2001-09-21,3320,3780,3300,3650,33432,125925.0,34500000.0
2001-09-24,3660,3900,3550,3840,69433,132480.0,34500000.0
2001-09-25,4150,4150,3750,3770,57918,130065.0,34500000.0
2001-09-26,3990,3990,3700,3750,14958,129375.0,34500000.0
2001-09-27,3700,3820,3620,3800,19870,131100.0,34500000.0
2001-09-28,3700,3970,3700,3750,148803,129375.0,34500000.0
2001-10-04,3850,4070,3850,4030,202670,139035.0,34500000.0
2001-10-05,3910,3960,3750,3770,138801,130065.0,34500000.0
2001-10-08,3720,3790,3530,3640,49955,125580.0,34500000.0
2001-10-09,3650,3910,3650,3850,105142,132825.0,34500000.0
2001-10-10,3740,3830,3710,3750,116077,129375.0,34500000.0
2001-10-11,4000,4120,3900,4040,348278,139380.0,34500000.0
2001-10-12,4200,4400,4070,4150,256726,143175.0,34500000.0
2001-10-15,4200,4280,4090,4140,122534,142830.0,34500000.0
2001-10-16,4130,4190,4110,4190,68315,144555.0,34500000.0
2001-10-17,4240,4270,4130,4200,71859,144900.0,34500000.0
2001-10-18,4100,4250,4050,4070,83413,140415.0,34500000.0
2001-10-19,4000,4110,3930,4050,97497,139725.0,34500000.0
2001-10-22,4060,4100,4000,4090,48252,141105.0,34500000.0
2001-10-23,4090,4200,4050,4090,100738,141105.0,34500000.0
2001-10-24,4050,4200,4050,4180,102648,144210.0,34500000.0
2001-10-25,4200,4240,4040,4080,135255,140760.0,34500000.0
2001-10-26,4100,4130,4010,4020,49892,138690.0,34500000.0
2001-10-29,3950,4090,3950,4070,60334,140415.0,34500000.0
2001-10-30,4000,4030,3860,3890,63499,134205.0,34500000.0
2001-10-31,3800,3940,3800,3880,59708,133860.0,34500000.0
2001-11-01,3860,3970,3860,3930,47547,135585.0,34500000.0
2001-11-02,4020,4140,3990,4020,130700,138690.0,34500000.0
2001-11-05,4060,4100,4020,4070,31942,140415.0,34500000.0
2001-11-06,4100,4250,4100,4160,156156,143520.0,34500000.0
2001-11-07,4190,4200,4080,4120,54159,142140.0,34500000.0
2001-11-08,4120,4330,4070,4330,241383,149385.0,34500000.0
2001-11-09,4330,4430,4200,4420,147895,152490.0,34500000.0
2001-11-12,4470,4750,4430,4700,250653,162150.0,34500000.0
2001-11-13,4650,4740,4480,4630,154577,159735.0,34500000.0
2001-11-14,4700,4750,4550,4630,199685,159735.0,34500000.0
2001-11-15,4640,4640,4270,4330,296733,149385.0,34500000.0
2001-11-16,4330,4390,4210,4290,140916,148005.0,34500000.0
2001-11-19,4290,4390,4290,4370,144231,150765.0,34500000.0
2001-11-20,4420,4500,4250,4270,95642,147315.0,34500000.0
2001-11-21,4220,4310,4200,4300,84597,148350.0,34500000.0
2001-11-22,4300,4480,4250,4450,117981,153525.0,34500000.0
2001-11-23,4470,4510,4400,4480,110640,154560.0,34500000.0
2001-11-26,4480,4670,4480,4650,267853,160425.0,34500000.0
2001-11-27,4700,5050,4670,4670,374807,161115.0,34500000.0
2001-11-28,4670,4680,4260,4260,116246,146970.0,34500000.0
2001-11-29,4110,4290,4110,4270,89753,147315.0,34500000.0
2001-11-30,4290,4440,4290,4370,65254,150765.0,34500000.0
2001-12-03,4300,4410,4230,4400,78885,151800.0,34500000.0
2001-12-04,4310,4420,4300,4350,57916,150075.0,34500000.0
2001-12-05,4350,4750,4350,4530,262366,156285.0,34500000.0
2001-12-06,4650,4740,4400,4430,174441,152835.0,34500000.0
2001-12-07,4300,4650,4300,4550,168813,156975.0,34500000.0
2001-12-10,4750,5090,4700,5090,431353,175605.0,34500000.0
2001-12-11,5300,5600,5180,5180,1154645,178710.0,34500000.0
2001-12-12,5080,5800,5020,5800,674835,200100.0,34500000.0
2001-12-13,5950,6400,5860,5960,1096902,205620.0,34500000.0
2001-12-14,5950,6260,5670,5700,442306,196650.0,34500000.0
2001-12-17,5680,5700,5060,5220,342501,180090.0,34500000.0
2001-12-18,5180,5330,4910,4950,294421,170775.0,34500000.0
2001-12-19,4800,5050,4650,4850,213796,167325.0,34500000.0
2001-12-20,4920,5040,4730,4960,178231,171120.0,34500000.0
2001-12-21,4800,4890,4600,4600,156234,158700.0,34500000.0
2001-12-24,4620,4750,4580,4600,103036,158700.0,34500000.0
2001-12-26,4550,4890,4550,4750,131042,163875.0,34500000.0
2001-12-27,4810,5250,4710,5120,183467,176640.0,34500000.0
2001-12-28,5140,5490,5100,5350,290337,184575.0,34500000.0
2002-01-02,5530,5570,5350,5380,206669,185610.0,34500000.0
2002-01-03,5350,5430,5100,5160,188016,178020.0,34500000.0
2002-01-04,5210,5770,5210,5770,437932,199065.0,34500000.0
2002-01-07,6100,6460,6010,6300,1093823,217350.0,34500000.0
2002-01-08,6190,6190,5750,5800,446371,200100.0,34500000.0
2002-01-09,5730,5890,5540,5800,319143,200100.0,34500000.0
2002-01-10,6010,6490,5950,6490,1362493,223905.0,34500000.0
2002-01-11,6640,6850,6140,6300,864371,217350.0,34500000.0
2002-01-14,6200,6360,6110,6190,235837,213555.0,34500000.0
2002-01-15,6190,6190,5700,5750,299447,198375.0,34500000.0
2002-01-16,5460,6150,5460,5830,305283,201135.0,34500000.0
2002-01-17,5510,5840,5510,5800,154348,200100.0,34500000.0
2002-01-18,6020,6380,5870,6000,436119,207000.0,34500000.0
2002-01-21,6050,6050,5800,5890,142888,203205.0,34500000.0
2002-01-22,5820,6040,5750,5820,178131,200790.0,34500000.0
2002-01-23,5900,6050,5820,5850,240836,201825.0,34500000.0
2002-01-24,5900,5980,5820,5850,193142,201825.0,34500000.0
2002-01-25,5900,5980,5800,5850,234667,201825.0,34500000.0
2002-01-28,5850,6250,5850,6200,540975,213900.0,34500000.0
2002-01-29,6200,6290,5980,6000,372998,207000.0,34500000.0
2002-01-30,5850,5880,5560,5630,300906,194235.0,34500000.0
2002-01-31,5800,5820,5600,5600,177148,193200.0,34500000.0
2002-02-01,5600,5690,5440,5450,144738,188025.0,34500000.0
2002-02-04,5400,5510,5240,5250,113800,181125.0,34500000.0
2002-02-05,4960,5150,4920,5140,230838,177330.0,34500000.0
2002-02-06,5030,5240,5030,5200,58342,179400.0,34500000.0
2002-02-07,5140,5200,4900,4990,118853,172155.0,34500000.0
2002-02-08,5010,5040,4820,4950,75915,170775.0,34500000.0
2002-02-14,5000,5430,5000,5390,180426,185955.0,34500000.0
2002-02-15,5390,5600,5250,5290,165243,182505.0,34500000.0
2002-02-18,5220,5340,5200,5300,100116,182850.0,34500000.0
2002-02-19,5230,5290,5100,5100,116753,175950.0,34500000.0
2002-02-20,5050,5150,4980,5150,77960,177675.0,34500000.0
2002-02-21,5030,5180,5030,5130,78413,176985.0,34500000.0
2002-02-22,5070,5360,4970,5300,163750,182850.0,34500000.0
2002-02-25,5370,5410,5200,5290,68600,182505.0,34500000.0
2002-02-26,5200,5350,5200,5200,84871,179400.0,34500000.0
2002-02-27,5200,5510,5200,5420,265107,186990.0,34500000.0
2002-02-28,5380,5780,5380,5750,356186,198375.0,34500000.0
2002-03-04,6000,6360,5900,6300,619067,217350.0,34500000.0
2002-03-05,6400,6450,5800,5800,442674,200100.0,34500000.0
2002-03-06,5800,6020,5710,5940,266743,204930.0,34500000.0
2002-03-07,5880,6000,5660,5900,174940,203550.0,34500000.0
2002-03-08,5720,5900,5660,5900,122188,203550.0,34500000.0
2002-03-11,5950,5950,5780,5950,196750,205275.0,34500000.0
2002-03-12,5910,6220,5850,6050,215564,208725.0,34500000.0
2002-03-13,6010,6020,5910,6000,99713,207000.0,34500000.0
2002-03-14,5880,5920,5800,5850,99930,201825.0,34500000.0
2002-03-15,5820,6090,5780,5950,370262,205275.0,34500000.0
2002-03-18,6050,6350,5960,6250,516977,215625.0,34500000.0
2002-03-19,6250,6300,6120,6300,266741,217350.0,34500000.0
2002-03-20,6290,6350,6060,6100,233124,210450.0,34500000.0
2002-03-21,5980,6220,5980,6090,153689,210105.0,34500000.0
2002-03-22,6090,6650,6090,6400,944506,220800.0,34500000.0
2002-03-25,6550,6600,6110,6150,397920,212175.0,34500000.0
2002-03-26,6050,6140,5980,6000,229671,207000.0,34500000.0
2002-03-27,5960,6030,5930,6000,164477,207000.0,34500000.0
2002-03-28,6000,6120,5950,6050,141498,208725.0,34500000.0
2002-03-29,6000,6100,5900,6100,114124,210450.0,34500000.0
2002-04-01,5960,6080,5650,5650,120602,194925.0,34500000.0
2002-04-02,5510,6000,5460,6000,133110,207000.0,34500000.0
2002-04-03,5950,5990,5790,5820,80329,200790.0,34500000.0
2002-04-04,5720,5950,5720,5950,92660,205275.0,34500000.0
2002-04-08,5990,5990,5800,5850,67621,201825.0,34500000.0
2002-04-09,5840,5840,5650,5650,70851,194925.0,34500000.0
2002-04-10,5660,5900,5330,5900,122215,203550.0,34500000.0
2002-04-11,5700,5790,5620,5680,69104,195960.0,34500000.0
2002-04-12,5600,5680,5500,5590,45256,192855.0,34500000.0
2002-04-15,5530,5640,5530,5560,41907,191820.0,34500000.0
2002-04-16,5550,5660,5550,5650,55185,194925.0,34500000.0
2002-04-17,5650,5770,5640,5640,44323,194580.0,34500000.0
2002-04-18,5630,5640,5510,5540,57777,191130.0,34500000.0
2002-04-19,5470,5590,5360,5590,112665,192855.0,34500000.0
2002-04-22,5470,5480,5280,5310,102141,183195.0,34500000.0
2002-04-23,5300,5340,5190,5200,69745,179400.0,34500000.0
2002-04-24,5130,5300,5100,5300,53638,182850.0,34500000.0
2002-04-25,5200,5220,4960,4960,49338,171120.0,34500000.0
2002-04-26,4850,5000,4850,5000,36501,172500.0,34500000.0
2002-04-29,4750,4900,4740,4740,34877,163530.0,34500000.0
2002-04-30,4670,4800,4670,4800,39415,165600.0,34500000.0
2002-05-02,4900,4970,4820,4970,22551,171465.0,34500000.0
2002-05-03,4880,4970,4800,4900,15310,169050.0,34500000.0
2002-05-06,4850,5030,4820,5000,30003,172500.0,34500000.0
2002-05-07,4910,4980,4860,4940,13158,170430.0,34500000.0
2002-05-08,4970,5050,4920,4940,32512,170430.0,34500000.0
2002-05-09,5180,5180,4890,4940,28631,170430.0,34500000.0
2002-05-10,4900,4940,4760,4850,23352,167325.0,34500000.0
2002-05-13,4730,4900,4730,4790,36870,165255.0,34500000.0
2002-05-14,4780,4850,4750,4750,23711,163875.0,34500000.0
2002-05-15,4750,4900,4740,4780,67982,164910.0,34500000.0
2002-05-16,4710,4770,4650,4680,47156,161460.0,34500000.0
2002-05-17,4740,4950,4650,4870,127173,168015.0,34500000.0
2002-05-20,4920,5040,4870,4950,67752,170775.0,34500000.0
2002-05-21,4940,4940,4710,4710,31968,162495.0,34500000.0
2002-05-22,4550,4850,4550,4690,98181,161805.0,34500000.0
2002-05-23,4600,4730,4570,4580,39933,158010.0,34500000.0
2002-05-24,4580,4670,4580,4610,31502,159045.0,34500000.0
2002-05-27,4600,4640,4480,4570,25198,157665.0,34500000.0
2002-05-28,4450,4570,4450,4530,24826,156285.0,34500000.0
2002-05-29,4500,4530,4300,4330,29660,149385.0,34500000.0
2002-05-30,4230,4320,4200,4200,36779,144900.0,34500000.0
2002-05-31,4150,4290,4150,4230,29384,145935.0,34500000.0
2002-06-03,4250,4290,4030,4070,13061,140415.0,34500000.0
2002-06-04,4000,4100,3860,4060,39393,140070.0,34500000.0
2002-06-05,3910,4090,3910,3970,28439,136965.0,34500000.0
2002-06-07,3970,4030,3860,3900,20568,134550.0,34500000.0
2002-06-10,3980,4100,3900,4010,54061,138345.0,34500000.0
2002-06-11,4000,4050,3910,4040,16862,139380.0,34500000.0
2002-06-12,4000,4070,3990,4070,19079,140415.0,34500000.0
2002-06-14,4020,4050,3980,4020,8628,138690.0,34500000.0
2002-06-17,4020,4100,4000,4010,8523,138345.0,34500000.0
2002-06-18,4090,4100,4020,4030,15897,139035.0,34500000.0
2002-06-19,4000,4090,3820,3890,24121,134205.0,34500000.0
2002-06-20,3530,3980,3530,3750,42106,129375.0,34500000.0
2002-06-21,3670,3880,3600,3850,18265,132825.0,34500000.0
2002-06-24,3790,3850,3600,3670,30747,126615.0,34500000.0
2002-06-25,3670,3740,3510,3510,12890,121095.0,34500000.0
2002-06-26,3550,3550,3190,3200,26327,110400.0,34500000.0
2002-06-27,3200,3350,3200,3250,40284,112125.0,34500000.0
2002-06-28,3300,3640,3300,3640,25120,125580.0,34500000.0
2002-07-02,3590,3650,3490,3540,23631,122130.0,34500000.0
2002-07-03,3500,3620,3430,3600,22757,124200.0,34500000.0
2002-07-04,3710,3710,3580,3610,25432,124545.0,34500000.0
2002-07-05,3590,3720,3590,3670,89502,126615.0,34500000.0
2002-07-08,3710,3910,3680,3850,196421,132825.0,34500000.0
2002-07-09,3910,3940,3820,3870,241659,133515.0,34500000.0
2002-07-10,3870,3870,3710,3740,101925,129030.0,34500000.0
2002-07-11,3690,3780,3610,3620,120689,124890.0,34500000.0
2002-07-12,3680,3720,3620,3670,59225,126615.0,34500000.0
2002-07-15,3650,3710,3600,3680,104117,126960.0,34500000.0
2002-07-16,3700,3860,3450,3470,335594,119715.0,34500000.0
2002-07-18,3500,3620,3380,3430,111771,118335.0,34500000.0
2002-07-19,3390,3390,3200,3230,166506,111435.0,34500000.0
2002-07-22,3140,3150,3000,3000,120791,103500.0,34500000.0
2002-07-23,2950,3130,2950,3100,270301,106950.0,34500000.0
2002-07-24,3020,3040,2990,3010,103461,103845.0,34500000.0
2002-07-25,3190,3190,3070,3080,120692,106260.0,34500000.0
2002-07-26,3070,3110,2960,3020,111501,104190.0,34500000.0
2002-07-29,3050,3080,3000,3020,49125,104190.0,34500000.0
2002-07-30,3100,3150,3090,3130,62283,107985.0,34500000.0
2002-07-31,3110,3140,3050,3050,46059,105225.0,34500000.0
2002-08-01,3050,3100,3040,3070,32615,105915.0,34500000.0
2002-08-02,3000,3050,3000,3030,31042,104535.0,34500000.0
2002-08-05,3000,3080,2980,3050,81179,105225.0,34500000.0
2002-08-06,3140,3150,3000,3060,70636,105570.0,34500000.0
2002-08-07,3190,3190,3080,3120,72493,107640.0,34500000.0
2002-08-08,3180,3180,3050,3140,79409,108330.0,34500000.0
2002-08-09,3150,3190,3100,3140,56801,108330.0,34500000.0
2002-08-12,3190,3190,3120,3150,45680,108675.0,34500000.0
2002-08-13,3170,3210,3100,3200,69469,110400.0,34500000.0
2002-08-14,3150,3180,3100,3150,43388,108675.0,34500000.0
2002-08-16,3150,3240,3140,3180,74561,109710.0,34500000.0
2002-08-19,3150,3170,3100,3110,23390,107295.0,34500000.0
2002-08-20,3160,3190,3120,3130,77320,107985.0,34500000.0
2002-08-21,3130,3180,3110,3170,32803,109365.0,34500000.0
2002-08-22,3200,3340,3200,3200,63369,110400.0,34500000.0
2002-08-23,3230,3380,3200,3330,140095,114885.0,34500000.0
2002-08-26,3300,3330,3240,3260,36286,112470.0,34500000.0
2002-08-27,3290,3300,3230,3260,45345,112470.0,34500000.0
2002-08-28,3300,3300,3220,3220,26805,111090.0,34500000.0
2002-08-29,3200,3200,3160,3160,22345,109020.0,34500000.0
2002-08-30,3170,3210,3110,3190,29052,110055.0,34500000.0
2002-09-02,3210,3250,3190,3230,19357,111435.0,34500000.0
2002-09-03,3290,3290,3200,3200,14115,110400.0,34500000.0
2002-09-04,3200,3200,3080,3100,27389,106950.0,34500000.0
2002-09-05,3100,3170,3100,3100,22943,106950.0,34500000.0
2002-09-06,3100,3100,3010,3020,27381,104190.0,34500000.0
2002-09-09,3000,3070,2960,3000,43950,103500.0,34500000.0
2002-09-10,3000,3040,3000,3000,15934,103500.0,34500000.0
2002-09-11,3030,3050,3000,3040,24324,104880.0,34500000.0
2002-09-12,3000,3050,2960,2960,42146,102120.0,34500000.0
2002-09-13,3000,3030,2950,3030,49066,104535.0,34500000.0
2002-09-16,3030,3050,2980,3030,22284,104535.0,34500000.0
2002-09-17,3000,3050,3000,3030,20505,104535.0,34500000.0
2002-09-18,3030,3030,2980,3000,29030,103500.0,34500000.0
2002-09-19,2960,3020,2960,3010,15573,103845.0,34500000.0
2002-09-23,2980,2990,2940,2940,10363,101430.0,34500000.0
2002-09-24,2900,2900,2810,2860,13075,98670.0,34500000.0
2002-09-25,2850,2900,2700,2790,31212,96255.0,34500000.0
2002-09-26,2800,2840,2730,2760,12109,95220.0,34500000.0
2002-09-27,2750,2790,2650,2660,15712,91770.0,34500000.0
2002-09-30,2620,2620,2520,2550,12360,87975.0,34500000.0
2002-10-01,2430,2570,2430,2540,4461,87630.0,34500000.0
2002-10-02,2600,2610,2560,2600,24018,89700.0,34500000.0
2002-10-04,2560,2560,2440,2480,27059,85560.0,34500000.0
2002-10-07,2450,2580,2440,2450,42091,84525.0,34500000.0
2002-10-08,2450,2580,2430,2500,19439,86250.0,34500000.0
2002-10-09,2570,2630,2470,2530,68953,87285.0,34500000.0
2002-10-10,2490,2510,2400,2450,33862,84525.0,34500000.0
2002-10-11,2530,2540,2440,2470,31930,85215.0,34500000.0
2002-10-14,2470,2530,2470,2520,26818,86940.0,34500000.0
2002-10-15,2550,2640,2500,2630,37369,90735.0,34500000.0
2002-10-16,2630,2670,2530,2560,29102,88320.0,34500000.0
2002-10-17,2510,2590,2510,2590,29791,89355.0,34500000.0
2002-10-18,2630,2700,2590,2630,65311,90735.0,34500000.0
2002-10-21,2630,2630,2530,2530,35834,87285.0,34500000.0
2002-10-22,2550,2630,2450,2450,37842,84525.0,34500000.0
2002-10-23,2500,2550,2490,2510,43931,86595.0,34500000.0
2002-10-24,2480,2570,2460,2480,18511,85560.0,34500000.0
2002-10-25,2480,2550,2450,2520,42099,86940.0,34500000.0
2002-10-28,2550,2630,2520,2620,48892,90390.0,34500000.0
2002-10-29,2660,2660,2530,2580,45961,89010.0,34500000.0
2002-10-30,2550,2580,2500,2520,26556,86940.0,34500000.0
2002-10-31,2510,2570,2450,2480,18999,85560.0,34500000.0
2002-11-01,2400,2490,2400,2450,25163,84525.0,34500000.0
2002-11-04,2430,2490,2430,2450,28342,84525.0,34500000.0
2002-11-05,2450,2500,2420,2450,29978,84525.0,34500000.0
2002-11-06,2480,2570,2450,2450,30969,84525.0,34500000.0
2002-11-07,2450,2480,2440,2450,14310,84525.0,34500000.0
2002-11-08,2430,2450,2400,2420,32131,83490.0,34500000.0
2002-11-11,2400,2420,2340,2350,25520,81075.0,34500000.0
2002-11-12,2270,2320,2250,2260,15820,77970.0,34500000.0
2002-11-13,2250,2300,2200,2240,30882,77280.0,34500000.0
2002-11-14,2160,2230,2080,2080,80408,71760.0,34500000.0
2002-11-15,2130,2130,2030,2100,78820,72450.0,34500000.0
2002-11-18,2100,2150,2090,2110,19496,72795.0,34500000.0
2002-11-19,2070,2160,2060,2160,48925,74520.0,34500000.0
2002-11-20,2130,2410,2130,2410,176417,83145.0,34500000.0
2002-11-21,2590,2680,2420,2580,284007,89010.0,34500000.0
2002-11-22,2660,2660,2490,2610,110013,90045.0,34500000.0
2002-11-25,2610,2920,2610,2920,173956,100740.0,34500000.0
2002-11-26,2960,3270,2960,3270,311368,112815.0,34500000.0
2002-11-27,3360,3590,3100,3400,324950,117300.0,34500000.0
2002-11-28,3400,3490,3150,3180,224455,109710.0,34500000.0
2002-11-29,3230,3310,3130,3280,154236,113160.0,34500000.0
2002-12-02,3310,3340,3200,3230,104528,111435.0,34500000.0
2002-12-03,3150,3250,3150,3230,118003,111435.0,34500000.0
2002-12-04,3200,3530,3160,3310,209402,114195.0,34500000.0
2002-12-05,3500,3530,3310,3530,157596,121785.0,34500000.0
2002-12-06,3430,3570,3430,3570,95641,123165.0,34500000.0
2002-12-09,3460,3600,3460,3550,51702,122475.0,34500000.0
2002-12-10,3470,3560,3340,3420,38585,117990.0,34500000.0
2002-12-11,3420,3520,3370,3520,65573,121440.0,34500000.0
2002-12-12,3570,3940,3530,3900,167242,134550.0,34500000.0
2002-12-13,3940,3990,3730,3900,97563,134550.0,34500000.0
2002-12-16,3800,3950,3720,3720,50197,128340.0,34500000.0
2002-12-17,3750,3970,3750,3800,312083,131100.0,34500000.0
2002-12-18,3790,3850,3630,3760,78080,129720.0,34500000.0
2002-12-20,3630,3750,3530,3530,105952,121785.0,34500000.0
2002-12-23,3330,3460,3300,3400,136678,117300.0,34500000.0
2002-12-24,3260,3400,3160,3220,45162,111090.0,34500000.0
2002-12-26,3010,3080,2970,3040,74981,104880.0,34500000.0
2002-12-27,2900,3050,2900,3020,39487,104190.0,34500000.0
2002-12-30,2860,2960,2720,2810,19654,96945.0,34500000.0
2003-01-02,2850,3100,2850,3100,46173,106950.0,34500000.0
2003-01-03,3130,3380,3130,3290,28292,113505.0,34500000.0
2003-01-06,3290,3290,3120,3190,40155,110055.0,34500000.0
2003-01-07,3230,3260,2980,3000,121776,103500.0,34500000.0
2003-01-08,2930,3110,2930,3100,51309,106950.0,34500000.0
2003-01-09,3030,3100,3000,3030,25445,104535.0,34500000.0
2003-01-10,3080,3240,2980,3020,67013,104190.0,34500000.0
2003-01-13,3030,3330,3030,3320,67928,114540.0,34500000.0
2003-01-14,3270,3640,3270,3640,100495,125580.0,34500000.0
2003-01-15,3700,3860,3500,3820,220247,131790.0,34500000.0
2003-01-16,3710,4270,3680,4270,408308,147315.0,34500000.0
2003-01-17,4360,4450,4120,4260,239186,146970.0,34500000.0
2003-01-20,4180,4260,4000,4200,145526,144900.0,34500000.0
2003-01-21,4210,4250,3870,4120,193761,142140.0,34500000.0
2003-01-22,3970,4190,3930,4040,170187,139380.0,34500000.0
2003-01-23,4020,4120,3980,4100,144366,141450.0,34500000.0
2003-01-24,4170,4190,3800,3950,142873,136275.0,34500000.0
2003-01-27,3750,3850,3690,3820,61071,131790.0,34500000.0
2003-01-28,3820,3900,3730,3820,33021,131790.0,34500000.0
2003-01-29,3780,3960,3710,3720,77792,128340.0,34500000.0
2003-01-30,3750,3900,3750,3850,18265,132825.0,34500000.0
2003-02-03,3770,3880,3770,3850,24775,132825.0,34500000.0
2003-02-04,3990,4110,3860,4020,85099,138690.0,34500000.0
2003-02-05,4000,4320,3960,4220,190651,145590.0,34500000.0
2003-02-06,4170,4410,4020,4230,133543,145935.0,34500000.0
2003-02-07,4170,4200,3950,4100,46082,141450.0,34500000.0
2003-02-10,3990,4100,3870,4000,40497,138000.0,34500000.0
2003-02-11,4000,4150,3890,4000,57674,138000.0,34500000.0
2003-02-12,3910,4000,3900,4000,41832,138000.0,34500000.0
2003-02-13,3920,4050,3870,3900,19132,134550.0,34500000.0
2003-02-14,3900,3970,3830,3900,26285,134550.0,34500000.0
2003-02-17,3960,4140,3950,4090,37924,141105.0,34500000.0
2003-02-18,4090,4350,4000,4200,142189,144900.0,34500000.0
