씨씨에스(066790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-16,867,965,832,869,268722,40913.0,47080000.0
2011-09-19,869,874,757,869,159129,40913.0,47080000.0
2011-09-20,869,880,802,856,570758,40300.0,47080000.0
2011-09-21,855,855,820,843,25292,39688.0,47080000.0
2011-09-22,830,843,813,838,111854,39453.0,47080000.0
2011-09-23,759,938,759,830,118963,39076.0,47080000.0
2011-09-26,850,850,760,828,83064,38982.0,47080000.0
2011-09-27,785,845,705,770,205795,36252.0,47080000.0
2011-09-28,755,796,729,747,49803,35169.0,47080000.0
2011-09-29,720,763,708,748,48469,35216.0,47080000.0
2011-09-30,755,818,740,797,88206,37523.0,47080000.0
2011-10-04,799,799,770,771,31013,36299.0,47080000.0
2011-10-05,775,800,705,784,102363,36911.0,47080000.0
2011-10-06,780,830,769,825,48356,38841.0,47080000.0
2011-10-07,830,900,792,865,135761,40724.0,47080000.0
2011-10-10,865,869,837,863,75222,40630.0,47080000.0
2011-10-11,833,933,833,871,98128,41007.0,47080000.0
2011-10-12,894,894,837,859,79170,40442.0,47080000.0
2011-10-13,873,889,814,814,63942,38323.0,47080000.0
2011-10-14,827,860,782,855,47329,40253.0,47080000.0
2011-10-17,930,930,825,850,226136,40018.0,47080000.0
2011-10-18,850,915,828,863,279271,40630.0,47080000.0
2011-10-19,865,877,841,866,96608,40771.0,47080000.0
2011-10-20,849,899,849,870,215689,40960.0,47080000.0
2011-10-21,910,919,851,915,154087,43078.0,47080000.0
2011-10-24,929,929,862,876,169786,41242.0,47080000.0
2011-10-25,876,898,865,875,150171,41195.0,47080000.0
2011-10-26,876,901,870,898,126894,42278.0,47080000.0
2011-10-27,899,934,880,912,336544,42937.0,47080000.0
2011-10-28,925,980,882,912,124979,42937.0,47080000.0
2011-10-31,893,965,880,903,156872,42513.0,47080000.0
2011-11-01,903,943,873,900,113316,42372.0,47080000.0
2011-11-02,899,940,874,893,149336,42042.0,47080000.0
2011-11-03,890,940,850,883,94631,41572.0,47080000.0
2011-11-04,883,918,858,903,82927,42513.0,47080000.0
2011-11-07,929,929,883,904,87033,42560.0,47080000.0
2011-11-08,907,926,888,907,65776,42702.0,47080000.0
2011-11-09,938,938,892,910,48172,42843.0,47080000.0
2011-11-10,913,960,880,903,92031,42513.0,47080000.0
2011-11-11,908,938,900,909,81134,42796.0,47080000.0
2011-11-14,910,918,891,903,14554,42513.0,47080000.0
2011-11-15,917,919,866,917,133237,43172.0,47080000.0
2011-11-16,950,950,904,923,49133,43455.0,47080000.0
2011-11-17,923,929,908,925,23960,43549.0,47080000.0
2011-11-18,934,934,891,920,47724,43314.0,47080000.0
2011-11-21,903,925,860,910,230892,42843.0,47080000.0
2011-11-22,911,914,881,908,209221,42749.0,47080000.0
2011-11-23,922,922,840,900,218913,42372.0,47080000.0
2011-11-24,905,985,865,900,143288,42372.0,47080000.0
2011-11-25,917,917,879,898,81668,42278.0,47080000.0
2011-11-28,877,898,858,875,102197,41195.0,47080000.0
2011-11-29,860,900,860,897,18197,42231.0,47080000.0
2011-11-30,930,930,845,893,167114,42042.0,47080000.0
2011-12-01,882,916,866,886,60568,41713.0,47080000.0
2011-12-02,918,918,865,865,25512,40724.0,47080000.0
2011-12-05,865,865,821,858,118265,40395.0,47080000.0
2011-12-06,908,908,833,859,51311,40442.0,47080000.0
2011-12-07,896,896,840,887,74733,41760.0,47080000.0
2011-12-08,861,890,860,889,10198,41854.0,47080000.0
2011-12-09,867,868,840,850,75943,40018.0,47080000.0
2011-12-12,841,870,841,849,305316,39971.0,47080000.0
2011-12-13,833,890,833,848,96316,39924.0,47080000.0
2011-12-14,843,850,832,849,67748,39971.0,47080000.0
2011-12-15,859,960,859,946,260967,44538.0,47080000.0
2011-12-16,946,980,922,964,337351,45385.0,47080000.0
2011-12-19,964,965,911,946,425380,44538.0,47080000.0
2011-12-20,946,984,908,974,180365,45856.0,47080000.0
2011-12-21,946,985,946,954,254174,44914.0,47080000.0
2011-12-22,952,990,952,960,190377,45197.0,47080000.0
2011-12-23,973,1045,942,968,2215706,45573.0,47080000.0
2011-12-26,967,986,950,972,1111058,45762.0,47080000.0
2011-12-27,970,1035,970,997,404694,46939.0,47080000.0
2011-12-28,1000,1145,1000,1145,1820297,53907.0,47080000.0
2011-12-29,1160,1180,1105,1160,1131022,54613.0,47080000.0
2012-01-02,1165,1180,1105,1160,379986,54613.0,47080000.0
2012-01-03,1145,1185,1140,1155,240716,54377.0,47080000.0
2012-01-04,1195,1255,1145,1225,399970,57673.0,47080000.0
2012-01-05,1190,1295,1170,1220,335516,57438.0,47080000.0
2012-01-06,1220,1245,1195,1200,181483,56496.0,47080000.0
2012-01-09,1195,1200,1110,1110,271708,52259.0,47080000.0
2012-01-10,1140,1250,1110,1125,439771,52965.0,47080000.0
2012-01-11,1130,1290,1130,1290,1028868,60733.0,47080000.0
2012-01-12,1290,1480,1255,1460,1146789,68737.0,47080000.0
2012-01-13,1410,1525,1410,1505,586508,70855.0,47080000.0
2012-01-16,1510,1600,1465,1480,360698,69678.0,47080000.0
2012-01-17,1470,1515,1420,1500,231848,70620.0,47080000.0
2012-01-18,1530,1620,1500,1570,400410,73916.0,47080000.0
2012-01-19,1570,1585,1520,1540,243533,72503.0,47080000.0
2012-01-20,1525,1660,1500,1540,283862,72503.0,47080000.0
2012-01-25,1515,1585,1435,1435,269851,67560.0,47080000.0
2012-01-26,1480,1635,1385,1570,1039001,73916.0,47080000.0
2012-01-27,1600,1750,1545,1620,822846,76270.0,47080000.0
2012-01-30,1600,1780,1600,1710,598496,80507.0,47080000.0
2012-01-31,1770,1790,1680,1755,382625,82625.0,47080000.0
2012-02-01,1715,1805,1715,1745,155519,82155.0,47080000.0
2012-02-02,1745,1850,1730,1825,210717,85921.0,47080000.0
2012-02-03,1825,1935,1825,1925,277457,90629.0,47080000.0
2012-02-06,1925,1950,1850,1910,345599,89923.0,47080000.0
2012-02-07,1880,2090,1880,2020,248723,95102.0,47080000.0
2012-02-08,1995,2105,1995,2080,416295,97926.0,47080000.0
2012-02-09,2145,2145,1985,2145,329034,100987.0,47080000.0
2012-02-10,2100,2280,2100,2180,325487,102634.0,47080000.0
2012-02-13,2200,2230,2100,2180,220113,102634.0,47080000.0
2012-02-14,2180,2215,2020,2180,258869,102634.0,47080000.0
2012-02-15,2200,2380,2150,2380,347359,112050.0,47080000.0
2012-02-16,2430,2550,2400,2500,410419,117700.0,47080000.0
2012-02-17,2500,2505,2425,2495,313543,117465.0,47080000.0
2012-02-20,2450,2500,2450,2500,190764,117700.0,47080000.0
2012-02-21,2550,2585,2460,2530,331868,119112.0,47080000.0
2012-02-22,2520,2570,2450,2530,277190,119112.0,47080000.0
2012-02-23,2530,2900,2460,2680,784667,126174.0,47080000.0
2012-02-24,2700,3010,2695,3005,1442222,141475.0,47080000.0
2012-02-27,3090,3090,2760,3050,592628,143594.0,47080000.0
2012-02-28,3050,3400,3000,3290,730215,154893.0,47080000.0
2012-02-29,3350,3475,3110,3300,704103,155364.0,47080000.0
2012-03-02,3310,3310,3020,3150,1132996,148302.0,47080000.0
2012-03-05,3180,3360,2905,3090,916970,145477.0,47080000.0
2012-03-06,3195,3270,2630,2630,1379348,123820.0,47080000.0
2012-03-07,2240,2240,2240,2240,298130,105459.0,47080000.0
2012-03-08,1905,1905,1905,1905,194292,89687.0,47080000.0
2012-03-09,1620,1755,1620,1620,5327598,76270.0,47080000.0
2012-03-12,1495,1575,1380,1380,16431386,64970.0,47080000.0
2012-03-13,1420,1455,1280,1415,24562543,66618.0,47080000.0
2012-03-14,1400,1470,1340,1375,12245454,64735.0,47080000.0
2012-03-15,1400,1465,1360,1380,16041541,64970.0,47080000.0
2012-03-16,1385,1410,1180,1235,15530136,58144.0,47080000.0
2012-03-19,1230,1325,1225,1300,9657934,61204.0,47080000.0
2012-03-20,1300,1305,1180,1210,6726678,56967.0,47080000.0
2012-03-21,1210,1255,1190,1200,4952878,56496.0,47080000.0
2012-03-22,1195,1270,1195,1245,6770920,58615.0,47080000.0
2012-03-23,1280,1430,1245,1430,10587706,67324.0,47080000.0
2012-03-26,1500,1635,1390,1405,26129174,66147.0,47080000.0
2012-03-27,1460,1560,1360,1440,13793889,67795.0,47080000.0
2012-03-28,1465,1515,1415,1485,9567367,69914.0,47080000.0
2012-03-29,1505,1510,1320,1325,7353908,62381.0,47080000.0
2012-03-30,1310,1345,1210,1250,9462431,58850.0,47080000.0
2012-04-02,1240,1290,1235,1270,3529130,59792.0,47080000.0
2012-04-03,1285,1285,1080,1080,7946418,50846.0,47080000.0
2012-04-04,1040,1110,920,956,12317998,45008.0,47080000.0
2012-04-05,964,977,830,885,5628974,41666.0,47080000.0
2012-04-06,893,1005,850,920,6074288,43314.0,47080000.0
2012-04-09,935,935,782,782,3106516,36817.0,47080000.0
2012-04-10,769,799,681,731,2909989,34415.0,47080000.0
2012-04-12,730,798,712,735,2235437,34604.0,47080000.0
2012-04-13,750,845,740,845,3714220,39783.0,47080000.0
2012-04-16,885,936,856,875,5988459,41195.0,47080000.0
2012-04-17,875,891,851,875,2915263,41195.0,47080000.0
2012-04-18,887,920,855,870,2967767,40960.0,47080000.0
2012-04-19,910,1000,901,1000,11709369,47080.0,47080000.0
2012-04-20,990,1035,900,900,9039452,42372.0,47080000.0
2012-04-23,916,924,817,830,3073246,39076.0,47080000.0
2012-04-24,807,839,795,816,1724326,38417.0,47080000.0
2012-04-25,813,838,793,798,1860772,37570.0,47080000.0
2012-04-26,810,888,770,770,4220276,36252.0,47080000.0
2012-04-27,788,824,764,799,2309346,37617.0,47080000.0
2012-04-30,800,823,720,749,1808595,35263.0,47080000.0
2012-05-02,750,818,719,782,2133836,36817.0,47080000.0
2012-05-03,800,809,749,786,1696120,37005.0,47080000.0
2012-05-04,793,898,784,841,4444103,39594.0,47080000.0
2012-05-07,825,890,813,841,3001080,39594.0,47080000.0
2012-05-08,855,950,840,887,4756308,41760.0,47080000.0
2012-05-09,880,920,854,869,1535365,40913.0,47080000.0
2012-05-10,760,794,739,739,4562301,34792.0,47080000.0
2012-05-11,738,739,695,712,1868056,33521.0,47080000.0
2012-05-14,712,725,699,700,1101986,32956.0,47080000.0
2012-05-15,700,712,664,685,806090,32250.0,47080000.0
2012-05-16,693,724,681,698,974577,32862.0,47080000.0
2012-05-17,705,761,700,728,2209959,34274.0,47080000.0
2012-05-18,720,725,680,683,898357,32156.0,47080000.0
2012-05-21,669,690,668,683,566845,32156.0,47080000.0
2012-05-22,684,708,678,689,1092448,32438.0,47080000.0
2012-05-23,691,694,663,667,674737,31402.0,47080000.0
2012-05-24,655,673,642,667,677470,31402.0,47080000.0
2012-05-25,667,700,652,689,822555,32438.0,47080000.0
2012-05-29,710,723,691,691,1049607,32532.0,47080000.0
2012-05-30,697,705,668,678,567689,31920.0,47080000.0
2012-05-31,680,703,655,699,769046,32909.0,47080000.0
2012-06-01,705,789,696,716,3890076,33709.0,47080000.0
2012-06-04,690,746,687,715,1580752,33662.0,47080000.0
2012-06-05,651,682,651,663,3128775,31214.0,47080000.0
2012-06-07,669,762,663,762,8472263,35875.0,47080000.0
2012-06-08,859,876,821,876,2238447,42766.0,48819130.0
2012-06-11,885,1005,835,970,27242829,47355.0,48819130.0
2012-06-12,960,1115,930,1115,10566721,54433.0,48819130.0
2012-06-13,1180,1265,1110,1140,20796781,55654.0,48819130.0
2012-06-14,1130,1210,1050,1070,10358386,52236.0,48819130.0
2012-06-15,1090,1110,999,1040,7584947,50772.0,48819130.0
2012-06-18,1055,1195,1035,1195,13901208,58339.0,48819130.0
2012-06-19,1225,1320,1180,1305,19288910,63709.0,48819130.0
2012-06-20,1370,1465,1280,1280,15735890,62488.0,48819130.0
2012-06-21,1275,1320,1205,1215,11532941,59315.0,48819130.0
2012-06-22,1215,1310,1210,1240,8872232,60536.0,48819130.0
2012-06-25,1250,1285,1140,1170,5248792,57118.0,48819130.0
2012-06-26,1180,1210,1090,1130,7172901,55166.0,48819130.0
2012-06-27,1145,1280,1070,1110,15114920,54189.0,48819130.0
2012-06-28,1060,1175,1045,1120,8139512,54677.0,48819130.0
2012-06-29,1140,1140,1075,1075,2789036,52481.0,48819130.0
2012-07-02,1090,1175,1065,1105,8761642,53945.0,48819130.0
2012-07-03,1115,1260,1115,1170,13651210,57118.0,48819130.0
2012-07-04,1170,1195,1125,1155,5239352,56386.0,48819130.0
2012-07-05,1150,1160,1015,1015,10620276,49551.0,48819130.0
2012-07-06,1015,1025,926,978,7515093,47745.0,48819130.0
2012-07-09,875,880,832,832,9282112,40618.0,48819130.0
2012-07-10,813,821,763,780,5431214,38079.0,48819130.0
2012-07-11,801,870,790,831,10415109,40569.0,48819130.0
2012-07-12,850,880,813,820,7105541,40032.0,48819130.0
2012-07-13,820,838,748,785,2888528,38323.0,48819130.0
2012-07-16,795,799,767,776,1906295,37884.0,48819130.0
2012-07-17,773,797,767,785,2160378,38323.0,48819130.0
2012-07-18,786,887,786,814,13949722,39739.0,48819130.0
2012-07-19,819,846,785,788,4312582,38469.0,48819130.0
2012-07-20,781,820,781,799,2876566,39006.0,48819130.0
2012-07-23,799,805,750,760,1918909,37103.0,48819130.0
2012-07-24,759,777,739,765,1166705,37347.0,48819130.0
2012-07-25,720,728,705,711,2014570,34710.0,48819130.0
2012-07-26,696,745,696,727,1466237,35492.0,48819130.0
2012-07-27,740,741,722,728,852834,36406.0,50007745.0
2012-07-30,733,803,729,781,3456845,39056.0,50007745.0
2012-07-31,785,787,753,775,1170759,38756.0,50007745.0
2012-08-01,768,784,759,779,801990,38956.0,50007745.0
2012-08-02,786,820,781,792,3178793,39606.0,50007745.0
2012-08-03,793,797,770,773,1217940,38704.0,50069558.0
2012-08-06,774,789,772,777,714278,38904.0,50069558.0
2012-08-07,781,788,769,770,862765,38554.0,50069558.0
2012-08-08,765,781,749,762,1255811,38153.0,50069558.0
2012-08-09,762,771,745,759,888146,38003.0,50069558.0
2012-08-10,771,872,766,872,11384404,43679.0,50090210.0
2012-08-13,917,962,889,892,15224265,44680.0,50090210.0
2012-08-14,878,900,857,880,5669261,44079.0,50090210.0
2012-08-16,877,888,834,840,3837208,42076.0,50090210.0
2012-08-17,841,878,835,844,4119787,42276.0,50090210.0
2012-08-20,755,768,718,718,7348683,35965.0,50090210.0
2012-08-21,725,760,725,744,4100476,37267.0,50090210.0
2012-08-22,742,754,727,738,1822199,36967.0,50090210.0
2012-08-23,743,753,725,736,2005820,36866.0,50090210.0
2012-08-24,736,745,730,736,1522441,36866.0,50090210.0
2012-08-27,735,748,729,740,1666610,37067.0,50090210.0
2012-08-28,738,740,723,724,1529579,36265.0,50090210.0
2012-08-29,729,729,707,723,1594685,36215.0,50090210.0
2012-08-30,719,755,710,717,2978458,35915.0,50090210.0
2012-08-31,724,824,610,824,5910535,41397.0,50239297.0
2012-09-03,947,947,863,900,20567838,45215.0,50239297.0
2012-09-04,901,910,818,833,9199009,41849.0,50239297.0
2012-09-05,810,860,803,811,4450159,40744.0,50239297.0
2012-09-06,731,799,730,755,5815781,37931.0,50239297.0
2012-09-07,765,798,753,770,3360752,38684.0,50239297.0
2012-09-10,785,785,736,743,3754662,37328.0,50239297.0
2012-09-11,750,750,707,727,2669822,36524.0,50239297.0
2012-09-12,727,836,725,836,3754490,42000.0,50239297.0
2012-09-13,919,930,797,797,15717243,40041.0,50239297.0
2012-09-14,810,825,777,790,3627933,39692.0,50242589.0
2012-09-17,822,880,810,848,8175105,42606.0,50242589.0
2012-09-18,835,965,823,897,16651983,45068.0,50242589.0
2012-09-19,905,909,845,855,4825328,42957.0,50242589.0
2012-09-20,855,876,813,854,2865925,42907.0,50242589.0
2012-09-21,857,912,791,822,4082967,41299.0,50242589.0
2012-09-24,842,847,816,830,1276951,41701.0,50242589.0
2012-09-25,830,838,771,787,2126255,39541.0,50242589.0
2012-09-26,769,815,761,791,1540410,39742.0,50242589.0
2012-09-27,800,800,753,759,1770440,38134.0,50242589.0
2012-09-28,754,784,754,770,764149,38687.0,50242589.0
2012-10-02,787,806,775,787,620184,39541.0,50242589.0
2012-10-04,795,797,775,783,1208414,39340.0,50242589.0
2012-10-05,783,860,770,804,2757122,40395.0,50242589.0
2012-10-08,817,835,798,798,1313976,40094.0,50242589.0
2012-10-09,786,858,781,798,3529164,40094.0,50242589.0
2012-10-10,791,819,769,819,1568341,41149.0,50242589.0
2012-10-11,829,941,807,941,23328876,47278.0,50242589.0
2012-10-12,930,1070,900,977,23222337,49101.0,50256909.0
2012-10-15,951,1020,831,854,9483785,42919.0,50256909.0
2012-10-16,870,878,802,845,3963603,42467.0,50256909.0
2012-10-17,831,866,790,795,4152662,39954.0,50256909.0
2012-10-18,795,810,731,752,3991895,37793.0,50256909.0
2012-10-19,760,770,735,740,2660862,37190.0,50256909.0
2012-10-22,720,745,708,737,1585208,37039.0,50256909.0
2012-10-23,737,784,737,768,2284861,38597.0,50256909.0
2012-10-24,653,710,653,688,18009694,34577.0,50256909.0
2012-10-25,685,702,675,684,4107276,34376.0,50256909.0
2012-10-26,682,697,655,672,3777744,43760.0,65118609.0
2012-10-29,668,677,622,626,4199478,40764.0,65118609.0
2012-10-30,631,685,622,662,3577983,43109.0,65118609.0
2012-10-31,664,705,661,682,4809811,44411.0,65118609.0
2012-11-01,683,724,678,708,7137794,46104.0,65118609.0
2012-11-02,707,722,694,701,2048904,45648.0,65118609.0
2012-11-05,701,720,695,708,1692830,46104.0,65118609.0
2012-11-06,709,713,690,695,1861346,45257.0,65118609.0
2012-11-07,695,700,668,670,2629545,43629.0,65118609.0
2012-11-08,655,685,642,668,1378662,43499.0,65118609.0
2012-11-09,667,696,657,684,2546120,44541.0,65118609.0
2012-11-12,676,695,667,670,1708135,43639.0,65132999.0
2012-11-13,669,675,635,640,1853985,41685.0,65132999.0
2012-11-14,643,723,612,670,7222794,43639.0,65132999.0
2012-11-15,652,660,630,647,2215345,42141.0,65132999.0
2012-11-16,655,655,625,631,1649229,41099.0,65132999.0
2012-11-19,632,655,617,632,1351598,41164.0,65132999.0
2012-11-20,635,700,634,660,4058533,42988.0,65132999.0
2012-11-21,661,715,661,679,4663010,44225.0,65132999.0
2012-11-22,674,700,660,670,2875767,43639.0,65132999.0
2012-11-23,670,680,645,647,1943413,42141.0,65132999.0
2012-11-26,672,701,650,687,5479081,44746.0,65132999.0
2012-11-27,699,699,663,665,2536915,43313.0,65132999.0
2012-11-28,664,682,651,652,1306681,42467.0,65132999.0
2012-11-29,653,660,647,648,1127748,42206.0,65132999.0
2012-11-30,657,662,645,648,1100055,42206.0,65132999.0
2012-12-03,648,658,634,640,1035765,41685.0,65132999.0
2012-12-04,645,661,625,639,1728282,41620.0,65132999.0
2012-12-05,632,653,627,635,1311405,41359.0,65132999.0
2012-12-06,640,645,612,621,1476931,40448.0,65132999.0
2012-12-07,622,636,612,625,1559152,40708.0,65132999.0
2012-12-10,626,632,602,611,1341838,39796.0,65132999.0
2012-12-11,606,612,550,563,2480840,36670.0,65132999.0
2012-12-12,560,566,546,552,1431750,35953.0,65132999.0
2012-12-13,546,578,542,564,1179249,36735.0,65132999.0
2012-12-14,569,569,555,566,583099,36865.0,65132999.0
2012-12-17,570,573,552,558,768833,36344.0,65132999.0
2012-12-18,560,572,554,560,1078387,36474.0,65132999.0
2012-12-20,542,554,533,535,1792853,34846.0,65132999.0
2012-12-21,532,560,527,543,1274922,35367.0,65132999.0
2012-12-24,548,550,533,533,803785,34716.0,65132999.0
2012-12-26,534,554,525,531,2274035,34586.0,65132999.0
2012-12-27,535,564,531,553,2691938,36019.0,65132999.0
2012-12-28,559,560,536,540,1454136,35172.0,65132999.0
2013-01-02,545,565,541,560,861793,36474.0,65132999.0
2013-01-03,566,580,548,560,1471473,36474.0,65132999.0
2013-01-04,560,633,553,585,5093010,38103.0,65132999.0
2013-01-07,596,615,590,601,2015152,39145.0,65132999.0
2013-01-08,605,618,596,606,1316094,39471.0,65132999.0
2013-01-09,606,612,588,591,1478318,38494.0,65132999.0
2013-01-10,595,602,587,593,841263,38624.0,65132999.0
2013-01-11,595,600,577,580,886082,37777.0,65132999.0
2013-01-14,588,588,563,565,914839,36800.0,65132999.0
2013-01-15,565,599,560,585,1650927,38103.0,65132999.0
2013-01-16,590,593,566,568,1380426,36996.0,65132999.0
2013-01-17,565,580,557,575,1122161,37451.0,65132999.0
2013-01-18,576,592,572,591,904739,38494.0,65132999.0
2013-01-21,605,605,585,595,1073645,38754.0,65132999.0
2013-01-22,592,598,570,577,1477366,37582.0,65132999.0
2013-01-23,577,589,575,582,979080,37907.0,65132999.0
2013-01-24,587,588,563,565,1184551,36800.0,65132999.0
2013-01-25,565,573,553,565,907119,36800.0,65132999.0
2013-01-28,578,578,559,563,556093,36670.0,65132999.0
2013-01-29,563,580,561,569,689383,37061.0,65132999.0
2013-01-30,570,616,566,585,2292695,38103.0,65132999.0
2013-01-31,597,597,580,581,1123659,37842.0,65132999.0
2013-02-01,573,581,565,567,819182,36930.0,65132999.0
2013-02-04,573,573,549,552,676021,35953.0,65132999.0
2013-02-05,547,557,533,541,826849,35237.0,65132999.0
2013-02-06,542,560,529,540,892024,35172.0,65132999.0
2013-02-07,540,550,539,544,660720,35432.0,65132999.0
2013-02-08,545,558,536,555,420244,36149.0,65132999.0
2013-02-12,560,560,531,546,551225,35563.0,65132999.0
2013-02-13,550,554,540,543,507720,35367.0,65132999.0
2013-02-14,545,552,540,550,500095,35823.0,65132999.0
2013-02-15,550,581,546,571,1472035,37191.0,65132999.0
2013-02-18,575,575,562,563,821076,36670.0,65132999.0
2013-02-19,564,569,550,550,964956,35823.0,65132999.0
2013-02-20,550,564,549,553,975787,36019.0,65132999.0
2013-02-21,553,560,549,554,628044,36084.0,65132999.0
2013-02-22,553,558,537,541,1163572,35237.0,65132999.0
2013-02-25,544,550,535,535,854253,34846.0,65132999.0
2013-02-26,538,543,534,540,855781,35172.0,65132999.0
2013-02-27,537,544,532,535,932093,34846.0,65132999.0
2013-02-28,545,545,535,540,709230,35172.0,65132999.0
2013-03-04,545,560,539,540,858818,35172.0,65132999.0
2013-03-05,542,551,538,542,713328,35302.0,65132999.0
2013-03-06,548,623,547,623,17826622,40578.0,65132999.0
2013-03-07,647,676,632,645,15511434,42011.0,65132999.0
2013-03-08,661,681,618,637,9255892,41490.0,65132999.0
2013-03-11,630,640,594,632,6593698,41164.0,65132999.0
2013-03-12,640,704,635,680,11632099,44290.0,65132999.0
2013-03-13,688,688,655,660,3789536,42988.0,65132999.0
2013-03-14,653,670,622,668,3444274,43509.0,65132999.0
2013-03-15,671,677,630,630,2779955,41034.0,65132999.0
2013-03-18,682,724,640,724,17841339,47156.0,65132999.0
2013-03-19,770,777,704,704,18227881,45854.0,65132999.0
2013-03-20,704,707,660,670,6232442,43639.0,65132999.0
2013-03-21,670,696,666,679,3213310,44225.0,65132999.0
2013-03-22,685,700,644,644,5566745,41946.0,65132999.0
2013-03-25,645,686,637,657,4584986,42792.0,65132999.0
2013-03-26,657,673,638,641,2941260,41750.0,65132999.0
2013-03-27,650,650,614,629,3355664,40969.0,65132999.0
2013-03-28,629,657,628,650,3327428,42336.0,65132999.0
2013-03-29,650,660,632,643,1428903,41881.0,65132999.0
2013-04-01,636,640,605,607,2476576,39536.0,65132999.0
2013-04-02,614,621,587,601,2521955,39145.0,65132999.0
2013-04-03,595,604,574,588,1684134,38298.0,65132999.0
2013-04-04,576,585,535,570,2638608,37126.0,65132999.0
2013-04-05,572,579,542,554,1319956,36084.0,65133360.0
2013-04-08,558,564,538,539,1333680,35107.0,65133360.0
2013-04-09,539,570,535,548,2017732,35693.0,65133360.0
2013-04-10,542,573,539,559,1601426,36410.0,65133360.0
2013-04-11,559,573,555,558,1468437,36344.0,65133360.0
2013-04-12,560,565,550,556,989034,36214.0,65133360.0
2013-04-15,558,574,550,570,1114493,37126.0,65133360.0
2013-04-16,572,597,571,580,2769136,37777.0,65133360.0
2013-04-17,589,589,558,561,1314867,36540.0,65133360.0
2013-04-18,555,579,547,561,1243387,36540.0,65133360.0
2013-04-19,565,565,545,548,1061875,35693.0,65133360.0
2013-04-22,549,553,540,545,833972,35498.0,65133360.0
2013-04-23,542,552,541,549,781681,35758.0,65133360.0
2013-04-24,550,589,549,569,2519626,37061.0,65133360.0
2013-04-25,568,579,561,567,754758,36931.0,65133360.0
2013-04-26,575,575,558,559,739489,36410.0,65133360.0
2013-04-29,564,571,552,565,710661,36800.0,65133360.0
2013-04-30,572,582,559,566,879509,36865.0,65133360.0
2013-05-02,565,565,546,554,1092234,36084.0,65133360.0
2013-05-03,554,564,548,558,725587,36345.0,65133721.0
2013-05-06,565,580,555,579,1115005,37712.0,65133721.0
2013-05-07,582,582,565,576,579375,37517.0,65133721.0
2013-05-08,578,613,572,598,2556641,38950.0,65133721.0
2013-05-09,600,610,585,602,1504435,39211.0,65133721.0
2013-05-10,607,630,595,601,2194411,39145.0,65133721.0
2013-05-13,606,614,579,579,1089056,37712.0,65133721.0
2013-05-14,581,597,578,592,853027,38559.0,65133721.0
2013-05-15,598,598,576,578,804950,37647.0,65133721.0
2013-05-16,578,588,573,578,564523,37647.0,65133721.0
2013-05-20,584,595,579,585,672503,38103.0,65133721.0
2013-05-21,592,618,587,592,1652777,38559.0,65133721.0
2013-05-22,594,610,592,600,823006,39080.0,65133721.0
2013-05-23,600,601,585,588,826485,38299.0,65133721.0
2013-05-24,583,612,583,603,1156811,39276.0,65133721.0
2013-05-27,603,622,597,621,1601986,40448.0,65133721.0
2013-05-28,617,640,607,622,1822902,40513.0,65133721.0
2013-05-29,621,641,613,629,2579507,40969.0,65133721.0
2013-05-30,635,635,601,603,1697840,39276.0,65133721.0
2013-05-31,603,613,596,602,1112785,39211.0,65133721.0
2013-06-03,604,604,512,565,2560613,36801.0,65133721.0
2013-06-04,565,570,545,553,1247909,36019.0,65133721.0
2013-06-05,551,587,551,568,1106089,36996.0,65133721.0
2013-06-07,562,574,551,567,838667,36931.0,65133721.0
2013-06-10,567,569,549,564,588817,36735.0,65133721.0
2013-06-11,555,559,539,550,1095672,35824.0,65133721.0
2013-06-12,558,565,541,550,747718,35824.0,65133721.0
2013-06-13,545,549,536,538,551083,35042.0,65133721.0
2013-06-14,539,553,536,538,437618,35042.0,65133721.0
2013-06-17,546,547,529,531,621063,34586.0,65133721.0
2013-06-18,573,610,570,597,14316184,38885.0,65133721.0
2013-06-19,597,610,557,559,4422366,36410.0,65133721.0
2013-06-20,559,559,531,547,2370000,35628.0,65133721.0
2013-06-21,533,536,522,534,881709,34781.0,65133721.0
2013-06-24,533,546,530,535,806920,34847.0,65133721.0
2013-06-25,523,535,486,508,1642869,33088.0,65133721.0
2013-06-26,501,528,500,515,601231,33544.0,65133721.0
2013-06-27,516,523,511,516,1168750,33609.0,65133721.0
2013-06-28,516,523,510,513,951091,33414.0,65133721.0
2013-07-01,515,515,504,508,791393,33088.0,65133721.0
2013-07-02,506,514,505,505,714960,32893.0,65133721.0
2013-07-03,506,509,482,487,1747045,31720.0,65133721.0
2013-07-04,487,493,481,492,840172,32046.0,65133721.0
2013-07-05,494,515,490,507,1171545,33023.0,65133721.0
2013-07-08,508,515,483,489,744002,31850.0,65133721.0
2013-07-09,489,496,484,493,411453,32111.0,65133721.0
2013-07-10,493,503,484,485,810410,31590.0,65133721.0
2013-07-11,485,493,484,492,629412,32046.0,65133721.0
2013-07-12,495,510,488,500,563878,32567.0,65133721.0
2013-07-15,508,508,494,498,535378,32437.0,65133721.0
2013-07-16,498,505,495,504,581120,32827.0,65133721.0
2013-07-17,501,507,498,505,434508,32893.0,65133721.0
2013-07-18,506,528,502,512,1109789,33348.0,65133721.0
2013-07-19,513,517,506,510,556831,33218.0,65133721.0
