디지탈옵틱(106520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-11,23309,23309,22505,22573,185627,121736.0,7224707.0
2015-12-14,22572,27395,21567,23979,698141,129322.0,7224707.0
2015-12-15,23376,24916,21969,23443,695571,126432.0,7224707.0
2015-12-16,23443,23577,20965,21166,798478,114150.0,7224707.0
2015-12-17,20764,21634,20094,20630,362422,111260.0,7224707.0
2015-12-18,20362,20965,19625,19692,305191,106203.0,7224707.0
2015-12-21,19826,20362,19089,19090,212312,102952.0,7224707.0
2015-12-22,19223,19290,17080,17214,566569,92837.0,7224707.0
2015-12-23,17080,17214,15807,15875,489232,85613.0,7224707.0
2015-12-24,13664,14936,13597,13731,1841851,74053.0,7224707.0
2015-12-28,13530,14200,12525,12726,1032538,68635.0,7224707.0
2015-12-29,12324,14668,12230,13597,2497497,175160.0,17257132.0
2015-12-30,14133,14333,13195,13664,927516,176023.0,17257132.0
2016-01-04,13396,14400,13396,13999,672835,180337.0,17257132.0
2016-01-05,13530,15204,13463,14803,864534,190691.0,17257132.0
2016-01-06,15070,17816,15003,16611,1828806,213988.0,17257132.0
2016-01-07,17147,18754,14601,14736,2261851,189828.0,17257132.0
2016-01-08,14802,16142,14400,15406,1041652,198457.0,17257132.0
2016-01-11,15606,16745,15137,15875,827098,204497.0,17257132.0
2016-01-12,15740,17950,15472,17214,1440062,221754.0,17257132.0
2016-01-13,17348,17883,17080,17214,716728,221754.0,17257132.0
2016-01-14,17214,19223,16678,17616,2557136,226931.0,17257132.0
2016-01-15,17750,18017,17214,17214,739784,221754.0,17257132.0
2016-01-18,17549,18486,16611,16745,1023817,215714.0,17257132.0
2016-01-19,17013,17348,16611,16812,486750,216577.0,17257132.0
2016-01-20,16812,16879,15271,15272,882092,196731.0,17257132.0
2016-01-21,15271,15740,14467,15406,593917,198457.0,17257132.0
2016-01-22,15338,15338,13530,14401,1764387,185514.0,17257132.0
2016-01-25,14467,14534,13664,13731,786774,176886.0,17257132.0
2016-01-26,13731,14668,13597,13731,875789,176886.0,17257132.0
2016-01-27,13932,14133,13222,13798,707038,177748.0,17257132.0
2016-01-28,13597,13999,13369,13530,738664,174297.0,17257132.0
2016-01-29,13530,13865,13128,13798,680431,177748.0,17257132.0
2016-02-01,13798,13798,13289,13396,439936,172571.0,17257132.0
2016-02-02,13329,13382,13088,13249,352677,170673.0,17257132.0
2016-02-03,13061,13289,12766,12941,460915,186689.0,19325971.0
2016-02-04,13061,13061,12203,12284,695747,177219.0,19325971.0
2016-02-05,12190,12190,11118,11588,812047,167170.0,19325971.0
2016-02-11,11185,11319,10609,10610,730707,153062.0,19325971.0
2016-02-12,10315,10422,8493,9324,1586351,134509.0,19325971.0
2016-02-15,9337,11480,9337,10516,1921583,151709.0,19325971.0
2016-02-16,10395,11105,10395,10543,720893,152095.0,19325971.0
2016-02-17,10569,10663,9859,10650,525641,153641.0,19325971.0
2016-02-18,10583,11895,10529,11213,1415635,161758.0,19325971.0
2016-02-19,11199,11212,10716,10824,524698,156154.0,19325971.0
2016-02-22,10931,10931,10274,10476,500567,151129.0,19325971.0
2016-02-23,10516,10703,10114,10208,524251,147264.0,19325971.0
2016-02-24,10060,10435,9980,10168,369108,147118.0,19383071.0
2016-02-25,10261,10328,9672,9846,543252,142466.0,19383071.0
2016-02-26,9806,9953,9672,9846,336762,144483.0,19657494.0
2016-02-29,9591,10087,9538,9886,367883,145072.0,19657494.0
2016-03-02,9886,10020,9819,9886,221958,145072.0,19657494.0
2016-03-03,9926,9980,9618,9645,279380,141534.0,19657494.0
2016-03-04,9658,10248,9618,9953,480532,146055.0,19657494.0
2016-03-07,10047,11895,9953,11387,2421339,167089.0,19657494.0
2016-03-08,11426,11614,10743,10985,806998,161191.0,19657494.0
2016-03-09,11011,11011,10529,10824,518792,158833.0,19657494.0
2016-03-10,11051,11065,10623,10623,501548,155884.0,19657494.0
2016-03-11,10516,10743,10408,10449,365193,153328.0,19657494.0
2016-03-14,10583,10984,10556,10771,357714,158046.0,19657494.0
2016-03-15,10770,11386,10676,10918,833706,160209.0,19657494.0
2016-03-16,11065,11118,10757,10757,247266,157850.0,19657494.0
2016-03-17,10917,11681,10743,11132,3021232,163354.0,19657494.0
2016-03-18,11185,11239,10998,11025,492645,161781.0,19657494.0
2016-03-21,11118,11159,10837,10838,427422,159029.0,19657494.0
2016-03-22,10783,10984,10462,10462,528187,153525.0,19657494.0
2016-03-23,10489,10609,9953,10315,674407,151363.0,19657494.0
2016-03-24,10261,10315,9832,9873,564074,144876.0,19657494.0
2016-03-25,9779,9886,9524,9538,429527,139961.0,19657494.0
2016-03-28,9551,9631,9417,9458,284067,138782.0,19657494.0
2016-03-29,9390,10020,9390,9739,522628,142910.0,19657494.0
2016-03-30,9752,9993,9752,9779,247411,143500.0,19657494.0
2016-03-31,9779,9846,9564,9578,252371,140551.0,19657494.0
2016-04-01,9618,9913,9444,9779,323733,143500.0,19657494.0
2016-04-04,9873,10100,9792,9940,433470,145859.0,19657494.0
2016-04-05,9966,9966,9672,9739,338274,142910.0,19657494.0
2016-04-06,9725,9739,9564,9565,360382,140355.0,19657494.0
2016-04-07,9645,10596,9591,10074,2143807,147824.0,19657494.0
2016-04-08,10127,10529,10100,10328,924990,151559.0,19657494.0
2016-04-11,10395,10770,10194,10235,808886,150183.0,19657494.0
2016-04-12,10114,10274,9980,9980,411441,146448.0,19657494.0
2016-04-14,9966,10140,9806,9913,227011,145465.0,19657494.0
2016-04-15,9859,10006,9672,9712,399271,142517.0,19657494.0
2016-04-18,9806,10315,9712,10275,583677,150773.0,19657494.0
2016-04-19,10408,10502,10060,10141,477610,148807.0,19657494.0
2016-04-20,10073,10395,10033,10395,353735,152542.0,19657494.0
2016-04-21,10382,10502,10127,10128,354703,148611.0,19657494.0
2016-04-22,10167,10221,9966,10114,291371,148414.0,19657494.0
2016-04-25,10047,10073,9685,9726,421931,142713.0,19657494.0
2016-04-26,9591,9792,9511,9525,534658,139765.0,19657494.0
2016-04-27,9605,9685,9444,9538,447876,139961.0,19657494.0
2016-04-28,9404,9658,9404,9538,319864,139961.0,19657494.0
2016-04-29,9484,9538,9002,9150,560564,134261.0,19657494.0
2016-05-02,8975,9363,8814,9337,552362,137013.0,19657494.0
2016-05-03,9337,9377,9069,9069,327256,133081.0,19657494.0
2016-05-04,8975,9069,8560,8734,580913,128167.0,19657494.0
2016-05-09,8734,8734,8412,8600,366006,126201.0,19657494.0
2016-05-10,8493,8600,8359,8359,376150,122663.0,19657494.0
2016-05-11,8439,9645,8238,8895,2359021,130526.0,19657494.0
2016-05-12,8801,8868,8506,8520,664757,125022.0,19657494.0
2016-05-13,8479,8560,8345,8346,293487,122466.0,19657494.0
2016-05-16,8292,8345,8158,8198,263927,120304.0,19657494.0
2016-05-17,8198,8252,7662,7850,519323,115193.0,19657494.0
2016-05-18,7769,7836,7461,7462,483302,109492.0,19657494.0
2016-05-19,7917,8185,7676,7823,726787,114800.0,19657494.0
2016-05-20,7769,7943,7515,7596,284099,111458.0,19657494.0
2016-05-23,7743,8278,7662,8105,571073,118928.0,19657494.0
2016-05-24,8091,8144,7836,7850,243936,115193.0,19657494.0
2016-05-25,7930,8104,7582,7636,467088,112048.0,19657494.0
2016-05-26,7635,7850,7595,7770,196830,114013.0,19657494.0
2016-05-27,7890,8252,7890,7984,374266,117159.0,19657494.0
2016-05-30,7984,9096,7984,8922,2324881,130919.0,19657494.0
2016-05-31,9002,9002,8493,8667,554494,127184.0,19657494.0
2016-06-01,8573,8774,8439,8533,331827,125218.0,19657494.0
2016-06-02,8613,8627,8319,8346,258745,122466.0,19657494.0
2016-06-03,8493,8506,8185,8212,195713,120500.0,19657494.0
2016-06-07,8185,8520,8185,8373,228886,122859.0,19657494.0
2016-06-08,8332,8372,7970,8011,429084,117552.0,19657494.0
2016-06-09,7997,8104,7810,7877,264893,115586.0,19657494.0
2016-06-10,7970,7997,7689,7783,376956,116377.0,20030414.0
2016-06-13,7756,7769,7528,7582,230317,113372.0,20030414.0
2016-06-14,7475,7729,7475,7529,191038,112571.0,20030414.0
2016-06-15,7542,7676,7287,7676,230496,114774.0,20030414.0
2016-06-16,7595,7702,7260,7314,277084,109366.0,20030414.0
2016-06-17,7314,7421,6885,6953,414436,104890.0,20209979.0
2016-06-20,6966,8104,6966,7582,1488248,114388.0,20209979.0
2016-06-21,7769,8064,7568,8024,519367,121058.0,20209979.0
2016-06-22,8131,8345,7863,8172,429052,123281.0,20209979.0
2016-06-23,8158,8158,7823,8011,289002,120856.0,20209979.0
2016-06-24,8171,8238,7033,7381,701071,111357.0,20209979.0
2016-06-27,6992,7702,6912,7475,344244,112772.0,20209979.0
2016-06-28,7582,8533,7515,8346,1191923,125908.0,20209979.0
2016-06-29,8506,8774,8426,8453,808408,127525.0,20209979.0
2016-06-30,8694,9283,8586,8895,1545095,134194.0,20209979.0
2016-07-01,8895,9109,8680,9016,665548,136013.0,20209979.0
2016-07-04,9015,9511,9015,9511,1008493,143491.0,20209979.0
2016-07-05,9605,10167,9538,10047,1591368,151575.0,20209979.0
2016-07-06,9940,10315,9886,10288,1618058,155213.0,20209979.0
2016-07-07,11467,12980,10944,12311,7811834,185730.0,20209979.0
2016-07-08,12056,13114,11802,11869,2947203,179060.0,20209979.0
2016-07-11,12056,12579,12043,12217,1307415,184315.0,20209979.0
2016-07-12,12217,12324,11614,11722,995688,176837.0,20209979.0
2016-07-13,11922,12177,11681,12003,807564,181081.0,20209979.0
2016-07-14,12003,12364,11681,12365,928725,186538.0,20209979.0
2016-07-15,12592,13530,12324,13343,2622043,202928.0,20374346.0
2016-07-18,13356,14333,13235,13276,1173467,201910.0,20374346.0
2016-07-19,13463,13664,12605,13369,721642,204266.0,20467576.0
2016-07-20,13396,14200,13007,13597,938906,207746.0,20467576.0
2016-07-21,13664,13999,13302,13329,629594,205625.0,20665787.0
2016-07-22,13396,13396,12257,12311,986964,189919.0,20665787.0
2016-07-25,12512,12873,12217,12217,461279,188472.0,20665787.0
2016-07-26,12324,12431,11788,12204,762812,188265.0,20665787.0
2016-07-27,12324,12431,11748,11949,375805,184339.0,20665787.0
2016-07-28,11922,12579,11922,12217,521154,188472.0,20665787.0
2016-07-29,12217,12471,11735,11923,581061,183926.0,20665787.0
2016-08-01,11922,12203,11828,11976,446987,184752.0,20665787.0
2016-08-02,11855,12083,11051,11722,957737,180826.0,20665787.0
2016-08-03,11708,12726,11333,11507,1005712,177519.0,20665787.0
2016-08-04,11507,11721,11212,11253,475780,173593.0,20665787.0
2016-08-05,11252,11601,10783,10891,463215,168013.0,20665787.0
2016-08-08,10891,10917,10341,10462,458561,161400.0,20665787.0
2016-08-09,10395,12297,10395,12070,2332390,186199.0,20665787.0
2016-08-10,12190,13168,11708,12499,2368627,192812.0,20665787.0
2016-08-11,12632,12726,12190,12552,757988,193638.0,20665787.0
2016-08-12,12391,12458,11386,11387,1394681,175659.0,20665787.0
2016-08-16,11051,11560,10194,10315,1879758,159127.0,20665787.0
2016-08-17,9926,10837,9645,10342,1246140,159540.0,20665787.0
2016-08-18,10368,10864,10368,10717,550739,165326.0,20665787.0
2016-08-19,10542,11078,10382,10462,558828,161400.0,20665787.0
2016-08-22,10716,10891,10502,10704,332461,165120.0,20665787.0
2016-08-23,10824,10824,9913,9913,696547,152927.0,20665787.0
2016-08-24,9899,10395,9779,10128,660841,156233.0,20665787.0
2016-08-25,10194,10274,9645,9672,438439,149271.0,20674616.0
2016-08-26,9685,9819,9015,9083,768731,140174.0,20674616.0
2016-08-29,8814,8895,8104,8185,1255547,126322.0,20674616.0
2016-08-30,8077,8734,8077,8600,548067,132731.0,20674616.0
2016-08-31,8453,10154,8399,8574,3044229,132318.0,20674616.0
2016-09-01,8828,9055,8171,8306,845337,128183.0,20674616.0
2016-09-02,8278,8386,7769,8386,1230321,129423.0,20674616.0
2016-09-05,8225,8372,7997,8172,412191,126115.0,20674616.0
2016-09-06,8292,8694,8064,8466,543718,130664.0,20674616.0
2016-09-07,8305,8533,8185,8212,404619,126735.0,20674616.0
2016-09-08,8198,8627,7930,8359,759292,129010.0,20674616.0
2016-09-09,8319,9243,8278,8935,1254984,137900.0,20674616.0
2016-09-12,8600,9524,8600,8989,878943,138727.0,20674616.0
2016-09-13,9082,9430,8921,9002,427605,138933.0,20674616.0
2016-09-19,8171,8694,8104,8574,972052,132318.0,20674616.0
2016-09-20,8586,8627,8238,8373,593760,129216.0,20674616.0
2016-09-21,8399,8546,8225,8292,360271,127976.0,20674616.0
2016-09-22,8359,8466,8292,8359,366477,129010.0,20674616.0
2016-09-23,8238,8238,7917,8239,610744,127149.0,20674616.0
2016-09-26,8171,8252,7970,8118,481230,125288.0,20674616.0
2016-09-27,7997,8037,7582,7730,747337,119293.0,20674616.0
2016-09-28,7689,7810,7528,7529,372338,116191.0,20674616.0
2016-09-29,7542,7542,7153,7408,509656,114331.0,20674616.0
2016-09-30,7555,7582,7166,7234,383722,111643.0,20674616.0
2016-10-04,7166,7689,7073,7113,589856,109782.0,20674616.0
2016-10-05,7059,7207,6899,7207,595726,111229.0,20674616.0
2016-10-06,7314,7314,6979,7033,286546,108542.0,20674616.0
2016-10-07,7033,7126,6858,6912,451481,106681.0,20674616.0
2016-10-10,6832,7046,6711,7006,264237,108128.0,20674616.0
2016-10-11,7046,7086,6845,6926,223124,106888.0,20674616.0
2016-10-12,6832,6966,6684,6691,475063,103270.0,20674616.0
2016-10-13,6684,6684,6309,6316,584875,97481.0,20674616.0
2016-10-14,6390,6497,6128,6370,413252,98308.0,20674616.0
2016-10-17,6363,6423,5974,6028,485090,93036.0,20674616.0
2016-10-18,5961,6550,5733,6202,853499,95723.0,20674616.0
2016-10-19,6235,6858,6135,6591,871833,101719.0,20674616.0
2016-10-20,6550,6791,6229,6296,402723,97171.0,20674616.0
2016-10-21,6316,7166,6316,6912,2195574,106681.0,20674616.0
2016-10-24,6992,7528,6912,7422,1855494,114537.0,20674616.0
2016-10-25,7622,7622,7113,7395,700324,114124.0,20674616.0
2016-10-26,7100,7381,6678,7006,515667,108128.0,20674616.0
2016-10-27,6912,7300,6832,6872,431091,106061.0,20674616.0
2016-10-28,6885,6966,6336,6517,493215,100582.0,20674616.0
2016-10-31,6456,6456,5813,5814,581667,89728.0,20674616.0
2016-11-01,5813,6410,5813,6189,567979,95517.0,20674616.0
2016-11-02,6195,6256,5760,5760,396032,88901.0,20674616.0
2016-11-03,5492,6028,5492,5780,209149,89211.0,20674616.0
2016-11-04,5746,6095,5639,6095,180848,94070.0,20674616.0
2016-11-07,6095,6336,5927,6135,162426,94690.0,20674616.0
2016-11-08,6135,6470,6135,6269,332321,96757.0,20674616.0
2016-11-09,6276,6463,5391,5847,417526,90245.0,20674616.0
2016-11-10,6122,6678,5981,6584,648704,101616.0,20674616.0
2016-11-11,6657,6671,6383,6504,314881,100375.0,20674616.0
2016-11-14,6497,6637,6363,6524,220797,100685.0,20674616.0
2016-11-15,6490,6490,6041,6283,456355,96964.0,20674616.0
2016-11-16,6229,6269,6061,6109,262856,94276.0,20674616.0
2016-11-17,6175,6323,6068,6223,193540,96034.0,20674616.0
2016-11-18,6229,6282,6028,6149,276165,94896.0,20674616.0
2016-11-21,6122,6323,5880,6062,277793,93553.0,20674616.0
2016-11-22,6108,6604,5947,6410,1134681,98928.0,20674616.0
2016-11-23,6470,6490,6122,6276,418072,96861.0,20674616.0
2016-11-24,6544,6684,5914,5914,654512,91278.0,20674616.0
2016-11-25,5633,6028,5633,5794,265953,89418.0,20674616.0
2016-11-28,5800,5887,5666,5693,210636,87867.0,20674616.0
2016-11-29,5700,5807,5325,5580,428102,86110.0,20674616.0
2016-11-30,5572,5572,5338,5385,390987,83112.0,20674616.0
2016-12-01,5351,5358,4983,4983,684135,76910.0,20674616.0
2016-12-02,5036,5358,4963,5292,394607,81665.0,20674616.0
2016-12-05,5224,5251,4990,5178,260153,79907.0,20674616.0
2016-12-06,5177,5224,5077,5158,173062,79597.0,20674616.0
2016-12-07,5137,5137,4889,4916,276073,75876.0,20674616.0
2016-12-08,4889,5070,4842,5003,273730,77220.0,20674616.0
2016-12-09,4990,5043,4949,5003,215954,77220.0,20674616.0
2016-12-12,5030,5264,5023,5198,450434,80218.0,20674616.0
2016-12-13,5217,5278,5070,5271,278918,81355.0,20674616.0
2016-12-14,5258,5405,5157,5292,264535,81665.0,20674616.0
2016-12-15,5244,5412,5211,5365,344284,82802.0,20674616.0
2016-12-16,5385,5418,5157,5265,298413,81251.0,20674616.0
2016-12-19,5177,5291,5117,5245,148433,80941.0,20674616.0
2016-12-20,5237,5358,5150,5211,228364,80424.0,20674616.0
2016-12-21,5177,5264,5124,5211,163414,80424.0,20674616.0
2016-12-22,5197,5244,5050,5164,259026,79701.0,20674616.0
2016-12-23,5164,5237,5090,5158,248504,79597.0,20674616.0
2016-12-26,5090,5204,4990,5131,657280,79184.0,20674616.0
2016-12-27,5137,5144,4702,4762,796430,73498.0,20674616.0
2016-12-28,4722,4983,4722,4916,435922,75876.0,20674616.0
2016-12-29,4943,4943,4822,4843,152700,74739.0,20674616.0
2017-01-02,4809,4869,4661,4709,243433,72671.0,20674616.0
2017-01-03,4628,5010,4628,4977,465775,76806.0,20674616.0
2017-01-04,5010,5170,4983,5124,431366,79080.0,20674616.0
2017-01-05,5184,5217,5030,5117,236626,78977.0,20674616.0
2017-01-06,5137,5177,5036,5131,172256,79184.0,20674616.0
2017-01-09,5164,5170,4970,4983,186854,76910.0,20674616.0
2017-01-10,4956,5043,4849,4870,218968,75152.0,20674616.0
2017-01-11,4869,5016,4869,4903,190156,75669.0,20674616.0
2017-01-12,4903,5030,4735,4742,302957,73188.0,20674616.0
2017-01-13,4715,4815,4688,4796,225542,74015.0,20674616.0
2017-01-16,4802,4809,4661,4709,146576,72671.0,20674616.0
2017-01-17,4554,4688,4554,4595,296003,70914.0,20674616.0
2017-01-18,4574,4621,4507,4575,165279,70604.0,20674616.0
2017-01-19,4608,4889,4608,4809,328935,74222.0,20674616.0
2017-01-20,4782,4829,4353,4595,252471,70914.0,20674616.0
2017-01-23,4635,4641,4253,4354,501914,67193.0,20674616.0
2017-01-24,4313,4367,4085,4220,368635,65125.0,20674616.0
2017-01-25,4219,4266,4099,4106,193953,63368.0,20674616.0
2017-01-26,4119,4293,4059,4273,169553,65952.0,20674616.0
2017-01-31,4273,4326,4179,4200,73499,64815.0,20674616.0
2017-02-01,4152,4300,4132,4260,134151,65745.0,20674616.0
2017-02-02,4260,4313,4038,4086,192120,63058.0,20674616.0
2017-02-03,4018,4072,3750,3798,502701,58613.0,20674616.0
2017-02-06,3764,3918,3630,3845,287446,59336.0,20674616.0
2017-02-07,3811,3891,3683,3738,197474,57682.0,20674616.0
2017-02-08,3724,3811,3596,3798,303089,58613.0,20674616.0
2017-02-09,3797,3824,3670,3717,144562,57372.0,20674616.0
2017-02-10,3737,3884,3690,3818,201970,58923.0,20674616.0
2017-02-13,3871,4467,3838,4320,1903183,66676.0,20674616.0
2017-02-14,4320,4326,4146,4240,404981,65435.0,20674616.0
2017-02-15,4280,4380,4166,4340,385618,66986.0,20674616.0
2017-02-16,4487,4548,4313,4381,453325,67606.0,20674616.0
2017-02-17,4380,4594,4347,4541,494219,70087.0,20674616.0
2017-02-20,4621,5197,4554,5030,2509438,77633.0,20674616.0
2017-02-21,5030,5103,4869,4983,610638,76910.0,20674616.0
2017-02-22,4983,5398,4896,5198,1592709,80218.0,20674616.0
2017-02-23,5231,5418,5050,5111,1063407,78874.0,20674616.0
2017-02-24,5144,5197,4748,4843,656919,74739.0,20674616.0
2017-02-27,4688,5525,4681,5365,2189067,82802.0,20674616.0
2017-02-28,5391,5465,5284,5332,450175,82285.0,20674616.0
2017-03-02,5331,5371,5016,5158,437669,79597.0,20674616.0
2017-03-03,5157,5157,4896,5117,278635,78977.0,20674616.0
2017-03-06,5157,5345,5117,5137,344981,79287.0,20674616.0
2017-03-07,5137,5445,5070,5385,516221,83112.0,20674616.0
2017-03-08,5438,5519,4909,5211,838952,80424.0,20674616.0
2017-03-09,5211,5211,4822,4890,1003613,75462.0,20674616.0
2017-03-10,4889,4889,4494,4782,502545,73808.0,20674616.0
2017-03-13,4782,4822,4641,4669,336105,72051.0,20674616.0
2017-03-14,4655,4655,4420,4474,254100,69053.0,20674616.0
2017-03-15,4501,4541,4353,4381,306281,67606.0,20674616.0
2017-03-16,4380,4688,4373,4615,321489,71224.0,20674616.0
2017-03-17,4615,5144,4608,5030,1149543,77633.0,20674616.0
2017-03-20,4970,5097,4822,5017,320032,77426.0,20674616.0
2017-03-21,5016,5137,4903,5030,287698,77633.0,20674616.0
2017-03-22,4963,5030,4829,4930,192214,76083.0,20674616.0
2017-03-23,4970,4970,4594,4608,315740,81194.0,23602873.0
2017-03-24,4601,4655,4253,4300,611861,75765.0,23602873.0
2017-03-27,4340,4527,4326,4347,210176,76591.0,23602873.0
2017-03-28,4347,4393,4072,4180,449994,73641.0,23602873.0
2017-03-29,4266,4266,4152,4193,166140,73877.0,23602873.0
2017-03-30,4226,4273,4132,4193,133524,73877.0,23602873.0
2017-03-31,4213,4219,4038,4093,181213,72107.0,23602873.0
2017-04-03,4032,4199,3971,4099,167554,72225.0,23602873.0
2017-04-04,4099,4146,4005,4026,117212,70927.0,23602873.0
2017-04-05,4005,4172,4005,4153,180512,73169.0,23602873.0
2017-04-06,4085,4119,3945,3952,502484,69628.0,23602873.0
2017-04-07,3951,4005,3884,3932,166125,69274.0,23602873.0
2017-04-10,3945,3965,3771,3811,239644,67150.0,23602873.0
2017-04-11,3811,3992,3750,3878,252537,68330.0,23602873.0
2017-04-12,3858,3938,3817,3872,214346,68212.0,23602873.0
2017-04-13,3884,3945,3824,3825,176468,67386.0,23602873.0
2017-04-14,3864,3864,3697,3738,297026,65852.0,23602873.0
2017-04-17,3750,3804,3704,3798,190224,66914.0,23602873.0
2017-04-18,3764,3992,3764,3831,359777,67504.0,23602873.0
2017-04-19,3831,3871,3784,3791,166485,66796.0,23602873.0
2017-04-20,3804,3891,3797,3818,193943,67268.0,23602873.0
2017-04-21,3831,3831,3724,3764,221678,66324.0,23602873.0
2017-04-24,3804,3811,3650,3724,318982,65616.0,23602873.0
2017-04-25,3724,3791,3663,3684,219551,64908.0,23602873.0
2017-04-26,3683,3777,3657,3677,180726,64790.0,23602873.0
2017-04-27,3677,3710,3650,3650,158337,64318.0,23602873.0
2017-04-28,3650,3670,3523,3550,373743,62548.0,23602873.0
2017-05-02,3550,3550,3483,3503,109102,61722.0,23602873.0
2017-05-04,3483,3596,3449,3523,186701,62076.0,23602873.0
2017-05-08,3590,3590,3489,3510,108321,61840.0,23602873.0
2017-05-10,3550,3570,3489,3523,100821,62076.0,23602873.0
2017-05-11,3523,3616,3523,3597,109360,63374.0,23602873.0
2017-05-12,3657,3657,3550,3630,153296,63964.0,23602873.0
2017-05-15,3630,3811,3630,3811,316464,67150.0,23602873.0
2017-05-16,3851,3871,3710,3738,379959,65852.0,23602873.0
2017-05-17,3764,3905,3697,3892,445391,68566.0,23602873.0
2017-05-18,3878,3898,3777,3898,214663,68684.0,23602873.0
2017-05-19,3951,3965,3777,3851,362007,67858.0,23602873.0
2017-05-22,3864,3945,3824,3858,259049,67976.0,23602873.0
2017-05-23,3891,3891,3784,3791,169603,66796.0,23602873.0
2017-05-24,3804,4005,3777,3878,447975,68330.0,23602873.0
2017-05-25,3878,3992,3878,3885,279385,68448.0,23602873.0
2017-05-26,3951,4112,3905,4052,471875,71399.0,23602873.0
2017-05-29,4119,4119,3898,3898,309784,68684.0,23602873.0
2017-05-30,3884,3938,3777,3825,175583,67386.0,23602873.0
2017-05-31,3858,3878,3811,3838,107225,67622.0,23602873.0
2017-06-01,3811,3864,3777,3858,144120,67976.0,23602873.0
2017-06-02,3884,3884,3797,3878,134513,68330.0,23602873.0
2017-06-05,3951,4340,3911,4193,1806024,73877.0,23602873.0
2017-06-07,4152,4387,4139,4273,1429584,75293.0,23602873.0
2017-06-08,4340,4387,4132,4139,628696,72933.0,23602873.0
2017-06-09,4139,4179,3951,4039,675401,71163.0,23602873.0
2017-06-12,4038,4822,3965,4387,5675523,77299.0,23602873.0
2017-06-13,4420,4608,4206,4307,3174723,75883.0,23602873.0
2017-06-14,4313,4326,4219,4247,676734,74821.0,23602873.0
2017-06-15,4407,4681,4360,4501,5106308,79306.0,23602873.0
2017-06-16,4434,4487,4286,4414,1386242,77771.0,23602873.0
2017-06-19,4501,4661,4420,4515,1567252,79542.0,23602873.0
2017-06-20,4548,4548,4367,4401,514682,77535.0,23602873.0
2017-06-21,4353,4367,4199,4367,521988,76945.0,23602873.0
2017-06-22,4353,4414,4172,4206,366725,74113.0,23602873.0
2017-06-23,4233,4273,4032,4106,496242,72343.0,23602873.0
2017-06-26,4105,4179,3951,4012,424130,70691.0,23602873.0
2017-06-27,4018,4052,3945,4039,231408,71163.0,23602873.0
2017-06-28,4059,4085,3945,4046,177163,71281.0,23602873.0
2017-06-29,4045,4152,3938,3952,279711,69628.0,23602873.0
2017-06-30,3978,3978,3764,3805,488088,67032.0,23602873.0
2017-07-03,3730,3838,3623,3798,407159,66914.0,23602873.0
2017-07-04,3797,3817,3663,3671,301788,64672.0,23602873.0
2017-07-05,3724,3730,3663,3711,102107,65380.0,23602873.0
2017-07-06,3717,3784,3663,3784,174072,66678.0,23602873.0
2017-07-07,3804,3898,3724,3751,215235,66088.0,23602873.0
2017-07-10,3777,3777,3650,3650,125493,64318.0,23602873.0
2017-07-11,3657,3677,3529,3617,185718,63728.0,23602873.0
2017-07-12,3556,3730,3556,3630,153825,63964.0,23602873.0
2017-07-13,3650,3677,3590,3630,58070,63964.0,23602873.0
2017-07-14,3643,3670,3536,3577,122837,63020.0,23602873.0
2017-07-17,3563,3697,3536,3577,75427,63020.0,23602873.0
2017-07-18,3550,3650,3536,3597,164865,63374.0,23602873.0
2017-07-19,3610,3670,3556,3664,166373,64554.0,23602873.0
2017-07-20,3657,3683,3576,3617,172940,63728.0,23602873.0
2017-07-21,3637,3677,3556,3590,124767,63256.0,23602873.0
2017-07-24,3590,3637,3550,3624,155900,63846.0,23602873.0
2017-07-25,3623,3643,3509,3523,237848,62076.0,23602873.0
2017-07-26,3523,3550,3422,3463,166909,61013.0,23602873.0
2017-07-27,3422,3529,3295,3369,233859,59361.0,23602873.0
2017-07-28,3308,3355,3154,3208,329327,56529.0,23602873.0
2017-07-31,3208,3315,3027,3088,299600,54405.0,23602873.0
2017-08-01,3094,3181,3047,3121,128760,54995.0,23602873.0
2017-08-02,3107,3416,3107,3269,393124,57591.0,23602873.0
2017-08-03,3322,3416,3268,3322,172461,58535.0,23602873.0
2017-08-04,3349,3349,3228,3269,92503,57591.0,23602873.0
2017-08-07,3268,3483,3255,3429,187672,60423.0,23602873.0
2017-08-08,3362,3550,3362,3483,255996,61367.0,23602873.0
2017-08-09,3476,3576,3429,3563,237356,62784.0,23602873.0
2017-08-10,3536,3630,3496,3557,210567,62666.0,23602873.0
2017-08-11,3523,3750,3429,3510,470656,61840.0,23602873.0
2017-08-14,3563,3590,3215,3228,298941,56883.0,23602873.0
2017-08-16,3255,3308,3201,3228,117389,56883.0,23602873.0
2017-08-17,2585,2840,2498,2713,2080671,47796.0,23602873.0
2017-08-18,2712,2712,2491,2565,537494,45200.0,23602873.0
2017-08-21,2525,2625,2491,2559,387667,45081.0,23602873.0
2017-08-22,2565,2605,2485,2545,300375,44845.0,23602873.0
2017-08-23,2558,2572,2511,2525,127232,44491.0,23602873.0
2017-08-24,2525,2572,2511,2545,196355,44845.0,23602873.0
2017-08-25,2545,2572,2525,2545,106157,44845.0,23602873.0
2017-08-28,2572,2572,2478,2498,253204,44019.0,23602873.0
