남화토건(091590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-17,6070,6070,5900,5900,18308,69266.0,11740000.0
2017-03-20,5900,5960,5860,5950,12204,69853.0,11740000.0
2017-03-21,5890,6110,5870,5870,8200,68914.0,11740000.0
2017-03-22,5870,5980,5810,5810,17892,68209.0,11740000.0
2017-03-23,5820,5880,5650,5740,75785,67388.0,11740000.0
2017-03-24,5740,5780,5670,5670,20747,66566.0,11740000.0
2017-03-27,5680,5810,5670,5780,26540,67857.0,11740000.0
2017-03-28,5840,6060,5840,5910,60560,69383.0,11740000.0
2017-03-29,5910,5920,5830,5900,20240,69266.0,11740000.0
2017-03-30,5920,5920,5800,5850,19700,68679.0,11740000.0
2017-03-31,5900,6060,5850,6000,38127,70440.0,11740000.0
2017-04-03,6020,6030,5950,5980,18621,70205.0,11740000.0
2017-04-04,5940,6030,5840,5900,34771,69266.0,11740000.0
2017-04-05,5950,6010,5850,6010,49750,70557.0,11740000.0
2017-04-06,5900,6000,5820,5830,33456,68444.0,11740000.0
2017-04-07,5870,6450,5780,5980,270453,70205.0,11740000.0
2017-04-10,5980,6070,5860,6050,68201,71027.0,11740000.0
2017-04-11,5970,6100,5890,5950,36553,69853.0,11740000.0
2017-04-12,5950,6100,5900,6000,67755,70440.0,11740000.0
2017-04-13,6060,6200,6000,6060,43191,71144.0,11740000.0
2017-04-14,6100,6100,5910,5920,24254,69501.0,11740000.0
2017-04-17,6000,6100,5940,6020,28533,70675.0,11740000.0
2017-04-18,6040,7450,6010,7030,7512887,82532.0,11740000.0
2017-04-19,6830,8150,6290,6470,10673770,75958.0,11740000.0
2017-04-20,6470,6670,6160,6200,1227888,72788.0,11740000.0
2017-04-21,6350,6500,6100,6160,785402,72318.0,11740000.0
2017-04-24,6110,6310,6070,6160,349795,72318.0,11740000.0
2017-04-25,6120,6160,6090,6100,187670,71614.0,11740000.0
2017-04-26,6150,6150,5950,5980,252202,70205.0,11740000.0
2017-04-27,6010,6140,5980,6010,152454,70557.0,11740000.0
2017-04-28,6030,6160,5990,6100,143999,71614.0,11740000.0
2017-05-02,6140,6190,6010,6010,83514,70557.0,11740000.0
2017-05-04,6000,6140,6000,6040,63249,70910.0,11740000.0
2017-05-08,6050,6090,5990,6040,71171,70910.0,11740000.0
2017-05-10,6100,7800,6060,7450,7208970,87463.0,11740000.0
2017-05-11,7220,7290,6660,6740,2193065,79128.0,11740000.0
2017-05-12,6830,8000,6670,7290,8162608,85585.0,11740000.0
2017-05-15,7130,8660,7100,8100,9751433,95094.0,11740000.0
2017-05-16,8030,8280,7680,7740,1972229,90868.0,11740000.0
2017-05-17,8050,8800,7250,7270,6668888,85350.0,11740000.0
2017-05-18,7450,7980,7050,7380,2864493,86641.0,11740000.0
2017-05-19,7440,7460,6990,7090,1118616,83237.0,11740000.0
2017-05-22,7000,7380,6950,7150,1040404,83941.0,11740000.0
2017-05-23,7110,8110,7010,7550,4044859,88637.0,11740000.0
2017-05-24,7580,7920,7230,7350,1421472,86289.0,11740000.0
2017-05-25,7650,7720,7320,7580,970420,88989.0,11740000.0
2017-05-26,7790,7870,7060,7270,1336689,85350.0,11740000.0
2017-05-29,7200,9250,7140,8440,10345284,99086.0,11740000.0
2017-05-30,9180,9950,8410,8650,9597310,101551.0,11740000.0
2017-05-31,8680,9430,8090,8650,8083016,101551.0,11740000.0
2017-06-01,8190,8410,7450,7510,2413031,88167.0,11740000.0
2017-06-02,7410,7680,7110,7200,2000943,84528.0,11740000.0
2017-06-05,7200,7380,6850,6880,783181,80771.0,11740000.0
2017-06-07,6940,7360,6930,6960,854532,81710.0,11740000.0
2017-06-08,6960,7080,6700,6730,690058,79010.0,11740000.0
2017-06-09,6850,7050,6770,6900,549112,81006.0,11740000.0
2017-06-12,6960,7110,6820,6840,306344,80302.0,11740000.0
2017-06-13,6900,6910,6670,6760,329583,79362.0,11740000.0
2017-06-14,6810,7030,6710,6850,362688,80419.0,11740000.0
2017-06-15,6800,6980,6780,6850,203477,80419.0,11740000.0
2017-06-16,6850,6930,6780,6790,164978,79715.0,11740000.0
2017-06-19,6750,6780,6590,6600,291418,77484.0,11740000.0
2017-06-20,6560,6640,6340,6400,252406,75136.0,11740000.0
2017-06-21,6370,6490,6280,6400,199392,75136.0,11740000.0
2017-06-22,6410,6560,6370,6470,206633,75958.0,11740000.0
2017-06-23,6450,6810,6450,6620,295750,77719.0,11740000.0
2017-06-26,6630,6720,6530,6570,125171,77132.0,11740000.0
2017-06-27,6600,6700,6560,6590,88995,77367.0,11740000.0
2017-06-28,6580,6650,6540,6550,74355,76897.0,11740000.0
2017-06-29,6550,6660,6490,6560,86332,77014.0,11740000.0
2017-06-30,6560,6570,6400,6400,120788,75136.0,11740000.0
2017-07-03,6400,6520,6390,6490,104011,76193.0,11740000.0
2017-07-04,6490,6550,6410,6470,100894,75958.0,11740000.0
2017-07-05,6440,6740,6440,6660,165153,78188.0,11740000.0
2017-07-06,6660,6750,6620,6730,93832,79010.0,11740000.0
2017-07-07,6680,6780,6630,6760,129762,79362.0,11740000.0
2017-07-10,6750,6850,6690,6750,115065,79245.0,11740000.0
2017-07-11,6720,6800,6660,6730,79922,79010.0,11740000.0
2017-07-12,6700,6780,6580,6630,129810,77836.0,11740000.0
2017-07-13,6630,6650,6500,6550,76084,76897.0,11740000.0
2017-07-14,6500,6610,6450,6450,103256,75723.0,11740000.0
2017-07-17,6450,6650,6450,6650,57071,78071.0,11740000.0
2017-07-18,6580,6690,6570,6640,58889,77954.0,11740000.0
2017-07-19,6620,6750,6580,6720,90208,78893.0,11740000.0
2017-07-20,6800,6800,6650,6710,82419,78775.0,11740000.0
2017-07-21,6680,6750,6650,6740,71062,79128.0,11740000.0
2017-07-24,6780,6780,6620,6780,112864,79597.0,11740000.0
2017-07-25,6710,6740,6520,6520,124710,76545.0,11740000.0
2017-07-26,6530,6600,6420,6460,98435,75840.0,11740000.0
2017-07-27,6500,6540,6340,6370,123860,74784.0,11740000.0
2017-07-28,6310,6480,6280,6430,102659,75488.0,11740000.0
2017-07-31,6480,6540,6320,6480,64112,76075.0,11740000.0
2017-08-01,6450,6630,6450,6620,70461,77719.0,11740000.0
2017-08-02,6640,6640,6520,6600,58550,77484.0,11740000.0
2017-08-03,6610,6620,6410,6440,77985,75606.0,11740000.0
2017-08-04,6370,6520,6350,6460,52177,75840.0,11740000.0
2017-08-07,6460,6720,6390,6670,145822,78306.0,11740000.0
2017-08-08,6670,6700,6570,6640,65749,77954.0,11740000.0
2017-08-09,6620,6700,6570,6640,123420,77954.0,11740000.0
2017-08-10,6670,6770,6590,6660,156588,78188.0,11740000.0
2017-08-11,6580,6640,6370,6450,87555,75723.0,11740000.0
2017-08-14,6520,6610,6490,6560,88976,77014.0,11740000.0
2017-08-16,6560,6730,6530,6700,118373,78658.0,11740000.0
2017-08-17,6800,7060,6760,6920,365280,81241.0,11740000.0
2017-08-18,6830,7100,6800,6910,152146,81123.0,11740000.0
2017-08-21,6950,7050,6850,6980,104474,81945.0,11740000.0
2017-08-22,6990,7050,6890,6950,77941,81593.0,11740000.0
2017-08-23,6970,6970,6780,6840,96555,80302.0,11740000.0
2017-08-24,6840,6860,6690,6760,188385,79362.0,11740000.0
2017-08-25,7060,7440,6900,6900,605452,81006.0,11740000.0
2017-08-28,6880,7120,6850,7100,183619,83354.0,11740000.0
2017-08-29,7120,7130,6970,7100,120903,83354.0,11740000.0
2017-08-30,7070,7160,7010,7020,80397,82415.0,11740000.0
2017-08-31,7040,7090,6940,7050,118034,82767.0,11740000.0
2017-09-01,7050,7090,6990,7000,88650,82180.0,11740000.0
2017-09-04,6700,6930,6700,6700,140408,78658.0,11740000.0
2017-09-05,6710,6770,6440,6480,152999,76075.0,11740000.0
2017-09-06,6460,6630,6460,6590,38802,77367.0,11740000.0
2017-09-07,6530,6650,6500,6580,55439,77249.0,11740000.0
2017-09-08,6490,6630,6460,6470,47263,75958.0,11740000.0
2017-09-11,6470,6590,6450,6480,40620,76075.0,11740000.0
2017-09-12,6480,6550,6430,6500,52100,76310.0,11740000.0
2017-09-13,6500,6520,6300,6380,121828,74901.0,11740000.0
2017-09-14,6360,6480,6310,6380,40437,74901.0,11740000.0
2017-09-15,6380,6420,6260,6300,74687,73962.0,11740000.0
2017-09-18,6360,6480,6280,6460,50659,75840.0,11740000.0
2017-09-19,6450,6870,6450,6750,122329,79245.0,11740000.0
2017-09-20,6750,6760,6620,6640,51663,77954.0,11740000.0
2017-09-21,6590,6640,6460,6540,33637,76780.0,11740000.0
2017-09-22,6540,6570,6400,6420,53111,75371.0,11740000.0
2017-09-25,6390,6480,6190,6210,102918,72905.0,11740000.0
2017-09-26,6050,6350,6050,6260,48803,73492.0,11740000.0
2017-09-27,6210,6340,6140,6240,57954,73258.0,11740000.0
2017-09-28,6180,6310,6180,6260,27454,73492.0,11740000.0
2017-09-29,6240,6320,6190,6260,34580,73492.0,11740000.0
2017-10-10,6250,6340,6210,6330,43947,74314.0,11740000.0
2017-10-11,6280,6550,6280,6500,39221,76310.0,11740000.0
2017-10-12,6440,6550,6390,6490,28070,76193.0,11740000.0
2017-10-13,6460,6730,6420,6560,46131,77014.0,11740000.0
2017-10-16,6560,6610,6460,6530,25352,76662.0,11740000.0
2017-10-17,6530,6530,6340,6340,25402,74432.0,11740000.0
2017-10-18,6330,6410,6180,6230,45427,73140.0,11740000.0
2017-10-19,6240,6400,6170,6310,38626,74079.0,11740000.0
2017-10-20,6310,6380,6230,6360,20597,74666.0,11740000.0
2017-10-23,6360,6360,6220,6330,41359,74314.0,11740000.0
2017-10-24,6340,6440,6250,6440,79226,75606.0,11740000.0
2017-10-25,6910,7200,6430,6430,314512,75488.0,11740000.0
2017-10-26,6500,6550,6300,6390,45633,75019.0,11740000.0
2017-10-27,6340,6420,6300,6340,43660,74432.0,11740000.0
2017-10-30,6310,6370,6200,6250,73012,73375.0,11740000.0
2017-10-31,6290,6330,6230,6330,26249,74314.0,11740000.0
2017-11-01,6330,6350,6300,6340,12696,74432.0,11740000.0
2017-11-02,6340,6380,6310,6370,21321,74784.0,11740000.0
2017-11-03,6370,6370,6250,6340,50582,74432.0,11740000.0
2017-11-06,6340,6410,6300,6360,27776,74666.0,11740000.0
2017-11-07,6400,6800,6360,6620,251226,77719.0,11740000.0
2017-11-08,6620,6620,6490,6560,51017,77014.0,11740000.0
2017-11-09,6520,6560,6450,6470,47394,75958.0,11740000.0
2017-11-10,6410,6490,6400,6470,23561,75958.0,11740000.0
2017-11-13,6440,6490,6360,6460,50390,75840.0,11740000.0
2017-11-14,6440,6500,6420,6500,36453,76310.0,11740000.0
2017-11-15,6480,6480,6300,6300,64656,73962.0,11740000.0
2017-11-16,6360,6360,5990,6220,98366,73023.0,11740000.0
2017-11-17,6220,6270,6180,6220,48292,73023.0,11740000.0
2017-11-20,6170,6270,6150,6200,50730,72788.0,11740000.0
2017-11-21,6200,6270,6130,6150,36729,72201.0,11740000.0
2017-11-22,6260,6260,6040,6110,77185,71731.0,11740000.0
2017-11-23,6150,6170,6090,6170,42406,72436.0,11740000.0
2017-11-24,6200,6200,6110,6140,36422,72084.0,11740000.0
2017-11-27,6140,6200,6030,6100,48690,71614.0,11740000.0
2017-11-28,6050,6150,6050,6100,15410,71614.0,11740000.0
2017-11-29,6090,6210,6000,6200,86795,72788.0,11740000.0
2017-11-30,6300,6410,6210,6210,132262,72905.0,11740000.0
2017-12-01,6210,6270,6140,6210,77737,72905.0,11740000.0
2017-12-04,6210,6210,6000,6070,78086,71262.0,11740000.0
2017-12-05,6110,6120,6050,6120,35484,71849.0,11740000.0
2017-12-06,6120,6180,6070,6100,26871,71614.0,11740000.0
2017-12-07,6080,6110,5940,5980,92784,70205.0,11740000.0
2017-12-08,5990,6020,5900,5970,41819,70088.0,11740000.0
2017-12-11,5930,5970,5840,5950,38842,69853.0,11740000.0
2017-12-12,5930,5950,5850,5860,22315,68796.0,11740000.0
2017-12-13,5830,5940,5780,5860,41634,68796.0,11740000.0
2017-12-14,5810,5910,5770,5820,25715,68327.0,11740000.0
2017-12-15,5980,6270,5820,5890,103250,69149.0,11740000.0
2017-12-18,6030,6030,5810,5810,25559,68209.0,11740000.0
2017-12-19,5810,5880,5670,5720,51221,67153.0,11740000.0
2017-12-20,5660,5850,5650,5740,19347,67388.0,11740000.0
2017-12-21,5700,5790,5660,5710,32267,67035.0,11740000.0
2017-12-22,5730,5740,5630,5700,15860,66918.0,11740000.0
2017-12-26,5700,5720,5600,5700,29563,66918.0,11740000.0
2017-12-27,5680,5700,5590,5650,26791,66331.0,11740000.0
2017-12-28,5680,5720,5600,5700,27357,66918.0,11740000.0
2018-01-02,5710,5810,5690,5780,31161,67857.0,11740000.0
2018-01-03,5820,5820,5720,5790,50531,67975.0,11740000.0
2018-01-04,5790,5850,5730,5800,33162,68092.0,11740000.0
2018-01-05,5850,5860,5620,5700,56554,66918.0,11740000.0
2018-01-08,5710,5720,5610,5660,37578,66448.0,11740000.0
2018-01-09,5660,5700,5530,5640,53530,66214.0,11740000.0
2018-01-10,5650,5670,5570,5640,46785,66214.0,11740000.0
2018-01-11,5650,5670,5550,5570,63498,65392.0,11740000.0
2018-01-12,5590,5630,5510,5600,38987,65744.0,11740000.0
2018-01-15,5650,5700,5590,5620,14858,65979.0,11740000.0
2018-01-16,5630,5630,5540,5610,29412,65861.0,11740000.0
2018-01-17,5600,5740,5550,5700,47181,66918.0,11740000.0
2018-01-18,5690,5790,5640,5710,36385,67035.0,11740000.0
2018-01-19,5730,5840,5680,5780,75611,67857.0,11740000.0
2018-01-22,5780,5810,5690,5760,28068,67622.0,11740000.0
2018-01-23,5740,5800,5710,5790,28553,67975.0,11740000.0
2018-01-24,5800,5830,5730,5790,65102,67975.0,11740000.0
2018-01-25,5790,5900,5740,5860,61847,68796.0,11740000.0
2018-01-26,5900,6110,5880,6060,153817,71144.0,11740000.0
2018-01-29,6060,6090,5970,6040,70988,70910.0,11740000.0
2018-01-30,6050,6050,5980,6000,52963,70440.0,11740000.0
2018-01-31,6020,6040,5890,5990,45294,70323.0,11740000.0
2018-02-01,5970,6080,5950,6000,54191,70440.0,11740000.0
2018-02-02,6000,6020,5910,6000,29372,70440.0,11740000.0
2018-02-05,6010,6260,5940,6200,285183,72788.0,11740000.0
2018-02-06,6100,6240,5650,6190,158772,72671.0,11740000.0
2018-02-07,6240,6550,6170,6300,278324,73962.0,11740000.0
2018-02-08,6330,6330,6220,6310,64284,74079.0,11740000.0
2018-02-09,6290,6300,6060,6140,90037,72084.0,11740000.0
2018-02-12,6140,6210,6040,6080,49877,71379.0,11740000.0
2018-02-13,6080,6150,5970,6000,32726,70440.0,11740000.0
2018-02-14,6000,6130,5970,6120,61776,71849.0,11740000.0
2018-02-19,6510,6510,6150,6220,125252,73023.0,11740000.0
2018-02-20,6220,6270,6160,6230,61174,73140.0,11740000.0
2018-02-21,6230,6540,6230,6400,153447,75136.0,11740000.0
2018-02-22,6470,6480,6370,6390,56017,75019.0,11740000.0
2018-02-23,6390,6410,6310,6390,47645,75019.0,11740000.0
2018-02-26,6450,6460,6340,6390,57333,75019.0,11740000.0
2018-02-27,6460,6480,6350,6390,99621,75019.0,11740000.0
2018-02-28,6390,6450,6350,6410,80757,75253.0,11740000.0
2018-03-02,6450,7900,6420,6900,2223791,81006.0,11740000.0
2018-03-05,6780,6830,6600,6670,396444,78306.0,11740000.0
2018-03-06,6860,6940,6600,6830,405120,80184.0,11740000.0
2018-03-07,6830,7320,6700,6770,576665,79480.0,11740000.0
2018-03-08,6880,7150,6790,7010,277055,82297.0,11740000.0
2018-03-09,6960,7270,6850,7050,273010,82767.0,11740000.0
2018-03-12,7090,8720,7020,8050,6899297,94507.0,11740000.0
2018-03-13,8150,8200,7650,7700,1128533,90398.0,11740000.0
2018-03-14,7730,7840,7600,7610,429354,89341.0,11740000.0
2018-03-15,7570,7690,7350,7430,330204,87228.0,11740000.0
2018-03-16,7490,7640,7260,7360,480310,86406.0,11740000.0
2018-03-19,7490,8550,7380,7700,4568261,90398.0,11740000.0
2018-03-20,7640,7720,7490,7700,375260,90398.0,11740000.0
2018-03-21,7680,8070,7520,7720,824041,90633.0,11740000.0
2018-03-22,7740,8360,7690,8190,1382516,96151.0,11740000.0
2018-03-23,8200,10600,8190,10600,6213631,124444.0,11740000.0
2018-03-26,11450,11800,10050,10650,4958751,125031.0,11740000.0
2018-03-27,10500,10500,10250,10400,605107,122096.0,11740000.0
2018-03-28,10300,11050,10300,10800,1007540,126792.0,11740000.0
2018-03-29,10900,10950,10300,10950,563658,128553.0,11740000.0
2018-03-30,11400,13350,11300,11900,7015525,139706.0,11740000.0
2018-04-02,11850,12450,11550,12300,1363905,144402.0,11740000.0
2018-04-03,12000,14850,11950,13400,4527185,157316.0,11740000.0
2018-04-04,13450,14000,13200,13950,1144538,163773.0,11740000.0
2018-04-05,13950,14300,12500,12750,1137133,149685.0,11740000.0
2018-04-06,12550,13600,12200,12600,940315,147924.0,11740000.0
2018-04-09,13050,13500,12000,12100,963664,142054.0,11740000.0
2018-04-10,12150,12350,11500,12200,871741,143228.0,11740000.0
2018-04-11,12250,12400,11650,12050,646963,141467.0,11740000.0
2018-04-12,12050,12200,11600,11700,461944,137358.0,11740000.0
2018-04-13,11850,13550,11800,12950,2604373,152033.0,11740000.0
2018-04-16,12900,13400,12700,13400,713935,157316.0,11740000.0
2018-04-17,13700,14400,12850,12950,1105839,152033.0,11740000.0
2018-04-18,13450,14250,12950,14000,1412804,164360.0,11740000.0
2018-04-19,16350,18200,16200,18200,3447027,213668.0,11740000.0
2018-04-20,18400,21450,16650,18500,6979850,217190.0,11740000.0
2018-04-23,19750,22500,18150,19300,3647694,226582.0,11740000.0
2018-04-24,20200,20350,17450,18000,1962777,211320.0,11740000.0
2018-04-25,17500,18350,16800,16850,1313018,197819.0,11740000.0
2018-04-26,16550,17500,15900,16150,1454367,189601.0,11740000.0
2018-04-27,16500,16950,15300,15500,1316215,181970.0,11740000.0
2018-04-30,16150,18250,16100,17400,2327393,204276.0,11740000.0
2018-05-02,17450,18350,16400,16650,1048120,195471.0,11740000.0
2018-05-03,17050,17450,15950,16550,589257,194297.0,11740000.0
2018-05-04,16150,17350,16150,17350,539468,203689.0,11740000.0
2018-05-08,16750,17150,15800,15800,371590,185492.0,11740000.0
2018-05-09,15850,18650,14900,18100,2977486,212494.0,11740000.0
2018-05-10,18150,18450,17250,17800,818280,208972.0,11740000.0
2018-05-11,17950,18200,16200,17350,719003,203689.0,11740000.0
2018-05-14,17550,18350,17100,18100,878884,212494.0,11740000.0
2018-05-15,18750,19800,17700,18000,2200444,211320.0,11740000.0
2018-05-16,16000,16800,14550,14800,1177096,173752.0,11740000.0
2018-05-17,14800,16150,14500,15050,733212,176687.0,11740000.0
2018-05-18,15000,15550,14850,15400,369865,180796.0,11740000.0
2018-05-21,15150,15400,14900,15200,202130,178448.0,11740000.0
2018-05-23,14750,15450,14000,14800,292366,173752.0,11740000.0
2018-05-24,14950,15250,14050,14250,235815,167295.0,11740000.0
2018-05-25,11050,12900,11000,12300,692547,144402.0,11740000.0
2018-05-28,14850,15950,14650,15950,1028215,187253.0,11740000.0
2018-05-29,15900,16100,14900,14900,613844,174926.0,11740000.0
2018-05-30,14950,15250,14550,14900,263855,174926.0,11740000.0
2018-05-31,15300,16800,14950,15100,655537,177274.0,11740000.0
2018-06-01,15500,15850,13800,13950,277003,163773.0,11740000.0
2018-06-04,14600,14800,13400,13650,205169,160251.0,11740000.0
2018-06-05,13150,15050,12750,14200,397951,166708.0,11740000.0
2018-06-07,14100,14450,13600,13750,178495,161425.0,11740000.0
2018-06-08,13850,14100,13200,13700,182390,160838.0,11740000.0
2018-06-11,13800,14450,13550,14300,199690,167882.0,11740000.0
2018-06-12,14550,14600,13100,13750,304778,161425.0,11740000.0
2018-06-14,12900,13300,12250,12350,333079,144989.0,11740000.0
2018-06-15,12150,12650,12050,12450,172240,146163.0,11740000.0
2018-06-18,12150,12700,12050,12150,182766,142641.0,11740000.0
2018-06-19,12200,12950,11550,11550,156436,135597.0,11740000.0
2018-06-20,11450,13300,11400,12050,539454,141467.0,11740000.0
2018-06-21,11950,12350,11600,11600,146478,136184.0,11740000.0
2018-06-22,11600,11900,10900,11300,130028,132662.0,11740000.0
2018-06-25,11100,13650,11000,12250,1241669,143815.0,11740000.0
2018-06-26,11800,12050,11300,11300,298244,132662.0,11740000.0
2018-06-27,11400,11600,9830,10100,691873,118574.0,11740000.0
2018-06-28,9960,10550,9700,9720,308205,114113.0,11740000.0
2018-06-29,10900,11300,9980,10450,925501,122683.0,11740000.0
2018-07-02,10150,10400,9730,9940,178353,116696.0,11740000.0
2018-07-03,9950,10350,9850,10000,168617,117400.0,11740000.0
2018-07-04,9920,10300,9900,10000,89812,117400.0,11740000.0
2018-07-05,10300,10300,9550,9720,138581,114113.0,11740000.0
2018-07-06,9790,10150,9540,10050,156612,117987.0,11740000.0
2018-07-09,9810,9810,9050,9050,215784,106247.0,11740000.0
2018-07-10,9120,9610,9120,9440,123981,110826.0,11740000.0
2018-07-11,9330,9950,9330,9830,110710,115404.0,11740000.0
2018-07-12,9900,10600,9800,9990,189151,117283.0,11740000.0
2018-07-13,10100,10600,10100,10500,121265,123270.0,11740000.0
2018-07-16,10900,10900,10250,10350,110388,121509.0,11740000.0
2018-07-17,10300,10700,10100,10200,106882,119748.0,11740000.0
2018-07-18,10100,10250,9540,9540,139623,112000.0,11740000.0
2018-07-19,9500,9810,9190,9520,84642,111765.0,11740000.0
2018-07-20,9540,9780,9370,9520,68858,111765.0,11740000.0
2018-07-23,9400,9570,9060,9070,93850,106482.0,11740000.0
2018-07-24,9070,10350,9070,9680,255706,113643.0,11740000.0
2018-07-25,9800,10000,9450,9630,106146,113056.0,11740000.0
2018-07-26,9650,12300,9650,11350,2575950,133249.0,11740000.0
2018-07-27,11200,11500,10700,11000,889316,129140.0,11740000.0
2018-07-30,11100,11600,10950,11450,435522,134423.0,11740000.0
2018-07-31,11400,11400,10500,10650,373619,125031.0,11740000.0
2018-08-01,10600,11200,10500,10750,260640,126205.0,11740000.0
2018-08-02,10800,11050,10600,11050,197505,129727.0,11740000.0
2018-08-03,11150,11200,10850,10950,218440,128553.0,11740000.0
2018-08-06,10600,11200,10500,10950,238887,128553.0,11740000.0
2018-08-07,11000,11100,10700,10700,109902,125618.0,11740000.0
2018-08-08,10700,11300,10600,10850,464408,127379.0,11740000.0
2018-08-09,10850,11000,10600,10750,146483,126205.0,11740000.0
2018-08-10,11250,12350,10900,11500,2254302,135010.0,11740000.0
2018-08-13,11800,12150,10500,10500,726926,123270.0,11740000.0
2018-08-14,10600,11600,10600,11450,517563,134423.0,11740000.0
2018-08-16,12000,13900,11300,12900,1962939,151446.0,11740000.0
2018-08-17,12850,13450,12550,13350,603732,156729.0,11740000.0
2018-08-20,13300,13550,13000,13300,292235,156142.0,11740000.0
2018-08-21,13500,13850,13350,13600,283446,159664.0,11740000.0
2018-08-22,13500,13550,12950,13350,292960,156729.0,11740000.0
2018-08-23,13400,14250,13100,13600,654275,159664.0,11740000.0
2018-08-24,13750,13900,13250,13650,298899,160251.0,11740000.0
2018-08-27,12200,12850,12050,12150,400631,142641.0,11740000.0
2018-08-28,12150,12500,11000,11450,487616,134423.0,11740000.0
2018-08-29,11200,11700,11050,11600,202081,136184.0,11740000.0
2018-08-30,11800,12150,11650,11950,291477,140293.0,11740000.0
2018-08-31,11650,12100,11500,12050,161399,141467.0,11740000.0
2018-09-03,12500,13000,12150,13000,314242,152620.0,11740000.0
2018-09-04,13050,14950,13050,13800,1777695,162012.0,11740000.0
2018-09-05,14200,14700,13750,14350,695279,168469.0,11740000.0
2018-09-06,14900,15250,13100,13500,988225,158490.0,11740000.0
2018-09-07,13300,14150,13250,14000,432766,164360.0,11740000.0
2018-09-10,14500,15350,14200,15000,999188,176100.0,11740000.0
2018-09-11,15200,15250,14500,14850,320418,174339.0,11740000.0
2018-09-12,14950,15050,14150,14950,310197,175513.0,11740000.0
2018-09-13,14800,15050,14550,14650,140735,171991.0,11740000.0
2018-09-14,14650,14700,14150,14450,174590,169643.0,11740000.0
2018-09-17,14500,14600,13700,14200,262933,166708.0,11740000.0
2018-09-18,14000,14350,13350,13350,289747,156729.0,11740000.0
2018-09-19,13500,13600,12350,12800,365307,150272.0,11740000.0
2018-09-20,13300,13400,12600,12750,168406,149685.0,11740000.0
2018-09-21,12700,13700,12700,13700,230026,160838.0,11740000.0
2018-09-27,14100,14100,13400,13650,171524,160251.0,11740000.0
2018-09-28,13650,13700,12950,13250,104886,155555.0,11740000.0
2018-10-01,13350,13900,13150,13350,165315,156729.0,11740000.0
2018-10-02,13200,14500,13200,13750,400478,161425.0,11740000.0
2018-10-04,14150,14350,13650,13700,293396,160838.0,11740000.0
2018-10-05,13500,14000,13200,13750,138148,161425.0,11740000.0
2018-10-08,13700,15050,13650,14350,566604,168469.0,11740000.0
2018-10-10,13950,14100,12600,13000,378545,152620.0,11740000.0
2018-10-11,12000,12700,11300,11750,260729,137945.0,11740000.0
2018-10-12,11650,13250,11650,12650,394036,148511.0,11740000.0
2018-10-15,12650,13200,11900,12200,203317,143228.0,11740000.0
2018-10-16,12300,12600,12100,12500,128355,146750.0,11740000.0
2018-10-17,12700,13950,12600,13150,580362,154381.0,11740000.0
2018-10-18,13200,14000,13150,13500,872904,158490.0,11740000.0
2018-10-19,13950,14000,13450,13550,403998,159077.0,11740000.0
2018-10-22,13150,13350,12600,13000,331002,152620.0,11740000.0
2018-10-23,12950,13900,12800,13550,594252,159077.0,11740000.0
2018-10-24,13550,13650,12850,12950,306191,152033.0,11740000.0
2018-10-25,12550,13100,12250,12550,274151,147337.0,11740000.0
2018-10-26,13000,13000,11850,11950,233308,140293.0,11740000.0
2018-10-29,11650,11950,9990,10050,528337,117987.0,11740000.0
2018-10-30,9530,10800,9500,10500,524439,123270.0,11740000.0
2018-10-31,10400,11300,10400,10600,534658,124444.0,11740000.0
2018-11-01,10950,11300,10600,10700,266859,125618.0,11740000.0
2018-11-02,11150,11550,11000,11350,300061,133249.0,11740000.0
2018-11-05,11400,11700,11100,11450,183912,134423.0,11740000.0
2018-11-06,11500,11700,11350,11500,116804,135010.0,11740000.0
2018-11-07,11700,12750,10700,11200,504889,131488.0,11740000.0
2018-11-08,11500,12100,11450,11800,212946,138532.0,11740000.0
2018-11-09,11650,11750,11250,11550,106026,135597.0,11740000.0
2018-11-12,11350,11700,11000,11000,156155,129140.0,11740000.0
2018-11-13,10600,11000,10400,10900,151200,127966.0,11740000.0
2018-11-14,11200,11300,10850,10850,126720,127379.0,11740000.0
2018-11-15,10700,11500,10700,11350,131096,133249.0,11740000.0
2018-11-16,11300,11650,11250,11350,71322,133249.0,11740000.0
2018-11-19,11550,11800,11450,11550,122951,135597.0,11740000.0
2018-11-20,11400,11650,11250,11400,85522,133836.0,11740000.0
2018-11-21,11350,11850,11300,11400,168612,133836.0,11740000.0
2018-11-22,11650,11800,11300,11550,120228,135597.0,11740000.0
2018-11-23,11850,12100,11500,11550,163536,135597.0,11740000.0
2018-11-26,11900,12200,11500,11600,157244,136184.0,11740000.0
2018-11-27,11600,11750,11450,11700,74209,137358.0,11740000.0
2018-11-28,11800,11800,11500,11550,87160,135597.0,11740000.0
2018-11-29,11800,13600,11550,12950,3373593,152033.0,11740000.0
2018-11-30,12750,13000,11950,12200,1066695,143228.0,11740000.0
2018-12-03,12400,13250,12150,13000,1083375,152620.0,11740000.0
2018-12-04,13000,13500,12850,13200,574137,154968.0,11740000.0
2018-12-05,13150,14450,13000,13750,1295987,161425.0,11740000.0
2018-12-06,13750,13950,13000,13250,413751,155555.0,11740000.0
