상상인인더스트리(101000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-05,7750,7910,7474,7798,173703,68163.0,12764625.0
2016-09-06,7750,7793,7514,7623,70445,66631.0,12764625.0
2016-09-07,7621,7621,7232,7272,233390,63568.0,12764625.0
2016-09-08,7271,7457,6921,7031,239476,61462.0,12764625.0
2016-09-09,7027,7297,6596,7302,314651,63823.0,12764625.0
2016-09-12,6630,7296,6612,6988,108296,61079.0,12764625.0
2016-09-13,7276,7276,6687,7039,143148,61525.0,12764625.0
2016-09-19,7046,7164,6858,6988,172531,61079.0,12764625.0
2016-09-20,6981,7150,6850,6995,74771,61143.0,12764625.0
2016-09-21,7002,7063,6843,7002,117952,61206.0,12764625.0
2016-09-22,6994,7048,6910,7010,116496,61270.0,12764625.0
2016-09-23,6994,7034,6859,7017,129008,61334.0,12764625.0
2016-09-26,7078,7428,6992,7360,455131,64334.0,12764625.0
2016-09-27,7254,7444,7152,7280,167047,63632.0,12764625.0
2016-09-28,7238,7370,7121,7265,208345,63504.0,12764625.0
2016-09-29,7272,7487,6932,6980,325962,61015.0,12764625.0
2016-09-30,6964,6973,6484,6550,298158,57249.0,12764625.0
2016-10-04,6545,6662,6424,6601,140189,57696.0,12764625.0
2016-10-05,6597,6660,6451,6542,106899,57186.0,12764625.0
2016-10-06,6537,6537,6262,6294,166380,55016.0,12764625.0
2016-10-07,6290,6947,6282,6440,259203,56292.0,12764625.0
2016-10-10,6356,6686,6350,6586,149343,57568.0,12764625.0
2016-10-11,6499,6630,6275,6506,167640,56866.0,12764625.0
2016-10-12,6341,6474,6298,6396,120512,55909.0,12764625.0
2016-10-13,6393,6453,5990,6177,312634,53994.0,12764625.0
2016-10-14,6128,6703,6128,6688,254666,58462.0,12764625.0
2016-10-17,6757,7267,6638,7010,500869,61270.0,12764625.0
2016-10-18,7209,7371,7083,7302,395214,63823.0,12764625.0
2016-10-19,7358,7401,6953,7068,307614,61781.0,12764625.0
2016-10-20,7197,7197,6748,7068,252702,61781.0,12764625.0
2016-10-21,7313,9139,7172,8470,6691250,74035.0,12764625.0
2016-10-24,8685,10117,8671,9331,4903008,81566.0,12764625.0
2016-10-25,9224,9561,8831,9492,1571444,82970.0,12764625.0
2016-10-26,9342,9443,8917,9215,1134972,80545.0,12764625.0
2016-10-27,8829,9209,8786,9069,1090213,79268.0,12764625.0
2016-10-28,8948,9096,8584,8893,747398,77737.0,12764625.0
2016-10-31,8610,9153,8595,8689,911966,75950.0,12764625.0
2016-11-01,8714,9224,8537,9229,846605,80672.0,12764625.0
2016-11-02,9385,9620,8569,8718,1382388,76205.0,12764625.0
2016-11-03,8698,8948,8421,8528,755675,74545.0,12764625.0
2016-11-04,8408,8788,7606,8017,1332775,70078.0,12764625.0
2016-11-07,8494,9226,8334,8850,1238153,38677.0,12764625.0
2016-11-08,8846,8846,8366,8557,361286,37400.0,12764625.0
2016-11-09,8466,8480,7268,8149,1114150,35613.0,12764625.0
2016-11-10,8144,8829,8043,8149,1057842,35613.0,12764625.0
2016-11-11,8203,8715,8115,8353,833349,36507.0,12764625.0
2016-11-14,8525,10307,8130,8820,9767004,38549.0,12764625.0
2016-11-15,8643,8701,8176,8192,1775293,35805.0,12764625.0
2016-11-16,8204,8350,7941,8207,920115,35869.0,12764625.0
2016-11-17,8144,8318,7997,8295,702857,36252.0,12764625.0
2016-11-18,8217,8322,7896,8032,501401,35103.0,12764625.0
2016-11-21,7882,8027,7635,7740,262072,33826.0,12764625.0
2016-11-22,7735,7940,7691,7798,180023,34082.0,12764625.0
2016-11-23,7881,7881,7166,7302,619143,31912.0,12764625.0
2016-11-24,7299,7403,6452,6615,1476879,28912.0,12764625.0
2016-11-25,6290,6612,5898,6425,1562048,28082.0,12764625.0
2016-11-28,6438,6468,6100,6148,452345,26870.0,12764625.0
2016-11-29,6027,6216,5664,6148,632222,26870.0,12764625.0
2016-11-30,6056,6642,5998,6557,1013686,28657.0,12764625.0
2016-12-01,6479,8292,6465,7871,7501892,34401.0,12764625.0
2016-12-02,7634,7662,7343,7345,1715873,32103.0,12764625.0
2016-12-05,6887,7648,6509,7024,2260176,61398.0,25529250.0
2016-12-06,7589,7589,6800,7024,904698,61398.0,25529250.0
2016-12-07,7006,7267,6744,7272,932653,63568.0,25529250.0
2016-12-08,7209,7327,6889,7010,639689,61270.0,25529250.0
2016-12-09,6990,7223,6668,7185,767420,62802.0,25529250.0
2016-12-12,7180,7445,6977,7272,751672,63568.0,25529250.0
2016-12-13,7265,7544,7207,7404,653947,64717.0,25529250.0
2016-12-14,7475,7475,7137,7287,544642,63695.0,25529250.0
2016-12-15,7283,7356,7077,7302,369970,63823.0,25529250.0
2016-12-16,7239,7297,7048,7258,471797,63440.0,25529250.0
2016-12-19,7256,7256,7050,7053,297117,61653.0,25529250.0
2016-12-20,7137,7137,6976,7097,274299,62036.0,25529250.0
2016-12-21,7092,7092,6861,6922,361167,60504.0,25529250.0
2016-12-22,6787,6815,6291,6630,2292047,57951.0,25529250.0
2016-12-23,6509,6629,6423,6571,497235,57441.0,25529250.0
2016-12-26,6566,6670,6376,6528,537039,57058.0,25529250.0
2016-12-27,6538,6612,6452,6571,503613,57441.0,25529250.0
2016-12-28,6494,7022,6494,6937,1204552,60632.0,25529250.0
2016-12-29,7020,7020,6772,6776,522540,59228.0,25529250.0
2017-01-02,6783,6961,6568,6834,352939,59738.0,25529250.0
2017-01-03,6831,6917,6772,6922,480365,60504.0,25529250.0
2017-01-04,6961,6961,6830,6878,250368,60121.0,25529250.0
2017-01-05,6902,6902,6725,6834,347829,59738.0,25529250.0
2017-01-06,6755,6961,6755,6863,304087,59994.0,25529250.0
2017-01-09,6932,6932,6798,6834,245574,59738.0,25529250.0
2017-01-10,6816,6831,6686,6732,286377,58845.0,25529250.0
2017-01-11,6686,6917,6686,6732,416616,58845.0,25529250.0
2017-01-12,6672,6672,6187,6557,947662,57313.0,25529250.0
2017-01-13,6538,6551,6375,6513,396312,56930.0,25529250.0
2017-01-16,6509,6657,6467,6571,229995,57441.0,25529250.0
2017-01-17,6566,6595,6477,6484,188659,56675.0,25529250.0
2017-01-18,6478,6522,6364,6455,254869,56420.0,25529250.0
2017-01-19,6451,6582,6422,6542,280592,57186.0,25529250.0
2017-01-20,6554,6566,6391,6498,203954,56803.0,25529250.0
2017-01-23,6405,6508,6392,6455,182295,56420.0,25529250.0
2017-01-24,6418,6448,6202,6279,322497,54888.0,25529250.0
2017-01-25,6305,6829,6129,6659,416722,60996.0,26752491.0
2017-01-26,6656,6888,6567,6805,363782,62333.0,26752491.0
2017-01-31,6846,6889,6671,6717,206173,61531.0,26752491.0
2017-02-01,6786,6786,6565,6688,253440,61263.0,26752491.0
2017-02-02,6624,6768,6477,6484,268388,59391.0,26752491.0
2017-02-03,6494,6522,6204,6221,382848,56983.0,26752491.0
2017-02-06,6204,6405,6204,6250,250219,57250.0,26752491.0
2017-02-07,6203,6292,6175,6177,176063,56582.0,26752491.0
2017-02-08,6174,6246,5925,6133,251903,56180.0,26752491.0
2017-02-09,6072,6218,5998,6206,140385,56849.0,26752491.0
2017-02-10,6202,6831,6101,6192,1533240,56715.0,26752491.0
2017-02-13,6306,6306,5898,5987,395355,54843.0,26752491.0
2017-02-14,6044,6204,5985,6206,371520,56849.0,26752491.0
2017-02-15,6246,6291,6071,6192,328356,56715.0,26752491.0
2017-02-16,6247,6277,6087,6206,268805,56849.0,26752491.0
2017-02-17,6187,6187,6100,6163,175914,56448.0,26752491.0
2017-02-20,6130,6188,6026,6119,221182,56046.0,26752491.0
2017-02-21,6115,6160,6026,6133,248104,56180.0,26752491.0
2017-02-22,6128,6143,5984,6075,247165,55645.0,26752491.0
2017-02-23,6027,6116,5969,6002,307558,54976.0,26752491.0
2017-02-24,5998,6026,5794,5958,489357,54575.0,26752491.0
2017-02-27,5909,5955,5795,5943,324078,54441.0,26752491.0
2017-02-28,5926,5926,5706,5797,369965,53104.0,26752491.0
2017-03-02,5776,5806,5644,5783,480960,52970.0,26752491.0
2017-03-03,5792,6158,5718,6075,1016713,55645.0,26752491.0
2017-03-06,6087,6567,6073,6425,1847292,58855.0,26752491.0
2017-03-07,6467,6700,6246,6367,983311,58320.0,26752491.0
2017-03-08,6421,6932,6319,6922,1819553,63403.0,26752491.0
2017-03-09,6918,7197,6815,6878,1211363,63002.0,26752491.0
2017-03-10,6861,6962,6567,6907,973519,63270.0,26752491.0
2017-03-13,7356,7516,7048,7331,1851582,67149.0,26752491.0
2017-03-14,7298,7503,7253,7418,808343,67951.0,26752491.0
2017-03-15,7444,7590,7211,7521,967213,68888.0,26752491.0
2017-03-16,7515,7736,7456,7652,1173139,70092.0,26752491.0
2017-03-17,7675,7807,7589,7769,566020,71162.0,26752491.0
2017-03-20,7721,7736,7136,7302,1142602,66881.0,26752491.0
2017-03-21,7341,7516,7341,7418,482606,67951.0,26752491.0
2017-03-22,7360,7502,6977,7360,791697,67416.0,26752491.0
2017-03-23,7443,7778,7369,7623,934642,69824.0,26752491.0
2017-03-24,7793,7793,7428,7623,435482,69824.0,26752491.0
2017-03-27,7529,7691,7354,7623,548029,69824.0,26752491.0
2017-03-28,7620,7636,7474,7521,321881,68888.0,26752491.0
2017-03-29,7546,7604,7387,7579,424300,71010.0,27364111.0
2017-03-30,7590,7590,7237,7302,719395,69654.0,27861623.0
2017-03-31,7207,7528,6874,7404,888891,70629.0,27861623.0
2017-04-03,7370,7516,7355,7433,270260,70908.0,27861623.0
2017-04-04,7397,7486,7340,7404,257144,70629.0,27861623.0
2017-04-05,7383,7457,7299,7360,216919,70211.0,27861623.0
2017-04-06,7400,7576,7283,7579,371052,72301.0,27861623.0
2017-04-07,7663,8102,7663,8076,1909203,77037.0,27861623.0
2017-04-10,8218,8218,7634,7886,910530,75226.0,27861623.0
2017-04-11,7882,7983,7778,7915,341431,75505.0,27861623.0
2017-04-12,7910,8100,7823,8090,633195,77177.0,27861623.0
2017-04-13,8172,8611,8099,8587,1803977,81913.0,27861623.0
2017-04-14,8628,8686,8423,8645,847953,82470.0,27861623.0
2017-04-17,8640,8876,8581,8718,673480,83167.0,27861623.0
2017-04-18,8728,8816,8612,8616,413645,82192.0,27861623.0
2017-04-19,8612,8906,8584,8806,756507,84003.0,27861623.0
2017-04-20,8886,9092,8829,9054,1074533,86371.0,27861623.0
2017-04-21,9078,9386,8786,9258,661787,88321.0,27861623.0
2017-04-24,9357,9636,9094,9302,1098603,88739.0,27861623.0
2017-04-25,9297,9340,9002,9054,630407,86371.0,27861623.0
2017-04-26,9047,9428,8989,9083,355567,86650.0,27861623.0
2017-04-27,9079,9137,8539,8864,673682,84560.0,27861623.0
2017-04-28,8802,9005,8655,9010,459146,85953.0,27861623.0
2017-05-02,8992,9109,8876,8908,325130,84978.0,27861623.0
2017-05-04,8906,8964,8745,8879,406670,84699.0,27861623.0
2017-05-08,8963,8993,8757,8777,363893,83724.0,27861623.0
2017-05-10,8815,9106,8785,9025,331996,86092.0,27861623.0
2017-05-11,9052,9095,8745,8879,509189,84699.0,27861623.0
2017-05-12,8874,8904,8291,8382,725168,79963.0,27861623.0
2017-05-15,8379,8802,8262,8660,553196,82610.0,27861623.0
2017-05-16,8686,8832,8129,8587,453676,81913.0,27861623.0
2017-05-17,8583,8596,8289,8528,371491,81356.0,27861623.0
2017-05-18,8495,8540,8290,8338,400197,79545.0,27861623.0
2017-05-19,8319,8509,8306,8382,458374,93997.0,32751594.0
2017-05-22,8424,8556,8350,8441,290840,94652.0,32751594.0
2017-05-23,8466,8480,8071,8338,544098,93506.0,32751594.0
2017-05-24,8333,8348,7996,8163,833536,91541.0,32751594.0
2017-05-25,8174,8902,8086,8762,1223210,98255.0,32751594.0
2017-05-26,8758,9618,8698,9448,2423852,105951.0,32751594.0
2017-05-29,9444,9794,9224,9434,814742,105788.0,32751594.0
2017-05-30,9531,9561,9325,9521,434686,106770.0,32751594.0
2017-05-31,9518,9706,9402,9536,584802,106934.0,32751594.0
2017-06-01,9691,9691,9460,9638,380338,108080.0,32751594.0
2017-06-02,9605,9736,9489,9638,547577,108080.0,32751594.0
2017-06-05,9633,9968,9341,9930,657275,111355.0,32751594.0
2017-06-07,9927,10335,9913,10310,807281,115613.0,32751594.0
2017-06-08,10336,12132,10336,11390,4564690,127731.0,32751594.0
2017-06-09,11385,11763,11137,11361,1308616,127404.0,32751594.0
2017-06-12,11356,12117,11356,11683,1391572,131006.0,32751594.0
2017-06-13,11793,12376,11618,11785,1556791,132153.0,32751594.0
2017-06-14,11784,12089,11754,11916,911858,133627.0,32751594.0
2017-06-15,11798,11798,10979,11507,1735437,129041.0,32751594.0
2017-06-16,11401,11634,11109,11332,599252,127076.0,32751594.0
2017-06-19,11371,11956,11095,11829,729905,132644.0,32751594.0
2017-06-20,11839,12174,11545,11624,621947,130351.0,32751594.0
2017-06-21,11620,11795,11037,11317,800327,126912.0,32751594.0
2017-06-22,11431,11519,10918,11142,627129,124947.0,32751594.0
2017-06-23,11356,12482,10436,10850,2797626,121672.0,32751594.0
2017-06-26,10891,11268,10524,11069,1116184,124129.0,32751594.0
2017-06-27,11066,11167,10277,10952,649283,122818.0,32751594.0
2017-06-28,10946,11022,10085,10222,1081838,114631.0,32751594.0
2017-06-29,10277,10935,10148,10719,637252,120198.0,32751594.0
2017-06-30,10744,11040,10657,11040,436367,123801.0,32751594.0
2017-07-03,11345,11445,11006,11171,443520,125275.0,32751594.0
2017-07-04,11241,11257,10598,10631,519938,119216.0,32751594.0
2017-07-05,10833,10921,10584,10587,386763,118725.0,32751594.0
2017-07-06,10597,10757,9941,10602,286121,118888.0,32751594.0
2017-07-07,10746,10746,10410,10719,220024,120198.0,32751594.0
2017-07-10,10714,10787,10567,10704,315623,120035.0,32751594.0
2017-07-11,10700,10760,10614,10719,165077,120198.0,32751594.0
2017-07-12,10713,11486,10653,11434,963637,128222.0,32751594.0
2017-07-13,11531,11678,11239,11303,523447,126749.0,32751594.0
2017-07-14,11298,11298,10979,11040,309105,123801.0,32751594.0
2017-07-17,11035,11166,10728,10850,477047,121672.0,32751594.0
2017-07-18,10832,11081,10597,10952,421037,122818.0,32751594.0
2017-07-19,11006,11138,10816,10982,205188,123146.0,32751594.0
2017-07-20,10975,11225,10888,11113,426843,124620.0,32751594.0
2017-07-21,11153,11167,10977,11069,301674,124129.0,32751594.0
2017-07-24,11080,11212,10994,11025,253497,123637.0,32751594.0
2017-07-25,11039,11139,10775,10777,237628,120853.0,32751594.0
2017-07-26,10686,10906,10409,10485,384182,117578.0,32751594.0
2017-07-27,10627,10627,10336,10412,275798,116759.0,32751594.0
2017-07-28,10310,10497,10219,10281,198518,115286.0,32751594.0
2017-07-31,10291,10393,10086,10339,156162,115941.0,32751594.0
2017-08-01,10335,10918,10277,10660,235059,119543.0,32751594.0
2017-08-02,10802,10934,10597,10602,210282,118888.0,32751594.0
2017-08-03,10789,10833,10424,10485,141681,117578.0,32751594.0
2017-08-04,10482,10716,10147,10281,192802,115286.0,32751594.0
2017-08-07,10276,10684,10248,10514,94476,117906.0,32751594.0
2017-08-08,10451,10654,10305,10573,127858,118561.0,32751594.0
2017-08-09,10716,10716,10336,10397,97875,116596.0,32751594.0
2017-08-10,10395,10395,9927,10032,237866,112502.0,32751594.0
2017-08-11,9647,10055,9370,9492,368073,106443.0,32751594.0
2017-08-14,9340,9456,8273,9025,1330109,101202.0,32751594.0
2017-08-16,8904,9883,8727,9609,714147,107753.0,32751594.0
2017-08-17,9810,9810,9518,9711,225880,108899.0,32751594.0
2017-08-18,9694,9810,9519,9799,122452,109882.0,32751594.0
2017-08-21,9754,10220,9737,10076,311153,112993.0,32751594.0
2017-08-22,9912,10148,9706,9799,199569,109882.0,32751594.0
2017-08-23,9838,9956,9416,9419,253634,105624.0,32751594.0
2017-08-24,9418,9696,9346,9346,190347,104805.0,32751594.0
2017-08-25,9342,9530,9208,9215,101150,103331.0,32751594.0
2017-08-28,9154,9346,8788,9346,469524,104805.0,32751594.0
2017-08-29,9196,9633,9109,9580,175863,107425.0,32751594.0
2017-08-30,9504,9620,9284,9361,199284,104969.0,32751594.0
2017-08-31,9443,9443,9049,9404,246386,105460.0,32751594.0
2017-09-01,9371,9488,9154,9171,123264,102840.0,32751594.0
2017-09-04,8875,9048,8624,8733,480041,97927.0,32751594.0
2017-09-05,8658,8860,8554,8557,281603,95962.0,32751594.0
2017-09-06,8815,8815,8275,8295,384515,93015.0,32751594.0
2017-09-07,8172,8623,8172,8324,316347,93342.0,32751594.0
2017-09-08,8409,8756,8233,8703,464731,97600.0,32751594.0
2017-09-11,8861,8963,8641,8747,297493,98091.0,32751594.0
2017-09-12,8817,8817,8455,8455,286262,94816.0,32751594.0
2017-09-13,8467,8598,8000,8236,255851,92359.0,32751594.0
2017-09-14,8176,8569,7881,7973,408913,89412.0,32751594.0
2017-09-15,7969,8056,7181,7491,1773087,84008.0,32751594.0
2017-09-18,7427,7633,7065,7579,715778,84990.0,32751594.0
2017-09-19,7475,8043,7313,8017,809907,89903.0,32751594.0
2017-09-20,7985,8218,7780,7798,550024,87447.0,32751594.0
2017-09-21,7749,8158,7589,7783,248728,87283.0,32751594.0
2017-09-22,7665,7867,7372,7477,234143,83844.0,32751594.0
2017-09-25,7312,7720,6874,6893,685624,77294.0,32751594.0
2017-09-26,6611,6990,6611,6820,311029,76475.0,32751594.0
2017-09-27,6683,7296,6683,7156,294893,80241.0,32751594.0
2017-09-28,7092,7881,7048,7754,342363,86955.0,32751594.0
2017-09-29,7883,8347,7751,7857,781571,88102.0,32751594.0
2017-10-10,7866,8098,7500,7681,223971,86137.0,32751594.0
2017-10-11,7604,7736,7457,7594,152237,85154.0,32751594.0
2017-10-12,7619,7679,7475,7535,142988,84499.0,32751594.0
2017-10-13,7546,7560,7034,7229,445723,81060.0,32751594.0
2017-10-16,7224,7369,7063,7229,90310,81060.0,32751594.0
2017-10-17,7150,7296,6902,7083,186350,79423.0,32751594.0
2017-10-18,6903,6973,6655,6674,584730,74837.0,32751594.0
2017-10-19,6525,7270,5999,7097,841038,79586.0,32751594.0
2017-10-20,7077,7399,6873,7229,293586,81060.0,32751594.0
2017-10-23,7299,8115,7299,7710,776420,86464.0,32751594.0
2017-10-24,7795,7912,7648,7696,277387,86300.0,32751594.0
2017-10-25,7752,7998,7737,7871,403293,88266.0,32751594.0
2017-10-26,7896,8307,7896,8207,534526,92032.0,32751594.0
2017-10-27,8349,8436,7942,8046,375994,90231.0,32751594.0
2017-10-30,8041,8435,7910,8368,255514,93833.0,32751594.0
2017-10-31,8436,8830,8319,8674,611689,97272.0,32751594.0
2017-11-01,8699,9313,8699,8966,1360719,100547.0,32751594.0
2017-11-02,8963,9020,8407,8660,453898,97108.0,32751594.0
2017-11-03,8437,8832,8363,8791,363049,98582.0,32751594.0
2017-11-06,8963,9138,8759,8937,404432,100220.0,32751594.0
2017-11-07,8816,8977,8744,8762,203665,98255.0,32751594.0
2017-11-08,8686,8847,8263,8265,346591,92687.0,32751594.0
2017-11-09,8672,8743,8452,8630,365870,96781.0,32751594.0
2017-11-10,8697,8697,8420,8601,100184,96453.0,32751594.0
2017-11-13,8727,8727,8347,8587,216883,96290.0,32751594.0
2017-11-14,8469,8598,8292,8411,223476,94325.0,32751594.0
2017-11-15,8279,8396,7881,7959,366912,89248.0,32751594.0
2017-11-16,7928,8103,7591,7827,306437,87774.0,32751594.0
2017-11-17,7810,8057,7677,7827,152014,87774.0,32751594.0
2017-11-20,7822,8012,7735,8003,202506,89739.0,32751594.0
2017-11-21,7999,8233,7723,8032,269815,90067.0,32751594.0
2017-11-22,8117,8117,7531,7857,292255,88102.0,32751594.0
2017-11-23,7852,8394,7607,8192,447010,91868.0,32751594.0
2017-11-24,8320,8320,8014,8178,155303,91704.0,32751594.0
2017-11-27,8173,8934,7838,8338,812557,93506.0,32751594.0
2017-11-28,8174,8349,7967,8222,308187,92196.0,32751594.0
2017-11-29,8201,8554,8115,8368,300768,93833.0,32751594.0
2017-11-30,8243,8714,8231,8324,515301,93342.0,32751594.0
2017-12-01,8321,8524,8204,8470,285596,94980.0,32751594.0
2017-12-04,8466,8743,8347,8587,281365,96290.0,32751594.0
2017-12-05,8526,9153,8526,8937,1109684,100220.0,32751594.0
2017-12-06,9253,10072,9123,9740,2618758,109227.0,32751594.0
2017-12-07,9954,10946,9866,10923,4561694,122491.0,32751594.0
2017-12-08,11182,11475,8480,8630,4067120,96781.0,32751594.0
2017-12-11,8625,9123,8232,8820,1521442,98910.0,32751594.0
2017-12-12,8627,8891,8423,8747,630143,98091.0,32751594.0
2017-12-13,8828,8932,8613,8850,293398,99237.0,32751594.0
2017-12-14,8727,8990,8640,8864,409099,99401.0,32751594.0
2017-12-15,8757,9312,8612,9200,562424,103168.0,32751594.0
2017-12-18,9255,10158,9065,9916,1479932,111192.0,32751594.0
2017-12-19,9808,10014,9283,9653,728061,108244.0,32751594.0
2017-12-20,9620,9853,9210,9740,432251,109227.0,32751594.0
2017-12-21,9735,10116,9487,9609,584181,107753.0,32751594.0
2017-12-22,9562,9649,8815,8923,574183,100056.0,32751594.0
2017-12-26,8626,8816,8204,8207,709652,92032.0,32751594.0
2017-12-27,7954,8463,7939,8295,758644,93015.0,32751594.0
2017-12-28,8130,8306,8072,8178,338954,101185.0,36137598.0
2018-01-02,8743,8756,8085,8178,573690,101185.0,36137598.0
2018-01-03,8233,8395,7999,8017,339750,99198.0,36137598.0
2018-01-04,8146,8146,7590,7886,549667,97572.0,36137598.0
2018-01-05,7957,8027,7591,7827,451068,96849.0,36137598.0
2018-01-08,7867,7897,7621,7827,305227,96849.0,36137598.0
2018-01-09,7941,8160,7723,8032,322807,99378.0,36137598.0
2018-01-10,7956,8085,7824,7988,233138,98836.0,36137598.0
2018-01-11,7896,7984,7502,7740,471312,95765.0,36137598.0
2018-01-12,7720,7851,7529,7813,248298,96668.0,36137598.0
2018-01-15,7893,7893,7617,7754,329581,95945.0,36137598.0
2018-01-16,7808,9780,7738,8616,4288270,106606.0,36137598.0
2018-01-17,8613,9284,8407,8850,1435325,109497.0,36137598.0
2018-01-18,8962,9037,8656,8762,500582,108413.0,36137598.0
2018-01-19,8757,9474,8757,9200,981369,113833.0,36137598.0
2018-01-22,9282,9692,9224,9492,509491,117447.0,36137598.0
2018-01-23,9534,9723,9256,9375,776885,116002.0,36137598.0
2018-01-24,9779,9809,9416,9492,971615,117447.0,36137598.0
2018-01-25,9621,9635,8963,9127,819020,112930.0,36137598.0
2018-01-26,9211,10466,9005,9784,2712268,121061.0,36137598.0
2018-01-29,9619,10028,9503,9901,762104,122506.0,36137598.0
2018-01-30,9927,9985,9534,9550,666629,118170.0,36137598.0
2018-01-31,9357,9793,9312,9755,444174,120700.0,36137598.0
2018-02-01,9896,9925,9532,9828,624359,121603.0,36137598.0
2018-02-02,9825,10015,9708,9886,757402,122326.0,36137598.0
2018-02-05,9694,9929,9154,9156,619146,113291.0,36137598.0
2018-02-06,8566,9150,8524,9039,656896,111846.0,36137598.0
2018-02-07,9109,9446,8906,8908,244531,110220.0,36137598.0
2018-02-08,8714,9780,8714,9390,493628,116182.0,36137598.0
2018-02-09,9124,9373,9094,9127,275666,112930.0,36137598.0
2018-02-12,9238,9311,8802,9025,252497,111665.0,36137598.0
2018-02-13,9194,9224,8916,9083,210420,112388.0,36137598.0
2018-02-14,9137,9866,9078,9740,1240865,120519.0,36137598.0
2018-02-19,9650,10045,9547,9799,769113,121242.0,36137598.0
2018-02-20,9796,9825,9546,9638,375116,119254.0,36137598.0
2018-02-21,9720,11415,9474,10763,4988082,133167.0,36137598.0
2018-02-22,10494,11238,10435,10894,2557269,134793.0,36137598.0
2018-02-23,11005,11941,11005,11522,4460670,142563.0,36137598.0
2018-02-26,11678,12087,9488,9740,6772229,120519.0,36137598.0
2018-02-27,10074,10161,9169,9361,3307296,115821.0,36137598.0
2018-02-28,9196,9459,8701,8762,1957034,108413.0,36137598.0
2018-03-02,8715,9135,8671,8762,896431,108413.0,36137598.0
2018-03-05,8613,8743,7911,8032,1549949,99378.0,36137598.0
2018-03-06,8128,8493,7735,7915,1174922,97933.0,36137598.0
2018-03-07,8057,8130,7707,7886,1125104,97572.0,36137598.0
2018-03-08,7954,8347,7604,8324,647621,102992.0,36137598.0
2018-03-09,8319,8742,8319,8572,996782,106064.0,36137598.0
2018-03-12,8638,8829,8260,8324,863396,102992.0,36137598.0
2018-03-13,8261,8378,7750,8338,928163,103173.0,36137598.0
2018-03-14,8377,8377,8126,8134,397398,100643.0,36137598.0
2018-03-15,8189,8248,8043,8207,326158,101547.0,36137598.0
2018-03-16,8174,8496,8042,8178,339309,101185.0,36137598.0
2018-03-19,8176,8176,7822,8003,458014,99017.0,36137598.0
2018-03-20,7769,7782,6993,7477,1697475,92512.0,36137598.0
2018-03-21,7590,7707,7079,7156,798321,88537.0,36137598.0
2018-03-22,7019,7107,6173,6469,2348570,83856.0,37858028.0
2018-03-23,5372,8395,5372,8397,12894416,108842.0,37858028.0
2018-03-26,7167,7371,5883,5885,18822772,76284.0,37858028.0
2018-03-27,5723,5853,5151,5257,17451744,68144.0,37858028.0
2018-03-28,5501,5663,5237,5447,9255687,70605.0,37858028.0
2018-03-29,5370,5588,5356,5520,4449401,71552.0,37858028.0
2018-03-30,5471,5675,5412,5564,4891348,72120.0,37858028.0
2018-04-02,5573,5588,5414,5535,2851773,71741.0,37858028.0
2018-04-03,5529,5529,5354,5389,2135734,69848.0,37858028.0
2018-04-04,5356,5693,5341,5447,5709510,70605.0,37858028.0
2018-04-05,5442,5485,5254,5330,1916650,69091.0,37858028.0
2018-04-06,5370,5386,4962,5126,3350892,66441.0,37858028.0
2018-04-09,5167,5167,5020,5038,1309998,65305.0,37858028.0
2018-04-10,4931,5253,4931,5097,3122130,66062.0,37858028.0
2018-04-11,5121,5237,4976,5082,1373340,65873.0,37858028.0
2018-04-12,5108,5484,5033,5301,4535439,69558.0,38324228.0
2018-04-13,5310,5617,5021,5622,5810454,73774.0,38324228.0
2018-04-16,5647,5708,5414,5447,2762578,71475.0,38324228.0
2018-04-17,5428,5499,5295,5389,1409180,70708.0,38324228.0
2018-04-18,5370,5456,5296,5301,1481605,69913.0,38519540.0
2018-04-19,5295,5340,5148,5170,1439346,68180.0,38519540.0
2018-04-20,5192,5455,5163,5374,1745148,70876.0,38519540.0
2018-04-23,5545,5545,5284,5316,1380863,70106.0,38519540.0
2018-04-24,5281,5416,5210,5213,1311420,68757.0,38519540.0
2018-04-25,5252,5386,5209,5243,1702297,69143.0,38519540.0
2018-04-26,5196,5239,4640,4877,4627292,66871.0,40042474.0
2018-04-27,4873,4873,4417,4483,4327061,61465.0,40042474.0
2018-04-30,4403,4609,4317,4469,5016889,61265.0,40042474.0
2018-05-02,4509,4844,4364,4600,4166158,63067.0,40042474.0
2018-05-03,0,0,0,4600,0,63067.0,40042474.0
2018-05-04,0,0,0,4600,0,,
2018-05-08,0,0,0,4600,0,,
2018-05-09,0,0,0,4600,0,,
2018-05-10,0,0,0,4600,0,,
2018-05-11,0,0,0,4600,0,,
2018-05-14,0,0,0,4600,0,,
2018-05-15,0,0,0,4600,0,,
2018-05-16,0,0,0,4600,0,,
2018-05-17,0,0,0,4600,0,,
2018-05-18,0,0,0,4600,0,,
2018-05-21,0,0,0,4600,0,,
2018-05-23,0,0,0,4600,0,,
2018-05-24,0,0,0,4600,0,,
2018-05-25,0,0,0,4600,0,,
2018-05-28,0,0,0,4600,0,,
2018-05-29,0,0,0,4600,0,,
2018-05-30,0,0,0,4600,0,,
2018-05-31,0,0,0,4600,0,,
2018-06-01,0,0,0,4600,0,,
2018-06-04,0,0,0,4600,0,,
2018-06-05,0,0,0,4600,0,,
