뉴로스(126870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-31,4780,5200,4750,5050,1155113,71670.0,14191985.0
2017-04-03,5100,5290,5040,5120,729660,72663.0,14191985.0
2017-04-04,5120,5260,5000,5000,530881,70960.0,14191985.0
2017-04-05,5050,5170,4880,5110,334256,72521.0,14191985.0
2017-04-06,5190,5190,5040,5100,162698,72379.0,14191985.0
2017-04-07,5100,5140,4975,5050,184851,71670.0,14191985.0
2017-04-10,5010,5140,4920,4975,245077,70605.0,14191985.0
2017-04-11,4975,5100,4850,5010,192343,71102.0,14191985.0
2017-04-12,5050,5110,4960,5080,165874,72095.0,14191985.0
2017-04-13,5110,5200,5020,5120,216668,72663.0,14191985.0
2017-04-14,5080,5110,4900,4940,176396,70108.0,14191985.0
2017-04-17,5090,5090,4910,4925,104831,69896.0,14191985.0
2017-04-18,4930,4990,4890,4980,99712,70676.0,14191985.0
2017-04-19,5030,5030,4930,4965,91346,70463.0,14191985.0
2017-04-20,4910,5000,4840,4845,96328,68760.0,14191985.0
2017-04-21,4870,4900,4805,4900,49639,69541.0,14191985.0
2017-04-24,4900,4950,4810,4840,113358,68689.0,14191985.0
2017-04-25,4840,4930,4835,4890,55531,69399.0,14191985.0
2017-04-26,4855,5110,4855,4960,322374,70392.0,14191985.0
2017-04-27,5000,5000,4920,4960,75081,70392.0,14191985.0
2017-04-28,4940,4940,4800,4850,115011,68831.0,14191985.0
2017-05-02,4850,4850,4580,4700,108067,66702.0,14191985.0
2017-05-04,4745,4810,4675,4775,34409,67767.0,14191985.0
2017-05-08,4785,4815,4705,4750,64473,67412.0,14191985.0
2017-05-10,4740,5000,4615,4975,291513,70605.0,14191985.0
2017-05-11,4950,5090,4880,4980,167694,70676.0,14191985.0
2017-05-12,4970,4990,4905,4950,118924,70250.0,14191985.0
2017-05-15,4950,5030,4940,4980,87691,70676.0,14191985.0
2017-05-16,4990,4990,4840,4850,99322,68831.0,14191985.0
2017-05-17,4800,4950,4800,4870,69648,69115.0,14191985.0
2017-05-18,4870,4890,4740,4850,58430,68831.0,14191985.0
2017-05-19,4900,4900,4835,4840,58724,68689.0,14191985.0
2017-05-22,4845,5140,4845,5050,656142,71670.0,14191985.0
2017-05-23,5050,5110,4905,4970,221325,70534.0,14191985.0
2017-05-24,4975,5050,4940,4965,112884,70463.0,14191985.0
2017-05-25,4985,5450,4980,5150,2016569,73089.0,14191985.0
2017-05-26,5110,5300,5080,5170,698615,73373.0,14191985.0
2017-05-29,5150,5300,4995,5150,751670,73089.0,14191985.0
2017-05-30,5130,5160,5020,5080,277451,72095.0,14191985.0
2017-05-31,5070,5230,5040,5100,529539,72379.0,14191985.0
2017-06-01,5060,5130,5010,5090,169840,72237.0,14191985.0
2017-06-02,5130,5160,5070,5120,181181,72663.0,14191985.0
2017-06-05,5120,5130,4985,4990,192918,70818.0,14191985.0
2017-06-07,4925,5030,4925,4970,155180,70534.0,14191985.0
2017-06-08,4955,5070,4950,5020,137966,71244.0,14191985.0
2017-06-09,5040,5040,4940,4955,105640,70321.0,14191985.0
2017-06-12,4920,4985,4905,4960,70187,70392.0,14191985.0
2017-06-13,4990,4990,4895,4940,111853,70108.0,14191985.0
2017-06-14,4935,4960,4890,4950,95586,70250.0,14191985.0
2017-06-15,4950,4965,4810,4895,152343,69470.0,14191985.0
2017-06-16,4895,4960,4850,4880,27871,69257.0,14191985.0
2017-06-19,4880,4980,4850,4900,87189,69541.0,14191985.0
2017-06-20,4900,5250,4820,5100,929608,72379.0,14191985.0
2017-06-21,5090,5280,4980,4990,938064,70818.0,14191985.0
2017-06-22,4995,5060,4860,4870,220086,69115.0,14191985.0
2017-06-23,4870,4940,4835,4850,101020,68831.0,14191985.0
2017-06-26,4840,4840,4685,4725,176131,67057.0,14191985.0
2017-06-27,4685,4780,4675,4690,123465,66560.0,14191985.0
2017-06-28,4695,4735,4670,4700,83089,66702.0,14191985.0
2017-06-29,4700,4765,4655,4670,94634,66277.0,14191985.0
2017-06-30,4670,4750,4545,4690,157844,66560.0,14191985.0
2017-07-03,4670,4690,4615,4615,55441,65496.0,14191985.0
2017-07-04,4580,4695,4515,4615,66905,65496.0,14191985.0
2017-07-05,4615,4720,4590,4645,100659,65922.0,14191985.0
2017-07-06,4625,4695,4620,4625,29172,65638.0,14191985.0
2017-07-07,4590,4680,4590,4625,23641,65638.0,14191985.0
2017-07-10,4675,4675,4555,4615,58373,65496.0,14191985.0
2017-07-11,4575,4645,4575,4615,32934,65496.0,14191985.0
2017-07-12,4660,4665,4610,4650,57253,65993.0,14191985.0
2017-07-13,4700,4980,4680,4820,609138,68405.0,14191985.0
2017-07-14,4800,4820,4685,4730,122254,67128.0,14191985.0
2017-07-17,4680,4740,4600,4670,135356,66277.0,14191985.0
2017-07-18,4670,4815,4625,4815,71543,68334.0,14191985.0
2017-07-19,4765,4810,4750,4760,53052,67554.0,14191985.0
2017-07-20,4745,4875,4745,4850,67741,68831.0,14191985.0
2017-07-21,4885,4885,4810,4870,36048,69115.0,14191985.0
2017-07-24,4900,4950,4875,4895,137462,69470.0,14191985.0
2017-07-25,4895,4920,4860,4890,77677,69399.0,14191985.0
2017-07-26,4920,4970,4865,4940,109517,70108.0,14191985.0
2017-07-27,4960,5080,4960,5020,195974,71244.0,14191985.0
2017-07-28,5060,5060,4890,4970,75761,70534.0,14191985.0
2017-07-31,4900,4970,4850,4930,85165,69966.0,14191985.0
2017-08-01,4900,5000,4870,4950,83054,70250.0,14191985.0
2017-08-02,4950,5020,4895,4980,94028,70676.0,14191985.0
2017-08-03,5030,5060,4795,4840,92662,68689.0,14191985.0
2017-08-04,4845,4995,4810,4995,64598,70889.0,14191985.0
2017-08-07,5060,5060,4970,5010,99323,71102.0,14191985.0
2017-08-08,4990,5120,4960,5010,290690,71102.0,14191985.0
2017-08-09,5010,5030,4890,4940,64319,70108.0,14191985.0
2017-08-10,4940,4940,4800,4875,69270,69186.0,14191985.0
2017-08-11,4795,4795,4395,4620,368462,65567.0,14191985.0
2017-08-14,4600,4670,4445,4625,98916,65638.0,14191985.0
2017-08-16,4630,4645,4550,4630,59553,65709.0,14191985.0
2017-08-17,4630,4725,4575,4700,50522,66702.0,14191985.0
2017-08-18,4710,4835,4660,4790,141034,67980.0,14191985.0
2017-08-21,4790,4830,4655,4655,47288,66064.0,14191985.0
2017-08-22,4620,5080,4600,4685,905455,66489.0,14191985.0
2017-08-23,4730,4740,4665,4675,81355,66348.0,14191985.0
2017-08-24,4670,4750,4635,4700,74887,66702.0,14191985.0
2017-08-25,4720,4785,4705,4780,79801,67838.0,14191985.0
2017-08-28,4770,4780,4620,4620,107633,65567.0,14191985.0
2017-08-29,4640,4710,4585,4700,99124,66702.0,14191985.0
2017-08-30,4750,4750,4640,4730,61530,67128.0,14191985.0
2017-08-31,4705,4745,4680,4715,36709,66915.0,14191985.0
2017-09-01,4715,4960,4690,4905,245312,69612.0,14191985.0
2017-09-04,4755,5150,4755,4980,1020069,70676.0,14191985.0
2017-09-05,5140,5630,5000,5030,5267729,71386.0,14191985.0
2017-09-06,5060,5250,5020,5030,702016,71386.0,14191985.0
2017-09-07,5100,5550,5080,5550,2280957,78766.0,14191985.0
2017-09-08,5610,5760,5360,5520,1086477,78340.0,14191985.0
2017-09-11,5550,5680,5300,5550,901707,78766.0,14191985.0
2017-09-12,5590,6100,5480,5790,3530601,82172.0,14191985.0
2017-09-13,5790,6070,5670,5670,1469960,80469.0,14191985.0
2017-09-14,5720,5760,5380,5420,914723,76921.0,14191985.0
2017-09-15,5420,5580,5290,5560,651218,78907.0,14191985.0
2017-09-18,5400,5530,5340,5480,524955,77772.0,14191985.0
2017-09-19,5750,6490,5560,5660,8833983,80327.0,14191985.0
2017-09-20,5680,5690,5310,5310,1100871,75957.0,14304597.0
2017-09-21,5260,5340,5100,5100,588226,72953.0,14304597.0
2017-09-22,5100,5260,4950,5120,569880,73240.0,14304597.0
2017-09-25,5050,5080,4855,4970,266514,71094.0,14304597.0
2017-09-26,4900,5010,4705,4770,327590,68233.0,14304597.0
2017-09-27,4790,4840,4645,4760,314100,68090.0,14304597.0
2017-09-28,4770,4870,4770,4800,113875,68662.0,14304597.0
2017-09-29,4800,4855,4775,4780,70537,71283.0,14912704.0
2017-10-10,4890,4890,4670,4730,156359,70537.0,14912704.0
2017-10-11,4700,4875,4700,4875,119197,75993.0,15588379.0
2017-10-12,4890,4950,4800,4850,108147,75604.0,15588379.0
2017-10-13,4850,4850,4585,4635,283524,72252.0,15588379.0
2017-10-16,4670,4670,4490,4550,126955,70927.0,15588379.0
2017-10-17,4560,4640,4510,4510,111769,70304.0,15588379.0
2017-10-18,4510,4555,4405,4475,106630,69758.0,15588379.0
2017-10-19,4430,4645,4430,4550,78697,70927.0,15588379.0
2017-10-20,4540,4745,4525,4640,75418,72330.0,15588379.0
2017-10-23,4800,4810,4655,4680,166205,72954.0,15588379.0
2017-10-24,4645,4730,4645,4700,102038,73265.0,15588379.0
2017-10-25,4660,4770,4660,4710,98649,73421.0,15588379.0
2017-10-26,4710,4855,4640,4765,189376,74279.0,15588379.0
2017-10-27,4750,4790,4660,4735,71298,73811.0,15588379.0
2017-10-30,4780,4780,4645,4700,70076,73265.0,15588379.0
2017-10-31,4680,4750,4580,4645,91974,72408.0,15588379.0
2017-11-01,4645,4680,4570,4625,57901,72096.0,15588379.0
2017-11-02,4625,4750,4550,4680,84928,72954.0,15588379.0
2017-11-03,4700,4720,4555,4605,69289,71784.0,15588379.0
2017-11-06,4605,4645,4500,4545,106227,70849.0,15588379.0
2017-11-07,4505,4600,4465,4600,114627,71707.0,15588379.0
2017-11-08,4600,4615,4515,4515,32689,70382.0,15588379.0
2017-11-09,4515,4555,4470,4500,49354,70148.0,15588379.0
2017-11-10,4500,4615,4485,4580,87475,71395.0,15588379.0
2017-11-13,4640,4640,4480,4515,77684,70382.0,15588379.0
2017-11-14,4505,4550,4480,4495,81406,70070.0,15588379.0
2017-11-15,4570,4570,4415,4500,176749,70148.0,15588379.0
2017-11-16,4590,4765,4430,4675,348908,72876.0,15588379.0
2017-11-17,4675,4765,4550,4630,152303,72174.0,15588379.0
2017-11-20,4630,4675,4550,4665,160499,72720.0,15588379.0
2017-11-21,4625,4660,4560,4660,94262,72642.0,15588379.0
2017-11-22,4750,5010,4670,4930,1002404,76851.0,15588379.0
2017-11-23,4940,5100,4900,5050,494799,78721.0,15588379.0
2017-11-24,5020,5060,4900,5050,272692,78721.0,15588379.0
2017-11-27,5050,5080,4980,5030,105234,78410.0,15588379.0
2017-11-28,5080,5250,4975,4990,470444,77786.0,15588379.0
2017-11-29,4955,5040,4880,4990,141686,77786.0,15588379.0
2017-11-30,4990,5000,4725,4725,218495,73655.0,15588379.0
2017-12-01,4730,4900,4625,4820,171028,75136.0,15588379.0
2017-12-04,4825,4870,4660,4770,86077,74357.0,15588379.0
2017-12-05,4680,4845,4680,4775,83954,74435.0,15588379.0
2017-12-06,4730,4820,4650,4700,140610,73265.0,15588379.0
2017-12-07,4690,4995,4600,4985,312731,77708.0,15588379.0
2017-12-08,5050,5160,4930,4990,516604,77786.0,15588379.0
2017-12-11,4990,5220,4950,4995,320283,77864.0,15588379.0
2017-12-12,5050,5080,4910,5010,159123,78098.0,15588379.0
2017-12-13,4950,5020,4880,4960,147708,77318.0,15588379.0
2017-12-14,5000,5080,4950,5020,295768,78254.0,15588379.0
2017-12-15,4960,5040,4900,4950,140422,77162.0,15588379.0
2017-12-18,4980,5170,4980,5080,638176,79189.0,15588379.0
2017-12-19,5050,5080,4900,5000,219116,77942.0,15588379.0
2017-12-20,4870,5040,4870,4950,203850,77162.0,15588379.0
2017-12-21,4900,5060,4700,4815,243083,75058.0,15588379.0
2017-12-22,4830,4980,4830,4965,136368,77396.0,15588379.0
2017-12-26,4965,5050,4905,4905,185900,77600.0,15820556.0
2017-12-27,4940,5200,4940,5150,407212,81476.0,15820556.0
2017-12-28,5110,5330,5090,5320,431990,84165.0,15820556.0
2018-01-02,5250,5420,5110,5380,574342,85115.0,15820556.0
2018-01-03,5410,5740,5300,5740,971758,90810.0,15820556.0
2018-01-04,5690,5820,5520,5610,589881,88753.0,15820556.0
2018-01-05,5650,6430,5610,6250,1117927,98878.0,15820556.0
2018-01-08,6290,6550,6200,6520,762903,103150.0,15820556.0
2018-01-09,6520,6740,6170,6380,739540,100935.0,15820556.0
2018-01-10,6400,7520,6180,6300,1863377,100806.0,16000939.0
2018-01-11,6250,6500,6010,6290,500705,100646.0,16000939.0
2018-01-12,6290,6350,5990,6220,489203,99526.0,16000939.0
2018-01-15,6290,6600,6120,6350,441741,101606.0,16000939.0
2018-01-16,6390,6390,6220,6270,192247,100326.0,16000939.0
2018-01-17,6270,6380,6000,6290,426904,100646.0,16000939.0
2018-01-18,6350,6980,6250,6700,1182655,107206.0,16000939.0
2018-01-19,6710,7190,6700,7000,950246,115637.0,16519540.0
2018-01-22,7090,7700,6930,7350,891261,121419.0,16519540.0
2018-01-23,7360,7980,7270,7790,1820886,128687.0,16519540.0
2018-01-24,7870,8120,7480,8010,1308525,132322.0,16519540.0
2018-01-25,8010,9600,8010,9260,3318324,152971.0,16519540.0
2018-01-26,9560,11100,9260,9950,4802915,164369.0,16519540.0
2018-01-29,9980,10400,9050,9500,2483442,156936.0,16519540.0
2018-01-30,9300,9870,9100,9620,1699985,158918.0,16519540.0
2018-01-31,9400,9620,9060,9070,976142,149832.0,16519540.0
2018-02-01,9000,9280,8930,9050,801248,149502.0,16519540.0
2018-02-02,9070,9280,8650,9280,948138,153301.0,16519540.0
2018-02-05,9080,9350,8230,8230,1159021,135956.0,16519540.0
2018-02-06,7660,8170,7020,8000,1289319,132156.0,16519540.0
2018-02-07,8310,8360,7510,7530,736174,124392.0,16519540.0
2018-02-08,7530,8180,7470,8000,542054,132156.0,16519540.0
2018-02-09,7600,7900,7550,7770,320195,128357.0,16519540.0
2018-02-12,7690,7770,6930,7180,1320251,118610.0,16519540.0
2018-02-13,7180,7300,6800,7030,564397,116132.0,16519540.0
2018-02-14,7010,7150,6900,7100,713131,117289.0,16519540.0
2018-02-19,7190,8000,7140,8000,1177853,132156.0,16519540.0
2018-02-20,8100,8100,7630,7710,792240,127366.0,16519540.0
2018-02-21,7750,8480,7720,8050,1265782,132982.0,16519540.0
2018-02-22,7970,8650,7950,8250,1250365,136286.0,16519540.0
2018-02-23,8270,8700,8060,8700,753155,143720.0,16519540.0
2018-02-26,8650,8820,8000,8070,1252827,133313.0,16519540.0
2018-02-27,8130,8280,7860,7900,545609,130504.0,16519540.0
2018-02-28,7900,8520,7010,7360,2834911,121584.0,16519540.0
2018-03-02,7200,7340,6920,7020,732532,115967.0,16519540.0
2018-03-05,7020,7160,6930,6940,398089,114646.0,16519540.0
2018-03-06,7010,7170,6940,7130,249042,117784.0,16519540.0
2018-03-07,7140,7630,7100,7360,695748,121584.0,16519540.0
2018-03-08,7400,7710,7330,7520,437296,124227.0,16519540.0
2018-03-09,7480,7600,7280,7320,462589,120923.0,16519540.0
2018-03-12,7440,7710,7350,7500,426392,123897.0,16519540.0
2018-03-13,7550,7950,7470,7840,575411,136382.0,17395645.0
2018-03-14,7770,8060,7680,7810,428773,135860.0,17395645.0
2018-03-15,7890,7890,7510,7640,261858,132903.0,17395645.0
2018-03-16,7640,7830,7500,7750,281991,137731.0,17771750.0
2018-03-19,7780,7830,7410,7450,271536,132400.0,17771750.0
2018-03-20,7400,7710,7270,7530,168745,133821.0,17771750.0
2018-03-21,7680,8300,7660,8100,2290646,143951.0,17771750.0
2018-03-22,8240,8510,8030,8070,1238221,143418.0,17771750.0
2018-03-23,7880,8410,7750,7950,582110,141285.0,17771750.0
2018-03-26,7820,8570,7820,8500,1190789,151060.0,17771750.0
2018-03-27,8500,8630,8310,8500,635066,151060.0,17771750.0
2018-03-28,8390,8680,8310,8490,689630,150882.0,17771750.0
2018-03-29,8550,8650,8200,8500,508076,151060.0,17771750.0
2018-03-30,8590,8590,8300,8370,351969,148750.0,17771750.0
2018-04-02,8370,8420,7850,8120,643646,144307.0,17771750.0
2018-04-03,7960,8220,7900,8060,347751,143240.0,17771750.0
2018-04-04,8040,8350,7910,8020,426113,142529.0,17771750.0
2018-04-05,8120,8220,8000,8130,237170,144484.0,17771750.0
2018-04-06,8030,8030,7300,7420,849168,131866.0,17771750.0
2018-04-09,7250,7500,7130,7240,348507,128667.0,17771750.0
2018-04-10,7280,7280,7020,7280,298996,129378.0,17771750.0
2018-04-11,7280,7500,7050,7200,455871,127957.0,17771750.0
2018-04-12,7120,7480,7120,7280,459675,129378.0,17771750.0
2018-04-13,7300,7520,7200,7420,365096,133771.0,18028387.0
2018-04-16,7430,7910,7400,7790,710464,140441.0,18028387.0
2018-04-17,7790,8560,7650,8280,1654014,149275.0,18028387.0
2018-04-18,8460,8460,7960,8120,503873,146391.0,18028387.0
2018-04-19,8030,8400,7960,8220,427383,148193.0,18028387.0
2018-04-20,8200,8380,8050,8110,252083,146210.0,18028387.0
2018-04-23,8130,8150,7720,8030,475666,144768.0,18028387.0
2018-04-24,8060,8100,7720,7930,317488,142965.0,18028387.0
2018-04-25,7850,7850,7250,7470,719434,134672.0,18028387.0
2018-04-26,7550,8180,7550,8010,781249,144407.0,18028387.0
2018-04-27,8130,8450,8050,8300,829578,149636.0,18028387.0
2018-04-30,8470,8470,8000,8190,508022,147652.0,18028387.0
2018-05-02,8100,8170,7810,8100,257520,146030.0,18028387.0
2018-05-03,8000,8180,7950,8160,263359,147112.0,18028387.0
2018-05-04,8030,8190,7840,8000,298406,144227.0,18028387.0
2018-05-08,8100,8150,7400,7400,400981,133410.0,18028387.0
2018-05-09,7540,7680,7110,7290,508477,131427.0,18028387.0
2018-05-10,7260,7710,7230,7630,177332,137557.0,18028387.0
2018-05-11,7650,7790,7620,7680,99822,140463.0,18289448.0
2018-05-14,7690,7790,7300,7300,143055,133513.0,18289448.0
2018-05-15,7390,7410,7190,7250,204586,132598.0,18289448.0
2018-05-16,7250,7310,7000,7210,245687,131867.0,18289448.0
2018-05-17,7090,7330,7090,7100,131687,129855.0,18289448.0
2018-05-18,7040,7600,7040,7380,313431,134976.0,18289448.0
2018-05-21,7380,7450,7170,7370,180790,134793.0,18289448.0
2018-05-23,7370,7400,7160,7180,137794,131318.0,18289448.0
2018-05-24,7180,7230,7080,7130,80725,130404.0,18289448.0
2018-05-25,7010,7350,6800,7280,254384,133147.0,18289448.0
2018-05-28,7300,7300,7020,7270,252197,132964.0,18289448.0
2018-05-29,7100,7170,6850,6850,227491,125283.0,18289448.0
2018-05-30,6800,6920,6300,6500,423816,118881.0,18289448.0
2018-05-31,6400,6900,6400,6830,249886,124917.0,18289448.0
2018-06-01,6740,6950,6680,6930,68693,132725.0,19152272.0
2018-06-04,6930,7120,6820,6930,139297,132725.0,19152272.0
2018-06-05,6950,7050,6820,6940,69792,132917.0,19152272.0
2018-06-07,6940,7200,6890,7050,218542,135024.0,19152272.0
2018-06-08,0,0,0,7050,0,135024.0,19152272.0
2018-06-11,7080,7560,6980,7150,651940,136939.0,19152272.0
2018-06-12,7130,7550,7130,7250,537226,138854.0,19152272.0
2018-06-14,7190,7390,7080,7320,206096,140195.0,19152272.0
2018-06-15,7520,7520,7080,7180,318651,137513.0,19152272.0
2018-06-18,7170,7170,6500,6650,344134,127363.0,19152272.0
2018-06-19,6590,6790,6180,6450,253030,123532.0,19152272.0
2018-06-20,6400,6760,6400,6760,155482,129469.0,19152272.0
2018-06-21,6760,6990,6440,6450,210173,123532.0,19152272.0
2018-06-22,6450,6500,6210,6500,102830,124490.0,19152272.0
2018-06-25,6510,6920,6450,6740,220339,129086.0,19152272.0
2018-06-26,6660,7050,6530,7030,276403,134640.0,19152272.0
2018-06-27,7010,7220,6910,7070,318548,135407.0,19152272.0
2018-06-28,7040,7100,6700,6710,162199,128512.0,19152272.0
2018-06-29,6650,6790,6400,6610,172292,126597.0,19152272.0
2018-07-02,6520,6810,6350,6460,201134,123724.0,19152272.0
2018-07-03,6460,6610,6110,6370,174677,122000.0,19152272.0
2018-07-04,6370,6800,6260,6800,232606,130235.0,19152272.0
2018-07-05,6900,6910,6460,6700,231570,128320.0,19152272.0
2018-07-06,6640,6740,6330,6460,181580,123724.0,19152272.0
2018-07-09,6410,6680,6380,6670,205260,127746.0,19152272.0
2018-07-10,6740,6990,6680,6870,194026,131576.0,19152272.0
2018-07-11,6750,6830,6620,6740,106399,129086.0,19152272.0
2018-07-12,6640,6750,6470,6550,164906,125447.0,19152272.0
2018-07-13,6600,6630,6300,6390,297006,122383.0,19152272.0
2018-07-16,6320,6370,5970,6050,354649,115871.0,19152272.0
2018-07-17,6060,6110,5670,5800,407754,111083.0,19152272.0
2018-07-18,5810,6200,5730,6010,318018,115105.0,19152272.0
2018-07-19,5970,6400,5930,6350,474558,121617.0,19152272.0
2018-07-20,6380,6510,6210,6360,292984,121808.0,19152272.0
2018-07-23,6300,6420,6050,6210,236498,118936.0,19152272.0
2018-07-24,6140,6260,5960,6140,318613,117595.0,19152272.0
2018-07-25,6080,6150,5940,6000,123573,114914.0,19152272.0
2018-07-26,6040,6280,5810,6240,212311,119510.0,19152272.0
2018-07-27,6240,6550,6240,6400,358758,122575.0,19152272.0
2018-07-30,6530,6650,6410,6650,244420,127363.0,19152272.0
2018-07-31,6520,6630,6280,6490,306097,124298.0,19152272.0
2018-08-01,6490,6600,6270,6540,195447,125256.0,19152272.0
2018-08-02,6530,6600,6380,6560,169712,125639.0,19152272.0
2018-08-03,6600,6790,6570,6780,202663,129852.0,19152272.0
2018-08-06,6780,7010,6780,6960,425972,133300.0,19152272.0
2018-08-07,6930,6930,6600,6700,209904,128320.0,19152272.0
2018-08-08,6740,6790,6500,6600,129784,126405.0,19152272.0
2018-08-09,6620,6720,6380,6580,220204,126022.0,19152272.0
2018-08-10,6470,6620,6270,6610,266106,126597.0,19152272.0
2018-08-13,6480,6570,6230,6230,163886,119319.0,19152272.0
2018-08-14,6230,6400,5990,6300,278999,120659.0,19152272.0
2018-08-16,6430,6430,6010,6140,96705,117595.0,19152272.0
2018-08-17,6250,6310,6180,6290,73051,120468.0,19152272.0
2018-08-20,6290,6360,6220,6280,74124,120276.0,19152272.0
2018-08-21,6300,6350,6200,6330,118835,121234.0,19152272.0
2018-08-22,6340,6390,6220,6300,75894,120659.0,19152272.0
2018-08-23,6320,6350,6210,6280,67879,120276.0,19152272.0
2018-08-24,6250,6540,6210,6500,194913,124490.0,19152272.0
2018-08-27,6530,6660,6400,6600,206893,126405.0,19152272.0
2018-08-28,6600,6710,6490,6500,147722,124490.0,19152272.0
2018-08-29,6540,6590,6430,6540,69229,125256.0,19152272.0
2018-08-30,6520,6630,6380,6520,139557,124873.0,19152272.0
2018-08-31,6530,6530,6360,6490,123211,124298.0,19152272.0
2018-09-03,6450,6970,6370,6920,816884,132534.0,19152272.0
2018-09-04,6950,7260,6860,7150,615153,136939.0,19152272.0
2018-09-05,7260,7260,6960,7200,250408,137896.0,19152272.0
2018-09-06,7200,7410,7050,7410,287160,141918.0,19152272.0
2018-09-07,7410,7550,7250,7380,382842,141344.0,19152272.0
2018-09-10,7380,7460,7300,7430,199326,142301.0,19152272.0
2018-09-11,7430,7490,7260,7260,235783,139045.0,19152272.0
2018-09-12,7210,7330,6960,7050,279728,135024.0,19152272.0
2018-09-13,7050,7080,6900,6990,147460,133874.0,19152272.0
2018-09-14,7000,7060,6700,6850,174342,131193.0,19152272.0
2018-09-17,6850,7050,6780,7020,164576,134449.0,19152272.0
2018-09-18,6980,7200,6890,7140,202007,136747.0,19152272.0
2018-09-19,7080,7200,6910,6960,146684,133300.0,19152272.0
2018-09-20,6960,7000,6580,6600,260714,126405.0,19152272.0
2018-09-21,6640,6710,6470,6580,177921,126022.0,19152272.0
2018-09-27,6590,6800,6590,6730,149182,128895.0,19152272.0
2018-09-28,6700,6780,6530,6720,145808,128703.0,19152272.0
2018-10-01,6800,6860,6640,6730,107630,128895.0,19152272.0
2018-10-02,6730,6920,6560,6580,167173,126022.0,19152272.0
2018-10-04,6600,6750,6400,6520,117807,124873.0,19152272.0
2018-10-05,6530,6540,5990,5990,408352,114722.0,19152272.0
2018-10-08,6010,6070,4930,5020,1056675,96144.0,19152272.0
2018-10-10,5000,5240,4930,5030,734815,96336.0,19152272.0
2018-10-11,4890,5000,4355,4400,807170,84270.0,19152272.0
2018-10-12,4400,4660,4355,4530,467620,86760.0,19152272.0
2018-10-15,4750,4975,4550,4600,794844,88100.0,19152272.0
2018-10-16,4610,4895,4610,4880,294242,93463.0,19152272.0
2018-10-17,5020,5050,4850,4940,401626,94612.0,19152272.0
2018-10-18,4970,5030,4770,4890,157894,93655.0,19152272.0
2018-10-19,4875,4875,4635,4725,252876,90494.0,19152272.0
2018-10-22,4635,4765,4610,4705,97145,90111.0,19152272.0
2018-10-23,4700,4780,4500,4575,139222,87622.0,19152272.0
2018-10-24,4585,4880,4530,4540,460940,86951.0,19152272.0
2018-10-25,4360,4520,4280,4370,177300,83695.0,19152272.0
2018-10-26,4370,4455,3705,3845,560295,73640.0,19152272.0
2018-10-29,3825,3980,3480,3480,417565,66650.0,19152272.0
2018-10-30,3210,3820,3210,3820,728931,73162.0,19152272.0
2018-10-31,3830,4280,3690,4230,474230,81014.0,19152272.0
2018-11-01,4200,4360,4120,4220,208953,80823.0,19152272.0
2018-11-02,4340,4640,4330,4620,419768,88483.0,19152272.0
2018-11-05,4690,4690,4425,4620,187399,88483.0,19152272.0
2018-11-06,4650,4675,4515,4520,140117,86568.0,19152272.0
2018-11-07,4615,4780,4340,4450,226589,85228.0,19152272.0
2018-11-08,4600,4610,4515,4530,102209,86760.0,19152272.0
2018-11-09,4475,4565,4445,4500,108273,86185.0,19152272.0
2018-11-12,4520,4570,4250,4300,140825,82355.0,19152272.0
2018-11-13,4190,4300,4100,4285,129284,82067.0,19152272.0
2018-11-14,4300,4480,4170,4385,84105,83983.0,19152272.0
2018-11-15,4340,4485,4320,4460,77800,85419.0,19152272.0
2018-11-16,4490,4500,4360,4470,130244,85611.0,19152272.0
2018-11-19,4475,4590,4450,4570,137075,87526.0,19152272.0
2018-11-20,4470,4525,4390,4465,100071,85515.0,19152272.0
2018-11-21,4380,4470,4300,4460,96885,85419.0,19152272.0
2018-11-22,4420,4880,4420,4630,501049,88675.0,19152272.0
2018-11-23,4640,4990,4635,4805,557909,92027.0,19152272.0
2018-11-26,4760,4895,4705,4800,127588,91931.0,19152272.0
2018-11-27,4855,4900,4720,4745,115631,90878.0,19152272.0
2018-11-28,4790,4790,4525,4570,220847,87526.0,19152272.0
2018-11-29,4630,4710,4500,4570,142102,87526.0,19152272.0
2018-11-30,4520,4600,4400,4440,116970,85036.0,19152272.0
2018-12-03,4430,4535,4405,4500,135934,86185.0,19152272.0
2018-12-04,4500,4540,4440,4450,124595,85228.0,19152272.0
2018-12-05,4400,4430,4280,4310,116256,82546.0,19152272.0
2018-12-06,4295,4300,3850,3925,363475,75173.0,19152272.0
2018-12-07,3940,4080,3895,3925,136161,75173.0,19152272.0
2018-12-10,3820,4145,3820,3945,247032,75556.0,19152272.0
2018-12-11,3950,4330,3950,4140,504930,79290.0,19152272.0
2018-12-12,4700,5000,4550,4590,2119879,87909.0,19152272.0
2018-12-13,4590,4630,4440,4565,467528,87430.0,19152272.0
2018-12-14,4540,4550,4255,4360,403571,83504.0,19152272.0
2018-12-17,4275,4985,4230,4920,1296441,94229.0,19152272.0
2018-12-18,4950,5590,4930,5530,3108876,105912.0,19152272.0
2018-12-19,5800,6300,5520,5690,3108844,108976.0,19152272.0
2018-12-20,5590,5990,5540,5950,877228,113956.0,19152272.0
