나노스(151910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-21,3025,3100,2950,3010,335025,1477422.0,490837980.0
2018-03-22,3000,3015,2535,2800,555491,1374346.0,490837980.0
2018-03-23,2800,2940,2650,2775,308405,1362075.0,490837980.0
2018-03-26,2705,2810,2690,2715,234366,1332625.0,490837980.0
2018-03-27,2900,2990,2750,2905,285200,1425884.0,490837980.0
2018-03-28,2850,2895,2750,2860,170183,1403797.0,490837980.0
2018-03-29,2860,2880,2795,2840,68961,1393980.0,490837980.0
2018-03-30,2870,2875,2755,2820,118010,1384163.0,490837980.0
2018-04-02,2875,2880,2660,2690,182029,1320354.0,490837980.0
2018-04-03,2585,3000,2405,2985,753274,1465151.0,490837980.0
2018-04-04,3000,3195,2900,3000,422430,1472514.0,490837980.0
2018-04-05,2950,3095,2855,2855,258520,1401342.0,490837980.0
2018-04-06,2855,2980,2700,2800,325181,1374346.0,490837980.0
2018-04-09,2755,2900,2715,2780,197751,1364530.0,490837980.0
2018-04-10,2880,2880,2725,2770,68678,1359621.0,490837980.0
2018-04-11,2780,2865,2710,2835,144324,1391526.0,490837980.0
2018-04-12,2850,3025,2845,2950,540625,1447972.0,490837980.0
2018-04-13,2950,3020,2830,3005,465375,1474968.0,490837980.0
2018-04-16,3000,3055,2960,3030,334299,1487239.0,490837980.0
2018-04-17,3080,3935,3040,3935,3079666,1931447.0,490837980.0
2018-04-18,3800,4300,3175,3600,6309274,1767017.0,490837980.0
2018-04-19,3700,3710,3325,3590,817282,1762108.0,490837980.0
2018-04-20,3830,4665,3700,4665,2975144,2289759.0,490837980.0
2018-04-23,6060,6060,5450,6060,4660820,2974478.0,490837980.0
2018-04-24,6060,7500,5550,6170,4963277,3028470.0,490837980.0
2018-04-25,6170,7180,6150,6320,1942957,3102096.0,490837980.0
2018-04-26,6530,6700,6250,6300,750966,3092279.0,490837980.0
2018-04-27,6310,6430,5780,6240,635239,3062829.0,490837980.0
2018-04-30,6320,6650,6110,6140,842768,3013745.0,490837980.0
2018-05-02,6380,6550,6130,6200,416510,3043195.0,490837980.0
2018-05-03,6200,6240,5810,6030,598659,2959753.0,490837980.0
2018-05-04,6180,6180,5620,6010,491332,2949936.0,490837980.0
2018-05-08,6000,6010,5580,5830,671040,2861585.0,490837980.0
2018-05-09,5830,6010,5750,6010,343679,2949936.0,490837980.0
2018-05-10,6070,6170,5950,6050,273124,2969570.0,490837980.0
2018-05-11,6100,7380,6050,7050,1703902,3460408.0,490837980.0
2018-05-14,7550,8300,7520,8030,1824424,3941429.0,490837980.0
2018-05-15,8030,8110,7230,7560,828907,3710735.0,490837980.0
2018-05-16,7150,7250,6500,7030,658145,3450591.0,490837980.0
2018-05-17,7150,8320,7150,8070,1768610,3961062.0,490837980.0
2018-05-18,8180,8980,7700,8500,1420171,4172123.0,490837980.0
2018-05-21,10000,10150,9000,9390,1262802,4608969.0,490837980.0
2018-05-23,9470,9670,8590,8590,1351460,4216298.0,490837980.0
2018-05-24,8400,8750,7790,8710,1432075,4275199.0,490837980.0
2018-05-25,8700,9400,8350,8360,622471,4103406.0,490837980.0
2018-05-28,9090,9090,8320,8480,469363,4162306.0,490837980.0
2018-05-29,8500,8570,8000,8280,275629,4064138.0,490837980.0
2018-05-30,8050,8580,8050,8420,342502,4132856.0,490837980.0
2018-05-31,8700,8700,8400,8550,319336,4196665.0,490837980.0
2018-06-01,8550,8880,8400,8650,254169,4245749.0,490837980.0
2018-06-04,8880,8920,8460,8590,332381,4216298.0,490837980.0
2018-06-05,8550,8670,8060,8440,588031,4142673.0,490837980.0
2018-06-07,8440,8870,8300,8300,295052,4073955.0,490837980.0
2018-06-08,8470,8470,8040,8120,252303,3985604.0,490837980.0
2018-06-11,8110,8380,7500,7950,250051,3902162.0,490837980.0
2018-06-12,7990,8080,7700,7740,213854,3799086.0,490837980.0
2018-06-14,7810,7810,7380,7630,310734,3745094.0,490837980.0
2018-06-15,7670,8250,7250,7680,488481,3769636.0,490837980.0
2018-06-18,8000,8080,7700,8060,287644,3956154.0,490837980.0
2018-06-19,8060,8290,7420,7760,344290,3808903.0,490837980.0
2018-06-20,7760,7830,7520,7770,210135,3813811.0,490837980.0
2018-06-21,7830,7830,7450,7460,97971,3661651.0,490837980.0
2018-06-22,7580,7580,7030,7200,178334,3534033.0,490837980.0
2018-06-25,7400,7400,6810,6880,203065,3376965.0,490837980.0
2018-06-26,6870,6870,6020,6580,456691,3229714.0,490837980.0
2018-06-27,6550,6650,6350,6580,194533,3229714.0,490837980.0
2018-06-28,6690,7000,6290,6290,215496,3087371.0,490837980.0
2018-06-29,6430,6590,6300,6460,181359,3170813.0,490837980.0
2018-07-02,6770,6770,6250,6250,82256,3067737.0,490837980.0
2018-07-03,6470,6470,5240,5860,415133,2876311.0,490837980.0
2018-07-04,5860,5860,5030,5160,531273,2532724.0,490837980.0
2018-07-05,5220,5230,4760,4830,419677,2370747.0,490837980.0
2018-07-06,4995,6270,4830,6270,1104018,3077554.0,490837980.0
2018-07-09,7070,7200,6330,6670,912638,3273889.0,490837980.0
2018-07-10,6470,6470,5820,5910,239052,2900852.0,490837980.0
2018-07-11,7290,7680,7290,7680,468376,3769636.0,490837980.0
2018-07-12,9750,9750,8350,9200,1451558,4515709.0,490837980.0
2018-07-13,9470,9900,9200,9380,864449,4604060.0,490837980.0
2018-07-16,9500,9700,8520,9300,675313,4564793.0,490837980.0
2018-07-17,9300,9300,9000,9170,334772,4500984.0,490837980.0
2018-07-18,9190,9190,6420,8700,462537,4270290.0,490837980.0
2018-07-19,8300,8300,8000,8130,203066,3990513.0,490837980.0
2018-07-20,8000,8600,8000,8420,303765,4132856.0,490837980.0
2018-07-23,9000,9200,8050,8760,566143,4299741.0,490837980.0
2018-07-24,8450,8450,8220,8220,283667,4034688.0,490837980.0
2018-07-25,8330,8330,7600,7800,220698,3828536.0,490837980.0
2018-07-26,7790,8000,7600,7740,96679,3799086.0,490837980.0
2018-07-27,7850,8350,7850,8270,243206,4059230.0,490837980.0
2018-07-30,8380,8500,8270,8300,174598,4073955.0,490837980.0
2018-07-31,8350,8400,8250,8250,92053,4049413.0,490837980.0
2018-08-01,8400,8400,8020,8050,118613,3951246.0,490837980.0
2018-08-02,8050,8050,7920,7960,83354,3907070.0,490837980.0
2018-08-03,8140,8350,8140,8300,165589,4073955.0,490837980.0
2018-08-06,8410,8650,8410,8470,225413,4157398.0,490837980.0
2018-08-07,8100,8500,8030,8160,245795,4005238.0,490837980.0
2018-08-08,8180,8330,8000,8150,158281,4000330.0,490837980.0
2018-08-09,8160,8160,7660,7870,144456,3862895.0,490837980.0
2018-08-10,7710,7900,7640,7780,115357,3818719.0,490837980.0
2018-08-13,7630,7700,7200,7480,143944,3671468.0,490837980.0
2018-08-14,7480,7690,6960,7180,153078,3524217.0,490837980.0
2018-08-16,6980,7550,6850,7280,141754,3573300.0,490837980.0
2018-08-17,7760,7760,7300,7650,102298,3754911.0,490837980.0
2018-08-20,7890,7890,7590,7650,127388,3754911.0,490837980.0
2018-08-21,7620,7860,7580,7750,80892,3803994.0,490837980.0
2018-08-22,8090,9160,8090,8380,579021,4113222.0,490837980.0
2018-08-23,8470,8700,8340,8500,144173,4172123.0,490837980.0
2018-08-24,8550,8550,8020,8320,227980,4083772.0,490837980.0
2018-08-27,8120,8310,7800,8000,177881,3926704.0,490837980.0
2018-08-28,8140,8150,7900,8000,104922,3926704.0,490837980.0
2018-08-29,8000,8130,7920,7960,122787,3907070.0,490837980.0
2018-08-30,8000,9100,7900,8400,321308,4123039.0,490837980.0
2018-08-31,8790,9370,8540,9250,930598,4540251.0,490837980.0
2018-09-03,9260,9900,9220,9500,821208,4662961.0,490837980.0
2018-09-04,9550,9550,8800,9000,440370,4417542.0,490837980.0
2018-09-05,9030,9400,9020,9120,290357,4476442.0,490837980.0
2018-09-06,9140,9300,8610,9000,337684,4417542.0,490837980.0
2018-09-07,9450,11150,9410,10900,2749955,5350134.0,490837980.0
2018-09-10,11200,11200,9010,9180,798795,4505893.0,490837980.0
2018-09-11,8500,8820,7270,7680,947198,3769636.0,490837980.0
2018-09-12,8300,8550,7600,8550,611992,4196665.0,490837980.0
2018-09-13,8250,8950,8250,8900,347837,4368458.0,490837980.0
2018-09-14,8990,8990,8350,8350,281072,4098497.0,490837980.0
2018-09-17,8350,8350,7800,8000,281057,3926704.0,490837980.0
2018-09-18,8050,8200,8000,8000,126468,3926704.0,490837980.0
2018-09-19,7940,7940,7740,7750,183883,3803994.0,490837980.0
2018-09-20,7760,7760,7700,7730,105388,3794178.0,490837980.0
2018-09-21,7730,8310,7640,8030,220743,3941429.0,490837980.0
2018-09-27,8210,8990,7990,8590,491738,4216298.0,490837980.0
2018-09-28,8590,8650,8120,8160,273702,4005238.0,490837980.0
2018-10-01,8200,8400,7990,8100,138622,3975788.0,490837980.0
2018-10-02,8230,8230,7760,7940,172051,3897254.0,490837980.0
2018-10-04,7950,8140,7700,7800,157496,3828536.0,490837980.0
2018-10-05,7780,7960,7560,7920,214107,3887437.0,490837980.0
2018-10-08,7750,8100,7750,8000,131561,3926704.0,490837980.0
2018-10-10,8110,8110,7710,7900,121696,3877620.0,490837980.0
2018-10-11,7800,7800,7030,7400,137308,3632201.0,490837980.0
2018-10-12,7020,7400,6950,7400,141873,3632201.0,490837980.0
2018-10-15,7400,7700,7210,7310,101742,3588026.0,490837980.0
2018-10-16,7490,7490,7100,7290,60314,3578209.0,490837980.0
2018-10-17,7390,7390,7100,7190,76114,3529125.0,490837980.0
2018-10-18,7190,7200,6900,6980,146022,3426049.0,490837980.0
2018-10-19,7020,7050,6590,6970,134269,3421141.0,490837980.0
2018-10-22,7200,7800,7190,7300,278620,3583117.0,490837980.0
2018-10-23,7310,7700,7000,7120,99464,3494766.0,490837980.0
2018-10-24,7230,7230,6720,6720,76557,3298431.0,490837980.0
2018-10-25,6300,6750,6300,6400,89795,3141363.0,490837980.0
2018-10-26,6600,7060,6380,6500,154271,3190447.0,490837980.0
2018-10-29,6400,7150,6280,6280,280365,3082463.0,490837980.0
2018-10-30,6100,6490,6100,6420,96744,3151180.0,490837980.0
2018-10-31,6630,7200,6450,7200,187754,3534033.0,490837980.0
2018-11-01,7580,7940,7310,7890,189593,3872712.0,490837980.0
2018-11-02,8240,8300,7390,7610,448494,820441.0,107810896.0
2018-11-05,7620,7680,7170,7560,139286,815050.0,107810896.0
2018-11-06,7450,7510,7200,7330,105848,790254.0,107810896.0
2018-11-07,7330,7330,6890,6910,163063,744973.0,107810896.0
2018-11-08,6910,7020,6820,6880,139125,741739.0,107810896.0
2018-11-09,7060,7060,6600,6730,156734,725567.0,107810896.0
2018-11-12,6730,6730,6380,6490,135657,699693.0,107810896.0
2018-11-13,6220,6760,6180,6470,122667,697536.0,107810896.0
2018-11-14,6690,6820,6490,6490,107551,699693.0,107810896.0
2018-11-15,6700,6700,6410,6570,65533,708318.0,107810896.0
2018-11-16,6670,6670,6380,6450,107905,695380.0,107810896.0
2018-11-19,6450,6490,6000,6350,169411,684599.0,107810896.0
2018-11-20,6250,6450,6190,6220,108209,670584.0,107810896.0
2018-11-21,6340,6390,6140,6320,125246,681365.0,107810896.0
2018-11-22,6350,6350,6120,6130,70864,660881.0,107810896.0
2018-11-23,6120,6190,5870,5910,114995,637162.0,107810896.0
2018-11-26,5910,6180,5910,5940,66137,640397.0,107810896.0
2018-11-27,5930,6360,5890,6180,150417,666271.0,107810896.0
2018-11-28,6070,6180,5510,6000,215504,646865.0,107810896.0
2018-11-29,6000,6010,5660,5690,219827,613444.0,107810896.0
2018-11-30,5700,5940,5590,5650,92571,609132.0,107810896.0
2018-12-03,5600,5770,5500,5610,107115,604819.0,107810896.0
2018-12-04,5550,5780,5540,5600,93081,610476.0,109013645.0
2018-12-05,5540,5620,5380,5600,141043,610476.0,109013645.0
2018-12-06,5650,5700,5460,5510,63114,600665.0,109013645.0
2018-12-07,5460,5610,5300,5360,107110,584313.0,109013645.0
2018-12-10,5360,5360,5050,5140,86077,560330.0,109013645.0
2018-12-11,5140,6130,4800,5750,372606,626828.0,109013645.0
2018-12-12,5800,6130,5480,5620,264029,612657.0,109013645.0
2018-12-13,5620,5620,5150,5400,192232,588674.0,109013645.0
2018-12-14,5400,5510,5190,5390,118823,587584.0,109013645.0
2018-12-17,5350,5450,5110,5410,104838,589764.0,109013645.0
2018-12-18,5150,5400,5130,5130,82093,559240.0,109013645.0
2018-12-19,5280,5350,5080,5140,92096,560330.0,109013645.0
2018-12-20,5020,5140,4950,5010,119767,546158.0,109013645.0
2018-12-21,4925,5030,4880,4880,109886,531987.0,109013645.0
2018-12-24,4815,4970,4770,4780,42561,521085.0,109013645.0
2018-12-26,4780,4800,4555,4625,48160,504188.0,109013645.0
2018-12-27,4745,4815,4615,4630,59955,504733.0,109013645.0
2018-12-28,4630,5200,4630,4990,133515,543978.0,109013645.0
2019-01-02,4925,5350,4905,5300,150673,577772.0,109013645.0
2019-01-03,5300,5320,5090,5190,104972,565781.0,109013645.0
2019-01-04,5100,5270,4995,5210,68485,567961.0,109013645.0
2019-01-07,5220,5350,5090,5150,83102,561420.0,109013645.0
2019-01-08,5100,5200,4980,5000,58933,545068.0,109013645.0
2019-01-09,5170,5860,5030,5460,685115,595215.0,109013645.0
2019-01-10,5460,6790,5330,6580,1557126,717310.0,109013645.0
2019-01-11,6580,7050,6530,6740,777624,734752.0,109013645.0
2019-01-14,6820,7630,6720,7310,757470,796890.0,109013645.0
2019-01-15,7360,8130,7320,8100,1212209,883011.0,109013645.0
2019-01-16,8160,8250,7710,8090,462494,881920.0,109013645.0
2019-01-17,8000,8780,7940,8580,467667,935337.0,109013645.0
2019-01-18,8580,8720,8260,8600,292430,937517.0,109013645.0
2019-01-21,8840,9140,8440,8450,422917,921165.0,109013645.0
2019-01-22,8500,8580,7950,8050,376932,877560.0,109013645.0
2019-01-23,8200,8450,7900,7900,234774,861208.0,109013645.0
2019-01-24,8000,8220,7750,8020,235688,874289.0,109013645.0
2019-01-25,7980,8230,7960,8110,172883,884101.0,109013645.0
2019-01-28,8100,8510,8100,8280,196270,902633.0,109013645.0
2019-01-29,8290,8410,8090,8150,143705,888461.0,109013645.0
2019-01-30,8130,8390,8050,8370,240724,912444.0,109013645.0
2019-01-31,8320,8600,8250,8250,145320,899363.0,109013645.0
2019-02-01,8250,8560,8250,8450,188740,921165.0,109013645.0
2019-02-07,8600,9100,8590,8800,273151,959320.0,109013645.0
2019-02-08,8760,8980,8640,8790,112540,958230.0,109013645.0
2019-02-11,8880,8930,8400,8470,176834,923346.0,109013645.0
2019-02-12,8470,8490,7650,7910,358384,862298.0,109013645.0
2019-02-13,8060,8120,7850,7850,126083,855757.0,109013645.0
2019-02-14,7860,8050,7650,7700,97002,839405.0,109013645.0
2019-02-15,7700,7780,7070,7490,467577,816512.0,109013645.0
2019-02-18,7490,8200,7490,7880,296560,859028.0,109013645.0
2019-02-19,7810,7920,7550,7620,157566,830684.0,109013645.0
2019-02-20,7610,7750,7470,7490,135276,816512.0,109013645.0
2019-02-21,7430,7600,7370,7450,72317,812152.0,109013645.0
2019-02-22,7450,7810,7260,7700,145954,839405.0,109013645.0
2019-02-25,7710,7970,7670,7700,127549,839405.0,109013645.0
2019-02-26,7620,7870,7510,7650,104452,833954.0,109013645.0
2019-02-27,7650,7730,7490,7530,61616,820873.0,109013645.0
2019-02-28,7530,7740,6780,6890,173346,751104.0,109013645.0
2019-03-04,6620,8440,6590,7480,634349,815422.0,109013645.0
2019-03-05,7380,7400,6780,6990,339965,762005.0,109013645.0
2019-03-06,7150,7200,6930,6970,161091,759825.0,109013645.0
2019-03-07,7000,7080,6880,6950,89269,757645.0,109013645.0
2019-03-08,6830,6970,6770,6830,97096,744563.0,109013645.0
2019-03-11,6800,6800,6620,6680,84775,728211.0,109013645.0
2019-03-12,6630,6980,6630,6930,88649,755465.0,109013645.0
2019-03-13,6850,7050,6850,6920,64584,754374.0,109013645.0
2019-03-14,7100,7110,6900,6960,59443,758735.0,109013645.0
2019-03-15,6910,7030,6710,6750,91722,735842.0,109013645.0
2019-03-18,6760,6950,6750,6910,56943,753284.0,109013645.0
2019-03-19,6990,7330,6990,7240,230761,789259.0,109013645.0
2019-03-20,7280,7390,6800,7000,124605,763096.0,109013645.0
2019-03-21,7020,7170,6960,7030,107327,766366.0,109013645.0
2019-03-22,7090,7090,6650,6790,177806,740203.0,109013645.0
2019-03-25,6650,6790,6560,6630,62246,722760.0,109013645.0
2019-03-26,6640,6680,6500,6510,60486,709679.0,109013645.0
2019-03-27,6420,6540,6230,6230,54798,679155.0,109013645.0
2019-03-28,6060,6340,5900,6190,65134,674794.0,109013645.0
2019-03-29,6390,6790,6000,6780,98961,739113.0,109013645.0
2019-04-01,6810,7250,6350,6700,277265,730391.0,109013645.0
2019-04-02,6750,6900,6550,6600,54100,719490.0,109013645.0
2019-04-03,6530,6930,6530,6920,116039,754374.0,109013645.0
2019-04-04,7120,7150,6880,7000,95443,763096.0,109013645.0
2019-04-05,7100,7160,7000,7010,124267,764186.0,109013645.0
2019-04-08,7150,7150,6920,7010,103721,764186.0,109013645.0
2019-04-09,7130,7190,7050,7150,116381,779448.0,109013645.0
2019-04-10,7110,7220,7050,7150,95286,779448.0,109013645.0
2019-04-11,7210,7590,7150,7590,305823,827414.0,109013645.0
2019-04-12,7550,7620,7280,7390,184647,805611.0,109013645.0
2019-04-15,7340,7440,6920,7040,265109,767456.0,109013645.0
2019-04-16,7040,7300,6780,7020,225113,765276.0,109013645.0
2019-04-17,7110,7200,6890,7010,143905,764186.0,109013645.0
2019-04-18,7200,7200,6890,7120,154385,776177.0,109013645.0
2019-04-19,7170,7190,7010,7040,48272,767456.0,109013645.0
2019-04-22,7070,7070,6900,7020,81021,765276.0,109013645.0
2019-04-23,6910,7100,6900,6940,83294,756555.0,109013645.0
2019-04-24,6950,7090,6910,6980,80997,760915.0,109013645.0
2019-04-25,7060,7070,6840,6970,63827,759825.0,109013645.0
2019-04-26,6970,6980,6860,6960,53859,758735.0,109013645.0
2019-04-29,7150,7150,6940,6970,114203,759825.0,109013645.0
2019-04-30,7030,7510,6920,7480,370282,815422.0,109013645.0
2019-05-02,7520,7580,7360,7550,263532,823053.0,109013645.0
2019-05-03,7550,7870,7460,7650,341248,833954.0,109013645.0
2019-05-07,7580,7700,7300,7510,150639,818692.0,109013645.0
2019-05-08,7560,7560,7200,7380,125076,804521.0,109013645.0
2019-05-09,7330,7450,7030,7290,137099,794709.0,109013645.0
2019-05-10,7280,7450,7100,7440,119937,811062.0,109013645.0
2019-05-13,7550,7550,7080,7150,98034,779448.0,109013645.0
2019-05-14,6870,7220,6860,6990,101167,762005.0,109013645.0
2019-05-15,7200,7200,6970,7130,101278,777267.0,109013645.0
2019-05-16,7080,7120,6920,7090,104254,772907.0,109013645.0
2019-05-17,7140,7360,6950,7180,126803,782718.0,109013645.0
2019-05-20,7320,7320,7000,7140,109320,778357.0,109013645.0
2019-05-21,7070,7270,7010,7210,157381,785988.0,109013645.0
2019-05-22,6750,7020,5920,6430,2319209,700958.0,109013645.0
2019-05-23,6420,6420,5950,6020,387513,656262.0,109013645.0
2019-05-24,5960,6150,5610,6030,330325,657352.0,109013645.0
2019-05-27,6030,6270,5850,6010,203883,655172.0,109013645.0
2019-05-28,6010,6200,5900,6000,84897,654082.0,109013645.0
2019-05-29,5890,6170,5710,6170,215310,672614.0,109013645.0
2019-05-30,5910,6090,5800,5800,171626,632279.0,109013645.0
2019-05-31,5800,5900,5750,5770,44467,629009.0,109013645.0
2019-06-03,5860,5860,5630,5640,63928,614837.0,109013645.0
2019-06-04,5640,5800,5520,5580,62136,608296.0,109013645.0
2019-06-05,5730,5730,5540,5600,60858,610476.0,109013645.0
2019-06-07,5610,5720,5510,5650,92643,615927.0,109013645.0
2019-06-10,5750,5750,5570,5650,61958,615927.0,109013645.0
2019-06-11,5710,5710,5520,5570,90698,607206.0,109013645.0
2019-06-12,5510,5620,5510,5550,65080,605026.0,109013645.0
2019-06-13,5560,5640,5410,5630,141686,613747.0,109013645.0
2019-06-14,5650,5650,5510,5590,48186,609386.0,109013645.0
2019-06-17,5670,5670,5110,5590,72630,609386.0,109013645.0
2019-06-18,5580,5580,5410,5420,55489,590854.0,109013645.0
2019-06-19,5420,5500,5340,5450,120983,594124.0,109013645.0
2019-06-20,5550,5550,5350,5370,86519,585403.0,109013645.0
2019-06-21,5360,5600,5250,5530,131000,602845.0,109013645.0
2019-06-24,5680,5680,5400,5580,66929,608296.0,109013645.0
2019-06-25,5570,5640,5500,5580,67690,608296.0,109013645.0
2019-06-26,5580,5580,5430,5580,67814,608296.0,109013645.0
2019-06-27,5580,5600,5410,5440,58863,593034.0,109013645.0
2019-06-28,5440,5480,5390,5410,58778,589764.0,109013645.0
2019-07-01,5440,5520,5300,5490,62682,598485.0,109013645.0
2019-07-02,5490,5500,5420,5450,22407,594124.0,109013645.0
2019-07-03,5400,5450,5330,5420,57914,590854.0,109013645.0
2019-07-04,5480,5800,5370,5490,129456,598485.0,109013645.0
2019-07-05,5530,5530,5360,5380,48197,586493.0,109013645.0
2019-07-08,5380,5380,5130,5290,80567,576682.0,109013645.0
2019-07-09,5120,5350,5120,5160,57328,562510.0,109013645.0
2019-07-10,5170,5390,5110,5160,52094,562510.0,109013645.0
2019-07-11,5160,5210,5110,5150,32580,561420.0,109013645.0
2019-07-12,5180,5180,5040,5160,50520,562510.0,109013645.0
2019-07-15,5180,5180,5000,5050,66234,550519.0,109013645.0
2019-07-16,5080,5160,5000,5120,49529,558150.0,109013645.0
2019-07-17,5120,5160,5000,5120,34583,558150.0,109013645.0
2019-07-18,5120,5140,5020,5140,23654,560330.0,109013645.0
2019-07-19,5140,5170,5090,5140,23518,560330.0,109013645.0
2019-07-22,5240,5270,5160,5220,26671,569051.0,109013645.0
2019-07-23,5190,5270,5010,5120,40419,558150.0,109013645.0
2019-07-24,5120,5200,5120,5170,34242,563601.0,109013645.0
2019-07-25,5170,5220,5020,5200,53250,566871.0,109013645.0
2019-07-26,5130,5220,5040,5050,77424,550519.0,109013645.0
2019-07-29,5120,5120,4800,5040,89967,549429.0,109013645.0
2019-07-30,5020,5100,4700,5030,82600,548339.0,109013645.0
2019-07-31,5020,5020,4850,4890,17129,533077.0,109013645.0
2019-08-01,4715,5500,4715,5180,374592,564691.0,109013645.0
2019-08-02,5140,5200,4830,5180,75615,564691.0,109013645.0
2019-08-05,5230,5230,4855,4880,48715,531987.0,109013645.0
2019-08-06,4665,5100,4510,5050,104106,550519.0,109013645.0
2019-08-07,5120,5150,4850,5040,37734,549429.0,109013645.0
2019-08-08,4890,5080,4880,5020,116231,547248.0,109013645.0
2019-08-09,5020,5150,4895,5020,62370,547248.0,109013645.0
2019-08-12,4895,5040,4780,4920,97652,536347.0,109013645.0
2019-08-13,4920,4985,4740,4800,89025,523265.0,109013645.0
2019-08-14,4875,4875,4650,4860,141301,529806.0,109013645.0
2019-08-16,4860,4860,4665,4690,66408,511274.0,109013645.0
2019-08-19,4720,4720,4560,4565,69821,497647.0,109013645.0
2019-08-20,4635,4635,4480,4615,79952,503098.0,109013645.0
2019-08-21,4645,4645,4500,4500,68125,490561.0,109013645.0
2019-08-22,4555,4555,4455,4460,37763,486201.0,109013645.0
2019-08-23,4515,4520,4350,4350,43606,474209.0,109013645.0
2019-08-26,4350,4450,4200,4350,101172,474209.0,109013645.0
2019-08-27,4375,4740,4140,4680,235010,510184.0,109013645.0
2019-08-28,4695,4695,4410,4585,84160,499828.0,109013645.0
2019-08-29,4555,4725,4525,4725,73985,515089.0,109013645.0
2019-08-30,4820,4820,4680,4730,78070,515635.0,109013645.0
2019-09-02,4785,4785,4685,4745,16821,517270.0,109013645.0
2019-09-03,4745,4780,4600,4680,35184,510184.0,109013645.0
2019-09-04,4680,4690,4590,4690,24116,511274.0,109013645.0
2019-09-05,4650,4680,4555,4615,25729,503098.0,109013645.0
2019-09-06,4660,4660,4465,4600,27985,501463.0,109013645.0
2019-09-09,4650,4650,4485,4640,24842,505823.0,109013645.0
2019-09-10,4645,4645,4590,4630,16343,504733.0,109013645.0
2019-09-11,4635,4735,4580,4680,65012,510184.0,109013645.0
2019-09-16,4680,4730,4640,4700,36334,512364.0,109013645.0
2019-09-17,4715,4715,4625,4690,19102,511274.0,109013645.0
2019-09-18,4675,5150,4675,4770,332763,519995.0,109013645.0
2019-09-19,4870,4900,4685,4810,118309,524356.0,109013645.0
2019-09-20,4800,4995,4720,4850,178276,528716.0,109013645.0
2019-09-23,5100,5600,4900,4995,475392,544523.0,109013645.0
2019-09-24,4930,5040,4910,4910,93415,535257.0,109013645.0
2019-09-25,5000,5050,4750,4750,59836,517815.0,109013645.0
2019-09-26,4675,4750,4530,4580,75939,499282.0,109013645.0
2019-09-27,4505,4745,4480,4620,79540,503643.0,109013645.0
2019-09-30,4530,4590,4485,4590,36656,500373.0,109013645.0
2019-10-01,4585,4585,4400,4455,47446,485656.0,109013645.0
2019-10-02,4410,4510,4410,4450,20024,485111.0,109013645.0
2019-10-04,4540,4570,4445,4495,96525,490016.0,109013645.0
2019-10-07,4590,5090,4280,4735,289554,516180.0,109013645.0
