디케이락(105740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-04-07,9720,9730,9480,9540,35668,74942.0,7855554.0
2014-04-08,9430,9540,9160,9220,73328,72428.0,7855554.0
2014-04-09,9350,9390,9200,9210,11454,72350.0,7855554.0
2014-04-10,9310,9310,9030,9110,40160,71564.0,7855554.0
2014-04-11,9030,9270,9030,9190,33120,72193.0,7855554.0
2014-04-14,9190,9300,9140,9230,24292,72507.0,7855554.0
2014-04-15,9260,9400,9220,9320,38385,73214.0,7855554.0
2014-04-16,9410,9410,9240,9380,21353,73685.0,7855554.0
2014-04-17,9380,9390,9270,9330,21127,73292.0,7855554.0
2014-04-18,9330,9410,9280,9370,10946,73607.0,7855554.0
2014-04-21,9440,9440,9330,9350,19212,73449.0,7855554.0
2014-04-22,9370,9560,9250,9560,34737,75099.0,7855554.0
2014-04-23,9560,9560,9350,9360,19906,73528.0,7855554.0
2014-04-24,9350,9650,9170,9650,52160,75806.0,7855554.0
2014-04-25,9640,9650,9390,9610,18277,75492.0,7855554.0
2014-04-28,9440,9560,9370,9470,14201,74392.0,7855554.0
2014-04-29,9420,9470,9200,9310,31759,73135.0,7855554.0
2014-04-30,9310,9350,9120,9150,29918,71878.0,7855554.0
2014-05-02,9110,9250,9110,9240,10215,72585.0,7855554.0
2014-05-07,9190,9190,9040,9040,12730,71014.0,7855554.0
2014-05-08,8950,9120,8800,8860,23601,69600.0,7855554.0
2014-05-09,8860,9030,8790,9030,12349,70936.0,7855554.0
2014-05-12,9030,9090,8850,8950,12962,70307.0,7855554.0
2014-05-13,8950,9090,8950,9030,12176,70936.0,7855554.0
2014-05-14,9090,9090,8900,9000,17694,70700.0,7855554.0
2014-05-15,9040,9040,8810,8930,29022,70150.0,7855554.0
2014-05-16,8930,8950,8680,8790,44275,69050.0,7855554.0
2014-05-19,8950,9090,8770,8780,52004,68972.0,7855554.0
2014-05-20,8750,8900,8710,8770,20410,68893.0,7855554.0
2014-05-21,8690,8770,8580,8630,24833,67793.0,7855554.0
2014-05-22,8670,8670,8460,8610,31084,67636.0,7855554.0
2014-05-23,8670,8670,8490,8570,28357,67322.0,7855554.0
2014-05-26,8570,8570,8390,8410,15886,66065.0,7855554.0
2014-05-27,8410,8430,8220,8220,23273,64573.0,7855554.0
2014-05-28,8290,8460,8220,8460,14075,66458.0,7855554.0
2014-05-29,8400,8710,8400,8610,13654,67636.0,7855554.0
2014-05-30,8600,8600,8420,8460,20163,66458.0,7855554.0
2014-06-02,8410,8430,8100,8220,17088,64573.0,7855554.0
2014-06-03,8230,8230,7860,8020,67570,63002.0,7855554.0
2014-06-05,7990,8190,7830,7890,33544,61980.0,7855554.0
2014-06-09,7890,8050,7840,8030,36410,63080.0,7855554.0
2014-06-10,8030,8230,7970,8170,13277,64180.0,7855554.0
2014-06-11,8170,8500,8050,8480,22401,66615.0,7855554.0
2014-06-12,8480,8840,8480,8670,40360,68108.0,7855554.0
2014-06-13,8590,8670,8450,8450,8844,66379.0,7855554.0
2014-06-16,8450,8480,8170,8220,17303,64573.0,7855554.0
2014-06-17,8230,8290,8170,8280,22734,65044.0,7855554.0
2014-06-18,8350,8350,8150,8240,8840,64730.0,7855554.0
2014-06-19,8190,8240,8020,8210,49861,64494.0,7855554.0
2014-06-20,8150,8200,8070,8200,15162,64416.0,7855554.0
2014-06-23,8110,8290,8070,8100,9550,63630.0,7855554.0
2014-06-24,8030,8250,8030,8170,18195,64180.0,7855554.0
2014-06-25,8110,8170,8000,8100,20991,63630.0,7855554.0
2014-06-26,8050,8160,8040,8100,14522,63630.0,7855554.0
2014-06-27,8060,8100,7850,7960,43659,62530.0,7855554.0
2014-06-30,7960,8040,7930,7930,30407,62295.0,7855554.0
2014-07-01,7890,7930,7860,7910,21050,62137.0,7855554.0
2014-07-02,8000,8200,7950,8140,28423,63944.0,7855554.0
2014-07-03,8200,8200,8050,8130,13616,63866.0,7855554.0
2014-07-04,8120,8350,8070,8280,16238,65044.0,7855554.0
2014-07-07,8280,8330,8190,8240,10880,64730.0,7855554.0
2014-07-08,8210,8210,8120,8160,6101,64101.0,7855554.0
2014-07-09,8160,8160,8020,8110,4666,63709.0,7855554.0
2014-07-10,8110,8270,8110,8110,18513,63709.0,7855554.0
2014-07-11,8110,8220,8000,8130,14624,63866.0,7855554.0
2014-07-14,8130,8190,8000,8050,26215,63237.0,7855554.0
2014-07-15,8190,8190,8020,8100,4304,63630.0,7855554.0
2014-07-16,8090,8240,8090,8200,25303,64416.0,7855554.0
2014-07-17,8280,8280,8140,8210,12812,64494.0,7855554.0
2014-07-18,8070,8220,8070,8200,17856,64416.0,7855554.0
2014-07-21,8200,8290,8130,8130,8355,63866.0,7855554.0
2014-07-22,8100,8360,8100,8360,29428,65672.0,7855554.0
2014-07-23,8360,8530,8290,8530,54162,67008.0,7855554.0
2014-07-24,8580,8690,8520,8660,28911,68029.0,7855554.0
2014-07-25,8660,8700,8430,8580,29463,67401.0,7855554.0
2014-07-28,8590,8650,8460,8540,11428,67086.0,7855554.0
2014-07-29,8420,8600,8340,8520,26071,66929.0,7855554.0
2014-07-30,8570,8570,8270,8360,33570,65672.0,7855554.0
2014-07-31,8360,8420,8200,8250,22664,64808.0,7855554.0
2014-08-01,8250,8470,8210,8440,36322,66301.0,7855554.0
2014-08-04,8440,8500,8360,8430,30090,66222.0,7855554.0
2014-08-05,8430,8570,8430,8480,9311,66615.0,7855554.0
2014-08-06,8510,8510,8290,8390,7910,65908.0,7855554.0
2014-08-07,8320,8430,8190,8300,15225,65201.0,7855554.0
2014-08-08,8220,8310,8190,8250,10654,64808.0,7855554.0
2014-08-11,8240,8350,8230,8280,7190,65044.0,7855554.0
2014-08-12,8300,8300,8220,8270,6730,64965.0,7855554.0
2014-08-13,8270,8270,8160,8220,10452,64573.0,7855554.0
2014-08-14,8220,8380,8140,8280,5825,65044.0,7855554.0
2014-08-18,8270,8280,8160,8230,3406,64651.0,7855554.0
2014-08-19,8230,8320,8100,8280,10424,65044.0,7855554.0
2014-08-20,8260,8260,8120,8190,8398,64337.0,7855554.0
2014-08-21,8250,8250,7960,8030,43356,63080.0,7855554.0
2014-08-22,8030,8030,7850,7950,50461,62452.0,7855554.0
2014-08-25,7950,7950,7670,7770,32911,61038.0,7855554.0
2014-08-26,7770,7890,7650,7800,19123,61273.0,7855554.0
2014-08-27,7740,7870,7700,7800,18867,61273.0,7855554.0
2014-08-28,7800,7800,7700,7790,14238,61195.0,7855554.0
2014-08-29,7780,7780,7500,7700,49883,60488.0,7855554.0
2014-09-01,7700,7700,7470,7540,16380,59231.0,7855554.0
2014-09-02,7540,7570,7300,7420,34005,58288.0,7855554.0
2014-09-03,7420,7550,7340,7550,17482,59309.0,7855554.0
2014-09-04,7540,7550,7000,7350,50076,57738.0,7855554.0
2014-09-05,7300,7540,7290,7510,12733,58995.0,7855554.0
2014-09-11,7550,7600,7400,7570,9735,59467.0,7855554.0
2014-09-12,7620,7620,7360,7570,18129,59467.0,7855554.0
2014-09-15,7600,7600,7430,7540,10131,59231.0,7855554.0
2014-09-16,7590,7590,7380,7490,21320,58838.0,7855554.0
2014-09-17,7490,7670,7430,7590,16023,59624.0,7855554.0
2014-09-18,7600,7690,7470,7680,21163,60331.0,7855554.0
2014-09-19,7640,7750,7600,7600,11397,59702.0,7855554.0
2014-09-22,7660,7660,7530,7580,7157,59545.0,7855554.0
2014-09-23,7530,7620,7420,7420,10490,58288.0,7855554.0
2014-09-24,7390,7500,7360,7400,8852,58131.0,7855554.0
2014-09-25,7400,7420,7200,7340,13359,57660.0,7855554.0
2014-09-26,7260,7300,7130,7140,14895,56089.0,7855554.0
2014-09-29,7140,7300,7100,7100,11740,55774.0,7855554.0
2014-09-30,7100,7180,7080,7120,7203,55932.0,7855554.0
2014-10-01,7120,7130,6850,6850,14151,53811.0,7855554.0
2014-10-02,6790,6840,6640,6700,28471,52632.0,7855554.0
2014-10-06,6700,6730,6520,6670,13367,52397.0,7855554.0
2014-10-07,6600,6700,6310,6390,31272,50197.0,7855554.0
2014-10-08,6390,6450,6200,6200,40563,48704.0,7855554.0
2014-10-10,6180,6280,6180,6250,15152,49097.0,7855554.0
2014-10-13,6250,6250,5950,5970,29682,46898.0,7855554.0
2014-10-14,5980,6160,5970,6000,27772,47133.0,7855554.0
2014-10-15,6000,6150,6000,6070,13589,47683.0,7855554.0
2014-10-16,6000,6100,5920,5920,20977,46505.0,7855554.0
2014-10-17,6070,6120,5920,5980,44259,46976.0,7855554.0
2014-10-20,6050,6180,6020,6140,14523,48233.0,7855554.0
2014-10-21,6140,6190,6000,6120,45266,48076.0,7855554.0
2014-10-22,6150,6150,6090,6140,8194,48233.0,7855554.0
2014-10-23,6140,6290,6140,6220,9861,48862.0,7855554.0
2014-10-24,6240,6490,6210,6270,21673,49254.0,7855554.0
2014-10-27,6280,6380,6210,6280,5936,49333.0,7855554.0
2014-10-28,6270,6370,6270,6370,26498,50040.0,7855554.0
2014-10-29,6360,6420,6290,6350,25162,49883.0,7855554.0
2014-10-30,6360,6380,6250,6380,12691,50118.0,7855554.0
2014-10-31,6380,6400,6250,6300,26104,49490.0,7855554.0
2014-11-03,6300,6340,5980,6080,57404,47762.0,7855554.0
2014-11-04,6070,6070,5780,6030,38110,47369.0,7855554.0
2014-11-05,5920,6010,5780,5780,26433,45405.0,7855554.0
2014-11-06,5780,5780,5610,5740,29741,45091.0,7855554.0
2014-11-07,5750,5980,5730,5840,35774,45876.0,7855554.0
2014-11-10,5780,5980,5780,5870,8333,46112.0,7855554.0
2014-11-11,5830,5940,5830,5900,9450,46348.0,7855554.0
2014-11-12,5880,5960,5850,5930,13360,46583.0,7855554.0
2014-11-13,5930,6130,5930,6130,18844,48155.0,7855554.0
2014-11-14,6190,6190,6070,6150,11798,48312.0,7855554.0
2014-11-17,6190,6250,6140,6200,30813,48704.0,7855554.0
2014-11-18,6200,6240,6140,6230,18133,48940.0,7855554.0
2014-11-19,6180,6280,6130,6280,8430,49333.0,7855554.0
2014-11-20,6280,6290,6180,6260,6827,49176.0,7855554.0
2014-11-21,6220,6280,6210,6280,8512,49333.0,7855554.0
2014-11-24,6220,6270,6190,6270,9048,49254.0,7855554.0
2014-11-25,6250,6300,6200,6270,14963,49254.0,7855554.0
2014-11-26,6270,6310,6210,6290,25453,49411.0,7855554.0
2014-11-27,6290,6310,6210,6270,8069,49254.0,7855554.0
2014-11-28,6270,6270,6180,6200,54100,48704.0,7855554.0
2014-12-01,6120,6120,6000,6050,21366,47526.0,7855554.0
2014-12-02,6050,6080,5960,6080,15365,47762.0,7855554.0
2014-12-03,6010,6090,5980,6080,5794,47762.0,7855554.0
2014-12-04,6080,6180,6040,6180,5888,48547.0,7855554.0
2014-12-05,6180,6180,6050,6160,12163,48390.0,7855554.0
2014-12-08,6170,6170,6100,6120,2260,48076.0,7855554.0
2014-12-09,6120,6120,6070,6110,32976,47997.0,7855554.0
2014-12-10,6110,6150,6050,6150,18550,48312.0,7855554.0
2014-12-11,6140,6140,6040,6110,5883,47997.0,7855554.0
2014-12-12,6110,6110,6050,6100,9006,47919.0,7855554.0
2014-12-15,6100,6100,5900,6070,6387,47683.0,7855554.0
2014-12-16,6070,6070,6000,6050,9972,47526.0,7855554.0
2014-12-17,6050,6050,5890,5900,33503,46348.0,7855554.0
2014-12-18,5900,5950,5760,5900,46317,46348.0,7855554.0
2014-12-19,5900,6000,5810,5970,31344,46898.0,7855554.0
2014-12-22,5870,6000,5860,6000,15136,47133.0,7855554.0
2014-12-23,5970,6000,5840,5940,46164,46662.0,7855554.0
2014-12-24,5940,6050,5900,6050,24306,47526.0,7855554.0
2014-12-26,6050,6200,6020,6140,30318,48233.0,7855554.0
2014-12-29,6140,6250,6050,6250,9106,49097.0,7855554.0
2014-12-30,6250,6350,6200,6280,21760,49333.0,7855554.0
2015-01-02,6300,6300,6210,6280,10102,49333.0,7855554.0
2015-01-05,6150,6480,6150,6440,60650,50590.0,7855554.0
2015-01-06,6440,6510,6320,6400,19383,50276.0,7855554.0
2015-01-07,6370,6450,6300,6410,8951,50354.0,7855554.0
2015-01-08,6490,6490,6400,6470,12731,50825.0,7855554.0
2015-01-09,6470,6600,6380,6580,25968,51690.0,7855554.0
2015-01-12,6580,6660,6520,6620,7667,52004.0,7855554.0
2015-01-13,6620,6630,6530,6600,15121,51847.0,7855554.0
2015-01-14,6600,6680,6460,6560,19733,51532.0,7855554.0
2015-01-15,6560,6670,6490,6550,17118,51454.0,7855554.0
2015-01-16,6550,6550,6360,6390,39004,50197.0,7855554.0
2015-01-19,6500,6500,6370,6370,10069,50040.0,7855554.0
2015-01-20,6380,6400,6300,6360,16012,49961.0,7855554.0
2015-01-21,6360,6440,6260,6360,14408,49961.0,7855554.0
2015-01-22,6490,6490,6280,6380,13789,50118.0,7855554.0
2015-01-23,6400,6400,6300,6330,8567,49726.0,7855554.0
2015-01-26,6380,6420,6250,6310,24395,49569.0,7855554.0
2015-01-27,6380,6380,6270,6300,9267,49490.0,7855554.0
2015-01-28,6400,6440,6270,6420,23421,50433.0,7855554.0
2015-01-29,6420,6500,6380,6500,20813,51061.0,7855554.0
2015-01-30,6500,6570,6480,6520,60385,51218.0,7855554.0
2015-02-02,6520,6630,6360,6510,72359,51140.0,7855554.0
2015-02-03,6550,6550,6400,6460,13919,50747.0,7855554.0
2015-02-04,6470,6550,6440,6510,43489,51140.0,7855554.0
2015-02-05,6500,6570,6450,6570,24428,51611.0,7855554.0
2015-02-06,6570,6620,6530,6580,15887,51690.0,7855554.0
2015-02-09,6620,6620,6350,6420,44233,50433.0,7855554.0
2015-02-10,6370,6450,6370,6390,11579,50197.0,7855554.0
2015-02-11,6360,6500,6360,6470,12242,50825.0,7855554.0
2015-02-12,6520,6540,6430,6540,21467,51375.0,7855554.0
2015-02-13,6560,6710,6500,6620,48456,52004.0,7855554.0
2015-02-16,6650,6720,6610,6650,31358,52239.0,7855554.0
2015-02-17,6690,6810,6620,6800,51343,53418.0,7855554.0
2015-02-23,6840,6880,6750,6800,34796,53418.0,7855554.0
2015-02-24,6850,6850,6700,6750,39978,53025.0,7855554.0
2015-02-25,6750,6760,6670,6740,22740,52946.0,7855554.0
2015-02-26,6740,6750,6670,6740,28574,52946.0,7855554.0
2015-02-27,6740,6750,6700,6730,18984,52868.0,7855554.0
2015-03-02,6760,6760,6700,6750,20419,53025.0,7855554.0
2015-03-03,6750,6770,6710,6750,22871,53025.0,7855554.0
2015-03-04,6750,6950,6700,6800,50675,53418.0,7855554.0
2015-03-05,6840,6840,6720,6760,18999,53104.0,7855554.0
2015-03-06,6760,6800,6630,6670,47907,52397.0,7855554.0
2015-03-09,6650,6670,6560,6640,35048,52161.0,7855554.0
2015-03-10,6670,6670,6490,6540,55043,51375.0,7855554.0
2015-03-11,6540,6580,6480,6560,20186,51532.0,7855554.0
2015-03-12,6590,6590,6520,6560,19871,51532.0,7855554.0
2015-03-13,6640,6700,6580,6690,6385,52554.0,7855554.0
2015-03-16,6690,6770,6550,6670,44130,52397.0,7855554.0
2015-03-17,6740,6740,6560,6610,17746,51925.0,7855554.0
2015-03-18,6610,6680,6510,6600,24501,51847.0,7855554.0
2015-03-19,6660,6660,6520,6590,15385,51768.0,7855554.0
2015-03-20,6620,6650,6500,6650,30058,52239.0,7855554.0
2015-03-23,6700,6700,6580,6670,30382,52397.0,7855554.0
2015-03-24,6700,6700,6590,6660,47067,52318.0,7855554.0
2015-03-25,6690,6690,6590,6630,39455,52082.0,7855554.0
2015-03-26,6640,6640,6550,6600,17195,51847.0,7855554.0
2015-03-27,6600,6680,6530,6680,46946,52475.0,7855554.0
2015-03-30,6680,6750,6600,6720,24965,52789.0,7855554.0
2015-03-31,6720,7080,6720,7070,177051,55539.0,7855554.0
2015-04-01,7070,7100,6920,7100,65258,55774.0,7855554.0
2015-04-02,7150,7280,7060,7200,170632,56560.0,7855554.0
2015-04-03,7200,7270,7100,7190,84226,56481.0,7855554.0
2015-04-06,7190,7270,7070,7180,40168,56403.0,7855554.0
2015-04-07,7190,7260,7150,7190,27927,56481.0,7855554.0
2015-04-08,7200,7220,7090,7120,54826,55932.0,7855554.0
2015-04-09,7130,7220,7120,7200,35937,56560.0,7855554.0
2015-04-10,7200,7310,7170,7220,40660,56717.0,7855554.0
2015-04-13,7210,7230,7120,7120,77424,55932.0,7855554.0
2015-04-14,7110,7170,7080,7130,40289,56010.0,7855554.0
2015-04-15,7090,7180,7090,7170,18078,56324.0,7855554.0
2015-04-16,7180,7260,7130,7170,69069,56324.0,7855554.0
2015-04-17,7180,7310,7180,7210,49815,56639.0,7855554.0
2015-04-20,7210,7460,7170,7360,68870,57817.0,7855554.0
2015-04-21,7370,7500,7300,7460,51965,58602.0,7855554.0
2015-04-22,7520,7520,6920,7100,127513,55774.0,7855554.0
2015-04-23,7100,7130,6960,7000,53993,54989.0,7855554.0
2015-04-24,7000,7150,6980,7010,28779,55067.0,7855554.0
2015-04-27,6980,7060,6980,7030,27481,55225.0,7855554.0
2015-04-28,7130,7130,7020,7060,8759,55460.0,7855554.0
2015-04-29,7060,7100,6960,7020,21864,55146.0,7855554.0
2015-04-30,6950,7030,6870,6880,40800,54046.0,7855554.0
2015-05-04,6900,6910,6700,6800,76820,53418.0,7855554.0
2015-05-06,6700,6790,6650,6730,14701,52868.0,7855554.0
2015-05-07,6740,6770,6530,6720,31652,52789.0,7855554.0
2015-05-08,6760,6840,6740,6820,7848,53575.0,7855554.0
2015-05-11,6850,6850,6760,6830,24764,53653.0,7855554.0
2015-05-12,6830,6830,6700,6740,10691,52946.0,7855554.0
2015-05-13,6790,6790,6690,6770,20041,53182.0,7855554.0
2015-05-14,6830,6830,6720,6780,19952,53261.0,7855554.0
2015-05-15,6800,6800,6700,6770,42351,53182.0,7855554.0
2015-05-18,6760,6760,6550,6580,73096,51690.0,7855554.0
2015-05-19,6550,6680,6500,6570,19645,51611.0,7855554.0
2015-05-20,6600,6640,6570,6600,108937,51847.0,7855554.0
2015-05-21,6700,6700,6560,6660,24479,52318.0,7855554.0
2015-05-22,6720,6780,6650,6780,21091,53261.0,7855554.0
2015-05-26,6700,6810,6700,6760,22421,53104.0,7855554.0
2015-05-27,6790,6790,6670,6740,32105,52946.0,7855554.0
2015-05-28,6800,6840,6740,6830,19329,53653.0,7855554.0
2015-05-29,6780,6880,6780,6870,12639,53968.0,7855554.0
2015-06-01,6880,6880,6730,6870,67128,53968.0,7855554.0
2015-06-02,6880,6910,6800,6860,17289,53889.0,7855554.0
2015-06-03,6800,6860,6790,6790,10004,53339.0,7855554.0
2015-06-04,6750,6810,6740,6790,12437,53339.0,7855554.0
2015-06-05,6700,6790,6690,6750,16883,53025.0,7855554.0
2015-06-08,6800,6800,6730,6790,12994,53339.0,7855554.0
2015-06-09,6740,6860,6740,6830,9631,53653.0,7855554.0
2015-06-10,6890,6890,6790,6850,14594,53811.0,7855554.0
2015-06-11,6920,6920,6770,6900,50162,54203.0,7855554.0
2015-06-12,6900,7070,6850,7070,179283,55539.0,7855554.0
2015-06-15,7200,7200,7030,7140,136949,56089.0,7855554.0
2015-06-16,7190,7230,7050,7100,80257,55774.0,7855554.0
2015-06-17,7050,7050,6800,6870,92278,53968.0,7855554.0
2015-06-18,6870,6870,6680,6710,61101,52711.0,7855554.0
2015-06-19,6770,6810,6550,6570,56145,51611.0,7855554.0
2015-06-22,6550,6650,6550,6620,23877,52004.0,7855554.0
2015-06-23,6700,6740,6590,6710,74965,52711.0,7855554.0
2015-06-24,6710,6780,6670,6760,35326,53104.0,7855554.0
2015-06-25,6700,6800,6700,6800,28533,53418.0,7855554.0
2015-06-26,6800,7070,6800,6970,115231,54753.0,7855554.0
2015-06-29,6900,6980,6780,6800,46572,53418.0,7855554.0
2015-06-30,6800,6920,6500,6840,22420,53732.0,7855554.0
2015-07-01,6900,6920,6730,6790,20150,53339.0,7855554.0
2015-07-02,6790,6820,6640,6790,11946,53339.0,7855554.0
2015-07-03,6800,6840,6600,6710,36588,52711.0,7855554.0
2015-07-06,6730,6780,6620,6670,14214,52397.0,7855554.0
2015-07-07,6670,6720,6510,6600,37086,51847.0,7855554.0
2015-07-08,6550,6660,6500,6510,10802,51140.0,7855554.0
2015-07-09,6490,6680,6430,6540,27534,51375.0,7855554.0
2015-07-10,6480,6560,6450,6450,30999,50668.0,7855554.0
2015-07-13,6450,6600,6440,6580,24506,51690.0,7855554.0
2015-07-14,6530,6750,6530,6710,21961,52711.0,7855554.0
2015-07-15,6710,6800,6680,6750,41319,53025.0,7855554.0
2015-07-16,6710,6850,6670,6850,32822,53811.0,7855554.0
2015-07-17,6890,6890,6730,6770,17644,53182.0,7855554.0
2015-07-20,6810,6810,6710,6730,9994,52868.0,7855554.0
2015-07-21,6700,6850,6680,6850,99035,53811.0,7855554.0
2015-07-22,6900,6940,6580,6730,98660,52868.0,7855554.0
2015-07-23,6750,6770,6700,6750,35469,53025.0,7855554.0
2015-07-24,6750,6800,6710,6800,32257,53418.0,7855554.0
2015-07-27,6790,6790,6640,6700,20402,52632.0,7855554.0
2015-07-28,6630,6690,6500,6590,22294,51768.0,7855554.0
2015-07-29,6590,6640,6570,6580,9645,51690.0,7855554.0
2015-07-30,6570,6570,6490,6500,8822,51061.0,7855554.0
2015-07-31,6460,6630,6400,6470,34199,50825.0,7855554.0
2015-08-03,6620,6620,6380,6390,16833,50197.0,7855554.0
2015-08-04,6380,6590,6380,6550,7300,51454.0,7855554.0
2015-08-05,6620,6630,6510,6620,5061,52004.0,7855554.0
2015-08-06,6630,6710,6620,6660,32240,52318.0,7855554.0
2015-08-07,6720,6720,6580,6620,7963,52004.0,7855554.0
2015-08-10,6670,6670,6530,6550,18742,51454.0,7855554.0
2015-08-11,6580,6690,6490,6550,17254,51454.0,7855554.0
2015-08-12,6500,6630,6420,6560,26224,51532.0,7855554.0
2015-08-13,6620,6650,6500,6600,29405,51847.0,7855554.0
2015-08-17,6600,6600,6000,6010,77764,47212.0,7855554.0
2015-08-18,6090,6130,5910,6010,19210,47212.0,7855554.0
2015-08-19,5910,6070,5730,6010,18392,47212.0,7855554.0
2015-08-20,6000,6000,5840,5940,13122,46662.0,7855554.0
2015-08-21,5640,5850,5550,5710,44090,44855.0,7855554.0
2015-08-24,5850,5890,5500,5570,12102,43755.0,7855554.0
2015-08-25,5790,5790,5500,5660,16668,44462.0,7855554.0
2015-08-26,5790,6200,5620,6000,30815,47133.0,7855554.0
2015-08-27,6030,6030,5880,5990,5927,47055.0,7855554.0
2015-08-28,6000,6090,5950,6040,18617,47448.0,7855554.0
2015-08-31,6040,6090,5900,5930,8146,46583.0,7855554.0
2015-09-01,5880,5950,5840,5930,23114,46583.0,7855554.0
2015-09-02,5800,5960,5780,5910,23325,46426.0,7855554.0
2015-09-03,5910,6200,5900,6140,75639,48233.0,7855554.0
2015-09-04,6140,6140,5930,5980,10217,46976.0,7855554.0
2015-09-07,5910,6000,5880,5940,2666,46662.0,7855554.0
2015-09-08,5940,5940,5850,5910,1808,46426.0,7855554.0
2015-09-09,5920,5970,5920,5950,5049,46741.0,7855554.0
2015-09-10,5930,5990,5890,5950,15247,46741.0,7855554.0
2015-09-11,5950,6010,5890,5960,50538,46819.0,7855554.0
2015-09-14,6000,6060,5900,5980,30797,46976.0,7855554.0
2015-09-15,5980,6060,5900,6030,19774,47369.0,7855554.0
2015-09-16,6050,6050,5990,6010,8909,47212.0,7855554.0
2015-09-17,6080,6080,5930,6000,8989,47133.0,7855554.0
2015-09-18,6020,6020,5960,6000,33229,47133.0,7855554.0
2015-09-21,6000,6000,5930,5980,8974,46976.0,7855554.0
2015-09-22,5980,6000,5960,6000,5193,47133.0,7855554.0
2015-09-23,5990,5990,5890,5930,23654,46583.0,7855554.0
2015-09-24,5930,5950,5890,5940,17250,46662.0,7855554.0
2015-09-25,5940,5950,5880,5940,21571,46662.0,7855554.0
2015-09-30,5940,5940,5850,5920,29585,46505.0,7855554.0
2015-10-01,5930,5950,5890,5950,20476,46741.0,7855554.0
2015-10-02,6010,6040,5970,6020,15036,47290.0,7855554.0
2015-10-05,6150,6150,5980,6010,10045,47212.0,7855554.0
2015-10-06,6080,6080,6000,6030,25942,47369.0,7855554.0
2015-10-07,6090,6090,6010,6050,18208,47526.0,7855554.0
2015-10-08,6050,6170,6050,6130,43234,48155.0,7855554.0
2015-10-12,6190,6190,6080,6130,21245,48155.0,7855554.0
2015-10-13,6160,6160,6080,6140,7694,48233.0,7855554.0
2015-10-14,6140,6140,6050,6100,22867,47919.0,7855554.0
2015-10-15,6100,6150,6090,6120,7580,48076.0,7855554.0
2015-10-16,6150,6170,6090,6100,13610,47919.0,7855554.0
2015-10-19,6100,6280,6100,6140,6682,48233.0,7855554.0
2015-10-20,6140,6140,6060,6120,9998,48076.0,7855554.0
2015-10-21,6150,6170,6080,6150,40933,48312.0,7855554.0
2015-10-22,6160,6200,6050,6130,41722,48155.0,7855554.0
2015-10-23,6130,6130,6050,6100,7709,47919.0,7855554.0
2015-10-26,6100,6150,6050,6150,12124,48312.0,7855554.0
2015-10-27,6150,6150,6060,6080,4851,47762.0,7855554.0
2015-10-28,6080,6110,6050,6090,9676,47840.0,7855554.0
2015-10-29,6090,6090,6020,6060,15572,47605.0,7855554.0
2015-10-30,6060,6060,5940,5940,70259,46662.0,7855554.0
2015-11-02,5940,5960,5820,5870,16676,46112.0,7855554.0
2015-11-03,5870,5990,5850,5920,7516,46505.0,7855554.0
2015-11-04,5900,5920,5860,5890,7661,46269.0,7855554.0
2015-11-05,5890,5900,5830,5900,7518,46348.0,7855554.0
2015-11-06,5900,5910,5850,5870,17242,46112.0,7855554.0
2015-11-09,5870,5870,5780,5790,14558,45484.0,7855554.0
2015-11-10,5790,5850,5690,5740,5800,45091.0,7855554.0
2015-11-11,5740,5800,5670,5720,7143,44934.0,7855554.0
2015-11-12,5720,5720,5600,5700,5568,44777.0,7855554.0
2015-11-13,5700,5700,5560,5660,16919,44462.0,7855554.0
2015-11-16,5600,5640,5540,5630,4739,44227.0,7855554.0
2015-11-17,5600,5690,5510,5690,3147,44698.0,7855554.0
2015-11-18,5700,5750,5680,5710,5753,44855.0,7855554.0
2015-11-19,5760,5800,5700,5760,4072,45248.0,7855554.0
2015-11-20,5660,5770,5660,5770,3911,45327.0,7855554.0
2015-11-23,5770,5800,5750,5790,381,45484.0,7855554.0
2015-11-24,5790,5800,5730,5800,3018,45562.0,7855554.0
2015-11-25,5800,5810,5740,5810,6047,45641.0,7855554.0
2015-11-26,5810,5830,5760,5830,6777,45798.0,7855554.0
2015-11-27,5840,5870,5770,5790,7780,45484.0,7855554.0
2015-11-30,5790,5790,5710,5790,8955,45484.0,7855554.0
2015-12-01,5790,5790,5690,5770,5233,45327.0,7855554.0
2015-12-02,5770,5850,5740,5790,3615,45484.0,7855554.0
2015-12-03,5790,5790,5700,5760,6297,45248.0,7855554.0
2015-12-04,5760,5760,5700,5740,9427,45091.0,7855554.0
2015-12-07,5740,5740,5670,5700,8208,44777.0,7855554.0
2015-12-08,5700,5730,5570,5570,22754,43755.0,7855554.0
2015-12-09,5550,5630,5540,5550,6765,43598.0,7855554.0
2015-12-10,5550,5610,5470,5590,27282,43913.0,7855554.0
2015-12-11,5590,5600,5550,5600,2404,43991.0,7855554.0
2015-12-14,5590,5600,5460,5590,23214,43913.0,7855554.0
2015-12-15,5640,5640,5530,5580,4804,43834.0,7855554.0
2015-12-16,5580,5640,5480,5500,39439,43206.0,7855554.0
2015-12-17,5500,5650,5450,5490,29244,43127.0,7855554.0
2015-12-18,5490,5570,5400,5490,36178,43127.0,7855554.0
2015-12-21,5490,5540,5440,5540,41734,43520.0,7855554.0
2015-12-22,5540,5540,5450,5530,58995,43441.0,7855554.0
