서울옥션(063170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-24,2955,2965,2920,2955,3959,49991.0,16917500.0
2013-07-25,2950,3000,2905,2995,9485,50668.0,16917500.0
2013-07-26,2985,3045,2950,3025,5162,51175.0,16917500.0
2013-07-29,3005,3080,2930,2940,12597,49737.0,16917500.0
2013-07-30,2945,2950,2900,2935,2891,49653.0,16917500.0
2013-07-31,2935,2975,2900,2975,7578,50330.0,16917500.0
2013-08-01,2985,2985,2960,2975,739,50330.0,16917500.0
2013-08-02,2935,3000,2935,2985,4019,50499.0,16917500.0
2013-08-05,2985,2985,2910,2935,7007,49653.0,16917500.0
2013-08-06,2960,2960,2930,2955,2604,49991.0,16917500.0
2013-08-07,2950,2950,2900,2920,3452,49399.0,16917500.0
2013-08-08,2920,2930,2915,2915,2994,49315.0,16917500.0
2013-08-09,2880,2920,2850,2895,16319,48976.0,16917500.0
2013-08-12,2895,2915,2840,2910,6289,49230.0,16917500.0
2013-08-13,2910,3010,2875,2995,6977,50668.0,16917500.0
2013-08-14,2950,3100,2945,3015,5789,51006.0,16917500.0
2013-08-16,2955,3015,2955,3005,1975,50837.0,16917500.0
2013-08-19,3005,3005,2980,2995,1850,50668.0,16917500.0
2013-08-20,2995,2995,2925,2925,6648,49484.0,16917500.0
2013-08-21,2940,2940,2915,2930,1052,49568.0,16917500.0
2013-08-22,2930,2930,2885,2930,2642,49568.0,16917500.0
2013-08-23,2930,2950,2930,2950,1870,49907.0,16917500.0
2013-08-26,3000,3000,2920,2935,2941,49653.0,16917500.0
2013-08-27,2935,3000,2900,3000,1498,50752.0,16917500.0
2013-08-28,3020,3070,2935,3060,3405,51768.0,16917500.0
2013-08-29,3080,3080,2960,3030,5164,51260.0,16917500.0
2013-08-30,3030,3030,2940,2990,1652,50583.0,16917500.0
2013-09-02,3000,3065,2955,2995,3763,50668.0,16917500.0
2013-09-03,3010,3010,2700,2995,6410,50668.0,16917500.0
2013-09-04,2990,2990,2980,2980,7,50414.0,16917500.0
2013-09-05,2935,2980,2935,2980,45,50414.0,16917500.0
2013-09-06,2980,2980,2905,2950,5236,49907.0,16917500.0
2013-09-09,2915,2945,2900,2920,4516,49399.0,16917500.0
2013-09-10,2920,2925,2840,2880,11835,48722.0,16917500.0
2013-09-11,2880,2890,2840,2860,4806,48384.0,16917500.0
2013-09-12,2860,2900,2815,2850,19381,48215.0,16917500.0
2013-09-13,2835,2900,2835,2850,2629,48215.0,16917500.0
2013-09-16,2860,2900,2840,2840,11964,48046.0,16917500.0
2013-09-17,2820,2845,2800,2835,9339,47961.0,16917500.0
2013-09-23,2835,2865,2820,2865,4946,48469.0,16917500.0
2013-09-24,2865,2870,2840,2840,3245,48046.0,16917500.0
2013-09-25,2875,2880,2850,2880,125,48722.0,16917500.0
2013-09-26,2945,2945,2835,2900,5930,49061.0,16917500.0
2013-09-27,3065,3065,2845,2870,3476,48553.0,16917500.0
2013-09-30,2870,2950,2845,2950,7488,49907.0,16917500.0
2013-10-01,2910,3000,2900,3000,3191,50752.0,16917500.0
2013-10-02,2995,2995,2955,2995,4452,50668.0,16917500.0
2013-10-04,2985,2995,2965,2965,540,50160.0,16917500.0
2013-10-07,3010,3080,2940,2980,802,50414.0,16917500.0
2013-10-08,2980,3080,2925,2980,513,50414.0,16917500.0
2013-10-10,3040,3040,2865,2885,4093,48807.0,16917500.0
2013-10-11,2910,2945,2880,2895,7940,48976.0,16917500.0
2013-10-14,2890,2890,2855,2880,535,48722.0,16917500.0
2013-10-15,2885,2885,2810,2875,5722,48638.0,16917500.0
2013-10-16,2875,2880,2820,2880,4057,48722.0,16917500.0
2013-10-17,2910,3000,2810,2980,7041,50414.0,16917500.0
2013-10-18,2980,2980,2960,2970,2077,50245.0,16917500.0
2013-10-21,3000,3000,2925,2985,558,50499.0,16917500.0
2013-10-22,2955,3000,2950,2985,1351,50499.0,16917500.0
2013-10-23,3000,3000,2930,2935,1064,49653.0,16917500.0
2013-10-24,3000,3000,2865,2930,5657,49568.0,16917500.0
2013-10-25,2930,2930,2920,2925,1320,49484.0,16917500.0
2013-10-28,2925,3020,2915,2965,2002,50160.0,16917500.0
2013-10-29,2965,2965,2915,2960,179,50076.0,16917500.0
2013-10-30,3085,3085,2910,2990,5582,50583.0,16917500.0
2013-10-31,2915,3000,2870,2995,7357,50668.0,16917500.0
2013-11-01,3070,3070,2950,3000,2264,50752.0,16917500.0
2013-11-04,2965,3090,2930,3000,3944,50752.0,16917500.0
2013-11-05,3000,3000,2895,2970,12792,50245.0,16917500.0
2013-11-06,2870,2950,2870,2950,18025,49907.0,16917500.0
2013-11-07,2935,3000,2910,2990,2565,50583.0,16917500.0
2013-11-08,3070,3070,2940,2990,180,50583.0,16917500.0
2013-11-11,2955,3060,2905,2980,5780,50414.0,16917500.0
2013-11-12,3000,3070,2925,3045,7265,51514.0,16917500.0
2013-11-13,3020,3085,2990,2990,1398,50583.0,16917500.0
2013-11-14,3000,3020,2960,3010,9241,50922.0,16917500.0
2013-11-15,3000,3070,2960,2975,3984,50330.0,16917500.0
2013-11-18,3000,3070,3000,3010,417,50922.0,16917500.0
2013-11-19,3030,3060,2950,3020,2347,51091.0,16917500.0
2013-11-20,3020,3080,2960,3020,2545,51091.0,16917500.0
2013-11-21,3000,3055,3000,3030,2022,51260.0,16917500.0
2013-11-22,3020,3045,3020,3030,592,51260.0,16917500.0
2013-11-25,3080,3080,3030,3065,5893,51852.0,16917500.0
2013-11-26,3065,3080,3015,3040,597,51429.0,16917500.0
2013-11-27,3065,3065,3000,3040,347,51429.0,16917500.0
2013-11-28,3060,3070,3030,3055,3891,51683.0,16917500.0
2013-11-29,3020,3080,3005,3045,1464,51514.0,16917500.0
2013-12-02,3045,3045,2970,3015,552813,51006.0,16917500.0
2013-12-03,3015,3090,2970,3005,3047,50837.0,16917500.0
2013-12-04,3040,3040,2975,3015,3925,51006.0,16917500.0
2013-12-05,3070,3070,2950,3015,496,51006.0,16917500.0
2013-12-06,3055,3055,3020,3030,2871,51260.0,16917500.0
2013-12-09,3035,3035,3000,3030,2029,51260.0,16917500.0
2013-12-10,3030,3030,2975,3015,2291,51006.0,16917500.0
2013-12-11,3010,3010,2990,2990,3012,50583.0,16917500.0
2013-12-12,3015,3160,2960,3090,31928,52275.0,16917500.0
2013-12-13,3090,3165,3050,3160,16610,53459.0,16917500.0
2013-12-16,3165,3250,3095,3235,33640,54728.0,16917500.0
2013-12-17,3230,3275,3130,3130,15141,52952.0,16917500.0
2013-12-18,3095,3220,3095,3215,5039,54390.0,16917500.0
2013-12-19,3215,3280,3170,3245,18731,54897.0,16917500.0
2013-12-20,3195,3450,3185,3325,42641,56251.0,16917500.0
2013-12-23,3325,3385,3305,3350,24452,56674.0,16917500.0
2013-12-24,3380,3425,3350,3420,19700,57858.0,16917500.0
2013-12-26,3435,3445,3380,3430,20269,58027.0,16917500.0
2013-12-27,3430,3430,3265,3405,9643,57604.0,16917500.0
2013-12-30,3385,3385,3210,3325,22764,56251.0,16917500.0
2014-01-02,3245,3285,3195,3270,20762,55320.0,16917500.0
2014-01-03,3270,3270,3170,3180,10863,53798.0,16917500.0
2014-01-06,3125,3180,3125,3160,4221,53459.0,16917500.0
2014-01-07,3260,3260,3105,3160,10944,53459.0,16917500.0
2014-01-08,3160,3230,3110,3230,9792,54644.0,16917500.0
2014-01-09,3230,3230,3140,3195,2873,54051.0,16917500.0
2014-01-10,3110,3175,3100,3165,7362,53544.0,16917500.0
2014-01-13,3170,3185,3125,3180,4941,53798.0,16917500.0
2014-01-14,3180,3250,3140,3200,2623,54136.0,16917500.0
2014-01-15,3210,3300,3160,3300,19543,55828.0,16917500.0
2014-01-16,3345,3345,3240,3335,5483,56420.0,16917500.0
2014-01-17,3340,3340,3250,3315,3617,56082.0,16917500.0
2014-01-20,3335,3365,3265,3365,3692,56927.0,16917500.0
2014-01-21,3370,3405,3365,3400,2763,57520.0,16917500.0
2014-01-22,3400,3460,3370,3430,18908,58027.0,16917500.0
2014-01-23,3430,3475,3380,3400,3295,57520.0,16917500.0
2014-01-24,3400,3460,3350,3350,2723,56674.0,16917500.0
2014-01-27,3320,3320,3230,3310,2682,55997.0,16917500.0
2014-01-28,3310,3440,3285,3370,3511,57012.0,16917500.0
2014-01-29,3425,3425,3340,3385,1998,57266.0,16917500.0
2014-02-03,3385,3395,3355,3355,2200,56758.0,16917500.0
2014-02-04,3355,3355,3250,3305,1414,55912.0,16917500.0
2014-02-05,3360,3360,3285,3335,1488,56420.0,16917500.0
2014-02-06,3355,3355,3125,3340,3693,56504.0,16917500.0
2014-02-07,3370,3370,3260,3355,145,56758.0,16917500.0
2014-02-10,3355,3370,3265,3330,3940,56335.0,16917500.0
2014-02-11,3330,3350,3300,3340,13017,56504.0,16917500.0
2014-02-12,3280,3400,3280,3380,21962,57181.0,16917500.0
2014-02-13,3360,3430,3300,3390,3930,57350.0,16917500.0
2014-02-14,3380,3430,3210,3345,17777,56589.0,16917500.0
2014-02-17,3315,3380,3275,3380,3371,57181.0,16917500.0
2014-02-18,3380,3445,3380,3440,6148,58196.0,16917500.0
2014-02-19,3400,3440,3395,3440,1904,58196.0,16917500.0
2014-02-20,3385,3440,3215,3395,2241,57435.0,16917500.0
2014-02-21,3395,3400,3360,3400,282,57520.0,16917500.0
2014-02-24,3370,3490,3335,3445,5199,58281.0,16917500.0
2014-02-25,3440,3440,3330,3415,12113,57773.0,16917500.0
2014-02-26,3395,3440,3395,3400,10980,57520.0,16917500.0
2014-02-27,3380,3400,3210,3355,11058,56758.0,16917500.0
2014-02-28,3325,3355,3250,3310,7428,55997.0,16917500.0
2014-03-03,3235,3310,3205,3295,8246,55743.0,16917500.0
2014-03-04,3265,3320,3230,3320,204,56166.0,16917500.0
2014-03-05,3255,3385,3255,3330,710,56335.0,16917500.0
2014-03-06,3355,3355,3240,3290,7651,55659.0,16917500.0
2014-03-07,3260,3310,3225,3280,3924,55489.0,16917500.0
2014-03-10,3255,3385,3255,3360,6220,56843.0,16917500.0
2014-03-11,3345,3405,3300,3400,9777,57520.0,16917500.0
2014-03-12,3405,3405,3350,3390,117,57350.0,16917500.0
2014-03-13,3350,3400,3290,3390,6533,57350.0,16917500.0
2014-03-14,3320,3395,3310,3315,525,56082.0,16917500.0
2014-03-17,3255,3400,3255,3375,4747,57097.0,16917500.0
2014-03-18,3335,3415,3325,3380,3780,57181.0,16917500.0
2014-03-19,3380,3490,3380,3430,8606,58027.0,16917500.0
2014-03-20,3390,3430,3330,3430,2461,58027.0,16917500.0
2014-03-21,3375,3475,3375,3440,11206,58196.0,16917500.0
2014-03-24,3440,3475,3400,3450,11057,58365.0,16917500.0
2014-03-25,3420,3450,3350,3405,4587,57604.0,16917500.0
2014-03-26,3370,3400,3310,3360,7604,56843.0,16917500.0
2014-03-27,3345,3360,3270,3270,110496,55320.0,16917500.0
2014-03-28,3270,3300,3240,3275,6739,55405.0,16917500.0
2014-03-31,3275,3330,3225,3275,5097,55405.0,16917500.0
2014-04-01,3245,3290,3215,3265,7894,55236.0,16917500.0
2014-04-02,3270,3270,3210,3255,13115,55066.0,16917500.0
2014-04-03,3220,3255,3090,3100,49621,52444.0,16917500.0
2014-04-04,3100,3160,3075,3120,14005,52783.0,16917500.0
2014-04-07,3155,3155,3010,3015,21552,51006.0,16917500.0
2014-04-08,3010,3045,2920,3020,53840,51091.0,16917500.0
2014-04-09,3020,3060,2990,2990,17779,50583.0,16917500.0
2014-04-10,2990,3020,2965,3020,12882,51091.0,16917500.0
2014-04-11,2970,3070,2970,3040,10174,51429.0,16917500.0
2014-04-14,3035,3075,3010,3070,6572,51937.0,16917500.0
2014-04-15,3060,3110,3055,3070,5836,51937.0,16917500.0
2014-04-16,3070,3070,3025,3050,7802,51598.0,16917500.0
2014-04-17,3050,3085,3035,3070,4379,51937.0,16917500.0
2014-04-18,3070,3155,3050,3150,46210,53290.0,16917500.0
2014-04-21,3125,3170,3100,3170,12928,53628.0,16917500.0
2014-04-22,3200,3250,3150,3190,5367,53967.0,16917500.0
2014-04-23,3190,3195,3130,3160,6293,53459.0,16917500.0
2014-04-24,3160,3160,3080,3090,12436,52275.0,16917500.0
2014-04-25,3090,3145,3085,3085,3953,52190.0,16917500.0
2014-04-28,3075,3140,3025,3045,7143,51514.0,16917500.0
2014-04-29,3045,3060,3015,3030,7399,51260.0,16917500.0
2014-04-30,3020,3095,2995,3005,8412,50837.0,16917500.0
2014-05-02,3005,3030,2975,3010,9343,50922.0,16917500.0
2014-05-07,3040,3050,2980,3020,1977,51091.0,16917500.0
2014-05-08,2975,3045,2950,2990,10846,50583.0,16917500.0
2014-05-09,2990,3010,2810,2910,12135,49230.0,16917500.0
2014-05-12,2915,2950,2895,2910,9299,49230.0,16917500.0
2014-05-13,2935,2965,2870,2890,5923,48892.0,16917500.0
2014-05-14,2875,2925,2855,2885,8699,48807.0,16917500.0
2014-05-15,2885,2900,2865,2900,6356,49061.0,16917500.0
2014-05-16,2900,2925,2865,2910,8375,49230.0,16917500.0
2014-05-19,2935,3035,2935,2960,17554,50076.0,16917500.0
2014-05-20,2925,3000,2895,2895,8716,48976.0,16917500.0
2014-05-21,2895,2920,2875,2900,4993,49061.0,16917500.0
2014-05-22,2925,2925,2850,2860,17483,48384.0,16917500.0
2014-05-23,2860,2925,2850,2925,11213,49484.0,16917500.0
2014-05-26,2925,2930,2880,2890,9927,48892.0,16917500.0
2014-05-27,2890,2915,2855,2865,14075,48469.0,16917500.0
2014-05-28,2870,3020,2860,2965,28521,50160.0,16917500.0
2014-05-29,2965,3065,2940,3065,23252,51852.0,16917500.0
2014-05-30,3065,3100,2970,3080,9102,52106.0,16917500.0
2014-06-02,3025,3090,3000,3040,4628,51429.0,16917500.0
2014-06-03,2975,3070,2920,3000,2342,50752.0,16917500.0
2014-06-05,2935,3050,2825,2825,20662,47792.0,16917500.0
2014-06-09,2785,2880,2755,2815,16469,47623.0,16917500.0
2014-06-10,2815,2910,2790,2830,8291,47877.0,16917500.0
2014-06-11,2835,2890,2820,2865,4524,48469.0,16917500.0
2014-06-12,2840,2895,2835,2885,8508,48807.0,16917500.0
2014-06-13,2885,2925,2820,2875,14805,48638.0,16917500.0
2014-06-16,2855,2900,2835,2900,8629,49061.0,16917500.0
2014-06-17,2875,2950,2835,2920,10801,49399.0,16917500.0
2014-06-18,2915,2930,2855,2930,2303,49568.0,16917500.0
2014-06-19,2930,3020,2885,2995,16449,50668.0,16917500.0
2014-06-20,2995,3030,2955,3030,8277,51260.0,16917500.0
2014-06-23,2970,3120,2970,3110,27837,52613.0,16917500.0
2014-06-24,3065,3130,3030,3030,9565,51260.0,16917500.0
2014-06-25,3005,3110,3005,3095,15796,52360.0,16917500.0
2014-06-26,3100,3415,3035,3310,111478,55997.0,16917500.0
2014-06-27,3305,3410,3215,3390,91927,57350.0,16917500.0
2014-06-30,3335,3450,3320,3365,30864,56927.0,16917500.0
2014-07-01,3340,3400,3305,3350,13876,56674.0,16917500.0
2014-07-02,3285,3350,3240,3240,12029,54813.0,16917500.0
2014-07-03,3215,3245,3160,3185,20629,53882.0,16917500.0
2014-07-04,3230,3350,3195,3300,9652,55828.0,16917500.0
2014-07-07,3250,3400,3210,3390,30265,57350.0,16917500.0
2014-07-08,3320,3430,3270,3355,11023,56758.0,16917500.0
2014-07-09,3300,3340,3250,3295,7309,55743.0,16917500.0
2014-07-10,3225,3315,3225,3265,10276,55236.0,16917500.0
2014-07-11,3210,3320,3200,3300,15562,55828.0,16917500.0
2014-07-14,3375,3375,3170,3200,23099,54136.0,16917500.0
2014-07-15,3200,3235,3180,3180,3288,53798.0,16917500.0
2014-07-16,3165,3205,3140,3190,24522,53967.0,16917500.0
2014-07-17,3175,3220,2980,2990,84730,50583.0,16917500.0
2014-07-18,3025,3035,2895,2900,48549,49061.0,16917500.0
2014-07-21,2915,2960,2900,2925,28502,49484.0,16917500.0
2014-07-22,2935,2945,2855,2930,28300,49568.0,16917500.0
2014-07-23,2930,3005,2930,2950,9648,49907.0,16917500.0
2014-07-24,2950,3000,2925,2985,12903,50499.0,16917500.0
2014-07-25,2985,3060,2950,2995,24806,50668.0,16917500.0
2014-07-28,2985,3035,2965,3015,3854,51006.0,16917500.0
2014-07-29,2990,3050,2950,2960,4227,50076.0,16917500.0
2014-07-30,2950,3000,2905,2925,15825,49484.0,16917500.0
2014-07-31,2915,2985,2915,2980,3894,50414.0,16917500.0
2014-08-01,2915,2990,2905,2985,602,50499.0,16917500.0
2014-08-04,2985,3090,2985,3010,2273,50922.0,16917500.0
2014-08-05,3010,3080,2995,3020,8567,51091.0,16917500.0
2014-08-06,3020,3085,2940,3000,51128,50752.0,16917500.0
2014-08-07,3000,3045,2990,3020,793,51091.0,16917500.0
2014-08-08,3020,3085,2890,2940,25182,49737.0,16917500.0
2014-08-11,2935,3030,2905,2995,9271,50668.0,16917500.0
2014-08-12,2995,3100,2985,3075,21249,52021.0,16917500.0
2014-08-13,3075,3105,2965,3095,12984,52360.0,16917500.0
2014-08-14,3090,3155,3005,3150,40459,53290.0,16917500.0
2014-08-18,3150,3190,3070,3150,8182,53290.0,16917500.0
2014-08-19,3150,3150,3075,3145,3583,53206.0,16917500.0
2014-08-20,3145,3185,3025,3110,27838,52613.0,16917500.0
2014-08-21,3100,3190,3070,3110,3524,52613.0,16917500.0
2014-08-22,3110,3150,3035,3055,1222,51683.0,16917500.0
2014-08-25,3050,3280,3050,3255,31100,55066.0,16917500.0
2014-08-26,3240,3385,3135,3325,100108,56251.0,16917500.0
2014-08-27,3370,3405,3250,3325,89943,56251.0,16917500.0
2014-08-28,3300,3355,3220,3330,22085,56335.0,16917500.0
2014-08-29,3315,3335,3210,3320,22339,56166.0,16917500.0
2014-09-01,3330,3330,3180,3185,17987,53882.0,16917500.0
2014-09-02,3170,3200,3095,3130,21278,52952.0,16917500.0
2014-09-03,3110,3180,3060,3180,1187,53798.0,16917500.0
2014-09-04,3115,3275,3115,3255,11681,55066.0,16917500.0
2014-09-05,3295,3375,3165,3360,14150,56843.0,16917500.0
2014-09-11,3310,3390,3270,3370,15033,57012.0,16917500.0
2014-09-12,3370,3390,3290,3340,5255,56504.0,16917500.0
2014-09-15,3380,3390,3250,3340,15304,56504.0,16917500.0
2014-09-16,3380,3380,3195,3290,40194,55659.0,16917500.0
2014-09-17,3295,3295,3150,3195,19392,54051.0,16917500.0
2014-09-18,3180,3400,3085,3270,61293,55320.0,16917500.0
2014-09-19,3295,3295,3185,3195,5240,54051.0,16917500.0
2014-09-22,3200,3245,3115,3225,15345,54559.0,16917500.0
2014-09-23,3190,3345,3190,3315,21415,56082.0,16917500.0
2014-09-24,3285,3450,3250,3440,129317,58196.0,16917500.0
2014-09-25,3430,3785,3420,3750,202842,63441.0,16917500.0
2014-09-26,3930,3950,3680,3800,322912,64286.0,16917500.0
2014-09-29,3650,3800,3610,3765,124931,63694.0,16917500.0
2014-09-30,3810,4080,3710,4005,490212,67755.0,16917500.0
2014-10-01,4040,4135,3950,4050,206794,68516.0,16917500.0
2014-10-02,4010,4655,4005,4550,847972,76975.0,16917500.0
2014-10-06,4665,4920,4485,4800,499446,81204.0,16917500.0
2014-10-07,4740,4960,4520,4785,244638,80950.0,16917500.0
2014-10-08,4700,4800,4535,4600,1593239,77820.0,16917500.0
2014-10-10,4535,4670,4365,4400,297334,74437.0,16917500.0
2014-10-13,4440,4600,4210,4520,229067,76467.0,16917500.0
2014-10-14,4460,4600,4315,4400,163142,74437.0,16917500.0
2014-10-15,4410,4750,4410,4520,308142,76467.0,16917500.0
2014-10-16,4480,4500,4300,4400,211838,74437.0,16917500.0
2014-10-17,4400,4490,4335,4390,125890,74268.0,16917500.0
2014-10-20,4475,4750,4385,4675,305266,79089.0,16917500.0
2014-10-21,4675,4740,4560,4695,150658,79428.0,16917500.0
2014-10-22,4870,4985,4250,4430,755121,74945.0,16917500.0
2014-10-23,4390,4530,4195,4385,258205,74183.0,16917500.0
2014-10-24,4400,4425,4140,4200,135707,71054.0,16917500.0
2014-10-27,4150,4245,4035,4230,127920,71561.0,16917500.0
2014-10-28,4180,4530,4150,4365,320089,73845.0,16917500.0
2014-10-29,4320,4545,4320,4430,213743,74945.0,16917500.0
2014-10-30,4520,4590,4310,4360,145776,73760.0,16917500.0
2014-10-31,4590,4610,4400,4500,191582,76129.0,16917500.0
2014-11-03,4630,4865,4630,4705,515555,79597.0,16917500.0
2014-11-04,4640,4750,4455,4620,136668,78159.0,16917500.0
2014-11-05,4575,5090,4550,5010,381485,84757.0,16917500.0
2014-11-06,5150,5170,4875,4970,1157550,84080.0,16917500.0
2014-11-07,4805,5200,4755,5100,381598,86279.0,16917500.0
2014-11-10,5150,5220,4985,5150,188439,87125.0,16917500.0
2014-11-11,5130,5300,4950,5010,240145,84757.0,16917500.0
2014-11-12,4965,5060,4825,4920,156067,83234.0,16917500.0
2014-11-13,4990,5130,4910,5040,116912,85264.0,16917500.0
2014-11-14,5000,5010,4900,4950,70246,83742.0,16917500.0
2014-11-17,4950,5140,4910,4930,104543,83403.0,16917500.0
2014-11-18,4895,4950,4800,4875,68639,82473.0,16917500.0
2014-11-19,4905,5100,4810,5020,90171,84926.0,16917500.0
2014-11-20,5090,5100,4990,5020,90105,84926.0,16917500.0
2014-11-21,5030,5200,4950,5040,211487,85264.0,16917500.0
2014-11-24,5040,5100,4850,4960,100554,83911.0,16917500.0
2014-11-25,4910,5000,4560,4740,240801,80189.0,16917500.0
2014-11-26,4700,4750,4540,4740,117589,80189.0,16917500.0
2014-11-27,4700,4790,4590,4765,97270,80612.0,16917500.0
2014-11-28,4870,4870,4600,4725,78009,79935.0,16917500.0
2014-12-01,4800,4800,4520,4735,91649,80104.0,16917500.0
2014-12-02,4785,4970,4730,4875,231553,82473.0,16917500.0
2014-12-03,4740,5180,4740,5060,228050,85603.0,16917500.0
2014-12-04,5090,5180,5000,5110,109486,86448.0,16917500.0
2014-12-05,5190,5660,5050,5510,503482,93215.0,16917500.0
2014-12-08,5510,5610,5420,5530,134141,93554.0,16917500.0
2014-12-09,5490,5800,5480,5600,329253,94738.0,16917500.0
2014-12-10,5570,5720,5480,5720,211342,96768.0,16917500.0
2014-12-11,5700,5700,5270,5500,189127,93046.0,16917500.0
2014-12-12,5410,5520,5340,5420,100567,91693.0,16917500.0
2014-12-15,5350,5490,5260,5380,122156,91016.0,16917500.0
2014-12-16,5420,5420,5210,5310,71199,89832.0,16917500.0
2014-12-17,5250,5380,5210,5320,52711,90001.0,16917500.0
2014-12-18,5460,5460,4900,5130,242892,86787.0,16917500.0
2014-12-19,5020,5190,4980,5090,132382,86110.0,16917500.0
2014-12-22,5170,5170,4980,5100,44289,86279.0,16917500.0
2014-12-23,5100,5190,4965,5110,79247,86448.0,16917500.0
2014-12-24,5070,5150,4995,5130,53047,86787.0,16917500.0
2014-12-26,5130,5280,5120,5220,83477,88309.0,16917500.0
2014-12-29,5240,5240,5050,5200,45597,87971.0,16917500.0
2014-12-30,5220,5220,4915,5030,120809,85095.0,16917500.0
2015-01-02,5060,5170,4950,5130,58306,86787.0,16917500.0
2015-01-05,5100,5200,5040,5120,59548,86618.0,16917500.0
2015-01-06,5030,5250,5000,5200,61420,87971.0,16917500.0
2015-01-07,5280,5650,5180,5580,445173,94400.0,16917500.0
2015-01-08,5580,5700,5500,5660,156657,95753.0,16917500.0
2015-01-09,5610,5740,5550,5670,124867,95922.0,16917500.0
2015-01-12,5850,5850,5600,5670,158882,95922.0,16917500.0
2015-01-13,5610,5620,5350,5460,170274,92370.0,16917500.0
2015-01-14,5410,5640,5400,5640,153556,95415.0,16917500.0
2015-01-15,5640,5720,5530,5530,56879,93554.0,16917500.0
2015-01-16,5620,5700,5410,5490,102219,92877.0,16917500.0
2015-01-19,5500,5540,5410,5540,56923,93723.0,16917500.0
2015-01-20,5500,5760,5430,5760,150085,97445.0,16917500.0
2015-01-21,5800,5880,5640,5770,184972,97614.0,16917500.0
2015-01-22,5860,5860,5600,5770,130640,97614.0,16917500.0
2015-01-23,5750,5950,5700,5930,203030,100321.0,16917500.0
2015-01-26,5890,5900,5560,5610,707832,94907.0,16917500.0
2015-01-27,5710,5710,5530,5540,193781,93723.0,16917500.0
2015-01-28,5450,5590,5430,5520,200755,93385.0,16917500.0
2015-01-29,5500,5560,5420,5500,100408,93046.0,16917500.0
2015-01-30,5500,5500,5370,5500,117610,93046.0,16917500.0
2015-02-02,5480,5560,5370,5510,91385,93215.0,16917500.0
2015-02-03,5510,5610,5480,5510,118105,93215.0,16917500.0
2015-02-04,5540,5540,5210,5500,98959,93046.0,16917500.0
2015-02-05,5400,5510,5400,5490,50896,92877.0,16917500.0
2015-02-06,5450,5620,5360,5620,193934,95076.0,16917500.0
2015-02-09,5650,5780,5500,5640,716669,95415.0,16917500.0
2015-02-10,5790,6050,5740,6010,749574,101674.0,16917500.0
2015-02-11,6150,6230,5950,6090,345370,103028.0,16917500.0
2015-02-12,6190,6460,6120,6320,406592,106919.0,16917500.0
2015-02-13,6510,6560,6200,6320,243244,106919.0,16917500.0
2015-02-16,6490,7080,6420,6760,570722,114362.0,16917500.0
2015-02-17,6920,6990,6700,6880,270650,116392.0,16917500.0
2015-02-23,6910,6930,6720,6880,229247,116392.0,16917500.0
2015-02-24,6850,7070,6780,6920,154685,117069.0,16917500.0
2015-02-25,7100,7170,6800,6870,165204,116223.0,16917500.0
2015-02-26,6790,6870,6620,6740,195733,114024.0,16917500.0
2015-02-27,6750,7010,6620,7000,198621,118422.0,16917500.0
2015-03-02,7080,7080,6850,7000,106977,118422.0,16917500.0
2015-03-03,7050,7470,6870,7270,351759,122990.0,16917500.0
2015-03-04,7270,7400,7150,7190,96925,121637.0,16917500.0
2015-03-05,7190,7260,6940,7020,150290,118761.0,16917500.0
2015-03-06,6980,7100,6760,6950,139293,117577.0,16917500.0
2015-03-09,6800,7320,6800,7250,139437,122652.0,16917500.0
2015-03-10,7200,8220,7200,8000,672619,135340.0,16917500.0
2015-03-11,8010,8250,7820,7850,314901,132802.0,16917500.0
2015-03-12,7950,8680,7800,8370,479267,141599.0,16917500.0
2015-03-13,8360,8880,8230,8490,459519,143630.0,16917500.0
2015-03-16,8620,9420,8460,9200,547865,155641.0,16917500.0
2015-03-17,9230,9750,8970,9300,498946,157333.0,16917500.0
2015-03-18,9210,9330,8630,8860,442020,149889.0,16917500.0
2015-03-19,8720,9160,8390,9140,518829,154626.0,16917500.0
2015-03-20,9140,9520,9120,9170,163782,155133.0,16917500.0
2015-03-23,9050,9260,8900,8970,156961,151750.0,16917500.0
2015-03-24,8910,9630,8850,9430,341926,159532.0,16917500.0
2015-03-25,9540,9780,9180,9350,480452,158179.0,16917500.0
2015-03-26,9210,9300,8920,9130,250709,154457.0,16917500.0
2015-03-27,9300,9300,8920,9000,154827,152258.0,16917500.0
2015-03-30,8880,9550,8860,9510,278238,160885.0,16917500.0
2015-03-31,9600,10250,9430,9950,643389,168329.0,16917500.0
2015-04-01,9950,10650,9730,10250,495799,173404.0,16917500.0
2015-04-02,10250,11750,10150,11250,1001853,190322.0,16917500.0
2015-04-03,11500,11600,10750,11200,497747,189476.0,16917500.0
2015-04-06,11500,11800,10800,10950,602847,185247.0,16917500.0
2015-04-07,11000,11200,10750,11000,387191,186092.0,16917500.0
2015-04-08,11250,11250,10800,10850,361213,183555.0,16917500.0
2015-04-09,11000,11650,10750,11600,574765,196243.0,16917500.0
2015-04-10,11500,13050,11450,12650,764965,214006.0,16917500.0
2015-04-13,12750,12800,11950,12550,456216,212315.0,16917500.0
2015-04-14,12550,12550,10850,11650,842693,197089.0,16917500.0
2015-04-15,11850,12600,11700,12450,438028,210623.0,16917500.0
