한라IMS(092460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-24,6890,6890,6710,6800,761,66426.0,9768593.0
2015-11-25,6870,6870,6600,6800,14929,66426.0,9768593.0
2015-11-26,7000,7000,6740,6850,3474,66915.0,9768593.0
2015-11-27,6970,8250,6790,7470,137678,72971.0,9768593.0
2015-11-30,7340,7570,7330,7480,3599,73069.0,9768593.0
2015-12-01,7700,7700,7300,7450,11624,72776.0,9768593.0
2015-12-02,7700,7700,7310,7420,7115,72483.0,9768593.0
2015-12-03,7500,7570,7200,7260,11744,70920.0,9768593.0
2015-12-04,7280,7400,7200,7340,5702,71701.0,9768593.0
2015-12-07,7340,7680,7290,7500,19216,73264.0,9768593.0
2015-12-08,7720,7720,7250,7320,5873,71506.0,9768593.0
2015-12-09,7320,7320,6900,7230,26259,70627.0,9768593.0
2015-12-10,7050,7210,6920,7040,15442,68771.0,9768593.0
2015-12-11,7040,7090,6920,7020,26037,68576.0,9768593.0
2015-12-14,7020,7130,6800,6800,6835,66426.0,9768593.0
2015-12-15,6800,7000,6750,7000,12089,68380.0,9768593.0
2015-12-16,7070,7070,6760,6760,4846,66036.0,9768593.0
2015-12-17,6790,6950,6750,6840,4992,66817.0,9768593.0
2015-12-18,6840,7070,6830,7020,3956,68576.0,9768593.0
2015-12-21,7020,7100,6900,7070,8877,69064.0,9768593.0
2015-12-22,7150,7170,6950,7070,7545,69064.0,9768593.0
2015-12-23,6940,7080,6910,7000,1177,68380.0,9768593.0
2015-12-24,6910,7040,6760,6810,6388,66524.0,9768593.0
2015-12-28,6770,6830,6590,6590,10103,64375.0,9768593.0
2015-12-29,6600,7040,6600,6830,14214,66719.0,9768593.0
2015-12-30,6670,6890,6630,6700,10657,65450.0,9768593.0
2016-01-04,6720,6990,6620,6950,10822,67892.0,9768593.0
2016-01-05,6710,6990,6710,6870,15930,67110.0,9768593.0
2016-01-06,6940,6950,6770,6850,13548,66915.0,9768593.0
2016-01-07,6800,6920,6760,6850,3607,66915.0,9768593.0
2016-01-08,6620,6820,6580,6800,13471,66426.0,9768593.0
2016-01-11,6620,6760,6460,6570,30519,64180.0,9768593.0
2016-01-12,6500,6630,6450,6620,8928,64668.0,9768593.0
2016-01-13,6620,6680,6520,6600,3628,64473.0,9768593.0
2016-01-14,6630,6630,6400,6580,8105,64277.0,9768593.0
2016-01-15,6610,6650,6390,6480,15044,63300.0,9768593.0
2016-01-18,6340,6460,6270,6380,14442,62324.0,9768593.0
2016-01-19,6250,6360,6100,6170,23469,60272.0,9768593.0
2016-01-20,6160,6200,5930,6000,18363,58612.0,9768593.0
2016-01-21,5680,5960,5680,5950,20860,58123.0,9768593.0
2016-01-22,5980,6380,5780,6260,7974,61151.0,9768593.0
2016-01-25,6280,7890,6180,6180,130522,60370.0,9768593.0
2016-01-26,6180,6310,6100,6200,14347,60565.0,9768593.0
2016-01-27,6220,6390,6000,6100,13108,59588.0,9768593.0
2016-01-28,6100,6270,5930,6160,10558,60175.0,9768593.0
2016-01-29,6170,6290,5930,6220,4803,60761.0,9768593.0
2016-02-01,6180,6290,6040,6240,16645,60956.0,9768593.0
2016-02-02,6280,6280,6050,6150,6786,60077.0,9768593.0
2016-02-03,6130,6130,5790,5920,38514,57830.0,9768593.0
2016-02-04,5850,6290,5780,6150,46959,60077.0,9768593.0
2016-02-05,6210,6500,5920,6070,58628,59295.0,9768593.0
2016-02-11,5970,6060,5690,5690,33187,55583.0,9768593.0
2016-02-12,5440,5780,5350,5440,48420,53141.0,9768593.0
2016-02-15,5400,5770,5400,5660,21694,55290.0,9768593.0
2016-02-16,5790,6040,5700,5800,14012,56658.0,9768593.0
2016-02-17,5990,6950,5980,6450,189334,63007.0,9768593.0
2016-02-18,6550,6790,6390,6580,33997,64277.0,9768593.0
2016-02-19,6580,6850,6420,6690,53366,65352.0,9768593.0
2016-02-22,6700,7140,6700,6910,46912,67501.0,9768593.0
2016-02-23,6920,6980,6730,6800,49354,66426.0,9768593.0
2016-02-24,6800,7470,6800,7200,60541,70334.0,9768593.0
2016-02-25,7200,7650,7200,7440,56055,72678.0,9768593.0
2016-02-26,7480,7760,7450,7540,29090,73655.0,9768593.0
2016-02-29,7620,7660,7250,7450,37565,72776.0,9768593.0
2016-03-02,7450,7540,7060,7290,43681,71213.0,9768593.0
2016-03-03,7290,7530,7190,7280,24193,71115.0,9768593.0
2016-03-04,7000,7270,7000,7240,14804,70725.0,9768593.0
2016-03-07,7590,7590,7210,7490,26298,73167.0,9768593.0
2016-03-08,7500,7610,7420,7600,24696,74241.0,9768593.0
2016-03-09,7670,7670,7300,7560,22806,73851.0,9768593.0
2016-03-10,7560,7780,7480,7590,16252,74144.0,9768593.0
2016-03-11,7910,7910,7530,7690,59017,75120.0,9768593.0
2016-03-14,7890,7890,7630,7740,42971,75609.0,9768593.0
2016-03-15,7680,7800,7540,7540,19222,73655.0,9768593.0
2016-03-16,7500,7610,7300,7420,30355,72483.0,9768593.0
2016-03-17,7420,7700,7150,7300,34000,71311.0,9768593.0
2016-03-18,7300,7500,7290,7440,10772,72678.0,9768593.0
2016-03-21,7510,7580,7450,7530,7530,73558.0,9768593.0
2016-03-22,7480,7920,7480,7860,45053,76781.0,9768593.0
2016-03-23,7900,8060,7760,7870,36143,76879.0,9768593.0
2016-03-24,7860,8000,7760,7940,15455,77563.0,9768593.0
2016-03-25,7940,7970,7710,7830,14328,76488.0,9768593.0
2016-03-28,7830,8000,7700,7950,59230,77660.0,9768593.0
2016-03-29,7880,8000,7800,7820,15878,76390.0,9768593.0
2016-03-30,7820,8050,7800,8010,53151,78246.0,9768593.0
2016-03-31,8070,8490,8010,8340,74513,81470.0,9768593.0
2016-04-01,8440,8440,8290,8320,26896,81275.0,9768593.0
2016-04-04,8440,8440,8220,8300,21045,81079.0,9768593.0
2016-04-05,8350,8350,8130,8220,14720,80298.0,9768593.0
2016-04-06,8220,8480,8160,8380,30216,81861.0,9768593.0
2016-04-07,8410,8450,8250,8390,36456,81958.0,9768593.0
2016-04-08,8440,8470,8140,8470,23454,82740.0,9768593.0
2016-04-11,8470,8750,8300,8720,52344,85182.0,9768593.0
2016-04-12,8710,9330,8710,9320,221232,91043.0,9768593.0
2016-04-14,9300,9370,9100,9200,68739,89871.0,9768593.0
2016-04-15,9200,9200,8800,8870,389040,86647.0,9768593.0
2016-04-18,8880,8980,8520,8620,94885,84205.0,9768593.0
2016-04-19,8590,9000,8570,8860,74004,86550.0,9768593.0
2016-04-20,8890,9200,8880,9200,124857,89871.0,9768593.0
2016-04-21,9450,9460,9160,9460,149725,92411.0,9768593.0
2016-04-22,9460,9540,9210,9400,71608,91825.0,9768593.0
2016-04-25,9300,9310,8790,8840,106155,86354.0,9768593.0
2016-04-26,8840,8980,8370,8970,176400,87624.0,9768593.0
2016-04-27,8950,9010,8560,8740,35567,85378.0,9768593.0
2016-04-28,8740,8800,8530,8530,38636,83794.0,9823492.0
2016-04-29,8530,8600,8300,8400,28420,82517.0,9823492.0
2016-05-02,8400,8400,7930,8000,74350,78588.0,9823492.0
2016-05-03,8000,8070,7760,8060,68107,79177.0,9823492.0
2016-05-04,7920,8280,7920,8110,27235,79669.0,9823492.0
2016-05-09,8000,8280,8000,8100,13112,79570.0,9823492.0
2016-05-10,8190,8450,8060,8450,31690,83009.0,9823492.0
2016-05-11,8620,8640,8360,8410,29162,82616.0,9823492.0
2016-05-12,8450,8500,8300,8500,25538,83500.0,9823492.0
2016-05-13,8500,8500,8240,8300,16722,81535.0,9823492.0
2016-05-16,8390,8390,7930,7930,29075,77900.0,9823492.0
2016-05-17,7930,7960,7290,7670,103069,75346.0,9823492.0
2016-05-18,7590,7590,7180,7200,35437,70729.0,9823492.0
2016-05-19,7240,7300,6800,6860,81470,67389.0,9823492.0
2016-05-20,6870,7040,6800,6900,23382,67782.0,9823492.0
2016-05-23,6940,7560,6900,7190,98924,70631.0,9823492.0
2016-05-24,7330,7610,7150,7610,70175,74757.0,9823492.0
2016-05-25,7840,8130,7490,7620,78218,74855.0,9823492.0
2016-05-26,7700,8050,7700,7990,42185,78490.0,9823492.0
2016-05-27,8100,8100,7710,8030,55880,78883.0,9823492.0
2016-05-30,8100,8100,7910,8000,14279,78588.0,9823492.0
2016-05-31,8000,8070,7840,8000,31456,78588.0,9823492.0
2016-06-01,8050,8050,7850,7870,19878,77311.0,9823492.0
2016-06-02,7870,8020,7610,7750,34526,76132.0,9823492.0
2016-06-03,7750,7810,7620,7750,13612,76132.0,9823492.0
2016-06-07,7740,7800,7650,7740,8402,76034.0,9823492.0
2016-06-08,7740,7810,7280,7360,54509,72301.0,9823492.0
2016-06-09,7520,7520,7090,7270,25867,71417.0,9823492.0
2016-06-10,7200,7440,7200,7420,12558,72890.0,9823492.0
2016-06-13,7420,7500,7250,7250,31940,71220.0,9823492.0
2016-06-14,7200,7650,7200,7250,19442,71220.0,9823492.0
2016-06-15,7300,7450,7220,7400,7648,72694.0,9823492.0
2016-06-16,7400,7480,7110,7290,21787,71613.0,9823492.0
2016-06-17,7300,7350,6950,7000,54380,68764.0,9823492.0
2016-06-20,7320,8050,7200,7700,169875,75641.0,9823492.0
2016-06-21,7870,7870,7550,7700,73496,75641.0,9823492.0
2016-06-22,7700,8450,7700,8400,228896,82517.0,9823492.0
2016-06-23,8500,8730,8350,8390,162406,82419.0,9823492.0
2016-06-24,8630,8800,7860,8470,216659,83205.0,9823492.0
2016-06-27,8540,8940,8400,8890,197953,87331.0,9823492.0
2016-06-28,8670,9120,8600,9040,212346,88804.0,9823492.0
2016-06-29,9040,9500,8980,9140,107460,89787.0,9823492.0
2016-06-30,9220,9790,9050,9710,262908,95386.0,9823492.0
2016-07-01,9830,11150,9830,10100,524634,99217.0,9823492.0
2016-07-04,10400,10750,10000,10450,323996,102655.0,9823492.0
2016-07-05,10500,10600,9980,10200,270119,100200.0,9823492.0
2016-07-06,10150,10750,9770,10700,411329,105111.0,9823492.0
2016-07-07,10650,11400,10500,11300,793079,111005.0,9823492.0
2016-07-08,11500,13150,11300,12900,1124817,126723.0,9823492.0
2016-07-11,12750,12800,11500,12100,657399,118864.0,9823492.0
2016-07-12,11900,12650,11250,12350,576527,122676.0,9933291.0
2016-07-13,12600,12600,12000,12300,213269,122179.0,9933291.0
2016-07-14,12300,12450,11750,11900,244730,118206.0,9933291.0
2016-07-15,12100,12200,11650,12200,133821,121186.0,9933291.0
2016-07-18,12250,12400,11700,12150,162384,120689.0,9933291.0
2016-07-19,12200,12300,11250,11450,248072,113736.0,9933291.0
2016-07-20,11400,11600,11200,11550,176498,114730.0,9933291.0
2016-07-21,11550,12250,11300,12100,268494,120193.0,9933291.0
2016-07-22,12300,12850,12100,12700,299552,126153.0,9933291.0
2016-07-25,12550,13150,12550,12950,155443,128636.0,9933291.0
2016-07-26,12950,13300,12650,13150,126669,130623.0,9933291.0
2016-07-27,13200,14450,13150,13950,535509,138569.0,9933291.0
2016-07-28,13800,14100,13250,13950,232082,138569.0,9933291.0
2016-07-29,13950,14200,13600,13950,118732,138569.0,9933291.0
2016-08-01,13750,13900,13100,13500,208891,134099.0,9933291.0
2016-08-02,13400,13600,12850,13300,197431,132113.0,9933291.0
2016-08-03,13200,13500,12650,12800,175788,127146.0,9933291.0
2016-08-04,12950,14350,12800,14200,371872,141053.0,9933291.0
2016-08-05,14150,14300,13800,14300,139037,142046.0,9933291.0
2016-08-08,14300,14650,13850,13950,87885,138569.0,9933291.0
2016-08-09,13950,14100,13600,13950,93709,138569.0,9933291.0
2016-08-10,13950,14350,13850,14000,109111,139066.0,9933291.0
2016-08-11,14000,14200,13500,14050,75902,139563.0,9933291.0
2016-08-12,14050,14450,13900,14200,70523,141053.0,9933291.0
2016-08-16,14350,14950,14000,14350,99125,142543.0,9933291.0
2016-08-17,14350,14400,13850,14100,58848,140059.0,9933291.0
2016-08-18,14200,14200,13350,14100,111187,140059.0,9933291.0
2016-08-19,14000,14000,13300,13800,163431,137079.0,9933291.0
2016-08-22,13850,14350,13300,14150,124139,140556.0,9933291.0
2016-08-23,14400,17050,14200,15700,1347847,156815.0,9988190.0
2016-08-24,15600,16150,15250,15900,337898,158812.0,9988190.0
2016-08-25,16900,19300,16650,18350,2134216,183283.0,9988190.0
2016-08-26,18100,18600,17800,18450,361835,184282.0,9988190.0
2016-08-29,18550,18850,17950,18250,189389,182284.0,9988190.0
2016-08-30,18100,18500,17500,17850,201032,178289.0,9988190.0
2016-08-31,18050,18050,16600,17200,301866,171797.0,9988190.0
2016-09-01,17000,17700,16800,17450,263307,174294.0,9988190.0
2016-09-02,17500,18200,17150,17800,230177,177790.0,9988190.0
2016-09-05,17800,18050,17050,17150,142505,171297.0,9988190.0
2016-09-06,17250,17250,16350,16750,186138,167302.0,9988190.0
2016-09-07,16850,16900,15900,16300,254053,162807.0,9988190.0
2016-09-08,16600,16650,14950,15800,373043,158681.0,10043089.0
2016-09-09,17200,17450,14050,15000,1229237,150646.0,10043089.0
2016-09-12,14300,14850,13950,14450,269031,145123.0,10043089.0
2016-09-13,14600,14650,13350,13700,275512,137590.0,10043089.0
2016-09-19,13550,13800,13100,13800,221070,139352.0,10097988.0
2016-09-20,13700,14350,13550,14050,274310,141877.0,10097988.0
2016-09-21,14350,14700,13450,13650,259627,137838.0,10097988.0
2016-09-22,13750,13900,12650,13200,574817,133293.0,10097988.0
2016-09-23,13300,17150,13300,16550,3019247,167122.0,10097988.0
2016-09-26,16250,16350,15550,16000,523451,161568.0,10097988.0
2016-09-27,15750,16300,15650,16150,292578,163083.0,10097988.0
2016-09-28,16300,16700,15850,16550,311555,167122.0,10097988.0
2016-09-29,16750,16800,15900,16150,217157,163083.0,10097988.0
2016-09-30,16350,16400,15200,15650,176972,158034.0,10097988.0
2016-10-04,15650,16000,15300,15800,118983,159548.0,10097988.0
2016-10-05,15900,15900,15350,15350,93710,155004.0,10097988.0
2016-10-06,15250,15400,14750,14800,201464,149450.0,10097988.0
2016-10-07,14850,15350,14450,15350,166276,155004.0,10097988.0
2016-10-10,15400,15400,14450,14650,168712,147936.0,10097988.0
2016-10-11,14700,15150,14300,14950,147023,150965.0,10097988.0
2016-10-12,14750,15750,14750,15700,191100,158538.0,10097988.0
2016-10-13,15800,16100,15500,15700,115427,158538.0,10097988.0
2016-10-14,15700,16050,15650,15900,119121,160558.0,10097988.0
2016-10-17,15900,16400,15800,16400,129672,165607.0,10097988.0
2016-10-18,16400,16650,16050,16300,111478,164597.0,10097988.0
2016-10-19,16300,16400,15700,16050,109228,162073.0,10097988.0
2016-10-20,16050,16200,15300,16100,107125,162578.0,10097988.0
2016-10-21,16100,16200,15650,16150,57737,163083.0,10097988.0
2016-10-24,16100,16100,15650,15700,93987,158538.0,10097988.0
2016-10-25,15500,15600,14800,15250,98992,153994.0,10097988.0
2016-10-26,15250,15550,14700,15200,61702,153489.0,10097988.0
2016-10-27,15200,15400,14950,15200,44722,153489.0,10097988.0
2016-10-28,15200,15500,14900,15050,33634,151975.0,10097988.0
2016-10-31,15050,15600,13850,15450,150366,156014.0,10097988.0
2016-11-01,15600,16000,14700,14750,118199,148945.0,10097988.0
2016-11-02,14400,14600,10950,11100,1131129,112088.0,10097988.0
2016-11-03,11050,11900,10350,10750,880079,108553.0,10097988.0
2016-11-04,10750,11200,10450,11000,267170,111078.0,10097988.0
2016-11-07,11100,11400,10850,11050,193978,111583.0,10097988.0
2016-11-08,11200,11300,10750,10950,106396,110573.0,10097988.0
2016-11-09,10950,11000,9050,9780,745462,98758.0,10097988.0
2016-11-10,10250,10750,10000,10650,236074,107544.0,10097988.0
2016-11-11,10650,11250,10400,10950,143432,110573.0,10097988.0
2016-11-14,10950,11150,10700,10900,78194,110068.0,10097988.0
2016-11-15,10800,11600,10700,11350,282423,114612.0,10097988.0
2016-11-16,11200,11700,11100,11350,106863,114612.0,10097988.0
2016-11-17,11250,11450,11150,11350,62964,114612.0,10097988.0
2016-11-18,11400,11500,10900,11250,80363,113602.0,10097988.0
2016-11-21,11250,11350,10650,11050,119001,111583.0,10097988.0
2016-11-22,11100,11350,9900,9970,580044,100677.0,10097988.0
2016-11-23,10000,10050,8540,8680,690069,87651.0,10097988.0
2016-11-24,8630,9070,8340,8850,276901,89367.0,10097988.0
2016-11-25,8880,9720,8830,9580,316786,96739.0,10097988.0
2016-11-28,9570,9740,9380,9450,78257,95426.0,10097988.0
2016-11-29,9450,9780,9260,9300,92495,93911.0,10097988.0
2016-11-30,9300,9660,9300,9580,79761,96739.0,10097988.0
2016-12-01,9650,9880,9470,9770,101228,98657.0,10097988.0
2016-12-02,9670,9800,9380,9680,86243,97749.0,10097988.0
2016-12-05,9500,9600,9090,9160,119859,92498.0,10097988.0
2016-12-06,9160,9420,9130,9200,89185,92901.0,10097988.0
2016-12-07,9100,9780,8720,9200,255197,92901.0,10097988.0
2016-12-08,9150,9240,8890,8960,156667,90478.0,10097988.0
2016-12-09,9090,9120,8900,8930,82348,90175.0,10097988.0
2016-12-12,8950,9210,8850,9180,64971,92700.0,10097988.0
2016-12-13,9280,9280,9030,9250,56240,93406.0,10097988.0
2016-12-14,9260,9630,9220,9520,99877,96133.0,10097988.0
2016-12-15,9530,9740,9430,9730,52717,98253.0,10097988.0
2016-12-16,9600,9740,9400,9500,81632,95931.0,10097988.0
2016-12-19,9500,9570,9240,9300,79688,93911.0,10097988.0
2016-12-20,9300,9430,9080,9080,98876,91690.0,10097988.0
2016-12-21,9080,9250,9070,9240,56493,93305.0,10097988.0
2016-12-22,9240,9300,9140,9190,30357,92801.0,10097988.0
2016-12-23,9100,9250,9090,9160,40558,92498.0,10097988.0
2016-12-26,9390,9390,9150,9150,58214,92397.0,10097988.0
2016-12-27,9210,9290,9020,9200,51523,92901.0,10097988.0
2016-12-28,9110,9590,9110,9510,90327,96032.0,10097988.0
2016-12-29,9540,9600,9340,9430,41897,95224.0,10097988.0
2017-01-02,9350,9450,9260,9350,30944,94416.0,10097988.0
2017-01-03,9410,10750,9370,10450,751449,105524.0,10097988.0
2017-01-04,10500,10750,10350,10500,165070,106029.0,10097988.0
2017-01-05,10500,10850,10450,10750,150520,108553.0,10097988.0
2017-01-06,10700,10700,10350,10550,89033,106534.0,10097988.0
2017-01-09,10550,10550,10100,10300,93225,104009.0,10097988.0
2017-01-10,10300,10300,9990,10050,108858,101485.0,10097988.0
2017-01-11,10050,10150,9850,10000,57460,100980.0,10097988.0
2017-01-12,10000,10350,9900,10200,81299,102999.0,10097988.0
2017-01-13,10200,10300,9960,10050,58433,101485.0,10097988.0
2017-01-16,10050,10150,9700,9700,57782,97950.0,10097988.0
2017-01-17,9990,9990,9690,9800,32604,98960.0,10097988.0
2017-01-18,9670,9800,9270,9540,72615,96335.0,10097988.0
2017-01-19,9460,9650,9460,9560,32161,96537.0,10097988.0
2017-01-20,9650,9690,9350,9440,29253,95325.0,10097988.0
2017-01-23,9500,9510,9200,9210,25000,93002.0,10097988.0
2017-01-24,9330,9330,9120,9140,17393,92296.0,10097988.0
2017-01-25,9110,9200,9010,9030,28794,91185.0,10097988.0
2017-01-26,8950,9190,8910,9030,37282,91185.0,10097988.0
2017-01-31,9040,9040,8700,8840,72603,89266.0,10097988.0
2017-02-01,8840,9130,8840,9130,36267,92195.0,10097988.0
2017-02-02,9130,9130,8740,8740,52975,88256.0,10097988.0
2017-02-03,8610,9030,8610,8830,30086,89165.0,10097988.0
2017-02-06,8680,8870,8680,8800,10667,88862.0,10097988.0
2017-02-07,8830,8830,8560,8650,27459,87348.0,10097988.0
2017-02-08,8790,8790,8360,8370,49325,84520.0,10097988.0
2017-02-09,8300,8350,7980,8120,90440,81996.0,10097988.0
2017-02-10,8130,8350,8010,8140,33925,82198.0,10097988.0
2017-02-13,8000,8320,8000,8190,33723,82703.0,10097988.0
2017-02-14,8150,8300,8150,8290,16774,83712.0,10097988.0
2017-02-15,8210,8580,8210,8530,50615,86136.0,10097988.0
2017-02-16,8480,8610,8290,8350,32568,84318.0,10097988.0
2017-02-17,8300,8400,8200,8210,23477,82904.0,10097988.0
2017-02-20,8210,8380,8200,8280,32910,83611.0,10097988.0
2017-02-21,8230,8370,8160,8280,31976,83611.0,10097988.0
2017-02-22,8250,8360,8240,8280,30648,83611.0,10097988.0
2017-02-23,8260,8330,8180,8240,28255,83207.0,10097988.0
2017-02-24,8230,8270,8030,8060,46562,81390.0,10097988.0
2017-02-27,8100,8100,7930,8000,29955,80784.0,10097988.0
2017-02-28,8000,8140,7910,8000,24342,80784.0,10097988.0
2017-03-02,8020,8700,8020,8260,71066,83409.0,10097988.0
2017-03-03,8160,8610,8160,8510,65926,85934.0,10097988.0
2017-03-06,8410,8680,8340,8580,26207,86641.0,10097988.0
2017-03-07,8500,8670,8380,8560,32416,86439.0,10097988.0
2017-03-08,8570,8670,8430,8500,11812,85833.0,10097988.0
2017-03-09,8500,8600,8340,8410,17266,84924.0,10097988.0
2017-03-10,8460,8620,8260,8480,18970,85631.0,10097988.0
2017-03-13,8470,8580,8250,8440,78932,85227.0,10097988.0
2017-03-14,8910,9050,8520,8550,160554,86338.0,10097988.0
2017-03-15,8600,8670,8430,8660,45629,87449.0,10097988.0
2017-03-16,8660,8770,8520,8550,36544,86338.0,10097988.0
2017-03-17,8550,8620,8250,8330,53541,84116.0,10097988.0
2017-03-20,8330,8390,8220,8340,16022,84217.0,10097988.0
2017-03-21,8400,8480,8230,8240,17855,83207.0,10097988.0
2017-03-22,8240,8290,8040,8070,23986,81491.0,10097988.0
2017-03-23,8110,8180,8010,8130,30139,82097.0,10097988.0
2017-03-24,8200,8200,8040,8140,27846,82198.0,10097988.0
2017-03-27,8450,8450,8140,8140,26102,82198.0,10097988.0
2017-03-28,8300,8310,8040,8090,23701,81693.0,10097988.0
2017-03-29,8100,8310,8090,8150,9469,82299.0,10097988.0
2017-03-30,8130,8180,7990,8110,34104,81895.0,10097988.0
2017-03-31,8050,8140,8010,8120,21960,81996.0,10097988.0
2017-04-03,8120,8120,7950,8020,38060,80986.0,10097988.0
2017-04-04,8090,8090,7960,8030,25706,81087.0,10097988.0
2017-04-05,8100,8100,7950,8020,21887,80986.0,10097988.0
2017-04-06,8020,8080,7960,7980,24500,80582.0,10097988.0
2017-04-07,8020,8120,7960,8060,17402,81390.0,10097988.0
2017-04-10,8090,8100,7980,8020,30152,80986.0,10097988.0
2017-04-11,7890,7890,7250,7350,186700,74220.0,10097988.0
2017-04-12,7250,7380,7120,7150,67354,72201.0,10097988.0
2017-04-13,7200,7290,7080,7270,31704,73412.0,10097988.0
2017-04-14,7270,7270,7160,7160,12220,72302.0,10097988.0
2017-04-17,7170,7250,7130,7220,17306,72907.0,10097988.0
2017-04-18,7220,7290,7160,7160,12240,72302.0,10097988.0
2017-04-19,7290,7440,7160,7390,46463,74624.0,10097988.0
2017-04-20,7390,7490,7370,7400,12613,74725.0,10097988.0
2017-04-21,7420,7490,7330,7340,11576,74119.0,10097988.0
2017-04-24,7350,7390,7170,7270,18534,77404.0,10646986.0
2017-04-25,7300,7350,7240,7320,11528,77936.0,10646986.0
2017-04-26,7410,7410,7290,7320,32970,77936.0,10646986.0
2017-04-27,7340,7350,7230,7250,28370,77191.0,10646986.0
2017-04-28,7300,8790,7210,7550,825746,80385.0,10646986.0
2017-05-02,7550,8450,7550,8060,440538,85815.0,10646986.0
2017-05-04,8210,8630,8060,8350,269502,88902.0,10646986.0
2017-05-08,8350,8390,8080,8140,81235,86666.0,10646986.0
2017-05-10,8150,8280,8050,8160,56729,86879.0,10646986.0
2017-05-11,8190,8550,8160,8290,125343,88264.0,10646986.0
2017-05-12,8310,8370,8120,8170,38867,86986.0,10646986.0
2017-05-15,8140,8190,7860,8140,50256,86666.0,10646986.0
2017-05-16,8050,8300,8050,8160,27747,86879.0,10646986.0
2017-05-17,8790,10500,8770,8970,1971177,95503.0,10646986.0
2017-05-18,8720,8850,8420,8520,247976,90712.0,10646986.0
2017-05-19,8530,10150,8530,9460,1521035,100720.0,10646986.0
2017-05-22,9410,9580,9340,9460,162157,100720.0,10646986.0
2017-05-23,9600,10700,9560,10450,1198467,111261.0,10646986.0
2017-05-24,10500,10500,10050,10300,254580,109664.0,10646986.0
2017-05-25,10250,10450,10000,10150,177947,108067.0,10646986.0
2017-05-26,10200,10700,9900,9900,253996,105405.0,10646986.0
2017-05-29,9980,9980,9550,9610,154045,102318.0,10646986.0
2017-05-30,9610,9900,9400,9720,83878,103489.0,10646986.0
2017-05-31,9640,10400,9610,10000,189560,106470.0,10646986.0
2017-06-01,10100,10300,9940,10300,92289,109664.0,10646986.0
2017-06-02,10400,10450,9980,10000,91254,106470.0,10646986.0
2017-06-05,10000,10000,9840,9860,67652,104979.0,10646986.0
2017-06-07,9810,10250,9560,10250,95039,109132.0,10646986.0
2017-06-08,10200,10850,9990,10550,193346,112326.0,10646986.0
2017-06-09,10450,10700,10200,10550,108970,112326.0,10646986.0
2017-06-12,10600,10650,10050,10150,96095,108067.0,10646986.0
2017-06-13,10100,10800,10050,10700,156530,113923.0,10646986.0
2017-06-14,10800,10900,10450,10700,100651,113923.0,10646986.0
2017-06-15,10700,12300,10450,11100,1120852,118182.0,10646986.0
2017-06-16,11100,11700,10950,11600,268958,123505.0,10646986.0
2017-06-19,11650,12200,11450,11650,423371,124037.0,10646986.0
2017-06-20,11600,11600,11100,11450,192213,121908.0,10646986.0
2017-06-21,11450,11600,11000,11550,147229,122973.0,10646986.0
2017-06-22,11400,11700,10950,11200,104244,119246.0,10646986.0
2017-06-23,11050,11250,10900,10950,77130,116584.0,10646986.0
2017-06-26,10750,10900,9650,9840,684579,104766.0,10646986.0
2017-06-27,9710,9840,9560,9730,141569,103595.0,10646986.0
2017-06-28,9690,9780,9320,9450,163532,100614.0,10646986.0
2017-06-29,9550,9560,9310,9440,96347,100508.0,10646986.0
2017-06-30,9400,9680,9390,9500,79659,101146.0,10646986.0
2017-07-03,9410,9570,8810,8810,175546,93800.0,10646986.0
2017-07-04,8720,9100,8550,9050,127046,96355.0,10646986.0
2017-07-05,9050,9330,9050,9100,59773,96888.0,10646986.0
2017-07-06,9240,9240,8950,9060,47982,96462.0,10646986.0
2017-07-07,9330,11200,8820,9700,3126794,103276.0,10646986.0
2017-07-10,9450,9590,8790,8870,693102,94439.0,10646986.0
2017-07-11,8830,8980,8050,8080,559019,86028.0,10646986.0
2017-07-12,8080,8350,7610,7770,374679,82727.0,10646986.0
2017-07-13,7880,7990,7760,7820,134668,83259.0,10646986.0
2017-07-14,7800,7890,7550,7650,134191,81449.0,10646986.0
2017-07-17,7730,8090,7670,7930,128773,84431.0,10646986.0
2017-07-18,7940,8150,7810,8080,66024,86028.0,10646986.0
2017-07-19,8080,8220,8040,8100,73296,86241.0,10646986.0
2017-07-20,8140,8180,8050,8080,54708,86028.0,10646986.0
2017-07-21,8080,8080,7900,7970,54194,84856.0,10646986.0
2017-07-24,7990,8120,7890,7890,44358,84005.0,10646986.0
2017-07-25,7830,7900,7770,7810,40210,83153.0,10646986.0
2017-07-26,7810,7930,7660,7710,50750,82088.0,10646986.0
2017-07-27,7680,7810,7680,7750,25026,82514.0,10646986.0
2017-07-28,7690,7760,7450,7500,76409,79852.0,10646986.0
2017-07-31,7460,7490,7200,7300,39728,77723.0,10646986.0
2017-08-01,7270,7700,7270,7480,32411,79639.0,10646986.0
2017-08-02,7630,7630,7430,7500,26322,79852.0,10646986.0
2017-08-03,7550,7550,7260,7400,53379,78788.0,10646986.0
2017-08-04,7330,7510,7300,7460,32223,79427.0,10646986.0
2017-08-07,7410,7850,7410,7670,33394,81662.0,10646986.0
2017-08-08,7630,7740,7560,7640,18019,81343.0,10646986.0
2017-08-09,7580,7710,7510,7610,20363,81024.0,10646986.0
