파수닷컴(150900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-13,3475,3500,3390,3500,6786,33413.0,9546462.0
2018-12-14,3500,3500,3405,3405,2508,32506.0,9546462.0
2018-12-17,3405,3405,3240,3310,4318,31599.0,9546462.0
2018-12-18,3280,3365,3200,3295,5506,31456.0,9546462.0
2018-12-19,3330,3340,3250,3300,5976,31503.0,9546462.0
2018-12-20,3270,3330,3235,3300,4063,31503.0,9546462.0
2018-12-21,3295,3300,3255,3300,1901,31503.0,9546462.0
2018-12-24,3300,3345,3250,3265,678,31169.0,9546462.0
2018-12-26,3265,3345,3220,3300,429,31503.0,9546462.0
2018-12-27,3270,3340,3145,3300,3541,31503.0,9546462.0
2018-12-28,3320,3320,3175,3245,11597,30978.0,9546462.0
2019-01-02,3205,3270,3050,3160,35871,30167.0,9546462.0
2019-01-03,3160,3190,3080,3140,5444,29976.0,9546462.0
2019-01-04,3140,3295,3085,3170,3139,30262.0,9546462.0
2019-01-07,3375,3375,3165,3245,4470,30978.0,9546462.0
2019-01-08,3230,3500,3230,3270,2691,31217.0,9546462.0
2019-01-09,3490,3490,3300,3380,4366,32267.0,9546462.0
2019-01-10,3460,3460,3345,3435,3490,32792.0,9546462.0
2019-01-11,3500,3500,3380,3435,1629,32792.0,9546462.0
2019-01-14,3435,3435,3390,3430,904,32744.0,9546462.0
2019-01-15,3360,3430,3360,3390,3884,32363.0,9546462.0
2019-01-16,3390,3495,3340,3390,5130,32363.0,9546462.0
2019-01-17,3390,3390,3295,3365,8704,32124.0,9546462.0
2019-01-18,3300,3400,3215,3355,4432,32028.0,9546462.0
2019-01-21,3500,3500,3250,3395,7372,32410.0,9546462.0
2019-01-22,3395,3395,3350,3390,5082,32363.0,9546462.0
2019-01-23,3340,3495,3315,3350,10840,31981.0,9546462.0
2019-01-24,3305,3375,3305,3345,2211,31933.0,9546462.0
2019-01-25,3340,3495,3270,3360,12809,32076.0,9546462.0
2019-01-28,3360,3400,3300,3345,11296,31933.0,9546462.0
2019-01-29,3340,3390,3295,3345,5006,31933.0,9546462.0
2019-01-30,3345,3395,3290,3380,5650,32267.0,9546462.0
2019-01-31,3380,3380,3295,3345,7218,31933.0,9546462.0
2019-02-01,3345,3360,3290,3350,4481,31981.0,9546462.0
2019-02-07,3285,3495,3285,3345,5370,31933.0,9546462.0
2019-02-08,3330,3370,3295,3305,7623,31551.0,9546462.0
2019-02-11,3270,3350,3210,3350,7332,31981.0,9546462.0
2019-02-12,3400,3400,3290,3335,10137,31837.0,9546462.0
2019-02-13,3305,4100,3285,3780,216532,36086.0,9546462.0
2019-02-14,3850,3900,3525,3700,39978,35322.0,9546462.0
2019-02-15,3680,3795,3650,3745,24511,35752.0,9546462.0
2019-02-18,3745,4800,3745,4400,1646304,42004.0,9546462.0
2019-02-19,4335,4335,4105,4125,201761,39379.0,9546462.0
2019-02-20,4095,4265,4020,4265,115755,40716.0,9546462.0
2019-02-21,4245,4680,4125,4300,391201,41050.0,9546462.0
2019-02-22,4210,4330,4045,4115,58379,39284.0,9546462.0
2019-02-25,4105,4105,3955,4030,41894,38472.0,9546462.0
2019-02-26,4090,4450,4020,4020,150567,38377.0,9546462.0
2019-02-27,3955,4090,3900,4050,30101,38663.0,9546462.0
2019-02-28,3960,4100,3800,3800,25727,36277.0,9546462.0
2019-03-04,3800,4020,3800,3950,14000,37709.0,9546462.0
2019-03-05,3895,4050,3895,3925,14767,37470.0,9546462.0
2019-03-06,3925,4095,3850,4010,27311,38281.0,9546462.0
2019-03-07,4115,4115,3865,3930,7791,37518.0,9546462.0
2019-03-08,3900,4095,3855,3900,7094,37231.0,9546462.0
2019-03-11,3900,4020,3810,3810,14285,36372.0,9546462.0
2019-03-12,3810,3955,3785,3835,18360,36611.0,9546462.0
2019-03-13,3750,3865,3670,3750,17152,35799.0,9546462.0
2019-03-14,3750,3800,3745,3790,20056,36181.0,9546462.0
2019-03-15,3790,3835,3735,3790,7839,36181.0,9546462.0
2019-03-18,3790,3850,3760,3850,16365,36754.0,9546462.0
2019-03-19,3905,4150,3800,3990,78647,38090.0,9546462.0
2019-03-20,4140,4140,3965,4080,31513,38950.0,9546462.0
2019-03-21,4085,4100,3985,4020,12836,38377.0,9546462.0
2019-03-22,3955,3990,3875,3875,13626,36993.0,9546462.0
2019-03-25,3805,3985,3805,3835,6030,36611.0,9546462.0
2019-03-26,3895,3900,3810,3845,18195,36706.0,9546462.0
2019-03-27,3900,3915,3835,3895,6505,37183.0,9546462.0
2019-03-28,3975,3975,3810,3885,15259,37088.0,9546462.0
2019-03-29,3885,3985,3830,3965,19405,37852.0,9546462.0
2019-04-01,3990,4020,3930,4020,16288,38377.0,9546462.0
2019-04-02,4075,4120,4000,4110,25535,39236.0,9546462.0
2019-04-03,4120,4340,4100,4340,130270,41432.0,9546462.0
2019-04-04,4345,4365,4245,4300,45312,41050.0,9546462.0
2019-04-05,4220,4300,4200,4260,12792,40668.0,9546462.0
2019-04-08,4260,4305,4200,4230,13177,40382.0,9546462.0
2019-04-09,4230,4250,4065,4185,18149,39952.0,9546462.0
2019-04-10,4185,4200,4075,4150,14949,39618.0,9546462.0
2019-04-11,4160,4260,4110,4260,24631,40668.0,9546462.0
2019-04-12,4260,4395,4150,4270,97475,40763.0,9546462.0
2019-04-15,4340,4435,4185,4430,46756,42291.0,9546462.0
2019-04-16,4465,4525,4360,4360,68041,41623.0,9546462.0
2019-04-17,4380,4570,4360,4570,68343,43627.0,9546462.0
2019-04-18,4670,4670,4430,4430,41481,42291.0,9546462.0
2019-04-19,4430,4550,4375,4450,19138,42482.0,9546462.0
2019-04-22,4495,4560,4330,4330,21716,41336.0,9546462.0
2019-04-23,4330,4390,4200,4300,23579,41050.0,9546462.0
2019-04-24,4300,4430,4295,4420,13787,42195.0,9546462.0
2019-04-25,4415,4415,4290,4340,12138,41432.0,9546462.0
2019-04-26,4300,4335,4170,4210,31916,40191.0,9546462.0
2019-04-29,4210,4300,4195,4220,6404,40286.0,9546462.0
2019-04-30,4220,4300,4215,4280,9712,40859.0,9546462.0
2019-05-02,4280,4375,4260,4325,24486,41288.0,9546462.0
2019-05-03,4325,4445,4265,4350,14671,41527.0,9546462.0
2019-05-07,4280,4400,4235,4355,14760,41575.0,9546462.0
2019-05-08,4325,4510,4310,4350,39011,41527.0,9546462.0
2019-05-09,4300,4370,4250,4330,21131,41336.0,9546462.0
2019-05-10,4290,4330,4115,4135,20355,39475.0,9546462.0
2019-05-13,4135,4285,4100,4145,8339,39570.0,9546462.0
2019-05-14,4025,4110,4025,4110,4259,39321.0,9567226.0
2019-05-15,4110,4195,4075,4185,8546,40039.0,9567226.0
2019-05-16,4185,4185,4005,4100,19803,39226.0,9567226.0
2019-05-17,4100,4115,4000,4055,22059,38795.0,9567226.0
2019-05-20,4200,4495,4130,4400,195450,42096.0,9567226.0
2019-05-21,4490,4550,4370,4525,92628,43292.0,9567226.0
2019-05-22,4585,4770,4355,4590,101054,43914.0,9567226.0
2019-05-23,4590,4600,4425,4480,37340,42861.0,9567226.0
2019-05-24,4480,4740,4450,4730,159330,45253.0,9567226.0
2019-05-27,4875,4875,4660,4830,204698,46210.0,9567226.0
2019-05-28,4825,5320,4825,5120,517916,48984.0,9567226.0
2019-05-29,5000,5200,4965,5050,137325,48314.0,9567226.0
2019-05-30,5020,5040,4745,4800,74493,45923.0,9567226.0
2019-05-31,4690,4755,4460,4555,161499,43579.0,9567226.0
2019-06-03,4535,4535,4275,4310,98391,41235.0,9567226.0
2019-06-04,4310,4375,4265,4370,43098,41809.0,9567226.0
2019-06-05,4315,4575,4285,4570,69632,43722.0,9567226.0
2019-06-07,4520,4590,4420,4540,32696,43435.0,9567226.0
2019-06-10,4540,4700,4530,4700,70022,44966.0,9567226.0
2019-06-11,4695,4915,4655,4790,118521,45827.0,9567226.0
2019-06-12,4840,4840,4660,4695,27081,44918.0,9567226.0
2019-06-13,4695,5090,4695,4970,207012,47549.0,9567226.0
2019-06-14,4935,4970,4850,4950,46591,47358.0,9567226.0
2019-06-17,5000,5000,4835,4875,30990,46640.0,9567226.0
2019-06-18,4875,5520,4845,5370,800196,51471.0,9584875.0
2019-06-19,5340,5410,5210,5320,243673,50992.0,9584875.0
2019-06-20,5330,5620,5280,5500,343850,52717.0,9584875.0
2019-06-21,5510,5840,5500,5700,185462,54634.0,9584875.0
2019-06-24,5700,5700,5380,5480,130316,52525.0,9584875.0
2019-06-25,5330,5530,5320,5450,76471,52238.0,9584875.0
2019-06-26,5440,5540,5300,5350,46593,51279.0,9584875.0
2019-06-27,5270,5340,5070,5090,73903,48787.0,9584875.0
2019-06-28,5110,5290,5090,5130,32826,49170.0,9584875.0
2019-07-01,5130,5190,5020,5110,30557,48979.0,9584875.0
2019-07-02,5030,5150,4980,5060,44652,48499.0,9584875.0
2019-07-03,4995,5080,4750,4895,78298,46918.0,9584875.0
2019-07-04,4800,4870,4760,4810,39752,46103.0,9584875.0
2019-07-05,4820,4920,4680,4830,25273,46295.0,9584875.0
2019-07-08,4830,4850,4520,4625,48523,44330.0,9584875.0
2019-07-09,4620,4725,4440,4440,30036,42557.0,9584875.0
2019-07-10,4440,4695,4440,4695,29415,45001.0,9584875.0
2019-07-11,4695,4735,4645,4680,18267,44857.0,9584875.0
2019-07-12,4780,4780,4550,4550,23494,43611.0,9584875.0
2019-07-15,4550,4685,4400,4540,39433,43617.0,9607216.0
2019-07-16,4600,4600,4430,4500,27629,43232.0,9607216.0
2019-07-17,4500,4555,4305,4495,43199,43184.0,9607216.0
2019-07-18,4495,4495,4300,4300,31652,41311.0,9607216.0
2019-07-19,4300,4365,4135,4155,63138,39918.0,9607216.0
2019-07-22,4160,4270,4110,4245,13201,40783.0,9607216.0
2019-07-23,4245,4295,4195,4280,25006,41119.0,9607216.0
2019-07-24,4280,4395,4090,4100,29775,39390.0,9607216.0
2019-07-25,4005,4405,4005,4275,71870,41071.0,9607216.0
2019-07-26,4270,4270,4115,4270,15362,41023.0,9607216.0
2019-07-29,4150,4225,3890,3950,48190,37949.0,9607216.0
2019-07-30,3745,4100,3745,4005,32164,38477.0,9607216.0
2019-07-31,4040,4200,3810,3990,42252,38333.0,9607216.0
2019-08-01,3990,4045,3895,4010,25012,38525.0,9607216.0
2019-08-02,4100,4100,3850,3900,23843,37468.0,9607216.0
2019-08-05,3810,3960,3500,3590,47332,34490.0,9607216.0
2019-08-06,3500,3780,3420,3660,29329,35162.0,9607216.0
2019-08-07,3540,3795,3540,3790,18874,36411.0,9607216.0
2019-08-08,3790,3890,3700,3860,15294,37084.0,9607216.0
2019-08-09,3830,3925,3780,3855,10645,37036.0,9607216.0
2019-08-12,3855,3855,3750,3810,19268,36603.0,9607216.0
2019-08-13,3800,3835,3670,3795,11915,36459.0,9607216.0
2019-08-14,3810,3880,3795,3880,5045,37276.0,9607216.0
2019-08-16,3870,4000,3795,3900,22653,37468.0,9607216.0
2019-08-19,3905,3980,3865,3915,9142,37612.0,9607216.0
2019-08-20,3990,4150,3905,4100,17686,39390.0,9607216.0
2019-08-21,4100,4150,4050,4135,9773,39726.0,9607216.0
2019-08-22,4100,4170,4060,4155,8695,39918.0,9607216.0
2019-08-23,4155,4165,4100,4140,10585,39774.0,9607216.0
2019-08-26,4000,4075,3870,3930,21185,37756.0,9607216.0
2019-08-27,3955,4150,3800,3985,27219,38285.0,9607216.0
2019-08-28,4050,4080,3960,4080,7539,39197.0,9607216.0
2019-08-29,4080,4170,3980,4060,3894,39005.0,9607216.0
2019-08-30,4065,4150,4000,4145,17134,39822.0,9607216.0
2019-09-02,4135,4230,4100,4170,17185,40062.0,9607216.0
2019-09-03,4170,4275,4160,4190,13999,40254.0,9607216.0
2019-09-04,4185,4230,4150,4175,9055,40110.0,9607216.0
2019-09-05,4135,4235,4060,4060,23563,39005.0,9607216.0
2019-09-06,4070,4100,3925,3930,24769,37756.0,9607216.0
2019-09-09,3925,4025,3920,3930,16125,37756.0,9607216.0
2019-09-10,3970,3970,3890,3890,6239,37372.0,9607216.0
2019-09-11,3875,3940,3875,3940,11033,37852.0,9607216.0
2019-09-16,3910,3975,3890,3940,7728,37852.0,9607216.0
2019-09-17,4100,4100,3910,3985,7732,38285.0,9607216.0
2019-09-18,3955,4080,3850,4055,19145,38957.0,9607216.0
2019-09-19,4035,4105,3990,4025,7390,38669.0,9607216.0
2019-09-20,4025,4050,3910,3985,11382,38285.0,9607216.0
2019-09-23,3985,4165,3850,4110,18057,39486.0,9607216.0
2019-09-24,4085,4170,4085,4110,7131,39486.0,9607216.0
2019-09-25,4170,4170,3980,4035,16303,38765.0,9607216.0
2019-09-26,4020,4020,3945,3955,8363,37997.0,9607216.0
2019-09-27,4135,4135,3965,4000,7127,38429.0,9607216.0
2019-09-30,4075,4075,3940,4000,6653,,
2019-10-01,4040,4090,3935,4090,17419,,
2019-10-02,4005,4105,3975,4005,4726,,
2019-10-04,4025,4025,3920,4000,7465,,
2019-10-07,3930,4000,3930,4000,8901,,
