에이스침대(003800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-09,30440,30440,30000,30140,37,334253.0,2218000.0
2016-05-10,30140,30980,30140,30740,379,340907.0,2218000.0
2016-05-11,30980,30980,30680,30740,164,340907.0,2218000.0
2016-05-12,30600,30680,30400,30400,122,337136.0,2218000.0
2016-05-13,30360,33000,30360,31280,952,346895.0,2218000.0
2016-05-16,31399,32600,31299,31960,656,354436.0,2218000.0
2016-05-17,32720,34000,31960,33160,643,367744.0,2218000.0
2016-05-18,33160,38000,33160,34260,4656,379943.0,2218000.0
2016-05-19,36400,36400,32420,32420,454,359538.0,2218000.0
2016-05-20,32400,33680,31659,32620,507,361756.0,2218000.0
2016-05-23,31940,32480,31840,32480,184,360203.0,2218000.0
2016-05-24,32459,32560,31960,31960,56,354436.0,2218000.0
2016-05-25,31600,31960,31600,31800,118,352662.0,2218000.0
2016-05-26,31819,32080,31440,31940,278,354215.0,2218000.0
2016-05-27,35780,35780,31700,31700,171,351553.0,2218000.0
2016-05-30,31600,31940,31600,31700,147,351553.0,2218000.0
2016-05-31,31720,32360,31720,32200,115,357098.0,2218000.0
2016-06-01,31680,32260,31680,32180,29,356876.0,2218000.0
2016-06-02,31800,34600,31800,32400,122,359316.0,2218000.0
2016-06-03,32400,32400,31960,31960,112,354436.0,2218000.0
2016-06-07,33920,33920,32100,32460,172,359981.0,2218000.0
2016-06-08,32460,32460,31520,32300,206,358207.0,2218000.0
2016-06-09,33740,33740,31000,31000,682,343790.0,2218000.0
2016-06-10,31019,31960,29940,30400,252,337136.0,2218000.0
2016-06-13,30480,30480,29400,29400,235,326046.0,2218000.0
2016-06-14,30000,30019,29280,29960,299,332256.0,2218000.0
2016-06-15,30760,30760,30000,30560,94,338910.0,2218000.0
2016-06-16,30240,30800,30240,30580,79,339132.0,2218000.0
2016-06-17,30639,30639,30579,30580,22,339132.0,2218000.0
2016-06-20,30059,30820,29580,30820,38,341794.0,2218000.0
2016-06-21,30380,31259,29960,31120,28,345121.0,2218000.0
2016-06-22,31259,31259,30360,31120,61,345121.0,2218000.0
2016-06-23,30540,30540,30000,30080,40,333587.0,2218000.0
2016-06-24,30700,30700,29240,29460,167,326711.0,2218000.0
2016-06-27,29420,31400,28600,29840,242,330926.0,2218000.0
2016-06-28,30720,30720,29440,29500,74,327155.0,2218000.0
2016-06-29,30200,30460,29780,30340,21,336471.0,2218000.0
2016-06-30,30340,30340,30020,30300,27,336027.0,2218000.0
2016-07-01,30560,30560,30060,30560,23,338910.0,2218000.0
2016-07-04,30560,30560,30400,30480,7,338023.0,2218000.0
2016-07-05,30680,31200,30000,30400,159,337136.0,2218000.0
2016-07-06,30679,30679,28919,29920,133,331813.0,2218000.0
2016-07-07,29920,30060,29700,29980,31,332478.0,2218000.0
2016-07-08,29980,29999,29980,30000,48,332700.0,2218000.0
2016-07-11,30000,31000,30000,30660,293,340019.0,2218000.0
2016-07-12,32600,32600,30540,31000,75,343790.0,2218000.0
2016-07-13,31000,31040,30560,30860,89,342237.0,2218000.0
2016-07-14,30580,31000,30580,31000,28,343790.0,2218000.0
2016-07-15,30760,31300,30760,31120,111,345121.0,2218000.0
2016-07-18,31140,31140,30820,31060,33,344455.0,2218000.0
2016-07-19,31119,31300,30640,31260,446,346673.0,2218000.0
2016-07-20,31240,31240,30900,31240,30,346452.0,2218000.0
2016-07-21,30680,31240,30680,31240,746,346452.0,2218000.0
2016-07-22,30920,31219,30920,31040,247,344234.0,2218000.0
2016-07-25,30800,30860,30620,30660,192,340019.0,2218000.0
2016-07-26,30659,31679,30659,31100,305,344899.0,2218000.0
2016-07-27,31000,31240,31000,31180,24,345786.0,2218000.0
2016-07-28,31960,31979,31120,31640,183,350888.0,2218000.0
2016-07-29,32000,32000,31420,31600,94,350444.0,2218000.0
2016-08-01,31860,31900,31600,31900,216,353771.0,2218000.0
2016-08-02,31780,32500,31780,32000,167,354880.0,2218000.0
2016-08-03,32000,32020,31839,31960,260,354436.0,2218000.0
2016-08-04,32079,33000,31959,32460,180,359981.0,2218000.0
2016-08-05,31860,32800,31840,32140,84,356433.0,2218000.0
2016-08-08,32140,32140,31980,31980,15,354658.0,2218000.0
2016-08-09,31980,32980,31500,31800,745,352662.0,2218000.0
2016-08-10,31760,31760,31040,31320,248,347339.0,2218000.0
2016-08-11,30799,31759,30700,31120,96,345121.0,2218000.0
2016-08-12,31520,31520,30840,31360,112,347782.0,2218000.0
2016-08-16,31360,31360,30700,31100,298,344899.0,2218000.0
2016-08-17,31100,31100,30600,30860,117,342237.0,2218000.0
2016-08-18,30399,31920,30000,31180,609,345786.0,2218000.0
2016-08-19,30980,31000,30500,30880,373,342459.0,2218000.0
2016-08-22,30020,30600,29980,30560,1426,338910.0,2218000.0
2016-08-23,30780,30780,29800,30000,768,332700.0,2218000.0
2016-08-24,30100,30799,29780,30800,580,341572.0,2218000.0
2016-08-25,30279,30619,29639,30180,952,334696.0,2218000.0
2016-08-26,29880,30280,29800,30160,929,334474.0,2218000.0
2016-08-29,29800,30000,29760,29920,347,331813.0,2218000.0
2016-08-30,29660,29980,29640,29980,59,332478.0,2218000.0
2016-08-31,29979,30180,29700,30180,69,334696.0,2218000.0
2016-09-01,30160,30259,30080,30260,24,335583.0,2218000.0
2016-09-02,29980,30380,29980,30380,39,336914.0,2218000.0
2016-09-05,30340,30400,30040,30400,139,337136.0,2218000.0
2016-09-06,30400,30500,30380,30480,25,338023.0,2218000.0
2016-09-07,30580,30580,30280,30440,204,337580.0,2218000.0
2016-09-08,30240,30580,30200,30380,489,336914.0,2218000.0
2016-09-09,30380,30399,30200,30380,255,336914.0,2218000.0
2016-09-12,30240,30360,30240,30360,43,336692.0,2218000.0
2016-09-13,30120,30399,30120,30220,83,335140.0,2218000.0
2016-09-19,30400,30420,30240,30420,85,337358.0,2218000.0
2016-09-20,30459,30479,30200,30480,9,338023.0,2218000.0
2016-09-21,30480,30480,30200,30400,120,337136.0,2218000.0
2016-09-22,30220,31800,30220,30420,576,337358.0,2218000.0
2016-09-23,30360,30799,30260,30800,524,341572.0,2218000.0
2016-09-26,30400,30400,30240,30400,766,337136.0,2218000.0
2016-09-27,30400,30500,30140,30500,437,338245.0,2218000.0
2016-09-28,30400,30520,30380,30520,308,338467.0,2218000.0
2016-09-29,30400,30579,30400,30580,507,339132.0,2218000.0
2016-09-30,30200,30580,30200,30200,1482,334918.0,2218000.0
2016-10-04,30400,30600,30200,30360,1072,336692.0,2218000.0
2016-10-05,30400,30580,30240,30360,328,336692.0,2218000.0
2016-10-06,30399,30399,30060,30140,360,334253.0,2218000.0
2016-10-07,30340,30360,30179,30360,7,336692.0,2218000.0
2016-10-10,30360,30600,30360,30460,61,337801.0,2218000.0
2016-10-11,30460,30460,30160,30460,322,337801.0,2218000.0
2016-10-12,30400,30560,30380,30560,68,338910.0,2218000.0
2016-10-13,30400,30420,30220,30420,100,337358.0,2218000.0
2016-10-14,30400,30420,30240,30400,207,337136.0,2218000.0
2016-10-17,30200,30340,30000,30120,132,334031.0,2218000.0
2016-10-18,30140,30300,30120,30300,46,336027.0,2218000.0
2016-10-19,30400,30600,30160,30260,610,335583.0,2218000.0
2016-10-20,30400,30400,30139,30400,498,337136.0,2218000.0
2016-10-21,30040,30400,30040,30400,434,337136.0,2218000.0
2016-10-24,30400,30680,30400,30600,373,339354.0,2218000.0
2016-10-25,30400,30420,30160,30400,324,337136.0,2218000.0
2016-10-26,30399,30600,30140,30540,373,338689.0,2218000.0
2016-10-27,30400,31580,30360,30640,426,339798.0,2218000.0
2016-10-28,30400,30800,30019,30600,452,339354.0,2218000.0
2016-10-31,30600,30600,30280,30600,360,339354.0,2218000.0
2016-11-01,30220,30579,30160,30580,47,339132.0,2218000.0
2016-11-02,30400,30900,30120,30560,556,338910.0,2218000.0
2016-11-03,30399,30399,29639,30220,794,335140.0,2218000.0
2016-11-04,30280,30399,30020,30140,593,334253.0,2218000.0
2016-11-07,30400,30400,30020,30200,684,334918.0,2218000.0
2016-11-08,32699,32800,30300,30340,221,336471.0,2218000.0
2016-11-09,30200,30700,30200,30680,888,340241.0,2218000.0
2016-11-10,30399,30799,30260,30700,486,340463.0,2218000.0
2016-11-11,30360,30680,30360,30680,24,340241.0,2218000.0
2016-11-14,30320,30960,30320,30800,597,341572.0,2218000.0
2016-11-15,30700,31000,30440,30900,201,342681.0,2218000.0
2016-11-16,30880,30940,30419,30940,109,343125.0,2218000.0
2016-11-17,30799,31200,30780,31180,141,345786.0,2218000.0
2016-11-18,31000,31100,30620,31100,9,344899.0,2218000.0
2016-11-21,30939,30939,30460,30460,9,337801.0,2218000.0
2016-11-22,30459,30760,30459,30760,8,341128.0,2218000.0
2016-11-23,30760,31979,30500,30600,14,339354.0,2218000.0
2016-11-24,30440,30460,30440,30460,3,337801.0,2218000.0
2016-11-25,31780,31780,30260,30840,50,342016.0,2218000.0
2016-11-28,30460,31000,30460,31000,7,343790.0,2218000.0
2016-11-29,31000,31000,31000,31000,1,343790.0,2218000.0
2016-11-30,30620,31000,30600,31000,11,343790.0,2218000.0
2016-12-01,30980,30980,30980,30980,0,343568.0,2218000.0
2016-12-02,30519,30899,30500,30900,9,342681.0,2218000.0
2016-12-05,30720,30799,30720,30800,27,341572.0,2218000.0
2016-12-06,30979,30979,30619,30780,6,341350.0,2218000.0
2016-12-07,30539,31060,30539,31060,116,344455.0,2218000.0
2016-12-08,31060,31140,31060,31140,404,345343.0,2218000.0
2016-12-09,30780,31100,30780,31100,246,344899.0,2218000.0
2016-12-12,31100,31100,30420,31000,536,343790.0,2218000.0
2016-12-13,31060,31060,30780,31000,86,343790.0,2218000.0
2016-12-14,31000,31000,30840,31000,60,343790.0,2218000.0
2016-12-15,31000,31740,30740,31740,338,351997.0,2218000.0
2016-12-16,31580,31580,30840,31020,247,344012.0,2218000.0
2016-12-19,31200,31279,30920,31280,20,346895.0,2218000.0
2016-12-20,31080,31080,31020,31040,31,344234.0,2218000.0
2016-12-21,31040,31499,31020,31500,38,349335.0,2218000.0
2016-12-22,31319,31319,30700,30760,564,341128.0,2218000.0
2016-12-23,30800,31200,30800,31200,201,346008.0,2218000.0
2016-12-26,31200,31660,31060,31200,346,346008.0,2218000.0
2016-12-27,31220,31899,31200,31420,75,348448.0,2218000.0
2016-12-28,31940,31940,31140,31340,41,347561.0,2218000.0
2016-12-29,31360,31800,31340,31720,18,351775.0,2218000.0
2017-01-02,31720,31720,31460,31480,45,349113.0,2218000.0
2017-01-03,31700,32319,31300,31780,45,352440.0,2218000.0
2017-01-04,31780,32319,31640,32180,41,356876.0,2218000.0
2017-01-05,32300,32300,31720,31720,22,351775.0,2218000.0
2017-01-06,31700,31719,31320,31640,24,350888.0,2218000.0
2017-01-09,31740,31740,31220,31720,22,351775.0,2218000.0
2017-01-10,31699,31699,31039,31380,78,348004.0,2218000.0
2017-01-11,31060,31260,30960,31260,248,346673.0,2218000.0
2017-01-12,30880,31199,30860,31000,15,343790.0,2218000.0
2017-01-13,30960,31360,30960,31000,466,343790.0,2218000.0
2017-01-16,30999,31020,30799,31020,528,344012.0,2218000.0
2017-01-17,30999,31020,30699,31020,9,344012.0,2218000.0
2017-01-18,31440,31440,30779,31400,236,348226.0,2218000.0
2017-01-19,30840,31260,30840,30960,20,343346.0,2218000.0
2017-01-20,31199,31199,30899,31160,37,345564.0,2218000.0
2017-01-23,31160,31160,30799,30860,192,342237.0,2218000.0
2017-01-24,30919,30919,30859,30860,9,342237.0,2218000.0
2017-01-25,31699,31699,30440,30840,209,342016.0,2218000.0
2017-01-26,31739,31739,30620,30840,279,342016.0,2218000.0
2017-01-31,30820,30960,30820,30840,53,342016.0,2218000.0
2017-02-01,30839,30900,30400,30600,628,339354.0,2218000.0
2017-02-02,30580,30839,30580,30740,267,340907.0,2218000.0
2017-02-03,32780,32780,30620,30620,244,339576.0,2218000.0
2017-02-06,30620,31040,30620,30860,57,342237.0,2218000.0
2017-02-07,30540,30980,30540,30820,49,341794.0,2218000.0
2017-02-08,30820,31500,30820,30840,62,342016.0,2218000.0
2017-02-09,30839,30839,30680,30780,48,341350.0,2218000.0
2017-02-10,31219,31219,30700,30700,8,340463.0,2218000.0
2017-02-13,30800,31279,30800,31280,20,346895.0,2218000.0
2017-02-14,31280,31300,30980,31000,111,343790.0,2218000.0
2017-02-15,31000,31060,31000,31060,50,344455.0,2218000.0
2017-02-16,31019,31180,31000,31000,65,343790.0,2218000.0
2017-02-17,30999,31020,30999,31020,49,344012.0,2218000.0
2017-02-20,31279,31279,31279,31280,1,346895.0,2218000.0
2017-02-21,30919,31000,30859,30860,62,342237.0,2218000.0
2017-02-22,30880,30880,30880,30880,5,342459.0,2218000.0
2017-02-23,30740,31760,30740,31000,81,343790.0,2218000.0
2017-02-24,31759,31759,30940,30940,64,343125.0,2218000.0
2017-02-27,31760,31800,31100,31140,16,345343.0,2218000.0
2017-02-28,31800,32000,31060,31440,128,348670.0,2218000.0
2017-03-02,32840,32840,31800,31960,242,354436.0,2218000.0
2017-03-03,34400,34400,31979,32100,160,355989.0,2218000.0
2017-03-06,32260,32260,31940,32040,353,355324.0,2218000.0
2017-03-07,31740,32200,31200,31880,17,353549.0,2218000.0
2017-03-08,32180,32180,31879,32120,61,356211.0,2218000.0
2017-03-09,33980,33980,32000,32340,143,358651.0,2218000.0
2017-03-10,33080,33080,32400,32800,223,363752.0,2218000.0
2017-03-13,32660,32980,32420,32420,203,359538.0,2218000.0
2017-03-14,32260,32780,32200,32200,74,357098.0,2218000.0
2017-03-15,32240,32560,32240,32480,26,360203.0,2218000.0
2017-03-16,32460,32500,32460,32480,15,360203.0,2218000.0
2017-03-17,32600,33960,32060,32240,292,357542.0,2218000.0
2017-03-20,32320,32440,32320,32400,30,359316.0,2218000.0
2017-03-21,32500,32720,32500,32540,136,360869.0,2218000.0
2017-03-22,32560,32560,32400,32420,76,359538.0,2218000.0
2017-03-23,33840,33840,32439,32840,143,364196.0,2218000.0
2017-03-24,32840,33720,32840,32860,200,364417.0,2218000.0
2017-03-27,32860,33300,32860,32900,43,364861.0,2218000.0
2017-03-28,32860,33500,32860,33000,18,365970.0,2218000.0
2017-03-29,33840,33860,33160,33400,67,370406.0,2218000.0
2017-03-30,33900,33900,32840,33220,34,368410.0,2218000.0
2017-03-31,33820,34200,33380,33640,69,373068.0,2218000.0
2017-04-03,33800,43720,33800,35800,7599,397022.0,2218000.0
2017-04-04,35440,39000,33740,35800,3415,397022.0,2218000.0
2017-04-05,34820,37960,34780,34880,704,386819.0,2218000.0
2017-04-06,34080,35460,33900,35420,686,392808.0,2218000.0
2017-04-07,35660,36280,35260,35340,164,391921.0,2218000.0
2017-04-10,35340,37400,35340,36520,205,405007.0,2218000.0
2017-04-11,36520,38820,35640,37000,236,410330.0,2218000.0
2017-04-12,37000,37660,36440,37000,72,410330.0,2218000.0
2017-04-13,37600,37600,36120,36780,143,407890.0,2218000.0
2017-04-14,36800,37300,35300,36380,244,403454.0,2218000.0
2017-04-17,36380,36380,35320,35800,232,397022.0,2218000.0
2017-04-18,36020,36300,35380,35420,40,392808.0,2218000.0
2017-04-19,35420,35800,34040,34140,242,378613.0,2218000.0
2017-04-20,34140,34640,33500,34060,168,377725.0,2218000.0
2017-04-21,34040,34680,33740,33880,51,375729.0,2218000.0
2017-04-24,33880,34440,33020,33860,244,375507.0,2218000.0
2017-04-25,33540,34200,33540,33860,82,375507.0,2218000.0
2017-04-26,34220,34220,33620,33800,43,374842.0,2218000.0
2017-04-27,33720,34000,33620,34000,290,377060.0,2218000.0
2017-04-28,34000,34200,33780,33780,25,374620.0,2218000.0
2017-05-02,33780,34400,33780,33800,49,374842.0,2218000.0
2017-05-04,33080,34400,33080,33840,28,375286.0,2218000.0
2017-05-08,33860,34600,33860,34540,38,383049.0,2218000.0
2017-05-10,34540,34880,33920,34340,96,380831.0,2218000.0
2017-05-11,33860,34240,33860,33880,161,375729.0,2218000.0
2017-05-12,34340,34340,33960,33980,56,376838.0,2218000.0
2017-05-15,36760,36760,34000,34620,143,383936.0,2218000.0
2017-05-16,34640,34640,34220,34640,123,384158.0,2218000.0
2017-05-17,34380,34700,34300,34580,49,383492.0,2218000.0
2017-05-18,34580,34600,34020,34400,325,381496.0,2218000.0
2017-05-19,34560,34560,34120,34500,10,382605.0,2218000.0
2017-05-22,34500,34760,34400,34420,76,381718.0,2218000.0
2017-05-23,34400,34500,34260,34480,29,382383.0,2218000.0
2017-05-24,33920,34900,33920,34900,77,387041.0,2218000.0
2017-05-25,34580,34700,34340,34660,38,384379.0,2218000.0
2017-05-26,34660,35000,34660,35000,27,388150.0,2218000.0
2017-05-29,35000,35560,34520,34620,35,383936.0,2218000.0
2017-05-30,34660,34780,34600,34780,17,385710.0,2218000.0
2017-05-31,34660,35000,34400,34480,28,382383.0,2218000.0
2017-06-01,34300,35280,34300,35000,312,388150.0,2218000.0
2017-06-02,34180,37280,34180,35000,679,388150.0,2218000.0
2017-06-05,35020,35680,34460,35680,225,395691.0,2218000.0
2017-06-07,35680,35880,35240,35260,45,391033.0,2218000.0
2017-06-08,36000,36000,35120,35120,26,389481.0,2218000.0
2017-06-09,35040,35660,35000,35480,275,393473.0,2218000.0
2017-06-12,35320,35660,34880,35660,109,395469.0,2218000.0
2017-06-13,35560,35740,35200,35740,103,396357.0,2218000.0
2017-06-14,35720,35880,35480,35860,16,397687.0,2218000.0
2017-06-15,35400,35760,35380,35760,7,396578.0,2218000.0
2017-06-16,35680,35680,35080,35420,35,392808.0,2218000.0
2017-06-19,34980,35180,34580,34580,125,383492.0,2218000.0
2017-06-20,34800,35140,34800,35040,79,388594.0,2218000.0
2017-06-21,35000,35240,34920,35240,31,390812.0,2218000.0
2017-06-22,35280,35400,35020,35380,55,392364.0,2218000.0
2017-06-23,34780,35720,34780,35720,68,396135.0,2218000.0
2017-06-26,35720,36600,35060,35780,45,396800.0,2218000.0
2017-06-27,35760,36380,35080,36380,87,403454.0,2218000.0
2017-06-28,36380,36400,35600,36180,17,401236.0,2218000.0
2017-06-29,36160,36160,34700,35860,8,397687.0,2218000.0
2017-06-30,35040,35860,35000,35800,109,397022.0,2218000.0
2017-07-03,35500,35500,35100,35200,409,390368.0,2218000.0
2017-07-04,35000,35400,35000,35340,117,391921.0,2218000.0
2017-07-05,34740,36140,34640,36140,50,400793.0,2218000.0
2017-07-06,35740,36100,35420,36000,249,399240.0,2218000.0
2017-07-07,35980,36000,35000,35920,932,398353.0,2218000.0
2017-07-10,35320,35600,35320,35480,200,393473.0,2218000.0
2017-07-11,35240,35700,35220,35400,125,392586.0,2218000.0
2017-07-12,34120,35960,34120,35920,506,398353.0,2218000.0
2017-07-13,34860,35180,34840,35060,536,388815.0,2218000.0
2017-07-14,35060,35640,34120,34740,373,385267.0,2218000.0
2017-07-17,35700,35700,34480,34600,440,383714.0,2218000.0
2017-07-18,35220,35240,34620,34980,25,387928.0,2218000.0
2017-07-19,34700,35200,34660,35200,37,390368.0,2218000.0
2017-07-20,34700,35500,34060,34900,68,387041.0,2218000.0
2017-07-21,34740,34760,34380,34660,797,384379.0,2218000.0
2017-07-24,34940,35120,34400,35080,76,389037.0,2218000.0
2017-07-25,34520,35020,34500,35020,411,388372.0,2218000.0
2017-07-26,34540,36000,34540,35980,307,399018.0,2218000.0
2017-07-27,36020,36020,35340,35820,37,397244.0,2218000.0
2017-07-28,35820,35820,34840,35500,93,393695.0,2218000.0
2017-07-31,35200,35200,34640,34740,67,385267.0,2218000.0
2017-08-01,34760,36040,34760,35860,173,397687.0,2218000.0
2017-08-02,35860,35860,35580,35580,39,394582.0,2218000.0
2017-08-03,35400,35580,35200,35580,16,394582.0,2218000.0
2017-08-04,35580,35580,35040,35040,28,388594.0,2218000.0
2017-08-07,35040,35940,34200,35800,610,397022.0,2218000.0
2017-08-08,35800,35940,35660,35940,135,398575.0,2218000.0
2017-08-09,35900,35900,35240,35880,203,397909.0,2218000.0
2017-08-10,35320,38000,35140,37800,104,419202.0,2218000.0
2017-08-11,37760,37780,35880,36200,60,401458.0,2218000.0
2017-08-14,35100,35980,35100,35380,33,392364.0,2218000.0
2017-08-16,35920,35920,35260,35380,57,392364.0,2218000.0
2017-08-17,35060,35340,35060,35160,48,389924.0,2218000.0
2017-08-18,35160,35360,35020,35180,75,390146.0,2218000.0
2017-08-21,34980,35780,34980,35780,34,396800.0,2218000.0
2017-08-22,35300,35560,35300,35560,24,394360.0,2218000.0
2017-08-23,35560,35900,35140,35900,29,398131.0,2218000.0
2017-08-24,35160,35640,35140,35640,26,395248.0,2218000.0
2017-08-25,35300,35940,35300,35940,8,398575.0,2218000.0
2017-08-28,35680,36000,35680,36000,164,399240.0,2218000.0
2017-08-29,36000,36360,35640,36360,27,403232.0,2218000.0
2017-08-30,36360,36360,35220,35580,87,394582.0,2218000.0
2017-08-31,35140,35860,35140,35320,22,391699.0,2218000.0
2017-09-01,35800,35800,35360,35360,2,392142.0,2218000.0
2017-09-04,35360,35600,35200,35600,29,394804.0,2218000.0
2017-09-05,35600,35600,35600,35600,1,394804.0,2218000.0
2017-09-06,35000,36000,34800,35600,207,394804.0,2218000.0
2017-09-07,35000,35060,34980,34980,250,387928.0,2218000.0
2017-09-08,34980,35300,34980,35180,4,390146.0,2218000.0
2017-09-11,35180,35180,35180,35180,6,390146.0,2218000.0
2017-09-12,35180,35180,35180,35180,24,390146.0,2218000.0
2017-09-13,36780,36780,34520,35480,16,393473.0,2218000.0
2017-09-14,37200,37200,35140,35680,56,395691.0,2218000.0
2017-09-15,35120,35560,34600,35560,132,394360.0,2218000.0
2017-09-18,36960,36960,35160,35180,73,390146.0,2218000.0
2017-09-19,35320,35320,34800,35100,31,389259.0,2218000.0
2017-09-20,35100,35100,34860,35000,34,388150.0,2218000.0
2017-09-21,34680,34700,34680,34700,6,384823.0,2218000.0
2017-09-22,34800,34940,34680,34680,27,384601.0,2218000.0
2017-09-25,34320,34780,33940,34760,480,385488.0,2218000.0
2017-09-26,34760,34760,34220,34680,20,384601.0,2218000.0
2017-09-27,34740,35780,34160,35780,15,396800.0,2218000.0
2017-09-28,35340,35340,34740,34740,10,385267.0,2218000.0
2017-09-29,34240,35920,34240,34460,19,382161.0,2218000.0
2017-10-10,34460,34600,34420,34600,37,383714.0,2218000.0
2017-10-11,34600,34600,34600,34600,31,383714.0,2218000.0
2017-10-12,33620,35460,33620,34780,26,385710.0,2218000.0
2017-10-13,34600,37100,34600,36400,979,403676.0,2218000.0
2017-10-16,36400,37600,36040,36040,45,399684.0,2218000.0
2017-10-17,35500,36700,34840,36700,31,407003.0,2218000.0
2017-10-18,37580,37580,35640,36580,68,405672.0,2218000.0
2017-10-19,36960,36960,35600,36580,41,405672.0,2218000.0
2017-10-20,37360,37360,35620,36280,43,402345.0,2218000.0
2017-10-23,36020,36020,35640,36000,36,399240.0,2218000.0
2017-10-24,39980,39980,35800,35960,420,398796.0,2218000.0
2017-10-25,35940,36640,35940,36000,30,399240.0,2218000.0
2017-10-26,38880,38880,35400,36400,37,403676.0,2218000.0
2017-10-27,36180,37960,35840,36660,69,406559.0,2218000.0
2017-10-30,36080,36460,36020,36460,19,404341.0,2218000.0
2017-10-31,36200,37560,36200,37520,55,416097.0,2218000.0
2017-11-01,36800,37780,35900,36880,45,408999.0,2218000.0
2017-11-02,39280,39280,36000,37220,83,412770.0,2218000.0
2017-11-03,37100,37100,36180,36180,7,401236.0,2218000.0
2017-11-06,36200,36200,35880,35880,21,397909.0,2218000.0
2017-11-07,35880,35900,35460,35500,53,393695.0,2218000.0
2017-11-08,35500,35720,35500,35700,24,395913.0,2218000.0
2017-11-09,35920,36000,35800,35940,71,398575.0,2218000.0
2017-11-10,35940,35940,35460,35920,15,398353.0,2218000.0
2017-11-13,35920,36900,35500,36900,52,409221.0,2218000.0
2017-11-14,36900,37960,36120,36760,110,407668.0,2218000.0
2017-11-15,36740,36740,36580,36580,5,405672.0,2218000.0
2017-11-16,36660,36660,36640,36660,24,406559.0,2218000.0
2017-11-17,36020,36400,36020,36360,37,403232.0,2218000.0
2017-11-20,36360,36360,36360,36360,0,403232.0,2218000.0
2017-11-21,36500,37060,36500,36740,97,407447.0,2218000.0
2017-11-22,36600,36740,36600,36740,45,407447.0,2218000.0
2017-11-23,36600,37300,36600,37000,435,410330.0,2218000.0
2017-11-24,36600,37200,36600,37200,66,412548.0,2218000.0
2017-11-27,36140,37200,36140,37140,231,411883.0,2218000.0
2017-11-28,36800,36900,36800,36900,6,409221.0,2218000.0
2017-11-29,36900,36960,36900,36960,15,409886.0,2218000.0
2017-11-30,36800,37260,36720,37240,237,412992.0,2218000.0
2017-12-01,36900,37200,36800,37200,107,412548.0,2218000.0
2017-12-04,37760,37760,36700,37100,138,411439.0,2218000.0
2017-12-05,37200,37780,37200,37400,81,414766.0,2218000.0
2017-12-06,37400,38200,37200,38200,817,423638.0,2218000.0
2017-12-07,37240,39000,37240,38500,260,426965.0,2218000.0
2017-12-08,38020,38980,38020,38900,1148,431401.0,2218000.0
2017-12-11,39780,39780,37000,39080,210,433397.0,2218000.0
2017-12-12,38820,38860,38660,38840,92,430736.0,2218000.0
2017-12-13,37700,39380,37700,39360,42,436502.0,2218000.0
2017-12-14,39580,39580,38220,39280,59,435615.0,2218000.0
2017-12-15,39120,39120,38440,39120,146,433841.0,2218000.0
2017-12-18,39240,39240,38600,39200,38,434728.0,2218000.0
2017-12-19,39200,39980,38860,39940,539,442935.0,2218000.0
2017-12-20,40000,40040,39120,40000,2548,443600.0,2218000.0
2017-12-21,40040,40560,39980,39980,362,443378.0,2218000.0
2017-12-22,39800,39800,38420,39220,1738,434950.0,2218000.0
2017-12-26,39820,41980,38760,39920,4146,442713.0,2218000.0
2017-12-27,39360,40620,39360,40160,45,445374.0,2218000.0
2017-12-28,39180,39940,39100,39100,143,433619.0,2218000.0
2018-01-02,39800,39800,38600,38700,431,429183.0,2218000.0
2018-01-03,38720,39720,38220,39400,562,436946.0,2218000.0
2018-01-04,39400,39540,39400,39400,152,436946.0,2218000.0
2018-01-05,39400,39480,39200,39200,85,434728.0,2218000.0
2018-01-08,39560,39780,39560,39580,131,438942.0,2218000.0
2018-01-09,39420,39980,39420,39980,119,443378.0,2218000.0
2018-01-10,39920,39980,38640,38860,270,430957.0,2218000.0
2018-01-11,38880,39480,38880,39240,60,435172.0,2218000.0
2018-01-12,39020,39320,39020,39040,49,432954.0,2218000.0
2018-01-15,39040,40000,39040,39980,144,443378.0,2218000.0
2018-01-16,41180,41200,40320,40320,30,447149.0,2218000.0
2018-01-17,40760,40760,40420,40420,41,448258.0,2218000.0
2018-01-18,40400,40400,39480,39820,52,441604.0,2218000.0
2018-01-19,39800,40240,39800,40220,15,446040.0,2218000.0
2018-01-22,40400,40400,40240,40240,118,446262.0,2218000.0
2018-01-23,40320,41800,39420,40240,43,446262.0,2218000.0
2018-01-24,39140,41940,39140,40200,73,445818.0,2218000.0
2018-01-25,42000,42000,39600,40080,130,444487.0,2218000.0
2018-01-26,41220,41220,39180,40200,42,445818.0,2218000.0
2018-01-29,40200,41940,39240,40060,97,444265.0,2218000.0
2018-01-30,40060,41840,40060,41000,109,454690.0,2218000.0
2018-01-31,40340,40400,40340,40400,13,448036.0,2218000.0
2018-02-01,40360,43200,40060,40380,128,447814.0,2218000.0
2018-02-02,40380,40740,40200,40700,40,451363.0,2218000.0
2018-02-05,40700,43100,40520,40780,106,452250.0,2218000.0
2018-02-06,40600,41240,39420,40120,228,444931.0,2218000.0
2018-02-07,40760,41000,40400,41000,118,454690.0,2218000.0
2018-02-08,43560,43560,41800,42400,74,470216.0,2218000.0
2018-02-09,43400,43400,42000,42040,31,466224.0,2218000.0
