디오(039840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-29,52300,52300,50600,50900,82348,772224.0,15171403.0
2016-08-30,50700,51400,49300,49550,111556,751743.0,15171403.0
2016-08-31,49550,49950,47650,49250,128419,747192.0,15171403.0
2016-09-01,48700,51000,48700,50800,106823,770707.0,15171403.0
2016-09-02,50200,51300,48900,49250,125299,747192.0,15171403.0
2016-09-05,49450,49900,48350,48650,113726,738089.0,15171403.0
2016-09-06,48700,49900,48000,48600,155152,737330.0,15171403.0
2016-09-07,48950,49100,47900,48000,118176,728227.0,15171403.0
2016-09-08,48200,49700,47850,48000,163164,728227.0,15171403.0
2016-09-09,48600,48700,47850,47950,64584,727469.0,15171403.0
2016-09-12,46850,48500,46500,48000,71392,728227.0,15171403.0
2016-09-13,48850,48900,47750,48800,73996,740364.0,15171403.0
2016-09-19,48800,49250,48000,48250,46886,732020.0,15171403.0
2016-09-20,48500,49200,47950,48800,47118,740364.0,15171403.0
2016-09-21,49200,49200,48150,48450,51099,735054.0,15171403.0
2016-09-22,48700,51100,48500,50600,183869,767673.0,15171403.0
2016-09-23,51000,52600,50500,52100,108283,790430.0,15171403.0
2016-09-26,52000,52600,51400,51400,69237,779810.0,15171403.0
2016-09-27,51400,53000,51000,52900,120944,802567.0,15171403.0
2016-09-28,53500,53800,52200,52800,76967,801050.0,15171403.0
2016-09-29,52900,53400,52600,52800,68745,801050.0,15171403.0
2016-09-30,52300,52700,51300,51500,60222,781327.0,15171403.0
2016-10-04,51300,53800,51300,52900,101535,802567.0,15171403.0
2016-10-05,52900,53100,52300,52900,56904,802567.0,15171403.0
2016-10-06,52900,53300,51900,53300,53808,808636.0,15171403.0
2016-10-07,52800,53500,52000,52000,59391,788913.0,15171403.0
2016-10-10,51600,53200,51300,51600,37853,782844.0,15171403.0
2016-10-11,51600,52100,50200,50200,81220,761604.0,15171403.0
2016-10-12,49500,50600,49000,49550,107510,751743.0,15171403.0
2016-10-13,49050,49900,48100,49850,111341,756294.0,15171403.0
2016-10-14,49200,50100,49200,49450,41867,750226.0,15171403.0
2016-10-17,49950,49950,49000,49600,45125,752502.0,15171403.0
2016-10-18,49400,51100,49050,50100,88542,760087.0,15171403.0
2016-10-19,49850,50600,49250,49350,82742,748709.0,15171403.0
2016-10-20,49550,49550,47900,47900,98993,726710.0,15171403.0
2016-10-21,48000,48700,46650,46800,85964,710022.0,15171403.0
2016-10-24,46850,47600,46750,47300,52021,717607.0,15171403.0
2016-10-25,47200,47400,45000,45100,164735,684230.0,15171403.0
2016-10-26,45000,45000,41200,43600,298308,661473.0,15171403.0
2016-10-27,43650,47500,43650,46950,136694,712297.0,15171403.0
2016-10-28,46750,46950,45100,45750,69754,694092.0,15171403.0
2016-10-31,45900,46200,43150,45650,151141,692575.0,15171403.0
2016-11-01,44700,45750,44150,44600,60530,676645.0,15171403.0
2016-11-02,44300,44300,42450,42900,96213,650853.0,15171403.0
2016-11-03,42150,43800,42100,42900,55652,650853.0,15171403.0
2016-11-04,42650,42900,41700,41950,84423,636440.0,15171403.0
2016-11-07,42650,44150,42650,43750,86232,663749.0,15171403.0
2016-11-08,44450,44500,43200,43800,45765,664507.0,15171403.0
2016-11-09,44000,44700,40550,43050,195215,653129.0,15171403.0
2016-11-10,44500,45550,44100,44700,127798,678162.0,15171403.0
2016-11-11,44300,45150,43900,44350,53294,672852.0,15171403.0
2016-11-14,44350,44350,42900,43500,74378,659956.0,15171403.0
2016-11-15,43500,43500,42100,42100,62690,638716.0,15171403.0
2016-11-16,42700,43750,42050,43550,75009,660715.0,15171403.0
2016-11-17,43200,43400,42450,42950,54080,651612.0,15171403.0
2016-11-18,43150,43300,42050,42150,53136,639475.0,15171403.0
2016-11-21,41750,42400,41300,42100,55548,638716.0,15171403.0
2016-11-22,41950,42350,41400,42000,61431,637199.0,15171403.0
2016-11-23,41750,42050,39700,39700,110637,602305.0,15171403.0
2016-11-24,40150,42400,40050,41750,159890,633406.0,15171403.0
2016-11-25,42350,42600,41200,41800,64492,634165.0,15171403.0
2016-11-28,41800,42300,41550,41800,39944,634165.0,15171403.0
2016-11-29,41300,42150,41050,41400,52545,628096.0,15171403.0
2016-11-30,41400,41700,40300,40600,84695,615959.0,15171403.0
2016-12-01,40900,41050,40350,40600,62562,615959.0,15171403.0
2016-12-02,40550,40650,39650,39800,65896,603822.0,15171403.0
2016-12-05,39800,40100,37050,37600,138759,570445.0,15171403.0
2016-12-06,38100,39000,37700,38500,93542,584099.0,15171403.0
2016-12-07,38600,38850,36400,37500,115847,568928.0,15171403.0
2016-12-08,37500,38650,37500,38300,95332,581065.0,15171403.0
2016-12-09,38350,41500,38350,41300,203450,626579.0,15171403.0
2016-12-12,41900,42800,41400,42000,90145,637199.0,15171403.0
2016-12-13,42400,42500,41650,42450,87625,644026.0,15171403.0
2016-12-14,42500,43550,42300,42300,101394,641750.0,15171403.0
2016-12-15,42400,42800,42000,42300,66169,641750.0,15171403.0
2016-12-16,42300,42450,41350,41650,57937,631889.0,15171403.0
2016-12-19,41500,41750,40150,40400,108210,612925.0,15171403.0
2016-12-20,40400,40400,39150,39250,113991,595478.0,15171403.0
2016-12-21,39400,39800,38800,39050,85541,592443.0,15171403.0
2016-12-22,39050,39450,38350,38500,66468,584099.0,15171403.0
2016-12-23,38400,39500,38400,38550,98291,584858.0,15171403.0
2016-12-26,38600,38750,37300,38000,121900,576513.0,15171403.0
2016-12-27,38000,38150,37300,37600,126329,570445.0,15171403.0
2016-12-28,37900,39700,37750,39700,135634,602305.0,15171403.0
2016-12-29,39350,39700,38800,39550,75823,600029.0,15171403.0
2017-01-02,39600,40250,39300,39600,57763,600788.0,15171403.0
2017-01-03,39300,39550,38600,38750,82801,587892.0,15171403.0
2017-01-04,38950,39350,38300,39200,84738,594719.0,15171403.0
2017-01-05,39200,39350,38800,39100,56890,593202.0,15171403.0
2017-01-06,39200,41450,39000,41450,227620,628855.0,15171403.0
2017-01-09,41900,43050,41600,42250,202901,640992.0,15171403.0
2017-01-10,42250,42300,41100,41150,60800,624303.0,15171403.0
2017-01-11,40950,42200,40800,41350,66105,627338.0,15171403.0
2017-01-12,40750,41000,39900,40200,84045,609890.0,15171403.0
2017-01-13,39900,41100,39900,40000,42320,606856.0,15171403.0
2017-01-16,40300,40600,39200,39500,59016,599270.0,15171403.0
2017-01-17,39150,40900,39150,40050,54233,607615.0,15171403.0
2017-01-18,39750,40900,39750,40800,43702,618993.0,15171403.0
2017-01-19,41000,41000,39900,39950,49398,606098.0,15171403.0
2017-01-20,39950,40200,39400,39500,39496,599270.0,15171403.0
2017-01-23,38900,39700,37950,37950,122744,575755.0,15171403.0
2017-01-24,37600,38350,33650,33800,358440,512793.0,15171403.0
2017-01-25,33500,34700,30750,31550,457537,478658.0,15171403.0
2017-01-26,31300,33000,31200,32900,198912,499139.0,15171403.0
2017-01-31,32400,32550,31600,31600,150034,479416.0,15171403.0
2017-02-01,31600,34700,31450,34100,242358,517345.0,15171403.0
2017-02-02,34450,35700,34100,34700,227602,526448.0,15171403.0
2017-02-03,34850,35100,33500,34000,120189,515828.0,15171403.0
2017-02-06,33700,33850,32850,33100,88771,502173.0,15171403.0
2017-02-07,32750,34550,32750,34350,91395,521138.0,15171403.0
2017-02-08,34400,34600,33400,34000,57405,515828.0,15171403.0
2017-02-09,34000,34600,33300,34350,49253,521138.0,15171403.0
2017-02-10,34150,35150,33950,34300,88550,520379.0,15171403.0
2017-02-13,33900,34800,33700,34600,92125,524931.0,15171403.0
2017-02-14,34050,34050,31800,32450,394331,492312.0,15171403.0
2017-02-15,32750,32750,31900,32450,166924,492312.0,15171403.0
2017-02-16,32450,32450,30000,30000,457002,455142.0,15171403.0
2017-02-17,29450,30500,29350,29800,245477,452108.0,15171403.0
2017-02-20,29850,30250,29500,29900,156960,453625.0,15171403.0
2017-02-21,29950,30050,28300,28500,327536,432385.0,15171403.0
2017-02-22,28650,28650,27750,27850,348359,422524.0,15171403.0
2017-02-23,28200,29950,28200,29700,457646,450591.0,15171403.0
2017-02-24,30150,30350,29250,29950,211096,454384.0,15171403.0
2017-02-27,29950,30150,28950,29050,120434,440729.0,15171403.0
2017-02-28,29000,29800,28800,28950,139462,439212.0,15171403.0
2017-03-02,29550,29750,28100,28100,277440,426316.0,15171403.0
2017-03-03,28350,28400,27800,28100,110597,426316.0,15171403.0
2017-03-06,27900,29150,27600,28800,114066,436936.0,15171403.0
2017-03-07,29250,30150,29050,29300,169858,444522.0,15171403.0
2017-03-08,29450,29600,28800,28800,91906,436936.0,15171403.0
2017-03-09,28900,29300,28700,28750,89499,436178.0,15171403.0
2017-03-10,29200,29500,28450,28750,158874,436178.0,15171403.0
2017-03-13,28650,29150,28650,28900,152161,438454.0,15171403.0
2017-03-14,28900,29000,27950,28050,206025,425558.0,15171403.0
2017-03-15,27900,28650,27900,28550,192929,433144.0,15171403.0
2017-03-16,28600,28650,28150,28450,101644,431626.0,15171403.0
2017-03-17,28400,28800,28200,28200,73416,427834.0,15171403.0
2017-03-20,28200,28350,27500,27500,136441,417214.0,15171403.0
2017-03-21,27800,27900,27550,27800,72172,421765.0,15171403.0
2017-03-22,27600,28450,27500,28300,81698,429351.0,15171403.0
2017-03-23,28550,29000,28300,28900,110655,438454.0,15171403.0
2017-03-24,29050,29700,28150,28150,190184,427075.0,15171403.0
2017-03-27,28300,28800,28200,28500,55228,432385.0,15171403.0
2017-03-28,28900,29250,28500,29000,82242,439971.0,15171403.0
2017-03-29,29000,29300,28800,29200,60974,443005.0,15171403.0
2017-03-30,29300,29350,28700,29000,88040,439971.0,15171403.0
2017-03-31,28850,32150,28750,32100,532552,487002.0,15171403.0
2017-04-03,32450,32450,31450,32100,310298,487002.0,15171403.0
2017-04-04,32350,34600,32300,33700,483656,511276.0,15171403.0
2017-04-05,32750,34000,32500,33800,281122,512793.0,15171403.0
2017-04-06,33500,34300,33150,34000,170414,515828.0,15171403.0
2017-04-07,33800,35650,33550,33550,277859,509001.0,15171403.0
2017-04-10,33400,33550,32550,33000,151599,500656.0,15171403.0
2017-04-11,32950,33700,32200,32850,122385,498381.0,15171403.0
2017-04-12,33050,33500,32750,33500,81261,508242.0,15171403.0
2017-04-13,33400,34900,33350,33600,183640,509759.0,15171403.0
2017-04-14,33400,34150,32900,32950,89521,499898.0,15171403.0
2017-04-17,33200,34300,32950,34250,113048,519621.0,15171403.0
2017-04-18,34500,35450,34500,35300,249590,535551.0,15171403.0
2017-04-19,36100,36950,35900,36950,363042,560583.0,15171403.0
2017-04-20,37000,37400,36100,36600,197119,555273.0,15171403.0
2017-04-21,37000,37900,36750,37700,221394,571962.0,15171403.0
2017-04-24,37800,38750,36150,36850,232466,559066.0,15171403.0
2017-04-25,36750,37200,35650,36100,157807,547688.0,15171403.0
2017-04-26,35550,37300,35550,36250,162611,549963.0,15171403.0
2017-04-27,36300,37200,36050,36450,75478,552998.0,15171403.0
2017-04-28,36700,36700,34550,35200,155624,534033.0,15171403.0
2017-05-02,35250,35700,34250,34600,85580,524931.0,15171403.0
2017-05-04,34250,36400,34250,36000,108471,546171.0,15171403.0
2017-05-08,36450,37400,36150,37100,153948,562859.0,15171403.0
2017-05-10,37650,37900,36200,36400,86772,552239.0,15171403.0
2017-05-11,36200,36700,36000,36450,68600,552998.0,15171403.0
2017-05-12,36600,36750,35600,35850,59786,543895.0,15171403.0
2017-05-15,35300,35850,34800,35350,76279,536309.0,15171403.0
2017-05-16,34900,35550,34200,34700,112834,526448.0,15171403.0
2017-05-17,34550,35400,34200,34200,68135,518862.0,15171403.0
2017-05-18,34000,34300,32500,32900,177583,499139.0,15171403.0
2017-05-19,33350,35150,33000,34900,139211,529482.0,15171403.0
2017-05-22,35300,35350,33950,34250,60268,519621.0,15171403.0
2017-05-23,34250,34350,33500,33900,50417,514311.0,15171403.0
2017-05-24,34200,35600,34150,34650,146292,525689.0,15171403.0
2017-05-25,35750,35850,34850,34900,103213,529482.0,15171403.0
2017-05-26,35000,35300,34300,34700,58759,526448.0,15171403.0
2017-05-29,34800,35750,34750,35250,78242,534792.0,15171403.0
2017-05-30,35600,36950,35350,36300,260838,550722.0,15171403.0
2017-05-31,36400,36850,35800,36350,116160,551480.0,15171403.0
2017-06-01,36150,37500,36100,36700,178459,556790.0,15171403.0
2017-06-02,35400,36950,32400,36250,601254,549963.0,15171403.0
2017-06-05,36350,36900,35600,36600,119802,555273.0,15171403.0
2017-06-07,36600,37150,35700,36400,93429,552239.0,15171403.0
2017-06-08,36000,36750,36000,36200,74252,549205.0,15171403.0
2017-06-09,36800,37000,36100,36200,67632,549205.0,15171403.0
2017-06-12,36200,36350,35050,35150,94419,533275.0,15171403.0
2017-06-13,35150,35350,34400,34600,91769,524931.0,15171403.0
2017-06-14,34900,34900,33600,33700,163916,511276.0,15171403.0
2017-06-15,33700,34550,33450,34000,80052,515828.0,15171403.0
2017-06-16,33900,34700,33800,34150,67265,518103.0,15171403.0
2017-06-19,34050,34700,33700,33850,83471,513552.0,15171403.0
2017-06-20,33850,34050,32700,32800,117987,497622.0,15171403.0
2017-06-21,33000,33550,32650,32750,80247,496863.0,15171403.0
2017-06-22,32900,33100,31600,32000,116821,485485.0,15171403.0
2017-06-23,32300,32750,32050,32600,65857,494588.0,15171403.0
2017-06-26,32300,33600,32100,33200,80418,503691.0,15171403.0
2017-06-27,32900,33650,32850,33250,53977,504449.0,15171403.0
2017-06-28,33100,33500,32550,32550,52969,493829.0,15171403.0
2017-06-29,32550,33700,32550,33650,55058,510518.0,15171403.0
2017-06-30,33650,33650,32850,33000,51897,500656.0,15171403.0
2017-07-03,33000,33350,32800,33050,32941,501415.0,15171403.0
2017-07-04,33300,34400,33250,33800,88805,512793.0,15171403.0
2017-07-05,34100,34600,33900,34300,50290,520379.0,15171403.0
2017-07-06,34600,34750,34200,34500,59653,523413.0,15171403.0
2017-07-07,34700,34800,33500,34450,73277,522655.0,15171403.0
2017-07-10,33900,34400,33300,33800,37583,512793.0,15171403.0
2017-07-11,33900,33900,33200,33300,40205,505208.0,15171403.0
2017-07-12,33500,33700,33250,33250,27372,504449.0,15171403.0
2017-07-13,33300,34200,33300,33950,40906,515069.0,15171403.0
2017-07-14,34150,36250,33600,36250,256358,549963.0,15171403.0
2017-07-17,36900,36900,35900,36500,179918,553756.0,15171403.0
2017-07-18,36250,36650,35450,36050,109316,546929.0,15171403.0
2017-07-19,36150,36850,35550,36700,106804,556790.0,15171403.0
2017-07-20,37000,39200,36700,39000,416281,591685.0,15171403.0
2017-07-21,39250,39500,37600,37850,225570,574238.0,15171403.0
2017-07-24,38150,39150,37900,38350,166903,581823.0,15171403.0
2017-07-25,38550,38550,36500,36900,181176,559825.0,15171403.0
2017-07-26,36800,37250,35600,36150,131667,548446.0,15171403.0
2017-07-27,36200,36650,35750,36300,59400,550722.0,15171403.0
2017-07-28,36100,36250,34550,34750,107052,527206.0,15171403.0
2017-07-31,34400,35250,34400,34950,52444,530241.0,15171403.0
2017-08-01,34600,35950,34600,35800,82917,543136.0,15171403.0
2017-08-02,35800,35800,34900,34950,60008,530241.0,15171403.0
2017-08-03,34900,34900,33500,33800,97354,512793.0,15171403.0
2017-08-04,33900,34350,33550,34150,37862,518103.0,15171403.0
2017-08-07,34200,34500,33700,33800,59290,512793.0,15171403.0
2017-08-08,33850,34050,33600,33700,39757,511276.0,15171403.0
2017-08-09,33550,33800,32850,33000,101914,500656.0,15171403.0
2017-08-10,33200,36500,33200,35000,386469,530999.0,15171403.0
2017-08-11,34150,35100,33800,33900,80285,514311.0,15171403.0
2017-08-14,34000,34300,33100,33100,70543,502173.0,15171403.0
2017-08-16,33500,34200,33350,33500,65670,508242.0,15171403.0
2017-08-17,33500,35350,33500,35000,168669,530999.0,15171403.0
2017-08-18,34450,35850,34400,35550,135804,539343.0,15171403.0
2017-08-21,35600,35600,34150,34200,118241,518862.0,15171403.0
2017-08-22,34500,34500,33200,33600,143325,509759.0,15171403.0
2017-08-23,34000,34000,33200,33300,86710,505208.0,15171403.0
2017-08-24,33300,33750,33300,33600,44219,509759.0,15171403.0
2017-08-25,33500,33700,33150,33300,56517,505208.0,15171403.0
2017-08-28,33350,34700,33350,34250,107747,519621.0,15171403.0
2017-08-29,34250,35900,33800,35750,215258,542378.0,15171403.0
2017-08-30,35750,36200,34550,34650,128676,525689.0,15171403.0
2017-08-31,34900,35150,34150,34200,88386,518862.0,15171403.0
2017-09-01,34600,34600,33800,34150,96186,518103.0,15171403.0
2017-09-04,33000,33850,32950,33350,86530,505966.0,15171403.0
2017-09-05,33550,33900,33050,33600,63607,509759.0,15171403.0
2017-09-06,33650,33650,33000,33450,82522,507483.0,15171403.0
2017-09-07,33700,33700,33150,33250,59799,504449.0,15171403.0
2017-09-08,33200,33800,32800,33100,70576,502173.0,15171403.0
2017-09-11,33100,33300,32150,32350,107525,490795.0,15171403.0
2017-09-12,32350,33050,32350,32600,65409,494588.0,15171403.0
2017-09-13,32850,32850,31700,31950,112599,484726.0,15171403.0
2017-09-14,31800,32400,31100,32200,114367,488519.0,15171403.0
2017-09-15,31700,32250,31500,31950,61494,484726.0,15171403.0
2017-09-18,31800,31850,31050,31100,101559,471831.0,15171403.0
2017-09-19,31200,31850,31200,31650,72120,480175.0,15171403.0
2017-09-20,31650,31900,30300,30950,164804,469555.0,15171403.0
2017-09-21,31150,31350,29650,29700,106585,450591.0,15171403.0
2017-09-22,29700,30850,29650,30050,92878,455901.0,15171403.0
2017-09-25,29850,30250,28900,29450,75968,446798.0,15171403.0
2017-09-26,29150,29600,29000,29200,63485,443005.0,15171403.0
2017-09-27,29200,30400,28850,29700,86938,450591.0,15171403.0
2017-09-28,29800,30300,29700,30100,48265,456659.0,15171403.0
2017-09-29,30150,30500,29850,30350,38180,460452.0,15171403.0
2017-10-10,30600,32050,30550,32000,171768,485485.0,15171403.0
2017-10-11,32000,32150,31600,31800,53116,482451.0,15171403.0
2017-10-12,32000,32000,31450,31650,39475,480175.0,15171403.0
2017-10-13,31500,31600,30350,30500,84085,462728.0,15171403.0
2017-10-16,30500,31300,30500,31300,45207,474865.0,15171403.0
2017-10-17,31600,31650,30750,31300,45040,474865.0,15171403.0
2017-10-18,31000,31650,30800,30800,32694,467279.0,15171403.0
2017-10-19,31000,32400,30900,32300,184049,490036.0,15171403.0
2017-10-20,32750,32750,31800,32000,50520,485485.0,15171403.0
2017-10-23,32250,32250,31650,31900,48290,483968.0,15171403.0
2017-10-24,31900,32700,31800,32400,62973,491553.0,15171403.0
2017-10-25,32500,33150,32300,32950,82209,499898.0,15171403.0
2017-10-26,33000,33050,32250,32700,51830,496105.0,15171403.0
2017-10-27,32900,33500,32700,33250,87486,504449.0,15171403.0
2017-10-30,33600,33600,33150,33400,58641,506725.0,15171403.0
2017-10-31,33950,34950,33700,33900,193761,514311.0,15171403.0
2017-11-01,33750,33950,33000,33950,85973,515069.0,15171403.0
2017-11-02,33950,34400,33300,33900,54005,514311.0,15171403.0
2017-11-03,33700,33800,32600,32650,105128,495346.0,15171403.0
2017-11-06,32450,34200,32350,34200,202317,518862.0,15171403.0
2017-11-07,33950,34500,33950,34250,107271,519621.0,15171403.0
2017-11-08,34350,34550,33850,34150,47032,518103.0,15171403.0
2017-11-09,34200,34400,33300,33850,65631,513552.0,15171403.0
2017-11-10,34000,34700,33850,34300,77538,520379.0,15171403.0
2017-11-13,34700,35450,34400,35400,157006,537068.0,15171403.0
2017-11-14,35500,37000,35300,36950,285528,560583.0,15171403.0
2017-11-15,37200,38900,36550,38150,406743,578789.0,15171403.0
2017-11-16,38550,38950,36500,38000,182483,576513.0,15171403.0
2017-11-17,37450,38000,33850,35600,278784,540102.0,15171403.0
2017-11-20,35450,36150,35200,35750,113854,542378.0,15171403.0
2017-11-21,35600,35700,34450,34450,164087,522655.0,15171403.0
2017-11-22,34150,34750,34050,34100,114785,517345.0,15171403.0
2017-11-23,34000,35500,33950,34850,103323,528723.0,15171403.0
2017-11-24,34450,35350,34400,34550,74298,524172.0,15171403.0
2017-11-27,34800,35750,34700,35250,98736,534792.0,15171403.0
2017-11-28,35650,35650,34000,34250,111757,519621.0,15171403.0
2017-11-29,34300,34850,33950,34350,97554,521138.0,15171403.0
2017-11-30,34000,34400,33150,33200,96456,503691.0,15171403.0
2017-12-01,33550,33950,33050,33900,68045,514311.0,15171403.0
2017-12-04,34000,34400,33500,33500,65571,508242.0,15171403.0
2017-12-05,33350,33700,33000,33100,64294,502173.0,15171403.0
2017-12-06,33100,33550,32900,33050,55220,501415.0,15171403.0
2017-12-07,33050,33200,31750,31900,100155,483968.0,15171403.0
2017-12-08,31950,32800,31950,32000,42783,485485.0,15171403.0
2017-12-11,32450,34000,32150,34000,97853,515828.0,15171403.0
2017-12-12,34050,34050,33100,33150,49870,502932.0,15171403.0
2017-12-13,33150,34450,33150,33650,77567,510518.0,15171403.0
2017-12-14,33350,34050,33150,33300,94613,505208.0,15171403.0
2017-12-15,33300,33900,33100,33850,69840,513552.0,15171403.0
2017-12-18,33850,33950,33200,33250,68615,504449.0,15171403.0
2017-12-19,33300,33700,32900,33450,50158,507483.0,15171403.0
2017-12-20,33450,33500,32500,32550,56468,493829.0,15171403.0
2017-12-21,33150,33300,32000,32150,60156,487761.0,15171403.0
2017-12-22,32000,33800,32000,33800,84282,512793.0,15171403.0
2017-12-26,33800,34200,33300,33300,108182,505208.0,15171403.0
2017-12-27,33600,34800,33100,34800,89649,527965.0,15171403.0
2017-12-28,34700,35800,34700,35450,113896,537826.0,15171403.0
2018-01-02,35100,36100,35100,35300,111629,535551.0,15171403.0
2018-01-03,35050,35450,34850,35300,91576,535551.0,15171403.0
2018-01-04,35750,35800,34000,34200,107455,518862.0,15171403.0
2018-01-05,34800,36400,34500,36300,180706,550722.0,15171403.0
2018-01-08,36700,36700,35300,36000,128235,546171.0,15171403.0
2018-01-09,36000,36000,34750,35100,109493,532516.0,15171403.0
2018-01-10,35100,35550,34550,35550,72378,539343.0,15171403.0
2018-01-11,35200,36250,35200,36150,88758,548446.0,15171403.0
2018-01-12,36050,37450,35750,37000,217885,561342.0,15171403.0
2018-01-15,36850,38400,36850,38200,270343,579548.0,15171403.0
2018-01-16,38200,39400,37900,39100,263725,593202.0,15171403.0
2018-01-17,39750,39800,38850,39300,205092,596236.0,15171403.0
2018-01-18,39400,41900,39400,41550,349760,630372.0,15171403.0
2018-01-19,41800,42850,40500,41250,214521,625820.0,15171403.0
2018-01-22,41250,42400,40750,41800,96812,634165.0,15171403.0
2018-01-23,42000,42450,41200,42250,84453,640992.0,15171403.0
2018-01-24,42500,42500,41000,41200,109379,625062.0,15171403.0
2018-01-25,41000,42200,40550,42200,112616,640233.0,15171403.0
2018-01-26,42300,42300,41400,42000,68329,637199.0,15171403.0
2018-01-29,42000,42150,40700,40750,89593,618235.0,15171403.0
2018-01-30,40750,40750,39550,39750,156967,603063.0,15171403.0
2018-01-31,39750,41000,39400,40450,110023,613683.0,15171403.0
2018-02-01,40600,41450,40400,40650,83987,616718.0,15171403.0
2018-02-02,40800,40800,39500,39950,89162,606098.0,15171403.0
2018-02-05,39150,39900,38150,38250,90483,580306.0,15171403.0
2018-02-06,36800,38300,36300,38300,176488,581065.0,15171403.0
2018-02-07,38600,40500,38350,39250,176389,595478.0,15171403.0
2018-02-08,39800,40500,38800,39650,180700,601546.0,15171403.0
2018-02-09,38300,39400,38100,38400,101209,582582.0,15171403.0
2018-02-12,38900,38950,38050,38500,53173,584099.0,15171403.0
2018-02-13,38300,38700,36950,36950,113693,560583.0,15171403.0
2018-02-14,36850,38100,36700,38100,81885,578030.0,15171403.0
2018-02-19,38500,40150,37950,40100,110663,608373.0,15171403.0
2018-02-20,39800,39800,38550,38600,87441,585616.0,15171403.0
2018-02-21,38500,38950,37900,38550,88831,584858.0,15171403.0
2018-02-22,38100,38700,37700,38600,46590,585616.0,15171403.0
2018-02-23,38250,39150,38250,38900,42163,590168.0,15171403.0
2018-02-26,39400,39550,38800,39100,58077,593202.0,15171403.0
2018-02-27,39150,39200,38000,38150,49409,578789.0,15171403.0
2018-02-28,38100,38150,37250,37700,49387,571962.0,15171403.0
2018-03-02,37150,38100,37000,38100,53620,578030.0,15171403.0
2018-03-05,37900,37950,37100,37350,45026,566652.0,15171403.0
2018-03-06,37900,38850,37850,38850,61487,589409.0,15171403.0
2018-03-07,38850,38900,37500,38050,60283,577272.0,15171403.0
2018-03-08,38100,38950,38100,38600,52486,585616.0,15171403.0
2018-03-09,39000,40050,38600,39500,147248,599270.0,15171403.0
2018-03-12,40150,41850,40000,41450,221954,628855.0,15171403.0
2018-03-13,41450,41900,40450,41650,126385,631889.0,15171403.0
2018-03-14,41500,42400,40800,42150,111323,639475.0,15171403.0
2018-03-15,41800,42850,41750,42550,83725,645543.0,15171403.0
2018-03-16,42850,44650,42300,43800,150975,664507.0,15171403.0
2018-03-19,44050,44600,42700,43500,116659,659956.0,15171403.0
2018-03-20,43100,44450,43100,44450,79046,674369.0,15171403.0
2018-03-21,43800,45300,43750,44950,403946,681955.0,15171403.0
2018-03-22,44350,45350,43500,44050,108580,668300.0,15171403.0
2018-03-23,43000,44400,42700,42700,127067,647819.0,15171403.0
2018-03-26,42700,44000,42500,44000,89565,667542.0,15171403.0
2018-03-27,44000,44500,43400,44500,69138,675127.0,15171403.0
2018-03-28,43900,44650,43300,44300,88610,672093.0,15171403.0
2018-03-29,44300,44650,43550,44650,63394,677403.0,15171403.0
2018-03-30,44700,44850,43450,44600,74625,676645.0,15171403.0
2018-04-02,44800,44800,43450,43500,65562,659956.0,15171403.0
2018-04-03,43450,44300,42800,44000,73064,667542.0,15171403.0
2018-04-04,43500,44550,42900,43700,81716,662990.0,15171403.0
2018-04-05,43750,44200,43450,43700,60397,662990.0,15171403.0
2018-04-06,42500,42950,40000,42850,192174,650095.0,15171403.0
2018-04-09,42900,42900,40700,41000,80610,622028.0,15171403.0
2018-04-10,40850,40950,39900,40500,81483,614442.0,15171403.0
2018-04-11,40900,40950,39900,40050,62491,607615.0,15171403.0
2018-04-12,40000,41500,39600,41400,88904,628096.0,15171403.0
2018-04-13,41450,42250,41400,42150,49542,639475.0,15171403.0
2018-04-16,41650,42650,41350,42550,62807,645543.0,15171403.0
2018-04-17,42550,42650,41900,42200,49698,640233.0,15171403.0
2018-04-18,42550,42650,41600,42500,59051,644785.0,15171403.0
2018-04-19,42050,44000,42050,43600,114653,661473.0,15171403.0
2018-04-20,43600,43900,42500,42800,44614,649336.0,15171403.0
2018-04-23,43100,43150,41900,42350,45609,642509.0,15171403.0
2018-04-24,42300,42650,41700,42000,35992,637199.0,15171403.0
2018-04-25,42000,42100,41350,42100,33571,638716.0,15171403.0
2018-04-26,42450,42450,41550,42000,37501,637199.0,15171403.0
2018-04-27,42050,42650,41650,42650,30865,647060.0,15171403.0
2018-04-30,42950,42950,41600,41700,51783,632648.0,15171403.0
2018-05-02,41550,42450,41050,41700,52693,632648.0,15171403.0
2018-05-03,41550,42100,40950,40950,30609,621269.0,15171403.0
2018-05-04,41500,41650,40800,40950,34017,621269.0,15171403.0
2018-05-08,41050,42400,40600,40600,81551,615959.0,15171403.0
2018-05-09,41400,42200,39000,42200,73767,640233.0,15171403.0
2018-05-10,41500,42000,40800,41050,43370,622786.0,15171403.0
2018-05-11,41250,41500,40500,41150,32278,624303.0,15171403.0
2018-05-14,40650,41300,39850,39900,38369,605339.0,15171403.0
2018-05-15,39850,40100,38550,40100,89229,608373.0,15171403.0
2018-05-16,39500,40800,38600,40200,54837,609890.0,15171403.0
2018-05-17,39750,40450,38950,39800,56000,603822.0,15171403.0
2018-05-18,39250,39800,39000,39650,41056,601546.0,15171403.0
2018-05-21,39100,40000,38850,39400,38806,597753.0,15171403.0
