아스트(067390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-04,15184,15321,15047,15184,74564,258576.0,15530097.0
2018-06-05,15229,15503,15184,15504,52227,264012.0,15530097.0
2018-06-07,15412,15685,15321,15595,80357,265565.0,15530097.0
2018-06-08,15412,15685,15366,15640,71126,266341.0,15530097.0
2018-06-11,15549,16825,15549,16689,373610,284201.0,15530097.0
2018-06-12,16506,16689,16141,16415,145588,279542.0,15530097.0
2018-06-14,16369,16369,15731,15777,145976,268671.0,15530097.0
2018-06-15,15731,16005,15731,15960,83904,271777.0,15530097.0
2018-06-18,16005,16050,15047,15230,142234,259353.0,15530097.0
2018-06-19,15366,15412,14728,14728,117432,250811.0,15530097.0
2018-06-20,14682,15321,14682,15230,89406,259353.0,15530097.0
2018-06-21,15138,15321,14637,14728,70877,250811.0,15530097.0
2018-06-22,14728,15138,14454,15139,48650,260871.0,15715097.0
2018-06-25,15184,15503,14910,15458,73273,266371.0,15715097.0
2018-06-26,15047,15731,15047,15595,63071,268728.0,15715097.0
2018-06-27,15412,16005,15366,15367,67846,264799.0,15715097.0
2018-06-28,15275,15549,14819,14820,57699,255370.0,15715097.0
2018-06-29,14819,15047,14637,14865,44016,256156.0,15715097.0
2018-07-02,15001,15001,14226,14227,93303,245156.0,15715097.0
2018-07-03,14272,14591,13588,13771,163502,237298.0,15715097.0
2018-07-04,13679,13861,13405,13725,126086,236512.0,15715097.0
2018-07-05,13633,13907,13405,13680,65161,235726.0,15715097.0
2018-07-06,13588,14135,13588,14136,60458,243584.0,15715097.0
2018-07-09,14044,14363,13770,14227,53285,245156.0,15715097.0
2018-07-10,14500,14500,14044,14136,51821,243584.0,15715097.0
2018-07-11,14044,14089,13725,13771,49762,237298.0,15715097.0
2018-07-12,13816,14226,13679,14181,39249,244370.0,15715097.0
2018-07-13,14089,14591,14044,14592,58112,251442.0,15715097.0
2018-07-16,14591,14865,14454,14637,50476,252227.0,15715097.0
2018-07-17,14591,14637,14317,14364,48320,247513.0,15715097.0
2018-07-18,14363,14545,13998,13999,50274,241227.0,15715097.0
2018-07-19,13998,14089,13588,13588,126547,234155.0,15715097.0
2018-07-20,13679,13679,12813,13041,323559,224726.0,15715097.0
2018-07-23,12858,13314,12722,12768,100164,220011.0,15715097.0
2018-07-24,12767,13269,12722,13178,65858,227083.0,15715097.0
2018-07-25,13177,13269,12950,13224,98565,227869.0,15715097.0
2018-07-26,13360,13588,13223,13452,71894,231798.0,15715097.0
2018-07-27,13451,13588,13269,13588,35644,234155.0,15715097.0
2018-07-30,13314,13451,13177,13178,88253,227083.0,15715097.0
2018-07-31,13177,13679,13086,13497,70475,232583.0,15715097.0
2018-08-01,13405,13679,13314,13680,47716,235726.0,15715097.0
2018-08-02,13725,13725,13314,13452,72810,231798.0,15715097.0
2018-08-03,13497,13633,13360,13588,46308,234155.0,15715097.0
2018-08-06,13588,13679,13314,13360,47174,230226.0,15715097.0
2018-08-07,13405,13451,13223,13360,44299,230226.0,15715097.0
2018-08-08,13360,13588,13177,13315,89072,229440.0,15715097.0
2018-08-09,13269,13314,12995,13132,59661,226297.0,15715097.0
2018-08-10,13086,13132,12813,13087,64443,225512.0,15715097.0
2018-08-13,12904,13086,12494,12540,121307,216083.0,15715097.0
2018-08-14,12448,12904,12311,12859,99288,221583.0,15715097.0
2018-08-16,12722,12767,12357,12540,72186,216083.0,15715097.0
2018-08-17,12539,13132,12539,13132,84597,226297.0,15715097.0
2018-08-20,13132,13360,13041,13269,53904,228655.0,15715097.0
2018-08-21,13269,13497,13086,13406,64281,231012.0,15715097.0
2018-08-22,13223,13497,13177,13452,32686,231798.0,15715097.0
2018-08-23,13497,13497,13223,13360,50558,230226.0,15715097.0
2018-08-24,13269,13405,13086,13360,43865,230226.0,15715097.0
2018-08-27,13405,13542,13223,13360,43073,230226.0,15715097.0
2018-08-28,13314,13953,13314,13680,199690,235726.0,15715097.0
2018-08-29,13679,14044,13633,13862,85032,238869.0,15715097.0
2018-08-30,13770,14226,13770,13999,82979,241227.0,15715097.0
2018-08-31,13861,14181,13679,14090,89511,242798.0,15715097.0
2018-09-03,13770,13907,13132,13360,189737,230226.0,15715097.0
2018-09-04,13405,13497,13132,13406,58610,231012.0,15715097.0
2018-09-05,13269,13588,13177,13178,93449,227083.0,15715097.0
2018-09-06,13132,13223,12995,13041,57954,224726.0,15715097.0
2018-09-07,13132,13405,12858,13269,81471,228655.0,15715097.0
2018-09-10,13177,13451,13132,13406,66157,231012.0,15715097.0
2018-09-11,13405,14454,13360,14409,304986,248299.0,15715097.0
2018-09-12,14500,14591,14089,14592,147460,251442.0,15715097.0
2018-09-13,14545,14865,14409,14820,147294,255370.0,15715097.0
2018-09-14,14728,14956,14500,14728,117164,253799.0,15715097.0
2018-09-17,14637,15549,14454,14683,489799,253013.0,15715097.0
2018-09-18,14545,14591,13725,13953,327161,240441.0,15715097.0
2018-09-19,14089,14226,13588,13816,147115,238084.0,15715097.0
2018-09-20,13679,13907,13588,13588,100639,234155.0,15715097.0
2018-09-21,13542,13633,13132,13315,194787,229440.0,15715097.0
2018-09-27,13314,14044,13223,13953,202148,240441.0,15715097.0
2018-09-28,13816,14773,13086,13132,396631,226297.0,15715097.0
2018-10-01,13223,13269,12585,12859,152552,221583.0,15715097.0
2018-10-02,12858,12995,12494,12859,98834,221583.0,15715097.0
2018-10-04,12858,12858,12448,12585,86353,216868.0,15715097.0
2018-10-05,12448,12722,12402,12403,86189,213725.0,15715097.0
2018-10-08,12448,12722,12038,12129,113798,209011.0,15715097.0
2018-10-10,11764,12038,10943,11308,268222,194867.0,15715097.0
2018-10-11,10715,11171,10396,10488,256214,180724.0,15715097.0
2018-10-12,10168,10943,10168,10944,168896,188581.0,15715097.0
2018-10-15,10852,10989,10350,10488,148182,180724.0,15715097.0
2018-10-16,10487,10852,10350,10761,92616,185438.0,15715097.0
2018-10-17,10852,11080,10624,10852,88656,187010.0,15715097.0
2018-10-18,10852,10943,10715,10898,51994,187795.0,15715097.0
2018-10-19,10715,11171,10487,11080,80323,190938.0,15715097.0
2018-10-22,10898,11034,10578,10761,87646,185438.0,15715097.0
2018-10-23,10806,10852,10350,10442,69447,179938.0,15715097.0
2018-10-24,10396,10761,10396,10488,73748,180724.0,15715097.0
2018-10-25,9986,10396,9575,9713,206774,167366.0,15715097.0
2018-10-26,9849,9940,9256,9530,173031,164223.0,15715097.0
2018-10-29,9302,9758,8709,8709,180778,150079.0,15715097.0
2018-10-30,8390,9438,8298,9211,176881,158722.0,15715097.0
2018-10-31,9165,9256,8444,8655,222946,149136.0,15715097.0
2018-11-01,8782,8982,8663,8782,114997,151336.0,15715097.0
2018-11-02,8818,9849,8818,9667,237128,166580.0,15715097.0
2018-11-05,9484,9666,9256,9621,86366,165794.0,15715097.0
2018-11-06,9575,10168,9484,10077,127664,173652.0,15715097.0
2018-11-07,9803,10715,9803,10442,197312,179938.0,15715097.0
2018-11-08,10487,10670,10031,10123,160582,174438.0,15715097.0
2018-11-09,10168,10259,9758,9940,66900,171295.0,15715097.0
2018-11-12,9666,9940,9438,9485,79993,163437.0,15715097.0
2018-11-13,9256,9484,9028,9485,92418,163437.0,15715097.0
2018-11-14,9530,9666,9110,9211,147194,158722.0,15715097.0
2018-11-15,9119,9530,9037,9485,130354,163437.0,15715097.0
2018-11-16,9484,9712,9347,9667,68598,166580.0,15715097.0
2018-11-19,9666,9803,9438,9530,123981,164223.0,15715097.0
2018-11-20,9393,9530,9210,9302,49809,160294.0,15715097.0
2018-11-21,9256,9484,9119,9439,89407,162651.0,15715097.0
2018-11-22,9575,9894,9484,9713,115226,167366.0,15715097.0
2018-11-23,9894,10259,9666,9713,241448,167366.0,15715097.0
2018-11-26,9712,10168,9712,10032,118748,172866.0,15715097.0
2018-11-27,10214,10350,9940,10032,105455,172866.0,15715097.0
2018-11-28,10122,10214,9940,10032,53400,172866.0,15715097.0
2018-11-29,10122,10214,9758,9940,72213,171295.0,15715097.0
2018-11-30,10031,10031,9758,9895,40219,170509.0,15715097.0
2018-12-03,10031,10442,9894,10305,110525,177581.0,15715097.0
2018-12-04,10214,10442,9894,10168,86134,175223.0,15715097.0
2018-12-05,9849,9986,9621,9758,73069,168152.0,15715097.0
2018-12-06,9758,9940,9256,9393,114389,161865.0,15715097.0
2018-12-07,9484,9575,9347,9485,46479,163437.0,15715097.0
2018-12-10,9256,9438,9165,9211,46009,158722.0,15715097.0
2018-12-11,9438,9438,9302,9393,43128,161865.0,15715097.0
2018-12-12,9302,9894,9302,9895,92952,170509.0,15715097.0
2018-12-13,9849,9894,9530,9667,118677,166580.0,15715097.0
2018-12-14,9575,9666,9302,9530,47351,164223.0,15715097.0
2018-12-17,9621,9621,9256,9485,47249,163437.0,15715097.0
2018-12-18,9256,9438,9210,9257,77551,159508.0,15715097.0
2018-12-19,9302,9849,9210,9758,132438,168152.0,15715097.0
2018-12-20,9575,9758,9302,9576,100199,165009.0,15715097.0
2018-12-21,9393,9575,9347,9393,47036,161865.0,15715097.0
2018-12-24,9302,9393,9210,9302,60256,160294.0,15715097.0
2018-12-26,9165,9393,9119,9302,96389,160294.0,15715097.0
2018-12-27,9484,9575,9347,9439,55079,162651.0,15715097.0
2018-12-28,9347,9484,9256,9393,77478,161865.0,15715097.0
2019-01-02,9484,9575,9256,9485,108475,163437.0,15715097.0
2019-01-03,9484,10259,9393,9804,255556,168937.0,15715097.0
2019-01-04,9940,10259,9803,10214,225760,176009.0,15715097.0
2019-01-07,10259,10350,10031,10168,138441,175223.0,15715097.0
2019-01-08,10077,10077,9621,9667,165126,166580.0,15715097.0
2019-01-09,9758,11080,9712,11080,609301,190938.0,15715097.0
2019-01-10,11126,11490,10715,11126,882475,191724.0,15715097.0
2019-01-11,11354,11901,11308,11764,540908,202725.0,15715097.0
2019-01-14,11673,11718,11034,11400,327311,196439.0,15715097.0
2019-01-15,11308,11445,11080,11354,179821,195653.0,15715097.0
2019-01-16,11354,11354,10943,11126,219135,191724.0,15715097.0
2019-01-17,11171,11171,10670,10944,183544,188581.0,15715097.0
2019-01-18,10898,11080,10761,10852,121130,187010.0,15715097.0
2019-01-21,10806,11034,10715,10944,102079,188581.0,15715097.0
2019-01-22,10761,10989,10624,10852,102157,187010.0,15715097.0
2019-01-23,10761,11034,10624,11035,164383,190153.0,15715097.0
2019-01-24,11080,11217,10852,11172,156779,192510.0,15715097.0
2019-01-25,11171,11262,10989,11217,123384,193296.0,15715097.0
2019-01-28,11126,11217,10624,10761,150555,185438.0,15715097.0
2019-01-29,10761,10761,10350,10533,201543,181509.0,15715097.0
2019-01-30,10487,11171,10487,11035,254425,190153.0,15715097.0
2019-01-31,11034,12494,11034,12129,1018639,209011.0,15715097.0
2019-02-01,12129,12448,11901,12129,273360,209011.0,15715097.0
2019-02-07,12402,12448,12129,12220,199504,210582.0,15715097.0
2019-02-08,12220,12402,11992,12175,143634,209797.0,15715097.0
2019-02-11,12220,12858,12220,12813,370242,220797.0,15715097.0
2019-02-12,12858,13405,12585,12859,404923,221583.0,15715097.0
2019-02-13,12858,13497,12813,13224,352918,227869.0,15715097.0
2019-02-14,13269,13542,12995,13360,171485,230226.0,15715097.0
2019-02-15,13588,13588,12995,13406,269005,231012.0,15715097.0
2019-02-18,13542,13542,12585,12768,432823,220011.0,15715097.0
2019-02-19,12676,12767,12266,12403,399585,215043.0,15811949.0
2019-02-20,12494,12722,12220,12585,543992,218205.0,15811949.0
2019-02-21,12585,14226,12448,14090,1918742,244295.0,15811949.0
2019-02-22,14272,14272,13588,13953,507576,241923.0,15811949.0
2019-02-25,13907,13953,12950,13269,767783,230064.0,15811949.0
2019-02-26,13269,13861,13132,13680,594543,237179.0,15811949.0
2019-02-27,13679,13998,13314,13634,360523,236389.0,15811949.0
2019-02-28,13497,13770,13132,13132,244547,228157.0,15844233.0
2019-03-04,13177,13542,13086,13269,186715,230534.0,15844233.0
2019-03-05,13223,13451,12904,13406,181051,232910.0,15844233.0
2019-03-06,13405,13497,12950,13087,172117,227365.0,15844233.0
2019-03-07,13177,13679,13132,13452,776462,233702.0,15844233.0
2019-03-08,13405,13907,13132,13771,376211,239248.0,15844233.0
2019-03-11,13314,13405,12767,13269,470999,230534.0,15844233.0
2019-03-12,13041,13177,11946,12084,840662,209936.0,15844233.0
2019-03-13,11627,12266,11582,12220,464626,212313.0,15844233.0
2019-03-14,11855,11901,11445,11582,658474,201222.0,15844233.0
2019-03-15,11673,11764,11490,11764,440336,204391.0,15844233.0
2019-03-18,11901,12311,11764,12266,439006,213105.0,15844233.0
2019-03-19,12129,12174,11582,11947,312002,207559.0,15844233.0
2019-03-20,11901,11901,11126,11400,434746,198053.0,15844233.0
2019-03-21,11490,11627,11171,11308,226949,196468.0,15844233.0
2019-03-22,11354,11992,11262,11947,403363,207559.0,15844233.0
2019-03-25,11627,12767,11627,12585,844928,218650.0,15844233.0
2019-03-26,12858,13770,12813,13497,1848094,234495.0,15844233.0
2019-03-27,13588,14181,13405,13725,1719908,238456.0,15844233.0
2019-03-28,13907,13907,12676,12904,1609833,224196.0,15844233.0
2019-03-29,13086,13314,12311,12676,1240079,220235.0,15844233.0
2019-04-01,12083,14454,11992,14181,2718331,246378.0,15844233.0
2019-04-02,14044,14089,12950,12996,1272654,225780.0,15844233.0
2019-04-03,12950,13223,12539,13132,647686,228157.0,15844233.0
2019-04-04,13132,13177,12630,12722,355329,221027.0,15844233.0
2019-04-05,12858,12904,12357,12448,276359,216274.0,15844233.0
2019-04-08,12266,12448,12038,12220,361818,212313.0,15844233.0
2019-04-09,12220,12311,11764,12038,418442,209144.0,15844233.0
2019-04-10,11901,12402,11901,12312,238928,213897.0,15844233.0
2019-04-11,12402,12402,12038,12220,191211,212313.0,15844233.0
2019-04-12,12129,12174,11810,12084,396300,209936.0,15844233.0
2019-04-15,12174,12539,11992,12540,551523,217858.0,15844233.0
2019-04-16,12630,13041,12402,12950,803875,224988.0,15844233.0
2019-04-17,13350,13550,12950,13150,562519,208352.0,15844233.0
2019-04-18,13300,13300,12500,12800,227010,202806.0,15844233.0
2019-04-19,12800,13450,12650,13400,323402,212313.0,15844233.0
2019-04-22,13250,13800,13200,13350,229201,213568.0,15997582.0
2019-04-23,13350,13400,12900,13350,200854,213568.0,15997582.0
2019-04-24,13300,13300,12750,12800,191657,204769.0,15997582.0
2019-04-25,12750,12950,12500,12700,123758,203169.0,15997582.0
2019-04-26,12550,12750,12300,12450,117205,199170.0,15997582.0
2019-04-29,12350,12700,12350,12650,57406,202369.0,15997582.0
2019-04-30,12550,12700,12450,12650,70799,202369.0,15997582.0
2019-05-02,12650,12650,12300,12300,164660,196770.0,15997582.0
2019-05-03,12300,12350,11950,12150,153372,194371.0,15997582.0
2019-05-07,11900,12150,11850,11900,132488,190371.0,15997582.0
2019-05-08,11900,12200,11550,12100,317847,193571.0,15997582.0
2019-05-09,12100,12450,11500,12100,307914,193571.0,15997582.0
2019-05-10,12000,12150,11700,11800,95734,188771.0,15997582.0
2019-05-13,11650,11750,11350,11400,172115,182372.0,15997582.0
2019-05-14,11050,11600,11050,11550,150206,184772.0,15997582.0
2019-05-15,11600,12000,11500,11900,128898,190371.0,15997582.0
2019-05-16,11900,11950,11650,11750,97437,187972.0,15997582.0
2019-05-17,11800,12100,11800,11900,134955,190371.0,15997582.0
2019-05-20,11850,11950,11550,11750,127946,187972.0,15997582.0
2019-05-21,11750,11900,11550,11600,110548,185572.0,15997582.0
2019-05-22,11650,12700,11650,12200,662467,195171.0,15997582.0
2019-05-23,12100,12100,11500,11550,299829,184772.0,15997582.0
2019-05-24,11650,11800,11300,11350,274716,181573.0,15997582.0
2019-05-27,11350,11400,10800,11150,268722,178373.0,15997582.0
2019-05-28,11100,11450,10850,11450,206948,183172.0,15997582.0
2019-05-29,11250,11350,10950,11100,245960,177573.0,15997582.0
2019-05-30,11050,11100,10750,10900,197210,174374.0,15997582.0
2019-05-31,10900,11000,10700,10750,245103,171974.0,15997582.0
2019-06-03,10650,10700,10300,10550,376089,168774.0,15997582.0
2019-06-04,10500,10500,10250,10350,314166,165575.0,15997582.0
2019-06-05,10450,10900,10400,10700,363304,171174.0,15997582.0
2019-06-07,10750,10850,10550,10750,207782,171974.0,15997582.0
2019-06-10,10750,11100,10650,11000,203187,175973.0,15997582.0
2019-06-11,10900,11100,10800,10950,163299,175174.0,15997582.0
2019-06-12,10950,10950,10600,10650,185221,170374.0,15997582.0
2019-06-13,10550,10700,10350,10350,420187,165575.0,15997582.0
2019-06-14,10250,11450,10050,11250,2797843,179973.0,15997582.0
2019-06-17,10950,11200,10500,10700,790022,171174.0,15997582.0
2019-06-18,10700,11400,10650,11100,1813555,277473.0,24997582.0
2019-06-19,11400,11450,10900,11000,619995,274973.0,24997582.0
2019-06-20,11050,11500,11000,11350,691952,283723.0,24997582.0
2019-06-21,11350,11500,11000,11000,524842,274973.0,24997582.0
2019-06-24,11000,11250,10900,11050,258858,276223.0,24997582.0
2019-06-25,11050,11100,10550,10850,456671,271224.0,24997582.0
2019-06-26,10750,11000,10650,10850,292054,271224.0,24997582.0
2019-06-27,10850,10950,10450,10550,422442,263724.0,24997582.0
2019-06-28,10500,10600,10300,10450,341770,268352.0,25679652.0
2019-07-01,10550,10650,10200,10250,402354,263216.0,25679652.0
2019-07-02,10250,10350,10000,10050,399528,258081.0,25679652.0
2019-07-03,10100,10250,9650,9840,782868,252688.0,25679652.0
2019-07-04,9870,9920,9650,9870,399806,253458.0,25679652.0
2019-07-05,9820,9910,9740,9860,201084,253201.0,25679652.0
2019-07-08,9770,9820,9350,9580,446656,246011.0,25679652.0
2019-07-09,9460,9700,9100,9120,647049,234198.0,25679652.0
2019-07-10,9120,9350,9110,9130,368926,234455.0,25679652.0
2019-07-11,9230,9740,9180,9690,525276,248836.0,25679652.0
2019-07-12,9610,9960,9570,9800,393115,251661.0,25679652.0
2019-07-15,9800,10000,9400,9800,471025,251661.0,25679652.0
2019-07-16,9790,9870,9470,9590,238189,246268.0,25679652.0
2019-07-17,9590,9600,9300,9350,152655,240105.0,25679652.0
2019-07-18,9290,9620,9250,9510,160107,244213.0,25679652.0
2019-07-19,9530,9570,9310,9470,242210,243186.0,25679652.0
2019-07-22,9360,10300,9360,10100,1019319,259364.0,25679652.0
2019-07-23,10150,10150,9770,9790,421550,251404.0,25679652.0
2019-07-24,9790,10100,9600,9680,338077,248579.0,25679652.0
2019-07-25,9650,9650,9050,9240,859816,237280.0,25679652.0
2019-07-26,9030,9250,9010,9110,226011,233942.0,25679652.0
2019-07-29,9060,9170,8750,8750,369129,224697.0,25679652.0
2019-07-30,8750,8870,8680,8870,341721,227779.0,25679652.0
2019-07-31,8790,8900,8460,8830,303524,226751.0,25679652.0
2019-08-01,8730,8750,8490,8490,280885,218020.0,25679652.0
2019-08-02,8300,8790,8220,8600,296845,220845.0,25679652.0
2019-08-05,8500,8600,7720,7780,608439,199788.0,25679652.0
2019-08-06,7400,8000,7400,7650,501798,196449.0,25679652.0
2019-08-07,7710,7880,7630,7770,298388,199531.0,25679652.0
2019-08-08,7790,8030,7790,8010,281348,205694.0,25679652.0
2019-08-09,8100,8120,7860,7890,254997,202612.0,25679652.0
2019-08-12,7900,8020,7760,7980,139764,204924.0,25679652.0
2019-08-13,7840,8690,7840,8370,1089086,214939.0,25679652.0
2019-08-14,8470,8690,8460,8660,481616,222386.0,25679652.0
2019-08-16,8500,8580,8390,8410,170344,215966.0,25679652.0
2019-08-19,8400,8650,8360,8650,210822,222129.0,25679652.0
2019-08-20,8650,8770,8490,8760,157475,224954.0,25679652.0
2019-08-21,8700,8820,8570,8760,185437,224954.0,25679652.0
2019-08-22,8760,8800,8620,8650,109607,222129.0,25679652.0
2019-08-23,8520,8760,8520,8640,168423,221872.0,25679652.0
2019-08-26,8490,8500,8080,8090,347979,207748.0,25679652.0
2019-08-27,8300,8800,8200,8720,396040,223927.0,25679652.0
2019-08-28,8670,9310,8660,9110,623770,233942.0,25679652.0
2019-08-29,9050,9100,8810,8930,254853,229319.0,25679652.0
2019-08-30,9070,9160,9020,9100,156949,233685.0,25679652.0
2019-09-02,8940,9300,8940,9270,185994,238050.0,25679652.0
2019-09-03,9230,9330,9100,9130,166305,234455.0,25679652.0
2019-09-04,9130,9170,8990,9090,156792,233428.0,25679652.0
2019-09-05,9090,9180,9050,9130,117082,234455.0,25679652.0
2019-09-06,9160,9270,8960,9020,185768,231630.0,25679652.0
2019-09-09,9020,9130,8780,8850,121102,227265.0,25679652.0
2019-09-10,8940,9110,8630,9070,240836,232914.0,25679652.0
2019-09-11,9010,9460,9010,9310,315804,239078.0,25679652.0
2019-09-16,9340,9630,9300,9480,312386,243443.0,25679652.0
2019-09-17,9470,9530,9300,9440,132733,242416.0,25679652.0
2019-09-18,9400,9660,9350,9450,183325,242673.0,25679652.0
2019-09-19,9450,9600,9190,9280,203377,238307.0,25679652.0
2019-09-20,9220,9380,9220,9320,73170,239334.0,25679652.0
2019-09-23,9310,9380,9200,9300,63235,238821.0,25679652.0
2019-09-24,9250,9440,9250,9320,102952,239334.0,25679652.0
2019-09-25,9240,9370,8920,8960,169986,230090.0,25679652.0
2019-09-26,9010,9180,8930,9100,150887,233685.0,25679652.0
2019-09-27,9150,9150,8990,9110,71113,233942.0,25679652.0
2019-09-30,9060,9180,8860,9160,92727,235226.0,25679652.0
2019-10-01,9200,9210,8980,9200,85163,236253.0,25679652.0
2019-10-02,9180,9180,8840,8870,215375,227779.0,25679652.0
2019-10-04,8870,8900,8510,8790,203287,225724.0,25679652.0
2019-10-07,8730,8960,8650,8800,146966,225981.0,25679652.0
