레드로버(060300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-08,7353,7738,7203,7495,662409,226435.0,28375277.0
2015-06-09,7607,7964,7532,7861,920349,237501.0,28375277.0
2015-06-10,7889,7917,7475,7551,541001,228137.0,28375277.0
2015-06-11,7560,7626,6480,6668,1474497,201464.0,28375277.0
2015-06-12,6733,6884,6424,6884,1236993,207991.0,28375277.0
2015-06-15,6912,7795,6912,7504,1675905,226718.0,28375277.0
2015-06-16,9720,9720,9720,9721,757056,293684.0,28375277.0
2015-06-17,11223,11833,10143,10143,12794555,306453.0,28375277.0
2015-06-18,10471,10988,9814,10707,5145433,323478.0,28375277.0
2015-06-19,10424,11035,10002,11035,3040316,333410.0,28375277.0
2015-06-22,11035,11739,10612,11411,3007381,344760.0,28375277.0
2015-06-23,11270,11598,10941,11223,1525553,339085.0,28375277.0
2015-06-24,11692,12491,11129,11693,3011639,353272.0,28375277.0
2015-06-25,11458,11505,10800,11223,1500347,339085.0,28375277.0
2015-06-26,11082,11082,10565,10613,1362314,320641.0,28375277.0
2015-06-29,10096,10659,9908,10566,1040165,319222.0,28375277.0
2015-06-30,10424,10941,10237,10660,921579,323015.0,28459435.0
2015-07-01,10706,11223,10518,11176,935249,338667.0,28459435.0
2015-07-02,11082,11270,10894,11223,1135824,340090.0,28459435.0
2015-07-03,11458,11927,10988,11693,1973614,354320.0,28459435.0
2015-07-06,11505,13571,11364,12397,3937868,375665.0,28459435.0
2015-07-07,12632,12726,10894,11082,2233998,335821.0,28459435.0
2015-07-08,11176,11364,10565,11129,1219588,337244.0,28459435.0
2015-07-09,10847,10988,9767,10754,1777009,325861.0,28459435.0
2015-07-10,10894,11129,10378,10472,941139,317323.0,28459435.0
2015-07-13,10284,11035,10143,10942,798145,331552.0,28459435.0
2015-07-14,10988,11129,10659,10895,680655,332270.0,28644004.0
2015-07-15,10847,11364,10612,11176,1170498,340864.0,28644004.0
2015-07-16,11223,12068,10894,11834,1687621,360914.0,28644004.0
2015-07-17,12115,12115,11223,11364,853325,346592.0,28644004.0
2015-07-20,11552,11692,11270,11458,660484,349457.0,28644004.0
2015-07-21,11317,12538,11270,11787,2306385,359482.0,28644004.0
2015-07-22,11786,12913,11786,12867,1866143,392423.0,28644004.0
2015-07-23,13007,13383,12538,12726,1814948,388126.0,28644004.0
2015-07-24,12726,13524,12444,13524,1377401,412474.0,28644004.0
2015-07-27,13665,14181,13148,13290,1480662,405313.0,28644004.0
2015-07-28,12679,12960,11927,12491,1277644,380965.0,28644004.0
2015-07-29,12679,12819,11645,12116,915037,369508.0,28644004.0
2015-07-30,12115,12397,11364,12116,807489,369508.0,28644004.0
2015-07-31,12021,13054,11880,12867,1015124,392423.0,28644004.0
2015-08-03,13007,13148,12538,12585,532701,383830.0,28644004.0
2015-08-04,12491,12866,12068,12679,788663,386694.0,28644004.0
2015-08-05,12819,13289,12115,12256,1465580,373804.0,28644004.0
2015-08-06,12256,12350,11176,11270,1711542,343728.0,28644004.0
2015-08-07,11317,11833,11223,11552,1020183,352321.0,28644004.0
2015-08-10,11552,11739,11223,11317,500182,345160.0,28644004.0
2015-08-11,11833,12115,11458,11458,1451427,349457.0,28644004.0
2015-08-12,11458,11505,10284,10566,1134395,322245.0,28644004.0
2015-08-13,10471,10988,10331,10801,870326,329406.0,28644004.0
2015-08-17,10800,11176,10471,10942,811396,333703.0,28644004.0
2015-08-18,11035,11035,9767,9815,1234948,299330.0,28644004.0
2015-08-19,9438,9626,9063,9580,1810727,292169.0,28644004.0
2015-08-20,9391,9673,9016,9016,759172,274982.0,28644004.0
2015-08-21,8170,8753,8142,8406,1413873,256364.0,28644004.0
2015-08-24,8537,8696,7917,7983,1208066,289050.0,34005862.0
2015-08-25,8236,8584,7926,8500,1259303,307753.0,34005862.0
2015-08-26,8499,9110,8452,9110,1413758,329857.0,34005862.0
2015-08-27,9241,9251,8631,8716,1126440,315574.0,34005862.0
2015-08-28,8969,9485,8818,9326,1271192,337678.0,34005862.0
2015-08-31,9382,9391,8809,8857,1062698,320675.0,34005862.0
2015-09-01,8781,8847,8274,8453,1232269,306053.0,34005862.0
2015-09-02,8199,8715,8086,8641,796943,312854.0,34005862.0
2015-09-03,9579,9814,8922,8922,2450381,323056.0,34005862.0
2015-09-04,9016,9016,8077,8265,955211,299252.0,34005862.0
2015-09-07,8170,8424,7926,8096,551258,293131.0,34005862.0
2015-09-08,8170,8518,7588,7730,1119926,279868.0,34005862.0
2015-09-09,8039,8123,7832,8096,663919,293131.0,34005862.0
2015-09-10,7964,8142,7870,8124,417395,294151.0,34005862.0
2015-09-11,8123,8283,7964,8143,623743,294831.0,34005862.0
2015-09-14,8170,8199,7645,7730,827863,279868.0,34005862.0
2015-09-15,7795,8678,7720,8641,1689079,312854.0,34005862.0
2015-09-16,8781,9006,8518,8979,1440467,325096.0,34005862.0
2015-09-17,8922,8988,8509,8772,1213833,317615.0,34005862.0
2015-09-18,8875,9485,8809,9317,1711462,337338.0,34005862.0
2015-09-21,9391,9955,9373,9439,1939454,341759.0,34005862.0
2015-09-22,9579,9579,9232,9307,767376,336998.0,34005862.0
2015-09-23,9222,9354,8772,8772,966124,317615.0,34005862.0
2015-09-24,8875,9532,8800,9082,999801,328837.0,34005862.0
2015-09-25,9232,9241,8762,8932,483440,323396.0,34005862.0
2015-09-30,8743,9016,8631,8922,361509,323056.0,34005862.0
2015-10-01,9044,9044,8875,8932,322811,323396.0,34005862.0
2015-10-02,8912,8912,8743,8753,368465,316935.0,34005862.0
2015-10-05,8837,8894,8715,8828,375154,319655.0,34005862.0
2015-10-06,8856,8959,8706,8706,419335,315234.0,34005862.0
2015-10-07,8734,8772,8377,8462,579807,306393.0,34005862.0
2015-10-08,8490,8621,8123,8237,648860,298231.0,34005862.0
2015-10-12,8255,8612,8086,8396,449341,304012.0,34005862.0
2015-10-13,8462,8490,8246,8312,230488,300952.0,34005862.0
2015-10-14,8321,8734,8208,8415,616834,304693.0,34005862.0
2015-10-15,8415,8621,8311,8622,375212,312174.0,34005862.0
2015-10-16,8790,8800,8405,8406,481042,304352.0,34005862.0
2015-10-19,8415,8471,8161,8293,367097,300272.0,34005862.0
2015-10-20,8264,8452,8217,8378,235834,303332.0,34005862.0
2015-10-21,8377,8424,8199,8265,389163,299252.0,34005862.0
2015-10-22,8114,8236,7945,7983,363229,289050.0,34005862.0
2015-10-23,8170,8208,7954,7974,280585,288710.0,34005862.0
2015-10-26,8058,8246,7983,8096,208180,293131.0,34005862.0
2015-10-27,8077,8340,8077,8171,322277,295851.0,34005862.0
2015-10-28,8180,8264,7973,8077,258045,292450.0,34005862.0
2015-10-29,8048,8161,7992,8049,219953,291430.0,34005862.0
2015-10-30,8001,8077,7729,7739,365815,280208.0,34005862.0
2015-11-02,7738,7973,7607,7842,217038,283949.0,34005862.0
2015-11-03,7823,7917,7682,7776,196062,281569.0,34005862.0
2015-11-04,7776,7795,7607,7617,255463,275788.0,34005862.0
2015-11-05,7616,7907,7560,7861,338301,284629.0,34005862.0
2015-11-06,7795,7842,7607,7673,306370,277828.0,34005862.0
2015-11-09,7532,7607,7203,7204,653637,260825.0,34005862.0
2015-11-10,6996,7297,6940,7044,378531,255044.0,34005862.0
2015-11-11,7043,7335,7043,7307,153599,264566.0,34005862.0
2015-11-12,7316,7382,7119,7194,190689,260485.0,34005862.0
2015-11-13,7109,7156,6950,6959,332138,251983.0,34005862.0
2015-11-16,6799,6931,6546,6546,506668,237021.0,34005862.0
2015-11-17,6574,7194,6574,7063,542322,255724.0,34005862.0
2015-11-18,7109,7513,7025,7204,439159,260825.0,34005862.0
2015-11-19,7297,7306,6996,7185,287247,260145.0,34005862.0
2015-11-20,7128,7278,7043,7072,278261,256064.0,34005862.0
2015-11-23,7156,7541,7043,7542,452706,273067.0,34005862.0
2015-11-24,7513,7551,7353,7457,184600,270007.0,34005862.0
2015-11-25,7475,7560,7184,7185,453072,260145.0,34005862.0
2015-11-26,7231,7466,7203,7391,280405,267626.0,34005862.0
2015-11-27,7353,7551,7325,7532,344595,272727.0,34005862.0
2015-11-30,7532,7569,7391,7542,256185,273067.0,34005862.0
2015-12-01,7541,7626,7325,7391,299425,267626.0,34005862.0
2015-12-02,7372,7785,7363,7617,510807,275788.0,34005862.0
2015-12-03,7616,7804,7466,7795,307741,282249.0,34005862.0
2015-12-04,7729,7983,7701,7814,539862,282929.0,34005862.0
2015-12-07,7823,7851,7691,7720,234524,279528.0,34005862.0
2015-12-08,7701,7720,7353,7467,448258,270347.0,34005862.0
2015-12-09,7382,7598,7269,7269,215350,263205.0,34005862.0
2015-12-10,7269,7363,6846,6894,416510,249603.0,34005862.0
2015-12-11,6950,7025,6856,6912,185586,250283.0,34005862.0
2015-12-14,6724,6799,6377,6452,395510,233620.0,34005862.0
2015-12-15,6480,7297,6480,6941,908781,251303.0,34005862.0
2015-12-16,7043,7072,6912,6997,214276,253344.0,34005862.0
2015-12-17,6996,7100,6856,6875,257673,248923.0,34005862.0
2015-12-18,6799,6978,6771,6894,245804,249603.0,34005862.0
2015-12-21,6959,7288,6931,7213,362261,261165.0,34005862.0
2015-12-22,7203,7757,7137,7598,847866,275107.0,34005862.0
2015-12-23,7635,7814,7513,7692,489019,278508.0,34005862.0
2015-12-24,7720,8105,7607,7964,601571,288370.0,34005862.0
2015-12-28,8020,8161,7795,7861,407804,284629.0,34005862.0
2015-12-29,7823,8067,7701,7983,294479,289050.0,34005862.0
2015-12-30,8039,8396,7936,8115,720165,293811.0,34005862.0
2016-01-04,8133,8640,8133,8387,933752,303672.0,34005862.0
2016-01-05,8358,8715,8274,8659,636294,313534.0,34005862.0
2016-01-06,8734,8753,8368,8594,680302,311154.0,34005862.0
2016-01-07,8509,8509,8077,8237,645007,298231.0,34005862.0
2016-01-08,7964,8180,7748,8143,646355,294831.0,34005862.0
2016-01-11,8133,8208,7879,8002,321379,289730.0,34005862.0
2016-01-12,7992,8377,7992,8312,421319,300952.0,34005862.0
2016-01-13,8462,8565,8302,8387,527817,303672.0,34005862.0
2016-01-14,8170,8452,8161,8312,437783,300952.0,34005862.0
2016-01-15,8433,8565,8236,8425,555813,305033.0,34005862.0
2016-01-18,8386,8424,8180,8265,306937,299252.0,34005862.0
2016-01-19,8311,8340,8039,8180,352070,296191.0,34005862.0
2016-01-20,8180,8527,7964,8265,884043,299252.0,34005862.0
2016-01-21,8349,8471,8114,8359,582563,302652.0,34005862.0
2016-01-22,8480,8565,8311,8406,512191,304352.0,34005862.0
2016-01-25,8527,8828,8405,8828,865830,319655.0,34005862.0
2016-01-26,8884,9063,8725,8838,1441537,319995.0,34005862.0
2016-01-27,8828,8828,8405,8528,724041,308773.0,34005862.0
2016-01-28,8415,8602,8386,8481,359249,307073.0,34005862.0
2016-01-29,8574,8584,8330,8415,272302,304693.0,34005862.0
2016-02-01,8546,8546,7832,7852,1120699,284289.0,34005862.0
2016-02-02,7804,8039,7588,7654,614745,277148.0,34005862.0
2016-02-03,7635,7738,7278,7382,801281,267286.0,34005862.0
2016-02-04,7466,8020,7325,7946,758204,287690.0,34005862.0
2016-02-05,7842,7936,7729,7739,369542,280208.0,34005862.0
2016-02-11,7231,7532,7212,7298,438544,264226.0,34005862.0
2016-02-12,7043,7194,6301,6330,1112444,229200.0,34005862.0
2016-02-15,6442,6818,6442,6800,467434,246202.0,34005862.0
2016-02-16,6818,7034,6818,6959,167375,251983.0,34005862.0
2016-02-17,7034,7654,6640,7560,1151486,273747.0,34005862.0
2016-02-18,7419,7532,7297,7326,670467,265246.0,34005862.0
2016-02-19,7344,8405,7241,7908,3774733,286329.0,34005862.0
2016-02-22,8142,8236,7814,7908,1275889,286329.0,34005862.0
2016-02-23,7992,8715,7804,7936,4073349,287350.0,34005862.0
2016-02-24,7861,8377,7804,8180,1677481,296191.0,34005862.0
2016-02-25,8311,8405,8067,8284,926602,299932.0,34005862.0
2016-02-26,8283,8368,8123,8284,606134,299932.0,34005862.0
2016-02-29,8358,8621,8077,8556,1023703,309793.0,34005862.0
2016-03-02,8584,8621,8377,8547,655278,309453.0,34005862.0
2016-03-03,8649,8687,8358,8415,665685,304693.0,34005862.0
2016-03-04,8443,8565,8142,8162,701654,295511.0,34005862.0
2016-03-07,8189,8621,8161,8622,1033186,312174.0,34005862.0
2016-03-08,8715,9063,8574,9063,1778698,328157.0,34005862.0
2016-03-09,9100,9382,8725,9073,3177284,328497.0,34005862.0
2016-03-10,9081,9175,8762,8828,865136,319655.0,34005862.0
2016-03-11,8969,9016,8762,8894,504780,322036.0,34005862.0
2016-03-14,8903,8978,8405,8406,684750,304352.0,34005862.0
2016-03-15,8405,8565,8236,8293,459831,300272.0,34005862.0
2016-03-16,8386,8386,8095,8199,432654,296871.0,34005862.0
2016-03-17,8264,8330,8095,8237,360881,298231.0,34005862.0
2016-03-18,8255,8377,8152,8171,292388,295851.0,34005862.0
2016-03-21,8170,8659,8077,8584,797499,310814.0,34005862.0
2016-03-22,8584,8612,8358,8387,431462,303672.0,34005862.0
2016-03-23,8405,8537,8199,8274,301815,299592.0,34005862.0
2016-03-24,8255,8311,7917,7927,627395,287009.0,34005862.0
2016-03-25,7992,8030,7823,7823,240497,283269.0,34005862.0
2016-03-28,7757,7917,7673,7730,252903,279868.0,34005862.0
2016-03-29,7738,7936,7738,7823,206045,283269.0,34005862.0
2016-03-30,7861,7983,7842,7908,147924,286329.0,34005862.0
2016-03-31,7870,7936,7682,7880,234526,285309.0,34005862.0
2016-04-01,7954,8170,7804,7880,401663,285309.0,34005862.0
2016-04-04,7898,8105,7898,7993,191243,289390.0,34005862.0
2016-04-05,8105,8208,7954,8190,368682,296531.0,34005862.0
2016-04-06,8189,8246,8095,8096,219002,293131.0,34005862.0
2016-04-07,8170,8189,7851,7852,346662,284289.0,34005862.0
2016-04-08,7842,7973,7720,7730,314170,279868.0,34005862.0
2016-04-11,7710,7785,7457,7532,621443,272727.0,34005862.0
2016-04-12,7447,7889,7447,7720,563192,279528.0,34005862.0
2016-04-14,7729,7785,7569,7683,241429,278168.0,34005862.0
2016-04-15,7626,7691,7532,7551,262149,273407.0,34005862.0
2016-04-18,7551,7569,7372,7420,307677,268646.0,34005862.0
2016-04-19,7419,7551,7391,7467,228622,270347.0,34005862.0
2016-04-20,7466,7541,7335,7354,269404,266266.0,34005862.0
2016-04-21,7353,7607,7316,7476,259371,270687.0,34005862.0
2016-04-22,7475,7738,7410,7701,357528,278848.0,34005862.0
2016-04-25,7701,7720,7569,7673,171053,277828.0,34005862.0
2016-04-26,7673,7710,7382,7504,322544,271707.0,34005862.0
2016-04-27,7466,7645,7466,7532,254632,272727.0,34005862.0
2016-04-28,7607,7673,7447,7467,202172,270347.0,34005862.0
2016-04-29,7419,7551,7400,7401,214953,267966.0,34005862.0
2016-05-02,7419,7485,7147,7222,258583,261505.0,34005862.0
2016-05-03,7231,7635,7231,7626,469297,276128.0,34005862.0
2016-05-04,7635,7645,7447,7467,285865,270347.0,34005862.0
2016-05-09,7466,7767,7466,7692,451422,278508.0,34005862.0
2016-05-10,7757,7870,7626,7823,502019,283269.0,34005862.0
2016-05-11,7842,7870,7645,7664,220254,277488.0,34005862.0
2016-05-12,7598,7785,7541,7701,260674,278848.0,34005862.0
2016-05-13,7701,7748,7541,7570,172540,274087.0,34005862.0
2016-05-16,7513,7616,7466,7467,184197,270347.0,34005862.0
2016-05-17,7475,7757,7475,7598,453881,275107.0,34005862.0
2016-05-18,7598,7814,7428,7476,389007,270687.0,34005862.0
2016-05-19,7372,7654,7372,7438,281043,269326.0,34005862.0
2016-05-20,7466,7522,7400,7429,171474,268986.0,34005862.0
2016-05-23,7504,7691,7485,7607,247659,275447.0,34005862.0
2016-05-24,7569,7729,7485,7683,288781,278168.0,34005862.0
2016-05-25,7748,7889,7663,7795,531817,282249.0,34005862.0
2016-05-26,7814,7861,7645,7664,230014,277488.0,34005862.0
2016-05-27,7663,7663,7522,7523,208559,272387.0,34005862.0
2016-05-30,7513,7720,7504,7654,237650,277148.0,34005862.0
2016-05-31,7701,7720,7504,7523,302953,272387.0,34005862.0
2016-06-01,7522,7569,7344,7514,370507,272047.0,34005862.0
2016-06-02,7485,7626,7438,7560,246335,273747.0,34005862.0
2016-06-03,7579,7701,7504,7664,283559,277488.0,34005862.0
2016-06-07,7842,8030,7635,7720,1003998,279528.0,34005862.0
2016-06-08,7663,7842,7579,7664,452275,277488.0,34005862.0
2016-06-09,7663,7870,7654,7823,689392,283269.0,34005862.0
2016-06-10,7936,8565,7907,8321,2525927,301292.0,34005862.0
2016-06-13,8358,8499,8030,8284,1145922,299932.0,34005862.0
2016-06-14,7137,7400,6715,6772,2672404,245182.0,34005862.0
2016-06-15,6771,6987,6555,6865,733774,248583.0,34005862.0
2016-06-16,6865,7006,6574,6612,448037,239401.0,34005862.0
2016-06-17,6668,6818,6574,6678,337292,241782.0,34005862.0
2016-06-20,6724,6743,6621,6678,245720,241782.0,34005862.0
2016-06-21,6677,6677,6424,6490,521425,234981.0,34005862.0
2016-06-22,6546,6640,6452,6480,212049,234640.0,34005862.0
2016-06-23,6480,6621,6339,6396,369344,231580.0,34005862.0
2016-06-24,6517,6517,5578,5767,1338777,208796.0,34005862.0
2016-06-27,5541,6029,5541,5917,643460,214237.0,34005862.0
2016-06-28,5879,6208,5869,6170,328458,223419.0,34005862.0
2016-06-29,6236,6405,6198,6311,268392,228519.0,34005862.0
2016-06-30,6386,6386,6198,6217,229277,225119.0,34005862.0
2016-07-01,6273,6668,6245,6574,501115,238134.0,34019128.0
2016-07-04,6583,7043,6564,6837,992439,247659.0,34019128.0
2016-07-05,6856,7128,6658,6734,1246949,243917.0,34019128.0
2016-07-06,6555,6950,6555,6950,900818,251742.0,34019128.0
2016-07-07,7000,7030,6750,6770,459203,230309.0,34019128.0
2016-07-08,6770,6800,6570,6690,362240,227588.0,34019128.0
2016-07-11,6680,6780,6630,6690,165755,227588.0,34019128.0
2016-07-12,6700,6780,6650,6740,141028,229289.0,34019128.0
2016-07-13,6810,7370,6780,7240,1224555,246298.0,34019128.0
2016-07-14,7520,7550,7170,7200,952350,244938.0,34019128.0
2016-07-15,7340,7470,7170,7250,673744,246639.0,34019128.0
2016-07-18,7540,7930,7520,7840,2156282,266710.0,34019128.0
2016-07-19,7840,7920,7570,7890,829908,268411.0,34019128.0
2016-07-20,7900,7920,7560,7560,539205,257185.0,34019128.0
2016-07-21,7570,7570,7250,7330,705322,249360.0,34019128.0
2016-07-22,7340,7540,7270,7270,480273,247319.0,34019128.0
2016-07-25,7270,7380,7210,7240,222574,246298.0,34019128.0
2016-07-26,7160,7210,7050,7140,326087,242897.0,34019128.0
2016-07-27,7110,7130,7000,7000,309711,238134.0,34019128.0
2016-07-28,6970,7360,6960,7340,606197,249700.0,34019128.0
2016-07-29,7300,7330,7150,7150,298345,243237.0,34019128.0
2016-08-01,7110,7260,7000,7020,265420,238814.0,34019128.0
2016-08-02,7010,7360,6820,6960,572481,236773.0,34019128.0
2016-08-03,6940,7100,6800,6870,248536,233711.0,34019128.0
2016-08-04,6850,6990,6850,6870,232121,233711.0,34019128.0
2016-08-05,6900,6910,6710,6730,339645,228949.0,34019128.0
2016-08-08,6700,7360,6470,6880,1045657,234052.0,34019128.0
2016-08-09,6940,6950,6610,6620,416039,225207.0,34019128.0
2016-08-10,6620,6810,6580,6720,317373,228609.0,34019128.0
2016-08-11,6710,6800,6650,6670,203376,226908.0,34019128.0
2016-08-12,6740,6970,6690,6890,380081,234392.0,34019128.0
2016-08-16,6860,6880,6660,6750,244722,229629.0,34019128.0
2016-08-17,6750,6830,6650,6800,155337,231330.0,34019128.0
2016-08-18,6750,6840,6680,6680,118443,227248.0,34019128.0
2016-08-19,6640,6740,6580,6690,130950,227588.0,34019128.0
2016-08-22,6750,7010,6620,6770,499773,230309.0,34019128.0
2016-08-23,6750,6830,6690,6690,150990,227588.0,34019128.0
2016-08-24,6660,6750,6590,6590,209313,224186.0,34019128.0
2016-08-25,6630,6670,6560,6600,134454,224526.0,34019128.0
2016-08-26,6550,6600,6290,6350,410533,216021.0,34019128.0
2016-08-29,6310,6400,6130,6200,160072,210919.0,34019128.0
2016-08-30,6190,6580,6160,6430,443073,218743.0,34019128.0
2016-08-31,6400,6460,6290,6410,224566,218063.0,34019128.0
2016-09-01,6380,6550,6240,6480,527233,276172.0,42619128.0
2016-09-02,6440,6810,6420,6750,530942,287679.0,42619128.0
2016-09-05,6760,6820,6690,6750,270497,287679.0,42619128.0
2016-09-06,6760,6850,6690,6750,220718,287679.0,42619128.0
2016-09-07,6710,6800,6580,6580,327147,280434.0,42619128.0
2016-09-08,6570,6630,6260,6340,342227,270205.0,42619128.0
2016-09-09,6340,6390,6150,6270,303998,267222.0,42619128.0
2016-09-12,6100,6200,6030,6080,295845,259124.0,42619128.0
2016-09-13,6100,6220,6040,6070,228228,258698.0,42619128.0
2016-09-19,6100,6180,6070,6070,145848,258698.0,42619128.0
2016-09-20,6120,6300,6080,6250,158563,266370.0,42619128.0
2016-09-21,6280,6310,6170,6210,118028,264665.0,42619128.0
2016-09-22,6100,6280,6100,6140,213026,261681.0,42619128.0
2016-09-23,6240,6500,6180,6460,526444,275320.0,42619128.0
2016-09-26,6410,6470,6310,6320,230737,269353.0,42619128.0
2016-09-27,6260,6410,6220,6300,162194,268501.0,42619128.0
2016-09-28,6310,6460,6260,6320,271851,269353.0,42619128.0
2016-09-29,6330,6620,6330,6570,383189,280008.0,42619128.0
2016-09-30,6520,6570,6440,6530,345115,278303.0,42619128.0
2016-10-04,6530,6670,6500,6600,265700,281286.0,42619128.0
2016-10-05,6570,6640,6480,6500,142241,277024.0,42619128.0
2016-10-06,6500,6540,6320,6320,199463,269353.0,42619128.0
2016-10-07,6330,6510,6310,6510,244790,277451.0,42619128.0
2016-10-10,6600,6700,6440,6440,336558,274467.0,42619128.0
2016-10-11,6400,6540,6340,6400,164906,272762.0,42619128.0
2016-10-12,6350,6450,6350,6390,105519,272336.0,42619128.0
2016-10-13,6400,6700,6360,6440,222494,274467.0,42619128.0
2016-10-14,6400,6530,6400,6410,137030,273189.0,42619128.0
2016-10-17,6440,6440,6210,6210,186017,264665.0,42619128.0
2016-10-18,6150,6250,6110,6140,156706,261681.0,42619128.0
2016-10-19,6130,6190,6080,6100,136595,259977.0,42619128.0
2016-10-20,6170,6170,6030,6060,154723,258272.0,42619128.0
2016-10-21,6030,6130,6000,6110,183259,260403.0,42619128.0
2016-10-24,6140,6190,6050,6130,101958,261255.0,42619128.0
2016-10-25,6160,6200,5900,5910,214536,251879.0,42619128.0
2016-10-26,5910,6040,5800,5870,233537,250174.0,42619128.0
2016-10-27,5710,6080,5710,6030,146615,256993.0,42619128.0
2016-10-28,6010,6080,5880,5880,128964,250600.0,42619128.0
2016-10-31,5880,5960,5450,5600,341714,238667.0,42619128.0
2016-11-01,5510,5720,5480,5550,175999,236536.0,42619128.0
2016-11-02,5420,5470,5200,5300,478779,225881.0,42619128.0
2016-11-03,5120,5470,5120,5330,252245,227160.0,42619128.0
2016-11-04,5240,5390,5230,5330,110625,227160.0,42619128.0
2016-11-07,5490,5660,5390,5620,169986,239519.0,42619128.0
2016-11-08,5720,5820,5570,5630,113972,239946.0,42619128.0
2016-11-09,5720,5720,5020,5330,598525,227160.0,42619128.0
2016-11-10,5500,5650,5450,5540,189000,236110.0,42619128.0
2016-11-11,5610,5720,5490,5720,202052,243781.0,42619128.0
2016-11-14,5770,5860,5620,5680,171146,242077.0,42619128.0
2016-11-15,5600,5740,5600,5740,86025,244634.0,42619128.0
2016-11-16,5740,5840,5740,5810,86768,247617.0,42619128.0
2016-11-17,5860,5870,5720,5810,90549,247617.0,42619128.0
2016-11-18,5880,5880,5600,5700,113571,242929.0,42619128.0
2016-11-21,5640,5680,5430,5430,157389,231422.0,42619128.0
2016-11-22,5520,5590,5290,5330,108075,227160.0,42619128.0
2016-11-23,5390,5490,5140,5190,208640,221193.0,42619128.0
2016-11-24,5170,5250,5070,5170,156664,220341.0,42619128.0
2016-11-25,5100,5230,5100,5220,78583,222472.0,42619128.0
2016-11-28,5220,5360,5150,5240,93075,223324.0,42619128.0
2016-11-29,5230,5340,5130,5150,110605,219489.0,42619128.0
2016-11-30,5190,5210,5040,5080,139599,216505.0,42619128.0
2016-12-01,5100,5130,5000,5080,105249,216505.0,42619128.0
2016-12-02,5110,5110,4950,4950,169162,210965.0,42619128.0
2016-12-05,4850,4895,4595,4615,507986,196687.0,42619128.0
2016-12-06,4605,4845,4600,4845,319326,206490.0,42619128.0
2016-12-07,4845,5500,4845,5140,819860,219062.0,42619128.0
2016-12-08,5100,5190,5090,5130,146535,218636.0,42619128.0
2016-12-09,5160,5310,5110,5280,182780,225029.0,42619128.0
2016-12-12,5320,5520,5290,5480,199850,233553.0,42619128.0
2016-12-13,5600,5740,5400,5720,327711,243781.0,42619128.0
2016-12-14,5730,5860,5590,5650,263936,240798.0,42619128.0
2016-12-15,5590,5800,5590,5780,143507,246339.0,42619128.0
2016-12-16,5750,6020,5720,5990,223410,255289.0,42619128.0
2016-12-19,5990,6020,5830,5970,141315,254436.0,42619128.0
2016-12-20,5950,6010,5820,5820,140593,248043.0,42619128.0
2016-12-21,5850,5950,5730,5760,107741,245486.0,42619128.0
2016-12-22,5850,5850,5640,5640,93093,240372.0,42619128.0
2016-12-23,5640,5750,5550,5560,117595,236962.0,42619128.0
2016-12-26,5390,5560,5330,5410,331492,230569.0,42619128.0
2016-12-27,5400,5450,5260,5300,266290,225881.0,42619128.0
2016-12-28,5300,5620,5280,5600,245962,238667.0,42619128.0
2016-12-29,5540,5780,5540,5720,191181,243781.0,42619128.0
2017-01-02,5830,5830,5600,5680,108492,242077.0,42619128.0
2017-01-03,5680,5840,5680,5820,153285,248043.0,42619128.0
2017-01-04,5870,5870,5750,5780,103693,246339.0,42619128.0
2017-01-05,5760,5960,5760,5850,213988,249322.0,42619128.0
2017-01-06,5860,5950,5710,5750,154816,245060.0,42619128.0
2017-01-09,5800,5800,5510,5560,253453,236962.0,42619128.0
2017-01-10,5610,5640,5440,5450,137494,232274.0,42619128.0
2017-01-11,5450,5530,5380,5490,107439,233979.0,42619128.0
2017-01-12,5490,5500,5370,5430,161695,231519.0,42637001.0
2017-01-13,5390,5460,5380,5430,77821,231519.0,42637001.0
2017-01-16,5450,5470,5360,5470,98139,233224.0,42637001.0
2017-01-17,5470,5520,5450,5520,98480,235356.0,42637001.0
2017-01-18,5520,5640,5460,5640,152378,240473.0,42637001.0
2017-01-19,5700,5840,5610,5610,324670,239194.0,42637001.0
2017-01-20,5610,5670,5460,5480,91508,233651.0,42637001.0
2017-01-23,5480,5480,5300,5360,163310,228534.0,42637001.0
2017-01-24,5220,5430,5210,5370,143454,228961.0,42637001.0
2017-01-25,5370,5490,5310,5310,104382,226402.0,42637001.0
2017-01-26,5310,5410,5300,5350,95486,228108.0,42637001.0
2017-01-31,5350,5400,5270,5400,60865,230240.0,42637001.0
2017-02-01,5400,5470,5380,5430,76419,231519.0,42637001.0
2017-02-02,5430,5460,5230,5280,127695,225123.0,42637001.0
2017-02-03,5220,5280,5060,5140,258143,219154.0,42637001.0
2017-02-06,5070,5140,4985,5010,157098,213611.0,42637001.0
2017-02-07,5050,5110,5000,5080,124243,216596.0,42637001.0
2017-02-08,5080,5110,4930,4980,133759,212332.0,42637001.0
2017-02-09,4980,5050,4965,5040,81449,214890.0,42637001.0
2017-02-10,5020,5110,5020,5040,107977,214890.0,42637001.0
2017-02-13,5100,5100,4990,5030,132878,214464.0,42637001.0
2017-02-14,5020,5080,5000,5060,63153,215743.0,42637001.0
2017-02-15,5020,5180,5020,5180,90301,220860.0,42637001.0
