알에프세미(096610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-02,7900,7900,7720,7760,11912,63019.0,8120970.0
2014-09-03,7730,7850,7720,7850,17531,63750.0,8120970.0
2014-09-04,7850,7910,7800,7880,8719,63993.0,8120970.0
2014-09-05,7870,7900,7800,7880,10493,63993.0,8120970.0
2014-09-11,7880,7950,7820,7880,11482,63993.0,8120970.0
2014-09-12,7960,8650,7960,8300,111015,67404.0,8120970.0
2014-09-15,8500,8680,8300,8360,105392,67891.0,8120970.0
2014-09-16,8130,8500,8130,8360,24428,67891.0,8120970.0
2014-09-17,8430,8430,8100,8150,47368,66186.0,8120970.0
2014-09-18,8150,8310,8130,8230,18209,66836.0,8120970.0
2014-09-19,8230,8380,8120,8360,25715,67891.0,8120970.0
2014-09-22,8490,8490,8290,8360,7643,67891.0,8120970.0
2014-09-23,8250,8430,8250,8360,8796,67891.0,8120970.0
2014-09-24,8200,8330,8200,8290,10472,67323.0,8120970.0
2014-09-25,8290,8290,8120,8150,34517,66186.0,8120970.0
2014-09-26,8150,8170,7910,8090,18210,65699.0,8120970.0
2014-09-29,8000,8090,7850,7950,25735,64562.0,8120970.0
2014-09-30,7930,7930,7640,7690,29561,62450.0,8120970.0
2014-10-01,7600,7890,7200,7350,55770,59689.0,8120970.0
2014-10-02,7340,7640,7300,7640,10866,62044.0,8120970.0
2014-10-06,7540,7690,7400,7690,12499,62450.0,8120970.0
2014-10-07,7600,7660,7510,7630,8121,61963.0,8120970.0
2014-10-08,7550,7680,7350,7550,33833,61313.0,8120970.0
2014-10-10,7500,7500,7150,7340,24045,59608.0,8120970.0
2014-10-13,7320,7320,6970,7150,20990,58065.0,8120970.0
2014-10-14,7000,7200,6990,7050,8815,57253.0,8120970.0
2014-10-15,7050,7160,7050,7160,2172,58146.0,8120970.0
2014-10-16,7100,7170,7020,7170,5928,58227.0,8120970.0
2014-10-17,7170,7170,7000,7100,9823,57659.0,8120970.0
2014-10-20,7100,7100,6990,7080,8976,57496.0,8120970.0
2014-10-21,7160,7160,6950,7030,4738,57090.0,8120970.0
2014-10-22,7030,7110,6870,6930,14291,56278.0,8120970.0
2014-10-23,6930,7060,6880,7000,3638,56847.0,8120970.0
2014-10-24,7000,7000,6700,6830,22232,55466.0,8120970.0
2014-10-27,6780,6820,6600,6620,20118,53761.0,8120970.0
2014-10-28,6620,6700,6590,6700,11097,54410.0,8120970.0
2014-10-29,6660,6770,6660,6710,5929,54492.0,8120970.0
2014-10-30,6720,6800,6710,6790,17013,55141.0,8120970.0
2014-10-31,6750,6800,6710,6780,5954,55060.0,8120970.0
2014-11-03,6750,6770,6590,6630,8683,53842.0,8120970.0
2014-11-04,6570,6790,6500,6700,8649,54410.0,8120970.0
2014-11-05,6710,6970,6700,6750,7681,54817.0,8120970.0
2014-11-06,6740,6970,6700,6750,3628,54817.0,8120970.0
2014-11-07,6750,6950,6650,6950,4974,56441.0,8120970.0
2014-11-10,6950,7190,6840,7120,21238,57821.0,8120970.0
2014-11-11,7180,7180,6990,7080,3597,57496.0,8120970.0
2014-11-12,7080,7120,6920,7010,12308,56928.0,8120970.0
2014-11-13,6970,7010,6880,6950,6913,56441.0,8120970.0
2014-11-14,6910,6960,6850,6890,7269,55953.0,8120970.0
2014-11-17,6890,6940,6850,6900,10503,56035.0,8120970.0
2014-11-18,6840,7250,6840,7040,9015,57172.0,8120970.0
2014-11-19,7080,7190,7020,7100,14037,57659.0,8120970.0
2014-11-20,7160,7160,7000,7090,12179,57578.0,8120970.0
2014-11-21,7190,7190,7000,7090,8469,57578.0,8120970.0
2014-11-24,7150,7150,6990,7130,16489,57903.0,8120970.0
2014-11-25,7170,7250,6990,7220,37552,58633.0,8120970.0
2014-11-26,7250,7250,7120,7220,5562,58633.0,8120970.0
2014-11-27,7280,7280,7140,7200,5481,58471.0,8120970.0
2014-11-28,7120,7220,7060,7080,8281,57496.0,8120970.0
2014-12-01,7100,7100,6940,7000,4815,56847.0,8120970.0
2014-12-02,7000,7070,6860,6940,8959,56360.0,8120970.0
2014-12-03,6970,6970,6850,6940,10893,56360.0,8120970.0
2014-12-04,6940,6940,6760,6760,12546,54898.0,8120970.0
2014-12-05,6760,6900,6610,6710,12183,54492.0,8120970.0
2014-12-08,6760,7240,6760,7140,25444,57984.0,8120970.0
2014-12-09,7080,7180,7040,7120,5425,57821.0,8120970.0
2014-12-10,7120,7200,6920,6960,11736,56522.0,8120970.0
2014-12-11,7030,7030,6810,6950,3970,56441.0,8120970.0
2014-12-12,6910,6950,6610,6610,6318,53680.0,8120970.0
2014-12-15,6700,6880,6700,6860,13242,55710.0,8120970.0
2014-12-16,6860,6900,6700,6850,12351,55629.0,8120970.0
2014-12-17,6920,6920,6700,6700,14672,54410.0,8120970.0
2014-12-18,6860,6860,6630,6640,9347,53923.0,8120970.0
2014-12-19,6640,6780,6620,6710,3931,54492.0,8120970.0
2014-12-22,6710,6780,6620,6710,6000,54492.0,8120970.0
2014-12-23,6710,6710,6550,6600,15035,53598.0,8120970.0
2014-12-24,6600,7100,6600,6990,16922,56766.0,8120970.0
2014-12-26,7350,8030,7020,8030,435792,65211.0,8120970.0
2014-12-29,8990,8990,8350,8500,648822,69028.0,8120970.0
2014-12-30,8600,8600,7520,7600,483069,61719.0,8120970.0
2015-01-02,7660,8200,7590,7750,213972,62938.0,8120970.0
2015-01-05,7760,8910,7490,8910,445749,72358.0,8120970.0
2015-01-06,8920,9800,8700,9200,681123,74713.0,8120970.0
2015-01-07,9240,9270,7820,7900,563867,64156.0,8120970.0
2015-01-08,7990,8330,7850,8190,391443,66511.0,8120970.0
2015-01-09,8060,8760,7900,8440,479143,68541.0,8120970.0
2015-01-12,8340,8960,8300,8440,174638,68541.0,8120970.0
2015-01-13,8450,8580,8170,8240,117599,66917.0,8120970.0
2015-01-14,8170,8420,7990,8210,135227,66673.0,8120970.0
2015-01-15,8240,8280,8060,8220,88946,66754.0,8120970.0
2015-01-16,8300,8500,7840,7960,189816,64643.0,8120970.0
2015-01-19,8050,8450,7700,8190,286934,66511.0,8120970.0
2015-01-20,8250,8270,8050,8150,97612,66186.0,8120970.0
2015-01-21,8060,8360,8030,8160,133785,66267.0,8120970.0
2015-01-22,8170,8260,7800,7870,119955,63912.0,8120970.0
2015-01-23,7870,7910,7650,7650,110108,62125.0,8120970.0
2015-01-26,7800,7800,7640,7700,47461,62531.0,8120970.0
2015-01-27,7790,7990,7640,7780,72542,63181.0,8120970.0
2015-01-28,7720,7850,7610,7770,67756,63100.0,8120970.0
2015-01-29,7780,7780,7660,7720,64501,62694.0,8120970.0
2015-01-30,7730,7890,7500,7630,68353,61963.0,8120970.0
2015-02-02,7630,7670,7350,7390,71925,60014.0,8120970.0
2015-02-03,7390,7420,7090,7160,82842,58146.0,8120970.0
2015-02-04,7260,7340,7220,7310,57780,59364.0,8120970.0
2015-02-05,7300,7490,7220,7400,32350,60095.0,8120970.0
2015-02-06,7410,7570,7320,7400,49593,60095.0,8120970.0
2015-02-09,7300,7360,7130,7200,47017,58471.0,8120970.0
2015-02-10,7140,7250,7020,7040,65693,57172.0,8120970.0
2015-02-11,7050,7150,6980,7150,40484,58065.0,8120970.0
2015-02-12,7100,7360,7100,7310,43329,59364.0,8120970.0
2015-02-13,7350,7420,7270,7370,33475,59852.0,8120970.0
2015-02-16,7420,7490,7300,7430,32754,60339.0,8120970.0
2015-02-17,7480,7480,7300,7420,26846,60258.0,8120970.0
2015-02-23,7370,7470,7340,7410,29227,60176.0,8120970.0
2015-02-24,7460,7860,7410,7820,163828,63506.0,8120970.0
2015-02-25,7840,8050,7830,7940,101520,64481.0,8120970.0
2015-02-26,7950,8030,7770,7890,41532,64074.0,8120970.0
2015-02-27,7980,7980,7830,7910,39537,64237.0,8120970.0
2015-03-02,7910,8060,7860,7900,43149,64156.0,8120970.0
2015-03-03,7900,7980,7810,7850,28015,63750.0,8120970.0
2015-03-04,7850,7960,7800,7900,36545,64156.0,8120970.0
2015-03-05,7970,8280,7900,8210,107565,66673.0,8120970.0
2015-03-06,8200,8320,8100,8220,51005,66754.0,8120970.0
2015-03-09,8140,8230,8000,8060,47340,65455.0,8120970.0
2015-03-10,8180,8180,7780,7890,28245,64074.0,8120970.0
2015-03-11,7890,8000,7800,7830,18408,63587.0,8120970.0
2015-03-12,7840,8050,7830,8000,23726,64968.0,8120970.0
2015-03-13,8000,8170,7970,8170,35834,66348.0,8120970.0
2015-03-16,8300,8390,8100,8310,60539,67485.0,8120970.0
2015-03-17,8300,8450,8240,8310,44484,67485.0,8120970.0
2015-03-18,8310,8340,8090,8210,31168,66673.0,8120970.0
2015-03-19,8220,8290,8010,8060,26316,65455.0,8120970.0
2015-03-20,8060,8190,7940,7960,28464,64643.0,8120970.0
2015-03-23,7960,7990,7760,7790,34885,63262.0,8120970.0
2015-03-24,7810,7940,7810,7910,12712,64237.0,8120970.0
2015-03-25,7920,8040,7860,7950,27162,64562.0,8120970.0
2015-03-26,8030,8030,7760,7810,16976,63425.0,8120970.0
2015-03-27,7810,7920,7670,7820,22923,63506.0,8120970.0
2015-03-30,7760,7880,7750,7820,26043,63506.0,8120970.0
2015-03-31,7800,7840,7710,7780,27883,63181.0,8120970.0
2015-04-01,7800,7800,7560,7660,27924,62207.0,8120970.0
2015-04-02,7630,7730,7550,7660,26054,62207.0,8120970.0
2015-04-03,7630,7770,7600,7700,25127,62531.0,8120970.0
2015-04-06,7680,8180,7680,8180,73679,66430.0,8120970.0
2015-04-07,8320,8450,8100,8420,93171,68379.0,8120970.0
2015-04-08,8480,8610,8330,8530,86734,69272.0,8120970.0
2015-04-09,8480,8600,8350,8490,41293,68947.0,8120970.0
2015-04-10,8500,8500,8190,8300,77650,67404.0,8120970.0
2015-04-13,8300,8400,8200,8340,35179,67729.0,8120970.0
2015-04-14,8330,8330,8170,8280,41111,67242.0,8120970.0
2015-04-15,8310,8310,8210,8270,23058,67160.0,8120970.0
2015-04-16,8310,8310,8100,8220,38675,66754.0,8120970.0
2015-04-17,8260,8450,8150,8380,63104,68054.0,8120970.0
2015-04-20,8350,8380,8170,8170,84836,66348.0,8120970.0
2015-04-21,8260,8300,8040,8300,28373,67404.0,8120970.0
2015-04-22,8300,8300,7060,7890,84416,64074.0,8120970.0
2015-04-23,7890,8050,7640,7820,60395,63506.0,8120970.0
2015-04-24,7850,8050,7620,8050,34140,65374.0,8120970.0
2015-04-27,8050,8750,8010,8050,122667,65374.0,8120970.0
2015-04-28,8140,8200,7910,8050,29948,65374.0,8120970.0
2015-04-29,8050,8300,7840,8000,56586,64968.0,8120970.0
2015-04-30,8160,8160,7840,8000,102566,64968.0,8120970.0
2015-05-04,8150,8150,7820,7910,21719,64237.0,8120970.0
2015-05-06,7900,7950,7540,7940,28896,64481.0,8120970.0
2015-05-07,7940,7950,7730,7890,22374,64074.0,8120970.0
2015-05-08,7830,8050,7820,8040,12340,65293.0,8120970.0
2015-05-11,8040,8130,7920,8060,71841,65455.0,8120970.0
2015-05-12,8150,8200,7950,8090,50415,65699.0,8120970.0
2015-05-13,8030,8520,8000,8470,154213,68785.0,8120970.0
2015-05-14,8490,8660,8310,8470,107690,68785.0,8120970.0
2015-05-15,8420,8780,8420,8630,142955,70084.0,8120970.0
2015-05-18,8760,8900,8350,8600,115724,69840.0,8120970.0
2015-05-19,8580,8600,8340,8560,36606,69516.0,8120970.0
2015-05-20,8560,8560,8380,8450,31295,68622.0,8120970.0
2015-05-21,8440,8450,8260,8400,41132,68216.0,8120970.0
2015-05-22,8400,8570,8240,8550,53120,69434.0,8120970.0
2015-05-26,8600,8680,8360,8400,23664,68216.0,8120970.0
2015-05-27,8300,8350,8150,8200,44011,66592.0,8120970.0
2015-05-28,8170,8470,8150,8410,74085,68297.0,8120970.0
2015-05-29,8490,8650,8400,8560,69872,69516.0,8120970.0
2015-06-01,8640,8640,8320,8480,28986,68866.0,8120970.0
2015-06-02,8570,8640,8350,8500,67841,69028.0,8120970.0
2015-06-03,8510,8770,8420,8430,56224,68460.0,8120970.0
2015-06-04,8330,8500,8290,8410,20873,68297.0,8120970.0
2015-06-05,8250,8480,8130,8440,70928,68541.0,8120970.0
2015-06-08,8400,8620,8180,8420,38132,68379.0,8120970.0
2015-06-09,8420,8540,8250,8330,30018,67648.0,8120970.0
2015-06-10,8320,8530,8210,8480,74381,68866.0,8120970.0
2015-06-11,8510,9040,8430,9040,155279,73414.0,8120970.0
2015-06-12,9020,9130,8700,8700,88970,70652.0,8120970.0
2015-06-15,8700,8820,8550,8690,37885,70571.0,8120970.0
2015-06-16,8560,8740,8030,8530,70675,69272.0,8120970.0
2015-06-17,8480,8620,8300,8490,29109,68947.0,8120970.0
2015-06-18,8490,8670,8270,8340,36182,67729.0,8120970.0
2015-06-19,8290,8370,8100,8250,32544,66998.0,8120970.0
2015-06-22,8250,8300,8130,8170,16137,66348.0,8120970.0
2015-06-23,8170,8250,8140,8250,21784,66998.0,8120970.0
2015-06-24,8410,8410,8150,8230,16611,66836.0,8120970.0
2015-06-25,8230,8280,8020,8260,59391,67079.0,8120970.0
2015-06-26,8340,8340,8170,8200,40473,66592.0,8120970.0
2015-06-29,8200,8200,7900,8050,48556,65374.0,8120970.0
2015-06-30,7900,8090,7820,8060,44111,65455.0,8120970.0
2015-07-01,8060,8110,7960,8030,29664,65211.0,8120970.0
2015-07-02,7990,8120,7800,7840,31619,63668.0,8120970.0
2015-07-03,7780,8040,7680,7750,56474,62938.0,8120970.0
2015-07-06,7590,7750,7450,7570,25313,61476.0,8120970.0
2015-07-07,7510,7650,7200,7300,50392,59283.0,8120970.0
2015-07-08,7300,7400,7070,7400,41033,60095.0,8120970.0
2015-07-09,7300,7390,7160,7320,20692,59446.0,8120970.0
2015-07-10,7250,7280,7150,7160,15982,58146.0,8120970.0
2015-07-13,7110,7500,7110,7370,19567,59852.0,8120970.0
2015-07-14,7450,7460,7300,7430,19532,60339.0,8120970.0
2015-07-15,7390,7500,7250,7420,12862,60258.0,8120970.0
2015-07-16,7480,7500,7300,7330,21180,59527.0,8120970.0
2015-07-17,7330,7330,6990,7140,65807,57984.0,8120970.0
2015-07-20,7150,7300,7140,7200,20768,58471.0,8120970.0
2015-07-21,7200,7400,7150,7400,25838,60095.0,8120970.0
2015-07-22,7400,7400,7200,7300,16311,59283.0,8120970.0
2015-07-23,7300,7400,7250,7390,24383,60014.0,8120970.0
2015-07-24,7450,7450,7190,7360,33594,59770.0,8120970.0
2015-07-27,7350,7350,7000,7130,19819,57903.0,8120970.0
2015-07-28,7130,7180,6990,7170,12387,58227.0,8120970.0
2015-07-29,7150,7410,7150,7300,21564,59283.0,8120970.0
2015-07-30,7350,7350,7050,7140,13193,57984.0,8120970.0
2015-07-31,7140,7140,6940,7050,17627,57253.0,8120970.0
2015-08-03,7040,7040,6710,6790,22686,55141.0,8120970.0
2015-08-04,6710,7090,6670,7090,30458,57578.0,8120970.0
2015-08-05,7040,7140,6870,6960,14670,56522.0,8120970.0
2015-08-06,6960,7060,6860,7030,11409,57090.0,8120970.0
2015-08-07,7060,7300,6960,7200,14019,58471.0,8120970.0
2015-08-10,7040,7250,6960,6960,8863,56522.0,8120970.0
2015-08-11,6960,7080,6900,7050,9163,57253.0,8120970.0
2015-08-12,6920,7070,6790,7000,15558,56847.0,8120970.0
2015-08-13,7140,7140,6800,7040,15684,57172.0,8120970.0
2015-08-17,7040,7150,6760,7100,11533,57659.0,8120970.0
2015-08-18,7150,7350,6920,7040,33537,57172.0,8120970.0
2015-08-19,6980,7040,6720,6850,21340,55629.0,8120970.0
2015-08-20,6700,6930,6700,6850,4606,55629.0,8120970.0
2015-08-21,6850,6850,6290,6500,27165,52786.0,8120970.0
2015-08-24,6300,6600,6100,6160,16986,50025.0,8120970.0
2015-08-25,6010,6200,5880,6200,61394,50350.0,8120970.0
2015-08-26,6200,6490,6160,6250,9347,50756.0,8120970.0
2015-08-27,6260,6430,6150,6260,29658,50837.0,8120970.0
2015-08-28,6270,6530,6270,6500,24471,52786.0,8120970.0
2015-08-31,6570,6780,6500,6720,10009,54573.0,8120970.0
2015-09-01,6770,6770,6560,6640,4940,53923.0,8120970.0
2015-09-02,6710,6710,6400,6590,7922,53517.0,8120970.0
2015-09-03,6660,6850,6600,6800,20353,55223.0,8120970.0
2015-09-04,6860,7000,6550,6740,8176,54735.0,8120970.0
2015-09-07,6800,6810,6590,6700,1343,54410.0,8120970.0
2015-09-08,6700,7020,6490,6990,52678,56766.0,8120970.0
2015-09-09,6990,7090,6600,6930,38949,56278.0,8120970.0
2015-09-10,6800,7060,6800,6990,4916,56766.0,8120970.0
2015-09-11,7060,7140,6920,7000,10674,56847.0,8120970.0
2015-09-14,7010,7010,6720,7010,10819,56928.0,8120970.0
2015-09-15,6900,7030,6830,6990,11127,56766.0,8120970.0
2015-09-16,6930,7070,6900,7050,16803,57253.0,8120970.0
2015-09-17,7070,7170,7010,7060,14222,57334.0,8120970.0
2015-09-18,7130,7130,6940,6940,12786,56360.0,8120970.0
2015-09-21,6870,7010,6820,7010,10808,56928.0,8120970.0
2015-09-22,7020,7150,6900,7130,35809,57903.0,8120970.0
2015-09-23,7060,7150,6900,7090,27142,57578.0,8120970.0
2015-09-24,7080,7200,7080,7180,29857,58309.0,8120970.0
2015-09-25,7260,7260,7160,7220,16484,58633.0,8120970.0
2015-09-30,7210,7350,7120,7350,15642,59689.0,8120970.0
2015-10-01,7300,7490,7280,7430,18698,60339.0,8120970.0
2015-10-02,7430,7460,7340,7450,17753,60501.0,8120970.0
2015-10-05,7450,7510,7440,7500,45090,60907.0,8120970.0
2015-10-06,7450,7750,7450,7680,52802,62369.0,8120970.0
2015-10-07,7680,7870,7610,7820,35295,63506.0,8120970.0
2015-10-08,7830,8040,7830,7930,53846,64399.0,8120970.0
2015-10-12,7950,8050,7690,7920,37431,64318.0,8120970.0
2015-10-13,7920,8000,7860,7940,20469,64481.0,8120970.0
2015-10-14,7990,7990,7730,7900,19090,64156.0,8120970.0
2015-10-15,7900,7900,7650,7700,15964,62531.0,8120970.0
2015-10-16,7650,7810,7450,7800,29658,63344.0,8120970.0
2015-10-19,7800,7800,7620,7660,6146,62207.0,8120970.0
2015-10-20,7660,7660,7410,7630,19219,61963.0,8120970.0
2015-10-21,7630,7680,7540,7540,6020,61232.0,8120970.0
2015-10-22,7520,7650,7500,7580,28552,61557.0,8120970.0
2015-10-23,7580,7720,7400,7580,23199,61557.0,8120970.0
2015-10-26,7550,7660,7400,7570,23833,61476.0,8120970.0
2015-10-27,7430,7710,7430,7680,19550,62369.0,8120970.0
2015-10-28,7550,7740,7520,7740,14458,62856.0,8120970.0
2015-10-29,7800,7890,7420,7420,13251,60258.0,8120970.0
2015-10-30,7500,7500,7350,7350,15621,59689.0,8120970.0
2015-11-02,7350,7450,7250,7420,10426,60258.0,8120970.0
2015-11-03,7420,7520,7420,7490,11875,60826.0,8120970.0
2015-11-04,7420,7570,7360,7490,11318,60826.0,8120970.0
2015-11-05,7400,7500,7360,7390,8774,60014.0,8120970.0
2015-11-06,7390,7600,7390,7460,13952,60582.0,8120970.0
2015-11-09,7490,7490,7290,7460,2212,60582.0,8120970.0
2015-11-10,7490,7490,7360,7460,1178,60582.0,8120970.0
2015-11-11,7460,7460,7320,7450,2555,60501.0,8120970.0
2015-11-12,7490,7490,7140,7140,7028,57984.0,8120970.0
2015-11-13,7160,7200,6910,6910,17687,56116.0,8120970.0
2015-11-16,6890,6970,6810,6850,18639,55629.0,8120970.0
2015-11-17,6810,6960,6760,6800,14257,55223.0,8120970.0
2015-11-18,6800,6850,6690,6800,29086,55223.0,8120970.0
2015-11-19,6800,7110,6800,7110,17258,57740.0,8120970.0
2015-11-20,7110,7200,7000,7170,10663,58227.0,8120970.0
2015-11-23,7230,7230,7020,7150,15825,58065.0,8120970.0
2015-11-24,7190,7190,7030,7080,8128,57496.0,8120970.0
2015-11-25,7160,7160,7030,7100,8890,57659.0,8120970.0
2015-11-26,7100,7180,6900,7100,9003,57659.0,8120970.0
2015-11-27,7100,7100,7040,7090,5286,57578.0,8120970.0
2015-11-30,7090,7100,6870,6900,6604,56035.0,8120970.0
2015-12-01,6900,7130,6880,7020,5683,57009.0,8120970.0
2015-12-02,7020,7100,6930,7090,5625,57578.0,8120970.0
2015-12-03,7100,7100,6880,7100,6998,57659.0,8120970.0
2015-12-04,7170,7170,6910,7050,21223,57253.0,8120970.0
2015-12-07,6960,7120,6960,6980,11385,56684.0,8120970.0
2015-12-08,6950,6980,6800,6960,6927,56522.0,8120970.0
2015-12-09,6960,7000,6860,6960,2969,56522.0,8120970.0
2015-12-10,6960,6960,6770,6830,4140,55466.0,8120970.0
2015-12-11,6830,6830,6680,6790,22796,55141.0,8120970.0
2015-12-14,6690,6700,6430,6550,42068,53192.0,8120970.0
2015-12-15,6330,6730,6330,6710,20505,54492.0,8120970.0
2015-12-16,6710,6850,6710,6820,15836,55385.0,8120970.0
2015-12-17,6750,6880,6650,6800,12695,55223.0,8120970.0
2015-12-18,6870,6900,6760,6900,9252,56035.0,8120970.0
2015-12-21,6900,6990,6720,6950,7586,56441.0,8120970.0
2015-12-22,6950,7100,6890,6950,34348,56441.0,8120970.0
2015-12-23,7020,7110,7000,7080,24471,57496.0,8120970.0
2015-12-24,7080,7100,6910,7090,9732,57578.0,8120970.0
2015-12-28,7090,7170,7090,7140,6711,57984.0,8120970.0
2015-12-29,7140,7720,7100,7450,36309,60501.0,8120970.0
2015-12-30,7450,7500,7450,7470,9090,60664.0,8120970.0
2016-01-04,7550,7580,7310,7470,10193,60664.0,8120970.0
2016-01-05,7540,7620,7360,7600,36784,61719.0,8120970.0
2016-01-06,7550,7710,7420,7530,52500,61151.0,8120970.0
2016-01-07,7530,7710,7450,7600,48616,61719.0,8120970.0
2016-01-08,7660,7660,7400,7650,27689,62125.0,8120970.0
2016-01-11,7550,7800,7540,7690,9776,62450.0,8120970.0
2016-01-12,7600,7760,7600,7690,7661,62450.0,8120970.0
2016-01-13,7620,7740,7570,7630,12157,61963.0,8120970.0
2016-01-14,7630,7630,7460,7460,13215,60582.0,8120970.0
2016-01-15,7460,7540,7300,7310,20186,59364.0,8120970.0
2016-01-18,7230,7440,7160,7440,5698,60420.0,8120970.0
2016-01-19,7300,7430,7290,7320,11316,59446.0,8120970.0
2016-01-20,7320,7340,7080,7290,12294,59202.0,8120970.0
2016-01-21,7060,7300,7060,7260,8757,58958.0,8120970.0
2016-01-22,7260,7350,7190,7220,11623,58633.0,8120970.0
2016-01-25,7220,7370,7150,7150,15871,58065.0,8120970.0
2016-01-26,7110,7270,6980,6980,12648,56684.0,8120970.0
2016-01-27,6980,7150,6980,7090,43365,57578.0,8120970.0
2016-01-28,7080,7090,7000,7040,10846,57172.0,8120970.0
2016-01-29,7040,7580,6980,7450,19814,60501.0,8120970.0
2016-02-01,7530,7730,7450,7640,27719,62044.0,8120970.0
2016-02-02,7650,7650,7500,7600,10116,61719.0,8120970.0
2016-02-03,7660,7670,7520,7630,12589,61963.0,8120970.0
2016-02-04,7650,7690,7530,7680,16256,62369.0,8120970.0
2016-02-05,7680,7700,7590,7700,13815,62531.0,8120970.0
2016-02-11,7680,7680,7400,7400,10963,60095.0,8120970.0
2016-02-12,7300,7390,6980,7100,19507,57659.0,8120970.0
2016-02-15,7090,7280,6920,7280,11013,59121.0,8120970.0
2016-02-16,7280,7330,7190,7290,5112,59202.0,8120970.0
2016-02-17,7370,7700,7150,7200,27900,58471.0,8120970.0
2016-02-18,7220,7380,7170,7190,20737,58390.0,8120970.0
2016-02-19,7190,7290,7160,7200,13832,58471.0,8120970.0
2016-02-22,7200,7390,7070,7360,4459,59770.0,8120970.0
2016-02-23,7590,7610,7280,7350,20994,59689.0,8120970.0
2016-02-24,7350,7430,7280,7390,14886,60014.0,8120970.0
2016-02-25,7400,7400,7170,7170,17307,58227.0,8120970.0
2016-02-26,7320,7450,7250,7260,22384,58958.0,8120970.0
2016-02-29,7220,7320,7150,7270,25362,59039.0,8120970.0
2016-03-02,7290,7370,7180,7320,21070,59446.0,8120970.0
2016-03-03,7320,7500,7240,7500,31689,60907.0,8120970.0
2016-03-04,7600,7600,7420,7470,17362,60664.0,8120970.0
2016-03-07,7550,7550,7330,7370,20986,59852.0,8120970.0
2016-03-08,7370,7550,7310,7380,9478,59933.0,8120970.0
2016-03-09,7380,7460,7330,7400,11517,60095.0,8120970.0
2016-03-10,7410,7850,7410,7830,78411,63587.0,8120970.0
2016-03-11,7830,7850,7630,7780,63997,63181.0,8120970.0
2016-03-14,7780,7860,7650,7790,40361,63262.0,8120970.0
2016-03-15,7750,7800,7630,7650,23590,62125.0,8120970.0
2016-03-16,7650,7700,7550,7670,41506,62288.0,8120970.0
2016-03-17,7670,8000,7610,8000,57615,64968.0,8120970.0
2016-03-18,8000,8200,8000,8130,45448,66023.0,8120970.0
2016-03-21,8130,8180,7770,7770,52292,63100.0,8120970.0
2016-03-22,7830,8100,7720,7910,36762,64237.0,8120970.0
2016-03-23,7990,8090,7830,7970,22212,64724.0,8120970.0
2016-03-24,7920,7970,7800,7800,32909,63344.0,8120970.0
2016-03-25,8020,8050,7800,7930,18803,64399.0,8120970.0
2016-03-28,7930,8080,7920,7970,20433,64724.0,8120970.0
2016-03-29,7970,8100,7800,7820,20478,63506.0,8120970.0
2016-03-30,7950,8000,7780,8000,19046,64968.0,8120970.0
2016-03-31,8000,8100,7900,8020,23193,65130.0,8120970.0
2016-04-01,8100,8150,7920,7920,38097,64318.0,8120970.0
2016-04-04,8000,8030,7790,7950,26716,64562.0,8120970.0
2016-04-05,7990,7990,7750,7820,18048,63506.0,8120970.0
2016-04-06,7820,7820,7390,7720,51420,62694.0,8120970.0
2016-04-07,7720,7870,7650,7800,9074,63344.0,8120970.0
2016-04-08,7800,7910,7680,7850,7746,63750.0,8120970.0
2016-04-11,7980,8000,7840,8000,27615,64968.0,8120970.0
2016-04-12,8080,8080,7900,7940,12571,64481.0,8120970.0
2016-04-14,7990,7990,7850,7920,13540,64318.0,8120970.0
2016-04-15,7830,7930,7800,7880,7907,63993.0,8120970.0
2016-04-18,7880,7880,7670,7850,23511,63750.0,8120970.0
2016-04-19,7870,7870,7700,7810,15448,63425.0,8120970.0
2016-04-20,7810,7810,7650,7720,13920,62694.0,8120970.0
2016-04-21,7720,7720,7570,7600,25249,61719.0,8120970.0
2016-04-22,7600,7690,7480,7480,29401,60745.0,8120970.0
2016-04-25,7490,7620,7470,7600,13481,61719.0,8120970.0
2016-04-26,7510,7690,7510,7670,22785,62288.0,8120970.0
2016-04-27,7700,7700,7520,7530,7754,61151.0,8120970.0
2016-04-28,7530,7560,7430,7450,19903,60501.0,8120970.0
2016-04-29,7440,7520,7290,7430,8006,60339.0,8120970.0
2016-05-02,7430,7430,7320,7400,8393,60095.0,8120970.0
2016-05-03,7270,7610,7270,7270,12178,59039.0,8120970.0
2016-05-04,7220,7280,7110,7220,23680,58633.0,8120970.0
2016-05-09,7220,7260,7150,7180,9671,58309.0,8120970.0
2016-05-10,7230,7230,7150,7200,9271,58471.0,8120970.0
2016-05-11,7110,7300,7110,7290,15295,59202.0,8120970.0
2016-05-12,7370,7370,7150,7170,8293,58227.0,8120970.0
2016-05-13,7170,7170,7000,7050,19096,57253.0,8120970.0
2016-05-16,7050,7060,6850,6940,30159,56360.0,8120970.0
2016-05-17,6940,6990,6830,6970,12099,56603.0,8120970.0
2016-05-18,6870,7250,6870,7100,27379,57659.0,8120970.0
2016-05-19,7170,7190,6900,7050,20209,57253.0,8120970.0
2016-05-20,7120,7470,7100,7310,47508,59364.0,8120970.0
2016-05-23,7380,7700,7380,7610,62748,61801.0,8120970.0
