유신(054930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-10-08,7390,7410,7200,7400,71,22200.0,3000000.0
2003-10-09,7210,7430,7210,7380,2654,22140.0,3000000.0
2003-10-10,7430,7440,7230,7390,3706,22170.0,3000000.0
2003-10-13,7400,7400,7180,7340,2515,22020.0,3000000.0
2003-10-14,7300,7370,7210,7370,1586,22110.0,3000000.0
2003-10-15,7270,7370,7190,7300,1285,21900.0,3000000.0
2003-10-16,7210,7350,7170,7210,431,21630.0,3000000.0
2003-10-17,7390,7390,7160,7190,1856,21570.0,3000000.0
2003-10-20,7200,7290,7180,7290,393,21870.0,3000000.0
2003-10-21,7200,7260,7130,7240,735,21720.0,3000000.0
2003-10-22,7160,7230,7110,7230,683,21690.0,3000000.0
2003-10-23,7150,7180,7140,7180,310,21540.0,3000000.0
2003-10-24,7140,7310,7140,7240,143,21720.0,3000000.0
2003-10-27,7170,7200,7040,7190,2534,21570.0,3000000.0
2003-10-28,7120,7210,7060,7200,1224,21600.0,3000000.0
2003-10-29,7220,7230,7100,7220,2027,21660.0,3000000.0
2003-10-30,7200,7250,7200,7250,871,21750.0,3000000.0
2003-10-31,7200,7240,7180,7230,2584,21690.0,3000000.0
2003-11-03,7290,7290,7120,7210,1952,21630.0,3000000.0
2003-11-04,7200,7210,7100,7200,600,21600.0,3000000.0
2003-11-05,7090,7200,7050,7100,1764,21300.0,3000000.0
2003-11-06,7050,7180,7050,7080,669,21240.0,3000000.0
2003-11-07,7170,7170,7010,7050,4344,21150.0,3000000.0
2003-11-10,7050,7240,7050,7110,552,21330.0,3000000.0
2003-11-11,7180,7200,7110,7110,302,21330.0,3000000.0
2003-11-12,7200,7210,7080,7080,142,21240.0,3000000.0
2003-11-13,7100,7220,7100,7220,365,21660.0,3000000.0
2003-11-14,7110,7220,7100,7220,735,21660.0,3000000.0
2003-11-17,7210,7290,7110,7290,1175,21870.0,3000000.0
2003-11-18,7190,7230,7100,7230,830,21690.0,3000000.0
2003-11-19,7200,7250,7120,7120,783,21360.0,3000000.0
2003-11-20,7120,7240,7100,7240,664,21720.0,3000000.0
2003-11-21,7130,7290,7130,7200,3216,21600.0,3000000.0
2003-11-24,7200,7240,7100,7240,716,21720.0,3000000.0
2003-11-25,7220,7250,7090,7200,2253,21600.0,3000000.0
2003-11-26,7120,7190,7060,7180,3306,21540.0,3000000.0
2003-11-27,7090,7110,6980,7110,3583,21330.0,3000000.0
2003-11-28,7010,7230,6980,7190,5496,21570.0,3000000.0
2003-12-01,7150,7180,7080,7090,1061,21270.0,3000000.0
2003-12-02,7070,7170,7070,7160,788,21480.0,3000000.0
2003-12-03,7080,7170,7080,7150,425,21450.0,3000000.0
2003-12-04,7090,7160,7070,7160,1463,21480.0,3000000.0
2003-12-05,7160,7390,7090,7180,1074,21540.0,3000000.0
2003-12-08,7250,7250,7110,7190,533,21570.0,3000000.0
2003-12-09,7190,7250,7120,7210,1532,21630.0,3000000.0
2003-12-10,7080,7320,7080,7120,1719,21360.0,3000000.0
2003-12-11,7200,7240,7010,7070,1222,21210.0,3000000.0
2003-12-12,7080,7200,7070,7190,1263,21570.0,3000000.0
2003-12-15,7200,7390,7200,7290,3587,21870.0,3000000.0
2003-12-16,7280,7320,7160,7160,410,21480.0,3000000.0
2003-12-17,7450,7450,7140,7230,1896,21690.0,3000000.0
2003-12-18,7260,7260,7130,7130,357,21390.0,3000000.0
2003-12-19,7100,7980,7100,7490,42439,22470.0,3000000.0
2003-12-22,7510,7600,7330,7420,8607,22260.0,3000000.0
2003-12-23,7400,7600,7400,7410,3927,22230.0,3000000.0
2003-12-24,7210,7600,7210,7600,7675,22800.0,3000000.0
2003-12-26,7490,7810,7490,7750,6008,23250.0,3000000.0
2003-12-29,7400,7400,6830,6830,5001,20490.0,3000000.0
2003-12-30,6760,6980,6760,6780,3017,20340.0,3000000.0
2004-01-02,7090,7090,6760,6970,1754,20910.0,3000000.0
2004-01-05,6760,6960,6760,6760,1951,20280.0,3000000.0
2004-01-06,6760,6860,6580,6590,7629,19770.0,3000000.0
2004-01-07,6560,6740,6560,6720,1119,20160.0,3000000.0
2004-01-08,6720,7520,6550,7520,4806,22560.0,3000000.0
2004-01-09,7370,7370,6960,7110,2287,21330.0,3000000.0
2004-01-12,7000,7230,6700,7120,2056,21360.0,3000000.0
2004-01-13,7010,7190,6820,7080,2649,21240.0,3000000.0
2004-01-14,6920,7130,6920,7130,1354,21390.0,3000000.0
2004-01-15,7100,7140,6900,6900,4941,20700.0,3000000.0
2004-01-16,6910,7050,6780,6830,1033,20490.0,3000000.0
2004-01-19,7110,7110,6900,6900,207,20700.0,3000000.0
2004-01-20,7090,7250,6900,7180,7416,21540.0,3000000.0
2004-01-26,6850,7140,6850,6860,1950,20580.0,3000000.0
2004-01-27,7080,7090,6900,7090,2111,21270.0,3000000.0
2004-01-28,6910,7080,6910,6960,1451,20880.0,3000000.0
2004-01-29,7060,7060,7060,7060,1,21180.0,3000000.0
2004-01-30,7150,7150,6720,7000,281,21000.0,3000000.0
2004-02-02,6700,7040,6700,6770,1046,20310.0,3000000.0
2004-02-03,6710,7040,6700,6950,113,20850.0,3000000.0
2004-02-04,6740,6950,6730,6950,153,20850.0,3000000.0
2004-02-05,7000,7000,6810,6950,821,20850.0,3000000.0
2004-02-06,7160,7160,6810,6900,121,20700.0,3000000.0
2004-02-09,6970,6990,6750,6880,630,20640.0,3000000.0
2004-02-10,6810,6970,6810,6970,9,20910.0,3000000.0
2004-02-11,6900,6950,6810,6850,1154,20550.0,3000000.0
2004-02-12,6660,6920,6500,6560,1474,19680.0,3000000.0
2004-02-13,6500,6750,6460,6660,1960,19980.0,3000000.0
2004-02-16,6690,6700,6500,6580,594,19740.0,3000000.0
2004-02-17,6570,6890,6530,6600,1316,19800.0,3000000.0
2004-02-18,6550,6630,6330,6630,739,19890.0,3000000.0
2004-02-19,6700,6750,6490,6660,4909,19980.0,3000000.0
2004-02-20,6560,6940,6480,6600,1916,19800.0,3000000.0
2004-02-23,6450,6600,6370,6500,2556,19500.0,3000000.0
2004-02-24,6500,6500,6300,6440,2898,19320.0,3000000.0
2004-02-25,6350,6400,6200,6200,2098,18600.0,3000000.0
2004-02-26,6200,6500,6200,6200,7117,18600.0,3000000.0
2004-02-27,6230,6500,6200,6380,947,19140.0,3000000.0
2004-03-02,6250,6300,6250,6300,2031,18900.0,3000000.0
2004-03-03,6300,6360,6210,6360,3574,19080.0,3000000.0
2004-03-04,6250,6590,6250,6500,8052,19500.0,3000000.0
2004-03-05,6400,6680,6320,6430,3812,19290.0,3000000.0
2004-03-08,6650,6650,6310,6610,1056,19830.0,3000000.0
2004-03-09,6510,6510,6320,6340,1725,19020.0,3000000.0
2004-03-10,6350,6800,6350,6510,5660,19530.0,3000000.0
2004-03-11,6510,6800,6510,6650,4894,19950.0,3000000.0
2004-03-12,6730,6730,6400,6680,10786,20040.0,3000000.0
2004-03-15,6790,6980,6700,6980,4549,20940.0,3000000.0
2004-03-16,6900,7000,6800,6810,825,20430.0,3000000.0
2004-03-17,6650,7020,6650,6960,4778,20880.0,3000000.0
2004-03-18,6960,7000,6700,7000,1868,21000.0,3000000.0
2004-03-19,6790,7070,6750,7000,2545,21000.0,3000000.0
2004-03-22,6990,7000,6690,6750,1038,20250.0,3000000.0
2004-03-23,6900,7000,6800,6950,3649,20850.0,3000000.0
2004-03-24,6850,7000,6800,6890,3146,20670.0,3000000.0
2004-03-25,6900,7000,6550,6950,1270,20850.0,3000000.0
2004-03-26,6800,7000,6800,6900,6207,20700.0,3000000.0
2004-03-29,6950,7100,6720,6720,1793,20160.0,3000000.0
2004-03-30,6870,7060,6800,6900,148,20700.0,3000000.0
2004-03-31,7090,7090,6810,6990,1098,20970.0,3000000.0
2004-04-01,6900,6900,6850,6850,94,20550.0,3000000.0
2004-04-02,6950,7670,6950,7300,3908,21900.0,3000000.0
2004-04-06,7450,7500,7050,7150,5882,21450.0,3000000.0
2004-04-07,7250,7250,7100,7100,2940,21300.0,3000000.0
2004-04-08,7100,7150,7090,7100,1364,21300.0,3000000.0
2004-04-09,7070,7170,7000,7100,4550,21300.0,3000000.0
2004-04-12,7150,7420,7150,7250,17065,21750.0,3000000.0
2004-04-13,7250,7250,7010,7020,5424,21060.0,3000000.0
2004-04-14,7050,7150,6980,6980,4345,20940.0,3000000.0
2004-04-16,6950,7190,6950,7020,1366,21060.0,3000000.0
2004-04-19,7210,7370,7050,7110,3870,21330.0,3000000.0
2004-04-20,7390,7390,7120,7250,261,21750.0,3000000.0
2004-04-21,7350,7400,7100,7130,6476,21390.0,3000000.0
2004-04-22,7040,7470,7040,7200,5094,21600.0,3000000.0
2004-04-23,7300,7300,7100,7300,672,21900.0,3000000.0
2004-04-26,7350,7400,7110,7400,7410,22200.0,3000000.0
2004-04-27,7540,7540,7160,7390,2589,22170.0,3000000.0
2004-04-28,7390,7390,7120,7140,2484,21420.0,3000000.0
2004-04-29,7270,7270,7050,7200,2157,21600.0,3000000.0
2004-04-30,7200,7200,7050,7200,1159,21600.0,3000000.0
2004-05-03,7500,7500,7010,7250,1711,21750.0,3000000.0
2004-05-04,7250,7250,6990,7030,1199,21090.0,3000000.0
2004-05-06,7180,7180,6520,7000,2590,21000.0,3000000.0
2004-05-07,7060,7250,6750,7000,2418,21000.0,3000000.0
2004-05-10,7150,7150,6730,7050,6242,21150.0,3000000.0
2004-05-11,7050,7150,6850,6870,1516,20610.0,3000000.0
2004-05-12,7140,7140,6870,6990,3965,20970.0,3000000.0
2004-05-13,7100,7340,6900,7150,1887,21450.0,3000000.0
2004-05-14,6980,7150,6960,7140,944,21420.0,3000000.0
2004-05-17,6990,7140,6770,7140,733,21420.0,3000000.0
2004-05-18,7100,7100,6780,7000,301,21000.0,3000000.0
2004-05-19,7080,7090,6880,7000,632,21000.0,3000000.0
2004-05-20,6950,7080,6950,7000,115,21000.0,3000000.0
2004-05-21,7000,7350,6870,7100,436,21300.0,3000000.0
2004-05-24,7000,7090,6950,7090,587,21270.0,3000000.0
2004-05-25,6960,6960,6900,6900,330,20700.0,3000000.0
2004-05-27,7080,7080,6880,6900,1918,20700.0,3000000.0
2004-05-28,7090,7100,6800,7100,822,21300.0,3000000.0
2004-05-31,6900,7000,6740,7000,3995,21000.0,3000000.0
2004-06-01,6900,6900,6810,6810,846,20430.0,3000000.0
2004-06-02,6890,6900,6750,6750,625,20250.0,3000000.0
2004-06-03,7080,7080,6800,6800,13031,20400.0,3000000.0
2004-06-04,6700,6790,5990,6790,4789,20370.0,3000000.0
2004-06-07,6750,7070,6750,7070,283,21210.0,3000000.0
2004-06-08,7250,7250,6820,7130,303,21390.0,3000000.0
2004-06-09,6850,7100,6850,7050,103,21150.0,3000000.0
2004-06-10,7000,7000,7000,7000,3,21000.0,3000000.0
2004-06-11,6850,7000,6750,6750,5644,20250.0,3000000.0
2004-06-14,6930,6930,6800,6930,169,20790.0,3000000.0
2004-06-15,7190,7190,6600,7000,431,21000.0,3000000.0
2004-06-16,6950,6950,6950,6950,0,20850.0,3000000.0
2004-06-17,6860,6970,6800,6970,19,20910.0,3000000.0
2004-06-18,6840,6950,6780,6790,2240,20370.0,3000000.0
2004-06-21,6850,6960,6500,6890,169,20670.0,3000000.0
2004-06-22,6900,6900,6620,6850,31,20550.0,3000000.0
2004-06-23,6700,6800,6700,6800,248,20400.0,3000000.0
2004-06-24,6800,6990,6700,6990,291,20970.0,3000000.0
2004-06-25,6720,6780,6180,6780,729,20340.0,3000000.0
2004-06-28,6710,7000,6510,6510,832,19530.0,3000000.0
2004-06-29,6720,6800,6700,6800,182,20400.0,3000000.0
2004-06-30,6670,6780,6570,6780,1000,20340.0,3000000.0
2004-07-01,6620,6700,6410,6700,1282,20100.0,3000000.0
2004-07-02,6680,6700,6600,6680,111,20040.0,3000000.0
2004-07-05,6740,6850,6650,6660,819,19980.0,3000000.0
2004-07-06,6660,6850,6600,6700,889,20100.0,3000000.0
2004-07-07,6700,6900,6600,6650,908,19950.0,3000000.0
2004-07-08,6760,6800,6650,6650,964,19950.0,3000000.0
2004-07-09,6800,6800,6650,6650,11,19950.0,3000000.0
2004-07-12,6630,6690,6600,6690,850,20070.0,3000000.0
2004-07-13,6690,7000,6690,6930,77,20790.0,3000000.0
2004-07-14,6710,6890,6710,6890,2246,20670.0,3000000.0
2004-07-15,6890,6890,6700,6700,216,20100.0,3000000.0
2004-07-16,6820,6830,6600,6620,418,19860.0,3000000.0
2004-07-19,6680,6830,6680,6800,510,20400.0,3000000.0
2004-07-20,6750,6750,6750,6750,1,20250.0,3000000.0
2004-07-21,6750,6800,6600,6800,148,20400.0,3000000.0
2004-07-22,6750,6800,6600,6600,746,19800.0,3000000.0
2004-07-23,6600,6700,6500,6700,3635,20100.0,3000000.0
2004-07-26,6700,6740,6700,6740,6,20220.0,3000000.0
2004-07-27,6690,6690,6690,6690,2,20070.0,3000000.0
2004-07-28,6690,6710,6600,6710,6576,20130.0,3000000.0
2004-07-29,6650,6650,6500,6600,2737,19800.0,3000000.0
2004-07-30,6600,6700,6490,6490,7338,19470.0,3000000.0
2004-08-02,6480,6800,6370,6370,741,19110.0,3000000.0
2004-08-03,6520,6650,6360,6580,224,19740.0,3000000.0
2004-08-04,6500,6870,6500,6560,11,19680.0,3000000.0
2004-08-05,6460,6470,6460,6460,247,19380.0,3000000.0
2004-08-06,6740,6740,6620,6640,101,19920.0,3000000.0
2004-08-09,6630,6780,6370,6660,702,19980.0,3000000.0
2004-08-10,6600,6660,6600,6660,420,19980.0,3000000.0
2004-08-11,6600,6700,6600,6660,1537,19980.0,3000000.0
2004-08-12,6680,6680,6610,6680,1322,20040.0,3000000.0
2004-08-13,6680,6700,6500,6550,562,19650.0,3000000.0
2004-08-16,6550,6650,6550,6550,460,19650.0,3000000.0
2004-08-17,6550,6680,6550,6680,432,20040.0,3000000.0
2004-08-18,6650,6680,6650,6680,102,20040.0,3000000.0
2004-08-19,6680,6680,6580,6580,320,19740.0,3000000.0
2004-08-20,6580,6970,6500,6500,2405,19500.0,3000000.0
2004-08-23,6500,6560,6500,6550,105,19650.0,3000000.0
2004-08-24,6550,6550,6550,6550,727,19650.0,3000000.0
2004-08-25,6550,7200,6460,6800,1548,20400.0,3000000.0
2004-08-26,6800,6800,6560,6780,6320,20340.0,3000000.0
2004-08-27,6780,6780,6620,6690,4771,20070.0,3000000.0
2004-08-30,6690,7100,6690,6690,7032,20070.0,3000000.0
2004-08-31,6990,6990,6690,6980,511,20940.0,3000000.0
2004-09-01,6700,6880,6700,6880,10,20640.0,3000000.0
2004-09-02,6870,6880,6870,6880,100,20640.0,3000000.0
2004-09-03,6850,6850,6660,6850,366,20550.0,3000000.0
2004-09-06,6840,6840,6840,6840,10,20520.0,3000000.0
2004-09-07,6840,6840,6840,6840,10,20520.0,3000000.0
2004-09-08,7290,7290,6750,6880,66,20640.0,3000000.0
2004-09-09,6770,6770,6200,6600,4881,19800.0,3000000.0
2004-09-10,7300,7300,6600,6600,714,19800.0,3000000.0
2004-09-13,6850,6980,6600,6600,1331,19800.0,3000000.0
2004-09-14,6700,6700,6600,6600,4148,19800.0,3000000.0
2004-09-15,6600,6700,6600,6700,51,20100.0,3000000.0
2004-09-16,6700,6700,6600,6600,3362,19800.0,3000000.0
2004-09-17,6650,6700,6520,6520,5856,19560.0,3000000.0
2004-09-20,6700,6700,6520,6600,2717,19800.0,3000000.0
2004-09-21,6600,6650,6510,6600,4588,19800.0,3000000.0
2004-09-22,6520,6590,6520,6520,1818,19560.0,3000000.0
2004-09-23,6520,6600,6520,6520,653,19560.0,3000000.0
2004-09-24,6580,6580,6520,6580,925,19740.0,3000000.0
2004-09-30,6580,6600,6500,6600,2471,19800.0,3000000.0
2004-10-01,6700,6700,6520,6600,7098,19800.0,3000000.0
2004-10-04,6550,6640,6500,6570,7456,19710.0,3000000.0
2004-10-05,6580,6740,6520,6590,1370,19770.0,3000000.0
2004-10-06,6590,6600,6450,6580,3198,19740.0,3000000.0
2004-10-07,6570,6580,6500,6500,10132,19500.0,3000000.0
2004-10-08,6550,6650,6550,6650,576,19950.0,3000000.0
2004-10-11,6650,6650,6650,6650,1,19950.0,3000000.0
2004-10-12,6640,6640,6640,6640,0,19920.0,3000000.0
2004-10-13,6640,6640,6550,6640,256,19920.0,3000000.0
2004-10-14,6550,6640,6520,6640,449,19920.0,3000000.0
2004-10-15,6520,6590,6500,6590,1001,19770.0,3000000.0
2004-10-18,6590,6590,6590,6590,0,19770.0,3000000.0
2004-10-19,6500,6640,6500,6640,590,19920.0,3000000.0
2004-10-20,6640,6640,6630,6640,70,19920.0,3000000.0
2004-10-21,6600,6640,6500,6500,1279,19500.0,3000000.0
2004-10-22,6540,6580,6510,6570,2650,19710.0,3000000.0
2004-10-25,6570,6640,6500,6520,1892,19560.0,3000000.0
2004-10-26,6590,6600,6550,6560,3161,19680.0,3000000.0
2004-10-27,6580,6580,6560,6560,1117,19680.0,3000000.0
2004-10-28,6570,6640,6560,6570,2111,19710.0,3000000.0
2004-10-29,6600,6940,6590,6590,735,19770.0,3000000.0
2004-11-01,6600,6660,6580,6660,366,19980.0,3000000.0
2004-11-02,6610,6640,6580,6630,224,19890.0,3000000.0
2004-11-03,6600,6620,6600,6620,402,19860.0,3000000.0
2004-11-04,6620,6660,6620,6660,1017,19980.0,3000000.0
2004-11-05,6660,6660,6660,6660,165,19980.0,3000000.0
2004-11-08,6650,6950,6650,6950,2848,20850.0,3000000.0
2004-11-09,6710,6790,6700,6790,1006,20370.0,3000000.0
2004-11-10,6660,6780,6520,6760,4371,20280.0,3000000.0
2004-11-11,6730,6730,6730,6730,100,20190.0,3000000.0
2004-11-12,6700,6840,6580,6830,761,20490.0,3000000.0
2004-11-15,6830,6930,6630,6870,75,20610.0,3000000.0
2004-11-16,6720,6930,6610,6920,3748,20760.0,3000000.0
2004-11-17,6870,6870,6800,6800,1580,20400.0,3000000.0
2004-11-18,6800,6930,6640,6930,3409,20790.0,3000000.0
2004-11-19,6920,6920,6750,6750,150,20250.0,3000000.0
2004-11-22,6660,6800,6660,6800,2902,20400.0,3000000.0
2004-11-23,6700,6750,6700,6750,2125,20250.0,3000000.0
2004-11-24,6750,6840,6750,6840,848,20520.0,3000000.0
2004-11-25,6800,6950,6800,6850,4453,20550.0,3000000.0
2004-11-26,6850,6940,6800,6800,5655,20400.0,3000000.0
2004-11-29,6930,6930,6850,6850,2928,20550.0,3000000.0
2004-11-30,6900,7000,6900,7000,502,21000.0,3000000.0
2004-12-01,6950,6950,6950,6950,56,20850.0,3000000.0
2004-12-02,6810,7000,6810,7000,1432,21000.0,3000000.0
2004-12-03,6910,7200,6910,7180,753,21540.0,3000000.0
2004-12-06,7140,7200,7000,7200,4490,21600.0,3000000.0
2004-12-07,7240,7240,7000,7180,282,21540.0,3000000.0
2004-12-08,7070,7070,7050,7050,10000,21150.0,3000000.0
2004-12-09,7010,7120,7010,7010,8520,21030.0,3000000.0
2004-12-10,7000,7050,7000,7030,2622,21090.0,3000000.0
2004-12-13,7050,7250,7050,7250,509,21750.0,3000000.0
2004-12-14,7220,7220,7220,7220,0,21660.0,3000000.0
2004-12-15,7060,7200,7060,7190,8772,21570.0,3000000.0
2004-12-16,7100,7280,6600,7280,7146,21840.0,3000000.0
2004-12-17,7280,7280,7280,7280,2,21840.0,3000000.0
2004-12-20,7280,7280,7280,7280,0,21840.0,3000000.0
2004-12-21,7080,7270,7080,7200,609,21600.0,3000000.0
2004-12-22,7100,7200,7100,7200,5108,21600.0,3000000.0
2004-12-23,7200,7300,6800,7150,372,21450.0,3000000.0
2004-12-24,6750,7150,6750,6980,1578,20940.0,3000000.0
2004-12-27,6950,7100,6950,7090,1020,21270.0,3000000.0
2004-12-28,6980,7050,6970,6970,881,20910.0,3000000.0
2004-12-29,6940,6940,6500,6510,7870,19530.0,3000000.0
2004-12-30,6690,6690,6510,6620,2395,19860.0,3000000.0
2005-01-03,6530,6600,6420,6590,4528,19770.0,3000000.0
2005-01-04,6510,6510,6300,6470,3756,19410.0,3000000.0
2005-01-05,6560,6560,6330,6490,4575,19470.0,3000000.0
2005-01-06,6530,6530,6400,6510,458,19530.0,3000000.0
2005-01-07,6500,6980,6400,6700,14150,20100.0,3000000.0
2005-01-10,6640,6880,6640,6670,5158,20010.0,3000000.0
2005-01-11,6600,6750,6600,6700,6937,20100.0,3000000.0
2005-01-12,6460,6790,6460,6750,4709,20250.0,3000000.0
2005-01-13,6800,6830,6770,6800,890,20400.0,3000000.0
2005-01-14,6800,6820,6800,6800,854,20400.0,3000000.0
2005-01-17,6800,6960,6800,6950,3810,20850.0,3000000.0
2005-01-18,6900,7050,6670,7050,11664,21150.0,3000000.0
2005-01-19,7130,7130,7040,7050,4257,21150.0,3000000.0
2005-01-20,7050,7190,7050,7120,13235,21360.0,3000000.0
2005-01-21,7100,7180,7100,7120,3060,21360.0,3000000.0
2005-01-24,7140,7190,7020,7100,17040,21300.0,3000000.0
2005-01-25,7050,7350,7050,7310,19134,21930.0,3000000.0
2005-01-26,7310,7500,7310,7310,2365,21930.0,3000000.0
2005-01-27,7560,7790,7550,7790,3288,23370.0,3000000.0
2005-01-28,7780,7900,7780,7900,18346,23700.0,3000000.0
2005-01-31,7950,7950,7900,7910,15952,23730.0,3000000.0
2005-02-01,7900,8100,7900,8000,23100,24000.0,3000000.0
2005-02-02,7990,7990,7900,7900,1409,23700.0,3000000.0
2005-02-03,8040,8040,7900,7950,5091,23850.0,3000000.0
2005-02-04,7950,8300,7900,8300,7591,24900.0,3000000.0
2005-02-07,8600,8600,8200,8200,10403,24600.0,3000000.0
2005-02-11,8200,8280,8200,8280,4145,24840.0,3000000.0
2005-02-14,8880,8880,8350,8400,3140,25200.0,3000000.0
2005-02-15,8700,9000,8610,8610,8119,25830.0,3000000.0
2005-02-16,8700,8700,8500,8510,7771,25530.0,3000000.0
2005-02-17,8670,8700,8520,8650,2148,25950.0,3000000.0
2005-02-18,8600,8950,8500,8950,14209,26850.0,3000000.0
2005-02-21,9200,9200,9100,9200,405,27600.0,3000000.0
2005-02-22,9200,9200,8610,8630,87749,25890.0,3000000.0
2005-02-23,8630,8700,8630,8650,9886,25950.0,3000000.0
2005-02-24,8600,9100,8600,8660,386,25980.0,3000000.0
2005-02-25,8650,8750,8650,8750,1427,26250.0,3000000.0
2005-02-28,8760,9200,8750,8760,476,26280.0,3000000.0
2005-03-02,8800,9500,8800,9250,3282,27750.0,3000000.0
2005-03-03,9500,9500,9100,9100,3959,27300.0,3000000.0
2005-03-04,9390,9400,9110,9110,451,27330.0,3000000.0
2005-03-07,9100,9300,9100,9100,6121,27300.0,3000000.0
2005-03-08,9200,9200,8500,8540,5553,25620.0,3000000.0
2005-03-09,8700,9030,8600,9020,221,27060.0,3000000.0
2005-03-10,9390,9390,9100,9100,2898,27300.0,3000000.0
2005-03-11,8800,9200,8700,9200,3104,27600.0,3000000.0
2005-03-14,9000,9200,9000,9200,5030,27600.0,3000000.0
2005-03-15,9100,9350,9100,9110,5849,27330.0,3000000.0
2005-03-16,8950,9240,8950,9050,1250,27150.0,3000000.0
2005-03-17,9050,9120,9050,9120,2367,27360.0,3000000.0
2005-03-18,8240,9400,8240,9400,2378,28200.0,3000000.0
2005-03-21,9000,9500,9000,9000,2192,27000.0,3000000.0
2005-03-22,8800,9200,8800,9000,1152,27000.0,3000000.0
2005-03-23,9080,9500,9000,9100,668,27300.0,3000000.0
2005-03-24,9100,9100,9000,9000,974,27000.0,3000000.0
2005-03-25,9100,9100,8900,9000,304,27000.0,3000000.0
2005-03-28,9000,9100,9000,9100,1585,27300.0,3000000.0
2005-03-29,9200,9200,8950,9000,1198,27000.0,3000000.0
2005-03-30,9100,9100,8900,8900,1319,26700.0,3000000.0
2005-03-31,8900,9100,8600,9100,415,27300.0,3000000.0
2005-04-01,9100,9100,9000,9050,1050,27150.0,3000000.0
2005-04-04,9000,9190,9000,9190,34,27570.0,3000000.0
2005-04-06,9000,9100,9000,9100,944,27300.0,3000000.0
2005-04-07,9000,9010,8950,9000,2252,27000.0,3000000.0
2005-04-08,9000,9000,8800,8800,2774,26400.0,3000000.0
2005-04-11,8800,9100,8700,9100,7769,27300.0,3000000.0
2005-04-12,9150,9200,8820,9170,8711,27510.0,3000000.0
2005-04-13,9200,9500,9000,9180,11204,27540.0,3000000.0
2005-04-14,9180,9200,8800,8800,2126,26400.0,3000000.0
2005-04-15,8800,9000,8800,8800,5407,26400.0,3000000.0
2005-04-18,8750,8800,8750,8800,307,26400.0,3000000.0
2005-04-19,9500,9500,8750,8750,2368,26250.0,3000000.0
2005-04-20,8750,8890,8750,8890,2080,26670.0,3000000.0
2005-04-21,9100,9100,8850,8890,10453,26670.0,3000000.0
2005-04-22,8880,8890,8880,8890,116,26670.0,3000000.0
2005-04-25,8890,8890,8890,8890,10,26670.0,3000000.0
2005-04-26,9450,9450,9450,9450,1,28350.0,3000000.0
2005-04-27,9440,9440,8800,9100,264,27300.0,3000000.0
2005-04-28,9000,9000,9000,9000,10,27000.0,3000000.0
2005-04-29,8810,8810,8600,8600,3580,25800.0,3000000.0
2005-05-02,8500,8650,8500,8620,6577,25860.0,3000000.0
2005-05-03,8600,8700,8550,8700,2708,26100.0,3000000.0
2005-05-04,8700,8790,8700,8700,78,26100.0,3000000.0
2005-05-06,8700,8700,8580,8650,3172,25950.0,3000000.0
2005-05-09,8730,8730,8690,8690,16,26070.0,3000000.0
2005-05-10,8750,8750,8600,8600,5101,25800.0,3000000.0
2005-05-11,8510,8680,8510,8680,3253,26040.0,3000000.0
2005-05-12,8700,8700,8400,8400,1223,25200.0,3000000.0
2005-05-13,8700,8700,8700,8700,600,26100.0,3000000.0
2005-05-16,9010,9010,8400,8520,899,25560.0,3000000.0
2005-05-17,8800,8800,8450,8690,959,26070.0,3000000.0
2005-05-18,8690,8690,8640,8640,673,25920.0,3000000.0
2005-05-19,8640,8640,8640,8640,0,25920.0,3000000.0
2005-05-20,8600,8700,8500,8650,394,25950.0,3000000.0
2005-05-23,8780,8780,8450,8450,2315,25350.0,3000000.0
2005-05-24,8500,8650,8400,8520,2060,25560.0,3000000.0
