인텍플러스(064290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-19,2890,2890,2750,2830,20052,26292.0,9290333.0
2016-02-22,2800,2940,2800,2835,15580,26338.0,9290333.0
2016-02-23,2845,2930,2800,2885,28367,26803.0,9290333.0
2016-02-24,2885,2980,2870,2930,14801,27221.0,9290333.0
2016-02-25,2955,2960,2890,2925,10147,27174.0,9290333.0
2016-02-26,2880,2935,2845,2885,10817,26803.0,9290333.0
2016-02-29,2880,2900,2840,2900,7532,26942.0,9290333.0
2016-03-02,2840,2900,2810,2875,49946,26710.0,9290333.0
2016-03-03,2900,2900,2795,2830,25575,26292.0,9290333.0
2016-03-04,2855,2900,2830,2900,28988,26942.0,9290333.0
2016-03-07,2990,2990,2835,2950,45732,27406.0,9290333.0
2016-03-08,2985,3015,2865,2960,60828,27499.0,9290333.0
2016-03-09,2960,3030,2885,2900,19705,26942.0,9290333.0
2016-03-10,2900,2990,2900,2930,11001,27221.0,9290333.0
2016-03-11,3000,3000,2910,2950,7100,27406.0,9290333.0
2016-03-14,2955,2990,2935,2935,3915,27267.0,9290333.0
2016-03-15,2995,3030,2910,2935,9331,27267.0,9290333.0
2016-03-16,2895,2945,2890,2930,12121,27221.0,9290333.0
2016-03-17,3000,3000,2890,2920,25182,27128.0,9290333.0
2016-03-18,2905,3000,2865,2955,31406,27453.0,9290333.0
2016-03-21,2990,3010,2900,2985,17984,27732.0,9290333.0
2016-03-22,2985,3030,2970,2990,7356,27778.0,9290333.0
2016-03-23,3000,3060,2970,2990,15414,27778.0,9290333.0
2016-03-24,3045,3045,2970,3000,21419,27871.0,9290333.0
2016-03-25,3030,3030,2970,3005,5196,27917.0,9290333.0
2016-03-28,2970,3050,2920,2920,22979,27128.0,9290333.0
2016-03-29,2915,3000,2900,2985,16587,27732.0,9290333.0
2016-03-30,2985,3025,2820,2975,14880,27639.0,9290333.0
2016-03-31,2910,3035,2910,3000,25477,27871.0,9290333.0
2016-04-01,2990,3030,2925,2930,39358,27221.0,9290333.0
2016-04-04,2935,2985,2745,2930,45987,27221.0,9290333.0
2016-04-05,2975,2975,2855,2910,18525,27035.0,9290333.0
2016-04-06,2910,2920,2850,2895,30689,26896.0,9290333.0
2016-04-07,2915,2985,2870,2875,22628,26710.0,9290333.0
2016-04-08,2875,3020,2850,2990,35314,27778.0,9290333.0
2016-04-11,2990,3685,2970,3345,1014715,31076.0,9290333.0
2016-04-12,3310,3340,3170,3255,230423,30240.0,9290333.0
2016-04-14,3310,3460,3255,3450,255386,32052.0,9290333.0
2016-04-15,3495,3495,3280,3400,96885,31587.0,9290333.0
2016-04-18,3415,3660,3310,3560,109052,33074.0,9290333.0
2016-04-19,3560,3650,3500,3600,83703,33445.0,9290333.0
2016-04-20,3545,3615,3430,3500,62513,32516.0,9290333.0
2016-04-21,3410,3490,3355,3480,51015,32330.0,9290333.0
2016-04-22,3525,3550,3415,3550,44378,32981.0,9290333.0
2016-04-25,3550,3550,3410,3495,28778,32470.0,9290333.0
2016-04-26,3540,3540,3310,3330,77206,30937.0,9290333.0
2016-04-27,3395,3395,3265,3310,33770,30751.0,9290333.0
2016-04-28,3305,3350,3260,3315,24068,30797.0,9290333.0
2016-04-29,3280,3345,3160,3245,29690,30147.0,9290333.0
2016-05-02,3335,3335,3180,3220,14484,29915.0,9290333.0
2016-05-03,3230,3290,3160,3265,25034,30333.0,9290333.0
2016-05-04,3300,3385,3235,3380,92926,31401.0,9290333.0
2016-05-09,3400,3630,3380,3500,144328,32516.0,9290333.0
2016-05-10,3535,3535,3380,3435,48435,31912.0,9290333.0
2016-05-11,3480,3480,3335,3370,43375,31308.0,9290333.0
2016-05-12,3370,3385,3300,3350,46500,31123.0,9290333.0
2016-05-13,3475,3665,3355,3500,105670,32516.0,9290333.0
2016-05-16,3430,3550,3415,3500,43387,32516.0,9290333.0
2016-05-17,3500,3575,3330,3500,89708,32516.0,9290333.0
2016-05-18,3500,3620,3350,3400,61848,31587.0,9290333.0
2016-05-19,3380,3585,3375,3455,126070,32098.0,9290333.0
2016-05-20,3500,3930,3450,3885,318783,36093.0,9290333.0
2016-05-23,3895,4020,3825,3985,146152,37022.0,9290333.0
2016-05-24,3985,4040,3855,4010,78063,37254.0,9290333.0
2016-05-25,3920,4085,3920,4060,93069,37719.0,9290333.0
2016-05-26,4120,4290,4065,4290,195791,39856.0,9290333.0
2016-05-27,4250,4290,4090,4210,44560,39112.0,9290333.0
2016-05-30,4210,4300,3805,4070,87245,37812.0,9290333.0
2016-05-31,4030,4220,3960,4200,57754,39019.0,9290333.0
2016-06-01,4250,4250,4050,4080,49005,37905.0,9290333.0
2016-06-02,4140,4140,3920,4070,37923,37812.0,9290333.0
2016-06-03,4050,4050,3920,3995,46631,37115.0,9290333.0
2016-06-07,4270,4550,4150,4180,593118,38834.0,9290333.0
2016-06-08,4300,4300,4075,4085,79606,37951.0,9290333.0
2016-06-09,4085,4205,3880,3990,51348,37068.0,9290333.0
2016-06-10,4135,4135,3925,3980,21937,36976.0,9290333.0
2016-06-13,3980,4045,3710,3815,34631,35443.0,9290333.0
2016-06-14,3815,4000,3755,3930,30140,36511.0,9290333.0
2016-06-15,3930,4025,3740,3760,35111,34932.0,9290333.0
2016-06-16,3760,3845,3620,3630,24903,33724.0,9290333.0
2016-06-17,3800,3850,3650,3750,34691,34839.0,9290333.0
2016-06-20,3750,3850,3600,3760,34068,34932.0,9290333.0
2016-06-21,3655,3830,3655,3670,11133,34096.0,9290333.0
2016-06-22,3685,4150,3655,3655,159070,33956.0,9290333.0
2016-06-23,3770,3770,3640,3640,20406,33817.0,9290333.0
2016-06-24,3640,3710,3265,3280,74708,30472.0,9290333.0
2016-06-27,3280,3390,3110,3275,62344,30426.0,9290333.0
2016-06-28,3280,3400,3235,3400,21970,31587.0,9290333.0
2016-06-29,3450,3700,3345,3505,47580,32563.0,9290333.0
2016-06-30,3505,3585,3415,3475,17092,32284.0,9290333.0
2016-07-01,3610,3610,3495,3565,25474,33120.0,9290333.0
2016-07-04,3565,3625,3400,3515,24031,32656.0,9290333.0
2016-07-05,3505,3590,3485,3545,13223,32934.0,9290333.0
2016-07-06,3550,3550,3450,3480,13625,32330.0,9290333.0
2016-07-07,3480,3710,3480,3635,36854,33770.0,9290333.0
2016-07-08,3710,3855,3560,3725,113250,34606.0,9290333.0
2016-07-11,3700,3775,3630,3725,28711,34606.0,9290333.0
2016-07-12,3735,3980,3700,3980,143061,36976.0,9290333.0
2016-07-13,4000,4035,3870,4000,86358,37161.0,9290333.0
2016-07-14,4000,4000,3880,3960,42105,36790.0,9290333.0
2016-07-15,3925,4215,3925,4080,151928,37905.0,9290333.0
2016-07-18,4000,4135,3720,4030,46559,37440.0,9290333.0
2016-07-19,4035,4070,3955,4025,35659,37394.0,9290333.0
2016-07-20,4230,4230,3960,4015,21665,37301.0,9290333.0
2016-07-21,3990,4100,3980,4075,25790,37858.0,9290333.0
2016-07-22,4075,4440,3995,4390,140411,40785.0,9290333.0
2016-07-25,4255,4460,4255,4315,144641,40088.0,9290333.0
2016-07-26,4340,4400,4280,4330,22609,40227.0,9290333.0
2016-07-27,4330,4530,4315,4430,84723,41156.0,9290333.0
2016-07-28,4495,4495,4325,4390,62062,40785.0,9290333.0
2016-07-29,4425,4425,4220,4320,34948,40134.0,9290333.0
2016-08-01,4415,4415,4110,4165,90745,38694.0,9290333.0
2016-08-02,4165,4245,4090,4090,43446,37997.0,9290333.0
2016-08-03,4200,4200,4045,4130,73902,38369.0,9290333.0
2016-08-04,4200,4200,4060,4180,41616,38834.0,9290333.0
2016-08-05,4225,4225,4105,4180,19651,38834.0,9290333.0
2016-08-08,4300,4300,4100,4180,22533,38834.0,9290333.0
2016-08-09,4125,4195,3935,4030,66997,37440.0,9290333.0
2016-08-10,4065,4080,3995,4050,27902,37626.0,9290333.0
2016-08-11,4090,4090,3905,3910,30972,36325.0,9290333.0
2016-08-12,3855,4170,3850,4035,30536,37486.0,9290333.0
2016-08-16,4065,4145,3815,3850,35175,35768.0,9290333.0
2016-08-17,3760,3900,3720,3830,27986,35582.0,9290333.0
2016-08-18,3885,3985,3735,3960,88647,36790.0,9290333.0
2016-08-19,3990,4085,3780,3900,46833,36232.0,9290333.0
2016-08-22,3865,3990,3690,3800,42706,35303.0,9290333.0
2016-08-23,3760,3835,3670,3670,48222,34096.0,9290333.0
2016-08-24,3685,3775,3615,3735,10151,34699.0,9290333.0
2016-08-25,3795,3795,3675,3785,14074,35164.0,9290333.0
2016-08-26,3845,3845,3740,3800,6652,35303.0,9290333.0
2016-08-29,3815,3815,3650,3700,20661,34374.0,9290333.0
2016-08-30,3790,3790,3625,3790,22970,35210.0,9290333.0
2016-08-31,3800,3800,3560,3625,51473,33677.0,9290333.0
2016-09-01,3690,3690,3585,3600,5080,33445.0,9290333.0
2016-09-02,3780,3780,3605,3705,20124,34421.0,9290333.0
2016-09-05,3815,3815,3630,3700,10777,34374.0,9290333.0
2016-09-06,3665,4250,3665,4000,148135,37161.0,9290333.0
2016-09-07,4000,4080,3930,3990,69008,37068.0,9290333.0
2016-09-08,3990,4000,3840,3990,43653,37068.0,9290333.0
2016-09-09,3860,3990,3860,3940,34893,36604.0,9290333.0
2016-09-12,3925,3975,3835,3940,20392,36604.0,9290333.0
2016-09-13,3870,4000,3870,3970,35793,36883.0,9290333.0
2016-09-19,3995,4040,3950,4000,22319,37161.0,9290333.0
2016-09-20,4005,4100,3900,3920,77271,36418.0,9290333.0
2016-09-21,3960,3990,3810,3840,41084,35675.0,9290333.0
2016-09-22,3900,3975,3750,3900,19042,36232.0,9290333.0
2016-09-23,3950,4160,3930,4005,113695,37208.0,9290333.0
2016-09-26,4100,4100,3840,3960,129123,36790.0,9290333.0
2016-09-27,3880,3960,3735,3890,95609,36139.0,9290333.0
2016-09-28,3930,4445,3890,4265,636152,39623.0,9290333.0
2016-09-29,4290,4340,4135,4240,233117,39391.0,9290333.0
2016-09-30,4240,5510,4190,5000,3495529,46452.0,9290333.0
2016-10-04,5190,5700,4970,5370,1634825,49889.0,9290333.0
2016-10-05,5290,5640,5190,5580,1011981,51840.0,9290333.0
2016-10-06,5300,5430,5150,5430,837140,50447.0,9290333.0
2016-10-07,5470,5480,4970,5000,644994,46452.0,9290333.0
2016-10-10,4980,5220,4800,5020,438624,46637.0,9290333.0
2016-10-11,5100,5210,4850,4945,226985,45941.0,9290333.0
2016-10-12,4995,4995,4600,4675,455388,43432.0,9290333.0
2016-10-13,4705,4730,4605,4610,173610,42828.0,9290333.0
2016-10-14,4695,4715,4595,4635,200685,43061.0,9290333.0
2016-10-17,4700,4720,4560,4590,198174,42643.0,9290333.0
2016-10-18,4685,4690,4330,4485,209611,43633.0,9728620.0
2016-10-19,4510,4565,4260,4315,207079,41979.0,9728620.0
2016-10-20,4320,4375,4225,4360,99651,42417.0,9728620.0
2016-10-21,4430,4430,4260,4265,57060,41493.0,9728620.0
2016-10-24,4295,4450,4235,4275,118703,41590.0,9728620.0
2016-10-25,4295,4370,4005,4120,107550,40082.0,9728620.0
2016-10-26,4180,4270,4035,4250,84818,41347.0,9728620.0
2016-10-27,4280,4470,4280,4410,177850,42903.0,9728620.0
2016-10-28,4455,4500,4350,4390,62002,42709.0,9728620.0
2016-10-31,4480,4480,4205,4300,47737,41833.0,9728620.0
2016-11-01,4300,4500,4240,4300,44923,41833.0,9728620.0
2016-11-02,4295,4295,4000,4015,82991,39060.0,9728620.0
2016-11-03,4135,4170,3900,4025,59048,39158.0,9728620.0
2016-11-04,4170,4170,3980,4080,33138,39693.0,9728620.0
2016-11-07,4105,4340,4100,4300,65192,41833.0,9728620.0
2016-11-08,4370,4420,4205,4265,82540,41493.0,9728620.0
2016-11-09,4375,4375,3550,4000,188490,38914.0,9728620.0
2016-11-10,4000,4080,3935,4040,80432,39304.0,9728620.0
2016-11-11,4080,4080,3790,3965,121415,38574.0,9728620.0
2016-11-14,4035,4035,3800,3855,96393,37504.0,9728620.0
2016-11-15,3855,3855,3685,3750,60231,36482.0,9728620.0
2016-11-16,3785,3970,3705,3935,86956,38282.0,9728620.0
2016-11-17,4015,4055,3950,4000,40741,38914.0,9728620.0
2016-11-18,4035,4035,3870,3950,36169,38428.0,9728620.0
2016-11-21,4030,4040,3880,3920,31892,38136.0,9728620.0
2016-11-22,4015,4015,3840,3850,8641,37455.0,9728620.0
2016-11-23,3930,3980,3750,3815,28310,37115.0,9728620.0
2016-11-24,3735,3900,3550,3575,54238,34780.0,9728620.0
2016-11-25,3520,3770,3450,3570,56714,34731.0,9728620.0
2016-11-28,3605,3815,3560,3665,90888,35655.0,9728620.0
2016-11-29,3680,3800,3660,3800,25184,36969.0,9728620.0
2016-11-30,3840,3850,3745,3800,16312,36969.0,9728620.0
2016-12-01,3865,3865,3660,3765,18965,36628.0,9728620.0
2016-12-02,3795,3795,3675,3750,15829,36482.0,9728620.0
2016-12-05,3830,3830,3625,3725,32275,36239.0,9728620.0
2016-12-06,3765,3800,3600,3700,111000,35996.0,9728620.0
2016-12-07,3775,4000,3610,3770,167845,36677.0,9728620.0
2016-12-08,3800,3865,3700,3745,35927,36434.0,9728620.0
2016-12-09,3780,3795,3630,3725,29113,36239.0,9728620.0
2016-12-12,3755,3840,3710,3770,45002,36677.0,9728620.0
2016-12-13,3725,3880,3715,3870,45720,37650.0,9728620.0
2016-12-14,3980,4050,3870,4000,100233,38914.0,9728620.0
2016-12-15,4030,4370,3980,4205,224998,40909.0,9728620.0
2016-12-16,4205,4300,4085,4215,56413,41006.0,9728620.0
2016-12-19,4280,4280,3975,4040,97144,39304.0,9728620.0
2016-12-20,4080,4095,3845,3845,94986,37407.0,9728620.0
2016-12-21,3920,3975,3835,3960,99040,38525.0,9728620.0
2016-12-22,3980,3990,3900,3965,27377,38574.0,9728620.0
2016-12-23,3990,4070,3890,3900,55147,37942.0,9728620.0
2016-12-26,3965,4000,3915,3935,40523,38282.0,9728620.0
2016-12-27,3975,4000,3850,3970,66873,38623.0,9728620.0
2016-12-28,3990,4015,3865,3960,85934,38525.0,9728620.0
2016-12-29,3965,3965,3835,3850,97063,37455.0,9728620.0
2017-01-02,3915,4305,3875,4290,553278,41736.0,9728620.0
2017-01-03,4290,4380,4180,4350,269891,42319.0,9728620.0
2017-01-04,4350,4355,4200,4290,172898,41736.0,9728620.0
2017-01-05,4400,4690,4360,4575,500254,44508.0,9728620.0
2017-01-06,4575,4595,4455,4540,136050,44168.0,9728620.0
2017-01-09,4545,4690,4430,4585,149466,44606.0,9728620.0
2017-01-10,4585,4655,4250,4380,216693,42611.0,9728620.0
2017-01-11,4340,4570,4270,4440,82047,43195.0,9728620.0
2017-01-12,4540,4540,4230,4285,105133,41687.0,9728620.0
2017-01-13,4270,4330,4160,4225,69609,41103.0,9728620.0
2017-01-16,4260,4260,4060,4200,55794,40860.0,9728620.0
2017-01-17,4120,4205,4110,4195,26577,40812.0,9728620.0
2017-01-18,4195,4195,4030,4175,41662,40617.0,9728620.0
2017-01-19,4175,4195,4070,4120,40021,40082.0,9728620.0
2017-01-20,4160,4215,4065,4215,44303,41006.0,9728620.0
2017-01-23,4280,4280,4170,4205,19512,40909.0,9728620.0
2017-01-24,4250,4250,4045,4200,50123,40860.0,9728620.0
2017-01-25,4200,4230,4135,4195,20001,40812.0,9728620.0
2017-01-26,4215,4575,4135,4490,243581,43682.0,9728620.0
2017-01-31,4490,4540,4400,4495,135240,43730.0,9728620.0
2017-02-01,4565,4565,4415,4465,66228,43438.0,9728620.0
2017-02-02,4465,4465,4325,4325,60616,42076.0,9728620.0
2017-02-03,4325,4415,4270,4340,51087,42222.0,9728620.0
2017-02-06,4340,4360,4210,4280,39112,41638.0,9728620.0
2017-02-07,4220,4270,4080,4210,64703,40957.0,9728620.0
2017-02-08,4190,4190,4075,4145,28354,40325.0,9728620.0
2017-02-09,4090,4255,4090,4165,22013,40520.0,9728620.0
2017-02-10,4165,4320,4090,4220,57560,41055.0,9728620.0
2017-02-13,4235,4420,4150,4310,85085,41930.0,9728620.0
2017-02-14,4300,4430,4300,4360,42903,42417.0,9728620.0
2017-02-15,4360,4390,4235,4235,58560,41201.0,9728620.0
2017-02-16,4190,4190,4095,4160,72056,40471.0,9728620.0
2017-02-17,4155,4170,4005,4120,51370,40082.0,9728620.0
2017-02-20,4100,4120,4060,4120,34107,40082.0,9728620.0
2017-02-21,4060,4130,4055,4065,34113,39547.0,9728620.0
2017-02-22,4080,4150,4040,4050,36813,39401.0,9728620.0
2017-02-23,4050,4110,4025,4045,45793,39352.0,9728620.0
2017-02-24,4100,4120,3850,3880,88840,37747.0,9728620.0
2017-02-27,3895,3960,3845,3850,48631,37455.0,9728620.0
2017-02-28,3835,3875,3770,3810,33004,37066.0,9728620.0
2017-03-02,3810,3830,3740,3740,48561,36385.0,9728620.0
2017-03-03,3740,3825,3615,3770,44007,36677.0,9728620.0
2017-03-06,3770,3770,3640,3690,24359,35899.0,9728620.0
2017-03-07,3690,3790,3615,3695,53105,35947.0,9728620.0
2017-03-08,3695,3700,3610,3700,40262,35996.0,9728620.0
2017-03-09,3675,3860,3675,3800,32142,36969.0,9728620.0
2017-03-10,3820,3950,3780,3910,37945,38039.0,9728620.0
2017-03-13,3920,3935,3860,3900,18574,39651.0,10166908.0
2017-03-14,3875,3920,3835,3870,24621,39346.0,10166908.0
2017-03-15,3835,3930,3835,3880,39334,39448.0,10166908.0
2017-03-16,3900,4040,3880,3980,60278,40464.0,10166908.0
2017-03-17,3990,4030,3955,3955,9961,40210.0,10166908.0
2017-03-20,3970,3990,3810,3820,18230,38838.0,10166908.0
2017-03-21,3855,3875,3800,3835,8608,38990.0,10166908.0
2017-03-22,3835,3860,3705,3720,27291,37821.0,10166908.0
2017-03-23,3720,3785,3710,3735,19144,37973.0,10166908.0
2017-03-24,3735,3790,3705,3750,35188,38126.0,10166908.0
2017-03-27,3760,3770,3665,3665,16109,37262.0,10166908.0
2017-03-28,3665,3670,3525,3620,41032,36804.0,10166908.0
2017-03-29,3590,3800,3590,3675,47217,37363.0,10166908.0
2017-03-30,3675,3750,3625,3720,34304,37821.0,10166908.0
2017-03-31,3680,3880,3680,3845,44909,39092.0,10166908.0
2017-04-03,3860,3995,3845,3965,53175,40312.0,10166908.0
2017-04-04,3955,4020,3885,4020,27435,40871.0,10166908.0
2017-04-05,4035,4120,3960,4050,45248,41176.0,10166908.0
2017-04-06,4045,4050,3910,3930,52760,39956.0,10166908.0
2017-04-07,3960,4000,3900,3935,20948,40007.0,10166908.0
2017-04-10,3960,3960,3810,3915,37816,41427.0,10581703.0
2017-04-11,3820,3915,3750,3815,37589,40369.0,10581703.0
2017-04-12,3820,3860,3810,3845,42753,40687.0,10581703.0
2017-04-13,3860,3960,3795,3895,37978,41216.0,10581703.0
2017-04-14,3900,3920,3800,3865,20323,40898.0,10581703.0
2017-04-17,3865,3900,3830,3900,27468,41269.0,10581703.0
2017-04-18,3910,3930,3870,3920,5747,41480.0,10581703.0
2017-04-19,3860,4060,3860,4025,135562,42591.0,10581703.0
2017-04-20,4030,4180,3980,4145,140728,43861.0,10581703.0
2017-04-21,4120,4205,4115,4125,59044,43650.0,10581703.0
2017-04-24,4140,4140,4010,4070,55318,43068.0,10581703.0
2017-04-25,4090,4200,4060,4175,63819,44179.0,10581703.0
2017-04-26,4175,4250,4115,4200,82758,44443.0,10581703.0
2017-04-27,4220,4220,4075,4090,12993,43279.0,10581703.0
2017-04-28,4090,4090,3930,4030,27145,42644.0,10581703.0
2017-05-02,4060,4400,4050,4125,137059,43650.0,10581703.0
2017-05-04,4125,4330,4125,4205,112544,44496.0,10581703.0
2017-05-08,4300,4300,4190,4190,32431,44536.0,10629038.0
2017-05-10,4225,4225,4090,4190,48716,44536.0,10629038.0
2017-05-11,4215,4215,4040,4120,8441,43792.0,10629038.0
2017-05-12,4120,4260,4110,4240,38350,45067.0,10629038.0
2017-05-15,4240,4300,4150,4240,50573,45067.0,10629038.0
2017-05-16,4240,4275,4160,4230,20820,44961.0,10629038.0
2017-05-17,4270,4270,4150,4185,25907,44483.0,10629038.0
2017-05-18,4055,4140,4055,4090,20697,43473.0,10629038.0
2017-05-19,4080,4200,4020,4025,34265,42782.0,10629038.0
2017-05-22,4025,4090,3995,4050,32093,43048.0,10629038.0
2017-05-23,4050,4135,4050,4120,31726,43792.0,10629038.0
2017-05-24,4165,4220,4090,4205,88622,44695.0,10629038.0
2017-05-25,4225,4225,4025,4100,88059,43579.0,10629038.0
2017-05-26,4180,4190,4025,4070,66499,43260.0,10629038.0
2017-05-29,4070,4095,4000,4065,54792,43207.0,10629038.0
2017-05-30,4035,4085,4000,4075,65893,43313.0,10629038.0
2017-05-31,4020,4390,3930,4160,327340,45503.0,10938294.0
2017-06-01,4160,4165,4075,4095,36856,44792.0,10938294.0
2017-06-02,4165,4165,4040,4060,52581,44409.0,10938294.0
2017-06-05,4060,4075,3900,3920,126887,42878.0,10938294.0
2017-06-07,3920,3940,3855,3890,51328,42550.0,10938294.0
2017-06-08,3900,3900,3860,3890,25702,42550.0,10938294.0
2017-06-09,3900,3920,3850,3880,30829,42441.0,10938294.0
2017-06-12,3900,3910,3800,3810,49455,41675.0,10938294.0
2017-06-13,3895,3895,3800,3825,23101,41839.0,10938294.0
2017-06-14,3810,3855,3800,3840,33716,42003.0,10938294.0
2017-06-15,3840,3840,3725,3800,108560,41566.0,10938294.0
2017-06-16,3805,3975,3805,3860,72486,42222.0,10938294.0
2017-06-19,3900,3960,3850,3890,52821,42550.0,10938294.0
2017-06-20,3930,3950,3825,3840,16229,42003.0,10938294.0
2017-06-21,3840,3865,3790,3840,7247,42003.0,10938294.0
2017-06-22,3840,3840,3725,3735,42858,40855.0,10938294.0
2017-06-23,3805,3930,3700,3840,109820,42003.0,10938294.0
2017-06-26,3880,3970,3840,3910,90204,42769.0,10938294.0
2017-06-27,3910,3940,3900,3940,9707,43097.0,10938294.0
2017-06-28,3925,3940,3885,3905,22332,42714.0,10938294.0
2017-06-29,3905,3935,3885,3890,8340,42550.0,10938294.0
2017-06-30,3900,3930,3770,3905,29469,42714.0,10938294.0
2017-07-03,3905,3915,3845,3875,18076,42386.0,10938294.0
2017-07-04,3900,3900,3845,3875,6777,42386.0,10938294.0
2017-07-05,3875,3905,3830,3860,13411,42222.0,10938294.0
2017-07-06,3875,3875,3805,3845,18324,42058.0,10938294.0
2017-07-07,3840,3885,3750,3800,39952,41566.0,10938294.0
2017-07-10,3790,3880,3770,3785,16994,41401.0,10938294.0
2017-07-11,3785,3825,3710,3725,40901,40745.0,10938294.0
2017-07-12,3725,3770,3670,3770,26999,41237.0,10938294.0
2017-07-13,3770,3840,3720,3800,15857,41566.0,10938294.0
2017-07-14,3835,3835,3770,3780,14758,41347.0,10938294.0
2017-07-17,3780,3860,3765,3765,19855,41183.0,10938294.0
2017-07-18,3725,3800,3725,3795,31090,41511.0,10938294.0
2017-07-19,3745,3860,3745,3820,19171,41784.0,10938294.0
2017-07-20,3805,3860,3790,3850,17222,42112.0,10938294.0
2017-07-21,3800,3925,3800,3895,30053,42605.0,10938294.0
2017-07-24,3845,3925,3845,3910,22829,42769.0,10938294.0
2017-07-25,3945,3945,3750,3825,44705,42241.0,11043483.0
2017-07-26,3775,3890,3755,3830,17299,42297.0,11043483.0
2017-07-27,3800,3835,3765,3820,20052,42186.0,11043483.0
2017-07-28,3820,3820,3715,3785,25232,41800.0,11043483.0
2017-07-31,3815,3815,3740,3760,2105,41523.0,11043483.0
2017-08-01,3770,3870,3750,3800,19825,41965.0,11043483.0
2017-08-02,3835,3900,3765,3790,45587,41855.0,11043483.0
2017-08-03,3790,3805,3605,3645,34422,40253.0,11043483.0
2017-08-04,3650,3730,3650,3730,6665,41192.0,11043483.0
2017-08-07,3660,3770,3660,3710,3077,40971.0,11043483.0
2017-08-08,3695,3745,3615,3685,5038,40695.0,11043483.0
2017-08-09,3645,3725,3635,3660,24737,40419.0,11043483.0
2017-08-10,3655,3695,3595,3620,11633,39977.0,11043483.0
2017-08-11,3620,3660,3595,3600,6630,39757.0,11043483.0
2017-08-14,3600,3720,3595,3610,10585,39867.0,11043483.0
2017-08-16,3610,3725,3550,3620,62328,39977.0,11043483.0
2017-08-17,3620,3710,3620,3670,27040,40530.0,11043483.0
2017-08-18,3670,3795,3630,3730,21313,41192.0,11043483.0
2017-08-21,3730,3750,3650,3690,3991,40750.0,11043483.0
2017-08-22,3690,3700,3625,3675,11044,40585.0,11043483.0
2017-08-23,3675,3780,3590,3590,12760,39646.0,11043483.0
2017-08-24,3600,3650,3590,3635,11830,40143.0,11043483.0
2017-08-25,3635,3685,3635,3675,10248,40585.0,11043483.0
2017-08-28,3715,3735,3675,3735,14905,41247.0,11043483.0
2017-08-29,3735,3790,3720,3770,22303,41634.0,11043483.0
2017-08-30,3770,3830,3770,3810,34582,42076.0,11043483.0
2017-08-31,3810,3845,3765,3780,4220,41744.0,11043483.0
2017-09-01,3820,3820,3710,3730,5804,41192.0,11043483.0
2017-09-04,3730,3730,3600,3660,12942,40419.0,11043483.0
2017-09-05,3660,3700,3590,3665,16782,40474.0,11043483.0
2017-09-06,3740,3740,3600,3600,2894,39757.0,11043483.0
2017-09-07,3600,3635,3570,3620,10832,39977.0,11043483.0
2017-09-08,3620,3720,3620,3640,24102,40198.0,11043483.0
2017-09-11,3660,3705,3580,3580,23548,39536.0,11043483.0
2017-09-12,3580,3645,3530,3595,19977,39701.0,11043483.0
2017-09-13,3595,3635,3490,3490,24804,38542.0,11043483.0
2017-09-14,3515,3650,3360,3625,63690,40033.0,11043483.0
2017-09-15,3625,3700,3480,3560,25143,39315.0,11043483.0
2017-09-18,3565,3635,3515,3590,44064,39646.0,11043483.0
2017-09-19,3590,3605,3535,3540,17971,39094.0,11043483.0
2017-09-20,3555,3565,3450,3490,18062,38542.0,11043483.0
2017-09-21,3490,3585,3420,3565,21872,39370.0,11043483.0
2017-09-22,3600,3600,3350,3480,44121,38431.0,11043483.0
2017-09-25,3380,3470,3195,3300,91914,36443.0,11043483.0
2017-09-26,3300,3375,3140,3325,21081,36720.0,11043483.0
2017-09-27,3325,3350,3240,3330,4011,36775.0,11043483.0
2017-09-28,3330,3350,3275,3330,6167,36775.0,11043483.0
2017-09-29,3330,3480,3300,3460,29641,38210.0,11043483.0
2017-10-10,3440,3515,3400,3515,18660,38818.0,11043483.0
2017-10-11,3515,3635,3455,3615,37751,39922.0,11043483.0
2017-10-12,3620,3700,3505,3660,43139,40419.0,11043483.0
2017-10-13,3590,3745,3520,3600,23570,39757.0,11043483.0
2017-10-16,3600,3665,3535,3600,8900,39757.0,11043483.0
2017-10-17,3540,3665,3540,3650,18620,40309.0,11043483.0
2017-10-18,3690,3720,3465,3650,37022,40309.0,11043483.0
2017-10-19,3685,3725,3425,3580,35299,39536.0,11043483.0
2017-10-20,3580,3620,3550,3600,6931,39757.0,11043483.0
2017-10-23,3550,3700,3550,3675,46533,40585.0,11043483.0
2017-10-24,3700,3800,3665,3790,51848,41855.0,11043483.0
2017-10-25,3830,3900,3790,3880,70568,42849.0,11043483.0
2017-10-26,3880,3925,3690,3830,52433,42297.0,11043483.0
2017-10-27,3870,3910,3830,3870,71823,42738.0,11043483.0
2017-10-30,3870,3920,3865,3900,13923,43070.0,11043483.0
2017-10-31,3900,4095,3880,4025,208105,44450.0,11043483.0
2017-11-01,4075,4075,4000,4070,201133,44947.0,11043483.0
2017-11-02,4070,4080,4005,4075,45474,45002.0,11043483.0
2017-11-03,4075,4180,4060,4165,78308,45996.0,11043483.0
2017-11-06,4165,4250,4105,4185,55508,46217.0,11043483.0
2017-11-07,4190,4305,3930,4220,260299,46603.0,11043483.0
