팬젠(222110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-08-19,6100,6220,6000,6100,6844,58815.0,9641781.0
2019-08-20,6110,6110,5960,6090,8586,58718.0,9641781.0
2019-08-21,6000,6190,5930,6190,11538,59683.0,9641781.0
2019-08-22,6250,6250,6100,6220,7443,59972.0,9641781.0
2019-08-23,6230,6500,6190,6500,23204,62672.0,9641781.0
2019-08-26,6470,6470,5950,6080,19983,58622.0,9641781.0
2019-08-27,6040,6280,6040,6250,6542,60261.0,9641781.0
2019-08-28,6150,6570,6150,6560,17434,63250.0,9641781.0
2019-08-29,6660,6680,6400,6640,7102,64021.0,9641781.0
2019-08-30,6560,6790,6560,6660,9321,64214.0,9641781.0
2019-09-02,6640,6780,6620,6740,11033,64986.0,9641781.0
2019-09-03,6710,6790,6550,6720,5046,64793.0,9641781.0
2019-09-04,6720,6790,6650,6770,4594,65275.0,9641781.0
2019-09-05,6770,6960,6740,6840,10199,65950.0,9641781.0
2019-09-06,6800,6890,6750,6870,13772,66239.0,9641781.0
2019-09-09,6950,7190,6900,7130,20179,68746.0,9641781.0
2019-09-10,7040,7240,7040,7180,10457,69228.0,9641781.0
2019-09-11,7080,7360,7080,7350,13143,70867.0,9641781.0
2019-09-16,7490,7730,7300,7570,18037,72988.0,9641781.0
2019-09-17,7490,7650,7490,7610,7963,73374.0,9641781.0
2019-09-18,7600,7660,7500,7620,8674,73470.0,9641781.0
2019-09-19,7660,7660,7540,7660,6109,73856.0,9641781.0
2019-09-20,7660,7680,7570,7640,2913,73663.0,9641781.0
2019-09-23,7530,7690,7420,7480,5294,72121.0,9641781.0
2019-09-24,7350,7720,7200,7600,5302,73278.0,9641781.0
2019-09-25,7610,7610,7320,7390,9094,71253.0,9641781.0
2019-09-26,7450,7540,7310,7460,6854,71928.0,9641781.0
2019-09-27,7460,7460,7190,7330,15656,70674.0,9641781.0
2019-09-30,7220,7400,7220,7340,1771,,
2019-10-01,7470,8090,7400,7720,31270,,
2019-10-02,7720,7800,7610,7740,4530,,
2019-10-04,7730,7900,7730,7900,3824,,
2019-10-07,8030,8040,7750,7950,6373,,
