로지시스(067730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-04,2870,2870,2760,2820,26464,26341.0,9340922.0
2019-01-07,2890,2890,2820,2840,21513,26528.0,9340922.0
2019-01-08,2840,3280,2840,2980,607762,27836.0,9340922.0
2019-01-09,2995,3030,2950,2955,56504,27602.0,9340922.0
2019-01-10,2980,3055,2970,3015,69864,28163.0,9340922.0
2019-01-11,3015,3105,2935,2960,84059,27649.0,9340922.0
2019-01-14,2965,3015,2900,3005,37961,28069.0,9340922.0
2019-01-15,2970,3095,2970,2990,17639,27929.0,9340922.0
2019-01-16,2995,3020,2975,2995,19921,27976.0,9340922.0
2019-01-17,2985,3120,2975,3005,75065,28069.0,9340922.0
2019-01-18,3040,3085,2960,3080,58799,28770.0,9340922.0
2019-01-21,3150,3190,3080,3120,82146,29144.0,9340922.0
2019-01-22,3170,3185,3065,3150,37007,29424.0,9340922.0
2019-01-23,3090,3180,3090,3160,45806,29517.0,9340922.0
2019-01-24,3135,3170,3105,3105,50401,29004.0,9340922.0
2019-01-25,3145,3145,3090,3090,21022,28863.0,9340922.0
2019-01-28,3070,3080,3000,3070,24963,28677.0,9340922.0
2019-01-29,3070,3125,3025,3110,22936,29050.0,9340922.0
2019-01-30,3140,3140,3055,3100,32635,28957.0,9340922.0
2019-01-31,3100,3115,3055,3100,19201,28957.0,9340922.0
2019-02-01,3125,3130,3080,3080,13659,28770.0,9340922.0
2019-02-07,3080,3175,3045,3175,37130,29657.0,9340922.0
2019-02-08,3160,3195,3130,3190,22598,29798.0,9340922.0
2019-02-11,3155,3220,3155,3205,19473,29938.0,9340922.0
2019-02-12,3205,3260,3180,3215,51912,30031.0,9340922.0
2019-02-13,3230,3235,3180,3210,23274,29984.0,9340922.0
2019-02-14,3210,3220,3120,3200,36204,29891.0,9340922.0
2019-02-15,3200,3230,3115,3115,42438,29097.0,9340922.0
2019-02-18,3130,3155,3130,3155,10690,29471.0,9340922.0
2019-02-19,3155,3210,3120,3165,28333,29564.0,9340922.0
2019-02-20,3175,3210,3125,3185,48709,29751.0,9340922.0
2019-02-21,3185,3350,3150,3215,157620,30031.0,9340922.0
2019-02-22,3215,3255,3185,3185,41493,29751.0,9340922.0
2019-02-25,3165,3220,3120,3150,51173,29424.0,9340922.0
2019-02-26,3155,3170,3085,3090,38006,28863.0,9340922.0
2019-02-27,3090,3145,3090,3135,4828,29284.0,9340922.0
2019-02-28,3135,3145,2935,2935,34446,27416.0,9340922.0
2019-03-04,2940,3115,2940,3080,25321,28770.0,9340922.0
2019-03-05,3010,3080,3010,3030,14124,28303.0,9340922.0
2019-03-06,3010,3060,2995,2995,9992,27976.0,9340922.0
2019-03-07,3060,3060,2875,2895,35524,27042.0,9340922.0
2019-03-08,2895,2905,2810,2900,18903,27089.0,9340922.0
2019-03-11,2875,2895,2790,2830,25222,26435.0,9340922.0
2019-03-12,2840,2950,2840,2945,16564,27509.0,9340922.0
2019-03-13,2905,2960,2880,2955,8467,27602.0,9340922.0
2019-03-14,2915,2960,2915,2960,5475,27649.0,9340922.0
2019-03-15,2960,2970,2855,2945,21814,27509.0,9340922.0
2019-03-18,2945,2945,2895,2930,7905,27369.0,9340922.0
2019-03-19,2925,2935,2885,2895,9369,27042.0,9340922.0
2019-03-20,2895,2920,2855,2865,11653,26762.0,9340922.0
2019-03-21,2865,2895,2795,2835,39265,26482.0,9340922.0
2019-03-22,2870,2870,2710,2795,109777,26108.0,9340922.0
2019-03-25,2760,2820,2710,2795,32767,26108.0,9340922.0
2019-03-26,2825,3320,2810,2975,1762574,27789.0,9340922.0
2019-03-27,2950,2960,2850,2850,205392,26622.0,9340922.0
2019-03-28,2850,2895,2815,2830,74867,26435.0,9340922.0
2019-03-29,2820,2875,2720,2770,82226,25874.0,9340922.0
2019-04-01,2745,2835,2745,2825,45510,26388.0,9340922.0
2019-04-02,2800,2825,2755,2775,64610,25921.0,9340922.0
2019-04-03,2775,2950,2765,2865,188652,26762.0,9340922.0
2019-04-04,2915,2915,2850,2895,50963,27042.0,9340922.0
2019-04-05,2895,2970,2895,2940,60692,27462.0,9340922.0
2019-04-08,2990,3280,2970,3190,1384194,29798.0,9340922.0
2019-04-09,3150,3210,3075,3150,176845,29424.0,9340922.0
2019-04-10,3135,3210,3085,3165,85006,29564.0,9340922.0
2019-04-11,3195,3275,3130,3135,128481,29284.0,9340922.0
2019-04-12,3135,3250,3130,3140,89601,29330.0,9340922.0
2019-04-15,3180,3235,3140,3200,72531,29891.0,9340922.0
2019-04-16,3245,4030,3240,3695,5084363,34515.0,9340922.0
2019-04-17,3720,3730,3515,3635,774062,33954.0,9340922.0
2019-04-18,3710,4300,3245,3280,4005277,30638.0,9340922.0
2019-04-19,3245,3275,3135,3165,395665,29564.0,9340922.0
2019-04-22,3170,3200,3145,3155,111638,29471.0,9340922.0
2019-04-23,3175,3260,3150,3245,191052,30311.0,9340922.0
2019-04-24,3245,3400,3185,3300,347869,30825.0,9340922.0
2019-04-25,3285,3300,3210,3215,109633,30031.0,9340922.0
2019-04-26,3230,3765,3215,3540,3032689,33067.0,9340922.0
2019-04-29,3435,3775,3360,3600,1247857,33627.0,9340922.0
2019-04-30,3600,3620,3495,3620,282723,33814.0,9340922.0
2019-05-02,3605,3685,3550,3610,189207,33721.0,9340922.0
2019-05-03,3620,3690,3550,3580,123452,33441.0,9340922.0
2019-05-07,3555,3555,3440,3490,89924,32600.0,9340922.0
2019-05-08,3440,3870,3420,3750,584848,35028.0,9340922.0
2019-05-09,3750,3750,3495,3555,243308,33207.0,9340922.0
2019-05-10,3555,3765,3550,3735,374154,34888.0,9340922.0
2019-05-13,3790,4050,3340,3425,589263,31993.0,9340922.0
2019-05-14,3515,3665,3385,3390,305454,31666.0,9340922.0
2019-05-15,3350,3475,3350,3435,91421,32086.0,9340922.0
2019-05-16,3420,3495,3290,3350,136019,31292.0,9340922.0
2019-05-17,3350,3365,3275,3295,42618,30778.0,9340922.0
2019-05-20,3240,3440,3240,3295,114157,30778.0,9340922.0
2019-05-21,3210,3285,3125,3155,175605,29471.0,9340922.0
2019-05-22,3160,3210,3110,3185,70415,29751.0,9340922.0
2019-05-23,3180,3215,3040,3060,59575,28583.0,9340922.0
2019-05-24,3040,3045,2975,2975,35514,27789.0,9340922.0
2019-05-27,2975,3050,2860,2860,29631,26715.0,9340922.0
2019-05-28,2985,3100,2900,3000,35913,28023.0,9340922.0
2019-05-29,3000,3075,2910,3050,23355,28490.0,9340922.0
2019-05-30,3050,3075,2920,2920,26661,27275.0,9340922.0
2019-05-31,2910,3040,2900,3020,22337,28210.0,9340922.0
2019-06-03,3020,3055,2970,2970,11281,27743.0,9340922.0
2019-06-04,2970,3030,2870,2975,11862,27789.0,9340922.0
2019-06-05,2975,3120,2940,3015,57161,28163.0,9340922.0
2019-06-07,3050,3095,2970,3040,21610,28396.0,9340922.0
2019-06-10,3060,3145,3040,3145,25648,29377.0,9340922.0
2019-06-11,3145,3195,3060,3140,38429,29330.0,9340922.0
2019-06-12,3140,3260,3125,3190,67132,29798.0,9340922.0
2019-06-13,3190,3250,3150,3230,29950,30171.0,9340922.0
2019-06-14,3210,3275,3160,3165,27891,29564.0,9340922.0
2019-06-17,3155,3175,3075,3125,32712,29190.0,9340922.0
2019-06-18,3080,3135,3035,3035,48178,28350.0,9340922.0
2019-06-19,3065,3120,3050,3120,15951,29144.0,9340922.0
2019-06-20,3070,3245,3070,3220,28608,30078.0,9340922.0
2019-06-21,3170,3235,3170,3200,19719,29891.0,9340922.0
2019-06-24,3160,3465,3155,3180,132414,29704.0,9340922.0
2019-06-25,3180,3260,3150,3185,29753,29751.0,9340922.0
2019-06-26,3185,3205,3100,3115,31336,29097.0,9340922.0
2019-06-27,3110,3205,3080,3080,14385,28770.0,9340922.0
2019-06-28,3220,3220,3075,3095,18234,28910.0,9340922.0
2019-07-01,3080,3125,3075,3080,8593,28770.0,9340922.0
2019-07-02,2975,3185,2975,3150,28940,29424.0,9340922.0
2019-07-03,3180,3180,3075,3075,14230,28723.0,9340922.0
2019-07-04,3075,3155,3030,3155,19893,29471.0,9340922.0
2019-07-05,3155,3175,3085,3140,12636,29330.0,9340922.0
2019-07-08,3135,3135,2975,3015,74352,28163.0,9340922.0
2019-07-09,2985,3010,2870,2870,49054,26808.0,9340922.0
2019-07-10,2870,2965,2855,2960,14631,27649.0,9340922.0
2019-07-11,2960,3000,2950,3000,18319,28023.0,9340922.0
2019-07-12,2970,3020,2970,3015,10423,28163.0,9340922.0
2019-07-15,3025,3030,2950,2980,10058,27836.0,9340922.0
2019-07-16,2980,3030,2950,3030,15486,28303.0,9340922.0
2019-07-17,3035,3035,2865,2925,34683,27322.0,9340922.0
2019-07-18,2870,2970,2870,2890,17315,26995.0,9340922.0
2019-07-19,2875,2910,2855,2890,24014,26995.0,9340922.0
2019-07-22,2890,2965,2890,2890,14671,26995.0,9340922.0
2019-07-23,2860,2970,2860,2940,30787,27462.0,9340922.0
2019-07-24,2910,2960,2855,2860,24693,26715.0,9340922.0
2019-07-25,2930,2935,2760,2760,43730,25781.0,9340922.0
2019-07-26,2760,2820,2650,2655,26801,24800.0,9340922.0
2019-07-29,2655,2655,2540,2560,78118,23913.0,9340922.0
2019-07-30,2555,2780,2555,2740,19950,25594.0,9340922.0
2019-07-31,2740,2845,2700,2770,66526,25874.0,9340922.0
2019-08-01,2770,2850,2740,2795,11022,26108.0,9340922.0
2019-08-02,2675,2820,2675,2775,17704,25921.0,9340922.0
2019-08-05,2775,2830,2570,2630,76661,24567.0,9340922.0
2019-08-06,2600,2775,2395,2500,90427,23352.0,9340922.0
2019-08-07,2450,2575,2385,2505,53943,23399.0,9340922.0
2019-08-08,2505,2670,2505,2570,19648,24006.0,9340922.0
2019-08-09,2575,2620,2575,2590,8549,24193.0,9340922.0
2019-08-12,2510,2590,2485,2520,17206,23539.0,9340922.0
2019-08-13,2500,2540,2470,2535,5788,23679.0,9340922.0
2019-08-14,2535,2620,2535,2600,9137,24286.0,9340922.0
2019-08-16,2635,2635,2520,2530,11822,23633.0,9340922.0
2019-08-19,2530,2580,2505,2575,15742,24053.0,9340922.0
2019-08-20,2575,2775,2575,2625,24567,24520.0,9340922.0
2019-08-21,2695,2725,2645,2705,15907,25267.0,9340922.0
2019-08-22,2720,2750,2655,2715,18230,25361.0,9340922.0
2019-08-23,2705,2710,2635,2640,7841,24660.0,9340922.0
2019-08-26,2610,2610,2475,2525,22722,23586.0,9340922.0
2019-08-27,2525,2640,2525,2530,20338,23633.0,9340922.0
2019-08-28,2545,2615,2490,2570,11706,24006.0,9340922.0
2019-08-29,2560,2595,2540,2545,6271,23773.0,9340922.0
2019-08-30,2570,2620,2520,2580,11132,24100.0,9340922.0
2019-09-02,2580,2700,2535,2595,13920,24240.0,9340922.0
2019-09-03,2595,2690,2560,2560,5799,23913.0,9340922.0
2019-09-04,2680,3320,2675,3160,5532135,29517.0,9340922.0
2019-09-05,3175,3290,3090,3200,1070562,29891.0,9340922.0
2019-09-06,3200,3320,3150,3260,1016539,30451.0,9340922.0
2019-09-09,3150,3230,3055,3155,261593,29471.0,9340922.0
2019-09-10,3155,3470,3090,3190,472631,29798.0,9340922.0
2019-09-11,3190,3220,3100,3170,145979,29611.0,9340922.0
2019-09-16,3170,3185,3080,3080,77875,28770.0,9340922.0
2019-09-17,3120,3120,3030,3080,99225,28770.0,9340922.0
2019-09-18,3050,3350,3040,3130,304952,29237.0,9340922.0
2019-09-19,3135,3360,3075,3340,431654,31199.0,9340922.0
2019-09-20,3330,3335,3125,3210,137080,29984.0,9340922.0
2019-09-23,3170,3230,3170,3215,41999,30031.0,9340922.0
2019-09-24,3210,3210,3030,3160,85776,29517.0,9340922.0
2019-09-25,3150,3150,3060,3070,54301,28677.0,9340922.0
2019-09-26,2975,3160,2975,3050,35493,28490.0,9340922.0
2019-09-27,3035,3200,3000,3145,33734,29377.0,9340922.0
2019-09-30,3150,3155,3070,3090,21598,28863.0,9340922.0
2019-10-01,2920,3090,2820,2910,263091,27182.0,9340922.0
2019-10-02,2870,2925,2870,2920,24603,27275.0,9340922.0
2019-10-04,2905,3070,2875,3030,57364,28303.0,9340922.0
2019-10-07,3120,3120,3025,3050,36674,28490.0,9340922.0
