제이브이엠(054950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-02-22,56000,56400,54400,55000,14122,348200.0,6330908.0
2008-02-25,55600,56000,54500,54600,10428,345668.0,6330908.0
2008-02-26,54800,55300,51300,52100,24564,329840.0,6330908.0
2008-02-27,52400,53100,51000,51600,14661,326675.0,6330908.0
2008-02-28,52200,52700,51000,52300,6289,331106.0,6330908.0
2008-02-29,52400,52900,51500,51700,3788,327308.0,6330908.0
2008-03-03,51000,51000,49700,50300,5619,318445.0,6330908.0
2008-03-04,50300,51800,50300,51000,6602,322876.0,6330908.0
2008-03-05,50800,50900,49800,50000,8091,316545.0,6330908.0
2008-03-06,49850,50600,49400,49550,8042,313696.0,6330908.0
2008-03-07,49000,49900,49000,49400,4143,312747.0,6330908.0
2008-03-10,49000,49600,47400,47400,9100,300085.0,6330908.0
2008-03-11,46500,48900,46500,47700,2655,301984.0,6330908.0
2008-03-12,47850,49800,47850,49000,5243,310214.0,6330908.0
2008-03-13,49350,49350,48500,48500,2625,307049.0,6330908.0
2008-03-14,47900,49800,47000,47150,4386,298502.0,6330908.0
2008-03-17,48200,48200,45000,45950,4792,290905.0,6330908.0
2008-03-18,47000,47900,46550,47050,3820,297869.0,6330908.0
2008-03-19,48100,48600,46700,47050,5189,297869.0,6330908.0
2008-03-20,47000,48400,46950,48350,2900,306099.0,6330908.0
2008-03-21,48750,49900,48350,49000,7662,310214.0,6330908.0
2008-03-24,49500,49650,41650,47200,6158,298819.0,6330908.0
2008-03-25,47200,47550,45500,45500,11299,288056.0,6330908.0
2008-03-26,45700,45750,43200,43200,9146,273495.0,6330908.0
2008-03-27,43850,44750,43700,44100,5432,279193.0,6330908.0
2008-03-28,44100,46100,44100,46100,5691,291855.0,6330908.0
2008-03-31,45850,45850,44600,45000,6527,284891.0,6330908.0
2008-04-01,45500,46100,45050,45600,3938,288689.0,6330908.0
2008-04-02,45850,45850,44000,44000,10786,278560.0,6330908.0
2008-04-03,44200,46300,43900,45400,8395,287423.0,6330908.0
2008-04-04,45400,46400,45200,46200,6738,292488.0,6330908.0
2008-04-07,46150,46300,45000,46000,10803,291222.0,6330908.0
2008-04-08,45700,45700,44200,44250,9673,280143.0,6330908.0
2008-04-10,43900,44800,43900,44100,4815,279193.0,6330908.0
2008-04-11,44700,44700,43500,43700,7310,276661.0,6330908.0
2008-04-14,43450,43550,41100,42000,8697,265898.0,6330908.0
2008-04-15,40200,40950,37050,37950,117471,240258.0,6330908.0
2008-04-16,38200,40500,36650,36650,77861,232028.0,6330908.0
2008-04-17,38000,38200,34800,36500,59529,231078.0,6330908.0
2008-04-18,36550,37600,36100,37050,59457,234560.0,6330908.0
2008-04-21,38000,39400,37650,39000,36499,246905.0,6330908.0
2008-04-22,40000,40900,39400,40300,48178,255136.0,6330908.0
2008-04-23,40000,45600,39050,42600,59368,269697.0,6330908.0
2008-04-24,42500,44650,42350,44450,29190,281409.0,6330908.0
2008-04-25,44200,45600,44200,44500,36093,281725.0,6330908.0
2008-04-28,44500,44600,40700,40700,48163,257668.0,6330908.0
2008-04-29,40650,41800,38300,38300,55517,242474.0,6330908.0
2008-04-30,38300,40550,38150,40050,66859,253553.0,6330908.0
2008-05-02,40100,41500,39050,40800,22151,258301.0,6330908.0
2008-05-06,40300,42550,40300,40700,59985,257668.0,6330908.0
2008-05-07,40950,41950,39500,40000,27863,253236.0,6330908.0
2008-05-08,39900,39900,38600,39000,35660,246905.0,6330908.0
2008-05-09,38350,39000,38100,38700,24523,245006.0,6330908.0
2008-05-13,38750,38800,37900,37900,21179,239941.0,6330908.0
2008-05-14,37900,38750,37850,38100,18043,241208.0,6330908.0
2008-05-15,38450,39300,38300,38350,19253,242790.0,6330908.0
2008-05-16,38700,39800,38700,39200,19823,248172.0,6330908.0
2008-05-19,39400,41400,39400,41250,33239,261150.0,6330908.0
2008-05-20,40900,42650,40900,42650,38771,270013.0,6330908.0
2008-05-21,42150,42150,40800,41000,16999,259567.0,6330908.0
2008-05-22,40600,40600,38750,40000,16453,253236.0,6330908.0
2008-05-23,39250,40000,38350,38500,21249,243740.0,6330908.0
2008-05-26,38100,38100,35350,36100,44408,228546.0,6330908.0
2008-05-27,37500,38300,36650,38100,14036,241208.0,6330908.0
2008-05-28,38150,40050,38050,40000,36641,253236.0,6330908.0
2008-05-29,41400,41550,40350,41100,33770,260200.0,6330908.0
2008-05-30,42000,42000,40000,41500,22355,262733.0,6330908.0
2008-06-02,41250,42100,40750,41500,21193,262733.0,6330908.0
2008-06-03,42300,44800,41500,44700,47044,282992.0,6330908.0
2008-06-04,43800,46200,43000,46050,39199,291538.0,6330908.0
2008-06-05,45800,45850,43850,44600,14554,282358.0,6330908.0
2008-06-09,43100,44800,42000,44500,44089,281725.0,6330908.0
2008-06-10,44650,45700,43650,43750,8827,276977.0,6330908.0
2008-06-11,44000,44450,43200,44200,11057,279826.0,6330908.0
2008-06-12,44300,49300,43600,46950,47474,297236.0,6330908.0
2008-06-13,47100,47100,44550,45600,14769,288689.0,6330908.0
2008-06-16,45050,46000,43300,43300,9751,274128.0,6330908.0
2008-06-17,43300,44700,43300,43650,4855,276344.0,6330908.0
2008-06-18,43000,44250,42500,43850,40148,277610.0,6330908.0
2008-06-19,43050,43100,42700,43000,31435,272229.0,6330908.0
2008-06-20,43000,43000,41000,41800,15069,264632.0,6330908.0
2008-06-23,41050,41650,40500,41450,8120,262416.0,6330908.0
2008-06-24,41100,41850,40800,41600,6565,263366.0,6330908.0
2008-06-25,41200,42800,41200,42800,7025,270963.0,6330908.0
2008-06-26,42600,42750,41250,41250,7385,261150.0,6330908.0
2008-06-27,40500,40500,39750,40050,5703,253553.0,6330908.0
2008-06-30,39800,39800,38500,38950,6125,246589.0,6330908.0
2008-07-01,39000,40000,39000,40000,10185,253236.0,6330908.0
2008-07-02,39600,39900,38200,38500,6871,243740.0,6330908.0
2008-07-03,38150,38500,36400,37600,11809,238042.0,6330908.0
2008-07-04,37350,38400,35550,36000,12675,227913.0,6330908.0
2008-07-07,36200,36400,34000,34000,25040,215251.0,6330908.0
2008-07-08,33850,33850,30000,31500,46869,199424.0,6330908.0
2008-07-09,32900,34400,32100,34200,26017,216517.0,6330908.0
2008-07-10,33050,34950,33050,34850,7804,220632.0,6330908.0
2008-07-11,34850,37000,34850,35800,20787,226647.0,6330908.0
2008-07-14,35400,35900,33400,33400,15445,211452.0,6330908.0
2008-07-15,33500,33900,32700,33250,15259,210503.0,6330908.0
2008-07-16,33350,34300,31350,32550,14705,206071.0,6330908.0
2008-07-17,33400,33550,32550,32550,11029,206071.0,6330908.0
2008-07-18,33400,33400,31950,32000,9008,202589.0,6330908.0
2008-07-21,31700,33500,31700,33150,8789,209870.0,6330908.0
2008-07-22,32850,33050,32150,32600,43431,206388.0,6330908.0
2008-07-23,32350,34500,32350,34250,15057,216834.0,6330908.0
2008-07-24,33700,34650,33600,33750,13345,213668.0,6330908.0
2008-07-25,33800,34300,33250,33500,13974,212085.0,6330908.0
2008-07-28,33300,33950,32850,32900,5314,208287.0,6330908.0
2008-07-29,32850,32850,31300,31550,7983,199740.0,6330908.0
2008-07-30,30500,31850,30500,31700,14698,200690.0,6330908.0
2008-07-31,31800,31800,29700,30000,23566,189927.0,6330908.0
2008-08-01,29600,30400,29450,30000,23613,189927.0,6330908.0
2008-08-04,29950,29950,27500,28400,26652,179798.0,6330908.0
2008-08-05,28000,28850,27700,28700,34351,181697.0,6330908.0
2008-08-06,29550,33000,29000,33000,30864,208920.0,6330908.0
2008-08-07,33500,33800,30550,32350,49784,204805.0,6330908.0
2008-08-08,31850,32800,31500,32650,21456,206704.0,6330908.0
2008-08-11,33100,33100,32000,32250,6013,204172.0,6330908.0
2008-08-12,32300,32300,31700,31850,3406,201639.0,6330908.0
2008-08-13,31800,31900,31150,31400,2367,198791.0,6330908.0
2008-08-14,31250,31750,31100,31450,2380,199107.0,6330908.0
2008-08-18,31700,32650,31700,32400,8757,205121.0,6330908.0
2008-08-19,32200,32500,31750,32400,5529,205121.0,6330908.0
2008-08-20,32300,33750,32000,33500,7950,212085.0,6330908.0
2008-08-21,34000,34300,32100,32100,10307,203222.0,6330908.0
2008-08-22,32050,32050,31000,31000,14714,196258.0,6330908.0
2008-08-25,31550,31550,30800,31000,4530,196258.0,6330908.0
2008-08-26,30950,30950,30050,30050,11182,190244.0,6330908.0
2008-08-27,28400,29450,28100,29000,11245,183596.0,6330908.0
2008-08-28,29000,29800,29000,29800,4772,188661.0,6330908.0
2008-08-29,29800,29900,29000,29000,2887,183596.0,6330908.0
2008-09-01,28950,28950,25700,25700,10130,162704.0,6330908.0
2008-09-02,25150,25300,24350,24800,12738,157007.0,6330908.0
2008-09-03,22950,24400,22950,24100,17221,152575.0,6330908.0
2008-09-04,24100,25900,23800,25300,8072,160172.0,6330908.0
2008-09-05,24900,26000,24900,25550,7909,161755.0,6330908.0
2008-09-08,25550,28000,25550,27500,25017,174100.0,6330908.0
2008-09-09,28000,28000,27200,27550,40948,174417.0,6330908.0
2008-09-10,27500,28350,27500,28100,7961,177899.0,6330908.0
2008-09-11,28600,29200,28350,28800,4134,182330.0,6330908.0
2008-09-12,29450,29450,28550,29200,1341,184863.0,6330908.0
2008-09-16,25300,27400,25250,26300,4875,166503.0,6330908.0
2008-09-17,26250,27500,22400,22450,131870,142129.0,6330908.0
2008-09-18,20900,20900,19100,19100,142555,120920.0,6330908.0
2008-09-19,19550,19800,16250,16250,321651,102877.0,6330908.0
2008-09-22,16300,17800,15400,15500,851686,98129.0,6330908.0
2008-09-23,16700,17800,16550,17800,248589,112690.0,6330908.0
2008-09-24,20450,20450,18000,18000,771926,113956.0,6330908.0
2008-09-25,17900,17900,15300,16600,715100,105093.0,6330908.0
2008-09-26,16750,19000,16000,17650,855673,111741.0,6330908.0
2008-09-29,18400,19550,18300,18600,412063,117755.0,6330908.0
2008-09-30,17000,17650,16000,17100,569665,108259.0,6330908.0
2008-10-01,17500,18250,17350,18100,280413,114589.0,6330908.0
2008-10-02,18300,18350,16550,16700,209653,105726.0,6330908.0
2008-10-06,16650,17000,14250,14400,184088,91165.0,6330908.0
2008-10-07,13300,14700,12450,14200,246538,89899.0,6330908.0
2008-10-08,13000,14450,12500,12600,132002,79769.0,6330908.0
2008-10-09,12600,13300,11700,12050,169473,76287.0,6330908.0
2008-10-10,11250,11300,10250,11100,240305,70273.0,6330908.0
2008-10-13,11900,12750,11700,12750,353097,80719.0,6330908.0
2008-10-14,13950,14650,13650,14650,208060,92748.0,6330908.0
2008-10-15,14100,14450,13650,13900,152031,88000.0,6330908.0
2008-10-16,12700,12950,11850,11850,151431,75021.0,6330908.0
2008-10-17,12400,12800,11250,12200,86593,77237.0,6330908.0
2008-10-20,12750,12800,11600,12750,80184,80719.0,6330908.0
2008-10-21,13100,14000,12400,13000,78679,82302.0,6330908.0
2008-10-22,12950,12950,11650,11900,43489,75338.0,6330908.0
2008-10-23,10850,11250,10150,10150,60332,64259.0,6330908.0
2008-10-24,9940,9940,8650,8650,179030,54762.0,6330908.0
2008-10-27,7800,8800,7700,8180,54605,51787.0,6330908.0
2008-10-28,7310,9300,7110,9300,65404,58877.0,6330908.0
2008-10-29,10100,10450,8300,9000,90455,56978.0,6330908.0
2008-10-30,10350,10350,10000,10350,89223,65525.0,6330908.0
2008-10-31,11900,11900,11750,11900,56956,75338.0,6330908.0
2008-11-03,13500,13650,12700,13650,171455,86417.0,6330908.0
2008-11-04,13550,15350,13100,14650,161766,92748.0,6330908.0
2008-11-05,15950,16800,15350,15550,186387,98446.0,6330908.0
2008-11-06,14300,14500,13250,13250,100655,83885.0,6330908.0
2008-11-07,11800,14500,11300,14000,165199,88633.0,6330908.0
2008-11-10,14000,14500,12600,12900,129262,81669.0,6330908.0
2008-11-11,12450,12700,11100,12550,78081,79453.0,6330908.0
2008-11-12,12000,12150,11550,11550,65414,73122.0,6330908.0
2008-11-13,10500,10700,9920,9970,101269,63119.0,6330908.0
2008-11-14,10950,11100,10300,10500,62346,66475.0,6330908.0
2008-11-17,10200,10700,9900,10300,48806,65208.0,6330908.0
2008-11-18,10350,10550,9680,9750,61823,61726.0,6330908.0
2008-11-19,9860,10100,8820,9990,30923,63246.0,6330908.0
2008-11-20,9210,9400,8800,8920,42828,56472.0,6330908.0
2008-11-21,8000,9390,8000,9350,27274,59194.0,6330908.0
2008-11-24,9650,9650,8850,9200,19196,58244.0,6330908.0
2008-11-25,9800,9800,9000,9000,31792,56978.0,6330908.0
2008-11-26,9020,9360,8850,9270,20475,58688.0,6330908.0
2008-11-27,9800,9850,9300,9500,36178,60144.0,6330908.0
2008-11-28,9600,10900,9410,10900,175297,69007.0,6330908.0
2008-12-01,11200,11550,10600,11050,133548,69957.0,6330908.0
2008-12-02,9990,10500,9700,10200,74677,64575.0,6330908.0
2008-12-03,10500,10600,9800,9900,58574,62676.0,6330908.0
2008-12-04,10300,10300,9100,9390,54290,59447.0,6330908.0
2008-12-05,9400,9400,9000,9200,49620,58244.0,6330908.0
2008-12-08,9360,9900,9300,9900,75104,62676.0,6330908.0
2008-12-09,10150,10350,9570,9810,54306,62106.0,6330908.0
2008-12-10,9710,11250,9600,11250,273076,71223.0,6330908.0
2008-12-11,11900,12650,11500,12200,354414,77237.0,6330908.0
2008-12-12,11800,12300,10550,11750,267727,74388.0,6330908.0
2008-12-15,12200,13150,11800,12600,196831,79769.0,6330908.0
2008-12-16,12750,13350,12200,13200,149693,83568.0,6330908.0
2008-12-17,14100,14400,13100,13500,166509,85467.0,6330908.0
2008-12-18,13700,15200,13700,14550,237803,92115.0,6330908.0
2008-12-19,14500,14550,13550,13800,109928,87367.0,6330908.0
2008-12-22,14100,14150,13100,13350,112188,84518.0,6330908.0
2008-12-23,13100,13100,11850,11950,130565,75654.0,6330908.0
2008-12-24,11900,12400,11550,12350,72077,78187.0,6330908.0
2008-12-26,12350,12700,12100,12150,77290,76921.0,6330908.0
2008-12-29,12100,12300,10650,11350,47900,71856.0,6330908.0
2008-12-30,11450,11500,11000,11050,47096,69957.0,6330908.0
2009-01-02,12700,12700,12700,12700,25026,80403.0,6330908.0
2009-01-05,13300,13500,11900,12100,185388,76604.0,6330908.0
2009-01-06,12200,12450,11900,12200,41138,77237.0,6330908.0
2009-01-07,12250,13300,12250,12800,107948,81036.0,6330908.0
2009-01-08,12600,12900,11850,12000,75774,75971.0,6330908.0
2009-01-09,12100,12150,11450,12000,57172,75971.0,6330908.0
2009-01-12,11850,11850,11250,11350,35392,71856.0,6330908.0
2009-01-13,11300,11700,10900,11700,41185,74072.0,6330908.0
2009-01-14,11500,12400,11400,12100,54014,76604.0,6330908.0
2009-01-15,11600,11650,11000,11000,42761,69640.0,6330908.0
2009-01-16,11300,11850,11050,11300,35091,71539.0,6330908.0
2009-01-19,11700,12500,11350,11850,59371,75021.0,6330908.0
2009-01-20,11800,11800,11350,11700,34430,74072.0,6330908.0
2009-01-21,11200,11400,11000,11300,42627,71539.0,6330908.0
2009-01-22,11700,11800,11000,11200,28789,70906.0,6330908.0
2009-01-23,11150,11150,10600,10700,38559,67741.0,6330908.0
2009-01-28,11100,11300,10800,10950,39491,69323.0,6330908.0
2009-01-29,11150,11900,11100,11550,64496,73122.0,6330908.0
2009-01-30,11200,11450,11000,11200,34774,70906.0,6330908.0
2009-02-02,10950,11300,10750,10800,54986,68374.0,6330908.0
2009-02-03,10700,10850,10300,10800,94353,68374.0,6330908.0
2009-02-04,10900,11150,10800,11000,75470,69640.0,6330908.0
2009-02-05,10850,10950,10500,10500,52485,66475.0,6330908.0
2009-02-06,10700,11050,10550,10850,65528,68690.0,6330908.0
2009-02-09,11100,11550,10900,11200,126119,70906.0,6330908.0
2009-02-10,11500,11500,10900,10900,77394,69007.0,6330908.0
2009-02-11,10550,11650,10350,11050,167258,69957.0,6330908.0
2009-02-12,11050,11300,10800,10950,40325,69323.0,6330908.0
2009-02-13,10950,11350,10900,11350,60791,71856.0,6330908.0
2009-02-16,11400,12300,11350,11750,144471,74388.0,6330908.0
2009-02-17,11800,11800,10400,10950,97537,69323.0,6330908.0
2009-02-18,10550,10900,10250,10900,76474,69007.0,6330908.0
2009-02-19,11300,11350,10500,10650,56331,67424.0,6330908.0
2009-02-20,10400,10500,9800,10000,73022,63309.0,6330908.0
2009-02-23,9950,10200,9620,10150,40411,64259.0,6330908.0
2009-02-24,9800,9850,9630,9850,34362,62359.0,6330908.0
2009-02-25,10150,10150,9610,9650,31499,61093.0,6330908.0
2009-02-26,9600,9660,9000,9000,82496,56978.0,6330908.0
2009-02-27,8940,10000,8940,9750,38411,61726.0,6330908.0
2009-03-02,9500,9510,9100,9200,26586,58244.0,6330908.0
2009-03-03,8520,9430,8500,9400,19041,59511.0,6330908.0
2009-03-04,9680,9680,9260,9620,19371,60903.0,6330908.0
2009-03-05,9750,9850,9430,9510,16497,60207.0,6330908.0
2009-03-06,9480,10200,8840,9900,25453,62676.0,6330908.0
2009-03-09,10200,10200,9700,9900,25473,62676.0,6330908.0
2009-03-10,9990,10700,9700,10600,60525,67108.0,6330908.0
2009-03-11,11900,12150,11600,12150,389152,76921.0,6330908.0
2009-03-12,12150,12250,11300,11800,199029,74705.0,6330908.0
2009-03-13,12000,12100,11150,11200,146276,70906.0,6330908.0
2009-03-16,11000,11800,10800,11650,124932,73755.0,6330908.0
2009-03-17,11800,12400,11750,12000,133616,75971.0,6330908.0
2009-03-18,12350,12400,11600,11700,82219,74072.0,6330908.0
2009-03-19,12150,12450,12000,12050,100228,76287.0,6330908.0
2009-03-20,12300,12300,11900,11900,53796,75338.0,6330908.0
2009-03-23,11950,12300,11750,11950,56170,75654.0,6330908.0
2009-03-24,12300,12350,11800,12000,63549,75971.0,6330908.0
2009-03-25,12000,12000,10850,11600,148466,73439.0,6330908.0
2009-03-26,11750,13300,11550,13300,235295,84201.0,6330908.0
2009-03-27,14000,15100,13600,13650,398038,86417.0,6330908.0
2009-03-30,13650,13650,12350,12400,141795,78503.0,6330908.0
2009-03-31,12400,14250,12050,14250,286533,90215.0,6330908.0
2009-04-01,14450,14900,13500,14500,184881,91798.0,6330908.0
2009-04-02,15000,16650,14600,16100,362020,101928.0,6330908.0
2009-04-03,16500,17300,15700,16200,229745,102561.0,6330908.0
2009-04-06,16000,17400,15900,16200,170070,102561.0,6330908.0
2009-04-07,16700,17400,16200,17250,143775,109208.0,6330908.0
2009-04-08,16900,17000,16500,16800,102701,106359.0,6330908.0
2009-04-09,17200,17850,17150,17300,111113,109525.0,6330908.0
2009-04-10,17750,19000,17500,18350,187058,116172.0,6330908.0
2009-04-13,18550,19300,18350,18800,90799,119021.0,6330908.0
2009-04-14,19400,19400,18000,18700,90114,118388.0,6330908.0
2009-04-15,17700,18300,16500,17200,134835,108892.0,6330908.0
2009-04-16,18150,18150,16550,16550,84730,104777.0,6330908.0
2009-04-17,17000,17200,15300,16000,168848,101295.0,6330908.0
2009-04-20,16150,16150,15100,16000,96208,101295.0,6330908.0
2009-04-21,15300,16200,15100,15950,59500,100978.0,6330908.0
2009-04-22,16450,17050,16050,17000,107973,107625.0,6330908.0
2009-04-23,17400,17400,16550,16700,45305,105726.0,6330908.0
2009-04-24,16700,17000,15900,15900,68629,100661.0,6330908.0
2009-04-27,16200,18250,16150,17200,198128,108892.0,6330908.0
2009-04-28,17600,17800,14800,15150,132112,95913.0,6330908.0
2009-04-29,14500,16000,14500,15750,60704,99712.0,6330908.0
2009-04-30,16250,18000,15900,17700,120516,112057.0,6330908.0
2009-05-04,18300,19000,17700,18300,137515,115856.0,6330908.0
2009-05-06,18250,18250,17000,17600,103100,111424.0,6330908.0
2009-05-07,18050,18050,17100,17350,88500,109841.0,6330908.0
2009-05-08,17350,17900,16700,17300,57739,109525.0,6330908.0
2009-05-11,17550,18700,17550,18250,110498,115539.0,6330908.0
2009-05-12,17900,18100,17200,17400,70508,110158.0,6330908.0
2009-05-13,16900,17400,16650,16750,97780,106043.0,6330908.0
2009-05-14,16200,16900,16000,16600,61580,105093.0,6330908.0
2009-05-15,16800,17300,16500,16650,37090,105410.0,6330908.0
2009-05-18,16700,17000,15800,16500,74929,104460.0,6330908.0
2009-05-19,17000,17300,16500,16600,74505,105093.0,6330908.0
2009-05-20,16850,16850,16250,16500,33434,104460.0,6330908.0
2009-05-21,16500,16750,16000,16000,52511,101295.0,6330908.0
2009-05-22,15800,16400,15750,16400,35333,103827.0,6330908.0
2009-05-25,16250,17350,15800,16700,96535,105726.0,6330908.0
2009-05-26,16950,17000,15900,16100,66565,101928.0,6330908.0
2009-05-27,16300,16300,13800,14500,166908,91798.0,6330908.0
2009-05-28,14050,15050,13800,14850,44127,94014.0,6330908.0
2009-05-29,15300,15300,14050,14300,21758,90532.0,6330908.0
2009-06-01,14250,14950,14200,14950,25755,94647.0,6330908.0
2009-06-02,15350,16300,15300,15900,62118,100661.0,6330908.0
2009-06-03,16400,16400,15800,15900,25473,100661.0,6330908.0
2009-06-04,15750,15800,14800,14950,50812,94647.0,6330908.0
2009-06-05,15100,15500,14900,15100,21785,95597.0,6330908.0
2009-06-08,15300,15500,15200,15200,14121,96230.0,6330908.0
2009-06-09,15200,15500,14800,14900,22993,94331.0,6330908.0
2009-06-10,15000,15200,14750,15000,16853,94964.0,6330908.0
2009-06-11,14900,15300,14850,14900,25867,94331.0,6330908.0
2009-06-12,15000,15200,14850,15100,14622,95597.0,6330908.0
2009-06-15,15100,15100,14750,14850,10089,94014.0,6330908.0
2009-06-16,14800,15350,14650,15200,21772,96230.0,6330908.0
2009-06-17,15200,15200,14950,15000,15609,94964.0,6330908.0
2009-06-18,15000,15800,14750,15200,26091,96230.0,6330908.0
2009-06-19,15250,15600,15200,15450,21385,97813.0,6330908.0
