중앙백신(072020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-25,9839,9920,9475,9597,463580,86742.0,7320000.0
2014-02-26,9515,9677,9475,9557,141756,86376.0,7320000.0
2014-02-27,9515,9758,9475,9597,187250,86742.0,7320000.0
2014-02-28,9596,9677,9556,9597,107765,86742.0,7320000.0
2014-03-03,9637,9637,9434,9476,168024,85644.0,7320000.0
2014-03-04,9475,9596,9434,9476,86790,85644.0,7320000.0
2014-03-05,9556,9556,9434,9476,96160,85644.0,7320000.0
2014-03-06,9434,9515,9394,9435,100335,85278.0,7320000.0
2014-03-07,9475,9556,9434,9557,95470,86376.0,7320000.0
2014-03-10,9637,9677,9394,9395,138665,84912.0,7320000.0
2014-03-11,9434,9637,9394,9597,102179,86742.0,7320000.0
2014-03-12,9596,9596,9394,9435,82857,85278.0,7320000.0
2014-03-13,9434,9718,9353,9476,259312,85644.0,7320000.0
2014-03-14,9515,9839,9394,9557,872593,86376.0,7320000.0
2014-03-17,9475,9515,9313,9354,242163,84546.0,7320000.0
2014-03-18,9394,9394,9313,9313,113356,84180.0,7320000.0
2014-03-19,9313,9475,9313,9354,109149,84546.0,7320000.0
2014-03-20,9353,9394,9232,9273,92149,83814.0,7320000.0
2014-03-21,9272,9353,9191,9232,110074,83448.0,7320000.0
2014-03-24,9191,9353,9110,9232,154793,83448.0,7320000.0
2014-03-25,9232,9272,9151,9192,79202,83082.0,7320000.0
2014-03-26,9232,9272,9151,9151,82977,82716.0,7320000.0
2014-03-27,9151,9191,9070,9070,71860,81984.0,7320000.0
2014-03-28,9110,9232,9070,9232,76460,83448.0,7320000.0
2014-03-31,9191,9232,9070,9111,82938,82350.0,7320000.0
2014-04-01,9110,9191,9070,9070,93407,81984.0,7320000.0
2014-04-02,9070,9151,9070,9111,61702,82350.0,7320000.0
2014-04-03,9151,9232,9070,9151,78208,82716.0,7320000.0
2014-04-04,9191,9272,9151,9232,49590,83448.0,7320000.0
2014-04-07,9191,9272,9110,9192,54225,83082.0,7320000.0
2014-04-08,9151,9272,9110,9273,65621,83814.0,7320000.0
2014-04-09,9232,9272,9191,9273,46348,83814.0,7320000.0
2014-04-10,9272,9313,9151,9192,56973,83082.0,7320000.0
2014-04-11,9151,9232,9110,9192,35775,83082.0,7320000.0
2014-04-14,9151,9232,9151,9192,36433,83082.0,7320000.0
2014-04-15,9191,9353,9151,9273,77236,83814.0,7320000.0
2014-04-16,9272,9272,9151,9232,59648,83448.0,7320000.0
2014-04-17,9232,9313,9191,9273,69261,83814.0,7320000.0
2014-04-18,9232,9353,9232,9313,41143,84180.0,7320000.0
2014-04-21,9313,9353,9232,9313,49068,84180.0,7320000.0
2014-04-22,9313,9313,9232,9232,45256,83448.0,7320000.0
2014-04-23,9232,9313,9191,9192,63683,83082.0,7320000.0
2014-04-24,9232,9475,9151,9354,234246,84546.0,7320000.0
2014-04-25,9434,9596,9272,9273,199588,83814.0,7320000.0
2014-04-28,9272,9353,9151,9232,80318,83448.0,7320000.0
2014-04-29,9232,9394,9191,9354,111945,84546.0,7320000.0
2014-04-30,9434,9596,9353,9395,137647,84912.0,7320000.0
2014-05-02,9475,9556,9394,9435,149944,85278.0,7320000.0
2014-05-07,9515,9637,9394,9395,122876,84912.0,7320000.0
2014-05-08,9394,9515,9313,9395,91710,84912.0,7320000.0
2014-05-09,9394,9434,9313,9354,46560,84546.0,7320000.0
2014-05-12,9596,9758,9353,9395,236152,84912.0,7320000.0
2014-05-13,9434,9434,9353,9435,50177,85278.0,7320000.0
2014-05-14,9434,9637,9394,9597,168580,86742.0,7320000.0
2014-05-15,9637,10730,9637,10205,2421286,92232.0,7320000.0
2014-05-16,10122,10244,9799,9962,492652,90036.0,7320000.0
2014-05-19,10203,10365,9880,9881,466998,89304.0,7320000.0
2014-05-20,9839,9920,9434,9557,451108,86376.0,7320000.0
2014-05-21,9596,9880,9596,9881,205039,89304.0,7320000.0
2014-05-22,10122,10163,9839,9962,443270,90036.0,7320000.0
2014-05-23,10001,10608,10001,10407,998081,94062.0,7320000.0
2014-05-26,10487,10730,10163,10569,554950,95526.0,7320000.0
2014-05-27,10487,10730,10365,10529,322169,95160.0,7320000.0
2014-05-28,10608,11013,10487,10650,680230,96258.0,7320000.0
2014-05-29,10689,10730,10365,10569,368815,95526.0,7320000.0
2014-05-30,10730,10851,10487,10529,278407,95160.0,7320000.0
2014-06-02,10527,10568,10122,10124,263695,91500.0,7320000.0
2014-06-03,10203,10365,10082,10205,190480,92232.0,7320000.0
2014-06-05,10203,10244,10001,10164,129662,91866.0,7320000.0
2014-06-09,10244,10446,10122,10448,120379,94428.0,7320000.0
2014-06-10,10406,10892,10365,10610,312181,95892.0,7320000.0
2014-06-11,10608,10689,10446,10569,129541,95526.0,7320000.0
2014-06-12,10487,10932,10487,10731,180637,96990.0,7320000.0
2014-06-13,10730,10892,10608,10853,135437,98088.0,7320000.0
2014-06-16,11135,11256,10689,10731,360113,96990.0,7320000.0
2014-06-17,10730,10851,10568,10731,139113,96990.0,7320000.0
2014-06-18,10730,10851,10527,10529,103287,95160.0,7320000.0
2014-06-19,10527,10811,10446,10691,141228,96624.0,7320000.0
2014-06-20,10608,10730,10568,10691,78980,96624.0,7320000.0
2014-06-23,10689,10730,10446,10488,145773,94794.0,7320000.0
2014-06-24,10446,10446,10122,10326,219395,93330.0,7320000.0
2014-06-25,10244,10365,10122,10124,75358,91500.0,7320000.0
2014-06-26,10163,10325,10042,10286,116093,92964.0,7320000.0
2014-06-27,10244,10365,10203,10326,43510,93330.0,7320000.0
2014-06-30,10284,10446,10244,10367,59179,93696.0,7320000.0
2014-07-01,10325,10527,10325,10448,49392,94428.0,7320000.0
2014-07-02,10527,10811,10446,10772,155716,97356.0,7320000.0
2014-07-03,10770,10932,10649,10893,156492,98454.0,7320000.0
2014-07-04,10932,11945,10932,11663,875519,105408.0,7320000.0
2014-07-07,11580,11742,11418,11743,181643,106140.0,7320000.0
2014-07-08,11742,12350,11621,12310,545795,111264.0,7320000.0
2014-07-09,12228,12593,12107,12310,352947,111264.0,7320000.0
2014-07-10,12431,12553,12147,12351,200980,111630.0,7320000.0
2014-07-11,12269,12471,12228,12351,191559,111630.0,7320000.0
2014-07-14,12350,12471,12147,12391,165237,111996.0,7320000.0
2014-07-15,12471,12553,12107,12148,257003,109800.0,7320000.0
2014-07-16,12228,12593,12228,12553,233338,113460.0,7320000.0
2014-07-17,12553,12593,12390,12432,147142,112362.0,7320000.0
2014-07-18,12431,12958,12066,12067,588106,109068.0,7320000.0
2014-07-21,12309,12390,11904,12189,283640,110166.0,7320000.0
2014-07-22,12147,12228,12026,12067,100115,109068.0,7320000.0
2014-07-23,12107,12309,11945,12229,162468,110532.0,7320000.0
2014-07-24,13686,13929,12431,12432,2696320,112362.0,7320000.0
2014-07-25,12147,12228,11459,11703,955478,105774.0,7320000.0
2014-07-28,11985,12107,11621,11622,566796,105042.0,7320000.0
2014-07-29,11378,11661,11054,11136,345394,100650.0,7320000.0
2014-07-30,11094,11337,11054,11136,138858,100650.0,7320000.0
2014-07-31,11094,11256,10932,11096,130372,100284.0,7320000.0
2014-08-01,10932,11459,10932,11339,135337,102480.0,7320000.0
2014-08-04,11580,11945,11499,11663,232980,105408.0,7320000.0
2014-08-05,11621,11783,11297,11339,94211,102480.0,7320000.0
2014-08-06,11378,11540,11135,11177,108939,101016.0,7320000.0
2014-08-07,11499,11540,11216,11258,145127,101748.0,7320000.0
2014-08-08,11297,11621,11256,11501,127342,103944.0,7320000.0
2014-08-11,11499,11540,11256,11339,87507,102480.0,7320000.0
2014-08-12,11297,11378,11135,11136,74949,100650.0,7320000.0
2014-08-13,11256,11256,10892,11015,133570,99552.0,7320000.0
2014-08-14,11013,11135,10811,10893,156982,98454.0,7320000.0
2014-08-18,10811,10851,10527,10650,214413,96258.0,7320000.0
2014-08-19,10730,10932,10527,10893,160902,98454.0,7320000.0
2014-08-20,10973,11054,10770,11055,83112,99918.0,7320000.0
2014-08-21,11054,11216,10932,10934,83564,98820.0,7320000.0
2014-08-22,10973,11054,10811,10934,67136,98820.0,7320000.0
2014-08-25,10851,10932,10649,10731,79494,96990.0,7320000.0
2014-08-26,10770,10892,10730,10772,55107,97356.0,7320000.0
2014-08-27,10770,11013,10730,10893,75957,98454.0,7320000.0
2014-08-28,10892,11013,10851,10893,69954,98454.0,7320000.0
2014-08-29,10892,11337,10851,11015,197571,99552.0,7320000.0
2014-09-01,11094,11297,11094,11177,84805,101016.0,7320000.0
2014-09-02,11256,11256,11054,11136,65252,100650.0,7320000.0
2014-09-03,11175,11499,11094,11177,167316,101016.0,7320000.0
2014-09-04,11216,11378,10973,11055,109079,99918.0,7320000.0
2014-09-05,11054,11216,10973,11177,77585,101016.0,7320000.0
2014-09-11,11175,11297,11094,11217,52481,101382.0,7320000.0
2014-09-12,11175,11256,10973,11015,91024,99552.0,7320000.0
2014-09-15,11216,11216,11013,11015,64459,99552.0,7320000.0
2014-09-16,11054,11135,10973,11096,63785,100284.0,7320000.0
2014-09-17,11135,12431,11094,11541,660643,104310.0,7320000.0
2014-09-18,11621,11904,11337,11743,161362,106140.0,7320000.0
2014-09-19,11864,11864,11540,11541,78972,104310.0,7320000.0
2014-09-22,11661,12066,11580,11865,168817,107238.0,7320000.0
2014-09-23,11864,11945,11540,11743,124387,106140.0,7320000.0
2014-09-24,11621,11985,11418,11946,132809,107970.0,7320000.0
2014-09-25,12147,12309,11742,11784,194365,106506.0,7320000.0
2014-09-26,11580,11985,11540,11784,90748,106506.0,7320000.0
2014-09-29,11864,11945,11540,11541,126191,104310.0,7320000.0
2014-09-30,11499,11661,11459,11622,71546,105042.0,7320000.0
2014-10-01,11702,11904,11337,11460,155881,103578.0,7320000.0
2014-10-02,11297,11337,11013,11136,188997,100650.0,7320000.0
2014-10-06,11216,11297,10851,10934,151019,98820.0,7320000.0
2014-10-07,10973,11418,10892,11217,131642,101382.0,7320000.0
2014-10-08,11054,11175,10973,11015,125591,99552.0,7320000.0
2014-10-10,11054,11337,10973,11298,159600,102114.0,7320000.0
2014-10-13,11742,12350,11418,12229,1014413,110532.0,7320000.0
2014-10-14,12269,12634,11985,12310,614144,111264.0,7320000.0
2014-10-15,12431,13363,12309,12918,955566,116754.0,7320000.0
2014-10-16,12998,13120,12634,12918,366881,116754.0,7320000.0
2014-10-17,13201,14334,13039,13727,1305620,124074.0,7320000.0
2014-10-20,13970,14172,13201,13525,755569,122244.0,7320000.0
2014-10-21,13322,14334,12755,14173,851656,128100.0,7320000.0
2014-10-22,14415,15832,14010,14051,1056549,127002.0,7320000.0
2014-10-23,14334,15225,14091,15144,795173,136884.0,7320000.0
2014-10-24,15225,15346,14739,14821,346035,133956.0,7320000.0
2014-10-27,14982,15670,14658,15590,475786,140910.0,7320000.0
2014-10-28,15630,15994,15184,15793,362734,142740.0,7320000.0
2014-10-29,15711,15751,14699,14861,572012,134322.0,7320000.0
2014-10-30,14901,15306,14253,14740,562364,133224.0,7320000.0
2014-10-31,14618,14699,13970,14213,441145,128466.0,7320000.0
2014-11-03,14375,14496,14010,14497,287647,131028.0,7320000.0
2014-11-04,14537,14658,13848,14618,397910,132126.0,7320000.0
2014-11-05,14699,14699,14091,14092,225247,127368.0,7320000.0
2014-11-06,13929,14172,12674,12796,502650,115656.0,7320000.0
2014-11-07,12796,13241,12674,13120,187356,118584.0,7320000.0
2014-11-10,13524,13605,13039,13120,230502,118584.0,7320000.0
2014-11-11,12998,14294,12674,14294,552443,129198.0,7320000.0
2014-11-12,14294,14537,14051,14416,245852,130296.0,7320000.0
2014-11-13,14496,14537,14010,14416,178805,130296.0,7320000.0
2014-11-14,14334,14820,14051,14213,226606,128466.0,7320000.0
2014-11-17,14739,14942,14334,14821,520846,133956.0,7320000.0
2014-11-18,14780,14901,14496,14699,228168,132858.0,7320000.0
2014-11-19,14618,14658,14172,14497,202809,131028.0,7320000.0
2014-11-20,14780,14901,13970,13970,358208,126270.0,7320000.0
2014-11-21,13929,14294,13686,13930,206116,125904.0,7320000.0
2014-11-24,13929,14051,13282,13525,194127,122244.0,7320000.0
2014-11-25,13565,13929,13484,13768,135208,124440.0,7320000.0
2014-11-26,13767,13929,13565,13565,92751,122610.0,7320000.0
2014-11-27,13605,13727,13322,13727,136015,124074.0,7320000.0
2014-11-28,13727,13889,13363,13525,91766,122244.0,7320000.0
2014-12-01,13363,13524,13120,13120,134254,118584.0,7320000.0
2014-12-02,13039,13443,12958,13120,105895,118584.0,7320000.0
2014-12-03,13241,13443,12917,13039,128460,117852.0,7320000.0
2014-12-04,13160,13727,12998,13646,286741,123342.0,7320000.0
2014-12-05,13767,13808,13282,13403,153329,121146.0,7320000.0
2014-12-08,13484,13484,13120,13161,103441,118950.0,7320000.0
2014-12-09,13403,13767,12958,12958,361601,117120.0,7320000.0
2014-12-10,13039,13201,12755,12837,137261,116022.0,7320000.0
2014-12-11,12674,12958,12390,12432,210814,112362.0,7320000.0
2014-12-12,12512,13160,12431,13080,141459,118218.0,7320000.0
2014-12-15,13282,13605,12796,12796,246824,115656.0,7320000.0
2014-12-16,12877,12998,12390,12472,194760,112728.0,7320000.0
2014-12-17,12593,12917,12431,12634,164896,114192.0,7320000.0
2014-12-18,12877,13403,12553,13403,291881,121146.0,7320000.0
2014-12-19,14213,14658,13605,13727,1264435,124074.0,7320000.0
2014-12-22,14091,14294,13201,13201,498933,119316.0,7320000.0
2014-12-23,13201,13282,12471,12553,370095,113460.0,7320000.0
2014-12-24,12512,12593,11985,12148,412047,109800.0,7320000.0
2014-12-26,12147,12269,11864,11865,199031,107238.0,7320000.0
2014-12-29,12471,12674,12147,12229,491027,110532.0,7320000.0
2014-12-30,12269,12593,12147,12553,297664,113460.0,7320000.0
2015-01-02,12917,12917,12553,12715,174516,114924.0,7320000.0
2015-01-05,13403,13808,13282,13403,649827,121146.0,7320000.0
2015-01-06,13767,14739,13322,14335,1799200,129564.0,7320000.0
2015-01-07,14334,14537,13201,13606,1133729,122976.0,7320000.0
2015-01-08,14091,14091,13322,13606,608439,122976.0,7320000.0
2015-01-09,13686,13727,13282,13282,311462,120048.0,7320000.0
2015-01-12,13201,13241,12593,12756,325079,115290.0,7320000.0
2015-01-13,12755,13079,12755,12756,192556,115290.0,7320000.0
2015-01-14,12877,13484,12836,13161,300678,118950.0,7320000.0
2015-01-15,13443,13443,12917,12918,163867,116754.0,7320000.0
2015-01-16,12917,13646,12917,12999,456509,117486.0,7320000.0
2015-01-19,12998,13363,12431,12513,239916,113094.0,7320000.0
2015-01-20,12593,12634,12309,12391,162164,111996.0,7320000.0
2015-01-21,12188,12634,12188,12513,165915,113094.0,7320000.0
2015-01-22,12553,12634,12066,12189,191290,110166.0,7320000.0
2015-01-23,12228,12431,12066,12432,111122,112362.0,7320000.0
2015-01-26,12553,12593,12309,12351,91962,111630.0,7320000.0
2015-01-27,12269,12269,12026,12148,137552,109800.0,7320000.0
2015-01-28,12147,12188,11985,12067,113361,109068.0,7320000.0
2015-01-29,12066,12066,11864,11865,81103,107238.0,7320000.0
2015-01-30,11823,12026,11783,11946,68752,107970.0,7320000.0
2015-02-02,11985,12553,11945,12148,302575,109800.0,7320000.0
2015-02-03,12309,12309,11904,11905,91002,107604.0,7320000.0
2015-02-04,11945,12026,11702,11743,161115,106140.0,7320000.0
2015-02-05,11702,11702,11418,11501,181409,103944.0,7320000.0
2015-02-06,11580,11783,11580,11663,120186,105408.0,7320000.0
2015-02-09,12188,12269,11864,11865,414726,107238.0,7320000.0
2015-02-10,11742,11864,11459,11622,173046,105042.0,7320000.0
2015-02-11,11621,11621,11256,11258,234966,101748.0,7320000.0
2015-02-12,11175,11337,11135,11177,120126,101016.0,7320000.0
2015-02-13,11135,11418,11135,11379,124953,102846.0,7320000.0
2015-02-16,11459,11540,11297,11460,83064,103578.0,7320000.0
2015-02-17,11337,11499,11297,11420,76063,103212.0,7320000.0
2015-02-23,11580,11702,11499,11622,98081,105042.0,7320000.0
2015-02-24,11702,11702,11378,11420,105808,103212.0,7320000.0
2015-02-25,11540,11661,11499,11501,89576,103944.0,7320000.0
2015-02-26,11580,11661,11337,11339,82164,102480.0,7320000.0
2015-02-27,11378,11499,11256,11420,71270,103212.0,7320000.0
2015-03-02,11418,11702,11418,11663,110448,105408.0,7320000.0
2015-03-03,11702,11985,11621,11905,126513,107604.0,7320000.0
2015-03-04,11823,11945,11661,11743,89369,106140.0,7320000.0
2015-03-05,11702,11945,11702,11865,66701,107238.0,7320000.0
2015-03-06,11823,11904,11661,11703,70132,105774.0,7320000.0
2015-03-09,11823,11864,11621,11622,60419,105042.0,7320000.0
2015-03-10,11661,11742,11499,11582,82746,104676.0,7320000.0
2015-03-11,11418,11580,11378,11501,62637,103944.0,7320000.0
2015-03-12,11459,11702,11459,11663,53244,105408.0,7320000.0
2015-03-13,11702,11742,11459,11541,77599,104310.0,7320000.0
2015-03-16,11540,11661,11499,11663,64343,105408.0,7320000.0
2015-03-17,11702,11783,11580,11703,62598,105774.0,7320000.0
2015-03-18,11702,11985,11702,11946,159447,107970.0,7320000.0
2015-03-19,11945,12026,11742,11824,86841,106872.0,7320000.0
2015-03-20,11783,13363,11783,13323,769150,120414.0,7320000.0
2015-03-23,13282,13282,12674,12877,254112,116388.0,7320000.0
2015-03-24,12877,13605,12796,13120,191846,118584.0,7320000.0
2015-03-25,13201,13322,12998,13161,134422,118950.0,7320000.0
2015-03-26,12917,13524,12877,13363,143393,120780.0,7320000.0
2015-03-27,13241,13524,12634,13201,185205,119316.0,7320000.0
2015-03-30,12998,13241,12755,12756,126892,115290.0,7320000.0
2015-03-31,12755,12998,12715,12837,67479,116022.0,7320000.0
2015-04-01,12674,13524,12674,13444,201570,121512.0,7320000.0
2015-04-02,13443,13686,13120,13161,129105,118950.0,7320000.0
2015-04-03,13160,13363,12958,13282,64220,120048.0,7320000.0
2015-04-06,13282,13524,13079,13282,111755,120048.0,7320000.0
2015-04-07,13484,13484,13039,13282,110870,120048.0,7320000.0
2015-04-08,13160,13241,12836,13120,121829,118584.0,7320000.0
2015-04-09,13039,13322,12877,12958,134375,117120.0,7320000.0
2015-04-10,13120,13201,12917,13039,146919,117852.0,7320000.0
2015-04-13,13201,13322,12836,13039,143590,117852.0,7320000.0
2015-04-14,12958,13201,12755,12877,134081,116388.0,7320000.0
2015-04-15,12796,12998,12715,12756,83254,115290.0,7320000.0
2015-04-16,12755,12796,12269,12432,231296,112362.0,7320000.0
2015-04-17,12553,12917,12350,12837,126773,116022.0,7320000.0
2015-04-20,12715,13120,12553,12877,112717,116388.0,7320000.0
2015-04-21,12958,14213,12958,13930,537974,125904.0,7320000.0
2015-04-22,14091,14172,12147,13403,269766,121146.0,7320000.0
2015-04-23,13524,13727,12958,13282,123439,120048.0,7320000.0
2015-04-24,13322,13403,12877,13201,109215,119316.0,7320000.0
2015-04-27,13201,13970,12958,13444,207693,121512.0,7320000.0
2015-04-28,13524,13565,12998,13039,88847,117852.0,7320000.0
2015-04-29,12958,13241,12836,13039,128406,117852.0,7320000.0
2015-04-30,12998,13201,12593,12715,117186,114924.0,7320000.0
2015-05-04,12836,12917,12390,12553,97401,113460.0,7320000.0
2015-05-06,12471,12593,12107,12351,85888,111630.0,7320000.0
2015-05-07,12350,12390,11661,12067,131727,109068.0,7320000.0
2015-05-08,12066,12553,11945,12553,83219,113460.0,7320000.0
2015-05-11,12390,12755,12309,12594,69559,113826.0,7320000.0
2015-05-12,12593,12593,12147,12148,75960,109800.0,7320000.0
2015-05-13,12066,12350,12026,12148,79719,109800.0,7320000.0
2015-05-14,12309,12390,12066,12391,70421,111996.0,7320000.0
2015-05-15,12471,12471,12228,12391,46937,111996.0,7320000.0
2015-05-18,12107,12309,12026,12148,90201,109800.0,7320000.0
2015-05-19,12269,12755,12188,12634,157207,114192.0,7320000.0
2015-05-20,12634,13443,12512,13201,438218,119316.0,7320000.0
2015-05-21,13403,13443,12917,13080,174392,118218.0,7320000.0
2015-05-22,13605,14010,13039,13201,608372,119316.0,7320000.0
2015-05-26,13605,13686,12917,13039,200655,117852.0,7320000.0
2015-05-27,13120,13322,12836,13323,177256,120414.0,7320000.0
2015-05-28,13443,13443,12836,12837,145827,116022.0,7320000.0
2015-05-29,13039,14739,12998,14740,2169548,133224.0,7320000.0
2015-06-01,16156,16925,15144,16927,2704952,152988.0,7320000.0
2015-06-02,18626,19437,18545,19437,854558,175680.0,7320000.0
2015-06-03,16561,18181,16521,16522,4938308,149328.0,7320000.0
2015-06-04,15873,16075,14051,14051,2782915,127002.0,7320000.0
2015-06-05,14496,14942,13322,13808,1627485,124806.0,7320000.0
2015-06-08,13686,13848,13039,13161,789830,118950.0,7320000.0
2015-06-09,13524,13929,13201,13323,795014,120414.0,7320000.0
2015-06-10,13443,13565,12715,12756,560446,115290.0,7320000.0
2015-06-11,12917,13079,12553,12594,394661,113826.0,7320000.0
2015-06-12,12674,13039,12471,12675,286007,114558.0,7320000.0
2015-06-15,12836,13363,12634,12918,426885,116754.0,7320000.0
2015-06-16,12958,13039,12350,12472,311568,112728.0,7320000.0
2015-06-17,12350,13565,12350,13039,697963,117852.0,7320000.0
2015-06-18,13079,13079,12715,12796,159121,115656.0,7320000.0
2015-06-19,12877,12958,12593,12837,161479,116022.0,7320000.0
2015-06-22,12796,12796,12350,12513,181485,113094.0,7320000.0
2015-06-23,12512,12998,12512,12837,228768,116022.0,7320000.0
2015-06-24,12755,13120,12715,13120,173803,118584.0,7320000.0
2015-06-25,13120,13403,12998,13161,186216,118950.0,7320000.0
2015-06-26,13201,13201,12877,13080,171627,118218.0,7320000.0
2015-06-29,12593,12877,12228,12310,250799,111264.0,7320000.0
2015-06-30,12147,12755,12026,12594,165900,113826.0,7320000.0
2015-07-01,12512,12877,12350,12634,197183,114192.0,7320000.0
2015-07-02,12674,12755,12471,12513,181719,113094.0,7320000.0
2015-07-03,12715,13767,12553,13525,654106,122244.0,7320000.0
2015-07-06,13524,14172,13403,13525,476699,122244.0,7320000.0
2015-07-07,13889,14172,12877,13242,408592,119682.0,7320000.0
2015-07-08,13363,13443,12877,13242,192389,119682.0,7320000.0
2015-07-09,13079,13929,12877,13889,340200,125538.0,7320000.0
2015-07-10,13889,14172,13363,13565,308797,122610.0,7320000.0
2015-07-13,13443,13605,13160,13565,182042,122610.0,7320000.0
2015-07-14,14010,14213,13524,14092,329754,127368.0,7320000.0
2015-07-15,14091,15427,13929,14983,685863,135420.0,7320000.0
2015-07-16,15306,15751,14739,15064,546123,136152.0,7320000.0
2015-07-17,15265,15630,15023,15306,294230,138348.0,7320000.0
2015-07-20,15306,15792,15184,15428,213201,139446.0,7320000.0
2015-07-21,15387,15630,15023,15185,188909,137250.0,7320000.0
