메디포스트(078160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-07,44760,44810,43651,44508,80866,691619.0,7832603.0
2016-04-08,44306,45012,44003,44810,64670,696318.0,7832603.0
2016-04-11,45112,45112,43046,43147,92742,670471.0,7832603.0
2016-04-12,42945,43499,41937,42391,112226,658722.0,7832603.0
2016-04-14,42390,43096,42088,43097,83258,669688.0,7832603.0
2016-04-15,43197,44860,42945,43802,121869,680653.0,7832603.0
2016-04-18,43802,43802,42441,43147,64509,670471.0,7832603.0
2016-04-19,42945,43399,42592,42895,88787,666555.0,7832603.0
2016-04-20,42945,44054,42340,43097,97304,669688.0,7832603.0
2016-04-21,43096,43348,42088,42593,118472,661855.0,7832603.0
2016-04-22,42592,43348,42138,42441,97883,659505.0,7832603.0
2016-04-25,42441,44104,42340,44105,159425,685353.0,7832603.0
2016-04-26,44104,44608,43197,43449,123724,675170.0,7832603.0
2016-04-27,43449,44205,42542,42845,109007,665771.0,7832603.0
2016-04-28,42844,43096,42138,42794,66601,664988.0,7832603.0
2016-04-29,42239,42945,42239,42945,48669,667338.0,7832603.0
2016-05-02,42693,43046,41937,41937,75241,651673.0,7832603.0
2016-05-03,41584,41987,39971,41332,213968,642273.0,7832603.0
2016-05-04,41433,41483,40425,41282,50673,641490.0,7832603.0
2016-05-09,41130,41382,40576,40627,45803,631308.0,7832603.0
2016-05-10,40626,42390,40626,42189,87880,655589.0,7832603.0
2016-05-11,42340,42491,41735,42189,45193,655589.0,7832603.0
2016-05-12,41836,43046,41584,42593,67102,661855.0,7832603.0
2016-05-13,42340,43399,42340,42895,60733,666555.0,7832603.0
2016-05-16,43147,43499,42642,42643,70132,662638.0,7832603.0
2016-05-17,43046,43348,41786,41937,62328,651673.0,7832603.0
2016-05-18,41483,42138,40576,41786,129083,649323.0,7832603.0
2016-05-19,43600,44507,41584,41887,310009,650889.0,7832603.0
2016-05-20,41584,43903,40929,43349,163271,673604.0,7832603.0
2016-05-23,43600,46423,43550,44609,331512,693185.0,7832603.0
2016-05-24,45112,45112,43802,44054,104394,684570.0,7832603.0
2016-05-25,44407,44608,42693,42996,119823,668121.0,7832603.0
2016-05-26,43096,43348,42390,42845,59864,665771.0,7832603.0
2016-05-27,42693,43449,42491,43147,57291,670471.0,7832603.0
2016-05-30,43147,43147,42088,42895,63863,666555.0,7832603.0
2016-05-31,42592,43348,42290,43197,74078,671254.0,7832603.0
2016-06-01,43197,44255,42945,43903,74022,682220.0,7832603.0
2016-06-02,43600,44205,43550,43954,53795,683003.0,7832603.0
2016-06-03,44255,45163,43852,44760,167990,695535.0,7832603.0
2016-06-07,44810,45415,44457,44760,97413,695535.0,7832603.0
2016-06-08,44659,48641,44457,47129,503615,732348.0,7832603.0
2016-06-09,47733,48187,45868,46877,197909,728432.0,7832603.0
2016-06-10,46877,47683,46372,47230,105756,733915.0,7832603.0
2016-06-13,46977,47028,45667,45667,94908,709634.0,7832603.0
2016-06-14,45314,47733,45012,47583,174143,739398.0,7832603.0
2016-06-15,47985,48943,47129,47129,198894,732348.0,7832603.0
2016-06-16,47330,47834,44558,45113,148690,701018.0,7832603.0
2016-06-17,45717,45868,43953,44004,81369,683786.0,7832603.0
2016-06-20,44407,44810,43953,44508,58703,691619.0,7832603.0
2016-06-21,44860,46171,44205,46071,97476,715900.0,7832603.0
2016-06-22,45919,46574,45112,45113,60738,701018.0,7832603.0
2016-06-23,44860,45062,44054,45062,72875,700235.0,7832603.0
2016-06-24,45516,45516,41130,41836,251522,650106.0,7832603.0
2016-06-27,40324,42239,40324,41635,117847,646973.0,7832603.0
2016-06-28,40929,42693,40828,42391,90089,658722.0,7832603.0
2016-06-29,43046,44054,42592,43601,145528,677520.0,7832603.0
2016-06-30,44205,45667,43600,44256,197562,687703.0,7832603.0
2016-07-01,44558,45012,44255,44256,62962,687703.0,7832603.0
2016-07-04,44407,45516,44155,44659,63826,693969.0,7832603.0
2016-07-05,44608,44961,43852,44155,47805,686136.0,7832603.0
2016-07-06,44155,44407,42592,42643,88904,662638.0,7832603.0
2016-07-07,43046,43550,42995,43449,51355,675170.0,7832603.0
2016-07-08,43499,44356,43046,43500,55194,675954.0,7832603.0
2016-07-11,43751,44961,43600,44508,96809,691619.0,7832603.0
2016-07-12,44961,45969,44356,44458,138619,690836.0,7832603.0
2016-07-13,44659,45012,44054,44155,73128,686136.0,7832603.0
2016-07-14,44306,44860,43802,44357,54029,689269.0,7832603.0
2016-07-15,44407,44608,43147,43399,84558,674387.0,7832603.0
2016-07-18,43550,43701,42592,43701,73864,679087.0,7832603.0
2016-07-19,43651,43651,42895,43500,44636,675954.0,7832603.0
2016-07-20,43298,43701,43197,43197,36518,671254.0,7832603.0
2016-07-21,43550,43600,42542,42542,53960,661072.0,7832603.0
2016-07-22,42542,42995,42390,42492,36636,660288.0,7832603.0
2016-07-25,42693,42794,41735,41836,54538,650106.0,7832603.0
2016-07-26,41836,42542,41786,42391,27208,658722.0,7832603.0
2016-07-27,42390,42642,41987,41988,39882,652456.0,7832603.0
2016-07-28,42340,42794,41987,42290,41498,657155.0,7832603.0
2016-07-29,42390,43147,42138,42492,61028,660288.0,7832603.0
2016-08-01,42693,42693,41584,41685,62447,647756.0,7832603.0
2016-08-02,41685,42038,41685,41685,24287,647756.0,7832603.0
2016-08-03,41836,41987,40979,41030,47643,637574.0,7832603.0
2016-08-04,40878,41685,40777,40980,53045,636791.0,7832603.0
2016-08-05,41282,41282,40626,40677,37601,632091.0,7832603.0
2016-08-08,40425,40878,39719,40728,78627,632874.0,7832603.0
2016-08-09,40777,41937,40727,41484,55288,644623.0,7832603.0
2016-08-10,41534,42290,41534,42089,63502,654022.0,7832603.0
2016-08-11,42239,42390,41634,42240,32737,656372.0,7832603.0
2016-08-12,42239,42390,41382,41433,37029,643840.0,7832603.0
2016-08-16,41483,42038,41332,41332,28800,642273.0,7832603.0
2016-08-17,41181,41836,40828,41080,29341,638357.0,7832603.0
2016-08-18,41030,41332,40727,40929,28523,636007.0,7832603.0
2016-08-19,41130,41181,40425,40526,35735,629741.0,7832603.0
2016-08-22,40626,40828,40072,40526,40646,629741.0,7832603.0
2016-08-23,40425,40828,40122,40123,61855,623475.0,7832603.0
2016-08-24,40475,40525,39820,39971,36078,621125.0,7832603.0
2016-08-25,39568,39921,38005,38308,167346,595278.0,7832603.0
2016-08-26,38308,38560,37400,37602,68597,584312.0,7832603.0
2016-08-29,37300,37501,35939,35939,109898,558465.0,7832603.0
2016-08-30,35787,36896,35787,36796,52669,571780.0,7832603.0
2016-08-31,36795,37451,36039,37250,55582,578829.0,7832603.0
2016-09-01,37199,37501,36795,37250,26169,578829.0,7832603.0
2016-09-02,37501,37501,37098,37250,17273,578829.0,7832603.0
2016-09-05,37249,38257,37249,38006,41026,590578.0,7832603.0
2016-09-06,38005,38257,37300,37350,25538,580396.0,7832603.0
2016-09-07,37451,37501,36493,36846,41368,572563.0,7832603.0
2016-09-08,36795,36846,36039,36645,47346,569430.0,7832603.0
2016-09-09,36795,37148,36090,36342,33088,564731.0,7832603.0
2016-09-12,35586,36342,34930,35032,68443,544366.0,7832603.0
2016-09-13,35283,36039,34981,35687,49931,554548.0,7832603.0
2016-09-19,35737,36695,35687,36241,30483,563164.0,7832603.0
2016-09-20,35888,36543,35888,36241,36003,563164.0,7832603.0
2016-09-21,36241,36594,36090,36241,31412,563164.0,7832603.0
2016-09-22,36795,39114,36644,37804,132713,587445.0,7832603.0
2016-09-23,38308,39013,37753,38409,51426,598812.0,7858421.0
2016-09-26,38308,38963,37804,37854,48740,590167.0,7858421.0
2016-09-27,37804,38308,37753,38157,34514,594882.0,7858421.0
2016-09-28,38408,38509,37804,37905,28095,590953.0,7858421.0
2016-09-29,38257,39669,38056,39316,91443,612957.0,7858421.0
2016-09-30,39165,39215,37199,37250,90895,580737.0,7858421.0
2016-10-04,37400,38408,37300,37401,64349,583095.0,7858421.0
2016-10-05,37350,38056,37350,37854,43414,590167.0,7858421.0
2016-10-06,37804,38156,37400,37451,27141,583881.0,7858421.0
2016-10-07,37501,38056,35888,35989,55356,561091.0,7858421.0
2016-10-10,36039,36947,36039,36141,23509,563449.0,7858421.0
2016-10-11,36039,36695,35939,36040,27982,561877.0,7858421.0
2016-10-12,36039,36947,36039,36241,33679,565020.0,7858421.0
2016-10-13,36090,36392,35334,35435,51634,552447.0,7858421.0
2016-10-14,35283,35787,35283,35586,24030,554805.0,7858421.0
2016-10-17,35586,35888,34628,34679,67144,540659.0,7858421.0
2016-10-18,34477,34880,34477,34578,35001,539088.0,7858421.0
2016-10-19,34678,34880,34225,34376,42803,535944.0,7858421.0
2016-10-20,34124,34527,32864,32864,110023,512369.0,7858421.0
2016-10-21,32864,34477,32864,33721,58357,525728.0,7858421.0
2016-10-24,33721,34426,33166,33167,32787,517084.0,7858421.0
2016-10-25,32965,33670,31604,32108,68736,500581.0,7858421.0
2016-10-26,32108,32662,31200,32058,76463,499796.0,7858421.0
2016-10-27,31957,32360,31856,32310,50194,503725.0,7858421.0
2016-10-28,32360,32360,30545,30546,100623,476220.0,7858421.0
2016-10-31,30444,30444,28579,28580,121036,445572.0,7858421.0
2016-11-01,28327,29537,28327,28832,66480,449502.0,7858421.0
2016-11-02,28831,29587,28529,28580,64877,445572.0,7858421.0
2016-11-03,28327,29487,28327,29386,46096,458146.0,7858421.0
2016-11-04,28781,29134,28126,28731,42526,447930.0,7858421.0
2016-11-07,29083,29587,28882,29588,28170,461289.0,7858421.0
2016-11-08,29991,30092,29335,29739,26514,463647.0,7858421.0
2016-11-09,29840,30041,27017,28529,125479,444787.0,7858421.0
2016-11-10,29940,31200,29638,31050,90175,484079.0,7858421.0
2016-11-11,30948,31150,29840,30092,52165,469148.0,7858421.0
2016-11-14,29991,30444,29890,29890,23054,466004.0,7858421.0
2016-11-15,29789,30495,29033,29134,38269,454217.0,7858421.0
2016-11-16,29436,29991,29436,29790,18232,464433.0,7858421.0
2016-11-17,29890,30394,29587,30042,17842,468362.0,7858421.0
2016-11-18,30041,30293,29386,29386,20370,458146.0,7858421.0
2016-11-21,29386,29587,28882,28983,23006,451859.0,7858421.0
2016-11-22,29083,29537,28579,29336,25094,457360.0,7858421.0
2016-11-23,29033,29335,28630,28731,28174,447930.0,7858421.0
2016-11-24,28731,29083,27874,27874,36576,434571.0,7858421.0
2016-11-25,27420,28428,27420,27723,25221,432213.0,7858421.0
2016-11-28,27823,27975,26513,26564,68369,414139.0,7858421.0
2016-11-29,26009,26966,25958,26513,47849,413353.0,7858421.0
2016-11-30,26412,26916,26261,26664,40297,415710.0,7858421.0
2016-12-01,26462,27370,26009,26967,38319,420426.0,7858421.0
2016-12-02,27017,27319,25958,26009,43762,405495.0,7858421.0
2016-12-05,25454,25958,25127,25127,51192,391742.0,7858421.0
2016-12-06,25177,26311,25177,25808,41503,402351.0,7858421.0
2016-12-07,25908,26110,25026,25304,51427,394493.0,7858421.0
2016-12-08,25404,26110,25202,25808,38952,402351.0,7858421.0
2016-12-09,25958,26160,25706,25959,43403,404709.0,7858421.0
2016-12-12,26009,26815,26009,26261,43091,409424.0,7858421.0
2016-12-13,26362,27975,26160,27723,65304,432213.0,7858421.0
2016-12-14,27975,29235,27874,28126,81415,438500.0,7858421.0
2016-12-15,27975,28378,27722,28277,36776,440857.0,7858421.0
2016-12-16,28579,28932,27924,28429,49082,443215.0,7858421.0
2016-12-19,28327,28630,28126,28126,24270,438500.0,7858421.0
2016-12-20,28126,28277,27370,27370,42932,426712.0,7858421.0
2016-12-21,27521,27571,26765,26916,41428,419640.0,7858421.0
2016-12-22,26916,27218,26513,26564,27276,414139.0,7858421.0
2016-12-23,26462,26966,26462,26866,22819,418854.0,7858421.0
2016-12-26,26866,27218,26614,26664,26418,415710.0,7858421.0
2016-12-27,26664,26815,26210,26513,38780,413353.0,7858421.0
2016-12-28,26765,27672,26614,27622,74202,430641.0,7858421.0
2016-12-29,27168,27773,27017,27370,41547,426712.0,7858421.0
2017-01-02,27168,28227,27168,27370,57895,426712.0,7858421.0
2017-01-03,27521,27823,27319,27824,36120,433785.0,7858421.0
2017-01-04,27975,30243,27823,29840,159468,465219.0,7858421.0
2017-01-05,29840,30898,29587,29941,80453,466790.0,7858421.0
2017-01-06,29940,29991,29184,29689,53940,462861.0,7858421.0
2017-01-09,29739,29839,28983,28983,37912,451859.0,7858421.0
2017-01-10,28983,30041,28075,29235,87966,455788.0,7858421.0
2017-01-11,29487,29537,28781,28832,38214,449502.0,7858421.0
2017-01-12,28983,29083,28378,28580,39191,445572.0,7858421.0
2017-01-13,28579,28983,28075,28227,45026,440072.0,7858421.0
2017-01-16,28378,28579,28227,28378,24868,442429.0,7858421.0
2017-01-17,28126,28579,27874,27874,28752,434571.0,7858421.0
2017-01-18,27874,28327,27823,28277,19455,440857.0,7858421.0
2017-01-19,28277,28831,28227,28479,35658,444001.0,7858421.0
2017-01-20,28428,28680,27622,27673,43935,431427.0,7858421.0
2017-01-23,27672,28075,26664,26664,53878,415710.0,7858421.0
2017-01-24,26462,26966,26160,26614,40472,414925.0,7858421.0
2017-01-25,26614,27017,26210,26261,40044,409424.0,7858421.0
2017-01-26,26311,26815,26261,26513,22062,413353.0,7858421.0
2017-01-31,26513,26966,26362,26513,35148,413353.0,7858421.0
2017-02-01,26513,27168,26513,27169,34404,423569.0,7858421.0
2017-02-02,27269,27319,26714,26816,31847,418068.0,7858421.0
2017-02-03,26916,27118,25857,26312,49479,410210.0,7858421.0
2017-02-06,25958,26714,25958,26715,26428,416496.0,7858421.0
2017-02-07,26815,27017,26513,26916,19950,419640.0,7858421.0
2017-02-08,26210,26916,26059,26715,60094,416496.0,7858421.0
2017-02-09,26815,27017,26210,26513,36810,413353.0,7858421.0
2017-02-10,26513,26815,26311,26614,23288,414925.0,7858421.0
2017-02-13,26664,27823,26664,27723,66243,432213.0,7858421.0
2017-02-14,27823,28277,27672,27874,37706,434571.0,7858421.0
2017-02-15,27924,29386,27924,28781,90270,448716.0,7858421.0
2017-02-16,29083,29235,27874,28429,48267,443215.0,7858421.0
2017-02-17,28680,29033,28277,28630,30348,446358.0,7858421.0
2017-02-20,28882,28983,27823,28076,32495,437714.0,7858421.0
2017-02-21,28176,28378,27924,28227,23003,440072.0,7858421.0
2017-02-22,28428,28479,27874,27925,22940,435357.0,7858421.0
2017-02-23,27874,28630,27874,28076,34799,437714.0,7858421.0
2017-02-24,28075,28781,27823,28479,31768,444001.0,7858421.0
2017-02-27,28680,29587,28529,28681,74058,447144.0,7858421.0
2017-02-28,28731,29235,28630,29134,35880,454217.0,7858421.0
2017-03-02,28983,29235,28327,28681,34869,447144.0,7858421.0
2017-03-03,28529,28680,27470,27824,41153,433785.0,7858421.0
2017-03-06,27924,28479,27622,27824,27418,433785.0,7858421.0
2017-03-07,27823,28126,27622,27773,30198,432999.0,7858421.0
2017-03-08,27722,27874,27521,27622,20531,430641.0,7858421.0
2017-03-09,27622,28126,27470,27673,28364,431427.0,7858421.0
2017-03-10,27924,27975,27470,27874,21574,434571.0,7858421.0
2017-03-13,28126,28176,27672,27773,20573,432999.0,7858421.0
2017-03-14,27823,27924,27118,27521,33055,429070.0,7858421.0
2017-03-15,27470,27672,27118,27521,21214,429070.0,7858421.0
2017-03-16,27521,27823,27319,27673,19118,431427.0,7858421.0
2017-03-17,27622,27672,27118,27269,41292,425141.0,7858421.0
2017-03-20,27269,27672,27017,27169,29207,423569.0,7858421.0
2017-03-21,26916,28075,26916,28076,55512,437714.0,7858421.0
2017-03-22,28176,28781,27975,28781,56032,448716.0,7858421.0
2017-03-23,28932,29235,28529,29134,47012,454217.0,7858421.0
2017-03-24,29134,29386,28781,29286,45139,456574.0,7858421.0
2017-03-27,29285,30394,29083,29487,98903,459718.0,7858421.0
2017-03-28,29587,29890,29134,29437,46534,458932.0,7858421.0
2017-03-29,29688,29688,29184,29235,32665,455788.0,7858421.0
2017-03-30,29235,29789,28983,29638,32188,462075.0,7858421.0
2017-03-31,29487,30192,29285,30042,49919,468362.0,7858421.0
2017-04-03,30041,30495,29840,30344,50487,473077.0,7858421.0
2017-04-04,30344,30898,30192,30546,55754,476220.0,7858421.0
2017-04-05,30898,31452,30444,30445,80512,474649.0,7858421.0
2017-04-06,30495,30797,29890,30798,38830,480150.0,7858421.0
2017-04-07,31100,31200,30444,30747,29076,479364.0,7858421.0
2017-04-10,30596,30696,29487,29487,58714,459718.0,7858421.0
2017-04-11,29386,30092,29386,29790,22629,464433.0,7858421.0
2017-04-12,29688,29890,29285,29790,30903,464433.0,7858421.0
2017-04-13,29638,30142,29487,29638,20596,462075.0,7858421.0
2017-04-14,29487,29890,29285,29739,34445,463647.0,7858421.0
2017-04-17,29739,30092,29638,29689,30197,462861.0,7858421.0
2017-04-18,29991,30898,29789,30495,62227,475434.0,7858421.0
2017-04-19,30545,30696,29991,30294,31278,472291.0,7858421.0
2017-04-20,30344,30394,29890,29991,34425,467576.0,7858421.0
2017-04-21,29991,29991,29436,29487,41845,459718.0,7858421.0
2017-04-24,29537,29638,29134,29336,33608,457360.0,7858421.0
2017-04-25,29285,29789,29285,29588,21391,461289.0,7858421.0
2017-04-26,29487,29789,29335,29689,26769,462861.0,7858421.0
2017-04-27,29839,31200,29839,30394,102495,473863.0,7858421.0
2017-04-28,30646,31251,30344,30445,72966,474649.0,7858421.0
2017-05-02,30747,31150,30293,30294,50052,472291.0,7858421.0
2017-05-04,30243,30898,30243,30848,29152,480935.0,7858421.0
2017-05-08,31251,31957,31100,31856,86355,496652.0,7858421.0
2017-05-10,32007,32158,31402,31453,45076,490365.0,7858421.0
2017-05-11,31452,32662,31452,32562,81666,507654.0,7858421.0
2017-05-12,32713,32813,32259,32310,44195,503725.0,7858421.0
2017-05-15,32158,33973,32158,33419,86155,521013.0,7858421.0
2017-05-16,33418,33670,32763,33268,62277,518656.0,7858421.0
2017-05-17,33418,34426,32914,32915,95206,513155.0,7858421.0
2017-05-18,32259,32713,32057,32511,61664,506868.0,7858421.0
2017-05-19,32410,33368,32410,32915,34071,513155.0,7858421.0
2017-05-22,32965,33368,32763,33268,50900,518656.0,7858421.0
2017-05-23,33469,33519,32813,32915,30811,513155.0,7858421.0
2017-05-24,33015,33570,33015,33066,39993,515512.0,7858421.0
2017-05-25,33469,33519,33116,33368,38450,520227.0,7858421.0
2017-05-26,33418,34275,33418,34175,68073,532801.0,7858421.0
2017-05-29,34376,34477,33670,33671,41236,524943.0,7858421.0
2017-05-30,33771,34477,33721,33822,35991,527300.0,7858421.0
2017-05-31,33922,34678,33922,34679,56032,540659.0,7858421.0
2017-06-01,34376,34830,34376,34477,36153,537516.0,7858421.0
2017-06-02,34779,34779,33973,34024,50145,530443.0,7858421.0
2017-06-05,34426,34830,34124,34427,57907,536730.0,7858421.0
2017-06-07,34729,34880,34426,34528,29771,538302.0,7858421.0
2017-06-08,34527,34880,34275,34729,43898,541445.0,7858421.0
2017-06-09,34880,35132,34578,34629,34119,539874.0,7858421.0
2017-06-12,34477,34628,33317,33419,68210,521013.0,7858421.0
2017-06-13,33217,33973,33217,33973,35023,529658.0,7858421.0
2017-06-14,33973,34174,33015,33066,69666,515512.0,7858421.0
2017-06-15,33166,33267,31957,32562,51014,507654.0,7858421.0
2017-06-16,32662,32864,31856,32108,45071,500581.0,7858421.0
2017-06-19,31856,32561,31856,32411,37704,505296.0,7858421.0
2017-06-20,32309,32965,31503,31503,54331,491151.0,7858421.0
2017-06-21,31402,32108,31251,31503,40412,491151.0,7858421.0
2017-06-22,31604,31957,31352,31755,35807,495081.0,7858421.0
2017-06-23,31755,32007,31705,32007,20810,499010.0,7858421.0
2017-06-26,32360,32360,31352,31604,32051,492723.0,7858421.0
2017-06-27,31604,32007,31301,31503,35272,491151.0,7858421.0
2017-06-28,31503,31503,30646,30949,45189,482507.0,7858421.0
2017-06-29,30948,31150,30696,31050,26417,484079.0,7858421.0
2017-06-30,30848,31402,30848,31151,26944,485650.0,7858421.0
2017-07-03,31150,31452,30243,30344,34277,473077.0,7858421.0
2017-07-04,30293,30747,30293,30747,20338,479364.0,7858421.0
2017-07-05,30948,30999,30394,30747,18379,479364.0,7858421.0
2017-07-06,30596,31301,30596,31100,28303,484865.0,7858421.0
2017-07-07,30999,31200,30596,30949,23726,482507.0,7858421.0
2017-07-10,31049,31200,30142,30394,35333,473863.0,7858421.0
2017-07-11,30444,30545,29285,29739,61922,463647.0,7858421.0
2017-07-12,29537,29940,29537,29588,23014,461289.0,7858421.0
2017-07-13,29587,29991,29285,29689,29361,462861.0,7858421.0
2017-07-14,29335,31553,29335,31100,57865,484865.0,7858421.0
2017-07-17,31402,31705,30898,31050,33946,484079.0,7858421.0
2017-07-18,30999,31352,30747,31251,21769,487222.0,7858421.0
2017-07-19,31251,32108,31251,31806,39033,495866.0,7858421.0
2017-07-20,32057,32864,31503,32663,64970,509226.0,7858421.0
2017-07-21,32561,33519,32209,33368,59765,520227.0,7858421.0
2017-07-24,33620,34930,33166,34376,138022,535944.0,7858421.0
2017-07-25,34376,34830,33771,34074,46694,531229.0,7858421.0
2017-07-26,34426,34830,34023,34578,54187,539088.0,7858421.0
2017-07-27,34426,35031,34426,34780,38935,542231.0,7858421.0
2017-07-28,34779,34830,33922,34629,62663,539874.0,7858421.0
2017-07-31,34578,35737,33620,34629,107200,539874.0,7858421.0
2017-08-01,35132,35132,34477,34981,54402,545374.0,7858421.0
2017-08-02,35031,36039,34930,35939,106405,560305.0,7858421.0
2017-08-03,36291,36795,35636,36393,146015,567378.0,7858421.0
2017-08-04,36594,38459,36191,38258,205499,596454.0,7858421.0
2017-08-07,38812,40777,38207,40526,255185,631817.0,7858421.0
2017-08-08,41080,41534,40072,40576,142616,632603.0,7858421.0
2017-08-09,40324,42794,39417,42089,290748,656178.0,7858421.0
2017-08-10,42290,43802,42088,43500,262738,678182.0,7858421.0
2017-08-11,42642,44457,42390,42945,199703,669537.0,7858421.0
2017-08-14,43147,43852,41886,42945,139936,669537.0,7858421.0
2017-08-16,43751,48389,43550,48389,461918,754408.0,7858421.0
2017-08-17,49397,49397,47381,47633,240350,742621.0,7858421.0
2017-08-18,46524,47582,43903,44004,463092,686040.0,7858421.0
2017-08-21,43852,44709,43147,43954,305341,685254.0,7858421.0
2017-08-22,44155,44558,41836,42391,412287,660893.0,7858421.0
2017-08-23,42592,42895,40878,42593,458594,664037.0,7858421.0
2017-08-24,42239,42693,41433,41836,203242,652249.0,7858421.0
2017-08-25,42290,42945,41987,42139,170749,656964.0,7858421.0
2017-08-28,42844,44507,42441,44054,289957,686826.0,7858421.0
2017-08-29,44205,44558,43046,44054,196838,686826.0,7858421.0
2017-08-30,44558,46322,44155,46222,304171,720617.0,7858421.0
2017-08-31,46473,46524,45314,45819,138922,714330.0,7858421.0
2017-09-01,45868,47229,45717,45819,190539,714330.0,7858421.0
2017-09-04,43550,45213,43550,43802,176517,682897.0,7858421.0
2017-09-05,44457,45717,44003,45516,170988,709615.0,7858421.0
2017-09-06,45667,45717,44709,45566,94200,710401.0,7858421.0
2017-09-07,45768,47481,44860,44962,216997,700971.0,7858421.0
2017-09-08,45516,46120,44457,44962,96437,700971.0,7858421.0
2017-09-11,45364,45364,42945,43197,222204,673467.0,7858421.0
2017-09-12,43147,44407,42844,43853,136559,683683.0,7858421.0
2017-09-13,44104,44407,42592,42744,141924,666394.0,7858421.0
2017-09-14,42794,43197,42138,43147,95487,672681.0,7858421.0
2017-09-15,43550,46826,43147,46675,413250,727690.0,7858421.0
2017-09-18,46927,47481,45667,45819,205432,714330.0,7858421.0
2017-09-19,46070,47129,45465,46121,146742,719046.0,7858421.0
2017-09-20,46473,46625,45364,45617,130290,711187.0,7858421.0
2017-09-21,45818,49498,45818,49397,688473,770125.0,7858421.0
2017-09-22,49498,49850,46120,46323,366001,722189.0,7858421.0
2017-09-25,46322,46776,44205,44357,239463,691541.0,7858421.0
2017-09-26,44356,45364,43651,43802,131222,682897.0,7858421.0
2017-09-27,44255,44709,43701,44054,84116,686826.0,7858421.0
2017-09-28,44104,44356,42340,42441,132706,661679.0,7858421.0
2017-09-29,42441,43298,41836,42643,124045,664822.0,7858421.0
2017-10-10,42995,43499,42290,42845,68007,667966.0,7858421.0
2017-10-11,42844,44659,42844,43853,106596,683683.0,7858421.0
2017-10-12,44407,46372,43751,46121,171387,719046.0,7858421.0
2017-10-13,46322,46322,44457,44710,137369,697042.0,7858421.0
2017-10-16,45112,45364,42743,43651,129620,680539.0,7858421.0
2017-10-17,43550,44205,43046,43853,68038,683683.0,7858421.0
2017-10-18,43399,45818,42844,45113,150927,703329.0,7858421.0
2017-10-19,45516,45616,43953,44508,95394,693899.0,7858421.0
2017-10-20,44608,45213,44054,44256,56538,689969.0,7858421.0
2017-10-23,44356,44760,43449,44004,75232,686040.0,7858421.0
2017-10-24,44003,44457,43499,44458,73535,693113.0,7858421.0
2017-10-25,45314,47834,43802,44004,458403,686040.0,7858421.0
2017-10-26,44558,45062,43600,43954,103308,685254.0,7858421.0
2017-10-27,44003,46070,43953,45415,157514,708044.0,7858421.0
2017-10-30,45868,49397,45516,48792,641515,760695.0,7858421.0
2017-10-31,48490,49850,48036,49196,224349,766982.0,7858421.0
2017-11-01,49246,53832,48641,53077,700137,827492.0,7858421.0
2017-11-02,53883,55143,50657,52825,465966,823563.0,7858421.0
2017-11-03,52220,52925,50455,52724,324719,821991.0,7858421.0
2017-11-06,52824,53681,48994,49145,387431,766196.0,7858421.0
2017-11-07,48792,50153,47784,48944,294426,763053.0,7858421.0
2017-11-08,49145,50707,49044,50506,318977,787414.0,7858421.0
2017-11-09,51161,51262,47683,48440,285266,755194.0,7858421.0
2017-11-10,48439,49699,48237,48843,126365,761481.0,7858421.0
2017-11-13,48893,50355,48389,49649,165826,774054.0,7858421.0
2017-11-14,50254,52572,50203,51968,320133,810203.0,7858421.0
2017-11-15,52169,52976,49901,51010,322035,795272.0,7858421.0
2017-11-16,51413,52472,49296,50153,238496,781913.0,7858421.0
2017-11-17,50153,50203,48389,48641,234135,758338.0,7858421.0
2017-11-20,48792,49598,48389,48944,132064,763053.0,7858421.0
2017-11-21,49397,49397,47280,48288,217242,752837.0,7858421.0
2017-11-22,48338,48943,44860,44861,315053,699399.0,7858421.0
2017-11-23,44507,46322,43348,45819,163203,714330.0,7858421.0
2017-11-24,45616,46070,44961,45012,90998,701757.0,7858421.0
2017-11-27,44356,45616,43953,44458,77554,693113.0,7858421.0
2017-11-28,44709,45314,43953,43954,93034,685254.0,7858421.0
2017-11-29,43953,44356,43046,43248,156988,674253.0,7858421.0
2017-11-30,43449,45818,43046,43248,256976,674253.0,7858421.0
2017-12-01,44205,53832,44205,51010,1753283,795272.0,7858421.0
2017-12-04,51010,53379,49649,50053,673303,780341.0,7858421.0
2017-12-05,50354,52119,47985,48440,299503,755194.0,7858421.0
2017-12-06,48439,50254,46473,46877,329867,730833.0,7858421.0
2017-12-07,47129,47280,44054,44710,249509,697042.0,7858421.0
2017-12-08,44507,45213,43701,43752,131903,682111.0,7858421.0
2017-12-11,44205,45264,43953,45264,96312,705686.0,7858421.0
2017-12-12,46070,46574,44407,46171,144116,719831.0,7858421.0
2017-12-13,45616,48540,45566,47684,186988,743407.0,7858421.0
2017-12-14,48237,48237,45566,45869,167280,715116.0,7858421.0
2017-12-15,46322,47280,45818,47280,84673,737120.0,7858421.0
2017-12-18,46977,47229,45112,45264,124816,705686.0,7858421.0
2017-12-19,45364,46524,44507,45919,116038,715902.0,7858421.0
2017-12-20,46473,49195,46372,48188,328372,751265.0,7858421.0
2017-12-21,48994,52068,48943,51010,679127,795272.0,7858421.0
2017-12-22,51010,51111,49195,50053,268938,780341.0,7858421.0
