국순당(043650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-07,6850,6880,6790,6880,115138,122865.0,17858304.0
2016-07-08,6900,7030,6850,6950,294822,124115.0,17858304.0
2016-07-11,6950,6990,6910,6960,110716,124294.0,17858304.0
2016-07-12,7000,7030,6910,7030,208667,125544.0,17858304.0
2016-07-13,7030,7050,6950,6960,93973,124294.0,17858304.0
2016-07-14,6950,7010,6900,6930,158858,123758.0,17858304.0
2016-07-15,6940,7030,6930,7020,138361,125365.0,17858304.0
2016-07-18,7000,7180,7000,7090,282627,126615.0,17858304.0
2016-07-19,7150,7190,7020,7070,106722,126258.0,17858304.0
2016-07-20,7100,7100,7000,7000,113837,125008.0,17858304.0
2016-07-21,7010,7090,7000,7030,111922,125544.0,17858304.0
2016-07-22,7030,7090,7020,7020,62914,125365.0,17858304.0
2016-07-25,7060,7460,7050,7250,1081374,129473.0,17858304.0
2016-07-26,7300,7360,7150,7280,280394,130008.0,17858304.0
2016-07-27,7310,7440,7200,7290,477814,130187.0,17858304.0
2016-07-28,7340,7350,7210,7230,135142,129116.0,17858304.0
2016-07-29,7280,7310,7180,7210,117165,128758.0,17858304.0
2016-08-01,7180,7280,7170,7220,107243,128937.0,17858304.0
2016-08-02,7220,7240,7110,7150,112359,127687.0,17858304.0
2016-08-03,7120,7150,6960,7030,152699,125544.0,17858304.0
2016-08-04,7070,7150,6970,6980,198589,124651.0,17858304.0
2016-08-05,6980,7080,6870,6870,243250,122687.0,17858304.0
2016-08-08,6900,7100,6850,7020,152140,125365.0,17858304.0
2016-08-09,7020,7120,6990,7050,155210,125901.0,17858304.0
2016-08-10,7050,7110,7000,7030,108068,125544.0,17858304.0
2016-08-11,7000,7150,7000,7020,149728,125365.0,17858304.0
2016-08-12,7070,7090,7000,7090,113547,126615.0,17858304.0
2016-08-16,7090,7120,6970,6970,145779,124472.0,17858304.0
2016-08-17,7000,7020,6900,6910,117241,123401.0,17858304.0
2016-08-18,6910,7080,6910,6940,155026,123937.0,17858304.0
2016-08-19,6940,7050,6940,7030,138823,125544.0,17858304.0
2016-08-22,7030,7080,6910,6960,166488,124294.0,17858304.0
2016-08-23,6990,7120,6960,7030,196976,125544.0,17858304.0
2016-08-24,7030,7110,6980,7050,170771,125901.0,17858304.0
2016-08-25,7090,7240,7050,7170,395376,128044.0,17858304.0
2016-08-26,7170,7180,7030,7110,241591,126973.0,17858304.0
2016-08-29,7200,7290,6770,6850,487204,122329.0,17858304.0
2016-08-30,6870,6920,6760,6760,176482,120722.0,17858304.0
2016-08-31,6800,6850,6670,6770,200650,120901.0,17858304.0
2016-09-01,6750,6830,6740,6770,63393,120901.0,17858304.0
2016-09-02,6830,6850,6780,6780,100793,121079.0,17858304.0
2016-09-05,6800,7050,6800,6960,347169,124294.0,17858304.0
2016-09-06,7010,7050,6870,6950,188990,124115.0,17858304.0
2016-09-07,6970,7010,6870,6870,170069,122687.0,17858304.0
2016-09-08,6870,7020,6850,6880,187467,122865.0,17858304.0
2016-09-09,6890,6940,6810,6860,94238,122508.0,17858304.0
2016-09-12,6770,6830,6670,6690,137865,119472.0,17858304.0
2016-09-13,6700,6850,6700,6780,116042,121079.0,17858304.0
2016-09-19,6810,6860,6750,6790,67331,121258.0,17858304.0
2016-09-20,6820,6890,6790,6850,73865,122329.0,17858304.0
2016-09-21,6900,6920,6830,6860,70149,122508.0,17858304.0
2016-09-22,6900,6910,6820,6890,96499,123044.0,17858304.0
2016-09-23,6950,6960,6850,6890,111417,123044.0,17858304.0
2016-09-26,6930,6960,6890,6940,98659,123937.0,17858304.0
2016-09-27,6940,6980,6850,6880,93163,122865.0,17858304.0
2016-09-28,6880,6940,6840,6890,118047,123044.0,17858304.0
2016-09-29,6950,6950,6870,6920,80090,123579.0,17858304.0
2016-09-30,6830,7090,6810,7000,275539,125008.0,17858304.0
2016-10-04,7000,7070,7000,7070,136633,126258.0,17858304.0
2016-10-05,7070,7200,7000,7100,250102,126794.0,17858304.0
2016-10-06,7180,7180,7040,7080,94577,126437.0,17858304.0
2016-10-07,7160,7160,6960,7000,94547,125008.0,17858304.0
2016-10-10,7000,7150,7000,7060,129065,126080.0,17858304.0
2016-10-11,7070,7220,7020,7090,199652,126615.0,17858304.0
2016-10-12,7090,7140,7020,7030,98772,125544.0,17858304.0
2016-10-13,7020,7100,6960,6960,105185,124294.0,17858304.0
2016-10-14,6960,7090,6950,7060,68889,126080.0,17858304.0
2016-10-17,7080,7150,7010,7050,132152,125901.0,17858304.0
2016-10-18,7060,7280,7060,7200,791308,128580.0,17858304.0
2016-10-19,7240,7240,7100,7170,245195,128044.0,17858304.0
2016-10-20,7170,7210,6990,7030,251995,125544.0,17858304.0
2016-10-21,7200,7300,7080,7130,453248,127330.0,17858304.0
2016-10-24,7150,7190,7040,7070,149459,126258.0,17858304.0
2016-10-25,7030,7090,6850,6970,202974,124472.0,17858304.0
2016-10-26,6910,6970,6670,6820,260022,121794.0,17858304.0
2016-10-27,6830,6950,6770,6950,106549,124115.0,17858304.0
2016-10-28,6950,6950,6770,6790,106395,121258.0,17858304.0
2016-10-31,6700,6800,6670,6680,141870,119293.0,17858304.0
2016-11-01,6710,6750,6600,6640,84109,118579.0,17858304.0
2016-11-02,6640,6640,6330,6390,231424,114115.0,17858304.0
2016-11-03,6300,6520,6300,6430,61356,114829.0,17858304.0
2016-11-04,6440,6480,6350,6400,52379,114293.0,17858304.0
2016-11-07,6420,6560,6410,6540,58185,116793.0,17858304.0
2016-11-08,6540,6580,6490,6550,68182,116972.0,17858304.0
2016-11-09,6590,6590,6010,6330,351350,113043.0,17858304.0
2016-11-10,6400,6520,6390,6480,140611,115722.0,17858304.0
2016-11-11,6490,6530,6430,6520,46491,116436.0,17858304.0
2016-11-14,6500,6600,6450,6520,76205,116436.0,17858304.0
2016-11-15,6460,6830,6460,6820,217524,121794.0,17858304.0
2016-11-16,6820,6860,6720,6820,89619,121794.0,17858304.0
2016-11-17,6830,6910,6720,6900,98977,123222.0,17858304.0
2016-11-18,6950,6980,6820,6960,137669,124294.0,17858304.0
2016-11-21,6980,6980,6800,6920,127931,123579.0,17858304.0
2016-11-22,6960,7110,6920,7050,359714,125901.0,17858304.0
2016-11-23,7080,7190,6920,7020,192096,125365.0,17858304.0
2016-11-24,7040,7040,6820,6870,140119,122687.0,17858304.0
2016-11-25,6780,7000,6710,6850,77117,122329.0,17858304.0
2016-11-28,6860,6920,6750,6780,68874,121079.0,17858304.0
2016-11-29,6790,6990,6750,6790,65151,121258.0,17858304.0
2016-11-30,6780,6950,6730,6760,104829,120722.0,17858304.0
2016-12-01,6760,6900,6760,6800,82078,121436.0,17858304.0
2016-12-02,6810,6980,6810,6920,140863,123579.0,17858304.0
2016-12-05,6900,6920,6740,6760,110828,120722.0,17858304.0
2016-12-06,6780,6880,6730,6740,102214,120365.0,17858304.0
2016-12-07,6750,6830,6620,6630,60412,118401.0,17858304.0
2016-12-08,6580,6710,6560,6660,82130,118936.0,17858304.0
2016-12-09,6710,6740,6640,6720,49723,120008.0,17858304.0
2016-12-12,6770,6810,6650,6780,65648,121079.0,17858304.0
2016-12-13,6740,6990,6740,6990,219540,124830.0,17858304.0
2016-12-14,7030,7040,6900,7000,103025,125008.0,17858304.0
2016-12-15,7000,7060,6970,7030,121187,125544.0,17858304.0
2016-12-16,7040,7070,6960,7040,51015,125722.0,17858304.0
2016-12-19,7070,7210,7030,7100,246772,126794.0,17858304.0
2016-12-20,7070,7170,7050,7110,105528,126973.0,17858304.0
2016-12-21,7070,7150,7000,7000,96750,125008.0,17858304.0
2016-12-22,7010,7120,7000,7060,63887,126080.0,17858304.0
2016-12-23,7070,7150,7010,7140,125459,127508.0,17858304.0
2016-12-26,7200,7220,6800,6800,533519,121436.0,17858304.0
2016-12-27,6810,6890,6780,6850,96905,122329.0,17858304.0
2016-12-28,6850,6970,6820,6930,126037,123758.0,17858304.0
2016-12-29,6950,6980,6870,6940,58176,123937.0,17858304.0
2017-01-02,6960,7030,6940,7010,105773,125187.0,17858304.0
2017-01-03,7000,7090,6920,7020,183299,125365.0,17858304.0
2017-01-04,7020,7130,6990,7110,170092,126973.0,17858304.0
2017-01-05,7110,7200,7100,7130,191099,127330.0,17858304.0
2017-01-06,7130,7190,7040,7110,94301,126973.0,17858304.0
2017-01-09,7080,7130,7000,7040,68649,125722.0,17858304.0
2017-01-10,7030,7070,6950,6960,115433,124294.0,17858304.0
2017-01-11,6960,7130,6960,7100,151800,126794.0,17858304.0
2017-01-12,7150,7160,7050,7140,109277,127508.0,17858304.0
2017-01-13,7160,7420,7110,7410,664263,132330.0,17858304.0
2017-01-16,7410,7470,7240,7270,269447,129830.0,17858304.0
2017-01-17,7310,7450,7220,7430,268818,132687.0,17858304.0
2017-01-18,7440,7530,7330,7430,221309,132687.0,17858304.0
2017-01-19,7450,7460,7210,7250,228928,129473.0,17858304.0
2017-01-20,7220,7320,7130,7230,148713,129116.0,17858304.0
2017-01-23,7240,7360,7110,7110,163352,126973.0,17858304.0
2017-01-24,7100,7150,6960,7020,129733,125365.0,17858304.0
2017-01-25,7020,7180,7000,7160,156725,127865.0,17858304.0
2017-01-26,7160,7240,7120,7160,86738,127865.0,17858304.0
2017-01-31,7200,7210,7050,7050,92741,125901.0,17858304.0
2017-02-01,7050,7150,7050,7140,118154,127508.0,17858304.0
2017-02-02,7120,7160,6940,6980,136160,124651.0,17858304.0
2017-02-03,7050,7090,6950,6990,100766,124830.0,17858304.0
2017-02-06,7000,7160,6990,7150,97478,127687.0,17858304.0
2017-02-07,7150,7180,7050,7180,122021,128223.0,17858304.0
2017-02-08,7180,7200,7090,7130,126461,127330.0,17858304.0
2017-02-09,7130,7310,7110,7260,254508,129651.0,17858304.0
2017-02-10,7250,7300,7180,7250,122382,129473.0,17858304.0
2017-02-13,7270,7280,7090,7110,126946,126973.0,17858304.0
2017-02-14,7140,7160,7030,7150,122207,127687.0,17858304.0
2017-02-15,7150,7300,7110,7240,128870,129294.0,17858304.0
2017-02-16,7240,7340,7200,7300,156426,130366.0,17858304.0
2017-02-17,7250,7310,7200,7310,109641,130544.0,17858304.0
2017-02-20,7250,7300,7170,7300,183231,130366.0,17858304.0
2017-02-21,7500,7670,7280,7300,1274220,130366.0,17858304.0
2017-02-22,7250,7290,7180,7180,260521,128223.0,17858304.0
2017-02-23,7600,7800,7240,7240,999022,129294.0,17858304.0
2017-02-24,7210,7390,7200,7300,205945,130366.0,17858304.0
2017-02-27,7310,7420,7290,7330,217813,130901.0,17858304.0
2017-02-28,7350,7540,7300,7500,435227,133937.0,17858304.0
2017-03-02,7490,7600,7280,7360,356186,131437.0,17858304.0
2017-03-03,7340,7360,7110,7220,233961,128937.0,17858304.0
2017-03-06,7170,7280,7170,7190,81441,128401.0,17858304.0
2017-03-07,7190,7260,7120,7160,111455,127865.0,17858304.0
2017-03-08,7200,7400,7110,7400,202160,132151.0,17858304.0
2017-03-09,7390,7410,7220,7320,172705,130723.0,17858304.0
2017-03-10,7320,7430,7010,7400,202171,132151.0,17858304.0
2017-03-13,7380,7460,7340,7390,137053,131973.0,17858304.0
2017-03-14,7420,7580,7390,7520,539988,134294.0,17858304.0
2017-03-15,7900,7970,7230,7260,1622541,129651.0,17858304.0
2017-03-16,7260,7370,7210,7260,241540,129651.0,17858304.0
2017-03-17,7240,7320,7210,7240,186902,129294.0,17858304.0
2017-03-20,7000,7000,6680,6710,918534,119829.0,17858304.0
2017-03-21,6780,6800,6660,6700,296139,119651.0,17858304.0
2017-03-22,6740,6750,6490,6530,334078,116615.0,17858304.0
2017-03-23,6550,6600,6450,6600,230954,117865.0,17858304.0
2017-03-24,6600,6640,6470,6600,151483,117865.0,17858304.0
2017-03-27,6610,6630,6520,6590,118844,117686.0,17858304.0
2017-03-28,6540,6640,6520,6530,105135,116615.0,17858304.0
2017-03-29,6600,6620,6530,6550,74169,116972.0,17858304.0
2017-03-30,6570,6600,6520,6520,76154,116436.0,17858304.0
2017-03-31,6520,6540,6450,6470,91942,115543.0,17858304.0
2017-04-03,6500,6520,6400,6500,135908,116079.0,17858304.0
2017-04-04,6520,6610,6460,6600,127017,117865.0,17858304.0
2017-04-05,6600,6670,6510,6650,114387,118758.0,17858304.0
2017-04-06,6650,6650,6540,6580,61607,117508.0,17858304.0
2017-04-07,6560,6630,6530,6540,50083,116793.0,17858304.0
2017-04-10,6540,6580,6340,6400,133476,114293.0,17858304.0
2017-04-11,6340,6410,6320,6350,93413,113400.0,17858304.0
2017-04-12,6360,6470,6320,6360,55542,113579.0,17858304.0
2017-04-13,6390,6460,6350,6410,49733,114472.0,17858304.0
2017-04-14,6410,6470,6350,6370,54312,113757.0,17858304.0
2017-04-17,6370,6470,6370,6470,39860,115543.0,17858304.0
2017-04-18,6430,6540,6430,6510,39788,116258.0,17858304.0
2017-04-19,6510,6520,6410,6500,33543,116079.0,17858304.0
2017-04-20,6470,6530,6450,6490,35204,115900.0,17858304.0
2017-04-21,6490,6560,6460,6540,58636,116793.0,17858304.0
2017-04-24,6510,6540,6400,6450,75987,115186.0,17858304.0
2017-04-25,6450,6500,6430,6470,30000,115543.0,17858304.0
2017-04-26,6470,6550,6470,6500,63615,116079.0,17858304.0
2017-04-27,6490,6530,6450,6500,49672,116079.0,17858304.0
2017-04-28,6500,6500,6450,6450,37509,115186.0,17858304.0
2017-05-02,6420,6530,6410,6430,49189,114829.0,17858304.0
2017-05-04,6450,6500,6430,6450,49322,115186.0,17858304.0
2017-05-08,6450,6560,6450,6560,83127,117150.0,17858304.0
2017-05-10,6580,6600,6400,6520,73217,116436.0,17858304.0
2017-05-11,6520,6620,6500,6610,96720,118043.0,17858304.0
2017-05-12,6630,6630,6550,6560,74796,117150.0,17858304.0
2017-05-15,6560,6600,6510,6550,55171,116972.0,17858304.0
2017-05-16,6550,6610,6490,6590,86735,117686.0,17858304.0
2017-05-17,6590,6610,6530,6560,33780,117150.0,17858304.0
2017-05-18,6520,6600,6500,6570,49647,117329.0,17858304.0
2017-05-19,6550,6670,6550,6660,118699,118936.0,17858304.0
2017-05-22,6690,6770,6650,6700,138481,119651.0,17858304.0
2017-05-23,6740,6750,6670,6700,87299,119651.0,17858304.0
2017-05-24,6700,6750,6700,6730,57454,120186.0,17858304.0
2017-05-25,6700,6750,6690,6720,105416,120008.0,17858304.0
2017-05-26,6720,6800,6710,6780,127448,121079.0,17858304.0
2017-05-29,6740,6810,6730,6740,81465,120365.0,17858304.0
2017-05-30,6840,6860,6740,6840,167767,122151.0,17858304.0
2017-05-31,6780,6860,6750,6790,69471,121258.0,17858304.0
2017-06-01,6800,6890,6750,6820,79497,121794.0,17858304.0
2017-06-02,6900,6950,6790,6850,202233,122329.0,17858304.0
2017-06-05,6920,6930,6860,6910,106527,123401.0,17858304.0
2017-06-07,6900,6980,6860,6900,103546,123222.0,17858304.0
2017-06-08,7050,7200,6890,6890,429396,123044.0,17858304.0
2017-06-09,6900,7010,6870,7010,194038,125187.0,17858304.0
2017-06-12,7000,7010,6960,6960,101161,124294.0,17858304.0
2017-06-13,6930,7000,6930,6980,92916,124651.0,17858304.0
2017-06-14,6980,7100,6930,7070,213393,126258.0,17858304.0
2017-06-15,7120,7130,7010,7050,145827,125901.0,17858304.0
2017-06-16,7030,7100,6990,7070,95690,126258.0,17858304.0
2017-06-19,7110,7130,7030,7100,68334,126794.0,17858304.0
2017-06-20,7110,7110,7020,7050,80034,125901.0,17858304.0
2017-06-21,7040,7120,6990,7100,116084,126794.0,17858304.0
2017-06-22,7100,7110,6930,7000,114705,125008.0,17858304.0
2017-06-23,6970,7090,6970,7000,50248,125008.0,17858304.0
2017-06-26,7000,7050,6980,7010,55189,125187.0,17858304.0
2017-06-27,7020,7230,7020,7230,255650,129116.0,17858304.0
2017-06-28,7200,7250,7150,7200,114213,128580.0,17858304.0
2017-06-29,7250,7250,7060,7200,71113,128580.0,17858304.0
2017-06-30,7150,7210,7130,7190,64036,128401.0,17858304.0
2017-07-03,7200,7200,7110,7170,58914,128044.0,17858304.0
2017-07-04,7250,7250,7050,7070,89910,126258.0,17858304.0
2017-07-05,7150,7150,7070,7100,71893,126794.0,17858304.0
2017-07-06,7160,7180,7090,7180,47031,128223.0,17858304.0
2017-07-07,7120,7210,7120,7130,41599,127330.0,17858304.0
2017-07-10,7200,7200,6990,7040,81498,125722.0,17858304.0
2017-07-11,7060,7170,7040,7170,85189,128044.0,17858304.0
2017-07-12,7190,7440,7090,7440,455503,132866.0,17858304.0
2017-07-13,7300,7360,7190,7260,237917,129651.0,17858304.0
2017-07-14,7270,7320,7060,7180,157542,128223.0,17858304.0
2017-07-17,7230,7310,7170,7290,144479,130187.0,17858304.0
2017-07-18,7340,7360,7030,7070,217849,126258.0,17858304.0
2017-07-19,7040,7090,6850,6980,309138,124651.0,17858304.0
2017-07-20,6940,7060,6930,6970,93652,124472.0,17858304.0
2017-07-21,6970,6970,6730,6760,282914,120722.0,17858304.0
2017-07-24,6760,6900,6760,6800,135928,121436.0,17858304.0
2017-07-25,6800,6850,6600,6630,152079,118401.0,17858304.0
2017-07-26,6610,6650,6440,6560,250399,117150.0,17858304.0
2017-07-27,6550,6840,6540,6800,232766,121436.0,17858304.0
2017-07-28,6790,6880,6510,6560,327338,117150.0,17858304.0
2017-07-31,6460,6540,6400,6440,157939,115007.0,17858304.0
2017-08-01,6460,6480,6340,6450,102517,115186.0,17858304.0
2017-08-02,6420,6480,6400,6400,109210,114293.0,17858304.0
2017-08-03,6430,6450,6210,6240,154975,111436.0,17858304.0
2017-08-04,6240,6340,6240,6300,55641,112507.0,17858304.0
2017-08-07,6370,6380,6260,6340,32174,113222.0,17858304.0
2017-08-08,6340,6380,6290,6300,56283,112507.0,17858304.0
2017-08-09,6290,6340,6270,6270,40555,111972.0,17858304.0
2017-08-10,6230,6300,6180,6190,134977,110543.0,17858304.0
2017-08-11,6170,6170,6060,6080,82171,108578.0,17858304.0
2017-08-14,6110,6190,6060,6090,46209,108757.0,17858304.0
2017-08-16,6100,6190,6080,6140,56566,109650.0,17858304.0
2017-08-17,6160,6260,6080,6210,45663,110900.0,17858304.0
2017-08-18,6220,6230,6110,6200,23467,110721.0,17858304.0
2017-08-21,6180,6230,6120,6200,49977,110721.0,17858304.0
2017-08-22,6160,6230,6160,6220,36676,111079.0,17858304.0
2017-08-23,6230,6250,6170,6180,30749,110364.0,17858304.0
2017-08-24,6160,6240,6150,6160,36272,110007.0,17858304.0
2017-08-25,6150,6190,6120,6150,40397,109829.0,17858304.0
2017-08-28,6140,6220,6080,6180,49309,110364.0,17858304.0
2017-08-29,6140,6180,6100,6130,39921,109471.0,17858304.0
2017-08-30,6140,6190,6110,6160,45294,110007.0,17858304.0
2017-08-31,6160,6200,6120,6170,42657,110186.0,17858304.0
2017-09-01,6140,6220,6140,6170,37378,110186.0,17858304.0
2017-09-04,6050,6140,6020,6100,89395,108936.0,17858304.0
2017-09-05,6090,6140,6040,6040,72889,107864.0,17858304.0
2017-09-06,6030,6070,5990,5990,50354,106971.0,17858304.0
2017-09-07,6000,6140,6000,6050,52569,108043.0,17858304.0
2017-09-08,6040,6110,5940,5940,78724,106078.0,17858304.0
2017-09-11,5890,5960,5870,5870,76665,104828.0,17858304.0
2017-09-12,5900,5900,5760,5850,118120,104471.0,17858304.0
2017-09-13,5850,5870,5650,5670,119203,101257.0,17858304.0
2017-09-14,5670,5690,5540,5610,78901,100185.0,17858304.0
2017-09-15,5610,5670,5510,5590,96705,99828.0,17858304.0
2017-09-18,5600,5710,5580,5680,42347,101435.0,17858304.0
2017-09-19,5680,5710,5620,5660,40262,101078.0,17858304.0
2017-09-20,5660,5900,5630,5700,88136,101792.0,17858304.0
2017-09-21,5740,5800,5670,5680,96715,101435.0,17858304.0
2017-09-22,5700,5790,5630,5630,60352,100542.0,17858304.0
2017-09-25,5590,5760,5590,5690,75164,101614.0,17858304.0
2017-09-26,5630,5740,5620,5650,32826,100899.0,17858304.0
2017-09-27,5660,5740,5650,5690,19302,101614.0,17858304.0
2017-09-28,5710,5770,5650,5680,55268,101435.0,17858304.0
2017-09-29,5680,5840,5680,5800,64162,103578.0,17858304.0
2017-10-10,5800,5900,5750,5860,71783,104650.0,17858304.0
2017-10-11,5880,5920,5800,5880,37794,105007.0,17858304.0
2017-10-12,5910,6100,5890,6000,142175,107150.0,17858304.0
2017-10-13,6000,6650,5940,6210,834365,110900.0,17858304.0
2017-10-16,6280,6360,6100,6100,108896,108936.0,17858304.0
2017-10-17,6050,6410,6050,6230,147232,111257.0,17858304.0
2017-10-18,6230,6350,6150,6160,100483,110007.0,17858304.0
2017-10-19,6190,6240,6040,6050,60821,108043.0,17858304.0
2017-10-20,6080,6160,6040,6130,38720,109471.0,17858304.0
2017-10-23,6140,6220,6050,6080,32802,108578.0,17858304.0
2017-10-24,6160,6330,6120,6210,117599,110900.0,17858304.0
2017-10-25,6220,6290,6180,6260,67729,111793.0,17858304.0
2017-10-26,6280,6310,6170,6220,47232,111079.0,17858304.0
2017-10-27,6180,6220,6160,6160,46644,110007.0,17858304.0
2017-10-30,6160,6210,6120,6120,48814,109293.0,17858304.0
2017-10-31,6120,6150,6050,6130,28852,109471.0,17858304.0
2017-11-01,6150,6160,6070,6090,66529,108757.0,17858304.0
2017-11-02,6130,6130,6040,6080,44219,108578.0,17858304.0
2017-11-03,6090,6110,6050,6060,26958,108221.0,17858304.0
2017-11-06,6080,6100,6030,6060,26738,108221.0,17858304.0
2017-11-07,6060,6150,6060,6070,36511,108400.0,17858304.0
2017-11-08,6080,6120,6060,6060,52578,108221.0,17858304.0
2017-11-09,6130,6130,6050,6110,47588,109114.0,17858304.0
2017-11-10,6110,6150,6070,6150,52944,109829.0,17858304.0
2017-11-13,6220,6330,6150,6300,141357,112507.0,17858304.0
2017-11-14,6350,6350,6250,6310,66842,112686.0,17858304.0
2017-11-15,6330,6470,6250,6300,140316,112507.0,17858304.0
2017-11-16,6340,6360,6260,6320,95275,112864.0,17858304.0
2017-11-17,6260,6320,6210,6250,72201,111614.0,17858304.0
2017-11-20,6290,6290,6160,6160,52006,110007.0,17858304.0
2017-11-21,6160,6290,6140,6180,89999,110364.0,17858304.0
2017-11-22,6130,6300,6130,6280,153975,112150.0,17858304.0
2017-11-23,6270,6300,6230,6260,45269,111793.0,17858304.0
2017-11-24,6260,6320,6180,6200,61415,110721.0,17858304.0
2017-11-27,6210,6240,6160,6200,35916,110721.0,17858304.0
2017-11-28,6200,6270,6180,6200,51525,110721.0,17858304.0
2017-11-29,6220,6240,6130,6160,52655,110007.0,17858304.0
2017-11-30,6160,6180,6100,6120,39885,109293.0,17858304.0
2017-12-01,6210,6210,6080,6120,33067,109293.0,17858304.0
2017-12-04,6120,6150,6050,6070,60195,108400.0,17858304.0
2017-12-05,6130,6130,6060,6100,38475,108936.0,17858304.0
2017-12-06,6110,6140,6050,6080,56544,108578.0,17858304.0
2017-12-07,6090,6090,5900,5970,81854,106614.0,17858304.0
2017-12-08,5970,6000,5770,5830,61749,104114.0,17858304.0
2017-12-11,5850,5930,5790,5920,24220,105721.0,17858304.0
2017-12-12,5960,5960,5850,5950,22623,106257.0,17858304.0
2017-12-13,5970,5970,5870,5900,26984,105364.0,17858304.0
2017-12-14,5910,5930,5840,5880,50733,105007.0,17858304.0
2017-12-15,5900,5900,5790,5790,55133,103400.0,17858304.0
2017-12-18,5790,5850,5720,5720,48060,102149.0,17858304.0
2017-12-19,5770,5770,5480,5630,133204,100542.0,17858304.0
2017-12-20,5680,5680,5530,5590,44937,99828.0,17858304.0
2017-12-21,5600,5650,5580,5580,21447,99649.0,17858304.0
2017-12-22,5580,5620,5520,5600,37375,100007.0,17858304.0
2017-12-26,5600,5700,5570,5680,42493,101435.0,17858304.0
2017-12-27,5660,5690,5640,5640,25688,100721.0,17858304.0
2017-12-28,5650,5700,5610,5680,32584,101435.0,17858304.0
2018-01-02,5680,5750,5670,5720,37508,102149.0,17858304.0
2018-01-03,5730,5800,5700,5760,43006,102864.0,17858304.0
2018-01-04,5800,5840,5720,5730,51237,102328.0,17858304.0
2018-01-05,5780,5780,5650,5680,44617,101435.0,17858304.0
2018-01-08,5700,6200,5600,5980,470146,106793.0,17858304.0
2018-01-09,6000,6000,5820,5870,112350,104828.0,17858304.0
2018-01-10,5870,5980,5810,5820,70564,103935.0,17858304.0
2018-01-11,5890,5900,5780,5830,35664,104114.0,17858304.0
2018-01-12,5870,6410,5820,6080,892731,108578.0,17858304.0
2018-01-15,6200,6200,6050,6060,162464,108221.0,17858304.0
2018-01-16,6070,6130,5960,5980,103464,106793.0,17858304.0
2018-01-17,5990,6090,5960,6010,71441,107328.0,17858304.0
2018-01-18,6050,6140,5970,6090,110084,108757.0,17858304.0
2018-01-19,6100,6100,5970,6090,80189,108757.0,17858304.0
2018-01-22,6100,6100,5890,6000,89215,107150.0,17858304.0
2018-01-23,6000,6090,5960,5990,48995,106971.0,17858304.0
2018-01-24,6020,6050,5960,6040,58114,107864.0,17858304.0
2018-01-25,6080,6080,5980,6040,75906,107864.0,17858304.0
2018-01-26,6050,6090,6000,6090,73772,108757.0,17858304.0
2018-01-29,6120,6190,6080,6140,151254,109650.0,17858304.0
2018-01-30,6180,6180,6040,6110,123678,109114.0,17858304.0
2018-01-31,6100,6100,6000,6040,58430,107864.0,17858304.0
2018-02-01,6040,6230,6040,6180,155901,110364.0,17858304.0
2018-02-02,6180,6180,6050,6060,60874,108221.0,17858304.0
2018-02-05,6000,6020,5920,5930,70801,105900.0,17858304.0
2018-02-06,5780,5850,5670,5810,131357,103757.0,17858304.0
2018-02-07,5850,5900,5740,5740,53749,102507.0,17858304.0
2018-02-08,5760,5830,5740,5800,26425,103578.0,17858304.0
2018-02-09,5710,5770,5670,5740,55455,102507.0,17858304.0
2018-02-12,5830,5850,5740,5760,69962,102864.0,17858304.0
2018-02-13,5740,5830,5740,5810,36026,103757.0,17858304.0
2018-02-14,5760,5810,5750,5800,22404,103578.0,17858304.0
2018-02-19,5850,5870,5820,5850,20790,104471.0,17858304.0
2018-02-20,5900,5900,5810,5810,29026,103757.0,17858304.0
2018-02-21,5810,5860,5800,5800,35095,103578.0,17858304.0
2018-02-22,5850,5850,5730,5740,43163,102507.0,17858304.0
2018-02-23,5750,5780,5740,5770,73432,103042.0,17858304.0
2018-02-26,6010,6010,5830,5860,113146,104650.0,17858304.0
2018-02-27,5830,5900,5800,5840,44875,104292.0,17858304.0
2018-02-28,5780,5830,5780,5810,30395,103757.0,17858304.0
2018-03-02,5800,5830,5760,5800,31504,103578.0,17858304.0
2018-03-05,5830,5830,5730,5730,41190,102328.0,17858304.0
2018-03-06,5780,5780,5700,5710,47125,101971.0,17858304.0
2018-03-07,5710,5780,5660,5660,40199,101078.0,17858304.0
2018-03-08,5670,5760,5670,5690,45827,101614.0,17858304.0
2018-03-09,5690,6100,5670,5820,207086,103935.0,17858304.0
2018-03-12,5870,6020,5840,5950,164960,106257.0,17858304.0
2018-03-13,5990,6020,5920,5950,41100,106257.0,17858304.0
2018-03-14,5960,5960,5900,5930,27759,105900.0,17858304.0
2018-03-15,5930,5940,5820,5880,57356,105007.0,17858304.0
2018-03-16,5890,5950,5860,5900,38592,105364.0,17858304.0
2018-03-19,5900,5960,5860,5880,51274,105007.0,17858304.0
2018-03-20,5840,5910,5810,5910,40555,105543.0,17858304.0
2018-03-21,5910,5920,5830,5870,52210,104828.0,17858304.0
2018-03-22,5840,5880,5780,5780,43118,103221.0,17858304.0
2018-03-23,5730,5770,5630,5650,82597,100899.0,17858304.0
2018-03-26,5640,5730,5600,5680,42561,101435.0,17858304.0
2018-03-27,5700,5740,5650,5690,38458,101614.0,17858304.0
