알티캐스트(085810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-07,3030,3030,2940,2990,44088,63457.0,21223160.0
2019-02-08,2975,3090,2975,3015,37765,63988.0,21223160.0
2019-02-11,3020,3080,3000,3035,54215,64412.0,21223160.0
2019-02-12,3050,3050,2990,3045,44520,64625.0,21223160.0
2019-02-13,3070,3075,3015,3035,48914,64412.0,21223160.0
2019-02-14,3035,3085,3025,3075,105187,65261.0,21223160.0
2019-02-15,3080,3085,3025,3035,53979,64412.0,21223160.0
2019-02-18,3050,3100,3045,3085,103886,65473.0,21223160.0
2019-02-19,3110,3125,3075,3090,69254,65580.0,21223160.0
2019-02-20,3100,3190,3090,3165,223791,67171.0,21223160.0
2019-02-21,3145,3245,3145,3180,128622,67490.0,21223160.0
2019-02-22,3200,3215,3120,3150,88766,66853.0,21223160.0
2019-02-25,3150,3160,3105,3115,75621,66110.0,21223160.0
2019-02-26,3145,3145,3045,3055,53750,64837.0,21223160.0
2019-02-27,3055,3180,3055,3120,101324,66216.0,21223160.0
2019-02-28,3120,3155,3020,3020,155653,64094.0,21223160.0
2019-03-04,3080,3165,3060,3165,127607,67171.0,21223160.0
2019-03-05,3110,3170,3065,3130,307399,66428.0,21223160.0
2019-03-06,3135,3175,3120,3145,181334,66747.0,21223160.0
2019-03-07,3145,3210,3125,3175,302864,67384.0,21223160.0
2019-03-08,3160,3470,3090,3090,2611986,65580.0,21223160.0
2019-03-11,3105,3120,3025,3050,256823,64731.0,21223160.0
2019-03-12,3055,3135,3050,3095,175865,65686.0,21223160.0
2019-03-13,3100,3120,3065,3075,68152,65261.0,21223160.0
2019-03-14,3080,3125,3080,3125,86452,66322.0,21223160.0
2019-03-15,3100,3125,3045,3080,124048,65367.0,21223160.0
2019-03-18,3100,3110,3070,3090,101634,65580.0,21223160.0
2019-03-19,3080,3180,3080,3115,103741,66110.0,21223160.0
2019-03-20,3110,3200,3090,3125,105303,66322.0,21223160.0
2019-03-21,3115,3185,3090,3090,168235,65580.0,21223160.0
2019-03-22,3065,3090,2780,3000,490138,63669.0,21223160.0
2019-03-25,3060,3070,2900,3010,163598,63882.0,21223160.0
2019-03-26,3005,3055,2975,3015,72646,63988.0,21223160.0
2019-03-27,3050,3050,2985,3035,64000,64412.0,21223160.0
2019-03-28,3045,3045,2965,3020,55950,64094.0,21223160.0
2019-03-29,3005,3060,2960,3010,83378,63882.0,21223160.0
2019-04-01,3040,3040,2995,3025,43792,64200.0,21223160.0
2019-04-02,3000,3085,3000,3045,106033,64625.0,21223160.0
2019-04-03,3035,3125,3025,3120,158781,66216.0,21223160.0
2019-04-04,3110,3150,3085,3135,121058,66535.0,21223160.0
2019-04-05,3135,3140,3085,3110,162117,66004.0,21223160.0
2019-04-08,3110,3155,3105,3135,51761,66535.0,21223160.0
2019-04-09,3300,3310,3130,3160,409715,67065.0,21223160.0
2019-04-10,3170,3245,3155,3200,195682,67914.0,21223160.0
2019-04-11,3205,3335,3205,3330,521245,70673.0,21223160.0
2019-04-12,3365,3365,3285,3320,156155,70461.0,21223160.0
2019-04-15,3325,3355,3305,3330,112011,70673.0,21223160.0
2019-04-16,3330,3360,3245,3270,113575,69400.0,21223160.0
2019-04-17,3270,3315,3255,3305,121851,70143.0,21223160.0
2019-04-18,3280,3345,3270,3320,134939,70461.0,21223160.0
2019-04-19,3355,3400,3325,3350,200414,71098.0,21223160.0
2019-04-22,3350,3380,3235,3300,113940,70036.0,21223160.0
2019-04-23,3300,3300,3225,3265,62764,69294.0,21223160.0
2019-04-24,3275,3315,3215,3270,42414,69400.0,21223160.0
2019-04-25,3270,3270,3160,3200,156570,67914.0,21223160.0
2019-04-26,3205,3250,3130,3235,90709,68657.0,21223160.0
2019-04-29,3270,3270,3155,3205,96775,68020.0,21223160.0
2019-04-30,3190,3270,3170,3205,30804,68020.0,21223160.0
2019-05-02,3200,3250,3170,3180,41638,67490.0,21223160.0
2019-05-03,3180,3265,3125,3190,123330,67702.0,21223160.0
2019-05-07,3150,3235,3135,3175,65304,67384.0,21223160.0
2019-05-08,3200,3200,3125,3160,58751,67065.0,21223160.0
2019-05-09,3160,3200,2950,3000,347530,63669.0,21223160.0
2019-05-10,2985,3040,2925,2965,96885,62927.0,21223160.0
2019-05-13,2920,3060,2865,2930,155056,62184.0,21223160.0
2019-05-14,2865,2990,2865,2960,57993,62821.0,21223160.0
2019-05-15,3020,3020,2940,2985,55779,63351.0,21223160.0
2019-05-16,2820,2890,2555,2565,554178,54437.0,21223160.0
2019-05-17,2600,2675,2380,2400,288747,50936.0,21223160.0
2019-05-20,2430,2480,2260,2320,188084,49238.0,21223160.0
2019-05-21,2375,2410,2295,2345,143429,49768.0,21223160.0
2019-05-22,2320,2370,2240,2280,123038,48389.0,21223160.0
2019-05-23,2265,2310,2230,2275,74578,48283.0,21223160.0
2019-05-24,2290,2290,2105,2215,100506,47009.0,21223160.0
2019-05-27,2200,2230,2100,2135,117138,45311.0,21223160.0
2019-05-28,2135,2200,2125,2180,82662,46266.0,21223160.0
2019-05-29,2150,2230,2060,2095,127095,44463.0,21223160.0
2019-05-30,2095,2120,2020,2050,87486,43507.0,21223160.0
2019-05-31,2055,2295,2030,2115,636507,44887.0,21223160.0
2019-06-03,2115,2160,2070,2090,106981,44356.0,21223160.0
2019-06-04,2110,2260,2090,2135,421007,45311.0,21223160.0
2019-06-05,2150,2160,2100,2120,117007,44993.0,21223160.0
2019-06-07,2125,2200,2125,2170,84264,46054.0,21223160.0
2019-06-10,2170,2490,2170,2415,902241,51254.0,21223160.0
2019-06-11,2395,2450,2325,2420,455979,51360.0,21223160.0
2019-06-12,2410,2410,2330,2345,138840,49768.0,21223160.0
2019-06-13,2345,2380,2325,2365,71321,50193.0,21223160.0
2019-06-14,2365,2380,2310,2350,116742,49874.0,21223160.0
2019-06-17,2350,2375,2290,2345,87477,49768.0,21223160.0
2019-06-18,2350,2350,2255,2290,94540,48601.0,21223160.0
2019-06-19,2305,2365,2280,2295,45338,48707.0,21223160.0
2019-06-20,2330,2920,2300,2635,11722465,55923.0,21223160.0
2019-06-21,2595,2615,2520,2585,1376831,54862.0,21223160.0
2019-06-24,2570,2585,2465,2490,654397,52846.0,21223160.0
2019-06-25,2450,2475,2400,2475,477726,52527.0,21223160.0
2019-06-26,2435,2475,2435,2450,158830,51997.0,21223160.0
2019-06-27,2420,2450,2370,2370,201238,50299.0,21223160.0
2019-06-28,2370,2600,2365,2375,1720901,50405.0,21223160.0
2019-07-01,2355,2410,2330,2335,235777,49556.0,21223160.0
2019-07-02,2320,2420,2275,2395,195606,50829.0,21223160.0
2019-07-03,2380,2520,2365,2480,432238,52633.0,21223160.0
2019-07-04,2480,2540,2440,2490,256918,52846.0,21223160.0
2019-07-05,2485,2530,2440,2490,144805,52846.0,21223160.0
2019-07-08,2525,2695,2330,2350,1464115,49874.0,21223160.0
2019-07-09,2335,2380,2210,2215,303412,47009.0,21223160.0
2019-07-10,2210,2330,2210,2275,118692,48283.0,21223160.0
2019-07-11,2320,2335,2275,2315,84362,49132.0,21223160.0
2019-07-12,2315,2390,2285,2345,83816,49768.0,21223160.0
2019-07-15,2345,2345,2265,2310,72217,49025.0,21223160.0
2019-07-16,2315,2340,2225,2295,89074,48707.0,21223160.0
2019-07-17,2275,2320,2240,2280,75125,48389.0,21223160.0
2019-07-18,2270,2395,2250,2345,111355,49768.0,21223160.0
2019-07-19,2390,2470,2370,2400,264842,50936.0,21223160.0
2019-07-22,2455,2455,2385,2410,48333,51148.0,21223160.0
2019-07-23,2390,2460,2360,2380,82603,50511.0,21223160.0
2019-07-24,2380,2395,2295,2320,71387,49238.0,21223160.0
2019-07-25,2295,2340,2195,2270,98320,48177.0,21223160.0
2019-07-26,2250,2260,2150,2200,67494,46691.0,21223160.0
2019-07-29,2180,2195,2050,2050,104331,43507.0,21223160.0
2019-07-30,2000,2115,2000,2080,54037,44144.0,21223160.0
2019-07-31,2045,2130,2040,2125,35116,45099.0,21223160.0
2019-08-01,2125,2175,2085,2110,44777,44781.0,21223160.0
2019-08-02,2110,2155,2045,2070,42853,43932.0,21223160.0
2019-08-05,2090,2100,1795,1900,180304,40324.0,21223160.0
2019-08-06,1800,1920,1775,1800,137056,38202.0,21223160.0
2019-08-07,1750,1870,1750,1830,115040,38838.0,21223160.0
2019-08-08,1880,1970,1845,1955,86578,41491.0,21223160.0
2019-08-09,1980,2020,1965,2005,32128,42552.0,21223160.0
2019-08-12,1975,2050,1975,2025,21964,42977.0,21223160.0
2019-08-13,2040,2050,1990,2025,66507,42977.0,21223160.0
2019-08-14,2050,2055,1980,1990,99975,42234.0,21223160.0
2019-08-16,1990,1990,1835,1900,121288,40324.0,21223160.0
2019-08-19,1895,1960,1895,1950,28401,41385.0,21223160.0
2019-08-20,1960,2010,1950,2000,31616,42446.0,21223160.0
2019-08-21,2015,2035,1955,2035,29689,43189.0,21223160.0
2019-08-22,2035,2035,1975,2005,34654,42552.0,21223160.0
2019-08-23,2025,2025,1945,1980,50165,42022.0,21223160.0
2019-08-26,1900,2010,1820,1830,156889,38838.0,21223160.0
2019-08-27,1830,1920,1830,1830,43941,38838.0,21223160.0
2019-08-28,1830,1915,1830,1915,37737,40642.0,21223160.0
2019-08-29,1930,1930,1860,1890,19787,40112.0,21223160.0
2019-08-30,1930,1960,1890,1940,35524,41173.0,21223160.0
2019-09-02,1965,1985,1920,1970,40495,41810.0,21223160.0
2019-09-03,1970,2045,1960,2045,88417,43401.0,21223160.0
2019-09-04,2010,2025,1980,2000,61969,42446.0,21223160.0
2019-09-05,2010,2060,2000,2020,61021,42871.0,21223160.0
2019-09-06,2045,2075,1985,2025,49219,42977.0,21223160.0
2019-09-09,1990,2025,1965,1980,27928,42022.0,21223160.0
2019-09-10,1980,2025,1950,1970,42259,41810.0,21223160.0
2019-09-11,1970,2000,1965,2000,74517,42446.0,21223160.0
2019-09-16,2020,2030,1985,2005,57371,42552.0,21223160.0
2019-09-17,2250,2280,2090,2090,1185954,44356.0,21223160.0
2019-09-18,2065,2150,2060,2080,161209,44144.0,21223160.0
2019-09-19,2095,2130,2070,2110,125948,44781.0,21223160.0
2019-09-20,2100,2130,2085,2090,48413,44356.0,21223160.0
2019-09-23,2130,2130,2065,2095,45124,44463.0,21223160.0
2019-09-24,2080,2125,2060,2090,66519,44356.0,21223160.0
2019-09-25,2090,2105,2015,2035,64214,43189.0,21223160.0
2019-09-26,2055,2085,1960,1985,75216,42128.0,21223160.0
2019-09-27,2010,2010,1925,1965,40453,41704.0,21223160.0
2019-09-30,1965,1985,1895,1910,38271,40536.0,21223160.0
2019-10-01,1890,1930,1880,1905,28464,40430.0,21223160.0
2019-10-02,1890,1910,1865,1900,41027,40324.0,21223160.0
2019-10-04,1890,1900,1835,1890,58111,40112.0,21223160.0
2019-10-07,1890,1890,1840,1865,43834,,
