엑시콘(092870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-07,10850,10900,10550,10850,76213,96386.0,8883500.0
2018-06-08,10850,10900,10700,10850,43110,96386.0,8883500.0
2018-06-11,10900,10950,10700,10850,48989,96386.0,8883500.0
2018-06-12,10800,10850,10600,10700,37639,95053.0,8883500.0
2018-06-14,10600,10700,10450,10600,27178,94165.0,8883500.0
2018-06-15,10500,10650,10350,10600,55631,94165.0,8883500.0
2018-06-18,10600,10600,9980,10200,81776,90612.0,8883500.0
2018-06-19,10000,10150,9280,9280,88328,82439.0,8883500.0
2018-06-20,9280,9620,9280,9560,58458,84926.0,8883500.0
2018-06-21,9570,9600,9040,9200,100881,81728.0,8883500.0
2018-06-22,9200,9200,9030,9110,48220,80929.0,8883500.0
2018-06-25,9200,9200,9080,9200,21068,81728.0,8883500.0
2018-06-26,9000,9420,9000,9410,43749,83594.0,8883500.0
2018-06-27,9410,9470,9200,9220,40065,81906.0,8883500.0
2018-06-28,9210,9360,9160,9200,27351,81728.0,8883500.0
2018-06-29,9200,9510,9100,9250,27344,82172.0,8883500.0
2018-07-02,9120,9220,8910,9080,40389,80662.0,8883500.0
2018-07-03,8650,9090,8650,9080,45177,80662.0,8883500.0
2018-07-04,9080,9110,8830,9060,15970,80485.0,8883500.0
2018-07-05,9060,9130,8750,8890,24783,78974.0,8883500.0
2018-07-06,9010,9010,8770,8910,24600,79152.0,8883500.0
2018-07-09,8910,8970,8770,8800,28264,78175.0,8883500.0
2018-07-10,8800,9200,8780,9120,47451,81018.0,8883500.0
2018-07-11,9120,9270,9040,9210,19895,81817.0,8883500.0
2018-07-12,9160,9240,9050,9220,22830,81906.0,8883500.0
2018-07-13,9150,9450,8900,8900,71346,79063.0,8883500.0
2018-07-16,8860,8860,8300,8450,124758,75066.0,8883500.0
2018-07-17,8450,8450,8280,8390,62331,74533.0,8883500.0
2018-07-18,8360,8480,8280,8350,40180,74177.0,8883500.0
2018-07-19,8280,8350,8080,8180,35299,72667.0,8883500.0
2018-07-20,8110,8180,7860,7940,57110,70535.0,8883500.0
2018-07-23,7840,7950,7400,7490,76047,66537.0,8883500.0
2018-07-24,7430,7560,7410,7490,35550,66537.0,8883500.0
2018-07-25,7450,7490,7160,7270,39754,64583.0,8883500.0
2018-07-26,7280,7480,7280,7450,17733,66182.0,8883500.0
2018-07-27,7450,7660,7450,7600,27263,67515.0,8883500.0
2018-07-30,7600,7750,7480,7740,35440,68758.0,8883500.0
2018-07-31,7740,7870,7600,7720,43270,68581.0,8883500.0
2018-08-01,7730,7890,7730,7830,42300,69558.0,8883500.0
2018-08-02,7880,8240,7860,8100,86945,71956.0,8883500.0
2018-08-03,8040,8660,8040,8410,93043,74710.0,8883500.0
2018-08-06,8490,8550,8170,8320,45328,73911.0,8883500.0
2018-08-07,8270,8270,8070,8200,36785,72845.0,8883500.0
2018-08-08,8120,8310,8100,8150,34944,72401.0,8883500.0
2018-08-09,8210,8290,8170,8220,15699,73022.0,8883500.0
2018-08-10,8200,8210,7890,7980,49254,70890.0,8883500.0
2018-08-13,7900,7950,7410,7600,33210,67515.0,8883500.0
2018-08-14,7530,7630,7440,7450,30954,66182.0,8883500.0
2018-08-16,7340,7360,7050,7270,70448,64583.0,8883500.0
2018-08-17,7270,7350,7140,7240,31311,64317.0,8883500.0
2018-08-20,7240,7300,7160,7270,13424,64583.0,8883500.0
2018-08-21,7180,7350,7180,7350,10420,65294.0,8883500.0
2018-08-22,7430,7460,7250,7330,24986,65116.0,8883500.0
2018-08-23,7330,7390,7290,7380,18799,65560.0,8883500.0
2018-08-24,7350,7480,7180,7420,69117,65916.0,8883500.0
2018-08-27,7420,7470,7280,7330,33074,65116.0,8883500.0
2018-08-28,7340,7460,7330,7400,33180,65738.0,8883500.0
2018-08-29,7430,7580,7410,7550,41305,67070.0,8883500.0
2018-08-30,7600,7630,7530,7620,22654,67692.0,8883500.0
2018-08-31,7600,7680,7520,7680,22486,68225.0,8883500.0
2018-09-03,7730,7960,7630,7690,56510,68314.0,8883500.0
2018-09-04,7650,7690,7590,7640,21505,67870.0,8883500.0
2018-09-05,7640,7640,7430,7450,38170,66182.0,8883500.0
2018-09-06,7450,7520,7330,7330,20198,65116.0,8883500.0
2018-09-07,7330,7400,7290,7350,21342,65294.0,8883500.0
2018-09-10,7310,7360,7250,7300,22755,64850.0,8883500.0
2018-09-11,7310,7370,7270,7310,15202,64938.0,8883500.0
2018-09-12,7330,7350,7240,7250,30647,64405.0,8883500.0
2018-09-13,7250,7320,7180,7250,33510,64405.0,8883500.0
2018-09-14,7260,7400,7250,7400,24266,65738.0,8883500.0
2018-09-17,7500,7620,7390,7450,26204,66182.0,8883500.0
2018-09-18,7400,7530,7330,7330,20333,65116.0,8883500.0
2018-09-19,7330,7530,7300,7460,30054,66271.0,8883500.0
2018-09-20,7690,9390,7650,7870,2766467,69913.0,8883500.0
2018-09-21,7870,7970,7610,7750,275764,68847.0,8883500.0
2018-09-27,7780,7780,7600,7620,113053,67692.0,8883500.0
2018-09-28,7590,7800,7520,7780,141062,69114.0,8883500.0
2018-10-01,7850,8400,7850,7970,514873,70801.0,8883500.0
2018-10-02,7960,8020,7700,7700,178029,68403.0,8883500.0
2018-10-04,7720,7770,7490,7500,90599,66626.0,8883500.0
2018-10-05,7470,7700,7370,7610,145011,67603.0,8883500.0
2018-10-08,7600,7670,7450,7450,63537,66182.0,8883500.0
2018-10-10,7350,7500,6640,7000,150716,62184.0,8883500.0
2018-10-11,6600,6780,6500,6500,179673,57743.0,8883500.0
2018-10-12,6350,6790,6350,6370,154060,56588.0,8883500.0
2018-10-15,6420,6790,6370,6430,52632,57121.0,8883500.0
2018-10-16,6470,6690,6460,6670,34032,59253.0,8883500.0
2018-10-17,6720,6780,6600,6670,85345,59253.0,8883500.0
2018-10-18,6680,6800,6630,6630,33825,58898.0,8883500.0
2018-10-19,6630,6950,6400,6770,84028,60141.0,8883500.0
2018-10-22,6770,6770,6640,6750,22142,59964.0,8883500.0
2018-10-23,6670,6770,6520,6520,49503,57920.0,8883500.0
2018-10-24,6650,6770,6320,6440,66190,57210.0,8883500.0
2018-10-25,6200,6350,6010,6160,69517,54722.0,8883500.0
2018-10-26,6360,6360,5830,6070,59822,53923.0,8883500.0
2018-10-29,5910,6190,5720,5730,51948,50902.0,8883500.0
2018-10-30,5550,5950,5550,5700,54642,50636.0,8883500.0
2018-10-31,5740,6050,5700,5860,37817,52057.0,8883500.0
2018-11-01,5890,6140,5890,6100,26043,54189.0,8883500.0
2018-11-02,6100,6430,6100,6350,55917,56410.0,8883500.0
2018-11-05,6420,6500,6140,6460,32945,57387.0,8883500.0
2018-11-06,6480,6570,6330,6420,26667,57032.0,8883500.0
2018-11-07,6440,6590,6270,6290,23055,55877.0,8883500.0
2018-11-08,6500,6550,6400,6440,17148,57210.0,8883500.0
2018-11-09,6510,6510,6340,6380,19192,56677.0,8883500.0
2018-11-12,6350,6490,6320,6400,9945,56854.0,8883500.0
2018-11-13,6290,6400,6160,6400,15257,56854.0,8883500.0
2018-11-14,6400,6470,6200,6300,37524,55966.0,8883500.0
2018-11-15,6200,6270,6000,6020,35653,53479.0,8883500.0
2018-11-16,6240,6240,5860,6140,22521,54545.0,8883500.0
2018-11-19,6140,6150,5920,6060,21056,53834.0,8883500.0
2018-11-20,6030,6050,5860,5880,20026,52235.0,8883500.0
2018-11-21,5850,5850,5560,5770,37200,51258.0,8883500.0
2018-11-22,5810,5900,5660,5860,29966,52057.0,8883500.0
2018-11-23,5860,5970,5780,5940,34029,52768.0,8883500.0
2018-11-26,5940,6060,5940,6040,14914,53656.0,8883500.0
2018-11-27,6040,6150,5800,6140,22331,54545.0,8883500.0
2018-11-28,6250,6350,6160,6350,35419,56410.0,8883500.0
2018-11-29,6470,6470,6210,6320,24954,56144.0,8883500.0
2018-11-30,6210,6300,6170,6200,8440,55078.0,8883500.0
2018-12-03,6200,6270,6150,6240,12966,55433.0,8883500.0
2018-12-04,6270,6270,6090,6150,13021,54634.0,8883500.0
2018-12-05,6010,6100,6000,6040,14532,53656.0,8883500.0
2018-12-06,6100,6130,5900,6000,32237,53301.0,8883500.0
2018-12-07,6230,6230,5890,6000,20811,53301.0,8883500.0
2018-12-10,6200,6200,5750,5880,19068,52235.0,8883500.0
2018-12-11,5880,5930,5670,5820,27159,51702.0,8883500.0
2018-12-12,5940,6000,5750,6000,9278,53301.0,8883500.0
2018-12-13,6000,6140,5920,6090,6223,54101.0,8883500.0
2018-12-14,6160,6160,5960,6090,15451,54101.0,8883500.0
2018-12-17,6110,6110,5800,5880,34033,52235.0,8883500.0
2018-12-18,5760,5970,5710,5810,29889,51613.0,8883500.0
2018-12-19,5850,5850,5710,5840,16712,51880.0,8883500.0
2018-12-20,5830,5830,5680,5820,7685,51702.0,8883500.0
2018-12-21,5910,7080,5910,6520,2550175,57920.0,8883500.0
2018-12-24,6400,6520,6120,6120,317938,54367.0,8883500.0
2018-12-26,5970,6000,5790,5810,198840,51613.0,8883500.0
2018-12-27,5840,5910,5750,5800,62331,51524.0,8883500.0
2018-12-28,5820,5930,5760,5780,65993,51347.0,8883500.0
2019-01-02,5830,5900,5730,5870,49720,52146.0,8883500.0
2019-01-03,5820,5910,5750,5750,48578,51080.0,8883500.0
2019-01-04,5700,5750,5510,5560,63997,49392.0,8883500.0
2019-01-07,5590,5730,5570,5620,17837,49925.0,8883500.0
2019-01-08,5600,5720,5600,5620,35098,49925.0,8883500.0
2019-01-09,5680,5810,5600,5780,35479,51347.0,8883500.0
2019-01-10,5820,5830,5730,5800,24832,51524.0,8883500.0
2019-01-11,5830,5930,5800,5900,36452,52413.0,8883500.0
2019-01-14,5850,5930,5750,5850,28634,51968.0,8883500.0
2019-01-15,5920,6080,5750,6030,70617,53568.0,8883500.0
2019-01-16,6090,6300,5960,6300,132417,55966.0,8883500.0
2019-01-17,6380,6380,6100,6150,79263,54634.0,8883500.0
2019-01-18,6190,6260,6090,6180,35770,54900.0,8883500.0
2019-01-21,6250,6310,6160,6230,37333,55344.0,8883500.0
2019-01-22,6280,6280,6130,6250,21958,55522.0,8883500.0
2019-01-23,6250,6280,6160,6240,22354,55433.0,8883500.0
2019-01-24,6300,6360,6200,6350,39388,56410.0,8883500.0
2019-01-25,6350,6510,6300,6470,49478,57476.0,8883500.0
2019-01-28,6480,6550,6350,6380,28458,56677.0,8883500.0
2019-01-29,6420,6420,6240,6290,24491,55877.0,8883500.0
2019-01-30,6290,6430,6230,6330,24417,56233.0,8883500.0
2019-01-31,6400,6900,6330,6640,411785,58986.0,8883500.0
2019-02-01,6580,6650,6440,6640,62555,58986.0,8883500.0
2019-02-07,6700,6830,6600,6750,67905,59964.0,8883500.0
2019-02-08,6660,6750,6470,6570,45747,58365.0,8883500.0
2019-02-11,6520,6650,6420,6630,27983,58898.0,8883500.0
2019-02-12,6650,6720,6600,6720,43173,59697.0,8883500.0
2019-02-13,6850,7350,6850,6860,716471,60941.0,8883500.0
2019-02-14,6830,6960,6650,6940,127604,61651.0,8883500.0
2019-02-15,6990,7030,6720,6800,54886,60408.0,8883500.0
2019-02-18,6740,7070,6710,7060,94867,62718.0,8883500.0
2019-02-19,7000,7110,6960,7010,31678,62273.0,8883500.0
2019-02-20,7020,7140,7000,7120,78094,63251.0,8883500.0
2019-02-21,7170,7240,7000,7170,84072,63695.0,8883500.0
2019-02-22,7130,7230,7020,7060,34319,62718.0,8883500.0
2019-02-25,7060,7200,7020,7150,27962,63517.0,8883500.0
2019-02-26,7190,7190,6900,6950,58648,61740.0,8883500.0
2019-02-27,6950,7000,6800,6930,20724,61563.0,8883500.0
2019-02-28,6930,7020,6570,6680,41719,59342.0,8883500.0
2019-03-04,6790,6790,6540,6540,58366,58098.0,8883500.0
2019-03-05,6520,6630,6490,6540,20101,58098.0,8883500.0
2019-03-06,6520,6600,6490,6490,10085,57654.0,8883500.0
2019-03-07,6490,6600,6350,6500,20733,57743.0,8883500.0
2019-03-08,6490,6520,6340,6340,16120,56321.0,8883500.0
2019-03-11,6350,6390,6080,6240,27624,55433.0,8883500.0
2019-03-12,6270,6370,6250,6300,8895,55966.0,8883500.0
2019-03-13,6400,6400,6240,6320,5658,56144.0,8883500.0
2019-03-14,6400,6620,6340,6620,53444,58809.0,8883500.0
2019-03-15,6620,6670,6490,6600,47862,58631.0,8883500.0
2019-03-18,6600,6680,6540,6640,26899,58986.0,8883500.0
2019-03-19,6640,6900,6510,6840,99958,60763.0,8883500.0
2019-03-20,7170,7180,6630,6790,206163,60319.0,8883500.0
2019-03-21,6730,6920,6720,6760,44678,60052.0,8883500.0
2019-03-22,6840,7060,6800,6990,93677,62096.0,8883500.0
2019-03-25,6870,6880,6760,6760,37464,60052.0,8883500.0
2019-03-26,6800,6860,6710,6770,26880,60141.0,8883500.0
2019-03-27,6700,6790,6660,6720,18824,59697.0,8883500.0
2019-03-28,6800,6800,6610,6690,9979,59431.0,8883500.0
2019-03-29,6690,6770,6510,6750,30249,59964.0,8883500.0
2019-04-01,6750,6980,6690,6960,55607,61829.0,8883500.0
2019-04-02,6970,7000,6860,7000,25107,62184.0,8883500.0
2019-04-03,7000,7090,6900,7060,35533,62718.0,8883500.0
2019-04-04,7040,7180,7030,7180,56403,63784.0,8883500.0
2019-04-05,7190,7300,7150,7260,55113,64494.0,8883500.0
2019-04-08,7310,7440,7290,7430,76856,66004.0,8883500.0
2019-04-09,7470,7690,7300,7650,85008,67959.0,8883500.0
2019-04-10,7640,8050,7540,7970,200362,70801.0,8883500.0
2019-04-11,8080,8080,7730,7730,96826,68669.0,8883500.0
2019-04-12,7680,7930,7650,7800,42691,69291.0,8883500.0
2019-04-15,7800,7800,7520,7610,49013,67603.0,8883500.0
2019-04-16,7570,7780,7430,7610,55790,67603.0,8883500.0
2019-04-17,7740,7740,7310,7390,106763,65649.0,8883500.0
2019-04-18,7310,7450,7150,7180,57796,63784.0,8883500.0
2019-04-19,7190,7350,7180,7320,23327,65027.0,8883500.0
2019-04-22,7340,7340,7210,7320,25031,65027.0,8883500.0
2019-04-23,7320,7420,7120,7290,34983,64761.0,8883500.0
2019-04-24,7290,7340,7200,7250,14899,64405.0,8883500.0
2019-04-25,7240,7750,7190,7500,153420,66626.0,8883500.0
2019-04-26,7500,7500,7090,7190,63070,63872.0,8883500.0
2019-04-29,7190,7350,7060,7340,33045,65205.0,8883500.0
2019-04-30,7340,7340,7160,7170,29004,63695.0,8883500.0
2019-05-02,7250,7380,7170,7380,43926,65560.0,8883500.0
2019-05-03,7300,7370,7100,7100,38653,63073.0,8883500.0
2019-05-07,7080,7090,6920,6920,51543,61474.0,8883500.0
2019-05-08,6920,6920,6630,6710,47243,59608.0,8883500.0
2019-05-09,6670,6800,6490,6580,49304,58453.0,8883500.0
2019-05-10,6440,6580,6290,6470,35117,57476.0,8883500.0
2019-05-13,6450,6500,6150,6150,38591,54634.0,8883500.0
2019-05-14,6150,6230,6030,6180,31331,54900.0,8883500.0
2019-05-15,6190,6490,6190,6440,35449,57210.0,8883500.0
2019-05-16,6430,6440,5910,5950,81805,52857.0,8883500.0
2019-05-17,6000,6180,5970,6000,34610,53301.0,8883500.0
2019-05-20,6130,6140,5660,5750,61376,51080.0,8883500.0
2019-05-21,5600,5860,5600,5830,23948,51791.0,8883500.0
2019-05-22,5840,5840,5710,5770,22459,51258.0,8883500.0
2019-05-23,5770,5770,5600,5600,40384,49748.0,8883500.0
2019-05-24,5580,5640,5480,5550,39724,49303.0,8883500.0
2019-05-27,5750,5750,5490,5510,30590,48948.0,8883500.0
2019-05-28,5640,5660,5500,5600,23078,49748.0,8883500.0
2019-05-29,5560,5610,5430,5520,20985,49037.0,8883500.0
2019-05-30,5530,5620,5460,5520,17202,49037.0,8883500.0
2019-05-31,5630,5630,5480,5600,11855,49748.0,8883500.0
2019-06-03,5600,5600,5520,5570,8901,49481.0,8883500.0
2019-06-04,5780,5780,5530,5560,13390,49392.0,8883500.0
2019-06-05,5740,5740,5610,5710,18526,50725.0,8883500.0
2019-06-07,5760,5840,5650,5740,12461,50991.0,8883500.0
2019-06-10,5740,5850,5710,5840,11564,51880.0,8883500.0
2019-06-11,5860,5900,5780,5890,23746,52324.0,8883500.0
2019-06-12,5890,5930,5780,5780,15671,51347.0,8883500.0
2019-06-13,5780,5820,5720,5800,15865,51524.0,8883500.0
2019-06-14,5800,5830,5700,5750,14280,51080.0,8883500.0
2019-06-17,5800,7000,5690,6080,333042,54012.0,8883500.0
2019-06-18,6080,6080,5950,5990,54224,53212.0,8883500.0
2019-06-19,6030,6130,6030,6100,29802,54189.0,8883500.0
2019-06-20,6100,6140,6030,6110,29099,54278.0,8883500.0
2019-06-21,6140,6280,6110,6200,46541,55078.0,8883500.0
2019-06-24,6200,6240,6040,6070,31299,53923.0,8883500.0
2019-06-25,6040,6180,5930,5990,21681,53212.0,8883500.0
2019-06-26,6180,6180,5890,5900,19020,52413.0,8883500.0
2019-06-27,5900,6000,5900,6000,26071,53301.0,8883500.0
2019-06-28,6020,6020,5870,6000,15546,53301.0,8883500.0
2019-07-01,6000,6100,5950,6040,11014,53656.0,8883500.0
2019-07-02,6010,6080,5960,5970,13357,53034.0,8883500.0
2019-07-03,5950,6280,5950,6280,68253,55788.0,8883500.0
2019-07-04,6290,6520,6150,6510,103371,57832.0,8883500.0
2019-07-05,6520,6580,6240,6410,34940,56943.0,8883500.0
2019-07-08,6390,6390,5930,5930,60302,52679.0,8883500.0
2019-07-09,5900,6030,5750,5840,23147,51880.0,8883500.0
2019-07-10,5850,5980,5800,5900,17812,52413.0,8883500.0
2019-07-11,5900,6070,5870,6040,16672,53656.0,8883500.0
2019-07-12,6040,6200,6020,6120,25189,54367.0,8883500.0
2019-07-15,6070,6200,6010,6070,8885,53923.0,8883500.0
2019-07-16,5960,6130,5960,6050,14419,53745.0,8883500.0
2019-07-17,6160,6160,5780,5980,14824,53123.0,8883500.0
2019-07-18,6000,6050,5870,6030,11966,53568.0,8883500.0
2019-07-19,6120,6120,5970,6060,19555,53834.0,8883500.0
2019-07-22,6120,6270,6010,6270,58832,55700.0,8883500.0
2019-07-23,6190,6260,6090,6100,19054,54189.0,8883500.0
2019-07-24,6160,6190,5950,5960,21192,52946.0,8883500.0
2019-07-25,5950,6030,5780,5880,28916,52235.0,8883500.0
2019-07-26,5840,6030,5770,5780,13792,51347.0,8883500.0
2019-07-29,5660,5770,5540,5650,48852,50192.0,8883500.0
2019-07-30,5450,5720,5450,5600,17108,49748.0,8883500.0
2019-07-31,5530,5650,5320,5600,38190,49748.0,8883500.0
2019-08-01,5780,5780,5410,5500,10899,48859.0,8883500.0
2019-08-02,5360,5470,5300,5360,18188,47616.0,8883500.0
2019-08-05,5340,5400,4815,4950,50354,43973.0,8883500.0
2019-08-06,4500,4950,4400,4700,59650,41752.0,8883500.0
2019-08-07,4375,4970,4375,4810,35921,42730.0,8883500.0
2019-08-08,4810,5050,4810,4975,18976,44195.0,8883500.0
2019-08-09,5160,5160,4975,5030,7852,44684.0,8883500.0
2019-08-12,5150,5150,4990,5030,3545,44684.0,8883500.0
2019-08-13,5100,5100,4985,5060,3831,44951.0,8883500.0
2019-08-14,5150,5470,5070,5070,24761,45039.0,8883500.0
2019-08-16,5060,5170,4965,5070,18991,45039.0,8883500.0
2019-08-19,5120,5120,4950,5000,11833,44418.0,8883500.0
2019-08-20,5020,5180,5020,5150,7713,45750.0,8883500.0
2019-08-21,5150,5260,4945,5240,13734,46550.0,8883500.0
2019-08-22,5260,5290,5110,5180,10554,46017.0,8883500.0
2019-08-23,5220,5220,5080,5150,4494,45750.0,8883500.0
2019-08-26,4915,5140,4900,4995,19594,44373.0,8883500.0
2019-08-27,4980,5130,4980,5120,6610,45484.0,8883500.0
2019-08-28,5140,5170,5060,5100,3738,45306.0,8883500.0
2019-08-29,5250,5760,5110,5110,57844,45395.0,8883500.0
2019-08-30,5320,5320,5150,5180,11984,46017.0,8883500.0
2019-09-02,5320,5320,5050,5160,8460,45839.0,8883500.0
2019-09-03,5240,5240,5130,5140,5749,45661.0,8883500.0
2019-09-04,5200,5210,5130,5140,6464,45661.0,8883500.0
2019-09-05,5140,5320,5140,5280,14007,46905.0,8883500.0
2019-09-06,5380,5380,5100,5200,9183,46194.0,8883500.0
2019-09-09,5370,5370,5200,5200,11081,46194.0,8883500.0
2019-09-10,5230,5280,5200,5230,8481,46461.0,8883500.0
2019-09-11,5440,6790,5400,6790,4566959,60319.0,8883500.0
2019-09-16,7230,7470,6760,6900,3980804,61296.0,8883500.0
2019-09-17,6950,7080,6810,6860,942657,60941.0,8883500.0
2019-09-18,6650,6910,6520,6910,451075,61385.0,8883500.0
2019-09-19,6880,6910,6600,6800,211504,60408.0,8883500.0
2019-09-20,6810,6860,6590,6770,254850,60141.0,8883500.0
2019-09-23,6680,6780,6630,6700,115772,59519.0,8883500.0
2019-09-24,6660,6890,6600,6890,220167,61207.0,8883500.0
2019-09-25,6830,6860,6300,6450,167965,57299.0,8883500.0
2019-09-26,6560,6650,6340,6430,88329,57121.0,8883500.0
2019-09-27,6480,6600,6380,6430,71446,57121.0,8883500.0
2019-09-30,6450,7250,5990,5990,1614143,53212.0,8883500.0
2019-10-01,6010,6080,5760,5820,202488,51702.0,8883500.0
2019-10-02,5810,5960,5770,5810,81236,51613.0,8883500.0
2019-10-04,5800,5930,5770,5770,69079,51258.0,8883500.0
2019-10-07,5760,5850,5700,5710,66914,50725.0,8883500.0
