코디(080530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-24,13800,14900,13500,13700,1902530,99815.0,14571464.0
2016-10-25,13660,14560,13300,14080,946734,102583.0,14571464.0
2016-10-26,14000,14140,13180,13400,652118,97629.0,14571464.0
2016-10-27,13100,13880,12740,13020,734922,94860.0,14571464.0
2016-10-28,12920,13160,12500,12600,333007,91800.0,14571464.0
2016-10-31,12620,12820,11920,12000,434766,89471.0,14911831.0
2016-11-01,12360,12360,11480,11980,389496,89322.0,14911831.0
2016-11-02,12040,12700,11780,12100,788242,90217.0,14911831.0
2016-11-03,12100,12280,10020,10300,1213512,76796.0,14911831.0
2016-11-04,10420,12760,10420,12280,1933962,91559.0,14911831.0
2016-11-07,12920,13200,11860,12100,809029,90217.0,14911831.0
2016-11-08,12160,12520,11900,12040,678818,89769.0,14911831.0
2016-11-09,12240,12240,10960,11680,838454,87085.0,14911831.0
2016-11-10,12160,12260,11720,11780,353722,87831.0,14911831.0
2016-11-11,11820,12000,11420,11540,357659,86041.0,14911831.0
2016-11-14,11560,11640,11080,11280,290962,84103.0,14911831.0
2016-11-15,11200,11880,11200,11680,397941,87085.0,14911831.0
2016-11-16,11720,12180,11700,11900,365419,88725.0,14911831.0
2016-11-17,11880,12260,11720,11980,269501,89322.0,14911831.0
2016-11-18,12620,12780,11980,12240,636727,91260.0,14911831.0
2016-11-21,12260,13300,12260,12800,1070668,95436.0,14911831.0
2016-11-22,13020,13100,12540,12860,314557,95883.0,14911831.0
2016-11-23,13100,13100,11980,11980,316105,89322.0,14911831.0
2016-11-24,12000,12200,11340,11700,339232,87234.0,14911831.0
2016-11-25,11520,12040,11440,11920,157428,88875.0,14911831.0
2016-11-28,12140,12180,11440,11780,270782,87831.0,14911831.0
2016-11-29,11500,11820,11380,11500,175665,85743.0,14911831.0
2016-11-30,11700,11700,11180,11540,205449,86041.0,14911831.0
2016-12-01,11640,11920,11300,11900,183435,88725.0,14911831.0
2016-12-02,12000,12000,11600,11680,227585,87085.0,14911831.0
2016-12-05,11560,11920,11340,11460,193271,85445.0,14911831.0
2016-12-06,11420,11800,11360,11360,146190,84699.0,14911831.0
2016-12-07,11400,11640,10900,11100,177034,82761.0,14911831.0
2016-12-08,11220,12340,11020,11840,271435,88278.0,14911831.0
2016-12-09,11840,12660,11160,11280,1082761,84103.0,14911831.0
2016-12-12,11400,11820,11400,11440,228351,85296.0,14911831.0
2016-12-13,11520,11780,10960,11120,414978,82910.0,14911831.0
2016-12-14,11080,11220,10680,10840,251949,80822.0,14911831.0
2016-12-15,10840,11220,10800,10900,213443,81269.0,14911831.0
2016-12-16,10920,11080,10860,10900,122695,81269.0,14911831.0
2016-12-19,10900,11000,10560,10640,179421,79331.0,14911831.0
2016-12-20,10640,10760,10200,10200,248593,76050.0,14911831.0
2016-12-21,10260,10480,9940,10340,334618,77094.0,14911831.0
2016-12-22,10360,10400,10080,10140,231840,75603.0,14911831.0
2016-12-23,10200,10260,10060,10080,142284,75156.0,14911831.0
2016-12-26,10080,10240,9780,9810,189395,73143.0,14911831.0
2016-12-27,9540,10620,9540,10180,438046,75901.0,14911831.0
2016-12-28,10240,10600,10120,10460,275740,77989.0,14911831.0
2016-12-29,10500,10720,10260,10600,156884,84333.0,15911831.0
2017-01-02,10640,11220,10620,11160,381203,88788.0,15911831.0
2017-01-03,11240,11240,11020,11160,179875,88788.0,15911831.0
2017-01-04,11240,11240,10920,11080,114689,88152.0,15911831.0
2017-01-05,11080,11200,10860,11180,95235,88947.0,15911831.0
2017-01-06,11180,11180,10960,10960,72066,87197.0,15911831.0
2017-01-09,10960,11200,10800,11200,107190,89106.0,15911831.0
2017-01-10,11200,11260,10900,11100,90664,88311.0,15911831.0
2017-01-11,11000,11140,10900,11040,88249,87833.0,15911831.0
2017-01-12,11040,11160,10780,10820,84405,86083.0,15911831.0
2017-01-13,10840,11080,10720,10720,82895,85287.0,15911831.0
2017-01-16,10700,10780,10200,10260,124294,81628.0,15911831.0
2017-01-17,10260,10420,10000,10120,91893,80514.0,15911831.0
2017-01-18,10120,10240,9980,10000,108903,79559.0,15911831.0
2017-01-19,10040,10580,9900,10180,154392,80991.0,15911831.0
2017-01-20,10240,10300,9990,10200,64222,81150.0,15911831.0
2017-01-23,10200,10240,9540,9790,107076,77888.0,15911831.0
2017-01-24,9800,10060,9460,9460,159600,75263.0,15911831.0
2017-01-25,9390,10200,8920,10020,284157,79718.0,15911831.0
2017-01-26,10060,10300,9890,9900,79053,78764.0,15911831.0
2017-01-31,9820,9920,9390,9920,157509,78923.0,15911831.0
2017-02-01,9780,10100,9780,9950,41518,79161.0,15911831.0
2017-02-02,10160,10700,10000,10120,406909,80514.0,15911831.0
2017-02-03,10060,10300,9810,10120,90637,80514.0,15911831.0
2017-02-06,10500,10500,10080,10320,230128,82105.0,15911831.0
2017-02-07,10400,10420,10060,10420,188661,82901.0,15911831.0
2017-02-08,10400,10560,10080,10380,153093,82582.0,15911831.0
2017-02-09,10400,11180,10240,10780,1032973,85765.0,15911831.0
2017-02-10,10680,11000,10400,11000,366864,87515.0,15911831.0
2017-02-13,11000,11000,10720,11000,148719,87515.0,15911831.0
2017-02-14,10900,10980,10560,10740,205001,85447.0,15911831.0
2017-02-15,10620,10800,10100,10680,331599,84969.0,15911831.0
2017-02-16,10720,11180,10440,10760,659547,85606.0,15911831.0
2017-02-17,10620,10840,10460,10800,170265,85924.0,15911831.0
2017-02-20,10940,10960,10640,10780,93211,85765.0,15911831.0
2017-02-21,10700,11180,10560,10820,390899,86083.0,15911831.0
2017-02-22,10820,10860,10500,10660,132066,84810.0,15911831.0
2017-02-23,10660,10700,10100,10580,163051,84174.0,15911831.0
2017-02-24,10280,10440,9930,10420,288568,82901.0,15911831.0
2017-02-27,10420,10480,10160,10180,46242,80991.0,15911831.0
2017-02-28,10020,10180,9770,9770,150880,77729.0,15911831.0
2017-03-02,9550,9740,9500,9640,108122,76695.0,15911831.0
2017-03-03,9810,9820,9380,9380,80929,74626.0,15911831.0
2017-03-06,9300,9570,9300,9360,71773,74467.0,15911831.0
2017-03-07,9220,9490,8780,9400,409556,74786.0,15911831.0
2017-03-08,9220,9400,9100,9400,87585,74786.0,15911831.0
2017-03-09,9400,9600,9300,9300,98535,73990.0,15911831.0
2017-03-10,9300,9400,9080,9290,116432,73910.0,15911831.0
2017-03-13,9140,9350,9140,9270,97578,73751.0,15911831.0
2017-03-14,9270,9330,9100,9270,99350,73751.0,15911831.0
2017-03-15,9230,9280,8960,9270,282541,78817.0,17004667.0
2017-03-16,9210,9270,9100,9180,103803,78051.0,17004667.0
2017-03-17,9080,9240,9080,9130,90844,77626.0,17004667.0
2017-03-20,9200,9500,9170,9170,243873,77966.0,17004667.0
2017-03-21,9170,9410,9040,9180,97544,78051.0,17004667.0
2017-03-22,9300,9300,9020,9020,75285,76691.0,17004667.0
2017-03-23,9020,9400,8620,8810,240095,74906.0,17004667.0
2017-03-24,8640,8820,8600,8810,145792,74906.0,17004667.0
2017-03-27,8820,9850,8820,9260,747754,78732.0,17004667.0
2017-03-28,9210,9740,9200,9410,307325,80007.0,17004667.0
2017-03-29,0,0,0,9410,0,80007.0,17004667.0
2017-03-30,9600,9630,8380,8830,517661,75076.0,17004667.0
2017-03-31,8760,8760,7120,7120,1402463,60537.0,17004667.0
2017-04-03,7250,7680,6940,7590,969361,64533.0,17004667.0
2017-04-04,7650,7720,7270,7410,502693,63002.0,17004667.0
2017-04-05,7350,8050,7280,7880,487126,66998.0,17004667.0
2017-04-06,7880,8660,7830,8560,621147,72780.0,17004667.0
2017-04-07,8500,8580,8190,8500,251491,72270.0,17004667.0
2017-04-10,8500,8760,8230,8260,83923,70229.0,17004667.0
2017-04-11,8070,8240,7800,7810,221563,66403.0,17004667.0
2017-04-12,7710,8140,7590,7980,208609,67849.0,17004667.0
2017-04-13,7980,8060,7700,7830,75933,66573.0,17004667.0
2017-04-14,7910,7910,7690,7720,66646,67527.0,17494111.0
2017-04-17,7610,8080,7610,7950,85112,69539.0,17494111.0
2017-04-18,8030,8030,7790,7950,81971,69539.0,17494111.0
2017-04-19,7850,8320,7770,8290,152022,72513.0,17494111.0
2017-04-20,8290,8900,8000,8750,363996,76537.0,17494111.0
2017-04-21,8900,9080,8400,8760,412359,76624.0,17494111.0
2017-04-24,8770,9000,8510,8800,253323,76974.0,17494111.0
2017-04-25,8800,9040,8630,8800,227286,76974.0,17494111.0
2017-04-26,8770,8900,8760,8800,148567,76974.0,17494111.0
2017-04-27,8800,9160,8800,8990,209084,78636.0,17494111.0
2017-04-28,9300,9300,8900,8980,123158,78549.0,17494111.0
2017-05-02,8980,8980,8580,8860,121315,77499.0,17494111.0
2017-05-04,8680,9000,8680,8880,73906,77674.0,17494111.0
2017-05-08,8920,8920,8620,8780,63058,76799.0,17494111.0
2017-05-10,8780,8780,8380,8760,174953,76624.0,17494111.0
2017-05-11,8760,8760,8300,8500,152748,74350.0,17494111.0
2017-05-12,8520,8590,8080,8260,199858,72251.0,17494111.0
2017-05-15,8260,8350,7820,8160,176790,71376.0,17494111.0
2017-05-16,8170,8170,7800,7830,163823,68489.0,17494111.0
2017-05-17,7950,7950,7140,7200,317811,62979.0,17494111.0
2017-05-18,7140,7410,7140,7140,162052,62454.0,17494111.0
2017-05-19,7340,7440,7000,7110,269746,62192.0,17494111.0
2017-05-22,7080,7110,6280,6760,605972,59130.0,17494111.0
2017-05-23,6760,7200,6570,7020,395899,61404.0,17494111.0
2017-05-24,7290,8240,7050,7170,503160,62716.0,17494111.0
2017-05-25,7250,7480,7080,7270,128205,64836.0,17836576.0
2017-05-26,7270,7500,7160,7170,177944,63944.0,17836576.0
2017-05-29,7250,7250,6930,6940,156069,61893.0,17836576.0
2017-05-30,6750,7180,6750,6800,248581,60644.0,17836576.0
2017-05-31,6800,7300,6770,7260,315636,64747.0,17836576.0
2017-06-01,7260,7600,7260,7530,145040,67155.0,17836576.0
2017-06-02,7560,7770,7560,7750,116263,69117.0,17836576.0
2017-06-05,7800,8020,7720,7800,159049,69563.0,17836576.0
2017-06-07,7980,7990,7660,7940,117455,70811.0,17836576.0
2017-06-08,7940,8270,7840,8250,164337,73576.0,17836576.0
2017-06-09,8250,8600,8250,8440,256238,75270.0,17836576.0
2017-06-12,8300,8620,7900,7960,316261,70990.0,17836576.0
2017-06-13,7960,8400,7900,8120,150018,72416.0,17836576.0
2017-06-14,8120,8400,7900,8080,137861,72060.0,17836576.0
2017-06-15,8080,8170,7800,7860,47154,70098.0,17836576.0
2017-06-16,7860,7860,7490,7610,131947,67868.0,17836576.0
2017-06-19,7600,7610,7150,7220,209770,64390.0,17836576.0
2017-06-20,7180,7380,7080,7210,129479,64301.0,17836576.0
2017-06-21,7210,7280,7020,7220,103558,64390.0,17836576.0
2017-06-22,7220,7220,6940,7200,220904,64212.0,17836576.0
2017-06-23,7200,7890,7200,7620,301560,67957.0,17836576.0
2017-06-26,7680,7680,7310,7610,88056,67868.0,17836576.0
2017-06-27,7630,7630,7400,7540,76183,67244.0,17836576.0
2017-06-28,7620,7620,7380,7560,57263,67422.0,17836576.0
2017-06-29,7560,7970,7500,7840,243309,69919.0,17836576.0
2017-06-30,7810,7970,7790,7820,161119,69741.0,17836576.0
2017-07-03,7900,7900,7330,7510,113505,66976.0,17836576.0
2017-07-04,7420,7660,7400,7540,79122,67244.0,17836576.0
2017-07-05,7540,7700,7360,7580,84176,67601.0,17836576.0
2017-07-06,7580,7660,7400,7550,73853,67333.0,17836576.0
2017-07-07,7480,7640,7480,7610,31736,67868.0,17836576.0
2017-07-10,7540,7610,7300,7300,107715,65104.0,17836576.0
2017-07-11,7300,7510,7240,7300,36907,65104.0,17836576.0
2017-07-12,7300,7450,7120,7400,70391,65995.0,17836576.0
2017-07-13,7400,7400,7080,7290,110126,65014.0,17836576.0
2017-07-14,7200,7890,7100,7740,207120,69028.0,17836576.0
2017-07-17,7760,8350,7760,8230,386974,73398.0,17836576.0
2017-07-18,8000,8270,7920,8230,297942,73398.0,17836576.0
2017-07-19,8230,8310,7830,7920,218221,70633.0,17836576.0
2017-07-20,7890,8080,7580,7740,320291,69028.0,17836576.0
2017-07-21,7740,7940,7570,7620,153950,67957.0,17836576.0
2017-07-24,7740,8220,7480,7660,628883,68314.0,17836576.0
2017-07-25,7660,7780,7430,7430,278732,66263.0,17836576.0
2017-07-26,7410,7430,7230,7240,135717,64568.0,17836576.0
2017-07-27,7190,7450,7190,7390,71187,65906.0,17836576.0
2017-07-28,7210,7440,7210,7240,99935,64568.0,17836576.0
2017-07-31,7180,7220,6600,7000,274140,62428.0,17836576.0
2017-08-01,7140,7200,6640,6690,227427,59663.0,17836576.0
2017-08-02,6690,6900,6180,6200,681633,55293.0,17836576.0
2017-08-03,6080,6100,5060,5240,2317403,46732.0,17836576.0
2017-08-04,5250,5990,5210,5690,4136112,50745.0,17836576.0
2017-08-07,5700,6120,5680,5950,1010318,53064.0,17836576.0
2017-08-08,6160,6160,5690,5810,423834,51815.0,17836576.0
2017-08-09,5800,5800,5400,5400,328421,48159.0,17836576.0
2017-08-10,5290,5470,4580,4720,2660994,42094.0,17836576.0
2017-08-11,4610,4850,4280,4350,2870993,38795.0,17836576.0
2017-08-14,3050,3280,3050,3050,3612523,27201.0,17836576.0
2017-08-16,2970,3110,2770,2950,3903546,26309.0,17836576.0
2017-08-17,2980,3060,2720,2750,2134040,24525.0,17836576.0
2017-08-18,2660,2720,2380,2650,3990902,23633.0,17836576.0
2017-08-21,2910,3380,2660,3030,17243191,27022.0,17836576.0
2017-08-22,3200,3350,2730,2800,5825306,24971.0,17836576.0
2017-08-23,2750,2810,2670,2780,1901150,24793.0,17836576.0
2017-08-24,2760,2990,2760,2950,2578876,26309.0,17836576.0
2017-08-25,2970,3240,2970,3130,3523243,27914.0,17836576.0
2017-08-28,3000,3060,2940,2990,969730,26666.0,17836576.0
2017-08-29,3010,3020,2870,3000,692543,26755.0,17836576.0
2017-08-30,3000,3140,2910,3130,1286006,27914.0,17836576.0
2017-08-31,3260,3340,3040,3060,2426775,27290.0,17836576.0
2017-09-01,3030,3050,2950,2990,1062777,26666.0,17836576.0
2017-09-04,2850,3100,2840,3020,829073,26933.0,17836576.0
2017-09-05,2960,3070,2900,2960,565263,26398.0,17836576.0
2017-09-06,2980,3020,2910,2980,344992,26576.0,17836576.0
2017-09-07,2980,3130,2850,2990,1235994,26666.0,17836576.0
2017-09-08,2990,3120,2880,2910,1293736,25952.0,17836576.0
2017-09-11,2800,2830,2720,2830,960823,25239.0,17836576.0
2017-09-12,2900,3080,2670,2810,1395481,25060.0,17836576.0
2017-09-13,2810,2820,2720,2760,390577,24614.0,17836576.0
2017-09-14,2740,2790,2620,2670,706952,23812.0,17836576.0
2017-09-15,2740,2960,2650,2660,1843625,23723.0,17836576.0
2017-09-18,2680,2860,2670,2810,663975,25060.0,17836576.0
2017-09-19,2790,2850,2730,2850,289045,25417.0,17836576.0
2017-09-20,2880,2960,2700,2720,401773,24258.0,17836576.0
2017-09-21,2740,2800,2510,2570,521498,22920.0,17836576.0
2017-09-22,2590,2620,2410,2480,433594,22117.0,17836576.0
2017-09-25,2480,2500,2310,2310,218556,20601.0,17836576.0
2017-09-26,2310,2630,2200,2400,613649,21404.0,17836576.0
2017-09-27,2450,2550,2330,2480,168801,22117.0,17836576.0
2017-09-28,2480,2590,2450,2520,167473,22474.0,17836576.0
2017-09-29,2540,2660,2510,2620,290602,23366.0,17836576.0
2017-10-10,2630,2660,2520,2600,191318,23188.0,17836576.0
2017-10-11,2680,2740,2590,2650,237418,23633.0,17836576.0
2017-10-12,2700,2930,2670,2920,872354,26041.0,17836576.0
2017-10-13,2960,3070,2530,2530,1569515,22563.0,17836576.0
2017-10-16,2560,2670,2500,2620,240075,23366.0,17836576.0
2017-10-17,2610,2640,2540,2570,210945,22920.0,17836576.0
2017-10-18,2580,2610,2450,2520,173682,22474.0,17836576.0
2017-10-19,2520,2530,2400,2500,168447,22296.0,17836576.0
2017-10-20,2470,2740,2470,2590,337445,23098.0,17836576.0
2017-10-23,2640,2690,2580,2650,158480,23633.0,17836576.0
2017-10-24,2630,2680,2520,2650,156146,23633.0,17836576.0
2017-10-25,2650,2700,2560,2700,243564,24079.0,17836576.0
2017-10-26,2690,2750,2630,2640,232358,23544.0,17836576.0
2017-10-27,2640,2730,2630,2690,197076,23990.0,17836576.0
2017-10-30,2720,2780,2660,2700,398941,24079.0,17836576.0
2017-10-31,2710,2780,2630,2630,194404,23455.0,17836576.0
2017-11-01,2510,2520,2230,2380,1525527,21226.0,17836576.0
2017-11-02,2380,2430,2320,2330,216794,20780.0,17836576.0
2017-11-03,2330,2360,2270,2330,165424,20780.0,17836576.0
2017-11-06,2280,2380,2280,2320,146054,20690.0,17836576.0
2017-11-07,2290,2350,2260,2290,120743,20423.0,17836576.0
2017-11-08,2260,2300,2220,2280,182812,20334.0,17836576.0
2017-11-09,2300,2310,2240,2280,201607,20334.0,17836576.0
2017-11-10,2300,2310,2220,2300,170077,20512.0,17836576.0
2017-11-13,2340,2350,2240,2270,152202,20245.0,17836576.0
2017-11-14,2270,2280,1992,1996,1113811,17801.0,17836576.0
2017-11-15,2000,2050,1820,1888,1073326,16838.0,17836576.0
2017-11-16,1884,1886,1740,1794,1094053,15999.0,17836576.0
2017-11-17,1818,1922,1764,1822,557800,16249.0,17836576.0
2017-11-20,1830,1880,1808,1814,391797,16178.0,17836576.0
2017-11-21,1842,2350,1782,2290,10924098,20423.0,17836576.0
2017-11-22,2200,2280,2050,2270,2266774,20245.0,17836576.0
2017-11-23,2290,2380,2150,2210,922922,19709.0,17836576.0
2017-11-24,2160,2210,2100,2130,518656,18996.0,17836576.0
2017-11-27,2130,2340,2110,2200,951410,19620.0,17836576.0
2017-11-28,2220,2220,2090,2130,276575,18996.0,17836576.0
2017-11-29,2130,2150,2070,2110,233212,18818.0,17836576.0
2017-11-30,2150,2230,2040,2130,264681,18996.0,17836576.0
2017-12-01,2110,2280,2040,2280,1243644,20334.0,17836576.0
2017-12-04,2500,2730,2200,2280,3571755,20334.0,17836576.0
2017-12-05,2300,2380,2170,2290,545858,20423.0,17836576.0
2017-12-06,2300,2350,2220,2310,400536,20601.0,17836576.0
2017-12-07,2300,2310,2090,2190,423550,19531.0,17836576.0
2017-12-08,2220,2570,2140,2300,2038153,20512.0,17836576.0
2017-12-11,2300,2370,2210,2300,310949,20512.0,17836576.0
2017-12-12,2320,2340,2220,2240,264570,19977.0,17836576.0
2017-12-13,2200,2310,2200,2300,199479,20512.0,17836576.0
2017-12-14,2250,2330,2170,2250,395413,20066.0,17836576.0
2017-12-15,2250,2280,2180,2190,267053,19531.0,17836576.0
2017-12-18,2190,2240,2160,2160,146235,19264.0,17836576.0
2017-12-19,2160,2180,1986,2040,371031,18193.0,17836576.0
2017-12-20,2060,2060,1970,1970,122884,17569.0,17836576.0
2017-12-21,1960,1960,1796,1836,441566,16374.0,17836576.0
2017-12-22,1840,1960,1824,1898,130391,16927.0,17836576.0
2017-12-26,1896,2050,1846,1942,234912,17319.0,17836576.0
2017-12-27,1950,2060,1922,2000,139423,17837.0,17836576.0
2017-12-28,2000,2080,1968,2000,132802,17837.0,17836576.0
2018-01-02,1978,2020,1976,2010,81163,17926.0,17836576.0
2018-01-03,2000,2410,1994,2300,1316168,20512.0,17836576.0
2018-01-04,2310,2340,2220,2290,518969,20423.0,17836576.0
2018-01-05,2300,2320,2100,2180,613345,19442.0,17836576.0
2018-01-08,2180,2510,2160,2400,1509666,21404.0,17836576.0
2018-01-09,2430,2490,2320,2470,540609,22028.0,17836576.0
2018-01-10,2470,3210,2400,3210,8908259,28628.0,17836576.0
2018-01-11,3480,4030,3170,3310,13740080,29520.0,17836576.0
2018-01-12,3000,3240,2920,3100,2590533,27647.0,17836576.0
2018-01-15,3130,3140,2770,2850,1869569,25417.0,17836576.0
2018-01-16,2850,3700,2840,3700,7730146,32998.0,17836576.0
2018-01-17,4000,4360,3450,3530,10291181,31482.0,17836576.0
2018-01-18,3540,3950,3310,3620,4141911,32284.0,17836576.0
2018-01-19,3790,3820,3500,3670,1121695,32730.0,17836576.0
2018-01-22,3700,3740,3350,3500,1196538,31214.0,17836576.0
2018-01-23,3520,3600,3340,3460,914259,30857.0,17836576.0
2018-01-24,3500,3500,3240,3410,1129757,30411.0,17836576.0
2018-01-25,3450,3520,3350,3520,1097876,31392.0,17836576.0
2018-01-26,3490,4030,3470,3610,5368655,32195.0,17836576.0
2018-01-29,3610,3770,3580,3710,1411519,33087.0,17836576.0
2018-01-30,3740,3860,3640,3810,1240405,33979.0,17836576.0
2018-01-31,3750,3980,3680,3780,1239317,33711.0,17836576.0
2018-02-01,3780,3850,3590,3650,1037349,32552.0,17836576.0
2018-02-02,3620,3730,3470,3500,593964,31214.0,17836576.0
2018-02-05,3500,3500,3160,3280,595404,29252.0,17836576.0
2018-02-06,3050,3210,2910,3100,622321,27647.0,17836576.0
2018-02-07,3200,3770,3150,3590,2093296,32017.0,17836576.0
2018-02-08,0,0,0,3590,0,32017.0,17836576.0
2018-02-09,0,0,0,3590,0,,
2018-02-12,0,0,0,3590,0,,
2018-02-13,0,0,0,3590,0,,
2018-02-14,0,0,0,3590,0,,
2018-02-19,0,0,0,3590,0,,
2018-02-20,0,0,0,3590,0,,
2018-02-21,0,0,0,3590,0,,
2018-02-22,0,0,0,3590,0,,
2018-02-23,0,0,0,3590,0,,
2018-02-26,0,0,0,3590,0,,
2018-02-27,0,0,0,3590,0,,
2018-02-28,0,0,0,3590,0,35337.0,19686576.0
2018-03-02,0,0,0,3590,0,,
2018-03-05,0,0,0,3590,0,,
2018-03-06,0,0,0,3590,0,,
2018-03-07,0,0,0,3590,0,,
2018-03-08,0,0,0,3590,0,,
2018-03-09,0,0,0,3590,0,,
2018-03-12,0,0,0,3590,0,,
2018-03-13,0,0,0,3590,0,,
2018-03-14,0,0,0,3590,0,,
2018-03-15,0,0,0,3590,0,,
2018-03-16,0,0,0,3590,0,,
2018-03-19,0,0,0,3590,0,,
2018-03-20,0,0,0,3590,0,,
2018-03-21,0,0,0,3590,0,,
2018-03-22,0,0,0,3590,0,,
2018-03-23,0,0,0,3590,0,,
2018-03-26,0,0,0,3590,0,,
2018-03-27,0,0,0,3590,0,,
2018-03-28,0,0,0,3590,0,,
2018-03-29,0,0,0,3590,0,,
2018-03-30,0,0,0,3590,0,,
2018-04-02,0,0,0,3590,0,,
2018-04-03,0,0,0,3590,0,,
2018-04-04,0,0,0,3590,0,,
2018-04-05,0,0,0,3590,0,,
2018-04-06,0,0,0,3590,0,,
2018-04-09,0,0,0,3590,0,,
2018-04-10,0,0,0,3590,0,,
2018-04-11,0,0,0,3590,0,,
2018-04-12,0,0,0,3590,0,,
2018-04-13,0,0,0,3590,0,,
2018-04-16,0,0,0,3590,0,,
2018-04-17,0,0,0,3590,0,,
2018-04-18,0,0,0,3590,0,,
2018-04-19,0,0,0,3590,0,,
2018-04-20,0,0,0,3590,0,,
2018-04-23,0,0,0,3590,0,,
2018-04-24,0,0,0,3590,0,,
2018-04-25,0,0,0,3590,0,,
2018-04-26,0,0,0,3590,0,,
2018-04-27,0,0,0,3590,0,,
2018-04-30,0,0,0,3590,0,,
2018-05-02,0,0,0,3590,0,,
2018-05-03,0,0,0,3590,0,,
2018-05-04,0,0,0,3590,0,,
2018-05-08,0,0,0,3590,0,,
2018-05-09,0,0,0,3590,0,,
2018-05-10,0,0,0,3590,0,,
2018-05-11,0,0,0,3590,0,,
2018-05-14,0,0,0,3590,0,,
2018-05-15,0,0,0,3590,0,,
2018-05-16,0,0,0,3590,0,,
2018-05-17,0,0,0,3590,0,,
2018-05-18,0,0,0,3590,0,,
2018-05-21,0,0,0,3590,0,,
2018-05-23,0,0,0,3590,0,,
2018-05-24,0,0,0,3590,0,,
2018-05-25,0,0,0,3590,0,,
2018-05-28,0,0,0,3590,0,,
2018-05-29,0,0,0,3590,0,,
2018-05-30,0,0,0,3590,0,,
2018-05-31,0,0,0,3590,0,,
2018-06-01,0,0,0,3590,0,,
2018-06-04,0,0,0,3590,0,,
2018-06-05,0,0,0,3590,0,,
2018-06-07,0,0,0,3590,0,,
2018-06-08,0,0,0,3590,0,,
2018-06-11,0,0,0,3590,0,,
2018-06-12,0,0,0,3590,0,,
2018-06-14,0,0,0,3590,0,,
2018-06-15,0,0,0,3590,0,,
2018-06-18,0,0,0,3590,0,,
2018-06-19,0,0,0,3590,0,,
2018-06-20,0,0,0,3590,0,,
2018-06-21,0,0,0,3590,0,,
2018-06-22,0,0,0,3590,0,,
2018-06-25,0,0,0,3590,0,,
2018-06-26,0,0,0,3590,0,,
2018-06-27,0,0,0,3590,0,,
2018-06-28,0,0,0,3590,0,,
2018-06-29,0,0,0,3590,0,,
2018-07-02,0,0,0,3590,0,,
2018-07-03,0,0,0,3590,0,,
2018-07-04,0,0,0,3590,0,,
2018-07-05,0,0,0,3590,0,,
2018-07-06,0,0,0,3590,0,,
2018-07-09,0,0,0,3590,0,,
2018-07-10,0,0,0,3590,0,,
2018-07-11,0,0,0,3590,0,,
2018-07-12,0,0,0,3590,0,,
2018-07-13,0,0,0,3590,0,,
2018-07-16,0,0,0,3590,0,,
2018-07-17,0,0,0,3590,0,,
2018-07-18,0,0,0,3590,0,,
2018-07-19,0,0,0,3590,0,,
2018-07-20,0,0,0,3590,0,,
2018-07-23,0,0,0,3590,0,,
2018-07-24,0,0,0,3590,0,,
2018-07-25,0,0,0,3590,0,35337.0,9843288.0
2018-07-26,0,0,0,3590,0,,
2018-07-27,0,0,0,3590,0,,
2018-07-30,0,0,0,3590,0,,
2018-07-31,0,0,0,3590,0,,
2018-08-01,0,0,0,3590,0,,
2018-08-02,0,0,0,3590,0,,
2018-08-03,0,0,0,3590,0,,
2018-08-06,0,0,0,3590,0,,
2018-08-07,0,0,0,3590,0,,
2018-08-08,0,0,0,3590,0,,
2018-08-09,0,0,0,3590,0,,
2018-08-10,0,0,0,3590,0,,
2018-08-13,0,0,0,3590,0,,
2018-08-14,0,0,0,3590,0,,
2018-08-16,0,0,0,3590,0,,
2018-08-17,0,0,0,3590,0,,
2018-08-20,0,0,0,3590,0,,
2018-08-21,0,0,0,3590,0,,
2018-08-22,0,0,0,3590,0,,
2018-08-23,0,0,0,3590,0,,
2018-08-24,0,0,0,3590,0,,
2018-08-27,0,0,0,3590,0,,
2018-08-28,0,0,0,3590,0,,
2018-08-29,0,0,0,3590,0,,
2018-08-30,0,0,0,3590,0,,
2018-08-31,0,0,0,3590,0,,
2018-09-03,0,0,0,3590,0,,
2018-09-04,0,0,0,3590,0,,
2018-09-05,0,0,0,3590,0,,
2018-09-06,0,0,0,3590,0,,
2018-09-07,0,0,0,3590,0,,
2018-09-10,0,0,0,3590,0,,
2018-09-11,0,0,0,3590,0,,
2018-09-12,0,0,0,3590,0,,
2018-09-13,0,0,0,3590,0,,
2018-09-14,0,0,0,3590,0,,
2018-09-17,0,0,0,3590,0,,
2018-09-18,0,0,0,3590,0,,
2018-09-19,0,0,0,3590,0,,
2018-09-20,0,0,0,3590,0,,
2018-09-21,0,0,0,3590,0,,
2018-09-27,0,0,0,3590,0,,
2018-09-28,0,0,0,3590,0,,
2018-10-01,0,0,0,3590,0,,
2018-10-02,0,0,0,3590,0,,
2018-10-04,0,0,0,3590,0,,
2018-10-05,0,0,0,3590,0,,
2018-10-08,0,0,0,3590,0,,
2018-10-10,0,0,0,3590,0,,
2018-10-11,0,0,0,3590,0,,
2018-10-12,0,0,0,3590,0,,
2018-10-15,0,0,0,3590,0,,
2018-10-16,0,0,0,3590,0,,
2018-10-17,0,0,0,3590,0,,
2018-10-18,0,0,0,3590,0,,
