데브시스터즈(194480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-12,15100,15150,14750,15000,20298,167288.0,11152510.0
2018-03-13,15000,15100,14650,14650,16501,163384.0,11152510.0
2018-03-14,14600,14950,14600,14800,16043,165057.0,11152510.0
2018-03-15,14850,14900,14450,14850,15791,165615.0,11152510.0
2018-03-16,14700,14950,14600,14750,8432,164500.0,11152510.0
2018-03-19,14650,14800,14200,14250,17117,158923.0,11152510.0
2018-03-20,14350,14400,14050,14300,5991,159481.0,11152510.0
2018-03-21,14300,14500,14250,14450,9065,161154.0,11152510.0
2018-03-22,14600,14600,13350,13750,77356,153347.0,11152510.0
2018-03-23,13500,13800,12700,13050,27812,145540.0,11152510.0
2018-03-26,12700,13100,12500,13050,27429,145540.0,11152510.0
2018-03-27,13100,13250,12950,13200,15594,147213.0,11152510.0
2018-03-28,13000,13200,12450,12700,27292,141637.0,11152510.0
2018-03-29,12900,13200,12600,13000,16851,144983.0,11152510.0
2018-03-30,13000,13350,12750,13350,8902,148886.0,11152510.0
2018-04-02,13250,13550,13100,13250,9818,147771.0,11152510.0
2018-04-03,13150,13500,12900,13100,22857,146098.0,11152510.0
2018-04-04,13100,13300,12950,13100,9660,146098.0,11152510.0
2018-04-05,13350,13350,13100,13300,9741,148328.0,11152510.0
2018-04-06,13050,13250,13000,13250,9181,147771.0,11152510.0
2018-04-09,13100,14500,13100,14400,68636,160596.0,11152510.0
2018-04-10,14350,14850,14200,14400,52517,160596.0,11152510.0
2018-04-11,14400,15150,14100,14600,49006,162827.0,11152510.0
2018-04-12,14450,14700,14300,14500,10881,161711.0,11152510.0
2018-04-13,14450,14700,14150,14700,20137,163942.0,11152510.0
2018-04-16,14650,15700,14650,15450,73003,172306.0,11152510.0
2018-04-17,15500,15750,15250,15700,30620,175094.0,11152510.0
2018-04-18,15850,16450,15500,16250,82465,181228.0,11152510.0
2018-04-19,16300,16550,15950,16550,41659,184574.0,11152510.0
2018-04-20,16550,16700,16050,16400,33459,182901.0,11152510.0
2018-04-23,16150,16550,15700,15750,37963,175652.0,11152510.0
2018-04-24,15900,16350,15850,16200,12533,180671.0,11152510.0
2018-04-25,16000,16100,15650,15950,16342,177883.0,11152510.0
2018-04-26,15900,15950,15250,15400,13707,171749.0,11152510.0
2018-04-27,15400,15950,15300,15650,10079,175008.0,11182635.0
2018-04-30,15750,16000,15250,15400,23241,172213.0,11182635.0
2018-05-02,15400,15650,14900,15050,28211,168299.0,11182635.0
2018-05-03,15000,15200,14600,14950,25247,167180.0,11182635.0
2018-05-04,15050,15150,14450,14600,24143,163266.0,11182635.0
2018-05-08,14850,14850,13700,13800,27290,154320.0,11182635.0
2018-05-09,14150,14150,13400,14100,18986,157675.0,11182635.0
2018-05-10,14300,14350,13850,14300,9225,159912.0,11182635.0
2018-05-11,14300,14400,13800,14150,10111,158234.0,11182635.0
2018-05-14,14150,14150,13250,13600,52153,152084.0,11182635.0
2018-05-15,13600,13650,12900,13250,44642,148170.0,11182635.0
2018-05-16,13350,13450,12950,13150,17865,147052.0,11182635.0
2018-05-17,13150,13400,13050,13300,11053,148729.0,11182635.0
2018-05-18,13400,13500,13100,13500,8838,150966.0,11182635.0
2018-05-21,13500,13800,13400,13700,13173,153202.0,11182635.0
2018-05-23,13750,13750,13350,13500,9730,150966.0,11182635.0
2018-05-24,13400,13650,13250,13400,10493,149847.0,11182635.0
2018-05-25,13500,14550,13300,14100,58315,157675.0,11182635.0
2018-05-28,14000,14300,13750,14000,28681,156557.0,11182635.0
2018-05-29,14000,14300,13900,14250,21052,159353.0,11182635.0
2018-05-30,14200,15800,14200,15200,128682,169976.0,11182635.0
2018-05-31,15200,15250,15000,15100,14742,168858.0,11182635.0
2018-06-01,15100,15550,14700,15150,32048,169417.0,11182635.0
2018-06-04,15000,15400,14800,14800,14872,165503.0,11182635.0
2018-06-05,14700,15500,14450,15050,38833,168299.0,11182635.0
2018-06-07,15150,15300,15050,15200,15305,169976.0,11182635.0
2018-06-08,15500,15800,15200,15700,50739,175567.0,11182635.0
2018-06-11,15700,15850,15350,15450,24341,172772.0,11182635.0
2018-06-12,15450,15450,15000,15400,29199,172213.0,11182635.0
2018-06-14,15400,15600,14550,14600,33527,163266.0,11182635.0
2018-06-15,14600,15150,14600,14950,30068,167180.0,11182635.0
2018-06-18,14950,15050,14100,14200,33520,158793.0,11182635.0
2018-06-19,14200,14300,13700,13850,13947,154879.0,11182635.0
2018-06-20,14050,14050,13700,13800,17694,154320.0,11182635.0
2018-06-21,13850,14000,13450,13450,11858,150406.0,11182635.0
2018-06-22,13500,13750,13250,13750,8395,153761.0,11182635.0
2018-06-25,13800,14200,13550,13750,21119,153761.0,11182635.0
2018-06-26,13450,13750,13400,13550,23794,151525.0,11182635.0
2018-06-27,13700,14000,13650,14000,12360,156557.0,11182635.0
2018-06-28,14000,14000,13650,13750,10616,153761.0,11182635.0
2018-06-29,13850,14500,13600,14500,27777,162148.0,11182635.0
2018-07-02,14450,14500,13850,13900,15072,155439.0,11182635.0
2018-07-03,13850,14200,13800,14050,13873,157116.0,11182635.0
2018-07-04,14050,14200,13850,13900,11741,155439.0,11182635.0
2018-07-05,13900,14050,13350,14000,18881,156557.0,11182635.0
2018-07-06,14000,14350,13700,14100,17036,157675.0,11182635.0
2018-07-09,14100,14150,13700,13700,8413,153202.0,11182635.0
2018-07-10,13650,13950,13650,13900,8159,155439.0,11182635.0
2018-07-11,13950,13950,13550,13800,9536,154320.0,11182635.0
2018-07-12,13800,13900,13600,13800,7901,154320.0,11182635.0
2018-07-13,13900,13950,13700,13850,6465,154879.0,11182635.0
2018-07-16,13850,13900,13600,13650,15001,152643.0,11182635.0
2018-07-17,13650,13700,13300,13700,22063,153202.0,11182635.0
2018-07-18,13700,13700,13450,13650,10504,152643.0,11182635.0
2018-07-19,13600,13750,13550,13550,10720,151525.0,11182635.0
2018-07-20,13550,13750,13400,13550,8037,151525.0,11182635.0
2018-07-23,13650,13800,13250,13500,19286,150966.0,11182635.0
2018-07-24,13350,14750,13350,14700,61303,164385.0,11182635.0
2018-07-25,14600,14700,14000,14050,21926,157116.0,11182635.0
2018-07-26,14050,14500,14050,14450,11625,161589.0,11182635.0
2018-07-27,14500,14600,14250,14400,13380,161030.0,11182635.0
2018-07-30,14350,14450,13850,14150,17991,158507.0,11201930.0
2018-07-31,13850,14500,13850,14150,22482,158507.0,11201930.0
2018-08-01,14150,14350,13900,14250,12899,159628.0,11201930.0
2018-08-02,14400,14400,14050,14300,8995,160188.0,11201930.0
2018-08-03,14300,14400,14150,14250,7059,159628.0,11201930.0
2018-08-06,14250,15050,14200,14800,28172,165789.0,11201930.0
2018-08-07,14850,15050,14150,14200,31224,159067.0,11201930.0
2018-08-08,14200,14250,13700,13900,18344,155707.0,11201930.0
2018-08-09,14000,14800,13700,14500,43308,162428.0,11201930.0
2018-08-10,14600,14850,14400,14500,9782,162428.0,11201930.0
2018-08-13,14600,14750,14050,14350,17981,160748.0,11201930.0
2018-08-14,14200,14600,14150,14350,20372,160748.0,11201930.0
2018-08-16,14300,14350,13950,14300,8430,160188.0,11201930.0
2018-08-17,14400,14450,14050,14300,9177,160188.0,11201930.0
2018-08-20,14350,14800,14300,14600,18052,163548.0,11201930.0
2018-08-21,14650,15050,14600,15000,22455,168029.0,11201930.0
2018-08-22,15050,15100,14600,14800,10140,165789.0,11201930.0
2018-08-23,14900,15300,14450,15000,48843,168029.0,11201930.0
2018-08-24,15250,15550,14600,15000,63173,168029.0,11201930.0
2018-08-27,15500,15900,15150,15250,59235,170829.0,11201930.0
2018-08-28,15400,15550,14050,14200,76222,159067.0,11201930.0
2018-08-29,14700,16150,14250,16000,163777,179231.0,11201930.0
2018-08-30,16050,16350,15100,15700,84405,175870.0,11201930.0
2018-08-31,15500,15700,15050,15100,64220,169149.0,11201930.0
2018-09-03,14700,14700,13500,13500,190553,151226.0,11201930.0
2018-09-04,13500,13750,13300,13750,45117,154027.0,11201930.0
2018-09-05,13700,13700,12900,13150,104152,147305.0,11201930.0
2018-09-06,13150,13200,12800,13100,22696,146745.0,11201930.0
2018-09-07,12950,13300,12700,12900,25855,144505.0,11201930.0
2018-09-10,12750,12950,12450,12650,25064,141704.0,11201930.0
2018-09-11,12800,12800,12400,12500,19332,140024.0,11201930.0
2018-09-12,12500,12650,12150,12500,17164,140024.0,11201930.0
2018-09-13,12400,12800,12400,12800,9113,143385.0,11201930.0
2018-09-14,12900,12900,12100,12350,26735,138344.0,11201930.0
2018-09-17,12300,12400,11350,11550,58834,129382.0,11201930.0
2018-09-18,11750,11900,11450,11550,12651,129382.0,11201930.0
2018-09-19,11750,11750,11300,11550,11203,129382.0,11201930.0
2018-09-20,11700,11700,11200,11450,15486,128262.0,11201930.0
2018-09-21,11550,11850,11400,11850,10699,132743.0,11201930.0
2018-09-27,11850,12000,11500,12000,13677,134423.0,11201930.0
2018-09-28,11800,11900,11400,11500,24740,128822.0,11201930.0
2018-10-01,11500,11750,11350,11350,9834,127142.0,11201930.0
2018-10-02,11150,11600,11150,11400,19655,127702.0,11201930.0
2018-10-04,11600,11600,11200,11600,10342,129942.0,11201930.0
2018-10-05,11500,11500,10700,11100,30699,124341.0,11201930.0
2018-10-08,11100,11150,10850,11100,12568,124341.0,11201930.0
2018-10-10,10850,11300,10300,10550,44057,118180.0,11201930.0
2018-10-11,10100,10550,9860,9990,47089,111907.0,11201930.0
2018-10-12,9900,10350,9800,10000,15057,112019.0,11201930.0
2018-10-15,10000,10350,9990,10000,10097,112019.0,11201930.0
2018-10-16,10200,10500,10000,10100,9827,113139.0,11201930.0
2018-10-17,10350,10700,10200,10550,9928,118180.0,11201930.0
2018-10-18,10450,10600,10400,10500,1789,117620.0,11201930.0
2018-10-19,10500,10500,9990,10150,19587,113700.0,11201930.0
2018-10-22,10000,10350,9990,10350,15849,115940.0,11201930.0
2018-10-23,10100,10450,10100,10250,4997,114820.0,11201930.0
2018-10-24,10250,10300,9960,10050,8949,112579.0,11201930.0
2018-10-25,9800,10050,9800,9960,12780,111571.0,11201930.0
2018-10-26,9960,10000,9500,9690,12225,108547.0,11201930.0
2018-10-29,9690,9890,9520,9550,36891,106978.0,11201930.0
2018-10-30,9510,9600,9050,9270,48950,103842.0,11201930.0
2018-10-31,9370,9470,9180,9300,13213,104178.0,11201930.0
2018-11-01,9380,9750,9180,9250,20986,103618.0,11201930.0
2018-11-02,9330,9740,9300,9620,23434,107763.0,11201930.0
2018-11-05,9900,9900,9480,9690,5537,108547.0,11201930.0
2018-11-06,9900,9900,9360,9490,9253,106306.0,11201930.0
2018-11-07,9390,9570,9380,9540,18417,106866.0,11201930.0
2018-11-08,9510,9820,9450,9550,2526,106978.0,11201930.0
2018-11-09,9550,9680,9450,9590,9200,107427.0,11201930.0
2018-11-12,9400,9660,9400,9500,8461,106418.0,11201930.0
2018-11-13,9400,9550,9260,9330,5601,104514.0,11201930.0
2018-11-14,9370,9500,8730,9120,38625,102162.0,11201930.0
2018-11-15,8940,9250,8940,9170,4253,102722.0,11201930.0
2018-11-16,9260,9400,9060,9250,8220,103618.0,11201930.0
2018-11-19,9250,9640,9250,9570,11052,107202.0,11201930.0
2018-11-20,9390,9550,9390,9450,3079,105858.0,11201930.0
2018-11-21,9410,9440,9150,9390,4115,105186.0,11201930.0
2018-11-22,9390,9470,9200,9260,12488,103730.0,11201930.0
2018-11-23,9330,9340,9140,9170,4442,102722.0,11201930.0
2018-11-26,9170,9230,9090,9170,3217,102722.0,11201930.0
2018-11-27,9170,9290,8990,9080,10933,101714.0,11201930.0
2018-11-28,9180,9200,9030,9110,5757,102050.0,11201930.0
2018-11-29,9230,9230,9020,9110,7401,102050.0,11201930.0
2018-11-30,9130,9240,9010,9070,5018,101602.0,11201930.0
2018-12-03,9150,9160,8990,9050,7629,101377.0,11201930.0
2018-12-04,9170,9170,8950,9020,5386,101041.0,11201930.0
2018-12-05,8950,8960,8800,8850,472199,99137.0,11201930.0
2018-12-06,9020,9460,9010,9010,38218,100929.0,11201930.0
2018-12-07,9010,9200,8840,8980,9113,100593.0,11201930.0
2018-12-10,8980,9060,8390,8690,15568,97345.0,11201930.0
2018-12-11,8760,8780,8300,8420,39411,94320.0,11201930.0
2018-12-12,8420,8520,8300,8460,6259,94768.0,11201930.0
2018-12-13,8370,8540,8370,8490,3224,95104.0,11201930.0
2018-12-14,8560,8560,8000,8120,28510,90960.0,11201930.0
2018-12-17,8000,8040,7700,7840,25458,87823.0,11201930.0
2018-12-18,7750,7980,7640,7970,6705,89279.0,11201930.0
2018-12-19,8070,8070,7780,7920,3803,88719.0,11201930.0
2018-12-20,7920,7940,7750,7870,5960,88159.0,11201930.0
2018-12-21,7750,7920,7750,7900,2107,88495.0,11201930.0
2018-12-24,7900,8260,7830,8100,6406,90736.0,11201930.0
2018-12-26,7790,8060,7750,8020,3941,89839.0,11201930.0
2018-12-27,8020,8410,7870,8100,8194,90736.0,11201930.0
2018-12-28,8300,8300,8000,8200,5705,91876.0,11204370.0
2019-01-02,8290,8390,8120,8190,3855,91764.0,11204370.0
2019-01-03,8150,8260,8100,8190,5402,91764.0,11204370.0
2019-01-04,8230,8790,7890,8300,15204,92996.0,11204370.0
2019-01-07,8450,8630,8360,8560,8441,95909.0,11204370.0
2019-01-08,8400,8650,8400,8580,6612,96133.0,11204370.0
2019-01-09,8470,8830,8470,8690,10956,97366.0,11204370.0
2019-01-10,8690,8760,8590,8750,13185,98038.0,11204370.0
2019-01-11,8750,8840,8670,8790,3226,98486.0,11204370.0
2019-01-14,8800,8800,8640,8740,747,97926.0,11204370.0
2019-01-15,8780,8790,8600,8610,7833,96470.0,11204370.0
2019-01-16,8620,8700,8520,8550,2126,95797.0,11204370.0
2019-01-17,8460,8590,8410,8500,2062,95237.0,11204370.0
2019-01-18,8500,8700,8350,8700,2909,97478.0,11204370.0
2019-01-21,8700,8740,8520,8610,5466,96470.0,11204370.0
2019-01-22,8540,8660,8540,8620,6998,96582.0,11204370.0
2019-01-23,8610,8670,8500,8610,3918,96470.0,11204370.0
2019-01-24,8610,8660,8420,8610,2344,96470.0,11204370.0
2019-01-25,8650,8700,8260,8650,3363,96918.0,11204370.0
2019-01-28,8700,8860,8550,8830,7870,98935.0,11204370.0
2019-01-29,8800,8910,8780,8840,1876,99047.0,11204370.0
2019-01-30,8910,9070,8780,9000,16208,100839.0,11204370.0
2019-01-31,9000,9200,8930,8950,9798,100279.0,11204370.0
2019-02-01,8990,9090,8860,9000,4646,100839.0,11204370.0
2019-02-07,9000,9000,8810,8960,6551,100391.0,11204370.0
2019-02-08,8900,9050,8900,9040,7560,101288.0,11204370.0
2019-02-11,9090,9090,8820,8930,6585,100055.0,11204370.0
2019-02-12,8780,8930,8710,8930,9609,100055.0,11204370.0
2019-02-13,8930,8930,8700,8860,15248,99271.0,11204370.0
2019-02-14,8860,8880,8660,8720,3556,97702.0,11204370.0
2019-02-15,8700,8800,8630,8720,3990,97702.0,11204370.0
2019-02-18,8640,8820,8640,8790,15866,98486.0,11204370.0
2019-02-19,8840,8920,8750,8800,7238,98598.0,11204370.0
2019-02-20,8750,8820,8680,8800,4198,98598.0,11204370.0
2019-02-21,8770,8870,8770,8810,2174,98710.0,11204370.0
2019-02-22,8860,9100,8740,9080,17101,101736.0,11204370.0
2019-02-25,9140,9220,8890,9110,5914,102072.0,11204370.0
2019-02-26,9050,9050,8840,8930,6041,100055.0,11204370.0
2019-02-27,8920,9170,8870,9090,4397,101848.0,11204370.0
2019-02-28,8990,9170,8830,8830,11711,98935.0,11204370.0
2019-03-04,8720,9000,8700,8930,6519,100055.0,11204370.0
2019-03-05,8910,9100,8830,8930,4679,100055.0,11204370.0
2019-03-06,8930,9080,8830,8950,6922,100279.0,11204370.0
2019-03-07,8910,9070,8840,8970,18274,100503.0,11204370.0
2019-03-08,8950,9010,8840,8930,1804,100055.0,11204370.0
2019-03-11,8810,8970,8720,8900,5437,99719.0,11204370.0
2019-03-12,8810,8970,8740,8900,4100,99719.0,11204370.0
2019-03-13,8900,9020,8730,9000,5898,100839.0,11204370.0
2019-03-14,9000,9150,8520,9000,5863,100839.0,11204370.0
2019-03-15,9080,9160,8900,8980,6036,100615.0,11204370.0
2019-03-18,9010,9160,8910,9160,11738,102632.0,11204370.0
2019-03-19,9210,9250,8960,9190,19723,102968.0,11204370.0
2019-03-20,9070,9170,8940,9080,8888,101736.0,11204370.0
2019-03-21,9080,9100,8920,9080,8538,101736.0,11204370.0
2019-03-22,9030,9110,8810,8910,7066,99831.0,11204370.0
2019-03-25,8800,8860,8540,8610,4950,96470.0,11204370.0
2019-03-26,8710,8710,8410,8570,9387,96021.0,11204370.0
2019-03-27,8460,8940,8260,8600,9338,96358.0,11204370.0
2019-03-28,8510,8830,8420,8420,5217,94341.0,11204370.0
2019-03-29,8470,8470,8300,8410,5629,94229.0,11204370.0
2019-04-01,8450,8750,8340,8650,9728,96918.0,11204370.0
2019-04-02,8630,8750,8500,8600,5440,96358.0,11204370.0
2019-04-03,8540,8740,8480,8720,5984,97702.0,11204370.0
2019-04-04,8720,8800,8670,8790,2894,98486.0,11204370.0
2019-04-05,8750,8970,8750,8960,6686,100391.0,11204370.0
2019-04-08,8870,9000,8870,8950,3886,100279.0,11204370.0
2019-04-09,8980,8980,8850,8940,2940,100167.0,11204370.0
2019-04-10,8920,9100,8850,8980,3691,100615.0,11204370.0
2019-04-11,9160,9200,8980,9060,6640,101512.0,11204370.0
2019-04-12,9040,9390,8900,9170,11277,102744.0,11204370.0
2019-04-15,9160,9190,9070,9130,5614,102296.0,11204370.0
2019-04-16,9140,9220,8930,9110,7670,102072.0,11204370.0
2019-04-17,9090,9630,9090,9350,17057,104761.0,11204370.0
2019-04-18,9600,9600,9210,9250,6681,103640.0,11204370.0
2019-04-19,9300,9530,9300,9440,7549,105769.0,11204370.0
2019-04-22,9500,9580,9300,9350,8415,104761.0,11204370.0
2019-04-23,9150,9500,9150,9260,6182,103752.0,11204370.0
2019-04-24,9310,9510,9310,9470,8510,106105.0,11204370.0
2019-04-25,9550,9550,9220,9290,2527,104089.0,11204370.0
2019-04-26,9280,9290,8960,9190,5865,102968.0,11204370.0
2019-04-29,9240,9240,8900,9170,4872,102744.0,11204370.0
2019-04-30,9220,9220,9000,9080,2928,101736.0,11204370.0
2019-05-02,9080,9120,8940,9080,2065,101736.0,11204370.0
2019-05-03,9070,9240,8950,9230,5388,103416.0,11204370.0
2019-05-07,9190,9300,9150,9270,4363,103865.0,11204370.0
2019-05-08,9390,9390,9100,9200,1538,103080.0,11204370.0
2019-05-09,9190,9190,8890,8960,9267,100391.0,11204370.0
2019-05-10,9000,9010,8700,8720,6368,97702.0,11204370.0
2019-05-13,8660,9000,8510,8620,11362,96582.0,11204370.0
2019-05-14,8500,9190,8460,8830,16349,98935.0,11204370.0
2019-05-15,8990,9260,8850,9230,12027,103416.0,11204370.0
2019-05-16,9230,9490,9140,9340,16773,104649.0,11204370.0
2019-05-17,9460,9570,9330,9450,5691,105881.0,11204370.0
2019-05-20,9460,9550,9000,9020,13091,101063.0,11204370.0
2019-05-21,9020,9100,8900,8910,5019,99831.0,11204370.0
2019-05-22,8970,9180,8960,9100,1428,101960.0,11204370.0
2019-05-23,9150,9230,9020,9230,1446,103416.0,11204370.0
2019-05-24,9220,9280,8970,9060,2457,101512.0,11204370.0
2019-05-27,8910,9050,8830,8880,2956,99495.0,11204370.0
2019-05-28,8890,8940,8700,8940,3193,100167.0,11204370.0
2019-05-29,8800,8940,8580,8690,7913,97366.0,11204370.0
2019-05-30,8690,8990,8550,8610,2062,96470.0,11204370.0
2019-05-31,8610,8700,8470,8630,5330,96694.0,11204370.0
2019-06-03,8680,8700,8510,8660,2180,97030.0,11204370.0
2019-06-04,8680,8680,8510,8530,2222,95573.0,11204370.0
2019-06-05,8530,8710,8530,8630,1582,96694.0,11204370.0
2019-06-07,8590,8770,8560,8760,3028,98150.0,11204370.0
2019-06-10,8830,9020,8760,8990,6975,100727.0,11204370.0
2019-06-11,9070,9070,8880,9010,3349,100951.0,11204370.0
2019-06-12,9050,9050,8950,9040,1342,101288.0,11204370.0
2019-06-13,9040,9090,8770,9010,6735,100951.0,11204370.0
2019-06-14,8990,9000,8840,8910,2124,99831.0,11204370.0
2019-06-17,8980,8980,8500,8610,5041,96470.0,11204370.0
2019-06-18,8610,8740,8610,8650,2372,96918.0,11204370.0
2019-06-19,8740,8780,8630,8730,4685,97814.0,11204370.0
2019-06-20,8760,8800,8530,8530,10471,95573.0,11204370.0
2019-06-21,8540,8800,8500,8800,7934,98598.0,11204370.0
2019-06-24,8920,8920,8710,8830,1770,98935.0,11204370.0
2019-06-25,8840,8840,8640,8750,3418,98038.0,11204370.0
2019-06-26,8720,8890,8500,8680,3253,97254.0,11204370.0
2019-06-27,8680,8700,8460,8460,5767,94789.0,11204370.0
2019-06-28,8460,8680,8460,8600,4568,96358.0,11204370.0
2019-07-01,8650,8650,8470,8520,7670,95461.0,11204370.0
2019-07-02,8520,8580,8400,8520,5591,95461.0,11204370.0
2019-07-03,8420,8500,8190,8240,12476,92324.0,11204370.0
2019-07-04,8240,8420,8210,8380,3443,93893.0,11204370.0
2019-07-05,8380,9040,8330,8600,10752,96358.0,11204370.0
2019-07-08,8600,8780,8490,8530,6559,95573.0,11204370.0
2019-07-09,8620,8620,8330,8350,2278,93556.0,11204370.0
2019-07-10,8360,8530,8310,8480,2445,95013.0,11204370.0
2019-07-11,8480,8800,8480,8720,7050,97702.0,11204370.0
2019-07-12,8820,8890,8630,8790,8049,98486.0,11204370.0
2019-07-15,8800,9370,8720,9150,27916,102520.0,11204370.0
2019-07-16,9100,9230,9000,9000,5517,100839.0,11204370.0
2019-07-17,9040,9040,8650,8760,10207,98150.0,11204370.0
2019-07-18,8710,8760,8600,8600,2207,96358.0,11204370.0
2019-07-19,8600,8780,8570,8780,3709,98374.0,11204370.0
2019-07-22,8780,8850,8490,8610,3124,96470.0,11204370.0
2019-07-23,8610,8670,8430,8550,3616,95797.0,11204370.0
2019-07-24,8550,8620,8120,8160,14219,91428.0,11204370.0
2019-07-25,8210,8260,7800,7900,3198,88515.0,11204370.0
2019-07-26,7930,8100,7870,8100,4788,90755.0,11204370.0
2019-07-29,8170,8170,7510,7800,8462,87394.0,11204370.0
2019-07-30,7790,7830,7660,7660,22927,85825.0,11204370.0
2019-07-31,7560,7720,7560,7700,9662,86274.0,11204370.0
2019-08-01,7750,8290,7580,7700,7901,86274.0,11204370.0
2019-08-02,7760,7760,7260,7290,17524,81680.0,11204370.0
2019-08-05,7290,7290,6700,6980,32147,78207.0,11204370.0
2019-08-06,6600,6990,6310,6980,14011,78207.0,11204370.0
2019-08-07,6610,7050,6610,6990,9530,78319.0,11204370.0
2019-08-08,7000,7280,6990,7260,5000,81344.0,11204370.0
2019-08-09,7260,7480,7000,7330,10606,82128.0,11204370.0
2019-08-12,7380,7440,7280,7340,713,82240.0,11204370.0
2019-08-13,7340,7500,7120,7500,2599,84033.0,11204370.0
2019-08-14,7590,7800,7370,7410,3316,83024.0,11204370.0
2019-08-16,7180,7300,6960,7240,8804,81120.0,11204370.0
2019-08-19,7290,7370,7010,7300,3415,81792.0,11204370.0
2019-08-20,7310,7310,6960,7100,11981,79551.0,11204370.0
2019-08-21,7090,7200,6990,7120,1923,79775.0,11204370.0
2019-08-22,7020,7230,7000,7210,3933,80784.0,11204370.0
2019-08-23,7250,7300,7090,7190,1466,80559.0,11204370.0
2019-08-26,7140,7290,6840,6930,1992,77646.0,11204370.0
2019-08-27,6980,7380,6830,7120,3312,79775.0,11204370.0
2019-08-28,7120,7220,6930,7170,299,80335.0,11204370.0
2019-08-29,7210,7270,7010,7220,1109,80896.0,11204370.0
2019-08-30,7330,7330,6600,6950,24389,77870.0,11204370.0
2019-09-02,6950,7030,6770,6860,6727,76862.0,11204370.0
2019-09-03,6860,7000,6770,6860,6491,76862.0,11204370.0
2019-09-04,6870,7180,6800,6940,8421,77758.0,11204370.0
2019-09-05,6940,7170,6920,7050,4769,78991.0,11204370.0
2019-09-06,7030,7180,7000,7110,1770,79663.0,11204370.0
2019-09-09,7170,7190,6820,7120,1727,79775.0,11204370.0
2019-09-10,7180,7250,7040,7230,2305,81008.0,11204370.0
2019-09-11,7240,7350,7050,7350,3510,82352.0,11204370.0
2019-09-16,7430,7450,7340,7450,3759,83473.0,11204370.0
2019-09-17,7450,7740,7290,7680,5923,86050.0,11204370.0
2019-09-18,7740,7950,7680,7870,10027,88178.0,11204370.0
2019-09-19,7760,7910,7760,7860,841,88066.0,11204370.0
2019-09-20,7860,8000,7750,7900,382,88515.0,11204370.0
2019-09-23,7900,7910,7700,7820,3807,87618.0,11204370.0
2019-09-24,7790,7880,7700,7800,2531,87394.0,11204370.0
2019-09-25,7770,7840,7600,7700,476,86274.0,11204370.0
2019-09-26,7550,7870,7430,7440,3503,83361.0,11204370.0
2019-09-27,7440,7500,7300,7350,2509,82352.0,11204370.0
2019-09-30,7350,7450,7210,7380,5091,82688.0,11204370.0
2019-10-01,7500,7500,7210,7260,2262,81344.0,11204370.0
2019-10-02,7260,7330,7070,7280,1933,81568.0,11204370.0
2019-10-04,7250,7290,7210,7290,1019,81680.0,11204370.0
2019-10-07,7320,7500,7290,7480,5655,83809.0,11204370.0
