고영(098460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-17,16279,17580,15912,17080,234818,218161.0,8521924.0
2011-10-18,16579,19281,16546,18348,265474,234353.0,8521924.0
2011-10-19,18481,19882,18347,19815,294049,253101.0,8521924.0
2011-10-20,19782,19915,17346,18681,199150,238614.0,8521924.0
2011-10-21,19114,19682,18314,19148,151803,244579.0,8521924.0
2011-10-24,19448,19848,19281,19382,87684,247562.0,8521924.0
2011-10-25,19715,20282,18581,18848,139439,240744.0,8521924.0
2011-10-26,18547,18881,17980,18815,145439,240318.0,8521924.0
2011-10-27,19548,19648,18948,19315,138090,246710.0,8521924.0
2011-10-28,19515,19815,18447,18981,133753,242449.0,8521924.0
2011-10-31,19181,19515,18848,19449,77838,248414.0,8521924.0
2011-11-01,19081,19481,18781,18881,85030,241170.0,8521924.0
2011-11-02,17780,19415,17780,19148,96099,244579.0,8521924.0
2011-11-03,19215,19348,18781,19182,51819,245005.0,8521924.0
2011-11-04,19415,19682,19215,19348,177508,247136.0,8521924.0
2011-11-07,19381,19415,18814,18815,97220,240318.0,8521924.0
2011-11-08,18948,19114,18414,18881,70686,241170.0,8521924.0
2011-11-09,19348,19415,18381,18981,105765,242449.0,8521924.0
2011-11-10,18147,18214,17446,17614,132294,224979.0,8521924.0
2011-11-11,18014,18080,17547,17647,99675,225405.0,8521924.0
2011-11-14,17980,18614,17980,18314,85518,233927.0,8521924.0
2011-11-15,18047,18948,18047,18314,160337,233927.0,8521924.0
2011-11-16,18647,18714,17580,17614,181133,224979.0,8521924.0
2011-11-17,17847,18581,17613,18548,120579,236909.0,8521924.0
2011-11-18,18080,18481,17880,18414,105973,235205.0,8521924.0
2011-11-21,18414,18614,18014,18314,57313,233927.0,8521924.0
2011-11-22,17913,19014,17847,19015,143038,242875.0,8521924.0
2011-11-23,19014,19348,18347,19348,173520,247136.0,8521924.0
2011-11-24,19114,20115,18981,20082,384189,256510.0,8521924.0
2011-11-25,20215,20616,19048,19515,373483,249266.0,8521924.0
2011-11-28,19948,20282,19682,19982,338142,255232.0,8521924.0
2011-11-29,20149,20782,20048,20516,440423,262049.0,8521924.0
2011-11-30,20482,20682,20082,20516,227675,262049.0,8521924.0
2011-12-01,20816,21249,19715,20182,291527,257788.0,8521924.0
2011-12-02,20215,20549,19882,20449,109658,261197.0,8521924.0
2011-12-05,20616,20983,20282,20683,157736,264180.0,8521924.0
2011-12-06,20716,20782,20048,20283,118714,259066.0,8521924.0
2011-12-07,20482,20482,20149,20316,76590,259493.0,8521924.0
2011-12-08,20549,21550,20549,21417,411470,273554.0,8521924.0
2011-12-09,20983,21483,20782,20983,145082,268015.0,8521924.0
2011-12-12,21349,21450,20816,21083,146271,269293.0,8521924.0
2011-12-13,21049,21750,20882,21417,253430,273554.0,8521924.0
2011-12-14,21350,21550,20449,21350,181511,272702.0,8521924.0
2011-12-15,21016,21249,20716,20850,130666,266310.0,8521924.0
2011-12-16,21016,21483,20983,21417,238853,273554.0,8521924.0
2011-12-19,21416,21450,18681,19682,312544,251397.0,8521924.0
2011-12-20,20015,21316,19715,21116,157810,269719.0,8521924.0
2011-12-21,21450,21683,21016,21016,185414,268441.0,8521924.0
2011-12-22,21016,21049,20082,20349,129433,259919.0,8521924.0
2011-12-23,20549,20949,20215,20316,79073,259493.0,8521924.0
2011-12-26,20315,20582,20115,20349,80027,259919.0,8521924.0
2011-12-27,20449,20582,19548,19682,114644,251397.0,8521924.0
2011-12-28,19515,20149,19248,19749,80339,252249.0,8521924.0
2011-12-29,19548,20682,19548,20616,83846,263327.0,8521924.0
2012-01-02,20616,21016,20482,20883,57416,266736.0,8521924.0
2012-01-03,20882,21116,20415,20950,82071,267588.0,8521924.0
2012-01-04,21116,21149,20582,20683,61798,264180.0,8521924.0
2012-01-05,20682,20816,20282,20316,74551,259493.0,8521924.0
2012-01-06,20449,20582,19915,19949,68523,254806.0,8521924.0
2012-01-09,19982,20249,19248,19749,68383,255326.0,8625888.0
2012-01-10,19882,19982,19515,19649,76686,254032.0,8625888.0
2012-01-11,19815,19815,19215,19348,89115,250151.0,8625888.0
2012-01-12,19281,19682,19215,19415,51510,251013.0,8625888.0
2012-01-13,19315,19515,19048,19082,103273,246700.0,8625888.0
2012-01-16,18747,19014,18214,18348,129146,237212.0,8625888.0
2012-01-17,18647,19114,18447,18681,133813,241525.0,8625888.0
2012-01-18,18914,19181,18781,19082,64001,246700.0,8625888.0
2012-01-19,19315,19815,19014,19782,130514,256638.0,8655592.0
2012-01-20,19782,19848,19415,19682,62567,255340.0,8655592.0
2012-01-25,19815,19815,19381,19382,55940,251445.0,8655592.0
2012-01-26,19181,19448,18948,19215,66050,249281.0,8655592.0
2012-01-27,19148,19281,18881,19215,60650,249281.0,8655592.0
2012-01-30,19215,19315,18881,19048,42565,247117.0,8655592.0
2012-01-31,18948,19448,18948,19015,33353,246684.0,8655592.0
2012-02-01,19014,19515,18814,19449,62556,252311.0,8655592.0
2012-02-02,19548,20215,19548,19849,88471,257504.0,8655592.0
2012-02-03,19848,20015,19581,19715,35676,255773.0,8655592.0
2012-02-06,19948,20015,19081,19182,62565,248848.0,8655592.0
2012-02-07,19181,19315,18714,18715,74404,242789.0,8655592.0
2012-02-08,18681,18948,18514,18681,68270,242357.0,8655592.0
2012-02-09,18881,19248,18314,19015,55969,246684.0,8655592.0
2012-02-10,19014,19114,18614,18615,75823,241491.0,8655592.0
2012-02-13,18581,18781,17880,18214,222867,236298.0,8655592.0
2012-02-14,18280,18347,17813,17947,170389,232835.0,8655592.0
2012-02-15,18047,18547,17947,18514,160818,240193.0,8655592.0
2012-02-16,18214,18581,18214,18414,125256,238894.0,8655592.0
2012-02-17,18614,18814,18047,18214,145658,236298.0,8655592.0
2012-02-20,18280,19148,18247,19148,172228,248415.0,8655592.0
2012-02-21,19215,19215,18781,19148,76453,248415.0,8655592.0
2012-02-22,19148,19148,18681,18848,68285,244520.0,8655592.0
2012-02-23,18681,19248,18547,18948,84911,245819.0,8655592.0
2012-02-24,19081,19481,18914,19282,97787,250147.0,8655592.0
2012-02-27,19148,19148,18681,18681,58098,242357.0,8655592.0
2012-02-28,18981,19381,18948,19182,79546,248848.0,8655592.0
2012-02-29,19181,19448,18981,19182,112020,248848.0,8655592.0
2012-03-02,19281,19381,19048,19115,55904,247983.0,8655592.0
2012-03-05,19081,19081,18614,18681,76912,242357.0,8655592.0
2012-03-06,18614,18814,18114,18314,77146,237596.0,8655592.0
2012-03-07,17947,18714,17947,18681,41044,242357.0,8655592.0
2012-03-08,18414,18714,18414,18648,44116,241924.0,8655592.0
2012-03-09,18814,19281,18647,19282,92331,250147.0,8655592.0
2012-03-12,19114,19281,18881,19048,68181,247117.0,8655592.0
2012-03-13,19048,19615,19048,19148,77226,248415.0,8655592.0
2012-03-14,19348,19415,19081,19148,64700,248415.0,8655592.0
2012-03-15,19148,19381,18614,18815,80280,244088.0,8655592.0
2012-03-16,18714,18881,18414,18414,50152,238894.0,8655592.0
2012-03-19,18347,18481,17980,18214,79923,236298.0,8655592.0
2012-03-20,18214,18514,18047,18414,58739,238894.0,8655592.0
2012-03-21,18347,18614,18180,18615,49126,241491.0,8655592.0
2012-03-22,18447,18581,18180,18314,85080,237596.0,8655592.0
2012-03-23,18180,18280,17513,17680,148347,229373.0,8655592.0
2012-03-26,17613,17913,17146,17147,60460,222449.0,8655592.0
2012-03-27,17313,17413,16546,17147,128818,222449.0,8655592.0
2012-03-28,17013,17813,16979,17680,48625,229373.0,8655592.0
2012-03-29,17547,17747,17146,17547,24508,227642.0,8655592.0
2012-03-30,17313,17913,17313,17847,28207,231537.0,8655592.0
2012-04-02,17780,18147,17480,17714,46416,229806.0,8655592.0
2012-04-03,17580,17747,17213,17347,60699,225045.0,8655592.0
2012-04-04,17413,17513,16646,16880,50499,218986.0,8655592.0
2012-04-05,15912,17013,15912,16646,56489,215957.0,8655592.0
2012-04-06,16713,17113,16679,16780,34319,217688.0,8655592.0
2012-04-09,16546,16746,16012,16013,55621,207734.0,8655592.0
2012-04-10,15745,16145,15612,15612,45163,202541.0,8655592.0
2012-04-12,15445,16813,15445,16713,50685,216823.0,8655592.0
2012-04-13,16713,17613,16713,17480,73054,226777.0,8655592.0
2012-04-16,17513,17813,17080,17580,40634,228075.0,8655592.0
2012-04-17,17547,17813,17547,17647,26317,228940.0,8655592.0
2012-04-18,17947,17980,17346,17514,41507,227209.0,8655592.0
2012-04-19,17246,17647,17246,17347,18481,225045.0,8655592.0
2012-04-20,17346,17547,16913,17347,16306,225045.0,8655592.0
2012-04-23,17380,17647,17213,17314,27811,224613.0,8655592.0
2012-04-24,17346,17446,17013,17247,22189,223747.0,8655592.0
2012-04-25,17446,17547,17080,17080,27670,221583.0,8655592.0
2012-04-26,17246,17613,17013,17414,63793,225911.0,8655592.0
2012-04-27,17480,17680,17380,17414,30481,225911.0,8655592.0
2012-04-30,17380,17547,16646,16913,47229,219419.0,8655592.0
2012-05-02,16979,17046,16846,16880,26137,218986.0,8655592.0
2012-05-03,17013,17046,16579,16646,73625,215957.0,8655592.0
2012-05-04,16646,17180,16646,17047,52731,221150.0,8655592.0
2012-05-07,16746,17647,16746,17514,45118,227209.0,8655592.0
2012-05-08,17547,18314,17480,18248,96059,236771.0,8657092.0
2012-05-09,18047,18814,18047,18548,112214,240667.0,8657092.0
2012-05-10,18414,19048,18347,18514,59315,240234.0,8657092.0
2012-05-11,18647,18948,18247,18748,59140,243264.0,8657092.0
2012-05-14,18781,18881,18347,18681,61640,242399.0,8657092.0
2012-05-15,18347,18848,18114,18781,57600,243697.0,8657092.0
2012-05-16,18581,18781,17813,17847,60767,231577.0,8657092.0
2012-05-17,17847,18614,17780,18414,53582,238936.0,8657092.0
2012-05-18,18014,18280,17547,17680,70041,229413.0,8657092.0
2012-05-21,17713,17980,17180,17347,55032,225084.0,8657092.0
2012-05-22,17647,18180,17480,18114,59511,235040.0,8657092.0
2012-05-23,18214,18214,17547,17647,45911,228980.0,8657092.0
2012-05-24,17813,18080,17513,17514,50089,227249.0,8657092.0
2012-05-25,17680,17880,16879,16880,96231,219024.0,8657092.0
2012-05-29,16913,17146,16512,17147,49058,222487.0,8657092.0
2012-05-30,17213,17280,16946,17013,52998,220756.0,8657092.0
2012-05-31,16813,17280,16546,17280,42410,224219.0,8657092.0
2012-06-01,17213,17513,17080,17147,44458,222487.0,8657092.0
2012-06-04,16446,16713,16112,16480,80543,213830.0,8657092.0
2012-06-05,16246,17013,16246,16613,84775,215562.0,8657092.0
2012-06-07,16946,17680,16879,17380,90528,225517.0,8657092.0
2012-06-08,17680,17680,17213,17480,21325,226816.0,8657092.0
2012-06-11,17680,17880,17480,17580,22916,228114.0,8657092.0
2012-06-12,17046,17413,17046,17347,22752,225084.0,8657092.0
2012-06-13,17413,17547,17146,17213,19906,223353.0,8657092.0
2012-06-14,17146,17480,17080,17314,36796,224652.0,8657092.0
2012-06-15,17280,17446,16879,16880,38681,219024.0,8657092.0
2012-06-18,17213,17313,17080,17213,33464,223353.0,8657092.0
2012-06-19,17180,17246,16979,17213,18374,223353.0,8657092.0
2012-06-20,17446,17880,17380,17680,51485,229413.0,8657092.0
2012-06-21,17813,18214,17613,18214,64008,236339.0,8657092.0
2012-06-22,18014,18080,17747,17881,41869,232010.0,8657092.0
2012-06-25,17880,17947,17346,17480,28743,226816.0,8657092.0
2012-06-26,17480,17480,17180,17247,27360,223786.0,8657092.0
2012-06-27,17313,17313,16879,17113,24452,222054.0,8657092.0
2012-06-28,17146,17413,17146,17280,31984,224219.0,8657092.0
2012-06-29,17213,17313,16846,17247,72500,223786.0,8657092.0
2012-07-02,17413,17547,17046,17147,48507,222487.0,8657092.0
2012-07-03,17213,17480,17213,17213,42238,223353.0,8657092.0
2012-07-04,17346,17613,17280,17580,63485,228114.0,8657092.0
2012-07-05,17680,17780,17513,17547,56842,227682.0,8657092.0
2012-07-06,17680,17913,17380,17714,68394,229846.0,8657092.0
2012-07-09,17680,17680,17213,17213,44601,223353.0,8657092.0
2012-07-10,17213,17346,17013,17180,26614,222920.0,8657092.0
2012-07-11,16913,17146,16212,16413,151460,212964.0,8657092.0
2012-07-12,16512,16846,16346,16413,46102,212964.0,8657092.0
2012-07-13,16579,16579,15812,16113,107327,209069.0,8657092.0
2012-07-16,16112,16179,15879,15912,41780,206472.0,8657092.0
2012-07-17,15612,16079,15578,15646,46683,203009.0,8657092.0
2012-07-18,15712,15845,14711,14745,102132,191322.0,8657092.0
2012-07-19,14911,15245,14911,14978,64793,194352.0,8657092.0
2012-07-20,15211,15478,14944,15212,59957,197382.0,8657092.0
2012-07-23,15278,15512,15078,15145,43899,196516.0,8657092.0
2012-07-24,14944,15378,14944,15212,33889,197382.0,8657092.0
2012-07-25,15011,15111,14544,14912,57724,193486.0,8657092.0
2012-07-26,14911,15045,14744,14912,49394,193486.0,8657092.0
2012-07-27,15011,15445,15011,15212,44354,197382.0,8657092.0
2012-07-30,15378,15445,15078,15145,34096,196516.0,8657092.0
2012-07-31,15145,15545,15111,15545,49102,201710.0,8657092.0
2012-08-01,15245,15945,15245,15846,50978,205606.0,8657092.0
2012-08-02,15745,15979,15712,15712,29603,203875.0,8657092.0
2012-08-03,15478,15745,15445,15746,35125,204307.0,8657092.0
2012-08-06,15945,15945,15311,15345,144759,199113.0,8657092.0
2012-08-07,15478,15712,15345,15545,52778,201710.0,8657092.0
2012-08-08,15645,15845,15478,15679,66566,203442.0,8657092.0
2012-08-09,15945,16212,15712,15779,110474,204740.0,8657092.0
2012-08-10,15845,16012,15645,15712,44348,203875.0,8657092.0
2012-08-13,15812,15812,15445,15679,69026,203442.0,8657092.0
2012-08-14,15678,16246,15578,15879,122151,206039.0,8657092.0
2012-08-16,15945,16412,15945,16413,100985,212964.0,8657092.0
2012-08-17,16479,16546,16079,16213,82059,210367.0,8657092.0
2012-08-20,16346,16346,16145,16279,49448,211233.0,8657092.0
2012-08-21,16479,16713,16212,16513,112703,214263.0,8657092.0
2012-08-22,16546,16679,16246,16346,55374,212099.0,8657092.0
2012-08-23,16346,16379,15879,15879,116112,206039.0,8657092.0
2012-08-24,15778,15912,15545,15846,35362,205606.0,8657092.0
2012-08-27,15945,16012,15578,15746,107158,208163.0,8820465.0
2012-08-28,15879,15879,15712,15812,39586,209045.0,8820465.0
2012-08-29,15979,16012,15745,15846,41777,209486.0,8820465.0
2012-08-30,16079,16579,15945,16546,111738,218748.0,8820465.0
2012-08-31,16612,16779,16379,16746,119303,221394.0,8820465.0
2012-09-03,16746,16913,16546,16780,38211,221835.0,8820465.0
2012-09-04,16946,17280,16813,16880,137087,223158.0,8820465.0
2012-09-05,16879,17046,16446,16480,54566,217865.0,8820465.0
2012-09-06,16679,16713,16379,16480,49624,217865.0,8820465.0
2012-09-07,16646,16779,16412,16580,29881,219189.0,8820465.0
2012-09-10,16679,16713,16212,16313,42063,215660.0,8820465.0
2012-09-11,16212,16246,15879,15879,65924,209927.0,8820465.0
2012-09-12,15945,16312,15845,15879,58785,209927.0,8820465.0
2012-09-13,16079,16779,16012,16746,106704,221394.0,8820465.0
2012-09-14,16879,17080,16746,17080,101516,225804.0,8820465.0
2012-09-17,17046,17213,16612,17180,57663,227127.0,8820465.0
2012-09-18,17180,17180,16913,17047,32951,225363.0,8820465.0
2012-09-19,17046,17046,16646,16646,70267,223406.0,8954134.0
2012-09-20,16612,16813,16446,16780,70523,225196.0,8954134.0
2012-09-21,16779,16813,16212,16646,109481,223406.0,8954134.0
2012-09-24,16646,16913,16412,16813,48857,225644.0,8954134.0
2012-09-25,16679,16846,16646,16680,32574,223853.0,8954134.0
2012-09-26,16412,16713,16412,16513,51208,221615.0,8954134.0
2012-09-27,16412,16913,16212,16680,67918,223853.0,8954134.0
2012-09-28,16946,17413,16846,17347,118056,232807.0,8954134.0
2012-10-02,17346,17680,17246,17247,53206,231464.0,8954134.0
2012-10-04,17180,17446,16946,17280,49435,231912.0,8954134.0
2012-10-05,17313,17647,17180,17614,58640,236389.0,8954134.0
2012-10-08,17513,17747,17346,17480,50982,234598.0,8954134.0
2012-10-09,17446,18014,17446,17814,60188,239075.0,8954134.0
2012-10-10,17647,17980,17547,17814,55675,239075.0,8954134.0
2012-10-11,17680,17813,17446,17480,67173,234598.0,8954134.0
2012-10-12,17580,17813,17213,17414,48918,233703.0,8954134.0
2012-10-15,17413,17680,17213,17314,71196,232360.0,8954134.0
2012-10-16,17480,17813,17113,17680,43086,237285.0,8954134.0
2012-10-17,17947,17947,17513,17514,31823,235046.0,8954134.0
2012-10-18,17513,17747,17213,17347,33425,232807.0,8954134.0
2012-10-19,17346,17513,16946,17080,36086,229226.0,8954134.0
2012-10-22,16746,17880,16646,17781,55854,238628.0,8954134.0
2012-10-23,17813,17880,17280,17380,53728,233255.0,8954134.0
2012-10-24,17280,17480,16946,17080,43753,229226.0,8954134.0
2012-10-25,17213,17480,17080,17080,30203,229226.0,8954134.0
2012-10-26,17113,17513,16746,16746,36384,224749.0,8954134.0
2012-10-29,16746,17046,16346,16413,22586,220272.0,8954134.0
2012-10-30,16312,16813,16279,16646,17519,223406.0,8954134.0
2012-10-31,16713,16946,16646,16846,24300,226092.0,8954134.0
2012-11-01,17280,17280,16679,16846,18010,226092.0,8954134.0
2012-11-02,16913,17080,16846,17080,22245,229226.0,8954134.0
2012-11-05,16879,17246,16846,17247,15931,231464.0,8954134.0
2012-11-06,17246,17246,16846,16913,25028,226987.0,8954134.0
2012-11-07,16913,17146,16813,16947,23623,227435.0,8954134.0
2012-11-08,16679,16946,16546,16780,16844,225196.0,8954134.0
2012-11-09,16846,16846,16512,16580,26251,222510.0,8954134.0
2012-11-12,16579,17713,16579,17647,88147,236837.0,8954134.0
2012-11-13,17880,17880,17113,17113,45739,229674.0,8954134.0
2012-11-14,17213,17380,16979,17147,46032,230121.0,8954134.0
2012-11-15,16746,16913,16212,16279,77195,218481.0,8954134.0
2012-11-16,16546,16612,16079,16546,52431,222063.0,8954134.0
2012-11-19,16379,17380,16379,17113,60517,229674.0,8954134.0
2012-11-20,17346,17413,17013,17280,40958,231912.0,8954134.0
2012-11-21,17246,17580,17180,17347,63473,232807.0,8954134.0
2012-11-22,17380,17613,17313,17447,32179,234151.0,8954134.0
2012-11-23,17446,17613,17146,17514,29333,235046.0,8954134.0
2012-11-26,17580,18414,17580,18148,131068,243552.0,8954134.0
2012-11-27,17947,18280,17880,17914,31657,240418.0,8954134.0
2012-11-28,17913,18080,17547,17914,39799,240418.0,8954134.0
2012-11-29,17947,18314,17947,18214,27776,244448.0,8954134.0
2012-11-30,18347,18781,18180,18281,92079,245343.0,8954134.0
2012-12-03,18280,18547,17880,18548,49672,248925.0,8954134.0
2012-12-04,18581,18814,18481,18715,48286,251163.0,8954134.0
2012-12-05,18681,18981,18514,18848,30870,252954.0,8954134.0
2012-12-06,18948,19281,18747,18948,77685,254297.0,8954134.0
2012-12-07,18948,19248,18280,18948,68416,254297.0,8954134.0
2012-12-10,19114,19114,18681,18981,27481,254745.0,8954134.0
2012-12-11,18781,19081,18681,18748,22564,251611.0,8954134.0
2012-12-12,18814,18948,18481,18948,32036,254297.0,8954134.0
2012-12-13,18948,19248,18781,19148,28452,256984.0,8954134.0
2012-12-14,19181,19348,18948,19348,34645,259670.0,8954134.0
2012-12-17,19448,19448,19081,19115,38674,256536.0,8954134.0
2012-12-18,19148,19315,18681,19082,41040,256088.0,8954134.0
2012-12-20,19081,19215,18747,18748,17001,251611.0,8954134.0
2012-12-21,18681,18814,18180,18248,45879,244896.0,8954134.0
2012-12-24,18147,18547,17780,18081,42729,242657.0,8954134.0
2012-12-26,18280,18314,17913,17914,31199,240418.0,8954134.0
2012-12-27,18347,18514,18014,18381,19348,246686.0,8954134.0
2012-12-28,18547,19014,18481,18748,32217,251611.0,8954134.0
2013-01-02,18914,18914,18514,18681,108818,250716.0,8954134.0
2013-01-03,18848,18914,18647,18781,23668,252059.0,8954134.0
2013-01-04,18681,19148,18681,18948,29656,254297.0,8954134.0
2013-01-07,19215,19415,18881,19215,51133,257879.0,8954134.0
2013-01-08,19215,19415,19048,19415,55672,260565.0,8954134.0
2013-01-09,19448,19448,18981,19015,33720,255193.0,8954134.0
2013-01-10,19114,19215,18881,18948,40142,254297.0,8954134.0
2013-01-11,19315,19315,18781,18915,56877,253850.0,8954134.0
2013-01-14,19081,19415,18948,19415,39039,260565.0,8954134.0
2013-01-15,19415,19615,19114,19282,35384,258774.0,8954134.0
2013-01-16,19481,19648,19215,19649,81509,263699.0,8954134.0
2013-01-17,19682,19748,19381,19582,51922,262804.0,8954134.0
2013-01-18,19882,19915,19548,19749,29734,265042.0,8954134.0
2013-01-21,19615,19882,19415,19882,42188,266833.0,8954134.0
2013-01-22,20182,20349,19882,20349,96834,273101.0,8954134.0
2013-01-23,20482,20549,20048,20383,40191,273549.0,8954134.0
2013-01-24,20249,20549,20149,20416,38231,273997.0,8954134.0
2013-01-25,20415,20749,20249,20750,69657,278474.0,8954134.0
2013-01-28,20682,20882,20149,20683,44302,277578.0,8954134.0
2013-01-29,20415,20816,20349,20716,41085,278026.0,8954134.0
2013-01-30,20616,20816,20149,20583,59290,276235.0,8954134.0
2013-01-31,20315,20415,20048,20216,50401,271310.0,8954134.0
2013-02-01,20215,20282,19415,19749,48045,265042.0,8954134.0
2013-02-04,19548,20249,19281,20249,71603,271758.0,8954134.0
2013-02-05,20015,20249,19715,20182,44711,270863.0,8954134.0
2013-02-06,20015,20349,19682,20182,34475,270863.0,8954134.0
2013-02-07,19982,20315,19948,20149,11859,270415.0,8954134.0
2013-02-08,20415,20549,19748,20349,50319,273101.0,8954134.0
2013-02-12,20549,20549,19915,19916,63860,267281.0,8954134.0
2013-02-13,19948,20249,19915,19949,44223,267729.0,8954134.0
2013-02-14,20082,20149,19481,19882,60628,266833.0,8954134.0
2013-02-15,20015,20482,19982,20049,31472,269072.0,8954134.0
2013-02-18,20149,20215,19882,20049,35892,269072.0,8954134.0
2013-02-19,20215,20849,20082,20850,85724,279817.0,8954134.0
2013-02-20,20716,21183,20716,20816,51796,279369.0,8954134.0
2013-02-21,20816,21116,20382,20483,59738,274892.0,8954134.0
2013-02-22,20682,20682,19982,20216,48133,271310.0,8954134.0
2013-02-25,20349,20582,20015,20383,22393,273549.0,8954134.0
2013-02-26,20215,20549,20182,20516,21726,275340.0,8954134.0
2013-02-27,20616,20616,20182,20182,21673,270863.0,8954134.0
2013-02-28,20215,20749,20115,20416,51279,273997.0,8954134.0
2013-03-04,20415,20716,20249,20416,19246,273997.0,8954134.0
2013-03-05,20749,20749,20415,20616,34099,276683.0,8954134.0
2013-03-06,20516,20782,20516,20549,47994,275787.0,8954134.0
2013-03-07,20516,23618,20249,21050,103145,282503.0,8954134.0
2013-03-08,21249,21783,20549,21550,124422,289219.0,8954134.0
2013-03-11,21683,21883,21149,21817,49896,292800.0,8954134.0
2013-03-12,21883,21917,21416,21450,42459,287875.0,8954134.0
2013-03-13,21583,22217,21416,21984,99540,295039.0,8954134.0
2013-03-14,22017,22150,21716,21984,33401,295039.0,8954134.0
2013-03-15,22017,22183,21650,21650,37597,290562.0,8954134.0
2013-03-18,21650,21983,21283,21350,57412,286532.0,8954134.0
2013-03-19,21416,22017,21416,21984,56255,295039.0,8954134.0
2013-03-20,22017,22517,21783,22317,113148,299516.0,8954134.0
2013-03-21,22317,22550,21850,22117,43102,296830.0,8954134.0
2013-03-22,22083,22484,21950,21950,37016,294591.0,8954134.0
2013-03-25,21917,22183,21483,21850,34911,293248.0,8954134.0
2013-03-26,22050,22284,21550,22017,45715,295486.0,8954134.0
2013-03-27,22050,22083,21650,21884,13341,293696.0,8954134.0
2013-03-28,22083,22083,21750,21750,28376,291905.0,8954134.0
2013-03-29,21983,22684,21550,22518,57082,302202.0,8954134.0
2013-04-01,22584,22651,22217,22284,27665,299068.0,8954134.0
2013-04-02,22484,22584,22217,22284,22155,299068.0,8954134.0
2013-04-03,22350,22951,22284,22851,53023,306679.0,8954134.0
2013-04-04,22717,23151,22217,22918,49167,307575.0,8954134.0
2013-04-05,23017,23184,22584,22951,44343,308022.0,8954134.0
2013-04-08,22984,23017,21950,22317,36682,299516.0,8954134.0
2013-04-09,22150,22384,21416,22017,70662,295486.0,8954134.0
2013-04-10,22017,22317,21883,22151,29871,297277.0,8954134.0
2013-04-11,22284,22684,22017,22351,44989,299963.0,8954134.0
2013-04-12,22417,22951,22417,22618,85808,303545.0,8954134.0
2013-04-15,22884,23118,22584,22584,48779,303097.0,8954134.0
2013-04-16,22350,22584,22050,22051,71147,295934.0,8954134.0
2013-04-17,22150,23051,22150,22718,84262,304888.0,8954134.0
2013-04-18,22284,22817,22284,22518,36079,302202.0,8954134.0
2013-04-19,22717,22751,22117,22418,28180,300859.0,8954134.0
2013-04-22,22417,22884,22417,22818,43791,306283.0,8955634.0
2013-04-23,22817,22984,22584,22718,58763,304939.0,8955634.0
2013-04-24,22817,22884,22584,22718,55829,304939.0,8955634.0
2013-04-25,22751,22817,22517,22718,63809,304939.0,8955634.0
2013-04-26,22751,23451,22751,22985,68984,308522.0,8955634.0
2013-04-29,23318,23318,22917,23151,20525,310760.0,8955634.0
2013-04-30,23151,23184,22484,22851,38426,306730.0,8955634.0
2013-05-02,22851,22851,22217,22217,35743,298223.0,8955634.0
2013-05-03,22183,22684,22183,22618,25432,303596.0,8955634.0
2013-05-06,22784,22817,22284,22418,17625,300909.0,8955634.0
2013-05-07,22417,22684,22250,22418,21592,300909.0,8955634.0
2013-05-08,22284,22617,21750,21917,62761,294193.0,8955634.0
2013-05-09,21917,22150,21450,21917,47183,294193.0,8955634.0
2013-05-10,21650,21716,20949,21417,58226,287476.0,8955634.0
2013-05-13,21216,21516,20816,21483,31037,288371.0,8955634.0
2013-05-14,21483,21483,20816,21150,43441,283894.0,8955634.0
2013-05-15,21316,21716,21149,21617,20874,290163.0,8955634.0
2013-05-16,21483,21616,20082,20116,111437,270012.0,8955634.0
2013-05-20,20115,20182,19114,20116,153137,270012.0,8955634.0
2013-05-21,20249,20716,20249,20383,59385,273595.0,8955634.0
2013-05-22,20516,20682,19815,20383,104259,273595.0,8955634.0
2013-05-23,20382,20983,20349,20883,78787,280311.0,8955634.0
2013-05-24,20882,21116,20616,20683,49883,277625.0,8955634.0
2013-05-27,20816,20816,20349,20349,40354,273147.0,8955634.0
2013-05-28,20582,20849,20449,20549,65197,275834.0,8955634.0
2013-05-29,20549,20816,20315,20483,98683,274938.0,8955634.0
2013-05-30,20682,21516,20482,21517,104649,288819.0,8955634.0
2013-05-31,21683,21683,20916,21150,79030,283894.0,8955634.0
2013-06-03,21516,21583,21049,21383,93275,287028.0,8955634.0
2013-06-04,21416,21750,21183,21283,102257,285685.0,8955634.0
2013-06-05,21283,21817,21049,21217,97502,284789.0,8955634.0
2013-06-07,21016,21583,20382,20549,60093,275834.0,8955634.0
2013-06-10,20516,21083,20516,20816,34959,279416.0,8955634.0
2013-06-11,20816,20816,20115,20283,70448,272251.0,8955634.0
2013-06-12,20015,20582,20015,20516,25979,275386.0,8955634.0
2013-06-13,20282,20682,20015,20516,34270,275386.0,8955634.0
2013-06-14,20482,20649,20082,20116,18565,270012.0,8955634.0
2013-06-17,20115,20382,19815,19815,22155,265982.0,8955634.0
2013-06-18,19815,20149,19081,20116,42786,270012.0,8955634.0
2013-06-19,20048,20415,20015,20249,18386,271803.0,8955634.0
2013-06-20,19848,20349,19548,20316,26246,272699.0,8955634.0
2013-06-21,19848,20249,19548,20016,32638,268669.0,8955634.0
2013-06-24,20048,20382,19848,20249,19249,271803.0,8955634.0
2013-06-25,20249,20249,19081,19348,34939,259713.0,8955634.0
2013-06-26,19415,19848,19181,19582,39544,262848.0,8955634.0
