젬백스(082270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-03,36950,36950,35750,36200,105333,903527.0,24959316.0
2012-12-04,36250,36250,34700,35100,181002,876072.0,24959316.0
2012-12-05,35700,35850,33950,34000,158713,848617.0,24959316.0
2012-12-06,34000,34700,33600,34350,140798,857353.0,24959316.0
2012-12-07,34600,35000,33850,34350,113748,857353.0,24959316.0
2012-12-10,34050,35000,34000,34650,81841,864840.0,24959316.0
2012-12-11,34650,34950,34000,34100,100372,851113.0,24959316.0
2012-12-12,34000,34400,33650,33900,100964,846121.0,24959316.0
2012-12-13,33850,34000,33450,33600,101281,838633.0,24959316.0
2012-12-14,33400,34000,33150,33200,111427,828649.0,24959316.0
2012-12-17,32700,33700,32700,32700,116868,816170.0,24959316.0
2012-12-18,32500,33000,31950,32000,192657,798698.0,24959316.0
2012-12-20,32000,33100,31700,31950,115079,797450.0,24959316.0
2012-12-21,32200,32450,31950,32400,89819,808682.0,24959316.0
2012-12-24,32450,33950,32000,33450,158852,834889.0,24959316.0
2012-12-26,33550,33550,32500,32500,88380,811178.0,24959316.0
2012-12-27,32350,33300,32350,33000,73728,823657.0,24959316.0
2012-12-28,32900,33500,32500,32500,75812,811178.0,24959316.0
2013-01-02,32900,33700,32700,33700,119677,841129.0,24959316.0
2013-01-03,33800,34350,33400,33600,148275,840313.0,25009316.0
2013-01-04,33550,34300,33050,34200,95814,855319.0,25009316.0
2013-01-07,34600,35800,34200,34900,174145,872825.0,25009316.0
2013-01-08,35200,35200,34250,34400,74733,860320.0,25009316.0
2013-01-09,34450,34600,33700,33900,64709,847816.0,25009316.0
2013-01-10,33900,34350,33600,34100,80050,852818.0,25009316.0
2013-01-11,33900,34100,33050,33050,139779,826558.0,25009316.0
2013-01-14,32750,33500,32450,32600,96739,815304.0,25009316.0
2013-01-15,32400,33400,32400,32900,70175,822806.0,25009316.0
2013-01-16,33150,33900,32750,33850,100173,846565.0,25009316.0
2013-01-17,34150,34200,33100,33100,79420,829132.0,25049316.0
2013-01-18,33350,33950,33100,33700,72003,844162.0,25049316.0
2013-01-21,33700,34150,33400,33900,82382,849172.0,25049316.0
2013-01-22,33900,34000,33200,33500,67648,839152.0,25049316.0
2013-01-23,33300,33800,32850,33000,86470,826627.0,25049316.0
2013-01-24,33350,33450,32900,33200,55722,831637.0,25049316.0
2013-01-25,33200,34100,32600,34050,125439,852929.0,25049316.0
2013-01-28,33900,35950,33900,34500,223094,864201.0,25049316.0
2013-01-29,34100,35200,34000,34000,111026,851677.0,25049316.0
2013-01-30,34000,34200,32750,32750,135146,820365.0,25049316.0
2013-01-31,33300,33300,32700,33150,52320,830385.0,25049316.0
2013-02-01,33200,33200,32350,32600,75140,816608.0,25049316.0
2013-02-04,32400,33050,32350,32350,85887,810345.0,25049316.0
2013-02-05,31700,32650,31500,32650,161820,817860.0,25049316.0
2013-02-06,32950,32950,32100,32100,73394,804083.0,25049316.0
2013-02-07,32400,32400,31600,31600,73847,793138.0,25099316.0
2013-02-08,31300,31850,31050,31450,66275,789373.0,25099316.0
2013-02-12,31650,31950,31300,31400,62414,788119.0,25099316.0
2013-02-13,31550,32200,31450,31700,66418,795648.0,25099316.0
2013-02-14,31900,32900,31550,32750,117772,822003.0,25099316.0
2013-02-15,32850,32850,32000,32100,78629,805688.0,25099316.0
2013-02-18,31850,32350,31600,31700,114752,795648.0,25099316.0
2013-02-19,31200,32050,31200,31750,130395,796903.0,25099316.0
2013-02-20,32050,32900,31800,32900,182274,825767.0,25099316.0
2013-02-21,32900,37800,32800,37800,861679,948754.0,25099316.0
2013-02-22,38500,40700,36000,36950,1029912,927420.0,25099316.0
2013-02-25,36900,37650,36000,37000,275861,928675.0,25099316.0
2013-02-26,36900,38850,36500,36500,339993,916125.0,25099316.0
2013-02-27,36850,37050,35100,36900,332828,926165.0,25099316.0
2013-02-28,37200,37500,36400,36600,191199,918635.0,25099316.0
2013-03-04,36500,37150,35500,35500,165043,891026.0,25099316.0
2013-03-05,35500,37050,35350,36750,241432,922400.0,25099316.0
2013-03-06,37000,37550,36200,36200,193949,908595.0,25099316.0
2013-03-07,36450,36450,35900,35950,93464,902320.0,25099316.0
2013-03-08,36050,37000,35600,36500,199335,916125.0,25099316.0
2013-03-11,36600,37000,35750,36200,132114,908595.0,25099316.0
2013-03-12,36250,36850,35900,36100,192388,906085.0,25099316.0
2013-03-13,36200,38300,36100,38100,452212,956284.0,25099316.0
2013-03-14,38000,40550,37950,40250,686894,1010247.0,25099316.0
2013-03-15,41500,42500,40800,40850,599876,1025307.0,25099316.0
2013-03-18,40300,41750,39400,40100,450086,1006483.0,25099316.0
2013-03-19,40900,42000,40700,42000,366272,1054171.0,25099316.0
2013-03-20,42100,42350,41000,41750,259357,1047896.0,25099316.0
2013-03-21,40900,41500,39750,40900,291518,1026562.0,25099316.0
2013-03-22,41000,42150,40000,40050,273936,1005228.0,25099316.0
2013-03-25,40000,40250,38900,39700,274428,996443.0,25099316.0
2013-03-26,40850,41400,40250,41100,246555,1031582.0,25099316.0
2013-03-27,41300,42650,40500,41950,279468,1052916.0,25099316.0
2013-03-28,42000,43450,41450,42100,276227,1056681.0,25099316.0
2013-03-29,42600,42900,41250,41250,182963,1035347.0,25099316.0
2013-04-01,41000,42050,40700,41900,205616,1051661.0,25099316.0
2013-04-02,42300,42300,41400,41700,136269,1046641.0,25099316.0
2013-04-03,41950,44500,41150,43000,348786,1079271.0,25099316.0
2013-04-04,43600,43850,41600,43450,351465,1090565.0,25099316.0
2013-04-05,43600,44350,43350,44000,360471,1104370.0,25099316.0
2013-04-08,44000,44250,42050,42350,305849,1062956.0,25099316.0
2013-04-09,42300,43500,40700,42900,300153,1076761.0,25099316.0
2013-04-10,42900,44800,42700,44000,277401,1104370.0,25099316.0
2013-04-11,44200,44300,42900,43100,219224,1081781.0,25099316.0
2013-04-12,43450,44150,42250,43900,309720,1101860.0,25099316.0
2013-04-15,44200,45000,43400,44650,254518,1120684.0,25099316.0
2013-04-16,44300,48900,44000,47800,549498,1199747.0,25099316.0
2013-04-17,48050,50200,45800,46450,772238,1165863.0,25099316.0
2013-04-18,46850,47450,45600,45600,316899,1144529.0,25099316.0
2013-04-19,44950,45400,43000,43000,565276,1079271.0,25099316.0
2013-04-22,42400,44750,40400,43700,552816,1096840.0,25099316.0
2013-04-23,44500,45400,42500,43250,558492,1085545.0,25099316.0
2013-04-24,43900,43950,41800,42650,379516,1070486.0,25099316.0
2013-04-25,42300,42600,36300,36300,1805008,911105.0,25099316.0
2013-04-26,38100,40750,37450,39750,1534183,997698.0,25099316.0
2013-04-29,40000,40350,37200,38700,522004,971344.0,25099316.0
2013-04-30,38700,38800,37200,37800,360100,948754.0,25099316.0
2013-05-02,38200,39250,37850,38450,235629,965069.0,25099316.0
2013-05-03,38450,38450,36850,37800,211620,948754.0,25099316.0
2013-05-06,37600,37800,36600,37000,200119,928675.0,25099316.0
2013-05-07,37700,42000,37500,39800,885825,998953.0,25099316.0
2013-05-08,39800,40550,38500,40150,242747,1007738.0,25099316.0
2013-05-09,40400,40700,38700,38800,230048,973853.0,25099316.0
2013-05-10,38800,39750,38550,38800,159957,973853.0,25099316.0
2013-05-13,38700,39100,37800,38100,144517,956284.0,25099316.0
2013-05-14,38000,39000,37900,38500,121670,966324.0,25099316.0
2013-05-15,38750,40000,38750,40000,181947,1003973.0,25099316.0
2013-05-16,40250,40700,39150,39800,218922,998953.0,25099316.0
2013-05-20,39750,39750,38200,38200,164551,958794.0,25099316.0
2013-05-21,38150,38800,36900,37250,365746,934950.0,25099316.0
2013-05-22,37650,39500,37500,38550,269767,967579.0,25099316.0
2013-05-23,38800,39750,38300,38900,201945,976363.0,25099316.0
2013-05-24,38500,39600,38100,38200,172072,958794.0,25099316.0
2013-05-27,38800,40400,38500,39700,266110,996443.0,25099316.0
2013-05-28,40500,40600,39750,39950,205739,1002718.0,25099316.0
2013-05-29,40050,40400,38500,38500,261395,966324.0,25099316.0
2013-05-30,38550,39300,37300,37950,261759,952519.0,25099316.0
2013-05-31,38200,38700,37200,37300,365028,936204.0,25099316.0
2013-06-03,37850,40200,37300,37700,578771,946244.0,25099316.0
2013-06-04,32050,32050,32050,32050,45741,804433.0,25099316.0
2013-06-05,27250,27250,27250,27250,581563,683956.0,25099316.0
2013-06-07,23200,23200,23200,23200,103798,582304.0,25099316.0
2013-06-10,19750,19750,19750,19750,239824,495711.0,25099316.0
2013-06-11,17200,22700,17200,22700,14143379,569754.0,25099316.0
2013-06-12,22500,23400,19300,19300,5425950,484417.0,25099316.0
2013-06-13,19750,20900,18900,20050,2954497,503241.0,25099316.0
2013-06-14,20400,20500,19400,20000,1355714,501986.0,25099316.0
2013-06-17,20150,20750,19700,20150,1103447,505751.0,25099316.0
2013-06-18,20450,20500,19450,19650,784443,493202.0,25099316.0
2013-06-19,19500,19650,16750,17200,4079219,431708.0,25099316.0
2013-06-20,17500,17550,15500,16750,2528726,420414.0,25099316.0
2013-06-21,16150,18550,16100,17600,2044097,441748.0,25099316.0
2013-06-24,17650,18600,17050,17150,1131113,430453.0,25099316.0
2013-06-25,16900,17650,16150,16450,921288,412884.0,25099316.0
2013-06-26,17000,17250,16500,16800,598979,421669.0,25099316.0
2013-06-27,16900,19050,16900,18150,2007054,455553.0,25099316.0
2013-06-28,18250,18650,17400,18650,1129291,468102.0,25099316.0
2013-07-01,18750,20200,16050,17000,2625954,426688.0,25099316.0
2013-07-02,17500,19550,16850,19550,1947941,490692.0,25099316.0
2013-07-03,20550,22400,20200,21800,3621090,547165.0,25099316.0
2013-07-04,21800,23200,19800,21150,3816230,530851.0,25099316.0
2013-07-05,21000,22200,20550,22000,1252000,552185.0,25099316.0
2013-07-08,22000,22250,20950,21250,723830,533360.0,25099316.0
2013-07-09,21000,22100,20750,21300,904890,534615.0,25099316.0
2013-07-10,21350,21600,20250,20350,480994,510771.0,25099316.0
2013-07-11,20300,21900,19900,21550,1064892,540890.0,25099316.0
2013-07-12,21450,22050,20900,21300,644034,534615.0,25099316.0
2013-07-15,21400,21500,20800,21300,490816,534615.0,25099316.0
2013-07-16,21150,21550,20550,20750,600736,520811.0,25099316.0
2013-07-17,21000,21050,20150,20550,569735,515791.0,25099316.0
2013-07-18,20600,21100,20050,20150,492538,505751.0,25099316.0
2013-07-19,20050,20300,19000,19150,829350,480652.0,25099316.0
2013-07-22,19350,19900,18600,19500,599614,489437.0,25099316.0
2013-07-23,19800,20400,19500,19900,452626,499476.0,25099316.0
2013-07-24,19600,19800,19100,19150,554540,480652.0,25099316.0
2013-07-25,19100,19750,18700,19250,519788,483162.0,25099316.0
2013-07-26,19250,19550,18600,18900,475889,474377.0,25099316.0
2013-07-29,18850,18850,17950,18100,650863,454298.0,25099316.0
2013-07-30,18050,19200,17800,18700,811834,469357.0,25099316.0
2013-07-31,18700,21500,18250,21500,2181134,539635.0,25099316.0
2013-08-01,23200,24700,22400,24150,4191993,606148.0,25099316.0
2013-08-02,23650,23750,21700,22750,2661120,571009.0,25099316.0
2013-08-05,22250,22800,21850,22700,1007455,569754.0,25099316.0
2013-08-06,22800,23200,21750,22350,1474395,560970.0,25099316.0
2013-08-07,22000,23050,21750,22500,1083184,564735.0,25099316.0
2013-08-08,22450,22800,21900,22000,607063,552185.0,25099316.0
2013-08-09,22000,22200,21200,21300,577150,534615.0,25099316.0
2013-08-12,21100,22700,20850,22100,1204800,554695.0,25099316.0
2013-08-13,22150,22550,21600,21750,719293,545910.0,25099316.0
2013-08-14,21750,22150,21300,21400,586924,537125.0,25099316.0
2013-08-16,21000,22400,20650,22200,778631,557205.0,25099316.0
2013-08-19,22400,22800,21850,22000,651066,552185.0,25099316.0
2013-08-20,22050,24550,21650,22950,3301579,576029.0,25099316.0
2013-08-21,23000,24250,22500,23750,1930759,596109.0,25099316.0
2013-08-22,23700,24300,22050,22150,1244113,555950.0,25099316.0
2013-08-23,22300,22950,21900,22400,820329,562225.0,25099316.0
2013-08-26,22200,22650,21550,21600,769272,542145.0,25099316.0
2013-08-27,21450,21600,20700,20950,580880,525831.0,25099316.0
2013-08-28,20350,21450,20200,20750,536980,520811.0,25099316.0
2013-08-29,20900,21500,20700,21000,368617,527086.0,25099316.0
2013-08-30,20500,20900,19500,20800,825414,522066.0,25099316.0
2013-09-02,21000,22050,20900,21800,610760,547165.0,25099316.0
2013-09-03,21650,22450,21350,21400,496201,537660.0,25124316.0
2013-09-04,21350,22400,21250,21500,550222,540173.0,25124316.0
2013-09-05,21500,21850,20900,21050,439481,528867.0,25124316.0
2013-09-06,21050,21200,20050,20800,478059,522586.0,25124316.0
2013-09-09,20900,21000,20300,20500,284563,515048.0,25124316.0
2013-09-10,20600,20750,20100,20200,355242,507511.0,25124316.0
2013-09-11,20250,21100,20150,20950,621836,526354.0,25124316.0
2013-09-12,20800,22900,20750,22050,1484924,569514.0,25828316.0
2013-09-13,22350,22450,21750,22100,550892,570806.0,25828316.0
2013-09-16,22100,22400,21650,21800,425351,563057.0,25828316.0
2013-09-17,22000,22700,21800,22000,486022,568223.0,25828316.0
2013-09-23,22100,22600,21750,22600,384249,583720.0,25828316.0
2013-09-24,23000,25450,22750,23500,3820542,606965.0,25828316.0
2013-09-25,23000,23450,22300,22400,919681,578554.0,25828316.0
2013-09-26,22550,23350,22300,22500,615648,581137.0,25828316.0
2013-09-27,22600,22950,22300,22750,377226,587594.0,25828316.0
2013-09-30,22450,22750,21750,22300,456127,575971.0,25828316.0
2013-10-01,22200,22650,21800,22000,380144,568223.0,25828316.0
2013-10-02,22050,22700,21900,22700,470865,586303.0,25828316.0
2013-10-04,22500,22750,22050,22100,314673,570806.0,25828316.0
2013-10-07,22000,22300,21200,21200,359942,547560.0,25828316.0
2013-10-08,21100,21900,20700,21800,285171,563057.0,25828316.0
2013-10-10,21500,22250,21500,21650,218488,559183.0,25828316.0
2013-10-11,21900,22200,21600,21800,246350,563057.0,25828316.0
2013-10-14,21700,22500,21700,22500,412246,581137.0,25828316.0
2013-10-15,22500,22600,21900,22100,254304,570806.0,25828316.0
2013-10-16,22200,22250,21200,21450,379154,554017.0,25828316.0
2013-10-17,21500,21650,21150,21600,220948,557892.0,25828316.0
2013-10-18,21600,22100,21350,21400,279122,552726.0,25828316.0
2013-10-21,21400,22700,21350,21800,602075,563057.0,25828316.0
2013-10-22,21800,22000,21500,21600,198816,557892.0,25828316.0
2013-10-23,21600,22050,21300,21300,360384,550143.0,25828316.0
2013-10-24,21350,21500,20900,21000,253965,542395.0,25828316.0
2013-10-25,21100,21650,21000,21200,280827,547560.0,25828316.0
2013-10-28,21200,21400,20800,20800,213402,537229.0,25828316.0
2013-10-29,20800,21050,20200,20450,415887,528189.0,25828316.0
2013-10-30,20500,20750,20300,20500,178991,529480.0,25828316.0
2013-10-31,20650,20650,19250,19250,598108,497195.0,25828316.0
2013-11-01,19000,19900,19000,19450,314814,502361.0,25828316.0
2013-11-04,19500,19600,18800,18800,272776,485572.0,25828316.0
2013-11-05,18800,19200,18600,18950,267728,489447.0,25828316.0
2013-11-06,18400,20100,18400,19600,485548,506235.0,25828316.0
2013-11-07,19600,19600,18500,18600,248664,480407.0,25828316.0
2013-11-08,18600,19050,18500,18600,179611,480407.0,25828316.0
2013-11-11,18900,19050,17700,17800,277660,459744.0,25828316.0
2013-11-12,18000,18950,17700,18500,319433,477824.0,25828316.0
2013-11-13,18300,19150,18200,18450,397400,476532.0,25828316.0
2013-11-14,18400,18600,18150,18300,137069,472658.0,25828316.0
2013-11-15,18400,18550,18150,18500,149687,477824.0,25828316.0
2013-11-18,18500,18800,18200,18500,175658,477824.0,25828316.0
2013-11-19,18500,18550,17700,17900,279144,462327.0,25828316.0
2013-11-20,17900,17900,16900,17300,472621,446830.0,25828316.0
2013-11-21,18400,18850,17150,17350,796874,448121.0,25828316.0
2013-11-22,17300,17350,16650,16700,421493,431333.0,25828316.0
2013-11-25,16600,17700,16600,17650,402433,455870.0,25828316.0
2013-11-26,17450,17900,17350,17700,265709,457161.0,25828316.0
2013-11-27,17800,17950,17500,17700,164529,457161.0,25828316.0
2013-11-28,17550,17850,17500,17650,248587,455870.0,25828316.0
2013-11-29,18000,18050,16950,17000,349528,439081.0,25828316.0
2013-12-02,16800,17200,14450,14600,2422589,377093.0,25828316.0
2013-12-03,14600,15000,12500,14400,3582077,371928.0,25828316.0
2013-12-04,14750,14850,13600,14000,869629,361596.0,25828316.0
2013-12-05,13800,14300,13250,13500,719940,348682.0,25828316.0
2013-12-06,13500,13700,12900,13000,640041,335768.0,25828316.0
2013-12-09,13000,14550,12850,14150,1131681,365471.0,25828316.0
2013-12-10,13850,14150,13050,13250,585150,342225.0,25828316.0
2013-12-11,13000,13700,12800,12950,562169,334477.0,25828316.0
2013-12-12,12850,13700,12800,13200,419007,340934.0,25828316.0
2013-12-13,13050,13250,12500,12600,413346,325437.0,25828316.0
2013-12-16,12650,12700,10750,10750,2154339,277654.0,25828316.0
2013-12-17,10500,12350,10450,11800,3285217,304774.0,25828316.0
2013-12-18,11700,12100,11150,11900,1022846,307357.0,25828316.0
2013-12-19,12050,12600,11450,11650,1253064,300900.0,25828316.0
2013-12-20,11500,12100,11450,11750,465318,303483.0,25828316.0
2013-12-23,12000,12000,11650,11650,283765,300900.0,25828316.0
2013-12-24,11700,12050,11250,11700,614282,302191.0,25828316.0
2013-12-26,11750,11950,11400,11500,313991,297026.0,25828316.0
2013-12-27,11500,11700,11350,11700,178956,302191.0,25828316.0
2013-12-30,11750,12150,11500,11900,304837,307357.0,25828316.0
2014-01-02,11750,11750,11000,11250,429909,290569.0,25828316.0
2014-01-03,11250,11550,11100,11200,303825,289277.0,25828316.0
2014-01-06,11350,12850,10950,12750,2525575,329311.0,25828316.0
2014-01-07,12450,14300,12300,13400,3077426,346099.0,25828316.0
2014-01-08,13500,13800,12900,13000,1105751,335768.0,25828316.0
2014-01-09,13100,13750,13000,13350,1093934,344808.0,25828316.0
2014-01-10,13300,13750,13250,13400,782531,346099.0,25828316.0
2014-01-13,13550,15250,13550,14850,2091979,383550.0,25828316.0
2014-01-14,14700,15150,14200,14300,1152726,369345.0,25828316.0
2014-01-15,14450,14700,14300,14550,562852,375802.0,25828316.0
2014-01-16,14400,15700,14400,14950,1517039,386133.0,25828316.0
2014-01-17,14850,15300,14800,15000,703808,387425.0,25828316.0
2014-01-20,15100,15450,14850,15100,526274,390008.0,25828316.0
2014-01-21,15300,15350,13700,14250,1061309,368054.0,25828316.0
2014-01-22,14250,14850,14250,14400,633033,371928.0,25828316.0
2014-01-23,14300,14700,13800,13850,447350,357722.0,25828316.0
2014-01-24,13650,14350,13400,14250,360912,368378.0,25851103.0
2014-01-27,13800,13950,13300,13350,378372,345112.0,25851103.0
2014-01-28,13350,13850,13200,13650,277865,352868.0,25851103.0
2014-01-29,13650,13900,13550,13650,265362,352868.0,25851103.0
2014-02-03,13600,13700,13100,13200,226142,341235.0,25851103.0
2014-02-04,12800,13200,12400,12900,302731,333479.0,25851103.0
2014-02-05,13100,13150,12500,12500,219836,323139.0,25851103.0
2014-02-06,12450,12850,12450,12600,194653,325724.0,25851103.0
2014-02-07,12650,13150,12650,13000,157067,336064.0,25851103.0
2014-02-10,13300,14250,13100,13950,620843,360623.0,25851103.0
2014-02-11,14150,14150,13700,13850,199171,358038.0,25851103.0
2014-02-12,14100,14500,13850,13900,275766,359330.0,25851103.0
2014-02-13,14100,14250,13700,14000,186808,361915.0,25851103.0
2014-02-14,14150,14550,13900,14150,419825,365793.0,25851103.0
2014-02-17,14300,14500,13800,13800,323578,356745.0,25851103.0
2014-02-18,14000,14500,13800,14500,325810,374841.0,25851103.0
2014-02-19,14500,14650,14250,14650,259327,378719.0,25851103.0
2014-02-20,14550,14950,14300,14450,260451,373548.0,25851103.0
2014-02-21,14300,14550,14200,14250,169427,368378.0,25851103.0
2014-02-24,14350,14450,14050,14100,164599,364501.0,25851103.0
2014-02-25,14150,14350,13950,13950,175246,360623.0,25851103.0
2014-02-26,14000,14450,13850,14450,202039,373548.0,25851103.0
2014-02-27,14300,14450,14100,14150,167888,365793.0,25851103.0
2014-02-28,14200,14400,13250,13700,343593,354160.0,25851103.0
2014-03-03,13400,13800,12900,13350,189510,345112.0,25851103.0
2014-03-04,13200,13600,13150,13600,162051,351575.0,25851103.0
2014-03-05,13650,13700,13300,13300,151724,343820.0,25851103.0
2014-03-06,13450,13700,13150,13500,120119,348990.0,25851103.0
2014-03-07,13450,13750,13400,13600,122779,351575.0,25851103.0
2014-03-10,13600,13750,12950,12950,284765,334772.0,25851103.0
2014-03-11,13000,13200,12500,13200,284414,341235.0,25851103.0
2014-03-12,13200,13750,12900,13000,242470,336064.0,25851103.0
2014-03-13,13100,13200,12850,13050,146000,337357.0,25851103.0
2014-03-14,12900,13100,12600,12700,169811,328309.0,25851103.0
2014-03-17,12750,12950,12150,12150,162676,314091.0,25851103.0
2014-03-18,12150,12700,12150,12700,159448,328309.0,25851103.0
2014-03-19,12800,14600,12600,14000,1351619,361915.0,25851103.0
2014-03-20,14000,15050,13800,14000,1053862,361915.0,25851103.0
2014-03-21,14000,14200,13600,13850,365898,358038.0,25851103.0
2014-03-24,13900,14300,13600,14100,317398,364501.0,25851103.0
2014-03-25,14000,14550,13600,13650,421525,352868.0,25851103.0
2014-03-26,13700,14250,13500,13600,442859,351575.0,25851103.0
2014-03-27,13600,13700,13050,13150,221347,339942.0,25851103.0
2014-03-28,13200,13450,13050,13350,107418,345112.0,25851103.0
2014-03-31,13400,13450,13150,13450,161868,347697.0,25851103.0
2014-04-01,13450,13450,13200,13400,145314,346405.0,25851103.0
2014-04-02,13400,13450,13100,13250,209322,342527.0,25851103.0
2014-04-03,13250,13350,12950,13050,257862,337357.0,25851103.0
2014-04-04,13100,13100,12750,13050,166732,337357.0,25851103.0
2014-04-07,13000,14450,12850,14000,777268,361915.0,25851103.0
2014-04-08,14250,14300,13700,14000,341390,361915.0,25851103.0
2014-04-09,14150,14150,13650,13800,241785,356745.0,25851103.0
2014-04-10,13850,15150,13850,14500,935180,374841.0,25851103.0
2014-04-11,14250,15350,14150,14950,804854,386474.0,25851103.0
2014-04-14,15200,15800,15050,15250,726675,394229.0,25851103.0
2014-04-15,15550,17500,15150,17500,2567939,452394.0,25851103.0
2014-04-16,17950,18800,17400,17600,2737890,454979.0,25851103.0
2014-04-17,17600,17600,16650,17050,1037972,440761.0,25851103.0
2014-04-18,17200,18500,17150,17900,1381913,462735.0,25851103.0
2014-04-21,18050,19000,17450,18150,898648,469198.0,25851103.0
2014-04-22,18600,19100,17600,17600,861955,454979.0,25851103.0
2014-04-23,17900,18200,17100,17500,669546,452394.0,25851103.0
2014-04-24,17500,17600,16500,17100,446108,442054.0,25851103.0
2014-04-25,17100,17400,16650,16950,328922,438176.0,25851103.0
2014-04-28,16900,18400,16600,18350,985446,474368.0,25851103.0
2014-04-29,18850,19750,18450,19150,1423829,495049.0,25851103.0
2014-04-30,19350,19500,18500,19200,639300,496341.0,25851103.0
2014-05-02,19100,19500,18850,19250,436153,497634.0,25851103.0
2014-05-07,19350,19500,19000,19500,387353,504097.0,25851103.0
2014-05-08,19150,19550,18750,19150,455403,495049.0,25851103.0
2014-05-09,19550,21800,19500,21100,1293562,545458.0,25851103.0
2014-05-12,21950,22700,21600,22000,1058288,568724.0,25851103.0
2014-05-13,22100,25300,21350,25300,1867785,654033.0,25851103.0
2014-05-14,26400,27750,24100,24700,2594897,638522.0,25851103.0
2014-05-15,27050,27200,25150,25650,1762123,663081.0,25851103.0
2014-05-16,25200,26050,24500,25900,949371,669544.0,25851103.0
2014-05-19,25800,26100,24400,25000,638876,646278.0,25851103.0
2014-05-20,24650,25000,22650,23900,1223549,617841.0,25851103.0
2014-05-21,24200,26150,24050,25800,1210676,666958.0,25851103.0
2014-05-22,27350,28300,26000,26100,1639198,674714.0,25851103.0
2014-05-23,25450,27700,24400,25650,1667774,663081.0,25851103.0
2014-05-26,26000,26450,25300,25700,405740,664373.0,25851103.0
2014-05-27,25400,25550,24700,25100,388936,648863.0,25851103.0
2014-05-28,26550,26850,25000,25000,673005,671758.0,26870326.0
2014-05-29,25400,25500,24750,24900,290550,669071.0,26870326.0
2014-05-30,25050,25200,24250,24900,368391,669071.0,26870326.0
2014-06-02,24400,26050,24300,24650,652801,662354.0,26870326.0
2014-06-03,24650,25250,24500,24650,213025,662354.0,26870326.0
2014-06-05,24800,24850,22600,22600,533891,607269.0,26870326.0
2014-06-09,22850,23350,21650,23000,570681,618017.0,26870326.0
2014-06-10,22950,23000,22200,22350,250961,600552.0,26870326.0
2014-06-11,22400,24700,21550,24000,813104,644888.0,26870326.0
2014-06-12,24050,24600,23150,23500,243768,631453.0,26870326.0
2014-06-13,23200,24200,22850,23650,233397,635483.0,26870326.0
2014-06-16,23500,23800,23000,23000,127609,618017.0,26870326.0
2014-06-17,22900,23250,22500,23000,154491,618017.0,26870326.0
2014-06-18,23300,24350,22700,22700,337548,609956.0,26870326.0
2014-06-19,23100,23250,22250,22450,201282,603239.0,26870326.0
2014-06-20,22400,22850,22300,22550,109646,605926.0,26870326.0
2014-06-23,22150,22600,21400,22000,219033,591147.0,26870326.0
2014-06-24,21800,22000,20550,21650,292738,581743.0,26870326.0
2014-06-25,21900,23200,21600,22350,342441,600552.0,26870326.0
2014-06-26,22300,22600,21800,21800,150266,585773.0,26870326.0
2014-06-27,21850,22500,21650,22400,129770,601895.0,26870326.0
2014-06-30,22400,22900,22000,22100,132848,593834.0,26870326.0
2014-07-01,22200,22900,22000,22850,201394,613987.0,26870326.0
2014-07-02,23100,23400,22650,23000,220125,618017.0,26870326.0
2014-07-03,23300,23900,23050,23400,307824,628766.0,26870326.0
2014-07-04,23550,24050,23200,23400,184749,630899.0,26961476.0
2014-07-07,23500,23650,22150,22400,353815,603937.0,26961476.0
2014-07-08,22100,22650,21600,22600,219572,609329.0,26961476.0
2014-07-09,22350,22550,19250,19250,622035,519008.0,26961476.0
2014-07-10,20150,20800,19650,20000,728048,539230.0,26961476.0
2014-07-11,19900,19950,18500,19250,610167,519008.0,26961476.0
2014-07-14,19250,20200,18650,19650,636562,529793.0,26961476.0
2014-07-15,20500,20800,18900,19050,507479,513616.0,26961476.0
2014-07-16,18700,18750,17900,18150,582010,489351.0,26961476.0
2014-07-17,18050,18700,18050,18500,251559,498787.0,26961476.0
2014-07-18,18200,19200,18150,19050,234665,513616.0,26961476.0
2014-07-21,19100,19150,18550,18650,172421,502832.0,26961476.0
2014-07-22,18850,19850,18300,19550,419013,527097.0,26961476.0
2014-07-23,19700,19700,18950,19000,221492,512268.0,26961476.0
2014-07-24,19000,19550,18850,18900,180179,509572.0,26961476.0
2014-07-25,18700,19800,18650,19500,244769,525749.0,26961476.0
2014-07-28,19600,19850,19300,19350,157359,521705.0,26961476.0
2014-07-29,19550,21600,19150,21500,713886,579672.0,26961476.0
2014-07-30,21800,22650,21200,21850,542510,589108.0,26961476.0
2014-07-31,21700,22150,20700,21850,323999,589108.0,26961476.0
2014-08-01,21450,23000,21450,22550,479561,607981.0,26961476.0
2014-08-04,22700,22900,21950,22000,251999,593152.0,26961476.0
2014-08-05,22500,24200,22200,22700,752187,612026.0,26961476.0
2014-08-06,22750,23200,22500,23200,208984,625506.0,26961476.0
2014-08-07,23200,23400,22350,23000,216317,620114.0,26961476.0
2014-08-08,22550,23750,22550,22900,193370,617418.0,26961476.0
2014-08-11,23000,23350,22500,22650,162096,610677.0,26961476.0
2014-08-12,22800,23950,22750,23550,446556,634943.0,26961476.0
2014-08-13,23850,24450,23400,24050,304338,648423.0,26961476.0
2014-08-14,24450,25550,24100,25300,460627,682125.0,26961476.0
2014-08-18,25450,26000,24750,25300,368311,682125.0,26961476.0
