나스미디어(089600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-11,43100,44300,42700,42700,15719,373825.0,8754691.0
2018-09-12,43050,45300,42750,44200,36261,386957.0,8754691.0
2018-09-13,44700,45000,43600,45000,18661,393961.0,8754691.0
2018-09-14,45300,45300,44150,44600,9096,390459.0,8754691.0
2018-09-17,45000,45000,43450,45000,12429,393961.0,8754691.0
2018-09-18,45200,45300,43500,43600,20608,381705.0,8754691.0
2018-09-19,44000,44000,42850,42850,11704,375139.0,8754691.0
2018-09-20,43350,43350,42200,42250,13108,369886.0,8754691.0
2018-09-21,42250,42950,41300,41550,21217,363757.0,8754691.0
2018-09-27,41750,42500,41600,42100,13894,368572.0,8754691.0
2018-09-28,41800,42250,40050,40450,38049,354127.0,8754691.0
2018-10-01,40600,41300,40300,40600,10587,355440.0,8754691.0
2018-10-02,40950,41100,39350,39400,19548,344935.0,8754691.0
2018-10-04,39500,39800,38100,38750,18368,339244.0,8754691.0
2018-10-05,39100,39850,38400,39100,14287,342308.0,8754691.0
2018-10-08,38600,40350,38400,39000,11145,341433.0,8754691.0
2018-10-10,39350,39350,36600,36600,22724,320422.0,8754691.0
2018-10-11,34500,37850,34500,37050,36605,324361.0,8754691.0
2018-10-12,37950,39800,36700,38250,22388,334867.0,8754691.0
2018-10-15,38250,38250,36700,37150,17554,325237.0,8754691.0
2018-10-16,36800,38200,36800,37650,6244,329614.0,8754691.0
2018-10-17,37800,38200,37150,37600,6512,329176.0,8754691.0
2018-10-18,38150,38150,36600,36700,7291,321297.0,8754691.0
2018-10-19,36300,37750,36300,36800,7928,322173.0,8754691.0
2018-10-22,36600,38000,36300,37850,8234,331365.0,8754691.0
2018-10-23,37950,37950,36600,37650,14660,329614.0,8754691.0
2018-10-24,38200,38950,37600,38450,22777,336618.0,8754691.0
2018-10-25,37000,39350,35500,38750,27098,339244.0,8754691.0
2018-10-26,38200,38550,35450,35450,32812,310354.0,8754691.0
2018-10-29,34600,36200,31900,32400,37727,283652.0,8754691.0
2018-10-30,32100,32650,29450,29700,60179,260014.0,8754691.0
2018-10-31,30050,33000,29250,32450,42780,284090.0,8754691.0
2018-11-01,32100,33650,31100,32450,41532,284090.0,8754691.0
2018-11-02,33100,33500,32150,33500,26030,293282.0,8754691.0
2018-11-05,33000,33400,32300,33000,14857,288905.0,8754691.0
2018-11-06,33000,35100,32700,34200,31475,299410.0,8754691.0
2018-11-07,34200,34200,26200,27350,786991,239441.0,8754691.0
2018-11-08,29300,30450,28700,29300,460399,256512.0,8754691.0
2018-11-09,29600,29650,28150,29300,124048,256512.0,8754691.0
2018-11-12,28800,30700,28250,29550,130203,258701.0,8754691.0
2018-11-13,29100,30400,28300,30000,114585,262641.0,8754691.0
2018-11-14,30300,30300,29250,29550,82094,258701.0,8754691.0
2018-11-15,29200,29500,28600,29500,71466,258263.0,8754691.0
2018-11-16,29700,31200,29150,31000,130578,271395.0,8754691.0
2018-11-19,31050,31900,30150,30500,64286,267018.0,8754691.0
2018-11-20,29900,30100,29350,29750,37991,260452.0,8754691.0
2018-11-21,29250,30500,28800,30150,60053,263954.0,8754691.0
2018-11-22,30200,31600,29700,31550,103253,276211.0,8754691.0
2018-11-23,31950,31950,30000,31000,57303,271395.0,8754691.0
2018-11-26,31000,31100,29450,29550,98881,258701.0,8754691.0
2018-11-27,29950,30050,29300,29750,47850,260452.0,8754691.0
2018-11-28,29800,30400,29500,30350,67756,265705.0,8754691.0
2018-11-29,30500,30800,30100,30150,59589,263954.0,8754691.0
2018-11-30,30150,30400,29500,29650,41049,259577.0,8754691.0
2018-12-03,30100,30450,29400,29700,76252,260014.0,8754691.0
2018-12-04,29700,29850,28950,29300,63219,256512.0,8754691.0
2018-12-05,28700,29100,27850,28350,114375,248195.0,8754691.0
2018-12-06,28050,28200,27050,27100,73762,237252.0,8754691.0
2018-12-07,27250,27700,27050,27050,67334,236814.0,8754691.0
2018-12-10,26850,27150,26300,26450,27975,231562.0,8754691.0
2018-12-11,26850,27400,26600,26700,32990,233750.0,8754691.0
2018-12-12,26750,27650,26500,27650,28901,242067.0,8754691.0
2018-12-13,27700,28400,27400,28000,65300,245131.0,8754691.0
2018-12-14,28650,28900,28000,28050,70994,245569.0,8754691.0
2018-12-17,28100,28600,28050,28300,26564,247758.0,8754691.0
2018-12-18,27950,28150,27500,28050,17513,245569.0,8754691.0
2018-12-19,27750,28350,27700,28250,13371,247320.0,8754691.0
2018-12-20,28450,28500,27600,28250,19768,247320.0,8754691.0
2018-12-21,27950,28900,27950,28700,27378,251260.0,8754691.0
2018-12-24,28950,29500,28700,29050,44239,254324.0,8754691.0
2018-12-26,28750,29300,28550,29150,27540,255199.0,8754691.0
2018-12-27,29500,29500,28400,28750,35240,251697.0,8754691.0
2018-12-28,29100,29100,28200,28400,35367,248633.0,8754691.0
2019-01-02,28650,28700,27050,27100,40364,237252.0,8754691.0
2019-01-03,27150,27850,27000,27000,23151,236377.0,8754691.0
2019-01-04,26800,27500,26700,27350,17701,239441.0,8754691.0
2019-01-07,27600,27900,27400,27700,16608,242505.0,8754691.0
2019-01-08,28200,29050,28200,28600,41149,250384.0,8754691.0
2019-01-09,28900,29300,28250,28550,49470,249946.0,8754691.0
2019-01-10,28400,29300,28350,29050,51079,254324.0,8754691.0
2019-01-11,29150,29400,28750,29050,16827,254324.0,8754691.0
2019-01-14,29300,29850,28700,29500,46804,258263.0,8754691.0
2019-01-15,29500,30150,29300,29950,50901,262203.0,8754691.0
2019-01-16,30000,30050,29300,29650,25824,259577.0,8754691.0
2019-01-17,29500,31100,29250,30850,76670,270082.0,8754691.0
2019-01-18,31600,33150,31000,32800,146247,287154.0,8754691.0
2019-01-21,33300,33850,32600,33250,104341,291093.0,8754691.0
2019-01-22,32950,33900,32000,33500,63522,293282.0,8754691.0
2019-01-23,33000,33250,32500,32800,40561,287154.0,8754691.0
2019-01-24,32400,34800,32300,34500,100562,302037.0,8754691.0
2019-01-25,34400,35100,33650,34750,56911,304226.0,8754691.0
2019-01-28,34600,35200,34000,34700,44816,303788.0,8754691.0
2019-01-29,34300,34700,33850,34250,38604,299848.0,8754691.0
2019-01-30,34300,35500,34200,35400,54317,309916.0,8754691.0
2019-01-31,35500,35500,34100,34400,45618,301161.0,8754691.0
2019-02-01,34400,34500,33850,34200,40726,299410.0,8754691.0
2019-02-07,34150,35850,32900,35750,112148,312980.0,8754691.0
2019-02-08,35250,36300,34700,34700,47009,303788.0,8754691.0
2019-02-11,34600,34950,34000,34350,34916,300724.0,8754691.0
2019-02-12,34350,34950,34050,34550,36470,302475.0,8754691.0
2019-02-13,34600,35000,33350,33550,70258,293720.0,8754691.0
2019-02-14,33250,34200,32900,33600,24338,294158.0,8754691.0
2019-02-15,34000,34450,33250,33750,26257,295471.0,8754691.0
2019-02-18,33550,34450,33550,33800,19396,295909.0,8754691.0
2019-02-19,33750,34900,33100,34700,71384,303788.0,8754691.0
2019-02-20,35500,35800,34550,34700,42266,303788.0,8754691.0
2019-02-21,35200,35200,34150,34550,35236,302475.0,8754691.0
2019-02-22,34250,34550,33150,33700,50133,295033.0,8754691.0
2019-02-25,33750,34000,33100,33650,40094,294595.0,8754691.0
2019-02-26,33400,33850,33100,33150,27343,290218.0,8754691.0
2019-02-27,33100,33750,33100,33650,33250,294595.0,8754691.0
2019-02-28,33550,35000,33200,34400,93208,301161.0,8754691.0
2019-03-04,35000,35300,34400,34600,33933,302912.0,8754691.0
2019-03-05,34600,34600,33600,34050,28067,298097.0,8754691.0
2019-03-06,34050,36100,33800,35750,80933,312980.0,8754691.0
2019-03-07,35750,35850,34150,34300,54436,300286.0,8754691.0
2019-03-08,34150,34150,33100,33150,45427,290218.0,8754691.0
2019-03-11,33150,33600,31700,32850,45831,287592.0,8754691.0
2019-03-12,33200,34250,33000,34200,58799,299410.0,8754691.0
2019-03-13,34000,34950,33900,34800,39106,304663.0,8754691.0
2019-03-14,35000,37400,34850,36000,163709,315169.0,8754691.0
2019-03-15,36050,38900,36050,37150,129892,325237.0,8754691.0
2019-03-18,37850,37900,35950,36750,57122,321735.0,8754691.0
2019-03-19,36800,36900,35400,35400,66553,309916.0,8754691.0
2019-03-20,35200,35650,33900,34400,70546,301161.0,8754691.0
2019-03-21,34400,35100,34050,34850,53888,305101.0,8754691.0
2019-03-22,35100,35200,33600,34000,57375,297659.0,8754691.0
2019-03-25,33600,33750,33100,33200,31992,290656.0,8754691.0
2019-03-26,33200,33700,33050,33400,27753,292407.0,8754691.0
2019-03-27,33600,34400,33300,33450,53562,292844.0,8754691.0
2019-03-28,33400,33800,31950,32300,89551,282777.0,8754691.0
2019-03-29,32300,32650,31600,32600,18849,285403.0,8754691.0
2019-04-01,32800,33150,32050,32500,27150,284527.0,8754691.0
2019-04-02,32500,32650,32150,32350,15820,283214.0,8754691.0
2019-04-03,32400,32900,32050,32500,18832,284527.0,8754691.0
2019-04-04,32500,32750,31800,32050,43983,280588.0,8754691.0
2019-04-05,32100,32950,32100,32750,29601,286716.0,8754691.0
2019-04-08,32950,33150,31900,32000,48715,280150.0,8754691.0
2019-04-09,32050,32300,30350,30600,138702,267894.0,8754691.0
2019-04-10,30700,30800,29900,30700,79399,268769.0,8754691.0
2019-04-11,30900,32500,30800,31550,158659,276211.0,8754691.0
2019-04-12,31600,32400,31350,31650,67257,277086.0,8754691.0
2019-04-15,31950,34400,31700,34400,185801,301161.0,8754691.0
2019-04-16,34450,35950,33900,35400,108943,309916.0,8754691.0
2019-04-17,35750,36100,35200,35600,88077,311667.0,8754691.0
2019-04-18,35200,35500,33500,34000,94062,297659.0,8754691.0
2019-04-19,33950,36850,33950,36650,225878,320859.0,8754691.0
2019-04-22,36900,38200,36150,37200,164912,325675.0,8754691.0
2019-04-23,37000,37700,35950,37000,79949,323924.0,8754691.0
2019-04-24,37600,38450,36250,36900,143873,323048.0,8754691.0
2019-04-25,37000,40100,36950,39000,270660,341433.0,8754691.0
2019-04-26,39100,40150,37900,39000,215357,341433.0,8754691.0
2019-04-29,39200,41000,39050,39950,140172,349750.0,8754691.0
2019-04-30,39950,40500,39050,40500,88780,354565.0,8754691.0
2019-05-02,40500,43500,40200,43200,164771,378203.0,8754691.0
2019-05-03,43600,44050,42300,42750,74920,374263.0,8754691.0
2019-05-07,42200,43250,40900,42950,116206,376014.0,8754691.0
2019-05-08,42000,42350,40600,41250,121479,361131.0,8754691.0
2019-05-09,42250,45300,42100,42850,349327,375139.0,8754691.0
2019-05-10,43250,44200,42050,43550,150464,381267.0,8754691.0
2019-05-13,43550,43750,40800,40800,131509,357191.0,8754691.0
2019-05-14,39700,42850,39500,42400,128143,371199.0,8754691.0
2019-05-15,42450,43400,42300,43300,85883,379078.0,8754691.0
2019-05-16,43700,43700,41300,42900,79295,375576.0,8754691.0
2019-05-17,43450,43450,41550,41800,40273,365946.0,8754691.0
2019-05-20,42350,44000,42050,43250,108218,378640.0,8754691.0
2019-05-21,43250,46200,43250,45800,182391,400965.0,8754691.0
2019-05-22,45850,50100,45850,49550,350345,433795.0,8754691.0
2019-05-23,49550,50500,48700,49500,123136,433357.0,8754691.0
2019-05-24,49500,49500,45000,45350,218787,397025.0,8754691.0
2019-05-27,45350,46100,42150,43000,255382,376452.0,8754691.0
2019-05-28,43000,43350,40600,42850,219585,375139.0,8754691.0
2019-05-29,42100,42550,41150,41400,72304,362444.0,8754691.0
2019-05-30,41400,42200,40000,40400,94965,353690.0,8754691.0
2019-05-31,40300,41100,39800,40200,91443,351939.0,8754691.0
2019-06-03,39600,40800,39550,40500,77877,354565.0,8754691.0
2019-06-04,40750,40850,39800,39800,84713,348437.0,8754691.0
2019-06-05,40250,41450,39700,41000,112006,358942.0,8754691.0
2019-06-07,41700,41700,40400,40800,93809,357191.0,8754691.0
2019-06-10,41050,41350,40200,40450,86281,354127.0,8754691.0
2019-06-11,40300,40600,39550,39650,103837,347123.0,8754691.0
2019-06-12,39700,40500,39500,39900,58856,349312.0,8754691.0
2019-06-13,39950,40300,38900,39150,92392,342746.0,8754691.0
2019-06-14,39200,41100,39200,40600,116886,355440.0,8754691.0
2019-06-17,41200,41450,39500,39900,59044,349312.0,8754691.0
2019-06-18,39800,39900,36300,37100,216684,324799.0,8754691.0
2019-06-19,37500,38400,37300,37450,71268,327863.0,8754691.0
2019-06-20,37950,39050,37950,38950,100647,340995.0,8754691.0
2019-06-21,38950,39150,37950,38000,50590,332678.0,8754691.0
2019-06-24,37850,38500,37600,38200,33678,334429.0,8754691.0
2019-06-25,38000,38800,37800,38200,33352,334429.0,8754691.0
2019-06-26,38250,38650,37750,38200,45648,334429.0,8754691.0
2019-06-27,38200,38250,36750,37550,66865,328739.0,8754691.0
2019-06-28,37650,39100,37450,39050,67927,341871.0,8754691.0
2019-07-01,39750,39800,36400,36450,107022,319108.0,8754691.0
2019-07-02,36450,36750,34250,35050,143352,306852.0,8754691.0
2019-07-03,35100,36450,34200,36350,109020,318233.0,8754691.0
2019-07-04,36350,36700,34500,34650,104564,303350.0,8754691.0
2019-07-05,34950,35200,34200,34400,60716,301161.0,8754691.0
2019-07-08,34000,34800,33000,33100,56037,289780.0,8754691.0
2019-07-09,33000,34050,32800,33000,58499,288905.0,8754691.0
2019-07-10,33000,34650,33000,34100,58093,298535.0,8754691.0
2019-07-11,34800,34800,33600,34350,32728,300724.0,8754691.0
2019-07-12,34350,35150,33850,34550,39140,302475.0,8754691.0
2019-07-15,34600,34650,33250,33650,47476,294595.0,8754691.0
2019-07-16,33700,34000,33150,33300,26665,291531.0,8754691.0
2019-07-17,33300,33300,32400,32850,36508,287592.0,8754691.0
2019-07-18,32550,34150,32550,33500,23244,293282.0,8754691.0
2019-07-19,33450,33800,33150,33700,15261,295033.0,8754691.0
2019-07-22,33550,33700,32400,32550,44279,284965.0,8754691.0
2019-07-23,32500,33050,31800,31900,34524,279275.0,8754691.0
2019-07-24,31550,32800,31400,31500,44180,275773.0,8754691.0
2019-07-25,30850,31900,30850,31300,36411,274022.0,8754691.0
2019-07-26,31250,31650,30950,31200,31466,273146.0,8754691.0
2019-07-29,31200,31500,30150,30200,45114,264392.0,8754691.0
2019-07-30,30050,31500,30050,30600,38553,267894.0,8754691.0
2019-07-31,30250,30950,30050,30750,29698,269207.0,8754691.0
2019-08-01,30350,31550,29900,30450,24677,266580.0,8754691.0
2019-08-02,30300,31800,30300,30500,29738,267018.0,8754691.0
2019-08-05,31800,32800,31000,31200,138555,273146.0,8754691.0
2019-08-06,31000,32000,29500,30800,98840,269644.0,8754691.0
2019-08-07,31100,31900,29400,29800,97310,260890.0,8754691.0
2019-08-08,29800,32550,29800,32550,75174,284965.0,8754691.0
2019-08-09,32550,34100,32250,33900,108430,296784.0,8754691.0
2019-08-12,33750,33900,32500,32750,70892,286716.0,8754691.0
2019-08-13,32600,32600,32100,32200,23406,281901.0,8754691.0
2019-08-14,32650,32850,31650,31850,49547,278837.0,8754691.0
2019-08-16,31350,31400,30400,30550,58140,267456.0,8754691.0
2019-08-19,30750,32000,30550,32000,32326,280150.0,8754691.0
2019-08-20,32000,32950,31700,32500,38495,284527.0,8754691.0
2019-08-21,32500,32700,31950,32600,26555,285403.0,8754691.0
2019-08-22,32650,33200,32200,32700,39500,286278.0,8754691.0
2019-08-23,32500,32700,31850,31950,30026,279712.0,8754691.0
2019-08-26,31400,31400,30550,30750,35300,269207.0,8754691.0
2019-08-27,30950,31200,30350,30900,49060,270520.0,8754691.0
2019-08-28,30850,31550,30700,31550,47927,276211.0,8754691.0
2019-08-29,31550,32300,30800,30900,56322,270520.0,8754691.0
2019-08-30,31400,32400,31350,32200,44469,281901.0,8754691.0
2019-09-02,32000,32750,31950,32750,22562,286716.0,8754691.0
2019-09-03,32350,32850,32000,32250,22362,282339.0,8754691.0
2019-09-04,31950,32650,31900,32400,21758,283652.0,8754691.0
2019-09-05,32600,33050,32050,32200,38271,281901.0,8754691.0
2019-09-06,32300,33000,32300,32650,26791,285841.0,8754691.0
2019-09-09,32900,36400,32650,35500,177941,310792.0,8754691.0
2019-09-10,36000,36050,34300,34650,69970,303350.0,8754691.0
2019-09-11,34500,35300,34100,34250,41965,299848.0,8754691.0
2019-09-16,34300,34750,33900,34050,31181,298097.0,8754691.0
2019-09-17,33900,34750,33250,34400,48616,301161.0,8754691.0
2019-09-18,34600,34600,33300,33300,72840,291531.0,8754691.0
2019-09-19,33350,34350,32850,33200,60911,290656.0,8754691.0
2019-09-20,33100,34100,33050,33500,33169,293282.0,8754691.0
2019-09-23,33500,33750,32900,33000,32772,288905.0,8754691.0
2019-09-24,32800,32800,31800,32350,63631,283214.0,8754691.0
2019-09-25,32450,32600,31600,31650,34211,277086.0,8754691.0
2019-09-26,31950,32100,31050,31500,35408,275773.0,8754691.0
2019-09-27,31250,31600,30950,31400,28471,274897.0,8754691.0
2019-09-30,31300,31600,30800,31550,19159,276211.0,8754691.0
2019-10-01,31650,32200,31450,32000,25361,280150.0,8754691.0
2019-10-02,31750,31750,30850,30900,58687,270520.0,8754691.0
2019-10-04,30700,30900,30200,30200,34638,264392.0,8754691.0
2019-10-07,30200,30900,29850,30200,22774,,
