오텍(067170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-07-29,1670,1700,1600,1670,657524,11222.0,6720000.0
2005-08-01,1640,1740,1600,1640,490028,11021.0,6720000.0
2005-08-02,1635,1680,1610,1635,410133,10987.0,6720000.0
2005-08-03,1635,1660,1620,1620,277423,10886.0,6720000.0
2005-08-04,1620,1665,1605,1615,284028,10853.0,6720000.0
2005-08-05,1575,1630,1525,1610,321129,10819.0,6720000.0
2005-08-08,1615,1630,1560,1590,150028,10685.0,6720000.0
2005-08-09,1610,1715,1600,1690,311601,11357.0,6720000.0
2005-08-10,1710,1840,1670,1765,1237514,11861.0,6720000.0
2005-08-11,1740,1790,1720,1760,233375,11827.0,6720000.0
2005-08-12,1775,1775,1680,1740,299423,11693.0,6720000.0
2005-08-16,1740,1930,1720,1930,1241786,12970.0,6720000.0
2005-08-17,1930,2065,1800,2060,1880772,13843.0,6720000.0
2005-08-18,2110,2135,1960,2030,676305,13642.0,6720000.0
2005-08-19,1990,2080,1975,2030,675431,13642.0,6720000.0
2005-08-22,2000,2330,2000,2330,1239722,15658.0,6720000.0
2005-08-23,2380,2490,2175,2405,1012311,16162.0,6720000.0
2005-08-24,2355,2430,2250,2390,264707,16061.0,6720000.0
2005-08-25,2310,2480,2300,2455,473660,16498.0,6720000.0
2005-08-26,2400,2520,2100,2100,459417,14112.0,6720000.0
2005-08-29,2010,2200,1990,2090,430875,14045.0,6720000.0
2005-08-30,2110,2170,2010,2065,278512,13877.0,6720000.0
2005-08-31,2060,2370,2030,2300,479844,15456.0,6720000.0
2005-09-01,2310,2430,2190,2190,405557,14717.0,6720000.0
2005-09-02,2250,2510,2240,2480,616269,16666.0,6720000.0
2005-09-05,2500,2550,2420,2460,271212,16531.0,6720000.0
2005-09-06,2440,2690,2435,2570,278851,17270.0,6720000.0
2005-09-07,2530,2935,2510,2890,529437,19421.0,6720000.0
2005-09-08,2885,3160,2680,2750,292473,18480.0,6720000.0
2005-09-09,2685,2820,2555,2800,237194,18816.0,6720000.0
2005-09-12,2770,2860,2730,2800,167390,18816.0,6720000.0
2005-09-13,2780,2815,2650,2730,385145,18346.0,6720000.0
2005-09-14,2685,2790,2660,2700,103041,18144.0,6720000.0
2005-09-15,2645,2735,2440,2580,348304,17338.0,6720000.0
2005-09-16,2550,2750,2550,2650,173150,17808.0,6720000.0
2005-09-20,2660,2820,2625,2680,96608,18010.0,6720000.0
2005-09-21,2680,2715,2565,2685,145784,18043.0,6720000.0
2005-09-22,2770,2770,2520,2520,82128,16934.0,6720000.0
2005-09-23,2560,2565,2465,2550,230738,17136.0,6720000.0
2005-09-26,2600,2660,2560,2630,96134,17674.0,6720000.0
2005-09-27,2585,2700,2585,2700,160997,18144.0,6720000.0
2005-09-28,2710,2785,2615,2670,199920,17942.0,6720000.0
2005-09-29,2690,2690,2400,2620,225613,17606.0,6720000.0
2005-09-30,2590,2890,2550,2890,425653,19421.0,6720000.0
2005-10-04,2890,3050,2820,3020,346717,20294.0,6720000.0
2005-10-05,3040,3140,2980,3120,251681,20966.0,6720000.0
2005-10-06,3055,3120,3025,3110,105424,20899.0,6720000.0
2005-10-07,3050,3200,3050,3110,152796,20899.0,6720000.0
2005-10-10,3110,3240,3095,3230,163753,21706.0,6720000.0
2005-10-11,3200,3290,3130,3205,127454,21538.0,6720000.0
2005-10-12,3205,3220,3015,3150,140385,21168.0,6720000.0
2005-10-13,3100,3170,3015,3100,108389,20832.0,6720000.0
2005-10-14,3100,3190,3070,3115,118494,20933.0,6720000.0
2005-10-17,3100,3200,3060,3170,157643,21302.0,6720000.0
2005-10-18,3240,3240,3140,3175,153606,21336.0,6720000.0
2005-10-19,3155,3230,3040,3040,175281,20429.0,6720000.0
2005-10-20,3050,3100,2950,2970,63613,19958.0,6720000.0
2005-10-21,2900,2925,2805,2905,163788,19522.0,6720000.0
2005-10-24,2845,3145,2810,2920,203277,19622.0,6720000.0
2005-10-25,2920,2975,2835,2920,88316,19622.0,6720000.0
2005-10-26,2890,2995,2830,2850,61347,19152.0,6720000.0
2005-10-27,2800,2850,2730,2730,127694,18346.0,6720000.0
2005-10-28,2800,2800,2700,2700,89704,18144.0,6720000.0
2005-10-31,2670,2765,2650,2700,234290,18144.0,6720000.0
2005-11-01,2695,2790,2620,2705,138655,18178.0,6720000.0
2005-11-02,2775,2890,2700,2770,159667,18614.0,6720000.0
2005-11-03,2770,2990,2745,2900,128600,19488.0,6720000.0
2005-11-04,2900,3085,2840,2855,253643,19186.0,6720000.0
2005-11-07,2920,2920,2770,2800,59576,18816.0,6720000.0
2005-11-08,2730,2875,2710,2750,102960,18480.0,6720000.0
2005-11-09,2715,2800,2715,2795,65420,18782.0,6720000.0
2005-11-10,2740,2850,2740,2765,51859,18581.0,6720000.0
2005-11-11,2810,2845,2795,2800,49688,18816.0,6720000.0
2005-11-14,2795,2875,2780,2820,95027,18950.0,6720000.0
2005-11-15,2840,2850,2795,2825,56102,18984.0,6720000.0
2005-11-16,2810,2880,2720,2720,152319,18278.0,6720000.0
2005-11-17,2770,2805,2730,2730,70825,18346.0,6720000.0
2005-11-18,2770,2955,2730,2950,212130,19824.0,6720000.0
2005-11-21,3250,3345,3000,3255,286557,21874.0,6720000.0
2005-11-22,3255,3330,3090,3240,175750,21773.0,6720000.0
2005-11-23,3180,3450,3120,3350,161754,22512.0,6720000.0
2005-11-24,3290,3775,3200,3660,257763,24595.0,6720000.0
2005-11-25,3800,4100,3795,4050,315657,27216.0,6720000.0
2005-11-28,4050,4050,3780,3825,185785,25704.0,6720000.0
2005-11-29,3995,3995,3300,3415,186099,22949.0,6720000.0
2005-11-30,3345,3640,3335,3400,149006,22848.0,6720000.0
2005-12-01,3400,3600,3380,3475,124345,23352.0,6720000.0
2005-12-02,3500,3500,3335,3380,125496,22714.0,6720000.0
2005-12-05,3255,3420,3230,3280,131568,22042.0,6720000.0
2005-12-06,3300,3300,3100,3125,166098,21000.0,6720000.0
2005-12-07,3115,3180,3060,3100,235419,20832.0,6720000.0
2005-12-08,3050,3165,2900,3035,208620,20395.0,6720000.0
2005-12-09,3000,3300,2910,3165,343411,21269.0,6720000.0
2005-12-12,3145,3470,3145,3355,316050,22546.0,6720000.0
2005-12-13,3310,3420,3245,3285,178234,22075.0,6720000.0
2005-12-14,3335,3335,3065,3185,203441,21403.0,6720000.0
2005-12-15,3090,3245,3035,3085,198435,20731.0,6720000.0
2005-12-16,2875,3545,2715,3545,1744489,23822.0,6720000.0
2005-12-19,3670,3950,3295,3360,1677913,22579.0,6720000.0
2005-12-20,3330,3330,3065,3120,455134,20966.0,6720000.0
2005-12-21,3090,3225,3075,3130,338717,21034.0,6720000.0
2005-12-22,3090,3290,2980,2980,404594,20026.0,6720000.0
2005-12-23,2950,3040,2800,2830,252794,19018.0,6720000.0
2005-12-26,2830,2940,2750,2750,187899,18480.0,6720000.0
2005-12-27,2790,2840,2490,2535,277261,17035.0,6720000.0
2005-12-28,2600,2625,2375,2620,176265,17606.0,6720000.0
2005-12-29,2545,2690,2545,2650,144389,17808.0,6720000.0
2006-01-02,2700,2700,2580,2650,216854,17808.0,6720000.0
2006-01-03,2695,2870,2640,2805,163027,18850.0,6720000.0
2006-01-04,2895,3225,2820,3225,358290,21672.0,6720000.0
2006-01-05,3250,3500,3110,3270,534975,21974.0,6720000.0
2006-01-06,3250,3450,3230,3275,292311,22008.0,6720000.0
2006-01-09,3245,3470,3185,3395,397681,22814.0,6720000.0
2006-01-10,3530,3530,3275,3275,248023,22008.0,6720000.0
2006-01-11,3200,3260,3120,3180,163409,21370.0,6720000.0
2006-01-12,3100,3150,2910,2930,323464,19690.0,6720000.0
2006-01-13,2800,3120,2765,3010,291372,20227.0,6720000.0
2006-01-16,3050,3160,3000,3000,178193,20160.0,6720000.0
2006-01-17,3000,3085,2700,2970,194642,19958.0,6720000.0
2006-01-18,2850,2970,2660,2780,169788,18682.0,6720000.0
2006-01-19,2780,3000,2700,2980,175715,20026.0,6720000.0
2006-01-20,2855,3100,2800,2860,158076,19219.0,6720000.0
2006-01-23,2860,3085,2615,2705,325010,18178.0,6720000.0
2006-01-24,2730,2855,2590,2740,194166,18413.0,6720000.0
2006-01-25,2750,2910,2690,2850,147906,19152.0,6720000.0
2006-01-26,2850,2910,2815,2910,66064,19555.0,6720000.0
2006-01-27,2990,3070,2960,3060,148342,20563.0,6720000.0
2006-01-31,3020,3130,3020,3085,100344,20731.0,6720000.0
2006-02-01,3045,3045,2865,2970,130239,19958.0,6720000.0
2006-02-02,2950,3200,2915,3170,218028,21302.0,6720000.0
2006-02-03,3100,3300,3070,3300,327801,22176.0,6720000.0
2006-02-06,3435,3765,3300,3500,435958,23520.0,6720000.0
2006-02-07,3485,3670,3425,3540,186393,23789.0,6720000.0
2006-02-08,3520,3700,3470,3695,285535,24830.0,6720000.0
2006-02-09,3670,3760,3590,3690,223361,24797.0,6720000.0
2006-02-10,3595,3690,3500,3605,196905,24226.0,6720000.0
2006-02-13,3565,3640,3540,3585,169943,24091.0,6720000.0
2006-02-14,3545,3590,3460,3460,190206,23251.0,6720000.0
2006-02-15,3530,3530,3225,3250,361106,21840.0,6720000.0
2006-02-16,3270,3395,3250,3370,115235,22646.0,6720000.0
2006-02-17,3320,3395,3215,3240,100791,21773.0,6720000.0
2006-02-20,3220,3375,3190,3340,121381,22445.0,6720000.0
2006-02-21,3310,3380,3275,3350,83151,22512.0,6720000.0
2006-02-22,3390,3580,3360,3400,111750,22848.0,6720000.0
2006-02-23,3495,3495,3300,3340,113352,22445.0,6720000.0
2006-02-24,3350,3400,3305,3305,80176,22210.0,6720000.0
2006-02-27,3305,3365,3210,3295,73802,22142.0,6720000.0
2006-02-28,3250,3325,3250,3280,46615,22042.0,6720000.0
2006-03-02,3350,3450,3300,3450,105331,23184.0,6720000.0
2006-03-03,3430,3800,3430,3690,358883,24797.0,6720000.0
2006-03-06,3730,3730,3605,3625,126675,24360.0,6720000.0
2006-03-07,3600,3625,3455,3515,126496,23621.0,6720000.0
2006-03-08,3480,3870,3480,3700,303900,24864.0,6720000.0
2006-03-09,3720,3780,3580,3650,151339,24528.0,6720000.0
2006-03-10,3745,3745,3580,3690,93710,24797.0,6720000.0
2006-03-13,3650,3780,3555,3600,102756,24192.0,6720000.0
2006-03-14,3620,3695,3480,3590,93633,24125.0,6720000.0
2006-03-15,3550,3610,3360,3440,184453,23117.0,6720000.0
2006-03-16,3390,3490,3310,3360,83559,22579.0,6720000.0
2006-03-17,3310,3455,3310,3350,103326,22512.0,6720000.0
2006-03-20,3330,3445,3300,3400,70710,22848.0,6720000.0
2006-03-21,3430,3500,3315,3330,81892,22378.0,6720000.0
2006-03-22,3330,3340,3235,3300,27311,22176.0,6720000.0
2006-03-23,3255,3305,3255,3300,101174,22176.0,6720000.0
2006-03-24,3300,3490,3300,3370,86068,22646.0,6720000.0
2006-03-27,3420,3470,3400,3425,65142,23016.0,6720000.0
2006-03-28,3380,3430,3300,3345,34234,22478.0,6720000.0
2006-03-29,3400,3435,3330,3390,52586,22781.0,6720000.0
2006-03-30,3355,3750,3355,3630,156651,24394.0,6720000.0
2006-03-31,3575,3650,3520,3575,58391,24024.0,6720000.0
2006-04-03,3640,3640,3500,3510,63171,23587.0,6720000.0
2006-04-04,3540,3550,3460,3530,88433,23722.0,6720000.0
2006-04-05,3530,4055,3530,4055,608598,27250.0,6720000.0
2006-04-06,4660,4660,3920,4090,1748253,27485.0,6720000.0
2006-04-07,4080,4130,3855,3890,614520,26141.0,6720000.0
2006-04-10,3955,4150,3855,3940,432371,26477.0,6720000.0
2006-04-11,3920,4150,3850,4150,370205,27888.0,6720000.0
2006-04-12,4150,4470,3960,3980,1511980,26746.0,6720000.0
2006-04-13,4140,4400,3950,3950,1247630,26544.0,6720000.0
2006-04-14,4050,4150,3665,3700,940487,24864.0,6720000.0
2006-04-17,3800,3890,3710,3800,512713,25536.0,6720000.0
2006-04-18,3705,4050,3705,3870,1355031,26006.0,6720000.0
2006-04-19,3980,4020,3810,3900,566673,26208.0,6720000.0
2006-04-20,3895,3895,3740,3805,686871,28229.0,7419000.0
2006-04-21,3785,4010,3780,3975,916982,29491.0,7419000.0
2006-04-24,4090,4125,3830,3845,1246994,28526.0,7419000.0
2006-04-25,3885,3885,3585,3670,511554,27228.0,7419000.0
2006-04-26,3670,3710,3370,3500,554387,25966.0,7419000.0
2006-04-27,3485,3525,3355,3355,310291,24891.0,7419000.0
2006-04-28,3300,3410,3250,3275,242342,24297.0,7419000.0
2006-05-02,3135,3250,3135,3140,338843,23296.0,7419000.0
2006-05-03,3135,3255,3135,3135,312192,23259.0,7419000.0
2006-05-04,3140,3160,2980,3145,246070,23333.0,7419000.0
2006-05-08,3145,3240,3005,3005,322666,22294.0,7419000.0
2006-05-09,3005,3135,3005,3075,144879,22813.0,7419000.0
2006-05-10,3095,3255,3085,3255,213522,24149.0,7419000.0
2006-05-11,3280,3480,3205,3435,317282,25484.0,7419000.0
2006-05-12,3410,3410,3260,3350,184859,24854.0,7419000.0
2006-05-15,3400,3420,3305,3400,200325,25225.0,7419000.0
2006-05-16,3440,3620,3350,3595,335289,26671.0,7419000.0
2006-05-17,3610,3680,3500,3580,255552,26560.0,7419000.0
2006-05-18,3495,3580,3100,3470,163817,25744.0,7419000.0
2006-05-19,3470,3560,3370,3555,147372,26375.0,7419000.0
2006-05-22,3560,3695,3555,3605,185366,26745.0,7419000.0
2006-05-23,3580,3670,3500,3550,122661,26337.0,7419000.0
2006-05-24,3490,3595,3380,3380,115437,25076.0,7419000.0
2006-05-25,3345,3500,3345,3415,142173,25336.0,7419000.0
2006-05-26,3400,3500,3380,3400,134338,25225.0,7419000.0
2006-05-29,3495,3495,3200,3255,86626,24149.0,7419000.0
2006-05-30,3295,3425,3255,3300,77984,24483.0,7419000.0
2006-06-01,3260,3300,3100,3100,97829,22999.0,7419000.0
2006-06-02,3100,3240,3060,3100,39586,22999.0,7419000.0
2006-06-05,3260,3260,3060,3105,64614,23036.0,7419000.0
2006-06-07,3100,3100,2930,2990,81295,22183.0,7419000.0
2006-06-08,2930,3150,2930,3150,78339,23370.0,7419000.0
2006-06-09,3220,3300,3120,3290,211390,24409.0,7419000.0
2006-06-12,3320,3320,3005,3035,57617,22517.0,7419000.0
2006-06-13,3040,3100,2900,3000,74899,22257.0,7419000.0
2006-06-14,3050,3100,2900,3040,27856,22554.0,7419000.0
2006-06-15,2990,3100,2985,3000,86416,22257.0,7419000.0
2006-06-16,3055,3120,2995,3035,85261,22517.0,7419000.0
2006-06-19,3050,3140,2965,3010,75497,22331.0,7419000.0
2006-06-20,3010,3095,2980,3070,77331,22776.0,7419000.0
2006-06-21,3075,3100,3010,3030,54159,22480.0,7419000.0
2006-06-22,3035,3100,2995,3005,57231,22294.0,7419000.0
2006-06-23,3005,3270,3000,3140,86451,23296.0,7419000.0
2006-06-26,3105,3300,3075,3155,65377,23407.0,7419000.0
2006-06-27,3225,3225,2990,3015,63177,22368.0,7419000.0
2006-06-28,3015,3295,2995,3240,67484,24038.0,7419000.0
2006-06-29,3350,3350,3195,3290,85923,24409.0,7419000.0
2006-06-30,3290,3700,3245,3615,704468,26820.0,7419000.0
2006-07-03,3615,3850,3575,3670,968391,27228.0,7419000.0
2006-07-04,3650,3780,3590,3740,404246,27747.0,7419000.0
2006-07-05,3580,3690,3500,3580,325254,26560.0,7419000.0
2006-07-06,3570,3645,3470,3645,291257,27042.0,7419000.0
2006-07-07,3640,3680,3580,3610,371596,26783.0,7419000.0
2006-07-10,3595,3795,3590,3780,440183,28044.0,7419000.0
2006-07-11,3805,3925,3770,3850,537791,28563.0,7419000.0
2006-07-12,3815,3880,3765,3820,239537,28341.0,7419000.0
2006-07-13,3800,3850,3730,3780,250457,28044.0,7419000.0
2006-07-14,3710,3740,3605,3685,172843,27339.0,7419000.0
2006-07-18,3595,3695,3595,3610,127088,26783.0,7419000.0
2006-07-19,3595,3710,3560,3650,191475,27079.0,7419000.0
2006-07-20,3710,3745,3630,3700,180977,27450.0,7419000.0
2006-07-21,3700,3700,3600,3655,132356,27116.0,7419000.0
2006-07-24,3685,3755,3600,3695,116277,27413.0,7419000.0
2006-07-25,3700,3790,3670,3790,172070,28118.0,7419000.0
2006-07-26,3785,3890,3740,3850,190850,28563.0,7419000.0
2006-07-27,3850,3890,3740,3740,89241,27747.0,7419000.0
2006-07-28,3740,3755,3510,3750,233314,27821.0,7419000.0
2006-07-31,4170,4310,4050,4310,1167077,31976.0,7419000.0
2006-08-01,4145,4185,3685,3700,1173824,27450.0,7419000.0
2006-08-02,3735,3800,3635,3745,263457,27784.0,7419000.0
2006-08-03,3730,3805,3655,3740,350696,27747.0,7419000.0
2006-08-04,3680,3800,3635,3675,295850,27265.0,7419000.0
2006-08-07,3655,3740,3500,3640,177164,27005.0,7419000.0
2006-08-08,3600,3715,3600,3665,150423,27191.0,7419000.0
2006-08-09,3520,3800,3520,3670,315835,27228.0,7419000.0
2006-08-10,3750,3750,3625,3635,134250,27459.0,7554135.0
2006-08-11,3640,3685,3580,3625,194592,27384.0,7554135.0
2006-08-14,3600,3740,3550,3550,288200,26817.0,7554135.0
2006-08-16,3580,3650,3560,3560,133774,26893.0,7554135.0
2006-08-17,3600,3600,3475,3475,105783,26251.0,7554135.0
2006-08-18,3455,3605,3360,3455,390701,26100.0,7554135.0
2006-08-21,3525,3525,3355,3355,158714,25344.0,7554135.0
2006-08-22,3400,3400,3290,3310,129971,25004.0,7554135.0
2006-08-23,3315,3360,3240,3240,165686,24475.0,7554135.0
2006-08-24,3300,3300,3190,3200,162239,24173.0,7554135.0
2006-08-25,3155,3250,3060,3165,181279,23909.0,7554135.0
2006-08-28,3160,3260,3150,3165,164963,23909.0,7554135.0
2006-08-29,3175,3220,3135,3165,154866,23909.0,7554135.0
2006-08-30,3210,3210,3160,3170,89457,23947.0,7554135.0
2006-08-31,3200,3390,3170,3310,234992,25004.0,7554135.0
2006-09-01,3310,3330,3260,3305,109514,24966.0,7554135.0
2006-09-04,3305,3390,3285,3300,91178,24929.0,7554135.0
2006-09-05,3305,3475,3280,3400,146360,25684.0,7554135.0
2006-09-06,3415,3480,3360,3380,60190,25533.0,7554135.0
2006-09-07,3355,3415,3300,3390,95869,25609.0,7554135.0
2006-09-08,3350,3430,3315,3390,38702,25609.0,7554135.0
2006-09-11,3405,3475,3340,3340,92800,25231.0,7554135.0
2006-09-12,3395,3395,3300,3350,61944,25306.0,7554135.0
2006-09-13,3350,3400,3300,3375,58051,25495.0,7554135.0
2006-09-14,3330,3400,3300,3310,48586,25004.0,7554135.0
2006-09-15,3300,3395,3300,3330,76562,25155.0,7554135.0
2006-09-18,3315,3385,3280,3300,158173,24929.0,7554135.0
2006-09-19,3305,3305,3265,3280,79605,24778.0,7554135.0
2006-09-20,3280,3520,3280,3320,409138,25080.0,7554135.0
2006-09-21,3355,3355,3255,3300,190742,24929.0,7554135.0
2006-09-22,3300,3300,3200,3240,127525,24475.0,7554135.0
2006-09-25,3195,3260,3170,3175,81447,23984.0,7554135.0
2006-09-26,3150,3240,3000,3010,85714,22738.0,7554135.0
2006-09-27,3460,3460,3100,3270,1679343,24702.0,7554135.0
2006-09-28,3200,3300,3115,3200,429348,24173.0,7554135.0
2006-09-29,3250,3250,3110,3110,193789,23493.0,7554135.0
2006-10-02,3110,3200,3105,3105,65818,23456.0,7554135.0
2006-10-04,3120,3175,3025,3080,56213,23267.0,7554135.0
2006-10-09,3120,3120,2875,3015,306038,22776.0,7554135.0
2006-10-10,3015,3080,3010,3015,71126,22776.0,7554135.0
2006-10-11,2965,3075,2965,3010,33145,22738.0,7554135.0
2006-10-12,3070,3165,3010,3100,149166,23418.0,7554135.0
2006-10-13,3110,3170,3090,3130,115060,23644.0,7554135.0
2006-10-16,3150,3255,3100,3195,74284,24135.0,7554135.0
2006-10-17,3180,3265,3115,3195,220193,24135.0,7554135.0
2006-10-18,3220,3390,3170,3330,181032,25155.0,7554135.0
2006-10-19,3340,3400,3315,3385,247801,25571.0,7554135.0
2006-10-20,3395,3555,3360,3540,227439,26742.0,7554135.0
2006-10-23,3490,3650,3470,3610,124448,27270.0,7554135.0
2006-10-24,3680,3740,3590,3700,243720,27950.0,7554135.0
2006-10-25,3690,3750,3620,3700,102648,27950.0,7554135.0
2006-10-26,3700,3700,3605,3610,70346,27270.0,7554135.0
2006-10-27,3600,3700,3510,3685,172634,27837.0,7554135.0
2006-10-30,3685,3810,3420,3680,57538,27799.0,7554135.0
2006-10-31,3670,3685,3600,3640,151943,27497.0,7554135.0
2006-11-01,3650,3690,3590,3660,35564,27648.0,7554135.0
2006-11-02,3530,3780,3530,3685,125164,27837.0,7554135.0
2006-11-03,3685,3745,3680,3745,27467,28290.0,7554135.0
2006-11-06,3770,3770,3650,3695,67314,27913.0,7554135.0
2006-11-07,3700,3700,3640,3640,70322,27497.0,7554135.0
2006-11-08,3600,3775,3600,3740,107544,28252.0,7554135.0
2006-11-09,3720,3850,3705,3840,179737,29008.0,7554135.0
2006-11-10,3900,3970,3810,3900,179123,29461.0,7554135.0
2006-11-13,3900,3950,3865,3900,123011,29461.0,7554135.0
2006-11-14,3905,3930,3865,3910,208891,29537.0,7554135.0
2006-11-15,3715,3965,3715,3965,98826,29952.0,7554135.0
2006-11-16,3910,4045,3910,4030,99145,30443.0,7554135.0
2006-11-17,4050,4050,3900,4025,47298,30405.0,7554135.0
2006-11-20,4090,4090,3965,4050,167038,30594.0,7554135.0
2006-11-21,4080,4190,4000,4190,121985,31652.0,7554135.0
2006-11-22,4200,4250,4105,4200,82197,31727.0,7554135.0
2006-11-23,4130,4230,4130,4215,91074,31841.0,7554135.0
2006-11-24,4250,4340,4160,4250,40349,32105.0,7554135.0
2006-11-27,4300,4300,4150,4160,35408,31425.0,7554135.0
2006-11-28,4150,4195,4010,4125,113307,31161.0,7554135.0
2006-11-29,4190,4190,4090,4130,111183,31199.0,7554135.0
2006-11-30,4055,4145,4055,4095,120279,30934.0,7554135.0
2006-12-01,4020,4400,4020,4300,127857,32483.0,7554135.0
2006-12-04,4300,4345,4190,4295,295776,32445.0,7554135.0
2006-12-05,4350,4500,4010,4150,192560,31350.0,7554135.0
2006-12-06,4110,4265,4015,4100,88996,30972.0,7554135.0
2006-12-07,3950,4190,3840,4065,308728,30708.0,7554135.0
2006-12-08,4010,4100,3955,4020,37682,30368.0,7554135.0
2006-12-11,4000,4150,3960,4000,192153,30217.0,7554135.0
2006-12-12,3975,4020,3905,3950,83923,29839.0,7554135.0
2006-12-13,4040,4040,3840,3900,99956,29461.0,7554135.0
2006-12-14,4090,4090,3835,4090,131466,30896.0,7554135.0
2006-12-15,4070,4240,4050,4230,62635,33149.0,7836620.0
2006-12-18,4150,4390,4150,4390,87737,34403.0,7836620.0
2006-12-19,4390,4400,4310,4400,51341,34481.0,7836620.0
2006-12-20,4425,4425,4330,4350,124147,34089.0,7836620.0
2006-12-21,4350,4425,4210,4290,114238,33619.0,7836620.0
2006-12-22,4300,4300,4170,4190,74336,32835.0,7836620.0
2006-12-26,4100,4235,4100,4130,35969,32365.0,7836620.0
2006-12-27,4080,4170,4080,4130,18699,32365.0,7836620.0
2006-12-28,4175,4200,4050,4200,19049,32914.0,7836620.0
2007-01-02,4200,4245,4120,4210,7141,32992.0,7836620.0
2007-01-03,4150,4250,4000,4000,177512,31346.0,7836620.0
2007-01-04,4100,4100,3980,4020,24485,31503.0,7836620.0
2007-01-05,4000,4210,4000,4190,96900,32835.0,7836620.0
2007-01-08,4130,4230,4130,4195,42660,32875.0,7836620.0
2007-01-09,4135,4280,4135,4200,146900,32914.0,7836620.0
2007-01-10,4200,4200,4120,4190,14805,32835.0,7836620.0
2007-01-11,4205,4205,4130,4130,25231,32365.0,7836620.0
2007-01-12,4185,4195,4100,4175,113645,32718.0,7836620.0
2007-01-15,4190,4190,3865,4165,17602,32640.0,7836620.0
2007-01-16,4105,4165,4020,4100,30081,32130.0,7836620.0
2007-01-17,4180,4180,4000,4050,19050,31738.0,7836620.0
2007-01-18,4020,4190,4000,4090,20065,32052.0,7836620.0
2007-01-19,4080,4080,4000,4080,29445,31973.0,7836620.0
2007-01-22,4080,4180,4010,4010,41907,31425.0,7836620.0
2007-01-23,4140,4170,4025,4120,68479,32287.0,7836620.0
2007-01-24,4200,4200,4030,4155,55520,32561.0,7836620.0
2007-01-25,4195,4195,4080,4150,26064,32522.0,7836620.0
2007-01-26,4070,4200,4070,4130,10787,32365.0,7836620.0
2007-01-29,4130,4160,4055,4060,13460,31817.0,7836620.0
2007-01-30,4125,4130,4060,4075,9018,31934.0,7836620.0
2007-01-31,4050,4140,4035,4035,37854,31621.0,7836620.0
2007-02-01,4095,4120,4045,4070,75211,31895.0,7836620.0
2007-02-02,4120,4150,4020,4080,25019,31973.0,7836620.0
2007-02-05,3980,4120,3980,4050,50647,31738.0,7836620.0
2007-02-06,4000,4080,3975,4035,130314,31621.0,7836620.0
2007-02-07,4000,4040,3975,4000,34270,31346.0,7836620.0
2007-02-08,4000,4010,3960,3960,35577,31033.0,7836620.0
2007-02-09,3905,4000,3905,4000,7478,31346.0,7836620.0
2007-02-12,3975,3995,3960,3990,14717,31268.0,7836620.0
2007-02-13,3990,4000,3900,3965,31639,31072.0,7836620.0
2007-02-14,3910,4190,3855,3950,135171,30955.0,7836620.0
2007-02-15,3985,3985,3850,3945,40194,30915.0,7836620.0
2007-02-16,3975,4000,3870,3975,19320,31151.0,7836620.0
2007-02-20,3985,3985,3925,3970,9025,31111.0,7836620.0
2007-02-21,4015,4015,3940,3940,11680,30876.0,7836620.0
2007-02-22,3990,3990,3910,3970,27974,31111.0,7836620.0
