리드(197210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-14,18011,18763,17786,18538,2069432,190393.0,51457455.0
2018-05-15,18312,19239,17686,19089,1825209,263711.0,69215501.0
2018-05-16,18688,20040,18562,19465,1761206,268902.0,69215501.0
2018-05-17,19464,19815,19013,19815,939451,273747.0,69215501.0
2018-05-18,19990,20817,19439,20817,1869989,287590.0,69215501.0
2018-05-21,21543,22546,21193,22020,2144900,304202.0,69215501.0
2018-05-23,22145,22671,20742,21419,1431406,295896.0,69215501.0
2018-05-24,21193,22420,20667,21243,969227,293474.0,69215501.0
2018-05-25,21042,22395,20592,22396,1676689,309393.0,69215501.0
2018-05-28,23497,23497,19189,20792,3392458,287244.0,69215501.0
2018-05-29,20792,20942,18838,20817,2230493,287590.0,69215501.0
2018-05-30,20792,20817,19414,20817,1824763,287590.0,69215501.0
2018-05-31,20892,21368,19765,20667,1600895,285514.0,69215501.0
2018-06-01,20516,20516,18462,18838,2545610,260250.0,69215501.0
2018-06-04,18838,19063,14028,16183,6609928,223566.0,69215501.0
2018-06-05,16759,16759,15080,16133,3021481,222874.0,69215501.0
2018-06-07,16132,17034,15782,16759,1715466,231526.0,69215501.0
2018-06-08,16658,19189,16408,18538,3892437,256097.0,69215501.0
2018-06-11,19239,19539,17335,17536,2141093,242254.0,69215501.0
2018-06-12,16984,17535,15982,17210,2215467,237755.0,69215501.0
2018-06-14,17160,17160,15456,16083,1523423,222182.0,69215501.0
2018-06-15,16082,17260,15782,16935,1682263,233948.0,69215501.0
2018-06-18,16533,17510,15782,16960,1209575,234294.0,69215501.0
2018-06-19,16984,16984,15932,16208,940483,223912.0,69215501.0
2018-06-20,16032,16107,15281,15507,899473,214222.0,69215501.0
2018-06-21,16633,17084,15231,16183,2347532,229735.0,71125392.0
2018-06-22,16057,16183,15080,15431,804297,219066.0,71125392.0
2018-06-25,15030,15231,13452,13503,1708410,191683.0,71125392.0
2018-06-26,13001,15506,12976,14605,3177682,207331.0,71125392.0
2018-06-27,14479,15055,13452,14830,1810536,210531.0,71125392.0
2018-06-28,15331,15907,14730,15782,1704907,224045.0,71125392.0
2018-06-29,15957,16308,15431,15532,743904,220489.0,71125392.0
2018-07-02,15682,15682,14103,14530,1220578,206264.0,71125392.0
2018-07-03,14529,15030,13602,14279,1069833,202707.0,71125392.0
2018-07-04,14053,14780,13627,14530,686477,206264.0,71125392.0
2018-07-05,14304,14479,13552,13903,837059,197373.0,71125392.0
2018-07-06,13753,14254,12976,14254,1543511,202352.0,71125392.0
2018-07-09,14254,14254,13377,13628,770031,193461.0,71125392.0
2018-07-10,13803,13878,13026,13528,863398,199179.0,73769854.0
2018-07-11,13502,13502,12976,12976,1067557,191064.0,73769854.0
2018-07-12,13327,13527,12049,12926,1791438,190326.0,73769854.0
2018-07-13,12951,13126,12500,12676,1290989,186638.0,73769854.0
2018-07-16,12675,12675,11924,12526,1609919,184425.0,73769854.0
2018-07-17,12425,12751,12049,12601,902009,185531.0,73769854.0
2018-07-18,12525,12625,12049,12425,726392,182949.0,73769854.0
2018-07-19,12450,12450,11623,12075,1030493,177785.0,73769854.0
2018-07-20,11799,12049,11097,11524,1528867,169671.0,73769854.0
2018-07-23,11523,11824,11147,11273,1253713,165982.0,73769854.0
2018-07-24,11498,12625,11273,12551,1067059,184793.0,73769854.0
2018-07-25,12650,13026,12475,13027,940252,191802.0,73769854.0
2018-07-26,13277,14429,13076,14179,1137149,208769.0,73769854.0
2018-07-27,14178,15281,14053,15281,1130486,224998.0,73769854.0
2018-07-30,15256,15581,14554,14630,857160,215408.0,73769854.0
2018-07-31,14529,14980,13778,14179,813353,208769.0,73769854.0
2018-08-01,14178,14379,13602,13979,615344,205818.0,73769854.0
2018-08-02,13928,14454,13853,14204,479590,209138.0,73769854.0
2018-08-03,14178,14880,14153,14605,386552,215039.0,73769854.0
2018-08-06,14855,14855,13928,14480,375754,213195.0,73769854.0
2018-08-07,14479,15882,14479,15782,2170642,232375.0,73769854.0
2018-08-08,15782,15857,15030,15532,731332,228687.0,73769854.0
2018-08-09,15356,15531,15080,15181,439928,223523.0,73769854.0
2018-08-10,15281,15631,14529,15381,684906,226473.0,73769854.0
2018-08-13,15381,15381,14279,14279,524347,210244.0,73769854.0
2018-08-14,13928,14354,9995,9995,6215292,147171.0,73769854.0
2018-08-16,9769,10596,9168,10071,5269687,148277.0,73769854.0
2018-08-17,10095,12024,9995,11524,3767356,169671.0,73769854.0
2018-08-20,11548,12099,11097,11273,866394,165982.0,73769854.0
2018-08-21,11273,11423,10972,11273,452953,165982.0,73769854.0
2018-08-22,11273,11448,10746,10822,726751,159343.0,73769854.0
2018-08-23,10972,11273,10571,11123,690892,163769.0,73769854.0
2018-08-24,11147,11774,11122,11398,631543,167826.0,73769854.0
2018-08-27,11398,11548,10997,11123,470681,163769.0,73769854.0
2018-08-28,11247,11498,10897,11423,619483,168195.0,73769854.0
2018-08-29,11423,13702,11247,12300,4159333,181105.0,73769854.0
2018-08-30,12174,13026,11849,12651,1448458,186269.0,73769854.0
2018-08-31,12650,12650,12049,12175,589076,179261.0,73769854.0
2018-09-03,12124,12475,11548,11799,432742,173728.0,73769854.0
2018-09-04,11673,12049,11623,11824,314842,174097.0,73769854.0
2018-09-05,11824,11874,11022,11649,942511,171515.0,73769854.0
2018-09-06,13076,13277,11774,11774,1689367,173359.0,73769854.0
2018-09-07,11774,12325,11122,11774,1133176,173359.0,73769854.0
2018-09-10,12024,12275,11748,11974,785323,176310.0,73769854.0
2018-09-11,11824,12275,11523,11574,509148,170408.0,73769854.0
2018-09-12,11799,11799,11423,11574,218574,170408.0,73769854.0
2018-09-13,11523,11548,11072,11398,437653,167826.0,73769854.0
2018-09-14,11398,11523,11122,11448,376923,168564.0,73769854.0
2018-09-17,11273,11548,11147,11373,401213,167458.0,73769854.0
2018-09-18,11172,11373,11122,11373,295303,167458.0,73769854.0
2018-09-19,11373,11673,11172,11373,342765,167458.0,73769854.0
2018-09-20,11273,11448,11122,11423,641759,168195.0,73769854.0
2018-09-21,11298,11423,11022,11073,563855,163031.0,73769854.0
2018-09-27,10972,12400,10972,11999,1679298,176679.0,73769854.0
2018-09-28,12024,14354,12024,13352,5306906,196597.0,73769854.0
2018-10-01,13427,14103,13026,13678,2213819,201392.0,73769854.0
2018-10-02,13652,14554,13652,13878,1747018,204342.0,73769854.0
2018-10-04,14053,14203,13277,13953,951113,205449.0,73769854.0
2018-10-05,13953,13953,13502,13728,501933,202129.0,73769854.0
2018-10-08,13728,15030,13652,14580,2322825,214670.0,73769854.0
2018-10-10,14654,15256,14354,14379,1902824,211719.0,73769854.0
2018-10-11,13778,14229,13302,13528,1062279,199179.0,73769854.0
2018-10-12,13577,13828,13226,13678,1077694,201392.0,73769854.0
2018-10-15,14003,14003,12375,12400,1172318,182580.0,73769854.0
2018-10-16,12525,13502,12350,12350,858587,181843.0,73769854.0
2018-10-17,12450,12876,11799,12425,1655689,182949.0,73769854.0
2018-10-18,12425,12725,11523,12250,1744324,180367.0,73769854.0
2018-10-19,0,0,0,12250,0,180367.0,73769854.0
2018-10-22,0,0,0,12250,0,,
2018-10-23,0,0,0,12250,0,,
2018-10-24,0,0,0,12250,0,,
2018-10-25,0,0,0,12250,0,,
2018-10-26,0,0,0,12250,0,,
2018-10-29,0,0,0,12250,0,,
2018-10-30,0,0,0,12250,0,,
2018-10-31,0,0,0,12250,0,,
2018-11-01,0,0,0,12250,0,,
2018-11-02,0,0,0,12250,0,,
2018-11-05,0,0,0,12250,0,,
2018-11-06,0,0,0,12250,0,,
2018-11-07,0,0,0,12250,0,,
2018-11-08,0,0,0,12250,0,,
2018-11-09,0,0,0,12250,0,,
2018-11-12,0,0,0,12250,0,,
2018-11-13,0,0,0,12250,0,,
2018-11-14,0,0,0,12250,0,,
2018-11-15,13100,15500,13050,13700,847797,202129.0,14753970.0
2018-11-16,13900,14100,13300,14050,295328,207293.0,14753970.0
2018-11-19,14050,14350,13750,13800,208926,203605.0,14753970.0
2018-11-20,13700,14150,13400,13950,138253,205818.0,14753970.0
2018-11-21,14100,15000,14000,14650,490945,216146.0,14753970.0
2018-11-22,14350,14700,14200,14300,160805,210982.0,14753970.0
2018-11-23,14500,14550,13650,13800,183958,203605.0,14753970.0
2018-11-26,14000,14000,13500,13500,118042,199179.0,14753970.0
2018-11-27,13650,13700,13250,13350,119009,196965.0,14753970.0
2018-11-28,13500,13650,13000,13300,140946,196228.0,14753970.0
2018-11-29,13400,13500,12850,13150,149675,194015.0,14753970.0
2018-11-30,13150,13550,12950,13300,116248,196228.0,14753970.0
2018-12-03,13300,13500,12900,12950,124102,191064.0,14753970.0
2018-12-04,12850,13250,12650,12700,136946,187375.0,14753970.0
2018-12-05,12450,12800,12200,12300,147454,181474.0,14753970.0
2018-12-06,12300,12300,11300,11850,244418,174835.0,14753970.0
2018-12-07,11850,12800,11350,12700,223777,187375.0,14753970.0
2018-12-10,12550,13400,12050,12900,211383,190326.0,14753970.0
2018-12-11,12900,13300,12700,12900,112763,190326.0,14753970.0
2018-12-12,12850,13000,12450,12600,72373,185900.0,14753970.0
2018-12-13,12950,12950,12250,12250,89183,180736.0,14753970.0
2018-12-14,12250,12500,11500,11950,105869,176310.0,14753970.0
2018-12-17,11750,12200,11450,11900,120920,175572.0,14753970.0
2018-12-18,11850,11900,10750,11800,204178,174097.0,14753970.0
2018-12-19,11300,11950,11100,11900,192285,175572.0,14753970.0
2018-12-20,11650,11800,11150,11800,244339,174097.0,14753970.0
2018-12-21,11400,11550,11050,11100,226236,163769.0,14753970.0
2018-12-24,11100,11500,10000,11500,277158,169671.0,14753970.0
2018-12-26,11000,11700,10750,11550,152030,170408.0,14753970.0
2018-12-27,11350,11800,11300,11550,123121,170408.0,14753970.0
2018-12-28,11400,11500,11050,11300,127000,166720.0,14753970.0
2019-01-02,11400,11450,10900,11200,79318,165244.0,14753970.0
2019-01-03,11050,11250,10800,11200,74878,165244.0,14753970.0
2019-01-04,11000,11650,10800,11250,97742,165982.0,14753970.0
2019-01-07,11250,11500,10900,11150,74527,164507.0,14753970.0
2019-01-08,10950,11550,10850,11300,148123,166720.0,14753970.0
2019-01-09,11150,11350,10950,11000,91178,162294.0,14753970.0
2019-01-10,10950,11050,10500,10950,138710,161556.0,14753970.0
2019-01-11,10800,11000,10250,10250,135606,151228.0,14753970.0
2019-01-14,10300,10600,9900,9900,171632,146064.0,14753970.0
2019-01-15,9870,10400,9600,9960,141458,146950.0,14753970.0
2019-01-16,10000,10000,9550,9610,173536,141786.0,14753970.0
2019-01-17,9590,9900,9000,9900,449160,146064.0,14753970.0
2019-01-18,10050,10050,9620,9900,164757,146064.0,14753970.0
2019-01-21,9810,9900,9500,9500,82075,140163.0,14753970.0
2019-01-22,9500,9500,9090,9460,184568,139573.0,14753970.0
2019-01-23,9200,9450,9200,9450,94257,139425.0,14753970.0
2019-01-24,9420,9470,9200,9470,105352,139720.0,14753970.0
2019-01-25,9500,9500,9260,9410,67745,138835.0,14753970.0
2019-01-28,9340,9410,8640,8890,315001,131163.0,14753970.0
2019-01-29,8890,8890,6230,6230,1604749,91917.0,14753970.0
2019-01-30,4370,7220,4370,6340,16625860,93540.0,14753970.0
2019-01-31,6390,6790,6010,6030,2902011,88966.0,14753970.0
2019-02-01,6030,6170,5220,5420,2276148,79967.0,14753970.0
2019-02-07,5230,5340,4825,4885,1532743,72073.0,14753970.0
2019-02-08,4995,5170,4850,4955,759839,73106.0,14753970.0
2019-02-11,5050,5080,4755,4795,465460,70745.0,14753970.0
2019-02-12,4785,4790,4555,4560,651112,67278.0,14753970.0
2019-02-13,4570,5140,4380,4920,2278331,72590.0,14753970.0
2019-02-14,4925,5020,4670,4740,634255,69934.0,14753970.0
2019-02-15,4740,5030,4670,4830,931250,71262.0,14753970.0
2019-02-18,4830,5000,4805,4870,400369,71852.0,14753970.0
2019-02-19,4895,4935,4705,4760,360391,70229.0,14753970.0
2019-02-20,4745,4915,4620,4635,555789,68385.0,14753970.0
2019-02-21,4610,4705,4450,4460,460240,65803.0,14753970.0
2019-02-22,4410,4455,4145,4285,606585,63221.0,14753970.0
2019-02-25,0,0,0,4285,0,63221.0,14753970.0
2019-02-26,4070,4650,3940,4000,2066357,59016.0,14753970.0
2019-02-27,3990,4090,3550,3635,1603024,53631.0,14753970.0
2019-02-28,3740,3890,3275,3315,1049049,48909.0,14753970.0
2019-03-04,3320,4035,3320,3840,2550920,56655.0,14753970.0
2019-03-05,3815,4195,3650,3905,1566424,57614.0,14753970.0
2019-03-06,3900,3915,3695,3715,388466,54811.0,14753970.0
2019-03-07,3720,3845,3720,3805,328758,56139.0,14753970.0
2019-03-08,3800,3810,3645,3645,258441,53778.0,14753970.0
2019-03-11,3685,3730,3440,3445,236076,50827.0,14753970.0
2019-03-12,3470,3775,3450,3630,264057,53557.0,14753970.0
2019-03-13,3645,3710,3560,3560,220386,52524.0,14753970.0
2019-03-14,3615,3615,3450,3515,198921,51860.0,14753970.0
2019-03-15,3520,3645,3310,3350,346175,49426.0,14753970.0
2019-03-18,3330,3575,3325,3420,234006,50459.0,14753970.0
2019-03-19,3390,3530,3390,3470,287406,51196.0,14753970.0
2019-03-20,3790,4420,3700,3860,4069156,56950.0,14753970.0
2019-03-21,3870,3885,3305,3365,1526953,49647.0,14753970.0
2019-03-22,3150,3750,3150,3600,1767737,53114.0,14753970.0
2019-03-25,3590,4105,3425,3890,1908980,57393.0,14753970.0
2019-03-26,4195,5050,4170,4665,5619645,68827.0,14753970.0
2019-03-27,4825,4960,4405,4730,1578429,69786.0,14753970.0
2019-03-28,4730,4730,4500,4500,498993,66393.0,14753970.0
2019-03-29,4495,4685,4285,4375,512618,64549.0,14753970.0
2019-04-01,4300,4450,4170,4450,391319,65655.0,14753970.0
2019-04-02,4485,4715,4475,4630,680380,68311.0,14753970.0
2019-04-03,4640,4970,4350,4800,799464,70819.0,14753970.0
2019-04-04,4850,4850,4665,4725,237116,69713.0,14753970.0
2019-04-05,4725,4895,4595,4875,412335,71926.0,14753970.0
2019-04-08,4945,5300,4850,5260,858242,77606.0,14753970.0
2019-04-09,5290,6290,5090,6000,2578582,88524.0,14753970.0
2019-04-10,6000,6300,5680,6140,1264742,90589.0,14753970.0
2019-04-11,6040,7300,6040,6980,3483193,102983.0,14753970.0
2019-04-12,6870,7190,6800,7000,925974,103278.0,14753970.0
2019-04-15,6970,7110,6750,6980,519183,102983.0,14753970.0
2019-04-16,7000,7050,6350,6500,490049,95901.0,14753970.0
2019-04-17,6390,6750,6010,6230,940110,91917.0,14753970.0
2019-04-18,6250,6400,6150,6240,331978,92065.0,14753970.0
2019-04-19,6120,6370,6120,6370,196130,93983.0,14753970.0
2019-04-22,6600,7250,6540,7030,1797157,103720.0,14753970.0
2019-04-23,7060,7290,6830,7050,667453,104015.0,14753970.0
2019-04-24,7060,7100,6610,6700,554692,98852.0,14753970.0
2019-04-25,6690,6770,6300,6400,338391,94425.0,14753970.0
2019-04-26,6560,6900,6320,6470,333710,95458.0,14753970.0
2019-04-29,6600,7000,6600,6990,432833,103130.0,14753970.0
2019-04-30,7030,7330,6670,6890,342999,101882.0,14786964.0
2019-05-02,6810,6880,6710,6760,211732,99960.0,14786964.0
2019-05-03,6830,6840,6650,6670,245991,98629.0,14786964.0
2019-05-07,6500,6700,6260,6700,318956,99073.0,14786964.0
2019-05-08,6640,6690,6490,6510,174114,96263.0,14786964.0
2019-05-09,6590,6590,6200,6450,262949,95376.0,14786964.0
2019-05-10,6410,6580,6250,6360,173125,94045.0,14786964.0
2019-05-13,6150,6360,5250,5700,570950,84286.0,14786964.0
2019-05-14,5700,5870,5300,5470,341237,80885.0,14786964.0
2019-05-15,5490,5800,5490,5750,252733,85025.0,14786964.0
2019-05-16,5810,5820,5210,5760,364483,85173.0,14786964.0
2019-05-17,5740,5780,5500,5590,186098,82659.0,14786964.0
2019-05-20,5600,5600,5200,5490,181700,81180.0,14786964.0
2019-05-21,5450,5580,5210,5470,283550,80885.0,14786964.0
2019-05-22,5470,5560,5300,5370,123381,79406.0,14786964.0
2019-05-23,5320,5420,5070,5150,237800,76153.0,14786964.0
2019-05-24,4960,6340,4850,6280,1775409,92862.0,14786964.0
2019-05-27,6450,6450,5910,6260,464314,92566.0,14786964.0
2019-05-28,6260,6260,5780,5890,278851,87095.0,14786964.0
2019-05-29,5820,6240,5800,6060,240433,89609.0,14786964.0
2019-05-30,6200,6250,5990,6060,158699,89609.0,14786964.0
2019-05-31,6060,6150,5680,5750,245490,85025.0,14786964.0
2019-06-03,5800,5820,5310,5310,260312,78519.0,14786964.0
2019-06-04,5310,5550,5280,5350,240011,79110.0,14786964.0
2019-06-05,5410,6040,5410,5940,522839,87835.0,14786964.0
2019-06-07,5940,6270,5940,6120,353349,90496.0,14786964.0
2019-06-10,6200,6260,5820,5850,234311,86504.0,14786964.0
2019-06-11,5850,5980,5760,5800,214502,85764.0,14786964.0
2019-06-12,5860,6150,5750,5800,279804,85764.0,14786964.0
2019-06-13,5950,6140,5850,6000,349895,88722.0,14786964.0
2019-06-14,5980,6080,5860,5870,172988,86799.0,14786964.0
2019-06-17,5790,5790,5310,5590,358387,82659.0,14786964.0
2019-06-18,5560,5560,5290,5400,441094,79850.0,14786964.0
2019-06-19,5490,5490,5290,5350,163613,79110.0,14786964.0
2019-06-20,5270,5600,5250,5280,238476,79180.0,14996168.0
2019-06-21,5350,5370,4965,5100,786600,76480.0,14996168.0
2019-06-24,5090,5090,4660,4850,772435,72731.0,14996168.0
2019-06-25,4750,4750,4400,4485,872323,79566.0,17740441.0
2019-06-26,4535,4770,4430,4500,452877,79832.0,17740441.0
2019-06-27,4550,4570,4420,4500,170489,79832.0,17740441.0
2019-06-28,4450,4800,4435,4800,466225,85154.0,17740441.0
2019-07-01,4860,5360,4860,5000,577170,88702.0,17740441.0
2019-07-02,5010,5090,4870,5000,327120,88702.0,17740441.0
2019-07-03,5070,5600,5020,5600,1063990,99346.0,17740441.0
2019-07-04,5650,5890,5100,5640,1079709,100056.0,17740441.0
2019-07-05,5610,5740,5300,5740,431744,102221.0,17808545.0
2019-07-08,5640,6050,5620,5750,665403,102399.0,17808545.0
2019-07-09,5760,6000,5660,5920,617741,105427.0,17808545.0
2019-07-10,5940,6310,5940,6270,1029770,111660.0,17808545.0
2019-07-11,6240,6360,6150,6230,474743,110947.0,17808545.0
2019-07-12,6130,7020,5890,6480,3323005,115399.0,17808545.0
2019-07-15,6400,6670,6350,6410,503444,114153.0,17808545.0
2019-07-16,6370,6980,6300,6630,1714291,118071.0,17808545.0
2019-07-17,6750,6920,6300,6610,1991040,117714.0,17808545.0
2019-07-18,6740,6880,5710,5990,3273209,106673.0,17808545.0
2019-07-19,6020,6040,5610,5760,954513,105192.0,18262574.0
2019-07-22,5780,5970,5380,5390,797985,98435.0,18262574.0
2019-07-23,5300,5480,4790,4965,1379335,90674.0,18262574.0
2019-07-24,5030,5350,4945,5120,1363730,93504.0,18262574.0
2019-07-25,5000,5400,5000,5340,1337744,97522.0,18262574.0
2019-07-26,5270,5290,3740,3740,12730103,68302.0,18262574.0
2019-07-29,3500,3575,2850,3020,4365886,55153.0,18262574.0
2019-07-30,3020,3330,3010,3120,1949484,56979.0,18262574.0
2019-07-31,3080,3225,2900,3180,1162997,58075.0,18262574.0
2019-08-01,3090,3375,3090,3185,782369,58166.0,18262574.0
2019-08-02,3050,3105,2530,2670,1733098,53378.0,19991842.0
2019-08-05,2150,2225,1920,2050,3596852,40983.0,19991842.0
2019-08-06,1960,2140,1765,1885,2475992,37685.0,19991842.0
2019-08-07,1905,1970,1810,1895,1527091,37885.0,19991842.0
2019-08-08,1920,1945,1830,1900,1451322,37984.0,19991842.0
2019-08-09,1885,1910,1830,1840,1183122,36785.0,19991842.0
2019-08-12,1895,2390,1895,2390,6145227,47781.0,19991842.0
2019-08-13,2600,3105,2590,3105,10046520,62075.0,19991842.0
2019-08-14,2900,3385,2615,2830,10560706,56577.0,19991842.0
2019-08-16,3020,3665,2920,3185,14393699,63674.0,19991842.0
2019-08-19,3265,3725,3220,3350,6731017,66973.0,19991842.0
2019-08-20,3450,3455,3050,3120,2494871,62375.0,19991842.0
2019-08-21,3155,3160,2975,3025,1580913,60475.0,19991842.0
2019-08-22,3005,3345,2900,2995,4201403,59876.0,19991842.0
2019-08-23,3045,3045,2825,2830,1378890,56577.0,19991842.0
2019-08-26,2730,3145,2650,2955,3291580,59076.0,19991842.0
2019-08-27,3065,3065,2840,2860,677650,57177.0,19991842.0
2019-08-28,2875,2960,2650,2765,1177968,55277.0,19991842.0
2019-08-29,2665,2740,2440,2600,1611751,51979.0,19991842.0
2019-08-30,2660,3100,2615,2995,5941795,59876.0,19991842.0
2019-09-02,2895,2965,2835,2900,1104549,57976.0,19991842.0
2019-09-03,2910,2945,2785,2920,1058683,58376.0,19991842.0
2019-09-04,2915,2920,2750,2785,785589,55677.0,19991842.0
2019-09-05,2800,2855,2760,2780,556463,55577.0,19991842.0
2019-09-06,2780,2820,2665,2690,723361,53778.0,19991842.0
2019-09-09,2680,2680,2500,2515,940046,50279.0,19991842.0
2019-09-10,2515,2580,2455,2545,467345,50879.0,19991842.0
2019-09-11,2530,2555,2385,2410,721591,48180.0,19991842.0
2019-09-16,2405,2620,2380,2390,1349692,47781.0,19991842.0
2019-09-17,2180,2290,1675,1675,18010669,33486.0,19991842.0
2019-09-18,1610,1630,1255,1330,10373953,26589.0,19991842.0
2019-09-19,1330,1595,1330,1500,11361964,29988.0,19991842.0
2019-09-20,1500,1510,1355,1400,3121096,27989.0,19991842.0
2019-09-23,1395,1520,1395,1425,2264677,28488.0,19991842.0
2019-09-24,1450,1470,1380,1395,1054183,27889.0,19991842.0
2019-09-25,1405,1415,1275,1305,1332836,26089.0,19991842.0
2019-09-26,1315,1365,1225,1245,1431651,24890.0,19991842.0
2019-09-27,1255,1270,1120,1140,2074634,24520.0,21508634.0
2019-09-30,1125,1125,940,970,4835382,20863.0,21508634.0
2019-10-01,999,1150,970,1030,4970366,22154.0,21508634.0
2019-10-02,1000,1055,990,1025,1399383,22046.0,21508634.0
2019-10-04,1035,1250,1025,1080,8488194,23229.0,21508634.0
2019-10-07,1065,1135,1050,1070,1773562,23014.0,21508634.0
