이미지스(115610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-02,5000,5400,5000,5220,212922,40033.0,7669128.0
2015-04-03,5190,5520,5180,5480,273955,42027.0,7669128.0
2015-04-06,5550,5660,5360,5470,190367,41950.0,7669128.0
2015-04-07,5470,5590,5200,5370,181632,41183.0,7669128.0
2015-04-08,5410,5470,5260,5400,126393,41413.0,7669128.0
2015-04-09,5870,6170,5550,5550,718728,42564.0,7669128.0
2015-04-10,5650,5720,5500,5610,219040,43024.0,7669128.0
2015-04-13,5690,5690,5380,5410,208910,41490.0,7669128.0
2015-04-14,5370,5470,5220,5240,225269,40186.0,7669128.0
2015-04-15,5270,5400,5250,5320,113516,40800.0,7669128.0
2015-04-16,5390,5450,5240,5320,104121,40800.0,7669128.0
2015-04-17,5340,5400,5280,5350,83413,41030.0,7669128.0
2015-04-20,5250,5300,5100,5150,142318,39496.0,7669128.0
2015-04-21,5160,5240,5030,5190,119571,39803.0,7669128.0
2015-04-22,5500,5500,4900,5140,197168,39419.0,7669128.0
2015-04-23,5140,5250,4970,5020,85860,38499.0,7669128.0
2015-04-24,4965,5110,4890,4910,86978,37655.0,7669128.0
2015-04-27,4910,5080,4910,5050,31104,38729.0,7669128.0
2015-04-28,5040,5140,4990,4990,60787,38269.0,7669128.0
2015-04-29,4995,5090,4925,5090,47344,39036.0,7669128.0
2015-04-30,5090,5200,5010,5170,73982,39649.0,7669128.0
2015-05-04,5080,5190,5040,5120,33459,39266.0,7669128.0
2015-05-06,5120,5120,4910,4910,48702,37655.0,7669128.0
2015-05-07,4790,4910,4750,4825,49277,37004.0,7669128.0
2015-05-08,4850,5000,4810,4890,20693,37502.0,7669128.0
2015-05-11,4890,5000,4835,4910,31241,37655.0,7669128.0
2015-05-12,4860,5010,4860,4900,46003,37579.0,7669128.0
2015-05-13,4855,5040,4825,5040,68377,38652.0,7669128.0
2015-05-14,5040,5200,4975,5100,56217,39113.0,7669128.0
2015-05-15,5150,5220,5060,5160,58206,39573.0,7669128.0
2015-05-18,5160,5180,4925,4925,66282,37770.0,7669128.0
2015-05-19,4925,5090,4870,5030,38216,38576.0,7669128.0
2015-05-20,5030,5070,4800,4900,55698,37579.0,7669128.0
2015-05-21,4830,4930,4710,4730,89486,36275.0,7669128.0
2015-05-22,4730,4820,4690,4745,54990,36390.0,7669128.0
2015-05-26,4780,4780,4575,4580,109357,35125.0,7669128.0
2015-05-27,4555,4575,4440,4445,73536,34089.0,7669128.0
2015-05-28,4465,4540,4420,4480,41276,34358.0,7669128.0
2015-05-29,4500,4605,4465,4540,16794,34818.0,7669128.0
2015-06-01,4540,4690,4480,4655,56199,35700.0,7669128.0
2015-06-02,4655,4695,4525,4570,32942,35048.0,7669128.0
2015-06-03,4620,4650,4465,4470,66767,34281.0,7669128.0
2015-06-04,4520,4560,4400,4470,37247,34281.0,7669128.0
2015-06-05,4470,4560,4295,4400,49497,33744.0,7669128.0
2015-06-08,4375,4500,4350,4490,37508,34434.0,7669128.0
2015-06-09,4500,4555,4400,4500,13267,34511.0,7669128.0
2015-06-10,4500,4655,4450,4625,49916,35470.0,7669128.0
2015-06-11,4625,4940,4560,4695,91897,36007.0,7669128.0
2015-06-12,4695,4745,4550,4550,57232,34895.0,7669128.0
2015-06-15,4540,4695,4530,4565,27396,35010.0,7669128.0
2015-06-16,4535,4645,4470,4500,28088,34511.0,7669128.0
2015-06-17,4525,4660,4480,4635,35395,35546.0,7669128.0
2015-06-18,4680,4680,4560,4650,24214,35661.0,7669128.0
2015-06-19,4685,4750,4560,4630,50613,35508.0,7669128.0
2015-06-22,4635,4845,4635,4695,66919,36007.0,7669128.0
2015-06-23,4700,4800,4700,4790,32884,36735.0,7669128.0
2015-06-24,4805,4935,4725,4790,83419,36735.0,7669128.0
2015-06-25,4790,4850,4745,4790,50953,36735.0,7669128.0
2015-06-26,4840,4845,4730,4765,38500,36543.0,7669128.0
2015-06-29,4650,4695,4500,4560,74227,34971.0,7669128.0
2015-06-30,4465,4600,4450,4510,68940,34588.0,7669128.0
2015-07-01,4515,4600,4440,4495,70125,34473.0,7669128.0
2015-07-02,4495,4610,4455,4555,50312,34933.0,7669128.0
2015-07-03,4565,4630,4430,4570,98102,35048.0,7669128.0
2015-07-06,4475,4630,4470,4500,43621,34511.0,7669128.0
2015-07-07,4550,4645,4385,4385,79926,33629.0,7669128.0
2015-07-08,4430,4485,4295,4340,53467,33284.0,7669128.0
2015-07-09,4270,4320,4110,4295,46048,32939.0,7669128.0
2015-07-10,4205,4320,4200,4215,67099,32325.0,7669128.0
2015-07-13,4220,5200,4220,4605,830495,35316.0,7669128.0
2015-07-14,4630,4750,4520,4685,151587,35930.0,7669128.0
2015-07-15,4735,4770,4615,4755,62015,36467.0,7669128.0
2015-07-16,4760,5040,4680,4985,166029,38231.0,7669128.0
2015-07-17,4930,5030,4840,4945,71197,37924.0,7669128.0
2015-07-20,4875,5050,4875,4905,65492,37617.0,7669128.0
2015-07-21,4990,5080,4880,5070,77311,38882.0,7669128.0
2015-07-22,5100,5400,5030,5120,232506,39266.0,7669128.0
2015-07-23,5120,5240,5050,5220,55454,40033.0,7669128.0
2015-07-24,5220,5310,5050,5220,95999,40033.0,7669128.0
2015-07-27,5220,6780,5160,6780,2089536,51997.0,7669128.0
2015-07-28,7850,8680,7020,7230,12875450,55448.0,7669128.0
2015-07-29,7170,7530,6940,7500,4082036,57518.0,7669128.0
2015-07-30,0,0,0,7500,0,57518.0,7669128.0
2015-07-31,7200,7420,6560,6800,759616,52150.0,7669128.0
2015-08-03,6650,6990,6650,6690,510173,51306.0,7669128.0
2015-08-04,6850,7200,6780,7040,658822,53991.0,7669128.0
2015-08-05,7100,7310,6520,6530,1847808,50079.0,7669128.0
2015-08-06,6550,6740,6360,6580,1075020,50463.0,7669128.0
2015-08-07,6520,6660,6400,6410,572665,49159.0,7669128.0
2015-08-10,6410,6540,6150,6400,467377,49082.0,7669128.0
2015-08-11,6520,6630,6150,6160,581719,47242.0,7669128.0
2015-08-12,6040,6150,5710,5760,600936,44174.0,7669128.0
2015-08-13,5960,6060,5750,5850,306261,44864.0,7669128.0
2015-08-17,6040,6220,5750,5820,404373,44634.0,7669128.0
2015-08-18,5700,5700,5250,5250,649184,40263.0,7669128.0
2015-08-19,5140,5480,5120,5360,416224,41107.0,7669128.0
2015-08-20,5230,5450,5100,5100,340174,39113.0,7669128.0
2015-08-21,4780,4940,4560,4845,322060,37157.0,7669128.0
2015-08-24,4700,5070,4700,4870,221918,37349.0,7669128.0
2015-08-25,4930,5270,4915,5100,237197,39113.0,7669128.0
2015-08-26,5170,5240,4950,5240,193343,40186.0,7669128.0
2015-08-27,5330,5330,5150,5300,182113,40646.0,7669128.0
2015-08-28,5300,5360,5250,5340,138164,40953.0,7669128.0
2015-08-31,5300,5350,5230,5330,137575,40876.0,7669128.0
2015-09-01,5330,6200,5270,5680,1041694,43561.0,7669128.0
2015-09-02,5560,5950,5470,5880,448365,45094.0,7669128.0
2015-09-03,5940,5980,5570,5570,401113,42717.0,7669128.0
2015-09-04,5650,5780,5410,5550,232089,42564.0,7669128.0
2015-09-07,5500,5810,5300,5340,214395,40953.0,7669128.0
2015-09-08,5380,5580,5120,5280,169804,40493.0,7669128.0
2015-09-09,5330,5480,5320,5330,107609,40876.0,7669128.0
2015-09-10,5360,5410,5250,5390,71843,41337.0,7669128.0
2015-09-11,5390,5410,5250,5330,92034,40876.0,7669128.0
2015-09-14,5350,5750,5310,5700,281015,43714.0,7669128.0
2015-09-15,5670,5780,5550,5720,210176,43867.0,7669128.0
2015-09-16,5740,5790,5530,5540,190119,42487.0,7669128.0
2015-09-17,5540,5630,5390,5440,156870,41720.0,7669128.0
2015-09-18,5440,5630,5420,5550,265372,42564.0,7669128.0
2015-09-21,5540,5720,5440,5520,217110,42334.0,7669128.0
2015-09-22,5530,5600,5440,5550,156843,42564.0,7669128.0
2015-09-23,5560,6060,5470,5750,715215,44097.0,7669128.0
2015-09-24,5820,6650,5810,6170,1652835,47319.0,7669128.0
2015-09-25,6230,6410,6060,6180,295408,47395.0,7669128.0
2015-09-30,6060,6230,5940,6000,304351,46015.0,7669128.0
2015-10-01,6090,6370,6050,6230,420652,47779.0,7669128.0
2015-10-02,6270,6360,6130,6330,250997,48546.0,7669128.0
2015-10-05,6290,6290,6010,6110,421735,46858.0,7669128.0
2015-10-06,6150,6380,6110,6310,278682,48392.0,7669128.0
2015-10-07,6440,6780,6350,6570,1055572,50386.0,7669128.0
2015-10-08,6600,6690,6320,6340,332549,48622.0,7669128.0
2015-10-12,6260,6320,6060,6060,253842,46475.0,7669128.0
2015-10-13,6040,6190,6020,6020,104638,46168.0,7669128.0
2015-10-14,6020,6250,6000,6170,135204,47319.0,7669128.0
2015-10-15,6230,6260,6070,6150,121093,47165.0,7669128.0
2015-10-16,6180,6280,6110,6150,102812,47165.0,7669128.0
2015-10-19,6160,6540,6070,6450,295457,49466.0,7669128.0
2015-10-20,6450,6610,6300,6410,238018,49159.0,7669128.0
2015-10-21,6410,6590,6340,6560,301543,50309.0,7669128.0
2015-10-22,6640,7300,6410,6490,1629025,49773.0,7669128.0
2015-10-23,6520,6590,6240,6310,305746,48392.0,7669128.0
2015-10-26,6330,6690,6260,6620,314922,50770.0,7669128.0
2015-10-27,6690,6870,6560,6670,314524,51153.0,7669128.0
2015-10-28,6610,6690,6430,6600,144478,50616.0,7669128.0
2015-10-29,6600,6650,6420,6500,96395,49849.0,7669128.0
2015-10-30,6420,6570,5900,6000,316295,46015.0,7669128.0
2015-11-02,5890,6200,5830,6170,108314,47319.0,7669128.0
2015-11-03,6170,6550,6040,6340,261362,48622.0,7669128.0
2015-11-04,6290,6420,6100,6130,156272,47012.0,7669128.0
2015-11-05,6180,6200,6000,6120,88729,46935.0,7669128.0
2015-11-06,6060,6160,5830,5870,137098,45018.0,7669128.0
2015-11-09,5930,6030,5550,5800,127619,44481.0,7669128.0
2015-11-10,5790,5790,5500,5650,103261,43331.0,7669128.0
2015-11-11,5550,5820,5550,5780,41662,44328.0,7669128.0
2015-11-12,5780,5990,5610,5810,24036,44558.0,7669128.0
2015-11-13,5800,5800,5390,5540,123894,42487.0,7669128.0
2015-11-16,5410,5560,5220,5350,56074,41030.0,7669128.0
2015-11-17,5360,5650,5330,5550,59845,42564.0,7669128.0
2015-11-18,5510,5930,5510,5900,120888,45248.0,7669128.0
2015-11-19,5920,6060,5830,5940,65420,45555.0,7669128.0
2015-11-20,5960,6150,5900,5970,60510,45785.0,7669128.0
2015-11-23,6020,7460,6020,6260,1848233,48009.0,7669128.0
2015-11-24,6320,6330,6070,6100,201987,46782.0,7669128.0
2015-11-25,6230,6250,5990,6000,184007,46015.0,7669128.0
2015-11-26,6030,6540,6000,6410,384463,49159.0,7669128.0
2015-11-27,6500,6720,6410,6520,429386,50003.0,7669128.0
2015-11-30,6520,6600,6290,6450,143485,49466.0,7669128.0
2015-12-01,6440,6520,6340,6490,86625,49773.0,7669128.0
2015-12-02,6520,6730,6300,6400,172436,49082.0,7669128.0
2015-12-03,6360,6610,6180,6590,140845,50540.0,7669128.0
2015-12-04,6470,6710,6470,6700,154957,51383.0,7669128.0
2015-12-07,6800,6950,6590,6650,241011,51000.0,7669128.0
2015-12-08,6630,6720,6370,6480,151099,49696.0,7669128.0
2015-12-09,6450,6650,6420,6480,87406,49696.0,7669128.0
2015-12-10,6480,7780,6180,6290,3224175,48239.0,7669128.0
2015-12-11,6290,6800,6290,6320,413789,48469.0,7669128.0
2015-12-14,6200,6300,5700,5700,336388,43714.0,7669128.0
2015-12-15,5730,5930,5720,5860,133332,44941.0,7669128.0
2015-12-16,5870,5990,5860,5900,113446,45248.0,7669128.0
2015-12-17,6050,6050,5830,5950,111604,45631.0,7669128.0
2015-12-18,5880,6010,5830,5970,68183,45785.0,7669128.0
2015-12-21,5920,6120,5920,6070,65494,46552.0,7669128.0
2015-12-22,6070,6120,5890,6000,106092,46015.0,7669128.0
2015-12-23,6010,6110,5950,5950,85435,45631.0,7669128.0
2015-12-24,5970,6060,5930,6000,78288,46015.0,7669128.0
2015-12-28,6030,6160,5950,6100,105501,46782.0,7669128.0
2015-12-29,6100,6380,6100,6320,80297,48469.0,7669128.0
2015-12-30,6320,6500,6250,6370,120334,48852.0,7669128.0
2016-01-04,6400,6490,6240,6300,126244,48316.0,7669128.0
2016-01-05,6200,6320,6140,6290,94846,48239.0,7669128.0
2016-01-06,6310,6500,6010,6190,230685,47472.0,7669128.0
2016-01-07,6100,6310,6070,6220,89832,47702.0,7669128.0
2016-01-08,6100,6480,5810,6430,267409,49312.0,7669128.0
2016-01-11,6910,8350,6450,6460,4307336,49543.0,7669128.0
2016-01-12,6430,6650,6310,6310,727049,48392.0,7669128.0
2016-01-13,6390,6770,6330,6590,703963,50540.0,7669128.0
2016-01-14,6400,6800,6350,6770,402766,51920.0,7669128.0
2016-01-15,6870,7120,6680,6740,472290,51690.0,7669128.0
2016-01-18,6570,7140,6560,7140,376405,54758.0,7669128.0
2016-01-19,7120,7560,6900,6980,544685,53531.0,7669128.0
2016-01-20,7070,7070,6520,6820,243522,52303.0,7669128.0
2016-01-21,6760,6990,6540,6780,179287,51997.0,7669128.0
2016-01-22,6870,7260,6770,7240,312549,55524.0,7669128.0
2016-01-25,7200,7420,7070,7250,284148,55601.0,7669128.0
2016-01-26,7300,7650,7090,7190,340005,55141.0,7669128.0
2016-01-27,7180,7310,6880,6980,260814,53531.0,7669128.0
2016-01-28,6830,7180,6830,7050,169172,54067.0,7669128.0
2016-01-29,7050,7100,6890,7000,102205,53684.0,7669128.0
2016-02-01,7050,7250,6960,7140,171307,54758.0,7669128.0
2016-02-02,7140,7380,7050,7340,235125,56291.0,7669128.0
2016-02-03,7360,7800,6890,6890,1426155,52840.0,7669128.0
2016-02-04,6890,6940,6580,6670,389284,51153.0,7669128.0
2016-02-05,6650,7440,6650,6700,707557,51383.0,7669128.0
2016-02-11,6520,6800,6420,6440,285024,49389.0,7669128.0
2016-02-12,6260,6400,5790,5930,413166,45478.0,7669128.0
2016-02-15,5950,6370,5950,6120,220698,46935.0,7669128.0
2016-02-16,6130,6460,6130,6420,141973,49236.0,7669128.0
2016-02-17,6500,6520,6340,6370,89850,48852.0,7669128.0
2016-02-18,6470,6660,6450,6590,109119,50540.0,7669128.0
2016-02-19,6600,6870,6370,6820,186653,52303.0,7669128.0
2016-02-22,6830,6870,6580,6870,186275,52687.0,7669128.0
2016-02-23,6880,7120,6770,7100,356655,54451.0,7669128.0
2016-02-24,6950,7190,6880,7150,242298,54834.0,7669128.0
2016-02-25,7190,7480,6700,6770,999237,51920.0,7669128.0
2016-02-26,6870,7350,6750,7310,405210,56061.0,7669128.0
2016-02-29,7720,7880,6980,7000,1044815,53684.0,7669128.0
2016-03-02,7170,7500,7020,7200,406836,55218.0,7669128.0
2016-03-03,7190,7380,7080,7110,209977,54528.0,7669128.0
2016-03-04,7050,7140,6950,7040,180379,53991.0,7669128.0
2016-03-07,7070,7600,7050,7070,706370,54221.0,7669128.0
2016-03-08,7110,7330,7060,7300,201814,55985.0,7669128.0
2016-03-09,7300,7340,7010,7010,180957,53761.0,7669128.0
2016-03-10,7100,7150,7030,7030,90067,53914.0,7669128.0
2016-03-11,7050,7080,6900,6940,173476,53224.0,7669128.0
2016-03-14,6950,7030,6740,6740,128094,51690.0,7669128.0
2016-03-15,6740,6820,6700,6730,70750,51613.0,7669128.0
2016-03-16,6710,7010,6700,7010,119760,53761.0,7669128.0
2016-03-17,7100,7170,6900,6950,131659,53300.0,7669128.0
2016-03-18,6960,7160,6920,7140,151938,54758.0,7669128.0
2016-03-21,7150,7210,6980,7070,147413,54221.0,7669128.0
2016-03-22,7160,7180,6960,7100,110330,54451.0,7669128.0
2016-03-23,7100,7260,7000,7000,206598,53684.0,7669128.0
2016-03-24,7010,7070,6830,6830,144477,52380.0,7669128.0
2016-03-25,6830,6950,6830,6850,93805,52534.0,7669128.0
2016-03-28,6860,6930,6690,6730,107436,51613.0,7669128.0
2016-03-29,6730,6850,6650,6780,61741,51997.0,7669128.0
2016-03-30,6800,7020,6790,6850,97053,52534.0,7669128.0
2016-03-31,6850,6980,6780,6860,52978,52610.0,7669128.0
2016-04-01,6900,6940,6780,6820,81141,52303.0,7669128.0
2016-04-04,6830,6900,6800,6890,54936,52840.0,7669128.0
2016-04-05,6860,6940,6830,6910,66544,52994.0,7669128.0
2016-04-06,6900,7150,6900,7120,215483,54604.0,7669128.0
2016-04-07,7120,7120,6980,7060,108117,54144.0,7669128.0
2016-04-08,7050,7170,7010,7160,156365,54911.0,7669128.0
2016-04-11,7110,7290,7070,7240,168247,55524.0,7669128.0
2016-04-12,7230,7300,7070,7080,128104,54297.0,7669128.0
2016-04-14,7040,7080,6820,6830,173790,52380.0,7669128.0
2016-04-15,6810,6950,6780,6860,59928,52610.0,7669128.0
2016-04-18,6900,6900,6690,6770,127532,51920.0,7669128.0
2016-04-19,6830,6880,6710,6830,70498,52380.0,7669128.0
2016-04-20,6880,6940,6830,6890,53591,52840.0,7669128.0
2016-04-21,6890,7130,6860,7120,165559,54604.0,7669128.0
2016-04-22,7150,7150,7040,7140,62004,54758.0,7669128.0
2016-04-25,7140,7220,7040,7160,90460,54911.0,7669128.0
2016-04-26,7200,7270,7030,7130,124746,54681.0,7669128.0
2016-04-27,7100,7200,6970,7030,100859,53914.0,7669128.0
2016-04-28,7020,7080,6850,6850,132287,52534.0,7669128.0
2016-04-29,6850,6940,6770,6920,69214,53070.0,7669128.0
2016-05-02,6920,7170,6840,6960,171273,53377.0,7669128.0
2016-05-03,6920,6990,6850,6990,54382,53607.0,7669128.0
2016-05-04,6990,7100,6930,7010,95116,53761.0,7669128.0
2016-05-09,6990,7300,6980,7300,373579,55985.0,7669128.0
2016-05-10,7880,8870,7060,7110,5616704,54528.0,7669128.0
2016-05-11,7140,7240,7000,7110,378516,54528.0,7669128.0
2016-05-12,7120,7340,7070,7250,304635,55601.0,7669128.0
2016-05-13,7210,7280,7060,7130,285241,54681.0,7669128.0
2016-05-16,7000,7020,6560,6600,679287,50616.0,7669128.0
2016-05-17,6600,6650,6420,6450,210314,49466.0,7669128.0
2016-05-18,6440,6470,6100,6180,300567,47395.0,7669128.0
2016-05-19,6150,6460,6150,6400,141526,49082.0,7669128.0
2016-05-20,6320,6460,6260,6390,85151,49006.0,7669128.0
2016-05-23,6390,6440,6310,6400,67323,49082.0,7669128.0
2016-05-24,6400,6400,6260,6360,56345,48776.0,7669128.0
2016-05-25,6430,6430,6270,6330,73373,48546.0,7669128.0
2016-05-26,6350,6360,6240,6330,39998,48546.0,7669128.0
2016-05-27,6310,6380,6250,6330,61977,48546.0,7669128.0
2016-05-30,6310,6380,6150,6230,96841,47779.0,7669128.0
2016-05-31,6250,6260,6080,6110,99949,46858.0,7669128.0
2016-06-01,6110,6210,6100,6190,60695,47472.0,7669128.0
2016-06-02,6320,6320,6180,6230,36880,47779.0,7669128.0
2016-06-03,6230,6260,6130,6200,48314,47549.0,7669128.0
2016-06-07,6200,6220,6130,6160,44430,47242.0,7669128.0
2016-06-08,6150,6180,6060,6120,67119,46935.0,7669128.0
2016-06-09,6130,6130,5730,5740,224926,44021.0,7669128.0
2016-06-10,5740,6000,5710,5940,116695,45555.0,7669128.0
2016-06-13,5940,5940,5740,5800,74071,44481.0,7669128.0
2016-06-14,5650,5830,5650,5830,48033,44711.0,7669128.0
2016-06-15,5830,5860,5700,5820,43681,44634.0,7669128.0
2016-06-16,5730,5830,5590,5620,93098,43100.0,7669128.0
2016-06-17,5640,5720,5610,5610,36631,43024.0,7669128.0
2016-06-20,5610,5660,5520,5660,47439,43407.0,7669128.0
2016-06-21,5700,5710,5500,5530,59099,42410.0,7669128.0
2016-06-22,5400,5610,5300,5580,186220,42794.0,7669128.0
2016-06-23,5580,5590,5400,5460,58583,41873.0,7669128.0
2016-06-24,5500,5520,4965,5010,170650,38422.0,7669128.0
2016-06-27,4810,5090,4810,5030,92903,38576.0,7669128.0
2016-06-28,5030,5260,4940,5220,35535,40033.0,7669128.0
2016-06-29,5200,5360,5200,5250,28518,40263.0,7669128.0
2016-06-30,5270,5350,5210,5320,32377,40800.0,7669128.0
2016-07-01,5370,5540,5270,5430,50930,41643.0,7669128.0
2016-07-04,5410,5670,5350,5520,111183,42334.0,7669128.0
2016-07-05,5570,5570,5440,5480,32572,42027.0,7669128.0
2016-07-06,5470,5510,5290,5360,45261,41107.0,7669128.0
2016-07-07,5350,5530,5350,5530,45247,42410.0,7669128.0
2016-07-08,5550,5630,5430,5600,53520,42947.0,7669128.0
2016-07-11,5640,5720,5530,5700,103633,43714.0,7669128.0
2016-07-12,5700,5790,5640,5740,64822,44021.0,7669128.0
2016-07-13,5770,6450,5770,5970,616767,45785.0,7669128.0
2016-07-14,6150,6150,5880,6020,160449,46168.0,7669128.0
2016-07-15,6020,6190,6010,6070,150781,46552.0,7669128.0
2016-07-18,6190,6390,6100,6380,327508,48929.0,7669128.0
2016-07-19,6380,7290,6210,6240,1722804,47855.0,7669128.0
2016-07-20,6260,6470,6180,6270,226687,48085.0,7669128.0
2016-07-21,6320,7190,6320,6570,1499370,50386.0,7669128.0
2016-07-22,6570,6650,6410,6420,217524,49236.0,7669128.0
2016-07-25,6450,6450,6140,6140,198176,47088.0,7669128.0
2016-07-26,6140,6240,6040,6230,78249,47779.0,7669128.0
2016-07-27,6230,6270,6160,6170,69213,47319.0,7669128.0
2016-07-28,6240,8020,6170,8020,10477736,61506.0,7669128.0
2016-07-29,7780,8730,7650,8100,8473444,62120.0,7669128.0
2016-08-01,7950,8090,7710,8090,2036679,62043.0,7669128.0
2016-08-02,8400,9920,7480,7650,14362619,58669.0,7669128.0
2016-08-03,7610,7730,7120,7290,1691181,55908.0,7669128.0
2016-08-04,7360,7630,7220,7270,2384955,55755.0,7669128.0
2016-08-05,7340,7500,6900,7040,1001789,53991.0,7669128.0
2016-08-08,7110,8730,7100,8300,9750184,63654.0,7669128.0
2016-08-09,8110,8330,7780,7880,2117604,60433.0,7669128.0
2016-08-10,8040,9580,7970,8140,14646744,62427.0,7669128.0
2016-08-11,7960,7960,7650,7740,807655,59359.0,7669128.0
2016-08-12,7930,8000,7810,7940,511640,60893.0,7669128.0
2016-08-16,7890,7950,7650,7650,357096,58669.0,7669128.0
2016-08-17,7680,8730,7620,7770,5152689,59589.0,7669128.0
2016-08-18,7780,9450,7780,8760,9488653,67182.0,7669128.0
2016-08-19,8820,9990,8470,9290,10782530,71246.0,7669128.0
2016-08-22,9350,9710,8880,9000,4280141,69022.0,7669128.0
2016-08-23,9100,9470,8420,8440,2393611,64727.0,7669128.0
2016-08-24,8500,9050,8260,8450,2601927,64804.0,7669128.0
2016-08-25,8740,9920,8670,9310,7325773,71400.0,7669128.0
2016-08-26,9280,9540,8630,8740,2290253,67028.0,7669128.0
2016-08-29,8810,9010,8260,8440,1519975,64727.0,7669128.0
2016-08-30,8450,8900,8320,8540,1156777,65494.0,7669128.0
2016-08-31,8420,8870,8420,8520,1170299,65341.0,7669128.0
2016-09-01,8630,8870,8430,8510,857046,65264.0,7669128.0
2016-09-02,8590,8640,8000,8020,1055786,61506.0,7669128.0
2016-09-05,8130,8230,7790,7960,634973,61046.0,7669128.0
2016-09-06,7930,8070,7580,7610,621327,58362.0,7669128.0
2016-09-07,7750,7970,7570,7590,601132,58209.0,7669128.0
2016-09-08,7590,7670,7220,7390,514176,56675.0,7669128.0
2016-09-09,7400,7520,7190,7300,451290,55985.0,7669128.0
2016-09-12,7150,7290,7000,7000,436268,53684.0,7669128.0
2016-09-13,7020,7290,7020,7170,310172,54988.0,7669128.0
2016-09-19,7190,7290,7100,7290,282306,55908.0,7669128.0
2016-09-20,7320,7320,7080,7150,292348,54834.0,7669128.0
2016-09-21,7100,7800,7070,7400,1231156,56752.0,7669128.0
2016-09-22,7460,7490,7190,7200,344897,55218.0,7669128.0
2016-09-23,7250,7350,7090,7120,281077,54604.0,7669128.0
2016-09-26,7140,7470,7130,7390,353958,56675.0,7669128.0
2016-09-27,7350,7450,7250,7390,174994,56675.0,7669128.0
2016-09-28,7420,7470,7250,7250,248320,55601.0,7669128.0
2016-09-29,7300,7320,7120,7190,153748,55141.0,7669128.0
2016-09-30,7110,7150,6780,6780,380473,51997.0,7669128.0
2016-10-04,6850,6990,6790,6880,124640,52764.0,7669128.0
2016-10-05,6950,7140,6920,6920,111322,53070.0,7669128.0
2016-10-06,7010,7090,6930,6950,99550,53300.0,7669128.0
2016-10-07,7010,8100,6810,7400,3387849,56752.0,7669128.0
2016-10-10,7540,8190,7440,7500,1950813,57518.0,7669128.0
2016-10-11,7460,7650,7200,7280,455181,55831.0,7669128.0
2016-10-12,7160,7430,7090,7140,272103,54758.0,7669128.0
2016-10-13,7140,7240,7020,7020,194664,53837.0,7669128.0
2016-10-14,6940,7180,6940,7020,140148,53837.0,7669128.0
2016-10-17,7060,7160,6950,7150,150651,54834.0,7669128.0
2016-10-18,7130,7170,6850,6930,146306,53147.0,7669128.0
2016-10-19,6960,7430,6930,7190,424448,55141.0,7669128.0
2016-10-20,7230,7240,6980,6990,134020,53607.0,7669128.0
2016-10-21,6990,7070,6760,6830,144679,52380.0,7669128.0
2016-10-24,6790,6830,6460,6470,273874,49619.0,7669128.0
2016-10-25,6470,6590,6310,6520,133805,50003.0,7669128.0
2016-10-26,6390,6500,6240,6370,103610,48852.0,7669128.0
2016-10-27,6370,6540,6370,6420,82313,49236.0,7669128.0
2016-10-28,6440,6460,6150,6190,100034,47472.0,7669128.0
2016-10-31,6210,6260,5910,6000,85149,46015.0,7669128.0
2016-11-01,5920,6080,5920,5990,51058,45938.0,7669128.0
2016-11-02,6000,6000,5530,5540,150060,42487.0,7669128.0
2016-11-03,5540,5810,5440,5670,107086,43484.0,7669128.0
2016-11-04,5650,5850,5590,5790,57380,44404.0,7669128.0
2016-11-07,5780,6130,5780,6000,119426,46015.0,7669128.0
2016-11-08,6020,6070,5930,5950,49662,45631.0,7669128.0
2016-11-09,5980,6070,5370,5590,208565,42870.0,7669128.0
2016-11-10,5710,5950,5710,5880,90610,45094.0,7669128.0
2016-11-11,5830,6100,5830,5950,83335,45631.0,7669128.0
2016-11-14,6020,6070,5930,6020,79145,46168.0,7669128.0
2016-11-15,6050,7410,6040,6830,3870428,52380.0,7669128.0
2016-11-16,6790,7130,6690,6860,647455,52610.0,7669128.0
2016-11-17,6890,7840,6800,7270,1973492,55755.0,7669128.0
2016-11-18,7260,7350,6700,6740,627907,51690.0,7669128.0
2016-11-21,6870,7370,6580,7010,1027585,53761.0,7669128.0
2016-11-22,7090,7450,7050,7370,1178858,56521.0,7669128.0
2016-11-23,7390,7410,6880,6900,399246,52917.0,7669128.0
2016-11-24,6760,7060,6650,6890,353610,52840.0,7669128.0
2016-11-25,6820,7240,6780,7150,448917,54834.0,7669128.0
2016-11-28,7200,7310,6860,6860,345258,52610.0,7669128.0
2016-11-29,6890,7200,6700,6980,407558,53531.0,7669128.0
2016-11-30,6990,7030,6830,6860,123260,52610.0,7669128.0
2016-12-01,7040,7650,7000,7590,2272709,58209.0,7669128.0
2016-12-02,7620,7620,7250,7330,606992,56215.0,7669128.0
2016-12-05,7340,7390,6980,6980,521317,53531.0,7669128.0
2016-12-06,6990,7220,6990,7200,223614,55218.0,7669128.0
2016-12-07,7170,7250,6800,6970,220977,53454.0,7669128.0
2016-12-08,7010,7080,6890,6970,142781,53454.0,7669128.0
2016-12-09,6930,7140,6900,6920,126649,53070.0,7669128.0
2016-12-12,7030,7310,6960,7270,352810,55755.0,7669128.0
2016-12-13,7370,7370,7170,7300,260077,55985.0,7669128.0
