슈프리마에이치큐(094840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-22,7944,8251,7730,8006,421178,192200.0,14728000.0
2011-11-23,8159,8159,7699,7791,356160,187046.0,14728000.0
2011-11-24,7852,8435,7730,8436,642651,202510.0,14728000.0
2011-11-25,8404,8680,8190,8374,641354,201037.0,14728000.0
2011-11-28,8558,8650,8282,8405,297801,201774.0,14728000.0
2011-11-29,8466,8834,8282,8313,752084,199564.0,14728000.0
2011-11-30,8251,8374,7975,7975,395079,191464.0,14728000.0
2011-12-01,8190,8251,7699,7822,726470,187782.0,14728000.0
2011-12-02,7883,8251,7760,7822,642884,187782.0,14728000.0
2011-12-05,7914,8006,7791,7914,257339,189991.0,14728000.0
2011-12-06,7944,8190,7852,7914,270324,189991.0,14728000.0
2011-12-07,8036,8036,7699,7791,233218,187046.0,14728000.0
2011-12-08,7699,7822,7392,7577,341120,181891.0,14728000.0
2011-12-09,7392,7760,7392,7730,227128,185573.0,14728000.0
2011-12-12,7791,8067,7730,7883,321930,189255.0,14728000.0
2011-12-13,7822,8159,7791,7975,357320,191464.0,14728000.0
2011-12-14,7975,8036,7852,7883,146577,189255.0,14728000.0
2011-12-15,7883,8098,7791,7791,342330,187046.0,14728000.0
2011-12-16,7822,8036,7638,7638,224377,183364.0,14728000.0
2011-12-19,7668,7699,6595,6933,472716,166426.0,14728000.0
2011-12-20,6932,7423,6932,7239,226672,173790.0,14728000.0
2011-12-21,7515,7638,7300,7362,288403,176736.0,14728000.0
2011-12-22,7453,7607,7331,7485,142451,179682.0,14728000.0
2011-12-23,7576,7822,7515,7515,199873,180418.0,14728000.0
2011-12-26,7638,8006,7607,7853,458835,188518.0,14728000.0
2011-12-27,7883,7914,7484,7638,231683,183364.0,14728000.0
2011-12-28,7730,7883,7576,7669,108932,184100.0,14728000.0
2011-12-29,7546,7699,7331,7669,160614,184100.0,14728000.0
2012-01-02,7668,8190,7638,8006,501462,192200.0,14728000.0
2012-01-03,8159,8190,7914,8006,255596,192200.0,14728000.0
2012-01-04,8036,8067,7883,7945,167474,190728.0,14728000.0
2012-01-05,7975,8159,7822,8160,335163,195882.0,14728000.0
2012-01-06,8466,8588,8190,8282,712117,198828.0,14728000.0
2012-01-09,8282,8374,8036,8282,274070,198828.0,14728000.0
2012-01-10,8404,8742,8220,8344,663349,200301.0,14728000.0
2012-01-11,8404,8527,8282,8282,322580,198828.0,14728000.0
2012-01-12,8282,8343,8036,8160,220893,195882.0,14728000.0
2012-01-13,8190,8282,7883,7975,334683,191464.0,14728000.0
2012-01-16,7822,7944,7576,7638,376118,183364.0,14728000.0
2012-01-17,7699,7760,7453,7454,324850,178945.0,14728000.0
2012-01-18,7453,7638,7300,7515,245877,180418.0,14728000.0
2012-01-19,7546,7546,7239,7270,251424,174527.0,14728000.0
2012-01-20,7331,7423,7147,7362,195209,176736.0,14728000.0
2012-01-25,7484,7607,7331,7393,152285,177472.0,14728000.0
2012-01-26,7392,7576,7392,7485,122699,179682.0,14728000.0
2012-01-27,7546,7576,7361,7393,129805,177472.0,14728000.0
2012-01-30,7331,7423,7085,7209,289812,173054.0,14728000.0
2012-01-31,7177,7269,6963,6963,343190,167163.0,14728000.0
2012-02-01,7055,7269,7024,7117,246711,170845.0,14728000.0
2012-02-02,7239,7300,7116,7209,195346,173054.0,14728000.0
2012-02-03,7208,7239,7055,7117,100626,170845.0,14728000.0
2012-02-06,7177,7331,7116,7239,184597,173790.0,14728000.0
2012-02-07,7239,7269,7055,7055,132080,169372.0,14728000.0
2012-02-08,7177,7453,7116,7239,371678,173790.0,14728000.0
2012-02-09,7361,7361,7116,7270,365177,174527.0,14728000.0
2012-02-10,7331,7515,7300,7362,359517,176736.0,14728000.0
2012-02-13,7392,7546,7300,7454,219713,178945.0,14728000.0
2012-02-14,7515,7607,7392,7423,210531,178209.0,14728000.0
2012-02-15,7484,7484,7208,7301,288365,175263.0,14728000.0
2012-02-16,7269,7699,7208,7638,506456,183364.0,14728000.0
2012-02-17,7638,8098,7607,8006,832242,192200.0,14728000.0
2012-02-20,8251,8404,8006,8098,594471,194410.0,14728000.0
2012-02-21,8128,8558,8098,8344,970430,200301.0,14728000.0
2012-02-22,8404,8466,8190,8344,384122,200301.0,14728000.0
2012-02-23,8251,8374,8006,8006,318104,192200.0,14728000.0
2012-02-24,8190,8895,8067,8865,1181663,212820.0,14728000.0
2012-02-27,8926,9018,8742,8834,587146,212083.0,14728000.0
2012-02-28,8926,9110,8742,9110,534539,218711.0,14728000.0
2012-02-29,9110,9110,8742,8773,400600,210610.0,14728000.0
2012-03-02,8803,8834,8527,8620,336201,206928.0,14728000.0
2012-03-05,8680,8773,8312,8344,379948,200301.0,14728000.0
2012-03-06,8343,8496,8128,8497,288213,203983.0,14728000.0
2012-03-07,8251,8466,8220,8436,165168,202510.0,14728000.0
2012-03-08,8527,8957,8435,8834,774746,212083.0,14728000.0
2012-03-09,8895,9079,8742,8804,380950,211347.0,14728000.0
2012-03-12,8803,8987,8619,8681,245565,208401.0,14728000.0
2012-03-13,8773,9018,8742,8988,561917,215765.0,14728000.0
2012-03-14,9233,9723,9202,9325,1226638,223866.0,14728000.0
2012-03-15,9355,9631,9141,9202,727281,220920.0,14728000.0
2012-03-16,9233,9447,9079,9387,399401,225338.0,14728000.0
2012-03-19,9355,9478,9110,9233,285355,221656.0,14728000.0
2012-03-20,9202,9263,8834,8865,382623,212820.0,14728000.0
2012-03-21,8834,8957,8588,8926,297481,214292.0,14728000.0
2012-03-22,8926,8987,8711,8712,187460,209138.0,14728000.0
2012-03-23,8527,8650,8404,8405,339301,201774.0,14728000.0
2012-03-26,8404,8711,8312,8405,212690,201774.0,14728000.0
2012-03-27,8588,8588,8190,8374,237907,201037.0,14728000.0
2012-03-28,8343,8619,8343,8405,237112,201774.0,14728000.0
2012-03-29,8404,8404,8036,8252,237304,198092.0,14728000.0
2012-03-30,8220,8527,8190,8405,110555,201774.0,14728000.0
2012-04-02,8466,8588,8404,8589,125152,206192.0,14728000.0
2012-04-03,8558,8680,8190,8221,208676,197355.0,14728000.0
2012-04-04,8220,8312,7668,7883,405604,189255.0,14728000.0
2012-04-05,7730,8067,7668,8037,158931,192937.0,14728000.0
2012-04-06,7975,8251,7883,8129,153755,195146.0,14728000.0
2012-04-09,8128,8435,8067,8282,254951,198828.0,14728000.0
2012-04-10,8374,8803,8343,8528,692957,204719.0,14728000.0
2012-04-12,8588,8957,8558,8896,471661,213556.0,14728000.0
2012-04-13,8926,9018,8773,8926,348318,214292.0,14728000.0
2012-04-16,8773,8895,8680,8896,184068,213556.0,14728000.0
2012-04-17,9018,9018,8527,8650,265014,207665.0,14728000.0
2012-04-18,8834,8926,8558,8650,212500,207665.0,14728000.0
2012-04-19,8650,9171,8650,9110,474311,218711.0,14728000.0
2012-04-20,9018,9294,8803,8896,324489,213556.0,14728000.0
2012-04-23,9049,9478,9018,9264,792176,222393.0,14728000.0
2012-04-24,9171,9294,8957,9018,340448,216502.0,14728000.0
2012-04-25,9079,9325,8957,9110,508923,218711.0,14728000.0
2012-04-26,9294,9386,8466,8466,755099,203246.0,14728000.0
2012-04-27,8527,8711,8190,8497,375480,203983.0,14728000.0
2012-04-30,8558,8742,8220,8344,344493,200301.0,14728000.0
2012-05-02,8435,9018,8404,9018,419225,216502.0,14728000.0
2012-05-03,8987,9325,8865,9110,457363,218711.0,14728000.0
2012-05-04,9141,9263,8987,9110,279247,218711.0,14728000.0
2012-05-07,8926,9509,8803,9479,843601,227548.0,14728000.0
2012-05-08,9539,9785,9386,9417,806296,226075.0,14728000.0
2012-05-09,9417,9570,9171,9479,517136,227548.0,14728000.0
2012-05-10,9417,9877,9325,9509,717588,228284.0,14728000.0
2012-05-11,9539,9723,9141,9172,453347,220184.0,14728000.0
2012-05-14,9263,9693,9202,9663,609414,231966.0,14728000.0
2012-05-15,9570,9631,8957,9202,1020608,220920.0,14728000.0
2012-05-16,8957,9018,8312,8313,766123,199564.0,14728000.0
2012-05-17,8466,8650,8312,8528,387491,204719.0,14728000.0
2012-05-18,8159,8282,7791,7853,525770,188518.0,14728000.0
2012-05-21,7944,8098,7760,7914,310171,189991.0,14728000.0
2012-05-22,8128,8220,8036,8098,313952,194410.0,14728000.0
2012-05-23,8036,8036,7423,7454,781791,178945.0,14728000.0
2012-05-24,7453,7638,7269,7454,403025,178945.0,14728000.0
2012-05-25,7546,7699,7453,7454,226106,178945.0,14728000.0
2012-05-29,7546,7883,7515,7822,332591,187782.0,14728000.0
2012-05-30,7883,7883,7607,7730,176200,185573.0,14728000.0
2012-05-31,7546,7852,7515,7822,191146,187782.0,14728000.0
2012-06-01,7791,8036,7760,7853,255950,188518.0,14728000.0
2012-06-04,7484,7576,6932,7147,427652,171581.0,14728000.0
2012-06-05,7239,7361,7116,7209,197004,173054.0,14728000.0
2012-06-07,7453,7546,7331,7362,174528,176736.0,14728000.0
2012-06-08,7361,7515,7269,7331,130328,176000.0,14728000.0
2012-06-11,7484,7607,7423,7546,176774,181154.0,14728000.0
2012-06-12,7331,7730,7331,7730,266468,185573.0,14728000.0
2012-06-13,7852,8036,7668,7669,346116,184100.0,14728000.0
2012-06-14,7638,7883,7638,7761,157437,186309.0,14728000.0
2012-06-15,7822,7975,7699,7699,257568,184836.0,14728000.0
2012-06-18,7883,7975,7822,7883,184100,189255.0,14728000.0
2012-06-19,7914,8159,7883,7914,257262,189991.0,14728000.0
2012-06-20,8067,8128,7975,8067,198782,193673.0,14728000.0
2012-06-21,8128,8128,7852,7883,178356,189255.0,14728000.0
2012-06-22,7699,7822,7668,7730,177024,185573.0,14728000.0
2012-06-25,7822,8067,7668,7975,272902,191464.0,14728000.0
2012-06-26,7883,8036,7791,7914,144474,189991.0,14728000.0
2012-06-27,7944,8036,7760,8006,164960,192200.0,14728000.0
2012-06-28,8036,8190,7944,7975,308320,191464.0,14728000.0
2012-06-29,8036,8128,7914,7945,132714,190728.0,14728000.0
2012-07-02,8067,8128,7852,7853,165251,188518.0,14728000.0
2012-07-03,7883,8036,7852,7975,146499,191464.0,14728000.0
2012-07-04,8036,8036,7883,7883,122297,189255.0,14728000.0
2012-07-05,7883,8036,7822,7914,125572,189991.0,14728000.0
2012-07-06,7944,8404,7883,8405,568203,201774.0,14728000.0
2012-07-09,8374,8588,8312,8497,338892,203983.0,14728000.0
2012-07-10,8496,8588,8374,8558,232199,205456.0,14728000.0
2012-07-11,8711,8803,8466,8466,426632,203246.0,14728000.0
2012-07-12,8527,8680,8282,8282,241128,198828.0,14728000.0
2012-07-13,8343,8374,7852,8282,243497,198828.0,14728000.0
2012-07-16,8404,8404,8098,8160,120442,195882.0,14728000.0
2012-07-17,8159,8527,8128,8344,228470,200301.0,14728000.0
2012-07-18,8466,8680,8251,8282,340134,198828.0,14728000.0
2012-07-19,8435,8527,8343,8344,134785,200301.0,14728000.0
2012-07-20,8404,8558,8374,8497,180605,203983.0,14728000.0
2012-07-23,8343,8374,8128,8190,228593,196619.0,14728000.0
2012-07-24,8098,8343,7944,8190,188874,196619.0,14728000.0
2012-07-25,7975,8067,7546,7546,351170,181154.0,14728000.0
2012-07-26,7607,7760,7453,7607,120004,182627.0,14728000.0
2012-07-27,7791,8006,7730,7945,170934,190728.0,14728000.0
2012-07-30,8220,8987,8190,8466,1172545,203246.0,14728000.0
2012-07-31,8435,8680,8343,8405,461046,201774.0,14728000.0
2012-08-01,8588,8803,8558,8558,379608,205456.0,14728000.0
2012-08-02,8711,8834,8558,8589,341047,206192.0,14728000.0
2012-08-03,8619,8803,8527,8712,192997,209138.0,14728000.0
2012-08-06,8803,8834,8650,8773,247412,210610.0,14728000.0
2012-08-07,8803,9171,8773,9110,583452,218711.0,14728000.0
2012-08-08,9110,9171,8895,8957,292507,215029.0,14728000.0
2012-08-09,8987,9141,8773,8957,266633,215029.0,14728000.0
2012-08-10,9079,9079,8803,8834,170298,212083.0,14728000.0
2012-08-13,8803,9263,8803,9264,405346,222393.0,14728000.0
2012-08-14,9294,9386,9171,9294,273457,223129.0,14728000.0
2012-08-16,9325,9355,9171,9325,216936,223866.0,14728000.0
2012-08-17,9509,9570,9263,9387,348853,225338.0,14728000.0
2012-08-20,9355,9386,9110,9110,233035,218711.0,14728000.0
2012-08-21,9141,9355,8987,9141,320933,219447.0,14728000.0
2012-08-22,9110,9141,8865,9110,268618,218711.0,14728000.0
2012-08-23,9141,9938,9141,9908,1109752,237857.0,14728000.0
2012-08-24,9754,10674,9723,10521,1438237,252585.0,14728000.0
2012-08-27,10521,10582,10184,10521,718425,252585.0,14728000.0
2012-08-28,10429,10828,10337,10798,687261,259213.0,14728000.0
2012-08-29,10920,10950,10429,10429,596775,250376.0,14728000.0
2012-08-30,10552,10582,10184,10429,516048,250376.0,14728000.0
2012-08-31,10552,11226,10552,10675,852491,256267.0,14728000.0
2012-09-03,10797,10889,10398,10429,522202,250376.0,14728000.0
2012-09-04,10552,10797,9969,10061,673649,241539.0,14728000.0
2012-09-05,10030,10674,10030,10675,557797,256267.0,14728000.0
2012-09-06,10674,10920,10429,10429,415073,250376.0,14728000.0
2012-09-07,10613,10950,10398,10920,510696,262158.0,14728000.0
2012-09-10,10920,11257,10705,11043,689787,265104.0,14728000.0
2012-09-11,11288,11625,11134,11319,921668,271732.0,14728000.0
2012-09-12,11349,11932,11319,11840,1065468,284250.0,14728000.0
2012-09-13,11717,11871,11533,11656,667942,279832.0,14728000.0
2012-09-14,11871,11871,10920,11104,1090196,266577.0,14728000.0
2012-09-17,11165,11319,10950,11104,454826,266577.0,14728000.0
2012-09-18,11226,11441,11042,11104,463918,266577.0,14728000.0
2012-09-19,11042,11441,11042,11227,420479,269522.0,14728000.0
2012-09-20,11226,11595,11134,11503,553995,276150.0,14728000.0
2012-09-21,11656,11840,11319,11442,430429,274677.0,14728000.0
2012-09-24,11687,12269,11533,12209,1114500,293087.0,14728000.0
2012-09-25,12085,12177,11441,11442,607366,274677.0,14728000.0
2012-09-26,11472,11779,11165,11166,397390,268050.0,14728000.0
2012-09-27,11226,11595,11165,11258,409051,270259.0,14728000.0
2012-09-28,11441,11503,11196,11288,246524,270995.0,14728000.0
2012-10-02,11349,11625,11288,11534,274899,276886.0,14728000.0
2012-10-04,11533,11717,11472,11503,320258,276150.0,14728000.0
2012-10-05,11533,11871,11472,11687,362834,280568.0,14728000.0
2012-10-08,11656,11687,10920,10920,760245,262158.0,14728000.0
2012-10-09,10920,11134,10521,11135,746708,267313.0,14728000.0
2012-10-10,11134,11717,11073,11534,848327,276886.0,14728000.0
2012-10-11,11472,11717,11349,11534,496399,276886.0,14728000.0
2012-10-12,11687,11963,11411,11840,483735,284250.0,14728000.0
2012-10-15,12024,12607,11901,12454,1417341,298978.0,14728000.0
2012-10-16,12546,12760,11963,12485,1099029,299715.0,14728000.0
2012-10-17,12607,13312,12576,12883,1175373,309288.0,14728000.0
2012-10-18,12883,13006,11871,11871,820701,284987.0,14728000.0
2012-10-19,11963,12269,11226,12147,700075,291614.0,14728000.0
2012-10-22,11748,12208,11748,12147,314209,291614.0,14728000.0
2012-10-23,12239,12760,12239,12393,492062,297506.0,14728000.0
2012-10-24,12085,12730,12055,12730,339339,305606.0,14728000.0
2012-10-25,12638,12914,11840,11963,501001,287196.0,14728000.0
2012-10-26,12024,12177,11104,11258,635103,270259.0,14728000.0
2012-10-29,11441,11595,10950,10982,357607,263631.0,14728000.0
2012-10-30,10981,11319,10950,11166,293986,268050.0,14728000.0
2012-10-31,11226,11717,11165,11472,411697,275414.0,14728000.0
2012-11-01,11595,11932,11503,11779,469114,282778.0,14728000.0
2012-11-02,11871,11963,11687,11718,232226,281305.0,14728000.0
2012-11-05,11717,12147,11687,12025,370026,288669.0,14728000.0
2012-11-06,12085,12239,11809,12147,303143,291614.0,14728000.0
2012-11-07,12331,12331,11840,11963,278986,287196.0,14728000.0
2012-11-08,11748,11963,11625,11779,218187,282778.0,14728000.0
2012-11-09,11687,11871,11441,11564,278174,277623.0,14728000.0
2012-11-12,11717,12361,11656,12331,616980,296033.0,14728000.0
2012-11-13,12269,12515,11963,11994,360789,287932.0,14728000.0
2012-11-14,12147,12208,11533,11656,326183,279832.0,14728000.0
2012-11-15,11441,11687,11319,11595,247888,278359.0,14728000.0
2012-11-16,11411,11656,10613,11012,450704,264368.0,14728000.0
2012-11-19,11012,11380,11012,11258,180822,270259.0,14728000.0
2012-11-20,11472,11503,11165,11166,186385,268050.0,14728000.0
2012-11-21,11257,11748,11226,11472,311265,275414.0,14728000.0
2012-11-22,11717,11779,11503,11656,208830,279832.0,14728000.0
2012-11-23,11625,11809,11349,11564,257595,277623.0,14728000.0
2012-11-26,11625,11656,11257,11258,226979,270259.0,14728000.0
2012-11-27,11319,11595,11134,11288,229797,270995.0,14728000.0
2012-11-28,11134,11288,11104,11258,88286,270259.0,14728000.0
2012-11-29,11380,11380,11042,11104,192948,266577.0,14728000.0
2012-11-30,10981,11257,10950,11074,166975,265840.0,14728000.0
2012-12-03,11104,11288,11073,11166,158202,268050.0,14728000.0
2012-12-04,11257,11380,11165,11288,159110,270995.0,14728000.0
2012-12-05,11288,11871,11196,11840,665007,284250.0,14728000.0
2012-12-06,11779,11840,11073,11166,548226,268050.0,14728000.0
2012-12-07,11104,11380,10552,10951,466529,262895.0,14728000.0
2012-12-10,11042,11134,10613,10736,170310,257740.0,14728000.0
2012-12-11,10705,10828,10276,10276,272770,246694.0,14728000.0
2012-12-12,10337,10582,9846,10491,399076,251849.0,14728000.0
2012-12-13,10490,10705,10429,10583,170415,254058.0,14728000.0
2012-12-14,10582,10736,10460,10460,121803,251112.0,14728000.0
2012-12-17,10490,10613,9877,9877,235858,237121.0,14728000.0
2012-12-18,9877,10122,9846,9969,127222,239330.0,14728000.0
2012-12-20,9938,10061,9478,9479,231175,227548.0,14728000.0
2012-12-21,9509,9754,9447,9479,151587,227548.0,14728000.0
2012-12-24,9601,10276,9509,10153,217985,243748.0,14728000.0
2012-12-26,10184,10337,9938,10245,172645,245958.0,14728000.0
2012-12-27,10306,11073,10276,10552,356794,253322.0,14728000.0
2012-12-28,10552,10889,10521,10644,125785,255531.0,14728000.0
2013-01-02,10766,10920,10736,10798,167002,259213.0,14728000.0
2013-01-03,10920,10920,10582,10644,113777,255531.0,14728000.0
2013-01-04,10674,10797,10490,10736,138141,257740.0,14728000.0
2013-01-07,10736,10981,10644,10767,135912,258476.0,14728000.0
2013-01-08,10797,10858,10644,10644,121719,255531.0,14728000.0
2013-01-09,10644,11134,10644,11043,245396,265104.0,14728000.0
2013-01-10,11104,11257,10950,11166,208475,268050.0,14728000.0
2013-01-11,11073,11196,10889,10890,182024,261422.0,14728000.0
2013-01-14,10950,10950,10613,10644,166481,255531.0,14728000.0
2013-01-15,10582,10766,10521,10552,95219,253322.0,14728000.0
2013-01-16,10644,10828,10306,10460,129087,251112.0,14728000.0
2013-01-17,10398,10521,10214,10245,136818,245958.0,14728000.0
2013-01-18,10368,10797,10368,10706,206109,257004.0,14728000.0
2013-01-21,10797,10797,10552,10583,130441,254058.0,14728000.0
2013-01-22,10582,10736,10398,10736,149953,257740.0,14728000.0
2013-01-23,10736,10981,10552,10552,243225,253322.0,14728000.0
2013-01-24,10490,10521,10276,10429,171843,250376.0,14728000.0
2013-01-25,10429,10490,10061,10276,138306,246694.0,14728000.0
2013-01-28,10276,10337,9877,10031,246984,240803.0,14728000.0
2013-01-29,9969,10184,9815,10061,92208,241539.0,14728000.0
2013-01-30,10030,10214,10030,10123,106225,243012.0,14728000.0
2013-01-31,10122,10337,10122,10245,72366,245958.0,14728000.0
2013-02-01,10276,10398,10000,10307,102234,247430.0,14728000.0
2013-02-04,10398,10460,10061,10184,103125,244485.0,14728000.0
2013-02-05,10061,10122,9846,9847,120761,236384.0,14728000.0
2013-02-06,9877,10368,9846,10276,170797,246694.0,14728000.0
2013-02-07,10276,10644,10276,10552,243506,253322.0,14728000.0
2013-02-08,10613,10644,10368,10491,126739,251849.0,14728000.0
2013-02-12,10705,11134,10613,11012,508222,264368.0,14728000.0
2013-02-13,11012,11134,10950,11104,357370,266577.0,14728000.0
2013-02-14,11104,11656,11104,11564,841674,277623.0,14728000.0
2013-02-15,11564,11809,11503,11534,446603,276886.0,14728000.0
2013-02-18,11595,11748,11503,11626,224361,279096.0,14728000.0
2013-02-19,11809,12024,11687,11994,330332,287932.0,14728000.0
2013-02-20,12085,12269,11779,12025,491511,288669.0,14728000.0
2013-02-21,11993,12453,11932,12209,510641,293087.0,14728000.0
2013-02-22,12300,12361,12024,12147,272334,291614.0,14728000.0
2013-02-25,12208,12331,11963,12117,213572,290878.0,14728000.0
2013-02-26,11963,12607,11963,12546,394344,301188.0,14728000.0
2013-02-27,12453,12546,12055,12147,308901,291614.0,14728000.0
2013-02-28,12331,12392,11993,12086,192252,290142.0,14728000.0
2013-03-04,12085,12208,11840,11840,223216,284250.0,14728000.0
2013-03-05,11993,12914,11963,12546,985003,301188.0,14728000.0
2013-03-06,12791,13006,12361,12638,446293,303397.0,14728000.0
2013-03-07,12699,12883,12269,12515,408917,300451.0,14728000.0
2013-03-08,12515,12638,12116,12393,281180,297506.0,14728000.0
2013-03-11,12392,13098,12085,12914,734450,310024.0,14728000.0
2013-03-12,13006,13220,12730,12883,371000,309288.0,14728000.0
2013-03-13,12944,13435,12914,13282,479649,318861.0,14728000.0
2013-03-14,13098,13220,12730,12822,558325,307815.0,14728000.0
2013-03-15,12944,13496,12852,13252,791725,318125.0,14728000.0
2013-03-18,13220,13435,12638,12638,363182,303397.0,14728000.0
2013-03-19,12760,13650,12760,13620,598644,326962.0,14728000.0
2013-03-20,13496,14110,13343,13773,739505,330644.0,14728000.0
2013-03-21,13834,13895,13343,13374,336048,321070.0,14728000.0
2013-03-22,13251,13435,13036,13282,316672,318861.0,14728000.0
2013-03-25,13466,13834,13220,13466,337901,323280.0,14728000.0
2013-03-26,13466,13466,12914,13098,321680,314443.0,14728000.0
2013-03-27,13220,13220,12760,13067,291881,313706.0,14728000.0
2013-03-28,13251,13803,13190,13681,600506,328434.0,14728000.0
2013-03-29,13680,13803,13558,13712,216224,329171.0,14728000.0
2013-04-01,13711,13773,13404,13405,187355,321807.0,14728000.0
2013-04-02,13312,13619,13282,13313,307068,319598.0,14728000.0
2013-04-03,13588,14386,13558,14233,794060,341690.0,14728000.0
2013-04-04,14110,14355,13619,14233,612439,341690.0,14728000.0
2013-04-05,14325,14355,13619,13742,383008,329907.0,14728000.0
2013-04-08,13773,13865,12638,12699,633409,304870.0,14728000.0
2013-04-09,12546,13067,12331,12638,443568,303397.0,14728000.0
2013-04-10,12730,13190,12730,13190,372436,316652.0,14728000.0
2013-04-11,13374,13650,13190,13497,331826,324016.0,14728000.0
2013-04-12,13558,13742,13312,13313,370429,319598.0,14728000.0
2013-04-15,13374,14079,13374,14080,482219,338008.0,14728000.0
2013-04-16,13895,14355,13895,14110,460650,338744.0,14728000.0
2013-04-17,14202,14202,13803,13896,305947,333589.0,14728000.0
2013-04-18,13742,13987,13404,13988,306501,335798.0,14728000.0
2013-04-19,14049,14233,13098,13221,410880,317388.0,14728000.0
2013-04-22,13312,13895,13251,13865,235572,332853.0,14728000.0
2013-04-23,13926,14049,13711,13773,232308,330644.0,14728000.0
2013-04-24,13987,14141,13773,13957,323863,335062.0,14728000.0
2013-04-25,14110,14693,14110,14571,934066,349790.0,14728000.0
2013-04-26,14723,15276,14723,15092,679961,362309.0,14728000.0
2013-04-29,15061,15276,14723,15031,318386,360836.0,14728000.0
2013-04-30,15184,15184,13098,13589,1910767,326225.0,14728000.0
2013-05-02,13680,13957,13466,13834,611488,332116.0,14728000.0
2013-05-03,13957,14233,13803,14110,483934,338744.0,14728000.0
2013-05-06,14263,14386,14079,14202,243534,340953.0,14728000.0
2013-05-07,14294,14294,13865,14018,321159,336535.0,14728000.0
2013-05-08,14171,14355,14110,14264,289221,342426.0,14728000.0
2013-05-09,14325,14570,13987,14417,324924,346108.0,14728000.0
2013-05-10,14355,14386,14079,14141,179698,339480.0,14728000.0
2013-05-13,14171,14294,13834,14018,196695,336535.0,14728000.0
2013-05-14,14110,14141,13404,14110,326262,338744.0,14728000.0
2013-05-15,14294,14601,14202,14448,293475,346844.0,14728000.0
2013-05-16,14478,14478,14079,14172,250486,340217.0,14728000.0
2013-05-20,14294,14294,13926,13926,220353,334326.0,14728000.0
2013-05-21,14018,14386,14018,14387,196326,345372.0,14728000.0
2013-05-22,14509,15122,14386,15031,589631,360836.0,14728000.0
2013-05-23,15030,15552,14815,15460,536357,371146.0,14728000.0
2013-05-24,15552,15858,15153,15337,432619,368200.0,14728000.0
2013-05-27,15337,15736,15030,15675,486176,376300.0,14728000.0
2013-05-28,15398,15429,14877,15123,611881,363045.0,14728000.0
2013-05-29,15337,15613,15092,15123,362682,363045.0,14728000.0
2013-05-30,15122,15337,14662,14785,331840,354945.0,14728000.0
2013-05-31,14723,14846,14263,14509,281773,348317.0,14728000.0
2013-06-03,13895,14355,13680,14172,427239,340217.0,14728000.0
2013-06-04,14386,14509,14171,14264,244611,342426.0,14728000.0
2013-06-05,14202,14386,14049,14264,121964,342426.0,14728000.0
2013-06-07,14263,14355,13711,14141,234127,339480.0,14728000.0
2013-06-10,14171,14570,14171,14356,141622,344635.0,14728000.0
2013-06-11,14355,14539,14233,14325,87573,343899.0,14728000.0
2013-06-12,14171,14539,14110,14325,80536,343899.0,14728000.0
2013-06-13,14202,14386,13803,13957,154062,335062.0,14728000.0
2013-06-14,14079,14294,13926,13926,102377,334326.0,14728000.0
2013-06-17,14079,14386,13895,14202,177110,340953.0,14728000.0
2013-06-18,14233,14386,14110,14264,247416,342426.0,14728000.0
2013-06-19,14355,14693,14263,14387,242512,345372.0,14728000.0
2013-06-20,14263,14754,14141,14663,276225,351999.0,14728000.0
2013-06-21,14355,14601,14049,14479,223300,347581.0,14728000.0
2013-06-24,14478,14662,14141,14141,130648,339480.0,14728000.0
2013-06-25,14141,14233,13374,13620,293717,326962.0,14728000.0
2013-06-26,14018,14447,13987,14356,238817,344635.0,14728000.0
2013-06-27,14539,15000,14447,14877,280836,357154.0,14728000.0
2013-06-28,15000,15030,14754,14969,160097,359363.0,14728000.0
2013-07-01,15030,15490,14938,15337,254302,368200.0,14728000.0
2013-07-02,15552,15582,15030,15092,182354,362309.0,14728000.0
2013-07-03,15153,15337,14601,14724,227712,353472.0,14728000.0
2013-07-04,14754,15061,14601,15000,130206,360100.0,14728000.0
2013-07-05,15030,15061,14478,14540,149715,349054.0,14728000.0
2013-07-08,14539,14846,14141,14264,161714,342426.0,14728000.0
2013-07-09,14386,14846,14386,14724,130908,353472.0,14728000.0
2013-07-10,14907,15092,14723,14755,134004,354208.0,14728000.0
2013-07-11,15061,15122,14877,15031,105520,360836.0,14728000.0
2013-07-12,15092,15245,14907,14969,128811,359363.0,14728000.0
2013-07-15,14969,15337,14877,15215,147602,365254.0,14728000.0
2013-07-16,15276,15674,15214,15276,230151,366727.0,14728000.0
2013-07-17,15368,15490,14662,14663,244842,351999.0,14728000.0
2013-07-18,14815,15122,14723,15123,139155,363045.0,14728000.0
2013-07-19,15061,15153,14785,14847,110023,356418.0,14728000.0
2013-07-22,14815,14877,14509,14663,141402,351999.0,14728000.0
2013-07-23,14785,14846,14570,14632,78375,351263.0,14728000.0
2013-07-24,14815,14815,14570,14632,83473,351263.0,14728000.0
2013-07-25,14723,14877,14631,14785,88140,354945.0,14728000.0
2013-07-26,14785,14846,14570,14724,65939,353472.0,14728000.0
2013-07-29,14723,14785,14294,14417,120776,346108.0,14728000.0
2013-07-30,14570,14754,14171,14663,109332,351999.0,14728000.0
2013-07-31,14693,15214,14631,15153,181565,363782.0,14728000.0
