대양전기공업(108380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-04,12550,12750,12550,12700,5112,120590.0,9495300.0
2014-12-05,12550,12800,12550,12800,4068,121540.0,9495300.0
2014-12-08,12800,12800,12400,12500,17294,118691.0,9495300.0
2014-12-09,12400,12650,12300,12600,3019,119641.0,9495300.0
2014-12-10,12600,12600,12300,12300,2706,116792.0,9495300.0
2014-12-11,12150,12650,12150,12650,8835,120116.0,9495300.0
2014-12-12,12700,12750,12500,12500,6929,119592.0,9567333.0
2014-12-15,12650,12800,12300,12750,6489,121983.0,9567333.0
2014-12-16,12850,13450,12600,13300,11461,127246.0,9567333.0
2014-12-17,13050,13450,12950,13450,11264,128681.0,9567333.0
2014-12-18,13350,13500,13050,13150,10419,125810.0,9567333.0
2014-12-19,13000,13400,13000,13300,7066,127246.0,9567333.0
2014-12-22,13400,13400,13150,13250,882,126767.0,9567333.0
2014-12-23,13100,13300,12950,13300,3643,127246.0,9567333.0
2014-12-24,13350,13350,13000,13050,769,124854.0,9567333.0
2014-12-26,12950,13350,12950,13350,2802,127724.0,9567333.0
2014-12-29,13100,13400,12950,13000,4532,124375.0,9567333.0
2014-12-30,13000,13250,12850,13250,1903,126767.0,9567333.0
2015-01-02,13000,13400,12950,13350,4616,127724.0,9567333.0
2015-01-05,13450,13450,13050,13200,1428,126289.0,9567333.0
2015-01-06,12900,13200,12650,12650,4658,121027.0,9567333.0
2015-01-07,12500,12650,12300,12400,7482,118635.0,9567333.0
2015-01-08,12650,12650,12300,12450,4804,119113.0,9567333.0
2015-01-09,12450,12700,12300,12650,7272,121027.0,9567333.0
2015-01-12,12700,13000,12650,12950,2255,123897.0,9567333.0
2015-01-13,12650,13100,12650,12850,9042,122940.0,9567333.0
2015-01-14,13050,13050,12800,12850,2264,122940.0,9567333.0
2015-01-15,12800,13050,12700,13050,3026,124854.0,9567333.0
2015-01-16,13000,13100,12800,13100,3979,125332.0,9567333.0
2015-01-19,12750,13050,12750,12850,2336,122940.0,9567333.0
2015-01-20,12700,12950,12550,12600,10140,120548.0,9567333.0
2015-01-21,12700,12750,12450,12600,4095,120548.0,9567333.0
2015-01-22,12500,12900,12450,12650,4298,121027.0,9567333.0
2015-01-23,12700,12750,12550,12700,5079,121505.0,9567333.0
2015-01-26,12900,12950,12650,12900,4916,123419.0,9567333.0
2015-01-27,12750,12950,12750,12900,3977,123419.0,9567333.0
2015-01-28,12900,12950,12800,12950,4873,123897.0,9567333.0
2015-01-29,12900,12900,12600,12700,5707,121505.0,9567333.0
2015-01-30,12850,12850,12600,12800,4981,122462.0,9567333.0
2015-02-02,12700,12800,12650,12650,4487,121027.0,9567333.0
2015-02-03,12650,12900,12600,12700,9822,121505.0,9567333.0
2015-02-04,12850,12900,12700,12900,3410,123419.0,9567333.0
2015-02-05,12900,13100,12750,13050,4984,124854.0,9567333.0
2015-02-06,13100,13300,12900,13050,2625,124854.0,9567333.0
2015-02-09,13050,13050,12750,12750,3235,121983.0,9567333.0
2015-02-10,12800,12950,12650,12800,3905,122462.0,9567333.0
2015-02-11,12700,12900,12600,12750,5353,121983.0,9567333.0
2015-02-12,12750,12850,12650,12700,3999,121505.0,9567333.0
2015-02-13,12900,12900,12700,12800,6987,122462.0,9567333.0
2015-02-16,12800,12950,12700,12950,2094,123897.0,9567333.0
2015-02-17,13000,13300,12950,13050,13428,124854.0,9567333.0
2015-02-23,13250,13250,12900,13000,12734,124375.0,9567333.0
2015-02-24,13100,13200,12950,13000,11344,124375.0,9567333.0
2015-02-25,13200,13400,13050,13050,11776,124854.0,9567333.0
2015-02-26,13050,13200,12900,12900,18099,123419.0,9567333.0
2015-02-27,13050,13700,12950,13500,7509,129159.0,9567333.0
2015-03-02,13500,13500,13100,13300,12983,127246.0,9567333.0
2015-03-03,13050,13200,12950,13150,18732,125810.0,9567333.0
2015-03-04,13050,13250,13000,13150,12770,125810.0,9567333.0
2015-03-05,13100,13200,12950,13050,13317,124854.0,9567333.0
2015-03-06,13050,13500,13050,13400,14270,128202.0,9567333.0
2015-03-09,13300,13700,13000,13350,6989,127724.0,9567333.0
2015-03-10,13450,13450,13150,13300,2687,127246.0,9567333.0
2015-03-11,13300,13300,12900,13150,5572,125810.0,9567333.0
2015-03-12,13150,13150,12950,13050,4753,124854.0,9567333.0
2015-03-13,13000,13150,12950,12950,7840,123897.0,9567333.0
2015-03-16,13050,13300,12950,13200,14819,126289.0,9567333.0
2015-03-17,13200,13250,12900,13050,14888,124854.0,9567333.0
2015-03-18,13000,13100,12900,12950,13444,123897.0,9567333.0
2015-03-19,12950,12950,12750,12850,21920,122940.0,9567333.0
2015-03-20,12850,12900,12600,12900,19823,123419.0,9567333.0
2015-03-23,13200,13250,12850,12900,38262,123419.0,9567333.0
2015-03-24,12900,13000,12750,12900,10165,123419.0,9567333.0
2015-03-25,13000,13050,12800,12900,22400,123419.0,9567333.0
2015-03-26,12950,13000,12750,12850,7680,122940.0,9567333.0
2015-03-27,12900,13050,12800,12850,11399,122940.0,9567333.0
2015-03-30,12800,13200,12750,12900,26475,123419.0,9567333.0
2015-03-31,13050,13100,12750,13000,20206,124375.0,9567333.0
2015-04-01,13000,13100,12700,13000,25257,124375.0,9567333.0
2015-04-02,12950,13100,12900,12900,17444,123419.0,9567333.0
2015-04-03,13050,13200,12800,13200,28417,126289.0,9567333.0
2015-04-06,13200,13350,13050,13250,25109,126767.0,9567333.0
2015-04-07,13200,13300,12950,13150,26797,125810.0,9567333.0
2015-04-08,13250,14000,13200,13800,81509,132029.0,9567333.0
2015-04-09,13700,13800,13500,13650,70350,130594.0,9567333.0
2015-04-10,13700,13950,13600,13800,30310,132029.0,9567333.0
2015-04-13,13900,13900,13600,13750,18835,131551.0,9567333.0
2015-04-14,13800,13850,13550,13750,15914,131551.0,9567333.0
2015-04-15,13750,13850,13500,13550,14917,129637.0,9567333.0
2015-04-16,13600,13800,13500,13750,18990,131551.0,9567333.0
2015-04-17,13900,13900,13400,13700,27829,131072.0,9567333.0
2015-04-20,13700,13800,13500,13700,15081,131072.0,9567333.0
2015-04-21,13800,13800,13600,13700,19639,131072.0,9567333.0
2015-04-22,13750,13750,13300,13300,35961,127246.0,9567333.0
2015-04-23,13350,13450,13150,13200,15817,126289.0,9567333.0
2015-04-24,13250,13450,13250,13400,17833,128202.0,9567333.0
2015-04-27,13500,13500,13250,13450,7324,128681.0,9567333.0
2015-04-28,13450,13600,13300,13500,8912,129159.0,9567333.0
2015-04-29,13600,13600,13300,13500,12631,129159.0,9567333.0
2015-04-30,13550,13550,13300,13450,8079,128681.0,9567333.0
2015-05-04,13400,13550,13250,13400,11614,128202.0,9567333.0
2015-05-06,13400,13400,13100,13400,15431,128202.0,9567333.0
2015-05-07,13400,13400,13050,13350,13958,127724.0,9567333.0
2015-05-08,13400,13950,13250,13800,27375,132029.0,9567333.0
2015-05-11,13850,14450,13850,14300,44781,136813.0,9567333.0
2015-05-12,14450,14600,14250,14500,18110,138726.0,9567333.0
2015-05-13,14550,14550,13650,14200,9533,135856.0,9567333.0
2015-05-14,13950,14350,13950,14300,15937,136813.0,9567333.0
2015-05-15,14400,14400,14050,14300,9849,136813.0,9567333.0
2015-05-18,14250,14300,13900,13950,9261,133464.0,9567333.0
2015-05-19,13900,14050,13800,14050,7935,134421.0,9567333.0
2015-05-20,14050,14200,13550,13700,14600,131072.0,9567333.0
2015-05-21,13750,14000,13450,13950,14984,133464.0,9567333.0
2015-05-22,13950,14200,13800,14000,13141,133943.0,9567333.0
2015-05-26,14000,14000,13500,13600,16735,130116.0,9567333.0
2015-05-27,13450,13950,13450,13900,10303,132986.0,9567333.0
2015-05-28,13900,13900,13350,13500,31011,129159.0,9567333.0
2015-05-29,13450,13650,13250,13300,24130,127246.0,9567333.0
2015-06-01,13200,14100,13200,14000,26106,133943.0,9567333.0
2015-06-02,14000,14000,13450,13800,29079,132029.0,9567333.0
2015-06-03,13600,13900,13600,13700,13965,131072.0,9567333.0
2015-06-04,13950,14050,13700,13950,5533,133464.0,9567333.0
2015-06-05,14000,14000,13550,13600,10625,130116.0,9567333.0
2015-06-08,13750,13800,13500,13700,7103,131072.0,9567333.0
2015-06-09,14000,14000,13750,13900,6901,132986.0,9567333.0
2015-06-10,13700,13950,13650,13900,8591,132986.0,9567333.0
2015-06-11,13750,14150,13750,14000,19571,133943.0,9567333.0
2015-06-12,14100,14100,13750,13950,9556,133464.0,9567333.0
2015-06-15,13800,14000,13650,13650,9688,130594.0,9567333.0
2015-06-16,13800,13900,13650,13850,7180,132508.0,9567333.0
2015-06-17,13850,14100,13800,14100,15441,134899.0,9567333.0
2015-06-18,14150,14200,13900,13950,15461,133464.0,9567333.0
2015-06-19,14000,14150,13950,14100,11494,134899.0,9567333.0
2015-06-22,14250,14250,13750,13950,14099,133464.0,9567333.0
2015-06-23,13950,14000,13650,13750,10002,131551.0,9567333.0
2015-06-24,13800,14200,13750,14050,23473,134421.0,9567333.0
2015-06-25,13950,14250,13950,14100,11097,134899.0,9567333.0
2015-06-26,14200,14200,13850,14000,4705,133943.0,9567333.0
2015-06-29,13950,13950,13500,13500,11652,129159.0,9567333.0
2015-06-30,13650,13700,13250,13650,11642,130594.0,9567333.0
2015-07-01,13600,14050,13600,14000,14173,133943.0,9567333.0
2015-07-02,13950,14050,13850,13900,11115,132986.0,9567333.0
2015-07-03,13950,14000,13700,13900,8574,132986.0,9567333.0
2015-07-06,13950,13950,13400,13450,12501,128681.0,9567333.0
2015-07-07,13450,13600,13200,13300,9865,127246.0,9567333.0
2015-07-08,13350,13600,13300,13600,8477,130116.0,9567333.0
2015-07-09,13350,14000,13150,14000,22492,133943.0,9567333.0
2015-07-10,14050,14300,14050,14100,8110,134899.0,9567333.0
2015-07-13,14300,14300,13850,14150,9380,135378.0,9567333.0
2015-07-14,14150,14150,13900,13900,8135,132986.0,9567333.0
2015-07-15,13800,14000,13650,13850,13558,132508.0,9567333.0
2015-07-16,13950,14000,13600,13900,12645,132986.0,9567333.0
2015-07-17,13850,13850,13550,13800,15346,132029.0,9567333.0
2015-07-20,13800,13800,13350,13450,18790,128681.0,9567333.0
2015-07-21,13450,13600,13350,13550,17207,129637.0,9567333.0
2015-07-22,13500,13500,13250,13500,11412,129159.0,9567333.0
2015-07-23,13450,13700,13400,13500,13120,129159.0,9567333.0
2015-07-24,13500,13600,13350,13600,10994,130116.0,9567333.0
2015-07-27,13650,13650,13350,13550,10577,129637.0,9567333.0
2015-07-28,13350,13550,12850,12950,22465,123897.0,9567333.0
2015-07-29,13000,13100,12450,12500,22584,119592.0,9567333.0
2015-07-30,12550,13000,12300,12900,11930,123419.0,9567333.0
2015-07-31,12950,12950,12450,12800,4142,122462.0,9567333.0
2015-08-03,12600,12750,12200,12200,9533,116721.0,9567333.0
2015-08-04,12200,12450,12150,12450,7293,119113.0,9567333.0
2015-08-05,12450,12850,12250,12550,7224,120070.0,9567333.0
2015-08-06,12600,12950,12600,12850,3821,122940.0,9567333.0
2015-08-07,13000,13000,12450,12550,4050,120070.0,9567333.0
2015-08-10,12550,12550,12350,12450,2391,119113.0,9567333.0
2015-08-11,12450,12550,12000,12000,9976,114808.0,9567333.0
2015-08-12,12000,12650,11700,12500,12488,119592.0,9567333.0
2015-08-13,12400,12700,12050,12650,7511,121027.0,9567333.0
2015-08-17,12450,12800,12100,12150,6633,116243.0,9567333.0
2015-08-18,12100,12350,11600,11650,13288,111459.0,9567333.0
2015-08-19,11550,11650,11150,11350,13401,108589.0,9567333.0
2015-08-20,11100,11500,11100,11250,9907,107632.0,9567333.0
2015-08-21,11150,11150,10600,10950,6751,104762.0,9567333.0
2015-08-24,10950,11150,10200,11100,33633,106197.0,9567333.0
2015-08-25,11100,11750,11100,11150,11059,106676.0,9567333.0
2015-08-26,11000,11400,10900,11300,21814,108111.0,9567333.0
2015-08-27,11600,11950,11400,11900,25594,113851.0,9567333.0
2015-08-28,11900,12150,11800,12100,14130,115765.0,9567333.0
2015-08-31,12150,12350,11900,12150,13537,116243.0,9567333.0
2015-09-01,12050,12200,11900,11950,16638,114330.0,9567333.0
2015-09-02,11950,12100,11800,12000,19804,114808.0,9567333.0
2015-09-03,12150,12200,11900,11950,9827,114330.0,9567333.0
2015-09-04,12100,12150,11850,11950,6703,114330.0,9567333.0
2015-09-07,12050,12300,11850,12300,4592,117678.0,9567333.0
2015-09-08,12350,12350,12050,12200,1944,116721.0,9567333.0
2015-09-09,12350,12500,12200,12500,6514,119592.0,9567333.0
2015-09-10,12550,12950,12500,12600,16860,120548.0,9567333.0
2015-09-11,12750,12750,12400,12650,23225,121027.0,9567333.0
2015-09-14,12700,12800,12500,12650,8188,121027.0,9567333.0
2015-09-15,13100,13100,12700,12900,20049,123419.0,9567333.0
2015-09-16,13100,13100,12800,13000,8921,124375.0,9567333.0
2015-09-17,13050,13100,12700,12850,13149,122940.0,9567333.0
2015-09-18,12950,13000,12750,12850,7267,122940.0,9567333.0
2015-09-21,12850,12900,12650,12850,10834,122940.0,9567333.0
2015-09-22,12900,12900,12700,12850,3763,122940.0,9567333.0
2015-09-23,12850,13000,12700,12750,8480,121983.0,9567333.0
2015-09-24,12850,12950,12750,12850,1992,122940.0,9567333.0
2015-09-25,12900,13000,12800,12950,6418,123897.0,9567333.0
2015-09-30,12900,12900,12650,12850,10036,122940.0,9567333.0
2015-10-01,12900,13100,12550,12900,14876,123419.0,9567333.0
2015-10-02,13100,13100,12900,12950,6478,123897.0,9567333.0
2015-10-05,13050,13450,12850,13350,17814,127724.0,9567333.0
2015-10-06,13400,13400,13050,13250,5223,126767.0,9567333.0
2015-10-07,13300,13350,13050,13250,4999,126767.0,9567333.0
2015-10-08,13250,13300,12750,13050,7581,124854.0,9567333.0
2015-10-12,13000,13350,12950,13150,7461,125810.0,9567333.0
2015-10-13,13300,13350,13100,13150,6390,125810.0,9567333.0
2015-10-14,13250,13450,13100,13250,7362,126767.0,9567333.0
2015-10-15,13300,13350,13200,13350,4712,127724.0,9567333.0
2015-10-16,13400,13400,13200,13300,4823,127246.0,9567333.0
2015-10-19,13300,13400,13150,13250,4203,126767.0,9567333.0
2015-10-20,13250,13300,13000,13300,10788,127246.0,9567333.0
2015-10-21,13300,13350,13100,13250,4282,126767.0,9567333.0
2015-10-22,13150,13350,12950,13000,8045,124375.0,9567333.0
2015-10-23,12900,13050,12800,12950,9381,123897.0,9567333.0
2015-10-26,13000,13250,12700,13250,5494,126767.0,9567333.0
2015-10-27,13250,13350,13050,13300,6892,127246.0,9567333.0
2015-10-28,13300,13400,13050,13050,2202,124854.0,9567333.0
2015-10-29,13050,13250,13000,13150,6345,125810.0,9567333.0
2015-10-30,13200,13300,13100,13150,10116,125810.0,9567333.0
2015-11-02,13300,13300,13000,13200,8973,126289.0,9567333.0
2015-11-03,13200,13300,12900,13000,17768,124375.0,9567333.0
2015-11-04,13000,13050,12650,12900,11871,123419.0,9567333.0
2015-11-05,12850,13200,12700,12750,8617,121983.0,9567333.0
2015-11-06,12850,12950,12650,12900,6686,123419.0,9567333.0
2015-11-09,12800,12850,12500,12550,4702,120070.0,9567333.0
2015-11-10,12550,12750,12400,12650,2240,121027.0,9567333.0
2015-11-11,12700,12700,12300,12650,12131,121027.0,9567333.0
2015-11-12,12700,12700,12500,12650,1627,121027.0,9567333.0
2015-11-13,12600,12650,12200,12450,2254,119113.0,9567333.0
2015-11-16,12200,12450,11800,12000,6784,114808.0,9567333.0
2015-11-17,12150,12450,12050,12450,14506,119113.0,9567333.0
2015-11-18,12500,12500,12300,12450,7483,119113.0,9567333.0
2015-11-19,12550,12900,12450,12700,3155,121505.0,9567333.0
2015-11-20,12800,12900,12600,12750,2123,121983.0,9567333.0
2015-11-23,12850,12900,12600,12700,3731,121505.0,9567333.0
2015-11-24,12800,12800,12350,12550,6868,120070.0,9567333.0
2015-11-25,12600,12750,12350,12550,4877,120070.0,9567333.0
2015-11-26,12600,12650,12250,12250,6132,117200.0,9567333.0
2015-11-27,12350,12450,12150,12300,3647,117678.0,9567333.0
2015-11-30,12350,12400,12150,12350,2839,118157.0,9567333.0
2015-12-01,12450,12550,12000,12300,6378,117678.0,9567333.0
2015-12-02,12300,12300,11900,12050,10540,115286.0,9567333.0
2015-12-03,11950,12100,11800,12000,6913,114808.0,9567333.0
2015-12-04,11900,12000,11850,11900,3465,113851.0,9567333.0
2015-12-07,12000,12000,11500,11500,7403,110024.0,9567333.0
2015-12-08,11650,11700,11500,11700,7600,111938.0,9567333.0
2015-12-09,11550,11650,11350,11500,5793,110024.0,9567333.0
2015-12-10,11500,11700,11350,11550,6302,110503.0,9567333.0
2015-12-11,11650,11850,11550,11800,2903,112895.0,9567333.0
2015-12-14,11600,11900,11600,11700,9993,111938.0,9567333.0
2015-12-15,11950,12050,11550,11800,12943,112895.0,9567333.0
2015-12-16,11900,11900,11650,11750,9038,112416.0,9567333.0
2015-12-17,11850,11850,11650,11800,8243,112895.0,9567333.0
2015-12-18,11800,11950,11600,11950,6987,114330.0,9567333.0
2015-12-21,12100,12100,11650,11900,4304,113851.0,9567333.0
2015-12-22,12000,12050,11650,11950,3418,114330.0,9567333.0
2015-12-23,12050,12050,11800,12000,3153,114808.0,9567333.0
2015-12-24,12050,12100,11850,12050,2492,115286.0,9567333.0
2015-12-28,11900,12050,11900,12000,3184,114808.0,9567333.0
2015-12-29,12100,12100,11900,11950,1605,114330.0,9567333.0
2015-12-30,12100,12150,11900,12100,2478,115765.0,9567333.0
2016-01-04,12100,12250,12000,12200,2889,116721.0,9567333.0
2016-01-05,12250,12550,11900,12400,5138,118635.0,9567333.0
2016-01-06,12400,12750,12300,12450,15986,119113.0,9567333.0
2016-01-07,12450,12500,12050,12350,3541,118157.0,9567333.0
2016-01-08,12300,12450,12000,12100,4316,115765.0,9567333.0
2016-01-11,12000,12200,11950,12150,2473,116243.0,9567333.0
2016-01-12,12250,12300,11800,12000,3794,114808.0,9567333.0
2016-01-13,12100,12200,11800,12000,11231,114808.0,9567333.0
2016-01-14,12200,12200,11750,11900,10679,113851.0,9567333.0
2016-01-15,12200,12200,11750,11850,4891,113373.0,9567333.0
2016-01-18,11950,12000,11650,11900,8700,113851.0,9567333.0
2016-01-19,11950,12050,11750,11950,7606,114330.0,9567333.0
2016-01-20,12000,12050,11250,12000,34074,114808.0,9567333.0
2016-01-21,12000,12050,11500,11550,8688,110503.0,9567333.0
2016-01-22,11600,11800,11600,11600,7506,110981.0,9567333.0
2016-01-25,11800,11850,11600,11750,7909,112416.0,9567333.0
2016-01-26,11850,12400,11750,12400,15105,118635.0,9567333.0
2016-01-27,12350,12600,12250,12250,9820,117200.0,9567333.0
2016-01-28,12550,12600,12150,12300,4407,117678.0,9567333.0
2016-01-29,12600,12600,12050,12250,4310,117200.0,9567333.0
2016-02-01,12500,12500,12150,12350,5875,118157.0,9567333.0
2016-02-02,12450,12500,12300,12450,3034,119113.0,9567333.0
2016-02-03,12450,12450,12100,12200,4426,116721.0,9567333.0
2016-02-04,12200,12300,12050,12250,5370,117200.0,9567333.0
2016-02-05,12300,12450,12250,12450,2038,119113.0,9567333.0
2016-02-11,12400,12500,12000,12400,10987,118635.0,9567333.0
2016-02-12,12400,12600,12000,12000,14604,114808.0,9567333.0
2016-02-15,12000,12200,11950,12100,8398,115765.0,9567333.0
2016-02-16,12300,12300,12100,12250,5281,117200.0,9567333.0
2016-02-17,12350,12400,12050,12150,5453,116243.0,9567333.0
2016-02-18,12250,12300,12000,12250,5486,117200.0,9567333.0
2016-02-19,12250,12400,12200,12350,5186,118157.0,9567333.0
2016-02-22,12450,12600,12250,12450,4874,119113.0,9567333.0
2016-02-23,12350,12500,12250,12300,3523,117678.0,9567333.0
2016-02-24,12200,12400,12200,12300,3663,117678.0,9567333.0
2016-02-25,12450,12500,12200,12300,2297,117678.0,9567333.0
2016-02-26,12400,12450,12100,12100,3600,115765.0,9567333.0
2016-02-29,12500,12500,12150,12300,3400,117678.0,9567333.0
2016-03-02,12300,12400,12200,12300,6134,117678.0,9567333.0
2016-03-03,12350,12500,12300,12500,11184,119592.0,9567333.0
2016-03-04,12500,12600,12350,12550,8668,120070.0,9567333.0
2016-03-07,12550,12600,12250,12350,15849,118157.0,9567333.0
2016-03-08,12250,13150,12250,13150,32607,125810.0,9567333.0
2016-03-09,13150,13500,12850,13450,26771,128681.0,9567333.0
2016-03-10,13650,13650,13200,13300,7086,127246.0,9567333.0
2016-03-11,13150,13450,13150,13300,6916,127246.0,9567333.0
2016-03-14,13300,13450,13300,13400,14891,128202.0,9567333.0
2016-03-15,13500,13500,13200,13350,9390,127724.0,9567333.0
2016-03-16,13200,13350,13150,13350,11694,127724.0,9567333.0
2016-03-17,13350,13650,13250,13500,10748,129159.0,9567333.0
2016-03-18,13500,13700,13400,13700,10317,131072.0,9567333.0
2016-03-21,13800,13950,13650,13700,10822,131072.0,9567333.0
2016-03-22,13700,14100,13700,14000,9508,133943.0,9567333.0
2016-03-23,14100,14100,13850,13950,3964,133464.0,9567333.0
2016-03-24,13950,13950,13450,13700,7494,131072.0,9567333.0
2016-03-25,13700,13750,13400,13600,7373,130116.0,9567333.0
2016-03-28,13600,13900,13600,13850,13412,132508.0,9567333.0
2016-03-29,13900,14200,13700,14150,12430,135378.0,9567333.0
2016-03-30,14250,14250,13800,14150,6795,135378.0,9567333.0
2016-03-31,14100,14300,14000,14250,7954,136334.0,9567333.0
2016-04-01,14250,14350,13800,13900,11985,132986.0,9567333.0
2016-04-04,13900,14200,13800,14150,8182,135378.0,9567333.0
2016-04-05,14150,14300,13950,14150,7636,135378.0,9567333.0
2016-04-06,14050,14300,14000,14200,12404,135856.0,9567333.0
2016-04-07,14000,14150,13900,14050,10071,134421.0,9567333.0
2016-04-08,14150,14350,14000,14200,10552,135856.0,9567333.0
2016-04-11,14300,14300,13850,13850,12008,132508.0,9567333.0
2016-04-12,13850,13850,13600,13850,11953,132508.0,9567333.0
2016-04-14,14000,14000,13550,13700,18793,131072.0,9567333.0
2016-04-15,13700,14050,13600,14000,15875,133943.0,9567333.0
2016-04-18,14000,14000,13750,13850,5200,132508.0,9567333.0
2016-04-19,13750,14000,13750,13850,9139,132508.0,9567333.0
2016-04-20,13900,13950,13800,13900,5637,132986.0,9567333.0
2016-04-21,13950,13950,13700,13800,8299,132029.0,9567333.0
2016-04-22,13800,13800,13400,13500,17123,129159.0,9567333.0
2016-04-25,13500,13500,13100,13250,14424,126767.0,9567333.0
2016-04-26,13300,13450,13100,13350,13280,127724.0,9567333.0
2016-04-27,13350,13400,13200,13350,12073,127724.0,9567333.0
2016-04-28,13200,13400,13000,13300,11235,127246.0,9567333.0
2016-04-29,13100,13450,13100,13450,7538,128681.0,9567333.0
2016-05-02,13400,13450,13150,13150,4931,125810.0,9567333.0
2016-05-03,13200,13200,12900,13100,8092,125332.0,9567333.0
2016-05-04,13300,13450,13000,13100,2272,125332.0,9567333.0
2016-05-09,13150,13150,12900,13000,3093,124375.0,9567333.0
2016-05-10,13050,13050,12750,13050,7460,124854.0,9567333.0
2016-05-11,13100,13150,12850,13150,5292,125810.0,9567333.0
2016-05-12,13150,13150,12950,13100,4478,125332.0,9567333.0
2016-05-13,13000,13300,12950,13100,7741,125332.0,9567333.0
2016-05-16,13300,13300,13050,13150,4356,125810.0,9567333.0
2016-05-17,13000,13250,12700,13050,9569,124854.0,9567333.0
2016-05-18,12800,12950,12500,12650,9276,121027.0,9567333.0
2016-05-19,12700,12700,12400,12650,5150,121027.0,9567333.0
2016-05-20,12500,12850,12500,12550,3170,120070.0,9567333.0
2016-05-23,12650,12650,12400,12600,5401,120548.0,9567333.0
2016-05-24,12650,12650,12300,12450,6122,119113.0,9567333.0
2016-05-25,12450,12450,12300,12400,7154,118635.0,9567333.0
2016-05-26,12400,12500,12250,12400,8043,118635.0,9567333.0
2016-05-27,12250,12400,12250,12250,6158,117200.0,9567333.0
2016-05-30,12250,12300,12100,12200,11288,116721.0,9567333.0
2016-05-31,12250,12250,12050,12100,7613,115765.0,9567333.0
2016-06-01,12100,12200,12000,12200,9588,116721.0,9567333.0
2016-06-02,12150,12150,12000,12150,11677,116243.0,9567333.0
2016-06-03,12050,12150,12000,12100,17842,115765.0,9567333.0
2016-06-07,12100,12200,12000,12050,9154,115286.0,9567333.0
2016-06-08,12000,12050,11900,12000,16087,114808.0,9567333.0
2016-06-09,12100,12100,11900,12000,6819,114808.0,9567333.0
2016-06-10,12150,12150,11900,11900,10576,113851.0,9567333.0
2016-06-13,11900,11900,11700,11750,8168,112416.0,9567333.0
2016-06-14,11750,12100,11650,12050,11980,115286.0,9567333.0
2016-06-15,12100,12150,11800,12000,6547,114808.0,9567333.0
2016-06-16,12150,12550,12050,12500,22207,119592.0,9567333.0
2016-06-17,12400,12500,12300,12400,6382,118635.0,9567333.0
2016-06-20,12200,12400,12100,12300,8367,117678.0,9567333.0
2016-06-21,12450,12450,11800,12000,14926,114808.0,9567333.0
2016-06-22,12100,12200,12050,12150,13193,116243.0,9567333.0
2016-06-23,12150,12450,11950,12000,7642,114808.0,9567333.0
2016-06-24,12150,12200,11350,11800,16367,112895.0,9567333.0
2016-06-27,11800,11800,11050,11600,3627,110981.0,9567333.0
2016-06-28,11600,11600,11200,11400,16461,109068.0,9567333.0
2016-06-29,11500,11500,11350,11450,16716,109546.0,9567333.0
2016-06-30,11550,11600,11400,11550,11782,110503.0,9567333.0
2016-07-01,11550,11600,11450,11550,3416,110503.0,9567333.0
2016-07-04,11550,11650,11350,11550,31651,110503.0,9567333.0
2016-07-05,11500,11600,11500,11550,8671,110503.0,9567333.0
2016-07-06,11550,11550,11400,11400,4387,109068.0,9567333.0
2016-07-07,11350,11500,11350,11500,20504,110024.0,9567333.0
2016-07-08,11600,12600,11400,11850,48944,113373.0,9567333.0
2016-07-11,12200,12200,11650,11950,18160,114330.0,9567333.0
2016-07-12,12050,12050,11700,12000,12892,114808.0,9567333.0
2016-07-13,11800,12400,11650,12400,44377,118635.0,9567333.0
2016-07-14,12450,12700,12350,12450,40884,119113.0,9567333.0
2016-07-15,12650,12650,12100,12350,15720,118157.0,9567333.0
2016-07-18,12150,12450,12000,12350,19459,118157.0,9567333.0
2016-07-19,12350,12750,12000,12700,29885,121505.0,9567333.0
2016-07-20,12700,12800,12350,12500,12049,119592.0,9567333.0
2016-07-21,12400,12600,12250,12400,7470,118635.0,9567333.0
2016-07-22,12400,12400,12150,12200,11450,116721.0,9567333.0
2016-07-25,12150,12400,12150,12400,9979,118635.0,9567333.0
2016-07-26,12400,12450,12050,12250,14221,117200.0,9567333.0
2016-07-27,12350,12350,12150,12350,9484,118157.0,9567333.0
2016-07-28,12350,12350,12100,12300,9093,117678.0,9567333.0
2016-07-29,12300,12400,12150,12400,8386,118635.0,9567333.0
2016-08-01,12400,12450,12350,12450,9253,119113.0,9567333.0
2016-08-02,12350,12450,12200,12300,7090,117678.0,9567333.0
2016-08-03,12200,12450,11700,12400,18739,118635.0,9567333.0
2016-08-04,12400,12450,12250,12400,14275,118635.0,9567333.0
2016-08-05,12450,12500,12200,12350,13209,118157.0,9567333.0
2016-08-08,12400,12450,12200,12350,13574,118157.0,9567333.0
2016-08-09,12250,12450,12250,12400,9262,118635.0,9567333.0
2016-08-10,12300,12550,12300,12500,12440,119592.0,9567333.0
2016-08-11,12550,12550,12300,12450,8666,119113.0,9567333.0
2016-08-12,12450,12750,12300,12600,10394,120548.0,9567333.0
2016-08-16,12600,12600,12350,12500,4548,119592.0,9567333.0
2016-08-17,13000,13450,12650,12900,61776,123419.0,9567333.0
2016-08-18,12850,13000,12750,12850,45203,122940.0,9567333.0
2016-08-19,12850,13000,12600,12800,17591,122462.0,9567333.0
2016-08-22,12700,12800,12500,12700,16843,121505.0,9567333.0
