서울반도체(046890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-13,16100,16300,15800,15950,453592,929971.0,58305400.0
2015-08-17,16000,16300,15850,15950,237945,929971.0,58305400.0
2015-08-18,16000,16100,15650,15650,352655,912480.0,58305400.0
2015-08-19,15600,15700,14950,14950,587623,871666.0,58305400.0
2015-08-20,14500,14850,14050,14050,736219,819191.0,58305400.0
2015-08-21,12950,13500,12650,12700,1343521,740479.0,58305400.0
2015-08-24,12500,13400,12500,13050,789056,760885.0,58305400.0
2015-08-25,13200,13700,13050,13500,602287,787123.0,58305400.0
2015-08-26,13450,14100,13450,14050,407651,819191.0,58305400.0
2015-08-27,14300,14450,13900,14100,441592,822106.0,58305400.0
2015-08-28,14350,14400,14150,14250,304538,830852.0,58305400.0
2015-08-31,14400,14450,14000,14150,287977,825021.0,58305400.0
2015-09-01,14200,14350,13900,13900,286431,810445.0,58305400.0
2015-09-02,13550,13950,13500,13850,316502,807530.0,58305400.0
2015-09-03,14200,14200,13850,13900,253961,810445.0,58305400.0
2015-09-04,14100,14100,13500,13700,259315,798784.0,58305400.0
2015-09-07,13800,14200,13800,14000,339922,816276.0,58305400.0
2015-09-08,14000,14300,13750,14050,386358,819191.0,58305400.0
2015-09-09,14400,14550,14100,14200,595678,827937.0,58305400.0
2015-09-10,14000,14350,13950,14100,612447,822106.0,58305400.0
2015-09-11,14250,14850,14100,14150,1111750,825021.0,58305400.0
2015-09-14,14300,14400,13400,13600,933280,792953.0,58305400.0
2015-09-15,13550,13900,13450,13600,615677,792953.0,58305400.0
2015-09-16,14150,14500,14050,14250,1899444,830852.0,58305400.0
2015-09-17,14450,15050,14200,14900,1502464,868750.0,58305400.0
2015-09-18,14850,14950,14600,14750,468572,860005.0,58305400.0
2015-09-21,14550,14650,14200,14200,489918,827937.0,58305400.0
2015-09-22,14300,14400,13950,14250,400477,830852.0,58305400.0
2015-09-23,14100,14200,13650,13650,621737,795869.0,58305400.0
2015-09-24,13700,13850,13500,13600,460496,792953.0,58305400.0
2015-09-25,13650,13850,13450,13750,273666,801699.0,58305400.0
2015-09-30,13750,14250,13650,14200,591040,827937.0,58305400.0
2015-10-01,14450,14600,14200,14350,460046,836682.0,58305400.0
2015-10-02,14800,14900,14300,14300,745699,833767.0,58305400.0
2015-10-05,14450,14650,14300,14600,409760,851259.0,58305400.0
2015-10-06,14850,14850,14450,14450,378708,842513.0,58305400.0
2015-10-07,14450,16800,14350,16400,3815848,956209.0,58305400.0
2015-10-08,16300,16550,15900,15950,1269144,929971.0,58305400.0
2015-10-12,16150,17050,16000,16750,1609713,976615.0,58305400.0
2015-10-13,16900,16900,16250,16600,727852,967870.0,58305400.0
2015-10-14,16600,16800,15950,16050,806180,935802.0,58305400.0
2015-10-15,16150,16500,16050,16500,507745,962039.0,58305400.0
2015-10-16,16650,16650,16250,16250,302929,947463.0,58305400.0
2015-10-19,16400,16550,16200,16250,374359,947463.0,58305400.0
2015-10-20,16400,17150,16350,17050,1379382,994107.0,58305400.0
2015-10-21,17000,17250,16800,17050,661714,994107.0,58305400.0
2015-10-22,17100,17150,16500,16500,573701,962039.0,58305400.0
2015-10-23,16750,16900,16300,16500,396855,962039.0,58305400.0
2015-10-26,16500,17200,16200,16350,1032548,953293.0,58305400.0
2015-10-27,19100,19650,18350,18950,9079747,1104887.0,58305400.0
2015-10-28,19000,19850,19000,19050,3328559,1110718.0,58305400.0
2015-10-29,19150,19800,18900,19700,2146556,1148616.0,58305400.0
2015-10-30,19600,19700,18400,19000,1630520,1107803.0,58305400.0
2015-11-02,18700,19700,18600,19700,1253390,1148616.0,58305400.0
2015-11-03,19950,20150,19250,19900,1226667,1160277.0,58305400.0
2015-11-04,20050,21000,19750,20050,2210264,1169023.0,58305400.0
2015-11-05,20450,20850,20300,20600,1268431,1201091.0,58305400.0
2015-11-06,20550,20900,20250,20700,986792,1206922.0,58305400.0
2015-11-09,20850,20900,19550,19600,1283374,1142786.0,58305400.0
2015-11-10,19250,19750,18900,19600,1164708,1142786.0,58305400.0
2015-11-11,19700,19850,19100,19200,770629,1119464.0,58305400.0
2015-11-12,19250,19550,18500,18650,1150194,1087396.0,58305400.0
2015-11-13,18300,19150,18300,19050,954962,1110718.0,58305400.0
2015-11-16,18650,19050,18400,18400,449406,1072819.0,58305400.0
2015-11-17,18750,19350,18750,19050,674672,1110718.0,58305400.0
2015-11-18,19150,20000,19100,19450,1199631,1134040.0,58305400.0
2015-11-19,19750,19750,18650,18700,924216,1090311.0,58305400.0
2015-11-20,18850,19100,18600,19000,639432,1107803.0,58305400.0
2015-11-23,19150,19250,18850,18900,376596,1101972.0,58305400.0
2015-11-24,19000,19100,18800,18800,431188,1096142.0,58305400.0
2015-11-25,18850,19100,18750,18900,467258,1101972.0,58305400.0
2015-11-26,19150,19350,18400,18600,960652,1084480.0,58305400.0
2015-11-27,18700,18750,17200,17200,2256985,1002853.0,58305400.0
2015-11-30,17000,17200,16750,17050,821138,994107.0,58305400.0
2015-12-01,17200,17450,16950,16950,729183,988277.0,58305400.0
2015-12-02,17100,17200,16500,17100,676763,997022.0,58305400.0
2015-12-03,17000,17200,16850,17000,452595,991192.0,58305400.0
2015-12-04,16850,17150,16650,17000,664593,991192.0,58305400.0
2015-12-07,17200,17350,16850,16850,564252,982446.0,58305400.0
2015-12-08,16400,16700,15650,15750,1673455,918310.0,58305400.0
2015-12-09,15800,16250,15650,15650,735558,912480.0,58305400.0
2015-12-10,15550,16200,15550,16150,726324,941632.0,58305400.0
2015-12-11,16200,16500,15900,15900,418938,927056.0,58305400.0
2015-12-14,15450,15700,15200,15450,476556,900818.0,58305400.0
2015-12-15,15400,15750,15400,15450,273184,900818.0,58305400.0
2015-12-16,15700,16100,15650,16050,366074,935802.0,58305400.0
2015-12-17,16100,16150,15750,15900,353392,927056.0,58305400.0
2015-12-18,15850,16250,15750,15950,389573,929971.0,58305400.0
2015-12-21,15800,16200,15800,16000,323951,932886.0,58305400.0
2015-12-22,16000,16050,15550,15600,402688,909564.0,58305400.0
2015-12-23,15700,15750,15400,15550,351783,906649.0,58305400.0
2015-12-24,15600,15800,15500,15550,390244,906649.0,58305400.0
2015-12-28,15700,15900,15550,15650,398086,912480.0,58305400.0
2015-12-29,15500,15750,15500,15700,369695,915395.0,58305400.0
2015-12-30,15800,15850,15600,15700,293562,915395.0,58305400.0
2016-01-04,15850,15900,15100,15100,502662,880412.0,58305400.0
2016-01-05,14950,15100,14750,14950,608165,871666.0,58305400.0
2016-01-06,15050,15350,14750,15000,521501,874581.0,58305400.0
2016-01-07,14950,15000,14400,14400,656218,839598.0,58305400.0
2016-01-08,14250,14650,14100,14650,411237,854174.0,58305400.0
2016-01-11,14450,14900,14400,14400,313875,839598.0,58305400.0
2016-01-12,14450,14800,14450,14550,335854,848344.0,58305400.0
2016-01-13,14550,14750,14500,14600,339798,851259.0,58305400.0
2016-01-14,14500,15900,14450,15700,1658297,915395.0,58305400.0
2016-01-15,15800,15850,15000,15200,801590,886242.0,58305400.0
2016-01-18,15000,15200,14650,15000,501833,874581.0,58305400.0
2016-01-19,15100,15400,14850,14900,518506,868750.0,58305400.0
2016-01-20,14900,15250,14400,14500,516433,845428.0,58305400.0
2016-01-21,14550,15100,14450,14850,411724,865835.0,58305400.0
2016-01-22,15150,15300,14650,14800,491430,862920.0,58305400.0
2016-01-25,15000,15250,14900,15250,359423,889157.0,58305400.0
2016-01-26,15100,15250,14950,15050,361444,877496.0,58305400.0
2016-01-27,15250,15600,15150,15400,565995,897903.0,58305400.0
2016-01-28,15350,15650,15300,15450,341944,900818.0,58305400.0
2016-01-29,15550,15550,15250,15500,357874,903734.0,58305400.0
2016-02-01,15600,16100,15400,16000,822307,932886.0,58305400.0
2016-02-02,16000,16300,15450,15650,1332946,912480.0,58305400.0
2016-02-03,15100,15100,14100,14200,2236967,827937.0,58305400.0
2016-02-04,14350,14400,13800,13950,1154616,813360.0,58305400.0
2016-02-05,14050,14400,14050,14150,650406,825021.0,58305400.0
2016-02-11,13650,13750,13300,13300,735073,775462.0,58305400.0
2016-02-12,13200,13600,12800,12950,917813,755055.0,58305400.0
2016-02-15,13200,13450,13100,13400,392353,781292.0,58305400.0
2016-02-16,13500,13650,13400,13600,395788,792953.0,58305400.0
2016-02-17,13700,13750,13450,13600,342386,792953.0,58305400.0
2016-02-18,13800,13800,13500,13600,552401,792953.0,58305400.0
2016-02-19,13700,13700,13500,13650,290006,795869.0,58305400.0
2016-02-22,13550,13750,13550,13750,258129,801699.0,58305400.0
2016-02-23,13900,13900,13400,13450,536357,784208.0,58305400.0
2016-02-24,13400,13800,13400,13600,438219,792953.0,58305400.0
2016-02-25,13700,14200,13700,13900,652747,810445.0,58305400.0
2016-02-26,14000,14050,13850,13950,429381,813360.0,58305400.0
2016-02-29,14000,14250,14000,14150,449937,825021.0,58305400.0
2016-03-02,14300,14350,14150,14200,442841,827937.0,58305400.0
2016-03-03,14350,14350,14050,14150,531602,825021.0,58305400.0
2016-03-04,14200,14350,14050,14250,335304,830852.0,58305400.0
2016-03-07,14250,14500,14250,14400,421313,839598.0,58305400.0
2016-03-08,14700,14850,14300,14400,589359,839598.0,58305400.0
2016-03-09,14400,14500,14150,14200,276219,827937.0,58305400.0
2016-03-10,14200,14500,14200,14400,296758,839598.0,58305400.0
2016-03-11,14400,14450,14300,14300,197527,833767.0,58305400.0
2016-03-14,14400,14700,14350,14400,475052,839598.0,58305400.0
2016-03-15,14450,14600,14150,14150,349966,825021.0,58305400.0
2016-03-16,14200,15200,14200,15100,1971548,880412.0,58305400.0
2016-03-17,15200,15250,14950,15200,659800,886242.0,58305400.0
2016-03-18,15250,15450,15050,15250,474117,889157.0,58305400.0
2016-03-21,15450,15500,15050,15100,367753,880412.0,58305400.0
2016-03-22,15100,15500,15100,15250,612488,889157.0,58305400.0
2016-03-23,15150,15350,14950,14950,518503,871666.0,58305400.0
2016-03-24,14850,14900,14600,14650,367964,854174.0,58305400.0
2016-03-25,14800,14850,14150,14300,515841,833767.0,58305400.0
2016-03-28,15600,15950,14800,14800,2174957,862920.0,58305400.0
2016-03-29,14800,15050,14700,14900,589433,868750.0,58305400.0
2016-03-30,15150,15150,14900,15000,594877,874581.0,58305400.0
2016-03-31,15100,15200,14850,14950,639378,871666.0,58305400.0
2016-04-01,15200,15600,15050,15350,1264913,894988.0,58305400.0
2016-04-04,15400,15400,14900,15100,477806,880412.0,58305400.0
2016-04-05,15050,15150,14700,14750,496189,860005.0,58305400.0
2016-04-06,14650,14950,14600,14850,310135,865835.0,58305400.0
2016-04-07,14900,14900,14500,14500,600252,845428.0,58305400.0
2016-04-08,14400,14650,14350,14650,338109,854174.0,58305400.0
2016-04-11,14650,14750,14550,14700,345605,857089.0,58305400.0
2016-04-12,14700,15100,14700,14900,637851,868750.0,58305400.0
2016-04-14,15000,15000,14700,14750,570797,860005.0,58305400.0
2016-04-15,14800,14900,14650,14850,355954,865835.0,58305400.0
2016-04-18,14850,14900,14600,14600,375115,851259.0,58305400.0
2016-04-19,14650,14750,14550,14650,274341,854174.0,58305400.0
2016-04-20,14700,15050,14700,14700,502271,857089.0,58305400.0
2016-04-21,14800,14950,14700,14900,385550,868750.0,58305400.0
2016-04-22,14950,15800,14950,15450,2216896,900818.0,58305400.0
2016-04-25,15600,15700,15350,15500,732698,903734.0,58305400.0
2016-04-26,15450,15450,15000,15050,1256204,877496.0,58305400.0
2016-04-27,15050,15250,14900,15000,553915,874581.0,58305400.0
2016-04-28,14950,15100,14850,14850,636995,865835.0,58305400.0
2016-04-29,15400,15750,15250,15400,1607128,897903.0,58305400.0
2016-05-02,15550,15600,15100,15100,568382,880412.0,58305400.0
2016-05-03,15200,15600,15100,15150,665817,883327.0,58305400.0
2016-05-04,15150,15250,14950,15200,415364,886242.0,58305400.0
2016-05-09,15200,15200,14700,14700,522164,857089.0,58305400.0
2016-05-10,14650,14950,14650,14900,270074,868750.0,58305400.0
2016-05-11,15050,15050,14700,14750,302536,860005.0,58305400.0
2016-05-12,14750,14850,14650,14850,192878,865835.0,58305400.0
2016-05-13,14900,15200,14700,14750,378329,860005.0,58305400.0
2016-05-16,14700,14750,14350,14400,572095,839598.0,58305400.0
2016-05-17,14450,14500,14000,14200,467189,827937.0,58305400.0
2016-05-18,14150,14300,13550,13600,881984,792953.0,58305400.0
2016-05-19,13550,13900,13550,13650,374186,795869.0,58305400.0
2016-05-20,13700,13950,13600,13850,301697,807530.0,58305400.0
2016-05-23,13800,14200,13800,14050,265253,819191.0,58305400.0
2016-05-24,14100,14100,13750,13800,219616,804615.0,58305400.0
2016-05-25,13900,14150,13850,13900,258221,810445.0,58305400.0
2016-05-26,13950,14100,13800,13850,244956,807530.0,58305400.0
2016-05-27,13900,14150,13800,13900,300309,810445.0,58305400.0
2016-05-30,14000,14550,13900,14150,609048,825021.0,58305400.0
2016-05-31,14200,14500,14150,14450,419320,842513.0,58305400.0
2016-06-01,14500,14500,14300,14350,237322,836682.0,58305400.0
2016-06-02,14400,14500,14250,14300,223775,833767.0,58305400.0
2016-06-03,14300,14400,14100,14150,230595,825021.0,58305400.0
2016-06-07,14150,14350,14150,14250,199042,830852.0,58305400.0
2016-06-08,14550,14750,14250,14250,501311,830852.0,58305400.0
2016-06-09,14350,14400,14050,14350,327739,836682.0,58305400.0
2016-06-10,14400,14400,14200,14200,193109,827937.0,58305400.0
2016-06-13,14250,14400,14200,14250,278356,830852.0,58305400.0
2016-06-14,14300,14750,14250,14400,650105,839598.0,58305400.0
2016-06-15,14450,14950,14400,14800,953606,862920.0,58305400.0
2016-06-16,15100,15150,14500,14700,705307,857089.0,58305400.0
2016-06-17,14800,14900,14550,14600,363367,851259.0,58305400.0
2016-06-20,14700,14900,14650,14900,387657,868750.0,58305400.0
2016-06-21,14850,14850,14650,14700,195905,857089.0,58305400.0
2016-06-22,14750,15100,14600,14950,496306,871666.0,58305400.0
2016-06-23,14850,14900,14600,14750,349961,860005.0,58305400.0
2016-06-24,14900,14950,13650,13850,1104024,807530.0,58305400.0
2016-06-27,13300,14000,13250,13850,628065,807530.0,58305400.0
2016-06-28,13700,14250,13600,14200,360905,827937.0,58305400.0
2016-06-29,14350,14500,14150,14300,513664,833767.0,58305400.0
2016-06-30,14600,14900,14350,14850,534651,865835.0,58305400.0
2016-07-01,14900,15050,14700,14750,420848,860005.0,58305400.0
2016-07-04,14700,15150,14700,15050,564231,877496.0,58305400.0
2016-07-05,15150,15150,14750,14900,396360,868750.0,58305400.0
2016-07-06,14850,14900,14450,14600,437133,851259.0,58305400.0
2016-07-07,14650,15050,14650,14900,439292,868750.0,58305400.0
2016-07-08,14850,15000,14600,14650,218254,854174.0,58305400.0
2016-07-11,14850,14900,14650,14900,278249,868750.0,58305400.0
2016-07-12,15050,15150,14750,14750,250551,860005.0,58305400.0
2016-07-13,14900,15050,14750,14800,434882,862920.0,58305400.0
2016-07-14,14900,16250,14800,16200,4435115,944547.0,58305400.0
2016-07-15,16200,16450,15800,16450,2373147,959124.0,58305400.0
2016-07-18,16350,16900,16300,16750,1542129,976615.0,58305400.0
2016-07-19,16800,17300,16650,16700,1222508,973700.0,58305400.0
2016-07-20,16600,16950,16550,16850,751579,982446.0,58305400.0
2016-07-21,17050,17950,17000,17900,2218444,1043667.0,58305400.0
2016-07-22,17900,18000,17100,17300,1626793,1008683.0,58305400.0
2016-07-25,17450,17650,17250,17450,756309,1017429.0,58305400.0
2016-07-26,17550,17600,16750,17050,982873,994107.0,58305400.0
2016-07-27,17150,17300,16700,17100,809594,997022.0,58305400.0
2016-07-28,17250,17600,17150,17200,739146,1002853.0,58305400.0
2016-07-29,17300,17300,16600,16750,861972,976615.0,58305400.0
2016-08-01,16900,17450,16650,17400,1393179,1014514.0,58305400.0
2016-08-02,17300,17350,16700,16700,867464,973700.0,58305400.0
2016-08-03,16650,16800,16050,16650,866463,970785.0,58305400.0
2016-08-04,16750,16900,16350,16400,794670,956209.0,58305400.0
2016-08-05,16700,17500,16650,17400,1943455,1014514.0,58305400.0
2016-08-08,17400,17450,16900,17000,943688,991192.0,58305400.0
2016-08-09,16950,17350,16900,17100,637013,997022.0,58305400.0
2016-08-10,17200,17250,16500,16500,861463,962039.0,58305400.0
2016-08-11,16500,16600,16150,16250,703491,947463.0,58305400.0
2016-08-12,16400,16800,16350,16550,570101,964954.0,58305400.0
2016-08-16,16550,16800,16400,16400,343718,956209.0,58305400.0
2016-08-17,16350,16500,15900,16050,563435,935802.0,58305400.0
2016-08-18,16100,16150,15500,15700,1168212,915395.0,58305400.0
2016-08-19,15800,15950,15700,15750,429585,918310.0,58305400.0
2016-08-22,15650,16000,15500,15700,412846,915395.0,58305400.0
2016-08-23,15700,16050,15650,15750,358925,918310.0,58305400.0
2016-08-24,15950,16200,15650,15700,468176,915395.0,58305400.0
2016-08-25,15700,15800,15300,15400,461623,897903.0,58305400.0
2016-08-26,15400,15500,14950,15100,708436,880412.0,58305400.0
2016-08-29,15050,15050,14550,14600,605128,851259.0,58305400.0
2016-08-30,14800,14900,14500,14700,488595,857089.0,58305400.0
2016-08-31,15000,15350,14800,14900,817670,868750.0,58305400.0
2016-09-01,14950,15100,14600,15050,378604,877496.0,58305400.0
2016-09-02,15000,15300,15000,15050,357634,877496.0,58305400.0
2016-09-05,15200,15500,15200,15350,562680,894988.0,58305400.0
2016-09-06,15450,15450,15100,15150,337800,883327.0,58305400.0
2016-09-07,15150,15300,14800,14800,402787,862920.0,58305400.0
2016-09-08,15000,15100,14700,14900,511766,868750.0,58305400.0
2016-09-09,14900,15100,14800,14800,247977,862920.0,58305400.0
2016-09-12,14550,14650,14300,14350,415851,836682.0,58305400.0
2016-09-13,14500,14700,14350,14450,321820,842513.0,58305400.0
2016-09-19,14500,14850,14450,14750,245730,860005.0,58305400.0
2016-09-20,14850,14900,14650,14750,192713,860005.0,58305400.0
2016-09-21,14850,15000,14750,14800,150913,862920.0,58305400.0
2016-09-22,15000,15150,14850,14850,249507,865835.0,58305400.0
2016-09-23,15000,15000,14650,14700,263420,857089.0,58305400.0
2016-09-26,14700,15050,14500,14900,367200,868750.0,58305400.0
2016-09-27,14800,15250,14700,15150,339575,883327.0,58305400.0
2016-09-28,15050,15200,14800,14800,266204,862920.0,58305400.0
2016-09-29,14900,15050,14600,14600,298083,851259.0,58305400.0
2016-09-30,14650,14950,14650,14650,225796,854174.0,58305400.0
2016-10-04,14750,15400,14750,15150,673246,883327.0,58305400.0
2016-10-05,15250,15650,15250,15650,941942,912480.0,58305400.0
2016-10-06,15650,15700,15150,15150,462692,883327.0,58305400.0
2016-10-07,15200,15450,14900,14950,347490,871666.0,58305400.0
2016-10-10,14950,15200,14900,14950,233212,871666.0,58305400.0
2016-10-11,15100,15300,14750,14850,318721,865835.0,58305400.0
2016-10-12,14750,14950,14750,14900,230022,868750.0,58305400.0
2016-10-13,15000,15050,14600,14600,315160,851259.0,58305400.0
2016-10-14,14600,14750,14550,14550,246389,848344.0,58305400.0
2016-10-17,14600,14700,14450,14500,213980,845428.0,58305400.0
2016-10-18,14450,14650,14400,14500,218476,845428.0,58305400.0
2016-10-19,14550,14600,14350,14400,217543,839598.0,58305400.0
2016-10-20,14450,14500,14100,14200,281149,827937.0,58305400.0
2016-10-21,14100,14350,14100,14200,180466,827937.0,58305400.0
2016-10-24,14200,14400,14150,14300,143156,833767.0,58305400.0
2016-10-25,14300,14750,14300,14550,336327,848344.0,58305400.0
2016-10-26,14550,14600,14150,14450,223833,842513.0,58305400.0
2016-10-27,14350,14600,14350,14450,178621,842513.0,58305400.0
2016-10-28,14600,14600,14150,14150,242626,825021.0,58305400.0
2016-10-31,14300,14300,13700,13700,447313,798784.0,58305400.0
2016-11-01,13750,14050,13700,13750,318432,801699.0,58305400.0
2016-11-02,13700,14100,13700,13750,347144,801699.0,58305400.0
2016-11-03,13600,14000,13600,13800,349253,804615.0,58305400.0
2016-11-04,13750,13950,13750,13850,246909,807530.0,58305400.0
2016-11-07,13850,13950,13650,13850,233711,807530.0,58305400.0
2016-11-08,14000,14050,13800,13850,232512,807530.0,58305400.0
2016-11-09,13950,13950,12950,13200,858311,769631.0,58305400.0
2016-11-10,13500,13700,13350,13650,336224,795869.0,58305400.0
2016-11-11,13550,13750,13500,13700,162771,798784.0,58305400.0
2016-11-14,13750,13800,13450,13700,231938,798784.0,58305400.0
2016-11-15,13700,13700,13550,13600,154846,792953.0,58305400.0
2016-11-16,13750,13800,13600,13800,200188,804615.0,58305400.0
2016-11-17,13900,14050,13750,13950,344289,813360.0,58305400.0
2016-11-18,13900,13950,13650,13650,195642,795869.0,58305400.0
2016-11-21,13650,13800,13500,13700,189184,798784.0,58305400.0
2016-11-22,13750,14450,13750,14250,610792,830852.0,58305400.0
2016-11-23,14300,14400,14200,14400,381343,839598.0,58305400.0
2016-11-24,14400,14650,14200,14300,406785,833767.0,58305400.0
2016-11-25,14350,14400,14100,14250,283847,830852.0,58305400.0
2016-11-28,14350,14500,14150,14200,400089,827937.0,58305400.0
2016-11-29,14200,14650,14200,14550,418759,848344.0,58305400.0
2016-11-30,14650,14700,14500,14600,227943,851259.0,58305400.0
2016-12-01,14700,14750,14450,14700,344362,857089.0,58305400.0
2016-12-02,14900,15100,14600,14750,696991,860005.0,58305400.0
2016-12-05,14700,14800,14400,14700,354388,857089.0,58305400.0
2016-12-06,14800,15100,14800,15050,432222,877496.0,58305400.0
2016-12-07,15150,15200,14900,15050,260793,877496.0,58305400.0
2016-12-08,15250,15350,15150,15250,510057,889157.0,58305400.0
2016-12-09,15400,15450,15200,15300,353409,892073.0,58305400.0
2016-12-12,15400,15600,15300,15300,326510,892073.0,58305400.0
2016-12-13,15300,15450,15200,15350,281166,894988.0,58305400.0
2016-12-14,15450,15650,15250,15600,404633,909564.0,58305400.0
2016-12-15,15550,15800,15450,15700,420457,915395.0,58305400.0
2016-12-16,15700,15700,15400,15500,216274,903734.0,58305400.0
2016-12-19,15500,15600,15400,15550,200958,906649.0,58305400.0
2016-12-20,15550,15600,15200,15200,319906,886242.0,58305400.0
2016-12-21,15350,15500,15300,15400,197606,897903.0,58305400.0
2016-12-22,15400,15650,15300,15450,273956,900818.0,58305400.0
2016-12-23,15500,15600,15450,15500,155927,903734.0,58305400.0
2016-12-26,15550,15650,15400,15450,231901,900818.0,58305400.0
2016-12-27,15450,15550,15350,15450,253195,900818.0,58305400.0
2016-12-28,15550,15650,15400,15600,222691,909564.0,58305400.0
2016-12-29,15500,15700,15350,15550,248098,906649.0,58305400.0
2017-01-02,15550,16250,15550,16100,641096,938717.0,58305400.0
2017-01-03,16050,16100,15800,15800,334318,921225.0,58305400.0
2017-01-04,15850,15950,15500,15550,385552,906649.0,58305400.0
2017-01-05,15700,15850,15450,15450,295524,900818.0,58305400.0
2017-01-06,15500,15750,15300,15650,353107,912480.0,58305400.0
2017-01-09,15850,16100,15650,15800,493224,921225.0,58305400.0
2017-01-10,15750,15850,15300,15300,404535,892073.0,58305400.0
2017-01-11,15450,15500,15200,15400,295000,897903.0,58305400.0
2017-01-12,15500,15550,15250,15250,253646,889157.0,58305400.0
2017-01-13,15200,15350,14900,14950,357997,871666.0,58305400.0
2017-01-16,14900,15050,14600,14750,359466,860005.0,58305400.0
2017-01-17,14850,15300,14800,15000,330649,874581.0,58305400.0
2017-01-18,14950,15100,14800,14900,154009,868750.0,58305400.0
2017-01-19,14900,15150,14800,15100,224763,880412.0,58305400.0
2017-01-20,15150,15200,15050,15200,211119,886242.0,58305400.0
2017-01-23,15200,15250,14900,14900,197833,868750.0,58305400.0
2017-01-24,14800,15000,14800,14850,96029,865835.0,58305400.0
2017-01-25,15050,15400,15000,15050,278457,877496.0,58305400.0
2017-01-26,15150,15200,14900,15100,232008,880412.0,58305400.0
2017-01-31,15100,15300,14900,15200,238656,886242.0,58305400.0
2017-02-01,15200,15500,15200,15300,275126,892073.0,58305400.0
2017-02-02,15700,15850,15300,15350,735534,894988.0,58305400.0
2017-02-03,15550,16700,15450,16600,3171821,967870.0,58305400.0
2017-02-06,16750,16950,16550,16850,1354546,982446.0,58305400.0
2017-02-07,16800,17150,16650,17050,1355955,994107.0,58305400.0
2017-02-08,17100,17150,16750,17050,796128,994107.0,58305400.0
2017-02-09,17150,17600,16950,17100,1516197,997022.0,58305400.0
2017-02-10,17100,17150,16600,16700,881217,973700.0,58305400.0
2017-02-13,16800,16950,16650,16800,512999,979531.0,58305400.0
2017-02-14,16850,16900,16500,16650,545070,970785.0,58305400.0
2017-02-15,16650,16750,16400,16700,548487,973700.0,58305400.0
2017-02-16,16700,16850,16500,16750,422847,976615.0,58305400.0
2017-02-17,16750,16750,16400,16650,331243,970785.0,58305400.0
2017-02-20,16750,16950,16550,16850,458786,982446.0,58305400.0
2017-02-21,16850,16900,16700,16800,369451,979531.0,58305400.0
2017-02-22,16800,17650,16800,17400,1787355,1014514.0,58305400.0
2017-02-23,17500,17550,17150,17150,578762,999938.0,58305400.0
2017-02-24,17200,17450,16750,16800,577826,979531.0,58305400.0
2017-02-27,16650,17150,16650,17050,401542,994107.0,58305400.0
2017-02-28,17050,17150,16800,16800,284853,979531.0,58305400.0
2017-03-02,16950,17150,16250,16250,700149,947463.0,58305400.0
2017-03-03,16200,16400,16050,16300,375916,950378.0,58305400.0
2017-03-06,16150,16550,15950,16550,319510,964954.0,58305400.0
2017-03-07,16450,16500,16300,16450,227402,959124.0,58305400.0
2017-03-08,16400,16450,16200,16350,197174,953293.0,58305400.0
2017-03-09,16350,16550,16350,16450,279866,959124.0,58305400.0
2017-03-10,16450,16450,16050,16300,261295,950378.0,58305400.0
2017-03-13,16350,16550,16150,16450,196596,959124.0,58305400.0
2017-03-14,16550,16900,16250,16250,568218,947463.0,58305400.0
2017-03-15,16250,16500,16150,16200,288812,944547.0,58305400.0
2017-03-16,16300,16450,16150,16300,254112,950378.0,58305400.0
2017-03-17,16400,16700,16300,16650,427338,970785.0,58305400.0
2017-03-20,16700,16800,16400,16500,276175,962039.0,58305400.0
2017-03-21,16750,17250,16700,16900,945156,985361.0,58305400.0
2017-03-22,16800,17100,16650,16900,369727,985361.0,58305400.0
2017-03-23,17050,17250,16600,16700,495870,973700.0,58305400.0
2017-03-24,16900,17250,16600,17100,580872,997022.0,58305400.0
2017-03-27,17250,17400,17000,17000,426243,991192.0,58305400.0
2017-03-28,17150,17150,16850,16900,340961,985361.0,58305400.0
2017-03-29,17050,17550,17000,17500,955438,1020344.0,58305400.0
2017-03-30,17500,17550,17300,17400,387665,1014514.0,58305400.0
2017-03-31,17400,17500,17200,17400,331868,1014514.0,58305400.0
2017-04-03,17500,17500,16950,16950,493755,988277.0,58305400.0
2017-04-04,16900,17200,16800,17100,362181,997022.0,58305400.0
2017-04-05,16950,17050,16450,16550,981483,964954.0,58305400.0
2017-04-06,16500,16700,16400,16650,388827,970785.0,58305400.0
2017-04-07,16700,16850,16500,16750,302947,976615.0,58305400.0
2017-04-10,17000,17150,16700,16750,733526,976615.0,58305400.0
2017-04-11,16800,17050,16550,16850,298746,982446.0,58305400.0
2017-04-12,16950,17050,16850,17000,243206,991192.0,58305400.0
2017-04-13,17000,17050,16850,16900,281759,985361.0,58305400.0
2017-04-14,16850,16850,16650,16700,253804,973700.0,58305400.0
2017-04-17,16700,17200,16700,17150,397169,999938.0,58305400.0
2017-04-18,17250,17250,17050,17100,236169,997022.0,58305400.0
2017-04-19,17050,17400,17000,17250,349378,1005768.0,58305400.0
2017-04-20,17300,17800,17250,17600,1024181,1026175.0,58305400.0
2017-04-21,17750,17800,17550,17600,406421,1026175.0,58305400.0
2017-04-24,17600,17950,17550,17800,655770,1037836.0,58305400.0
2017-04-25,17900,18300,17550,18250,1614113,1064074.0,58305400.0
